Date,SNA
2016-09-27,122.05201721191406
2016-09-28,122.01154327392578
2016-09-29,120.6449966430664
2016-09-30,122.87674713134766
2016-10-03,121.83363342285156
2016-10-04,121.63959503173828
2016-10-05,122.2379379272461
2016-10-06,123.64494323730469
2016-10-07,121.52635955810547
2016-10-10,120.70965576171875
2016-10-11,118.62345123291016
2016-10-12,119.1733169555664
2016-10-13,118.03315734863281
2016-10-14,119.13285064697266
2016-10-17,120.6207504272461
2016-10-18,120.93608093261719
2016-10-19,120.57218170166016
2016-10-20,128.6178741455078
2016-10-21,128.22169494628906
2016-10-24,129.1515655517578
2016-10-25,126.7580795288086
2016-10-26,125.31875610351562
2016-10-27,124.30801391601562
2016-10-28,123.88753509521484
2016-10-31,124.60717010498047
2016-11-01,122.9899673461914
2016-11-02,123.20021057128906
2016-11-03,123.51554107666016
2016-11-04,124.42926788330078
2016-11-07,127.56666564941406
2016-11-08,127.81734466552734
2016-11-09,129.7257080078125
2016-11-10,134.74713134765625
2016-11-11,134.60972595214844
2016-11-14,135.53155517578125
2016-11-15,136.25926208496094
2016-11-16,135.29299926757812
2016-11-17,136.05630493164062
2016-11-18,136.23497009277344
2016-11-21,136.8683319091797
2016-11-22,138.67916870117188
2016-11-23,137.37989807128906
2016-11-25,138.51673889160156
2016-11-28,136.7302703857422
2016-11-29,136.26739501953125
2016-11-30,135.7720947265625
2016-12-01,135.8613739013672
2016-12-02,135.82888793945312
2016-12-05,137.25807189941406
2016-12-06,137.7290496826172
2016-12-07,140.40061950683594
2016-12-08,140.65237426757812
2016-12-09,143.08038330078125
2016-12-12,142.0166473388672
2016-12-13,140.7335968017578
2016-12-14,139.34506225585938
2016-12-15,141.635009765625
2016-12-16,139.65357971191406
2016-12-19,139.91342163085938
2016-12-20,141.62680053710938
2016-12-21,140.98533630371094
2016-12-22,140.35191345214844
2016-12-23,140.81480407714844
2016-12-27,141.27761840820312
2016-12-28,139.4586944580078
2016-12-29,139.7916717529297
2016-12-30,139.07704162597656
2017-01-03,138.9796142578125
2017-01-04,140.2951202392578
2017-01-05,139.4261932373047
2017-01-06,140.6361541748047
2017-01-09,141.28579711914062
2017-01-10,143.13722229003906
2017-01-11,144.0629425048828
2017-01-12,144.11163330078125
2017-01-13,143.8355712890625
2017-01-17,141.635009765625
2017-01-18,142.26829528808594
2017-01-19,142.0003204345703
2017-01-20,141.9759979248047
2017-01-23,141.00965881347656
2017-01-24,144.03860473632812
2017-01-25,145.3621826171875
2017-01-26,146.182373046875
2017-01-27,146.66143798828125
2017-01-30,147.367919921875
2017-01-31,147.4085235595703
2017-02-01,146.4097442626953
2017-02-02,135.5934295654297
2017-02-03,137.86712646484375
2017-02-06,136.29989624023438
2017-02-07,135.46353149414062
2017-02-08,135.29299926757812
2017-02-09,136.99014282226562
2017-02-10,137.9564208984375
2017-02-13,139.55612182617188
2017-02-14,140.4169464111328
2017-02-15,142.39016723632812
2017-02-16,140.7335968017578
2017-02-17,140.13272094726562
2017-02-21,139.98651123046875
2017-02-22,139.42388916015625
2017-02-23,139.45654296875
2017-02-24,139.72561645507812
2017-02-27,139.5135955810547
2017-02-28,138.3475799560547
2017-03-01,140.9405517578125
2017-03-02,139.49729919433594
2017-03-03,139.0161895751953
2017-03-06,137.80941772460938
2017-03-07,137.36094665527344
2017-03-08,137.80941772460938
2017-03-09,137.26312255859375
2017-03-10,138.48619079589844
2017-03-13,139.23635864257812
2017-03-14,138.16819763183594
2017-03-15,140.45127868652344
2017-03-16,140.97315979003906
2017-03-17,140.96499633789062
2017-03-20,140.0354766845703
2017-03-21,138.24972534179688
2017-03-22,136.31723022460938
2017-03-23,135.64865112304688
2017-03-24,134.96372985839844
2017-03-27,134.46629333496094
2017-03-28,136.7820281982422
2017-03-29,136.39065551757812
2017-03-30,137.23863220214844
2017-03-31,137.5322265625
2017-04-03,136.34986877441406
2017-04-04,134.3276824951172
2017-04-05,133.02308654785156
2017-04-06,134.0586700439453
2017-04-07,134.0341796875
2017-04-10,134.02593994140625
2017-04-11,134.69461059570312
2017-04-12,132.60723876953125
2017-04-13,131.5961151123047
2017-04-17,133.3247528076172
2017-04-18,133.16171264648438
2017-04-19,133.5367889404297
2017-04-20,141.16885375976562
2017-04-21,142.86489868164062
2017-04-24,142.9056396484375
2017-04-25,142.61212158203125
2017-04-26,138.80419921875
2017-04-27,138.87759399414062
2017-04-28,136.60264587402344
2017-05-01,136.57005310058594
2017-05-02,137.67893981933594
2017-05-03,136.36619567871094
2017-05-04,138.4209747314453
2017-05-05,138.9835662841797
2017-05-08,139.02435302734375
2017-05-09,139.1792755126953
2017-05-10,139.30160522460938
2017-05-11,139.6929931640625
2017-05-12,138.61668395996094
2017-05-15,139.36683654785156
2017-05-16,139.171142578125
2017-05-17,134.42208862304688
2017-05-18,134.54493713378906
2017-05-19,135.68309020996094
2017-05-22,134.20095825195312
2017-05-23,133.63604736328125
2017-05-24,132.78451538085938
2017-05-25,131.17152404785156
2017-05-26,131.58905029296875
2017-05-30,130.7211151123047
2017-05-31,132.36697387695312
2017-06-01,133.82435607910156
2017-06-02,133.2593994140625
2017-06-05,133.5132293701172
2017-06-06,132.9564666748047
2017-06-07,131.73641967773438
2017-06-08,128.45310974121094
2017-06-09,128.96888732910156
2017-06-12,128.9361572265625
2017-06-13,129.17361450195312
2017-06-14,128.5677032470703
2017-06-15,127.86351776123047
2017-06-16,129.33740234375
2017-06-19,129.0753631591797
2017-06-20,128.05181884765625
2017-06-21,125.47261047363281
2017-06-22,126.72538757324219
2017-06-23,126.479736328125
2017-06-26,127.77347564697266
2017-06-27,126.83185577392578
2017-06-28,127.6670150756836
2017-06-29,128.15008544921875
2017-06-30,129.37008666992188
2017-07-03,130.04969787597656
2017-07-05,128.51858520507812
2017-07-06,126.35694885253906
2017-07-07,127.72431182861328
2017-07-10,126.20955657958984
2017-07-11,125.66915130615234
2017-07-12,125.22699737548828
2017-07-13,126.32421112060547
2017-07-14,127.51963806152344
2017-07-17,130.20529174804688
2017-07-18,128.2974853515625
2017-07-19,129.13265991210938
2017-07-20,123.09811401367188
2017-07-21,122.81973266601562
2017-07-24,120.78094482421875
2017-07-25,122.77056121826172
2017-07-26,122.85247802734375
2017-07-27,126.81542205810547
2017-07-28,124.80940246582031
2017-07-31,126.2586898803711
2017-08-01,125.2433853149414
2017-08-02,125.2679214477539
2017-08-03,125.15328216552734
2017-08-04,125.07959747314453
2017-08-07,126.87278747558594
2017-08-08,126.28323364257812
2017-08-09,127.0775146484375
2017-08-10,125.08780670166016
2017-08-11,124.833984375
2017-08-14,125.89845275878906
2017-08-15,124.0643310546875
2017-08-16,124.64838409423828
2017-08-17,122.4272232055664
2017-08-18,121.71973419189453
2017-08-21,116.56996154785156
2017-08-22,116.81671905517578
2017-08-23,116.41364288330078
2017-08-24,117.49951934814453
2017-08-25,119.2106704711914
2017-08-28,119.08721160888672
2017-08-29,119.86055755615234
2017-08-30,120.2307357788086
2017-08-31,121.39891815185547
2017-09-01,120.11556243896484
2017-09-05,119.0132064819336
2017-09-06,119.86055755615234
2017-09-07,120.38703155517578
2017-09-08,120.9300308227539
2017-09-11,121.10274505615234
2017-09-12,122.87969207763672
2017-09-13,122.55059814453125
2017-09-14,120.93824768066406
2017-09-15,120.65031433105469
2017-09-18,120.65031433105469
2017-09-19,120.76551818847656
2017-09-20,122.62464141845703
2017-09-21,122.22980499267578
2017-09-22,122.83856964111328
2017-09-25,122.62464141845703
2017-09-26,123.09358978271484
2017-09-27,123.4390869140625
2017-09-28,121.25084686279297
2017-09-29,122.58354949951172
2017-10-02,121.67037200927734
2017-10-03,123.93266296386719
2017-10-04,124.58259582519531
2017-10-05,122.238037109375
2017-10-06,122.79743957519531
2017-10-09,124.1712417602539
2017-10-10,123.6036148071289
2017-10-11,124.1712417602539
2017-10-12,124.72244262695312
2017-10-13,125.05150604248047
2017-10-16,125.05977630615234
2017-10-17,125.24897003173828
2017-10-18,126.29371643066406
2017-10-19,128.49021911621094
2017-10-20,131.7232208251953
2017-10-23,133.39320373535156
2017-10-24,133.5330810546875
2017-10-25,131.55868530273438
2017-10-26,131.18844604492188
2017-10-27,130.34938049316406
2017-10-30,129.23057556152344
2017-10-31,129.79820251464844
2017-11-01,130.27532958984375
2017-11-02,130.39051818847656
2017-11-03,130.16014099121094
2017-11-06,130.92523193359375
2017-11-07,130.43162536621094
2017-11-08,129.42800903320312
2017-11-09,129.00022888183594
2017-11-10,128.2269287109375
2017-11-13,128.39146423339844
2017-11-14,128.89328002929688
2017-11-15,128.9015350341797
2017-11-16,129.8938751220703
2017-11-17,129.85255432128906
2017-11-20,131.83731079101562
2017-11-21,133.24314880371094
2017-11-22,133.44993591308594
2017-11-24,132.06884765625
2017-11-27,133.3837432861328
2017-11-28,135.68275451660156
2017-11-29,138.28775024414062
2017-11-30,140.1153564453125
2017-12-01,139.1395263671875
2017-12-04,143.33230590820312
2017-12-05,141.55430603027344
2017-12-06,139.44554138183594
2017-12-07,141.3558807373047
2017-12-08,142.39784240722656
2017-12-11,141.68663024902344
2017-12-12,141.23178100585938
2017-12-13,140.8183135986328
2017-12-14,136.8653106689453
2017-12-15,139.09817504882812
2017-12-18,142.75344848632812
2017-12-19,142.5301971435547
2017-12-20,144.67205810546875
2017-12-21,145.17649841308594
2017-12-22,144.47360229492188
2017-12-26,144.5727996826172
2017-12-27,145.0607147216797
2017-12-28,145.4493865966797
2017-12-29,144.14276123046875
2018-01-02,146.2846221923828
2018-01-03,144.87879943847656
2018-01-04,145.6892547607422
2018-01-05,147.57472229003906
2018-01-08,150.07220458984375
2018-01-09,147.83106994628906
2018-01-10,149.1791229248047
2018-01-11,151.9660186767578
2018-01-12,151.825439453125
2018-01-16,149.41062927246094
2018-01-17,149.82411193847656
2018-01-18,148.65806579589844
2018-01-19,151.163818359375
2018-01-22,151.0811767578125
2018-01-23,151.50289916992188
2018-01-24,151.1472930908203
2018-01-25,149.7083282470703
2018-01-26,150.7172393798828
2018-01-29,147.12815856933594
2018-01-30,142.97671508789062
2018-01-31,141.6701202392578
2018-02-01,140.48753356933594
2018-02-02,138.84181213378906
2018-02-05,135.86465454101562
2018-02-06,138.16371154785156
2018-02-07,137.79977416992188
2018-02-08,129.60446166992188
2018-02-09,131.3328399658203
2018-02-12,131.6967010498047
2018-02-13,130.36529541015625
2018-02-14,131.51480102539062
2018-02-15,133.2927703857422
2018-02-16,133.0447235107422
2018-02-20,133.09429931640625
2018-02-21,130.72911071777344
2018-02-22,132.14329528808594
2018-02-23,132.49888610839844
2018-02-26,132.4492645263672
2018-02-27,130.88623046875
2018-02-28,131.671875
2018-03-01,127.3659439086914
2018-03-02,127.72341918945312
2018-03-05,129.7184295654297
2018-03-06,132.1207733154297
2018-03-07,132.12908935546875
2018-03-08,128.65440368652344
2018-03-09,127.49894714355469
2018-03-12,125.91122436523438
2018-03-13,126.30192565917969
2018-03-14,126.5263900756836
2018-03-15,126.46818542480469
2018-03-16,127.0999755859375
2018-03-19,124.21544647216797
2018-03-20,125.34595489501953
2018-03-21,126.1024169921875
2018-03-22,123.36758422851562
2018-03-23,121.58036804199219
2018-03-26,123.73338317871094
2018-03-27,121.68013763427734
2018-03-28,122.37840270996094
2018-03-29,122.6443862915039
2018-04-02,120.97354888916016
2018-04-03,123.03506469726562
2018-04-04,125.15478515625
2018-04-05,124.36509704589844
2018-04-06,121.33097076416016
2018-04-09,120.86547088623047
2018-04-10,122.12899780273438
2018-04-11,120.19216918945312
2018-04-12,120.89875030517578
2018-04-13,120.99845886230469
2018-04-16,122.2453842163086
2018-04-17,120.06746673583984
2018-04-18,119.4024658203125
2018-04-19,126.84227752685547
2018-04-20,122.06246185302734
2018-04-23,122.51966094970703
2018-04-24,121.50556182861328
2018-04-25,121.66349792480469
2018-04-26,122.8937759399414
2018-04-27,122.38668060302734
2018-04-30,120.74080657958984
2018-05-01,120.62442016601562
2018-05-02,120.69094848632812
2018-05-03,118.97852325439453
2018-05-04,121.13975524902344
2018-05-07,121.86302947998047
2018-05-08,122.9436264038086
2018-05-09,123.06001281738281
2018-05-10,122.8189468383789
2018-05-11,123.84143829345703
2018-05-14,124.35679626464844
2018-05-15,124.3069076538086
2018-05-16,125.32109069824219
2018-05-17,126.21050262451172
2018-05-18,125.64216613769531
2018-05-21,129.16078186035156
2018-05-22,127.73998260498047
2018-05-23,126.35257720947266
2018-05-24,126.83732604980469
2018-05-25,126.39433288574219
2018-05-29,124.83150482177734
2018-05-30,125.62545013427734
2018-05-31,123.54441833496094
2018-06-01,126.05174255371094
2018-06-04,127.8569564819336
2018-06-05,128.06588745117188
2018-06-06,129.8962860107422
2018-06-07,130.70700073242188
2018-06-08,131.1666717529297
2018-06-11,131.96066284179688
2018-06-12,132.5122528076172
2018-06-13,132.46209716796875
2018-06-14,133.28953552246094
2018-06-15,134.70201110839844
2018-06-18,133.17251586914062
2018-06-19,132.7044677734375
2018-06-20,133.85784912109375
2018-06-21,132.6793670654297
2018-06-22,133.44830322265625
2018-06-25,133.4065399169922
2018-06-26,133.974853515625
2018-06-27,135.30374145507812
2018-06-28,135.39569091796875
2018-06-29,134.32586669921875
2018-07-02,134.01666259765625
2018-07-03,133.7909698486328
2018-07-05,136.9502716064453
2018-07-06,136.53231811523438
2018-07-09,138.37936401367188
2018-07-10,139.0062255859375
2018-07-11,136.49893188476562
2018-07-12,137.15081787109375
2018-07-13,138.12030029296875
2018-07-16,136.95858764648438
2018-07-17,133.36474609375
2018-07-18,132.26150512695312
2018-07-19,144.8316192626953
2018-07-20,145.2076873779297
2018-07-23,143.06808471679688
2018-07-24,138.48805236816406
2018-07-25,140.61090087890625
2018-07-26,141.08731079101562
2018-07-27,140.418701171875
2018-07-30,139.850341796875
2018-07-31,141.73922729492188
2018-08-01,139.7249755859375
2018-08-02,139.7834930419922
2018-08-03,140.7697296142578
2018-08-06,141.08731079101562
2018-08-07,142.173828125
2018-08-08,142.42454528808594
2018-08-09,143.37734985351562
2018-08-10,142.2322998046875
2018-08-13,142.29083251953125
2018-08-14,143.61968994140625
2018-08-15,143.9874267578125
2018-08-16,146.09527587890625
2018-08-17,147.24575805664062
2018-08-20,149.0680389404297
2018-08-21,151.2178955078125
2018-08-22,148.97567749023438
2018-08-23,148.312255859375
2018-08-24,147.87557983398438
2018-08-27,148.50543212890625
2018-08-28,149.3284149169922
2018-08-29,150.3361358642578
2018-08-30,149.8658905029297
2018-08-31,148.4550323486328
2018-09-04,149.664306640625
2018-09-05,152.00729370117188
2018-09-06,152.3347930908203
2018-09-07,151.6629638671875
2018-09-10,154.30828857421875
2018-09-11,155.1648712158203
2018-09-12,156.55885314941406
2018-09-13,156.3656768798828
2018-09-14,156.5504608154297
2018-09-17,156.80235290527344
2018-09-18,157.24746704101562
2018-09-19,157.12144470214844
2018-09-20,157.53297424316406
2018-09-21,158.26361083984375
2018-09-24,156.08021545410156
2018-09-25,154.36703491210938
2018-09-26,154.92970275878906
2018-09-27,154.71974182128906
2018-09-28,154.1822967529297
2018-10-01,154.44261169433594
2018-10-02,155.81141662597656
2018-10-03,154.99693298339844
2018-10-04,151.67977905273438
2018-10-05,150.67202758789062
2018-10-08,150.5880584716797
2018-10-09,149.4795684814453
2018-10-10,143.130859375
2018-10-11,140.93069458007812
2018-10-12,141.6108856201172
2018-10-15,142.0895233154297
2018-10-16,144.0966033935547
2018-10-17,140.72076416015625
2018-10-18,127.20040893554688
2018-10-19,126.3941650390625
2018-10-22,126.62094116210938
2018-10-23,125.21855163574219
2018-10-24,123.95044708251953
2018-10-25,125.93235778808594
2018-10-26,124.88262176513672
2018-10-29,124.5634994506836
2018-10-30,126.57894897460938
2018-10-31,129.274658203125
2018-11-01,130.76101684570312
2018-11-02,132.06268310546875
2018-11-05,130.23196411132812
2018-11-06,132.532958984375
2018-11-07,135.21182250976562
2018-11-08,135.7409210205078
2018-11-09,135.6149444580078
2018-11-12,133.54067993164062
2018-11-13,134.2880401611328
2018-11-14,134.7834930419922
2018-11-15,136.9333953857422
2018-11-16,138.68844604492188
2018-11-19,138.88275146484375
2018-11-20,136.74581909179688
2018-11-21,135.61399841308594
2018-11-23,135.9856414794922
2018-11-26,136.1545867919922
2018-11-27,135.42819213867188
2018-11-28,138.9165496826172
2018-11-29,138.5195770263672
2018-11-30,140.41151428222656
2018-12-03,138.76451110839844
2018-12-04,132.17637634277344
2018-12-06,131.73716735839844
2018-12-07,127.53927612304688
2018-12-10,125.60514831542969
2018-12-11,124.44796752929688
2018-12-12,125.33486938476562
2018-12-13,126.6440200805664
2018-12-14,124.43110656738281
2018-12-17,122.99522399902344
2018-12-18,123.84832000732422
2018-12-19,120.1488265991211
2018-12-20,118.20616149902344
2018-12-21,117.09966278076172
2018-12-24,114.97967529296875
2018-12-26,119.68424224853516
2018-12-27,121.643798828125
2018-12-28,121.83808898925781
2018-12-31,122.71649932861328
2019-01-02,124.54935455322266
2019-01-03,122.86007690429688
2019-01-04,127.34508514404297
2019-01-07,128.97520446777344
2019-01-08,130.62222290039062
2019-01-09,133.24905395507812
2019-01-10,135.2339630126953
2019-01-11,135.4197998046875
2019-01-14,136.9401092529297
2019-01-15,136.5177764892578
2019-01-16,137.2103729248047
2019-01-17,140.40306091308594
2019-01-18,141.6953582763672
2019-01-22,137.37930297851562
2019-01-23,137.8184814453125
2019-01-24,137.98745727539062
2019-01-25,137.8607177734375
2019-01-28,137.55665588378906
2019-01-29,137.1259002685547
2019-01-30,138.5195770263672
2019-01-31,140.2003936767578
2019-02-01,139.69358825683594
2019-02-04,140.36080932617188
2019-02-05,140.1750030517578
2019-02-06,139.8625030517578
2019-02-07,128.14747619628906
2019-02-08,129.2961883544922
2019-02-11,131.12057495117188
2019-02-12,131.47531127929688
2019-02-13,131.1543426513672
2019-02-14,131.6949005126953
2019-02-15,133.2659454345703
2019-02-19,134.4062042236328
2019-02-20,134.9974365234375
2019-02-21,135.86741638183594
2019-02-22,137.08236694335938
2019-02-25,136.63206481933594
2019-02-26,135.92684936523438
2019-02-27,138.44186401367188
2019-02-28,135.9438934326172
2019-03-01,135.01776123046875
2019-03-04,135.6719970703125
2019-03-05,136.42816162109375
2019-03-06,136.69158935546875
2019-03-07,136.37718200683594
2019-03-08,133.91323852539062
2019-03-11,135.8334197998047
2019-03-12,136.17327880859375
2019-03-13,135.02621459960938
2019-03-14,133.06356811523438
2019-03-15,132.27340698242188
2019-03-18,135.0517578125
2019-03-19,134.89028930664062
2019-03-20,131.85708618164062
2019-03-21,133.01258850097656
2019-03-22,127.41341400146484
2019-03-25,128.3650360107422
2019-03-26,129.60548400878906
2019-03-27,130.52313232421875
2019-03-28,131.38973999023438
2019-03-29,132.98709106445312
2019-04-01,135.3151397705078
2019-04-02,135.11122131347656
2019-04-03,135.17066955566406
2019-04-04,136.96343994140625
2019-04-05,136.97193908691406
2019-04-08,135.97787475585938
2019-04-09,133.59884643554688
2019-04-10,130.6760711669922
2019-04-11,131.91653442382812
2019-04-12,132.51979064941406
2019-04-15,132.88510131835938
2019-04-16,133.23348999023438
2019-04-17,134.10867309570312
2019-04-18,142.80056762695312
2019-04-22,143.0894012451172
