Date,ELUX-B.ST
2016-03-14,127.69772338867188
2016-03-15,126.47398376464844
2016-03-16,127.39175415039062
2016-03-17,126.90228271484375
2016-03-18,127.94245910644531
2016-03-21,127.08585357666016
2016-03-22,127.69772338867188
2016-03-23,128.67672729492188
2016-03-24,127.33060455322266
2016-03-29,127.20823669433594
2016-03-30,130.75706481933594
2016-03-31,130.69589233398438
2016-04-01,131.12417602539062
2016-04-04,131.3689727783203
2016-04-05,130.32876586914062
2016-04-06,130.94064331054688
2016-04-07,130.54661560058594
2016-04-08,133.27828979492188
2016-04-11,132.57949829101562
2016-04-12,133.7864990234375
2016-04-13,136.13693237304688
2016-04-14,136.13693237304688
2016-04-15,135.3111114501953
2016-04-18,137.15338134765625
2016-04-19,139.8214874267578
2016-04-20,138.9956512451172
2016-04-21,138.8686065673828
2016-04-22,137.15338134765625
2016-04-25,138.8686065673828
2016-04-26,136.26400756835938
2016-04-27,135.18405151367188
2016-04-28,147.8258056640625
2016-04-29,148.01638793945312
2016-05-02,145.6023712158203
2016-05-03,144.52244567871094
2016-05-04,145.8564910888672
2016-05-06,145.15771484375
2016-05-09,145.6023712158203
2016-05-10,147.76229858398438
2016-05-11,146.3011932373047
2016-05-12,142.9342803955078
2016-05-13,141.40963745117188
2016-05-16,140.77438354492188
2016-05-17,141.0284881591797
2016-05-18,140.01206970214844
2016-05-19,136.45460510253906
2016-05-20,138.8686065673828
2016-05-23,138.7415313720703
2016-05-24,141.28260803222656
2016-05-25,143.9507293701172
2016-05-26,144.77655029296875
2016-05-27,144.268310546875
2016-05-30,143.63304138183594
2016-05-31,142.17196655273438
2016-06-01,142.04489135742188
2016-06-02,143.18836975097656
2016-06-03,140.90145874023438
2016-06-07,143.82362365722656
2016-06-08,143.25189208984375
2016-06-09,141.15553283691406
2016-06-10,138.6144561767578
2016-06-13,137.4710235595703
2016-06-14,135.8828582763672
2016-06-15,138.9956512451172
2016-06-16,137.02635192871094
2016-06-17,141.09201049804688
2016-06-20,144.77655029296875
2016-06-21,145.66590881347656
2016-06-22,146.55526733398438
2016-06-23,148.77870178222656
2016-06-27,133.59591674804688
2016-06-28,137.72511291503906
2016-06-29,142.48959350585938
2016-06-30,145.15771484375
2016-07-01,147.6352081298828
2016-07-04,144.77655029296875
2016-07-05,143.25189208984375
2016-07-06,142.36251831054688
2016-07-07,144.20477294921875
2016-07-08,146.3647003173828
2016-07-11,147.8258056640625
2016-07-12,148.2069854736328
2016-07-13,146.3011932373047
2016-07-14,145.8564910888672
2016-07-15,147.76229858398438
2016-07-18,148.39755249023438
2016-07-19,150.87506103515625
2016-07-20,141.8543243408203
2016-07-21,142.36251831054688
2016-07-22,143.63304138183594
2016-07-25,146.3647003173828
2016-07-26,148.90576171875
2016-07-27,148.90576171875
2016-07-28,147.6352081298828
2016-07-29,147.25405883789062
2016-08-01,146.17410278320312
2016-08-02,144.45892333984375
2016-08-03,145.53884887695312
2016-08-04,145.92002868652344
2016-08-05,146.74588012695312
2016-08-08,146.42820739746094
2016-08-09,147.95285034179688
2016-08-10,146.3011932373047
2016-08-11,147.8893280029297
2016-08-12,145.8564910888672
2016-08-15,146.0470733642578
2016-08-16,141.53671264648438
2016-08-17,140.64732360839844
2016-08-18,141.40963745117188
2016-08-19,139.5038604736328
2016-08-22,138.80508422851562
2016-08-23,140.07559204101562
2016-08-24,140.26617431640625
2016-08-25,139.44033813476562
2016-08-26,139.9485321044922
2016-08-29,139.8214874267578
2016-08-30,139.18621826171875
2016-08-31,141.6637420654297
2016-09-01,140.7108612060547
2016-09-02,141.98138427734375
2016-09-05,141.40963745117188
2016-09-06,140.7108612060547
2016-09-07,139.6309051513672
2016-09-08,134.9934844970703
2016-09-09,131.2454376220703
2016-09-12,129.9749298095703
2016-09-13,130.4196014404297
2016-09-14,130.35609436035156
2016-09-15,131.69012451171875
2016-09-16,131.2454376220703
2016-09-19,130.54661560058594
2016-09-20,129.84783935546875
2016-09-21,130.03842163085938
2016-09-22,134.1041259765625
2016-09-23,133.53237915039062
2016-09-26,131.43601989746094
2016-09-27,134.8664093017578
2016-09-28,135.94638061523438
2016-09-29,134.8029022216797
2016-09-30,136.64517211914062
2016-10-03,135.37464904785156
2016-10-04,137.34393310546875
2016-10-05,135.24758911132812
2016-10-06,138.55093383789062
2016-10-07,136.9628143310547
2016-10-10,138.04273986816406
2016-10-11,138.29685974121094
2016-10-12,138.04273986816406
2016-10-13,136.45460510253906
2016-10-14,136.64517211914062
2016-10-17,135.37464904785156
2016-10-18,136.26400756835938
2016-10-19,136.5816192626953
2016-10-20,136.5181121826172
2016-10-21,136.00990295410156
2016-10-24,136.5816192626953
2016-10-25,131.1183624267578
2016-10-26,133.024169921875
2016-10-27,133.40533447265625
2016-10-28,134.92996215820312
2016-10-31,135.8828582763672
2016-11-01,138.16978454589844
2016-11-02,137.59805297851562
2016-11-03,137.9156951904297
2016-11-04,136.64517211914062
2016-11-07,140.39320373535156
2016-11-08,141.09201049804688
2016-11-09,139.37680053710938
2016-11-10,135.75579833984375
2016-11-11,135.43817138671875
2016-11-14,130.22900390625
2016-11-15,134.0405731201172
2016-11-16,134.8029022216797
2016-11-17,136.2004852294922
2016-11-18,136.5181121826172
2016-11-21,137.15338134765625
2016-11-22,137.34393310546875
2016-11-23,136.64517211914062
2016-11-24,135.94638061523438
2016-11-25,135.3111114501953
2016-11-28,134.9934844970703
2016-11-29,136.07342529296875
2016-11-30,137.02635192871094
2016-12-01,135.24758911132812
2016-12-02,135.37464904785156
2016-12-05,133.72296142578125
2016-12-06,131.49952697753906
2016-12-07,131.1183624267578
2016-12-08,128.95846557617188
2016-12-09,133.85000610351562
2016-12-12,138.36038208007812
2016-12-13,141.0284881591797
2016-12-14,140.96493530273438
2016-12-15,143.6966094970703
2016-12-16,144.14129638671875
2016-12-19,143.88719177246094
2016-12-20,143.88719177246094
2016-12-21,143.9507293701172
2016-12-22,143.18836975097656
2016-12-23,143.82362365722656
2016-12-27,144.77655029296875
2016-12-28,143.6966094970703
2016-12-29,143.3154296875
2016-12-30,143.76010131835938
2017-01-02,144.3953857421875
2017-01-03,141.8543243408203
2017-01-04,141.15553283691406
2017-01-05,140.83792114257812
2017-01-09,140.1391143798828
2017-01-10,140.7108612060547
2017-01-11,143.88719177246094
2017-01-12,143.18836975097656
2017-01-13,142.68016052246094
2017-01-16,142.29901123046875
2017-01-17,144.07774353027344
2017-01-18,145.6023712158203
2017-01-19,148.90576171875
2017-01-20,148.7151641845703
2017-01-23,146.42820739746094
2017-01-24,147.8893280029297
2017-01-25,150.43040466308594
2017-01-26,146.99996948242188
2017-01-27,147.44464111328125
2017-01-30,147.5717010498047
2017-01-31,147.69874572753906
2017-02-01,144.58596801757812
2017-02-02,146.17410278320312
2017-02-03,147.25405883789062
2017-02-06,144.77655029296875
2017-02-07,144.45892333984375
2017-02-08,145.53884887695312
2017-02-09,145.15771484375
2017-02-10,145.72943115234375
2017-02-13,146.11058044433594
2017-02-14,147.44464111328125
2017-02-15,149.0963134765625
2017-02-16,148.96926879882812
2017-02-17,149.858642578125
2017-02-20,150.68447875976562
2017-02-21,152.2726593017578
2017-02-22,153.67025756835938
2017-02-23,154.87722778320312
2017-02-24,153.79730224609375
2017-02-27,153.54318237304688
2017-02-28,152.08209228515625
2017-03-01,152.59027099609375
2017-03-02,151.8279571533203
2017-03-03,151.76443481445312
2017-03-06,151.9550323486328
2017-03-07,152.84437561035156
2017-03-08,153.98785400390625
2017-03-09,155.25839233398438
2017-03-10,154.75018310546875
2017-03-13,155.19485473632812
2017-03-14,156.08424377441406
2017-03-15,155.63955688476562
2017-03-16,155.76657104492188
2017-03-17,154.87722778320312
2017-03-20,153.86080932617188
2017-03-21,154.36903381347656
2017-03-22,150.55743408203125
2017-03-23,151.76443481445312
2017-03-24,151.7942352294922
2017-03-27,153.02468872070312
2017-03-28,153.4779815673828
2017-03-29,153.4779815673828
2017-03-30,157.1044464111328
2017-03-31,161.3137664794922
2017-04-03,160.53668212890625
2017-04-04,159.75955200195312
2017-04-05,160.73095703125
2017-04-06,162.47943115234375
2017-04-07,163.9041290283203
2017-04-10,163.7098388671875
2017-04-11,162.9975128173828
2017-04-12,166.23544311523438
2017-04-13,166.23544311523438
2017-04-18,164.42218017578125
2017-04-19,163.9041290283203
2017-04-20,165.8468780517578
2017-04-21,165.52308654785156
2017-04-24,168.76101684570312
2017-04-25,167.8543701171875
2017-04-26,168.56674194335938
2017-04-27,169.14956665039062
2017-04-28,170.37997436523438
2017-05-02,168.37245178222656
2017-05-03,169.92666625976562
2017-05-04,177.4386749267578
2017-05-05,175.172119140625
2017-05-08,177.1796417236328
2017-05-09,178.9928741455078
2017-05-10,175.3016357421875
2017-05-11,177.11488342285156
2017-05-12,176.98536682128906
2017-05-15,178.86337280273438
2017-05-16,181.19467163085938
2017-05-17,176.98536682128906
2017-05-18,173.22933959960938
2017-05-19,174.0064697265625
2017-05-22,175.1073760986328
2017-05-23,176.72630310058594
2017-05-24,176.98536682128906
2017-05-26,178.15103149414062
2017-05-29,177.244384765625
2017-05-30,180.67660522460938
2017-05-31,180.7413787841797
2017-06-01,183.13742065429688
2017-06-02,182.61935424804688
2017-06-05,182.36033630371094
2017-06-06,182.36033630371094
2017-06-07,183.46121215820312
2017-06-08,181.64797973632812
2017-06-09,183.9792938232422
2017-06-12,182.36033630371094
2017-06-13,181.84225463867188
2017-06-14,183.84979248046875
2017-06-15,181.2594451904297
2017-06-16,183.91455078125
2017-06-19,185.98680114746094
2017-06-20,186.82867431640625
2017-06-21,188.44764709472656
2017-06-22,189.87232971191406
2017-06-23,189.87232971191406
2017-06-26,188.2533721923828
2017-06-27,186.63438415527344
2017-06-28,184.49734497070312
2017-06-29,179.2518768310547
2017-06-30,178.7986297607422
2017-07-03,180.15855407714844
2017-07-04,178.73382568359375
2017-07-05,182.42507934570312
2017-07-06,179.89952087402344
2017-07-07,183.78500366210938
2017-07-10,182.81362915039062
2017-07-11,180.67660522460938
2017-07-12,183.26695251464844
2017-07-13,181.7127685546875
2017-07-14,182.61935424804688
2017-07-17,184.75640869140625
2017-07-18,182.61935424804688
2017-07-19,188.12384033203125
2017-07-20,186.3753662109375
2017-07-21,184.56211853027344
2017-07-24,185.01544189453125
2017-07-25,183.78500366210938
2017-07-26,183.20217895507812
2017-07-27,180.02902221679688
2017-07-28,178.86337280273438
2017-07-31,178.86337280273438
2017-08-01,182.5546112060547
2017-08-02,181.7127685546875
2017-08-03,182.5546112060547
2017-08-04,183.39646911621094
2017-08-07,186.3753662109375
2017-08-08,189.2895050048828
2017-08-09,187.99432373046875
2017-08-10,186.50486755371094
2017-08-11,183.78500366210938
2017-08-14,188.44764709472656
2017-08-15,184.43258666992188
2017-08-16,185.8572998046875
2017-08-17,186.69915771484375
2017-08-18,184.88592529296875
2017-08-21,182.87838745117188
2017-08-22,183.52598571777344
2017-08-23,181.90699768066406
2017-08-24,181.5832061767578
2017-08-25,181.38893127441406
2017-08-28,181.32418823242188
2017-08-29,181.19467163085938
2017-08-30,185.27447509765625
2017-08-31,187.0876922607422
2017-09-01,188.12384033203125
2017-09-04,187.1524658203125
2017-09-05,183.46121215820312
2017-09-06,179.89952087402344
2017-09-07,181.06512451171875
2017-09-08,179.96426391601562
2017-09-11,183.7202606201172
2017-09-12,183.46121215820312
2017-09-13,183.91455078125
2017-09-14,185.01544189453125
2017-09-15,184.6268768310547
2017-09-18,181.77748107910156
2017-09-19,181.84225463867188
2017-09-20,182.16607666015625
2017-09-21,181.4537353515625
2017-09-22,182.48983764648438
2017-09-25,182.7489013671875
2017-09-26,185.93846130371094
2017-09-27,178.56675720214844
2017-09-28,180.54132080078125
2017-09-29,182.05516052246094
2017-10-02,184.3588104248047
2017-10-03,187.58395385742188
2017-10-04,186.46502685546875
2017-10-05,186.59669494628906
2017-10-06,183.17408752441406
2017-10-09,180.8704071044922
2017-10-10,181.6602325439453
2017-10-11,182.51589965820312
2017-10-12,183.7664337158203
2017-10-13,186.53085327148438
2017-10-16,183.9639129638672
2017-10-17,184.3588104248047
2017-10-18,186.92576599121094
2017-10-19,185.4119110107422
2017-10-20,185.609375
2017-10-23,186.3992156982422
2017-10-24,180.80459594726562
2017-10-25,180.54132080078125
2017-10-26,183.56900024414062
2017-10-27,193.50765991210938
2017-10-30,195.021484375
2017-10-31,194.82403564453125
2017-11-01,201.07681274414062
2017-11-02,199.0364532470703
2017-11-03,195.8771209716797
2017-11-06,197.19349670410156
2017-11-07,195.81130981445312
2017-11-08,195.48223876953125
2017-11-09,193.11276245117188
2017-11-10,193.04693603515625
2017-11-13,192.98109436035156
2017-11-14,192.65200805664062
2017-11-15,190.21670532226562
