Date,FRO.OL
2016-08-24,67.00972747802734
2016-08-25,63.28959274291992
2016-08-26,64.04305267333984
2016-08-29,63.5250358581543
2016-08-30,63.38376998901367
2016-08-31,58.67473220825195
2016-09-01,56.178932189941406
2016-09-02,56.7440185546875
2016-09-05,57.26200485229492
2016-09-06,57.26200485229492
2016-09-07,58.58053970336914
2016-09-08,58.062557220458984
2016-09-09,56.881465911865234
2016-09-12,55.13343811035156
2016-09-13,54.424781799316406
2016-09-14,54.849979400634766
2016-09-15,54.51926803588867
2016-09-16,54.330299377441406
2016-09-19,56.83421325683594
2016-09-20,56.59799575805664
2016-09-21,56.69248580932617
2016-09-22,57.40114212036133
2016-09-23,56.69248580932617
2016-09-26,55.55863571166992
2016-09-27,54.9444580078125
2016-09-28,55.98383712768555
2016-09-29,54.75548553466797
2016-09-30,54.37753677368164
2016-10-03,53.05472183227539
2016-10-04,55.13343811035156
2016-10-05,56.409027099609375
2016-10-06,59.47986602783203
2016-10-07,58.10979461669922
2016-10-10,60.70820236206055
2016-10-11,60.84993362426758
2016-10-12,60.23575973510742
2016-10-13,57.731842041015625
2016-10-14,59.05466842651367
2016-10-17,58.29877471923828
2016-10-18,58.251529693603516
2016-10-19,59.52710723876953
2016-10-20,60.33024978637695
2016-10-21,60.377498626708984
2016-10-24,58.960182189941406
2016-10-25,58.960182189941406
2016-10-26,57.44837188720703
2016-10-27,57.44837188720703
2016-10-28,58.10979461669922
2016-10-31,57.25940704345703
2016-11-01,57.59010314941406
2016-11-02,55.18067932128906
2016-11-03,55.08618927001953
2016-11-04,54.235801696777344
2016-11-07,56.03107452392578
2016-11-08,54.613765716552734
2016-11-09,55.32241439819336
2016-11-10,58.20428466796875
2016-11-11,58.960182189941406
2016-11-14,59.716087341308594
2016-11-15,58.29877471923828
2016-11-16,60.18852233886719
2016-11-17,62.26724624633789
2016-11-18,60.70820236206055
2016-11-21,60.80268478393555
2016-11-22,61.747554779052734
2016-11-23,61.32236099243164
2016-11-24,61.13339614868164
2016-11-25,61.03890609741211
2016-11-28,59.999542236328125
2016-11-29,58.10979461669922
2016-11-30,57.63735580444336
2016-12-01,56.55074691772461
2016-12-02,56.50350570678711
2016-12-05,56.22003936767578
2016-12-06,57.44837188720703
2016-12-07,58.01530838012695
2016-12-08,59.432621002197266
2016-12-09,62.26724624633789
2016-12-12,59.432621002197266
2016-12-13,61.5146484375
2016-12-14,61.04146194458008
2016-12-15,61.84587860107422
2016-12-16,61.75123977661133
2016-12-19,59.33797836303711
2016-12-20,59.4326171875
2016-12-21,59.0540657043457
2016-12-22,59.62189483642578
2016-12-23,58.486244201660156
2016-12-27,58.86478805541992
2016-12-28,58.77014923095703
2016-12-29,58.20232009887695
2016-12-30,58.675514221191406
2017-01-02,58.95942687988281
2017-01-03,60.56827163696289
2017-01-04,60.18971633911133
2017-01-05,60.0950813293457
2017-01-06,59.66921615600586
2017-01-09,58.01304244995117
2017-01-10,58.155006408691406
2017-01-11,58.912113189697266
2017-01-12,57.87109375
2017-01-13,57.06666564941406
2017-01-16,56.735435485839844
2017-01-17,56.40420913696289
2017-01-18,56.167606353759766
2017-01-19,56.40420913696289
2017-01-20,56.025657653808594
2017-01-23,56.735435485839844
2017-01-24,56.309566497802734
2017-01-25,57.06666564941406
2017-01-26,57.06666564941406
2017-01-27,55.457828521728516
2017-01-30,54.70072937011719
2017-01-31,53.94361877441406
2017-02-01,53.84897994995117
2017-02-02,52.80796432495117
2017-02-03,52.90260314941406
2017-02-06,53.37579345703125
2017-02-07,53.94361877441406
2017-02-08,52.71332550048828
2017-02-09,53.18651580810547
2017-02-10,55.173912048339844
2017-02-13,57.06666564941406
2017-02-14,55.789058685302734
2017-02-15,55.031951904296875
2017-02-16,54.70072937011719
2017-02-17,55.031951904296875
2017-02-20,54.36949157714844
2017-02-21,54.88999557495117
2017-02-22,54.2275276184082
2017-02-23,53.61237335205078
2017-02-24,52.80796432495117
2017-02-27,53.28115463256836
2017-02-28,55.36319351196289
2017-03-01,55.59978485107422
2017-03-02,56.21493148803711
2017-03-03,55.55246353149414
2017-03-06,55.59978485107422
2017-03-07,55.173912048339844
2017-03-08,54.842674255371094
2017-03-09,55.36319351196289
2017-03-10,54.6041374206543
2017-03-13,55.22086715698242
2017-03-14,54.55670166015625
2017-03-15,55.22086715698242
2017-03-16,56.88128662109375
2017-03-17,56.169681549072266
2017-03-20,57.165931701660156
2017-03-21,55.505516052246094
2017-03-22,54.08229064941406
2017-03-23,53.70276641845703
2017-03-24,54.50926208496094
2017-03-27,53.60789108276367
2017-03-28,54.50926208496094
2017-03-29,55.505516052246094
2017-03-30,55.505516052246094
2017-03-31,54.55670166015625
2017-04-03,54.6041374206543
2017-04-04,54.74646759033203
2017-04-05,55.505516052246094
2017-04-06,55.031105041503906
2017-04-07,54.8887825012207
2017-04-10,55.45806884765625
2017-04-11,55.363189697265625
2017-04-12,55.93247604370117
2017-04-13,55.93247604370117
2017-04-18,54.22461700439453
2017-04-19,53.89252853393555
2017-04-20,54.46181869506836
2017-04-21,54.50926208496094
2017-04-24,54.27205276489258
2017-04-25,55.07855224609375
2017-04-26,54.84133529663086
2017-04-27,54.129737854003906
2017-04-28,54.27205276489258
2017-05-02,54.27205276489258
2017-05-03,54.27205276489258
2017-05-04,53.22836685180664
2017-05-05,52.706520080566406
2017-05-08,52.706520080566406
2017-05-09,52.8014030456543
2017-05-10,52.04234313964844
2017-05-11,52.18467330932617
2017-05-12,51.805137634277344
2017-05-15,52.421871185302734
2017-05-16,51.61538314819336
2017-05-18,50.002403259277344
2017-05-19,49.765201568603516
2017-05-22,49.527992248535156
2017-05-23,49.14846420288086
2017-05-24,49.62287139892578
2017-05-26,45.922508239746094
2017-05-29,46.69104766845703
2017-05-30,44.670082092285156
2017-05-31,44.9262580871582
2017-06-01,46.67206954956055
2017-06-02,45.400657653808594
2017-06-06,44.59416961669922
2017-06-07,45.182437896728516
2017-06-08,44.79219055175781
2017-06-09,43.983154296875
2017-06-12,44.9730339050293
2017-06-13,45.4013557434082
2017-06-14,43.288333892822266
2017-06-15,44.3543586730957
2017-06-16,43.78327560424805
2017-06-19,43.973636627197266
2017-06-20,43.40254211425781
2017-06-21,44.449546813964844
2017-06-22,44.259178161621094
2017-06-23,44.449546813964844
2017-06-26,44.259178161621094
2017-06-27,44.54471969604492
2017-06-28,44.3543586730957
2017-06-29,44.449546813964844
2017-06-30,44.83026123046875
2017-07-03,46.067626953125
2017-07-04,46.25796890258789
2017-07-05,46.54352569580078
2017-07-06,46.16279602050781
2017-07-07,45.49653244018555
2017-07-10,45.877254486083984
2017-07-11,45.686893463134766
2017-07-12,46.25796890258789
2017-07-13,46.54352569580078
2017-07-14,48.30437469482422
2017-07-17,48.54232406616211
2017-07-18,48.54232406616211
2017-07-19,49.494140625
2017-07-20,48.54232406616211
2017-07-21,45.21098709106445
2017-07-24,44.92544174194336
2017-07-25,44.6399040222168
2017-07-26,43.78327560424805
2017-07-27,43.5929069519043
2017-07-28,44.449546813964844
2017-07-31,43.40254211425781
2017-08-01,42.926639556884766
2017-08-02,42.35556411743164
2017-08-03,42.260372161865234
2017-08-04,41.59410858154297
2017-08-07,41.97483444213867
2017-08-08,41.97483444213867
2017-08-09,41.97483444213867
2017-08-10,41.11821365356445
2017-08-11,40.35675811767578
2017-08-14,40.73747634887695
2017-08-15,39.97603225708008
2017-08-16,38.54831314086914
2017-08-17,37.69168472290039
2017-08-18,37.786865234375
2017-08-21,38.54831314086914
2017-08-22,39.309757232666016
2017-08-23,39.595314025878906
2017-08-24,40.35675811767578
2017-08-25,41.11821365356445
2017-08-28,42.35556411743164
2017-08-29,40.92784881591797
2017-08-30,38.8338623046875
2017-08-31,37.120601654052734
2017-09-01,38.072410583496094
2017-09-04,38.8338623046875
2017-09-05,38.54831314086914
2017-09-06,40.1663932800293
2017-09-07,42.16519546508789
2017-09-08,41.21338653564453
2017-09-11,41.40374755859375
2017-09-12,41.40374755859375
2017-09-13,42.35556411743164
2017-09-14,42.07001876831055
2017-09-15,41.689292907714844
2017-09-18,42.260372161865234
2017-09-19,41.87965393066406
2017-09-20,42.54592514038086
2017-09-21,44.16399002075195
2017-09-22,43.973636627197266
2017-09-25,43.68809127807617
2017-09-26,43.68809127807617
2017-09-27,44.73509216308594
2017-09-28,44.6399040222168
2017-09-29,46.3531608581543
2017-10-02,45.21098709106445
2017-10-03,46.16279602050781
2017-10-04,45.4013557434082
2017-10-05,45.49653244018555
2017-10-06,44.92544174194336
2017-10-09,44.3543586730957
2017-10-10,44.83026123046875
2017-10-11,45.115814208984375
2017-10-12,45.4013557434082
2017-10-13,45.97243881225586
2017-10-16,47.828468322753906
2017-10-17,47.1146125793457
2017-10-18,48.30437469482422
2017-10-19,46.25796890258789
2017-10-20,46.54352569580078
2017-10-23,46.73387908935547
2017-10-24,45.97243881225586
2017-10-25,46.63870620727539
2017-10-26,46.16279602050781
2017-10-27,46.63870620727539
2017-10-30,47.49533462524414
2017-10-31,47.590511322021484
2017-11-01,48.78028106689453
2017-11-02,49.494140625
2017-11-03,48.54232406616211
2017-11-06,48.78028106689453
2017-11-07,48.78028106689453
2017-11-08,48.30437469482422
2017-11-09,47.1146125793457
2017-11-10,46.63870620727539
2017-11-13,46.16279602050781
2017-11-14,44.83026123046875
2017-11-15,44.259178161621094
2017-11-16,44.73509216308594
2017-11-17,45.02062225341797
2017-11-20,45.4013557434082
2017-11-21,45.21098709106445
2017-11-22,44.54471969604492
2017-11-23,41.40374755859375
2017-11-24,42.73628234863281
2017-11-27,42.45073699951172
2017-11-28,42.926639556884766
2017-11-29,41.78447723388672
2017-11-30,41.21338653564453
2017-12-01,41.78447723388672
2017-12-04,41.21338653564453
2017-12-05,40.07121658325195
2017-12-06,38.92904281616211
2017-12-07,38.8338623046875
2017-12-08,38.453125
2017-12-11,39.40495681762695
2017-12-12,39.690486907958984
2017-12-13,38.92904281616211
2017-12-14,38.35795974731445
2017-12-15,37.59650421142578
2017-12-18,37.59650421142578
2017-12-19,37.215782165527344
2017-12-20,36.739871978759766
2017-12-21,37.120601654052734
2017-12-22,36.54951095581055
2017-12-27,37.025421142578125
2017-12-28,36.739871978759766
2017-12-29,36.263973236083984
2018-01-02,37.59650421142578
2018-01-03,37.406150817871094
2018-01-04,40.01410675048828
2018-01-05,39.19554138183594
2018-01-08,37.95819854736328
2018-01-09,37.406150817871094
2018-01-10,37.120601654052734
2018-01-11,37.63457489013672
2018-01-12,37.97723388671875
2018-01-15,38.776756286621094
2018-01-16,39.13843536376953
2018-01-17,38.072410583496094
2018-01-18,37.463253021240234
2018-01-19,37.044456481933594
2018-01-22,37.27288818359375
2018-01-23,37.044456481933594
2018-01-24,36.28300857543945
2018-01-25,36.187828063964844
2018-01-26,36.22589874267578
2018-01-29,36.149757385253906
2018-01-30,34.169986724853516
2018-01-31,33.99866485595703
2018-02-01,33.92251968383789
2018-02-02,32.45672607421875
2018-02-05,31.447818756103516
2018-02-06,30.286602020263672
2018-02-07,30.800579071044922
2018-02-08,31.143234252929688
2018-02-09,30.41985511779785
2018-02-12,30.838653564453125
2018-02-13,30.115278244018555
2018-02-14,30.172386169433594
2018-02-15,30.001060485839844
2018-02-16,29.982025146484375
2018-02-19,29.867807388305664
2018-02-20,30.267566680908203
2018-02-21,30.362751007080078
2018-02-22,30.743471145629883
2018-02-23,31.80948829650879
2018-02-26,31.16226577758789
2018-02-27,31.02901268005371
2018-02-28,29.829734802246094
2018-03-01,29.353832244873047
2018-03-02,28.992141723632812
2018-03-05,29.62033462524414
2018-03-06,33.2943229675293
2018-03-07,33.3133544921875
2018-03-08,32.09505081176758
2018-03-09,32.36155319213867
2018-03-12,32.07600402832031
2018-03-13,33.656005859375
2018-03-14,32.36155319213867
2018-03-15,32.6661262512207
2018-03-16,32.19023132324219
2018-03-19,32.19023132324219
2018-03-20,32.53287887573242
2018-03-21,33.827335357666016
2018-03-22,32.6851692199707
2018-03-23,33.54179382324219
2018-03-26,33.3704719543457
2018-03-27,34.20806121826172
2018-03-28,33.97963333129883
2018-04-03,33.06589126586914
2018-04-04,33.19914245605469
2018-04-05,33.97963333129883
2018-04-06,32.49480438232422
2018-04-09,32.17119216918945
2018-04-10,32.95166778564453
2018-04-11,34.7410774230957
2018-04-12,35.21697998046875
2018-04-13,35.0075798034668
2018-04-16,35.026611328125
2018-04-17,35.10276794433594
2018-04-18,35.33119583129883
2018-04-19,35.76903533935547
2018-04-20,36.20686721801758
2018-04-23,36.168792724609375
2018-04-24,36.492408752441406
2018-04-25,34.26516342163086
2018-04-26,34.56974792480469
2018-04-27,34.07481002807617
2018-04-30,33.04685592651367
2018-05-02,33.3133544921875
2018-05-03,33.256256103515625
2018-05-04,33.02782440185547
2018-05-07,33.40854263305664
2018-05-08,35.121803283691406
2018-05-09,35.55963134765625
2018-05-11,35.69289016723633
2018-05-14,35.94035339355469
2018-05-15,36.168792724609375
2018-05-16,36.073604583740234
2018-05-18,36.56855010986328
2018-05-22,36.45433044433594
2018-05-23,37.120601654052734
2018-05-24,37.27288818359375
2018-05-25,36.530479431152344
2018-05-28,39.02421569824219
2018-05-29,39.63337707519531
2018-05-30,40.794586181640625
2018-05-31,45.21098709106445
2018-06-01,44.12592697143555
2018-06-04,43.3264045715332
2018-06-05,43.5929069519043
2018-06-06,44.6399040222168
2018-06-07,44.16399002075195
2018-06-08,43.38351058959961
2018-06-11,42.64109802246094
2018-06-12,43.02183151245117
2018-06-13,42.9837532043457
2018-06-14,43.78327560424805
2018-06-15,42.43170166015625
2018-06-18,44.83026123046875
2018-06-19,45.877254486083984
2018-06-20,46.79099655151367
2018-06-21,46.37220001220703
2018-06-22,47.923648834228516
2018-06-25,47.381107330322266
2018-06-26,45.439414978027344
2018-06-27,48.114013671875
2018-06-28,45.934364318847656
2018-06-29,45.172916412353516
2018-07-02,44.60183334350586
2018-07-03,43.45966720581055
2018-07-04,44.12592697143555
2018-07-05,43.61195373535156
2018-07-06,42.83146667480469
2018-07-09,42.717247009277344
2018-07-10,45.02062225341797
2018-07-11,42.850502014160156
2018-07-12,41.822540283203125
2018-07-13,41.194339752197266
2018-07-16,39.309757232666016
2018-07-17,39.99507141113281
2018-07-18,41.080135345458984
2018-07-19,42.9837532043457
2018-07-20,42.336524963378906
2018-07-23,43.00279235839844
2018-07-24,41.689292907714844
2018-07-25,40.09024429321289
2018-07-26,41.25146484375
2018-07-27,40.775550842285156
2018-07-30,39.8808479309082
2018-07-31,39.50012969970703
2018-08-01,39.29072570800781
2018-08-02,40.052181243896484
2018-08-03,39.97603225708008
2018-08-06,39.61434555053711
2018-08-07,39.8237419128418
2018-08-08,39.50012969970703
2018-08-09,39.785667419433594
2018-08-10,39.13843536376953
2018-08-13,38.64350128173828
2018-08-14,37.33000183105469
2018-08-15,36.35915756225586
2018-08-16,38.16759490966797
2018-08-17,41.080135345458984
2018-08-20,39.65242004394531
2018-08-21,41.87965393066406
2018-08-22,42.45073699951172
2018-08-23,43.78327560424805
2018-08-24,42.45073699951172
2018-08-27,43.23122024536133
2018-08-28,43.3264045715332
2018-08-29,43.47869873046875
2018-08-30,43.897491455078125
2018-08-31,43.307369232177734
2018-09-03,41.5560417175293
2018-09-04,42.717247009277344
2018-09-05,41.59410858154297
2018-09-06,41.86062240600586
2018-09-07,41.061100006103516
2018-09-10,41.080135345458984
2018-09-11,40.92784881591797
2018-09-12,41.11821365356445
2018-09-13,40.45193862915039
2018-09-14,40.775550842285156
2018-09-17,40.547119140625
2018-09-18,40.470970153808594
2018-09-19,41.21338653564453
2018-09-20,41.40374755859375
2018-09-21,42.56494903564453
2018-09-24,43.2502555847168
2018-09-25,43.38351058959961
2018-09-26,43.78327560424805
2018-09-27,44.41146469116211
2018-09-28,45.21098709106445
2018-10-01,47.514366149902344
2018-10-02,48.06642532348633
2018-10-03,49.87485885620117
2018-10-04,51.06461715698242
2018-10-05,50.969444274902344
2018-10-08,49.446537017822266
2018-10-09,52.34955596923828
2018-10-10,51.39774703979492
2018-10-11,49.01823043823242
2018-10-12,50.445945739746094
2018-10-15,50.87425994873047
2018-10-16,52.01643753051758
2018-10-17,52.25438690185547
2018-10-18,51.58811950683594
2018-10-19,51.96884536743164
2018-10-22,50.82667922973633
2018-10-23,48.78028106689453
2018-10-24,51.39774703979492
2018-10-25,51.873653411865234
2018-10-26,56.15681457519531
2018-10-29,58.441162109375
2018-10-30,56.82307434082031
2018-10-31,58.10801696777344
2018-11-01,58.63150405883789
2018-11-02,58.15561294555664
2018-11-05,58.96464920043945
2018-11-06,56.82307434082031
2018-11-07,56.20439910888672
2018-11-08,54.11040496826172
2018-11-09,52.87306213378906
2018-11-12,50.01763153076172
2018-11-13,49.494140625
2018-11-14,48.49472427368164
2018-11-15,50.68389892578125
2018-11-16,50.445945739746094
2018-11-19,51.54053497314453
2018-11-20,49.35136413574219
2018-11-21,52.01643753051758
2018-11-22,52.206790924072266
2018-11-23,51.39774703979492
2018-11-26,52.159202575683594
2018-11-27,59.58332061767578
2018-11-28,59.01224136352539
2018-11-29,64.38997650146484
2018-11-30,59.630916595458984
2018-12-03,59.20260238647461
2018-12-04,58.488739013671875
2018-12-05,57.965240478515625
2018-12-06,53.96764373779297
2018-12-07,56.537532806396484
2018-12-10,53.82487106323242
2018-12-11,51.96884536743164
2018-12-12,54.91945266723633
2018-12-13,54.87186050415039
2018-12-14,54.25318908691406
2018-12-17,51.54053497314453
2018-12-18,49.494140625
2018-12-19,49.541725158691406
2018-12-20,46.44834518432617
2018-12-21,47.171722412109375
2018-12-27,46.90520477294922
2018-12-28,46.44834518432617
2019-01-02,46.01051712036133
2019-01-03,47.57147979736328
2019-01-04,48.78028106689453
2019-01-07,48.114013671875
2019-01-08,48.97063446044922
2019-01-09,51.254981994628906
2019-01-10,47.15268325805664
2019-01-11,45.4013557434082
2019-01-14,44.54471969604492
2019-01-15,46.486412048339844
2019-01-16,45.21098709106445
2019-01-17,45.934364318847656
2019-01-18,46.10568618774414
2019-01-21,47.63810348510742
2019-01-22,46.56256103515625
2019-01-23,46.60062789916992
2019-01-24,46.81003189086914
2019-01-25,44.3543586730957
2019-01-28,42.317481994628906
2019-01-29,41.87965393066406
2019-01-30,42.488807678222656
2019-01-31,41.11821365356445
2019-02-01,40.2044677734375
2019-02-04,40.62326431274414
2019-02-05,42.90760803222656
2019-02-06,42.64109802246094
2019-02-07,41.822540283203125
2019-02-08,40.280616760253906
2019-02-11,40.185428619384766
2019-02-12,45.34424591064453
2019-02-13,44.96352005004883
2019-02-14,46.44834518432617
2019-02-15,48.35196304321289
2019-02-18,48.58992385864258
2019-02-19,47.55243682861328
2019-02-20,47.30497741699219
2019-02-21,46.92424774169922
2019-02-22,49.25619125366211
2019-02-25,49.01823043823242
2019-02-26,49.113407135009766
2019-02-27,50.398353576660156
2019-02-28,52.587520599365234
2019-03-01,53.39656066894531
2019-03-04,54.87186050415039
2019-03-05,54.824275970458984
2019-03-06,55.204994201660156
2019-03-07,52.53993225097656
2019-03-08,52.206790924072266
2019-03-11,50.969444274902344
2019-03-12,52.77788543701172
2019-03-13,53.06342697143555
2019-03-14,52.206790924072266
2019-03-15,53.11101150512695
2019-03-18,54.77667999267578
2019-03-19,54.58631896972656
2019-03-20,54.633907318115234
2019-03-21,56.20439910888672
2019-03-22,55.58572769165039
2019-03-25,53.6345100402832
2019-03-26,53.44414138793945
2019-03-27,53.20620346069336
2019-03-28,52.30198669433594
2019-03-29,52.44475173950195
2019-04-01,54.96704864501953
2019-04-02,54.96704864501953
2019-04-03,55.96644592285156
2019-04-04,55.91885757446289
2019-04-05,57.203800201416016
2019-04-08,62.62913131713867
2019-04-09,62.34358215332031
2019-04-10,63.20021057128906
2019-04-11,63.00984191894531
2019-04-12,63.81888961791992
2019-04-15,62.96224594116211
2019-04-16,62.91465377807617
2019-04-17,62.91465377807617
2019-04-23,66.10323333740234
2019-04-24,66.34117889404297
2019-04-25,65.86527252197266
2019-04-26,64.77069854736328
2019-04-29,66.24598693847656
2019-04-30,67.95926666259766
2019-05-02,67.00743103027344
2019-05-03,66.76949310302734
2019-05-06,66.626708984375
2019-05-07,65.29418182373047
2019-05-08,66.76949310302734
2019-05-09,65.91285705566406
2019-05-10,66.626708984375
