Date,CIPLA.NS
2015-11-27,605.6060180664062
2015-11-30,605.6060180664062
2015-12-01,610.2163696289062
2015-12-02,619.484130859375
2015-12-03,612.7097778320312
2015-12-04,607.6288452148438
2015-12-07,607.0642700195312
2015-12-08,604.6180419921875
2015-12-09,586.9292602539062
2015-12-10,599.1608276367188
2015-12-11,601.4660034179688
2015-12-14,599.3961181640625
2015-12-15,601.13671875
2015-12-16,600.9014282226562
2015-12-17,604.9003295898438
2015-12-18,604.1476440429688
2015-12-21,605.6529541015625
2015-12-22,606.12353515625
2015-12-23,609.1813354492188
2015-12-24,609.886962890625
2015-12-28,618.7314453125
2015-12-29,615.2029418945312
2015-12-30,614.5916137695312
2015-12-31,611.345458984375
2016-01-01,616.6143798828125
2016-01-04,607.48779296875
2016-01-05,602.971435546875
2016-01-06,613.5565795898438
2016-01-07,599.7723388671875
2016-01-08,585.56494140625
2016-01-11,573.991943359375
2016-01-12,575.3091430664062
2016-01-13,572.6747436523438
2016-01-14,577.9907836914062
2016-01-15,573.0980834960938
2016-01-18,556.114990234375
2016-01-19,562.701171875
2016-01-20,558.0908203125
2016-01-21,545.9532470703125
2016-01-22,547.505859375
2016-01-25,546.2825927734375
2016-01-27,546.1885375976562
2016-01-28,543.6481323242188
2016-01-29,550.5166015625
2016-02-01,564.0184936523438
2016-02-02,540.07275390625
2016-02-03,528.8290405273438
2016-02-04,517.86767578125
2016-02-05,536.4503173828125
2016-02-08,533.3453369140625
2016-02-09,522.9955444335938
2016-02-10,506.7651062011719
2016-02-11,508.8822326660156
2016-02-12,497.3562927246094
2016-02-15,507.8000793457031
2016-02-16,493.07513427734375
2016-02-17,488.4176330566406
2016-02-18,493.40447998046875
2016-02-19,493.6396789550781
2016-02-22,499.1439514160156
2016-02-23,491.7107849121094
2016-02-24,483.5721130371094
2016-02-25,488.3236083984375
2016-02-26,493.028076171875
2016-02-29,483.7602844238281
2016-03-01,485.83026123046875
2016-03-02,494.533447265625
2016-03-03,495.9447937011719
2016-03-04,505.9183044433594
2016-03-08,500.884521484375
2016-03-09,498.0148620605469
2016-03-10,502.3899841308594
2016-03-11,503.0015869140625
2016-03-14,505.8241271972656
2016-03-15,494.01611328125
2016-03-16,499.6143493652344
2016-03-17,493.5455322265625
2016-03-18,497.02685546875
2016-03-21,504.1776428222656
2016-03-22,503.6601867675781
2016-03-23,501.307861328125
2016-03-28,493.21624755859375
2016-03-29,473.7397766113281
2016-03-30,482.066650390625
2016-03-31,481.6903991699219
2016-04-01,484.1366271972656
2016-04-04,483.9013671875
2016-04-05,473.269287109375
2016-04-06,475.1040954589844
2016-04-07,476.4683532714844
2016-04-08,474.6336364746094
2016-04-11,472.4695739746094
2016-04-12,472.2813720703125
2016-04-13,481.6432800292969
2016-04-18,493.12213134765625
2016-04-20,496.03900146484375
2016-04-21,500.55523681640625
2016-04-22,499.9436950683594
2016-04-25,495.38031005859375
2016-04-26,508.55279541015625
2016-04-27,508.2706298828125
2016-04-28,497.02685546875
2016-04-29,505.2596435546875
2016-05-02,508.6939392089844
2016-05-03,505.1184997558594
2016-05-04,501.684326171875
2016-05-05,509.7759704589844
2016-05-06,505.5889587402344
2016-05-09,504.836181640625
2016-05-10,505.3067626953125
2016-05-11,504.8832702636719
2016-05-12,504.6010437011719
2016-05-13,500.2729797363281
2016-05-16,490.9581298828125
2016-05-17,492.7928771972656
2016-05-18,493.5455322265625
2016-05-19,482.39599609375
2016-05-20,477.12701416015625
2016-05-23,468.0002746582031
2016-05-24,464.84832763671875
2016-05-25,442.0316467285156
2016-05-26,440.2910461425781
2016-05-27,445.4659729003906
2016-05-30,445.55999755859375
2016-05-31,444.7132263183594
2016-06-01,437.4212646484375
2016-06-02,440.4321594238281
2016-06-03,437.70355224609375
2016-06-06,439.0678405761719
2016-06-07,440.6674499511719
2016-06-08,444.24273681640625
2016-06-09,450.7820129394531
2016-06-10,448.28863525390625
2016-06-13,440.9966735839844
2016-06-14,454.1692199707031
2016-06-15,461.08477783203125
2016-06-16,457.8857116699219
2016-06-17,457.6975402832031
2016-06-20,459.39117431640625
2016-06-21,454.82781982421875
2016-06-22,453.9339904785156
2016-06-23,447.6300048828125
2016-06-24,448.3826904296875
2016-06-27,460.14385986328125
2016-06-28,467.9532775878906
2016-06-29,472.7518615722656
2016-06-30,471.3875427246094
2016-07-01,478.538330078125
2016-07-04,480.04376220703125
2016-07-05,477.0328369140625
2016-07-07,483.9013671875
2016-07-08,489.54681396484375
2016-07-11,491.146240234375
2016-07-12,485.21875
2016-07-13,484.1836242675781
2016-07-14,481.6903991699219
2016-07-15,485.87725830078125
2016-07-18,476.9858703613281
2016-07-19,475.9038391113281
2016-07-20,487.2415771484375
2016-07-21,485.35980224609375
2016-07-22,489.6408996582031
2016-07-25,493.5925598144531
2016-07-26,492.60467529296875
2016-07-27,492.2283630371094
2016-07-28,489.8760986328125
2016-07-29,496.2271423339844
2016-08-01,493.07513427734375
2016-08-02,487.2886657714844
2016-08-03,498.1560363769531
2016-08-04,495.80377197265625
2016-08-05,501.7314147949219
2016-08-08,503.75433349609375
2016-08-09,501.4490966796875
2016-08-10,490.4406433105469
2016-08-11,492.9810485839844
2016-08-12,485.4538879394531
2016-08-16,521.3960571289062
2016-08-17,517.3502197265625
2016-08-18,519.9847412109375
2016-08-19,523.8893432617188
2016-08-22,524.6420288085938
2016-08-23,522.8074340820312
2016-08-24,533.6747436523438
2016-08-25,529.6287841796875
2016-08-26,533.7217407226562
2016-08-29,534.4274291992188
2016-08-30,542.0485229492188
2016-08-31,539.0848388671875
2016-09-01,544.9185180664062
2016-09-02,543.789306640625
2016-09-06,544.4009399414062
2016-09-07,546.4237060546875
2016-09-08,559.9725952148438
2016-09-09,546.1885375976562
2016-09-12,538.2576293945312
2016-09-14,545.2445068359375
2016-09-15,552.7031860351562
2016-09-16,560.3980102539062
2016-09-19,564.4105834960938
2016-09-20,569.1785278320312
2016-09-21,567.7622680664062
2016-09-22,575.0794677734375
2016-09-23,577.392578125
2016-09-26,570.736328125
2016-09-27,573.28564453125
2016-09-28,571.9636840820312
2016-09-29,569.1785278320312
2016-09-30,547.6520385742188
2016-10-03,555.96044921875
2016-10-04,564.4105834960938
2016-10-05,558.6040649414062
2016-10-06,546.4718627929688
2016-10-07,538.2105712890625
2016-10-10,548.2186279296875
2016-10-13,549.4931030273438
2016-10-14,554.2138061523438
2016-10-17,553.2697143554688
2016-10-18,559.6426391601562
2016-10-19,563.0416259765625
2016-10-20,563.2775268554688
2016-10-21,550.6732788085938
2016-10-24,552.042236328125
2016-10-25,551.8534545898438
2016-10-26,545.385986328125
2016-10-27,553.0336303710938
2016-10-28,543.0256958007812
2016-11-01,539.8156127929688
2016-11-02,528.8162841796875
2016-11-03,528.7218627929688
2016-11-04,514.2764892578125
2016-11-07,515.2677612304688
2016-11-08,505.4014587402344
2016-11-09,496.9041442871094
2016-11-10,532.2152099609375
2016-11-11,517.3448486328125
2016-11-15,521.54638671875
2016-11-16,508.09234619140625
2016-11-17,515.2205810546875
2016-11-18,520.1774291992188
2016-11-21,514.654052734375
2016-11-22,519.7523803710938
2016-11-23,521.9241333007812
2016-11-24,522.7264404296875
2016-11-25,533.4899291992188
2016-11-28,538.6825561523438
2016-11-29,537.3607177734375
2016-11-30,534.9531860351562
2016-12-01,536.4638671875
2016-12-02,539.2962646484375
2016-12-05,540.9957275390625
2016-12-06,542.7423095703125
2016-12-07,538.9658203125
2016-12-08,550.2012939453125
2016-12-09,546.5662231445312
2016-12-12,542.6951904296875
2016-12-13,546.5189208984375
2016-12-14,536.2750244140625
2016-12-15,531.6959838867188
2016-12-16,534.5756225585938
2016-12-19,537.3607177734375
2016-12-20,531.648681640625
2016-12-21,531.3654174804688
2016-12-22,530.0437622070312
2016-12-23,549.7763671875
2016-12-26,523.9539794921875
2016-12-27,532.1680297851562
2016-12-28,530.9878540039062
2016-12-29,533.3009033203125
2016-12-30,537.0302734375
2017-01-02,534.38671875
2017-01-03,541.6095581054688
2017-01-04,536.5110473632812
2017-01-05,547.4631958007812
2017-01-06,550.2955932617188
2017-01-09,544.4890747070312
2017-01-10,542.7897338867188
2017-01-11,544.72509765625
2017-01-12,553.5057373046875
2017-01-13,550.8148803710938
2017-01-16,555.9132690429688
2017-01-17,554.4498291015625
2017-01-18,548.3600463867188
2017-01-19,547.9351806640625
2017-01-20,545.3388061523438
2017-01-23,543.5922241210938
2017-01-24,547.5103759765625
2017-01-25,552.9393310546875
2017-01-27,547.7464599609375
2017-01-30,549.7291870117188
2017-01-31,543.2145385742188
2017-02-01,540.1932983398438
2017-02-02,551.7118530273438
2017-02-03,573.9464721679688
2017-02-06,567.998291015625
2017-02-07,564.1744995117188
2017-02-08,569.5089111328125
2017-02-09,554.8274536132812
2017-02-10,547.5577392578125
2017-02-13,550.1067504882812
2017-02-14,543.8753662109375
2017-02-15,542.1759643554688
2017-02-16,551.9478149414062
2017-02-17,560.11474609375
2017-02-20,559.6426391601562
2017-02-21,559.9730224609375
2017-02-22,556.3381958007812
2017-02-23,559.312255859375
2017-02-27,552.5615234375
2017-02-28,551.09814453125
2017-03-01,553.5528564453125
2017-03-02,556.3381958007812
2017-03-03,555.7244262695312
2017-03-06,557.1406860351562
2017-03-07,555.2051391601562
2017-03-08,558.7928466796875
2017-03-09,556.2908935546875
2017-03-10,556.196533203125
2017-03-14,566.6765747070312
2017-03-15,566.6765747070312
2017-03-16,567.8095703125
2017-03-17,563.9385375976562
2017-03-20,562.9943237304688
2017-03-21,558.7928466796875
2017-03-22,561.955810546875
2017-03-23,562.947265625
2017-03-24,560.7756958007812
2017-03-27,559.0289916992188
2017-03-28,560.9645385742188
2017-03-29,560.0203247070312
2017-03-30,564.9298706054688
2017-03-31,559.83154296875
2017-04-03,559.54833984375
2017-04-05,559.9259033203125
2017-04-06,557.3295288085938
2017-04-07,557.0462036132812
2017-04-10,556.7157592773438
2017-04-11,547.6520385742188
2017-04-12,547.0382690429688
2017-04-13,545.0084228515625
2017-04-17,544.30029296875
2017-04-18,543.6393432617188
2017-04-19,543.2616577148438
2017-04-20,541.9869995117188
2017-04-21,532.9234008789062
2017-04-24,525.9365844726562
2017-04-25,522.0656127929688
2017-04-26,525.6534423828125
2017-04-27,530.3269653320312
2017-04-28,526.3143310546875
2017-05-02,524.33154296875
2017-05-03,524.992431640625
2017-05-04,519.2332153320312
2017-05-05,519.2332153320312
2017-05-08,520.7438354492188
2017-05-09,522.0656127929688
2017-05-10,529.7131958007812
2017-05-11,530.5629272460938
2017-05-12,536.2279052734375
2017-05-15,537.2191772460938
2017-05-16,534.009033203125
2017-05-17,530.9405517578125
2017-05-18,528.8162841796875
2017-05-19,533.3953857421875
2017-05-22,531.648681640625
2017-05-23,503.4188232421875
2017-05-24,490.6255798339844
2017-05-25,475.8497009277344
2017-05-26,461.5931091308594
2017-05-29,477.1242980957031
2017-05-30,481.98663330078125
2017-05-31,487.5099182128906
2017-06-01,486.75457763671875
2017-06-02,500.4447326660156
2017-06-05,504.9293518066406
2017-06-06,504.7877197265625
2017-06-07,510.0278015136719
2017-06-08,519.422119140625
2017-06-09,520.3189086914062
2017-06-12,522.4432373046875
2017-06-13,520.7438354492188
2017-06-14,509.7444763183594
2017-06-15,518.7611694335938
2017-06-16,506.7704162597656
2017-06-19,509.6029052734375
2017-06-20,517.25048828125
2017-06-21,510.7830810546875
2017-06-22,509.9805908203125
2017-06-23,510.9247741699219
2017-06-27,504.7877197265625
2017-06-28,506.8648986816406
2017-06-29,513.3795166015625
2017-06-30,524.567626953125
2017-07-03,521.027099609375
2017-07-04,514.6068115234375
2017-07-05,515.409423828125
2017-07-06,512.52978515625
2017-07-07,516.5896606445312
2017-07-10,518.525146484375
2017-07-11,508.3754577636719
2017-07-12,509.79168701171875
2017-07-13,513.28515625
2017-07-14,517.4392700195312
2017-07-17,525.4173583984375
2017-07-18,528.48583984375
2017-07-19,536.5110473632812
2017-07-20,539.9572143554688
2017-07-21,534.5756225585938
2017-07-24,537.9273071289062
2017-07-25,532.8760375976562
2017-07-26,545.2410888671875
2017-07-27,538.8453979492188
2017-07-28,536.3818359375
2017-07-31,530.6968994140625
2017-08-01,532.9235229492188
2017-08-02,538.7032470703125
2017-08-03,527.9017333984375
2017-08-04,538.8453979492188
2017-08-07,536.7609252929688
2017-08-08,548.2257080078125
2017-08-09,532.3549194335938
2017-08-10,519.421630859375
2017-08-11,512.978515625
2017-08-14,540.1245727539062
2017-08-16,559.4536743164062
2017-08-17,543.109130859375
2017-08-18,535.6238403320312
2017-08-21,532.2601928710938
2017-08-22,529.8914794921875
2017-08-23,529.7967529296875
2017-08-24,543.9144897460938
2017-08-28,543.9617919921875
2017-08-29,539.034912109375
2017-08-30,536.6187133789062
2017-08-31,541.87744140625
2017-09-01,538.5611572265625
2017-09-04,532.2128295898438
2017-09-05,530.2230834960938
2017-09-06,528.9913330078125
2017-09-07,525.1065673828125
2017-09-08,523.0220336914062
2017-09-11,524.7749633789062
2017-09-12,531.0758666992188
2017-09-13,525.2960815429688
2017-09-14,536.2398071289062
2017-09-15,531.9287109375
2017-09-18,540.740478515625
2017-09-19,543.2987060546875
2017-09-20,539.7929077148438
2017-09-21,560.8274536132812
2017-09-22,554.6212768554688
2017-09-25,546.899169921875
2017-09-26,548.6046752929688
2017-09-27,540.1719360351562
2017-09-28,552.06298828125
2017-09-29,555.3319702148438
2017-10-03,548.5099487304688
2017-10-04,550.5470581054688
2017-10-05,554.6212768554688
2017-10-06,554.6686401367188
2017-10-09,554.8108520507812
2017-10-10,559.1693115234375
2017-10-11,555.3793334960938
2017-10-12,558.6956176757812
2017-10-13,561.7275390625
2017-10-16,574.8978271484375
2017-10-17,598.9171142578125
2017-10-18,578.9248046875
2017-10-19,575.892822265625
2017-10-23,561.7750244140625
2017-10-24,563.8121337890625
2017-10-25,561.5380859375
2017-10-26,579.3984375
2017-10-27,592.2372436523438
2017-10-30,593.1847534179688
2017-10-31,594.6533203125
2017-11-01,593.8480834960938
2017-11-02,602.6123046875
2017-11-03,606.4971313476562
2017-11-06,620.4254760742188
2017-11-07,575.6558227539062
2017-11-08,589.9158325195312
2017-11-09,582.2884521484375
2017-11-10,577.3140869140625
2017-11-13,570.491943359375
2017-11-14,570.8236694335938
2017-11-15,562.485595703125
2017-11-16,561.7275390625
2017-11-17,576.6033935546875
2017-11-20,572.529296875
2017-11-21,583.757080078125
2017-11-22,586.7417602539062
2017-11-23,585.1783447265625
2017-11-24,583.3780517578125
2017-11-27,582.5253295898438
2017-11-28,579.6827392578125
2017-11-29,575.9876098632812
2017-11-30,569.35498046875
2017-12-01,566.7020874023438
2017-12-04,565.37548828125
2017-12-05,565.1386108398438
2017-12-06,565.1386108398438
2017-12-07,562.2962036132812
2017-12-08,571.4393920898438
2017-12-11,571.9606323242188
2017-12-12,560.5906982421875
2017-12-13,547.79931640625
2017-12-14,559.4536743164062
2017-12-15,546.1885986328125
2017-12-18,560.5906982421875
2017-12-19,572.197509765625
2017-12-20,569.1181640625
2017-12-21,568.312744140625
2017-12-22,569.6392822265625
2017-12-26,579.6354370117188
2017-12-27,580.48828125
2017-12-28,574.2345581054688
2017-12-29,576.5560913085938
2018-01-01,579.3984375
2018-01-02,575.892822265625
2018-01-03,574.9452514648438
2018-01-04,584.3729858398438
2018-01-05,582.85693359375
2018-01-08,582.7621459960938
2018-01-09,583.2832641601562
2018-01-10,587.2155151367188
2018-01-11,580.203857421875
2018-01-12,579.967041015625
2018-01-15,578.2141723632812
2018-01-16,569.8287963867188
2018-01-17,575.2769775390625
2018-01-18,571.9606323242188
2018-01-19,571.10791015625
2018-01-22,569.5918579101562
2018-01-23,589.6788940429688
2018-01-24,585.8416748046875
2018-01-25,588.7789306640625
2018-01-29,582.7149047851562
2018-01-30,574.1399536132812
2018-01-31,561.0643920898438
2018-02-01,556.2320556640625
2018-02-02,550.6417846679688
2018-02-05,549.6469116210938
2018-02-06,534.6290283203125
2018-02-07,539.366455078125
2018-02-08,580.48828125
2018-02-09,588.7789306640625
2018-02-12,589.0157470703125
2018-02-14,583.804443359375
2018-02-15,574.0450439453125
2018-02-16,579.0194702148438
2018-02-19,568.8812255859375
2018-02-20,571.7713012695312
2018-02-21,565.8966064453125
2018-02-22,558.6956176757812
2018-02-23,564.3806762695312
2018-02-26,559.1218872070312
2018-02-27,555.7109375
2018-02-28,558.6956176757812
2018-03-01,551.1629028320312
2018-03-05,548.8416137695312
2018-03-06,553.4369506835938
2018-03-07,549.74169921875
2018-03-08,547.6571044921875
2018-03-09,541.0719604492188
2018-03-12,550.1680297851562
2018-03-13,548.3678588867188
2018-03-14,547.5624389648438
2018-03-15,541.166748046875
2018-03-16,530.03369140625
2018-03-19,530.365234375
2018-03-20,523.8748168945312
2018-03-21,522.1220092773438
2018-03-22,512.36279296875
2018-03-23,510.1360778808594
2018-03-26,513.3575439453125
2018-03-27,516.4368896484375
2018-03-28,516.81591796875
2018-04-02,545.9990844726562
2018-04-03,540.3613891601562
2018-04-04,539.8876342773438
2018-04-05,530.9337768554688
2018-04-06,529.607177734375
2018-04-09,527.5226440429688
2018-04-10,528.8492431640625
2018-04-11,532.0233764648438
2018-04-12,526.9542846679688
2018-04-13,526.3383178710938
2018-04-16,554.2423706054688
2018-04-17,549.5049438476562
2018-04-18,553.9107055664062
2018-04-19,553.7212524414062
2018-04-20,558.1270141601562
2018-04-23,568.6444702148438
2018-04-24,570.302490234375
2018-04-25,561.9171752929688
2018-04-26,568.4548950195312
2018-04-27,568.3601684570312
2018-04-30,575.5138549804688
2018-05-02,579.872314453125
2018-05-03,577.3140869140625
2018-05-04,565.6598510742188
2018-05-07,560.0220336914062
2018-05-08,559.6431274414062
2018-05-09,557.1322021484375
2018-05-10,545.2884521484375
2018-05-11,543.5830078125
2018-05-14,548.1310424804688
2018-05-15,545.5725708007812
2018-05-16,530.50732421875
2018-05-17,524.6802368164062
2018-05-18,505.0668640136719
2018-05-21,493.12835693359375
2018-05-22,496.491943359375
2018-05-23,504.4510498046875
2018-05-24,505.4932556152344
2018-05-25,508.4779357910156
2018-05-28,511.1783142089844
2018-05-29,502.7454528808594
2018-05-30,498.0079345703125
2018-05-31,497.25
2018-06-01,496.9657287597656
2018-06-04,493.3652648925781
2018-06-05,513.6417846679688
2018-06-06,510.18341064453125
2018-06-07,512.3153076171875
2018-06-08,530.2704467773438
2018-06-11,531.3601684570312
2018-06-12,537.3294067382812
2018-06-13,551.5419311523438
2018-06-14,557.1795654296875
2018-06-15,579.4932861328125
2018-06-18,574.6611328125
2018-06-19,570.255126953125
2018-06-20,571.2026977539062
2018-06-21,571.8185424804688
2018-06-22,583.4254760742188
2018-06-25,579.3037719726562
2018-06-26,568.028564453125
2018-06-27,570.6815185546875
2018-06-28,569.35498046875
2018-06-29,584.2783203125
2018-07-02,584.60986328125
2018-07-03,606.7814331054688
2018-07-04,595.8850708007812
2018-07-05,593.6583862304688
2018-07-06,580.3460083007812
2018-07-09,590.2001342773438
2018-07-10,598.8697509765625
2018-07-11,592.4740600585938
2018-07-12,600.1015014648438
2018-07-13,593.8005981445312
2018-07-16,588.3524169921875
2018-07-17,603.9862670898438
2018-07-18,594.4638671875
2018-07-19,578.072021484375
2018-07-20,592.9478759765625
2018-07-23,600.8121337890625
2018-07-24,594.4164428710938
2018-07-25,591.1475830078125
2018-07-26,594.8903198242188
2018-07-27,602.8019409179688
2018-07-30,601.0016479492188
2018-07-31,607.6815185546875
2018-08-01,605.5971069335938
2018-08-02,604.9810791015625
2018-08-03,607.3973388671875
2018-08-06,604.4600219726562
2018-08-07,596.40625
2018-08-08,599.343505859375
2018-08-09,586.6469116210938
2018-08-10,588.4470825195312
2018-08-13,598.206298828125
2018-08-14,611.9641723632812
2018-08-16,617.2958984375
2018-08-17,615.91552734375
2018-08-20,613.0114135742188
2018-08-21,619.1049194335938
2018-08-23,626.4362182617188
2018-08-24,620.009521484375
2018-08-27,628.0071411132812
2018-08-28,617.2483520507812
2018-08-29,612.67822265625
2018-08-30,618.34326171875
2018-08-31,630.4349975585938
2018-09-03,618.0100708007812
2018-09-04,613.0591430664062
2018-09-05,615.5820922851562
2018-09-06,630.3872680664062
2018-09-07,632.9104614257812
2018-09-10,636.0523681640625
2018-09-11,623.5322875976562
2018-09-12,625.0079345703125
2018-09-14,634.4814453125
2018-09-17,633.0532836914062
2018-09-18,631.9107055664062
2018-09-19,628.959228515625
2018-09-21,621.9136962890625
2018-09-24,614.6776123046875
2018-09-25,630.05419921875
2018-09-26,640.5748901367188
2018-09-27,627.7689819335938
2018-09-28,622.7229614257812
2018-10-01,622.8181762695312
2018-10-03,623.1989135742188
2018-10-04,607.822509765625
2018-10-05,606.1563720703125
2018-10-08,608.2033081054688
2018-10-09,608.7269897460938
2018-10-10,608.9650268554688
2018-10-11,586.6859130859375
2018-10-12,593.0648803710938
2018-10-15,616.8198852539062
2018-10-16,609.1078491210938
2018-10-17,609.7744140625
2018-10-19,603.4428100585938
2018-10-22,599.4915771484375
2018-10-23,592.541259765625
2018-10-24,591.5416259765625
2018-10-25,579.8306884765625
2018-10-26,574.7846069335938
2018-10-29,604.728271484375
2018-10-30,581.115966796875
2018-10-31,599.1107788085938
2018-11-01,585.9241333007812
2018-11-02,578.0216674804688
2018-11-05,536.0814819335938
2018-11-06,505.3763427734375
2018-11-07,507.8041076660156
2018-11-09,501.7106628417969
2018-11-12,506.37591552734375
2018-11-13,502.8055419921875
2018-11-14,494.6650695800781
2018-11-15,494.28424072265625
2018-11-16,505.1857604980469
2018-11-19,502.9483642578125
2018-11-20,495.7600402832031
2018-11-21,497.14056396484375
2018-11-22,493.1417541503906
2018-11-26,497.0928955078125
2018-11-27,492.8560791015625
2018-11-28,490.61865234375
2018-11-29,499.5684509277344
2018-11-30,514.9448852539062
2018-12-03,510.1367492675781
2018-12-04,520.2767333984375
2018-12-05,503.13885498046875
2018-12-06,490.61865234375
2018-12-07,489.00006103515625
2018-12-10,488.0003662109375
2018-12-11,493.8558044433594
2018-12-12,505.8522644042969
2018-12-13,501.75823974609375
2018-12-14,496.75970458984375
2018-12-17,498.5687255859375
2018-12-18,497.8547058105469
2018-12-19,499.6160583496094
2018-12-20,495.33160400390625
2018-12-21,491.9039611816406
2018-12-24,493.95098876953125
2018-12-26,489.6665344238281
2018-12-27,493.0941162109375
2018-12-28,496.9977111816406
2018-12-31,494.61749267578125
2019-01-01,497.9974365234375
2019-01-02,489.9045715332031
2019-01-03,487.85760498046875
2019-01-04,488.2384033203125
2019-01-07,489.4284973144531
2019-01-08,489.0476989746094
2019-01-09,485.6676940917969
2019-01-10,488.6668395996094
2019-01-11,485.762939453125
2019-01-14,487.4291076660156
2019-01-15,490.2854309082031
2019-01-16,487.00067138671875
2019-01-17,485.1916809082031
2019-01-18,485.0011901855469
2019-01-21,484.8584289550781
2019-01-22,482.8114013671875
2019-01-23,484.9060363769531
2019-01-24,476.71795654296875
2019-01-25,483.3350830078125
2019-01-28,468.5774841308594
2019-01-29,480.8595886230469
2019-01-30,481.57366943359375
2019-01-31,492.5228271484375
2019-02-01,496.37884521484375
2019-02-04,485.1916809082031
2019-02-05,483.66827392578125
2019-02-06,509.3274230957031
2019-02-07,507.3757019042969
2019-02-08,508.6609191894531
2019-02-11,517.2774658203125
2019-02-12,517.2774658203125
2019-02-14,516.896728515625
2019-02-15,514.6592407226562
2019-02-18,515.2305297851562
2019-02-19,513.8023681640625
2019-02-20,515.1829833984375
2019-02-21,519.3721313476562
2019-02-22,515.373291015625
2019-02-25,522.0380859375
2019-02-26,524.0375366210938
2019-02-27,525.4656982421875
2019-02-28,527.9885864257812
2019-03-01,525.13232421875
2019-03-05,522.3712768554688
2019-03-06,521.3239135742188
2019-03-07,515.4208374023438
2019-03-08,514.0880126953125
2019-03-11,514.2308349609375
2019-03-12,512.9454956054688
2019-03-13,507.2804260253906
2019-03-14,507.2327880859375
2019-03-15,507.0899963378906
2019-03-18,508.8990173339844
2019-03-19,508.0898132324219
2019-03-20,507.70892333984375
2019-03-22,501.56787109375
2019-03-25,501.6154479980469
2019-03-26,503.9480895996094
2019-03-27,500.3300476074219
2019-03-28,500.42523193359375
2019-04-01,500.472900390625
2019-04-02,497.6166076660156
2019-04-03,495.5220031738281
2019-04-04,496.04559326171875
2019-04-05,506.6138916015625
2019-04-08,500.23486328125
2019-04-09,506.5187683105469
2019-04-10,520.2767333984375
2019-04-11,518.7532348632812
2019-04-12,528.2742309570312
2019-04-15,539.1759033203125
2019-04-16,532.558837890625
2019-04-18,534.6533813476562
2019-04-22,534.2249145507812
2019-04-23,534.7962036132812
2019-04-24,531.797119140625
2019-04-25,528.9884643554688
2019-04-26,540.7469482421875
2019-04-30,537.938232421875
2019-05-02,538.5093383789062
2019-05-03,537.4620971679688
2019-05-06,536.3672485351562
2019-05-07,531.225830078125
2019-05-08,531.2734375
2019-05-09,531.035400390625
2019-05-10,528.9407348632812
2019-05-13,520.5147705078125
2019-05-14,529.3692626953125
2019-05-15,529.0836791992188
2019-05-16,523.8470458984375
2019-05-17,518.0867919921875
2019-05-20,538.3665771484375
2019-05-21,532.558837890625
2019-05-22,526.512939453125
2019-05-23,537.7000732421875
2019-05-24,543.2699584960938
2019-05-27,550.98193359375
2019-05-28,550.2679443359375
2019-05-29,537.3192138671875
2019-05-30,535.0341796875
2019-05-31,532.0827026367188
2019-06-03,541.0325317382812
2019-06-04,535.7007446289062
2019-06-06,532.9872436523438
2019-06-07,523.1805419921875
