Date,NESTLEIND.NS
2017-03-27,280.6657409667969
2017-03-28,282.3224182128906
2017-03-29,281.9620361328125
2017-03-30,286.8254089355469
2017-03-31,290.1017761230469
2017-04-03,285.66815185546875
2017-04-05,287.8177185058594
2017-04-06,287.3291320800781
2017-04-07,287.4550476074219
2017-04-10,287.8371887207031
2017-04-11,284.830078125
2017-04-12,283.0692443847656
2017-04-13,279.5757751464844
2017-04-17,274.095703125
2017-04-18,275.2138977050781
2017-04-19,273.5094299316406
2017-04-20,275.2984924316406
2017-04-21,275.904296875
2017-04-24,273.0426330566406
2017-04-25,274.5755310058594
2017-04-26,278.9700622558594
2017-04-27,291.03546142578125
2017-04-28,290.8443298339844
2017-05-02,291.5956115722656
2017-05-03,291.6173095703125
2017-05-04,292.4836120605469
2017-05-05,292.09063720703125
2017-05-08,291.3394470214844
2017-05-09,291.1505432128906
2017-05-10,300.51055908203125
2017-05-11,297.7402038574219
2017-05-12,296.21380615234375
2017-05-15,287.0252380371094
2017-05-16,281.3539733886719
2017-05-17,284.7584228515625
2017-05-18,283.5361022949219
2017-05-19,285.3967590332031
2017-05-22,288.09613037109375
2017-05-23,287.60040283203125
2017-05-24,285.091064453125
2017-05-25,283.8418273925781
2017-05-26,290.39788818359375
2017-05-29,289.0351867675781
2017-05-30,288.3122863769531
2017-05-31,290.24725341796875
2017-06-01,288.5329284667969
2017-06-02,290.400146484375
2017-06-05,293.2654113769531
2017-06-06,291.64935302734375
2017-06-07,291.32611083984375
2017-06-08,290.5420837402344
2017-06-09,291.2256164550781
2017-06-12,290.9046630859375
2017-06-13,292.2128601074219
2017-06-14,291.96160888671875
2017-06-15,292.09271240234375
2017-06-16,295.2550048828125
2017-06-19,294.3202819824219
2017-06-20,292.599365234375
2017-06-21,295.2419128417969
2017-06-22,296.1197814941406
2017-06-23,290.0092468261719
2017-06-27,288.275146484375
2017-06-28,290.400146484375
2017-06-29,294.7723388671875
2017-06-30,294.2525634765625
2017-07-03,294.3224182128906
2017-07-04,299.0528869628906
2017-07-05,301.7455749511719
2017-07-06,302.1670837402344
2017-07-07,300.0727233886719
2017-07-10,297.2532653808594
2017-07-11,296.07177734375
2017-07-12,297.9783935546875
2017-07-13,296.3927917480469
2017-07-14,297.4913330078125
2017-07-17,300.4286804199219
2017-07-18,299.30621337890625
2017-07-19,303.04510498046875
2017-07-20,300.04425048828125
2017-07-21,297.32098388671875
2017-07-24,298.578857421875
2017-07-25,297.8669738769531
2017-07-26,296.38629150390625
2017-07-27,296.997802734375
2017-07-28,296.1700744628906
2017-07-31,295.5782470703125
2017-08-01,292.7762145996094
2017-08-02,294.4698181152344
2017-08-03,295.33416748046875
2017-08-04,294.0596008300781
2017-08-07,295.72021484375
2017-08-08,293.1513366699219
2017-08-09,295.27490234375
2017-08-10,291.4424743652344
2017-08-11,287.1295166015625
2017-08-14,291.8746337890625
2017-08-16,293.0965881347656
2017-08-17,291.8899841308594
2017-08-18,291.91632080078125
2017-08-21,290.41796875
2017-08-22,289.7642822265625
2017-08-23,289.83880615234375
2017-08-24,289.6874694824219
2017-08-28,309.2555236816406
2017-08-29,305.20159912109375
2017-08-30,308.59088134765625
2017-08-31,312.4430236816406
2017-09-01,307.7945556640625
2017-09-04,301.1913757324219
2017-09-05,308.3408508300781
2017-09-06,305.9627685546875
2017-09-07,312.9388732910156
2017-09-08,315.95965576171875
2017-09-11,320.07513427734375
2017-09-12,324.1795959472656
2017-09-13,317.62249755859375
2017-09-14,317.3943786621094
2017-09-15,322.43780517578125
2017-09-18,319.7810974121094
2017-09-19,318.30255126953125
2017-09-20,316.04522705078125
2017-09-21,313.5378112792969
2017-09-22,314.562255859375
2017-09-25,313.5465393066406
2017-09-26,309.5232238769531
2017-09-27,311.6007080078125
2017-09-28,313.1604309082031
2017-09-29,316.6222229003906
2017-10-03,320.70465087890625
2017-10-04,321.6283264160156
2017-10-05,318.5679626464844
2017-10-06,322.6023254394531
2017-10-09,320.07293701171875
2017-10-10,319.7701721191406
2017-10-11,319.7944030761719
2017-10-12,323.83526611328125
2017-10-13,322.2776184082031
2017-10-16,319.533203125
2017-10-17,323.5302734375
2017-10-18,317.905517578125
2017-10-19,316.6089782714844
2017-10-23,316.6089782714844
2017-10-24,317.5895080566406
2017-10-25,313.85369873046875
2017-10-26,313.480712890625
2017-10-27,314.6105041503906
2017-10-30,316.7603454589844
2017-10-31,317.6093444824219
2017-11-01,321.06231689453125
2017-11-02,319.7526550292969
2017-11-03,325.2632751464844
2017-11-06,333.2046203613281
2017-11-07,337.6381530761719
2017-11-08,343.4845275878906
2017-11-09,342.1924133300781
2017-11-10,341.5758972167969
2017-11-13,338.70648193359375
2017-11-14,335.2317199707031
2017-11-15,338.7613830566406
2017-11-16,335.3413391113281
2017-11-17,337.4122619628906
2017-11-20,338.9214782714844
2017-11-21,339.78143310546875
2017-11-22,333.72894287109375
2017-11-23,333.6565246582031
2017-11-24,329.1593933105469
2017-11-27,328.8083801269531
2017-11-28,328.964111328125
2017-11-29,329.5191345214844
2017-11-30,336.23419189453125
2017-12-01,337.6798400878906
2017-12-04,338.07037353515625
2017-12-05,337.4451904296875
2017-12-06,338.215087890625
2017-12-07,342.9689636230469
2017-12-08,347.5341491699219
2017-12-11,346.8555908203125
2017-12-12,349.50360107421875
2017-12-13,349.6379089355469
2017-12-14,347.0406799316406
2017-12-15,345.8004455566406
2017-12-18,349.33831787109375
2017-12-19,347.93939208984375
2017-12-20,350.0543212890625
2017-12-21,348.036376953125
2017-12-22,347.3247985839844
2017-12-26,344.91046142578125
2017-12-27,341.0355529785156
2017-12-28,340.7029113769531
2017-12-29,346.7785339355469
2018-01-01,346.4392395019531
2018-01-02,346.4546813964844
2018-01-03,346.30267333984375
2018-01-04,346.70574951171875
2018-01-05,346.155029296875
2018-01-08,349.8736267089844
2018-01-09,342.7405700683594
2018-01-10,345.7101745605469
2018-01-11,346.9283142089844
2018-01-12,343.18115234375
2018-01-15,341.8020935058594
2018-01-16,342.53570556640625
2018-01-17,341.9761962890625
2018-01-18,340.8439025878906
2018-01-19,338.39642333984375
2018-01-22,337.7950744628906
2018-01-23,334.8299255371094
2018-01-24,334.53033447265625
2018-01-25,330.02978515625
2018-01-29,331.7964782714844
2018-01-30,328.49432373046875
2018-01-31,329.078125
2018-02-01,322.10369873046875
2018-02-02,314.3758850097656
2018-02-05,314.3427429199219
2018-02-06,309.1263122558594
2018-02-07,308.716552734375
2018-02-08,307.79132080078125
2018-02-09,307.0710144042969
2018-02-12,314.65997314453125
2018-02-14,320.08135986328125
2018-02-15,334.10302734375
2018-02-16,334.528076171875
2018-02-19,330.7324523925781
2018-02-20,333.63812255859375
2018-02-21,334.7352294921875
2018-02-22,332.3450927734375
2018-02-23,334.0853271484375
2018-02-26,335.95562744140625
2018-02-27,341.8902587890625
2018-02-28,341.9651794433594
2018-03-01,345.8312683105469
2018-03-05,339.86578369140625
2018-03-06,338.75775146484375
2018-03-07,339.445068359375
2018-03-08,339.6917419433594
2018-03-09,337.369873046875
2018-03-12,335.6802062988281
2018-03-13,339.26007080078125
2018-03-14,336.9468688964844
2018-03-15,340.1235046386719
2018-03-16,339.04412841796875
2018-03-19,337.6320495605469
2018-03-20,345.4810485839844
2018-03-21,346.00091552734375
2018-03-22,345.4502258300781
2018-03-23,343.3816833496094
2018-03-26,344.9347229003906
2018-03-27,357.4318542480469
2018-03-28,361.43450927734375
2018-04-02,366.07830810546875
2018-04-03,367.62030029296875
2018-04-04,367.9330749511719
2018-04-05,369.3958740234375
2018-04-06,367.75244140625
2018-04-09,369.30767822265625
2018-04-10,374.4559326171875
2018-04-11,373.45367431640625
2018-04-12,380.5293884277344
2018-04-13,382.75653076171875
2018-04-16,385.4837341308594
2018-04-17,397.12396240234375
2018-04-18,395.43438720703125
2018-04-19,402.9375
2018-04-20,403.6622619628906
2018-04-23,392.3546447753906
2018-04-24,388.6846008300781
2018-04-25,384.8295593261719
2018-04-26,398.4171142578125
2018-04-27,399.2431335449219
2018-04-30,413.9961853027344
2018-05-02,405.3914794921875
2018-05-03,400.8711242675781
2018-05-04,401.4327697753906
2018-05-07,400.60888671875
2018-05-08,401.71044921875
2018-05-09,401.8447570800781
2018-05-10,395.7119140625
2018-05-11,419.5672607421875
2018-05-14,421.69970703125
2018-05-15,421.4265441894531
2018-05-16,426.1089172363281
2018-05-17,429.55438232421875
2018-05-18,428.565185546875
2018-05-21,419.8399658203125
2018-05-22,426.3855285644531
2018-05-23,426.6976013183594
2018-05-24,427.7619323730469
2018-05-25,430.8356018066406
2018-05-28,427.4831237792969
2018-05-29,420.9883728027344
2018-05-30,421.77392578125
2018-05-31,427.2596740722656
2018-06-01,438.0827331542969
2018-06-04,434.4735107421875
2018-06-05,422.0217590332031
2018-06-06,431.96636962890625
2018-06-07,433.16571044921875
2018-06-08,437.65350341796875
2018-06-11,438.8882141113281
2018-06-12,435.23699951171875
2018-06-13,435.3609619140625
2018-06-14,431.8070068359375
2018-06-15,431.1763610839844
2018-06-18,425.69073486328125
2018-06-19,425.68182373046875
2018-06-20,430.4041748046875
2018-06-21,435.9517517089844
2018-06-22,436.8656311035156
2018-06-25,437.9211730957031
2018-06-26,446.3123779296875
2018-06-27,442.54388427734375
2018-06-28,432.504150390625
2018-06-29,434.16815185546875
2018-07-02,432.17889404296875
2018-07-03,433.0418701171875
2018-07-04,436.4960632324219
2018-07-05,440.67181396484375
2018-07-06,440.0521545410156
2018-07-09,438.1225891113281
2018-07-10,442.80499267578125
2018-07-11,451.01025390625
2018-07-12,443.8583068847656
2018-07-13,448.8571472167969
2018-07-16,451.455078125
2018-07-17,465.22137451171875
2018-07-18,459.9900207519531
2018-07-19,455.37628173828125
2018-07-20,457.9830017089844
2018-07-23,459.9833679199219
2018-07-24,455.4316101074219
2018-07-25,452.91107177734375
2018-07-26,456.90753173828125
2018-07-27,455.1483459472656
2018-07-30,447.9897155761719
2018-07-31,466.0467834472656
2018-08-01,479.6093444824219
2018-08-02,476.18609619140625
2018-08-03,456.9384765625
2018-08-06,466.23480224609375
2018-08-07,466.3742370605469
2018-08-08,476.4891357421875
2018-08-09,481.62744140625
2018-08-10,474.6800537109375
2018-08-13,482.018310546875
2018-08-14,482.27142333984375
2018-08-16,482.28497314453125
2018-08-17,482.9846496582031
2018-08-20,481.5652770996094
2018-08-21,483.5796203613281
2018-08-23,512.7930297851562
2018-08-24,504.7373046875
2018-08-27,503.4334411621094
2018-08-28,503.11151123046875
2018-08-29,501.9210205078125
2018-08-30,501.3479919433594
2018-08-31,514.4896850585938
2018-09-03,500.97039794921875
2018-09-04,481.57183837890625
2018-09-05,461.35394287109375
2018-09-06,459.11065673828125
2018-09-07,464.0412902832031
2018-09-10,458.8775329589844
2018-09-11,446.3241882324219
2018-09-12,459.9302978515625
2018-09-14,459.10626220703125
2018-09-17,451.9812316894531
2018-09-18,455.0239562988281
2018-09-19,450.64630126953125
2018-09-21,433.0824890136719
2018-09-24,429.2134704589844
2018-09-25,430.7614440917969
2018-09-26,432.1829528808594
2018-09-27,425.4887390136719
2018-09-28,430.86370849609375
2018-10-01,426.8658142089844
2018-10-03,415.0566101074219
2018-10-04,415.2409973144531
2018-10-05,418.39263916015625
2018-10-08,416.6979675292969
2018-10-09,421.6376037597656
2018-10-10,422.450439453125
2018-10-11,416.86004638671875
2018-10-12,430.87249755859375
2018-10-15,428.9202880859375
2018-10-16,432.5450439453125
2018-10-17,432.0052795410156
2018-10-19,426.83917236328125
2018-10-22,428.2583923339844
2018-10-23,415.44085693359375
2018-10-24,423.5142822265625
2018-10-25,423.6941223144531
2018-10-26,425.0801086425781
2018-10-29,430.1307067871094
2018-10-30,431.69879150390625
2018-10-31,450.77294921875
2018-11-01,442.8504943847656
2018-11-02,454.4065246582031
2018-11-05,458.9818420410156
2018-11-06,451.32373046875
2018-11-07,453.99566650390625
2018-11-09,454.24444580078125
2018-11-12,449.7379455566406
2018-11-13,450.6062927246094
2018-11-14,461.72259521484375
2018-11-15,464.8076171875
2018-11-16,474.73333740234375
2018-11-19,459.4261169433594
2018-11-20,455.51708984375
2018-11-21,454.7908020019531
2018-11-22,457.6759033203125
2018-11-26,464.33905029296875
2018-11-27,467.23291015625
2018-11-28,475.24200439453125
2018-11-29,471.1442565917969
2018-11-30,478.1805114746094
2018-12-03,477.3275146484375
2018-12-04,470.3691101074219
2018-12-05,465.902587890625
2018-12-06,457.94683837890625
2018-12-07,462.1778869628906
2018-12-10,461.9246826171875
2018-12-11,472.39239501953125
2018-12-12,486.30242919921875
2018-12-13,493.1095886230469
2018-12-14,492.63189697265625
2018-12-17,500.9142761230469
2018-12-18,497.47943115234375
2018-12-19,501.0802307128906
2018-12-20,503.6922302246094
2018-12-21,493.73065185546875
2018-12-24,489.8269348144531
2018-12-26,482.9527893066406
2018-12-27,490.7015380859375
2018-12-28,504.86041259765625
2018-12-31,497.0692138671875
2019-01-01,493.9390869140625
2019-01-02,494.8516540527344
2019-01-03,502.55316162109375
2019-01-04,486.59161376953125
2019-01-07,483.6724548339844
2019-01-08,493.5063781738281
2019-01-09,504.57568359375
2019-01-10,511.9454650878906
2019-01-11,505.5061340332031
2019-01-14,503.517333984375
2019-01-15,505.9388122558594
2019-01-16,495.7708740234375
2019-01-17,500.6945495605469
2019-01-18,504.4030456542969
2019-01-21,504.7103271484375
2019-01-22,503.87158203125
2019-01-23,507.4299011230469
2019-01-24,512.6987915039062
2019-01-25,509.6584777832031
2019-01-28,509.43438720703125
2019-01-29,511.16070556640625
2019-01-30,511.0508728027344
2019-01-31,515.5888671875
2019-02-01,518.22119140625
2019-02-04,517.1986694335938
2019-02-05,520.503662109375
2019-02-06,520.9498901367188
2019-02-07,525.3577880859375
2019-02-08,504.14739990234375
2019-02-11,486.2463684082031
2019-02-12,483.5693359375
2019-02-14,476.6187438964844
2019-02-15,472.4327697753906
2019-02-18,464.0921630859375
2019-02-19,471.5337829589844
2019-02-20,471.82080078125
2019-02-21,476.31158447265625
2019-02-22,479.1590881347656
2019-02-25,485.71502685546875
2019-02-26,484.4930419921875
2019-02-27,480.4259338378906
2019-02-28,477.10986328125
2019-03-01,468.6817932128906
2019-03-05,471.1099548339844
2019-03-06,462.8051452636719
2019-03-07,457.5406494140625
2019-03-08,452.6887512207031
2019-03-11,461.5518798828125
2019-03-12,467.6548156738281
2019-03-13,480.85638427734375
2019-03-14,481.57391357421875
2019-03-15,461.4217834472656
2019-03-18,468.89697265625
2019-03-19,480.12542724609375
2019-03-20,472.1949768066406
2019-03-22,475.3564147949219
2019-03-25,472.11212158203125
2019-03-26,479.4483337402344
2019-03-27,488.4211730957031
2019-03-28,496.5423583984375
2019-04-01,489.4593505859375
2019-04-02,483.7038269042969
2019-04-03,493.4325256347656
2019-04-04,491.55352783203125
2019-04-05,492.4009704589844
2019-04-08,486.5648498535156
2019-04-09,483.8496398925781
2019-04-10,484.8316650390625
2019-04-11,482.68597412109375
2019-04-12,492.0893249511719
2019-04-15,491.9233093261719
2019-04-16,500.2505798339844
2019-04-18,491.2216491699219
2019-04-22,487.8787536621094
2019-04-23,489.2374267578125
2019-04-24,485.7935485839844
2019-04-25,486.3787536621094
2019-04-26,491.9750061035156
2019-04-30,491.2564697265625
2019-05-02,477.0395812988281
2019-05-03,472.35455322265625
2019-05-06,468.9295349121094
2019-05-07,474.04681396484375
2019-05-08,465.9590148925781
2019-05-09,468.8480224609375
2019-05-10,462.9184875488281
2019-05-13,466.0359802246094
2019-05-14,461.44805908203125
2019-05-15,464.6106872558594
2019-05-16,465.1535949707031
2019-05-17,473.52874755859375
2019-05-20,487.2155456542969
2019-05-21,480.0238037109375
2019-05-22,484.156982421875
2019-05-23,488.523193359375
2019-05-24,482.3245849609375
2019-05-27,499.34600830078125
2019-05-28,502.4658508300781
2019-05-29,507.02655029296875
2019-05-30,512.2072143554688
2019-05-31,520.2430419921875
2019-06-03,528.7650146484375
2019-06-04,522.6975708007812
2019-06-06,525.0028076171875
2019-06-07,520.5030517578125
2019-06-10,529.3056640625
2019-06-11,525.891845703125
2019-06-12,529.1744384765625
2019-06-13,525.4755859375
2019-06-14,519.8310546875
2019-06-17,519.4622802734375
2019-06-18,518.4103393554688
