Date,LPSB3.SA
2016-03-31,2.402008056640625
2016-04-01,2.4753525257110596
2016-04-04,2.4295122623443604
2016-04-05,2.3378334045410156
2016-04-06,2.246152639389038
2016-04-07,2.246152639389038
2016-04-08,2.301161289215088
2016-04-11,2.3653361797332764
2016-04-12,2.3745040893554688
2016-04-13,2.6128718852996826
2016-04-14,2.6312079429626465
2016-04-15,2.5670318603515625
2016-04-18,2.640376091003418
2016-04-19,2.5395278930664062
2016-04-20,2.4295122623443604
2016-04-22,2.5120246410369873
2016-04-25,2.4936885833740234
2016-04-26,2.4478485584259033
2016-04-27,2.5486958026885986
2016-04-28,2.6495440006256104
2016-04-29,2.7503912448883057
2016-05-02,2.713719129562378
2016-05-03,2.5945358276367188
2016-05-04,2.4753525257110596
2016-05-05,2.4295122623443604
2016-05-06,2.438680410385132
2016-05-09,2.4295122623443604
2016-05-10,2.557863712310791
2016-05-11,2.7503912448883057
2016-05-12,3.02543044090271
2016-05-13,3.1171107292175293
2016-05-16,3.181285858154297
2016-05-17,2.9979262351989746
2016-05-18,3.107942819595337
2016-05-19,3.0529348850250244
2016-05-20,2.988758087158203
2016-05-23,2.8604071140289307
2016-05-24,2.8237357139587402
2016-05-25,2.869575023651123
2016-05-27,2.8053996562957764
2016-05-30,2.7870635986328125
2016-05-31,2.7045514583587646
2016-06-01,2.667879819869995
2016-06-02,2.658712148666382
2016-06-03,2.7503912448883057
2016-06-06,2.7412235736846924
2016-06-07,2.8604071140289307
2016-06-08,3.007094383239746
2016-06-09,2.979591131210327
2016-06-10,2.979591131210327
2016-06-13,3.02543044090271
2016-06-14,2.7503912448883057
2016-06-15,2.796231508255005
2016-06-16,2.8145675659179688
2016-06-17,2.8237357139587402
2016-06-20,2.85123872756958
2016-06-21,2.8787429332733154
2016-06-22,2.9979262351989746
2016-06-23,3.3004703521728516
2016-06-24,3.263798236846924
2016-06-27,3.3004703521728516
2016-06-28,3.4104859828948975
2016-06-29,3.6213486194610596
2016-06-30,3.648852586746216
2016-07-01,3.6213486194610596
2016-07-04,3.804708242416382
2016-07-05,3.7221970558166504
2016-07-06,3.7497007846832275
2016-07-07,3.694692850112915
2016-07-08,3.850548267364502
2016-07-11,4.272274971008301
2016-07-12,4.327282905578613
2016-07-13,4.400627136230469
2016-07-14,4.281443119049072
2016-07-15,4.299778461456299
2016-07-18,4.400627136230469
2016-07-19,4.3547868728637695
2016-07-20,4.3089470863342285
2016-07-21,4.345618724822998
2016-07-22,4.3089470863342285
2016-07-25,4.299778461456299
2016-07-26,4.3089470863342285
2016-07-27,4.3547868728637695
2016-07-28,4.281443119049072
2016-07-29,4.3089470863342285
2016-08-01,4.3089470863342285
2016-08-02,4.3089470863342285
2016-08-03,4.3089470863342285
2016-08-04,4.22643518447876
2016-08-05,4.2172675132751465
2016-08-08,4.3089470863342285
2016-08-09,4.299778461456299
2016-08-10,4.3089470863342285
2016-08-11,4.208099842071533
2016-08-12,4.061412334442139
2016-08-15,4.098083019256592
2016-08-16,4.033907890319824
2016-08-17,3.9697318077087402
2016-08-18,3.9972352981567383
2016-08-19,3.988067388534546
2016-08-22,3.868884325027466
2016-08-23,3.8230443000793457
2016-08-24,3.676356554031372
2016-08-25,3.7955400943756104
2016-08-26,3.8872201442718506
2016-08-29,4.079747676849365
2016-08-30,4.033907890319824
2016-08-31,4.208099842071533
2016-09-01,4.162259101867676
2016-09-02,4.125586986541748
2016-09-05,4.3089470863342285
2016-09-06,4.2906107902526855
2016-09-08,4.2172675132751465
2016-09-09,4.052243709564209
2016-09-12,4.107251167297363
2016-09-13,4.0155720710754395
2016-09-14,4.079747676849365
2016-09-15,4.1714277267456055
2016-09-16,4.125586986541748
2016-09-19,4.024739742279053
2016-09-20,4.024739742279053
2016-09-21,4.033907890319824
2016-09-22,4.033907890319824
2016-09-23,4.033907890319824
2016-09-26,4.033907890319824
2016-09-27,4.033907890319824
2016-09-28,4.033907890319824
2016-09-29,3.850548267364502
2016-09-30,3.758869171142578
2016-10-03,3.6671886444091797
2016-10-04,3.7955400943756104
2016-10-05,3.832211971282959
2016-10-06,3.850548267364502
2016-10-07,3.804708242416382
2016-10-10,3.740532636642456
2016-10-11,3.694692850112915
2016-10-13,3.813876152038574
2016-10-14,3.630516529083252
2016-10-17,3.731365203857422
2016-10-18,3.813876152038574
2016-10-19,3.832211971282959
2016-10-20,3.7772040367126465
2016-10-21,3.630516529083252
2016-10-24,3.740532636642456
2016-10-25,3.6472883224487305
2016-10-26,3.545718193054199
2016-10-27,3.6472883224487305
2016-10-28,3.545718193054199
2016-10-31,3.6472883224487305
2016-11-01,3.462615489959717
2016-11-03,3.416447877883911
2016-11-04,3.370279550552368
2016-11-07,3.508784055709839
2016-11-08,3.601120948791504
2016-11-09,3.508784055709839
2016-11-10,3.416447877883911
2016-11-11,3.43491530418396
2016-11-14,3.490316867828369
2016-11-16,3.536484956741333
2016-11-17,3.536484956741333
2016-11-18,3.416447877883911
2016-11-21,3.4995510578155518
2016-11-22,3.5272510051727295
2016-11-23,3.4533824920654297
2016-11-24,3.4995510578155518
2016-11-25,3.462615489959717
2016-11-28,3.5272510051727295
2016-11-29,3.416447877883911
2016-11-30,3.564185857772827
2016-12-01,3.4810824394226074
2016-12-02,3.416447877883911
2016-12-05,3.388746976852417
2016-12-06,3.3148767948150635
2016-12-07,3.416447877883911
2016-12-08,3.416447877883911
2016-12-09,3.416447877883911
2016-12-12,3.416447877883911
2016-12-13,3.416447877883911
2016-12-14,3.462615489959717
2016-12-15,3.416447877883911
2016-12-16,3.462615489959717
2016-12-19,3.370279550552368
2016-12-20,3.2779428958892822
2016-12-21,3.444148540496826
2016-12-22,3.416447877883911
2016-12-23,3.462615489959717
2016-12-26,3.444148540496826
2016-12-27,3.444148540496826
2016-12-28,3.5734195709228516
2016-12-29,3.601120948791504
2017-01-02,3.4072139263153076
2017-01-03,3.6288211345672607
2017-01-04,3.5180180072784424
2017-01-05,3.6934566497802734
2017-01-06,3.656522274017334
2017-01-09,3.545718193054199
2017-01-10,3.554952621459961
2017-01-11,3.508784055709839
2017-01-12,3.674989700317383
2017-01-13,3.7396247386932373
2017-01-16,3.601120948791504
2017-01-17,3.831961154937744
2017-01-18,4.2474751472473145
2017-01-19,4.182840347290039
2017-01-20,4.136672019958496
2017-01-23,4.145905017852783
2017-01-24,4.229007720947266
2017-01-26,4.2474751472473145
2017-01-27,4.2474751472473145
2017-01-30,4.1551384925842285
2017-01-31,4.229007720947266
2017-02-01,4.312110424041748
2017-02-02,4.2474751472473145
2017-02-03,4.422914505004883
2017-02-06,4.2474751472473145
2017-02-07,4.2474751472473145
2017-02-08,4.1551384925842285
2017-02-09,4.385980129241943
2017-02-10,4.3398118019104
2017-02-13,4.404447555541992
2017-02-14,4.432147979736328
2017-02-15,4.755325794219971
2017-02-16,4.6168212890625
2017-02-17,4.755325794219971
2017-02-20,4.84766149520874
2017-02-21,5.217008590698242
2017-02-22,5.170840263366699
2017-02-23,4.9861674308776855
2017-02-24,5.078502655029297
2017-03-01,4.9861674308776855
2017-03-02,4.6168212890625
2017-03-03,4.4598493576049805
2017-03-06,4.28441047668457
2017-03-07,4.136672019958496
2017-03-08,4.099737167358398
2017-03-09,3.878129482269287
2017-03-10,3.6380550861358643
2017-03-13,3.702690839767456
2017-03-14,3.5918867588043213
2017-03-15,3.730391502380371
2017-03-16,3.7857935428619385
2017-03-17,3.6472883224487305
2017-03-20,3.878129482269287
2017-03-21,3.702690839767456
2017-03-22,3.878129482269287
2017-03-23,3.92429780960083
2017-03-24,3.92429780960083
2017-03-27,3.878129482269287
2017-03-28,3.878129482269287
2017-03-29,3.9427647590637207
2017-03-30,4.1551384925842285
2017-03-31,4.164371967315674
2017-04-03,4.2474751472473145
2017-04-04,4.385980129241943
2017-04-05,4.3398118019104
2017-04-06,4.358278751373291
2017-04-07,4.1551384925842285
2017-04-10,4.1551384925842285
2017-04-11,4.108970642089844
2017-04-12,4.016634941101074
2017-04-13,4.127438068389893
2017-04-17,4.2474751472473145
2017-04-18,4.229007720947266
2017-04-19,4.238242149353027
2017-04-20,4.385980129241943
2017-04-24,4.37674617767334
2017-04-25,4.496783256530762
2017-04-26,4.293643474578857
2017-04-27,4.1551384925842285
2017-04-28,4.2474751472473145
2017-05-02,4.2474751472473145
2017-05-03,4.2474751472473145
2017-05-04,4.136672019958496
2017-05-05,4.035101890563965
2017-05-08,4.1551384925842285
2017-05-09,4.072036266326904
2017-05-10,4.404447555541992
2017-05-11,4.570653438568115
2017-05-12,4.755325794219971
2017-05-15,4.893830299377441
2017-05-16,4.662989139556885
2017-05-17,4.709157466888428
2017-05-18,4.044334411621094
2017-05-19,4.016634941101074
2017-05-22,3.656522274017334
2017-05-23,3.776559829711914
2017-05-24,3.7673263549804688
2017-05-25,3.6472883224487305
2017-05-26,3.6472883224487305
2017-05-29,3.6472883224487305
2017-05-30,3.6842234134674072
2017-05-31,3.656522274017334
2017-06-01,3.776559829711914
2017-06-02,3.822727918624878
2017-06-05,3.878129482269287
2017-06-06,3.970466375350952
2017-06-07,3.9150636196136475
2017-06-08,4.1551384925842285
2017-06-09,4.0535688400268555
2017-06-12,4.016634941101074
2017-06-13,4.0074005126953125
2017-06-14,4.2474751472473145
2017-06-15,4.2474751472473145
2017-06-16,4.413680553436279
2017-06-19,4.524484634399414
2017-06-20,4.385980129241943
2017-06-21,4.293643474578857
2017-06-22,4.3398118019104
2017-06-23,4.256709098815918
2017-06-26,4.2474751472473145
2017-06-27,4.37674617767334
2017-06-28,4.28441047668457
2017-06-29,4.1551384925842285
2017-06-30,4.062802314758301
2017-07-03,3.831961154937744
2017-07-04,3.8873634338378906
2017-07-05,4.0074005126953125
2017-07-06,4.08126974105835
2017-07-07,4.2197747230529785
2017-07-10,4.2474751472473145
2017-07-11,4.136672019958496
2017-07-12,4.136672019958496
2017-07-13,4.0535688400268555
2017-07-14,4.2197747230529785
2017-07-17,4.293643474578857
2017-07-18,4.302877426147461
2017-07-19,4.08126974105835
2017-07-20,4.136672019958496
2017-07-21,4.08126974105835
2017-07-24,4.025867938995361
2017-07-25,3.970466375350952
2017-07-26,4.0535688400268555
2017-07-27,4.090503215789795
2017-07-28,4.035101890563965
2017-07-31,4.044334411621094
2017-08-01,4.0535688400268555
2017-08-02,4.016634941101074
2017-08-03,4.016634941101074
2017-08-04,3.970466375350952
2017-08-07,3.9335319995880127
2017-08-08,3.831961154937744
2017-08-09,3.9612321853637695
2017-08-10,3.9519991874694824
2017-08-11,4.016634941101074
2017-08-14,4.016634941101074
2017-08-15,3.878129482269287
2017-08-16,3.878129482269287
2017-08-17,3.9796993732452393
2017-08-18,3.9796993732452393
2017-08-21,4.035101890563965
2017-08-22,4.108970642089844
2017-08-23,4.016634941101074
2017-08-24,4.090503215789795
2017-08-25,4.164371967315674
2017-08-28,4.2474751472473145
2017-08-29,4.265942573547363
2017-08-30,4.2474751472473145
2017-08-31,4.385980129241943
2017-09-01,4.432147979736328
2017-09-04,4.542952060699463
2017-09-05,4.653756141662598
2017-09-06,4.662989139556885
2017-09-07,4.662989139556885
2017-09-08,4.939999103546143
2017-09-11,5.309344291687012
2017-09-12,5.346278667449951
2017-09-13,5.355512619018555
2017-09-14,5.438615798950195
2017-09-15,6.41738224029541
2017-09-18,6.943698883056641
2017-09-19,7.156073570251465
2017-09-20,6.906764984130859
2017-09-21,6.915998935699463
2017-09-22,6.832895755767822
2017-09-25,6.5281853675842285
2017-09-26,6.5281853675842285
2017-09-27,6.3619794845581055
2017-09-28,6.491250991821289
2017-09-29,6.537419319152832
2017-10-02,6.50971794128418
2017-10-03,6.546652317047119
2017-10-04,6.426615238189697
2017-10-05,6.463549613952637
2017-10-06,6.3619794845581055
2017-10-09,6.371213436126709
2017-10-10,6.343512058258057
2017-10-11,6.251176357269287
2017-10-12,6.251176357269287
2017-10-13,6.140372276306152
2017-10-16,5.992633819580078
2017-10-17,5.854129791259766
2017-10-18,5.771026611328125
2017-10-19,5.54018497467041
2017-10-20,5.614054203033447
2017-10-23,5.595587253570557
2017-10-24,5.512484550476074
2017-10-25,5.503251075744629
2017-10-26,5.503251075744629
2017-10-27,5.54018497467041
2017-10-30,5.401681423187256
2017-10-31,5.217008590698242
2017-11-01,5.189306735992432
2017-11-02,5.189306735992432
2017-11-03,5.170840263366699
2017-11-06,5.078502655029297
2017-11-07,4.662989139556885
2017-11-08,4.801494121551514
2017-11-09,4.709157466888428
2017-11-10,4.755325794219971
2017-11-13,4.681456089019775
2017-11-14,4.6168212890625
2017-11-15,4.6168212890625
2017-11-16,4.829195022583008
2017-11-17,4.7737932205200195
2017-11-20,4.7737932205200195
2017-11-21,5.041568756103516
2017-11-22,5.198540210723877
2017-11-23,5.24470853805542
2017-11-24,5.170840263366699
2017-11-27,5.041568756103516
2017-11-28,5.004634380340576
2017-11-29,4.810727596282959
2017-11-30,4.8199615478515625
2017-12-01,5.0600361824035645
2017-12-04,5.24470853805542
2017-12-05,5.078502655029297
2017-12-06,4.949233055114746
2017-12-07,5.06926965713501
2017-12-08,5.1616058349609375
2017-12-11,5.041568756103516
2017-12-12,4.893830299377441
2017-12-13,4.884597301483154
2017-12-14,4.939999103546143
2017-12-15,4.755325794219971
2017-12-18,4.79226016998291
2017-12-19,4.681456089019775
2017-12-20,4.626054286956787
2017-12-21,4.672223091125488
2017-12-22,4.829195022583008
2017-12-25,4.829195022583008
2017-12-26,4.801494121551514
2017-12-27,5.041568756103516
2017-12-28,5.1616058349609375
2017-12-29,5.1616058349609375
2018-01-02,5.392446994781494
2018-01-03,5.318578243255615
2018-01-04,5.078502655029297
2018-01-05,4.939999103546143
2018-01-08,4.995400428771973
2018-01-09,5.023101329803467
2018-01-10,4.801494121551514
2018-01-11,5.0600361824035645
2018-01-12,5.087737083435059
2018-01-15,5.078502655029297
2018-01-16,5.170840263366699
2018-01-17,5.290877342224121
2018-01-18,5.466317176818848
2018-01-19,5.364745616912842
2018-01-22,5.281643390655518
2018-01-23,5.263175964355469
2018-01-24,5.54941987991333
2018-01-25,5.54941987991333
2018-01-26,5.660223007202148
2018-01-29,5.475549697875977
2018-01-30,5.309344291687012
2018-01-31,5.318578243255615
2018-02-01,5.447848320007324
2018-02-02,5.475549697875977
2018-02-05,5.217008590698242
2018-02-06,5.124671459197998
2018-02-07,5.013866901397705
2018-02-08,5.253942489624023
2018-02-09,5.041568756103516
2018-02-14,5.15237283706665
2018-02-15,5.170840263366699
2018-02-16,5.106204509735107
2018-02-19,5.1616058349609375
2018-02-20,5.170840263366699
2018-02-21,5.253942489624023
2018-02-22,5.253942489624023
2018-02-23,5.318578243255615
2018-02-26,5.318578243255615
2018-02-27,5.198540210723877
2018-02-28,4.976933002471924
2018-03-01,5.078502655029297
2018-03-02,4.930764675140381
2018-03-05,5.050802707672119
2018-03-06,5.032334327697754
2018-03-07,4.9861674308776855
2018-03-08,4.930764675140381
2018-03-09,4.976933002471924
2018-03-12,4.9676995277404785
2018-03-13,5.004634380340576
2018-03-14,4.939999103546143
2018-03-15,4.995400428771973
2018-03-16,5.530951499938965
2018-03-19,5.4201483726501465
2018-03-20,5.281643390655518
2018-03-21,4.6168212890625
2018-03-22,4.644521713256836
2018-03-23,4.801494121551514
2018-03-26,4.635288715362549
2018-03-27,4.579885959625244
2018-03-28,4.478316307067871
2018-03-29,4.5152506828308105
2018-04-02,4.4598493576049805
2018-04-03,4.469082832336426
2018-04-04,4.579885959625244
2018-04-05,4.699924468994141
2018-04-06,4.810727596282959
2018-04-09,4.7183918952941895
2018-04-10,4.7183918952941895
2018-04-11,4.672223091125488
2018-04-12,4.570653438568115
2018-04-13,4.736858367919922
2018-04-16,4.626054286956787
2018-04-17,4.552185535430908
2018-04-18,4.496783256530762
2018-04-19,4.4598493576049805
2018-04-20,4.496783256530762
2018-04-23,4.312110424041748
2018-04-24,4.28441047668457
2018-04-25,4.302877426147461
2018-04-26,4.265942573547363
2018-04-27,4.275176048278809
2018-04-30,4.3398118019104
2018-05-02,4.37674617767334
2018-05-03,4.238242149353027
2018-05-04,4.099737167358398
2018-05-07,4.108970642089844
2018-05-08,4.035101890563965
2018-05-09,3.878129482269287
2018-05-10,4.1551384925842285
2018-05-11,4.062802314758301
2018-05-14,3.8965964317321777
2018-05-15,3.7488582134246826
2018-05-16,3.6934566497802734
2018-05-17,3.656522274017334
2018-05-18,3.5734195709228516
2018-05-21,3.370279550552368
2018-05-22,3.388746976852417
2018-05-23,3.324111223220825
2018-05-24,3.3518123626708984
2018-05-25,3.3148767948150635
2018-05-28,2.954765558242798
2018-05-29,2.9916999340057373
2018-05-30,3.0378682613372803
2018-06-01,3.2133071422576904
2018-06-04,3.324111223220825
2018-06-05,3.250242233276367
2018-06-06,3.111737012863159
2018-06-07,2.954765558242798
2018-06-08,2.770092487335205
2018-06-11,2.770092487335205
2018-06-12,2.5854201316833496
2018-06-13,2.511550188064575
2018-06-14,2.770092487335205
2018-06-15,2.8070271015167236
2018-06-18,2.7516255378723145
2018-06-19,2.770092487335205
2018-06-20,2.9178311824798584
2018-06-21,2.9178311824798584
2018-06-22,2.834728240966797
2018-06-25,2.631587505340576
2018-06-26,2.631587505340576
2018-06-27,2.5484845638275146
2018-06-28,2.5484845638275146
2018-06-29,2.5946528911590576
2018-07-02,2.650055408477783
2018-07-03,2.631587505340576
2018-07-04,2.677755832672119
2018-07-05,2.843961477279663
2018-07-06,2.7608587741851807
2018-07-10,2.8808956146240234
2018-07-11,2.982465982437134
2018-07-12,3.000933885574341
2018-07-13,2.9732327461242676
2018-07-16,3.0471014976501465
2018-07-17,3.0194015502929688
2018-07-18,3.0286343097686768
2018-07-19,3.0286343097686768
2018-07-20,3.0286343097686768
2018-07-23,3.0194015502929688
2018-07-24,3.0378682613372803
2018-07-25,2.9732327461242676
2018-07-26,2.9732327461242676
2018-07-27,2.936298131942749
2018-07-30,2.9270644187927246
2018-07-31,2.843961477279663
2018-08-01,3.000933885574341
2018-08-02,3.000933885574341
2018-08-03,2.9732327461242676
2018-08-06,3.0194015502929688
2018-08-07,3.23177433013916
2018-08-08,3.388746976852417
2018-08-09,3.1948397159576416
2018-08-10,3.0932698249816895
2018-08-13,3.102504014968872
2018-08-14,3.2133071422576904
2018-08-15,3.1394383907318115
2018-08-16,3.065568685531616
2018-08-17,2.9916999340057373
2018-08-20,2.9455313682556152
2018-08-21,2.8254940509796143
2018-08-22,2.8254940509796143
2018-08-23,2.7608587741851807
2018-08-24,2.8162612915039062
2018-08-27,2.8162612915039062
2018-08-28,2.8254940509796143
2018-08-29,2.8162612915039062
2018-08-30,2.733158588409424
2018-08-31,2.7146902084350586
2018-09-03,2.696223258972168
2018-09-04,2.62235426902771
2018-09-05,2.5946528911590576
2018-09-06,2.5946528911590576
2018-09-10,2.576185941696167
2018-09-11,2.566952705383301
2018-09-12,2.4930830001831055
2018-09-13,2.400747060775757
2018-09-14,2.38227915763855
2018-09-17,2.502317190170288
2018-09-18,2.6131200790405273
2018-09-19,2.8070271015167236
2018-09-20,2.7608587741851807
2018-09-21,2.6131200790405273
2018-09-24,2.677755832672119
2018-09-25,2.650055408477783
2018-09-26,2.62235426902771
2018-09-27,2.677755832672119
2018-09-28,2.640821695327759
2018-10-01,2.5946528911590576
2018-10-02,2.677755832672119
2018-10-03,2.788560152053833
2018-10-04,2.890129804611206
2018-10-05,2.908597230911255
2018-10-08,3.000933885574341
2018-10-09,3.1948397159576416
2018-10-10,3.1394383907318115
2018-10-11,3.0471014976501465
2018-10-15,3.074802875518799
2018-10-16,3.120971202850342
2018-10-17,3.370279550552368
2018-10-18,3.342578411102295
2018-10-19,3.268709659576416
2018-10-22,3.444148540496826
2018-10-23,3.388746976852417
2018-10-24,3.1948397159576416
2018-10-25,3.3610455989837646
2018-10-26,3.3518123626708984
2018-10-29,3.2594754695892334
2018-10-30,3.388746976852417
2018-10-31,3.4995510578155518
2018-11-01,3.601120948791504
2018-11-05,3.6842234134674072
2018-11-06,3.7950265407562256
2018-11-07,3.776559829711914
2018-11-08,3.6288211345672607
2018-11-09,3.674989700317383
2018-11-12,3.601120948791504
2018-11-13,3.3795127868652344
2018-11-14,3.2410082817077637
2018-11-16,3.4718494415283203
2018-11-19,3.554952621459961
2018-11-21,3.8873634338378906
2018-11-22,3.9612321853637695
2018-11-23,3.998166561126709
2018-11-26,3.9519991874694824
2018-11-27,3.8596620559692383
2018-11-28,3.92429780960083
2018-11-29,3.9058306217193604
2018-11-30,4.035101890563965
2018-12-03,4.182840347290039
2018-12-04,4.37674617767334
2018-12-05,4.441381454467773
2018-12-06,4.662989139556885
2018-12-07,4.570653438568115
2018-12-10,4.349045276641846
2018-12-11,4.293643474578857
2018-12-12,4.5152506828308105
2018-12-13,4.552185535430908
2018-12-14,4.829195022583008
2018-12-17,4.9861674308776855
2018-12-18,4.9861674308776855
2018-12-19,5.143138408660889
2018-12-20,5.355512619018555
2018-12-21,5.466317176818848
2018-12-26,5.383213520050049
2018-12-27,5.724858283996582
2018-12-28,5.835662364959717
2019-01-02,5.826427936553955
2019-01-03,5.909531116485596
2019-01-04,5.604820728302002
2019-01-07,5.54018497467041
2019-01-08,5.466317176818848
2019-01-09,5.494016647338867
2019-01-10,5.577120304107666
2019-01-11,5.364745616912842
2019-01-14,5.512484550476074
2019-01-15,5.586353778839111
2019-01-16,5.586353778839111
2019-01-17,5.9279985427856445
2019-01-18,5.900298118591309
2019-01-21,5.789494037628174
2019-01-22,5.54018497467041
2019-01-23,5.771026611328125
2019-01-24,5.678689956665039
2019-01-28,5.466317176818848
2019-01-29,5.355512619018555
2019-01-30,5.383213520050049
2019-01-31,5.558652400970459
2019-02-01,5.614054203033447
2019-02-04,5.503251075744629
2019-02-05,5.530951499938965
2019-02-06,5.383213520050049
2019-02-07,5.1154375076293945
2019-02-08,4.884597301483154
2019-02-11,4.8199615478515625
2019-02-12,4.84766149520874
2019-02-13,4.921531677246094
2019-02-14,5.087737083435059
2019-02-15,5.06926965713501
2019-02-18,5.013866901397705
2019-02-19,5.124671459197998
2019-02-20,5.032334327697754
2019-02-21,5.004634380340576
2019-02-22,5.013866901397705
2019-02-25,5.124671459197998
2019-02-26,5.124671459197998
2019-02-27,5.281643390655518
2019-02-28,5.309344291687012
2019-03-01,5.290877342224121
2019-03-06,5.124671459197998
2019-03-07,4.9861674308776855
2019-03-08,5.004634380340576
2019-03-11,5.041568756103516
2019-03-12,4.9861674308776855
2019-03-13,4.9861674308776855
2019-03-14,4.939999103546143
2019-03-15,4.8661298751831055
2019-03-18,4.755325794219971
2019-03-19,4.838428497314453
2019-03-20,4.84766149520874
2019-03-21,4.5614190101623535
2019-03-22,4.422914505004883
2019-03-25,4.265942573547363
2019-03-26,4.5152506828308105
2019-03-27,4.275176048278809
2019-03-28,4.3952131271362305
2019-03-29,4.478316307067871
2019-04-01,4.432147979736328
2019-04-02,4.662989139556885
2019-04-03,4.385980129241943
2019-04-04,4.478316307067871
2019-04-05,4.524484634399414
2019-04-08,4.422914505004883
2019-04-09,4.32134485244751
2019-04-10,4.5152506828308105
2019-04-11,4.37674617767334
2019-04-12,4.20130729675293
2019-04-15,4.099737167358398
2019-04-16,4.044334411621094
2019-04-17,3.8596620559692383
