Date,GGBR3.SA
2015-08-24,1.8818509578704834
2015-08-25,1.8771462440490723
2015-08-26,1.9806485176086426
2015-08-27,2.154719829559326
2015-08-28,2.1264922618865967
2015-08-31,2.098264694213867
2015-09-01,2.1641297340393066
2015-09-02,2.342904567718506
2015-09-03,2.342904567718506
2015-09-04,2.35231351852417
2015-09-08,2.479339361190796
2015-09-09,2.4699294567108154
2015-09-10,2.578136444091797
2015-09-11,2.5640227794647217
2015-09-14,2.399360418319702
2015-09-15,2.455817222595215
2015-09-16,2.5404999256134033
2015-09-17,2.49345326423645
2015-09-18,2.3946564197540283
2015-09-21,2.37113356590271
2015-09-22,2.3240866661071777
2015-09-23,2.192357063293457
2015-09-24,2.3240866661071777
2015-09-25,2.328791856765747
2015-09-28,2.2346980571746826
2015-09-29,2.150015115737915
2015-09-30,2.0794458389282227
2015-10-01,2.131197214126587
2015-10-02,2.3005638122558594
2015-10-05,2.328791856765747
2015-10-06,2.2676308155059814
2015-10-07,2.347609519958496
2015-10-08,2.399360418319702
2015-10-09,2.427588701248169
2015-10-13,2.244107723236084
2015-10-14,2.2535176277160645
2015-10-15,2.286449909210205
2015-10-16,2.2111756801605225
2015-10-19,2.2111756801605225
2015-10-20,2.201765775680542
2015-10-21,2.2582216262817383
2015-10-22,2.2205851078033447
2015-10-23,2.1170828342437744
2015-10-26,2.0747413635253906
2015-10-27,1.994762897491455
2015-10-28,1.994762897491455
2015-10-29,1.900669813156128
2015-10-30,1.9288982152938843
2015-11-03,2.1029694080352783
2015-11-04,2.0323991775512695
2015-11-05,2.0229904651641846
2015-11-06,2.004171371459961
2015-11-09,1.9853534698486328
2015-11-10,1.985353708267212
2015-11-11,1.9568551778793335
2015-11-12,1.8808608055114746
2015-11-13,1.9046094417572021
2015-11-16,1.857113242149353
2015-11-17,1.9473562240600586
2015-11-18,1.9093587398529053
2015-11-19,2.0186002254486084
2015-11-23,1.9948523044586182
2015-11-24,2.1325926780700684
2015-11-25,2.1373422145843506
2015-11-26,2.070847511291504
2015-11-27,2.0613484382629395
2015-11-30,1.9711036682128906
2015-12-01,1.9758543968200684
2015-12-02,1.9948523044586182
2015-12-03,2.004352331161499
2015-12-04,1.8191152811050415
2015-12-07,1.7906179428100586
2015-12-08,1.6623773574829102
2015-12-09,1.6528774499893188
2015-12-10,1.6576274633407593
2015-12-11,1.6291298866271973
2015-12-14,1.600631833076477
2015-12-15,1.6528774499893188
2015-12-16,1.6623773574829102
2015-12-17,1.676626205444336
2015-12-18,1.6528774499893188
2015-12-21,1.591132640838623
2015-12-22,1.624380111694336
2015-12-23,1.6813760995864868
2015-12-28,1.6338788270950317
2015-12-29,1.591132640838623
2015-12-30,1.6528774499893188
2016-01-04,1.5816333293914795
2016-01-05,1.5151381492614746
2016-01-06,1.3773986101150513
2016-01-07,1.3346511125564575
2016-01-08,1.3441506624221802
2016-01-11,1.3489004373550415
2016-01-12,1.329901933670044
2016-01-13,1.272905945777893
2016-01-14,1.272905945777893
2016-01-15,1.2111601829528809
2016-01-18,1.2254096269607544
2016-01-19,1.2539077997207642
2016-01-20,1.1779128313064575
2016-01-21,1.2064110040664673
2016-01-22,1.1969118118286133
2016-01-26,1.187411904335022
2016-01-27,1.2064110040664673
2016-01-28,1.1969118118286133
2016-01-29,1.2349086999893188
2016-02-01,1.329901933670044
2016-02-02,1.3536498546600342
2016-02-03,1.3726484775543213
2016-02-04,1.5198876857757568
2016-02-05,1.5578844547271729
2016-02-10,1.5626344680786133
2016-02-11,1.3489004373550415
2016-02-12,1.3868976831436157
2016-02-15,1.4011461734771729
2016-02-16,1.4628918170928955
2016-02-17,1.5198876857757568
2016-02-18,1.4486428499221802
2016-02-19,1.4913897514343262
2016-02-22,1.4866398572921753
2016-02-23,1.4201445579528809
2016-02-24,1.4011461734771729
2016-02-25,1.3061535358428955
2016-02-26,1.2824056148529053
2016-02-29,1.3109033107757568
2016-03-01,1.3109033107757568
2016-03-02,1.3773986101150513
2016-03-03,1.4723910093307495
2016-03-04,1.7051246166229248
2016-03-07,1.7573693990707397
2016-03-08,1.752619981765747
2016-03-09,1.7763686180114746
2016-03-10,1.9473562240600586
2016-03-11,1.8808608055114746
2016-03-14,1.876110553741455
2016-03-15,1.68612539768219
2016-03-16,1.766869068145752
2016-03-17,1.9141086339950562
2016-03-18,1.9616045951843262
2016-03-21,2.0328502655029297
2016-03-22,2.16109037399292
2016-03-23,2.0328502655029297
2016-03-24,2.1040947437286377
2016-03-28,2.16109037399292
2016-03-29,2.0898451805114746
2016-03-30,2.31782865524292
2016-03-31,2.2940807342529297
2016-04-01,2.40332293510437
2016-04-04,2.1753389835357666
2016-04-05,2.251333236694336
2016-04-06,2.1753389835357666
2016-04-07,2.1183435916900635
2016-04-08,2.3273277282714844
2016-04-11,2.4698173999786377
2016-04-12,2.5838098526000977
2016-04-13,2.79754376411438
2016-04-14,2.5838098526000977
2016-04-15,2.6883020401000977
2016-04-18,2.5648112297058105
2016-04-19,2.7452969551086426
2016-04-20,2.783294677734375
2016-04-22,2.6550538539886475
2016-04-25,2.4318203926086426
2016-04-26,2.598057508468628
2016-04-27,2.750047206878662
2016-04-28,2.659803867340088
2016-04-29,2.6883020401000977
2016-05-02,2.574310064315796
2016-05-03,2.398573160171509
2016-05-04,2.4983160495758057
2016-05-05,2.3938236236572266
2016-05-06,2.450819253921509
2016-05-09,2.370075225830078
2016-05-10,2.436570167541504
2016-05-11,2.493565559387207
2016-05-12,2.389073610305786
2016-05-13,2.2750823497772217
2016-05-16,2.113593578338623
2016-05-17,2.0186002254486084
2016-05-18,1.9948523044586182
2016-05-19,1.9141086339950562
2016-05-20,1.9758543968200684
2016-05-23,1.9426064491271973
2016-05-24,1.923607349395752
2016-05-25,1.9711036682128906
2016-05-27,1.9378565549850464
2016-05-30,1.9046094417572021
2016-05-31,1.8666118383407593
2016-06-01,1.9141086339950562
2016-06-02,1.9378565549850464
2016-06-03,2.0186002254486084
2016-06-06,2.1325926780700684
2016-06-07,2.1040947437286377
2016-06-08,2.1515910625457764
2016-06-09,2.066096305847168
2016-06-10,1.9901026487350464
2016-06-13,1.9568551778793335
2016-06-14,1.8998600244522095
2016-06-15,1.999602198600769
2016-06-16,2.0328502655029297
2016-06-17,1.999602198600769
2016-06-20,1.9948523044586182
2016-06-21,1.9806040525436401
2016-06-22,1.9948523044586182
2016-06-23,2.127842664718628
2016-06-24,1.9806040525436401
2016-06-27,1.9663548469543457
2016-06-28,1.9711036682128906
2016-06-29,1.9758543968200684
2016-06-30,2.0375988483428955
2016-07-01,2.0850963592529297
2016-07-04,2.146841287612915
2016-07-05,2.066096305847168
2016-07-06,2.1088438034057617
2016-07-07,2.066096305847168
2016-07-08,2.0898451805114746
2016-07-11,2.1515910625457764
2016-07-12,2.2608327865600586
2016-07-13,2.370075225830078
2016-07-14,2.3083302974700928
2016-07-15,2.374824047088623
2016-07-18,2.40332293510437
2016-07-19,2.374824047088623
2016-07-20,2.3415768146514893
2016-07-21,2.3653247356414795
2016-07-22,2.4555680751800537
2016-07-25,2.4698173999786377
2016-07-26,2.5648112297058105
2016-07-27,2.664552688598633
2016-07-28,2.6360552310943604
2016-07-29,2.6265556812286377
2016-08-01,2.6883020401000977
2016-08-02,2.5885586738586426
2016-08-03,2.6218066215515137
2016-08-04,2.7737953662872314
2016-08-05,2.873537540435791
2016-08-08,2.7595460414886475
2016-08-09,2.835540294647217
2016-08-10,2.887787103652954
2016-08-11,3.0777738094329834
2016-08-12,3.030276298522949
2016-08-15,3.2677578926086426
2016-08-16,3.2440104484558105
2016-08-17,3.3247551918029785
2016-08-18,3.4862430095672607
2016-08-19,3.4672441482543945
2016-08-22,3.272508144378662
2016-08-23,3.3011314868927
2016-08-24,3.0721516609191895
2016-08-25,3.081693172454834
2016-08-26,3.1103146076202393
2016-08-29,3.1484780311584473
2016-08-30,3.100773334503174
2016-08-31,3.076921224594116
2016-09-01,3.024446964263916
2016-09-02,3.172329902648926
2016-09-05,3.234346389770508
2016-09-06,3.248655319213867
2016-09-08,3.36791729927063
2016-09-09,3.267737627029419
2016-09-12,3.2915902137756348
2016-09-13,3.0053658485412598
2016-09-14,3.081693172454834
2016-09-15,3.0721516609191895
2016-09-16,2.9242677688598633
2016-09-19,2.962432384490967
2016-09-20,2.8956453800201416
2016-09-21,3.0482993125915527
2016-09-22,3.0053658485412598
2016-09-23,3.029217004776001
2016-09-26,3.0053658485412598
2016-09-27,2.9767422676086426
2016-09-28,3.100773334503174
2016-09-29,3.100773334503174
2016-09-30,3.1246249675750732
2016-10-03,3.1484780311584473
2016-10-04,3.0721516609191895
2016-10-05,3.143707513809204
2016-10-06,3.2057228088378906
2016-10-07,3.315443277359009
2016-10-10,3.334524154663086
2016-10-11,3.2820489406585693
2016-10-13,3.220034122467041
2016-10-14,3.2534265518188477
2016-10-17,3.2725093364715576
2016-10-18,3.444243907928467
2016-10-19,3.4251630306243896
2016-10-20,3.534881830215454
2016-10-21,3.663684368133545
2016-10-24,3.639829158782959
2016-10-25,3.615978956222534
2016-10-26,3.6207494735717773
2016-10-27,3.677994966506958
2016-10-28,3.8115663528442383
2016-10-31,3.864041805267334
2016-11-01,3.6732237339019775
2016-11-03,3.5444235801696777
2016-11-04,3.6255199909210205
2016-11-07,3.8163373470306396
2016-11-08,3.887892007827759
2016-11-09,4.1168742179870605
2016-11-10,4.293379306793213
2016-11-11,4.150266170501709
2016-11-14,4.41264009475708
2016-11-16,4.27429723739624
2016-11-17,4.279066562652588
2016-11-18,4.41264009475708
2016-11-21,4.441262245178223
2016-11-22,4.584683418273926
2016-11-23,4.685077667236328
2016-11-24,4.661172866821289
2016-11-25,4.713760852813721
2016-11-28,4.823716640472412
2016-11-29,4.570340156555176
2016-11-30,4.527315139770508
2016-12-01,4.331305980682373
2016-12-02,4.264376640319824
2016-12-05,4.345648288726807
2016-12-06,4.321742534637451
2016-12-07,4.469945907592773
2016-12-08,4.455604076385498
2016-12-09,4.27393913269043
2016-12-12,4.0683674812316895
2016-12-13,3.963192939758301
2016-12-14,3.7289395332336426
2016-12-15,3.858018636703491
2016-12-16,3.767184019088745
2016-12-19,3.6333250999450684
2016-12-20,3.580738067626953
2016-12-21,3.681131601333618
2016-12-22,3.5377113819122314
2016-12-23,3.504246473312378
2016-12-26,3.5759565830230713
2016-12-27,3.724158525466919
2016-12-28,3.671571731567383
2016-12-29,3.7767457962036133
2017-01-02,3.66679048538208
2017-01-03,3.814990282058716
2017-01-04,3.7910873889923096
2017-01-05,4.006219387054443
2017-01-06,4.011000156402588
2017-01-09,4.001438617706299
2017-01-10,4.006219387054443
2017-01-11,4.22613000869751
2017-01-12,4.326525688171387
2017-01-13,4.398235321044922
2017-01-16,4.465164661407471
2017-01-17,4.426919937133789
2017-01-18,4.307402610778809
2017-01-19,4.097052574157715
2017-01-20,4.106613636016846
2017-01-23,4.259596824645996
2017-01-24,4.22613000869751
2017-01-26,4.240471839904785
2017-01-27,4.34086799621582
2017-01-30,4.087491512298584
2017-01-31,4.125737190246582
2017-02-01,4.159201145172119
2017-02-02,4.254815578460693
2017-02-03,4.278718948364258
2017-02-06,4.211789131164551
2017-02-07,4.2022271156311035
2017-02-08,4.154419898986816
2017-02-09,4.22613000869751
2017-02-10,4.326525688171387
2017-02-13,4.469945907592773
2017-02-14,4.44126033782959
2017-02-15,4.489068508148193
2017-02-16,4.517751693725586
2017-02-17,4.4795074462890625
2017-02-20,4.4795074462890625
2017-02-21,4.450823783874512
2017-02-22,4.331305980682373
2017-02-23,4.278718948364258
2017-02-24,4.35999059677124
2017-03-01,4.374331474304199
2017-03-02,4.5081915855407715
2017-03-03,4.603806018829346
2017-03-06,4.541656017303467
2017-03-07,4.589462757110596
2017-03-08,5.4021806716918945
2017-03-09,5.383058547973633
2017-03-10,5.344812393188477
2017-03-13,5.545601844787598
2017-03-14,5.574286937713623
2017-03-15,5.832442760467529
2017-03-16,5.846786022186279
2017-03-17,5.526479721069336
2017-03-20,5.693800449371338
2017-03-21,5.368716239929199
2017-03-22,5.373495101928711
2017-03-23,5.234857082366943
2017-03-24,5.120121002197266
2017-03-27,5.062751293182373
2017-03-28,5.09143590927124
2017-03-29,5.100996971130371
2017-03-30,4.991041660308838
2017-03-31,5.043629169464111
2017-04-03,4.952796459197998
2017-04-04,5.081873416900635
2017-04-05,4.900207996368408
2017-04-06,4.8667426109313965
2017-04-07,4.924112796783447
2017-04-10,4.732882976531982
2017-04-11,4.732882976531982
2017-04-12,4.446041584014893
2017-04-13,4.44126033782959
2017-04-17,4.40301513671875
2017-04-18,4.350429058074951
2017-04-19,4.336086273193359
2017-04-20,4.431699752807617
2017-04-24,4.517751693725586
2017-04-25,4.651612758636475
2017-04-26,4.5799031257629395
2017-04-27,4.4795074462890625
2017-04-28,4.622927188873291
2017-05-02,4.742444038391113
2017-05-03,4.493849277496338
2017-05-04,4.336086273193359
2017-05-05,4.364770889282227
2017-05-08,4.302622318267822
2017-05-09,4.489068508148193
2017-05-10,4.618147850036621
2017-05-11,4.728103160858154
2017-05-12,4.560779094696045
2017-05-15,4.732882976531982
2017-05-16,4.852401256561279
2017-05-17,4.809375286102295
2017-05-18,4.278718948364258
2017-05-19,4.493849277496338
2017-05-22,4.450823783874512
2017-05-23,4.670735836029053
2017-05-24,4.608586311340332
2017-05-25,4.517751693725586
2017-05-26,4.5081915855407715
2017-05-29,4.5081915855407715
2017-05-30,4.728103160858154
2017-05-31,4.522533893585205
2017-06-01,4.493849277496338
2017-06-02,4.5081915855407715
2017-06-05,4.465164661407471
2017-06-06,4.493849277496338
2017-06-07,4.40301513671875
2017-06-08,4.517751693725586
2017-06-09,4.560779094696045
2017-06-12,4.522533893585205
2017-06-13,4.512973308563232
2017-06-14,4.369551181793213
2017-06-15,4.369551181793213
2017-06-16,4.350429058074951
2017-06-19,4.374331474304199
2017-06-20,4.288278579711914
2017-06-21,4.35999059677124
2017-06-22,4.469945907592773
2017-06-23,4.551217555999756
2017-06-26,4.752007007598877
2017-06-27,4.732882976531982
2017-06-28,4.828498840332031
2017-06-29,4.771129131317139
2017-06-30,4.85718297958374
2017-07-03,4.8667426109313965
2017-07-04,4.914549350738525
2017-07-05,4.995820999145508
2017-07-06,5.0484089851379395
2017-07-07,5.067531108856201
2017-07-10,5.206173896789551
2017-07-11,5.196611404418945
2017-07-12,5.234857082366943
2017-07-13,5.163146495819092
2017-07-14,5.139242649078369
2017-07-17,5.191831111907959
2017-07-18,5.115339279174805
2017-07-19,5.215734004974365
2017-07-20,5.09143590927124
2017-07-21,5.067531108856201
2017-07-24,5.234857082366943
2017-07-25,5.30656623840332
2017-07-26,5.0340681076049805
2017-07-27,5.024506092071533
2017-07-28,5.062751293182373
2017-07-31,5.081873416900635
2017-08-01,5.024506092071533
2017-08-02,5.163146495819092
2017-08-03,5.163146495819092
2017-08-04,5.325689792633057
2017-08-07,5.521696090698242
2017-08-08,5.47389030456543
2017-08-09,5.4213032722473145
2017-08-10,5.440426826477051
2017-08-11,5.373495101928711
2017-08-14,5.330469608306885
2017-08-15,5.220515251159668
2017-08-16,5.368716239929199
2017-08-17,5.3639349937438965
2017-08-18,5.344812393188477
2017-08-21,5.282664775848389
2017-08-22,5.34013557434082
2017-08-23,5.555656909942627
2017-08-24,5.522131443023682
2017-08-25,5.459871292114258
2017-08-28,5.483815670013428
2017-08-29,5.493395805358887
2017-08-30,5.613129615783691
2017-08-31,5.637075901031494
2017-09-01,5.996278762817383
2017-09-04,6.168696403503418
2017-09-05,6.0345940589904785
2017-09-06,6.159117221832275
2017-09-07,6.159117221832275
2017-09-08,5.857387065887451
2017-09-11,5.862176895141602
2017-09-12,5.799915313720703
2017-09-13,5.756810188293457
2017-09-14,5.689757347106934
2017-09-15,5.934016704559326
2017-09-18,5.89091157913208
2017-09-19,5.723284721374512
2017-09-20,5.5843939781188965
2017-09-21,5.5125532150268555
2017-09-22,5.38323974609375
2017-09-25,5.229979991912842
2017-09-26,5.2826642990112305
2017-09-27,5.316188812255859
2017-09-28,5.148561954498291
2017-09-29,5.2826642990112305
2017-10-02,5.220402717590332
2017-10-03,5.459871292114258
2017-10-04,5.411975860595703
2017-10-05,5.268294811248779
2017-10-06,5.0958781242370605
2017-10-09,5.076720714569092
2017-10-10,5.316188812255859
2017-10-11,5.229979991912842
2017-10-12,5.229979991912842
2017-10-13,5.411975860595703
2017-10-16,5.483815670013428
2017-10-17,5.388029098510742
2017-10-18,5.560446262359619
2017-10-19,5.598761558532715
2017-10-20,5.579604148864746
2017-10-23,5.546079635620117
2017-10-24,5.7424421310424805
2017-10-25,5.73765230178833
2017-10-26,5.550868988037109
2017-10-27,5.54128885269165
2017-10-30,5.335346698760986
2017-10-31,5.191666126251221
2017-11-01,5.076720714569092
2017-11-02,5.076720714569092
2017-11-03,5.1294050216674805
2017-11-06,5.229979991912842
2017-11-07,5.028827667236328
2017-11-08,5.105456829071045
2017-11-09,4.980933666229248
2017-11-10,4.789359092712402
2017-11-13,5.009670257568359
2017-11-14,4.904304504394531
2017-11-15,4.904304504394531
2017-11-16,4.842043399810791
2017-11-17,4.861199855804443
2017-11-20,4.861199855804443
2017-11-21,4.751044750213623
2017-11-22,4.847121238708496
2017-11-23,4.9287896156311035
2017-11-24,4.923984050750732
2017-11-27,4.948005676269531
2017-11-28,4.770261287689209
2017-11-29,4.698202610015869
2017-11-30,4.58290958404541
2017-12-01,4.525261402130127
2017-12-04,4.635751724243164
2017-12-05,4.693397521972656
2017-12-06,4.760653495788574
2017-12-07,4.68859338760376
2017-12-08,4.693397521972656
2017-12-11,4.7894744873046875
2017-12-12,4.813496112823486
2017-12-13,4.842318058013916
2017-12-14,4.770261287689209
2017-12-15,4.803887844085693
2017-12-18,4.88555383682251
2017-12-19,4.803887844085693
2017-12-20,4.948005676269531
2017-12-21,5.044083118438721
2017-12-22,5.0344743728637695
2017-12-25,5.0344743728637695
2017-12-26,5.068100929260254
2017-12-27,5.005651473999023
2017-12-28,4.981632232666016
2017-12-29,4.981632232666016
2018-01-02,5.22662878036499
2018-01-03,5.231435298919678
2018-01-04,5.457216262817383
2018-01-05,5.380354404449463
2018-01-08,5.630157470703125
2018-01-09,5.639763832092285
2018-01-10,5.586921691894531
2018-01-11,5.932803153991699
2018-01-12,6.1297607421875
2018-01-15,6.187407493591309
2018-01-16,5.966429710388184
2018-01-17,6.076918125152588
2018-01-18,5.961625099182129
2018-01-19,5.918389797210693
2018-01-22,5.899173736572266
2018-01-23,5.7406463623046875
2018-01-24,5.860742092132568
2018-01-25,5.860742092132568
2018-01-26,5.952017307281494
2018-01-29,5.966429710388184
2018-01-30,5.956819534301758
2018-01-31,5.937603950500488
2018-02-01,5.980842113494873
2018-02-02,5.894370079040527
2018-02-05,5.663783550262451
2018-02-06,5.855938911437988
2018-02-07,5.812703609466553
2018-02-08,5.812703609466553
2018-02-09,5.788685321807861
2018-02-14,5.99525260925293
2018-02-15,6.110544681549072
2018-02-16,6.28348445892334
2018-02-19,6.509268760681152
2018-02-20,6.326719760894775
2018-02-21,6.470837116241455
2018-02-22,6.3651533126831055
2018-02-23,6.600541114807129
2018-02-26,6.643775939941406
2018-02-27,6.523680686950684
2018-02-28,6.504463195800781
2018-03-01,6.720638275146484
2018-03-02,6.576523303985596
2018-03-05,6.605346202850342
2018-03-06,6.427603721618652
2018-03-07,6.605346202850342
2018-03-08,6.422798156738281
2018-03-09,6.393974304199219
2018-03-12,6.471011161804199
2018-03-13,6.475827217102051
2018-03-14,6.3121256828308105
2018-03-15,6.143608093261719
2018-03-16,6.235088348388672
2018-03-19,6.071386337280273
2018-03-20,6.384346008300781
2018-03-21,6.389162063598633
2018-03-22,6.20138692855835
2018-03-23,6.2061991691589355
2018-03-26,6.283236980438232
2018-03-27,6.148422718048096
2018-03-28,6.076202392578125
2018-03-29,6.331383228302002
2018-04-02,6.278421401977539
2018-04-03,6.336198806762695
2018-04-04,6.259161949157715
2018-04-05,6.58174991607666
2018-04-06,6.528788089752197
2018-04-09,6.514343738555908
2018-04-10,6.586563587188721
2018-04-11,6.504713535308838
2018-04-12,6.692489147186279
2018-04-13,6.64915657043457
2018-04-16,6.644342422485352
2018-04-17,6.832115173339844
2018-04-18,7.039149284362793
2018-04-19,6.952483177185059
2018-04-20,7.039149284362793
2018-04-23,6.933225154876709
2018-04-24,6.846560478210449
2018-04-25,6.851374626159668
2018-04-26,7.029520511627197
2018-04-27,6.841744899749756
2018-04-30,6.774338722229004
2018-05-02,6.596192359924316
2018-05-03,6.6973042488098145
2018-05-04,6.827302932739258
2018-05-07,6.731005668640137
2018-05-08,6.721376895904541
2018-05-09,7.1691484451293945
2018-05-10,7.2509989738464355
2018-05-11,7.2509989738464355
2018-05-14,7.077669143676758
2018-05-15,7.149890422821045
2018-05-16,7.289515495300293
2018-05-17,7.106556415557861
2018-05-18,7.077669143676758
2018-05-21,6.904336929321289
2018-05-22,6.826869010925293
2018-05-23,6.657409191131592
2018-05-24,6.565415382385254
2018-05-25,6.294276237487793
2018-05-28,5.911779880523682
2018-05-29,5.761684417724609
2018-05-30,5.543805122375488
2018-06-01,5.781051158905029
2018-06-04,5.810102939605713
2018-06-05,5.669690132141113
2018-06-06,5.592222213745117
2018-06-07,5.3743438720703125
2018-06-08,5.195199966430664
2018-06-11,5.151623725891113
2018-06-12,5.122572422027588
2018-06-13,5.204882621765137
2018-06-14,5.180673122406006
2018-06-15,5.253299713134766
2018-06-18,5.3356099128723145
2018-06-19,5.301717281341553
2018-06-20,5.592222213745117
2018-06-21,5.3210859298706055
2018-06-22,5.359818458557129
2018-06-25,5.253299713134766
2018-06-26,5.098364353179932
2018-06-27,5.0112128257751465
2018-06-28,5.112889766693115
2018-06-29,5.190357208251953
2018-07-02,5.282351493835449
2018-07-03,5.46633768081665
2018-07-04,5.505072116851807
2018-07-05,5.7277913093566895
2018-07-06,5.7955756187438965
2018-07-10,5.737475395202637
2018-07-11,5.6019062995910645
2018-07-12,5.921463489532471
2018-07-13,5.868202209472656
2018-07-16,5.91662073135376
2018-07-17,6.105447292327881
2018-07-18,6.023139476776123
2018-07-19,5.853677272796631
2018-07-20,5.99893045425415
2018-07-23,5.9698805809021
2018-07-24,6.134499549865723
2018-07-25,6.134499549865723
2018-07-26,5.921463489532471
2018-07-27,6.163549900054932
2018-07-30,6.221651077270508
2018-07-31,6.023139476776123
2018-08-01,6.081240177154541
2018-08-02,6.192599296569824
2018-08-03,6.231333255767822
2018-08-06,6.110290050506592
