Date,TRN.MI
2016-08-25,3.1624929904937744
2016-08-26,3.1624929904937744
2016-08-29,3.1354053020477295
2016-08-30,3.14894962310791
2016-08-31,3.1367595195770264
2016-09-01,3.123215913772583
2016-09-02,3.171973943710327
2016-09-05,3.19635272026062
2016-09-06,3.1773910522460938
2016-09-07,3.2085423469543457
2016-09-08,3.2098965644836426
2016-09-09,3.1313424110412598
2016-09-12,3.1056087017059326
2016-09-13,3.0839385986328125
2016-09-14,3.093419313430786
2016-09-15,3.1069629192352295
2016-09-16,3.040597677230835
2016-09-19,3.0554966926574707
2016-09-20,3.040597677230835
2016-09-21,3.0270543098449707
2016-09-22,3.1083178520202637
2016-09-23,3.081230401992798
2016-09-26,3.085293769836426
2016-09-27,3.101546049118042
2016-09-28,3.1123809814453125
2016-09-29,3.1123809814453125
2016-09-30,3.1069629192352295
2016-10-03,3.0798757076263428
2016-10-04,3.048724412918091
2016-10-05,2.9606900215148926
2016-10-06,2.9281845092773438
2016-10-07,2.8807804584503174
2016-10-10,2.94443678855896
2016-10-11,2.9403738975524902
2016-10-12,2.943082332611084
2016-10-13,2.937664270401001
2016-10-14,2.993194818496704
2016-10-17,2.9552717208862305
2016-10-18,3.043306827545166
2016-10-19,3.0229921340942383
2016-10-20,3.033825635910034
2016-10-21,2.999966859817505
2016-10-24,2.9728784561157227
2016-10-25,2.9837143421173096
2016-10-26,3.013510227203369
2016-10-27,3.0108020305633545
2016-10-28,3.0067384243011475
2016-10-31,3.021636486053467
2016-11-01,2.964752435684204
2016-11-02,2.8807804584503174
2016-11-03,2.8577558994293213
2016-11-04,2.86181902885437
2016-11-07,2.9051594734191895
2016-11-08,2.892970085144043
2016-11-09,2.8279597759246826
2016-11-10,2.7033562660217285
2016-11-11,2.7426328659057617
2016-11-14,2.639700174331665
2016-11-15,2.6749138832092285
2016-11-16,2.6952297687530518
2016-11-17,2.708773136138916
2016-11-18,2.668142080307007
2016-11-21,2.688905715942383
2016-11-22,2.7178778648376465
2016-11-23,2.7137391567230225
2016-11-24,2.6764886379241943
2016-11-25,2.7123594284057617
2016-11-28,2.7413313388824463
2016-11-29,2.78548002243042
2016-11-30,2.8227298259735107
2016-12-01,2.771683931350708
2016-12-02,2.7592661380767822
2016-12-05,2.724776029586792
2016-12-06,2.854461908340454
2016-12-07,2.8917112350463867
2016-12-08,2.831007719039917
2016-12-09,2.8379056453704834
2016-12-12,2.8668782711029053
2016-12-13,2.9331002235412598
2016-12-14,2.9055073261260986
2016-12-15,2.9055073261260986
2016-12-16,2.919304370880127
2016-12-19,2.966212272644043
2016-12-20,2.9813873767852783
2016-12-21,2.975869655609131
2016-12-22,2.945517063140869
2016-12-23,2.980008840560913
2016-12-27,2.99794340133667
2016-12-28,2.95931339263916
2016-12-29,3.0227768421173096
2016-12-30,3.0020828247070312
2017-01-02,3.057267427444458
2017-01-03,2.9869067668914795
2017-01-04,2.978628158569336
2017-01-05,3.0034618377685547
2017-01-06,2.971730947494507
2017-01-09,2.9813873767852783
2017-01-10,2.9855270385742188
2017-01-11,2.948276996612549
2017-01-12,2.960692882537842
2017-01-13,2.988285779953003
2017-01-16,2.9675915241241455
2017-01-17,2.980008840560913
2017-01-18,2.9896657466888428
2017-01-19,2.9910452365875244
2017-01-20,2.9731099605560303
2017-01-23,2.970351219177246
2017-01-24,2.966212272644043
2017-01-25,2.9124062061309814
2017-01-26,2.8696377277374268
2017-01-27,2.8503224849700928
2017-01-30,2.7827203273773193
2017-01-31,2.799276113510132
2017-02-01,2.8227298259735107
2017-02-02,2.8613593578338623
2017-02-03,2.8972294330596924
2017-02-06,2.854461908340454
2017-02-07,2.862739324569702
2017-02-08,2.9675915241241455
2017-02-09,2.99794340133667
2017-02-10,2.968971014022827
2017-02-13,2.993804693222046
2017-02-14,2.9869067668914795
2017-02-15,2.9565541744232178
2017-02-16,3.0020828247070312
2017-02-17,3.0144989490509033
2017-02-20,3.043471336364746
2017-02-21,3.076582193374634
2017-02-22,3.051748752593994
2017-02-23,3.0448505878448486
2017-02-24,3.0144989490509033
2017-02-27,3.029675006866455
2017-02-28,3.015878915786743
2017-03-01,3.0558879375457764
2017-03-02,3.066925287246704
2017-03-03,3.0696842670440674
2017-03-06,3.0696842670440674
2017-03-07,3.0227768421173096
2017-03-08,3.006220579147339
2017-03-09,3.0407118797302246
2017-03-10,3.000702142715454
2017-03-13,3.011739730834961
2017-03-14,3.0186383724212646
2017-03-15,3.0282950401306152
2017-03-16,3.0696842670440674
2017-03-17,3.104175329208374
2017-03-20,3.097276210784912
2017-03-21,3.10831356048584
2017-03-22,3.1248698234558105
2017-03-23,3.1331470012664795
2017-03-24,3.145564079284668
2017-03-27,3.18833327293396
2017-03-28,3.1662590503692627
2017-03-29,3.145564079284668
2017-03-30,3.1676383018493652
2017-03-31,3.2076478004455566
2017-04-03,3.1855740547180176
2017-04-04,3.1745364665985107
2017-04-05,3.2255825996398926
2017-04-06,3.237999439239502
2017-04-07,3.229722261428833
2017-04-10,3.210407257080078
2017-04-11,3.214545488357544
2017-04-12,3.233860969543457
2017-04-13,3.2090272903442383
2017-04-18,3.1993696689605713
2017-04-19,3.2352402210235596
2017-04-20,3.2173051834106445
2017-04-21,3.1717772483825684
2017-04-24,3.255934953689575
2017-04-25,3.200749397277832
2017-04-26,3.191091775894165
2017-04-27,3.2048885822296143
2017-04-28,3.193851947784424
2017-05-02,3.2090272903442383
2017-05-03,3.2407588958740234
2017-05-04,3.3345744609832764
2017-05-05,3.345611095428467
2017-05-08,3.3732032775878906
2017-05-09,3.3938987255096436
2017-05-10,3.4145925045013428
2017-05-11,3.395277976989746
2017-05-12,3.4007961750030518
2017-05-15,3.4007961750030518
2017-05-16,3.4490840435028076
2017-05-17,3.4007961750030518
2017-05-18,3.4173521995544434
2017-05-19,3.4594311714172363
2017-05-22,3.5042688846588135
2017-05-23,3.5284128189086914
2017-05-24,3.4766759872436523
2017-05-25,3.469778299331665
2017-05-26,3.4766759872436523
2017-05-29,3.4270095825195312
2017-05-30,3.4628803730010986
2017-05-31,3.469778299331665
2017-06-01,3.5180647373199463
2017-06-02,3.500819444656372
2017-06-05,3.500819444656372
2017-06-06,3.5422096252441406
2017-06-07,3.549107074737549
2017-06-08,3.562903881072998
2017-06-09,3.552555799484253
2017-06-12,3.500819444656372
2017-06-13,3.483574390411377
2017-06-14,3.531860828399658
2017-06-15,3.4904725551605225
2017-06-16,3.52496337890625
2017-06-19,3.556061267852783
2017-06-20,3.539060115814209
2017-06-21,3.587937831878662
2017-06-22,3.552518844604492
2017-06-23,3.5107245445251465
2017-06-26,3.5078914165496826
2017-06-27,3.407302141189575
2017-06-28,3.4398865699768066
2017-06-29,3.360548734664917
2017-06-30,3.34779691696167
2017-07-03,3.4030516147613525
2017-07-04,3.3591315746307373
2017-07-05,3.3577144145965576
2017-07-06,3.3336305618286133
2017-07-07,3.360548734664917
2017-07-10,3.393134355545044
2017-07-11,3.360548734664917
2017-07-12,3.459721565246582
2017-07-13,3.4101359844207764
2017-07-14,3.4483871459960938
2017-07-17,3.4285528659820557
2017-07-18,3.412968397140503
2017-07-19,3.47955584526062
2017-07-20,3.4483871459960938
2017-07-21,3.442720651626587
2017-07-24,3.442720651626587
2017-07-25,3.429969549179077
2017-07-26,3.4639720916748047
2017-07-27,3.4398865699768066
2017-07-28,3.39880108833313
2017-07-31,3.418635606765747
2017-08-01,3.473888874053955
2017-08-02,3.465388298034668
2017-08-03,3.4993910789489746
2017-08-04,3.5333924293518066
2017-08-07,3.524892568588257
2017-08-08,3.524892568588257
2017-08-09,3.5022242069244385
2017-08-10,3.519225597381592
2017-08-11,3.442720651626587
2017-08-14,3.5333924293518066
2017-08-16,3.556061267852783
2017-08-17,3.5418946743011475
2017-08-18,3.520641803741455
2017-08-21,3.5107245445251465
2017-08-22,3.519225597381592
2017-08-23,3.5078914165496826
2017-08-24,3.517808675765991
2017-08-25,3.5022242069244385
2017-08-28,3.5078914165496826
2017-08-29,3.47955584526062
2017-08-30,3.4710559844970703
2017-08-31,3.513558864593506
2017-09-01,3.523475170135498
2017-09-04,3.50364089012146
2017-09-05,3.5078914165496826
2017-09-06,3.5093085765838623
2017-09-07,3.5333924293518066
2017-09-08,3.5418946743011475
2017-09-11,3.58439564704895
2017-09-12,3.5418946743011475
2017-09-13,3.4937238693237305
2017-09-14,3.4965577125549316
2017-09-15,3.51497483253479
2017-09-18,3.5163919925689697
2017-09-19,3.519225597381592
2017-09-20,3.5319766998291016
2017-09-21,3.500807762145996
2017-09-22,3.5078914165496826
2017-09-25,3.4965577125549316
2017-09-26,3.5022242069244385
2017-09-27,3.486640214920044
2017-09-28,3.4526383876800537
2017-09-29,3.500807762145996
2017-10-02,3.5163919925689697
2017-10-03,3.476722240447998
2017-10-04,3.4384703636169434
2017-10-05,3.485222816467285
2017-10-06,3.4512205123901367
2017-10-09,3.500807762145996
2017-10-10,3.492307424545288
2017-10-11,3.5263092517852783
2017-10-12,3.5404767990112305
2017-10-13,3.556061267852783
2017-10-16,3.5404767990112305
2017-10-17,3.5489776134490967
2017-10-18,3.556061267852783
2017-10-19,3.5666866302490234
2017-10-20,3.58439564704895
2017-10-23,3.5985636711120605
2017-10-24,3.60918927192688
2017-10-25,3.545435667037964
2017-10-26,3.6304407119750977
2017-10-27,3.6339828968048096
2017-10-30,3.655233860015869
2017-10-31,3.6694016456604004
2017-11-01,3.6694016456604004
2017-11-02,3.6800272464752197
2017-11-03,3.708362579345703
2017-11-06,3.7012789249420166
2017-11-07,3.7402398586273193
2017-11-08,3.747323513031006
2017-11-09,3.7296135425567627
2017-11-10,3.7296135425567627
2017-11-13,3.743781089782715
2017-11-14,3.757948875427246
2017-11-15,3.676485538482666
2017-11-16,3.676485538482666
2017-11-17,3.672943353652954
2017-11-20,3.6508536338806152
2017-11-21,3.672414541244507
2017-11-22,3.6903810501098633
2017-11-23,3.6867873668670654
2017-11-24,3.654446601867676
2017-11-27,3.679600477218628
2017-11-28,3.6867873668670654
2017-11-29,3.7263147830963135
2017-11-30,3.733501434326172
2017-12-01,3.693974018096924
2017-12-04,3.74428129196167
2017-12-05,3.7586543560028076
2017-12-06,3.765841245651245
2017-12-07,3.7730276584625244
2017-12-08,3.794588565826416
2017-12-11,3.7406880855560303
2017-12-12,3.719127655029297
2017-12-13,3.6472604274749756
2017-12-14,3.6113266944885254
2017-12-15,3.614920139312744
2017-12-18,3.679600477218628
2017-12-19,3.6077332496643066
2017-12-20,3.5804238319396973
2017-12-21,3.571800470352173
2017-12-22,3.5459272861480713
2017-12-27,3.54736590385437
2017-12-28,3.5444905757904053
2017-12-29,3.4812471866607666
2018-01-02,3.452500104904175
2018-01-03,3.452500104904175
2018-01-04,3.5258049964904785
2018-01-05,3.589047908782959
2018-01-08,3.560300588607788
2018-01-09,3.553114652633667
2018-01-10,3.5028076171875
2018-01-11,3.504244804382324
2018-01-12,3.5056819915771484
2018-01-15,3.520055055618286
2018-01-16,3.537304162979126
2018-01-17,3.5761117935180664
2018-01-18,3.537304162979126
2018-01-19,3.5344293117523193
2018-01-22,3.5559892654418945
2018-01-23,3.5703623294830322
2018-01-24,3.501370429992676
2018-01-25,3.482685089111328
2018-01-26,3.5258049964904785
2018-01-29,3.4812471866607666
2018-01-30,3.4654364585876465
2018-01-31,3.484121561050415
2018-02-01,3.4812471866607666
2018-02-02,3.400036334991455
2018-02-05,3.3957252502441406
2018-02-06,3.28361177444458
2018-02-07,3.3648226261138916
2018-02-08,3.251991033554077
2018-02-09,3.2282745838165283
2018-02-12,3.231149196624756
2018-02-13,3.2297117710113525
2018-02-14,3.290081024169922
2018-02-15,3.252709150314331
2018-02-16,3.278581380844116
2018-02-19,3.2541470527648926
2018-02-20,3.2584590911865234
2018-02-21,3.246241569519043
2018-02-22,3.2649266719818115
2018-02-23,3.347574472427368
2018-02-26,3.3446993827819824
2018-02-27,3.315952777862549
2018-02-28,3.277143955230713
2018-03-01,3.3058907985687256
2018-03-02,3.2347424030303955
2018-03-05,3.236898899078369
2018-03-06,3.2951107025146484
2018-03-07,3.3109211921691895
2018-03-08,3.3209831714630127
2018-03-09,3.2951107025146484
2018-03-12,3.308046817779541
2018-03-13,3.331763982772827
2018-03-14,3.331045150756836
2018-03-15,3.382070779800415
2018-03-16,3.387819766998291
2018-03-19,3.3554797172546387
2018-03-20,3.394287347793579
2018-03-21,3.41153621673584
2018-03-22,3.2850501537323
2018-03-23,3.3375132083892822
2018-03-26,3.256303071975708
2018-03-27,3.242647647857666
2018-03-28,3.397162437438965
2018-03-29,3.412973403930664
2018-04-03,3.4043490886688232
2018-04-04,3.4151296615600586
2018-04-05,3.409379720687866
2018-04-06,3.4359705448150635
2018-04-09,3.446033000946045
2018-04-10,3.4330954551696777
2018-04-11,3.409379720687866
2018-04-12,3.428784132003784
2018-04-13,3.449625253677368
2018-04-16,3.4330954551696777
2018-04-17,3.47837233543396
2018-04-18,3.483403205871582
2018-04-19,3.4754974842071533
2018-04-20,3.503525733947754
2018-04-23,3.47837233543396
2018-04-24,3.5071194171905518
2018-04-25,3.5049633979797363
2018-04-26,3.5509581565856934
2018-04-27,3.578267812728882
2018-04-30,3.5768303871154785
2018-05-02,3.589766263961792
2018-05-03,3.604858875274658
2018-05-04,3.62210750579834
2018-05-07,3.6307311058044434
2018-05-08,3.585454225540161
2018-05-09,3.5653319358825684
2018-05-10,3.499213933944702
2018-05-11,3.504244804382324
2018-05-14,3.5308353900909424
2018-05-15,3.523648262023926
2018-05-16,3.432377338409424
2018-05-17,3.4618427753448486
2018-05-18,3.428065299987793
2018-05-21,3.423034429550171
2018-05-22,3.4604053497314453
2018-05-23,3.4424381256103516
2018-05-24,3.4014744758605957
2018-05-25,3.331045150756836
2018-05-28,3.2843308448791504
2018-05-29,3.1700618267059326
2018-05-30,3.2987048625946045
2018-05-31,3.256303071975708
2018-06-01,3.3022971153259277
2018-06-04,3.343980550765991
2018-06-05,3.2793006896972656
2018-06-06,3.236898899078369
2018-06-07,3.238335371017456
2018-06-08,3.192340612411499
2018-06-11,3.3166706562042236
2018-06-12,3.353323459625244
2018-06-13,3.3296079635620117
2018-06-14,3.3461368083953857
2018-06-15,3.293673515319824
2018-06-18,3.295705795288086
2018-06-19,3.3543455600738525
2018-06-20,3.356571674346924
2018-06-21,3.295705795288086
2018-06-22,3.3142619132995605
2018-06-25,3.30387020111084
2018-06-26,3.3439533710479736
2018-06-27,3.4300572872161865
2018-06-28,3.427088737487793
2018-06-29,3.4382221698760986
2018-07-02,3.4337687492370605
2018-07-03,3.4679136276245117
2018-07-04,3.4760782718658447
2018-07-05,3.4701404571533203
2018-07-06,3.4812746047973633
2018-07-09,3.4857277870178223
2018-07-10,3.461974620819092
2018-07-11,3.457521915435791
2018-07-12,3.525810956954956
2018-07-13,3.5131921768188477
2018-07-16,3.515418767929077
2018-07-17,3.540656328201294
2018-07-18,3.5362024307250977
2018-07-19,3.541398763656616
2018-07-20,3.5347182750701904
2018-07-23,3.492408275604248
2018-07-24,3.4664289951324463
2018-07-25,3.4686553478240967
2018-07-26,3.5295228958129883
2018-07-27,3.573316812515259
2018-07-30,3.5428836345672607
2018-07-31,3.5555014610290527
2018-08-01,3.4983468055725098
2018-08-02,3.473109483718872
2018-08-03,3.490924119949341
2018-08-06,3.469397783279419
2018-08-07,3.518387794494629
2018-08-08,3.5354602336883545
2018-08-09,3.4968621730804443
2018-08-10,3.4367377758026123
2018-08-13,3.4226343631744385
2018-08-14,3.4478726387023926
2018-08-16,3.4478726387023926
2018-08-17,3.415954351425171
2018-08-20,3.427088737487793
2018-08-21,3.465686559677124
2018-08-22,3.441192150115967
2018-08-23,3.4486138820648193
2018-08-24,3.4152121543884277
2018-08-27,3.401850938796997
2018-08-28,3.3825511932373047
2018-08-29,3.391458749771118
2018-08-30,3.36399507522583
2018-08-31,3.3595409393310547
2018-09-03,3.398881673812866
2018-09-04,3.473851442337036
2018-09-05,3.4820163249969482
2018-09-06,3.4701404571533203
2018-09-07,3.473851442337036
2018-09-10,3.571089506149292
2018-09-11,3.56292462348938
2018-09-12,3.5755434036254883
2018-09-13,3.517646074295044
2018-09-14,3.51393461227417
2018-09-17,3.518387794494629
2018-09-18,3.517646074295044
2018-09-19,3.478304862976074
2018-09-20,3.511706590652466
2018-09-21,3.552532434463501
2018-09-24,3.4864702224731445
2018-09-25,3.492408275604248
2018-09-26,3.521357536315918
2018-09-27,3.522099256515503
2018-09-28,3.4152121543884277
2018-10-01,3.425603151321411
2018-10-02,3.427830696105957
2018-10-03,3.473109483718872
2018-10-04,3.4218924045562744
2018-10-05,3.4070472717285156
2018-10-08,3.3550875186920166
2018-10-09,3.4189231395721436
2018-10-10,3.3966548442840576
2018-10-11,3.3253965377807617
2018-10-12,3.2942214012145996
2018-10-15,3.2912521362304688
2018-10-16,3.3847780227661133
2018-10-17,3.349149227142334
2018-10-18,3.3253965377807617
2018-10-19,3.390716791152954
2018-10-22,3.380324602127075
2018-10-23,3.4055614471435547
2018-10-24,3.380324602127075
2018-10-25,3.404819965362549
2018-10-26,3.3736441135406494
2018-10-29,3.3966548442840576
2018-10-30,3.386263132095337
2018-10-31,3.3884904384613037
2018-11-01,3.391458749771118
2018-11-02,3.4137277603149414
2018-11-05,3.4092729091644287
2018-11-06,3.4419338703155518
2018-11-07,3.5072543621063232
2018-11-08,3.522841691970825
2018-11-09,3.5688631534576416
2018-11-12,3.607461452484131
2018-11-13,3.6683270931243896
2018-11-14,3.641606330871582
2018-11-15,3.6096887588500977
2018-11-16,3.6809463500976562
2018-11-19,3.682983160018921
2018-11-20,3.670161008834839
2018-11-21,3.637728691101074
2018-11-22,3.616610288619995
2018-11-23,3.637728691101074
2018-11-26,3.71390700340271
2018-11-27,3.72295880317688
2018-11-28,3.700331211090088
2018-11-29,3.68373703956604
2018-11-30,3.7244668006896973
2018-12-03,3.744831085205078
2018-12-04,3.7455861568450928
2018-12-05,3.767458915710449
2018-12-06,3.6995770931243896
2018-12-07,3.7410600185394287
2018-12-10,3.720695734024048
2018-12-11,3.7832982540130615
2018-12-12,3.814976215362549
2018-12-13,3.848163604736328
2018-12-14,3.8858749866485596
2018-12-17,3.8828577995300293
2018-12-18,3.851180076599121
2018-12-19,3.87833309173584
2018-12-20,3.8541972637176514
2018-12-21,3.828552722930908
2018-12-27,3.718432903289795
2018-12-28,3.7357802391052246
2019-01-02,3.8225183486938477
2019-01-03,3.8873836994171143
2019-01-04,3.928114175796509
2019-01-07,3.910010576248169
2019-01-08,3.903977155685425
2019-01-09,3.8934178352355957
2019-01-10,3.980910301208496
2019-01-11,3.9959943294525146
2019-01-14,4.005046367645264
2019-01-15,4.032199382781982
2019-01-16,4.005046367645264
2019-01-17,4.011080265045166
2019-01-18,4.024656295776367
2019-01-21,4.020130634307861
2019-01-22,4.011080265045166
2019-01-23,4.0186238288879395
2019-01-24,4.015605926513672
2019-01-25,4.011080265045166
2019-01-28,4.024656295776367
2019-01-29,4.0759453773498535
2019-01-30,4.0623698234558105
2019-01-31,4.051809310913086
2019-02-01,3.9507405757904053
2019-02-04,4.003537178039551
2019-02-05,4.044267177581787
2019-02-06,4.038232803344727
2019-02-07,3.943197727203369
2019-02-08,3.937164783477783
2019-02-11,3.991469621658325
2019-02-12,4.0186238288879395
2019-02-13,4.041250705718994
2019-02-14,4.048792839050293
2019-02-15,4.036724090576172
2019-02-18,4.017114162445068
2019-02-19,4.011080265045166
2019-02-20,4.015605926513672
2019-02-21,4.059351921081543
2019-02-22,4.101589679718018
2019-02-25,4.125725269317627
2019-02-26,4.116674900054932
2019-02-27,4.080470561981201
2019-02-28,4.124216079711914
2019-03-01,4.110641002655029
2019-03-04,4.0503010749816895
2019-03-05,4.035215854644775
2019-03-06,4.065385818481445
