Date,JCI
2015-08-03,28.224990844726562
2015-08-04,28.291521072387695
2015-08-05,28.298919677734375
2015-08-06,28.33588409423828
2015-08-07,28.07713508605957
2015-08-10,28.483732223510742
2015-08-11,27.97364044189453
2015-08-12,28.017995834350586
2015-08-13,27.700115203857422
2015-08-14,27.803611755371094
2015-08-17,28.069744110107422
2015-08-18,28.143667221069336
2015-08-19,27.655752182006836
2015-08-20,27.167844772338867
2015-08-21,26.561649322509766
2015-08-24,25.585819244384766
2015-08-25,25.689327239990234
2015-08-26,26.258556365966797
2015-08-27,26.923885345458984
2015-08-28,26.894323348999023
2015-08-31,26.827781677246094
2015-09-01,26.1920223236084
2015-09-02,26.6134033203125
2015-09-03,26.739078521728516
2015-09-04,26.177228927612305
2015-09-08,26.894323348999023
2015-09-09,26.50990867614746
2015-09-10,26.413801193237305
2015-09-11,26.583826065063477
2015-09-14,26.642967224121094
2015-09-15,27.07173728942871
2015-09-16,27.271345138549805
2015-09-17,26.9312801361084
2015-09-18,26.258556365966797
2015-09-21,26.251161575317383
2015-09-22,25.807601928710938
2015-09-23,25.593219757080078
2015-09-24,25.297517776489258
2015-09-25,25.482332229614258
2015-09-28,24.80220603942871
2015-09-29,24.683931350708008
2015-09-30,24.735673904418945
2015-10-01,25.03877067565918
2015-10-02,25.423189163208008
2015-10-05,25.778038024902344
2015-10-06,25.999813079833984
2015-10-07,26.30291175842285
2015-10-08,26.78343391418457
2015-10-09,26.879539489746094
2015-10-12,26.67254066467285
2015-10-13,26.421192169189453
2015-10-14,26.657758712768555
2015-10-15,26.95345687866211
2015-10-16,26.960859298706055
2015-10-19,26.72429084777832
2015-10-20,27.079132080078125
2015-10-21,26.807790756225586
2015-10-22,27.618112564086914
2015-10-23,27.46942901611328
2015-10-26,27.201801300048828
2015-10-27,26.7557430267334
2015-10-28,26.926733016967773
2015-10-29,27.12002182006836
2015-10-30,27.090290069580078
2015-11-02,27.551206588745117
2015-11-03,27.573509216308594
2015-11-04,27.506601333618164
2015-11-05,27.447132110595703
2015-11-06,27.521480560302734
2015-11-09,27.335620880126953
2015-11-10,27.298442840576172
2015-11-11,27.75935935974121
2015-11-12,27.1348876953125
2015-11-13,26.25022315979004
2015-11-16,26.547584533691406
2015-11-17,26.376604080200195
2015-11-18,26.64423370361328
2015-11-19,26.63680648803711
2015-11-20,26.49555015563965
2015-11-23,26.25022315979004
2015-11-24,26.175880432128906
2015-11-25,26.205617904663086
2015-11-27,26.131271362304688
2015-11-30,26.25022315979004
2015-12-01,26.0123291015625
2015-12-02,25.343252182006836
2015-12-03,25.08304786682129
2015-12-04,25.246597290039062
2015-12-07,25.14995765686035
2015-12-08,24.703899383544922
2015-12-09,24.718767166137695
2015-12-10,24.50318145751953
2015-12-11,24.131467819213867
2015-12-14,23.61850357055664
2015-12-15,23.670551300048828
2015-12-16,23.95305061340332
2015-12-17,23.25422477722168
2015-12-18,22.927125930786133
2015-12-21,23.179887771606445
2015-12-22,23.6036434173584
2015-12-23,24.034820556640625
2015-12-24,23.86383628845215
2015-12-28,23.938180923461914
2015-12-29,24.27272605895996
2015-12-30,23.938180923461914
2015-12-31,23.707721710205078
2016-01-04,23.633373260498047
2016-01-05,23.350873947143555
2016-01-06,23.12785530090332
2016-01-07,22.540538787841797
2016-01-08,22.503368377685547
2016-01-11,22.510805130004883
2016-01-12,22.726402282714844
2016-01-13,22.161401748657227
2016-01-14,22.466201782226562
2016-01-15,22.51824188232422
2016-01-19,22.689237594604492
2016-01-20,22.318748474121094
2016-01-21,22.445987701416016
2016-01-22,22.89505386352539
2016-01-25,25.559537887573242
2016-01-26,25.432296752929688
2016-01-27,25.162853240966797
2016-01-28,25.058074951171875
2016-01-29,25.739158630371094
2016-02-01,25.50714111328125
2016-02-02,25.26015281677246
2016-02-03,25.656824111938477
2016-02-04,25.971174240112305
2016-02-05,26.180749893188477
2016-02-08,25.993635177612305
2016-02-09,25.93375587463379
2016-02-10,25.52210807800293
2016-02-11,24.88592529296875
2016-02-12,25.08800506591797
2016-02-16,25.596956253051758
2016-02-17,26.158292770385742
2016-02-18,25.821483612060547
2016-02-19,25.12543296813965
2016-02-22,25.574501037597656
2016-02-23,25.31254768371582
2016-02-24,25.746641159057617
2016-02-25,26.105905532836914
2016-02-26,26.502580642700195
2016-02-29,26.3304386138916
2016-03-01,26.959138870239258
2016-03-02,26.846860885620117
2016-03-03,27.03397560119629
2016-03-04,27.168697357177734
2016-03-07,27.191150665283203
2016-03-08,26.7869873046875
2016-03-09,26.936674118041992
2016-03-10,26.510061264038086
2016-03-11,27.153728485107422
2016-03-14,27.273481369018555
2016-03-15,27.01152229309082
2016-03-16,27.206119537353516
2016-03-17,27.453109741210938
2016-03-18,27.363290786743164
2016-03-21,27.32587242126465
2016-03-22,27.071399688720703
2016-03-23,26.734601974487305
2016-03-24,26.9516544342041
2016-03-28,27.071399688720703
2016-03-29,27.06391716003418
2016-03-30,27.408206939697266
2016-03-31,27.475566864013672
2016-04-01,27.5504093170166
2016-04-04,27.32587242126465
2016-04-05,26.510061264038086
2016-04-06,26.375349044799805
2016-04-07,26.233131408691406
2016-04-08,26.510061264038086
2016-04-11,26.674720764160156
2016-04-12,26.92170524597168
2016-04-13,27.475566864013672
2016-04-14,27.71506118774414
2016-04-15,27.53544044494629
2016-04-18,27.655187606811523
2016-04-19,27.490528106689453
2016-04-20,27.592144012451172
2016-04-21,29.2329158782959
2016-04-22,29.4963436126709
2016-04-25,29.45870590209961
2016-04-26,29.68449592590332
2016-04-27,29.895244598388672
2016-04-28,29.654394149780273
2016-04-29,28.992069244384766
2016-05-02,28.841533660888672
2016-05-03,28.442628860473633
2016-05-04,28.096406936645508
2016-05-05,28.028671264648438
2016-05-06,28.344789505004883
2016-05-09,28.359844207763672
2016-05-10,28.811433792114258
2016-05-11,28.961956024169922
2016-05-12,29.127532958984375
2016-05-13,28.87915802001953
2016-05-16,30.279098510742188
2016-05-17,30.19631004333496
2016-05-18,30.256515502929688
2016-05-19,30.369413375854492
2016-05-20,30.956485748291016
2016-05-23,31.001649856567383
2016-05-24,31.874719619750977
2016-05-25,32.130619049072266
2016-05-26,32.08546829223633
2016-05-27,32.123104095458984
2016-05-31,32.07793045043945
2016-06-01,32.544578552246094
2016-06-02,32.695106506347656
2016-06-03,32.55963134765625
2016-06-06,32.60478591918945
2016-06-07,32.6800422668457
2016-06-08,32.695106506347656
2016-06-09,32.883270263671875
2016-06-10,32.73273468017578
2016-06-13,32.5897331237793
2016-06-14,32.5897331237793
2016-06-15,32.40156555175781
2016-06-16,32.544578552246094
2016-06-17,32.35641098022461
2016-06-20,32.4843635559082
2016-06-21,32.499412536621094
2016-06-22,32.71769332885742
2016-06-23,33.09401321411133
2016-06-24,31.310226440429688
2016-06-27,30.27157211303711
2016-06-28,30.81348419189453
2016-06-29,31.3854923248291
2016-06-30,32.0628776550293
2016-07-01,32.27360534667969
2016-07-05,31.302703857421875
2016-07-06,31.280126571655273
2016-07-07,31.40806770324707
2016-07-08,32.19083023071289
2016-07-11,32.333824157714844
2016-07-12,32.439208984375
2016-07-13,32.59724807739258
2016-07-14,32.61983108520508
2016-07-15,32.50695037841797
2016-07-18,32.47683334350586
2016-07-19,32.52200698852539
2016-07-20,32.69215393066406
2016-07-21,33.728187561035156
2016-07-22,34.60542678833008
2016-07-25,34.15924835205078
2016-07-26,34.46930694580078
2016-07-27,34.590301513671875
2016-07-28,34.34075164794922
2016-07-29,34.46175003051758
2016-08-01,34.60542678833008
2016-08-02,34.03825378417969
2016-08-03,34.1674690246582
2016-08-04,33.9166374206543
2016-08-05,34.44872283935547
2016-08-08,34.33469772338867
2016-08-09,34.000247955322266
2016-08-10,33.96223068237305
2016-08-11,33.817813873291016
2016-08-12,33.30093765258789
2016-08-15,33.55937576293945
2016-08-16,33.41495132446289
2016-08-17,33.58218002319336
2016-08-18,34.137054443359375
2016-08-19,34.17506790161133
2016-08-22,33.703800201416016
2016-08-23,34.29669952392578
2016-08-24,33.5745735168457
2016-08-25,33.53657150268555
2016-08-26,33.217315673828125
2016-08-29,33.658180236816406
2016-08-30,33.445350646972656
2016-08-31,33.202117919921875
2016-09-01,34.21308135986328
2016-09-02,34.65393829345703
2016-09-06,35.49728012084961
2016-09-07,34.277767181396484
2016-09-08,34.742347717285156
2016-09-09,33.17436981201172
2016-09-12,33.46474075317383
2016-09-13,32.557342529296875
2016-09-14,32.325050354003906
2016-09-15,32.1435661315918
2016-09-16,32.33957290649414
2016-09-19,32.08551025390625
2016-09-20,31.896760940551758
2016-09-21,32.33957290649414
2016-09-22,32.63718795776367
2016-09-23,32.223426818847656
2016-09-26,32.15082931518555
2016-09-27,32.65171432495117
2016-09-28,33.54458999633789
2016-09-29,33.32680130004883
2016-09-30,33.776878356933594
2016-10-03,33.638954162597656
2016-10-04,33.007423400878906
2016-10-05,33.35584259033203
2016-10-06,33.13807678222656
2016-10-07,32.876747131347656
2016-10-10,32.47748565673828
2016-10-11,32.114532470703125
2016-10-12,32.078250885009766
2016-10-13,31.570096969604492
2016-10-14,31.85320472717285
2016-10-17,31.751575469970703
2016-10-18,31.918540954589844
2016-10-19,32.216156005859375
2016-10-20,32.078250885009766
2016-10-21,31.983869552612305
2016-10-24,32.223426818847656
2016-10-25,31.874977111816406
2016-10-26,32.00564193725586
2016-10-27,31.94757080078125
2016-10-28,31.76609230041504
2016-10-31,32.790809631347656
2016-11-01,33.55527114868164
2016-11-02,33.62845993041992
2016-11-03,33.18929672241211
2016-11-04,33.2462272644043
2016-11-07,33.80738830566406
2016-11-08,35.734825134277344
2016-11-09,35.653499603271484
2016-11-10,36.80019760131836
2016-11-11,35.91373825073242
2016-11-14,35.840545654296875
2016-11-15,36.19023895263672
2016-11-16,36.198387145996094
2016-11-17,36.38542938232422
2016-11-18,36.36103820800781
2016-11-21,36.47488784790039
2016-11-22,36.80019760131836
2016-11-23,37.092979431152344
2016-11-25,37.32069396972656
2016-11-28,36.57248306274414
2016-11-29,36.905914306640625
2016-11-30,36.580623626708984
2016-12-01,37.190574645996094
2016-12-02,36.85711669921875
2016-12-05,36.29597473144531
2016-12-06,35.86494827270508
2016-12-07,36.0031852722168
2016-12-08,35.49897384643555
2016-12-09,35.564029693603516
2016-12-12,35.490421295166016
2016-12-13,35.53131866455078
2016-12-14,35.16324996948242
2016-12-15,34.697017669677734
2016-12-16,34.418922424316406
2016-12-19,34.6070442199707
2016-12-20,35.065093994140625
2016-12-21,35.016021728515625
2016-12-22,34.85242462158203
2016-12-23,34.762451171875
2016-12-27,34.65612030029297
2016-12-28,34.23896789550781
2016-12-29,34.09175109863281
2016-12-30,33.69095230102539
2017-01-03,34.705204010009766
2017-01-04,34.75428009033203
2017-01-05,34.30440139770508
2017-01-06,34.999656677246094
2017-01-09,34.844242095947266
2017-01-10,35.67036819458008
2017-01-11,36.0547981262207
2017-01-12,35.817604064941406
2017-01-13,35.711265563964844
2017-01-17,35.26140213012695
2017-01-18,35.245033264160156
2017-01-19,35.065093994140625
2017-01-20,35.089630126953125
2017-01-23,35.367733001708984
2017-01-24,35.94847106933594
2017-01-25,36.144775390625
2017-01-26,36.23475646972656
2017-01-27,35.768516540527344
2017-01-30,35.801246643066406
2017-01-31,35.97299575805664
2017-02-01,34.762451171875
2017-02-02,34.59886932373047
2017-02-03,34.893314361572266
2017-02-06,34.59886932373047
2017-02-07,33.72367477416992
2017-02-08,33.54371643066406
2017-02-09,33.78911590576172
2017-02-10,34.23079299926758
2017-02-13,34.14900207519531
2017-02-14,33.936344146728516
2017-02-15,34.04265213012695
2017-02-16,34.09175109863281
2017-02-17,34.27988815307617
2017-02-21,34.86878967285156
2017-02-22,34.49252700805664
2017-02-23,33.936344146728516
2017-02-24,34.20626449584961
2017-02-27,34.54978942871094
2017-02-28,34.30440139770508
2017-03-01,34.909690856933594
2017-03-02,34.57433319091797
2017-03-03,34.402565002441406
2017-03-06,34.15718078613281
2017-03-07,33.919979095458984
2017-03-08,33.65005874633789
2017-03-09,33.38832473754883
2017-03-10,33.72367477416992
2017-03-13,33.731849670410156
2017-03-14,33.445579528808594
2017-03-15,34.296234130859375
2017-03-16,34.16535568237305
2017-03-17,34.32893753051758
2017-03-20,34.78150939941406
2017-03-21,34.049190521240234
2017-03-22,34.403011322021484
2017-03-23,34.14793014526367
2017-03-24,33.91753005981445
2017-03-27,34.032718658447266
2017-03-28,34.34541320800781
2017-03-29,34.765052795410156
2017-03-30,34.674537658691406
2017-03-31,34.6580810546875
2017-04-03,33.876380920410156
2017-04-04,33.98335266113281
2017-04-05,33.720035552978516
2017-04-06,33.884613037109375
2017-04-07,33.728275299072266
2017-04-10,33.835243225097656
2017-04-11,33.91753005981445
2017-04-12,33.65420913696289
2017-04-13,33.40736770629883
2017-04-17,33.8105583190918
2017-04-18,34.02449035644531
2017-04-19,33.966896057128906
2017-04-20,34.33717727661133
2017-04-21,34.59225845336914
2017-04-24,35.308128356933594
2017-04-25,35.54676055908203
2017-04-26,35.4233283996582
2017-04-27,34.69099807739258
2017-04-28,34.20552062988281
2017-05-01,34.156150817871094
2017-05-02,34.115013122558594
2017-05-03,34.238433837890625
2017-05-04,34.12323760986328
2017-05-05,34.53464889526367
2017-05-08,34.5757942199707
2017-05-09,34.567569732666016
2017-05-10,34.89670944213867
2017-05-11,34.485294342041016
2017-05-12,34.59225845336914
2017-05-15,34.929630279541016
2017-05-16,34.616943359375
2017-05-17,34.00803756713867
2017-05-18,34.37008285522461
2017-05-19,35.05303955078125
2017-05-22,35.08596420288086
2017-05-23,34.54288101196289
2017-05-24,34.5757942199707
2017-05-25,34.69099807739258
2017-05-26,34.58401870727539
2017-05-30,34.54288101196289
2017-05-31,34.36185836791992
2017-06-01,34.70745849609375
2017-06-02,34.765052795410156
2017-06-05,34.59225845336914
2017-06-06,33.950435638427734
2017-06-07,33.86815643310547
2017-06-08,33.95866775512695
2017-06-09,34.616943359375
2017-06-12,34.12323760986328
2017-06-13,34.49351119995117
2017-06-14,34.44414520263672
