Date,PFIZER.NS
2016-07-01,1785.566650390625
2016-07-04,1815.939208984375
2016-07-05,1814.1580810546875
2016-07-07,1829.4852294921875
2016-07-08,1805.62744140625
2016-07-11,1817.4388427734375
2016-07-12,1823.1107177734375
2016-07-13,1819.45458984375
2016-07-14,1818.93896484375
2016-07-15,1821.8448486328125
2016-07-18,1822.829345703125
2016-07-19,1831.781982421875
2016-07-20,1823.391845703125
2016-07-21,1830.8443603515625
2016-07-22,1836.5157470703125
2016-07-25,1847.7181396484375
2016-07-26,1835.953125
2016-07-27,1819.0325927734375
2016-07-28,1841.2027587890625
2016-07-29,1873.9190673828125
2016-08-01,1837.828125
2016-08-02,1849.0775146484375
2016-08-03,1852.3114013671875
2016-08-04,1827.6102294921875
2016-08-05,1817.1112060546875
2016-08-08,1774.223876953125
2016-08-09,1787.2540283203125
2016-08-10,1780.17626953125
2016-08-11,1780.45751953125
2016-08-12,1781.7698974609375
2016-08-16,1794.56591796875
2016-08-17,1791.98779296875
2016-08-18,1796.6748046875
2016-08-19,1788.847412109375
2016-08-22,1788.3319091796875
2016-08-23,1822.641845703125
2016-08-24,1825.9228515625
2016-08-25,1841.2027587890625
2016-08-26,1830.3756103515625
2016-08-29,1819.68896484375
2016-08-30,1836.9844970703125
2016-08-31,1867.4976806640625
2016-09-01,1838.2032470703125
2016-09-02,1850.0147705078125
2016-09-06,1873.6378173828125
2016-09-07,1878.4188232421875
2016-09-08,1910.385009765625
2016-09-09,1885.7308349609375
2016-09-12,1856.0611572265625
2016-09-14,1849.733642578125
2016-09-15,1848.9833984375
2016-09-16,1900.3077392578125
2016-09-19,1883.62158203125
2016-09-20,1883.1529541015625
2016-09-21,1871.5286865234375
2016-09-22,1864.2635498046875
2016-09-23,1841.437255859375
2016-09-26,1820.4388427734375
2016-09-27,1802.627685546875
2016-09-28,1811.8145751953125
2016-09-29,1789.738037109375
2016-09-30,1797.8936767578125
2016-10-03,1808.767822265625
2016-10-04,1789.6441650390625
2016-10-05,1810.595947265625
2016-10-06,1813.2677001953125
2016-10-07,1806.23681640625
2016-10-10,1786.50390625
2016-10-13,1793.11279296875
2016-10-14,1783.5511474609375
2016-10-17,1754.444091796875
2016-10-18,1769.1614990234375
2016-10-19,1772.6300048828125
2016-10-20,1754.584716796875
2016-10-21,1749.0538330078125
2016-10-24,1716.5718994140625
2016-10-25,1711.931396484375
2016-10-26,1711.697265625
2016-10-27,1704.76025390625
2016-10-28,1711.697265625
2016-11-01,1678.6527099609375
2016-11-02,1689.8082275390625
2016-11-03,1659.763671875
2016-11-04,1669.841064453125
2016-11-07,1670.5909423828125
2016-11-08,1668.4349365234375
2016-11-09,1697.8701171875
2016-11-10,1687.1365966796875
2016-11-11,1692.9017333984375
2016-11-15,1669.466064453125
2016-11-16,1680.2933349609375
2016-11-17,1663.5601806640625
2016-11-18,1690.13623046875
2016-11-21,1684.93359375
2016-11-22,1613.7828369140625
2016-11-23,1660.9822998046875
2016-11-24,1675.3250732421875
2016-11-25,1706.213134765625
2016-11-28,1705.32275390625
2016-11-29,1713.478271484375
2016-11-30,1718.4468994140625
2016-12-01,1774.3173828125
2016-12-02,1770.1458740234375
2016-12-05,1756.0843505859375
2016-12-06,1736.3045654296875
2016-12-07,1735.0391845703125
2016-12-08,1723.1337890625
2016-12-09,1741.83544921875
2016-12-12,1754.4908447265625
2016-12-13,1762.927734375
2016-12-14,1735.5079345703125
2016-12-15,1744.6478271484375
2016-12-16,1743.147705078125
2016-12-19,1729.22705078125
2016-12-20,1715.91552734375
2016-12-21,1707.900634765625
2016-12-22,1691.307861328125
2016-12-23,1712.5877685546875
2016-12-26,1696.6514892578125
2016-12-27,1687.792724609375
2016-12-28,1695.9952392578125
2016-12-29,1685.87109375
2016-12-30,1709.7755126953125
2017-01-02,1713.8062744140625
2017-01-03,1704.2913818359375
2017-01-04,1694.354736328125
2017-01-05,1682.027587890625
2017-01-06,1694.542236328125
2017-01-09,1683.011962890625
2017-01-10,1684.1368408203125
2017-01-11,1686.0584716796875
2017-01-12,1678.9810791015625
2017-01-13,1678.7467041015625
2017-01-16,1686.24609375
2017-01-17,1687.1365966796875
2017-01-18,1692.3861083984375
2017-01-19,1684.18359375
2017-01-20,1680.34033203125
2017-01-23,1686.9019775390625
2017-01-24,1678.3248291015625
2017-01-25,1675.3250732421875
2017-01-27,1686.6676025390625
2017-01-30,1685.543212890625
2017-01-31,1668.716064453125
2017-02-01,1685.07421875
2017-02-02,1678.3248291015625
2017-02-03,1668.15380859375
2017-02-06,1666.0914306640625
2017-02-07,1658.4512939453125
2017-02-08,1650.530029296875
2017-02-09,1653.99853515625
2017-02-10,1628.8287353515625
2017-02-13,1629.6253662109375
2017-02-14,1632.2032470703125
2017-02-15,1608.6739501953125
2017-02-16,1621.4228515625
2017-02-17,1628.2659912109375
2017-02-20,1633.8438720703125
2017-02-21,1636.0467529296875
2017-02-22,1665.4351806640625
2017-02-23,1663.4195556640625
2017-02-27,1649.264404296875
2017-02-28,1649.0770263671875
2017-03-01,1652.96728515625
2017-03-02,1648.1864013671875
2017-03-03,1631.312744140625
2017-03-06,1628.4534912109375
2017-03-07,1633.3282470703125
2017-03-08,1630.8909912109375
2017-03-09,1629.5316162109375
2017-03-10,1623.7196044921875
2017-03-14,1627.6099853515625
2017-03-15,1616.8763427734375
2017-03-16,1615.75146484375
2017-03-17,1687.4647216796875
2017-03-20,1663.5133056640625
2017-03-21,1656.4827880859375
2017-03-22,1662.247802734375
2017-03-23,1641.8118896484375
2017-03-24,1648.9365234375
2017-03-27,1688.261474609375
2017-03-28,1699.744873046875
2017-03-29,1688.5428466796875
2017-03-30,1735.8358154296875
2017-03-31,1795.40966796875
2017-04-03,1814.626708984375
2017-04-05,1806.79931640625
2017-04-06,1772.8643798828125
2017-04-07,1720.274658203125
2017-04-10,1747.0384521484375
2017-04-11,1771.7393798828125
2017-04-12,1751.3035888671875
2017-04-13,1771.270751953125
2017-04-17,1758.6156005859375
2017-04-18,1739.6326904296875
2017-04-19,1717.13427734375
2017-04-20,1714.415771484375
2017-04-21,1710.2911376953125
2017-04-24,1686.3865966796875
2017-04-25,1685.2618408203125
2017-04-26,1632.859375
2017-04-27,1633.140625
2017-04-28,1628.8753662109375
2017-05-02,1597.987060546875
2017-05-03,1605.861572265625
2017-05-04,1622.1259765625
2017-05-05,1620.2041015625
2017-05-08,1591.8939208984375
2017-05-09,1612.1893310546875
2017-05-10,1614.532958984375
2017-05-11,1607.876708984375
2017-05-12,1623.813232421875
2017-05-15,1652.77978515625
2017-05-16,1655.0296630859375
2017-05-17,1646.2178955078125
2017-05-18,1640.9681396484375
2017-05-19,1620.2041015625
2017-05-22,1618.4700927734375
2017-05-23,1599.721435546875
2017-05-24,1585.84716796875
2017-05-25,1573.332763671875
2017-05-26,1562.1773681640625
2017-05-29,1549.47509765625
2017-05-30,1544.7880859375
2017-05-31,1561.9898681640625
2017-06-01,1610.0802001953125
2017-06-02,1582.51953125
2017-06-05,1562.552490234375
2017-06-06,1557.9122314453125
2017-06-07,1558.0057373046875
2017-06-08,1567.2864990234375
2017-06-09,1572.629638671875
2017-06-12,1566.911376953125
2017-06-13,1585.5194091796875
2017-06-14,1578.7698974609375
2017-06-15,1576.4732666015625
2017-06-16,1623.2041015625
2017-06-19,1631.453369140625
2017-06-20,1664.91943359375
2017-06-21,1677.5279541015625
2017-06-22,1687.323974609375
2017-06-23,1664.450927734375
2017-06-27,1675.1373291015625
2017-06-28,1704.5260009765625
2017-06-29,1713.5718994140625
2017-06-30,1693.8389892578125
2017-07-03,1704.71337890625
2017-07-04,1702.1824951171875
2017-07-05,1701.85400390625
2017-07-06,1712.0721435546875
2017-07-07,1717.2279052734375
2017-07-10,1713.009521484375
2017-07-11,1710.338134765625
2017-07-12,1723.6962890625
2017-07-13,1716.33740234375
2017-07-14,1704.1510009765625
2017-07-17,1689.7144775390625
2017-07-18,1688.8238525390625
2017-07-19,1707.431884765625
2017-07-20,1710.8536376953125
2017-07-21,1689.19873046875
2017-07-24,1694.3079833984375
2017-07-25,1683.7618408203125
2017-07-26,1686.3865966796875
2017-07-27,1691.1207275390625
2017-07-28,1679.07470703125
2017-07-31,1671.0596923828125
2017-08-01,1683.5277099609375
2017-08-02,1687.980224609375
2017-08-03,1669.4193115234375
2017-08-04,1688.0740966796875
2017-08-07,1685.82421875
2017-08-08,1695.7608642578125
2017-08-09,1686.15234375
2017-08-10,1679.402587890625
2017-08-11,1679.82470703125
2017-08-14,1686.6676025390625
2017-08-16,1675.4188232421875
2017-08-17,1677.1998291015625
2017-08-18,1680.99658203125
2017-08-21,1668.34130859375
2017-08-22,1667.0177001953125
2017-08-23,1709.6077880859375
2017-08-24,1714.19287109375
2017-08-28,1712.5382080078125
2017-08-29,1708.189453125
2017-08-30,1699.7283935546875
2017-08-31,1719.43994140625
2017-09-01,1712.349365234375
2017-09-04,1722.51220703125
2017-09-05,1728.515625
2017-09-06,1722.701416015625
2017-09-07,1711.7821044921875
2017-09-08,1720.810546875
2017-09-11,1722.701416015625
2017-09-12,1738.4423828125
2017-09-13,1748.7471923828125
2017-09-14,1701.71337890625
2017-09-15,1677.984375
2017-09-18,1689.139892578125
2017-09-19,1677.4169921875
2017-09-20,1673.6356201171875
2017-09-21,1668.6248779296875
2017-09-22,1646.076904296875
2017-09-25,1656.854736328125
2017-09-26,1653.9239501953125
2017-09-27,1645.7462158203125
2017-09-28,1663.7559814453125
2017-09-29,1718.069091796875
2017-10-03,1699.302978515625
2017-10-04,1709.655029296875
2017-10-05,1691.692626953125
2017-10-06,1681.3876953125
2017-10-09,1665.2686767578125
2017-10-10,1643.619140625
2017-10-11,1622.1583251953125
2017-10-12,1628.587158203125
2017-10-13,1647.3533935546875
2017-10-16,1642.957275390625
2017-10-17,1623.3875732421875
2017-10-18,1625.4202880859375
2017-10-19,1628.1146240234375
2017-10-23,1630.2889404296875
2017-10-24,1645.462646484375
2017-10-25,1644.989990234375
2017-10-26,1652.127685546875
2017-10-27,1651.7493896484375
2017-10-30,1653.9239501953125
2017-10-31,1640.3101806640625
2017-11-01,1661.203369140625
2017-11-02,1669.85400390625
2017-11-03,1654.9638671875
2017-11-06,1654.9638671875
2017-11-07,1652.7894287109375
2017-11-08,1660.258056640625
2017-11-09,1667.963134765625
2017-11-10,1803.107421875
2017-11-13,1801.689208984375
2017-11-14,1822.34619140625
2017-11-15,1813.0340576171875
2017-11-16,1821.2589111328125
2017-11-17,1828.6806640625
2017-11-20,1848.486328125
2017-11-21,1862.9984130859375
2017-11-22,1853.2608642578125
2017-11-23,1828.7276611328125
2017-11-24,1820.5972900390625
2017-11-27,1820.3609619140625
2017-11-28,1782.828857421875
2017-11-29,1792.2353515625
2017-11-30,1819.604736328125
2017-12-01,1828.6806640625
2017-12-04,1827.309814453125
2017-12-05,1819.9354248046875
2017-12-06,1818.6591796875
2017-12-07,1805.0928955078125
2017-12-08,1843.333984375
2017-12-11,1928.987060546875
2017-12-12,1939.5281982421875
2017-12-13,1887.8148193359375
2017-12-14,1864.463623046875
2017-12-15,1875.1466064453125
2017-12-18,1870.3251953125
2017-12-19,1891.6910400390625
2017-12-20,1909.984375
2017-12-21,1937.6375732421875
2017-12-22,1936.3135986328125
2017-12-26,1937.401123046875
2017-12-27,1933.0521240234375
2017-12-28,1937.9210205078125
2017-12-29,1950.3056640625
2018-01-01,1934.8956298828125
2018-01-02,1937.590087890625
2018-01-03,1907.006591796875
2018-01-04,1929.3177490234375
2018-01-05,1937.590087890625
2018-01-08,1934.1866455078125
2018-01-09,1917.074951171875
2018-01-10,1935.51025390625
2018-01-11,1903.5556640625
2018-01-12,1909.9371337890625
2018-01-15,1921.281982421875
2018-01-16,1917.7366943359375
2018-01-17,1981.7872314453125
2018-01-18,1985.6160888671875
2018-01-19,2007.07666015625
2018-01-22,2028.3955078125
2018-01-23,1997.669921875
2018-01-24,2084.5517578125
2018-01-25,2129.505615234375
2018-01-29,2161.223876953125
2018-01-30,2164.957763671875
2018-01-31,2194.12353515625
2018-02-01,2188.497802734375
2018-02-02,2108.565185546875
2018-02-05,2088.23876953125
2018-02-06,2062.76025390625
2018-02-07,2148.74462890625
2018-02-08,2144.112060546875
2018-02-09,2183.2041015625
2018-02-12,2194.643310546875
2018-02-14,2201.544677734375
2018-02-15,2189.065673828125
2018-02-16,2188.734375
2018-02-19,2167.463134765625
2018-02-20,2171.622802734375
2018-02-21,2157.39453125
2018-02-22,2144.962646484375
2018-02-23,2180.840576171875
2018-02-26,2165.38330078125
2018-02-27,2146.097412109375
2018-02-28,2148.129638671875
2018-03-01,2158.24560546875
2018-03-05,2100.3876953125
2018-03-06,2063.13916015625
2018-03-07,2075.665283203125
2018-03-08,2077.3671875
2018-03-09,2076.941162109375
2018-03-12,2079.91943359375
2018-03-13,2066.11669921875
2018-03-14,2077.177734375
2018-03-15,2057.8916015625
2018-03-16,2022.86474609375
2018-03-19,2027.449951171875
2018-03-20,2014.025390625
2018-03-21,1994.739013671875
2018-03-22,1997.7646484375
2018-03-23,1969.2608642578125
2018-03-26,1999.088134765625
2018-03-27,2042.3397216796875
2018-03-28,2065.88037109375
2018-04-02,2083.701171875
2018-04-03,2069.898193359375
2018-04-04,2062.193359375
2018-04-05,2063.5166015625
2018-04-06,2028.821044921875
2018-04-09,2018.6104736328125
2018-04-10,2006.9349365234375
2018-04-11,1989.4453125
2018-04-12,1985.332763671875
2018-04-13,1979.1400146484375
2018-04-16,2025.511474609375
2018-04-17,2064.98193359375
2018-04-18,2043.5687255859375
2018-04-19,2046.6885986328125
2018-04-20,2112.204833984375
2018-04-23,2116.03369140625
2018-04-24,2094.951416015625
2018-04-25,2093.91162109375
2018-04-26,2077.4140625
2018-04-27,2082.235595703125
2018-04-30,2154.417236328125
2018-05-02,2141.890625
2018-05-03,2157.347900390625
2018-05-04,2195.494140625
2018-05-07,2363.822021484375
2018-05-08,2297.407958984375
2018-05-09,2289.1357421875
2018-05-10,2214.40234375
2018-05-11,2277.318603515625
2018-05-14,2239.501953125
2018-05-15,2307.145751953125
2018-05-16,2314.89794921875
2018-05-17,2317.49755859375
2018-05-18,2307.193115234375
2018-05-21,2266.399169921875
2018-05-22,2248.341796875
2018-05-23,2249.665283203125
2018-05-24,2258.93017578125
2018-05-25,2280.012451171875
2018-05-28,2311.541748046875
2018-05-29,2349.16845703125
2018-05-30,2352.429931640625
2018-05-31,2355.030029296875
2018-06-01,2424.94189453125
2018-06-04,2463.65576171875
2018-06-05,2394.783447265625
2018-06-06,2416.8115234375
2018-06-07,2424.846923828125
2018-06-08,2484.92724609375
2018-06-11,2497.264892578125
2018-06-12,2480.153076171875
2018-06-13,2474.10302734375
2018-06-14,2456.8017578125
2018-06-15,2436.712158203125
2018-06-18,2454.060546875
2018-06-19,2457.13232421875
2018-06-20,2472.16455078125
2018-06-21,2442.479248046875
2018-06-22,2454.580078125
2018-06-25,2456.707763671875
2018-06-26,2457.794189453125
2018-06-27,2465.971923828125
2018-06-28,2439.690185546875
2018-06-29,2438.650390625
2018-07-02,2390.718994140625
2018-07-03,2379.657470703125
2018-07-04,2419.080322265625
2018-07-05,2424.70556640625
2018-07-06,2399.98388671875
2018-07-09,2403.38671875
2018-07-10,2410.05224609375
2018-07-11,2395.634765625
2018-07-12,2433.592529296875
2018-07-13,2424.658203125
2018-07-16,2436.00341796875
2018-07-17,2412.935546875
2018-07-18,2438.319091796875
2018-07-19,2418.2763671875
2018-07-20,2399.13232421875
2018-07-23,2413.172119140625
2018-07-24,2429.85791015625
2018-07-25,2531.534912109375
2018-07-26,2541.41455078125
2018-07-27,2543.022216796875
2018-07-30,2499.297119140625
2018-07-31,2526.524658203125
2018-08-01,2518.346923828125
2018-08-02,2574.976318359375
2018-08-03,2556.3046875
2018-08-06,2544.581787109375
2018-08-07,2524.255859375
2018-08-08,2561.8828125
2018-08-09,2588.164306640625
2018-08-10,2566.08984375
2018-08-13,2681.6640625
2018-08-14,2739.995361328125
2018-08-16,2868.75830078125
2018-08-17,2873.485595703125
2018-08-20,2824.08837890625
2018-08-21,2804.755126953125
2018-08-23,2761.40869140625
2018-08-24,3223.187744140625
2018-08-27,3232.688720703125
2018-08-28,3528.12451171875
2018-08-29,3466.105224609375
2018-08-30,3359.8408203125
2018-08-31,3442.010498046875
2018-09-03,3358.4150390625
2018-09-04,3309.559814453125
2018-09-05,3237.465087890625
2018-09-06,3399.333740234375
2018-09-07,3404.893798828125
2018-09-10,3394.628662109375
2018-09-11,3460.544921875
2018-09-12,3399.76123046875
2018-09-14,3351.000732421875
2018-09-17,3271.20751953125
2018-09-18,3144.31689453125
2018-09-19,2965.625
2018-09-21,3000.032470703125
2018-09-24,2838.306884765625
2018-09-25,2835.930419921875
2018-09-26,2798.48095703125
2018-09-27,2815.257568359375
2018-09-28,2838.63916015625
2018-10-01,2792.682861328125
2018-10-03,2732.564208984375
2018-10-04,2638.751220703125
2018-10-05,2556.15380859375
2018-10-08,2453.263427734375
2018-10-09,2445.18408203125
2018-10-10,2587.281982421875
2018-10-11,2622.545166015625
2018-10-12,2725.245849609375
2018-10-15,2754.99609375
2018-10-16,2752.429931640625
2018-10-17,2723.15478515625
2018-10-19,2658.521484375
2018-10-22,2617.5078125
2018-10-23,2618.6484375
2018-10-24,2693.45166015625
2018-10-25,2729.000244140625
2018-10-26,2793.158447265625
2018-10-29,2753.61767578125
2018-10-30,2712.604248046875
2018-10-31,2773.72119140625
2018-11-01,2752.382080078125
2018-11-02,2773.72119140625
2018-11-05,2754.140869140625
2018-11-06,2739.59814453125
2018-11-07,2764.405517578125
2018-11-09,2696.398681640625
2018-11-12,2667.551025390625
2018-11-13,2720.017822265625
2018-11-14,2669.689453125
2018-11-15,2637.801025390625
2018-11-16,2695.4951171875
2018-11-19,2700.723388671875
2018-11-20,2678.1015625
2018-11-21,2696.2080078125
2018-11-22,2674.6796875
2018-11-26,2661.278076171875
2018-11-27,2658.948974609375
2018-11-28,2635.234375
2018-11-29,2636.08984375
2018-11-30,2598.640380859375
2018-12-03,2630.33935546875
2018-12-04,2625.681640625
2018-12-05,2634.379150390625
2018-12-06,2628.62841796875
2018-12-07,2632.478271484375
2018-12-10,2615.749267578125
2018-12-11,2686.893798828125
2018-12-12,2722.77490234375
2018-12-13,2691.788818359375
2018-12-14,2700.628173828125
2018-12-17,2703.384521484375
2018-12-18,2720.541015625
2018-12-19,2736.889404296875
2018-12-20,2725.625732421875
2018-12-21,2718.259765625
2018-12-24,2659.994384765625
2018-12-26,2707.94677734375
2018-12-27,2644.406494140625
2018-12-28,2657.808349609375
2018-12-31,2713.0322265625
2019-01-01,2729.38037109375
2019-01-02,2680.335205078125
2019-01-03,2642.69580078125
2019-01-04,2639.7490234375
2019-01-07,2607.907958984375
2019-01-08,2609.28564453125
2019-01-09,2601.34912109375
2019-01-10,2612.56494140625
2019-01-11,2624.4462890625
2019-01-14,2558.577392578125
2019-01-15,2566.79931640625
2019-01-16,2587.709716796875
2019-01-17,2552.066650390625
2019-01-18,2532.5341796875
2019-01-21,2542.466552734375
2019-01-22,2572.549072265625
2019-01-23,2530.82275390625
2019-01-24,2549.73779296875
2019-01-25,2625.8720703125
2019-01-28,2665.650146484375
2019-01-29,2768.968017578125
2019-01-30,2849.760498046875
2019-01-31,2886.78125
2019-02-01,2888.77783203125
2019-02-04,2904.603271484375
2019-02-05,2863.8271484375
2019-02-06,2897.284423828125
2019-02-07,2918.765625
2019-02-08,2912.5400390625
2019-02-11,2815.6376953125
2019-02-12,2756.374267578125
2019-02-14,2834.40966796875
2019-02-15,2762.31494140625
2019-02-18,2760.223876953125
2019-02-19,2782.180419921875
2019-02-20,2766.449462890625
2019-02-21,2795.249267578125
2019-02-22,2856.888671875
2019-02-25,2886.496826171875
2019-02-26,2944.8564453125
2019-02-27,2974.083984375
2019-02-28,3077.1171875
2019-03-01,3136.094970703125
2019-03-05,3156.38818359375
2019-03-06,3123.40625
2019-03-07,3074.36083984375
2019-03-08,3055.635986328125
2019-03-11,3040.665771484375
2019-03-12,3067.897705078125
2019-03-13,3013.244384765625
2019-03-14,2994.281982421875
2019-03-15,3041.521484375
2019-03-18,3075.358642578125
2019-03-19,3018.804931640625
2019-03-20,3046.749267578125
2019-03-22,3041.378662109375
2019-03-25,3023.177001953125
2019-03-26,3070.083740234375
2019-03-27,3105.34716796875
2019-03-28,3127.35107421875
2019-04-01,3145.02978515625
2019-04-02,3149.639404296875
2019-04-03,3113.09375
2019-04-04,3093.845703125
2019-04-05,3132.958251953125
2019-04-08,3137.853759765625
2019-04-09,3091.70703125
2019-04-10,3098.170654296875
2019-04-11,3080.159423828125
2019-04-12,3099.2158203125
2019-04-15,3078.49560546875
2019-04-16,3064.0009765625
2019-04-18,3062.052490234375
2019-04-22,3027.739501953125
2019-04-23,2985.01513671875
2019-04-24,2993.379150390625
2019-04-25,2969.09423828125
2019-04-26,2994.61474609375
2019-04-30,2987.2958984375
2019-05-02,2994.424560546875
2019-05-03,2972.801025390625
2019-05-06,2982.733642578125
2019-05-07,2972.991455078125
2019-05-08,2888.920166015625
2019-05-09,2845.29296875
2019-05-10,2876.13623046875
2019-05-13,2859.930419921875
2019-05-14,2831.70068359375
2019-05-15,2846.290771484375
2019-05-16,2840.9677734375
2019-05-17,2862.164306640625
2019-05-20,2986.820556640625
2019-05-21,3038.62255859375
2019-05-22,3040.2861328125
