Date,BAYERCROP.NS
2016-07-08,3589.64208984375
2016-07-11,3540.117431640625
2016-07-12,3489.528564453125
2016-07-13,3460.842041015625
2016-07-14,3476.847900390625
2016-07-15,3428.830322265625
2016-07-18,3441.999267578125
2016-07-19,3435.9248046875
2016-07-20,3407.63720703125
2016-07-21,3350.13134765625
2016-07-22,3407.10546875
2016-07-25,3499.947509765625
2016-07-26,3540.0283203125
2016-07-27,3541.75830078125
2016-07-28,3531.605224609375
2016-07-29,3552.132568359375
2016-08-01,3547.167236328125
2016-08-02,3555.946044921875
2016-08-03,3548.8076171875
2016-08-04,3586.4501953125
2016-08-05,3576.517822265625
2016-08-08,3550.226806640625
2016-08-09,3591.3271484375
2016-08-10,3642.97998046875
2016-08-11,3680.9326171875
2016-08-12,3639.74365234375
2016-08-16,3649.276123046875
2016-08-17,3638.723876953125
2016-08-18,3621.254638671875
2016-08-19,3576.07470703125
2016-08-22,3586.05078125
2016-08-23,3542.112548828125
2016-08-24,3567.9169921875
2016-08-25,3607.42138671875
2016-08-26,3578.203369140625
2016-08-29,3533.500244140625
2016-08-30,3564.57861328125
2016-08-31,3583.902587890625
2016-09-01,3494.94140625
2016-09-02,3652.3818359375
2016-09-06,3636.664794921875
2016-09-07,3607.099609375
2016-09-08,3593.16357421875
2016-09-09,3619.92333984375
2016-09-12,3618.453369140625
2016-09-14,3664.314208984375
2016-09-15,3681.85693359375
2016-09-16,3635.68505859375
2016-09-19,3663.646240234375
2016-09-20,3655.8095703125
2016-09-21,3711.24365234375
2016-09-22,3753.542724609375
2016-09-23,3844.72900390625
2016-09-26,3839.69775390625
2016-09-27,3989.168701171875
2016-09-28,3988.099853515625
2016-09-29,4012.589111328125
2016-09-30,3982.1787109375
2016-10-03,4011.787109375
2016-10-04,4018.332763671875
2016-10-05,3978.927978515625
2016-10-06,3968.597900390625
2016-10-07,3967.618408203125
2016-10-10,3908.62255859375
2016-10-13,3914.233154296875
2016-10-14,3972.203857421875
2016-10-17,3988.455810546875
2016-10-18,3969.800537109375
2016-10-19,4029.0185546875
2016-10-20,3887.29541015625
2016-10-21,3851.2294921875
2016-10-24,3851.09619140625
2016-10-25,3788.5390625
2016-10-26,3765.92041015625
2016-10-27,3763.827880859375
2016-10-28,3797.265625
2016-11-01,3711.4208984375
2016-11-02,3784.665283203125
2016-11-03,3669.52392578125
2016-11-04,3609.63818359375
2016-11-07,3565.068115234375
2016-11-08,3679.853759765625
2016-11-09,3726.070068359375
2016-11-10,3708.839111328125
2016-11-11,3645.39111328125
2016-11-15,3573.172119140625
2016-11-16,3550.86474609375
2016-11-17,3479.892578125
2016-11-18,3487.46142578125
2016-11-21,3361.72265625
2016-11-22,3521.211181640625
2016-11-23,3510.747314453125
2016-11-24,3502.020751953125
2016-11-25,3459.85595703125
2016-11-28,3492.893798828125
2016-11-29,3535.50390625
2016-11-30,3641.918212890625
2016-12-01,3595.211669921875
2016-12-02,3628.783447265625
2016-12-05,3607.812255859375
2016-12-06,3618.40966796875
2016-12-07,3657.724853515625
2016-12-08,3701.537353515625
2016-12-09,3648.953857421875
2016-12-12,3787.915771484375
2016-12-13,3744.192626953125
2016-12-14,3719.614013671875
2016-12-15,3677.983642578125
2016-12-16,3702.69482421875
2016-12-19,3685.330322265625
2016-12-20,3675.668212890625
2016-12-21,3755.858154296875
2016-12-22,3667.832275390625
2016-12-23,3652.3818359375
2016-12-26,3569.3427734375
2016-12-27,3582.700439453125
2016-12-28,3669.2568359375
2016-12-29,3696.41748046875
2016-12-30,3770.951171875
2017-01-02,3745.927978515625
2017-01-03,3790.8984375
2017-01-04,3750.248046875
2017-01-05,3768.32470703125
2017-01-06,3673.75390625
2017-01-09,3628.96142578125
2017-01-10,3651.22412109375
2017-01-11,3661.1533203125
2017-01-12,3659.90673828125
2017-01-13,3636.753173828125
2017-01-16,3685.508056640625
2017-01-17,3633.68115234375
2017-01-18,3637.643798828125
2017-01-19,3653.984130859375
2017-01-20,3680.87744140625
2017-01-23,3615.648681640625
2017-01-24,3663.068115234375
2017-01-25,3641.784423828125
2017-01-27,3658.259033203125
2017-01-30,3653.761474609375
2017-01-31,3640.71630859375
2017-02-01,3615.247802734375
2017-02-02,3729.810546875
2017-02-03,3792.323486328125
2017-02-06,3738.270751953125
2017-02-07,3740.363525390625
2017-02-08,3714.850341796875
2017-02-09,3720.46044921875
2017-02-10,3721.395751953125
2017-02-13,3669.389892578125
2017-02-14,3649.220458984375
2017-02-15,3589.245361328125
2017-02-16,3632.033447265625
2017-02-17,3576.06591796875
2017-02-20,3573.172119140625
2017-02-21,3535.058837890625
2017-02-22,3508.076904296875
2017-02-23,3452.9990234375
2017-02-27,3456.249755859375
2017-02-28,3438.795654296875
2017-03-01,3488.040283203125
2017-03-02,3490.2216796875
2017-03-03,3470.36376953125
2017-03-06,3430.825439453125
2017-03-07,3448.1455078125
2017-03-08,3420.985107421875
2017-03-09,3402.151611328125
2017-03-10,3358.60595703125
2017-03-14,3413.728271484375
2017-03-15,3423.74658203125
2017-03-16,3432.606689453125
2017-03-17,3425.705322265625
2017-03-20,3386.078125
2017-03-21,3406.15869140625
2017-03-22,3375.837158203125
2017-03-23,3395.072021484375
2017-03-24,3375.035400390625
2017-03-27,3358.96240234375
2017-03-28,3335.0078125
2017-03-29,3390.263427734375
2017-03-30,3383.005859375
2017-03-31,3380.51220703125
2017-04-03,3371.7412109375
2017-04-05,3384.964599609375
2017-04-06,3381.403076171875
2017-04-07,3368.134521484375
2017-04-10,3366.308837890625
2017-04-11,3387.635986328125
2017-04-12,3405.6689453125
2017-04-13,3406.15869140625
2017-04-17,3360.743408203125
2017-04-18,3343.60107421875
2017-04-19,3454.3349609375
2017-04-20,3651.980712890625
2017-04-21,3814.140869140625
2017-04-24,3849.003662109375
2017-04-25,4091.8427734375
2017-04-26,4136.8134765625
2017-04-27,4065.70703125
2017-04-28,4045.759521484375
2017-05-02,4162.8154296875
2017-05-03,4091.48681640625
2017-05-04,4154.93505859375
2017-05-05,4104.798828125
2017-05-08,4173.45703125
2017-05-09,4169.7177734375
2017-05-10,4192.513671875
2017-05-11,4144.0263671875
2017-05-12,4110.2763671875
2017-05-15,4179.5126953125
2017-05-16,4149.50244140625
2017-05-17,4197.58935546875
2017-05-18,4145.85107421875
2017-05-19,4135.56591796875
2017-05-22,4048.297607421875
2017-05-23,3971.002197265625
2017-05-24,3958.9794921875
2017-05-25,3831.505615234375
2017-05-26,3828.878173828125
2017-05-29,3942.6845703125
2017-05-30,4021.0927734375
2017-05-31,4057.158203125
2017-06-01,4050.9697265625
2017-06-02,4441.0078125
2017-06-05,4328.18115234375
2017-06-06,4225.4169921875
2017-06-07,4165.57568359375
2017-06-08,4196.4765625
2017-06-09,4183.34228515625
2017-06-12,4161.39111328125
2017-06-13,4144.2490234375
2017-06-14,4149.19091796875
2017-06-15,4145.09423828125
2017-06-16,4121.71875
2017-06-19,4105.42333984375
2017-06-20,4104.44384765625
2017-06-21,4105.82275390625
2017-06-22,4111.70166015625
2017-06-23,4109.29638671875
2017-06-27,4105.82275390625
2017-06-28,4084.5849609375
2017-06-29,4113.74951171875
2017-06-30,4125.7255859375
2017-07-03,4117.40087890625
2017-07-04,4117.845703125
2017-07-05,4115.12939453125
2017-07-06,4119.58056640625
2017-07-07,4121.67431640625
2017-07-10,4105.15576171875
2017-07-11,4117.40087890625
2017-07-12,4121.8076171875
2017-07-13,4118.736328125
2017-07-14,4119.2255859375
2017-07-17,4106.71435546875
2017-07-18,4121.3623046875
2017-07-19,4115.12939453125
2017-07-20,4117.1328125
2017-07-21,4106.9814453125
2017-07-24,4166.33349609375
2017-07-25,4207.830078125
2017-07-26,4183.4755859375
2017-07-27,4168.025390625
2017-07-28,4184.49853515625
2017-07-31,4180.71484375
2017-08-01,4175.10498046875
2017-08-02,4154.8017578125
2017-08-03,4070.06982421875
2017-08-04,4067.309814453125
2017-08-07,4009.16650390625
2017-08-08,3974.62060546875
2017-08-09,3840.010009765625
2017-08-10,3701.7353515625
2017-08-11,3797.732177734375
2017-08-14,3800.413818359375
2017-08-16,3813.060546875
2017-08-17,3834.959716796875
2017-08-18,3836.07763671875
2017-08-21,3775.654296875
2017-08-22,3727.87939453125
2017-08-23,3674.875
2017-08-24,3602.96728515625
2017-08-28,3659.2333984375
2017-08-29,3580.800537109375
2017-08-30,3607.615478515625
2017-08-31,3573.158203125
2017-09-01,3646.452392578125
2017-09-04,3652.172607421875
2017-09-05,3627.591796875
2017-09-06,3643.412841796875
2017-09-07,3655.211181640625
2017-09-08,3629.24560546875
2017-09-11,3761.665771484375
2017-09-12,3781.55419921875
2017-09-13,3780.302001953125
2017-09-14,3756.660888671875
2017-09-15,3761.665771484375
2017-09-18,3745.174560546875
2017-09-19,3710.67333984375
2017-09-20,3744.50390625
2017-09-21,3677.959228515625
2017-09-22,3562.611328125
2017-09-25,3532.0419921875
2017-09-26,3519.75244140625
2017-09-27,3483.865234375
2017-09-28,3473.988037109375
2017-09-29,3485.831298828125
2017-10-03,3483.41796875
2017-10-04,3456.29052734375
2017-10-05,3439.888671875
2017-10-06,3440.42529296875
2017-10-09,3394.705810546875
2017-10-10,3391.085693359375
2017-10-11,3395.153076171875
2017-10-12,3383.354248046875
2017-10-13,3338.305419921875
2017-10-16,3337.1435546875
2017-10-17,3306.7978515625
2017-10-18,3342.23828125
2017-10-19,3371.5107421875
2017-10-23,3353.142578125
2017-10-24,3340.763671875
2017-10-25,3353.50048828125
2017-10-26,3355.198974609375
2017-10-27,3440.42529296875
2017-10-30,3428.49267578125
2017-10-31,3445.341064453125
2017-11-01,3407.80029296875
2017-11-02,3362.796630859375
2017-11-03,3414.45947265625
2017-11-06,3465.8095703125
2017-11-07,3490.0322265625
2017-11-08,3451.1513671875
2017-11-09,3484.580078125
2017-11-10,3519.61767578125
2017-11-13,3508.981689453125
2017-11-14,3467.91015625
2017-11-15,3456.64794921875
2017-11-16,3536.82421875
2017-11-17,3580.621826171875
2017-11-20,3584.956787109375
2017-11-21,3587.01220703125
2017-11-22,3575.3037109375
2017-11-23,3555.371337890625
2017-11-24,3572.531982421875
2017-11-27,3567.169189453125
2017-11-28,3521.405517578125
2017-11-29,3541.427490234375
2017-11-30,3608.911376953125
2017-12-01,3566.94580078125
2017-12-04,3565.60498046875
2017-12-05,3527.08154296875
2017-12-06,3537.76318359375
2017-12-07,3558.00732421875
2017-12-08,3574.811767578125
2017-12-11,3612.710205078125
2017-12-12,3571.862060546875
2017-12-13,3559.16943359375
2017-12-14,3528.690673828125
2017-12-15,3597.6044921875
2017-12-18,3647.078125
2017-12-19,3719.700439453125
2017-12-20,3809.395751953125
2017-12-21,3835.093505859375
2017-12-22,3866.73486328125
2017-12-26,3867.8974609375
2017-12-27,3934.21923828125
2017-12-28,4006.3955078125
2017-12-29,4008.496337890625
2018-01-01,3982.44091796875
2018-01-02,3992.5869140625
2018-01-03,4034.05908203125
2018-01-04,4114.4140625
2018-01-05,4133.40771484375
2018-01-08,4195.4404296875
2018-01-09,4213.94189453125
2018-01-10,4203.93115234375
2018-01-11,4227.39404296875
2018-01-12,4226.05322265625
2018-01-15,4200.98095703125
2018-01-16,4135.28564453125
2018-01-17,4112.224609375
2018-01-18,4111.599609375
2018-01-19,4089.5654296875
2018-01-22,4156.42431640625
2018-01-23,4060.606201171875
2018-01-24,4080.091796875
2018-01-25,4170.904296875
2018-01-29,4155.5751953125
2018-01-30,4098.23583984375
2018-01-31,4068.02490234375
2018-02-01,4095.643798828125
2018-02-02,3697.220947265625
2018-02-05,3752.593505859375
2018-02-06,3669.73583984375
2018-02-07,3569.76171875
2018-02-08,3538.522705078125
2018-02-09,3484.803466796875
2018-02-12,3474.301025390625
2018-02-14,3474.345703125
2018-02-15,3478.546875
2018-02-16,3470.636474609375
2018-02-19,3439.665283203125
2018-02-20,3427.77734375
2018-02-21,3421.833740234375
2018-02-22,3421.297119140625
2018-02-23,3424.917236328125
2018-02-26,3485.65234375
2018-02-27,3395.5546875
2018-02-28,3395.3759765625
2018-03-01,3394.6611328125
2018-03-05,3396.492919921875
2018-03-06,3459.91064453125
2018-03-07,3508.266357421875
2018-03-08,3552.466064453125
2018-03-09,3602.87841796875
2018-03-12,3668.082275390625
2018-03-13,3694.629150390625
2018-03-14,3697.98095703125
2018-03-15,3755.230224609375
2018-03-16,3670.71923828125
2018-03-19,3682.741455078125
2018-03-20,3681.35546875
2018-03-21,3718.270751953125
2018-03-22,3698.115234375
2018-03-23,3726.494140625
2018-03-26,3736.8173828125
2018-03-27,3737.48828125
2018-03-28,3780.123291015625
2018-04-02,3883.3603515625
2018-04-03,3902.0419921875
2018-04-04,3934.39794921875
2018-04-05,4002.95458984375
2018-04-06,4038.97509765625
2018-04-09,4019.490478515625
2018-04-10,3950.97802734375
2018-04-11,3909.72900390625
2018-04-12,3876.74658203125
2018-04-13,3897.035888671875
2018-04-16,4010.596435546875
2018-04-17,4013.724853515625
2018-04-18,4006.841796875
2018-04-19,4086.3935546875
2018-04-20,4100.2919921875
2018-04-23,4158.6591796875
2018-04-24,4192.6240234375
2018-04-25,4151.19482421875
2018-04-26,4154.5478515625
2018-04-27,4165.98876953125
2018-04-30,4206.6123046875
2018-05-02,4153.474609375
2018-05-03,4085.052490234375
2018-05-04,3965.368896484375
2018-05-07,3966.575439453125
2018-05-08,3962.643310546875
2018-05-09,3890.1083984375
2018-05-10,3846.6689453125
2018-05-11,3906.9130859375
2018-05-14,4042.3271484375
2018-05-15,4102.43701171875
2018-05-16,4103.06298828125
2018-05-17,4092.73876953125
2018-05-18,4089.253662109375
2018-05-21,4002.2392578125
2018-05-22,4051.533203125
2018-05-23,4046.170654296875
2018-05-24,4064.98583984375
2018-05-25,4061.9462890625
2018-05-28,4071.9140625
2018-05-29,4154.7705078125
2018-05-30,4188.37890625
2018-05-31,4131.888671875
2018-06-01,4198.52392578125
2018-06-04,4246.07568359375
2018-06-05,4203.70751953125
2018-06-06,4200.22216796875
2018-06-07,4200.22216796875
2018-06-08,4200.2666015625
2018-06-11,4178.45654296875
2018-06-12,4196.4677734375
2018-06-13,4178.99267578125
2018-06-14,4183.01513671875
2018-06-15,4162.68115234375
2018-06-18,4140.7373046875
2018-06-19,4149.2734375
2018-06-20,4160.13330078125
2018-06-21,4112.17919921875
2018-06-22,4152.7587890625
2018-06-25,4147.79931640625
2018-06-26,4145.16162109375
2018-06-27,4121.78759765625
2018-06-28,4091.531982421875
2018-06-29,4090.638427734375
2018-07-02,4069.365966796875
2018-07-03,4055.644775390625
2018-07-04,4077.544189453125
2018-07-05,4061.0087890625
2018-07-06,4087.465087890625
2018-07-09,4084.381591796875
2018-07-10,4095.37646484375
2018-07-11,4075.22021484375
2018-07-12,4067.845458984375
2018-07-13,4028.24951171875
2018-07-16,4010.5068359375
2018-07-17,3978.374267578125
2018-07-18,3977.5244140625
2018-07-19,3918.44287109375
2018-07-20,3888.0078125
2018-07-23,3959.379638671875
2018-07-24,3978.374267578125
2018-07-25,4013.591552734375
2018-07-26,3978.5087890625
2018-07-27,4021.09912109375
2018-07-30,4011.714111328125
2018-07-31,3998.8427734375
2018-08-01,3977.837646484375
2018-08-02,3930.510498046875
2018-08-03,3931.403564453125
2018-08-06,4000.8251953125
2018-08-07,3866.469482421875
2018-08-08,3762.0458984375
2018-08-09,3754.1474609375
2018-08-10,3807.4140625
2018-08-13,3758.456298828125
2018-08-14,3770.97607421875
2018-08-16,3717.035888671875
2018-08-17,3666.10302734375
2018-08-20,3674.763916015625
2018-08-21,3646.582763671875
2018-08-23,3687.642822265625
2018-08-24,3662.7822265625
2018-08-27,3819.799072265625
2018-08-28,3865.661865234375
2018-08-29,3825.813232421875
2018-08-30,3978.79150390625
2018-08-31,3952.091064453125
2018-09-03,4044.937255859375
2018-09-04,3947.02001953125
2018-09-05,4015.67919921875
2018-09-06,3903.3564453125
2018-09-07,3940.19921875
2018-09-10,3920.903076171875
2018-09-11,3973.227294921875
2018-09-12,3908.876220703125
2018-09-14,3977.8046875
2018-09-17,3941.859130859375
2018-09-18,3903.132080078125
2018-09-19,3921.666259765625
2018-09-21,3788.47705078125
2018-09-24,3764.243896484375
2018-09-25,3913.588134765625
2018-09-26,3924.088623046875
2018-09-27,3954.6484375
2018-09-28,3909.504638671875
2018-10-01,3937.641357421875
2018-10-03,3939.570556640625
2018-10-04,3917.672119140625
2018-10-05,3785.739990234375
2018-10-08,3834.473388671875
2018-10-09,3867.18701171875
2018-10-10,3929.832275390625
2018-10-11,3892.00341796875
2018-10-12,3916.416015625
2018-10-15,3911.838134765625
2018-10-16,3852.333251953125
2018-10-17,3810.64501953125
2018-10-19,3831.915283203125
2018-10-22,3762.359375
2018-10-23,3801.625244140625
2018-10-24,3435.490966796875
2018-10-25,3377.242919921875
2018-10-26,3383.301513671875
2018-10-29,3421.040771484375
2018-10-30,3499.482666015625
2018-10-31,3501.187255859375
2018-11-01,3498.4951171875
2018-11-02,3485.3916015625
2018-11-05,3500.37939453125
2018-11-06,3553.556640625
2018-11-07,3599.5087890625
2018-11-09,3589.052490234375
2018-11-12,3610.5029296875
2018-11-13,3533.991455078125
2018-11-14,3556.473388671875
2018-11-15,3589.9052734375
2018-11-16,3644.069580078125
2018-11-19,3649.3642578125
2018-11-20,3633.972412109375
2018-11-21,3666.4169921875
2018-11-22,3593.270751953125
2018-11-26,3603.636962890625
2018-11-27,3622.618896484375
2018-11-28,3665.0263671875
2018-11-29,3779.456787109375
2018-11-30,3859.37939453125
2018-12-03,3869.70068359375
2018-12-04,3870.463623046875
2018-12-05,3855.205810546875
2018-12-06,3853.68017578125
2018-12-07,3858.572265625
2018-12-10,3867.681640625
2018-12-11,3859.60302734375
2018-12-12,3857.449951171875
2018-12-13,3859.24462890625
2018-12-14,3858.033203125
2018-12-17,3780.982421875
2018-12-18,3806.830810546875
2018-12-19,3838.646484375
2018-12-20,3806.786376953125
2018-12-21,3797.451904296875
2018-12-24,3785.5595703125
2018-12-26,3813.068359375
2018-12-27,3809.702392578125
2018-12-28,3855.60986328125
2018-12-31,3786.81640625
2019-01-01,3781.117431640625
2019-01-02,3769.13623046875
2019-01-03,3782.14990234375
2019-01-04,3810.106689453125
2019-01-07,3823.837890625
2019-01-08,3808.0869140625
2019-01-09,3800.63818359375
2019-01-10,3799.60595703125
2019-01-11,3797.317138671875
2019-01-14,3768.68701171875
2019-01-15,3766.98193359375
2019-01-16,3852.96240234375
2019-01-17,3883.072998046875
2019-01-18,3882.490234375
2019-01-21,3880.42626953125
2019-01-22,3837.16650390625
2019-01-23,3843.987060546875
2019-01-24,3840.3974609375
2019-01-25,3867.142333984375
2019-01-28,3880.111572265625
2019-01-29,3910.536865234375
2019-01-30,3910.04345703125
2019-01-31,3928.845458984375
2019-02-01,3920.633544921875
2019-02-04,3859.828125
2019-02-05,3897.971923828125
2019-02-06,3897.25341796875
2019-02-07,3859.962646484375
2019-02-08,3858.8857421875
2019-02-11,3803.15087890625
2019-02-12,3870.329345703125
2019-02-14,3857.763916015625
2019-02-15,3856.686767578125
2019-02-18,3896.984375
2019-02-19,3869.834716796875
2019-02-20,3875.4443359375
2019-02-21,3851.3466796875
2019-02-22,3867.9052734375
2019-02-25,3801.04150390625
2019-02-26,3842.3720703125
2019-02-27,3858.840576171875
2019-02-28,3900.439453125
2019-03-01,3852.693603515625
2019-03-05,3863.552490234375
2019-03-06,3882.041015625
2019-03-07,3855.74462890625
2019-03-08,3893.66357421875
2019-03-11,3902.683349609375
2019-03-12,3902.368896484375
2019-03-13,3898.823974609375
2019-03-14,3887.605224609375
2019-03-15,3876.296875
2019-03-18,3870.463623046875
2019-03-19,3865.526611328125
2019-03-20,3870.37353515625
2019-03-22,3883.521484375
2019-03-25,3881.50244140625
2019-03-26,3913.633056640625
2019-03-27,3905.780517578125
2019-03-28,3903.58056640625
2019-04-01,3946.5263671875
2019-04-02,3963.75830078125
2019-04-03,3920.4990234375
2019-04-04,3868.53369140625
2019-04-05,3834.518310546875
2019-04-08,3845.871826171875
2019-04-09,3855.789306640625
2019-04-10,3811.812255859375
2019-04-11,3797.406982421875
2019-04-12,3820.607177734375
2019-04-15,3795.746337890625
2019-04-16,3770.07861328125
2019-04-18,3817.64599609375
2019-04-22,3769.091064453125
2019-04-23,3753.02587890625
2019-04-24,3812.978515625
2019-04-25,3758.634765625
2019-04-26,3685.892822265625
2019-04-30,3690.380126953125
2019-05-02,3718.427001953125
2019-05-03,3718.920654296875
2019-05-06,3678.174560546875
2019-05-07,3671.12890625
2019-05-08,3670.006591796875
2019-05-09,3671.891845703125
2019-05-10,3670.994384765625
2019-05-13,3670.4111328125
2019-05-14,3668.79541015625
2019-05-15,3670.006591796875
2019-05-16,3670.68017578125
2019-05-17,3671.173828125
2019-05-20,3679.78955078125
2019-05-21,3663.589599609375
2019-05-22,3659.237060546875
2019-05-23,3660.000244140625
2019-05-24,3659.595947265625
2019-05-27,3656.993408203125
2019-05-28,3505.226318359375
2019-05-29,3488.26318359375
2019-05-30,3491.539306640625
2019-05-31,3439.709228515625
2019-06-03,3396.943115234375
2019-06-04,3322.270751953125
2019-06-06,3278.921875
2019-06-07,3248.765625
2019-06-10,3283.40966796875
2019-06-11,3292.51953125
2019-06-12,3247.7333984375
2019-06-13,3240.464111328125
2019-06-14,3155.96435546875
2019-06-17,3067.87548828125
2019-06-18,2998.722900390625
