Date,DSY.PA
2015-08-24,11.465110778808594
2015-08-25,11.946374893188477
2015-08-26,11.605321884155273
2015-08-27,11.720902442932129
2015-08-28,11.766375541687012
2015-08-31,11.726585388183594
2015-09-01,11.54279613494873
2015-09-02,11.423426628112793
2015-09-03,11.624269485473633
2015-09-04,11.353320121765137
2015-09-07,11.48595142364502
2015-09-08,11.593953132629395
2015-09-09,11.783426284790039
2015-09-10,11.806163787841797
2015-09-11,11.75121784210205
2015-09-14,11.749320983886719
2015-09-15,11.965324401855469
2015-09-16,11.988059997558594
2015-09-17,12.063851356506348
2015-09-18,12.025956153869629
2015-09-21,12.185113906860352
2015-09-22,12.147218704223633
2015-09-23,12.13585090637207
2015-09-24,12.058165550231934
2015-09-25,12.558379173278809
2015-09-28,12.397324562072754
2015-09-29,12.16427230834961
2015-09-30,12.505325317382812
2015-10-01,12.505325317382812
2015-10-02,12.596272468566895
2015-10-05,12.86722183227539
2015-10-06,12.948697090148926
2015-10-07,12.694801330566406
2015-10-08,12.696697235107422
2015-10-09,12.583011627197266
2015-10-12,12.660694122314453
2015-10-13,12.79143238067627
2015-10-14,12.744064331054688
2015-10-15,13.204486846923828
2015-10-16,13.234804153442383
2015-10-19,13.246172904968262
2015-10-20,13.282173156738281
2015-10-21,13.314383506774902
2015-10-22,13.066170692443848
2015-10-23,13.297329902648926
2015-10-26,13.176067352294922
2015-10-27,13.12112045288086
2015-10-28,13.293540954589844
2015-10-29,13.670595169067383
2015-10-30,13.611858367919922
2015-11-02,13.625123023986816
2015-11-03,13.791858673095703
2015-11-04,13.816490173339844
2015-11-05,14.024911880493164
2015-11-06,13.958597183227539
2015-11-09,13.835439682006836
2015-11-10,13.712278366088867
2015-11-11,13.91312313079834
2015-11-12,13.91312313079834
2015-11-13,13.869543075561523
2015-11-16,13.736910820007324
2015-11-17,14.05333423614502
2015-11-18,13.966175079345703
2015-11-19,14.06849193572998
2015-11-20,14.08554458618164
2015-11-23,14.13859748840332
2015-11-24,13.901755332946777
2015-11-25,14.098808288574219
2015-11-26,14.212493896484375
2015-11-27,14.218177795410156
2015-11-30,14.273124694824219
2015-12-01,14.4076509475708
2015-12-02,14.41901969909668
2015-12-03,14.149967193603516
2015-12-04,14.174598693847656
2015-12-07,14.377335548400879
2015-12-08,14.184072494506836
2015-12-09,13.966175079345703
2015-12-10,13.831649780273438
2015-12-11,13.73122787475586
2015-12-14,13.573963165283203
2015-12-15,14.017333984375
2015-12-16,14.00975513458252
2015-12-17,14.161334991455078
2015-12-18,13.824070930480957
2015-12-21,13.740699768066406
2015-12-22,13.642173767089844
2015-12-23,13.933965682983398
2015-12-24,13.882806777954102
2015-12-28,13.877121925354004
2015-12-29,14.0192289352417
2015-12-30,14.0192289352417
2016-01-04,13.555014610290527
2016-01-05,13.577753067016602
2016-01-06,13.412909507751465
2016-01-07,13.325752258300781
2016-01-08,13.151434898376465
2016-01-11,13.030170440673828
2016-01-12,13.325752258300781
2016-01-13,13.07564640045166
2016-01-14,12.836908340454102
2016-01-15,12.219219207763672
2016-01-18,12.359431266784668
2016-01-19,12.653117179870605
2016-01-20,12.467432022094727
2016-01-21,12.673959732055664
2016-01-22,12.96196174621582
2016-01-25,13.306803703308105
2016-01-26,13.212065696716309
2016-01-27,13.356066703796387
2016-01-28,13.07564640045166
2016-01-29,13.488698959350586
2016-02-01,13.486806869506836
2016-02-02,13.267013549804688
2016-02-03,13.22722339630127
2016-02-04,13.009328842163086
2016-02-05,12.689116477966309
2016-02-08,12.19648265838623
2016-02-09,12.385957717895508
2016-02-10,12.643643379211426
2016-02-11,12.19648265838623
2016-02-12,12.459853172302246
2016-02-15,12.876697540283203
2016-02-16,12.846382141113281
2016-02-17,13.136277198791504
2016-02-18,13.155223846435547
2016-02-19,13.215855598449707
2016-02-22,13.289751052856445
2016-02-23,13.187435150146484
2016-02-24,12.81606674194336
2016-02-25,13.069960594177246
2016-02-26,13.162803649902344
2016-02-29,13.24238109588623
2016-03-01,13.594806671142578
2016-03-02,13.318171501159668
2016-03-03,13.02638053894043
2016-03-04,12.97901439666748
2016-03-07,12.910802841186523
2016-03-08,12.789539337158203
2016-03-09,12.88806438446045
2016-03-10,12.908907890319824
2016-03-11,13.08512020111084
2016-03-14,13.33712100982666
2016-03-15,13.327646255493164
2016-03-16,13.314383506774902
2016-03-17,13.206382751464844
2016-03-18,13.204486846923828
2016-03-21,13.172277450561523
2016-03-22,13.282173156738281
2016-03-23,13.422384262084961
2016-03-24,13.05290699005127
2016-03-29,13.238593101501465
2016-03-30,13.395859718322754
2016-03-31,13.212065696716309
2016-04-01,13.111644744873047
2016-04-04,13.407225608825684
2016-04-05,13.333330154418945
2016-04-06,13.507645606994629
2016-04-07,13.270804405212402
2016-04-08,13.312490463256836
2016-04-11,13.263227462768555
2016-04-12,13.232911109924316
2016-04-13,13.469752311706543
2016-04-14,13.494384765625
2016-04-15,13.447015762329102
2016-04-18,13.507645606994629
2016-04-19,13.63270092010498
2016-04-20,13.824070930480957
2016-04-21,13.249961853027344
2016-04-22,13.284067153930664
2016-04-25,13.297329902648926
2016-04-26,13.291645050048828
2016-04-27,13.331435203552246
2016-04-28,13.213960647583008
2016-04-29,12.941118240356445
2016-05-02,13.064276695251465
2016-05-03,12.965749740600586
2016-05-04,12.939223289489746
2016-05-05,12.992277145385742
2016-05-06,12.8823823928833
2016-05-09,13.07754135131836
2016-05-10,13.117328643798828
2016-05-11,13.096487998962402
2016-05-12,12.927855491638184
2016-05-13,12.943013191223145
2016-05-16,12.97901439666748
2016-05-17,13.005539894104004
2016-05-18,12.996066093444824
2016-05-19,12.827433586120605
2016-05-20,13.092697143554688
2016-05-23,13.168487548828125
2016-05-24,13.375015258789062
2016-05-25,13.361751556396484
2016-05-26,13.462174415588379
2016-05-27,13.475435256958008
2016-05-30,13.51143741607666
2016-05-31,13.558805465698242
2016-06-01,13.555014610290527
2016-06-02,13.52259349822998
2016-06-03,13.31279182434082
2016-06-06,13.303255081176758
2016-06-07,13.303255081176758
2016-06-08,13.116341590881348
2016-06-09,13.068660736083984
2016-06-10,12.773032188415527
2016-06-13,12.696742057800293
2016-06-14,12.582304954528809
2016-06-15,12.692927360534668
2016-06-16,12.546066284179688
2016-06-17,12.504106521606445
2016-06-20,13.074382781982422
2016-06-21,13.183096885681152
2016-06-22,13.188819885253906
2016-06-23,13.398619651794434
2016-06-24,12.980924606323242
2016-06-27,12.355339050292969
2016-06-28,12.588025093078613
2016-06-29,12.78256893157959
2016-06-30,13.0228853225708
2016-07-01,13.076289176940918
2016-07-04,12.927520751953125
2016-07-05,12.813085556030273
2016-07-06,12.624265670776367
2016-07-07,12.732980728149414
2016-07-08,12.94659423828125
2016-07-11,13.316606521606445
2016-07-12,13.370011329650879
2016-07-13,13.417692184448242
2016-07-14,13.455838203430176
2016-07-15,13.4291353225708
2016-07-18,13.486353874206543
2016-07-19,13.450114250183105
2016-07-20,13.808684349060059
2016-07-21,13.385268211364746
2016-07-22,13.511149406433105
2016-07-25,13.711413383483887
2016-07-26,13.732392311096191
2016-07-27,14.020391464233398
2016-07-28,14.069979667663574
2016-07-29,14.0890531539917
2016-08-01,14.069979667663574
2016-08-02,13.999410629272461
2016-08-03,13.896417617797852
2016-08-04,14.022299766540527
2016-08-05,14.148178100585938
2016-08-08,14.050908088684082
2016-08-09,14.234006881713867
2016-08-10,14.226378440856934
2016-08-11,14.29694652557373
2016-08-12,14.29694652557373
2016-08-15,14.32936954498291
2016-08-16,14.247356414794922
2016-08-17,14.247356414794922
2016-08-18,14.295039176940918
2016-08-19,14.26833724975586
2016-08-22,14.300760269165039
2016-08-23,14.348443031311035
2016-08-24,14.401846885681152
2016-08-25,14.342720985412598
2016-08-26,14.491488456726074
2016-08-29,14.392312049865723
2016-08-30,14.537261962890625
2016-08-31,14.403753280639648
2016-09-01,14.516283988952637
2016-09-02,14.855778694152832
2016-09-05,14.68984603881836
2016-09-06,14.693659782409668
2016-09-07,14.737527847290039
2016-09-08,14.588760375976562
2016-09-09,14.489582061767578
2016-09-12,14.552522659301758
2016-09-13,14.541078567504883
2016-09-14,14.512469291687012
2016-09-15,14.581130981445312
2016-09-16,14.542985916137695
2016-09-19,14.741342544555664
2016-09-20,14.777581214904785
2016-09-21,14.912996292114258
2016-09-22,15.03124713897705
2016-09-23,14.880574226379395
2016-09-26,14.707012176513672
2016-09-27,14.687938690185547
2016-09-28,14.800467491149902
2016-09-29,14.699382781982422
2016-09-30,14.729897499084473
2016-10-03,14.729897499084473
2016-10-04,14.716548919677734
2016-10-05,14.584944725036621
2016-10-06,14.546799659729004
2016-10-07,14.310297966003418
2016-10-10,14.409475326538086
2016-10-11,14.390402793884277
2016-10-12,14.331276893615723
2016-10-13,14.306483268737793
2016-10-14,14.47813606262207
2016-10-17,14.415199279785156
2016-10-18,14.604018211364746
2016-10-19,14.65551471710205
2016-10-20,14.628812789916992
2016-10-21,14.619275093078613
2016-10-24,14.6097412109375
2016-10-25,13.595067024230957
2016-10-26,13.810590744018555
2016-10-27,13.8353853225708
2016-10-28,13.854456901550293
2016-10-31,13.75909423828125
2016-11-01,13.627490997314453
2016-11-02,13.537850379943848
2016-11-03,13.509241104125977
2016-11-04,13.425322532653809
2016-11-07,13.47681713104248
2016-11-08,13.532127380371094
2016-11-09,13.513054847717285
2016-11-10,13.333772659301758
2016-11-11,13.389081954956055
2016-11-14,13.175467491149902
2016-11-15,13.232686042785645
2016-11-16,13.28227710723877
2016-11-17,13.427227020263672
2016-11-18,13.608420372009277
2016-11-21,13.711413383483887
2016-11-22,13.728577613830566
2016-11-23,13.659916877746582
2016-11-24,13.745743751525879
2016-11-25,13.858271598815918
2016-11-28,13.75909423828125
2016-11-29,13.839200019836426
2016-11-30,13.736207008361816
2016-12-01,13.587438583374023
2016-12-02,13.331862449645996
2016-12-05,13.419598579406738
2016-12-06,13.297533988952637
2016-12-07,13.017165184020996
2016-12-08,13.049588203430176
2016-12-09,13.33568000793457
2016-12-12,13.183096885681152
2016-12-13,13.373825073242188
2016-12-14,13.310884475708008
2016-12-15,13.444393157958984
2016-12-16,13.436765670776367
2016-12-19,13.417692184448242
2016-12-20,13.659916877746582
2016-12-21,13.68089485168457
2016-12-22,13.67326831817627
2016-12-23,13.705690383911133
2016-12-27,13.732392311096191
2016-12-28,13.814406394958496
2016-12-29,13.791519165039062
2016-12-30,13.806777954101562
2017-01-02,13.90786075592041
2017-01-03,13.795331001281738
2017-01-04,13.881159782409668
2017-01-05,13.902140617370605
2017-01-06,13.90023422241211
2017-01-09,13.991781234741211
2017-01-10,13.904047966003418
2017-01-11,13.944099426269531
2017-01-12,13.888789176940918
2017-01-13,14.03946590423584
2017-01-16,13.881159782409668
2017-01-17,13.839200019836426
2017-01-18,13.814406394958496
2017-01-19,13.797240257263184
2017-01-20,13.635123252868652
2017-01-23,13.602697372436523
2017-01-24,13.612234115600586
2017-01-25,13.631306648254395
2017-01-26,13.602697372436523
2017-01-27,13.772445678710938
2017-01-30,13.669450759887695
2017-01-31,13.671360969543457
2017-02-01,13.692340850830078
2017-02-02,14.508654594421387
2017-02-03,14.53917121887207
2017-02-06,14.466694831848145
2017-02-07,14.436177253723145
2017-02-08,14.516283988952637
2017-02-09,14.558243751525879
2017-02-10,14.57349967956543
2017-02-13,14.649792671203613
2017-02-14,14.621183395385742
2017-02-15,14.594480514526367
2017-02-16,14.626906394958496
2017-02-17,14.499117851257324
2017-02-20,14.53917121887207
2017-02-21,14.638348579406738
2017-02-22,14.676494598388672
2017-02-23,14.670772552490234
2017-02-24,14.583037376403809
2017-02-27,14.619275093078613
2017-02-28,14.53917121887207
2017-03-01,14.691754341125488
2017-03-02,14.644070625305176
2017-03-03,14.546799659729004
2017-03-06,14.57349967956543
2017-03-07,14.626906394958496
2017-03-08,14.588760375976562
2017-03-09,14.649792671203613
2017-03-10,14.575408935546875
2017-03-13,14.649792671203613
2017-03-14,14.560150146484375
2017-03-15,14.628812789916992
2017-03-16,14.703195571899414
2017-03-17,14.758508682250977
2017-03-20,14.825260162353516
2017-03-21,14.729897499084473
2017-03-22,14.748970031738281
2017-03-23,14.989288330078125
2017-03-24,15.149499893188477
2017-03-27,15.067487716674805
2017-03-28,15.214346885681152
2017-03-29,15.208624839782715
2017-03-30,15.4222412109375
2017-03-31,15.4756441116333
2017-04-03,15.41461181640625
2017-04-04,15.479459762573242
2017-04-05,15.527139663696289
2017-04-06,15.628225326538086
2017-04-07,15.649205207824707
2017-04-10,15.605340957641602
2017-04-11,15.567193031311035
2017-04-12,15.601523399353027
2017-04-13,15.693070411682129
2017-04-18,15.441312789916992
2017-04-19,15.46801471710205
2017-04-20,15.668278694152832
2017-04-21,15.708331108093262
2017-04-24,16.024940490722656
2017-04-25,16.145095825195312
2017-04-26,15.200996398925781
2017-04-27,15.435590744018555
2017-04-28,15.626317024230957
2017-05-02,15.740756034851074
2017-05-03,15.830395698547363
2017-05-04,15.944831848144531
2017-05-05,15.90668773651123
2017-05-08,15.916223526000977
2017-05-09,15.935296058654785
2017-05-10,15.996330261230469
2017-05-11,15.866634368896484
2017-05-12,15.939114570617676
2017-05-15,15.86854076385498
2017-05-16,15.84756088256836
2017-05-17,15.765549659729004
2017-05-18,15.571004867553711
2017-05-19,15.668278694152832
2017-05-22,15.571004867553711
2017-05-23,15.584358215332031
2017-05-24,15.73694133758545
2017-05-25,15.780808448791504
2017-05-26,15.69688892364502
2017-05-29,15.67209243774414
2017-05-30,15.712406158447266
2017-05-31,15.76807689666748
2017-06-01,16.002277374267578
2017-06-02,16.065622329711914
2017-06-05,16.004194259643555
2017-06-06,15.94852352142334
2017-06-07,16.023391723632812
2017-06-08,15.93316650390625
2017-06-09,15.986917495727539
2017-06-12,15.553072929382324
2017-06-13,15.695127487182617
2017-06-14,15.779593467712402
2017-06-15,15.816065788269043
2017-06-16,15.771917343139648
2017-06-19,16.000354766845703
2017-06-20,16.04450798034668
2017-06-21,16.071380615234375
2017-06-22,16.00995445251465
2017-06-23,15.921649932861328
2017-06-26,15.773834228515625
2017-06-27,15.491644859313965
2017-06-28,15.395663261413574
2017-06-29,14.984854698181152
2017-06-30,15.067399978637695
2017-07-03,14.871596336364746
2017-07-04,14.898470878601074
2017-07-05,15.080838203430176
2017-07-06,14.911908149719238
2017-07-07,14.961820602416992
2017-07-10,15.011730194091797
2017-07-11,14.850480079650879
2017-07-12,15.00405216217041
2017-07-13,14.979098320007324
2017-07-14,15.090437889099121
2017-07-17,15.098114967346191
2017-07-18,15.046283721923828
2017-07-19,15.075081825256348
2017-07-20,15.07891845703125
2017-07-21,15.00405216217041
2017-07-24,14.819764137268066
2017-07-25,15.357268333435059
2017-07-26,15.877495765686035
2017-07-27,15.93508529663086
2017-07-28,15.944684028625488
2017-07-31,15.912050247192383
2017-08-01,16.163524627685547
2017-08-02,16.092498779296875
2017-08-03,16.113615036010742
2017-08-04,16.152006149291992
2017-08-07,16.098257064819336
2017-08-08,16.077144622802734
2017-08-09,15.969639778137207
2017-08-10,15.800710678100586
2017-08-11,15.683613777160645
2017-08-14,15.856383323669434
2017-08-15,15.844858169555664
2017-08-16,16.006113052368164
2017-08-17,16.052188873291016
2017-08-18,15.88709545135498
2017-08-21,15.877495765686035
2017-08-22,15.912050247192383
2017-08-23,15.977320671081543
2017-08-24,15.829505920410156
2017-08-25,15.825667381286621
2017-08-28,15.804551124572754
2017-08-29,15.597227096557617
2017-08-30,15.69321060180664
2017-08-31,15.885174751281738
2017-09-01,16.098257064819336
2017-09-04,15.971558570861816
2017-09-05,16.100177764892578
2017-09-06,15.998435020446777
2017-09-07,16.171207427978516
2017-09-08,16.27103042602539
2017-09-11,16.382366180419922
2017-09-12,16.478349685668945
2017-09-13,16.478349685668945
2017-09-14,16.484107971191406
2017-09-15,16.3497314453125
2017-09-18,16.297901153564453
2017-09-19,16.370847702026367
2017-09-20,16.420761108398438
2017-09-21,16.247989654541016
2017-09-22,16.449556350708008
2017-09-25,16.409242630004883
2017-09-26,16.32477569580078
2017-09-27,16.357412338256836
2017-09-28,16.37468719482422
2017-09-29,16.430356979370117
2017-10-02,16.68951416015625
2017-10-03,16.823888778686523
2017-10-04,16.79317283630371
2017-10-05,16.787412643432617
2017-10-06,16.74518394470215
2017-10-09,16.823888778686523
2017-10-10,16.741342544555664
2017-10-11,16.917951583862305
2017-10-12,17.067686080932617
2017-10-13,17.084962844848633
2017-10-16,16.86612319946289
2017-10-17,16.797012329101562
2017-10-18,16.82196617126465
2017-10-19,16.668394088745117
2017-10-20,16.620403289794922
2017-10-23,16.829648971557617
2017-10-24,16.668394088745117
2017-10-25,17.296125411987305
2017-10-26,17.328758239746094
2017-10-27,17.319162368774414
2017-10-30,17.19054412841797
2017-10-31,17.501529693603516
2017-11-01,17.657020568847656
2017-11-02,17.49576759338379
2017-11-03,17.514965057373047
2017-11-06,17.591751098632812
2017-11-07,17.490009307861328
2017-11-08,17.434341430664062
2017-11-09,17.236616134643555
2017-11-10,17.20014190673828
2017-11-13,17.071523666381836
2017-11-14,17.08112144470215
2017-11-15,16.988977432250977
2017-11-16,17.129112243652344
2017-11-17,17.19822120666504
2017-11-20,17.445858001708984
2017-11-21,17.63590431213379
2017-11-22,17.4074649810791
2017-11-23,17.41898536682129
2017-11-24,17.545679092407227
2017-11-27,17.545679092407227
2017-11-28,17.651260375976562
2017-11-29,17.10224151611328
2017-11-30,17.336441040039062
2017-12-01,17.23853302001953
2017-12-04,17.267330169677734
2017-12-05,17.20781707763672
2017-12-06,17.177104949951172
2017-12-07,17.20781707763672
2017-12-08,17.19054412841797
2017-12-11,17.01777458190918
2017-12-12,17.155988693237305
2017-12-13,17.19438362121582
2017-12-14,17.180944442749023
2017-12-15,17.098400115966797
2017-12-18,17.363313674926758
2017-12-19,17.305723190307617
2017-12-20,17.111839294433594
2017-12-21,17.10991859436035
2017-12-22,17.111839294433594
2017-12-27,17.123353958129883
2017-12-28,17.033130645751953
2017-12-29,17.006256103515625
2018-01-02,16.95058822631836
2018-01-03,17.157907485961914
2018-01-04,17.203975677490234
2018-01-05,17.380590438842773
2018-01-08,17.403627395629883
2018-01-09,17.545679092407227
2018-01-10,17.422821044921875
2018-01-11,17.511125564575195
2018-01-12,17.79523468017578
2018-01-15,17.852825164794922
2018-01-16,17.814434051513672
2018-01-17,17.70693016052246
2018-01-18,17.864343643188477
2018-01-19,18.067825317382812
2018-01-22,18.040950775146484
2018-01-23,18.14077377319336
2018-01-24,17.87969970703125
2018-01-25,17.87202262878418
2018-01-26,17.8758602142334
2018-01-29,17.814434051513672
2018-01-30,17.660858154296875
2018-01-31,17.829788208007812
2018-02-01,19.004619598388672
2018-02-02,18.931676864624023
2018-02-05,18.908639907836914
2018-02-06,18.42872428894043
2018-02-07,18.659082412719727
2018-02-08,18.451759338378906
2018-02-09,18.23675537109375
2018-02-12,18.70131492614746
2018-02-13,18.893281936645508
2018-02-14,19.181230545043945
2018-02-15,19.686100006103516
2018-02-16,19.935657501220703
2018-02-19,19.964447021484375
2018-02-20,19.868465423583984
2018-02-21,19.820478439331055
2018-02-22,19.839672088623047
2018-02-23,20.108423233032227
2018-02-26,20.252399444580078
2018-02-27,20.26199722290039
2018-02-28,20.396371841430664
2018-03-01,20.118022918701172
2018-03-02,19.676502227783203
2018-03-05,20.05083465576172
2018-03-06,20.29079246520996
2018-03-07,20.540346145629883
2018-03-08,20.837894439697266
2018-03-09,20.962675094604492
2018-03-12,21.308212280273438
2018-03-13,21.375402450561523
2018-03-14,21.39459800720215
2018-03-15,21.404193878173828
2018-03-16,21.44258689880371
2018-03-19,21.21222686767578
2018-03-20,21.308212280273438
2018-03-21,21.43299102783203
2018-03-22,21.164236068725586
2018-03-23,21.001062393188477
2018-03-26,21.068256378173828
2018-03-27,21.308212280273438
2018-03-28,21.13544273376465
2018-03-29,21.19303321838379
2018-04-03,21.14504051208496
2018-04-04,20.837894439697266
2018-04-05,21.164236068725586
2018-04-06,21.2026309967041
2018-04-09,21.308212280273438
2018-04-10,21.39459800720215
2018-04-11,21.183435440063477
2018-04-12,21.183435440063477
2018-04-13,21.17383575439453
2018-04-16,21.116247177124023
2018-04-17,21.077850341796875
2018-04-18,21.279417037963867
2018-04-19,20.962675094604492
2018-04-20,20.79949951171875
2018-04-23,20.722715377807617
2018-04-24,20.866687774658203
2018-04-25,20.079627990722656
2018-04-26,20.396371841430664
2018-04-27,20.79949951171875
2018-04-30,20.58833885192871
2018-05-02,20.722715377807617
2018-05-03,20.684322357177734
2018-05-04,20.90508270263672
2018-05-07,20.981870651245117
2018-05-08,21.020259857177734
2018-05-09,21.116247177124023
2018-05-10,21.375402450561523
2018-05-11,21.327407836914062
2018-05-14,21.13544273376465
2018-05-15,21.116247177124023
2018-05-16,21.116247177124023
2018-05-17,21.423391342163086
2018-05-18,21.308212280273438
2018-05-21,21.39459800720215
2018-05-22,21.548168182373047
2018-05-23,21.50017738342285
2018-05-24,21.999286651611328
2018-05-25,22.469602584838867
2018-05-28,22.268043518066406
2018-05-29,22.080896377563477
2018-05-30,22.10983657836914
2018-05-31,23.18060302734375
2018-06-01,23.383176803588867
2018-06-04,23.479644775390625
2018-06-05,23.460350036621094
2018-06-06,23.421764373779297
2018-06-07,23.306007385253906
2018-06-08,23.00696563720703
2018-06-11,22.9683780670166
2018-06-12,22.958728790283203
2018-06-13,23.633987426757812
2018-06-14,23.913738250732422
2018-06-15,24.058435440063477
2018-06-18,24.241718292236328
2018-06-19,24.106666564941406
2018-06-20,24.183839797973633
2018-06-21,23.691864013671875
2018-06-22,23.431415557861328
2018-06-25,23.084136962890625
2018-06-26,23.190248489379883
2018-06-27,23.55681610107422
2018-06-28,23.22883415222168
2018-06-29,23.151662826538086
2018-07-02,22.920146942138672
2018-07-03,23.103429794311523
2018-07-04,22.949085235595703
2018-07-05,23.22883415222168
2018-07-06,23.315650939941406
2018-07-09,23.469995498657227
2018-07-10,24.03914451599121
2018-07-11,24.068082809448242
2018-07-12,24.666168212890625
2018-07-13,24.714401245117188
2018-07-16,24.839801788330078
2018-07-17,25.11955451965332
2018-07-18,25.23531150817871
2018-07-19,25.177433013916016
2018-07-20,24.868741989135742
2018-07-23,24.5504093170166
2018-07-24,24.656518936157227
2018-07-25,24.048789978027344
2018-07-26,24.907329559326172
2018-07-27,25.01344108581543
2018-07-30,24.62758445739746
2018-07-31,24.656518936157227
2018-08-01,24.59864044189453
2018-08-02,24.955562591552734
2018-08-03,24.80121612548828
2018-08-06,24.81086540222168
2018-08-07,24.425004959106445
2018-08-08,24.714401245117188
2018-08-09,24.936267852783203
2018-08-10,24.9459171295166
2018-08-13,25.244956970214844
2018-08-14,25.765869140625
2018-08-15,25.437889099121094
2018-08-16,25.56329345703125
2018-08-17,25.49576759338379
2018-08-20,26.026325225830078
2018-08-21,25.814102172851562
2018-08-22,25.958797454833984
2018-08-23,26.286785125732422
2018-08-24,26.354307174682617
2018-08-27,26.88486671447754
2018-08-28,26.62441062927246
2018-08-29,26.682292938232422
2018-08-30,26.9234561920166
2018-08-31,26.933101654052734
2018-09-03,26.990978240966797
2018-09-04,26.219257354736328
2018-09-05,25.100261688232422
2018-09-06,24.79157257080078
2018-09-07,24.78192710876465
2018-09-10,24.907329559326172
2018-09-11,24.830156326293945
2018-09-12,25.090614318847656
2018-09-13,24.89768409729004
2018-09-14,25.32213020324707
2018-09-17,25.18707847595215
2018-09-18,25.466825485229492
2018-09-19,25.061674118041992
2018-09-20,24.38641929626465
2018-09-21,24.59864044189453
2018-09-24,24.63722801208496
2018-09-25,24.85909652709961
2018-09-26,24.84945297241211
2018-09-27,24.78192710876465
2018-09-28,24.839801788330078
2018-10-01,24.974853515625
2018-10-02,24.9652099609375
2018-10-03,24.85909652709961
2018-10-04,24.62758445739746
2018-10-05,23.73045539855957
2018-10-08,23.045549392700195
2018-10-09,23.113075256347656
2018-10-10,21.994081497192383
2018-10-11,21.839733123779297
2018-10-12,21.984432220458984
2018-10-15,21.559988021850586
2018-10-16,22.42817497253418
2018-10-17,22.42817497253418
2018-10-18,22.312414169311523
2018-10-19,22.322057723999023
2018-10-22,22.187007904052734
2018-10-23,20.952253341674805
2018-10-24,21.289884567260742
2018-10-25,21.859027862548828
2018-10-26,21.125890731811523
2018-10-29,20.47957420349121
2018-10-30,20.469926834106445
2018-10-31,21.386348724365234
2018-11-01,21.11624526977539
2018-11-02,21.039072036743164
2018-11-05,20.643566131591797
2018-11-06,20.672504425048828
2018-11-07,21.367053985595703
2018-11-08,21.424936294555664
2018-11-09,21.569629669189453
2018-11-12,21.00048828125
2018-11-13,21.02942657470703
2018-11-14,20.624271392822266
2018-11-15,20.740028381347656
2018-11-16,21.010135650634766
2018-11-19,20.325231552124023
2018-11-20,19.910429000854492
2018-11-21,19.88149070739746
2018-11-22,19.63068199157715
2018-11-23,19.563156127929688
2018-11-26,19.833255767822266
2018-11-27,19.7946720123291
2018-11-28,20.469926834106445
2018-11-29,20.720735549926758
2018-11-30,20.450634002685547
2018-12-03,21.540691375732422
2018-12-04,20.720735549926758
2018-12-05,20.460281372070312
2018-12-06,20.1998233795166
2018-12-07,20.209470748901367
2018-12-10,19.958660125732422
2018-12-11,20.952253341674805
2018-12-12,21.434579849243164
2018-12-13,21.145185470581055
2018-12-14,20.277000427246094
2018-12-17,19.81396484375
2018-12-18,19.64032745361328
2018-12-19,20.12265396118164
2018-12-20,19.447397232055664
2018-12-21,19.321990966796875
2018-12-24,19.235172271728516
2018-12-27,19.4088134765625
2018-12-28,19.64997673034668
2018-12-31,20.006895065307617
