Date,CRISIL.NS
2015-12-10,1648.8983154296875
2015-12-11,1641.8887939453125
2015-12-14,1631.2220458984375
2015-12-15,1641.716552734375
2015-12-16,1624.3839111328125
2015-12-17,1661.06982421875
2015-12-18,1676.294921875
2015-12-21,1645.6297607421875
2015-12-22,1652.0382080078125
2015-12-23,1629.931640625
2015-12-24,1635.2218017578125
2015-12-28,1633.4583740234375
2015-12-29,1655.7369384765625
2015-12-30,1689.842529296875
2015-12-31,1692.2078857421875
2016-01-01,1676.037109375
2016-01-04,1687.3907470703125
2016-01-05,1704.078369140625
2016-01-06,1699.6483154296875
2016-01-07,1693.928466796875
2016-01-08,1703.86328125
2016-01-11,1655.091552734375
2016-01-12,1615.222900390625
2016-01-13,1649.6724853515625
2016-01-14,1636.640869140625
2016-01-15,1600.8583984375
2016-01-18,1549.6783447265625
2016-01-19,1567.8704833984375
2016-01-20,1580.3006591796875
2016-01-21,1595.611083984375
2016-01-22,1547.6566162109375
2016-01-25,1539.2701416015625
2016-01-27,1523.8302001953125
2016-01-28,1517.421630859375
2016-01-29,1582.020751953125
2016-02-01,1577.20361328125
2016-02-02,1612.5137939453125
2016-02-03,1609.803955078125
2016-02-04,1584.9447021484375
2016-02-05,1603.0087890625
2016-02-08,1596.3853759765625
2016-02-09,1573.031494140625
2016-02-10,1582.9666748046875
2016-02-11,1575.7410888671875
2016-02-12,1555.4412841796875
2016-02-15,1566.79541015625
2016-02-16,1558.3658447265625
2016-02-17,1580.8165283203125
2016-02-18,1549.1619873046875
2016-02-19,1562.107666015625
2016-02-22,1557.204345703125
2016-02-23,1562.021484375
2016-02-24,1549.893310546875
2016-02-25,1540.474365234375
2016-02-26,1553.591796875
2016-02-29,1533.2919921875
2016-03-01,1550.1943359375
2016-03-02,1546.9261474609375
2016-03-03,1552.25830078125
2016-03-04,1552.86083984375
2016-03-08,1554.2423095703125
2016-03-09,1553.378662109375
2016-03-10,1551.3065185546875
2016-03-11,1548.111328125
2016-03-14,1551.9110107421875
2016-03-15,1532.0499267578125
2016-03-16,1550.7879638671875
2016-03-17,1555.3216552734375
2016-03-18,1554.7603759765625
2016-03-21,1546.72998046875
2016-03-22,1548.240966796875
2016-03-23,1554.0694580078125
2016-03-28,1551.1336669921875
2016-03-29,1541.2896728515625
2016-03-30,1554.5015869140625
2016-03-31,1553.378662109375
2016-04-01,1536.8857421875
2016-04-04,1553.7674560546875
2016-04-05,1557.3941650390625
2016-04-06,1580.320556640625
2016-04-07,1645.6024169921875
2016-04-08,1676.256591796875
2016-04-11,1605.4486083984375
2016-04-12,1635.3262939453125
2016-04-13,1666.6719970703125
2016-04-18,1706.135009765625
2016-04-20,1844.4267578125
2016-04-21,1780.8724365234375
2016-04-22,1752.2467041015625
2016-04-25,1707.1275634765625
2016-04-26,1726.55712890625
2016-04-27,1718.3536376953125
2016-04-28,1710.822021484375
2016-04-29,1689.6993408203125
2016-05-02,1726.880615234375
2016-05-03,1732.247802734375
2016-05-04,1729.2177734375
2016-05-05,1723.8074951171875
2016-05-06,1731.5552978515625
2016-05-09,1747.5274658203125
2016-05-10,1752.1151123046875
2016-05-11,1811.7618408203125
2016-05-12,1815.267333984375
2016-05-13,1813.7525634765625
2016-05-16,1810.246826171875
2016-05-17,1800.5074462890625
2016-05-18,1795.1402587890625
2016-05-19,1787.0028076171875
2016-05-20,1808.298583984375
2016-05-23,1805.701904296875
2016-05-24,1824.2708740234375
2016-05-25,1824.3145751953125
2016-05-26,1856.8209228515625
2016-05-27,1850.111572265625
2016-05-30,1887.76904296875
2016-05-31,1936.1181640625
2016-06-01,1924.734619140625
2016-06-02,1925.210205078125
2016-06-03,1944.4290771484375
2016-06-06,1974.3387451171875
2016-06-07,1953.778076171875
2016-06-08,1939.9271240234375
2016-06-09,1905.3428955078125
2016-06-10,1941.0091552734375
2016-06-13,1913.0908203125
2016-06-14,1893.2664794921875
2016-06-15,1918.7183837890625
2016-06-16,1873.312255859375
2016-06-17,1852.8824462890625
2016-06-20,1863.9200439453125
2016-06-21,1858.8123779296875
2016-06-22,1843.359130859375
2016-06-23,1803.061279296875
2016-06-24,1813.1904296875
2016-06-27,1777.350830078125
2016-06-28,1756.83349609375
2016-06-29,1747.786865234375
2016-06-30,1744.4541015625
2016-07-01,1766.486328125
2016-07-04,1733.0704345703125
2016-07-05,1751.5960693359375
2016-07-07,1739.8658447265625
2016-07-08,1720.30126953125
2016-07-11,1727.8763427734375
2016-07-12,1771.2904052734375
2016-07-13,1796.2227783203125
2016-07-14,1816.9989013671875
2016-07-15,1820.5919189453125
2016-07-18,1804.1435546875
2016-07-19,1813.320068359375
2016-07-20,1807.433349609375
2016-07-21,1812.4539794921875
2016-07-22,1792.2406005859375
2016-07-25,1777.0040283203125
2016-07-26,1759.344482421875
2016-07-27,1754.4962158203125
2016-07-28,1757.6219482421875
2016-07-29,1758.7940673828125
2016-08-01,1856.386474609375
2016-08-02,1828.16845703125
2016-08-03,1809.283447265625
2016-08-04,1795.521728515625
2016-08-05,1824.7388916015625
2016-08-08,1843.1890869140625
2016-08-09,1824.9556884765625
2016-08-10,1838.0665283203125
2016-08-11,1815.8389892578125
2016-08-12,1844.6651611328125
2016-08-16,1865.76416015625
2016-08-17,1870.2354736328125
2016-08-18,1848.7022705078125
2016-08-19,1844.534423828125
2016-08-22,1839.6727294921875
2016-08-23,1815.6649169921875
2016-08-24,1822.1339111328125
2016-08-25,1818.313232421875
2016-08-26,1861.46630859375
2016-08-29,1893.1575927734375
2016-08-30,1896.240234375
2016-08-31,1907.874755859375
2016-09-01,1894.634033203125
2016-09-02,1896.6734619140625
2016-09-06,1914.1260986328125
2016-09-07,1912.6937255859375
2016-09-08,1928.1051025390625
2016-09-09,1904.8355712890625
2016-09-12,1904.618896484375
2016-09-14,1881.9136962890625
2016-09-15,1893.634765625
2016-09-16,1847.0528564453125
2016-09-19,1881.001953125
2016-09-20,1910.956787109375
2016-09-21,1911.390869140625
2016-09-22,1905.5740966796875
2016-09-23,1910.956787109375
2016-09-26,1891.855712890625
2016-09-27,1905.660400390625
2016-09-28,1904.0972900390625
2016-09-29,1898.931396484375
2016-09-30,1935.9630126953125
2016-10-03,2067.157958984375
2016-10-04,2133.840087890625
2016-10-05,2118.8623046875
2016-10-06,2128.63037109375
2016-10-07,2093.768798828125
2016-10-10,2091.33837890625
2016-10-13,2054.133056640625
2016-10-14,2036.1600341796875
2016-10-17,1998.1302490234375
2016-10-18,1981.0257568359375
2016-10-19,1977.85693359375
2016-10-20,1948.7703857421875
2016-10-21,1948.3775634765625
2016-10-24,1962.2264404296875
2016-10-25,1953.4735107421875
2016-10-26,1949.989501953125
2016-10-27,1916.5435791015625
2016-10-28,1912.2757568359375
2016-11-01,1945.8948974609375
2016-11-02,1920.9852294921875
2016-11-03,1931.00146484375
2016-11-04,1927.0389404296875
2016-11-07,1904.6983642578125
2016-11-08,1922.117919921875
2016-11-09,1931.1326904296875
2016-11-10,1927.605224609375
2016-11-11,1881.9659423828125
2016-11-15,1877.2626953125
2016-11-16,1892.9400634765625
2016-11-17,1890.4580078125
2016-11-18,1955.5635986328125
2016-11-21,1915.97802734375
2016-11-22,2014.2239990234375
2016-11-23,2002.4222412109375
2016-11-24,1978.4256591796875
2016-11-25,1984.13134765625
2016-11-28,1970.544677734375
2016-11-29,1918.764892578125
2016-11-30,1947.5069580078125
2016-12-01,1951.644287109375
2016-12-02,1953.12451171875
2016-12-05,1913.843505859375
2016-12-06,1928.345703125
2016-12-07,1939.1455078125
2016-12-08,1961.2247314453125
2016-12-09,1948.3775634765625
2016-12-12,1933.5714111328125
2016-12-13,1916.5001220703125
2016-12-14,1899.1673583984375
2016-12-15,1899.2979736328125
2016-12-16,1960.919677734375
2016-12-19,1903.957763671875
2016-12-20,1901.0836181640625
2016-12-21,1899.080322265625
2016-12-22,1875.0408935546875
2016-12-23,1865.068603515625
2016-12-26,1883.4464111328125
2016-12-27,1933.3533935546875
2016-12-28,1914.6275634765625
2016-12-29,1918.85205078125
2016-12-30,1918.764892578125
2017-01-02,1920.8548583984375
2017-01-03,1981.0391845703125
2017-01-04,1948.6390380859375
2017-01-05,1947.4197998046875
2017-01-06,1946.0699462890625
2017-01-09,1930.7843017578125
2017-01-10,1942.2373046875
2017-01-11,1924.8179931640625
2017-01-12,1894.552001953125
2017-01-13,1874.9542236328125
2017-01-16,1882.2275390625
2017-01-17,1869.9027099609375
2017-01-18,1890.0660400390625
2017-01-19,1888.3240966796875
2017-01-20,1872.2103271484375
2017-01-23,1843.9910888671875
2017-01-24,1846.8216552734375
2017-01-25,1840.8555908203125
2017-01-27,1826.7891845703125
2017-01-30,1817.775146484375
2017-01-31,1803.795654296875
2017-02-01,1789.1192626953125
2017-02-02,1740.5191650390625
2017-02-03,1768.0418701171875
2017-02-06,1819.6910400390625
2017-02-07,1807.8453369140625
2017-02-08,1783.6759033203125
2017-02-09,1794.04052734375
2017-02-10,1802.532470703125
2017-02-13,1809.9364013671875
2017-02-14,1802.8809814453125
2017-02-15,1786.680908203125
2017-02-16,1794.5631103515625
2017-02-17,1792.342041015625
2017-02-20,1792.4730224609375
2017-02-21,1790.2957763671875
2017-02-22,1769.6966552734375
2017-02-23,1773.3111572265625
2017-02-27,1767.3018798828125
2017-02-28,1753.627197265625
2017-03-01,1744.003173828125
2017-03-02,1750.2305908203125
2017-03-03,1745.0916748046875
2017-03-06,1739.7786865234375
2017-03-07,1755.8046875
2017-03-08,1739.648193359375
2017-03-09,1728.4561767578125
2017-03-10,1720.747314453125
2017-03-14,1722.8818359375
2017-03-15,1713.8233642578125
2017-03-16,1715.0859375
2017-03-17,1635.217529296875
2017-03-20,1653.07275390625
2017-03-21,1654.8668212890625
2017-03-22,1650.1844482421875
2017-03-23,1657.0107421875
2017-03-24,1650.62255859375
2017-03-27,1665.58740234375
2017-03-28,1676.6575927734375
2017-03-29,1667.81884765625
2017-03-30,1666.5059814453125
2017-03-31,1666.68115234375
2017-04-03,1695.64794921875
2017-04-05,1724.571044921875
2017-04-06,1729.7337646484375
2017-04-07,1716.0819091796875
2017-04-10,1735.947265625
2017-04-11,1749.643310546875
2017-04-12,1749.3807373046875
2017-04-13,1749.4678955078125
2017-04-17,1745.6177978515625
2017-04-18,1741.72314453125
2017-04-19,1741.7672119140625
2017-04-20,1709.8685302734375
2017-04-21,1672.763427734375
2017-04-24,1672.9383544921875
2017-04-25,1672.150634765625
2017-04-26,1681.55810546875
2017-04-27,1707.4180908203125
2017-04-28,1721.420166015625
2017-05-02,1696.3040771484375
2017-05-03,1680.2396240234375
2017-05-04,1676.6402587890625
2017-05-05,1662.1998291015625
2017-05-08,1662.33154296875
2017-05-09,1657.064453125
2017-05-10,1658.7325439453125
2017-05-11,1649.1197509765625
2017-05-12,1648.329833984375
2017-05-15,1644.68701171875
2017-05-16,1639.0687255859375
2017-05-17,1643.4136962890625
2017-05-18,1641.78955078125
2017-05-19,1676.1578369140625
2017-05-22,1676.113525390625
2017-05-23,1647.2767333984375
2017-05-24,1636.215576171875
2017-05-25,1645.257568359375
2017-05-26,1658.6441650390625
2017-05-29,1635.5572509765625
2017-05-30,1623.8380126953125
2017-05-31,1632.265625
2017-06-01,1642.6240234375
2017-06-02,1673.611572265625
2017-06-05,1676.2891845703125
2017-06-06,1672.1195068359375
2017-06-07,1669.4864501953125
2017-06-08,1642.9749755859375
2017-06-09,1636.303466796875
2017-06-12,1641.306884765625
2017-06-13,1641.7021484375
2017-06-14,1637.488525390625
2017-06-15,1639.2879638671875
2017-06-16,1654.2987060546875
2017-06-19,1668.38818359375
2017-06-20,1668.30078125
2017-06-21,1685.5068359375
2017-06-22,1686.12060546875
2017-06-23,1684.8919677734375
2017-06-27,1686.12060546875
2017-06-28,1690.9053955078125
2017-06-29,1712.017578125
2017-06-30,1706.5308837890625
2017-07-03,1736.3338623046875
2017-07-04,1746.6048583984375
2017-07-05,1747.482666015625
2017-07-06,1743.0491943359375
2017-07-07,1741.99609375
2017-07-10,1726.9849853515625
2017-07-11,1711.9732666015625
2017-07-12,1712.3245849609375
2017-07-13,1711.7105712890625
2017-07-14,1717.5482177734375
2017-07-17,1724.614501953125
2017-07-18,1717.109130859375
2017-07-19,1699.8592529296875
2017-07-20,1689.983642578125
2017-07-21,1679.7568359375
2017-07-24,1676.85986328125
2017-07-25,1654.73828125
2017-07-26,1632.7479248046875
2017-07-27,1669.560791015625
2017-07-28,1649.0406494140625
2017-07-31,1636.138671875
2017-08-01,1625.0863037109375
2017-08-02,1624.1173095703125
2017-08-03,1623.4130859375
2017-08-04,1632.703857421875
2017-08-07,1629.7095947265625
2017-08-08,1639.26513671875
2017-08-09,1620.506591796875
2017-08-10,1599.4139404296875
2017-08-11,1609.9384765625
2017-08-14,1624.5577392578125
2017-08-16,1626.010986328125
2017-08-17,1605.623046875
2017-08-18,1611.4354248046875
2017-08-21,1623.104736328125
2017-08-22,1625.130126953125
2017-08-23,1642.7440185546875
2017-08-24,1636.6671142578125
2017-08-28,1661.1942138671875
2017-08-29,1658.6842041015625
2017-08-30,1651.419189453125
2017-08-31,1666.30224609375
2017-09-01,1678.1473388671875
2017-09-04,1676.121826171875
2017-09-05,1675.5936279296875
2017-09-06,1674.6690673828125
2017-09-07,1680.1292724609375
2017-09-08,1688.23095703125
2017-09-11,1683.3875732421875
2017-09-12,1667.6669921875
2017-09-13,1646.3109130859375
2017-09-14,1650.8460693359375
2017-09-15,1667.75537109375
2017-09-18,1657.451171875
2017-09-19,1648.204345703125
2017-09-20,1646.3985595703125
2017-09-21,1628.961181640625
2017-09-22,1626.1871337890625
2017-09-25,1599.3699951171875
2017-09-26,1599.237548828125
2017-09-27,1588.097412109375
2017-09-28,1593.0733642578125
2017-09-29,1603.465576171875
2017-10-03,1585.19091796875
2017-10-04,1580.6553955078125
2017-10-05,1563.3499755859375
2017-10-06,1566.3443603515625
2017-10-09,1564.363037109375
2017-10-10,1569.8231201171875
2017-10-11,1578.0574951171875
2017-10-12,1599.502197265625
2017-10-13,1605.71142578125
2017-10-16,1630.326416015625
2017-10-17,1644.373291015625
2017-10-18,1577.61767578125
2017-10-19,1598.4451904296875
2017-10-23,1563.1297607421875
2017-10-24,1563.5697021484375
2017-10-25,1570.1314697265625
2017-10-26,1600.0743408203125
2017-10-27,1596.4195556640625
2017-10-30,1607.7369384765625
2017-10-31,1589.9764404296875
2017-11-01,1605.2178955078125
2017-11-02,1590.5064697265625
2017-11-03,1584.2327880859375
2017-11-06,1596.4266357421875
2017-11-07,1588.0328369140625
2017-11-08,1589.0042724609375
2017-11-09,1577.95947265625
2017-11-10,1584.71923828125
2017-11-13,1585.60302734375
2017-11-14,1594.6595458984375
2017-11-15,1590.5950927734375
2017-11-16,1608.7086181640625
2017-11-17,1634.7745361328125
2017-11-20,1635.127685546875
2017-11-21,1636.9388427734375
2017-11-22,1625.585205078125
2017-11-23,1649.353515625
2017-11-24,1648.0283203125
2017-11-27,1641.1363525390625
2017-11-28,1647.762939453125
2017-11-29,1634.7745361328125
2017-11-30,1655.1856689453125
2017-12-01,1621.785888671875
2017-12-04,1602.2581787109375
2017-12-05,1593.6876220703125
2017-12-06,1561.7901611328125
2017-12-07,1577.3411865234375
2017-12-08,1578.1805419921875
2017-12-11,1572.658203125
2017-12-12,1563.95458984375
2017-12-13,1579.8592529296875
2017-12-14,1590.24169921875
2017-12-15,1604.37890625
2017-12-18,1625.938232421875
2017-12-19,1648.7789306640625
2017-12-20,1643.7431640625
2017-12-21,1645.7750244140625
2017-12-22,1654.5670166015625
2017-12-26,1642.72705078125
2017-12-27,1650.7230224609375
2017-12-28,1647.8514404296875
2017-12-29,1656.3338623046875
2018-01-01,1674.4476318359375
2018-01-02,1666.9810791015625
2018-01-03,1639.5899658203125
2018-01-04,1674.712646484375
2018-01-05,1695.830322265625
2018-01-08,1699.4532470703125
2018-01-09,1713.016357421875
2018-01-10,1708.0682373046875
2018-01-11,1706.1685791015625
2018-01-12,1714.2535400390625
2018-01-15,1723.619384765625
2018-01-16,1728.87646484375
2018-01-17,1735.0618896484375
2018-01-18,1732.1019287109375
2018-01-19,1736.4317626953125
2018-01-22,1762.850830078125
2018-01-23,1747.343994140625
2018-01-24,1743.9422607421875
2018-01-25,1750.17138671875
2018-01-29,1771.7752685546875
2018-01-30,1725.872802734375
2018-01-31,1712.8841552734375
2018-02-01,1748.183349609375
2018-02-02,1725.91650390625
2018-02-05,1730.37841796875
2018-02-06,1713.8116455078125
2018-02-07,1717.478271484375
2018-02-08,1750.127197265625
2018-02-09,1718.6715087890625
2018-02-12,1741.158447265625
2018-02-14,1771.5543212890625
2018-02-15,1765.369140625
2018-02-16,1768.5941162109375
2018-02-19,1746.0185546875
2018-02-20,1744.9580078125
2018-02-21,1697.7742919921875
2018-02-22,1696.58154296875
2018-02-23,1697.9952392578125
2018-02-26,1696.8023681640625
2018-02-27,1696.8907470703125
2018-02-28,1702.8109130859375
2018-03-01,1713.723388671875
2018-03-05,1723.045166015625
2018-03-06,1733.4271240234375
2018-03-07,1732.1903076171875
2018-03-08,1710.9840087890625
2018-03-09,1733.4271240234375
2018-03-12,1725.3868408203125
2018-03-13,1726.6239013671875
2018-03-14,1728.92138671875
2018-03-15,1732.632080078125
2018-03-16,1723.221923828125
2018-03-19,1723.1334228515625
2018-03-20,1732.9412841796875
2018-03-21,1725.0771484375
2018-03-22,1724.37060546875
2018-03-23,1705.1077880859375
2018-03-26,1684.211181640625
2018-03-27,1677.061279296875
2018-03-28,1673.8636474609375
2018-04-02,1646.6826171875
2018-04-03,1635.5797119140625
2018-04-04,1661.38330078125
2018-04-05,1692.29443359375
2018-04-06,1695.0926513671875
2018-04-09,1689.8961181640625
2018-04-10,1698.245849609375
2018-04-11,1692.6053466796875
2018-04-12,1694.692626953125
2018-04-13,1705.6180419921875
2018-04-16,1732.1768798828125
2018-04-17,1751.2740478515625
2018-04-18,1725.071044921875
2018-04-19,1750.03076171875
2018-04-20,1722.0953369140625
2018-04-23,1739.9049072265625
2018-04-24,1719.075439453125
2018-04-25,1730.0897216796875
2018-04-26,1689.8961181640625
2018-04-27,1687.7196044921875
2018-04-30,1668.44482421875
2018-05-02,1648.2371826171875
2018-05-03,1616.4234619140625
2018-05-04,1602.1209716796875
2018-05-07,1605.819580078125
2018-05-08,1584.9222412109375
2018-05-09,1587.0611572265625
2018-05-10,1583.318115234375
2018-05-11,1587.328369140625
2018-05-14,1582.1597900390625
2018-05-15,1548.5194091796875
2018-05-16,1517.5526123046875
2018-05-17,1518.6219482421875
2018-05-18,1504.052001953125
2018-05-21,1462.8819580078125
2018-05-22,1453.3468017578125
2018-05-23,1456.911376953125
2018-05-24,1462.43603515625
2018-05-25,1463.4161376953125
2018-05-28,1523.924072265625
2018-05-29,1501.334228515625
2018-05-30,1661.3370361328125
2018-05-31,1528.33544921875
2018-06-01,1586.3927001953125
2018-06-04,1609.5621337890625
2018-06-05,1621.9041748046875
2018-06-06,1642.62353515625
2018-06-07,1640.7073974609375
2018-06-08,1648.59375
2018-06-11,1575.8330078125
2018-06-12,1580.0208740234375
2018-06-13,1579.798095703125
2018-06-14,1579.263671875
2018-06-15,1585.4124755859375
2018-06-18,1577.1248779296875
2018-06-19,1569.1937255859375
2018-06-20,1558.9013671875
2018-06-21,1574.5406494140625
2018-06-22,1583.808349609375
2018-06-25,1596.996826171875
2018-06-26,1586.6600341796875
2018-06-27,1594.1455078125
2018-06-28,1594.457275390625
2018-06-29,1603.6806640625
2018-07-02,1606.22021484375
2018-07-03,1571.421875
2018-07-04,1588.0860595703125
2018-07-05,1597.7545166015625
2018-07-06,1610.3194580078125
2018-07-09,1616.3792724609375
2018-07-10,1601.72021484375
2018-07-11,1597.7545166015625
2018-07-12,1569.0599365234375
2018-07-13,1575.60986328125
2018-07-16,1561.6192626953125
2018-07-17,1587.684814453125
2018-07-18,1564.64892578125
2018-07-19,1586.3927001953125
2018-07-20,1591.33837890625
2018-07-23,1600.6954345703125
2018-07-24,1597.2640380859375
2018-07-25,1608.0916748046875
2018-07-26,1615.26513671875
2018-07-27,1609.811279296875
2018-07-30,1597.4725341796875
2018-07-31,1599.6185302734375
2018-08-01,1584.95556640625
2018-08-02,1568.9066162109375
2018-08-03,1555.9427490234375
2018-08-06,1565.9559326171875
2018-08-07,1571.0526123046875
2018-08-08,1583.7930908203125
2018-08-09,1583.2567138671875
2018-08-10,1580.1275634765625
2018-08-13,1592.5107421875
2018-08-14,1614.5946044921875
2018-08-16,1610.4818115234375
2018-08-17,1609.5877685546875
2018-08-20,1608.8724365234375
2018-08-21,1611.822998046875
2018-08-23,1579.3228759765625
2018-08-24,1557.328369140625
2018-08-27,1569.3536376953125
2018-08-28,1579.3670654296875
2018-08-29,1552.8575439453125
2018-08-30,1560.591796875
2018-08-31,1578.2943115234375
2018-09-03,1573.3323974609375
2018-09-04,1575.2099609375
2018-09-05,1581.4688720703125
2018-09-06,1586.698974609375
2018-09-07,1575.92529296875
2018-09-10,1566.0899658203125
2018-09-11,1555.3167724609375
2018-09-12,1553.394287109375
2018-09-14,1563.1397705078125
2018-09-17,1561.9775390625
2018-09-18,1557.9541015625
2018-09-19,1578.78662109375
2018-09-21,1533.7239990234375
2018-09-24,1562.8270263671875
2018-09-25,1543.693115234375
2018-09-26,1564.6595458984375
2018-09-27,1564.614990234375
2018-09-28,1570.1583251953125
2018-10-01,1528.359375
2018-10-03,1515.886962890625
2018-10-04,1450.35009765625
2018-10-05,1453.8817138671875
2018-10-08,1444.5828857421875
2018-10-09,1441.811767578125
2018-10-10,1442.4375
2018-10-11,1449.5902099609375
2018-10-12,1451.8701171875
2018-10-15,1448.4278564453125
2018-10-16,1404.97509765625
2018-10-17,1406.629150390625
2018-10-19,1314.49267578125
2018-10-22,1255.6614990234375
2018-10-23,1211.7620849609375
2018-10-24,1211.717529296875
2018-10-25,1216.4110107421875
2018-10-26,1230.314208984375
2018-10-29,1258.6673583984375
2018-10-30,1275.56201171875
2018-10-31,1296.50048828125
2018-11-01,1310.475341796875
2018-11-02,1350.2412109375
2018-11-05,1347.76953125
2018-11-06,1342.0631103515625
2018-11-07,1377.3804931640625
2018-11-09,1348.12890625
2018-11-12,1348.21923828125
2018-11-13,1350.914794921875
2018-11-14,1343.770751953125
2018-11-15,1337.4351806640625
2018-11-16,1348.4886474609375
2018-11-19,1347.230224609375
2018-11-20,1344.84912109375
2018-11-21,1335.9078369140625
2018-11-22,1344.1746826171875
2018-11-26,1340.3553466796875
2018-11-27,1327.8636474609375
2018-11-28,1347.005615234375
2018-11-29,1335.5926513671875
2018-11-30,1348.30859375
2018-12-03,1347.6798095703125
2018-12-04,1387.1756591796875
2018-12-05,1386.142578125
2018-12-06,1378.458740234375
2018-12-07,1396.5223388671875
2018-12-10,1339.99609375
2018-12-11,1347.3201904296875
2018-12-12,1369.3372802734375
2018-12-13,1389.602294921875
2018-12-14,1412.5179443359375
2018-12-17,1440.8707275390625
2018-12-18,1437.3660888671875
2018-12-19,1467.2467041015625
2018-12-20,1464.370849609375
2018-12-21,1441.724853515625
2018-12-24,1441.5001220703125
2018-12-26,1455.02490234375
2018-12-27,1451.9248046875
2018-12-28,1445.6339111328125
2018-12-31,1450.03759765625
2019-01-01,1455.294677734375
2019-01-02,1460.3270263671875
2019-01-03,1472.0096435546875
2019-01-04,1461.585205078125
2019-01-07,1473.627197265625
2019-01-08,1463.0228271484375
2019-01-09,1471.69482421875
2019-01-10,1481.9849853515625
2019-01-11,1482.16455078125
2019-01-14,1462.348876953125
2019-01-15,1481.17578125
2019-01-16,1480.81689453125
2019-01-17,1486.9276123046875
2019-01-18,1495.2847900390625
2019-01-21,1468.055419921875
2019-01-22,1492.5443115234375
2019-01-23,1479.603271484375
2019-01-24,1480.681884765625
2019-01-25,1479.603271484375
2019-01-28,1479.603271484375
2019-01-29,1492.05029296875
2019-01-30,1494.34130859375
2019-01-31,1481.5804443359375
2019-02-01,1491.645751953125
2019-02-04,1469.8079833984375
2019-02-05,1474.5260009765625
2019-02-06,1488.6800537109375
2019-02-07,1486.52294921875
2019-02-08,1474.7054443359375
2019-02-11,1398.903564453125
2019-02-12,1464.730712890625
2019-02-14,1466.21337890625
2019-02-15,1460.2821044921875
2019-02-18,1404.02587890625
2019-02-19,1412.2034912109375
2019-02-20,1405.8232421875
2019-02-21,1399.0380859375
2019-02-22,1381.649169921875
2019-02-25,1376.436767578125
2019-02-26,1326.5159912109375
2019-02-27,1343.5452880859375
2019-02-28,1310.2501220703125
2019-03-01,1322.6068115234375
2019-03-05,1327.9989013671875
2019-03-06,1356.486572265625
2019-03-07,1347.409912109375
2019-03-08,1289.266845703125
2019-03-11,1297.0401611328125
2019-03-12,1331.548583984375
2019-03-13,1326.1568603515625
2019-03-14,1316.45068359375
2019-03-15,1292.9510498046875
2019-03-18,1318.56298828125
2019-03-19,1334.6043701171875
2019-03-20,1330.8743896484375
2019-03-22,1334.8289794921875
2019-03-25,1326.1568603515625
2019-03-26,1330.110595703125
2019-03-27,1331.0091552734375
2019-03-28,1310.819580078125
2019-04-01,1324.1287841796875
2019-04-02,1304.8895263671875
2019-04-03,1290.9912109375
2019-04-04,1303.440185546875
2019-04-05,1315.3009033203125
2019-04-08,1328.112548828125
2019-04-09,1308.8726806640625
2019-04-10,1344.9976806640625
2019-04-11,1378.45166015625
2019-04-12,1394.7938232421875
2019-04-15,1420.4166259765625
2019-04-16,1462.69775390625
2019-04-18,1354.8662109375
2019-04-22,1338.43359375
2019-04-23,1334.0875244140625
2019-04-24,1322.4537353515625
