Date,LATO-B.ST
2020-10-14,198.59747314453125
2020-10-15,196.37229919433594
2020-10-16,196.9285888671875
2020-10-19,198.41204833984375
2020-10-20,196.55772399902344
2020-10-21,194.51797485351562
2020-10-22,195.25970458984375
2020-10-23,196.18687438964844
2020-10-26,190.62391662597656
2020-10-27,190.99476623535156
2020-10-28,185.33909606933594
2020-10-29,186.1735382080078
2020-10-30,192.66366577148438
2020-11-02,193.59083557128906
2020-11-03,198.96835327148438
2020-11-04,208.0544891357422
2020-11-05,217.88241577148438
2020-11-06,217.88241577148438
2020-11-09,222.5181884765625
2020-11-10,211.5777130126953
2020-11-11,212.50486755371094
2020-11-12,213.80288696289062
2020-11-13,214.5446014404297
2020-11-16,212.31942749023438
2020-11-17,211.9485626220703
2020-11-18,213.61744689941406
2020-11-19,212.31942749023438
2020-11-20,215.65721130371094
2020-11-23,203.04783630371094
2020-11-24,202.3061065673828
2020-11-25,200.82266235351562
2020-11-26,201.93527221679688
2020-11-27,203.97500610351562
2020-11-30,209.3525390625
2020-12-01,202.3061065673828
2020-12-02,202.12066650390625
2020-12-03,200.63722229003906
2020-12-04,175.2330780029297
2020-12-07,175.2330780029297
2020-12-08,175.78936767578125
2020-12-09,173.8423309326172
2020-12-10,171.52444458007812
2020-12-11,176.43838500976562
2020-12-14,179.12713623046875
2020-12-15,178.2926788330078
2020-12-16,177.64369201660156
2020-12-17,181.6304473876953
2020-12-18,182.186767578125
2020-12-21,179.86886596679688
2020-12-22,180.61058044433594
2020-12-23,180.05430603027344
2020-12-28,184.87550354003906
2020-12-29,184.22653198242188
2020-12-30,185.15365600585938
2021-01-04,184.13380432128906
2021-01-05,181.07420349121094
2021-01-07,180.88873291015625
2021-01-08,181.2595977783203
2021-01-11,177.55096435546875
2021-01-12,177.73638916015625
2021-01-13,178.38540649414062
2021-01-14,179.034423828125
2021-01-15,178.01455688476562
2021-01-18,177.2728271484375
2021-01-19,180.79603576660156
2021-01-20,180.79603576660156
2021-01-21,184.50466918945312
2021-01-22,182.6503448486328
2021-01-25,179.49801635742188
2021-01-26,183.2993621826172
2021-01-27,179.86886596679688
2021-01-28,181.6304473876953
2021-01-29,173.74960327148438
2021-02-01,177.82911682128906
2021-02-02,179.68344116210938
2021-02-03,181.07420349121094
2021-02-04,180.5178680419922
2021-02-05,181.2595977783203
2021-02-08,181.72315979003906
2021-02-09,181.5377655029297
2021-02-10,181.16688537597656
2021-02-11,182.186767578125
2021-02-12,188.39874267578125
2021-02-15,196.18687438964844
2021-02-16,192.66366577148438
2021-02-17,189.1404571533203
2021-02-18,186.1735382080078
2021-02-19,186.54441833496094
2021-02-22,183.94834899902344
2021-02-23,178.10728454589844
2021-02-24,179.31256103515625
2021-02-25,180.7032928466797
2021-02-26,178.2926788330078
2021-03-01,184.04107666015625
2021-03-02,186.1735382080078
2021-03-03,185.98812866210938
2021-03-04,187.10069274902344
2021-03-05,187.28614807128906
2021-03-08,192.29278564453125
2021-03-09,194.51797485351562
2021-03-10,198.2266387939453
2021-03-11,201.56439208984375
2021-03-12,201.19354248046875
2021-03-15,200.63722229003906
2021-03-16,206.38563537597656
2021-03-17,204.3458709716797
2021-03-18,202.86239624023438
2021-03-19,200.45179748535156
2021-03-22,201.3789520263672
2021-03-23,201.3789520263672
2021-03-24,202.67698669433594
2021-03-25,203.04783630371094
2021-03-26,207.31277465820312
2021-03-29,206.38563537597656
2021-03-30,209.5379638671875
2021-03-31,209.72337341308594
2021-04-01,212.31942749023438
2021-04-06,213.33932495117188
2021-04-07,213.24659729003906
2021-04-08,216.39892578125
2021-04-09,217.88241577148438
2021-04-12,219.36585998535156
2021-04-13,224.650634765625
2021-04-14,223.25991821289062
2021-04-15,227.8957061767578
2021-04-16,231.14076232910156
2021-04-19,232.53150939941406
2021-04-20,226.69039916992188
2021-04-21,230.21360778808594
2021-04-22,235.31298828125
2021-04-23,238.0944366455078
2021-04-26,238.0944366455078
2021-04-27,240.69053649902344
2021-04-28,238.46533203125
2021-04-29,242.82296752929688
2021-04-30,240.1342010498047
2021-05-03,242.45211791992188
2021-05-04,235.4984130859375
2021-05-05,239.29977416992188
2021-05-06,235.0348358154297
2021-05-07,242.359375
2021-05-10,239.20706176757812
2021-05-11,235.8300018310547
2021-05-12,236.2990264892578
2021-05-14,242.39646911621094
2021-05-17,240.6141357421875
2021-05-18,244.3664093017578
2021-05-19,244.0850067138672
2021-05-20,252.33998107910156
2021-05-21,255.15419006347656
2021-05-24,255.52940368652344
2021-05-25,255.24801635742188
2021-05-26,257.78076171875
2021-05-27,258.8126525878906
2021-05-28,263.9720153808594
2021-05-31,266.1296081542969
2021-06-01,257.1241455078125
2021-06-02,256.8426818847656
2021-06-03,255.90463256835938
2021-06-04,257.1241455078125
2021-06-07,256.7489318847656
2021-06-08,255.71701049804688
2021-06-09,258.43743896484375
2021-06-10,257.78076171875
2021-06-11,259.46929931640625
2021-06-14,261.15777587890625
2021-06-15,261.15777587890625
2021-06-16,263.69061279296875
2021-06-17,260.2197265625
2021-06-18,260.0321350097656
2021-06-21,259.5631103515625
2021-06-22,259.0002746582031
2021-06-23,255.6232147216797
2021-06-24,259.1878662109375
2021-06-28,260.5011901855469
2021-06-29,264.1596374511719
2021-06-30,263.4091796875
2021-07-01,261.43927001953125
2021-07-02,263.9720153808594
2021-07-05,265.2853088378906
2021-07-06,268.662353515625
2021-07-07,275.7916564941406
2021-07-08,270.4446716308594
2021-07-09,274.5721740722656
2021-07-12,279.168701171875
2021-07-13,285.0785217285156
2021-07-14,286.7670593261719
2021-07-15,288.45556640625
2021-07-16,290.80072021484375
2021-07-19,289.95648193359375
2021-07-20,295.4910583496094
2021-07-21,299.8061828613281
2021-07-22,308.6239929199219
2021-07-23,309.093017578125
2021-07-26,308.4364013671875
2021-07-27,311.43817138671875
2021-07-28,311.6258239746094
2021-07-29,313.97100830078125
2021-07-30,315.565673828125
2021-08-02,319.22412109375
2021-08-03,325.0401611328125
2021-08-04,330.19952392578125
2021-08-05,332.82611083984375
2021-08-06,316.40997314453125
2021-08-09,300.181396484375
2021-08-10,302.2451477050781
2021-08-11,301.4946594238281
2021-08-12,303.8398742675781
2021-08-13,301.11944580078125
2021-08-16,293.1458740234375
2021-08-17,294.552978515625
2021-08-18,289.0184020996094
2021-08-19,286.0166015625
2021-08-20,286.7670593261719
2021-08-23,285.6413879394531
2021-08-24,280.7633972167969
2021-08-25,277.94921875
2021-08-26,280.012939453125
2021-08-27,281.4200439453125
2021-08-30,282.73333740234375
2021-08-31,281.70147705078125
2021-09-01,285.54754638671875
2021-09-02,289.675048828125
2021-09-03,284.51568603515625
2021-09-06,286.95465087890625
2021-09-07,284.046630859375
2021-09-08,279.7315368652344
2021-09-09,281.70147705078125
2021-09-10,280.66961669921875
2021-09-13,273.2588806152344
2021-09-14,275.5102844238281
2021-09-15,269.506591796875
2021-09-16,273.4465026855469
2021-09-17,272.1332092285156
2021-09-20,263.8782043457031
2021-09-21,265.2853088378906
2021-09-22,265.2853088378906
2021-09-23,271.57037353515625
2021-09-24,267.5366516113281
2021-09-27,259.6568603515625
2021-09-28,251.0266876220703
2021-09-29,254.0284881591797
2021-09-30,255.52940368652344
2021-10-01,250.55767822265625
2021-10-04,246.80540466308594
2021-10-05,255.9984588623047
2021-10-06,252.33998107910156
2021-10-07,256.561279296875
2021-10-08,252.4337921142578
2021-10-11,250.65147399902344
2021-10-12,258.90643310546875
2021-10-13,267.3490295410156
2021-10-14,269.31903076171875
2021-10-15,274.7597961425781
2021-10-18,273.2588806152344
2021-10-19,276.7297058105469
2021-10-20,278.7934875488281
2021-10-21,284.7032775878906
2021-10-22,287.9865417480469
2021-10-25,292.02020263671875
2021-10-26,292.77069091796875
2021-10-27,292.3016357421875
2021-10-28,295.5848693847656
2021-10-29,291.9264221191406
2021-11-01,293.42730712890625
2021-11-02,298.2114562988281
2021-11-03,307.404541015625
2021-11-04,307.7797546386719
2021-11-05,309.46826171875
2021-11-08,313.5957336425781
2021-11-09,308.9053955078125
2021-11-10,308.0611572265625
2021-11-11,308.53021240234375
2021-11-12,319.3179626464844
2021-11-15,324.4773254394531
2021-11-16,325.5091857910156
2021-11-17,329.91815185546875
2021-11-18,332.3570556640625
2021-11-19,336.2031555175781
2021-11-22,325.9782409667969
2021-11-23,314.1585998535156
2021-11-24,314.7214660644531
2021-11-25,324.38348388671875
2021-11-26,315.4718933105469
2021-11-29,320.72503662109375
2021-11-30,320.0684509277344
2021-12-01,321.194091796875
2021-12-02,311.81341552734375
2021-12-03,305.15313720703125
2021-12-06,306.654052734375
2021-12-07,315.1904602050781
2021-12-08,316.40997314453125
2021-12-09,322.0383605957031
2021-12-10,319.8807678222656
2021-12-13,316.1285095214844
2021-12-14,308.7178039550781
2021-12-15,312.0948791503906
2021-12-16,318.0984802246094
2021-12-17,315.4718933105469
2021-12-20,314.9090576171875
2021-12-21,318.0046691894531
2021-12-22,321.0065002441406
2021-12-23,329.6366882324219
2021-12-27,335.5465087890625
2021-12-28,341.362548828125
2021-12-29,345.30242919921875
2021-12-30,345.8652648925781
2022-01-03,341.83154296875
2022-01-04,340.04925537109375
2022-01-05,331.1376037597656
2022-01-07,321.5693054199219
2022-01-10,304.8717346191406
2022-01-11,302.99560546875
2022-01-12,306.74786376953125
2022-01-13,302.0575256347656
2022-01-14,288.1741638183594
2022-01-17,286.2980041503906
2022-01-18,275.6040344238281
