Date,GRINFRA.NS
2022-09-30,1209.6895751953125
2022-10-03,1218.37841796875
2022-10-04,1210.2325439453125
2022-10-06,1215.7125244140625
2022-10-07,1222.1304931640625
2022-10-10,1229.8814697265625
2022-10-11,1202.67919921875
2022-10-12,1198.4827880859375
2022-10-13,1206.7767333984375
2022-10-14,1203.22216796875
2022-10-17,1207.171630859375
2022-10-18,1200.655029296875
2022-10-19,1219.464599609375
2022-10-20,1219.908935546875
2022-10-21,1193.348388671875
2022-10-24,1212.9478759765625
2022-10-25,1202.2841796875
2022-10-27,1207.2703857421875
2022-10-28,1206.184326171875
2022-10-31,1204.99951171875
2022-11-01,1199.9144287109375
2022-11-02,1220.0570068359375
2022-11-03,1206.87548828125
2022-11-04,1210.5782470703125
2022-11-07,1200.3094482421875
2022-11-09,1208.1590576171875
2022-11-10,1203.3702392578125
2022-11-11,1150.3480224609375
2022-11-14,1128.0330810546875
2022-11-15,1106.9525146484375
2022-11-16,1150.3973388671875
2022-11-17,1147.9288330078125
2022-11-18,1143.7818603515625
2022-11-21,1129.267333984375
2022-11-22,1134.4017333984375
2022-11-23,1150.0517578125
2022-11-24,1169.157470703125
2022-11-25,1163.38134765625
2022-11-28,1172.7120361328125
2022-11-29,1195.3231201171875
2022-11-30,1192.6077880859375
2022-12-01,1188.5595703125
2022-12-02,1191.126708984375
2022-12-05,1211.3187255859375
2022-12-06,1197.051025390625
2022-12-07,1199.717041015625
2022-12-08,1203.419677734375
2022-12-09,1210.775634765625
2022-12-12,1206.7767333984375
2022-12-13,1230.967529296875
2022-12-14,1218.23046875
2022-12-15,1204.357666015625
2022-12-16,1174.34130859375
2022-12-19,1168.0714111328125
2022-12-20,1161.9002685546875
2022-12-21,1143.9300537109375
2022-12-22,1140.4248046875
2022-12-23,1134.5499267578125
2022-12-26,1116.2833251953125
2022-12-27,1100.97900390625
2022-12-28,1109.2235107421875
2022-12-29,1153.8531494140625
2022-12-30,1125.515380859375
2023-01-02,1157.5557861328125
2023-01-03,1163.82568359375
2023-01-04,1154.445556640625
2023-01-05,1154.7418212890625
2023-01-06,1147.0401611328125
2023-01-09,1189.1026611328125
2023-01-10,1179.9200439453125
2023-01-11,1220.2545166015625
2023-01-12,1203.3209228515625
2023-01-13,1195.125732421875
2023-01-16,1192.509033203125
2023-01-17,1197.446044921875
2023-01-18,1189.9912109375
2023-01-19,1202.531005859375
2023-01-20,1211.0224609375
2023-01-23,1221.58740234375
2023-01-24,1222.2786865234375
2023-01-25,1219.7607421875
2023-01-27,1218.477294921875
2023-01-30,1208.948974609375
2023-01-31,1220.896240234375
2023-02-01,1182.783447265625
2023-02-02,1143.9300537109375
2023-02-03,1113.3211669921875
2023-02-06,1122.9974365234375
2023-02-07,1139.14111328125
2023-02-08,1112.5806884765625
2023-02-09,1120.23291015625
2023-02-10,1151.236572265625
2023-02-13,1186.1898193359375
2023-02-14,1198.7296142578125
2023-02-15,1167.4295654296875
2023-02-16,1143.189453125
2023-02-17,1135.7840576171875
2023-02-20,1139.8323974609375
2023-02-21,1115.9376220703125
2023-02-22,1091.253173828125
2023-02-23,1054.37451171875
2023-02-24,1064.7913818359375
2023-02-27,1046.9197998046875
2023-02-28,1023.0745849609375
2023-03-01,1004.1168823242188
2023-03-02,1001.9939575195312
2023-03-03,995.6253662109375
2023-03-06,989.7010498046875
2023-03-08,1015.9653930664062
2023-03-09,1053.732666015625
2023-03-10,1031.91162109375
2023-03-13,997.353271484375
2023-03-14,983.4312133789062
2023-03-15,1053.9794921875
2023-03-16,1016.5579223632812
2023-03-17,1006.4865112304688
2023-03-20,976.91455078125
2023-03-21,965.757080078125
2023-03-22,953.0692749023438
2023-03-23,1015.7679443359375
2023-03-24,986.6895751953125
2023-03-27,972.175048828125
2023-03-28,930.7544555664062
2023-03-29,960.227783203125
2023-03-31,991.9226684570312
2023-04-03,1026.9254150390625
2023-04-05,1014.7805786132812
2023-04-06,1001.006591796875
2023-04-10,1003.3763427734375
2023-04-11,996.9583740234375
2023-04-12,983.0856323242188
2023-04-13,979.4323120117188
2023-04-17,966.9419555664062
2023-04-18,958.2036743164062
2023-04-19,963.8317260742188
2023-04-20,976.1740112304688
2023-04-21,966.3001708984375
2023-04-24,958.154296875
2023-04-25,968.028076171875
2023-04-26,965.6090087890625
2023-04-27,965.3128051757812
2023-04-28,969.0155029296875
2023-05-02,987.2326049804688
2023-05-03,977.7044067382812
2023-05-04,998.3406372070312
2023-05-05,993.7493896484375
2023-05-08,998.48876953125
2023-05-09,1000.6116943359375
2023-05-10,1016.85400390625
2023-05-11,1021.9390869140625
2023-05-12,1048.40087890625
2023-05-15,1061.6317138671875
2023-05-16,1048.94384765625
2023-05-17,1071.5054931640625
2023-05-18,1068.2965087890625
2023-05-19,1090.068359375
2023-05-22,1077.1829833984375
2023-05-23,1093.919189453125
2023-05-24,1098.263671875
2023-05-25,1129.3660888671875
2023-05-26,1121.26953125
2023-05-29,1108.137451171875
2023-05-30,1143.23876953125
2023-05-31,1244.0009765625
2023-06-01,1252.0482177734375
2023-06-02,1260.98388671875
2023-06-05,1259.799072265625
2023-06-06,1249.92529296875
2023-06-07,1276.3377685546875
2023-06-08,1238.8172607421875
2023-06-09,1222.7723388671875
2023-06-12,1241.878173828125
2023-06-13,1244.692138671875
2023-06-14,1230.3258056640625
2023-06-15,1262.1688232421875
2023-06-16,1255.5040283203125
2023-06-19,1233.8309326171875
2023-06-20,1249.5302734375
2023-06-21,1278.85546875
2023-06-22,1274.6591796875
2023-06-23,1271.005859375
2023-06-26,1251.3076171875
2023-06-27,1246.5682373046875
2023-06-28,1252.68994140625
2023-06-30,1265.229736328125
2023-07-03,1267.7474365234375
2023-07-04,1273.3756103515625
2023-07-05,1295.4434814453125
2023-07-06,1316.3759765625
2023-07-07,1306.502197265625
2023-07-10,1311.6365966796875
2023-07-11,1322.9420166015625
2023-07-12,1317.3140869140625
2023-07-13,1313.5618896484375
2023-07-14,1306.502197265625
2023-07-17,1308.5263671875
2023-07-18,1294.900390625
2023-07-19,1289.2230224609375
2023-07-20,1282.3607177734375
2023-07-21,1274.5111083984375
2023-07-24,1260.6383056640625
2023-07-25,1238.0767822265625
2023-07-26,1279.941650390625
2023-07-27,1289.7166748046875
2023-07-28,1267.4512939453125
2023-07-31,1314.154296875
2023-08-01,1285.372314453125
2023-08-02,1275.794677734375
2023-08-03,1294.3079833984375
2023-08-04,1300.7259521484375
2023-08-07,1323.435791015625
2023-08-08,1312.6240234375
2023-08-09,1304.132568359375
2023-08-10,1290.4571533203125
2023-08-11,1265.08154296875
2023-08-14,1250.073486328125
2023-08-16,1236.6943359375
2023-08-17,1222.47607421875
2023-08-18,1209.0477294921875
2023-08-21,1240.1502685546875
2023-08-22,1241.0389404296875
2023-08-23,1235.1146240234375
2023-08-24,1252.443115234375
2023-08-25,1256.985107421875
2023-08-28,1266.908203125
2023-08-29,1269.9197998046875
2023-08-30,1273.7706298828125
2023-08-31,1251.8013916015625
2023-09-01,1259.0091552734375
2023-09-04,1276.53515625
2023-09-05,1266.85888671875
2023-09-06,1269.72216796875
2023-09-07,1268.73486328125
2023-09-08,1254.02294921875
2023-09-11,1253.13427734375
2023-09-12,1227.5611572265625
2023-09-13,1200.655029296875
2023-09-14,1201.148681640625
2023-09-15,1247.3087158203125
2023-09-18,1242.9642333984375
2023-09-20,1229.3876953125
2023-09-21,1213.095947265625
2023-09-22,1220.402587890625
2023-09-25,1228.89404296875
2023-09-26,1185.4000244140625
2023-09-27,1177.797119140625
2023-09-28,1188.06591796875
2023-09-29,1192.16357421875
2023-10-03,1185.6961669921875
2023-10-04,1196.26123046875
2023-10-05,1194.4344482421875
2023-10-06,1194.3851318359375
2023-10-09,1177.402099609375
2023-10-10,1188.5595703125
2023-10-11,1195.8662109375
2023-10-12,1194.03955078125
2023-10-13,1184.610107421875
2023-10-16,1184.90625
2023-10-17,1184.85693359375
2023-10-18,1189.744384765625
2023-10-19,1183.1783447265625
2023-10-20,1177.797119140625
2023-10-23,1122.2076416015625
2023-10-25,1088.63671875
2023-10-26,1086.3162841796875
2023-10-27,1113.5186767578125
2023-10-30,1101.275146484375
2023-10-31,1106.0145263671875
2023-11-01,1094.1165771484375
2023-11-02,1114.30859375
2023-11-03,1137.314453125
2023-11-06,1158.7900390625
2023-11-07,1156.8646240234375
2023-11-08,1162.640869140625
2023-11-09,1137.561279296875
2023-11-10,1092.88232421875
2023-11-13,1094.462158203125
2023-11-15,1086.0201416015625
2023-11-16,1080.9844970703125
2023-11-17,1071.9005126953125
2023-11-20,1070.0738525390625
2023-11-21,1065.28515625
2023-11-22,1053.3870849609375
2023-11-23,1044.451416015625
2023-11-24,1045.438720703125
2023-11-28,1050.869384765625
2023-11-29,1038.2308349609375
2023-11-30,1022.9264526367188
2023-12-01,1032.7508544921875
2023-12-04,1060.9405517578125
2023-12-05,1112.8275146484375
2023-12-06,1199.0751953125
2023-12-07,1210.08447265625
2023-12-08,1215.16943359375
2023-12-11,1213.6883544921875
2023-12-12,1179.32763671875
2023-12-13,1165.65234375
2023-12-14,1201.00048828125
2023-12-15,1219.9583740234375
2023-12-18,1231.9549560546875
2023-12-19,1215.16943359375
2023-12-20,1146.694580078125
2023-12-21,1176.2667236328125
2023-12-22,1175.3780517578125
2023-12-26,1170.046142578125
2023-12-27,1146.5465087890625
2023-12-28,1139.289306640625
2023-12-29,1129.760986328125
2024-01-01,1118.9986572265625
2024-01-02,1096.5850830078125
2024-01-03,1083.008544921875
2024-01-04,1073.2333984375
2024-01-05,1091.1544189453125
2024-01-08,1084.9339599609375
2024-01-09,1110.8033447265625
2024-01-10,1115.7896728515625
2024-01-11,1113.271728515625
2024-01-12,1114.5059814453125
2024-01-15,1114.5059814453125
2024-01-16,1125.0216064453125
2024-01-17,1137.314453125
2024-01-18,1134.0068359375
2024-01-19,1136.9688720703125
2024-01-23,1114.9503173828125
2024-01-24,1154.7911376953125
2024-01-25,1148.3238525390625
2024-01-29,1169.552490234375
2024-01-30,1167.6763916015625
2024-01-31,1199.6181640625
2024-02-01,1216.4036865234375
2024-02-02,1249.431640625
2024-02-05,1298.0107421875
2024-02-06,1323.0902099609375
2024-02-07,1324.7686767578125
2024-02-08,1299.4425048828125
2024-02-09,1275.103515625
2024-02-12,1213.1453857421875
2024-02-13,1188.2633056640625
2024-02-14,1174.193115234375
2024-02-15,1197.69287109375
2024-02-16,1171.823486328125
2024-02-19,1180.80859375
2024-02-20,1168.268798828125
2024-02-21,1167.725830078125
2024-02-22,1252.5911865234375
2024-02-23,1252.0482177734375
2024-02-26,1222.673583984375
2024-02-27,1258.4661865234375
2024-02-28,1212.602294921875
2024-02-29,1197.544677734375
2024-03-01,1212.059326171875
2024-03-04,1228.00537109375
2024-03-05,1204.8018798828125
2024-03-06,1206.4805908203125
2024-03-07,1237.9285888671875
2024-03-11,1226.425537109375
2024-03-12,1233.2879638671875
2024-03-13,1198.1370849609375
2024-03-14,1212.059326171875
2024-03-15,1221.8836669921875
2024-03-18,1239.656494140625
2024-03-19,1243.95166015625
2024-03-20,1247.16064453125
2024-03-21,1269.426025390625
2024-03-22,1293.221923828125
2024-03-26,1258.021728515625
2024-03-27,1256.2445068359375
2024-03-28,1291.69140625
2024-04-01,1366.1400146484375
2024-04-02,1377.1492919921875
2024-04-03,1355.6737060546875
2024-04-04,1342.294677734375
2024-04-05,1338.34521484375
2024-04-08,1323.18896484375
2024-04-09,1324.17626953125
2024-04-10,1337.654052734375
2024-04-12,1336.5185546875
2024-04-15,1312.0809326171875
2024-04-16,1311.044189453125
2024-04-18,1308.08203125
2024-04-19,1304.7249755859375
2024-04-22,1333.9019775390625
2024-04-23,1329.5576171875
2024-04-24,1330.7918701171875
2024-04-25,1332.4208984375
2024-04-26,1345.1580810546875
2024-04-29,1337.9996337890625
2024-04-30,1352.3660888671875
2024-05-02,1388.1585693359375
2024-05-03,1376.063232421875
2024-05-06,1352.5634765625
2024-05-07,1316.4254150390625
2024-05-08,1329.853759765625
2024-05-09,1296.3321533203125
2024-05-10,1313.7100830078125
2024-05-13,1307.7857666015625
2024-05-14,1341.9490966796875
2024-05-15,1443.6494140625
2024-05-16,1512.37109375
2024-05-17,1541.054443359375
2024-05-21,1550.582763671875
2024-05-22,1601.827880859375
2024-05-23,1577.143310546875
2024-05-24,1593.188232421875
2024-05-27,1546.5345458984375
2024-05-28,1529.25537109375
2024-05-29,1567.8619384765625
2024-05-30,1537.4505615234375
2024-05-31,1590.76904296875
2024-06-03,1615.651123046875
2024-06-04,1479.195068359375
2024-06-05,1468.679443359375
2024-06-06,1521.3563232421875
2024-06-07,1517.1104736328125
2024-06-10,1623.451416015625
2024-06-11,1675.43701171875
2024-06-12,1692.37060546875
2024-06-13,1644.8282470703125
2024-06-14,1664.1807861328125
2024-06-18,1686.4462890625
2024-06-19,1689.6552734375
2024-06-20,1728.706298828125
2024-06-21,1734.97607421875
2024-06-24,1728.4593505859375
2024-06-25,1728.854248046875
2024-06-26,1816.43505859375
2024-06-27,1727.66943359375
2024-06-28,1718.0919189453125
2024-07-01,1700.9608154296875
2024-07-02,1698.2454833984375
2024-07-03,1784.5919189453125
2024-07-04,1775.4093017578125
2024-07-05,1766.2266845703125
2024-07-08,1734.97607421875
2024-07-09,1768.3001708984375
2024-07-10,1727.1263427734375
2024-07-11,1736.3583984375
2024-07-12,1703.0343017578125
2024-07-15,1722.8807373046875
2024-07-16,1756.0072021484375
2024-07-18,1702.9849853515625
2024-07-19,1676.572509765625
2024-07-22,1656.7755126953125
2024-07-23,1701.9481201171875
2024-07-24,1675.3876953125
2024-07-25,1676.7205810546875
2024-07-26,1688.2236328125
2024-07-29,1686.1500244140625
2024-07-30,1710.7852783203125
2024-07-31,1757.0440673828125
2024-08-01,1747.81201171875
2024-08-02,1659.3427734375
2024-08-05,1618.415771484375
2024-08-06,1578.179931640625
2024-08-07,1595.952880859375
2024-08-08,1593.188232421875
2024-08-09,1582.721923828125
2024-08-12,1578.4761962890625
2024-08-13,1552.0638427734375
2024-08-14,1556.9019775390625
2024-08-16,1584.25244140625
2024-08-19,1571.268310546875
2024-08-20,1546.6331787109375
2024-08-21,1545.6951904296875
2024-08-22,1543.2266845703125
2024-08-23,1548.9041748046875
2024-08-26,1526.5400390625
2024-08-27,1513.111572265625
2024-08-28,1497.6097412109375
2024-08-29,1473.5670166015625
2024-08-30,1510.346923828125
2024-09-02,1569.19482421875
2024-09-03,1584.5487060546875
2024-09-04,1579.6610107421875
2024-09-05,1586.67138671875
2024-09-06,1609.8255615234375
2024-09-09,1629.3756103515625
2024-09-10,1633.4732666015625
2024-09-11,1602.469482421875
2024-09-12,1604.7899169921875
2024-09-13,1602.2720947265625
2024-09-16,1617.2802734375
2024-09-17,1623.8463134765625
2024-09-18,1648.7777099609375
2024-09-19,1603.4075927734375
2024-09-20,1648.33349609375
2024-09-23,1644.9268798828125
2024-09-24,1675.288818359375
2024-09-25,1643.051025390625
2024-09-26,1630.2642822265625
2024-09-27,1689.6552734375
2024-09-30,1671.6356201171875
2024-10-01,1720.560302734375
2024-10-03,1667.4886474609375
2024-10-04,1661.021240234375
2024-10-07,1580.3028564453125
2024-10-08,1581.93212890625
2024-10-09,1618.0701904296875
2024-10-10,1627.549072265625
2024-10-11,1598.223876953125
2024-10-14,1581.783935546875
2024-10-15,1598.6680908203125
2024-10-16,1615.157470703125
2024-10-17,1592.1514892578125
2024-10-18,1604.1973876953125
2024-10-21,1552.903076171875
2024-10-22,1514.888916015625
2024-10-23,1532.859130859375
2024-10-24,1546.8306884765625
2024-10-25,1494.05517578125
2024-10-28,1529.008544921875
2024-10-29,1526.786865234375
2024-10-30,1537.0062255859375
2024-10-31,1598.86572265625
2024-11-01,1581.3397216796875
2024-11-04,1558.926025390625
2024-11-05,1558.432373046875
2024-11-06,1601.926513671875
2024-11-07,1609.282470703125
2024-11-08,1580.15478515625
2024-11-11,1620.43994140625
2024-11-12,1584.104248046875
2024-11-13,1551.2738037109375
2024-11-14,1550.089111328125
2024-11-18,1546.3863525390625
2024-11-19,1539.5733642578125
2024-11-21,1524.7626953125
2024-11-22,1541.59765625
2024-11-25,1572.552001953125
2024-11-26,1575.2672119140625
2024-11-27,1586.819580078125
2024-11-28,1602.4202880859375
2024-11-29,1615.3548583984375
2024-12-02,1604.49365234375
2024-12-03,1620.291748046875
2024-12-04,1621.4273681640625
2024-12-05,1614.1207275390625
2024-12-06,1627.3021240234375
2024-12-09,1623.007080078125
2024-12-10,1591.312255859375
2024-12-11,1590.8677978515625
2024-12-12,1573.7861328125
2024-12-13,1564.850341796875
2024-12-16,1564.20849609375
2024-12-17,1531.822509765625
2024-12-18,1545.2508544921875
2024-12-19,1533.40234375
2024-12-20,1510.4951171875
2024-12-23,1483.0953369140625
2024-12-24,1460.63232421875
2024-12-26,1433.18310546875
2024-12-27,1466.359130859375
2024-12-30,1429.48046875
2024-12-31,1452.3876953125
2025-01-01,1459.79296875
2025-01-02,1451.00537109375
2025-01-03,1430.41845703125
2025-01-06,1374.384521484375
2025-01-07,1386.3812255859375
2025-01-08,1366.041259765625
2025-01-09,1348.712646484375
2025-01-10,1305.36669921875
2025-01-13,1261.0333251953125
2025-01-14,1282.311279296875
2025-01-15,1301.5159912109375
2025-01-16,1310.155517578125
2025-01-17,1314.746826171875
2025-01-20,1318.5482177734375
2025-01-21,1287.5938720703125
2025-01-22,1269.0311279296875
2025-01-23,1264.2423095703125
2025-01-24,1255.1090087890625
2025-01-27,1241.72998046875
2025-01-28,1233.682861328125
2025-01-29,1245.7288818359375
2025-01-30,1235.2132568359375
2025-01-31,1263.946044921875
2025-02-01,1257.67626953125
2025-02-03,1195.9649658203125
2025-02-04,1199.6181640625
2025-02-05,1184.215087890625
2025-02-06,1184.8074951171875
2025-02-07,1174.143798828125
2025-02-10,1141.2640380859375
2025-02-11,1090.315185546875
2025-02-12,1088.0936279296875
2025-02-13,1056.9910888671875
2025-02-14,1015.224853515625
2025-02-17,1007.1283569335938
2025-02-18,1014.7311401367188
2025-02-19,1046.4261474609375
2025-02-20,1058.5216064453125
2025-02-21,1047.41357421875
2025-02-24,1006.8815307617188
2025-02-25,997.0076904296875
2025-02-27,988.0718994140625
2025-02-28,992.6632080078125
2025-03-03,988.0718994140625
2025-03-04,963.8317260742188
2025-03-05,995.970947265625
2025-03-06,1010.633544921875
2025-03-07,1022.1859130859375
2025-03-10,1001.3522338867188
2025-03-11,987.6769409179688
2025-03-12,978.0499877929688
2025-03-13,959.0499877929688
2025-03-17,908.25
2025-03-18,908.25
