Date,MYPK3.SA
2015-08-24,9.59294319152832
2015-08-25,9.530471801757812
2015-08-26,9.822010040283203
2015-08-27,10.030247688293457
2015-08-28,10.203783988952637
2015-08-31,10.405081748962402
2015-09-01,10.43284797668457
2015-09-02,11.071454048156738
2015-09-03,11.626760482788086
2015-09-04,12.147361755371094
2015-09-08,11.460165977478027
2015-09-09,11.453225135803223
2015-09-10,10.863208770751953
2015-09-11,10.536967277526855
2015-09-14,10.932625770568848
2015-09-15,10.828506469726562
2015-09-16,10.772974014282227
2015-09-17,11.244986534118652
2015-09-18,11.036746978759766
2015-09-21,10.516143798828125
2015-09-22,10.252372741699219
2015-09-23,10.252372741699219
2015-09-24,10.654970169067383
2015-09-25,10.56473159790039
2015-09-28,10.328727722167969
2015-09-29,10.75214958190918
2015-09-30,10.516143798828125
2015-10-01,10.75214958190918
2015-10-02,10.342610359191895
2015-10-05,11.02286148071289
2015-10-06,11.224161148071289
2015-10-07,10.69661808013916
2015-10-08,10.57861614227295
2015-10-09,10.412022590637207
2015-10-13,10.877093315124512
2015-10-14,10.94650650024414
2015-10-15,11.036746978759766
2015-10-16,11.085335731506348
2015-10-19,11.036746978759766
2015-10-20,10.62026309967041
2015-10-21,11.036746978759766
2015-10-22,11.106158256530762
2015-10-23,10.9603910446167
2015-10-26,11.036746978759766
2015-10-27,11.279692649841309
2015-10-28,10.974274635314941
2015-10-29,11.106158256530762
2015-10-30,11.106158256530762
2015-11-03,11.258868217468262
2015-11-04,11.467109680175781
2015-11-05,11.592053413391113
2015-11-06,11.980769157409668
2015-11-09,11.585113525390625
2015-11-10,11.279692649841309
2015-11-11,11.383813858032227
2015-11-12,11.696170806884766
2015-11-13,11.529580116271973
2015-11-16,11.4185209274292
2015-11-17,11.265810012817383
2015-11-18,10.689676284790039
2015-11-19,10.967329978942871
2015-11-23,10.7590913772583
2015-11-24,10.550848960876465
2015-11-25,10.613323211669922
2015-11-26,10.412022590637207
2015-11-27,10.481436729431152
2015-11-30,10.099663734436035
2015-12-01,10.412022590637207
2015-12-02,10.412022590637207
2015-12-03,10.59943962097168
2015-12-04,10.377315521240234
2015-12-07,10.412022590637207
2015-12-08,10.0441312789917
2015-12-09,10.203783988952637
2015-12-10,9.822010040283203
2015-12-11,9.766478538513184
2015-12-14,9.704005241394043
2015-12-15,9.488824844360352
2015-12-16,9.308349609375
2015-12-17,9.245878219604492
2015-12-18,8.787748336791992
2015-12-21,8.46844482421875
2015-12-22,8.433738708496094
2015-12-23,8.503152847290039
2015-12-28,8.843278884887695
2015-12-29,8.572566032409668
2015-12-30,8.537858963012695
2016-01-04,7.95478630065918
2016-01-05,7.857606410980225
2016-01-06,7.815958023071289
2016-01-07,7.843723297119141
2016-01-08,8.038082122802734
2016-01-11,7.95478630065918
2016-01-12,7.7118377685546875
2016-01-13,7.614660739898682
2016-01-14,7.614660739898682
2016-01-15,7.212060928344727
2016-01-18,7.371713161468506
2016-01-19,7.260651111602783
2016-01-20,6.885817527770996
2016-01-21,7.114882946014404
2016-01-22,7.330063819885254
2016-01-26,7.149590492248535
2016-01-27,7.28841495513916
2016-01-28,7.309240818023682
2016-01-29,7.420301914215088
2016-02-01,7.149590492248535
2016-02-02,7.246768474578857
2016-02-03,6.955231189727783
2016-02-04,7.392538070678711
2016-02-05,7.2675933837890625
2016-02-10,6.753934383392334
2016-02-11,6.108386039733887
2016-02-12,6.490161895751953
2016-02-15,6.247213840484619
2016-02-16,6.7331085205078125
2016-02-17,6.7331085205078125
2016-02-18,6.7331085205078125
2016-02-19,6.698400974273682
2016-02-22,6.941349506378174
2016-02-23,6.524868011474609
2016-02-24,6.448513984680176
2016-02-25,6.698400974273682
2016-02-26,6.72616720199585
2016-02-29,6.705407619476318
2016-03-01,6.8900909423828125
2016-03-02,7.216836929321289
2016-03-03,7.408624172210693
2016-03-04,8.012393951416016
2016-03-07,8.026599884033203
2016-03-08,8.076323509216309
2016-03-09,8.452791213989258
2016-03-10,8.367554664611816
2016-03-11,8.374658584594727
2016-03-14,8.651680946350098
2016-03-15,7.763782024383545
2016-03-16,7.493860244750977
2016-03-17,8.538031578063965
2016-03-18,8.552237510681152
2016-03-21,8.772435188293457
2016-03-22,9.23414134979248
2016-03-23,9.22704029083252
2016-03-24,9.23414134979248
2016-03-28,10.086527824401855
2016-03-29,9.837912559509277
2016-03-30,9.248348236083984
2016-03-31,8.999738693237305
2016-04-01,9.198625564575195
2016-04-04,8.964221000671387
2016-04-05,9.496960639953613
2016-04-06,9.063666343688965
2016-04-07,8.9500150680542
2016-04-08,9.94446086883545
2016-04-11,10.462994575500488
2016-04-12,10.668984413146973
2016-04-13,11.578193664550781
2016-04-14,11.36509895324707
2016-04-15,11.080972671508789
2016-04-18,10.413272857666016
2016-04-19,10.69029712677002
2016-04-20,10.526922225952148
2016-04-22,9.94446086883545
2016-04-25,10.065216064453125
2016-04-26,10.761327743530273
2016-04-27,11.237241744995117
2016-04-28,10.647676467895508
2016-04-29,10.335136413574219
2016-05-02,10.093626976013184
2016-05-03,9.880533218383789
2016-05-04,9.873428344726562
2016-05-05,9.411723136901855
2016-05-06,9.447237968444824
2016-05-09,9.092079162597656
2016-05-10,9.688746452331543
2016-05-11,10.022595405578613
2016-05-12,10.051010131835938
2016-05-13,9.937357902526855
2016-05-16,9.36199951171875
2016-05-17,8.9500150680542
2016-05-18,9.22704029083252
2016-05-19,9.2128324508667
2016-05-20,9.82370662689209
2016-05-23,10.299620628356934
2016-05-24,10.512718200683594
2016-05-25,10.69029712677002
2016-05-27,10.235692024230957
2016-05-30,10.043906211853027
2016-05-31,10.264102935791016
2016-06-01,10.619263648986816
2016-06-02,10.882081031799316
2016-06-03,10.761327743530273
2016-06-06,10.96021842956543
2016-06-07,11.002836227416992
2016-06-08,11.194622993469238
2016-06-09,11.009940147399902
2016-06-10,10.441685676574707
2016-06-13,10.53402328491211
2016-06-14,10.278310775756836
2016-06-15,10.228589057922363
2016-06-16,10.065216064453125
2016-06-17,10.22148609161377
2016-06-20,10.391962051391602
2016-06-21,10.34934139251709
2016-06-22,10.136248588562012
2016-06-23,10.242796897888184
2016-06-24,9.94446086883545
2016-06-27,9.55378532409668
2016-06-28,9.617714881896973
2016-06-29,9.71005630493164
2016-06-30,9.731365203857422
2016-07-01,10.036803245544434
2016-07-04,10.306723594665527
2016-07-05,10.335136413574219
2016-07-06,10.69029712677002
2016-07-07,10.874978065490723
2016-07-08,11.10228157043457
2016-07-11,11.223033905029297
2016-07-12,11.20882797241211
2016-07-13,11.727359771728516
2016-07-14,11.791288375854492
2016-07-15,11.791288375854492
2016-07-18,11.96176815032959
2016-07-19,12.125142097473145
2016-07-20,11.983077049255371
2016-07-21,12.075418472290039
2016-07-22,12.075418472290039
2016-07-25,11.8197021484375
2016-07-26,11.734465599060059
2016-07-27,12.139348983764648
2016-07-28,12.324028968811035
2016-07-29,12.288514137268066
2016-08-01,12.842562675476074
2016-08-02,12.721806526184082
2016-08-03,12.785735130310059
2016-08-04,13.35399055480957
2016-08-05,14.206375122070312
2016-08-08,13.851214408874512
2016-08-09,13.780183792114258
2016-08-10,13.503156661987305
2016-08-11,13.474742889404297
2016-08-12,13.616808891296387
2016-08-15,13.176413536071777
2016-08-16,12.899384498596191
2016-08-17,12.679186820983887
2016-08-18,12.856767654418945
2016-08-19,12.821252822875977
2016-08-22,12.60815715789795
2016-08-23,12.373747825622559
2016-08-24,12.167757987976074
2016-08-25,12.23168659210205
2016-08-26,11.997282981872559
2016-08-29,12.281408309936523
2016-08-30,12.757325172424316
2016-08-31,12.927803039550781
2016-09-01,12.522920608520508
2016-09-02,13.4889497756958
2016-09-05,13.567086219787598
2016-09-06,13.73045825958252
2016-09-08,13.773078918457031
2016-09-09,12.892285346984863
2016-09-12,13.148001670837402
2016-09-13,12.657879829406738
2016-09-14,13.14089298248291
2016-09-15,13.020139694213867
2016-09-16,12.501608848571777
2016-09-19,12.501608848571777
2016-09-20,12.714707374572754
2016-09-21,12.821252822875977
2016-09-22,13.00593090057373
2016-09-23,13.211926460266113
2016-09-26,12.757325172424316
2016-09-27,12.586847305297852
2016-09-28,12.359545707702637
2016-09-29,12.33823299407959
2016-09-30,12.437681198120117
2016-10-03,12.934903144836426
2016-10-04,12.821252822875977
2016-10-05,13.076964378356934
2016-10-06,12.821252822875977
2016-10-07,13.055657386779785
2016-10-10,13.126686096191406
2016-10-11,12.977523803710938
2016-10-13,13.240341186523438
2016-10-14,12.83545970916748
2016-10-17,12.892285346984863
2016-10-18,12.942008972167969
2016-10-19,12.622364044189453
2016-10-20,12.359545707702637
2016-10-21,12.039901733398438
2016-10-24,11.6492280960083
2016-10-25,11.997282981872559
2016-10-26,11.883630752563477
2016-10-27,11.919147491455078
2016-10-28,11.897838592529297
2016-10-31,11.507164001464844
2016-11-01,10.9744234085083
2016-11-03,10.619263648986816
2016-11-04,10.654779434204102
2016-11-07,11.09517765045166
2016-11-08,11.080972671508789
2016-11-09,10.193072319030762
2016-11-10,9.94446086883545
2016-11-11,9.376206398010254
2016-11-14,9.113386154174805
2016-11-16,9.802397727966309
2016-11-17,9.873428344726562
2016-11-18,9.802397727966309
2016-11-21,9.837912559509277
2016-11-22,9.653230667114258
2016-11-23,9.283863067626953
2016-11-24,9.589302062988281
2016-11-25,9.26965618133545
2016-11-28,9.205729484558105
2016-11-29,9.063666343688965
2016-11-30,9.390411376953125
2016-12-01,9.070768356323242
2016-12-02,8.957118034362793
2016-12-05,9.163111686706543
2016-12-06,9.468547821044922
2016-12-07,9.433032035827637
2016-12-08,9.624817848205566
2016-12-09,9.283863067626953
2016-12-12,9.127594947814941
2016-12-13,9.390411376953125
2016-12-14,8.84346866607666
2016-12-15,9.2128324508667
2016-12-16,8.957118034362793
2016-12-19,8.736918449401855
2016-12-20,8.63037109375
2016-12-21,8.481204986572266
2016-12-22,8.31072998046875
2016-12-23,8.16866397857666
2016-12-26,8.175768852233887
2016-12-27,8.16866397857666
2016-12-28,8.55933952331543
2016-12-29,8.282316207885742
2017-01-02,8.246800422668457
2017-01-03,8.523826599121094
2017-01-04,9.013944625854492
2017-01-05,9.866327285766602
2017-01-06,9.560888290405273
2017-01-09,9.511167526245117
2017-01-10,9.695850372314453
2017-01-11,9.469447135925293
2017-01-12,9.59233570098877
2017-01-13,9.46221923828125
2017-01-16,9.6790771484375
2017-01-17,9.483905792236328
2017-01-18,9.505590438842773
2017-01-19,9.071876525878906
2017-01-20,9.310420036315918
2017-01-23,9.389933586120605
2017-01-24,9.520048141479492
2017-01-26,9.520048141479492
2017-01-27,9.447762489318848
2017-01-30,9.397162437438965
2017-01-31,9.389933586120605
2017-02-01,9.223677635192871
2017-02-02,9.267048835754395
2017-02-03,9.2959623336792
2017-02-06,9.310420036315918
2017-02-07,9.389933586120605
2017-02-08,9.650163650512695
2017-02-09,9.80919075012207
2017-02-10,10.28627872467041
2017-02-13,10.842881202697754
2017-02-14,11.095880508422852
2017-02-15,10.842881202697754
2017-02-16,10.835650444030762
2017-02-17,10.835650444030762
2017-02-20,11.009137153625488
2017-02-21,10.842881202697754
2017-02-22,10.893478393554688
2017-02-23,10.626021385192871
2017-02-24,10.235676765441895
2017-03-01,10.698307991027832
2017-03-02,10.539278030395508
2017-03-03,10.626021385192871
2017-03-06,10.394707679748535
2017-03-07,10.647708892822266
2017-03-08,10.409164428710938
2017-03-09,10.828423500061035
2017-03-10,10.980222702026367
2017-03-13,11.20430850982666
2017-03-14,11.153709411621094
2017-03-15,11.55850887298584
2017-03-16,11.78259563446045
2017-03-17,11.58742618560791
2017-03-20,11.175394058227539
2017-03-21,10.965765953063965
2017-03-22,10.81396484375
2017-03-23,10.618793487548828
2017-03-24,10.835650444030762
2017-03-27,10.626021385192871
2017-03-28,11.601881980895996
2017-03-29,12.288597106933594
2017-03-30,11.992225646972656
2017-03-31,12.10523509979248
2017-04-03,11.763938903808594
2017-04-04,12.054404258728027
2017-04-05,11.61870288848877
2017-04-06,11.429901123046875
2017-04-07,11.2919282913208
2017-04-10,11.357282638549805
2017-04-11,11.248357772827148
2017-04-12,11.168478965759277
2017-04-13,11.015982627868652
2017-04-17,11.466207504272461
2017-04-18,11.429901123046875
2017-04-19,11.175740242004395
2017-04-20,10.979674339294434
2017-04-24,11.473468780517578
2017-04-25,11.836553573608398
2017-04-26,11.546086311340332
2017-04-27,11.785720825195312
2017-04-28,12.134283065795898
2017-05-02,12.054404258728027
2017-05-03,12.22142219543457
2017-05-04,11.880125045776367
2017-05-05,12.083451271057129
2017-05-08,12.156067848205566
2017-05-09,12.17059326171875
2017-05-10,12.337610244750977
2017-05-11,12.63534164428711
2017-05-12,12.998427391052246
2017-05-15,12.81688117980957
2017-05-16,12.69343376159668
2017-05-17,12.264993667602539
2017-05-18,10.681946754455566
2017-05-19,11.212048530578613
2017-05-22,10.652897834777832
2017-05-23,10.638375282287598
2017-05-24,10.986936569213867
2017-05-25,10.892535209655762
2017-05-26,11.204787254333496
2017-05-29,11.204787254333496
2017-05-30,10.957890510559082
2017-05-31,10.710991859436035
2017-06-01,10.819917678833008
2017-06-02,11.61870288848877
2017-06-05,11.952739715576172
2017-06-06,11.81476879119873
2017-06-07,11.763938903808594
2017-06-08,11.611440658569336
2017-06-09,11.183001518249512
2017-06-12,11.582395553588867
2017-06-13,11.792984008789062
2017-06-14,12.112494468688965
2017-06-15,12.112494468688965
2017-06-16,11.98178768157959
2017-06-19,12.206897735595703
2017-06-20,12.199636459350586
2017-06-21,12.228686332702637
2017-06-22,12.30130386352539
2017-06-23,12.45379638671875
2017-06-26,12.308564186096191
2017-06-27,12.344871520996094
2017-06-28,12.344871520996094
2017-06-29,12.163328170776367
2017-06-30,12.083451271057129
2017-07-03,12.1415433883667
2017-07-04,12.214160919189453
2017-07-05,12.308564186096191
2017-07-06,12.45379638671875
2017-07-07,12.424750328063965
2017-07-10,12.45379638671875
2017-07-11,12.402966499328613
2017-07-12,12.548200607299805
2017-07-13,12.45379638671875
2017-07-14,12.562723159790039
2017-07-17,12.490106582641602
2017-07-18,12.70795726776123
2017-07-19,12.63534164428711
2017-07-20,12.744264602661133
2017-07-21,12.613555908203125
2017-07-24,12.497366905212402
2017-07-25,12.70795726776123
2017-07-26,12.526413917541504
2017-07-27,12.490106582641602
2017-07-28,12.468320846557617
2017-07-31,12.257730484008789
2017-08-01,12.591769218444824
2017-08-02,12.780572891235352
2017-08-03,12.751524925231934
2017-08-04,12.599032402038574
2017-08-07,13.027472496032715
2017-08-08,13.187228202819824
2017-08-09,13.288891792297363
2017-08-10,13.339720726013184
2017-08-11,13.339720726013184
2017-08-14,13.717328071594238
2017-08-15,14.08041763305664
2017-08-16,13.87708854675293
2017-08-17,13.986014366149902
2017-08-18,14.145771026611328
2017-08-21,14.087679862976074
2017-08-22,14.051370620727539
2017-08-23,14.109464645385742
2017-08-24,14.334573745727539
2017-08-25,14.36362361907959
2017-08-28,14.668614387512207
2017-08-29,14.59599781036377
2017-08-30,14.770275115966797
2017-08-31,14.668614387512207
2017-09-01,15.060745239257812
2017-09-04,15.147884368896484
2017-09-05,15.402043342590332
2017-09-06,15.598112106323242
2017-09-07,15.598112106323242
2017-09-08,15.975720405578613
2017-09-11,16.847122192382812
