Date,POLYMED.NS
2016-06-14,165.57203674316406
2016-06-15,168.18643188476562
2016-06-16,171.06471252441406
2016-06-17,182.98553466796875
2016-06-20,184.9043731689453
2016-06-21,189.5575714111328
2016-06-22,184.35269165039062
2016-06-23,187.20697021484375
2016-06-24,183.44125366210938
2016-06-27,182.26596069335938
2016-06-28,185.98370361328125
2016-06-29,187.47080993652344
2016-06-30,187.3988494873047
2016-07-01,188.55015563964844
2016-07-04,191.8841552734375
2016-07-05,200.71080017089844
2016-07-07,196.58531188964844
2016-07-08,193.32327270507812
2016-07-11,199.17576599121094
2016-07-12,199.8233642578125
2016-07-13,202.5576934814453
2016-07-14,201.93406677246094
2016-07-15,206.53927612304688
2016-07-18,206.4913330078125
2016-07-19,204.28465270996094
2016-07-20,203.996826171875
2016-07-21,200.92666625976562
2016-07-22,193.34727478027344
2016-07-25,194.25869750976562
2016-07-26,197.0650177001953
2016-07-27,196.3694305419922
2016-07-28,199.15174865722656
2016-07-29,199.10377502441406
2016-08-01,198.40818786621094
2016-08-02,194.85836791992188
2016-08-03,188.93394470214844
2016-08-04,192.8915557861328
2016-08-05,195.52993774414062
2016-08-08,199.60748291015625
2016-08-09,196.92111206054688
2016-08-10,193.8269805908203
2016-08-11,193.13137817382812
2016-08-12,189.5575714111328
2016-08-16,192.8435516357422
2016-08-17,188.6221160888672
2016-08-18,191.83616638183594
2016-08-19,189.70147705078125
2016-08-22,188.76602172851562
2016-08-23,189.94131469726562
2016-08-24,189.9173126220703
2016-08-25,189.70147705078125
2016-08-26,190.1571807861328
2016-08-29,190.03726196289062
2016-08-30,189.94131469726562
2016-08-31,189.10183715820312
2016-09-01,190.373046875
2016-09-02,188.6221160888672
2016-09-06,184.6405029296875
2016-09-07,185.3121337890625
2016-09-08,183.5851593017578
2016-09-09,186.96710205078125
2016-09-12,181.52239990234375
2016-09-14,188.79000854492188
2016-09-15,184.88037109375
2016-09-16,185.57595825195312
2016-09-19,189.17845153808594
2016-09-20,192.0124053955078
2016-09-21,186.32046508789062
2016-09-22,186.68069458007812
2016-09-23,183.5825653076172
2016-09-26,183.12628173828125
2016-09-27,185.02357482910156
2016-09-28,191.50804138183594
2016-09-29,185.88818359375
2016-09-30,182.7420196533203
2016-10-03,184.01487731933594
2016-10-04,183.91880798339844
2016-10-05,182.0935516357422
2016-10-06,180.8446807861328
2016-10-07,180.6765899658203
2016-10-10,181.87741088867188
2016-10-13,183.48651123046875
2016-10-14,181.80535888671875
2016-10-17,179.115478515625
2016-10-18,186.24842834472656
2016-10-19,188.81817626953125
2016-10-20,198.61692810058594
2016-10-21,201.13868713378906
2016-10-24,200.65835571289062
2016-10-25,201.2107391357422
2016-10-26,198.61692810058594
2016-10-27,193.76559448242188
2016-10-28,191.9883575439453
2016-11-01,193.59747314453125
2016-11-02,191.00367736816406
2016-11-03,191.4119873046875
2016-11-04,185.02357482910156
2016-11-07,186.2003936767578
2016-11-08,194.70223999023438
2016-11-09,191.43597412109375
2016-11-10,188.43389892578125
2016-11-11,188.4580078125
2016-11-15,182.1736297607422
2016-11-16,183.7628173828125
2016-11-17,182.10140991210938
2016-11-18,178.2008056640625
2016-11-21,170.7847900390625
2016-11-22,170.6884765625
2016-11-23,173.38519287109375
2016-11-24,183.47386169433594
2016-11-25,182.82376098632812
2016-11-28,181.3068389892578
2016-11-29,187.83197021484375
2016-11-30,191.17881774902344
2016-12-01,186.02613830566406
2016-12-02,181.13832092285156
2016-12-05,181.7884063720703
2016-12-06,180.7048797607422
2016-12-07,180.60858154296875
2016-12-08,183.5220184326172
2016-12-09,180.39190673828125
2016-12-12,183.7628173828125
2016-12-13,192.1178436279297
2016-12-14,190.14346313476562
2016-12-15,192.62347412109375
2016-12-16,192.3345489501953
2016-12-19,193.9718475341797
2016-12-20,192.59939575195312
2016-12-21,189.6859893798828
2016-12-22,186.57992553710938
2016-12-23,184.96669006347656
2016-12-26,183.95542907714844
2016-12-27,182.75152587890625
2016-12-28,188.81918334960938
2016-12-29,181.0660858154297
2016-12-30,183.42568969726562
2017-01-02,184.7259063720703
2017-01-03,182.31809997558594
2017-01-04,184.55735778808594
2017-01-05,192.57530212402344
2017-01-06,185.64088439941406
2017-01-09,185.47232055664062
2017-01-10,184.58140563964844
2017-01-11,187.88011169433594
2017-01-12,188.67469787597656
2017-01-13,194.6460418701172
2017-01-16,196.0906982421875
2017-01-17,195.7295379638672
2017-01-18,204.18089294433594
2017-01-19,200.087646484375
2017-01-20,197.15013122558594
2017-01-23,195.0553436279297
2017-01-24,193.58657836914062
2017-01-25,190.31201171875
2017-01-27,195.03128051757812
2017-01-30,192.52716064453125
2017-01-31,209.9595947265625
2017-02-01,220.24087524414062
2017-02-02,248.460205078125
2017-02-03,247.1118621826172
2017-02-06,229.41456604003906
2017-02-07,246.24505615234375
2017-02-08,248.89361572265625
2017-02-09,253.1072540283203
2017-02-10,250.4827880859375
2017-02-13,245.85977172851562
2017-02-14,248.8213653564453
2017-02-15,245.2991943359375
2017-02-16,243.7069549560547
2017-02-17,237.16917419433594
2017-02-20,232.53729248046875
2017-02-21,236.13182067871094
2017-02-22,237.7481689453125
2017-02-23,237.1450653076172
2017-02-27,240.88438415527344
2017-02-28,241.0532684326172
2017-03-01,244.69607543945312
2017-03-02,250.1964569091797
2017-03-03,252.1023406982422
2017-03-06,254.65953063964844
2017-03-07,254.87669372558594
2017-03-08,249.6898956298828
2017-03-09,252.44009399414062
2017-03-10,253.81520080566406
2017-03-14,255.69688415527344
2017-03-15,255.06964111328125
2017-03-16,266.3599548339844
2017-03-17,277.4814147949219
2017-03-20,293.35546875
2017-03-21,287.1795654296875
2017-03-22,279.8456726074219
2017-03-23,262.6448059082031
2017-03-24,238.30303955078125
2017-03-27,223.05625915527344
2017-03-28,267.6385803222656
2017-03-29,271.1607666015625
2017-03-30,267.5421142578125
2017-03-31,262.0416564941406
2017-04-03,257.8922424316406
2017-04-05,260.5941467285156
2017-04-06,280.23162841796875
2017-04-07,292.0044860839844
2017-04-10,279.79742431640625
2017-04-11,283.6091003417969
2017-04-12,279.9421691894531
2017-04-13,275.5997619628906
2017-04-17,276.9024353027344
2017-04-18,279.8456726074219
2017-04-19,282.06512451171875
2017-04-20,277.8191833496094
2017-04-21,275.55145263671875
2017-04-24,276.3717041015625
2017-04-25,271.5950012207031
2017-04-26,272.89776611328125
2017-04-27,269.9063415527344
2017-04-28,268.0245666503906
2017-05-02,268.89306640625
2017-05-03,263.6339111328125
2017-05-04,257.7474670410156
2017-05-05,254.2252655029297
2017-05-08,244.8166961669922
2017-05-09,238.4960174560547
2017-05-10,248.62835693359375
2017-05-11,239.75051879882812
2017-05-12,231.64463806152344
2017-05-15,226.4819793701172
2017-05-16,222.09129333496094
2017-05-17,220.3543243408203
2017-05-18,215.72238159179688
2017-05-19,210.9939422607422
2017-05-22,207.906005859375
2017-05-23,204.142578125
2017-05-24,205.01104736328125
2017-05-25,207.47177124023438
2017-05-26,211.95895385742188
2017-05-29,209.30523681640625
2017-05-30,201.73011779785156
2017-05-31,200.86163330078125
2017-06-01,201.77835083007812
2017-06-02,200.71688842773438
2017-06-05,202.1643524169922
2017-06-06,203.3223419189453
2017-06-07,203.08108520507812
2017-06-08,202.55035400390625
2017-06-09,200.28262329101562
2017-06-12,201.44061279296875
2017-06-13,201.0546417236328
2017-06-14,202.45387268066406
2017-06-15,198.8834228515625
2017-06-16,200.6686248779297
2017-06-19,198.8351593017578
2017-06-20,199.6553955078125
2017-06-21,197.19468688964844
2017-06-22,196.66395568847656
2017-06-23,193.86549377441406
2017-06-27,212.58619689941406
2017-06-28,209.83596801757812
2017-06-29,210.2220001220703
2017-06-30,211.9107208251953
2017-07-03,212.8274383544922
2017-07-04,209.16050720214844
2017-07-05,208.7262725830078
2017-07-06,207.56826782226562
2017-07-07,207.32704162597656
2017-07-10,207.76126098632812
2017-07-11,211.9107208251953
2017-07-12,210.36671447753906
2017-07-13,210.9939422607422
2017-07-14,210.0772247314453
2017-07-17,206.748046875
2017-07-18,204.7698211669922
2017-07-19,205.25230407714844
2017-07-20,204.04608154296875
2017-07-21,202.74334716796875
2017-07-24,203.17759704589844
2017-07-25,206.1208038330078
2017-07-26,210.17373657226562
2017-07-27,207.47177124023438
2017-07-28,205.92779541015625
2017-07-31,212.53794860839844
2017-08-01,213.7924346923828
2017-08-02,217.50762939453125
2017-08-03,213.9854278564453
2017-08-04,212.29669189453125
2017-08-07,213.7924346923828
2017-08-08,215.62588500976562
2017-08-09,210.80096435546875
2017-08-10,205.63829040527344
2017-08-11,206.89279174804688
2017-08-14,207.56826782226562
2017-08-16,202.45387268066406
2017-08-17,202.11610412597656
2017-08-18,205.10757446289062
2017-08-21,201.6818389892578
2017-08-22,202.64683532714844
2017-08-23,205.5417938232422
2017-08-24,203.3223419189453
2017-08-28,201.5853729248047
2017-08-29,198.7386474609375
2017-08-30,198.2561798095703
2017-08-31,199.02813720703125
2017-09-01,192.65924072265625
2017-09-04,196.18145751953125
2017-09-05,195.8437042236328
2017-09-06,197.9666748046875
2017-09-07,198.3526611328125
2017-09-08,198.49740600585938
2017-09-11,196.32618713378906
2017-09-12,200.86163330078125
2017-09-13,202.21261596679688
2017-09-14,222.0430450439453
2017-09-15,216.494384765625
2017-09-18,212.6344451904297
2017-09-19,212.8274383544922
2017-09-20,216.3576202392578
2017-09-21,215.58387756347656
2017-09-22,207.55633544921875
2017-09-25,217.27645874023438
2017-09-26,212.4889373779297
2017-09-27,212.9241485595703
2017-09-28,212.2954864501953
2017-09-29,223.0311737060547
2017-10-03,218.7755889892578
2017-10-04,233.86355590820312
2017-10-05,255.431640625
2017-10-06,265.3451843261719
2017-10-09,254.36770629882812
2017-10-10,246.29176330566406
2017-10-11,238.65109252929688
2017-10-12,244.55087280273438
2017-10-13,243.92221069335938
2017-10-16,241.6976776123047
2017-10-17,235.41104125976562
2017-10-18,248.56468200683594
2017-10-19,245.80821228027344
2017-10-23,241.21409606933594
2017-10-24,248.03269958496094
2017-10-25,251.12770080566406
2017-10-26,259.05853271484375
2017-10-27,255.28656005859375
2017-10-30,258.3331298828125
2017-10-31,257.2692565917969
2017-11-01,255.2382049560547
2017-11-02,267.37628173828125
2017-11-03,268.5368957519531
2017-11-06,281.1585388183594
2017-11-07,265.92547607421875
2017-11-08,271.1966247558594
2017-11-09,276.1292419433594
2017-11-10,268.8753967285156
2017-11-13,270.4228820800781
2017-11-14,266.7475891113281
2017-11-15,263.410888671875
2017-11-16,265.29681396484375
2017-11-17,267.08612060546875
2017-11-20,269.3589782714844
2017-11-21,270.85809326171875
2017-11-22,270.7613830566406
2017-11-23,264.7165832519531
2017-11-24,265.8287658691406
2017-11-27,265.7803955078125
2017-11-28,262.10516357421875
2017-11-29,260.1707763671875
2017-11-30,260.31585693359375
2017-12-01,261.3797912597656
2017-12-04,261.23468017578125
2017-12-05,262.10516357421875
2017-12-06,261.23468017578125
2017-12-07,261.0896301269531
2017-12-08,261.6214904785156
2017-12-11,265.3935241699219
2017-12-12,266.1189270019531
2017-12-13,266.79595947265625
2017-12-14,266.5057678222656
2017-12-15,264.95831298828125
2017-12-18,265.973876953125
2017-12-19,266.8443298339844
2017-12-20,266.3607177734375
2017-12-21,267.9081726074219
2017-12-22,264.57147216796875
2017-12-26,266.8926696777344
2017-12-27,266.60247802734375
2017-12-28,266.79595947265625
2017-12-29,270.0843505859375
2018-01-01,269.8908996582031
2018-01-02,270.3261413574219
2018-01-03,268.2466735839844
2018-01-04,270.6163024902344
2018-01-05,269.84259033203125
2018-01-08,271.3900451660156
2018-01-09,271.051513671875
2018-01-10,280.48150634765625
2018-01-11,276.70953369140625
2018-01-12,269.6007385253906
2018-01-15,268.5852355957031
2018-01-16,265.0066833496094
2018-01-17,258.76837158203125
2018-01-18,252.82025146484375
2018-01-19,256.59222412109375
2018-01-22,251.2244110107422
2018-01-23,251.51454162597656
2018-01-24,248.9998779296875
2018-01-25,242.6165008544922
2018-01-29,253.69070434570312
2018-01-30,243.8738250732422
2018-01-31,241.74603271484375
2018-02-01,240.9722900390625
2018-02-02,244.40577697753906
2018-02-05,247.5491180419922
2018-02-06,240.4887237548828
2018-02-07,243.68038940429688
2018-02-08,247.06553649902344
2018-02-09,246.34011840820312
2018-02-12,248.03269958496094
2018-02-14,244.0189208984375
2018-02-15,244.88938903808594
2018-02-16,236.71673583984375
2018-02-19,236.95851135253906
2018-02-20,236.86180114746094
2018-02-21,236.281494140625
2018-02-22,235.4593963623047
2018-02-23,246.00164794921875
2018-02-26,239.52154541015625
2018-02-27,242.51979064941406
2018-02-28,244.1640167236328
2018-03-01,244.84100341796875
2018-03-05,247.06553649902344
2018-03-06,246.6786651611328
2018-03-07,243.68038940429688
2018-03-08,242.27798461914062
2018-03-09,242.13291931152344
2018-03-12,241.89112854003906
2018-03-13,242.8583221435547
2018-03-14,242.80996704101562
2018-03-15,243.3902587890625
2018-03-16,243.34193420410156
2018-03-19,241.21409606933594
2018-03-20,237.10360717773438
2018-03-21,241.89112854003906
2018-03-22,241.4075469970703
2018-03-23,245.4696807861328
2018-03-26,241.7943878173828
2018-03-27,249.1449737548828
2018-03-28,242.8583221435547
2018-04-02,245.42132568359375
2018-04-03,251.32113647460938
2018-04-04,250.59573364257812
2018-04-05,249.82199096679688
2018-04-06,249.62857055664062
2018-04-09,247.9843292236328
2018-04-10,245.80821228027344
2018-04-11,244.1640167236328
2018-04-12,243.77713012695312
2018-04-13,262.346923828125
2018-04-16,256.88238525390625
2018-04-17,252.9652862548828
2018-04-18,253.7390594482422
2018-04-19,249.72528076171875
2018-04-20,247.404052734375
2018-04-23,248.51632690429688
2018-04-24,244.69593811035156
2018-04-25,245.03445434570312
2018-04-26,249.82199096679688
2018-04-27,249.5801544189453
2018-04-30,252.19154357910156
2018-05-02,247.69419860839844
2018-05-03,244.06729125976562
2018-05-04,241.89112854003906
2018-05-07,243.14846801757812
2018-05-08,243.3902587890625
2018-05-09,241.7943878173828
2018-05-10,244.69593811035156
2018-05-11,244.2123565673828
2018-05-14,240.63380432128906
2018-05-15,239.86004638671875
2018-05-16,237.6839141845703
2018-05-17,237.44212341308594
2018-05-18,232.70294189453125
2018-05-21,227.81869506835938
2018-05-22,224.86878967285156
2018-05-23,224.6270294189453
2018-05-24,223.32131958007812
2018-05-25,227.67359924316406
2018-05-28,226.41629028320312
2018-05-29,225.35240173339844
2018-05-30,224.5786590576172
2018-05-31,224.19178771972656
2018-06-01,220.17796325683594
2018-06-04,213.8913116455078
2018-06-05,212.682373046875
2018-06-06,215.39047241210938
2018-06-07,212.682373046875
2018-06-08,218.34034729003906
2018-06-11,218.5821533203125
2018-06-12,218.05020141601562
2018-06-13,221.0484619140625
2018-06-14,218.96900939941406
2018-06-15,215.87405395507812
2018-06-18,215.14866638183594
2018-06-19,211.42503356933594
2018-06-20,207.749755859375
2018-06-21,184.87599182128906
2018-06-22,194.49942016601562
2018-06-25,192.85520935058594
2018-06-26,190.67906188964844
2018-06-27,192.90359497070312
2018-06-28,199.96397399902344
2018-06-29,205.235107421875
2018-07-02,206.9760284423828
2018-07-03,211.23158264160156
2018-07-04,211.23158264160156
2018-07-05,212.2954864501953
2018-07-06,213.55282592773438
2018-07-09,204.99330139160156
2018-07-10,203.97776794433594
2018-07-11,203.5908966064453
2018-07-12,209.00709533691406
2018-07-13,212.34385681152344
2018-07-16,209.39398193359375
2018-07-17,206.492431640625
2018-07-18,207.8948516845703
2018-07-19,203.20404052734375
2018-07-20,204.99330139160156
2018-07-23,204.1228485107422
2018-07-24,207.50796508789062
2018-07-25,211.47337341308594
2018-07-26,214.22982788085938
2018-07-27,217.90513610839844
2018-07-30,222.3541259765625
2018-07-31,234.2987823486328
2018-08-01,228.0121307373047
2018-08-02,221.0484619140625
2018-08-03,223.94998168945312
2018-08-06,222.7893829345703
2018-08-07,225.78762817382812
2018-08-08,226.36793518066406
2018-08-09,217.663330078125
2018-08-10,214.13311767578125
2018-08-13,213.7462615966797
2018-08-14,211.23158264160156
2018-08-16,206.10556030273438
2018-08-17,205.3801727294922
2018-08-20,218.4370574951172
2018-08-21,237.49049377441406
2018-08-23,238.16749572753906
2018-08-24,232.3644256591797
2018-08-27,221.91891479492188
2018-08-28,211.27996826171875
2018-08-29,209.68411254882812
2018-08-30,208.7169647216797
2018-08-31,206.78257751464844
2018-09-03,209.00709533691406
2018-09-04,207.6046600341797
2018-09-05,209.20054626464844
2018-09-06,211.90863037109375
2018-09-07,209.39398193359375
2018-09-10,207.50796508789062
2018-09-11,206.9760284423828
2018-09-12,208.18496704101562
2018-09-14,208.42677307128906
2018-09-17,209.44232177734375
2018-09-18,211.5411376953125
2018-09-19,208.9542236328125
2018-09-21,212.90780639648438
2018-09-24,209.6863555908203
2018-09-25,210.3208770751953
2018-09-26,214.1280517578125
2018-09-27,214.6161651611328
2018-09-28,208.71018981933594
2018-10-01,210.76019287109375
2018-10-03,214.32327270507812
2018-10-04,210.8577880859375
2018-10-05,208.7589874267578
2018-10-08,209.930419921875
2018-10-09,211.58993530273438
2018-10-10,211.0530242919922
2018-10-11,207.53872680664062
2018-10-12,211.3459014892578
2018-10-15,217.59352111816406
2018-10-16,222.91380310058594
2018-10-17,219.69235229492188
2018-10-19,215.2018585205078
2018-10-22,213.73757934570312
2018-10-23,213.78639221191406
2018-10-24,215.2018585205078
2018-10-25,208.1732635498047
2018-10-26,200.94943237304688
2018-10-29,216.17803955078125
2018-10-30,210.17445373535156
2018-10-31,218.0328369140625
2018-11-01,216.08042907714844
2018-11-02,211.58993530273438
2018-11-05,203.8780059814453
2018-11-06,205.0982666015625
2018-11-07,208.71018981933594
2018-11-09,208.7589874267578
2018-11-12,208.8566131591797
2018-11-13,206.31851196289062
2018-11-14,210.76019287109375
2018-11-15,210.9066162109375
2018-11-16,210.66258239746094
2018-11-19,213.15185546875
2018-11-20,204.07325744628906
2018-11-21,212.90780639648438
2018-11-22,211.3459014892578
2018-11-26,205.04946899414062
2018-11-27,206.074462890625
2018-11-28,209.44232177734375
2018-11-29,209.97923278808594
2018-11-30,210.56492614746094
2018-12-03,228.47808837890625
2018-12-04,234.77455139160156
2018-12-05,239.55789184570312
2018-12-06,237.06861877441406
2018-12-07,228.038818359375
2018-12-10,225.15902709960938
2018-12-11,220.229248046875
2018-12-12,219.3018798828125
2018-12-13,219.83877563476562
2018-12-14,216.9102020263672
2018-12-17,216.47091674804688
2018-12-18,223.20663452148438
2018-12-19,222.3768768310547
2018-12-20,216.2268524169922
2018-12-21,214.6161651611328
2018-12-24,214.81138610839844
2018-12-26,214.7625732421875
2018-12-27,216.56854248046875
2018-12-28,216.66615295410156
2018-12-31,216.9102020263672
2019-01-01,218.1792449951172
2019-01-02,219.4483184814453
2019-01-03,216.08042907714844
2019-01-04,217.25189208984375
2019-01-07,217.54473876953125
2019-01-08,218.22804260253906
2019-01-09,219.20425415039062
2019-01-10,217.056640625
2019-01-11,218.1792449951172
2019-01-14,214.86019897460938
2019-01-15,216.66615295410156
2019-01-16,214.86019897460938
2019-01-17,214.17686462402344
2019-01-18,210.22328186035156
2019-01-21,210.76019287109375
2019-01-22,211.83399963378906
2019-01-23,213.63995361328125
2019-01-24,211.58993530273438
2019-01-25,211.39471435546875
2019-01-28,211.24827575683594
2019-01-29,210.0768280029297
2019-01-30,209.5399169921875
2019-01-31,210.56492614746094
2019-02-01,214.0304412841797
2019-02-04,210.17445373535156
2019-02-05,210.51611328125
2019-02-06,210.17445373535156
2019-02-07,209.88160705566406
2019-02-08,209.930419921875
2019-02-11,209.97923278808594
2019-02-12,211.10186767578125
2019-02-14,210.0768280029297
2019-02-15,211.5411376953125
2019-02-18,206.2208709716797
2019-02-19,202.5113525390625
2019-02-20,209.3935089111328
2019-02-21,206.9530029296875
2019-02-22,205.3423309326172
2019-02-25,203.48753356933594
2019-02-26,200.4613494873047
2019-02-27,202.5113525390625
2019-02-28,200.02206420898438
2019-03-01,203.1458740234375
2019-03-05,205.9280242919922
2019-03-06,211.4435272216797
2019-03-07,210.0768280029297
2019-03-08,209.88160705566406
2019-03-11,209.930419921875
2019-03-12,210.4673309326172
2019-03-13,209.88160705566406
2019-03-14,211.63876342773438
2019-03-15,210.27206420898438
2019-03-18,212.41970825195312
2019-03-19,209.930419921875
2019-03-20,210.51611328125
2019-03-22,209.97923278808594
2019-03-25,210.51611328125
2019-03-26,209.88160705566406
2019-03-27,210.0768280029297
2019-03-28,211.1506805419922
2019-04-01,210.17445373535156
2019-04-02,214.22567749023438
2019-04-03,213.54232788085938
2019-04-04,213.54232788085938
2019-04-05,212.81016540527344
2019-04-08,212.81016540527344
2019-04-09,211.83399963378906
2019-04-10,202.0720672607422
2019-04-11,203.6339569091797
2019-04-12,203.92681884765625
2019-04-15,204.4149169921875
2019-04-16,204.8542022705078
2019-04-18,204.9029998779297
2019-04-22,199.6803741455078
2019-04-23,200.11965942382812
2019-04-24,196.06846618652344
2019-04-25,195.4827423095703
2019-04-26,192.70059204101562
2019-04-30,190.84585571289062
2019-05-02,190.50413513183594
2019-05-03,190.40655517578125
2019-05-06,191.82203674316406
2019-05-07,191.870849609375
2019-05-08,190.3577423095703
2019-05-09,190.79702758789062
2019-05-10,190.40655517578125
2019-05-13,190.60179138183594
2019-05-14,190.3577423095703
2019-05-15,190.65060424804688
2019-05-16,190.74819946289062
2019-05-17,190.3577423095703
2019-05-20,190.45535278320312
2019-05-21,190.40655517578125
2019-05-22,189.62559509277344
2019-05-23,190.3577423095703
2019-05-24,190.45535278320312
2019-05-27,190.45535278320312
2019-05-28,191.13870239257812
2019-05-29,190.99224853515625
2019-05-30,190.50413513183594
2019-05-31,191.67559814453125
2019-06-03,190.40655517578125
2019-06-04,190.26010131835938
2019-06-06,188.4541778564453
2019-06-07,188.50299072265625
2019-06-10,185.8672332763672
2019-06-11,178.4969940185547
2019-06-12,176.98388671875
