Date,CAMPUS.NS
2022-10-31,576.5435180664062
2022-11-01,574.050048828125
2022-11-02,565.1732788085938
2022-11-03,555.8974609375
2022-11-04,556.3961791992188
2022-11-07,541.8840942382812
2022-11-09,516.1015014648438
2022-11-10,522.185546875
2022-11-11,467.6780090332031
2022-11-14,449.3259582519531
2022-11-15,423.8425598144531
2022-11-16,445.4361267089844
2022-11-17,443.0423889160156
2022-11-18,425.5879821777344
2022-11-21,427.1838073730469
2022-11-22,423.49346923828125
2022-11-23,430.8243103027344
2022-11-24,445.03717041015625
2022-11-25,438.5541076660156
2022-11-28,435.11309814453125
2022-11-29,442.5935363769531
2022-11-30,449.3758239746094
2022-12-01,449.4755554199219
2022-12-02,454.31292724609375
2022-12-05,460.0978088378906
2022-12-06,457.9533996582031
2022-12-07,450.2236022949219
2022-12-08,461.4941711425781
2022-12-09,463.9876708984375
2022-12-12,459.9980773925781
2022-12-13,453.86407470703125
2022-12-14,446.4833679199219
2022-12-15,429.826904296875
2022-12-16,424.8898010253906
2022-12-19,416.21246337890625
2022-12-20,420.7506103515625
2022-12-21,413.02081298828125
2022-12-22,403.8946838378906
2022-12-23,382.94940185546875
2022-12-26,404.39337158203125
2022-12-27,410.726806640625
2022-12-28,413.4197692871094
2022-12-29,412.5719909667969
2022-12-30,412.27276611328125
2023-01-02,410.0784912109375
2023-01-03,410.0286560058594
2023-01-04,399.4562683105469
2023-01-05,393.72125244140625
2023-01-06,385.94158935546875
2023-01-09,387.9862365722656
2023-01-10,377.4138488769531
2023-01-11,378.9598388671875
2023-01-12,385.0937805175781
2023-01-13,386.390380859375
2023-01-16,385.8916931152344
2023-01-17,389.2828369140625
2023-01-18,385.0439147949219
2023-01-19,392.5742492675781
2023-01-20,401.9996032714844
2023-01-23,392.2750244140625
2023-01-24,386.8392333984375
2023-01-25,390.82879638671875
2023-01-27,394.41943359375
2023-01-30,384.64495849609375
2023-01-31,390.82879638671875
2023-02-01,382.40081787109375
2023-02-02,383.3982238769531
2023-02-03,378.1120300292969
2023-02-06,368.5869140625
2023-02-07,370.3822326660156
2023-02-08,370.9806823730469
2023-02-09,393.6214904785156
2023-02-10,419.0550537109375
2023-02-13,408.5325622558594
2023-02-14,404.4432373046875
2023-02-15,385.6922302246094
2023-02-16,366.891357421875
2023-02-17,373.6237487792969
2023-02-20,367.0908203125
2023-02-21,363.6498107910156
2023-02-22,363.94903564453125
2023-02-23,374.92034912109375
2023-02-24,405.14141845703125
2023-02-27,406.0390625
2023-02-28,403.4956970214844
2023-03-01,409.08111572265625
2023-03-02,401.750244140625
2023-03-03,404.0941467285156
2023-03-06,400.603271484375
2023-03-08,399.855224609375
2023-03-09,398.9575500488281
2023-03-10,401.2016906738281
2023-03-13,389.8314208984375
2023-03-14,390.1805114746094
2023-03-15,390.82879638671875
2023-03-16,377.3141174316406
2023-03-17,372.8258361816406
2023-03-20,373.87310791015625
2023-03-21,374.4216613769531
2023-03-22,371.4294738769531
2023-03-23,369.3349609375
2023-03-24,337.6676940917969
2023-03-27,330.0875244140625
2023-03-28,315.4756774902344
2023-03-29,325.3997497558594
2023-03-31,332.4313659667969
2023-04-03,330.6360778808594
2023-04-05,333.0298156738281
2023-04-06,334.3763122558594
2023-04-10,336.6204528808594
2023-04-11,334.0272216796875
2023-04-12,329.9378967285156
2023-04-13,337.81732177734375
2023-04-17,346.99334716796875
2023-04-18,348.7886657714844
2023-04-19,351.6311950683594
2023-04-20,360.4082946777344
2023-04-21,351.3320007324219
2023-04-24,354.0249938964844
2023-04-25,355.1221008300781
2023-04-26,356.019775390625
2023-04-27,354.523681640625
2023-04-28,355.52105712890625
2023-05-02,357.6155700683594
2023-05-03,358.263916015625
2023-05-04,358.61297607421875
2023-05-05,359.7101135253906
2023-05-08,362.8518981933594
2023-05-09,362.6025390625
2023-05-10,362.0041198730469
2023-05-11,375.8678894042969
2023-05-12,365.8939514160156
2023-05-15,360.65765380859375
2023-05-16,356.019775390625
2023-05-17,348.58917236328125
2023-05-18,349.0878601074219
2023-05-19,353.6758728027344
2023-05-22,361.05657958984375
2023-05-23,358.2140197753906
2023-05-24,355.2218322753906
2023-05-25,354.22442626953125
2023-05-26,359.011962890625
2023-05-29,357.86492919921875
2023-05-30,330.7856750488281
2023-05-31,303.2575988769531
2023-06-01,307.7458801269531
2023-06-02,314.6279296875
2023-06-05,317.5702209472656
2023-06-06,314.6777648925781
2023-06-07,317.4206237792969
2023-06-08,317.6699523925781
2023-06-09,318.3681335449219
2023-06-12,316.722412109375
2023-06-13,322.9062805175781
2023-06-14,321.06109619140625
2023-06-15,319.1660461425781
2023-06-16,321.2605895996094
2023-06-19,322.8065185546875
2023-06-20,325.0506591796875
2023-06-21,322.3078308105469
2023-06-22,317.12139892578125
2023-06-23,313.8798828125
2023-06-26,312.53338623046875
2023-06-27,314.3785705566406
2023-06-28,312.0346984863281
2023-06-30,309.1921081542969
2023-07-03,309.8902893066406
2023-07-04,307.0975646972656
2023-07-05,310.0399169921875
2023-07-06,310.7380676269531
2023-07-07,318.5675964355469
2023-07-10,320.2132873535156
2023-07-11,322.3078308105469
2023-07-12,318.218505859375
2023-07-13,313.1318359375
2023-07-14,315.8746643066406
2023-07-17,314.478271484375
2023-07-18,315.1764831542969
2023-07-19,308.7432861328125
2023-07-20,308.9427490234375
2023-07-21,308.1947021484375
2023-07-24,308.04510498046875
2023-07-25,298.7693176269531
2023-07-26,300.963623046875
2023-07-27,297.7719421386719
2023-07-28,300.0160827636719
2023-07-31,301.362548828125
2023-08-01,302.2103576660156
2023-08-02,289.2442321777344
2023-08-03,294.231201171875
2023-08-04,291.0395202636719
2023-08-07,289.9922790527344
2023-08-08,288.84527587890625
2023-08-09,288.0473327636719
2023-08-10,287.29931640625
2023-08-11,288.4961853027344
2023-08-14,294.979248046875
2023-08-16,295.1787414550781
2023-08-17,292.8348693847656
2023-08-18,305.4518737792969
2023-08-21,314.827392578125
2023-08-22,313.28143310546875
2023-08-23,306.9978332519531
2023-08-24,293.7823486328125
2023-08-25,304.2550048828125
2023-08-28,300.5646667480469
2023-08-29,301.4623107910156
2023-08-30,301.11322021484375
2023-08-31,301.0134582519531
2023-09-01,302.9584045410156
2023-09-04,299.0685729980469
2023-09-05,295.3782043457031
2023-09-06,298.86907958984375
2023-09-07,298.9189758300781
2023-09-08,312.3837890625
2023-09-11,311.03729248046875
2023-09-12,299.61712646484375
2023-09-13,299.1184387207031
2023-09-14,301.4623107910156
2023-09-15,300.8638610839844
2023-09-18,297.971435546875
2023-09-20,295.1787414550781
2023-09-21,293.1839599609375
2023-09-22,292.9346008300781
2023-09-25,293.0841979980469
2023-09-26,292.1865539550781
2023-09-27,290.8899230957031
2023-09-28,288.994873046875
2023-09-29,287.9476318359375
2023-10-03,291.7875671386719
2023-10-04,288.5460510253906
2023-10-05,287.0499572753906
2023-10-06,287.1995849609375
2023-10-09,282.1128845214844
2023-10-10,287.6982727050781
2023-10-11,284.55645751953125
2023-10-12,285.2048034667969
2023-10-13,285.2546691894531
2023-10-16,289.3439636230469
2023-10-17,295.0789794921875
2023-10-18,293.2337951660156
2023-10-19,296.3755798339844
2023-10-20,292.4857482910156
2023-10-23,279.02093505859375
2023-10-25,277.0261535644531
2023-10-26,267.60076904296875
2023-10-27,268.0994567871094
2023-10-30,265.4065246582031
2023-10-31,265.4065246582031
2023-11-01,266.503662109375
2023-11-02,270.443359375
2023-11-03,269.3960876464844
2023-11-06,268.14935302734375
2023-11-07,265.955078125
2023-11-08,265.955078125
2023-11-09,263.3119812011719
2023-11-10,258.1754150390625
2023-11-13,258.4746398925781
2023-11-15,257.3774719238281
2023-11-16,257.32763671875
2023-11-17,260.1701965332031
2023-11-20,262.8631591796875
2023-11-21,263.2122497558594
2023-11-22,267.30157470703125
2023-11-23,277.4750061035156
2023-11-24,272.83709716796875
2023-11-28,281.7637634277344
2023-11-29,282.5616760253906
2023-11-30,274.43292236328125
2023-12-01,275.2807312011719
2023-12-04,282.01312255859375
2023-12-05,278.6718444824219
2023-12-06,275.33056640625
2023-12-07,275.9789123535156
2023-12-08,272.83709716796875
2023-12-11,273.0365905761719
2023-12-12,269.0469970703125
2023-12-13,271.4906311035156
2023-12-14,271.8396911621094
2023-12-15,273.0365905761719
2023-12-18,276.8765563964844
2023-12-19,283.6588134765625
2023-12-20,281.5643005371094
2023-12-21,283.6588134765625
2023-12-22,279.81884765625
2023-12-26,280.6666259765625
2023-12-27,277.9237976074219
2023-12-28,277.12591552734375
2023-12-29,279.2204284667969
2024-01-01,284.30712890625
2024-01-02,294.4306945800781
2024-01-03,292.58551025390625
2024-01-04,289.49359130859375
2024-01-05,289.1445007324219
2024-01-08,287.847900390625
2024-01-09,285.603759765625
2024-01-10,291.28887939453125
2024-01-11,287.1496887207031
2024-01-12,285.6535949707031
2024-01-15,285.6535949707031
2024-01-16,284.35699462890625
2024-01-17,283.50921630859375
2024-01-18,275.7794189453125
2024-01-19,276.67706298828125
2024-01-23,268.14935302734375
2024-01-24,268.34881591796875
2024-01-25,267.0522155761719
2024-01-29,271.34100341796875
2024-01-30,269.64544677734375
2024-01-31,275.08123779296875
2024-02-01,268.8475036621094
2024-02-02,263.66107177734375
2024-02-05,259.52191162109375
2024-02-06,256.1307373046875
2024-02-07,257.32763671875
2024-02-08,257.9260559082031
2024-02-09,256.08087158203125
2024-02-12,250.09652709960938
2024-02-13,244.2617645263672
2024-02-14,242.11737060546875
2024-02-15,239.27479553222656
2024-02-16,239.52413940429688
2024-02-19,244.86019897460938
2024-02-20,244.411376953125
2024-02-21,251.34326171875
2024-02-22,251.94171142578125
2024-02-23,247.403564453125
2024-02-26,250.59521484375
2024-02-27,248.70018005371094
2024-02-28,242.51632690429688
2024-02-29,243.0648956298828
2024-03-01,244.21189880371094
2024-03-04,244.2617645263672
2024-03-05,251.79208374023438
2024-03-06,246.1568145751953
2024-03-07,246.1568145751953
2024-03-11,239.6737518310547
2024-03-12,235.78392028808594
2024-03-13,221.72067260742188
2024-03-14,220.1248321533203
2024-03-15,231.6447296142578
2024-03-18,228.05410766601562
2024-03-19,223.0172882080078
2024-03-20,220.8728790283203
2024-03-21,222.46871948242188
2024-03-22,224.26402282714844
2024-03-26,220.822998046875
2024-03-27,217.18252563476562
2024-03-28,213.9409942626953
2024-04-01,226.3086700439453
2024-04-02,228.75230407714844
2024-04-03,232.54238891601562
2024-04-04,236.23275756835938
2024-04-05,236.1330108642578
2024-04-08,232.6421356201172
2024-04-09,231.29563903808594
2024-04-10,234.48731994628906
2024-04-12,236.53195190429688
2024-04-15,229.45046997070312
2024-04-16,235.93353271484375
2024-04-18,239.52413940429688
2024-04-19,234.68678283691406
2024-04-22,232.8914794921875
2024-04-23,235.88365173339844
2024-04-24,248.70018005371094
2024-04-25,253.78688049316406
2024-04-26,250.79469299316406
2024-04-29,246.35629272460938
2024-04-30,246.70538330078125
2024-05-02,250.09652709960938
2024-05-03,247.5032958984375
2024-05-06,243.31423950195312
2024-05-07,240.87062072753906
2024-05-08,246.6056365966797
2024-05-09,252.54013061523438
2024-05-10,249.1490020751953
2024-05-13,243.16464233398438
2024-05-14,248.94952392578125
2024-05-15,249.79730224609375
2024-05-16,251.8419647216797
2024-05-17,257.27777099609375
2024-05-21,253.88662719726562
2024-05-22,260.4195556640625
2024-05-23,259.52191162109375
2024-05-24,255.18324279785156
2024-05-27,253.88662719726562
2024-05-28,249.647705078125
2024-05-29,295.3283386230469
2024-05-30,281.6141662597656
2024-05-31,276.627197265625
2024-06-03,274.5326843261719
2024-06-04,270.29376220703125
2024-06-05,288.74554443359375
2024-06-06,287.1995849609375
2024-06-07,287.6484069824219
2024-06-10,289.6431884765625
2024-06-11,286.4016418457031
2024-06-12,285.30450439453125
2024-06-13,283.50921630859375
2024-06-14,279.81884765625
2024-06-18,282.01312255859375
2024-06-19,279.7191467285156
2024-06-20,284.855712890625
2024-06-21,285.10504150390625
2024-06-24,282.7113037109375
2024-06-25,287.8977355957031
2024-06-26,290.4411315917969
2024-06-27,295.02911376953125
2024-06-28,290.8899230957031
2024-07-01,293.53302001953125
2024-07-02,293.483154296875
2024-07-03,299.2181701660156
2024-07-04,298.12103271484375
2024-07-05,293.2337951660156
2024-07-08,284.7559509277344
2024-07-09,289.6431884765625
2024-07-10,291.4385070800781
2024-07-11,293.0343322753906
2024-07-12,293.483154296875
2024-07-15,299.1683044433594
2024-07-16,297.7220764160156
2024-07-18,293.483154296875
2024-07-19,288.1969909667969
2024-07-22,287.7481384277344
2024-07-23,285.9029541015625
2024-07-24,302.9584045410156
2024-07-25,308.1448669433594
2024-07-26,310.1396484375
2024-07-29,308.8929138183594
2024-07-30,317.9193115234375
2024-07-31,313.1318359375
2024-08-01,316.27362060546875
2024-08-02,309.54119873046875
2024-08-05,293.0841979980469
2024-08-06,292.4857482910156
2024-08-07,300.16571044921875
2024-08-08,296.7745361328125
2024-08-09,293.0841979980469
2024-08-12,290.8899230957031
2024-08-13,284.7559509277344
2024-08-14,284.4567565917969
2024-08-16,277.8240661621094
2024-08-19,283.0105285644531
2024-08-20,284.35699462890625
2024-08-21,287.4489440917969
2024-08-22,284.2073974609375
2024-08-23,283.50921630859375
2024-08-26,284.0577697753906
2024-08-27,282.81103515625
2024-08-28,279.7191467285156
2024-08-29,276.5274658203125
2024-08-30,277.6744689941406
2024-09-02,275.82928466796875
2024-09-03,275.3804626464844
2024-09-04,276.47760009765625
2024-09-05,284.9055480957031
2024-09-06,277.87396240234375
2024-09-09,278.32275390625
2024-09-10,289.79278564453125
2024-09-11,299.2680358886719
2024-09-12,314.2788391113281
2024-09-13,322.9561462402344
2024-09-16,328.94049072265625
2024-09-17,330.3368835449219
2024-09-18,336.8697814941406
2024-09-19,349.43695068359375
2024-09-20,356.5184631347656
2024-09-23,355.42132568359375
2024-09-24,354.72314453125
2024-09-25,366.19317626953125
2024-09-26,356.7179260253906
2024-09-27,350.4343566894531
2024-09-30,339.0141906738281
2024-10-01,336.7201843261719
2024-10-03,324.05328369140625
2024-10-04,320.86163330078125
2024-10-07,309.2419738769531
2024-10-08,309.0923767089844
2024-10-09,316.6227111816406
2024-10-10,313.58062744140625
2024-10-11,314.6777648925781
2024-10-14,312.43365478515625
2024-10-15,313.38116455078125
2024-10-16,305.5017395019531
2024-10-17,301.5121765136719
2024-10-18,301.0633544921875
2024-10-21,295.3283386230469
2024-10-22,286.9502258300781
2024-10-23,287.5985412597656
2024-10-24,285.5538635253906
2024-10-25,283.80841064453125
2024-10-28,282.3622131347656
2024-10-29,281.26507568359375
2024-10-30,286.8504943847656
2024-10-31,294.231201171875
2024-11-01,302.70904541015625
2024-11-04,289.4437255859375
2024-11-05,289.59332275390625
2024-11-06,304.0555419921875
2024-11-07,313.5307922363281
2024-11-08,303.2077331542969
2024-11-11,306.598876953125
2024-11-12,292.735107421875
2024-11-13,279.1705627441406
2024-11-14,273.8843688964844
2024-11-18,267.999755859375
2024-11-19,261.96551513671875
2024-11-21,256.1806335449219
2024-11-22,260.7686462402344
2024-11-25,267.2018127441406
2024-11-26,268.04962158203125
2024-11-27,276.47760009765625
2024-11-28,285.7034912109375
2024-11-29,284.0577697753906
2024-12-02,287.099853515625
2024-12-03,296.52520751953125
2024-12-04,297.37298583984375
2024-12-05,294.28106689453125
2024-12-06,301.21295166015625
2024-12-09,300.7142639160156
2024-12-10,297.3231201171875
2024-12-11,305.3521423339844
2024-12-12,294.82965087890625
2024-12-13,290.98968505859375
2024-12-16,298.719482421875
2024-12-17,293.53302001953125
2024-12-18,289.8426818847656
2024-12-19,286.9003601074219
2024-12-20,286.0027160644531
2024-12-23,291.4883728027344
2024-12-24,294.1314697265625
2024-12-26,302.3599548339844
2024-12-27,314.97698974609375
2024-12-30,318.3681335449219
2024-12-31,321.90887451171875
2025-01-01,319.66473388671875
2025-01-02,311.3863830566406
2025-01-03,307.0477294921875
2025-01-06,299.41766357421875
2025-01-07,301.21295166015625
2025-01-08,293.53302001953125
2025-01-09,287.5985412597656
2025-01-10,284.15753173828125
2025-01-13,270.7425842285156
2025-01-14,283.359619140625
2025-01-15,276.1285095214844
2025-01-16,280.367431640625
2025-01-17,279.5196533203125
2025-01-20,274.18359375
2025-01-21,275.5300598144531
2025-01-22,275.4801940917969
2025-01-23,277.6744689941406
2025-01-24,269.94464111328125
2025-01-27,263.8106994628906
2025-01-28,257.7265930175781
2025-01-29,265.007568359375
2025-01-30,271.4906311035156
2025-01-31,271.98931884765625
2025-02-01,291.18914794921875
2025-02-03,279.3700256347656
2025-02-04,276.47760009765625
2025-02-05,277.0261535644531
2025-02-06,272.73736572265625
2025-02-07,274.383056640625
2025-02-10,275.2308654785156
2025-02-11,261.6164245605469
2025-02-12,281.31494140625
2025-02-13,290.0421447753906
2025-02-14,267.9000244140625
2025-02-17,282.8999938964844
2025-02-18,271.3500061035156
2025-02-19,271.6000061035156
2025-02-20,266.5
2025-02-21,274.54998779296875
2025-02-24,282.25
2025-02-25,271.3500061035156
2025-02-27,265.1499938964844
2025-02-28,260.6499938964844
2025-03-03,254.14999389648438
2025-03-04,259.75
2025-03-05,260.95001220703125
2025-03-06,267.20001220703125
2025-03-07,264.25
2025-03-10,259.29998779296875
2025-03-11,251.5
2025-03-12,250.4499969482422
2025-03-13,248.0500030517578
2025-03-17,243.39999389648438
2025-03-18,243.39999389648438
2025-03-19,252.0500030517578
2025-03-20,251.14999389648438
2025-03-21,241.89999389648438
2025-03-24,240.35000610351562
2025-03-25,236.85000610351562
2025-03-26,227.0
2025-03-27,227.75
2025-03-28,230.5500030517578
2025-04-01,232.8800048828125
2025-04-02,235.3000030517578
2025-04-03,243.89999389648438
2025-04-04,239.74000549316406
2025-04-07,233.1699981689453
2025-04-08,236.64999389648438
2025-04-09,235.47000122070312
2025-04-11,238.30999755859375
2025-04-15,234.75
2025-04-16,236.92999267578125
2025-04-17,243.0399932861328
2025-04-21,245.8800048828125
2025-04-22,248.39999389648438
2025-04-23,248.67999267578125
2025-04-24,249.10000610351562
2025-04-25,242.60000610351562
2025-04-28,243.3699951171875
2025-04-29,244.07000732421875
2025-04-30,242.67999267578125
2025-05-02,239.92999267578125
2025-05-05,243.72000122070312
2025-05-06,243.6300048828125
2025-05-07,241.0399932861328
2025-05-08,244.75999450683594
2025-05-09,240.42999267578125
2025-05-12,249.25
2025-05-13,248.5500030517578
2025-05-14,254.2899932861328
2025-05-15,255.6199951171875
2025-05-16,258.3500061035156
2025-05-19,260.1199951171875
2025-05-20,255.42999267578125
2025-05-21,264.8500061035156
2025-05-22,272.1099853515625
2025-05-23,273.70001220703125
2025-05-26,276.989990234375
2025-05-27,275.0799865722656
2025-05-28,287.739990234375
2025-05-29,285.3500061035156
2025-05-30,291.67999267578125
2025-06-02,295.8999938964844
2025-06-03,297.3500061035156
2025-06-04,297.8500061035156
2025-06-05,299.8999938964844
2025-06-06,298.8500061035156
2025-06-09,292.6000061035156
2025-06-10,288.79998779296875
2025-06-11,287.75
2025-06-12,285.8500061035156
2025-06-13,282.45001220703125
2025-06-16,282.5
2025-06-17,281.3999938964844
2025-06-18,281.95001220703125
2025-06-19,277.1000061035156
2025-06-20,283.75
2025-06-23,280.8999938964844
2025-06-24,284.3999938964844
2025-06-25,284.6000061035156
2025-06-26,280.29998779296875
2025-06-27,281.3500061035156
2025-06-30,279.5
2025-07-01,278.25
2025-07-02,272.1000061035156
2025-07-03,270.8500061035156
2025-07-04,269.5
2025-07-07,272.8500061035156
2025-07-08,267.6000061035156
2025-07-09,270.70001220703125
2025-07-10,287.54998779296875
2025-07-11,283.3999938964844
2025-07-14,288.75
2025-07-15,286.3500061035156
2025-07-16,288.04998779296875
2025-07-17,293.54998779296875
2025-07-18,298.79998779296875
2025-07-21,294.6000061035156
2025-07-22,288.6499938964844
2025-07-23,288.3999938964844
2025-07-24,288.70001220703125
2025-07-25,279.3500061035156
2025-07-28,273.25
2025-07-29,273.3500061035156
2025-07-30,270.6000061035156
2025-07-31,267.3500061035156
2025-08-01,267.3500061035156
2025-08-04,264.79998779296875
2025-08-05,265.0
2025-08-06,265.1000061035156
2025-08-07,262.25
2025-08-08,262.8999938964844
2025-08-11,259.45001220703125
2025-08-12,261.6499938964844
2025-08-13,260.70001220703125
2025-08-14,253.39999389648438
2025-08-18,264.3999938964844
2025-08-19,269.3999938964844
2025-08-20,267.1000061035156
2025-08-21,265.0
