Date,DIVISLAB.NS
2016-06-10,1049.78759765625
2016-06-13,1048.57275390625
2016-06-14,1042.0775146484375
2016-06-15,1049.740966796875
2016-06-16,1035.068359375
2016-06-17,1040.3018798828125
2016-06-20,1049.5540771484375
2016-06-21,1044.0869140625
2016-06-22,1035.8160400390625
2016-06-23,1030.5823974609375
2016-06-24,1028.0125732421875
2016-06-27,1026.1903076171875
2016-06-28,1034.7412109375
2016-06-29,1037.9656982421875
2016-06-30,1037.031005859375
2016-07-01,1059.4134521484375
2016-07-04,1069.5068359375
2016-07-05,1064.5537109375
2016-07-07,1049.5074462890625
2016-07-08,1048.3861083984375
2016-07-11,1075.020751953125
2016-07-12,1087.730712890625
2016-07-13,1089.5997314453125
2016-07-14,1078.011474609375
2016-07-15,1077.0299072265625
2016-07-18,1075.955078125
2016-07-19,1083.2447509765625
2016-07-20,1108.8516845703125
2016-07-21,1110.1134033203125
2016-07-22,1125.8138427734375
2016-07-25,1125.3468017578125
2016-07-26,1108.804931640625
2016-07-27,1111.935791015625
2016-07-28,1117.2628173828125
2016-07-29,1120.06640625
2016-08-01,1098.431396484375
2016-08-02,1104.08544921875
2016-08-03,1095.9547119140625
2016-08-04,1075.44140625
2016-08-05,1106.6552734375
2016-08-08,1114.8328857421875
2016-08-09,1107.1226806640625
2016-08-10,1083.9923095703125
2016-08-11,1098.9920654296875
2016-08-12,1115.90771484375
2016-08-16,1179.317138671875
2016-08-17,1190.7657470703125
2016-08-18,1192.1207275390625
2016-08-19,1214.923828125
2016-08-22,1218.2880859375
2016-08-23,1228.2880859375
2016-08-24,1259.6424560546875
2016-08-25,1250.2501220703125
2016-08-26,1244.595947265625
2016-08-29,1218.008056640625
2016-08-30,1228.054443359375
2016-08-31,1235.951416015625
2016-09-01,1231.6055908203125
2016-09-02,1228.70849609375
2016-09-06,1242.773681640625
2016-09-07,1231.325439453125
2016-09-08,1244.4093017578125
2016-09-09,1237.493408203125
2016-09-12,1218.6619873046875
2016-09-14,1224.4561767578125
2016-09-15,1250.2501220703125
2016-09-16,1254.7359619140625
2016-09-19,1256.51171875
2016-09-20,1248.94189453125
2016-09-21,1242.259521484375
2016-09-22,1242.0260009765625
2016-09-23,1247.58642578125
2016-09-26,1245.15673828125
2016-09-27,1233.427978515625
2016-09-28,1232.0262451171875
2016-09-29,1210.2977294921875
2016-09-30,1206.3260498046875
2016-10-03,1214.7371826171875
2016-10-04,1213.662109375
2016-10-05,1199.924072265625
2016-10-06,1186.3265380859375
2016-10-07,1188.4293212890625
2016-10-10,1181.88720703125
2016-10-13,1164.9251708984375
2016-10-14,1153.8038330078125
2016-10-17,1144.4114990234375
2016-10-18,1195.812255859375
2016-10-19,1184.971435546875
2016-10-20,1174.036865234375
2016-10-21,1191.0926513671875
2016-10-24,1183.4293212890625
2016-10-25,1193.98974609375
2016-10-26,1191.9337158203125
2016-10-27,1192.6812744140625
2016-10-28,1196.13916015625
2016-11-01,1203.3355712890625
2016-11-02,1184.410400390625
2016-11-03,1177.21435546875
2016-11-04,1171.887451171875
2016-11-07,1183.8966064453125
2016-11-08,1163.5699462890625
2016-11-09,1169.6912841796875
2016-11-10,1173.4295654296875
2016-11-11,1141.1405029296875
2016-11-15,1085.48779296875
2016-11-16,1077.5909423828125
2016-11-17,1090.627685546875
2016-11-18,1106.701904296875
2016-11-21,1093.337890625
2016-11-22,1102.169677734375
2016-11-23,1100.62744140625
2016-11-24,1072.5443115234375
2016-11-25,1079.4599609375
2016-11-28,1089.8802490234375
2016-11-29,1097.590087890625
2016-11-30,1097.169677734375
2016-12-01,1075.0672607421875
2016-12-02,1061.516357421875
2016-12-05,1058.2454833984375
2016-12-06,1078.712158203125
2016-12-07,1084.7869873046875
2016-12-08,1085.0203857421875
2016-12-09,1085.48779296875
2016-12-12,1074.4134521484375
2016-12-13,1084.412841796875
2016-12-14,1095.11376953125
2016-12-15,1076.6094970703125
2016-12-16,1076.235595703125
2016-12-19,1086.1885986328125
2016-12-20,1066.3760986328125
2016-12-21,1073.431884765625
2016-12-22,1035.72265625
2016-12-23,805.1207275390625
2016-12-26,712.4126586914062
2016-12-27,736.851318359375
2016-12-28,770.6354370117188
2016-12-29,737.598876953125
2016-12-30,732.4121704101562
2017-01-02,745.6361083984375
2017-01-03,726.9449462890625
2017-01-04,703.0670166015625
2017-01-05,714.0012817382812
2017-01-06,689.1422729492188
2017-01-09,686.1049194335938
2017-01-10,690.964599609375
2017-01-11,691.6654663085938
2017-01-12,689.9832763671875
2017-01-13,697.3662719726562
2017-01-16,689.702880859375
2017-01-17,690.0767822265625
2017-01-18,690.87109375
2017-01-19,684.2825317382812
2017-01-20,667.6473388671875
2017-01-23,642.0872192382812
2017-01-24,638.348876953125
2017-01-25,629.2371215820312
2017-01-27,662.1334838867188
2017-01-30,655.2177124023438
2017-01-31,654.2832641601562
2017-02-01,648.3020629882812
2017-02-02,689.3758544921875
2017-02-03,710.5902709960938
2017-02-06,705.8707275390625
2017-02-07,689.6094970703125
2017-02-08,690.9178466796875
2017-02-09,707.5062255859375
2017-02-10,701.0111694335938
2017-02-13,691.9458618164062
2017-02-14,677.0863647460938
2017-02-15,663.068115234375
2017-02-16,685.2171020507812
2017-02-17,699.5158081054688
2017-02-20,707.2258911132812
2017-02-21,712.5061645507812
2017-02-22,701.8521728515625
2017-02-23,700.4970703125
2017-02-27,716.8984375
2017-02-28,709.1884155273438
2017-03-01,714.7957153320312
2017-03-02,702.3662109375
2017-03-03,708.861328125
2017-03-06,708.1137084960938
2017-03-07,705.5904541015625
2017-03-08,723.767578125
2017-03-09,710.1697998046875
2017-03-10,711.4780883789062
2017-03-14,721.3375854492188
2017-03-15,717.1788940429688
2017-03-16,720.730224609375
2017-03-17,713.8143920898438
2017-03-20,738.9073486328125
2017-03-21,592.9295654296875
2017-03-22,585.967041015625
2017-03-23,581.8082885742188
2017-03-24,582.6494140625
2017-03-27,593.0230102539062
2017-03-28,591.6677856445312
2017-03-29,585.7334594726562
2017-03-30,582.18212890625
2017-03-31,583.0231323242188
2017-04-03,586.2474365234375
2017-04-05,590.4063110351562
2017-04-06,587.0418701171875
2017-04-07,581.341064453125
2017-04-10,615.0317993164062
2017-04-11,615.8729858398438
2017-04-12,608.1160888671875
2017-04-13,606.4338989257812
2017-04-17,598.02294921875
2017-04-18,590.780029296875
2017-04-19,591.9015502929688
2017-04-20,589.6119384765625
2017-04-21,589.5651245117188
2017-04-24,593.3033447265625
2017-04-25,604.891845703125
2017-04-26,601.3872680664062
2017-04-27,588.4436645507812
2017-04-28,587.2755126953125
2017-05-02,585.7334594726562
2017-05-03,583.8643188476562
2017-05-04,585.8736572265625
2017-05-05,584.98583984375
2017-05-08,585.92041015625
2017-05-09,590.6866455078125
2017-05-10,595.6398315429688
2017-05-11,593.6304931640625
2017-05-12,584.892333984375
2017-05-15,583.3971557617188
2017-05-16,581.71484375
2017-05-17,579.2849731445312
2017-05-18,572.2758178710938
2017-05-19,571.0142822265625
2017-05-22,556.2949829101562
2017-05-23,538.3047485351562
2017-05-24,520.7349853515625
2017-05-25,513.7725830078125
2017-05-26,509.61383056640625
2017-05-29,532.2300415039062
2017-05-30,549.5193481445312
2017-05-31,544.05224609375
2017-06-01,562.6031494140625
2017-06-02,577.9766235351562
2017-06-05,589.5651245117188
2017-06-06,589.0044555664062
2017-06-07,603.5367431640625
2017-06-08,608.2095336914062
2017-06-09,608.3031005859375
2017-06-12,602.6956787109375
2017-06-13,603.3031616210938
2017-06-14,601.5275268554688
2017-06-15,614.330810546875
2017-06-16,599.4248046875
2017-06-19,603.0693969726562
2017-06-20,602.275146484375
2017-06-21,602.4152221679688
2017-06-22,598.5369262695312
2017-06-23,596.8079223632812
2017-06-27,599.7985229492188
2017-06-28,599.0509643554688
2017-06-29,595.6865234375
2017-06-30,604.891845703125
2017-07-03,626.4332885742188
2017-07-04,612.1814575195312
2017-07-05,609.7982788085938
2017-07-06,614.14404296875
2017-07-07,635.4985961914062
2017-07-10,687.2730712890625
2017-07-11,687.0860595703125
2017-07-12,684.0955810546875
2017-07-13,681.9927978515625
2017-07-14,687.7403564453125
2017-07-17,683.067626953125
2017-07-18,686.8992309570312
2017-07-19,706.1511840820312
2017-07-20,695.9644775390625
2017-07-21,674.0491333007812
2017-07-24,642.8816528320312
2017-07-25,631.2930908203125
2017-07-26,634.377197265625
2017-07-27,616.9944458007812
2017-07-28,630.171630859375
2017-07-31,628.86328125
2017-08-01,624.0503540039062
2017-08-02,625.2652587890625
2017-08-03,626.1998291015625
2017-08-04,637.5079345703125
2017-08-07,639.2835693359375
2017-08-08,629.6109008789062
2017-08-09,597.2283935546875
2017-08-10,585.1259765625
2017-08-11,586.1539916992188
2017-08-14,597.2283935546875
2017-08-16,614.2374877929688
2017-08-17,603.4432983398438
2017-08-18,593.6304931640625
2017-08-21,581.4345092773438
2017-08-22,588.0231323242188
2017-08-23,596.6209716796875
2017-08-24,629.33056640625
2017-08-28,649.4235229492188
2017-08-29,642.4610595703125
2017-08-30,656.61962890625
2017-08-31,650.8253784179688
2017-09-01,665.3577270507812
2017-09-04,662.6942138671875
2017-09-05,676.6190795898438
2017-09-06,653.0682983398438
2017-09-07,650.7786865234375
2017-09-08,661.0120239257812
2017-09-11,672.507080078125
2017-09-12,752.41162109375
2017-09-13,774.0467529296875
2017-09-14,813.111083984375
2017-09-15,821.0054931640625
2017-09-18,788.3883056640625
2017-09-19,816.136474609375
2017-09-20,891.3447875976562
2017-09-21,936.81982421875
2017-09-22,917.2966918945312
2017-09-25,900.70458984375
2017-09-26,907.7479858398438
2017-09-27,804.3186645507812
2017-09-28,806.4931030273438
2017-09-29,809.0458374023438
2017-10-03,808.9039916992188
2017-10-04,824.2197875976562
2017-10-05,816.2310180664062
2017-10-06,817.4127807617188
2017-10-09,831.546875
2017-10-10,837.78662109375
2017-10-11,812.5438842773438
2017-10-12,835.56494140625
2017-10-13,825.0706176757812
2017-10-16,826.0161743164062
2017-10-17,834.2886962890625
2017-10-18,829.419677734375
2017-10-19,831.8304443359375
2017-10-23,825.77978515625
2017-10-24,822.28173828125
2017-10-25,823.0380249023438
2017-10-26,811.7402954101562
2017-10-27,823.5579833984375
2017-10-30,825.2598266601562
2017-10-31,834.3358764648438
2017-11-01,873.2400512695312
2017-11-02,1014.3444213867188
2017-11-03,992.4578857421875
2017-11-06,991.7962036132812
2017-11-07,961.495361328125
2017-11-08,961.1171264648438
2017-11-09,954.3573608398438
2017-11-10,960.927978515625
2017-11-13,945.8013305664062
2017-11-14,968.16064453125
2017-11-15,960.2661743164062
2017-11-16,951.04833984375
2017-11-17,964.946044921875
2017-11-20,990.3779907226562
2017-11-21,985.272705078125
2017-11-22,969.1531372070312
2017-11-23,981.4437866210938
2017-11-24,989.337890625
2017-11-27,984.3744506835938
2017-11-28,976.8110961914062
2017-11-29,990.1887817382812
2017-11-30,984.1853637695312
2017-12-01,978.5130004882812
2017-12-04,977.9928588867188
2017-12-05,967.7823486328125
2017-12-06,964.33154296875
2017-12-07,964.7097778320312
2017-12-08,993.0724487304688
2017-12-11,987.6834106445312
2017-12-12,1005.3156127929688
2017-12-13,985.3199462890625
2017-12-14,1002.9520874023438
2017-12-15,992.64697265625
2017-12-18,995.105224609375
2017-12-19,999.8323364257812
2017-12-20,1001.9592895507812
2017-12-21,1026.8712158203125
2017-12-22,1030.4638671875
2017-12-26,1028.2420654296875
2017-12-27,1062.1356201171875
2017-12-28,1053.4376220703125
2017-12-29,1038.4052734375
2018-01-01,1039.0673828125
2018-01-02,1021.9078979492188
2018-01-03,1039.3980712890625
2018-01-04,1046.157958984375
2018-01-05,1047.19775390625
2018-01-08,1055.28125
2018-01-09,1029.849365234375
2018-01-10,1020.395263671875
2018-01-11,1041.4307861328125
2018-01-12,1034.103759765625
2018-01-15,1019.4970092773438
2018-01-16,1033.111083984375
2018-01-17,1047.103271484375
2018-01-18,1030.889404296875
2018-01-19,1038.358154296875
2018-01-22,1019.0244140625
2018-01-23,1041.2415771484375
2018-01-24,1042.707275390625
2018-01-25,1059.1575927734375
2018-01-29,1040.3436279296875
2018-01-30,1020.9623413085938
2018-01-31,982.6726684570312
2018-02-01,986.8325805664062
2018-02-02,972.1312255859375
2018-02-05,978.1820068359375
2018-02-06,948.448486328125
2018-02-07,957.949951171875
2018-02-08,973.6912231445312
2018-02-09,961.0697631835938
2018-02-12,979.930908203125
2018-02-14,993.3560180664062
2018-02-15,990.89794921875
2018-02-16,988.5816650390625
2018-02-19,961.3062744140625
2018-02-20,958.564453125
2018-02-21,951.8047485351562
2018-02-22,963.6224975585938
2018-02-23,992.7887573242188
2018-02-26,978.8436889648438
2018-02-27,979.032958984375
2018-02-28,969.9096069335938
2018-03-01,962.8660278320312
2018-03-05,956.8626708984375
2018-03-06,958.3754272460938
2018-03-07,936.7252197265625
2018-03-08,947.9757690429688
2018-03-09,944.1940307617188
2018-03-12,958.4699096679688
2018-03-13,978.938232421875
2018-03-14,997.2796630859375
2018-03-15,1025.358642578125
2018-03-16,1027.8167724609375
2018-03-19,1028.620361328125
2018-03-20,1034.671142578125
2018-03-21,1026.6822509765625
2018-03-22,1010.4681396484375
2018-03-23,981.0654907226562
2018-03-26,997.6104125976562
2018-03-27,1028.289306640625
2018-03-28,1030.699951171875
2018-04-02,1030.8421630859375
2018-04-03,1048.6632080078125
2018-04-04,1036.892578125
2018-04-05,1057.644775390625
2018-04-06,1053.4376220703125
2018-04-09,1068.186279296875
2018-04-10,1081.2330322265625
2018-04-11,1061.379150390625
2018-04-12,1059.6302490234375
2018-04-13,1082.9820556640625
2018-04-16,1109.2176513671875
2018-04-17,1116.1192626953125
2018-04-18,1110.777587890625
2018-04-19,1115.3629150390625
2018-04-20,1129.071533203125
2018-04-23,1114.1336669921875
2018-04-24,1113.9447021484375
2018-04-25,1097.494384765625
2018-04-26,1107.3267822265625
2018-04-27,1123.824462890625
2018-04-30,1132.14404296875
2018-05-02,1123.9188232421875
2018-05-03,1132.94775390625
2018-05-04,1126.8970947265625
2018-05-07,1142.543701171875
2018-05-08,1145.143798828125
2018-05-09,1130.0643310546875
2018-05-10,1125.3370361328125
2018-05-11,1135.1695556640625
2018-05-14,1108.650390625
2018-05-15,1087.0948486328125
2018-05-16,1101.5596923828125
2018-05-17,1102.268798828125
2018-05-18,1093.42919921875
2018-05-21,1076.41162109375
2018-05-22,1060.3863525390625
2018-05-23,1033.67822265625
2018-05-24,1067.0989990234375
2018-05-25,1086.1492919921875
2018-05-28,1032.5439453125
2018-05-29,1008.5301513671875
2018-05-30,994.1597290039062
2018-05-31,990.2832641601562
2018-06-01,995.7667846679688
2018-06-04,989.9998168945312
2018-06-05,978.8909912109375
2018-06-06,996.9011840820312
2018-06-07,1001.5338745117188
2018-06-08,994.6796875
2018-06-11,968.6805419921875
2018-06-12,1006.0720825195312
2018-06-13,983.5235595703125
2018-06-14,1025.5477294921875
2018-06-15,1040.8634033203125
2018-06-18,1040.3436279296875
2018-06-19,1032.2601318359375
2018-06-20,1023.9406127929688
2018-06-21,998.60302734375
2018-06-22,987.2581176757812
2018-06-25,976.480224609375
2018-06-26,986.0762329101562
2018-06-27,964.0478515625
2018-06-28,945.56494140625
2018-06-29,981.9164428710938
2018-07-02,993.0724487304688
2018-07-03,1026.54052734375
2018-07-04,1042.1397705078125
2018-07-05,1018.6934204101562
2018-07-06,1015.3843383789062
2018-07-09,1035.8055419921875
2018-07-10,1031.31494140625
2018-07-11,1060.9537353515625
2018-07-12,1045.96875
2018-07-13,1047.8123779296875
2018-07-16,1011.64990234375
2018-07-17,1015.9989013671875
2018-07-18,1025.9730224609375
2018-07-19,1019.3549194335938
2018-07-20,1031.078369140625
2018-07-23,1021.7185668945312
2018-07-24,1024.365966796875
2018-07-25,1037.081787109375
2018-07-26,1016.9915161132812
2018-07-27,1042.801513671875
2018-07-30,1093.4764404296875
2018-07-31,1086.7164306640625
2018-08-01,1100.236328125
2018-08-02,1134.7913818359375
2018-08-03,1142.1656494140625
2018-08-06,1127.606201171875
2018-08-07,1099.054443359375
2018-08-08,1070.171630859375
2018-08-09,1054.0994873046875
2018-08-10,1062.939208984375
2018-08-13,1059.062744140625
2018-08-14,1091.538330078125
2018-08-16,1100.8505859375
2018-08-17,1110.6357421875
2018-08-20,1178.6588134765625
2018-08-21,1179.6041259765625
2018-08-23,1223.519287109375
2018-08-24,1229.995361328125
2018-08-27,1227.1591796875
2018-08-28,1210.992431640625
2018-08-29,1207.06884765625
2018-08-30,1229.8536376953125
2018-08-31,1244.192626953125
2018-09-03,1226.2806396484375
2018-09-04,1203.93896484375
2018-09-05,1217.6585693359375
2018-09-06,1254.767822265625
2018-09-07,1251.43359375
2018-09-10,1218.3729248046875
2018-09-11,1185.836669921875
2018-09-12,1211.465576171875
2018-09-14,1266.72509765625
2018-09-17,1300.2138671875
2018-09-18,1314.6004638671875
2018-09-19,1325.4141845703125
2018-09-21,1322.365234375
2018-09-24,1297.4033203125
2018-09-25,1322.7940673828125
2018-09-26,1319.88818359375
2018-09-27,1301.3572998046875
2018-09-28,1248.9561767578125
2018-10-01,1257.2449951171875
2018-10-03,1247.2886962890625
2018-10-04,1223.2318115234375
2018-10-05,1221.0885009765625
2018-10-08,1217.0867919921875
2018-10-09,1189.0760498046875
2018-10-10,1236.4276123046875
2018-10-11,1191.8389892578125
2018-10-12,1221.707763671875
2018-10-15,1238.3330078125
2018-10-16,1245.81201171875
2018-10-17,1239.7144775390625
2018-10-19,1224.518310546875
2018-10-22,1230.9969482421875
2018-10-23,1190.64794921875
2018-10-24,1182.3590087890625
2018-10-25,1193.7923583984375
2018-10-26,1196.459716796875
2018-10-29,1372.098876953125
2018-10-30,1415.5440673828125
2018-10-31,1414.3531494140625
2018-11-01,1434.40869140625
2018-11-02,1428.406005859375
2018-11-05,1397.1558837890625
2018-11-06,1407.9697265625
2018-11-07,1426.7388916015625
2018-11-09,1475.757568359375
2018-11-12,1440.3154296875
2018-11-13,1458.274658203125
2018-11-14,1432.78857421875
2018-11-15,1458.46533203125
2018-11-16,1485.0469970703125
2018-11-19,1488.4290771484375
2018-11-20,1461.7999267578125
2018-11-21,1465.8966064453125
2018-11-22,1457.0361328125
2018-11-26,1434.8848876953125
2018-11-27,1451.1768798828125
2018-11-28,1410.160888671875
2018-11-29,1387.723876953125
2018-11-30,1371.336669921875
2018-12-03,1387.9144287109375
2018-12-04,1422.5467529296875
2018-12-05,1410.3990478515625
2018-12-06,1390.4390869140625
2018-12-07,1421.3079833984375
2018-12-10,1403.06298828125
2018-12-11,1408.207763671875
2018-12-12,1456.6551513671875
2018-12-13,1450.0809326171875
2018-12-14,1420.927001953125
2018-12-17,1413.0191650390625
2018-12-18,1425.69091796875
2018-12-19,1444.5076904296875
2018-12-20,1441.125244140625
2018-12-21,1405.1114501953125
2018-12-24,1378.76806640625
2018-12-26,1387.00927734375
2018-12-27,1401.6339111328125
2018-12-28,1397.870361328125
2018-12-31,1412.5902099609375
2019-01-01,1405.7305908203125
2019-01-02,1401.395751953125
2019-01-03,1369.9549560546875
2019-01-04,1391.487060546875
2019-01-07,1415.7822265625
2019-01-08,1389.9150390625
2019-01-09,1403.6346435546875
2019-01-10,1448.6041259765625
2019-01-11,1434.02734375
2019-01-14,1458.1318359375
2019-01-15,1450.271728515625
2019-01-16,1447.985107421875
2019-01-17,1434.2176513671875
2019-01-18,1437.83837890625
2019-01-21,1426.4527587890625
2019-01-22,1432.5982666015625
2019-01-23,1432.2647705078125
2019-01-24,1422.689697265625
2019-01-25,1424.6903076171875
2019-01-28,1403.8253173828125
2019-01-29,1433.6937255859375
2019-01-30,1432.1220703125
2019-01-31,1435.0277099609375
2019-02-01,1459.94189453125
2019-02-04,1533.3988037109375
2019-02-05,1539.7822265625
2019-02-06,1575.1290283203125
2019-02-07,1591.230712890625
2019-02-08,1605.4742431640625
2019-02-11,1557.741455078125
2019-02-12,1560.6949462890625
2019-02-14,1560.0755615234375
2019-02-15,1544.7364501953125
2019-02-18,1500.33837890625
2019-02-19,1512.819580078125
2019-02-20,1486.8096923828125
2019-02-21,1476.7581787109375
2019-02-22,1491.0491943359375
2019-02-25,1519.393310546875
2019-02-26,1544.831787109375
2019-02-27,1561.0283203125
2019-02-28,1576.08203125
2019-03-01,1590.8970947265625
2019-03-05,1585.085205078125
2019-03-06,1625.291259765625
2019-03-07,1572.8902587890625
2019-03-08,1569.5556640625
2019-03-11,1610.7618408203125
2019-03-12,1619.6224365234375
2019-03-13,1588.2294921875
2019-03-14,1614.429931640625
2019-03-15,1627.2919921875
2019-03-18,1609.5233154296875
2019-03-19,1615.8590087890625
2019-03-20,1596.184814453125
2019-03-22,1585.03759765625
2019-03-25,1625.1483154296875
2019-03-26,1627.1490478515625
2019-03-27,1587.181396484375
2019-03-28,1576.36767578125
2019-04-01,1641.8690185546875
2019-04-02,1618.7650146484375
2019-04-03,1596.613525390625
2019-04-04,1620.6702880859375
2019-04-05,1637.7724609375
2019-04-08,1604.8548583984375
2019-04-09,1634.77099609375
2019-04-10,1641.154541015625
2019-04-11,1637.2005615234375
2019-04-12,1650.2532958984375
2019-04-15,1662.4007568359375
2019-04-16,1633.580078125
2019-04-18,1642.869384765625
2019-04-22,1621.0992431640625
2019-04-23,1607.23681640625
2019-04-24,1660.3524169921875
2019-04-25,1635.199951171875
2019-04-26,1640.9639892578125
2019-04-30,1664.3062744140625
