Date,NAVINFLUOR.NS
2016-07-08,376.5827331542969
2016-07-11,383.72271728515625
2016-07-12,385.1733093261719
2016-07-13,399.830078125
2016-07-14,414.2796325683594
2016-07-15,420.0733337402344
2016-07-18,413.7968444824219
2016-07-19,411.8087463378906
2016-07-20,419.94073486328125
2016-07-21,421.0200500488281
2016-07-22,424.0115966796875
2016-07-25,469.2347412109375
2016-07-26,432.4180908203125
2016-07-27,436.1859130859375
2016-07-28,438.4390563964844
2016-07-29,441.1844177246094
2016-08-01,431.935302734375
2016-08-02,414.838134765625
2016-08-03,414.8287048339844
2016-08-04,419.6378479003906
2016-08-05,426.9556579589844
2016-08-08,448.62542724609375
2016-08-09,443.2671813964844
2016-08-10,443.6931457519531
2016-08-11,437.00006103515625
2016-08-12,444.8860168457031
2016-08-16,438.921875
2016-08-17,437.2367248535156
2016-08-18,440.4175720214844
2016-08-19,448.36981201171875
2016-08-22,438.202392578125
2016-08-23,437.1421203613281
2016-08-24,430.9602966308594
2016-08-25,438.8272705078125
2016-08-26,431.63238525390625
2016-08-29,436.7823486328125
2016-08-30,444.61151123046875
2016-08-31,450.25360107421875
2016-09-01,448.66326904296875
2016-09-02,447.470458984375
2016-09-06,444.7060546875
2016-09-07,441.3832702636719
2016-09-08,451.9103698730469
2016-09-09,450.1590270996094
2016-09-12,438.0508728027344
2016-09-14,450.0643615722656
2016-09-15,444.2422790527344
2016-09-16,443.1724853515625
2016-09-19,449.0986633300781
2016-09-20,455.933837890625
2016-09-21,456.2557067871094
2016-09-22,447.2810974121094
2016-09-23,449.0513916015625
2016-09-26,440.228271484375
2016-09-27,442.46246337890625
2016-09-28,440.0010681152344
2016-09-29,418.2935791015625
2016-09-30,420.9537353515625
2016-10-03,432.33282470703125
2016-10-04,442.46246337890625
2016-10-05,444.4315490722656
2016-10-06,457.8556213378906
2016-10-07,451.7872619628906
2016-10-10,442.7558898925781
2016-10-13,435.7031555175781
2016-10-14,442.0458679199219
2016-10-17,434.0085754394531
2016-10-18,442.642333984375
2016-10-19,453.6712341308594
2016-10-20,517.9702758789062
2016-10-21,525.761474609375
2016-10-24,533.0223999023438
2016-10-25,510.51031494140625
2016-10-26,501.50732421875
2016-10-27,503.5143127441406
2016-10-28,490.99908447265625
2016-11-01,472.54815673828125
2016-11-02,464.5202331542969
2016-11-03,474.2048645019531
2016-11-04,461.0639953613281
2016-11-07,464.6772155761719
2016-11-08,458.0022277832031
2016-11-09,469.0606384277344
2016-11-10,472.7785949707031
2016-11-11,443.8628234863281
2016-11-15,438.28125
2016-11-16,440.4873046875
2016-11-17,442.7978820800781
2016-11-18,443.7392578125
2016-11-21,422.0975646972656
2016-11-22,421.90740966796875
2016-11-23,428.306640625
2016-11-24,431.8628845214844
2016-11-25,445.9547119140625
2016-11-28,440.924560546875
2016-11-29,443.9769592285156
2016-11-30,451.441162109375
2016-12-01,448.97845458984375
2016-12-02,436.68377685546875
2016-12-05,436.626708984375
2016-12-06,447.9420471191406
2016-12-07,441.9706115722656
2016-12-08,448.588623046875
2016-12-09,451.4887390136719
2016-12-12,445.2320861816406
2016-12-13,445.27960205078125
2016-12-14,448.8262939453125
2016-12-15,453.13372802734375
2016-12-16,460.4364318847656
2016-12-19,470.50604248046875
2016-12-20,474.23333740234375
2016-12-21,477.61846923828125
2016-12-22,470.05908203125
2016-12-23,468.8324279785156
2016-12-26,453.50457763671875
2016-12-27,459.01007080078125
2016-12-28,471.6280212402344
2016-12-29,473.5487365722656
2016-12-30,480.4996643066406
2017-01-02,478.8640441894531
2017-01-03,483.69451904296875
2017-01-04,491.38702392578125
2017-01-05,490.11285400390625
2017-01-06,496.445556640625
2017-01-09,514.9208374023438
2017-01-10,532.378662109375
2017-01-11,540.2612915039062
2017-01-12,538.2455444335938
2017-01-13,528.3850708007812
2017-01-16,539.16796875
2017-01-17,546.1661987304688
2017-01-18,544.4166870117188
2017-01-19,537.7130737304688
2017-01-20,543.2091064453125
2017-01-23,521.2059326171875
2017-01-24,509.70050048828125
2017-01-25,517.1837768554688
2017-01-27,514.1506958007812
2017-01-30,513.0570678710938
2017-01-31,506.201416015625
2017-02-01,510.9556579589844
2017-02-02,514.5214233398438
2017-02-03,509.7957763671875
2017-02-06,510.5849304199219
2017-02-07,509.7099914550781
2017-02-08,507.0761413574219
2017-02-09,504.60394287109375
2017-02-10,499.478759765625
2017-02-13,491.1016845703125
2017-02-14,483.7420654296875
2017-02-15,478.4172668457031
2017-02-16,491.7482604980469
2017-02-17,494.8956604003906
2017-02-20,492.670654296875
2017-02-21,498.3567199707031
2017-02-22,487.20318603515625
2017-02-23,481.2792663574219
2017-02-27,473.4916687011719
2017-02-28,482.3727722167969
2017-03-01,477.63751220703125
2017-03-02,475.04156494140625
2017-03-03,477.3522644042969
2017-03-06,477.6945495605469
2017-03-07,476.1540832519531
2017-03-08,477.24761962890625
2017-03-09,488.74359130859375
2017-03-10,488.42022705078125
2017-03-14,492.9559020996094
2017-03-15,501.3521728515625
2017-03-16,508.8733215332031
2017-03-17,519.7893676757812
2017-03-20,536.1632080078125
2017-03-21,545.5195922851562
2017-03-22,551.5195922851562
2017-03-23,542.3057861328125
2017-03-24,563.224853515625
2017-03-27,563.4530029296875
2017-03-28,565.9820556640625
2017-03-29,564.0424194335938
2017-03-30,570.2801513671875
2017-03-31,578.74267578125
2017-04-03,596.5428466796875
2017-04-05,605.138671875
2017-04-06,601.5634765625
2017-04-07,591.5604858398438
2017-04-10,574.8536987304688
2017-04-11,601.8107299804688
2017-04-12,596.3050537109375
2017-04-13,592.3875732421875
2017-04-17,592.4447021484375
2017-04-18,600.1182250976562
2017-04-19,598.2449340820312
2017-04-20,603.9596557617188
2017-04-21,602.172119140625
2017-04-24,607.9912719726562
2017-04-25,611.414306640625
2017-04-26,606.1752319335938
2017-04-27,597.9501342773438
2017-04-28,597.2560424804688
2017-05-02,570.9266967773438
2017-05-03,575.5762939453125
2017-05-04,584.4859619140625
2017-05-05,577.91552734375
2017-05-08,585.1325073242188
2017-05-09,584.4097900390625
2017-05-10,581.0723876953125
2017-05-11,578.9423828125
2017-05-12,573.0850219726562
2017-05-15,565.8583984375
2017-05-16,572.3433837890625
2017-05-17,569.157958984375
2017-05-18,569.6619873046875
2017-05-19,563.8522338867188
2017-05-22,563.1771850585938
2017-05-23,549.9031982421875
2017-05-24,549.380126953125
2017-05-25,555.2088012695312
2017-05-26,560.2769165039062
2017-05-29,564.36572265625
2017-05-30,555.4466552734375
2017-05-31,554.0869140625
2017-06-01,552.8982543945312
2017-06-02,579.96923828125
2017-06-05,583.1451416015625
2017-06-06,589.0025634765625
2017-06-07,594.4319458007812
2017-06-08,603.9596557617188
2017-06-09,606.1656494140625
2017-06-12,611.3192749023438
2017-06-13,611.604736328125
2017-06-14,610.6631469726562
2017-06-15,607.1546020507812
2017-06-16,601.4832153320312
2017-06-19,595.5161743164062
2017-06-20,597.4544067382812
2017-06-21,588.0594482421875
2017-06-22,579.3043823242188
2017-06-23,568.4775390625
2017-06-27,580.2783203125
2017-06-28,585.8540649414062
2017-06-29,583.066162109375
2017-06-30,579.6195678710938
2017-07-03,577.5859375
2017-07-04,576.8887939453125
2017-07-05,578.9415893554688
2017-07-06,579.4096069335938
2017-07-07,578.1300659179688
2017-07-10,580.3260498046875
2017-07-11,602.1039428710938
2017-07-12,622.40185546875
2017-07-13,633.0473022460938
2017-07-14,618.1627807617188
2017-07-17,629.9635620117188
2017-07-18,627.48095703125
2017-07-19,641.1150512695312
2017-07-20,643.26318359375
2017-07-21,636.3889770507812
2017-07-24,618.9649047851562
2017-07-25,597.5306396484375
2017-07-26,633.0473022460938
2017-07-27,639.9215087890625
2017-07-28,651.712646484375
2017-07-31,670.521240234375
2017-08-01,708.47265625
2017-08-02,722.6029663085938
2017-08-03,695.3448486328125
2017-08-04,704.128662109375
2017-08-07,706.0857543945312
2017-08-08,691.8123168945312
2017-08-09,656.2000122070312
2017-08-10,624.45458984375
2017-08-11,649.5169067382812
2017-08-14,667.3706665039062
2017-08-16,671.5715942382812
2017-08-17,660.8783569335938
2017-08-18,649.5645751953125
2017-08-21,642.404052734375
2017-08-22,627.8440551757812
2017-08-23,634.6227416992188
2017-08-24,632.3790893554688
2017-08-28,630.899169921875
2017-08-29,628.9420166015625
2017-08-30,631.8059692382812
2017-08-31,629.3717041015625
2017-09-01,634.0498657226562
2017-09-04,633.1427001953125
2017-09-05,643.8837890625
2017-09-06,643.5973510742188
2017-09-07,643.3587036132812
2017-09-08,637.1050415039062
2017-09-11,636.436767578125
2017-09-12,638.7282104492188
2017-09-13,622.115478515625
2017-09-14,628.3690795898438
2017-09-15,622.5929565429688
2017-09-18,626.1731567382812
2017-09-19,628.7987670898438
2017-09-20,623.0224609375
2017-09-21,619.0602416992188
2017-09-22,616.7210083007812
2017-09-25,613.85693359375
2017-09-26,630.5172729492188
2017-09-27,630.421875
2017-09-28,636.0070190429688
2017-09-29,666.5591430664062
2017-10-03,660.3054809570312
2017-10-04,663.4085693359375
2017-10-05,714.1056518554688
2017-10-06,721.648193359375
2017-10-09,712.1007690429688
2017-10-10,706.8018188476562
2017-10-11,688.4705200195312
2017-10-12,689.7594604492188
2017-10-13,685.701904296875
2017-10-16,675.1995239257812
2017-10-17,672.8128051757812
2017-10-18,675.1041259765625
2017-10-19,681.4054565429688
2017-10-23,679.5913696289062
2017-10-24,678.1593627929688
2017-10-25,665.6043090820312
2017-10-26,693.1012573242188
2017-10-27,701.2166137695312
2017-10-30,708.6158447265625
2017-10-31,708.6636352539062
2017-11-01,701.6939086914062
2017-11-02,700.5004272460938
2017-11-03,697.3975219726562
2017-11-06,693.1488647460938
2017-11-07,677.5865478515625
2017-11-08,679.265380859375
2017-11-09,673.2214965820312
2017-11-10,669.336181640625
2017-11-13,656.3370361328125
2017-11-14,661.2295532226562
2017-11-15,665.1148071289062
2017-11-16,652.5955810546875
2017-11-17,658.4475708007812
2017-11-20,653.0751953125
2017-11-21,668.3767700195312
2017-11-22,675.2839965820312
2017-11-23,679.1213989257812
2017-11-24,671.3505249023438
2017-11-27,675.7158203125
2017-11-28,655.8093872070312
2017-11-29,668.568603515625
2017-11-30,664.2996215820312
2017-12-01,668.4247436523438
2017-12-04,671.9264526367188
2017-12-05,668.2328491210938
2017-12-06,665.7385864257812
2017-12-07,668.136962890625
2017-12-08,667.705322265625
2017-12-11,670.7752075195312
2017-12-12,669.0001831054688
2017-12-13,664.9231567382812
2017-12-14,664.3954467773438
2017-12-15,668.4247436523438
2017-12-18,678.4498901367188
2017-12-19,701.7620239257812
2017-12-20,720.5172119140625
2017-12-21,745.0285034179688
2017-12-22,781.1958618164062
2017-12-26,834.1039428710938
2017-12-27,792.372314453125
2017-12-28,788.43896484375
2017-12-29,796.689453125
2018-01-01,793.3795776367188
2018-01-02,777.0706787109375
2018-01-03,780.7161865234375
2018-01-04,790.9813232421875
2018-01-05,789.63818359375
2018-01-08,805.4674072265625
2018-01-09,799.8073120117188
2018-01-10,787.9591064453125
2018-01-11,788.103271484375
2018-01-12,808.3932495117188
2018-01-15,799.8073120117188
2018-01-16,788.0552368164062
2018-01-17,780.7642211914062
2018-01-18,756.1089477539062
2018-01-19,758.4114990234375
2018-01-22,762.6805419921875
2018-01-23,797.3130493164062
2018-01-24,794.4349365234375
2018-01-25,793.0437622070312
2018-01-29,780.8121337890625
2018-01-30,776.5909423828125
2018-01-31,762.5365600585938
2018-02-01,761.9610595703125
2018-02-02,750.9285278320312
2018-02-05,758.4114990234375
2018-02-06,753.0391235351562
2018-02-07,769.9236450195312
2018-02-08,776.2073364257812
2018-02-09,777.0706787109375
2018-02-12,792.1325073242188
2018-02-14,770.163330078125
2018-02-15,761.5293579101562
2018-02-16,745.220458984375
2018-02-19,733.8042602539062
2018-02-20,732.7968139648438
2018-02-21,713.6099853515625
2018-02-22,714.905029296875
2018-02-23,729.822998046875
2018-02-26,772.7537231445312
2018-02-27,778.4617309570312
2018-02-28,777.1666870117188
2018-03-01,775.3439331054688
2018-03-05,776.2551879882812
2018-03-06,786.9521484375
2018-03-07,772.3698120117188
2018-03-08,777.5982666015625
2018-03-09,768.6765747070312
2018-03-12,756.9724731445312
2018-03-13,756.3967895507812
2018-03-14,756.8285522460938
2018-03-15,758.2196044921875
2018-03-16,749.729248046875
2018-03-19,729.822998046875
2018-03-20,717.6392211914062
2018-03-21,738.0252075195312
2018-03-22,731.7416381835938
2018-03-23,711.3075561523438
2018-03-26,721.8602905273438
2018-03-27,741.958740234375
2018-03-28,741.4310913085938
2018-04-02,746.611572265625
2018-04-03,755.3894653320312
2018-04-04,762.872314453125
2018-04-05,771.4585571289062
2018-04-06,773.4251708984375
2018-04-09,759.1309814453125
2018-04-10,748.434326171875
2018-04-11,746.3236083984375
2018-04-12,746.2757568359375
2018-04-13,742.1984252929688
2018-04-16,734.7155151367188
2018-04-17,727.5205688476562
2018-04-18,719.8456420898438
2018-04-19,729.1513061523438
2018-04-20,730.9741821289062
2018-04-23,743.2057495117188
2018-04-24,746.8034057617188
2018-04-25,731.7896118164062
2018-04-26,725.4100341796875
2018-04-27,731.7416381835938
2018-04-30,740.6155395507812
2018-05-02,734.7155151367188
2018-05-03,724.3065795898438
2018-05-04,732.8448486328125
2018-05-07,735.00341796875
2018-05-08,739.0326538085938
2018-05-09,729.3912353515625
2018-05-10,718.4546508789062
2018-05-11,736.6823120117188
2018-05-14,726.7529296875
2018-05-15,714.5213012695312
2018-05-16,706.9424438476562
2018-05-17,706.6547241210938
2018-05-18,686.6522827148438
2018-05-21,671.7825317382812
2018-05-22,668.8084106445312
2018-05-23,661.8533325195312
2018-05-24,648.3264770507812
2018-05-25,666.841796875
2018-05-28,669.336181640625
2018-05-29,671.3987426757812
2018-05-30,668.3287963867188
2018-05-31,660.8939819335938
2018-06-01,652.3557739257812
2018-06-04,657.5363159179688
2018-06-05,643.8654174804688
2018-06-06,655.9531860351562
2018-06-07,661.9011840820312
2018-06-08,658.8793334960938
2018-06-11,639.2124633789062
2018-06-12,648.5662841796875
2018-06-13,652.4515380859375
2018-06-14,653.9385375976562
2018-06-15,653.6508178710938
2018-06-18,651.7800903320312
2018-06-19,638.0134887695312
2018-06-20,640.459716796875
2018-06-21,632.3052368164062
2018-06-22,634.2240600585938
2018-06-25,630.4346923828125
2018-06-26,622.424072265625
2018-06-27,621.5127563476562
2018-06-28,612.686767578125
2018-06-29,604.5322265625
2018-07-02,602.1817626953125
2018-07-03,603.9086303710938
2018-07-04,624.6307373046875
2018-07-05,607.6021728515625
2018-07-06,614.7972412109375
2018-07-09,620.5532836914062
2018-07-10,627.844482421875
2018-07-11,629.3792724609375
2018-07-12,625.2061157226562
2018-07-13,624.9168701171875
2018-07-16,610.1090087890625
2018-07-17,606.5880737304688
2018-07-18,602.0538940429688
2018-07-19,598.098876953125
2018-07-20,587.7767333984375
2018-07-23,587.4872436523438
2018-07-24,578.2748413085938
2018-07-25,652.0241088867188
2018-07-26,626.4602661132812
2018-07-27,646.718505859375
2018-07-30,648.6959838867188
2018-07-31,646.5255126953125
2018-08-01,638.9046020507812
2018-08-02,646.1396484375
2018-08-03,668.3753051757812
2018-08-06,664.661376953125
2018-08-07,669.098876953125
2018-08-08,671.2211303710938
2018-08-09,668.1824340820312
2018-08-10,659.114501953125
2018-08-13,656.702880859375
2018-08-14,649.564208984375
2018-08-16,648.8406372070312
2018-08-17,659.3074340820312
2018-08-20,641.943359375
2018-08-21,639.2904663085938
2018-08-23,631.5248413085938
2018-08-24,629.161376953125
2018-08-27,621.588623046875
2018-08-28,628.5343017578125
2018-08-29,613.4371948242188
2018-08-30,644.5962524414062
2018-08-31,664.4686279296875
2018-09-03,667.1694946289062
2018-09-04,688.0546875
2018-09-05,699.2450561523438
2018-09-06,709.2294921875
2018-09-07,717.2843627929688
2018-09-10,704.0202026367188
2018-09-11,673.343505859375
2018-09-12,719.8407592773438
2018-09-14,735.709716796875
2018-09-17,711.062255859375
2018-09-18,705.4188842773438
2018-09-19,688.874755859375
2018-09-21,692.202880859375
2018-09-24,658.439208984375
2018-09-25,653.2301025390625
2018-09-26,662.3461303710938
2018-09-27,666.0601806640625
2018-09-28,665.8190307617188
2018-10-01,665.577880859375
2018-10-03,644.3550415039062
2018-10-04,634.081298828125
2018-10-05,618.3569946289062
2018-10-08,609.1444702148438
2018-10-09,603.9832763671875
2018-10-10,605.28564453125
2018-10-11,593.3235473632812
2018-10-12,609.578369140625
2018-10-15,607.1185302734375
2018-10-16,640.2550659179688
2018-10-17,630.0296020507812
2018-10-19,626.3156127929688
2018-10-22,624.14501953125
2018-10-23,621.4921875
2018-10-24,618.1157836914062
2018-10-25,612.0865478515625
2018-10-26,604.6586303710938
2018-10-29,623.1321411132812
2018-10-30,667.2660522460938
2018-10-31,628.100341796875
2018-11-01,616.4757690429688
2018-11-02,624.7236938476562
2018-11-05,631.958984375
2018-11-06,640.3032836914062
2018-11-07,641.3162231445312
2018-11-09,638.8563232421875
2018-11-12,638.760009765625
2018-11-13,634.7565307617188
2018-11-14,642.5187377929688
2018-11-15,646.885009765625
2018-11-16,657.1699829101562
2018-11-19,662.0699462890625
2018-11-20,665.029296875
2018-11-21,665.1262817382812
2018-11-22,693.700927734375
2018-11-26,677.59423828125
2018-11-27,696.5632934570312
2018-11-28,698.989013671875
2018-11-29,690.304931640625
2018-11-30,684.3862915039062
2018-12-03,690.4505004882812
2018-12-04,689.1406860351562
2018-12-05,690.6929321289062
2018-12-06,692.5852661132812
2018-12-07,685.7445678710938
2018-12-10,662.9916381835938
2018-12-11,678.3219604492188
2018-12-12,681.8634033203125
2018-12-13,676.5755004882812
2018-12-14,699.3284912109375
2018-12-17,709.4680786132812
2018-12-18,690.4505004882812
2018-12-19,706.896728515625
2018-12-20,723.537109375
2018-12-21,707.7698364257812
2018-12-24,683.6585083007812
2018-12-26,679.0497436523438
2018-12-27,670.3170776367188
2018-12-28,673.4220581054688
2018-12-31,678.1279296875
2019-01-01,667.7945556640625
2019-01-02,679.1952514648438
2019-01-03,682.73681640625
2019-01-04,677.6913452148438
2019-01-07,669.1528930664062
2019-01-08,664.7867431640625
2019-01-09,659.6442260742188
2019-01-10,658.2372436523438
2019-01-11,652.0274658203125
2019-01-14,652.1729736328125
2019-01-15,648.5829467773438
2019-01-16,654.2105102539062
2019-01-17,647.2245483398438
2019-01-18,642.0820922851562
2019-01-21,637.4733276367188
2019-01-22,640.4810180664062
2019-01-23,642.421630859375
2019-01-24,645.2839965820312
2019-01-25,623.1131591796875
2019-01-28,607.297607421875
2019-01-29,600.893798828125
2019-01-30,611.2757568359375
2019-01-31,610.3053588867188
2019-02-01,602.8342895507812
2019-02-04,606.763916015625
2019-02-05,594.489990234375
2019-02-06,593.2770385742188
2019-02-07,590.6088256835938
2019-02-08,584.059326171875
2019-02-11,578.625732421875
2019-02-12,596.0906982421875
2019-02-14,606.2302856445312
2019-02-15,595.2176513671875
2019-02-18,573.5802612304688
2019-02-19,581.2940673828125
2019-02-20,567.0795288085938
2019-02-21,582.2643432617188
2019-02-22,577.8497314453125
2019-02-25,575.1327514648438
2019-02-26,576.2487182617188
2019-02-27,568.534912109375
2019-02-28,576.9277954101562
2019-03-01,582.4584350585938
2019-03-05,624.9566040039062
2019-03-06,622.6280517578125
2019-03-07,618.5527954101562
2019-03-08,624.7141723632812
2019-03-11,626.7032470703125
2019-03-12,655.9570922851562
2019-03-13,660.8569946289062
2019-03-14,684.6287841796875
2019-03-15,686.1326904296875
2019-03-18,686.229736328125
2019-03-19,685.9385986328125
2019-03-20,683.0763549804688
2019-03-22,679.1952514648438
2019-03-25,685.647705078125
2019-03-26,692.9247436523438
2019-03-27,695.1563720703125
2019-03-28,703.6463012695312
2019-04-01,694.8654174804688
2019-04-02,728.3397827148438
2019-04-03,743.0880737304688
2019-04-04,711.4085693359375
2019-04-05,713.8826904296875
2019-04-08,707.964111328125
2019-04-09,700.1046752929688
2019-04-10,693.6038818359375
2019-04-11,697.58203125
2019-04-12,691.5663452148438
2019-04-15,688.3158569335938
2019-04-16,693.6524047851562
2019-04-18,683.0278930664062
2019-04-22,673.0825805664062
2019-04-23,671.6755981445312
2019-04-24,654.5499877929688
2019-04-25,656.3450927734375
2019-04-26,659.110595703125
2019-04-30,650.6690063476562
2019-05-02,655.0352783203125
2019-05-03,658.4312744140625
2019-05-06,663.331298828125
2019-05-07,657.8975830078125
2019-05-08,655.9570922851562
2019-05-09,653.9679565429688
2019-05-10,655.9570922851562
2019-05-13,654.6956176757812
2019-05-14,658.673828125
2019-05-15,643.9740600585938
2019-05-16,644.7988891601562
2019-05-17,650.0867919921875
2019-05-20,662.3123779296875
2019-05-21,667.8915405273438
2019-05-22,660.4688720703125
2019-05-23,665.7569580078125
2019-05-24,678.6615600585938
2019-05-27,717.6668090820312
2019-05-28,715.96875
2019-05-29,701.6572875976562
2019-05-30,702.578857421875
2019-05-31,716.5025634765625
2019-06-03,714.9015502929688
2019-06-04,702.19091796875
2019-06-06,687.7822265625
2019-06-07,682.7083129882812
2019-06-10,700.321044921875
2019-06-11,726.6672973632812
2019-06-12,721.0076904296875
2019-06-13,727.399169921875
2019-06-14,721.6419067382812
2019-06-17,727.350341796875
2019-06-18,727.935791015625
2019-06-19,707.5418701171875
2019-06-20,701.150390625
2019-06-21,699.003662109375
2019-06-24,684.2694091796875
2019-06-25,698.4183349609375
