Date,POLL.BA
2015-12-03,10.850000381469727
2015-12-04,10.649999618530273
2015-12-09,10.5
2015-12-10,11.350000381469727
2015-12-11,11.949999809265137
2015-12-14,12.399999618530273
2015-12-15,11.199999809265137
2015-12-16,9.600000381469727
2015-12-17,10.25
2015-12-18,10.399999618530273
2015-12-21,10.550000190734863
2015-12-22,11.149999618530273
2015-12-23,10.75
2015-12-28,10.75
2015-12-29,10.0
2015-12-30,10.0
2016-01-04,9.300000190734863
2016-01-05,9.199999809265137
2016-01-06,8.800000190734863
2016-01-07,8.5
2016-01-08,8.609999656677246
2016-01-11,8.600000381469727
2016-01-12,8.300000190734863
2016-01-13,7.849999904632568
2016-01-14,7.800000190734863
2016-01-15,7.690000057220459
2016-01-18,7.300000190734863
2016-01-19,7.25
2016-01-20,6.699999809265137
2016-01-21,7.0
2016-01-22,7.699999809265137
2016-01-25,8.470000267028809
2016-01-26,9.300000190734863
2016-01-27,9.5
2016-01-28,9.300000190734863
2016-01-29,9.5
2016-02-01,9.399999618530273
2016-02-02,9.600000381469727
2016-02-03,9.5
2016-02-04,9.800000190734863
2016-02-05,9.800000190734863
2016-02-10,9.300000190734863
2016-02-11,9.300000190734863
2016-02-12,9.050000190734863
2016-02-15,9.100000381469727
2016-02-16,9.100000381469727
2016-02-17,9.100000381469727
2016-02-18,8.90999984741211
2016-02-19,8.90999984741211
2016-02-22,9.5
2016-02-23,9.399999618530273
2016-02-24,9.399999618530273
2016-02-25,9.199999809265137
2016-02-26,8.850000381469727
2016-02-29,9.100000381469727
2016-03-01,9.329999923706055
2016-03-02,9.329999923706055
2016-03-03,9.25
2016-03-04,8.699999809265137
2016-03-07,8.0
2016-03-08,8.0
2016-03-09,8.199999809265137
2016-03-10,8.300000190734863
2016-03-11,7.610000133514404
2016-03-14,7.099999904632568
2016-03-15,7.110000133514404
2016-03-16,6.760000228881836
2016-03-17,7.300000190734863
2016-03-18,7.699999809265137
2016-03-21,7.800000190734863
2016-03-22,7.869999885559082
2016-03-23,7.869999885559082
2016-03-28,7.869999885559082
2016-03-29,7.869999885559082
2016-03-30,7.599999904632568
2016-03-31,7.5
2016-04-01,7.5
2016-04-04,7.800000190734863
2016-04-05,9.279999732971191
2016-04-06,10.100000381469727
2016-04-07,8.899999618530273
2016-04-08,9.25
2016-04-11,8.949999809265137
2016-04-12,9.100000381469727
2016-04-13,9.050000190734863
2016-04-14,8.699999809265137
2016-04-15,8.600000381469727
2016-04-18,8.600000381469727
2016-04-19,8.449999809265137
2016-04-20,8.699999809265137
2016-04-21,8.75
2016-04-22,8.600000381469727
2016-04-25,8.100000381469727
2016-04-26,7.949999809265137
2016-04-27,9.0
2016-04-28,9.100000381469727
2016-04-29,9.25
2016-05-02,8.699999809265137
2016-05-03,8.899999618530273
2016-05-04,8.5
2016-05-05,8.5
2016-05-06,8.399999618530273
2016-05-09,8.0
2016-05-10,8.399999618530273
2016-05-11,8.5
2016-05-12,8.199999809265137
2016-05-13,8.5
2016-05-16,8.199999809265137
2016-05-17,8.199999809265137
2016-05-18,8.119999885559082
2016-05-19,8.0
2016-05-20,8.100000381469727
2016-05-23,7.599999904632568
2016-05-24,7.599999904632568
2016-05-26,8.0
2016-05-27,8.300000190734863
2016-05-30,8.0
2016-05-31,8.100000381469727
2016-06-01,7.900000095367432
2016-06-02,7.849999904632568
2016-06-03,7.849999904632568
2016-06-06,7.849999904632568
2016-06-07,7.849999904632568
2016-06-08,7.900000095367432
2016-06-09,7.880000114440918
2016-06-10,7.880000114440918
2016-06-13,7.449999809265137
2016-06-14,7.550000190734863
2016-06-15,7.5
2016-06-16,7.550000190734863
2016-06-21,7.800000190734863
2016-06-22,7.900000095367432
2016-06-23,7.449999809265137
2016-06-24,7.599999904632568
2016-06-27,7.349999904632568
2016-06-28,7.5
2016-06-29,8.199999809265137
2016-06-30,8.199999809265137
2016-07-01,8.600000381469727
2016-07-04,9.25
2016-07-05,8.899999618530273
2016-07-06,8.600000381469727
2016-07-07,9.0
2016-07-11,9.0
2016-07-12,9.100000381469727
2016-07-13,9.100000381469727
2016-07-14,9.0
2016-07-15,9.0
2016-07-18,9.899999618530273
2016-07-19,10.600000381469727
2016-07-20,12.699999809265137
2016-07-21,12.5
2016-07-22,12.0
2016-07-25,11.5
2016-07-26,11.800000190734863
2016-07-27,12.0
2016-07-28,12.0
2016-07-29,11.550000190734863
2016-08-01,10.899999618530273
2016-08-02,10.199999809265137
2016-08-03,11.899999618530273
2016-08-04,13.0
2016-08-05,12.800000190734863
2016-08-08,12.649999618530273
2016-08-09,12.649999618530273
2016-08-10,13.0
2016-08-11,13.0
2016-08-12,12.5
2016-08-16,12.300000190734863
2016-08-17,11.899999618530273
2016-08-18,11.899999618530273
2016-08-19,11.850000381469727
2016-08-22,11.850000381469727
2016-08-23,12.199999809265137
2016-08-24,12.699999809265137
2016-08-25,12.0
2016-08-26,12.699999809265137
2016-08-29,12.25
2016-08-30,12.25
2016-08-31,12.050000190734863
2016-09-01,12.100000381469727
2016-09-02,12.300000190734863
2016-09-05,12.0
2016-09-06,12.449999809265137
2016-09-07,11.899999618530273
2016-09-08,12.25
2016-09-09,12.449999809265137
2016-09-12,12.449999809265137
2016-09-13,12.449999809265137
2016-09-14,12.399999618530273
2016-09-15,12.149999618530273
2016-09-16,12.0
2016-09-19,12.300000190734863
2016-09-20,12.0
2016-09-21,12.0
2016-09-22,11.949999809265137
2016-09-23,11.75
2016-09-26,11.75
2016-09-27,12.0
2016-09-28,12.0
2016-09-29,12.199999809265137
2016-09-30,12.0
2016-10-03,11.949999809265137
2016-10-04,11.800000190734863
2016-10-05,11.800000190734863
2016-10-06,11.75
2016-10-07,11.649999618530273
2016-10-11,11.699999809265137
2016-10-12,11.899999618530273
2016-10-13,11.899999618530273
2016-10-14,11.850000381469727
2016-10-17,11.899999618530273
2016-10-18,11.5
2016-10-19,12.199999809265137
2016-10-20,12.300000190734863
2016-10-21,11.850000381469727
2016-10-24,12.0
2016-10-25,12.199999809265137
2016-10-26,11.899999618530273
2016-10-27,11.899999618530273
2016-10-28,11.649999618530273
2016-10-31,11.5
2016-11-01,11.0
2016-11-02,11.0
2016-11-03,11.25
2016-11-04,11.5
2016-11-07,11.449999809265137
2016-11-08,11.600000381469727
2016-11-09,11.449999809265137
2016-11-10,11.300000190734863
2016-11-11,10.899999618530273
2016-11-14,9.5
2016-11-15,10.399999618530273
2016-11-16,10.899999618530273
2016-11-17,10.899999618530273
2016-11-18,10.899999618530273
2016-11-21,11.0
2016-11-22,11.0
2016-11-23,10.800000190734863
2016-11-24,10.600000381469727
2016-11-25,10.600000381469727
2016-11-29,10.600000381469727
2016-11-30,10.600000381469727
2016-12-01,10.100000381469727
2016-12-02,10.100000381469727
2016-12-05,10.100000381469727
2016-12-06,10.100000381469727
2016-12-07,10.100000381469727
2016-12-12,10.199999809265137
2016-12-13,10.5
2016-12-14,10.5
2016-12-15,11.399999618530273
2016-12-16,11.5
2016-12-19,11.5
2016-12-20,10.399999618530273
2016-12-21,10.399999618530273
2016-12-22,10.399999618530273
2016-12-23,10.399999618530273
2016-12-26,10.399999618530273
2016-12-27,10.399999618530273
2016-12-28,10.699999809265137
2016-12-29,10.699999809265137
2016-12-30,10.699999809265137
2017-01-02,11.100000381469727
2017-01-03,10.800000190734863
2017-01-04,10.5
2017-01-05,10.300000190734863
2017-01-06,10.800000190734863
2017-01-09,10.550000190734863
2017-01-10,10.25
2017-01-11,10.149999618530273
2017-01-12,10.25
2017-01-13,10.399999618530273
2017-01-16,10.600000381469727
2017-01-17,10.5
2017-01-18,9.899999618530273
2017-01-19,10.0
2017-01-20,10.0
2017-01-23,10.600000381469727
2017-01-24,10.600000381469727
2017-01-25,10.600000381469727
2017-01-26,10.600000381469727
2017-01-27,10.600000381469727
2017-01-30,10.600000381469727
2017-01-31,10.100000381469727
2017-02-01,10.5
2017-02-02,10.100000381469727
2017-02-03,10.199999809265137
2017-02-06,10.149999618530273
2017-02-07,10.0
2017-02-08,10.0
2017-02-09,10.300000190734863
2017-02-10,10.300000190734863
2017-02-13,10.050000190734863
2017-02-14,10.100000381469727
2017-02-15,10.350000381469727
2017-02-16,10.25
2017-02-17,10.050000190734863
2017-02-20,10.0
2017-02-21,9.850000381469727
2017-02-22,9.850000381469727
2017-02-23,9.949999809265137
2017-02-24,9.0
2017-03-01,9.0
2017-03-02,9.0
2017-03-03,9.75
2017-03-06,9.75
2017-03-07,9.5
2017-03-08,9.5
2017-03-09,9.5
2017-03-10,9.149999618530273
2017-03-13,9.170000076293945
2017-03-14,9.199999809265137
2017-03-15,9.199999809265137
2017-03-16,9.300000190734863
2017-03-17,9.25
2017-03-20,9.300000190734863
2017-03-21,9.300000190734863
2017-03-22,9.300000190734863
2017-03-23,9.300000190734863
2017-03-27,9.0
2017-03-28,9.100000381469727
2017-03-29,9.0
2017-03-30,8.800000190734863
2017-03-31,9.140000343322754
2017-04-03,9.149999618530273
2017-04-04,9.0
2017-04-05,9.489999771118164
2017-04-06,9.399999618530273
2017-04-07,9.399999618530273
2017-04-10,9.399999618530273
2017-04-11,9.350000381469727
2017-04-12,9.0
2017-04-17,9.0
2017-04-18,8.770000457763672
2017-04-19,8.699999809265137
2017-04-20,8.550000190734863
2017-04-21,8.199999809265137
2017-04-24,8.600000381469727
2017-04-25,9.149999618530273
2017-04-26,9.199999809265137
2017-04-27,9.199999809265137
2017-04-28,8.600000381469727
2017-05-02,8.600000381469727
2017-05-03,8.199999809265137
2017-05-04,8.800000190734863
2017-05-05,8.800000190734863
2017-05-08,8.5
2017-05-09,8.5
2017-05-10,8.479999542236328
2017-05-11,8.399999618530273
2017-05-12,8.300000190734863
2017-05-15,8.300000190734863
2017-05-16,8.100000381469727
2017-05-17,7.96999979019165
2017-05-18,7.599999904632568
2017-05-19,7.599999904632568
2017-05-22,7.900000095367432
2017-05-23,8.300000190734863
2017-05-24,8.5
2017-05-26,8.5
2017-05-29,8.5
2017-05-30,9.0
2017-05-31,8.399999618530273
2017-06-01,8.100000381469727
2017-06-02,8.199999809265137
2017-06-05,8.199999809265137
2017-06-06,8.199999809265137
2017-06-07,8.199999809265137
2017-06-08,8.199999809265137
2017-06-09,7.800000190734863
2017-06-12,8.0
2017-06-13,8.199999809265137
2017-06-14,8.199999809265137
2017-06-15,7.949999809265137
2017-06-16,7.949999809265137
2017-06-19,8.600000381469727
2017-06-21,7.949999809265137
2017-06-22,8.3100004196167
2017-06-23,8.449999809265137
2017-06-26,8.399999618530273
2017-06-27,8.399999618530273
2017-06-28,8.399999618530273
2017-06-29,8.279999732971191
2017-06-30,8.300000190734863
2017-07-03,8.5
2017-07-04,8.5
2017-07-05,8.5
2017-07-06,8.600000381469727
2017-07-07,8.600000381469727
2017-07-10,8.600000381469727
2017-07-11,8.199999809265137
2017-07-12,8.199999809265137
2017-07-13,8.0
2017-07-14,8.0
2017-07-17,7.880000114440918
2017-07-18,8.100000381469727
2017-07-19,8.0
2017-07-20,8.0
2017-07-21,8.399999618530273
2017-07-24,8.399999618530273
2017-07-25,8.1899995803833
2017-07-26,7.900000095367432
2017-07-27,8.050000190734863
2017-07-28,8.100000381469727
2017-07-31,8.5
2017-08-01,8.5
2017-08-02,8.300000190734863
2017-08-03,8.300000190734863
2017-08-04,8.449999809265137
2017-08-07,8.0
2017-08-08,7.699999809265137
2017-08-09,7.699999809265137
2017-08-10,7.699999809265137
2017-08-11,8.199999809265137
2017-08-14,8.199999809265137
2017-08-15,8.0
2017-08-16,8.0
2017-08-17,8.050000190734863
2017-08-18,8.100000381469727
2017-08-22,8.100000381469727
2017-08-23,7.699999809265137
2017-08-24,7.75
2017-08-25,7.75
2017-08-28,7.349999904632568
2017-08-29,7.5
2017-08-30,7.5
2017-08-31,7.900000095367432
2017-09-01,7.909999847412109
2017-09-04,7.900000095367432
2017-09-05,7.900000095367432
2017-09-06,7.900000095367432
2017-09-07,7.900000095367432
2017-09-08,7.900000095367432
2017-09-11,7.900000095367432
2017-09-12,7.550000190734863
2017-09-13,7.550000190734863
2017-09-14,7.599999904632568
2017-09-15,7.900000095367432
2017-09-18,7.900000095367432
2017-09-19,8.050000190734863
2017-09-20,8.0
2017-09-21,8.050000190734863
2017-09-22,8.100000381469727
2017-09-25,8.100000381469727
2017-09-26,8.100000381469727
2017-09-27,8.100000381469727
2017-09-28,8.0
2017-09-29,8.0
2017-10-02,7.900000095367432
2017-10-03,7.900000095367432
2017-10-04,8.0
2017-10-05,8.350000381469727
2017-10-06,9.0
2017-10-10,12.350000381469727
2017-10-11,11.050000190734863
2017-10-12,11.449999809265137
2017-10-13,11.649999618530273
2017-10-17,11.75
2017-10-18,11.399999618530273
2017-10-19,11.350000381469727
2017-10-20,11.0
2017-10-23,11.5
2017-10-24,11.25
2017-10-25,11.149999618530273
2017-10-26,10.800000190734863
2017-10-27,11.0
2017-10-30,11.550000190734863
2017-10-31,11.0
2017-11-01,11.449999809265137
2017-11-02,11.199999809265137
2017-11-03,12.0
2017-11-07,11.800000190734863
2017-11-08,11.5
2017-11-09,12.149999618530273
2017-11-10,11.5
2017-11-13,10.5
2017-11-14,10.75
2017-11-15,10.899999618530273
2017-11-16,11.5
2017-11-17,11.949999809265137
2017-11-21,11.850000381469727
2017-11-22,11.399999618530273
2017-11-23,11.199999809265137
2017-11-24,10.850000381469727
2017-11-28,10.449999809265137
2017-11-29,10.5
2017-11-30,10.0
2017-12-01,10.0
2017-12-04,9.699999809265137
2017-12-05,9.699999809265137
2017-12-06,9.699999809265137
2017-12-07,9.800000190734863
2017-12-11,9.800000190734863
2017-12-12,9.800000190734863
2017-12-13,9.649999618530273
2017-12-14,9.649999618530273
2017-12-15,9.5
2017-12-18,9.399999618530273
2017-12-19,9.399999618530273
2017-12-20,9.600000381469727
2017-12-21,10.0
2017-12-22,9.979999542236328
2017-12-26,10.350000381469727
2017-12-27,10.199999809265137
2017-12-28,10.199999809265137
2018-01-01,10.199999809265137
2018-01-02,9.350000381469727
2018-01-03,9.529999732971191
2018-01-04,9.600000381469727
2018-01-05,9.899999618530273
2018-01-08,9.510000228881836
2018-01-09,9.5
2018-01-10,9.5
2018-01-11,9.5
2018-01-12,9.5
2018-01-15,9.5
2018-01-16,9.25
2018-01-17,9.300000190734863
2018-01-18,9.5
2018-01-19,9.25
2018-01-22,9.25
2018-01-23,9.5
2018-01-24,9.5
2018-01-25,9.5
2018-01-26,9.5
2018-01-29,9.520000457763672
2018-01-30,10.0
2018-01-31,9.899999618530273
2018-02-01,9.899999618530273
2018-02-02,9.899999618530273
2018-02-05,9.899999618530273
2018-02-06,9.899999618530273
2018-02-07,9.0
2018-02-08,9.5
2018-02-09,9.5
2018-02-14,9.5
2018-02-15,9.5
2018-02-16,9.25
2018-02-19,9.25
2018-02-20,9.0
2018-02-21,9.0
2018-02-22,9.0
2018-02-23,9.0
2018-02-26,9.279999732971191
2018-02-27,9.0
2018-02-28,9.0
2018-03-01,9.0
2018-03-02,9.0
2018-03-05,8.699999809265137
2018-03-06,8.699999809265137
2018-03-07,8.699999809265137
2018-03-08,8.699999809265137
2018-03-09,8.699999809265137
2018-03-12,8.699999809265137
2018-03-13,8.510000228881836
2018-03-14,8.600000381469727
2018-03-15,8.399999618530273
2018-03-16,8.350000381469727
2018-03-19,8.350000381469727
2018-03-20,8.350000381469727
2018-03-21,8.300000190734863
2018-03-22,8.329999923706055
2018-03-23,8.300000190734863
2018-03-26,8.300000190734863
2018-03-27,8.390000343322754
2018-03-28,8.300000190734863
2018-04-03,8.390000343322754
2018-04-04,8.460000038146973
2018-04-05,8.609999656677246
2018-04-06,8.300000190734863
2018-04-09,8.5
2018-04-10,8.600000381469727
2018-04-11,8.600000381469727
2018-04-12,8.600000381469727
2018-04-13,8.600000381469727
2018-04-16,8.5
2018-04-17,8.5
2018-04-18,8.5
2018-04-19,8.5
2018-04-20,8.5
2018-04-23,8.5
2018-04-24,8.5
2018-04-25,8.300000190734863
2018-04-26,8.300000190734863
2018-04-27,8.300000190734863
2018-05-02,8.25
2018-05-03,8.100000381469727
2018-05-04,8.100000381469727
2018-05-07,8.199999809265137
2018-05-08,7.5
2018-05-09,7.5
2018-05-10,7.5
2018-05-11,7.5
2018-05-14,8.0
2018-05-15,8.0
2018-05-16,8.0
2018-05-17,8.100000381469727
2018-05-18,8.399999618530273
2018-05-21,8.399999618530273
2018-05-22,8.399999618530273
2018-05-23,8.399999618530273
2018-05-24,8.399999618530273
2018-05-28,8.0
2018-05-29,8.0
2018-05-30,8.5
2018-05-31,8.350000381469727
2018-06-01,8.0
2018-06-04,8.0
2018-06-05,8.0
2018-06-06,8.010000228881836
2018-06-07,8.0
2018-06-08,8.0
2018-06-11,8.0
2018-06-12,9.0
2018-06-13,10.5
2018-06-14,11.600000381469727
2018-06-15,12.399999618530273
2018-06-18,12.5
2018-06-19,11.5
2018-06-21,12.399999618530273
2018-06-22,14.300000190734863
2018-06-25,12.899999618530273
2018-06-26,12.899999618530273
2018-06-27,12.899999618530273
2018-06-28,12.5
2018-06-29,12.5
2018-07-02,12.5
2018-07-03,12.5
2018-07-04,12.0
2018-07-05,12.899999618530273
2018-07-06,12.899999618530273
2018-07-10,12.0
2018-07-11,11.899999618530273
2018-07-12,11.899999618530273
2018-07-13,12.0
2018-07-16,12.0
2018-07-17,12.0
2018-07-18,12.0
2018-07-19,12.0
2018-07-20,12.0
2018-07-23,12.0
2018-07-24,12.0
2018-07-25,11.899999618530273
2018-07-26,11.899999618530273
2018-07-27,11.800000190734863
2018-07-30,11.800000190734863
2018-07-31,11.800000190734863
2018-08-01,11.800000190734863
2018-08-02,10.800000190734863
2018-08-03,11.5
2018-08-06,11.5
2018-08-07,11.5
2018-08-08,11.5
2018-08-09,11.5
2018-08-10,11.5
2018-08-13,11.5
2018-08-14,11.5
2018-08-15,11.5
2018-08-16,11.5
2018-08-17,11.5
2018-08-21,11.5
2018-08-22,11.5
2018-08-23,9.5
2018-08-24,8.789999961853027
2018-08-27,8.800000190734863
2018-08-28,8.800000190734863
2018-08-29,8.5
2018-08-30,8.510000228881836
2018-08-31,8.850000381469727
2018-09-03,8.800000190734863
2018-09-04,8.800000190734863
2018-09-05,8.800000190734863
2018-09-06,8.300000190734863
2018-09-07,8.300000190734863
2018-09-10,8.609999656677246
2018-09-11,8.550000190734863
2018-09-12,8.550000190734863
2018-09-13,8.5
2018-09-14,8.5
2018-09-17,8.5
2018-09-18,9.0
2018-09-19,9.0
2018-09-20,8.899999618530273
2018-09-21,8.899999618530273
2018-09-24,8.800000190734863
2018-09-25,8.510000228881836
2018-09-26,8.520000457763672
2018-09-27,8.520000457763672
2018-09-28,8.5
2018-10-01,9.0
2018-10-02,9.0
2018-10-03,9.399999618530273
2018-10-04,8.710000038146973
2018-10-05,8.710000038146973
2018-10-08,8.710000038146973
2018-10-09,8.710000038146973
2018-10-10,9.800000190734863
2018-10-11,9.0
2018-10-12,9.0
2018-10-16,8.510000228881836
2018-10-17,8.5
2018-10-18,8.5
2018-10-19,8.359999656677246
2018-10-22,8.199999809265137
2018-10-23,8.25
2018-10-24,8.0
2018-10-25,8.0
2018-10-26,8.0
2018-10-29,8.0
2018-10-30,8.0
2018-10-31,8.0
2018-11-01,8.5
2018-11-02,8.5
2018-11-05,8.5
2018-11-07,8.5
2018-11-08,8.300000190734863
2018-11-09,8.300000190734863
2018-11-12,8.5
2018-11-13,8.5
2018-11-14,8.5
2018-11-15,8.5
2018-11-16,8.0
2018-11-20,8.0
2018-11-21,8.0
2018-11-22,8.0
2018-11-23,8.600000381469727
2018-11-26,8.600000381469727
2018-11-27,8.0
2018-11-28,8.0
2018-11-29,8.0
2018-11-30,8.0
2018-12-03,7.800000190734863
2018-12-04,7.800000190734863
2018-12-05,7.800000190734863
2018-12-06,7.800000190734863
2018-12-07,7.800000190734863
2018-12-10,7.699999809265137
2018-12-11,7.699999809265137
2018-12-12,8.199999809265137
2018-12-13,8.699999809265137
2018-12-14,9.0
2018-12-17,9.239999771118164
2018-12-18,9.300000190734863
2018-12-19,9.5
2018-12-20,9.5
2018-12-21,9.5
2018-12-26,9.5
2018-12-27,9.5
2018-12-28,9.5
2018-12-31,9.5
2019-01-02,9.5
2019-01-03,9.5
2019-01-04,8.699999809265137
2019-01-07,8.5
2019-01-08,8.5
2019-01-09,8.5
2019-01-10,8.5
2019-01-11,8.5
2019-01-14,8.300000190734863
2019-01-15,8.0
2019-01-16,7.699999809265137
2019-01-17,7.699999809265137
2019-01-18,8.300000190734863
2019-01-21,8.600000381469727
2019-01-22,8.600000381469727
2019-01-23,8.600000381469727
2019-01-24,8.600000381469727
2019-01-25,9.0
2019-01-28,9.300000190734863
2019-01-29,9.0
2019-01-30,9.0
2019-01-31,9.0
2019-02-01,8.949999809265137
2019-02-04,8.949999809265137
2019-02-05,8.949999809265137
2019-02-06,8.949999809265137
2019-02-07,8.949999809265137
2019-02-08,8.300000190734863
2019-02-11,8.0
2019-02-12,8.0
2019-02-13,7.900000095367432
2019-02-14,7.900000095367432
2019-02-15,7.900000095367432
2019-02-18,7.800000190734863
2019-02-19,7.800000190734863
2019-02-20,7.699999809265137
2019-02-21,7.599999904632568
2019-02-22,7.599999904632568
2019-02-25,7.599999904632568
2019-02-26,7.599999904632568
2019-02-27,7.599999904632568
2019-02-28,7.599999904632568
2019-03-01,7.699999809265137
2019-03-06,7.800000190734863
2019-03-07,8.100000381469727
2019-03-08,9.199999809265137
2019-03-11,10.0
2019-03-12,9.600000381469727
2019-03-13,9.5
2019-03-14,9.449999809265137
2019-03-15,9.449999809265137
2019-03-18,9.449999809265137
2019-03-19,9.25
2019-03-20,9.25
2019-03-21,9.25
2019-03-22,7.0
2019-03-25,7.110000133514404
2019-03-26,7.150000095367432
2019-03-27,7.150000095367432
2019-03-28,7.150000095367432
2019-03-29,7.150000095367432
2019-04-01,7.150000095367432
2019-04-03,7.480000019073486
2019-04-04,7.650000095367432
2019-04-05,7.650000095367432
2019-04-08,7.800000190734863
2019-04-09,8.5
2019-04-10,10.0
2019-04-11,10.399999618530273
2019-04-12,11.0
2019-04-15,11.0
2019-04-16,11.0
2019-04-17,11.0
2019-04-22,10.300000190734863
2019-04-23,10.300000190734863
2019-04-24,10.300000190734863
2019-04-25,10.300000190734863
2019-04-26,10.300000190734863
2019-04-29,10.300000190734863
2019-04-30,10.300000190734863
2019-05-02,10.300000190734863
2019-05-03,9.800000190734863
2019-05-06,9.0
2019-05-07,9.0
2019-05-08,9.0
2019-05-09,9.0
2019-05-10,9.0
2019-05-13,9.0
2019-05-14,9.0
2019-05-15,9.0
2019-05-16,9.0
2019-05-17,9.0
2019-05-20,9.0
2019-05-21,9.0
2019-05-22,9.0
2019-05-23,9.0
2019-05-24,9.0
2019-05-27,8.100000381469727
2019-05-28,7.949999809265137
2019-05-29,7.949999809265137
2019-05-30,7.949999809265137
2019-05-31,7.949999809265137
2019-06-03,7.949999809265137
2019-06-04,7.5
2019-06-05,7.199999809265137
2019-06-06,7.099999904632568
2019-06-07,7.5
2019-06-10,7.510000228881836
2019-06-11,7.519999980926514
2019-06-12,7.519999980926514
2019-06-13,7.519999980926514
2019-06-14,7.519999980926514
2019-06-18,7.519999980926514
2019-06-19,7.519999980926514
2019-06-21,7.0
2019-06-24,7.199999809265137
2019-06-25,7.199999809265137
2019-06-26,7.199999809265137
2019-06-27,7.199999809265137
2019-06-28,7.0
2019-07-01,7.300000190734863
2019-07-02,7.300000190734863
2019-07-03,7.5
2019-07-04,7.5
2019-07-05,7.150000095367432
2019-07-10,7.309999942779541
2019-07-11,7.349999904632568
2019-07-12,7.5
2019-07-15,7.5
2019-07-16,7.5
2019-07-17,7.5
2019-07-18,7.300000190734863
2019-07-19,7.300000190734863
2019-07-22,7.300000190734863
2019-07-23,7.349999904632568
2019-07-24,7.349999904632568
2019-07-25,7.349999904632568
2019-07-26,7.5
2019-07-29,7.150000095367432
2019-07-30,7.400000095367432
2019-07-31,7.400000095367432
2019-08-01,7.400000095367432
2019-08-02,7.400000095367432
2019-08-05,7.400000095367432
2019-08-06,7.5
2019-08-07,7.5
2019-08-08,7.5
2019-08-09,7.800000190734863
2019-08-12,7.800000190734863
2019-08-13,7.599999904632568
2019-08-14,7.599999904632568
2019-08-15,7.599999904632568
2019-08-16,7.599999904632568
2019-08-20,7.599999904632568
2019-08-21,7.599999904632568
2019-08-22,7.0
2019-08-23,7.0
2019-08-26,7.0
2019-08-27,7.0
2019-08-28,7.0
2019-08-29,7.0
2019-08-30,6.5
2019-09-02,6.5
2019-09-03,6.5
2019-09-04,6.5
2019-09-05,6.300000190734863
2019-09-06,6.699999809265137
2019-09-09,6.900000095367432
2019-09-10,6.800000190734863
2019-09-11,6.789999961853027
2019-09-12,6.800000190734863
2019-09-13,6.800000190734863
2019-09-16,6.949999809265137
2019-09-17,6.849999904632568
2019-09-18,6.849999904632568
2019-09-19,7.0
2019-09-20,7.0
2019-09-23,7.0
2019-09-24,6.900000095367432
2019-09-25,6.900000095367432
2019-09-26,6.900000095367432
2019-09-27,6.900000095367432
2019-09-30,6.900000095367432
2019-10-01,6.900000095367432
2019-10-02,6.800000190734863
2019-10-03,6.800000190734863
2019-10-04,6.800000190734863
2019-10-07,6.800000190734863
2019-10-08,6.800000190734863
2019-10-09,6.800000190734863
2019-10-10,6.800000190734863
2019-10-11,6.800000190734863
2019-10-15,6.800000190734863
2019-10-16,6.699999809265137
2019-10-17,6.699999809265137
2019-10-18,6.699999809265137
2019-10-21,6.699999809265137
2019-10-22,6.800000190734863
2019-10-23,6.900000095367432
2019-10-24,6.900000095367432
2019-10-25,6.900000095367432
2019-10-28,6.900000095367432
2019-10-29,7.0
2019-10-30,7.059999942779541
2019-10-31,7.300000190734863
