Date,REC.MI
2016-06-06,21.260770797729492
2016-06-07,21.7631778717041
2016-06-08,21.7631778717041
2016-06-09,21.723304748535156
2016-06-10,21.41228485107422
2016-06-13,20.734434127807617
2016-06-14,20.68658447265625
2016-06-15,20.885953903198242
2016-06-16,20.622785568237305
2016-06-17,20.224044799804688
2016-06-20,20.901901245117188
2016-06-21,21.173044204711914
2016-06-22,21.077348709106445
2016-06-23,21.404315948486328
2016-06-24,20.295820236206055
2016-06-27,20.487218856811523
2016-06-28,21.133169174194336
2016-06-29,21.420265197753906
2016-06-30,21.531909942626953
2016-07-01,21.555835723876953
2016-07-04,21.547863006591797
2016-07-05,21.45216178894043
2016-07-06,21.316591262817383
2016-07-07,21.643556594848633
2016-07-08,22.35331153869629
2016-07-11,22.568635940551758
2016-07-12,22.43305778503418
2016-07-13,22.193815231323242
2016-07-14,22.002422332763672
2016-07-15,22.185842514038086
2016-07-18,22.074195861816406
2016-07-19,22.496858596801758
2016-07-20,22.935474395751953
2016-07-21,22.90357780456543
2016-07-22,22.943449020385742
2016-07-25,22.656354904174805
2016-07-26,23.102943420410156
2016-07-27,23.07901954650879
2016-07-28,22.951417922973633
2016-07-29,23.13484001159668
2016-08-01,23.413959503173828
2016-08-02,23.007247924804688
2016-08-03,22.401161193847656
2016-08-04,22.77597427368164
2016-08-05,22.520788192749023
2016-08-08,22.456987380981445
2016-08-09,22.688257217407227
2016-08-10,22.648378372192383
2016-08-11,22.79990005493164
2016-08-12,22.177867889404297
2016-08-16,22.169891357421875
2016-08-17,21.74722671508789
2016-08-18,21.88279914855957
2016-08-19,21.603681564331055
2016-08-22,21.75520896911621
2016-08-23,21.874828338623047
2016-08-24,21.970521926879883
2016-08-25,21.476083755493164
2016-08-26,21.500009536743164
2016-08-29,21.260770797729492
2016-08-30,21.811025619506836
2016-08-31,21.627609252929688
2016-09-01,21.38835906982422
2016-09-02,21.651535034179688
2016-09-05,21.651535034179688
2016-09-06,21.539884567260742
2016-09-07,22.241668701171875
2016-09-08,21.962547302246094
2016-09-09,21.34848976135254
2016-09-12,21.26874351501465
2016-09-13,21.21291732788086
2016-09-14,21.667478561401367
2016-09-15,21.819005966186523
2016-09-16,21.444185256958008
2016-09-19,21.603681564331055
2016-09-20,21.659509658813477
2016-09-21,21.675457000732422
2016-09-22,21.89077377319336
2016-09-23,21.93065071105957
2016-09-26,22.672306060791016
2016-09-27,22.879650115966797
2016-09-28,22.879650115966797
2016-09-29,22.648378372192383
2016-09-30,22.815855026245117
2016-10-03,22.704200744628906
2016-10-04,22.632427215576172
2016-10-05,22.584583282470703
2016-10-06,22.4649600982666
2016-10-07,22.361286163330078
2016-10-10,22.632427215576172
2016-10-11,22.544710159301758
2016-10-12,22.169891357421875
2016-10-13,21.787099838256836
2016-10-14,21.95457649230957
2016-10-17,21.492036819458008
2016-10-18,21.619630813598633
2016-10-19,21.659509658813477
2016-10-20,21.651535034179688
2016-10-21,21.332542419433594
2016-10-24,21.523937225341797
2016-10-25,21.37241554260254
2016-10-26,21.21291732788086
2016-10-27,21.356464385986328
2016-10-28,20.68658447265625
2016-10-31,20.55898666381836
2016-11-01,20.11240005493164
2016-11-02,20.415441513061523
2016-11-03,20.511138916015625
2016-11-04,20.064552307128906
2016-11-07,20.566959381103516
2016-11-08,20.566959381103516
2016-11-09,21.460134506225586
2016-11-10,20.77430534362793
2016-11-11,20.814180374145508
2016-11-14,20.39151382446289
2016-11-15,20.271896362304688
2016-11-16,20.295820236206055
2016-11-17,20.582910537719727
2016-11-18,20.519115447998047
2016-11-21,20.47060203552246
2016-11-22,19.961267471313477
2016-11-23,20.268482208251953
2016-11-24,20.511032104492188
2016-11-25,20.58378791809082
2016-11-28,20.341249465942383
2016-11-29,20.616132736206055
2016-11-30,20.769744873046875
2016-12-01,20.05828094482422
2016-12-02,20.381669998168945
2016-12-05,20.599960327148438
2016-12-06,20.81825065612793
2016-12-07,20.761653900146484
2016-12-08,20.640384674072266
2016-12-09,21.020370483398438
2016-12-12,20.729318618774414
2016-12-13,20.996112823486328
2016-12-14,20.680805206298828
2016-12-15,21.3760986328125
2016-12-16,21.626726150512695
2016-12-19,21.788419723510742
2016-12-20,21.562047958374023
2016-12-21,21.368013381958008
2016-12-22,21.19014549255371
2016-12-23,21.772247314453125
2016-12-27,21.877351760864258
2016-12-28,21.61863899230957
2016-12-29,21.877351760864258
2016-12-30,21.764163970947266
2017-01-02,22.079469680786133
2017-01-03,22.00670623779297
2017-01-04,22.119897842407227
2017-01-05,22.475622177124023
2017-01-06,22.459453582763672
2017-01-09,22.00670623779297
2017-01-10,21.982452392578125
2017-01-11,22.499876022338867
2017-01-12,22.06330108642578
2017-01-13,22.386693954467773
2017-01-16,22.079469680786133
2017-01-17,22.233081817626953
2017-01-18,22.233081817626953
2017-01-19,22.265419006347656
2017-01-20,22.047128677368164
2017-01-23,22.055221557617188
2017-01-24,22.022876739501953
2017-01-25,21.73182487487793
2017-01-26,21.909692764282227
2017-01-27,21.88543701171875
2017-01-30,21.626726150512695
2017-01-31,21.27099609375
2017-02-01,21.35184669494629
2017-02-02,21.521621704101562
2017-02-03,21.707569122314453
2017-02-06,21.335674285888672
2017-02-07,21.723739624023438
2017-02-08,21.82884407043457
2017-02-09,22.710081100463867
2017-02-10,22.82326889038086
2017-02-13,22.879865646362305
2017-02-14,23.10623550415039
2017-02-15,22.847522735595703
2017-02-16,23.340694427490234
2017-02-17,23.340694427490234
2017-02-20,23.437711715698242
2017-02-21,23.850032806396484
2017-02-22,23.817697525024414
2017-02-23,23.744932174682617
2017-02-24,23.850032806396484
2017-02-27,24.173419952392578
2017-02-28,24.230018615722656
2017-03-01,24.165334701538086
2017-03-02,24.472558975219727
2017-03-03,24.5372371673584
2017-03-06,24.391706466674805
2017-03-07,24.488727569580078
2017-03-08,24.650426864624023
2017-03-09,24.925304412841797
2017-03-10,24.917219161987305
2017-03-13,25.1678466796875
2017-03-14,25.289119720458984
2017-03-15,25.56400489807129
2017-03-16,25.75803565979004
2017-03-17,25.790372848510742
2017-03-20,25.321460723876953
2017-03-21,25.24061393737793
2017-03-22,25.483154296875
2017-03-23,25.652931213378906
2017-03-24,25.596338272094727
2017-03-27,25.952068328857422
2017-03-28,25.717613220214844
2017-03-29,25.523574829101562
2017-03-30,25.604429244995117
2017-03-31,25.68527603149414
2017-04-03,25.911649703979492
2017-04-04,26.275461196899414
2017-04-05,26.29163360595703
2017-04-06,26.550342559814453
2017-04-07,26.372474670410156
2017-04-10,26.348224639892578
2017-04-11,26.736291885375977
2017-04-12,26.9950008392334
2017-04-13,26.946500778198242
2017-04-18,26.712034225463867
2017-04-19,26.97883415222168
2017-04-20,27.374990463256836
2017-04-21,26.833309173583984
2017-04-24,28.034440994262695
2017-04-25,27.813819885253906
2017-04-26,27.78113555908203
2017-04-27,28.067113876342773
2017-04-28,27.789304733276367
2017-05-02,28.132484436035156
2017-05-03,27.903697967529297
2017-05-04,27.969064712524414
2017-05-05,27.969064712524414
2017-05-08,28.132484436035156
2017-05-09,28.70444679260254
2017-05-10,29.104825973510742
2017-05-11,29.080310821533203
2017-05-12,29.815692901611328
2017-05-15,29.905574798583984
2017-05-16,29.823875427246094
2017-05-17,29.023115158081055
2017-05-18,29.202878952026367
2017-05-19,29.29275131225586
2017-05-22,29.194704055786133
2017-05-23,29.137510299682617
2017-05-24,29.30909538269043
2017-05-25,29.162015914916992
2017-05-26,29.505197525024414
2017-05-29,28.745304107666016
2017-05-30,28.843355178833008
2017-05-31,29.26007843017578
2017-06-01,29.905574798583984
2017-06-02,30.967805862426758
2017-06-05,29.995450973510742
2017-06-06,30.118017196655273
2017-06-07,29.63593292236328
2017-06-08,29.807531356811523
2017-06-09,29.840213775634766
2017-06-12,29.300922393798828
2017-06-13,29.77484130859375
2017-06-14,29.823875427246094
2017-06-15,29.823875427246094
2017-06-16,30.118017196655273
2017-06-19,30.453027725219727
2017-06-20,30.265094757080078
2017-06-21,30.48571014404297
2017-06-22,30.722667694091797
2017-06-23,30.40399932861328
2017-06-26,30.559253692626953
2017-06-27,29.619592666625977
2017-06-28,29.823875427246094
2017-06-29,28.8188419342041
2017-06-30,29.023115158081055
2017-07-03,28.434810638427734
2017-07-04,28.925065994262695
2017-07-05,28.998607635498047
2017-07-06,28.5655460357666
2017-07-07,28.50834846496582
2017-07-10,28.794328689575195
2017-07-11,28.614574432373047
2017-07-12,28.965919494628906
2017-07-13,28.67176055908203
2017-07-14,28.998607635498047
2017-07-17,28.949581146240234
2017-07-18,29.023115158081055
2017-07-19,29.014944076538086
2017-07-20,29.807531356811523
2017-07-21,29.014944076538086
2017-07-24,29.505197525024414
2017-07-25,29.480690002441406
2017-07-26,29.497028350830078
2017-07-27,29.431659698486328
2017-07-28,29.17019271850586
2017-07-31,29.497028350830078
2017-08-01,29.300922393798828
2017-08-02,29.039457321166992
2017-08-03,29.137510299682617
2017-08-04,29.219219207763672
2017-08-07,29.055801391601562
2017-08-08,28.99043846130371
2017-08-09,29.121166229248047
2017-08-10,28.60639762878418
2017-08-11,28.328588485717773
2017-08-14,28.712617874145508
2017-08-16,28.769819259643555
2017-08-17,28.99043846130371
2017-08-18,28.532861709594727
2017-08-21,28.557374954223633
2017-08-22,28.89238166809082
2017-08-23,28.63907814025879
2017-08-24,29.104825973510742
2017-08-25,28.957744598388672
2017-08-28,28.85970115661621
2017-08-29,28.737131118774414
2017-08-30,29.12934112548828
2017-08-31,29.398975372314453
2017-09-01,29.701297760009766
2017-09-04,29.398975372314453
2017-09-05,29.5787410736084
2017-09-06,29.55422592163086
2017-09-07,29.766672134399414
2017-09-08,30.216068267822266
2017-09-11,30.41217613220215
2017-09-12,30.371320724487305
2017-09-13,30.4775447845459
2017-09-14,30.60010528564453
2017-09-15,30.2242431640625
2017-09-18,30.46120262145996
2017-09-19,30.60010528564453
2017-09-20,30.788036346435547
2017-09-21,30.984142303466797
2017-09-22,31.42536163330078
2017-09-25,31.923791885375977
2017-09-26,31.83390235900879
2017-09-27,31.744028091430664
2017-09-28,32.19343185424805
2017-09-29,31.866596221923828
2017-10-02,32.168922424316406
2017-10-03,31.980987548828125
2017-10-04,32.201602935791016
2017-10-05,32.30782699584961
2017-10-06,32.33234405517578
2017-10-09,32.569297790527344
2017-10-10,32.33234405517578
2017-10-11,32.54478454589844
2017-10-12,32.749053955078125
2017-10-13,32.51210021972656
2017-10-16,32.7653923034668
2017-10-17,32.36502456665039
2017-10-18,32.41405487060547
2017-10-19,32.29965591430664
2017-10-20,32.44673538208008
2017-10-23,32.63465881347656
2017-10-24,32.83076477050781
2017-10-25,32.35685348510742
2017-10-26,32.438560485839844
2017-10-27,32.593807220458984
2017-10-30,32.77357482910156
2017-10-31,32.61016082763672
2017-11-01,32.89613723754883
2017-11-02,32.528446197509766
2017-11-03,33.17393493652344
2017-11-06,33.05955123901367
2017-11-07,32.50392532348633
2017-11-08,32.68368911743164
2017-11-09,31.801227569580078
2017-11-10,31.71135139465332
2017-11-13,31.54792594909668
2017-11-14,31.809404373168945
2017-11-15,31.188411712646484
2017-11-16,31.572444915771484
2017-11-17,31.082189559936523
2017-11-20,31.627483367919922
2017-11-21,31.668798446655273
2017-11-22,31.553125381469727
2017-11-23,31.602705001831055
2017-11-24,31.38788414001465
2017-11-27,31.3796329498291
2017-11-28,31.3796329498291
2017-11-29,31.08219337463379
2017-11-30,31.230905532836914
2017-12-01,31.09044647216797
2017-12-04,31.30526351928711
2017-12-05,31.999292373657227
2017-12-06,31.65227508544922
2017-12-07,31.43745994567871
2017-12-08,31.957971572875977
2017-12-11,31.916669845581055
2017-12-12,31.98276138305664
2017-12-13,31.2226505279541
2017-12-14,30.58646011352539
2017-12-15,30.214664459228516
2017-12-18,30.776491165161133
2017-12-19,30.759963989257812
2017-12-20,30.222932815551758
2017-12-21,30.115514755249023
2017-12-22,30.569944381713867
2017-12-27,30.842588424682617
2017-12-28,30.89215850830078
2017-12-29,30.619508743286133
2018-01-02,30.81780433654785
2018-01-03,30.669078826904297
2018-01-04,31.148292541503906
2018-01-05,31.693580627441406
2018-01-08,31.82577896118164
2018-01-09,31.974496841430664
2018-01-10,31.74315643310547
2018-01-11,31.56139373779297
2018-01-12,31.891874313354492
2018-01-15,31.495298385620117
2018-01-16,31.33005714416504
2018-01-17,30.933469772338867
2018-01-18,31.18133544921875
2018-01-19,31.85882568359375
2018-01-22,31.74315643310547
2018-01-23,31.693580627441406
2018-01-24,31.247434616088867
2018-01-25,31.18133544921875
2018-01-26,31.726633071899414
2018-01-29,31.30526351928711
2018-01-30,30.693870544433594
2018-01-31,30.297285079956055
2018-02-01,29.925495147705078
2018-02-02,29.148839950561523
2018-02-05,28.504398345947266
2018-02-06,27.496414184570312
2018-02-07,28.71921730041504
2018-02-08,26.40581512451172
2018-02-09,25.50524139404297
2018-02-12,24.943416595458984
2018-02-13,24.472476959228516
2018-02-14,25.67047882080078
2018-02-15,25.348257064819336
2018-02-16,25.720054626464844
2018-02-19,25.348257064819336
2018-02-20,24.80295753479004
2018-02-21,24.37332534790039
2018-02-22,24.208084106445312
2018-02-23,24.009794235229492
2018-02-26,24.70380973815918
2018-02-27,24.53856658935547
2018-02-28,24.33201789855957
2018-03-01,24.018056869506836
2018-03-02,23.431440353393555
2018-03-05,23.869335174560547
2018-03-06,23.943696975708008
2018-03-07,24.728599548339844
2018-03-08,24.621187210083008
2018-03-09,24.86079216003418
2018-03-12,24.505521774291992
2018-03-13,24.208084106445312
2018-03-14,24.09241485595703
2018-03-15,24.365066528320312
2018-03-16,24.224607467651367
2018-03-19,24.001529693603516
2018-03-20,23.629735946655273
2018-03-21,23.53058433532715
2018-03-22,23.481014251708984
2018-03-23,23.447961807250977
2018-03-26,22.7374210357666
2018-03-27,23.134002685546875
2018-03-28,23.844552993774414
2018-03-29,24.769906997680664
2018-04-03,24.389850616455078
2018-04-04,24.621187210083008
2018-04-05,24.687286376953125
2018-04-06,24.662498474121094
2018-04-09,24.398115158081055
2018-04-10,24.431161880493164
2018-04-11,24.216344833374023
2018-04-12,24.513782501220703
2018-04-13,24.621187210083008
2018-04-16,24.45594596862793
2018-04-17,24.505521774291992
2018-04-18,24.662498474121094
2018-04-19,24.769906997680664
2018-04-20,24.654239654541016
2018-04-23,24.86380958557129
2018-04-24,24.595563888549805
2018-04-25,24.595563888549805
2018-04-26,24.813512802124023
2018-04-27,24.763216018676758
2018-04-30,24.85542869567871
2018-05-02,25.86138343811035
2018-05-03,25.62666130065918
2018-05-04,25.693721771240234
2018-05-07,25.920061111450195
2018-05-08,25.651811599731445
2018-05-09,25.744020462036133
2018-05-10,25.467382431030273
2018-05-11,25.567981719970703
2018-05-14,25.852998733520508
2018-05-15,25.735639572143555
2018-05-16,25.241044998168945
2018-05-17,26.95954704284668
2018-05-18,26.758359909057617
2018-05-21,27.018226623535156
2018-05-22,26.884103775024414
2018-05-23,26.84218978881836
2018-05-24,26.9008731842041
2018-05-25,26.93440055847168
2018-05-28,26.57393455505371
2018-05-29,26.43980598449707
2018-05-30,26.5906982421875
2018-05-31,26.57393455505371
2018-06-01,26.674530029296875
2018-06-04,26.62423324584961
2018-06-05,27.59665298461914
2018-06-06,27.663713455200195
2018-06-07,27.621801376342773
2018-06-08,27.28648567199707
2018-06-11,27.470909118652344
2018-06-12,27.529590606689453
2018-06-13,27.59665298461914
2018-06-14,27.915205001831055
2018-06-15,27.537975311279297
2018-06-18,27.403844833374023
2018-06-19,28.13315773010254
2018-06-20,28.904394149780273
2018-06-21,28.636140823364258
2018-06-22,28.70319938659668
2018-06-25,27.8481388092041
2018-06-26,27.797842025756836
2018-06-27,28.14992904663086
2018-06-28,28.116395950317383
2018-06-29,28.552310943603516
2018-07-02,24.997936248779297
2018-07-03,24.0003662109375
2018-07-04,24.344070434570312
2018-07-05,24.645856857299805
2018-07-06,25.11530113220215
2018-07-09,25.3584041595459
2018-07-10,25.98712921142578
2018-07-11,25.995515823364258
2018-07-12,25.67696189880371
2018-07-13,25.651811599731445
2018-07-16,25.76917266845703
2018-07-17,25.190746307373047
2018-07-18,25.065000534057617
2018-07-19,25.173980712890625
2018-07-20,26.154787063598633
2018-07-23,26.01227569580078
2018-07-24,26.230234146118164
2018-07-25,26.389509201049805
2018-07-26,26.372737884521484
2018-07-27,26.07933807373047
2018-07-30,26.238616943359375
2018-07-31,26.808656692504883
2018-08-01,26.83380126953125
2018-08-02,26.5655517578125
2018-08-03,26.909250259399414
2018-08-06,27.034997940063477
2018-08-07,27.31163787841797
2018-08-08,27.32839584350586
2018-08-09,27.211040496826172
2018-08-10,26.5906982421875
2018-08-13,26.5906982421875
2018-08-14,26.825424194335938
2018-08-16,26.557170867919922
2018-08-17,25.961978912353516
2018-08-20,25.593130111694336
2018-08-21,26.01227569580078
2018-08-22,25.91168212890625
2018-08-23,25.693721771240234
2018-08-24,25.752403259277344
2018-08-27,25.50929832458496
2018-08-28,25.173980712890625
2018-08-29,25.291339874267578
2018-08-30,25.316495895385742
2018-08-31,25.291339874267578
2018-09-03,25.42547035217285
2018-09-04,25.282958984375
2018-09-05,25.55959701538086
2018-09-06,25.190746307373047
2018-09-07,25.475765228271484
2018-09-10,25.609895706176758
2018-09-11,25.199127197265625
2018-09-12,25.576364517211914
2018-09-13,25.651811599731445
2018-09-14,25.123680114746094
2018-09-17,24.939260482788086
2018-09-18,24.981170654296875
2018-09-19,24.872196197509766
2018-09-20,24.696157455444336
2018-09-21,24.603944778442383
2018-09-24,24.4111328125
2018-09-25,24.612321853637695
2018-09-26,24.754833221435547
2018-09-27,24.922494888305664
2018-09-28,24.444665908813477
2018-10-01,24.66262435913086
2018-10-02,24.79674530029297
2018-10-03,25.70210838317871
2018-10-04,25.433853149414062
2018-10-05,25.03147315979004
2018-10-08,25.165597915649414
2018-10-09,25.33325958251953
2018-10-10,24.394367218017578
2018-10-11,24.251859664916992
2018-10-12,24.11772918701172
2018-10-15,24.30215835571289
2018-10-16,24.813512802124023
2018-10-17,24.45305061340332
2018-10-18,24.830280303955078
2018-10-19,25.282958984375
2018-10-22,25.14044761657715
2018-10-23,24.8973445892334
2018-10-24,24.645856857299805
2018-10-25,24.97279167175293
2018-10-26,24.55364227294922
2018-10-29,25.400318145751953
2018-10-30,25.928447723388672
2018-10-31,25.081768035888672
2018-11-01,25.165597915649414
2018-11-02,25.22427749633789
2018-11-05,25.274578094482422
2018-11-06,25.106918334960938
2018-11-07,25.2326602935791
2018-11-08,25.00632667541504
2018-11-09,25.341642379760742
2018-11-12,25.023090362548828
2018-11-13,24.838661193847656
2018-11-14,24.24347496032715
2018-11-15,24.3105411529541
2018-11-16,24.427898406982422
2018-11-19,24.513044357299805
2018-11-20,24.163951873779297
2018-11-21,24.155437469482422
2018-11-22,23.78080177307129
2018-11-23,23.772289276123047
2018-11-26,23.83188819885254
2018-11-27,23.636056900024414
2018-11-28,23.636056900024414
2018-11-29,23.772289276123047
2018-11-30,24.189495086669922
2018-12-03,24.521556854248047
2018-12-04,24.496013641357422
2018-12-05,24.351266860961914
2018-12-06,23.840404510498047
2018-12-07,23.925546646118164
2018-12-10,23.789318084716797
2018-12-11,23.755260467529297
2018-12-12,24.206523895263672
2018-12-13,24.180978775024414
2018-12-14,24.351266860961914
2018-12-17,24.436416625976562
2018-12-18,24.691848754882812
2018-12-19,24.862136840820312
2018-12-20,25.245283126831055
2018-12-21,25.798723220825195
2018-12-27,26.40325164794922
2018-12-28,25.79020881652832
2019-01-02,25.560317993164062
2019-01-03,25.373003005981445
2019-01-04,25.645463943481445
2019-01-07,25.330429077148438
2019-01-08,25.202713012695312
2019-01-09,25.330429077148438
2019-01-10,25.475173950195312
2019-01-11,25.373003005981445
2019-01-14,25.228252410888672
2019-01-15,25.475173950195312
2019-01-16,26.12226676940918
2019-01-17,26.181873321533203
2019-01-18,26.318103790283203
2019-01-21,26.92262840270996
2019-01-22,26.565025329589844
2019-01-23,26.139299392700195
2019-01-24,25.688032150268555
2019-01-25,25.492202758789062
2019-01-28,25.51774787902832
2019-01-29,25.594375610351562
2019-01-30,25.90941047668457
2019-01-31,26.939655303955078
2019-02-01,26.718278884887695
2019-02-04,27.33983612060547
2019-02-05,28.225339889526367
2019-02-06,28.182764053344727
2019-02-07,27.484577178955078
2019-02-08,26.990741729736328
2019-02-11,27.28023338317871
2019-02-12,27.65486717224121
2019-02-13,28.47225570678711
2019-02-14,28.54037094116211
2019-02-15,28.80431365966797
2019-02-18,28.915002822875977
2019-02-19,28.3956241607666
2019-02-20,28.548887252807617
2019-02-21,28.148706436157227
2019-02-22,27.95287322998047
2019-02-25,27.927326202392578
2019-02-26,28.16573715209961
2019-02-27,28.029497146606445
2019-02-28,28.157217025756836
2019-03-01,28.361568450927734
2019-03-04,28.82134246826172
2019-03-05,28.949058532714844
2019-03-06,28.82134246826172
2019-03-07,28.88945770263672
2019-03-08,28.75322723388672
2019-03-11,28.719167709350586
2019-03-12,29.264087677001953
2019-03-13,29.391809463500977
2019-03-14,29.749420166015625
2019-03-15,30.67748260498047
2019-03-18,30.796688079833984
2019-03-19,31.22240447998047
2019-03-20,31.290525436401367
2019-03-21,31.128761291503906
2019-03-22,30.345428466796875
2019-03-25,30.439083099365234
2019-03-26,30.558286666870117
2019-03-27,30.277313232421875
2019-03-28,29.230037689208984
2019-03-29,29.553585052490234
2019-04-01,29.7579345703125
2019-04-02,30.302860260009766
2019-04-03,30.51572036743164
2019-04-04,30.209197998046875
2019-04-05,30.728578567504883
2019-04-08,30.771146774291992
2019-04-09,30.498687744140625
2019-04-10,30.703031539916992
2019-04-11,30.788177490234375
2019-04-12,30.898868560791016
2019-04-15,31.22240447998047
2019-04-16,30.737089157104492
2019-04-17,30.226228713989258
2019-04-18,30.209197998046875
2019-04-23,31.003040313720703
