Date,BBTC.NS
2016-03-11,360.2791748046875
2016-03-14,376.9007263183594
2016-03-15,361.50494384765625
2016-03-16,358.9554443359375
2016-03-17,358.4650573730469
2016-03-18,354.9349060058594
2016-03-21,361.84820556640625
2016-03-22,365.0351867675781
2016-03-23,375.6749572753906
2016-03-28,362.8288269042969
2016-03-29,355.91552734375
2016-03-30,365.3784484863281
2016-03-31,359.6908874511719
2016-04-01,368.8106384277344
2016-04-04,375.9200744628906
2016-04-05,377.7832946777344
2016-04-06,376.55755615234375
2016-04-07,371.6544494628906
2016-04-08,372.1446838378906
2016-04-11,370.4776306152344
2016-04-12,384.6476135253906
2016-04-13,401.8084411621094
2016-04-18,405.04443359375
2016-04-20,404.0148010253906
2016-04-21,394.35577392578125
2016-04-22,393.6692810058594
2016-04-25,389.5016784667969
2016-04-26,392.29638671875
2016-04-27,397.542724609375
2016-04-28,397.73883056640625
2016-04-29,395.3854064941406
2016-05-02,395.82666015625
2016-05-03,395.4344177246094
2016-05-04,385.2359924316406
2016-05-05,380.6270751953125
2016-05-06,383.61798095703125
2016-05-09,389.7468566894531
2016-05-10,388.17791748046875
2016-05-11,388.96234130859375
2016-05-12,406.9566345214844
2016-05-13,407.05474853515625
2016-05-16,407.7901916503906
2016-05-17,414.115234375
2016-05-18,409.8004455566406
2016-05-19,405.9270324707031
2016-05-20,400.04327392578125
2016-05-23,358.26898193359375
2016-05-24,349.54150390625
2016-05-25,360.23016357421875
2016-05-26,359.7398986816406
2016-05-27,368.90869140625
2016-05-30,367.9770812988281
2016-05-31,368.0751953125
2016-06-01,373.7137451171875
2016-06-02,373.2724304199219
2016-06-03,373.2234191894531
2016-06-06,373.321533203125
2016-06-07,375.576904296875
2016-06-08,387.981689453125
2016-06-09,389.0604248046875
2016-06-10,391.6099548339844
2016-06-13,404.79925537109375
2016-06-14,395.9737243652344
2016-06-15,400.1904296875
2016-06-16,396.4150085449219
2016-06-17,398.3272399902344
2016-06-20,396.2679443359375
2016-06-21,389.7468566894531
2016-06-22,395.82666015625
2016-06-23,388.913330078125
2016-06-24,379.9896240234375
2016-06-27,388.57012939453125
2016-06-28,394.2086486816406
2016-06-29,392.73773193359375
2016-06-30,396.8072509765625
2016-07-01,414.8016357421875
2016-07-04,406.90765380859375
2016-07-05,398.8665771484375
2016-07-07,404.60321044921875
2016-07-08,396.66015625
2016-07-11,402.8380432128906
2016-07-12,405.093505859375
2016-07-13,398.03302001953125
2016-07-14,400.2884826660156
2016-07-15,396.9543762207031
2016-07-18,386.90301513671875
2016-07-19,391.9532165527344
2016-07-20,394.35577392578125
2016-07-21,393.1299743652344
2016-07-22,395.3854064941406
2016-07-25,398.03302001953125
2016-07-26,392.345458984375
2016-07-27,394.2086486816406
2016-07-28,406.8901062011719
2016-07-29,401.237548828125
2016-08-01,400.4510803222656
2016-08-02,393.6679382324219
2016-08-03,391.2102966308594
2016-08-04,392.9306335449219
2016-08-05,397.45269775390625
2016-08-08,476.93341064453125
2016-08-09,474.8690185546875
2016-08-10,441.54315185546875
2016-08-11,478.89959716796875
2016-08-12,464.3993835449219
2016-08-16,482.88104248046875
2016-08-17,493.7929382324219
2016-08-18,495.6116638183594
2016-08-19,485.0436706542969
2016-08-22,488.8284912109375
2016-08-23,484.8471984863281
2016-08-24,499.4947509765625
2016-08-25,493.3997497558594
2016-08-26,483.7657470703125
2016-08-29,474.91815185546875
2016-08-30,482.97930908203125
2016-08-31,493.5964050292969
2016-09-01,484.9454650878906
2016-09-02,489.5658264160156
2016-09-06,500.7727966308594
2016-09-07,577.2059936523438
2016-09-08,571.8482666015625
2016-09-09,553.51416015625
2016-09-12,525.2510375976562
2016-09-14,572.8804931640625
2016-09-15,550.3191528320312
2016-09-16,541.8648071289062
2016-09-19,561.5260620117188
2016-09-20,552.2362060546875
2016-09-21,567.6211547851562
2016-09-22,567.7685546875
2016-09-23,597.850341796875
2016-09-26,597.7520141601562
2016-09-27,597.0638427734375
2016-09-28,603.9453125
2016-09-29,548.6478881835938
2016-09-30,561.1819458007812
2016-10-03,592.5908813476562
2016-10-04,604.0436401367188
2016-10-05,644.8407592773438
2016-10-06,620.11669921875
2016-10-07,638.9423828125
2016-10-10,640.1220703125
2016-10-13,621.9354248046875
2016-10-14,622.91845703125
2016-10-17,617.3150024414062
2016-10-18,630.8812866210938
2016-10-19,633.0932006835938
2016-10-20,629.5049438476562
2016-10-21,619.2811279296875
2016-10-24,617.0691528320312
2016-10-25,615.6436767578125
2016-10-26,597.5061645507812
2016-10-27,587.0858154296875
2016-10-28,595.1961669921875
2016-11-01,600.8485717773438
2016-11-02,581.8755493164062
2016-11-03,571.7991943359375
2016-11-04,555.0870971679688
2016-11-07,566.8346557617188
2016-11-08,549.8276977539062
2016-11-09,531.5428466796875
2016-11-10,541.6190185546875
2016-11-11,520.7290649414062
2016-11-15,487.79632568359375
2016-11-16,475.26226806640625
2016-11-17,481.9962463378906
2016-11-18,479.24365234375
2016-11-21,451.8161926269531
2016-11-22,468.7740173339844
2016-11-23,482.4877624511719
2016-11-24,484.5030517578125
2016-11-25,501.5100402832031
2016-11-28,498.1676330566406
2016-11-29,501.657470703125
2016-11-30,502.7388916015625
2016-12-01,496.9879455566406
2016-12-02,490.1064758300781
2016-12-05,491.5319519042969
2016-12-06,491.1878967285156
2016-12-07,493.1048583984375
2016-12-08,509.8169250488281
2016-12-09,508.5880432128906
2016-12-12,499.3964538574219
2016-12-13,498.21673583984375
2016-12-14,494.4320068359375
2016-12-15,488.877685546875
2016-12-16,485.5845031738281
2016-12-19,481.01318359375
2016-12-20,475.36053466796875
2016-12-21,489.07427978515625
2016-12-22,480.9149169921875
2016-12-23,478.4080810546875
2016-12-26,469.314697265625
2016-12-27,481.8487243652344
2016-12-28,496.49639892578125
2016-12-29,511.5372314453125
2016-12-30,506.5728454589844
2017-01-02,515.5186767578125
2017-01-03,516.9933471679688
2017-01-04,516.4035034179688
2017-01-05,524.1696166992188
2017-01-06,535.5241088867188
2017-01-09,530.5596923828125
2017-01-10,536.654541015625
2017-01-11,538.571533203125
2017-01-12,535.327392578125
2017-01-13,540.0460815429688
2017-01-16,542.5037841796875
2017-01-17,539.8495483398438
2017-01-18,537.0968627929688
2017-01-19,544.617431640625
2017-01-20,532.0834350585938
2017-01-23,532.2799072265625
2017-01-24,536.3104858398438
2017-01-25,537.0968627929688
2017-01-27,557.4954833984375
2017-01-30,575.2399291992188
2017-01-31,589.5435180664062
2017-02-01,600.40625
2017-02-02,594.2129516601562
2017-02-03,595.0978393554688
2017-02-06,595.7367553710938
2017-02-07,590.57568359375
2017-02-08,597.8011474609375
2017-02-09,591.0671997070312
2017-02-10,589.8875122070312
2017-02-13,599.7181396484375
2017-02-14,589.8875122070312
2017-02-15,592.7875366210938
2017-02-16,595.0486450195312
2017-02-17,625.474365234375
2017-02-20,618.298095703125
2017-02-21,624.2947998046875
2017-02-22,643.1696166992188
2017-02-23,653.1968994140625
2017-02-27,664.747802734375
2017-02-28,663.715576171875
2017-03-01,678.7564697265625
2017-03-02,675.8565673828125
2017-03-03,705.2991943359375
2017-03-06,791.8087158203125
2017-03-07,770.8694458007812
2017-03-08,778.881591796875
2017-03-09,769.98486328125
2017-03-10,754.2557983398438
2017-03-14,746.194580078125
2017-03-15,748.6031494140625
2017-03-16,748.1607666015625
2017-03-17,747.7184448242188
2017-03-20,751.1099853515625
2017-03-21,742.2623291015625
2017-03-22,743.8843994140625
2017-03-23,812.5022583007812
2017-03-24,832.704345703125
2017-03-27,848.6299438476562
2017-03-28,851.2841796875
2017-03-29,831.2296142578125
2017-03-30,838.35693359375
2017-03-31,838.8976440429688
2017-04-03,836.4891357421875
2017-04-05,832.9992065429688
2017-04-06,826.2652587890625
2017-04-07,813.9278564453125
2017-04-10,809.3565673828125
2017-04-11,812.0599975585938
2017-04-12,828.0838012695312
2017-04-13,869.5691528320312
2017-04-17,873.1082763671875
2017-04-18,866.5216674804688
2017-04-19,884.0693359375
2017-04-20,896.013671875
2017-04-21,875.2217407226562
2017-04-24,892.9168090820312
2017-04-25,896.210205078125
2017-04-26,902.7966918945312
2017-04-27,915.035888671875
2017-04-28,925.3579711914062
2017-05-02,923.2445068359375
2017-05-03,903.9273071289062
2017-05-04,882.7914428710938
2017-05-05,868.6845703125
2017-05-08,866.226806640625
2017-05-09,871.9285888671875
2017-05-10,873.05908203125
2017-05-11,866.3741455078125
2017-05-12,866.27587890625
2017-05-15,866.8657836914062
2017-05-16,865.8826904296875
2017-05-17,865.39111328125
2017-05-18,860.328369140625
2017-05-19,866.226806640625
2017-05-22,864.35888671875
2017-05-23,863.7691040039062
2017-05-24,865.1453857421875
2017-05-25,893.6050415039062
2017-05-26,890.3609008789062
2017-05-29,866.7183227539062
2017-05-30,866.8657836914062
2017-05-31,867.2589721679688
2017-06-01,880.1862182617188
2017-06-02,875.3201293945312
2017-06-05,881.6608276367188
2017-06-06,864.7522583007812
2017-06-07,870.3555908203125
2017-06-08,873.6981201171875
2017-06-09,866.42333984375
2017-06-12,863.818359375
2017-06-13,864.309814453125
2017-06-14,913.8561401367188
2017-06-15,916.5595703125
2017-06-16,903.5833129882812
2017-06-19,891.9830322265625
2017-06-20,893.9000244140625
2017-06-21,896.8490600585938
2017-06-22,886.232177734375
2017-06-23,865.8335571289062
2017-06-27,865.9317626953125
2017-06-28,871.9285888671875
2017-06-29,872.7640380859375
2017-06-30,866.0301513671875
2017-07-03,878.0234985351562
2017-07-04,869.1759643554688
2017-07-05,872.4691772460938
2017-07-06,896.6034545898438
2017-07-07,882.15234375
2017-07-10,879.2523803710938
2017-07-11,871.1912231445312
2017-07-12,867.4556274414062
2017-07-13,871.4369506835938
2017-07-14,865.6369018554688
2017-07-17,865.2928466796875
2017-07-18,865.3421020507812
2017-07-19,867.3572387695312
2017-07-20,876.4608764648438
2017-07-21,873.016357421875
2017-07-24,868.1939086914062
2017-07-25,869.2764282226562
2017-07-26,867.160400390625
2017-07-27,864.6507568359375
2017-07-28,868.7843627929688
2017-07-31,862.3379516601562
2017-08-01,865.0443725585938
2017-08-02,862.0918579101562
2017-08-03,860.221923828125
2017-08-04,868.046142578125
2017-08-07,901.0162963867188
2017-08-08,872.3766479492188
2017-08-09,866.373046875
2017-08-10,866.3239135742188
2017-08-11,870.1622314453125
2017-08-14,875.1322631835938
2017-08-16,904.9529418945312
2017-08-17,892.2569580078125
2017-08-18,881.5787353515625
2017-08-21,881.1849365234375
2017-08-22,889.5997314453125
2017-08-23,895.800048828125
2017-08-24,883.44873046875
2017-08-28,884.2852172851562
2017-08-29,877.5436401367188
2017-08-30,917.9440307617188
2017-08-31,987.919189453125
2017-09-01,1007.159912109375
2017-09-04,1018.5272827148438
2017-09-05,1033.3885498046875
2017-09-06,1036.9805908203125
2017-09-07,1036.242431640625
2017-09-08,1020.8892211914062
2017-09-11,1023.8909301757812
2017-09-12,1037.423583984375
2017-09-13,1032.305908203125
2017-09-14,1050.1685791015625
2017-09-15,1217.0855712890625
2017-09-18,1237.359375
2017-09-19,1246.3648681640625
2017-09-20,1246.0693359375
2017-09-21,1245.6265869140625
2017-09-22,1239.0323486328125
2017-09-25,1212.6566162109375
2017-09-26,1210.638916015625
2017-09-27,1172.0098876953125
2017-09-28,1162.0205078125
2017-09-29,1266.540283203125
2017-10-03,1336.8109130859375
2017-10-04,1369.8792724609375
2017-10-05,1400.6348876953125
2017-10-06,1392.7122802734375
2017-10-09,1332.0869140625
2017-10-10,1355.5595703125
2017-10-11,1350.392578125
2017-10-12,1466.5748291015625
2017-10-13,1504.318115234375
2017-10-16,1519.5728759765625
2017-10-17,1623.1083984375
2017-10-18,1697.90625
2017-10-19,1665.083984375
2017-10-23,1657.259521484375
2017-10-24,1601.7520751953125
2017-10-25,1576.8031005859375
2017-10-26,1652.3878173828125
2017-10-27,1653.470458984375
2017-10-30,1652.7325439453125
2017-10-31,1651.30517578125
2017-11-01,1623.1083984375
2017-11-02,1621.87841796875
2017-11-03,1621.23876953125
2017-11-06,1601.4073486328125
2017-11-07,1570.0611572265625
2017-11-08,1533.3514404296875
2017-11-09,1592.3529052734375
2017-11-10,1572.3251953125
2017-11-13,1561.6466064453125
2017-11-14,1528.9227294921875
2017-11-15,1505.8438720703125
2017-11-16,1470.265625
2017-11-17,1436.6558837890625
2017-11-20,1493.73828125
2017-11-21,1486.3074951171875
2017-11-22,1465.7874755859375
2017-11-23,1446.8912353515625
2017-11-24,1485.0775146484375
2017-11-27,1498.21630859375
2017-11-28,1510.912109375
2017-11-29,1495.017578125
2017-11-30,1503.53076171875
2017-12-01,1492.557373046875
2017-12-04,1490.5394287109375
2017-12-05,1465.836669921875
2017-12-06,1457.4713134765625
2017-12-07,1476.3184814453125
2017-12-08,1505.6961669921875
2017-12-11,1481.977294921875
2017-12-12,1450.0406494140625
2017-12-13,1448.318359375
2017-12-14,1425.8790283203125
2017-12-15,1433.4080810546875
2017-12-18,1436.458984375
2017-12-19,1480.845703125
2017-12-20,1512.6343994140625
2017-12-21,1519.0316162109375
2017-12-22,1601.7027587890625
2017-12-26,1626.1595458984375
2017-12-27,1604.6551513671875
2017-12-28,1601.0140380859375
2017-12-29,1675.61474609375
2018-01-01,1633.541015625
2018-01-02,1603.4249267578125
2018-01-03,1602.7852783203125
2018-01-04,1588.022705078125
2018-01-05,1584.92236328125
2018-01-08,1674.5322265625
2018-01-09,1729.8427734375
2018-01-10,1748.0010986328125
2018-01-11,1702.0396728515625
2018-01-12,1685.5550537109375
2018-01-15,1693.4775390625
2018-01-16,1617.9908447265625
2018-01-17,1611.003173828125
2018-01-18,1554.60986328125
2018-01-19,1575.9173583984375
2018-01-22,1565.5340576171875
2018-01-23,1555.6923828125
2018-01-24,1520.8031005859375
2018-01-25,1485.22509765625
2018-01-29,1459.6856689453125
2018-01-30,1400.53662109375
2018-01-31,1377.8018798828125
2018-02-01,1397.1900634765625
2018-02-02,1265.11328125
2018-02-05,1285.0919189453125
2018-02-06,1271.8548583984375
2018-02-07,1280.269775390625
2018-02-08,1310.8775634765625
2018-02-09,1292.227783203125
2018-02-12,1385.232421875
2018-02-14,1408.3114013671875
2018-02-15,1431.735107421875
2018-02-16,1498.36376953125
2018-02-19,1539.600830078125
2018-02-20,1532.5150146484375
2018-02-21,1509.4359130859375
2018-02-22,1498.4625244140625
2018-02-23,1526.954345703125
2018-02-26,1497.2811279296875
2018-02-27,1467.0670166015625
2018-02-28,1405.506591796875
2018-03-01,1394.28662109375
2018-03-05,1391.8262939453125
2018-03-06,1393.74560546875
2018-03-07,1360.8739013671875
2018-03-08,1330.7581787109375
2018-03-09,1325.3450927734375
2018-03-12,1328.543701171875
2018-03-13,1325.443603515625
2018-03-14,1275.00439453125
2018-03-15,1254.43505859375
2018-03-16,1195.4334716796875
2018-03-19,1168.8114013671875
2018-03-20,1183.8199462890625
2018-03-21,1170.681396484375
2018-03-22,1139.6795654296875
2018-03-23,1093.619873046875
2018-03-26,1114.8292236328125
2018-03-27,1160.44580078125
2018-03-28,1152.2772216796875
2018-04-02,1218.4140625
2018-04-03,1271.8548583984375
2018-04-04,1214.5755615234375
2018-04-05,1237.703857421875
2018-04-06,1275.5948486328125
2018-04-09,1242.3297119140625
2018-04-10,1210.3929443359375
2018-04-11,1239.4755859375
2018-04-12,1241.1978759765625
2018-04-13,1270.280029296875
2018-04-16,1279.2362060546875
2018-04-17,1250.1539306640625
2018-04-18,1347.292236328125
2018-04-19,1464.8033447265625
2018-04-20,1511.896240234375
2018-04-23,1529.7099609375
2018-04-24,1569.1263427734375
2018-04-25,1512.5361328125
2018-04-26,1535.5657958984375
2018-04-27,1541.4708251953125
2018-04-30,1601.210693359375
2018-05-02,1514.3077392578125
2018-05-03,1471.052734375
2018-05-04,1490.5889892578125
2018-05-07,1582.363525390625
2018-05-08,1591.86083984375
2018-05-09,1562.9752197265625
2018-05-10,1526.5606689453125
2018-05-11,1543.3408203125
2018-05-14,1498.21630859375
2018-05-15,1460.6204833984375
2018-05-16,1447.629638671875
2018-05-17,1467.7066650390625
2018-05-18,1490.4412841796875
2018-05-21,1476.3673095703125
2018-05-22,1481.04248046875
2018-05-23,1467.5096435546875
2018-05-24,1460.817626953125
2018-05-25,1481.2392578125
2018-05-28,1507.9595947265625
2018-05-29,1512.683837890625
2018-05-30,1547.08056640625
2018-05-31,1587.2353515625
2018-06-01,1515.0457763671875
2018-06-04,1455.9949951171875
2018-06-05,1400.68408203125
2018-06-06,1440.8387451171875
2018-06-07,1473.5623779296875
2018-06-08,1480.156494140625
2018-06-11,1485.4219970703125
2018-06-12,1504.90869140625
2018-06-13,1523.263671875
2018-06-14,1523.5096435546875
2018-06-15,1516.6202392578125
2018-06-18,1507.17236328125
2018-06-19,1457.96337890625
2018-06-20,1503.9736328125
2018-06-21,1457.0284423828125
2018-06-22,1465.29541015625
2018-06-25,1462.146240234375
2018-06-26,1453.977294921875
2018-06-27,1400.53662109375
2018-06-28,1386.3642578125
2018-06-29,1421.0565185546875
2018-07-02,1399.2569580078125
2018-07-03,1402.60302734375
2018-07-04,1414.3641357421875
2018-07-05,1414.2166748046875
2018-07-06,1427.1583251953125
2018-07-09,1492.1634521484375
2018-07-10,1555.3477783203125
2018-07-11,1525.9207763671875
2018-07-12,1509.8297119140625
2018-07-13,1497.379638671875
2018-07-16,1484.585205078125
2018-07-17,1475.2357177734375
2018-07-18,1451.0740966796875
2018-07-19,1436.6558837890625
2018-07-20,1440.5926513671875
2018-07-23,1436.16357421875
2018-07-24,1466.5748291015625
2018-07-25,1475.13720703125
2018-07-26,1478.7811279296875
2018-07-27,1505.02685546875
2018-07-30,1531.716064453125
2018-07-31,1535.4091796875
2018-08-01,1514.13671875
2018-08-02,1523.197021484375
2018-08-03,1590.21533203125
2018-08-06,1555.6475830078125
2018-08-07,1520.9320068359375
2018-08-08,1553.4317626953125
2018-08-09,1542.10595703125
2018-08-10,1537.4774169921875
2018-08-13,1526.594970703125
2018-08-14,1513.4473876953125
2018-08-16,1520.8828125
2018-08-17,1539.8905029296875
2018-08-20,1554.5152587890625
2018-08-21,1648.222412109375
2018-08-23,1925.2567138671875
2018-08-24,1900.68505859375
2018-08-27,1966.4228515625
2018-08-28,1961.6463623046875
2018-08-29,1924.813232421875
2018-08-30,1886.9959716796875
2018-08-31,1838.0001220703125
2018-09-03,1851.0982666015625
2018-09-04,1811.508056640625
2018-09-05,1826.6251220703125
2018-09-06,1799.7391357421875
2018-09-07,1771.720703125
2018-09-10,1719.8690185546875
2018-09-11,1674.8128662109375
2018-09-12,1667.672607421875
2018-09-14,1700.221435546875
2018-09-17,1643.002685546875
2018-09-18,1651.7183837890625
2018-09-19,1635.9117431640625
2018-09-21,1492.1749267578125
2018-09-24,1356.169189453125
2018-09-25,1420.922119140625
2018-09-26,1405.26318359375
2018-09-27,1350.260009765625
2018-09-28,1292.203857421875
2018-10-01,1294.666015625
2018-10-03,1291.3175048828125
2018-10-04,1229.617431640625
2018-10-05,1164.470458984375
2018-10-08,1196.4283447265625
2018-10-09,1218.73486328125
2018-10-10,1269.010986328125
2018-10-11,1248.033935546875
2018-10-12,1305.4990234375
2018-10-15,1278.2191162109375
2018-10-16,1291.9576416015625
2018-10-17,1242.8634033203125
2018-10-19,1201.0081787109375
2018-10-22,1202.583740234375
2018-10-23,1166.2926025390625
2018-10-24,1174.07275390625
2018-10-25,1169.345458984375
2018-10-26,1167.22802734375
2018-10-29,1177.125732421875
2018-10-30,1185.7921142578125
2018-10-31,1274.03369140625
2018-11-01,1370.8922119140625
2018-11-02,1344.1539306640625
2018-11-05,1341.44580078125
2018-11-06,1358.4339599609375
2018-11-07,1358.7296142578125
2018-11-09,1361.93017578125
2018-11-12,1389.604248046875
2018-11-13,1392.95263671875
2018-11-14,1361.09326171875
2018-11-15,1334.35498046875
2018-11-16,1341.5443115234375
2018-11-19,1348.6842041015625
2018-11-20,1312.3931884765625
2018-11-21,1330.6124267578125
2018-11-22,1322.29052734375
2018-11-26,1311.11279296875
2018-11-27,1321.552001953125
2018-11-28,1306.9765625
2018-11-29,1311.8514404296875
2018-11-30,1359.3204345703125
2018-12-03,1352.426513671875
2018-12-04,1332.6805419921875
2018-12-05,1307.1734619140625
2018-12-06,1288.46142578125
2018-12-07,1289.0523681640625
2018-12-10,1211.5950927734375
2018-12-11,1218.045654296875
2018-12-12,1285.3099365234375
2018-12-13,1289.15087890625
2018-12-14,1301.3134765625
2018-12-17,1317.071044921875
2018-12-18,1342.233642578125
2018-12-19,1342.775146484375
2018-12-20,1323.66943359375
2018-12-21,1285.5069580078125
2018-12-24,1258.47314453125
2018-12-26,1247.0
2018-12-27,1255.469482421875
2018-12-28,1299.4423828125
2018-12-31,1304.02197265625
2019-01-01,1303.8248291015625
2019-01-02,1285.457763671875
2019-01-03,1278.9578857421875
2019-01-04,1272.06396484375
2019-01-07,1292.8441162109375
2019-01-08,1282.3062744140625
2019-01-09,1280.927490234375
2019-01-10,1273.738037109375
2019-01-11,1265.9088134765625
2019-01-14,1249.7080078125
2019-01-15,1261.526123046875
2019-01-16,1255.37109375
2019-01-17,1232.375
2019-01-18,1233.212158203125
2019-01-21,1209.4283447265625
2019-01-22,1202.583740234375
2019-01-23,1189.6822509765625
2019-01-24,1191.0118408203125
2019-01-25,1195.5419921875
2019-01-28,1166.6370849609375
2019-01-29,1189.3870849609375
2019-01-30,1177.765869140625
2019-01-31,1186.9739990234375
2019-02-01,1187.6632080078125
2019-02-04,1174.2205810546875
2019-02-05,1155.6070556640625
2019-02-06,1165.603271484375
2019-02-07,1176.6334228515625
2019-02-08,1184.117919921875
2019-02-11,1165.504638671875
2019-02-12,1180.031005859375
2019-02-14,1181.951416015625
2019-02-15,1182.690185546875
2019-02-18,1165.159912109375
2019-02-19,1181.360595703125
2019-02-20,1198.201171875
2019-02-21,1195.4930419921875
2019-02-22,1182.3453369140625
2019-02-25,1222.32958984375
2019-02-26,1192.5384521484375
2019-02-27,1179.5877685546875
2019-02-28,1174.269775390625
2019-03-01,1201.0572509765625
2019-03-05,1256.306640625
2019-03-06,1262.7572021484375
2019-03-07,1255.7156982421875
2019-03-08,1232.6212158203125
2019-03-11,1265.170166015625
2019-03-12,1341.396484375
2019-03-13,1312.98388671875
2019-03-14,1311.35888671875
2019-03-15,1291.9083251953125
2019-03-18,1292.6470947265625
2019-03-19,1288.2152099609375
2019-03-20,1274.821533203125
2019-03-22,1252.2689208984375
2019-03-25,1228.7803955078125
2019-03-26,1237.1513671875
2019-03-27,1266.351806640625
2019-03-28,1264.0870361328125
2019-04-01,1283.5372314453125
2019-04-02,1278.071533203125
2019-04-03,1259.2608642578125
2019-04-04,1273.44287109375
2019-04-05,1265.1207275390625
2019-04-08,1265.66259765625
2019-04-09,1266.056396484375
2019-04-10,1264.2342529296875
2019-04-11,1254.484619140625
2019-04-12,1264.4315185546875
2019-04-15,1293.09033203125
2019-04-16,1317.760498046875
2019-04-18,1295.9461669921875
2019-04-22,1269.5035400390625
2019-04-23,1252.8597412109375
2019-04-24,1261.72314453125
2019-04-25,1267.5828857421875
2019-04-26,1252.2689208984375
2019-04-30,1227.7462158203125
2019-05-02,1212.5799560546875
2019-05-03,1208.49267578125
2019-05-06,1181.8529052734375
2019-05-07,1176.781005859375
2019-05-08,1164.42138671875
2019-05-09,1160.284912109375
2019-05-10,1155.6561279296875
2019-05-13,1145.0693359375
2019-05-14,1143.1488037109375
2019-05-15,1137.78173828125
2019-05-16,1115.3272705078125
2019-05-17,1106.7099609375
2019-05-20,1141.8194580078125
2019-05-21,1122.56591796875
2019-05-22,1102.2781982421875
2019-05-23,1102.47509765625
2019-05-24,1118.67578125
2019-05-27,1129.0657958984375
2019-05-28,1110.747802734375
2019-05-29,1131.3800048828125
