Date,ESG.NS
2024-01-24,35.459999084472656
2024-01-25,35.34000015258789
2024-01-29,35.93000030517578
2024-01-30,35.61000061035156
2024-01-31,35.939998626708984
2024-02-01,36.0099983215332
2024-02-02,36.279998779296875
2024-02-05,36.0099983215332
2024-02-06,36.310001373291016
2024-02-07,36.43000030517578
2024-02-08,36.18000030517578
2024-02-09,36.15999984741211
2024-02-12,36.0099983215332
2024-02-13,36.18000030517578
2024-02-14,36.290000915527344
2024-02-15,36.40999984741211
2024-02-16,36.630001068115234
2024-02-19,36.79999923706055
2024-02-20,36.91999816894531
2024-02-21,36.650001525878906
2024-02-22,37.0
2024-02-23,36.9900016784668
2024-02-26,36.959999084472656
2024-02-27,37.029998779296875
2024-02-28,36.65999984741211
2024-02-29,36.7400016784668
2024-03-01,37.2599983215332
2024-03-04,37.380001068115234
2024-03-05,37.22999954223633
2024-03-06,37.400001525878906
2024-03-07,37.41999816894531
2024-03-11,37.279998779296875
2024-03-12,37.279998779296875
2024-03-13,36.529998779296875
2024-03-14,36.97999954223633
2024-03-15,36.72999954223633
2024-03-18,36.77000045776367
2024-03-19,36.369998931884766
2024-03-20,36.369998931884766
2024-03-21,36.4900016784668
2024-03-22,36.849998474121094
2024-03-26,36.810001373291016
2024-03-27,36.970001220703125
2024-03-28,37.369998931884766
2024-04-01,37.56999969482422
2024-04-02,37.5
2024-04-03,37.54999923706055
2024-04-04,37.720001220703125
2024-04-05,37.709999084472656
2024-04-08,37.970001220703125
2024-04-09,37.939998626708984
2024-04-10,37.9900016784668
2024-04-12,37.72999954223633
2024-04-15,37.2599983215332
2024-04-16,36.88999938964844
2024-04-18,36.810001373291016
2024-04-19,37.02000045776367
2024-04-22,37.380001068115234
2024-04-23,37.40999984741211
2024-04-24,37.36000061035156
2024-04-25,37.66999816894531
2024-04-26,37.439998626708984
2024-04-29,37.779998779296875
2024-04-30,37.7599983215332
2024-05-02,37.84000015258789
2024-05-03,37.439998626708984
2024-05-06,37.529998779296875
2024-05-07,37.290000915527344
2024-05-08,37.349998474121094
2024-05-09,36.77000045776367
2024-05-10,36.95000076293945
2024-05-13,37.150001525878906
2024-05-14,37.349998474121094
2024-05-15,37.34000015258789
2024-05-16,37.65999984741211
2024-05-17,37.81999969482422
2024-05-21,37.79999923706055
2024-05-22,37.97999954223633
2024-05-23,38.52000045776367
2024-05-24,38.599998474121094
2024-05-27,38.529998779296875
2024-05-28,38.400001525878906
2024-05-29,37.91999816894531
2024-05-30,37.7599983215332
2024-05-31,37.709999084472656
2024-06-03,38.86000061035156
2024-06-04,36.79999923706055
2024-06-05,38.029998779296875
2024-06-06,38.36000061035156
2024-06-07,39.11000061035156
2024-06-10,39.119998931884766
2024-06-11,39.150001525878906
2024-06-12,39.25
2024-06-13,39.380001068115234
2024-06-14,39.4900016784668
2024-06-18,39.68000030517578
2024-06-19,39.630001068115234
2024-06-20,39.70000076293945
2024-06-21,39.560001373291016
2024-06-24,39.61000061035156
2024-06-25,39.869998931884766
2024-06-26,40.130001068115234
2024-06-27,40.439998626708984
2024-06-28,40.47999954223633
2024-07-01,40.66999816894531
2024-07-02,40.66999816894531
2024-07-03,40.86000061035156
2024-07-04,41.029998779296875
2024-07-05,40.869998931884766
2024-07-08,40.900001525878906
2024-07-09,41.15999984741211
2024-07-10,40.97999954223633
2024-07-11,41.040000915527344
2024-07-12,41.310001373291016
2024-07-15,41.400001525878906
2024-07-16,41.43000030517578
2024-07-18,41.59000015258789
2024-07-19,41.08000183105469
2024-07-22,41.119998931884766
2024-07-23,41.040000915527344
2024-07-24,41.040000915527344
2024-07-25,41.02000045776367
2024-07-26,41.630001068115234
2024-07-29,41.79999923706055
2024-07-30,41.880001068115234
2024-07-31,42.060001373291016
2024-08-01,42.11000061035156
2024-08-02,41.59000015258789
2024-08-05,40.52000045776367
2024-08-06,40.400001525878906
2024-08-07,40.880001068115234
2024-08-08,40.650001525878906
2024-08-09,41.119998931884766
2024-08-12,41.0
2024-08-13,40.7599983215332
2024-08-14,40.84000015258789
2024-08-16,41.43000030517578
2024-08-19,41.58000183105469
2024-08-20,41.79999923706055
2024-08-21,41.83000183105469
2024-08-22,41.9900016784668
2024-08-23,41.9900016784668
2024-08-26,42.25
2024-08-28,42.470001220703125
2024-08-29,42.52000045776367
2024-08-30,42.689998626708984
2024-09-02,42.7400016784668
2024-09-03,42.779998779296875
2024-09-04,42.630001068115234
2024-09-05,42.650001525878906
2024-09-06,42.18000030517578
2024-09-09,42.2599983215332
2024-09-10,42.540000915527344
2024-09-11,42.27000045776367
2024-09-12,43.029998779296875
2024-09-13,43.02000045776367
2024-09-16,43.08000183105469
2024-09-17,43.13999938964844
2024-09-18,43.06999969482422
2024-09-19,43.040000915527344
2024-09-20,43.75
2024-09-23,43.970001220703125
2024-09-24,44.040000915527344
2024-09-25,44.06999969482422
2024-09-26,44.349998474121094
2024-09-27,44.41999816894531
2024-09-30,43.810001373291016
2024-10-01,43.810001373291016
2024-10-03,42.849998474121094
2024-10-04,42.439998626708984
2024-10-07,42.02000045776367
2024-10-08,42.529998779296875
2024-10-09,42.59000015258789
2024-10-10,42.40999984741211
2024-10-11,42.38999938964844
2024-10-14,42.65999984741211
2024-10-15,42.52000045776367
2024-10-16,42.439998626708984
2024-10-17,42.040000915527344
2024-10-18,42.189998626708984
2024-10-21,42.029998779296875
2024-10-22,41.38999938964844
2024-10-23,41.33000183105469
2024-10-24,41.33000183105469
2024-10-25,40.869998931884766
2024-10-28,41.13999938964844
2024-10-29,41.2599983215332
2024-10-31,40.70000076293945
2024-11-01,41.0099983215332
2024-11-04,40.380001068115234
2024-11-06,41.38999938964844
2024-11-07,40.880001068115234
2024-11-08,40.7400016784668
2024-11-11,40.72999954223633
2024-11-12,40.310001373291016
2024-11-13,39.75
2024-11-14,39.75
2024-11-18,39.5
2024-11-19,39.650001525878906
2024-11-21,39.349998474121094
2024-11-22,40.18000030517578
2024-11-25,40.650001525878906
2024-11-26,40.709999084472656
2024-11-27,40.959999084472656
2024-11-28,40.470001220703125
2024-11-29,40.86000061035156
2024-12-02,41.130001068115234
2024-12-03,41.38999938964844
2024-12-04,41.470001220703125
2024-12-05,41.869998931884766
2024-12-06,41.84000015258789
2024-12-09,41.72999954223633
2024-12-10,41.7400016784668
2024-12-11,41.83000183105469
2024-12-12,41.65999984741211
2024-12-13,42.0
2024-12-16,41.86000061035156
2024-12-17,41.189998626708984
2024-12-18,41.0099983215332
2024-12-19,40.40999984741211
2024-12-20,39.88999938964844
2024-12-23,40.13999938964844
2024-12-24,40.099998474121094
2024-12-26,40.150001525878906
2024-12-27,40.13999938964844
2024-12-30,40.029998779296875
2024-12-31,39.97999954223633
2025-01-01,40.15999984741211
2025-01-02,40.7400016784668
2025-01-03,40.56999969482422
2025-01-06,39.83000183105469
2025-01-07,40.02000045776367
2025-01-08,39.81999969482422
2025-01-09,39.61000061035156
2025-01-10,39.209999084472656
2025-01-13,38.560001373291016
2025-01-14,38.83000183105469
2025-01-15,38.95000076293945
2025-01-16,39.220001220703125
2025-01-17,39.09000015258789
2025-01-20,39.31999969482422
2025-01-21,38.650001525878906
2025-01-22,38.75
2025-01-23,38.81999969482422
2025-01-24,38.63999938964844
2025-01-27,38.06999969482422
2025-01-28,38.40999984741211
2025-01-29,38.7400016784668
2025-01-30,39.0
2025-01-31,39.369998931884766
2025-02-01,39.400001525878906
2025-02-03,39.15999984741211
2025-02-04,39.790000915527344
2025-02-05,39.81999969482422
2025-02-06,39.63999938964844
2025-02-07,39.540000915527344
2025-02-10,39.29999923706055
2025-02-11,38.70000076293945
2025-02-12,38.68000030517578
2025-02-13,38.70000076293945
2025-02-14,38.38999938964844
2025-02-17,38.459999084472656
2025-02-18,38.349998474121094
2025-02-19,38.5
2025-02-20,38.540000915527344
2025-02-21,38.33000183105469
2025-02-24,37.90999984741211
2025-02-25,37.77000045776367
2025-02-27,37.84000015258789
2025-02-28,37.13999938964844
2025-03-03,37.150001525878906
2025-03-04,37.119998931884766
2025-03-05,37.45000076293945
2025-03-06,37.9900016784668
2025-03-07,37.970001220703125
2025-03-10,37.54999923706055
2025-03-11,37.88999938964844
2025-03-12,37.93000030517578
2025-03-13,37.65999984741211
2025-03-17,37.88999938964844
2025-03-18,38.56999969482422
2025-03-19,38.79999923706055
2025-03-20,39.209999084472656
2025-03-21,39.59000015258789
2025-03-24,40.029998779296875
2025-03-25,39.81999969482422
2025-03-26,39.63999938964844
2025-03-27,39.849998474121094
2025-03-28,39.66999816894531
2025-04-01,39.13999938964844
2025-04-02,39.349998474121094
2025-04-03,39.34000015258789
2025-04-04,38.689998626708984
2025-04-07,37.459999084472656
2025-04-08,38.09000015258789
2025-04-09,37.88999938964844
2025-04-11,38.54999923706055
2025-04-15,39.4900016784668
2025-04-16,39.66999816894531
2025-04-17,40.31999969482422
2025-04-21,40.810001373291016
2025-04-22,40.810001373291016
2025-04-23,41.18000030517578
2025-04-24,41.09000015258789
2025-04-25,40.650001525878906
2025-04-28,41.16999816894531
2025-04-29,41.15999984741211
2025-04-30,41.15999984741211
2025-05-02,41.189998626708984
2025-05-05,41.529998779296875
2025-05-06,41.220001220703125
2025-05-07,41.189998626708984
2025-05-08,40.91999816894531
2025-05-09,40.470001220703125
2025-05-12,42.0099983215332
2025-05-13,41.470001220703125
2025-05-14,41.68000030517578
2025-05-15,42.33000183105469
2025-05-16,42.33000183105469
2025-05-19,42.36000061035156
2025-05-20,41.869998931884766
2025-05-21,42.099998474121094
2025-05-22,41.630001068115234
2025-05-23,42.18000030517578
2025-05-26,42.380001068115234
2025-05-27,42.06999969482422
2025-05-28,41.90999984741211
2025-05-29,42.20000076293945
2025-05-30,42.04999923706055
2025-06-02,42.0099983215332
2025-06-03,41.720001220703125
2025-06-04,41.810001373291016
2025-06-05,41.95000076293945
2025-06-06,42.439998626708984
2025-06-09,42.720001220703125
2025-06-10,42.630001068115234
2025-06-11,42.650001525878906
2025-06-12,42.13999938964844
2025-06-13,41.93000030517578
2025-06-16,42.31999969482422
2025-06-17,42.04999923706055
2025-06-18,41.939998626708984
2025-06-19,41.959999084472656
2025-06-20,42.40999984741211
2025-06-23,42.25
2025-06-24,42.54999923706055
2025-06-25,42.7599983215332
2025-06-26,43.29999923706055
2025-06-27,43.4900016784668
2025-06-30,43.31999969482422
2025-07-01,43.369998931884766
2025-07-02,43.31999969482422
2025-07-03,43.36000061035156
2025-07-04,43.40999984741211
2025-07-07,43.36000061035156
2025-07-08,43.40999984741211
2025-07-09,43.29999923706055
2025-07-10,43.20000076293945
2025-07-11,42.65999984741211
2025-07-14,42.709999084472656
2025-07-15,42.88999938964844
2025-07-16,42.900001525878906
2025-07-17,42.790000915527344
2025-07-18,42.58000183105469
2025-07-21,42.7599983215332
2025-07-22,42.709999084472656
2025-07-23,42.9900016784668
2025-07-24,42.81999969482422
2025-07-25,42.400001525878906
2025-07-28,42.290000915527344
2025-07-29,42.52000045776367
2025-07-30,42.459999084472656
2025-07-31,42.40999984741211
2025-08-01,41.97999954223633
