Date,CCL.NS
2017-03-17,307.62786865234375
2017-03-20,306.85272216796875
2017-03-21,305.21099853515625
2017-03-22,309.86236572265625
2017-03-23,302.2925720214844
2017-03-24,296.5010681152344
2017-03-27,304.5725402832031
2017-03-28,306.80706787109375
2017-03-29,302.01885986328125
2017-03-30,300.19488525390625
2017-03-31,313.64727783203125
2017-04-03,308.9958801269531
2017-04-05,310.45513916015625
2017-04-06,313.37371826171875
2017-04-07,318.29864501953125
2017-04-10,317.66021728515625
2017-04-11,318.1618347167969
2017-04-12,311.00238037109375
2017-04-13,312.2336120605469
2017-04-17,314.9241027832031
2017-04-18,313.14569091796875
2017-04-19,320.3050842285156
2017-04-20,319.4842529296875
2017-04-21,318.1618347167969
2017-04-24,318.2530212402344
2017-04-25,312.416015625
2017-04-26,310.2727966308594
2017-04-27,311.50396728515625
2017-04-28,311.77764892578125
2017-05-02,313.0088806152344
2017-05-03,311.184814453125
2017-05-04,310.592041015625
2017-05-05,309.5887451171875
2017-05-08,310.956787109375
2017-05-09,311.50396728515625
2017-05-10,310.0903625488281
2017-05-11,308.9958801269531
2017-05-12,306.12298583984375
2017-05-15,306.03179931640625
2017-05-16,310.18157958984375
2017-05-17,309.67999267578125
2017-05-18,308.3119201660156
2017-05-19,307.85589599609375
2017-05-22,304.2989807128906
2017-05-23,283.1854553222656
2017-05-24,262.48236083984375
2017-05-25,265.2641296386719
2017-05-26,265.12725830078125
2017-05-29,269.2314453125
2017-05-30,269.185791015625
2017-05-31,270.3258056640625
2017-06-01,264.07843017578125
2017-06-02,258.7430725097656
2017-06-05,261.8439636230469
2017-06-06,262.48236083984375
2017-06-07,262.436767578125
2017-06-08,262.9840087890625
2017-06-09,265.4920654296875
2017-06-12,257.420654296875
2017-06-13,253.4989013671875
2017-06-14,251.9484405517578
2017-06-15,249.3491668701172
2017-06-16,250.48915100097656
2017-06-19,268.2737121582031
2017-06-20,263.62237548828125
2017-06-21,260.4302978515625
2017-06-22,256.91900634765625
2017-06-23,257.87664794921875
2017-06-27,257.6941833496094
2017-06-28,262.3455505371094
2017-06-29,260.9775085449219
2017-06-30,267.1792907714844
2017-07-03,275.61566162109375
2017-07-04,273.132568359375
2017-07-05,281.7772216796875
2017-07-06,277.5928039550781
2017-07-07,274.3741149902344
2017-07-10,269.86785888671875
2017-07-11,267.1548767089844
2017-07-12,256.6250305175781
2017-07-13,250.8313751220703
2017-07-14,253.17640686035156
2017-07-17,258.1884460449219
2017-07-18,254.92373657226562
2017-07-19,262.23486328125
2017-07-20,261.9590148925781
2017-07-21,267.56884765625
2017-07-24,262.1889343261719
2017-07-25,262.0509948730469
2017-07-26,265.0858154296875
2017-07-27,262.6487121582031
2017-07-28,261.2232971191406
2017-07-31,260.7633972167969
2017-08-01,260.71746826171875
2017-08-02,265.039794921875
2017-08-03,263.2464294433594
2017-08-04,257.63665771484375
2017-08-07,258.2344055175781
2017-08-08,262.7865905761719
2017-08-09,261.9590148925781
2017-08-10,250.2795867919922
2017-08-11,257.0389099121094
2017-08-14,255.38357543945312
2017-08-16,256.85498046875
2017-08-17,257.5907287597656
2017-08-18,254.4639434814453
2017-08-21,255.24563598632812
2017-08-22,253.82020568847656
2017-08-23,253.95819091796875
2017-08-24,253.63621520996094
2017-08-28,252.71664428710938
2017-08-29,255.33758544921875
2017-08-30,256.76300048828125
2017-08-31,264.48797607421875
2017-09-01,263.4764099121094
2017-09-04,260.16571044921875
2017-09-05,260.3035888671875
2017-09-06,263.75225830078125
2017-09-07,261.5450744628906
2017-09-08,278.0986633300781
2017-09-11,276.21337890625
2017-09-12,285.225830078125
2017-09-13,283.75439453125
2017-09-14,282.46685791015625
2017-09-15,286.51324462890625
2017-09-18,280.16778564453125
2017-09-19,286.88116455078125
2017-09-20,283.3406066894531
2017-09-21,283.6624755859375
2017-09-22,281.3633728027344
2017-09-25,272.0749816894531
2017-09-26,275.0638427734375
2017-09-27,276.58123779296875
2017-09-28,277.7767333984375
2017-09-29,283.2945251464844
2017-10-03,283.2486267089844
2017-10-04,285.501708984375
2017-10-05,282.788818359375
2017-10-06,283.2945251464844
2017-10-09,283.3406066894531
2017-10-10,286.19140625
2017-10-11,287.111083984375
2017-10-12,288.7204284667969
2017-10-13,291.11151123046875
2017-10-16,292.2611083984375
2017-10-17,287.6628723144531
2017-10-18,289.0882873535156
2017-10-19,285.501708984375
2017-10-23,289.778076171875
2017-10-24,293.9164733886719
2017-10-25,292.5829772949219
2017-10-26,291.5712890625
2017-10-27,290.7896728515625
2017-10-30,295.8016662597656
2017-10-31,295.06597900390625
2017-11-01,294.8360900878906
2017-11-02,311.57342529296875
2017-11-03,306.46942138671875
2017-11-06,298.3307189941406
2017-11-07,286.37530517578125
2017-11-08,290.83563232421875
2017-11-09,292.3990173339844
2017-11-10,289.6401062011719
2017-11-13,287.7548522949219
2017-11-14,285.5476989746094
2017-11-15,283.3406066894531
2017-11-16,281.45526123046875
2017-11-17,281.59326171875
2017-11-20,290.4217224121094
2017-11-21,288.8583984375
2017-11-22,279.570068359375
2017-11-23,278.6504211425781
2017-11-24,281.7772216796875
2017-11-27,287.29498291015625
2017-11-28,291.9392395019531
2017-11-29,292.3990173339844
2017-11-30,290.23785400390625
2017-12-01,287.386962890625
2017-12-04,289.1343078613281
2017-12-05,288.07672119140625
2017-12-06,286.88116455078125
2017-12-07,286.42144775390625
2017-12-08,286.5593566894531
2017-12-11,286.3293762207031
2017-12-12,286.0534973144531
2017-12-13,284.4901428222656
2017-12-14,283.8003845214844
2017-12-15,283.06463623046875
2017-12-18,277.0410461425781
2017-12-19,274.69598388671875
2017-12-20,275.56964111328125
2017-12-21,277.31689453125
2017-12-22,277.86871337890625
2017-12-26,278.1905822753906
2017-12-27,275.3397216796875
2017-12-28,274.8799133300781
2017-12-29,275.43170166015625
2018-01-01,275.79949951171875
2018-01-02,275.56964111328125
2018-01-03,274.466064453125
2018-01-04,275.2018127441406
2018-01-05,277.7307434082031
2018-01-08,277.0870056152344
2018-01-09,280.81158447265625
2018-01-10,278.74237060546875
2018-01-11,277.2709655761719
2018-01-12,276.99505615234375
2018-01-15,278.0986633300781
2018-01-16,274.2362060546875
2018-01-17,270.32769775390625
2018-01-18,263.66033935546875
2018-01-19,270.005859375
2018-01-22,271.93707275390625
2018-01-23,273.54644775390625
2018-01-24,275.3397216796875
2018-01-25,268.67236328125
2018-01-29,268.3964538574219
2018-01-30,267.06298828125
2018-01-31,271.1553649902344
2018-02-01,271.0634460449219
2018-02-02,253.7282257080078
2018-02-05,258.64825439453125
2018-02-06,268.9482116699219
2018-02-07,276.0294189453125
2018-02-08,274.6500244140625
2018-02-09,270.9714050292969
2018-02-12,270.005859375
2018-02-14,267.5227966308594
2018-02-15,261.821044921875
2018-02-16,259.935791015625
2018-02-19,263.2464294433594
2018-02-20,259.154052734375
2018-02-21,258.46429443359375
2018-02-22,255.2915802001953
2018-02-23,264.3041076660156
2018-02-26,270.4656982421875
2018-02-27,274.9718322753906
2018-02-28,272.580810546875
2018-03-01,275.2018127441406
2018-03-05,273.6383972167969
2018-03-06,271.2013854980469
2018-03-07,271.2013854980469
2018-03-08,270.32769775390625
2018-03-09,266.7871398925781
2018-03-12,265.2237243652344
2018-03-13,268.3964538574219
2018-03-14,267.0169982910156
2018-03-15,270.4656982421875
2018-03-16,270.5116271972656
2018-03-19,259.935791015625
2018-03-20,264.9937438964844
2018-03-21,266.0973205566406
2018-03-22,254.7857666015625
2018-03-23,259.6599426269531
2018-03-26,257.0389099121094
2018-03-27,257.3607177734375
2018-03-28,256.11920166015625
2018-04-02,256.11920166015625
2018-04-03,260.3496398925781
2018-04-04,259.6138916015625
2018-04-05,266.6031494140625
2018-04-06,264.35009765625
2018-04-09,262.5107727050781
2018-04-10,264.7178649902344
2018-04-11,264.76385498046875
2018-04-12,265.2696533203125
2018-04-13,268.8562927246094
2018-04-16,269.5000305175781
2018-04-17,268.02862548828125
2018-04-18,266.3731689453125
2018-04-19,267.56884765625
2018-04-20,266.970947265625
2018-04-23,268.12054443359375
2018-04-24,272.30499267578125
2018-04-25,271.9830322265625
2018-04-26,276.8571472167969
2018-04-27,279.7080078125
2018-04-30,287.70892333984375
2018-05-02,286.00750732421875
2018-05-03,283.9383239746094
2018-05-04,284.0303649902344
2018-05-07,284.7659912109375
2018-05-08,283.7084045410156
2018-05-09,284.9959411621094
2018-05-10,278.8343811035156
2018-05-11,278.5124816894531
2018-05-14,273.7303466796875
2018-05-15,285.9615783691406
2018-05-16,291.8471984863281
2018-05-17,292.9507751464844
2018-05-18,290.605712890625
2018-05-21,274.7419738769531
2018-05-22,279.34014892578125
2018-05-23,285.1338195800781
2018-05-24,289.7320556640625
2018-05-25,289.1803283691406
2018-05-28,288.07672119140625
2018-05-29,286.5593566894531
2018-05-30,282.6968688964844
2018-05-31,276.99505615234375
2018-06-01,270.8794250488281
2018-06-04,271.4312744140625
2018-06-05,260.67144775390625
2018-06-06,262.9245300292969
2018-06-07,262.0968322753906
2018-06-08,261.1313171386719
2018-06-11,262.9245300292969
2018-06-12,261.6830749511719
2018-06-13,261.3152160644531
2018-06-14,257.6826477050781
2018-06-15,258.0045166015625
2018-06-18,253.2683868408203
2018-06-19,245.54339599609375
2018-06-20,248.21038818359375
2018-06-21,249.08407592773438
2018-06-22,247.98049926757812
2018-06-25,242.55459594726562
2018-06-26,242.73854064941406
2018-06-27,238.83004760742188
2018-06-28,236.94480895996094
2018-06-29,248.44029235839844
2018-07-02,248.71621704101562
2018-07-03,245.08367919921875
2018-07-04,244.899658203125
2018-07-05,246.876953125
2018-07-06,246.78407287597656
2018-07-09,254.349609375
2018-07-10,256.2061462402344
2018-07-11,252.0288543701172
2018-07-12,256.0205078125
2018-07-13,261.3117370605469
2018-07-16,251.75047302246094
2018-07-17,251.42552185058594
2018-07-18,254.72096252441406
2018-07-19,252.63229370117188
2018-07-20,257.0880432128906
2018-07-23,256.1133728027344
2018-07-24,256.1133728027344
2018-07-25,255.50991821289062
2018-07-26,252.44664001464844
2018-07-27,248.4549560546875
2018-07-30,249.6618194580078
2018-07-31,245.9950714111328
2018-08-01,245.9486541748047
2018-08-02,241.7713623046875
2018-08-03,242.6996612548828
2018-08-06,243.16380310058594
2018-08-07,241.44644165039062
2018-08-08,236.61940002441406
2018-08-09,239.5435028076172
2018-08-10,238.75442504882812
2018-08-13,236.10887145996094
2018-08-14,237.73333740234375
2018-08-16,242.1426544189453
2018-08-17,242.2819061279297
2018-08-20,241.49282836914062
2018-08-21,245.2060089111328
2018-08-23,242.6996612548828
2018-08-24,242.1426544189453
2018-08-27,245.1131591796875
2018-08-28,248.13009643554688
2018-08-29,248.77987670898438
2018-08-30,249.38327026367188
2018-08-31,264.74639892578125
2018-09-03,270.3160095214844
2018-09-04,257.1808166503906
2018-09-05,249.3369140625
2018-09-06,249.6618194580078
2018-09-07,248.50143432617188
2018-09-10,250.12586975097656
2018-09-11,254.5817108154297
2018-09-12,253.74624633789062
2018-09-14,248.73348999023438
2018-09-17,246.2735137939453
2018-09-18,250.9613800048828
2018-09-19,247.89804077148438
2018-09-21,239.5435028076172
2018-09-24,233.0454864501953
2018-09-25,235.13414001464844
2018-09-26,240.61102294921875
2018-09-27,236.99069213867188
2018-09-28,233.4168243408203
2018-10-01,232.1636199951172
2018-10-03,232.34927368164062
2018-10-04,230.4462890625
2018-10-05,230.95687866210938
2018-10-08,229.8893280029297
2018-10-09,227.6150665283203
2018-10-10,226.3154296875
2018-10-11,220.74575805664062
2018-10-12,226.50111389160156
2018-10-15,226.82603454589844
2018-10-16,226.12979125976562
2018-10-17,222.69515991210938
2018-10-19,226.0833740234375
2018-10-22,224.41246032714844
2018-10-23,219.12124633789062
2018-10-24,216.0579071044922
2018-10-25,209.74557495117188
2018-10-26,217.03260803222656
2018-10-29,217.86805725097656
2018-10-30,220.09596252441406
2018-10-31,234.99488830566406
2018-11-01,241.40003967285156
2018-11-02,248.91915893554688
2018-11-05,247.8516387939453
2018-11-06,251.2862548828125
2018-11-07,253.7926483154297
2018-11-09,252.9107666015625
2018-11-12,250.54360961914062
2018-11-13,252.214599609375
2018-11-14,251.14700317382812
2018-11-15,253.2356719970703
2018-11-16,250.72926330566406
2018-11-19,252.63229370117188
2018-11-20,253.51417541503906
2018-11-21,252.9571075439453
2018-11-22,249.6153564453125
2018-11-26,248.36216735839844
2018-11-27,248.40866088867188
2018-11-28,249.01190185546875
2018-11-29,249.1976318359375
2018-11-30,248.91915893554688
2018-12-03,250.21875
2018-12-04,248.77987670898438
2018-12-05,245.5773468017578
2018-12-06,249.8938751220703
2018-12-07,249.3369140625
2018-12-10,248.6870574951172
2018-12-11,255.83489990234375
2018-12-12,257.7378234863281
2018-12-13,259.9656677246094
2018-12-14,258.5268859863281
2018-12-17,258.5268859863281
2018-12-18,256.5310363769531
2018-12-19,254.6280059814453
2018-12-20,253.60699462890625
2018-12-21,251.61114501953125
2018-12-24,253.4676971435547
2018-12-26,252.214599609375
2018-12-27,253.0500946044922
2018-12-28,252.44664001464844
2018-12-31,250.0795135498047
2019-01-01,250.45082092285156
2019-01-02,250.63648986816406
2019-01-03,250.91494750976562
2019-01-04,251.3790740966797
2019-01-07,246.22711181640625
2019-01-08,250.49722290039062
2019-01-09,249.94027709960938
2019-01-10,249.9866180419922
2019-01-11,250.12586975097656
2019-01-14,247.06256103515625
2019-01-15,245.9950714111328
2019-01-16,246.04144287109375
2019-01-17,245.5308837890625
2019-01-18,252.9107666015625
2019-01-21,254.39601135253906
2019-01-22,252.7715301513672
2019-01-23,252.63229370117188
2019-01-24,254.2103271484375
2019-01-25,251.05416870117188
2019-01-28,249.84739685058594
2019-01-29,250.49722290039062
2019-01-30,246.5984344482422
2019-01-31,248.82627868652344
2019-02-01,250.54360961914062
2019-02-04,249.80096435546875
2019-02-05,251.56475830078125
2019-02-06,252.0288543701172
2019-02-07,253.9783172607422
2019-02-08,254.44241333007812
2019-02-11,256.2061462402344
2019-02-12,255.74203491210938
2019-02-14,257.96990966796875
2019-02-15,248.96560668945312
2019-02-18,244.8811492919922
2019-02-19,243.0709228515625
2019-02-20,245.34523010253906
2019-02-21,257.27362060546875
2019-02-22,257.1808166503906
2019-02-25,262.19354248046875
2019-02-26,257.1808166503906
2019-02-27,258.4804382324219
2019-02-28,260.1513671875
2019-03-01,259.36236572265625
2019-03-05,265.16400146484375
2019-03-06,267.9026184082031
2019-03-07,271.5227966308594
2019-03-08,266.7421569824219
2019-03-11,273.1009521484375
2019-03-12,277.4638671875
2019-03-13,274.8182067871094
2019-03-14,266.8350524902344
2019-03-15,269.4805908203125
2019-03-18,269.75909423828125
2019-03-19,266.5101318359375
2019-03-20,264.4678955078125
2019-03-22,262.47210693359375
2019-03-25,268.4595031738281
2019-03-26,272.6832275390625
2019-03-27,272.82244873046875
2019-03-28,267.3455810546875
2019-04-01,265.95318603515625
2019-04-02,273.2849426269531
2019-04-03,266.70037841796875
2019-04-04,266.7936706542969
2019-04-05,263.7115783691406
2019-04-08,262.26385498046875
2019-04-09,259.7421569824219
2019-04-10,258.3878173828125
2019-04-11,255.02545166015625
2019-04-12,253.29766845703125
2019-04-15,252.130126953125
2019-04-16,252.1768341064453
2019-04-18,249.23472595214844
2019-04-22,240.6420440673828
2019-04-23,242.41665649414062
2019-04-24,242.55673217773438
2019-04-25,239.19436645507812
2019-04-26,242.13645935058594
2019-04-30,241.80955505371094
2019-05-02,242.3232421875
2019-05-03,241.3892822265625
2019-05-06,238.5872802734375
2019-05-07,241.3892822265625
2019-05-08,242.7902374267578
2019-05-09,247.13328552246094
2019-05-10,252.4102783203125
2019-05-13,252.22348022460938
2019-05-14,242.7902374267578
2019-05-15,242.2765350341797
2019-05-16,238.8674774169922
2019-05-17,239.7080841064453
2019-05-20,242.3699188232422
2019-05-21,247.0398712158203
2019-05-22,247.08660888671875
2019-05-23,250.7291259765625
2019-05-24,251.10272216796875
2019-05-27,250.8692626953125
2019-05-28,248.34747314453125
2019-05-29,247.0398712158203
2019-05-30,247.17996215820312
2019-05-31,240.12838745117188
2019-06-03,240.78216552734375
2019-06-04,247.5535430908203
2019-06-06,245.12518310546875
2019-06-07,243.30392456054688
2019-06-10,242.2765350341797
2019-06-11,241.29586791992188
2019-06-12,242.0430450439453
2019-06-13,240.175048828125
2019-06-14,241.15574645996094
2019-06-17,245.6855926513672
