Date,K
2017-01-23,50.603755950927734
2017-01-24,50.827754974365234
2017-01-25,50.61775588989258
2017-01-26,50.4637336730957
2017-01-27,51.10075759887695
2017-01-30,50.869754791259766
2017-01-31,50.89775085449219
2017-02-01,50.33074951171875
2017-02-02,50.93974304199219
2017-02-03,51.35276412963867
2017-02-06,50.63176345825195
2017-02-07,50.99575424194336
2017-02-08,51.443763732910156
2017-02-09,53.50879669189453
2017-02-10,53.20079803466797
2017-02-13,52.93479537963867
2017-02-14,53.144798278808594
2017-02-15,53.22878646850586
2017-02-16,52.29777908325195
2017-02-17,51.03076171875
2017-02-21,52.31877136230469
2017-02-22,52.143768310546875
2017-02-23,52.360774993896484
2017-02-24,52.66177749633789
2017-02-27,52.07673263549805
2017-02-28,52.21065139770508
2017-03-01,52.74636459350586
2017-03-02,52.88030242919922
2017-03-03,52.49260330200195
2017-03-06,52.31638717651367
2017-03-07,52.25999450683594
2017-03-08,52.06262969970703
2017-03-09,52.2318115234375
2017-03-10,52.295230865478516
2017-03-13,52.26703643798828
2017-03-14,52.32343292236328
2017-03-15,52.68996810913086
2017-03-16,52.69702911376953
2017-03-17,52.9437370300293
2017-03-20,52.852088928222656
2017-03-21,51.879364013671875
2017-03-22,51.25201416015625
2017-03-23,51.53396224975586
2017-03-24,51.45642852783203
2017-03-27,51.14628219604492
2017-03-28,51.21674346923828
2017-03-29,51.512821197509766
2017-03-30,51.132179260253906
2017-03-31,51.1815299987793
2017-04-03,51.012351989746094
2017-04-04,50.94186019897461
2017-04-05,51.280208587646484
2017-04-06,51.040550231933594
2017-04-07,51.167442321777344
2017-04-10,50.94186019897461
2017-04-11,50.85726547241211
2017-04-12,50.984169006347656
2017-04-13,50.71629333496094
2017-04-17,50.97006607055664
2017-04-18,51.442344665527344
2017-04-19,51.21674346923828
2017-04-20,51.308406829833984
2017-04-21,51.04759216308594
2017-04-24,51.29429626464844
2017-04-25,50.99825668334961
2017-04-26,50.39205551147461
2017-04-27,50.01845932006836
2017-04-28,50.04666519165039
2017-05-01,49.44751739501953
2017-05-02,48.658050537109375
2017-05-03,48.5946044921875
2017-05-04,49.62373733520508
2017-05-05,49.828155517578125
2017-05-08,51.24495315551758
2017-05-09,49.94093322753906
2017-05-10,50.0819091796875
2017-05-11,49.828155517578125
2017-05-12,49.92683029174805
2017-05-15,50.06075668334961
2017-05-16,49.58848571777344
2017-05-17,49.715370178222656
2017-05-18,49.39817428588867
2017-05-19,50.067806243896484
2017-05-22,50.26518630981445
2017-05-23,50.47663116455078
2017-05-24,51.11809158325195
2017-05-25,51.230857849121094
2017-05-26,51.18857192993164
2017-05-30,50.89037322998047
2017-05-31,50.833595275878906
2017-06-01,51.78495407104492
2017-06-02,51.806243896484375
2017-06-05,51.792049407958984
2017-06-06,51.71394348144531
2017-06-07,51.919830322265625
2017-06-08,51.29505920410156
2017-06-09,51.58613967895508
2017-06-12,51.88434600830078
2017-06-13,52.04053497314453
2017-06-14,52.1754264831543
2017-06-15,51.89852523803711
2017-06-16,51.03238296508789
2017-06-19,50.94718551635742
2017-06-20,50.47150802612305
2017-06-21,50.038429260253906
2017-06-22,49.98872756958008
2017-06-23,50.09523391723633
2017-06-26,50.40052032470703
2017-06-27,49.229068756103516
2017-06-28,49.36394500732422
2017-06-29,48.7675895690918
2017-06-30,49.31425094604492
2017-07-03,48.81728744506836
2017-07-05,48.06471633911133
2017-07-06,47.248252868652344
2017-07-07,47.226951599121094
2017-07-10,46.76548767089844
2017-07-11,46.389198303222656
2017-07-12,46.67318344116211
2017-07-13,46.871978759765625
2017-07-14,47.12757110595703
2017-07-17,47.39025115966797
2017-07-18,47.04236602783203
2017-07-19,47.10626983642578
2017-07-20,47.39025115966797
2017-07-21,47.723934173583984
2017-07-24,47.447044372558594
2017-07-25,47.97242736816406
2017-07-26,47.78782653808594
2017-07-27,48.05052185058594
2017-07-28,48.02922058105469
2017-07-31,48.2777214050293
2017-08-01,47.894325256347656
2017-08-02,47.88013458251953
2017-08-03,49.95323944091797
2017-08-04,49.42784881591797
2017-08-07,49.775753021240234
2017-08-08,49.14387130737305
2017-08-09,49.016075134277344
2017-08-10,48.8101806640625
2017-08-11,48.852783203125
2017-08-14,49.59824752807617
2017-08-15,49.56275177001953
2017-08-16,49.74734115600586
2017-08-17,49.76863479614258
2017-08-18,49.662147521972656
2017-08-21,49.83963394165039
2017-08-22,49.69764709472656
2017-08-23,49.633750915527344
2017-08-24,48.21381759643555
2017-08-25,48.07182693481445
2017-08-28,47.41154861450195
2017-08-29,47.07076644897461
2017-08-30,47.27833938598633
2017-08-31,46.85603332519531
2017-09-01,46.848873138427734
2017-09-05,47.52887725830078
2017-09-06,48.559627532958984
2017-09-07,48.49520492553711
2017-09-08,48.99626541137695
2017-09-11,49.225311279296875
2017-09-12,49.0248908996582
2017-09-13,48.659847259521484
2017-09-14,48.40216064453125
2017-09-15,48.90321350097656
2017-09-18,49.11079025268555
2017-09-19,47.149505615234375
2017-09-20,46.32634353637695
2017-09-21,45.75370407104492
2017-09-22,45.35285949707031
2017-09-25,45.83243942260742
2017-09-26,45.39580154418945
2017-09-27,45.12379455566406
2017-09-28,44.959171295166016
2017-09-29,44.64421844482422
2017-10-02,44.894744873046875
2017-10-03,44.3936882019043
2017-10-04,44.68000793457031
2017-10-05,44.88042449951172
2017-10-06,44.66569137573242
2017-10-09,43.692203521728516
2017-10-10,44.000003814697266
2017-10-11,43.842525482177734
2017-10-12,44.658531188964844
2017-10-13,44.350746154785156
2017-10-16,44.314945220947266
2017-10-17,44.193267822265625
2017-10-18,44.22905349731445
2017-10-19,44.16463088989258
2017-10-20,43.985687255859375
2017-10-23,44.00715637207031
2017-10-24,43.806739807128906
2017-10-25,43.2913703918457
2017-10-26,43.341468811035156
2017-10-27,43.13389587402344
2017-10-30,42.13893127441406
2017-10-31,44.758750915527344
2017-11-01,45.102325439453125
2017-11-02,44.651363372802734
2017-11-03,44.350746154785156
2017-11-06,43.090946197509766
2017-11-07,43.54905319213867
2017-11-08,44.96630859375
2017-11-09,45.29560089111328
2017-11-10,46.31202697753906
2017-11-13,45.6391716003418
2017-11-14,46.65559768676758
2017-11-15,45.6248664855957
2017-11-16,46.72719192504883
2017-11-17,46.784454345703125
2017-11-20,46.927608489990234
2017-11-21,46.061492919921875
2017-11-22,46.319183349609375
2017-11-24,46.476654052734375
2017-11-27,46.57686996459961
2017-11-28,47.19961166381836
2017-11-29,47.8151969909668
2017-11-30,47.74302291870117
2017-12-01,47.620357513427734
2017-12-04,48.738887786865234
2017-12-05,49.0491828918457
2017-12-06,49.16464614868164
2017-12-07,48.544044494628906
2017-12-08,48.01002883911133
2017-12-11,48.024471282958984
2017-12-12,47.59149169921875
2017-12-13,47.50489044189453
2017-12-14,46.942020416259766
2017-12-15,46.89872360229492
2017-12-18,47.36777877807617
2017-12-19,47.24510955810547
2017-12-20,48.2553825378418
2017-12-21,48.81825637817383
2017-12-22,49.14299392700195
2017-12-26,49.179073333740234
2017-12-27,49.28010177612305
2017-12-28,49.09247589111328
2017-12-29,49.05640411376953
2018-01-02,49.0491828918457
2018-01-03,48.81825637817383
2018-01-04,49.59761428833008
2018-01-05,49.74916076660156
2018-01-08,49.915138244628906
2018-01-09,49.63370895385742
2018-01-10,48.36363220214844
2018-01-11,47.61314392089844
2018-01-12,46.68223190307617
2018-01-16,47.58427429199219
2018-01-17,47.995601654052734
2018-01-18,47.483245849609375
2018-01-19,48.074981689453125
2018-01-22,48.47187423706055
2018-01-23,48.29867935180664
2018-01-24,48.5656852722168
2018-01-25,49.00589370727539
2018-01-26,49.3089714050293
2018-01-29,48.89764404296875
2018-01-30,49.02753448486328
2018-01-31,49.150211334228516
2018-02-01,49.30176544189453
2018-02-02,47.23067092895508
2018-02-05,46.27812194824219
2018-02-06,47.021400451660156
2018-02-07,46.33584976196289
2018-02-08,47.61314392089844
2018-02-09,48.58734130859375
2018-02-12,48.399715423583984
2018-02-13,48.70280075073242
2018-02-14,48.883201599121094
2018-02-15,50.38420104980469
2018-02-16,50.26873779296875
2018-02-20,50.28316879272461
2018-02-21,49.29454040527344
2018-02-22,49.258453369140625
2018-02-23,49.46051788330078
2018-02-26,49.75637435913086
2018-02-27,48.443016052246094
2018-02-28,47.77189254760742
2018-03-01,48.284263610839844
2018-03-02,49.23728561401367
2018-03-05,50.34307861328125
2018-03-06,50.852333068847656
2018-03-07,50.415828704833984
2018-03-08,50.663185119628906
2018-03-09,51.10694885253906
2018-03-12,50.801414489746094
2018-03-13,50.663185119628906
2018-03-14,50.19758224487305
2018-03-15,48.735294342041016
2018-03-16,48.33516311645508
2018-03-19,48.32789993286133
2018-03-20,48.24788284301758
2018-03-21,46.327274322509766
2018-03-22,46.101741790771484
2018-03-23,45.79619598388672
2018-03-26,46.65464782714844
2018-03-27,46.83653259277344
2018-03-28,46.487327575683594
2018-03-29,47.294857025146484
2018-04-02,45.91987228393555
2018-04-03,46.101741790771484
2018-04-04,47.23666000366211
2018-04-05,46.96746826171875
2018-04-06,46.734676361083984
2018-04-09,46.909263610839844
2018-04-10,46.28361892700195
2018-04-11,46.08720397949219
2018-04-12,45.548851013183594
2018-04-13,45.87622833251953
2018-04-16,46.436397552490234
2018-04-17,46.407310485839844
2018-04-18,46.13084411621094
2018-04-19,45.250579833984375
2018-04-20,43.84648895263672
2018-04-23,44.02836608886719
2018-04-24,43.9847297668457
2018-04-25,44.3411979675293
2018-04-26,43.72282409667969
2018-04-27,43.82467269897461
2018-04-30,42.849815368652344
2018-05-01,42.74068832397461
2018-05-02,41.21294403076172
2018-05-03,42.304195404052734
2018-05-04,43.50456619262695
2018-05-07,44.00655746459961
2018-05-08,43.86833190917969
2018-05-09,43.8901481628418
2018-05-10,44.40666961669922
2018-05-11,44.661293029785156
2018-05-14,44.85045623779297
2018-05-15,44.559452056884766
2018-05-16,44.734039306640625
2018-05-17,44.5085334777832
2018-05-18,43.788299560546875
2018-05-21,44.21023941040039
2018-05-22,44.75586700439453
2018-05-23,45.272403717041016
2018-05-24,46.2036018371582
2018-05-25,47.45490264892578
2018-05-29,46.98204040527344
2018-05-30,47.993255615234375
2018-05-31,47.23040008544922
2018-06-01,46.81964111328125
2018-06-04,47.39911651611328
2018-06-05,46.408878326416016
2018-06-06,46.14482116699219
2018-06-07,45.668052673339844
2018-06-08,46.73162078857422
2018-06-11,48.0079231262207
2018-06-12,48.198631286621094
2018-06-13,48.242645263671875
2018-06-14,48.85144805908203
2018-06-15,49.18887710571289
2018-06-18,48.60205841064453
2018-06-19,48.84412384033203
2018-06-20,48.917476654052734
2018-06-21,49.02748489379883
2018-06-22,49.438255310058594
2018-06-25,50.648536682128906
2018-06-26,50.39181900024414
2018-06-27,50.743900299072266
2018-06-28,51.10330581665039
2018-06-29,51.25001907348633
2018-07-02,51.059303283691406
2018-07-03,50.86125564575195
2018-07-05,52.474971771240234
2018-07-06,52.68769454956055
2018-07-09,51.69011688232422
2018-07-10,51.814815521240234
2018-07-11,51.58743667602539
2018-07-12,51.84415054321289
2018-07-13,52.20357894897461
2018-07-16,51.77814865112305
2018-07-17,51.82215881347656
2018-07-18,50.58251953125
2018-07-19,51.05195999145508
2018-07-20,51.4920768737793
2018-07-23,51.242679595947266
2018-07-24,51.477413177490234
2018-07-25,51.96885681152344
2018-07-26,51.99086380004883
2018-07-27,52.372283935546875
2018-07-30,52.32093811035156
2018-07-31,52.10088348388672
2018-08-01,50.92727279663086
2018-08-02,51.257347106933594
2018-08-03,52.92240905761719
2018-08-06,52.95908737182617
2018-08-07,52.739036560058594
2018-08-08,52.08621597290039
2018-08-09,52.29893112182617
2018-08-10,52.357608795166016
2018-08-13,52.08621597290039
2018-08-14,52.45295715332031
2018-08-15,52.8857421875
2018-08-16,53.32583999633789
2018-08-17,54.00798797607422
2018-08-20,54.07400894165039
2018-08-21,52.973758697509766
2018-08-22,52.91507339477539
2018-08-23,52.89306640625
2018-08-24,53.142452239990234
2018-08-27,52.827049255371094
2018-08-28,52.42361831665039
2018-08-29,52.67301559448242
2018-08-30,52.628997802734375
2018-08-31,53.072566986083984
2018-09-04,53.16128158569336
2018-09-05,53.74531555175781
2018-09-06,54.4476318359375
2018-09-07,54.77289581298828
2018-09-10,54.72116470336914
2018-09-11,54.30714797973633
2018-09-12,55.03903579711914
2018-09-13,55.29780197143555
2018-09-14,55.327362060546875
2018-09-17,55.223873138427734
2018-09-18,54.23323440551758
2018-09-19,53.52351760864258
2018-09-20,53.81923294067383
2018-09-21,54.09276580810547
2018-09-24,53.47917556762695
2018-09-25,53.301753997802734
2018-09-26,53.16128158569336
2018-09-27,51.756656646728516
2018-09-28,51.76404571533203
2018-10-01,51.66795349121094
2018-10-02,52.05976104736328
2018-10-03,50.76604461669922
2018-10-04,51.113494873046875
2018-10-05,51.29091262817383
2018-10-08,51.94148635864258
2018-10-09,51.002601623535156
2018-10-10,50.810386657714844
2018-10-11,49.989803314208984
2018-10-12,50.23375701904297
2018-10-15,50.76604461669922
2018-10-16,51.63837814331055
2018-10-17,51.49053192138672
2018-10-18,51.423988342285156
2018-10-19,52.61422348022461
2018-10-22,52.18545150756836
2018-10-23,52.62160110473633
2018-10-24,52.82122039794922
2018-10-25,52.155879974365234
2018-10-26,51.128273010253906
2018-10-29,51.96365737915039
2018-10-30,53.12431716918945
2018-10-31,48.40774154663086
2018-11-01,47.31362533569336
2018-11-02,46.5743408203125
2018-11-05,46.685237884521484
2018-11-06,47.601924896240234
2018-11-07,47.513221740722656
2018-11-08,48.18596267700195
2018-11-09,48.0602912902832
2018-11-12,47.53539276123047
2018-11-13,46.88484191894531
2018-11-14,46.17513656616211
2018-11-15,46.219486236572266
2018-11-16,45.635459899902344
2018-11-19,45.60588836669922
2018-11-20,45.62066650390625
2018-11-21,45.75373840332031
2018-11-23,45.64286422729492
2018-11-26,45.465431213378906
2018-11-27,46.019874572753906
2018-11-28,46.27863311767578
2018-11-29,46.759159088134766
2018-11-30,47.47520446777344
2018-12-03,47.079891204833984
2018-12-04,46.050567626953125
2018-12-06,45.70000076293945
2018-12-07,45.3792839050293
2018-12-10,44.976505279541016
2018-12-11,45.40165710449219
2018-12-12,45.498626708984375
2018-12-13,45.535911560058594
2018-12-14,45.021263122558594
2018-12-17,44.17841720581055
2018-12-18,43.89498519897461
2018-12-19,43.77564239501953
2018-12-20,42.753787994384766
2018-12-21,42.992469787597656
2018-12-24,41.63497543334961
2018-12-26,42.62698745727539
2018-12-27,42.61952590942383
2018-12-28,42.70158004760742
2018-12-31,42.5225715637207
2019-01-02,42.24658966064453
2019-01-03,42.32118606567383
2019-01-04,42.73888397216797
2019-01-07,42.94025421142578
2019-01-08,43.17893600463867
2019-01-09,43.22369384765625
2019-01-10,43.477298736572266
2019-01-11,43.69359588623047
2019-01-14,43.66377258300781
2019-01-15,44.23807907104492
2019-01-16,44.09637451171875
2019-01-17,44.21571731567383
2019-01-18,44.32759094238281
2019-01-22,43.783103942871094
2019-01-23,44.10383224487305
2019-01-24,43.00738525390625
2019-01-25,43.09689712524414
2019-01-28,43.350494384765625
2019-01-29,43.432533264160156
2019-01-30,43.13418197631836
2019-01-31,44.01432418823242
2019-02-01,43.783103942871094
2019-02-04,43.94719696044922
2019-02-05,44.11128616333008
2019-02-06,44.12621307373047
2019-02-07,41.6498908996582
2019-02-08,41.2918701171875
2019-02-11,41.5230827331543
2019-02-12,42.1645393371582
2019-02-13,42.48527145385742
2019-02-14,42.20183563232422
2019-02-15,42.35846710205078
2019-02-19,42.82837677001953
2019-02-20,43.59663391113281
2019-02-21,43.50712585449219
2019-02-22,42.31371307373047
2019-02-25,41.51563262939453
2019-02-26,41.70956039428711
2019-02-27,41.59021759033203
2019-02-28,41.96315383911133
2019-03-01,42.39576721191406
2019-03-04,41.137752532958984
2019-03-05,41.25828170776367
2019-03-06,41.03229522705078
2019-03-07,40.90422058105469
2019-03-08,41.1000862121582
2019-03-11,40.791229248046875
2019-03-12,40.798770904541016
2019-03-13,40.38445281982422
2019-03-14,40.53511428833008
2019-03-15,40.88162612915039
2019-03-18,40.88162612915039
2019-03-19,40.98709487915039
2019-03-20,40.761104583740234
2019-03-21,42.546424865722656
2019-03-22,42.74229049682617
2019-03-25,42.68955612182617
2019-03-26,43.36752700805664
2019-03-27,42.892940521240234
2019-03-28,42.9155387878418
2019-03-29,43.22439956665039
2019-04-01,42.19990921020508
2019-04-02,42.44849395751953
2019-04-03,42.68202590942383
2019-04-04,42.52383041381836
2019-04-05,42.7874755859375
2019-04-08,43.314796447753906
2019-04-09,43.05866622924805
2019-04-10,43.35245895385742
2019-04-11,43.20179748535156
2019-04-12,43.36752700805664
2019-04-15,43.95509338378906
2019-04-16,43.985225677490234
