Date,FLS.CO
2016-04-14,231.1257781982422
2016-04-15,228.4321746826172
2016-04-18,228.69288635253906
2016-04-19,237.55560302734375
2016-04-20,240.07534790039062
2016-04-21,240.68359375
2016-04-25,233.29798889160156
2016-04-26,231.2126922607422
2016-04-27,224.52215576171875
2016-04-28,220.959716796875
2016-04-29,219.30880737304688
2016-05-02,218.09234619140625
2016-05-03,213.92169189453125
2016-05-04,212.1838836669922
2016-05-09,209.3165283203125
2016-05-10,213.05276489257812
2016-05-11,213.4872283935547
2016-05-12,212.53147888183594
2016-05-13,209.66409301757812
2016-05-17,216.26768493652344
2016-05-18,208.5345458984375
2016-05-19,207.66563415527344
2016-05-20,208.88209533691406
2016-05-23,209.75096130371094
2016-05-24,209.837890625
2016-05-25,210.09854125976562
2016-05-26,209.49032592773438
2016-05-27,209.40342712402344
2016-05-30,209.40342712402344
2016-05-31,209.3165283203125
2016-06-01,206.6229705810547
2016-06-02,209.40342712402344
2016-06-03,209.75096130371094
2016-06-06,212.35768127441406
2016-06-07,211.8363494873047
2016-06-08,209.40342712402344
2016-06-09,209.1427459716797
2016-06-10,208.18698120117188
2016-06-13,202.88671875
2016-06-14,201.58340454101562
2016-06-15,203.75559997558594
2016-06-16,196.63070678710938
2016-06-17,203.32115173339844
2016-06-20,212.87901306152344
2016-06-21,215.48568725585938
2016-06-22,217.2234649658203
2016-06-23,223.04505920410156
2016-06-24,208.5345458984375
2016-06-27,202.45228576660156
2016-06-28,207.05743408203125
2016-06-29,209.40342712402344
2016-06-30,206.70986938476562
2016-07-01,214.6167755126953
2016-07-04,213.05276489257812
2016-07-05,205.92787170410156
2016-07-06,201.23583984375
2016-07-07,207.49188232421875
2016-07-08,210.9674530029297
2016-07-11,215.92015075683594
2016-07-12,225.4779510498047
2016-07-13,228.77975463867188
2016-07-14,227.823974609375
2016-07-15,230.77821350097656
2016-07-18,226.6944122314453
2016-07-19,227.21575927734375
2016-07-20,230.51754760742188
2016-07-21,230.6913604736328
2016-07-22,232.86355590820312
2016-07-25,232.5159912109375
2016-07-26,234.34072875976562
2016-07-27,233.38491821289062
2016-07-28,232.34222412109375
2016-07-29,232.42910766601562
2016-08-01,231.4733123779297
2016-08-02,228.95355224609375
2016-08-03,229.90933227539062
2016-08-04,229.7355499267578
2016-08-05,231.299560546875
2016-08-08,227.3026580810547
2016-08-09,228.17153930664062
2016-08-10,226.52064514160156
2016-08-11,212.61831665039062
2016-08-12,209.3165283203125
2016-08-15,209.05589294433594
2016-08-16,214.3561248779297
2016-08-17,212.1838836669922
2016-08-18,218.09234619140625
2016-08-19,217.65792846679688
2016-08-22,215.5725860595703
2016-08-23,219.13502502441406
2016-08-24,217.48414611816406
2016-08-25,217.39724731445312
2016-08-26,219.13502502441406
2016-08-29,218.09234619140625
2016-08-30,214.87747192382812
2016-08-31,213.92169189453125
2016-09-01,216.96279907226562
2016-09-02,220.2646026611328
2016-09-05,222.43682861328125
2016-09-06,223.65328979492188
2016-09-07,225.4779510498047
2016-09-08,223.7401885986328
2016-09-09,217.3103485107422
2016-09-12,215.833251953125
2016-09-13,217.13656616210938
2016-09-14,220.5252685546875
2016-09-15,219.3957061767578
2016-09-16,214.96434020996094
2016-09-19,216.87591552734375
2016-09-20,217.74481201171875
2016-09-21,218.6136932373047
2016-09-22,225.13043212890625
2016-09-23,222.8712615966797
2016-09-26,219.221923828125
2016-09-27,214.96434020996094
2016-09-28,213.66102600097656
2016-09-29,217.0496826171875
2016-09-30,216.5283660888672
2016-10-03,219.6563720703125
2016-10-04,220.00393676757812
2016-10-05,217.48414611816406
2016-10-06,225.04351806640625
2016-10-07,220.959716796875
2016-10-10,222.2630615234375
2016-10-11,223.3057403564453
2016-10-12,225.30416870117188
2016-10-13,218.09234619140625
2016-10-14,222.8712615966797
2016-10-17,221.48104858398438
2016-10-18,220.6990509033203
2016-10-19,222.34994506835938
2016-10-20,224.52215576171875
2016-10-21,223.7401885986328
2016-10-24,230.2568817138672
2016-10-25,225.4779510498047
2016-10-26,221.5679168701172
2016-10-27,217.74481201171875
2016-10-28,213.8347930908203
2016-10-31,213.92169189453125
2016-11-01,209.66409301757812
2016-11-02,205.92787170410156
2016-11-03,208.5345458984375
2016-11-04,207.66563415527344
2016-11-07,210.619873046875
2016-11-08,210.09854125976562
2016-11-09,233.29798889160156
2016-11-10,241.90003967285156
2016-11-11,241.9869384765625
2016-11-14,253.80392456054688
2016-11-15,253.63009643554688
2016-11-16,251.54476928710938
2016-11-17,252.8480987548828
2016-11-18,247.634765625
2016-11-21,246.76583862304688
2016-11-22,253.7169952392578
2016-11-23,256.3236999511719
2016-11-24,255.88922119140625
2016-11-25,253.1956787109375
2016-11-28,251.2841339111328
2016-11-29,251.1103515625
2016-11-30,250.06765747070312
2016-12-01,251.02342224121094
2016-12-02,247.4609832763672
2016-12-05,248.32986450195312
2016-12-06,247.4609832763672
2016-12-07,247.4609832763672
2016-12-08,250.4152069091797
2016-12-09,252.4136505126953
2016-12-12,250.24143981933594
2016-12-13,249.1118927001953
2016-12-14,255.36788940429688
2016-12-15,257.8877258300781
2016-12-16,255.71543884277344
2016-12-19,252.58750915527344
2016-12-20,251.9792022705078
2016-12-21,255.97618103027344
2016-12-22,253.36947631835938
2016-12-23,252.32679748535156
2016-12-27,255.45481872558594
2016-12-28,254.32528686523438
2016-12-29,255.45481872558594
2016-12-30,254.58592224121094
2017-01-02,260.1468200683594
2017-01-03,273.0933532714844
2017-01-04,266.8373107910156
2017-01-05,268.5751037597656
2017-01-06,268.5751037597656
2017-01-09,265.9683837890625
2017-01-10,278.5673522949219
2017-01-11,283.7807922363281
2017-01-12,275.7869567871094
2017-01-13,279.1756286621094
2017-01-16,279.6969299316406
2017-01-17,271.8769226074219
2017-01-18,270.8342590332031
2017-01-19,274.222900390625
2017-01-20,275.3524475097656
2017-01-23,277.1771545410156
2017-01-24,276.3082580566406
2017-01-25,283.95452880859375
2017-01-26,280.9134216308594
2017-01-27,286.5611877441406
2017-01-30,279.2624816894531
2017-01-31,277.8722839355469
2017-02-01,282.3905029296875
2017-02-02,284.1282958984375
2017-02-03,282.3905029296875
2017-02-06,278.82806396484375
2017-02-07,279.2624816894531
2017-02-08,273.35400390625
2017-02-09,295.8583679199219
2017-02-10,306.71954345703125
2017-02-13,309.41314697265625
2017-02-14,308.3704528808594
2017-02-15,307.24090576171875
2017-02-16,306.71954345703125
2017-02-17,303.5915222167969
2017-02-20,303.67840576171875
2017-02-21,306.2851257324219
2017-02-22,304.8079528808594
2017-02-23,302.2881774902344
2017-02-24,297.0747985839844
2017-02-27,298.8995056152344
2017-02-28,298.8995056152344
2017-03-01,302.3751220703125
2017-03-02,304.8079528808594
2017-03-03,298.5519104003906
2017-03-06,297.1617126464844
2017-03-07,299.9421691894531
2017-03-08,308.0228271484375
2017-03-09,305.6768798828125
2017-03-10,307.15399169921875
2017-03-13,311.3246765136719
2017-03-14,311.5853576660156
2017-03-15,318.6234130859375
2017-03-16,321.2301025390625
2017-03-17,332.3519592285156
2017-03-20,338.43414306640625
2017-03-21,330.8747863769531
2017-03-22,327.8336486816406
2017-03-23,328.7894287109375
2017-03-24,331.2223815917969
2017-03-27,321.40386962890625
2017-03-28,324.0974426269531
2017-03-29,323.923583984375
2017-03-30,326.87786865234375
2017-03-31,329.3502197265625
2017-04-03,329.6151428222656
2017-04-04,330.3214416503906
2017-04-05,335.1778564453125
2017-04-06,340.82891845703125
2017-04-07,338.44488525390625
2017-04-10,336.0608215332031
2017-04-11,337.8267822265625
2017-04-12,335.7958984375
2017-04-18,328.0257263183594
2017-04-19,330.7629699707031
2017-04-20,332.9704284667969
2017-04-21,331.9991149902344
2017-04-24,344.4491271972656
2017-04-25,358.84161376953125
2017-04-26,360.7841796875
2017-04-27,358.0469665527344
2017-04-28,362.638427734375
2017-05-01,361.049072265625
2017-05-02,366.8766784667969
2017-05-03,358.4884338378906
2017-05-04,350.98309326171875
2017-05-05,341.5352783203125
2017-05-08,343.036376953125
2017-05-09,356.6341552734375
2017-05-10,359.989501953125
2017-05-11,352.0426940917969
2017-05-15,350.98309326171875
2017-05-16,350.1884765625
2017-05-17,337.8267822265625
2017-05-18,339.76934814453125
2017-05-19,348.5107727050781
2017-05-22,346.0384826660156
2017-05-23,350.5416564941406
2017-05-24,350.8065185546875
2017-05-29,357.1639709472656
2017-05-30,357.6054382324219
2017-05-31,355.9278259277344
2017-06-01,352.1309814453125
2017-06-02,352.3075866699219
2017-06-06,353.1022644042969
2017-06-07,355.3097229003906
2017-06-08,353.8969421386719
2017-06-09,362.4618225097656
2017-06-12,354.5150451660156
2017-06-13,362.4618225097656
2017-06-14,356.72247314453125
2017-06-15,349.3937683105469
2017-06-16,359.54803466796875
2017-06-19,372.96923828125
2017-06-20,365.9937438964844
2017-06-21,376.67779541015625
2017-06-22,376.76605224609375
2017-06-23,377.9139099121094
2017-06-26,383.1235046386719
2017-06-27,371.0267028808594
2017-06-28,369.2607421875
2017-06-29,364.6692199707031
2017-06-30,363.2565002441406
2017-07-03,363.0799255371094
2017-07-04,361.049072265625
2017-07-05,361.049072265625
2017-07-06,361.1373596191406
2017-07-07,362.4618225097656
2017-07-10,363.962890625
2017-07-11,362.37353515625
2017-07-12,364.31610107421875
2017-07-13,366.1703796386719
2017-07-14,362.28521728515625
2017-07-17,366.6118469238281
2017-07-18,358.22357177734375
2017-07-19,358.6650390625
2017-07-20,356.0161437988281
2017-07-21,343.6544189453125
2017-07-24,344.36083984375
2017-07-25,347.009765625
2017-07-26,344.36083984375
2017-07-27,343.6544189453125
2017-07-28,337.120361328125
2017-07-31,339.50445556640625
2017-08-01,346.7448425292969
2017-08-02,347.8927307128906
2017-08-03,346.65655517578125
2017-08-04,344.9789123535156
2017-08-07,348.3341979980469
2017-08-08,348.77569580078125
2017-08-09,334.8246765136719
2017-08-10,330.7629699707031
2017-08-11,322.63958740234375
2017-08-14,323.2576599121094
2017-08-15,320.16729736328125
2017-08-16,324.405517578125
2017-08-17,328.2906494140625
2017-08-18,327.6725769042969
2017-08-21,326.6130065917969
2017-08-22,338.7980651855469
2017-08-23,346.5682678222656
2017-08-24,347.009765625
2017-08-25,353.7203674316406
2017-08-28,349.04058837890625
2017-08-29,342.15338134765625
2017-08-30,341.1820983886719
2017-08-31,347.3629455566406
2017-09-01,353.1905517578125
2017-09-04,352.39593505859375
2017-09-05,355.8394775390625
2017-09-06,356.281005859375
2017-09-07,362.02032470703125
2017-09-08,364.757568359375
2017-09-11,365.11077880859375
2017-09-12,363.3448181152344
2017-09-13,359.3714294433594
2017-09-14,360.4309997558594
2017-09-15,357.9586486816406
2017-09-18,360.9607238769531
2017-09-19,370.4085998535156
2017-09-20,368.3777770996094
2017-09-21,368.3777770996094
2017-09-22,369.5256652832031
2017-09-25,365.55224609375
2017-09-26,365.37567138671875
2017-09-27,370.2320251464844
2017-09-28,369.9671325683594
2017-09-29,367.5830993652344
2017-10-02,367.8479919433594
2017-10-03,368.3777770996094
2017-10-04,367.67138671875
2017-10-05,369.3489990234375
2017-10-06,364.84588623046875
2017-10-09,368.201171875
2017-10-10,364.6692199707031
2017-10-11,366.9649963378906
2017-10-12,367.3182067871094
2017-10-13,366.43524169921875
2017-10-16,366.8766784667969
2017-10-17,368.11285400390625
2017-10-18,372.5277404785156
2017-10-19,368.8192443847656
2017-10-20,372.7043762207031
2017-10-23,378.7086181640625
2017-10-24,379.061767578125
2017-10-25,378.7086181640625
2017-10-26,379.50323486328125
2017-10-27,381.4458312988281
2017-10-30,383.1235046386719
2017-10-31,386.74365234375
2017-11-01,386.74365234375
2017-11-02,380.3862609863281
2017-11-03,379.41497802734375
2017-11-06,379.67987060546875
2017-11-07,382.0639343261719
2017-11-08,374.5586242675781
2017-11-09,342.4182434082031
2017-11-10,340.2991027832031
2017-11-13,328.1140441894531
2017-11-14,318.3130187988281
2017-11-15,313.5449523925781
2017-11-16,322.7279052734375
2017-11-17,327.14276123046875
2017-11-20,324.935302734375
2017-11-21,323.6108703613281
2017-11-22,323.0810546875
2017-11-23,314.7811279296875
2017-11-24,299.7705078125
2017-11-27,303.214111328125
2017-11-28,306.74603271484375
2017-11-29,304.6268615722656
2017-11-30,303.92047119140625
2017-12-01,291.11737060546875
2017-12-04,299.3290100097656
2017-12-05,301.97796630859375
2017-12-06,300.2120056152344
2017-12-07,301.094970703125
2017-12-08,296.2386169433594
2017-12-11,295.3556213378906
2017-12-12,294.38433837890625
2017-12-13,302.86090087890625
2017-12-14,300.3885803222656
2017-12-15,299.9471435546875
2017-12-18,299.9471435546875
2017-12-19,311.6023864746094
2017-12-20,309.6598205566406
2017-12-21,314.6045227050781
2017-12-22,317.60662841796875
2017-12-27,316.7236633300781
2017-12-28,316.5470275878906
2017-12-29,319.01934814453125
2018-01-02,325.2001953125
2018-01-03,328.5555725097656
2018-01-04,334.20660400390625
2018-01-05,334.8246765136719
2018-01-08,336.59063720703125
2018-01-09,340.38739013671875
2018-01-10,333.14703369140625
2018-01-11,328.0257263183594
2018-01-12,327.14276123046875
2018-01-15,319.2842712402344
2018-01-16,319.63751220703125
2018-01-17,319.7257385253906
2018-01-18,318.8427734375
2018-01-19,323.5225830078125
2018-01-22,322.1097717285156
2018-01-23,322.2864074707031
2018-01-24,316.3704528808594
2018-01-25,316.28216552734375
2018-01-26,320.6087646484375
2018-01-29,317.87152099609375
2018-01-30,309.571533203125
2018-01-31,312.0438537597656
2018-02-01,313.2800598144531
2018-02-02,304.6268615722656
2018-02-05,301.97796630859375
2018-02-06,304.0087890625
2018-02-07,328.2906494140625
2018-02-08,335.5310363769531
2018-02-09,332.5289611816406
2018-02-12,342.8597412109375
2018-02-13,346.4799499511719
2018-02-14,345.42041015625
2018-02-15,339.9459533691406
2018-02-16,346.7448425292969
2018-02-19,340.1225280761719
2018-02-20,347.8044128417969
2018-02-21,358.22357177734375
2018-02-22,368.28948974609375
2018-02-23,368.4660949707031
2018-02-26,371.90966796875
2018-02-27,368.8192443847656
2018-02-28,367.936279296875
2018-03-01,365.11077880859375
2018-03-02,358.57672119140625
2018-03-05,359.0181884765625
2018-03-06,369.4373474121094
2018-03-07,366.78839111328125
2018-03-08,374.20538330078125
2018-03-09,369.3489990234375
2018-03-12,367.936279296875
2018-03-13,360.2544250488281
2018-03-14,359.9012145996094
2018-03-15,359.8128967285156
2018-03-16,357.0756530761719
2018-03-19,348.77569580078125
2018-03-20,354.7799072265625
2018-03-21,352.2193298339844
2018-03-22,347.7160949707031
2018-03-23,349.4820556640625
2018-03-26,347.8044128417969
2018-03-27,349.1288757324219
2018-03-28,343.2129211425781
2018-04-03,343.9193115234375
2018-04-04,337.5618896484375
2018-04-05,344.4491271972656
2018-04-06,340.482666015625
2018-04-09,340.75311279296875
2018-04-10,349.7677307128906
2018-04-11,344.0885314941406
2018-04-12,328.4030456542969
2018-04-13,335.07391357421875
2018-04-16,331.5582275390625
2018-04-17,339.76153564453125
2018-04-18,340.0319519042969
2018-04-19,346.7027893066406
2018-04-20,342.1954650878906
2018-04-23,342.64617919921875
2018-04-24,341.7447204589844
2018-04-25,339.04034423828125
2018-04-26,339.04034423828125
2018-04-30,344.7195739746094
2018-05-01,345.8914489746094
2018-05-02,369.59991455078125
2018-05-03,386.2770080566406
2018-05-04,372.9353942871094
2018-05-07,378.3441467285156
2018-05-08,381.04852294921875
2018-05-09,385.8262634277344
2018-05-14,375.9101867675781
2018-05-15,383.30218505859375
2018-05-16,381.6794738769531
2018-05-17,387.62921142578125
2018-05-18,381.22882080078125
2018-05-22,392.13653564453125
2018-05-23,389.8828430175781
2018-05-24,389.8828430175781
2018-05-25,391.4153747558594
2018-05-28,389.43212890625
2018-05-29,388.5306701660156
2018-05-30,388.5306701660156
2018-05-31,384.7444763183594
2018-06-01,391.6858215332031
2018-06-04,398.2664794921875
2018-06-06,392.49713134765625
2018-06-07,391.5054931640625
2018-06-08,389.34197998046875
2018-06-11,390.7843322753906
2018-06-12,388.8912658691406
2018-06-13,388.5306701660156
2018-06-14,390.42376708984375
2018-06-15,385.64599609375
2018-06-18,381.85986328125
2018-06-19,372.033935546875
2018-06-20,371.7634582519531
2018-06-21,358.9626770019531
2018-06-22,354.27508544921875
2018-06-25,347.0633850097656
2018-06-26,346.1618957519531
2018-06-27,346.25201416015625
2018-06-28,337.1472473144531
2018-06-29,344.268798828125
2018-07-02,338.0487060546875
2018-07-03,340.0319519042969
2018-07-04,334.1724548339844
2018-07-05,341.203857421875
2018-07-06,333.0005187988281
2018-07-09,337.1472473144531
2018-07-10,340.3925476074219
2018-07-11,335.7049255371094
2018-07-12,340.3023681640625
2018-07-13,339.4009094238281
2018-07-16,338.49945068359375
2018-07-17,346.5224304199219
2018-07-18,348.5958557128906
2018-07-19,347.1535339355469
2018-07-20,346.7027893066406
2018-07-23,347.1535339355469
2018-07-24,354.1849060058594
2018-07-25,355.3568115234375
2018-07-26,366.89556884765625
2018-07-27,370.9521484375
2018-07-30,372.21417236328125
2018-07-31,378.07366943359375
2018-08-01,373.0255126953125
2018-08-02,366.89556884765625
2018-08-03,359.9542541503906
2018-08-06,370.23095703125
2018-08-07,374.01715087890625
2018-08-08,363.2896728515625
2018-08-09,378.9751892089844
2018-08-10,364.28131103515625
2018-08-13,357.88092041015625
2018-08-14,352.7425537109375
2018-08-15,339.2205810546875
2018-08-16,343.00677490234375
2018-08-17,344.8096923828125
2018-08-20,350.6692199707031
2018-08-21,353.37359619140625
2018-08-22,351.84112548828125
2018-08-23,353.4637451171875
2018-08-24,349.497314453125
2018-08-27,358.0611877441406
2018-08-28,366.17437744140625
2018-08-29,365.99407958984375
2018-08-30,365.09259033203125
2018-08-31,359.683837890625
2018-09-03,355.8976745605469
2018-09-04,350.1282958984375
2018-09-05,347.1535339355469
2018-09-06,345.8914489746094
2018-09-07,338.5896301269531
2018-09-10,342.2856140136719
2018-09-11,337.50787353515625
2018-09-12,338.4093017578125
2018-09-13,340.0319519042969
2018-09-14,345.2604064941406
2018-09-17,341.0235290527344
2018-09-18,345.3505859375
2018-09-19,351.66082763671875
2018-09-20,357.7005920410156
2018-09-21,359.05279541015625
2018-09-24,350.39874267578125
2018-09-25,346.3421936035156
2018-09-26,346.7929382324219
2018-09-27,359.683837890625
2018-09-28,360.31488037109375
2018-10-01,351.5707092285156
2018-10-02,352.2918395996094
2018-10-03,356.3484191894531
2018-10-04,351.84112548828125
2018-10-05,344.268798828125
2018-10-08,333.18084716796875
2018-10-09,329.935546875
2018-10-10,321.8223571777344
2018-10-11,311.45556640625
2018-10-12,313.6190490722656
2018-10-15,316.9544982910156
2018-10-16,330.7468566894531
2018-10-17,329.935546875
2018-10-18,326.4198303222656
2018-10-19,316.1431579589844
2018-10-22,318.0362548828125
2018-10-23,309.5625
2018-10-24,308.3004455566406
2018-10-25,306.22711181640625
2018-10-26,293.69671630859375
2018-10-29,305.95660400390625
2018-10-30,309.5625
2018-10-31,311.816162109375
2018-11-01,314.0697937011719
2018-11-02,319.388427734375
2018-11-05,315.51214599609375
2018-11-06,318.0362548828125
2018-11-07,334.35272216796875
2018-11-08,326.1494140625
2018-11-09,318.57708740234375
2018-11-12,316.3234558105469
2018-11-13,319.65887451171875
2018-11-14,319.5686950683594
2018-11-15,312.08660888671875
2018-11-16,316.0530090332031
2018-11-19,312.266845703125
2018-11-20,303.07196044921875
2018-11-21,304.3340148925781
2018-11-22,303.4325256347656
2018-11-23,298.7449035644531
2018-11-26,310.5541076660156
2018-11-27,303.6128234863281
2018-11-28,302.7113342285156
2018-11-29,304.24383544921875
2018-11-30,297.6632080078125
2018-12-03,311.6358642578125
2018-12-04,300.9084167480469
2018-12-05,297.30255126953125
2018-12-06,282.15802001953125
2018-12-07,283.9609069824219
2018-12-10,275.4871826171875
2018-12-11,279.9944763183594
2018-12-12,280.2649230957031
2018-12-13,278.64227294921875
2018-12-14,276.0280456542969
2018-12-17,268.99664306640625
2018-12-18,270.34881591796875
2018-12-19,270.43896484375
2018-12-20,265.4809265136719
2018-12-21,268.0050048828125
2018-12-27,254.93382263183594
2018-12-28,264.2188720703125
2019-01-02,268.63604736328125
2019-01-03,264.399169921875
2019-01-04,274.9462890625
2019-01-07,283.1496276855469
2019-01-08,287.5668029785156
2019-01-09,294.23760986328125
2019-01-10,293.33612060546875
2019-01-11,288.46826171875
2019-01-14,284.6820983886719
2019-01-15,282.96929931640625
2019-01-16,288.9189453125
2019-01-17,289.1893615722656
2019-01-18,293.6065979003906
2019-01-21,300.09710693359375
2019-01-22,292.79522705078125
2019-01-23,287.65692138671875
2019-01-24,291.26275634765625
2019-01-25,299.015380859375
2019-01-28,292.3445129394531
2019-01-29,294.59820556640625
2019-01-30,293.5164489746094
2019-01-31,274.8561706542969
2019-02-01,267.1936950683594
2019-02-04,275.8477783203125
2019-02-05,279.45361328125
2019-02-06,278.9127502441406
2019-02-07,278.01129150390625
2019-02-08,270.8897399902344
2019-02-11,274.67584228515625
2019-02-12,279.36346435546875
2019-02-13,276.0280456542969
2019-02-14,276.6590576171875
2019-02-15,281.7072448730469
2019-02-18,283.87078857421875
2019-02-19,276.3886413574219
2019-02-20,279.6338806152344
2019-02-21,283.1496276855469
2019-02-22,294.41790771484375
2019-02-25,293.2459716796875
2019-02-26,293.1558532714844
2019-02-27,286.6653137207031
2019-02-28,283.7806091308594
2019-03-01,288.107666015625
2019-03-04,290.45147705078125
2019-03-05,291.3529357910156
2019-03-06,287.65692138671875
2019-03-07,277.7408447265625
2019-03-08,270.34881591796875
2019-03-11,271.3404235839844
2019-03-12,281.07623291015625
2019-03-13,285.3131103515625
2019-03-14,286.3948974609375
2019-03-15,287.4766540527344
2019-03-18,288.8288269042969
2019-03-19,288.55841064453125
2019-03-20,277.47039794921875
2019-03-21,274.0447998046875
2019-03-22,267.5542907714844
2019-03-25,261.9652099609375
2019-03-26,260.9736022949219
2019-03-27,262.3258056640625
2019-03-28,263.07000732421875
2019-03-29,267.44207763671875
2019-04-01,281.20953369140625
2019-04-02,287.3490905761719
2019-04-03,293.9537353515625
2019-04-04,285.6746520996094
2019-04-05,282.9770202636719
2019-04-08,278.60491943359375
2019-04-09,277.9537048339844
2019-04-10,286.69793701171875
2019-04-11,290.6979064941406
2019-04-12,303.1630554199219
2019-04-15,304.83746337890625
2019-04-16,303.53515625
2019-04-17,307.53515625
2019-04-23,298.0467834472656
2019-04-24,296.3723449707031
2019-04-25,301.3955993652344
2019-04-26,303.628173828125
2019-04-29,302.6979064941406
2019-04-30,310.69793701171875
2019-05-01,310.2328186035156
2019-05-02,303.628173828125
2019-05-03,292.09326171875
2019-05-06,285.5816345214844
2019-05-07,278.60491943359375
2019-05-08,279.16302490234375
2019-05-09,271.6281433105469
2019-05-10,271.3490905761719
2019-05-13,260.3723449707031
2019-05-14,266.4188232421875
2019-05-15,262.7909240722656
2019-05-16,272.18634033203125
2019-05-20,264.3723449707031
2019-05-21,265.6746520996094
2019-05-22,265.30255126953125
2019-05-23,258.0467224121094
