Date,ROUTE.NS
2021-02-10,1234.202392578125
2021-02-11,1481.0233154296875
2021-02-12,1548.262939453125
2021-02-15,1740.467041015625
2021-02-16,1774.5478515625
2021-02-17,1866.3536376953125
2021-02-18,1779.5484619140625
2021-02-19,1806.153076171875
2021-02-22,1698.0355224609375
2021-02-23,1702.841796875
2021-02-24,1615.357177734375
2021-02-25,1630.9898681640625
2021-02-26,1609.0458984375
2021-03-01,1658.5654296875
2021-03-02,1696.384765625
2021-03-03,1702.2591552734375
2021-03-04,1666.0416259765625
2021-03-05,1645.9913330078125
2021-03-08,1615.40576171875
2021-03-09,1569.0419921875
2021-03-10,1552.9237060546875
2021-03-12,1594.9180908203125
2021-03-15,1571.032470703125
2021-03-16,1555.739501953125
2021-03-17,1539.1842041015625
2021-03-18,1527.726806640625
2021-03-19,1520.2020263671875
2021-03-22,1505.0545654296875
2021-03-23,1482.867919921875
2021-03-24,1445.4853515625
2021-03-25,1373.9248046875
2021-03-26,1408.83154296875
2021-03-30,1383.246337890625
2021-03-31,1368.8759765625
2021-04-01,1427.037109375
2021-04-05,1475.0517578125
2021-04-06,1602.782958984375
2021-04-07,1625.6007080078125
2021-04-08,1656.23486328125
2021-04-09,1650.7005615234375
2021-04-12,1494.374267578125
2021-04-13,1497.0443115234375
2021-04-15,1455.2926025390625
2021-04-16,1454.9525146484375
2021-04-19,1413.880615234375
2021-04-20,1446.11669921875
2021-04-22,1499.1319580078125
2021-04-23,1483.2080078125
2021-04-26,1505.006103515625
2021-04-27,1529.6201171875
2021-04-28,1572.0517578125
2021-04-29,1563.895751953125
2021-04-30,1591.8109130859375
2021-05-03,1561.8079833984375
2021-05-04,1528.55224609375
2021-05-05,1541.4176025390625
2021-05-06,1556.32177734375
2021-05-07,1557.7786865234375
2021-05-10,1559.720458984375
2021-05-11,1534.523681640625
2021-05-12,1525.97900390625
2021-05-14,1494.47119140625
2021-05-17,1492.0439453125
2021-05-18,1504.13232421875
2021-05-19,1469.12890625
2021-05-20,1471.0220947265625
2021-05-21,1481.217529296875
2021-05-24,1466.798583984375
2021-05-25,1631.0870361328125
2021-05-26,1665.3623046875
2021-05-27,1714.6390380859375
2021-05-28,1665.07080078125
2021-05-31,1631.2811279296875
2021-06-01,1624.5814208984375
2021-06-02,1669.2462158203125
2021-06-03,1671.479248046875
2021-06-04,1663.80859375
2021-06-07,1706.8226318359375
2021-06-08,1755.3228759765625
2021-06-09,1692.9378662109375
2021-06-10,1708.813232421875
2021-06-11,1700.70556640625
2021-06-14,1670.99365234375
2021-06-15,1691.86962890625
2021-06-16,1668.0323486328125
2021-06-17,1701.9190673828125
2021-06-18,1638.903076171875
2021-06-21,1687.500244140625
2021-06-22,1680.800537109375
2021-06-23,1674.4893798828125
2021-06-24,1662.3037109375
2021-06-25,1664.05126953125
2021-06-28,1647.544921875
2021-06-29,1638.46630859375
2021-06-30,1673.178466796875
2021-07-01,1718.81396484375
2021-07-02,2041.17724609375
2021-07-05,2061.518798828125
2021-07-06,1971.5093994140625
2021-07-07,2022.970947265625
2021-07-08,2028.2144775390625
2021-07-09,2050.40087890625
2021-07-12,2017.4368896484375
2021-07-13,1988.3558349609375
2021-07-14,2102.493896484375
2021-07-15,2073.14306640625
2021-07-16,2091.900146484375
2021-07-19,2063.958984375
2021-07-20,2001.953857421875
2021-07-22,2014.5396728515625
2021-07-23,2076.107421875
2021-07-26,2060.02294921875
2021-07-27,2088.012939453125
2021-07-28,2115.225341796875
2021-07-29,2016.1431884765625
2021-07-30,2006.2784423828125
2021-08-02,1989.46533203125
2021-08-03,1962.398681640625
2021-08-04,1942.1351318359375
2021-08-05,1915.1171875
2021-08-06,1919.3448486328125
2021-08-09,1894.2708740234375
2021-08-10,1880.66455078125
2021-08-11,1863.9486083984375
2021-08-12,1931.1529541015625
2021-08-13,1916.9639892578125
2021-08-16,1886.0096435546875
2021-08-17,1899.227294921875
2021-08-18,1883.4342041015625
2021-08-20,1841.2066650390625
2021-08-23,1732.2113037109375
2021-08-24,1838.339599609375
2021-08-25,1873.618408203125
2021-08-26,1856.17333984375
2021-08-27,1835.4239501953125
2021-08-30,1926.973876953125
2021-08-31,1920.025390625
2021-09-01,1907.9739990234375
2021-09-02,1938.247802734375
2021-09-03,1941.1632080078125
2021-09-06,1968.42431640625
2021-09-07,1942.232421875
2021-09-08,1949.0841064453125
2021-09-09,1939.7056884765625
2021-09-13,1965.702880859375
2021-09-14,1956.5189208984375
2021-09-15,2000.3016357421875
2021-09-16,1991.2628173828125
2021-09-17,1950.8818359375
2021-09-20,1911.76416015625
2021-09-21,1894.80517578125
2021-09-22,1925.61328125
2021-09-23,1941.1148681640625
2021-09-24,1939.7056884765625
2021-09-27,1910.6951904296875
2021-09-28,1889.0223388671875
2021-09-29,1909.771728515625
2021-09-30,1894.9993896484375
2021-10-01,1984.702880859375
2021-10-04,1993.9356689453125
2021-10-05,1949.2298583984375
2021-10-06,1952.679931640625
2021-10-07,1996.31689453125
2021-10-08,2056.912841796875
2021-10-11,2231.460693359375
2021-10-12,2242.0537109375
2021-10-13,2196.084716796875
2021-10-14,2160.56298828125
2021-10-18,2200.5556640625
2021-10-19,2107.30419921875
2021-10-20,2024.84130859375
2021-10-21,1964.6826171875
2021-10-22,1929.8895263671875
2021-10-25,1865.9893798828125
2021-10-26,1913.416748046875
2021-10-27,1885.183837890625
2021-10-28,1837.8050537109375
2021-10-29,1824.83056640625
2021-11-01,1899.0328369140625
2021-11-02,1921.87158203125
2021-11-03,1919.5880126953125
2021-11-04,1940.3375244140625
2021-11-08,1931.784912109375
2021-11-09,1916.186279296875
2021-11-10,1922.9892578125
2021-11-11,1897.2349853515625
2021-11-12,1893.0072021484375
2021-11-15,1886.495361328125
2021-11-16,1903.4547119140625
2021-11-17,1873.861328125
2021-11-18,1871.188720703125
2021-11-22,1781.6307373046875
2021-11-23,1752.37744140625
2021-11-24,1763.55419921875
2021-11-25,1762.2420654296875
2021-11-26,1734.7379150390625
2021-11-29,1701.549072265625
2021-11-30,1763.2628173828125
2021-12-01,1747.615234375
2021-12-02,1748.927734375
2021-12-03,1746.498046875
2021-12-06,1703.1041259765625
2021-12-07,1706.1168212890625
2021-12-08,1800.1937255859375
2021-12-09,1821.8663330078125
2021-12-10,1792.661865234375
2021-12-13,1773.6129150390625
2021-12-14,1759.5208740234375
2021-12-15,1768.2191162109375
2021-12-16,1765.109375
2021-12-17,1745.1859130859375
2021-12-20,1651.6920166015625
2021-12-21,1639.4951171875
2021-12-22,1648.1932373046875
2021-12-23,1660.1470947265625
2021-12-24,1649.45654296875
2021-12-27,1652.4210205078125
2021-12-28,1650.768798828125
2021-12-29,1689.4490966796875
2021-12-30,1721.5693359375
2021-12-31,1733.23193359375
2022-01-03,1753.4466552734375
2022-01-04,1770.6002197265625
2022-01-05,1755.05029296875
2022-01-06,1725.7972412109375
2022-01-07,1722.2984619140625
2022-01-10,1762.2420654296875
2022-01-11,1811.8074951171875
2022-01-12,1824.2960205078125
2022-01-13,1856.804931640625
2022-01-14,1837.7078857421875
2022-01-17,1815.063232421875
2022-01-18,1786.9761962890625
2022-01-19,1768.753662109375
2022-01-20,1768.170654296875
2022-01-21,1738.625732421875
2022-01-24,1573.990966796875
2022-01-25,1523.745361328125
2022-01-27,1453.4793701171875
2022-01-28,1563.93212890625
2022-01-31,1745.8663330078125
2022-02-01,1774.244873046875
2022-02-02,1784.303466796875
2022-02-03,1754.127197265625
2022-02-04,1745.817626953125
2022-02-07,1708.6302490234375
2022-02-08,1684.779541015625
2022-02-09,1685.7041015625
2022-02-10,1704.9793701171875
2022-02-11,1629.1441650390625
2022-02-14,1548.34423828125
2022-02-15,1572.5838623046875
2022-02-16,1558.5172119140625
2022-02-17,1528.0953369140625
2022-02-18,1477.9605712890625
2022-02-21,1455.47265625
2022-02-22,1459.90234375
2022-02-23,1449.5830078125
2022-02-24,1383.0931396484375
2022-02-25,1408.5501708984375
2022-02-28,1447.63623046875
2022-03-02,1469.783203125
2022-03-03,1492.270751953125
2022-03-04,1494.6070556640625
2022-03-07,1484.288330078125
2022-03-08,1525.5157470703125
2022-03-09,1573.7037353515625
2022-03-10,1595.2178955078125
2022-03-11,1569.809814453125
2022-03-14,1555.548095703125
2022-03-15,1504.001220703125
2022-03-16,1507.1651611328125
2022-03-17,1514.22314453125
2022-03-21,1517.776611328125
2022-03-22,1520.259033203125
2022-03-23,1504.2447509765625
2022-03-24,1480.102294921875
2022-03-25,1495.0452880859375
2022-03-28,1459.5126953125
2022-03-29,1452.454833984375
2022-03-30,1508.771728515625
2022-03-31,1501.4217529296875
2022-04-01,1524.8829345703125
2022-04-04,1542.065185546875
2022-04-05,1564.8448486328125
2022-04-06,1570.00439453125
2022-04-07,1549.6583251953125
2022-04-08,1563.7738037109375
2022-04-11,1534.7152099609375
2022-04-12,1511.0592041015625
2022-04-13,1523.47119140625
2022-04-18,1498.8907470703125
2022-04-19,1504.4879150390625
2022-04-20,1507.3111572265625
2022-04-21,1511.7891845703125
2022-04-22,1549.8529052734375
2022-04-25,1548.6361083984375
2022-04-26,1560.5615234375
2022-04-27,1542.211181640625
2022-04-28,1561.1943359375
2022-04-29,1594.9259033203125
2022-05-02,1614.1036376953125
2022-05-04,1586.1644287109375
2022-05-05,1556.2783203125
2022-05-06,1491.053955078125
2022-05-09,1440.3836669921875
2022-05-10,1392.8768310546875
2022-05-11,1363.6719970703125
2022-05-12,1335.4893798828125
2022-05-13,1366.98193359375
2022-05-16,1426.9002685546875
2022-05-17,1469.58837890625
2022-05-18,1254.1539306640625
2022-05-19,1180.99560546875
2022-05-20,1251.8175048828125
2022-05-23,1243.980712890625
2022-05-24,1158.60546875
2022-05-25,1114.6033935546875
2022-05-26,1088.124267578125
2022-05-27,1161.4769287109375
2022-05-30,1240.7197265625
2022-05-31,1355.3974609375
2022-06-01,1350.6756591796875
2022-06-02,1344.64013671875
2022-06-03,1366.93310546875
2022-06-06,1369.3668212890625
2022-06-07,1386.646484375
2022-06-08,1363.9639892578125
2022-06-09,1374.964599609375
2022-06-10,1353.1094970703125
2022-06-13,1332.520263671875
2022-06-14,1234.3919677734375
2022-06-15,1236.436279296875
2022-06-16,1202.0230712890625
2022-06-17,1135.8741455078125
2022-06-20,1099.2220458984375
2022-06-21,1108.8109130859375
2022-06-22,1070.8447265625
2022-06-23,1162.0125732421875
2022-06-24,1227.77197265625
2022-06-27,1329.5997314453125
2022-06-28,1291.876953125
2022-06-29,1207.1827392578125
2022-06-30,1209.908447265625
2022-07-01,1234.4893798828125
2022-07-04,1234.3919677734375
2022-07-05,1214.1431884765625
2022-07-06,1210.0546875
2022-07-07,1270.4112548828125
2022-07-08,1254.3485107421875
2022-07-11,1268.756103515625
2022-07-12,1246.901123046875
2022-07-13,1240.865478515625
2022-07-14,1271.4326171875
2022-07-15,1272.2615966796875
2022-07-18,1305.5096435546875
2022-07-19,1314.236328125
2022-07-20,1329.787841796875
2022-07-21,1331.689208984375
2022-07-22,1321.89013671875
2022-07-25,1300.147216796875
2022-07-26,1271.5301513671875
2022-07-27,1183.3878173828125
2022-07-28,1204.5946044921875
2022-07-29,1365.619873046875
2022-08-01,1454.396240234375
2022-08-02,1453.7135009765625
2022-08-03,1440.014404296875
2022-08-04,1409.6910400390625
2022-08-05,1437.4307861328125
2022-08-08,1457.56494140625
2022-08-10,1450.837158203125
2022-08-11,1433.140625
2022-08-12,1433.9693603515625
2022-08-16,1444.45068359375
2022-08-17,1501.051025390625
2022-08-18,1495.1522216796875
2022-08-19,1447.4736328125
2022-08-22,1396.089599609375
2022-08-23,1365.27880859375
2022-08-24,1381.610595703125
2022-08-25,1436.552978515625
2022-08-26,1525.9630126953125
2022-08-29,1462.2938232421875
2022-08-30,1481.3555908203125
2022-09-01,1429.435546875
2022-09-02,1400.9647216796875
2022-09-05,1408.131103515625
2022-09-06,1414.712646484375
2022-09-07,1427.0465087890625
2022-09-08,1424.9017333984375
2022-09-09,1431.3853759765625
2022-09-12,1440.6968994140625
2022-09-13,1437.7718505859375
2022-09-14,1418.466552734375
2022-09-15,1407.5948486328125
2022-09-16,1395.0657958984375
2022-09-19,1383.0732421875
2022-09-20,1393.505859375
2022-09-21,1368.496337890625
2022-09-22,1355.8211669921875
2022-09-23,1317.6488037109375
2022-09-26,1261.4873046875
2022-09-27,1289.8116455078125
2022-09-28,1334.32177734375
2022-09-29,1304.8759765625
2022-09-30,1333.0054931640625
2022-10-03,1341.7806396484375
2022-10-04,1357.5274658203125
2022-10-06,1355.8211669921875
2022-10-07,1349.3858642578125
2022-10-10,1332.664306640625
2022-10-11,1370.6414794921875
2022-10-12,1385.1690673828125
2022-10-13,1348.8497314453125
2022-10-14,1360.4039306640625
2022-10-17,1347.3870849609375
2022-10-18,1346.0218505859375
2022-10-19,1336.466796875
2022-10-20,1357.8199462890625
2022-10-21,1275.0888671875
2022-10-24,1299.8057861328125
2022-10-25,1299.854736328125
2022-10-27,1286.496826171875
2022-10-28,1275.9178466796875
2022-10-31,1277.33154296875
2022-11-01,1291.0133056640625
2022-11-02,1306.2584228515625
2022-11-03,1303.668701171875
2022-11-04,1295.1666259765625
2022-11-07,1283.9769287109375
2022-11-09,1271.76123046875
2022-11-10,1250.7987060546875
2022-11-11,1297.267578125
2022-11-14,1287.2996826171875
2022-11-15,1304.9393310546875
2022-11-16,1294.140380859375
2022-11-17,1296.5836181640625
2022-11-18,1284.6610107421875
2022-11-21,1293.65185546875
2022-11-22,1289.9871826171875
2022-11-23,1275.3282470703125
2022-11-24,1260.1807861328125
2022-11-25,1267.949951171875
2022-11-28,1278.1131591796875
2022-11-29,1273.324951171875
2022-11-30,1297.7073974609375
2022-12-01,1323.0675048828125
2022-12-02,1318.5230712890625
2022-12-05,1316.5684814453125
2022-12-06,1313.2459716796875
2022-12-07,1295.6552734375
2022-12-08,1268.3896484375
2022-12-09,1267.803466796875
2022-12-12,1266.48388671875
2022-12-13,1270.832763671875
2022-12-14,1264.920166015625
2022-12-15,1263.60107421875
2022-12-16,1268.047607421875
2022-12-19,1256.02734375
2022-12-20,1225.0479736328125
2022-12-21,1225.3411865234375
2022-12-22,1185.0780029296875
2022-12-23,1127.272705078125
2022-12-26,1160.25537109375
2022-12-27,1182.2928466796875
2022-12-28,1185.0780029296875
2022-12-29,1176.6246337890625
2022-12-30,1187.9608154296875
2023-01-02,1188.7916259765625
2023-01-03,1192.0654296875
2023-01-04,1185.9085693359375
2023-01-05,1179.8009033203125
2023-01-06,1166.9010009765625
2023-01-09,1166.3143310546875
2023-01-10,1164.40869140625
2023-01-11,1161.8192138671875
2023-01-12,1172.129150390625
2023-01-13,1164.35986328125
2023-01-16,1182.732666015625
2023-01-17,1172.7156982421875
2023-01-18,1165.5816650390625
2023-01-19,1146.47607421875
2023-01-20,1149.5545654296875
2023-01-23,1116.229736328125
2023-01-24,1201.789306640625
2023-01-25,1218.549072265625
2023-01-27,1177.5531005859375
2023-01-30,1138.21826171875
2023-01-31,1202.2779541015625
2023-02-01,1183.6607666015625
2023-02-02,1174.23046875
2023-02-03,1161.3304443359375
2023-02-06,1165.0928955078125
2023-02-07,1155.860107421875
2023-02-08,1155.46728515625
2023-02-09,1227.7576904296875
2023-02-10,1247.20556640625
2023-02-13,1237.825439453125
2023-02-14,1226.1370849609375
2023-02-15,1230.26220703125
2023-02-16,1285.1185302734375
2023-02-17,1305.155517578125
2023-02-20,1302.3560791015625
2023-02-21,1309.5755615234375
2023-02-22,1286.395263671875
2023-02-23,1333.443115234375
2023-02-24,1313.1114501953125
2023-02-27,1315.8126220703125
2023-02-28,1320.6744384765625
2023-03-01,1315.0267333984375
2023-03-02,1291.6993408203125
2023-03-03,1296.02099609375
2023-03-06,1299.0167236328125
2023-03-08,1290.61865234375
2023-03-09,1287.7215576171875
2023-03-10,1324.3084716796875
2023-03-13,1323.3262939453125
2023-03-14,1292.97607421875
2023-03-15,1260.858154296875
2023-03-16,1242.9327392578125
2023-03-17,1262.085693359375
2023-03-20,1322.88427734375
2023-03-21,1329.3668212890625
2023-03-22,1310.754150390625
2023-03-23,1311.98193359375
2023-03-24,1292.2396240234375
2023-03-27,1296.36474609375
2023-03-28,1336.193115234375
2023-03-29,1326.8624267578125
2023-03-31,1341.5953369140625
2023-04-03,1330.6927490234375
2023-04-05,1306.432373046875
2023-04-06,1254.0316162109375
2023-04-10,1235.124267578125
2023-04-11,1194.1171875
2023-04-12,1248.43310546875
2023-04-13,1247.5980224609375
2023-04-17,1246.9107666015625
2023-04-18,1229.0345458984375
2023-04-19,1255.5048828125
2023-04-20,1232.96337890625
2023-04-21,1224.712646484375
2023-04-24,1231.73583984375
2023-04-25,1229.3291015625
2023-04-26,1224.4180908203125
2023-04-27,1240.5264892578125
2023-04-28,1248.138427734375
2023-05-02,1264.8360595703125
2023-05-03,1237.088623046875
2023-05-04,1242.4908447265625
2023-05-05,1261.201904296875
2023-05-08,1267.8807373046875
2023-05-09,1267.0458984375
2023-05-10,1261.4473876953125
2023-05-11,1269.2559814453125
2023-05-12,1277.8992919921875
2023-05-15,1340.90771484375
2023-05-16,1356.623046875
2023-05-17,1364.431640625
2023-05-18,1358.3909912109375
2023-05-19,1373.3206787109375
2023-05-22,1381.4727783203125
2023-05-23,1442.22216796875
2023-05-24,1426.4088134765625
2023-05-25,1433.333251953125
2023-05-26,1415.1136474609375
2023-05-29,1436.03466796875
2023-05-30,1406.0772705078125
2023-05-31,1411.5775146484375
2023-06-01,1430.828857421875
2023-06-02,1471.4429931640625
2023-06-05,1467.465087890625
2023-06-06,1492.8060302734375
2023-06-07,1503.8067626953125
2023-06-08,1457.8394775390625
2023-06-09,1464.46923828125
2023-06-12,1471.39404296875
2023-06-13,1477.1888427734375
2023-06-14,1502.6280517578125
2023-06-15,1533.616943359375
2023-06-16,1546.336181640625
2023-06-19,1545.4522705078125
2023-06-20,1612.9298095703125
2023-06-21,1587.34326171875
2023-06-22,1547.26953125
2023-06-23,1526.3974609375
2023-06-26,1574.3289794921875
2023-06-27,1567.10986328125
2023-06-28,1562.2969970703125
2023-06-30,1564.7525634765625
2023-07-03,1578.798095703125
2023-07-04,1581.6956787109375
2023-07-05,1580.664306640625
2023-07-06,1583.6112060546875
2023-07-07,1552.622314453125
2023-07-10,1525.513427734375
2023-07-11,1564.21240234375
2023-07-12,1583.365478515625
2023-07-13,1607.3311767578125
2023-07-14,1596.4288330078125
2023-07-17,1461.522705078125
2023-07-18,1463.3397216796875
2023-07-19,1463.2415771484375
2023-07-20,1462.8487548828125
2023-07-21,1463.8800048828125
2023-07-24,1464.1746826171875
2023-07-25,1460.1475830078125
2023-07-26,1500.5654296875
2023-07-27,1510.33837890625
2023-07-28,1474.094970703125
2023-07-31,1473.4075927734375
2023-08-01,1497.8643798828125
2023-08-02,1472.081298828125
2023-08-03,1466.4830322265625
2023-08-04,1457.871337890625
2023-08-07,1458.16650390625
2023-08-08,1450.29296875
2023-08-09,1488.4796142578125
2023-08-10,1495.319580078125
2023-08-11,1490.7430419921875
2023-08-14,1496.00830078125
2023-08-16,1508.85205078125
2023-08-17,1506.6375732421875
2023-08-18,1511.3125
2023-08-21,1510.9188232421875
2023-08-22,1520.908203125
2023-08-23,1533.1121826171875
2023-08-24,1524.1068115234375
2023-08-25,1505.505615234375
2023-08-28,1499.0595703125
2023-08-29,1507.22802734375
2023-08-30,1534.4410400390625
2023-08-31,1545.660400390625
2023-09-01,1529.0770263671875
2023-09-04,1523.8609619140625
2023-09-05,1528.6834716796875
2023-09-06,1525.086181640625
2023-09-07,1529.077392578125
2023-09-08,1542.2333984375
2023-09-11,1567.6580810546875
2023-09-12,1545.7318115234375
2023-09-13,1557.9022216796875
2023-09-14,1571.1070556640625
2023-09-15,1568.5447998046875
2023-09-18,1557.409423828125
2023-09-20,1555.33984375
2023-09-21,1545.87939453125
2023-09-22,1554.1572265625
2023-09-25,1539.4249267578125
2023-09-26,1528.9791259765625
2023-09-27,1538.0946044921875
2023-09-28,1555.0933837890625
2023-09-29,1567.41162109375
2023-10-03,1540.0655517578125
2023-10-04,1537.0595703125
2023-10-05,1539.7203369140625
2023-10-06,1535.187255859375
2023-10-09,1534.6947021484375
2023-10-10,1537.8482666015625
2023-10-11,1533.4627685546875
2023-10-12,1560.4149169921875
2023-10-13,1551.3487548828125
2023-10-16,1559.28173828125
2023-10-17,1560.4149169921875
2023-10-18,1559.7252197265625
2023-10-19,1550.4619140625
2023-10-20,1545.2882080078125
2023-10-23,1535.3843994140625
2023-10-25,1539.326171875
2023-10-26,1530.5064697265625
2023-10-27,1556.2266845703125
2023-10-30,1544.4012451171875
2023-10-31,1530.6048583984375
2023-11-01,1534.4976806640625
2023-11-02,1544.302734375
2023-11-03,1536.9471435546875
2023-11-06,1540.0079345703125
2023-11-07,1539.070068359375
2023-11-08,1539.168701171875
2023-11-09,1535.318115234375
2023-11-10,1535.416748046875
2023-11-13,1534.7255859375
2023-11-15,1540.698974609375
2023-11-16,1538.3294677734375
2023-11-17,1537.1939697265625
2023-11-20,1530.3812255859375
2023-11-21,1533.3433837890625
2023-11-22,1528.8013916015625
2023-11-23,1536.7001953125
2023-11-24,1520.853271484375
2023-11-28,1511.2266845703125
2023-11-29,1518.1383056640625
2023-11-30,1530.677490234375
2023-12-01,1520.4091796875
2023-12-04,1536.5521240234375
2023-12-05,1535.2686767578125
2023-12-06,1540.5509033203125
2023-12-07,1533.8369140625
2023-12-08,1523.6180419921875
2023-12-11,1535.169921875
2023-12-12,1540.3040771484375
2023-12-13,1542.3775634765625
2023-12-14,1561.87744140625
2023-12-15,1592.63330078125
2023-12-18,1589.621826171875
2023-12-19,1586.2647705078125
2023-12-20,1563.4078369140625
2023-12-21,1565.9749755859375
2023-12-22,1574.910400390625
2023-12-26,1574.0711669921875
2023-12-27,1561.28515625
2023-12-28,1568.739501953125
2023-12-29,1578.3167724609375
2024-01-01,1647.6282958984375
2024-01-02,1657.896728515625
2024-01-03,1658.933349609375
2024-01-04,1625.363525390625
2024-01-05,1648.763671875
2024-01-08,1612.28125
2024-01-09,1618.8470458984375
2024-01-10,1612.9725341796875
2024-01-11,1624.869873046875
2024-01-12,1627.7828369140625
2024-01-15,1627.7828369140625
2024-01-16,1631.4359130859375
2024-01-17,1604.333251953125
2024-01-18,1573.9725341796875
2024-01-19,1596.3360595703125
2024-01-23,1603.09912109375
2024-01-24,1545.4876708984375
2024-01-25,1555.55859375
2024-01-29,1550.2763671875
2024-01-30,1551.9053955078125
2024-01-31,1572.73828125
2024-02-01,1562.1536865234375
2024-02-02,1565.1707763671875
2024-02-05,1560.2247314453125
2024-02-06,1585.548583984375
2024-02-07,1596.3802490234375
2024-02-08,1596.3309326171875
2024-02-09,1579.6131591796875
2024-02-12,1578.376708984375
2024-02-13,1574.6671142578125
2024-02-14,1569.9189453125
2024-02-15,1585.2515869140625
2024-02-16,1583.5205078125
2024-02-19,1594.8470458984375
2024-02-20,1604.2445068359375
2024-02-21,1578.9207763671875
2024-02-22,1589.35693359375
2024-02-23,1582.87744140625
2024-02-26,1579.761474609375
2024-02-27,1579.9593505859375
2024-02-28,1582.531494140625
2024-02-29,1577.8326416015625
2024-03-01,1577.0908203125
2024-03-04,1564.2310791015625
2024-03-05,1571.5511474609375
2024-03-06,1574.07373046875
2024-03-07,1568.138427734375
2024-03-11,1561.2139892578125
2024-03-12,1559.8291015625
2024-03-13,1552.5089111328125
2024-03-14,1540.98486328125
2024-03-15,1550.134765625
2024-03-18,1567.0997314453125
2024-03-19,1561.7086181640625
2024-03-20,1593.511474609375
2024-03-21,1586.1419677734375
2024-03-22,1583.2733154296875
2024-03-26,1583.2237548828125
2024-03-27,1583.17431640625
2024-03-28,1584.954833984375
2024-04-01,1599.1995849609375
2024-04-02,1600.28759765625
2024-04-03,1599.397216796875
2024-04-04,1600.4852294921875
2024-04-05,1595.2919921875
2024-04-08,1595.489990234375
2024-04-09,1595.0941162109375
2024-04-10,1592.819091796875
2024-04-12,1584.0645751953125
2024-04-15,1546.4254150390625
2024-04-16,1559.8291015625
2024-04-18,1521.1015625
2024-04-19,1522.6348876953125
2024-04-22,1509.7257080078125
2024-04-23,1503.493896484375
2024-04-24,1530.15283203125
2024-04-25,1543.1114501953125
2024-04-26,1521.1015625
2024-04-29,1508.341064453125
2024-04-30,1507.5
2024-05-02,1533.9613037109375
2024-05-03,1509.0333251953125
2024-05-06,1518.3812255859375
2024-05-07,1440.97607421875
2024-05-08,1406.1064453125
2024-05-09,1391.713623046875
2024-05-10,1408.7279052734375
2024-05-13,1404.1776123046875
2024-05-14,1402.8916015625
2024-05-15,1405.8096923828125
2024-05-16,1420.2520751953125
2024-05-17,1430.935791015625
2024-05-21,1428.1656494140625
2024-05-22,1421.983154296875
2024-05-23,1422.7252197265625
