Date,BHARATFORG.NS
2016-07-08,344.9933166503906
2016-07-11,349.0855712890625
2016-07-12,351.3539123535156
2016-07-13,349.1324157714844
2016-07-14,340.7373046875
2016-07-15,340.6905517578125
2016-07-18,345.1336669921875
2016-07-19,348.26715087890625
2016-07-20,349.0154724121094
2016-07-21,340.4566955566406
2016-07-22,344.1047058105469
2016-07-25,349.1124572753906
2016-07-26,344.8769226074219
2016-07-27,345.90655517578125
2016-07-28,350.77386474609375
2016-07-29,356.1325988769531
2016-08-01,350.89080810546875
2016-08-02,340.82861328125
2016-08-03,339.3543395996094
2016-08-04,339.05023193359375
2016-08-05,381.1009826660156
2016-08-08,386.412841796875
2016-08-09,385.14923095703125
2016-08-10,384.82159423828125
2016-08-11,379.2054443359375
2016-08-12,385.5704345703125
2016-08-16,393.24578857421875
2016-08-17,396.68560791015625
2016-08-18,393.1990051269531
2016-08-19,392.9182434082031
2016-08-22,390.18035888671875
2016-08-23,403.1909484863281
2016-08-24,400.5701904296875
2016-08-25,398.60455322265625
2016-08-26,401.24871826171875
2016-08-29,399.8446960449219
2016-08-30,402.4187927246094
2016-08-31,397.9493713378906
2016-09-01,401.36572265625
2016-09-02,408.643310546875
2016-09-06,407.94134521484375
2016-09-07,415.59326171875
2016-09-08,411.2407531738281
2016-09-09,403.3079833984375
2016-09-12,396.0304260253906
2016-09-14,402.93359375
2016-09-15,407.12225341796875
2016-09-16,409.6729736328125
2016-09-19,423.1517028808594
2016-09-20,417.72271728515625
2016-09-21,421.7008361816406
2016-09-22,432.8394470214844
2016-09-23,441.40411376953125
2016-09-26,439.3214416503906
2016-09-27,443.3930969238281
2016-09-28,441.54443359375
2016-09-29,420.46063232421875
2016-09-30,426.263916015625
2016-10-03,440.1871643066406
2016-10-04,432.62890625
2016-10-05,432.9331359863281
2016-10-06,435.6475830078125
2016-10-07,447.6520080566406
2016-10-10,438.4555358886719
2016-10-13,427.69134521484375
2016-10-14,428.7911682128906
2016-10-17,416.388916015625
2016-10-18,423.6665344238281
2016-10-19,421.8646240234375
2016-10-20,418.4246520996094
2016-10-21,416.3655090332031
2016-10-24,415.0082702636719
2016-10-25,410.11761474609375
2016-10-26,408.034912109375
2016-10-27,400.80419921875
2016-10-28,414.1424865722656
2016-11-01,405.6246643066406
2016-11-02,399.4703674316406
2016-11-03,397.855712890625
2016-11-04,390.29736328125
2016-11-07,401.85723876953125
2016-11-08,397.6217041015625
2016-11-09,410.77276611328125
2016-11-10,412.24700927734375
2016-11-11,403.8227844238281
2016-11-15,417.6993408203125
2016-11-16,421.91143798828125
2016-11-17,421.0924072265625
2016-11-18,424.415283203125
2016-11-21,401.5529479980469
2016-11-22,410.1877746582031
2016-11-23,420.22662353515625
2016-11-24,427.6445617675781
2016-11-25,425.8193054199219
2016-11-28,425.3279724121094
2016-11-29,421.8412170410156
2016-11-30,422.8474426269531
2016-12-01,420.1797790527344
2016-12-02,408.54974365234375
2016-12-05,408.71356201171875
2016-12-06,419.7117614746094
2016-12-07,428.3465881347656
2016-12-08,450.9281005859375
2016-12-09,449.57086181640625
2016-12-12,453.0809020996094
2016-12-13,467.5658874511719
2016-12-14,455.9591064453125
2016-12-15,456.4974060058594
2016-12-16,453.8531494140625
2016-12-19,452.68310546875
2016-12-20,444.5631103515625
2016-12-21,435.4603271484375
2016-12-22,427.2701416015625
2016-12-23,426.8021240234375
2016-12-26,412.55126953125
2016-12-27,425.6087341308594
2016-12-28,421.2093505859375
2016-12-29,424.7195129394531
2016-12-30,424.2748718261719
2017-01-02,432.6756896972656
2017-01-03,431.5523986816406
2017-01-04,427.6445617675781
2017-01-05,431.6694030761719
2017-01-06,426.872314453125
2017-01-09,424.67266845703125
2017-01-10,435.6007385253906
2017-01-11,445.5460205078125
2017-01-12,445.31201171875
2017-01-13,441.6146545410156
2017-01-16,437.89404296875
2017-01-17,437.4727783203125
2017-01-18,440.4680480957031
2017-01-19,441.54443359375
2017-01-20,432.6522216796875
2017-01-23,437.63653564453125
2017-01-24,440.5148010253906
2017-01-25,445.85015869140625
2017-01-27,442.62078857421875
2017-01-30,445.2885437011719
2017-01-31,436.1623229980469
2017-02-01,455.21044921875
2017-02-02,453.8531494140625
2017-02-03,444.04833984375
2017-02-06,462.9325256347656
2017-02-07,459.3756103515625
2017-02-08,452.5895080566406
2017-02-09,476.317626953125
2017-02-10,473.41595458984375
2017-02-13,487.15216064453125
2017-02-14,486.3798522949219
2017-02-15,477.253662109375
2017-02-16,507.2095031738281
2017-02-17,497.80291748046875
2017-02-20,504.9576110839844
2017-02-21,507.16265869140625
2017-02-22,499.5622863769531
2017-02-23,502.70562744140625
2017-02-27,496.5361328125
2017-02-28,494.23724365234375
2017-03-01,493.53350830078125
2017-03-02,488.7715759277344
2017-03-03,489.33453369140625
2017-03-06,503.3624267578125
2017-03-07,492.1964416503906
2017-03-08,489.0999450683594
2017-03-09,484.0330810546875
2017-03-10,484.502197265625
2017-03-14,485.8158264160156
2017-03-15,485.2528991699219
2017-03-16,490.8827819824219
2017-03-17,485.86279296875
2017-03-20,486.7776184082031
2017-03-21,477.53521728515625
2017-03-22,475.9634704589844
2017-03-23,473.0780944824219
2017-03-24,476.2918701171875
2017-03-27,477.6055603027344
2017-03-28,491.0470275878906
2017-03-29,485.8158264160156
2017-03-30,481.75762939453125
2017-03-31,488.91229248046875
2017-04-03,504.6524963378906
2017-04-05,503.5502014160156
2017-04-06,512.2297973632812
2017-04-07,501.3216857910156
2017-04-10,507.4442443847656
2017-04-11,515.1383666992188
2017-04-12,505.66156005859375
2017-04-13,507.1158142089844
2017-04-17,497.1695556640625
2017-04-18,486.097412109375
2017-04-19,492.0557556152344
2017-04-20,507.7022399902344
2017-04-21,503.8316650390625
2017-04-24,531.394775390625
2017-04-25,532.5208129882812
2017-04-26,522.6683349609375
2017-04-27,532.4036254882812
2017-04-28,537.071533203125
2017-05-02,545.8919677734375
2017-05-03,540.4027099609375
2017-05-04,523.7477416992188
2017-05-05,515.6076049804688
2017-05-08,515.8422241210938
2017-05-09,520.6509399414062
2017-05-10,527.8527221679688
2017-05-11,530.4096069335938
2017-05-12,524.1461181640625
2017-05-15,526.4921875
2017-05-16,527.8760375976562
2017-05-17,527.4303588867188
2017-05-18,495.64483642578125
2017-05-19,495.41015625
2017-05-22,499.6561584472656
2017-05-23,491.234619140625
2017-05-24,508.7343444824219
2017-05-25,521.9879760742188
2017-05-26,531.65283203125
2017-05-29,532.6614990234375
2017-05-30,537.071533203125
2017-05-31,548.84765625
2017-06-01,565.7373657226562
2017-06-02,559.7791137695312
2017-06-05,556.9874877929688
2017-06-06,547.3228759765625
2017-06-07,567.9190063476562
2017-06-08,555.9788818359375
2017-06-09,551.404541015625
2017-06-12,549.3167724609375
2017-06-13,546.407958984375
2017-06-14,550.6305541992188
2017-06-15,546.384521484375
2017-06-16,555.1344604492188
2017-06-19,554.2429809570312
2017-06-20,554.735595703125
2017-06-21,548.003173828125
2017-06-22,541.7632446289062
2017-06-23,520.5103759765625
2017-06-27,511.4789733886719
2017-06-28,496.8880615234375
2017-06-29,504.3945617675781
2017-06-30,512.6284790039062
2017-07-03,519.8770141601562
2017-07-04,515.3494873046875
2017-07-05,521.0966186523438
2017-07-06,519.8300170898438
2017-07-07,525.858642578125
2017-07-10,525.694580078125
2017-07-11,517.4137573242188
2017-07-12,525.5772094726562
2017-07-13,525.8353881835938
2017-07-14,525.5068359375
2017-07-17,536.7197265625
2017-07-18,536.321044921875
2017-07-19,539.0421752929688
2017-07-20,532.2394409179688
2017-07-21,532.7318725585938
2017-07-24,530.362548828125
2017-07-25,526.6563110351562
2017-07-26,534.162841796875
2017-07-27,534.3271484375
2017-07-28,542.4321899414062
2017-07-31,541.3013305664062
2017-08-01,541.9609985351562
2017-08-02,544.9061279296875
2017-08-03,547.7805786132812
2017-08-04,544.4821166992188
2017-08-07,547.3566284179688
2017-08-08,560.1268310546875
2017-08-09,549.3357543945312
2017-08-10,538.5445556640625
2017-08-11,546.1077270507812
2017-08-14,556.4278564453125
2017-08-16,559.49072265625
2017-08-17,558.8074340820312
2017-08-18,551.3148193359375
2017-08-21,535.245849609375
2017-08-22,535.6229248046875
2017-08-23,549.4298706054688
2017-08-24,540.9478759765625
2017-08-28,547.5450439453125
2017-08-29,532.0651245117188
2017-08-30,539.0393676757812
2017-08-31,531.4526977539062
2017-09-01,533.9029541015625
2017-09-04,530.2037963867188
2017-09-05,533.5732421875
2017-09-06,532.819091796875
2017-09-07,545.4951171875
2017-09-08,547.0972290039062
2017-09-11,556.1448974609375
2017-09-12,578.9525146484375
2017-09-13,577.6566162109375
2017-09-14,593.1129760742188
2017-09-15,584.4424438476562
2017-09-18,587.458251953125
2017-09-19,597.0947875976562
2017-09-20,596.6000366210938
2017-09-21,589.5551147460938
2017-09-22,578.8582763671875
2017-09-25,575.4652709960938
2017-09-26,600.746826171875
2017-09-27,573.4862670898438
2017-09-28,564.6743774414062
2017-09-29,555.0140380859375
2017-10-03,581.9683227539062
2017-10-04,592.5237426757812
2017-10-05,596.010986328125
2017-10-06,610.0536499023438
2017-10-09,607.5560913085938
2017-10-10,615.9910278320312
2017-10-11,602.513916015625
2017-10-12,609.6766967773438
2017-10-13,603.0795288085938
2017-10-16,605.8125610351562
2017-10-17,598.6028442382812
2017-10-18,593.419189453125
2017-10-19,592.0054321289062
2017-10-23,603.0795288085938
2017-10-24,600.6761474609375
2017-10-25,619.572509765625
2017-10-26,623.7664184570312
2017-10-27,632.8140869140625
2017-10-30,654.584716796875
2017-10-31,658.0248413085938
2017-11-01,663.2553100585938
2017-11-02,655.1503295898438
2017-11-03,665.234619140625
2017-11-06,669.4286499023438
2017-11-07,674.1407470703125
2017-11-08,688.7018432617188
2017-11-09,676.8268432617188
2017-11-10,668.4390258789062
2017-11-13,649.9194946289062
2017-11-14,651.9458618164062
2017-11-15,651.8988037109375
2017-11-16,659.6021728515625
2017-11-17,658.2787475585938
2017-11-20,658.8460693359375
2017-11-21,671.1806030273438
2017-11-22,672.220458984375
2017-11-23,659.8856811523438
2017-11-24,660.92529296875
2017-11-27,662.7213134765625
2017-11-28,659.082275390625
2017-11-29,661.114501953125
2017-11-30,655.15966796875
2017-12-01,646.9365234375
2017-12-04,638.2880249023438
2017-12-05,658.6097412109375
2017-12-06,658.420654296875
2017-12-07,664.8479614257812
2017-12-08,668.1561279296875
2017-12-11,661.1616821289062
2017-12-12,659.554931640625
2017-12-13,648.0709228515625
2017-12-14,651.0952758789062
2017-12-15,658.6567993164062
2017-12-18,667.6362915039062
2017-12-19,688.572265625
2017-12-20,691.3133544921875
2017-12-21,688.3359375
2017-12-22,688.9503173828125
2017-12-26,688.0050048828125
2017-12-27,681.81396484375
2017-12-28,691.8804321289062
2017-12-29,691.4077758789062
2018-01-01,683.3737182617188
2018-01-02,688.14697265625
2018-01-03,692.9201049804688
2018-01-04,687.107177734375
2018-01-05,698.3549194335938
2018-01-08,701.7103881835938
2018-01-09,692.4473876953125
2018-01-10,686.7291870117188
2018-01-11,687.5797119140625
2018-01-12,690.55712890625
2018-01-15,690.698974609375
2018-01-16,676.001220703125
2018-01-17,694.8577880859375
2018-01-18,681.3887329101562
2018-01-19,695.4248046875
2018-01-22,699.1583251953125
2018-01-23,707.4760131835938
2018-01-24,705.4437866210938
2018-01-25,681.6250610351562
2018-01-29,678.647705078125
2018-01-30,681.5777587890625
2018-01-31,677.7969360351562
2018-02-01,684.7442016601562
2018-02-02,652.9385986328125
2018-02-05,674.9141845703125
2018-02-06,661.539794921875
2018-02-07,667.5889892578125
2018-02-08,719.4799194335938
2018-02-09,720.9922485351562
2018-02-12,733.7994995117188
2018-02-14,721.9375
2018-02-15,710.8787231445312
2018-02-16,701.5684204101562
2018-02-19,696.984375
2018-02-20,698.3076782226562
2018-02-21,716.0301513671875
2018-02-22,714.75390625
2018-02-23,708.8939819335938
2018-02-26,725.5292358398438
2018-02-27,730.16064453125
2018-02-28,746.5596923828125
2018-03-01,741.0303955078125
2018-03-05,721.2285766601562
2018-03-06,720.236083984375
2018-03-07,701.1906127929688
2018-03-08,707.4287719726562
2018-03-09,706.8143920898438
2018-03-12,695.2831420898438
2018-03-13,697.3153076171875
2018-03-14,700.0563354492188
2018-03-15,698.1187133789062
2018-03-16,696.228271484375
2018-03-19,670.37744140625
2018-03-20,668.9595947265625
2018-03-21,664.9895629882812
2018-03-22,660.3583984375
2018-03-23,652.4660034179688
2018-03-26,660.7836303710938
2018-03-27,666.4547119140625
2018-03-28,661.303466796875
2018-04-02,681.4832763671875
2018-04-03,678.1751098632812
2018-04-04,677.1827392578125
2018-04-05,687.0599975585938
2018-04-06,689.1866455078125
2018-04-09,684.1297607421875
2018-04-10,690.9352416992188
2018-04-11,690.6044311523438
2018-04-12,690.698974609375
2018-04-13,693.9598999023438
2018-04-16,695.8029174804688
2018-04-17,697.693359375
2018-04-18,696.275634765625
2018-04-19,709.6499633789062
2018-04-20,721.1340942382812
2018-04-23,718.251220703125
2018-04-24,711.1149291992188
2018-04-25,721.1340942382812
2018-04-26,729.2154541015625
2018-04-27,729.8771362304688
2018-04-30,732.240234375
2018-05-02,726.6162109375
2018-05-03,709.0829467773438
2018-05-04,692.9201049804688
2018-05-07,701.0488891601562
2018-05-08,699.8200073242188
2018-05-09,688.9977416992188
2018-05-10,684.5551147460938
2018-05-11,685.8310546875
2018-05-14,694.6214599609375
2018-05-15,688.0997314453125
2018-05-16,688.2886352539062
2018-05-17,685.5477294921875
2018-05-18,683.279296875
2018-05-21,656.1993408203125
2018-05-22,643.6284790039062
2018-05-23,648.4960327148438
2018-05-24,607.2857666015625
2018-05-25,630.1121826171875
2018-05-28,627.0874633789062
2018-05-29,623.023193359375
2018-05-30,629.2614135742188
2018-05-31,615.036376953125
2018-06-01,607.3802490234375
2018-06-04,601.8036499023438
2018-06-05,603.2686767578125
2018-06-06,614.5164184570312
2018-06-07,619.195068359375
2018-06-08,616.6903686523438
2018-06-11,612.01171875
2018-06-12,616.2178344726562
2018-06-13,620.565673828125
2018-06-14,610.782958984375
2018-06-15,607.9000854492188
2018-06-18,603.5521850585938
2018-06-19,598.4481811523438
2018-06-20,596.274169921875
2018-06-21,574.1568603515625
2018-06-22,579.4971313476562
2018-06-25,572.2191772460938
2018-06-26,576.094482421875
2018-06-27,571.2267456054688
2018-06-28,571.27392578125
2018-06-29,579.1190795898438
2018-07-02,577.5595092773438
2018-07-03,586.3970336914062
2018-07-04,601.8508911132812
2018-07-05,581.4821166992188
2018-07-06,597.6920166015625
2018-07-09,615.79248046875
2018-07-10,608.750732421875
2018-07-11,601.2363891601562
2018-07-12,586.9642333984375
2018-07-13,572.5972900390625
2018-07-16,558.513916015625
2018-07-17,582.5216674804688
2018-07-18,562.6253662109375
2018-07-19,550.9995727539062
2018-07-20,554.9692993164062
2018-07-23,570.4703979492188
2018-07-24,573.1170043945312
2018-07-25,587.294921875
2018-07-26,594.8564453125
2018-07-27,598.5574340820312
2018-07-30,594.8563842773438
2018-07-31,607.9521484375
2018-08-01,611.2734985351562
2018-08-02,603.2548217773438
2018-08-03,612.3648071289062
2018-08-06,614.2627563476562
2018-08-07,605.48486328125
2018-08-08,606.8134155273438
2018-08-09,599.2216186523438
2018-08-10,597.3237915039062
2018-08-13,577.8701171875
2018-08-14,587.3597412109375
2018-08-16,587.596923828125
2018-08-17,598.462646484375
2018-08-20,614.6897583007812
2018-08-21,608.1420288085938
2018-08-23,618.9599609375
2018-08-24,614.1202392578125
2018-08-27,615.4488525390625
2018-08-28,621.0478515625
2018-08-29,633.0521240234375
2018-08-30,634.8551635742188
2018-08-31,644.3922119140625
2018-09-03,635.2347412109375
2018-09-04,616.9674072265625
2018-09-05,629.6359252929688
2018-09-06,634.76025390625
2018-09-07,653.5496826171875
2018-09-10,633.0047607421875
2018-09-11,620.85791015625
2018-09-12,628.4971923828125
2018-09-14,634.2857666015625
2018-09-17,619.244873046875
2018-09-18,597.3711547851562
2018-09-19,606.4337768554688
2018-09-21,592.6737060546875
2018-09-24,577.0159912109375
2018-09-25,585.1295166015625
2018-09-26,593.1007080078125
2018-09-27,581.1914672851562
2018-09-28,570.4207153320312
2018-10-01,593.6227416992188
2018-10-03,572.6507568359375
2018-10-04,561.4530029296875
2018-10-05,547.5032958984375
2018-10-08,537.20703125
2018-10-09,535.973388671875
2018-10-10,558.9381713867188
2018-10-11,526.9107666015625
2018-10-12,544.32421875
2018-10-15,551.2992553710938
2018-10-16,548.7368774414062
2018-10-17,532.0353393554688
2018-10-19,536.1157836914062
2018-10-22,525.6297607421875
2018-10-23,525.2501831054688
2018-10-24,528.3342895507812
2018-10-25,518.7973022460938
2018-10-26,525.1077270507812
2018-10-29,528.4767456054688
2018-10-30,540.4335327148438
2018-10-31,555.0474853515625
2018-11-01,551.39404296875
2018-11-02,576.2568359375
2018-11-05,568.2380981445312
2018-11-06,556.3286743164062
2018-11-07,562.2595825195312
2018-11-09,553.7189331054688
2018-11-12,555.0
2018-11-13,559.934814453125
2018-11-14,554.9526977539062
2018-11-15,562.1004028320312
2018-11-16,565.1502075195312
2018-11-19,566.9132080078125
2018-11-20,549.996826171875
2018-11-21,552.998779296875
2018-11-22,555.476806640625
2018-11-26,545.3746948242188
2018-11-27,548.6149291992188
2018-11-28,539.13232421875
2018-11-29,545.279296875
2018-11-30,537.3692016601562
2018-12-03,537.27392578125
2018-12-04,553.1895141601562
2018-12-05,506.4908752441406
2018-12-06,501.8208923339844
2018-12-07,481.759521484375
2018-12-10,482.28363037109375
2018-12-11,473.6110534667969
2018-12-12,490.5750732421875
2018-12-13,484.2373962402344
2018-12-14,489.4790344238281
2018-12-17,499.5337219238281
2018-12-18,497.48455810546875
2018-12-19,497.246337890625
2018-12-20,497.008056640625
2018-12-21,477.9949645996094
2018-12-24,478.852783203125
2018-12-26,481.71185302734375
2018-12-27,476.70843505859375
2018-12-28,483.42730712890625
2018-12-31,484.8092956542969
2019-01-01,486.9535217285156
2019-01-02,471.6573486328125
2019-01-03,464.6048583984375
2019-01-04,464.2713317871094
2019-01-07,457.17120361328125
2019-01-08,449.6898498535156
2019-01-09,454.5980224609375
2019-01-10,459.69671630859375
2019-01-11,459.02960205078125
2019-01-14,454.1214904785156
2019-01-15,463.7947998046875
2019-01-16,466.749267578125
2019-01-17,466.2250671386719
2019-01-18,457.2664489746094
2019-01-21,456.1705017089844
2019-01-22,463.17529296875
2019-01-23,467.0827941894531
2019-01-24,453.45428466796875
2019-01-25,457.0758972167969
2019-01-28,448.49859619140625
2019-01-29,463.2229309082031
2019-01-30,452.97784423828125
2019-01-31,469.8465881347656
2019-02-01,472.1814880371094
2019-02-04,464.7477722167969
2019-02-05,464.7477722167969
2019-02-06,459.45849609375
2019-02-07,469.65594482421875
2019-02-08,461.7933654785156
2019-02-11,456.599365234375
2019-02-12,461.07867431640625
2019-02-14,455.9798889160156
2019-02-15,446.97369384765625
2019-02-18,437.443359375
2019-02-19,436.109130859375
2019-02-20,451.3100280761719
2019-02-21,458.2195129394531
2019-02-22,466.2250671386719
2019-02-25,471.32373046875
2019-02-26,482.4742736816406
2019-02-27,487.1918029785156
2019-02-28,488.81207275390625
2019-03-01,495.3402404785156
2019-03-05,501.39208984375
2019-03-06,494.1966247558594
2019-03-07,492.0999450683594
2019-03-08,483.5226135253906
2019-03-11,508.77813720703125
2019-03-12,505.2041931152344
2019-03-13,512.2566528320312
2019-03-14,505.4423828125
2019-03-15,510.3981628417969
2019-03-18,492.9576721191406
2019-03-19,492.43353271484375
2019-03-20,479.99639892578125
2019-03-22,471.3714294433594
2019-03-25,464.7001953125
2019-03-26,468.2740783691406
2019-03-27,467.9881286621094
2019-03-28,471.4190368652344
2019-04-01,487.5730285644531
2019-04-02,490.0509033203125
2019-04-03,480.13934326171875
2019-04-04,484.0944519042969
2019-04-05,488.28778076171875
2019-04-08,479.7581787109375
2019-04-09,483.617919921875
2019-04-10,474.5164489746094
2019-04-11,472.9916076660156
2019-04-12,469.3700256347656
2019-04-15,488.621337890625
2019-04-16,484.3803405761719
2019-04-18,477.0419616699219
2019-04-22,459.0772705078125
2019-04-23,463.4134826660156
2019-04-24,458.50543212890625
2019-04-25,457.98126220703125
2019-04-26,453.7879333496094
2019-04-30,450.071044921875
2019-05-02,442.39910888671875
2019-05-03,463.7471923828125
2019-05-06,448.6891784667969
2019-05-07,443.4951477050781
2019-05-08,440.68365478515625
2019-05-09,438.9205017089844
2019-05-10,434.9654541015625
2019-05-13,429.5808410644531
2019-05-14,435.0131530761719
2019-05-15,432.5828857421875
2019-05-16,426.6740417480469
2019-05-17,432.8687438964844
2019-05-20,463.2705993652344
2019-05-21,447.2596435546875
2019-05-22,443.5428161621094
2019-05-23,438.68231201171875
2019-05-24,455.74163818359375
2019-05-27,459.69671630859375
2019-05-28,466.749267578125
2019-05-29,451.54827880859375
2019-05-30,448.0697326660156
2019-05-31,445.40118408203125
2019-06-03,442.6850280761719
2019-06-04,441.2554931640625
2019-06-06,438.7298889160156
2019-06-07,435.9184875488281
2019-06-10,439.4447326660156
2019-06-11,452.0248107910156
2019-06-12,446.0206604003906
2019-06-13,438.0628356933594
2019-06-14,433.01177978515625
2019-06-17,421.90887451171875
2019-06-18,418.85919189453125
2019-06-19,414.0939636230469
2019-06-20,419.3356628417969
2019-06-21,418.6209411621094
2019-06-24,415.90472412109375
2019-06-25,415.3805847167969
