Date,EASEMYTRIP.NS
2021-06-25,11.977635383605957
2021-06-28,12.246743202209473
2021-06-29,12.386741638183594
2021-06-30,12.257631301879883
2021-07-01,12.148743629455566
2021-07-02,12.15185546875
2021-07-05,13.366729736328125
2021-07-06,13.461617469787598
2021-07-07,13.534727096557617
2021-07-08,13.206509590148926
2021-07-09,13.432062149047852
2021-07-12,14.029388427734375
2021-07-13,13.982722282409668
2021-07-14,13.671614646911621
2021-07-15,13.726058959960938
2021-07-16,13.530061721801758
2021-07-19,13.208064079284668
2021-07-20,12.797402381896973
2021-07-22,13.159843444824219
2021-07-23,13.162954330444336
2021-07-26,12.909400939941406
2021-07-27,12.859623908996582
2021-07-28,12.879847526550293
2021-07-29,12.854958534240723
2021-07-30,12.727404594421387
2021-08-02,13.976499557495117
2021-08-03,14.656270980834961
2021-08-04,14.25649642944336
2021-08-05,13.749391555786133
2021-08-06,14.760490417480469
2021-08-09,15.31270694732666
2021-08-10,14.180274963378906
2021-08-11,13.985834121704102
2021-08-12,15.073153495788574
2021-08-13,14.685824394226074
2021-08-16,14.592493057250977
2021-08-17,14.796268463134766
2021-08-18,14.42916202545166
2021-08-20,13.718280792236328
2021-08-23,12.881402015686035
2021-08-24,13.358952522277832
2021-08-25,13.301397323608398
2021-08-26,13.565838813781738
2021-08-27,13.808501243591309
2021-08-30,14.127388000488281
2021-08-31,14.001388549804688
2021-09-01,13.80228042602539
2021-09-02,15.000043869018555
2021-09-03,14.807156562805176
2021-09-06,14.765157699584961
2021-09-07,15.648702621459961
2021-09-08,15.869589805603027
2021-09-09,15.947364807128906
2021-09-13,16.270917892456055
2021-09-14,16.148029327392578
2021-09-15,16.872909545898438
2021-09-16,20.17376136779785
2021-09-17,20.606199264526367
2021-09-20,18.588668823242188
2021-09-21,18.730220794677734
2021-09-22,19.31043815612793
2021-09-23,18.109561920166016
2021-09-24,18.434669494628906
2021-09-27,19.081771850585938
2021-09-28,18.705333709716797
2021-09-29,18.896665573120117
2021-09-30,18.49066925048828
2021-10-01,18.764442443847656
2021-10-04,18.74577522277832
2021-10-05,18.51866912841797
2021-10-06,18.16556167602539
2021-10-07,18.492225646972656
2021-10-08,18.4937801361084
2021-10-11,18.475112915039062
2021-10-12,18.15778350830078
2021-10-13,17.675567626953125
2021-10-14,17.983564376831055
2021-10-18,18.064451217651367
2021-10-19,17.734676361083984
2021-10-20,16.848020553588867
2021-10-21,16.384471893310547
2021-10-22,15.566258430480957
2021-10-25,14.788490295410156
2021-10-26,14.79160213470459
2021-10-27,14.47582721710205
2021-10-28,15.199152946472168
2021-10-29,14.891156196594238
2021-11-01,15.007822036743164
2021-11-02,15.757590293884277
2021-11-03,16.54469108581543
2021-11-04,17.275793075561523
2021-11-08,16.801355361938477
2021-11-09,16.48091697692871
2021-11-10,15.987810134887695
2021-11-11,15.882033348083496
2021-11-12,15.696924209594727
2021-11-15,16.017364501953125
2021-11-16,16.19469451904297
2021-11-17,16.070253372192383
2021-11-18,16.018821716308594
2021-11-22,15.624505996704102
2021-11-23,15.666587829589844
2021-11-24,16.44898223876953
2021-11-25,17.243844985961914
2021-11-26,16.383522033691406
2021-11-29,16.215198516845703
2021-11-30,15.658794403076172
2021-12-01,15.87387466430664
2021-12-02,15.60424518585205
2021-12-03,15.718018531799316
2021-12-06,15.384489059448242
2021-12-07,15.749190330505371
2021-12-08,16.224550247192383
2021-12-09,16.98824119567871
2021-12-10,17.74102210998535
2021-12-13,18.289634704589844
2021-12-14,18.48912811279297
2021-12-15,18.30833625793457
2021-12-16,18.25534439086914
2021-12-17,17.600751876831055
2021-12-20,16.721729278564453
2021-12-21,16.882259368896484
2021-12-22,16.67185401916504
2021-12-23,16.1606502532959
2021-12-24,16.040639877319336
2021-12-27,16.310270309448242
2021-12-28,16.31182861328125
2021-12-29,16.244810104370117
2021-12-30,16.082721710205078
2021-12-31,16.80900764465332
2022-01-03,16.78407096862793
2022-01-04,16.980449676513672
2022-01-05,17.148771286010742
2022-01-06,16.7918643951416
2022-01-07,17.505680084228516
2022-01-10,18.108842849731445
2022-01-11,18.074552536010742
2022-01-12,18.04494285583496
2022-01-13,17.89687728881836
2022-01-14,17.887527465820312
2022-01-17,18.016887664794922
2022-01-18,17.985715866088867
2022-01-19,18.53276824951172
2022-01-20,18.227293014526367
2022-01-21,17.711410522460938
2022-01-24,16.82615089416504
2022-01-25,16.50197410583496
2022-01-27,16.18246841430664
2022-01-28,16.763809204101562
2022-01-31,17.34203338623047
2022-02-01,18.178977966308594
2022-02-02,18.930200576782227
2022-02-03,18.760316848754883
2022-02-04,18.630958557128906
2022-02-07,18.863182067871094
2022-02-08,18.492246627807617
2022-02-09,18.662128448486328
2022-02-10,18.80707359313965
2022-02-11,18.37691307067871
2022-02-14,17.134746551513672
2022-02-15,18.587318420410156
2022-02-16,18.015329360961914
2022-02-17,17.9249324798584
2022-02-18,17.772193908691406
2022-02-21,17.60698699951172
2022-02-22,17.117599487304688
2022-02-23,17.156566619873047
2022-02-24,15.566840171813965
2022-02-25,17.122276306152344
2022-02-28,17.892202377319336
2022-03-02,18.178977966308594
2022-03-03,17.362295150756836
2022-03-04,17.318655014038086
2022-03-07,16.530025482177734
2022-03-08,16.994476318359375
2022-03-09,18.057409286499023
2022-03-10,17.87350082397461
2022-03-11,17.90778923034668
2022-03-14,17.78622055053711
2022-03-15,17.561790466308594
2022-03-16,18.362886428833008
2022-03-17,19.64713478088379
2022-03-21,21.271148681640625
2022-03-22,21.18075180053711
2022-03-23,21.869632720947266
2022-03-24,21.227508544921875
2022-03-25,21.239978790283203
2022-03-28,21.83846092224121
2022-03-29,21.5610408782959
2022-03-30,21.679489135742188
2022-03-31,21.2462100982666
2022-04-01,21.55792236328125
2022-04-04,23.637033462524414
2022-04-05,24.92439842224121
2022-04-06,25.53535270690918
2022-04-07,26.582700729370117
2022-04-08,26.738555908203125
2022-04-11,25.688091278076172
2022-04-12,25.36391258239746
2022-04-13,25.379497528076172
2022-04-18,24.2916259765625
2022-04-19,24.74672508239746
2022-04-20,24.519174575805664
2022-04-21,25.526002883911133
2022-04-22,24.812183380126953
2022-04-25,24.949337005615234
2022-04-26,25.198705673217773
2022-04-27,24.71555519104004
2022-04-28,25.410669326782227
2022-04-29,25.507299423217773
2022-05-02,25.775371551513672
2022-05-04,24.97739028930664
2022-05-05,25.198705673217773
2022-05-06,23.98615074157715
2022-05-09,22.97308921813965
2022-05-10,22.190696716308594
2022-05-11,22.23745346069336
2022-05-12,21.280500411987305
2022-05-13,22.33096694946289
2022-05-16,23.446889877319336
2022-05-17,24.61892318725586
2022-05-18,25.669387817382812
2022-05-19,25.781604766845703
2022-05-20,27.056501388549805
2022-05-23,28.387508392333984
2022-05-24,28.711685180664062
2022-05-25,27.277816772460938
2022-05-26,25.91564178466797
2022-05-27,24.622041702270508
2022-05-30,23.53105354309082
2022-05-31,23.739898681640625
2022-06-01,23.65885353088379
2022-06-02,24.05160903930664
2022-06-03,23.8895206451416
2022-06-06,23.596511840820312
2022-06-07,23.612096786499023
2022-06-08,24.31968116760254
2022-06-09,24.6469783782959
2022-06-10,23.870817184448242
2022-06-13,22.87022590637207
2022-06-14,22.985559463500977
2022-06-15,23.509233474731445
2022-06-16,22.804765701293945
2022-06-17,23.035432815551758
2022-06-20,22.642677307128906
2022-06-21,22.7891788482666
2022-06-22,22.427595138549805
2022-06-23,23.21310806274414
2022-06-24,24.082778930664062
2022-06-27,24.837120056152344
2022-06-28,24.391374588012695
2022-06-29,24.812183380126953
2022-06-30,24.400724411010742
2022-07-01,24.95245361328125
2022-07-04,25.07402229309082
2022-07-05,24.874526977539062
2022-07-06,24.56593132019043
2022-07-07,24.325916290283203
2022-07-08,24.36955451965332
2022-07-11,24.282276153564453
2022-07-12,23.983034133911133
2022-07-13,23.568456649780273
2022-07-14,23.696258544921875
2022-07-15,23.48741340637207
2022-07-18,25.136363983154297
2022-07-19,24.765426635742188
2022-07-20,24.949337005615234
2022-07-21,24.939985275268555
2022-07-22,25.183120727539062
2022-07-25,25.102073669433594
2022-07-26,25.07402229309082
2022-07-27,25.578990936279297
2022-07-28,25.722379684448242
2022-07-29,26.52347755432129
2022-08-01,25.507299423217773
2022-08-02,24.55034637451172
2022-08-03,23.506114959716797
2022-08-04,25.850181579589844
2022-08-05,26.61699104309082
2022-08-08,25.828359603881836
2022-08-10,25.180002212524414
2022-08-11,24.73114013671875
2022-08-12,24.96803855895996
2022-08-16,25.052202224731445
2022-08-17,24.874526977539062
2022-08-18,24.743606567382812
2022-08-19,24.453716278076172
2022-08-22,24.092132568359375
2022-08-23,24.322797775268555
2022-08-24,24.500473022460938
2022-08-25,24.269805908203125
2022-08-26,24.12018585205078
2022-08-29,23.6744384765625
2022-08-30,24.363319396972656
2022-09-01,23.764835357666016
2022-09-02,23.82094383239746
2022-09-05,23.584041595458984
2022-09-06,25.111425399780273
2022-09-07,24.89322853088379
2022-09-08,24.5596981048584
2022-09-09,24.55034637451172
2022-09-12,24.64385986328125
2022-09-13,25.161300659179688
2022-09-14,24.61892318725586
2022-09-15,24.488004684448242
2022-09-16,25.91252326965332
2022-09-19,25.722379684448242
2022-09-20,25.650686264038086
2022-09-21,26.043441772460938
2022-09-22,25.32339096069336
2022-09-23,23.936277389526367
2022-09-26,22.65514373779297
2022-09-27,23.59027671813965
2022-09-28,23.319087982177734
2022-09-29,23.278566360473633
2022-09-30,23.45000648498535
2022-10-03,23.870817184448242
2022-10-04,25.51664924621582
2022-10-06,25.052202224731445
2022-10-07,25.102073669433594
2022-10-10,25.360794067382812
2022-10-11,24.721786499023438
2022-10-12,24.55034637451172
2022-10-13,24.182527542114258
2022-10-14,24.229284286499023
2022-10-17,24.81529998779297
2022-10-18,24.955570220947266
2022-10-19,25.058435440063477
2022-10-20,24.92439842224121
2022-10-21,24.38513946533203
2022-10-24,24.77166175842285
2022-10-25,24.519174575805664
2022-10-27,24.31968116760254
2022-10-28,24.12330436706543
2022-10-31,24.126420974731445
2022-11-01,23.93315887451172
2022-11-02,23.53105354309082
2022-11-03,23.085304260253906
2022-11-04,23.387664794921875
2022-11-07,24.575284957885742
2022-11-09,24.547229766845703
2022-11-10,24.787246704101562
2022-11-11,25.09895896911621
2022-11-14,25.077138900756836
2022-11-15,24.89946174621582
2022-11-16,24.668798446655273
2022-11-17,24.497356414794922
2022-11-18,23.81159210205078
2022-11-21,28.57765007019043
2022-11-22,34.1136360168457
2022-11-23,33.4154052734375
2022-11-24,34.013885498046875
2022-11-25,32.39299011230469
2022-11-28,33.639835357666016
2022-11-29,33.091224670410156
2022-11-30,31.32070541381836
2022-12-01,33.2408447265625
2022-12-02,32.06881332397461
2022-12-05,30.522727966308594
2022-12-06,27.879419326782227
2022-12-07,28.32828140258789
2022-12-08,27.13131332397461
2022-12-09,26.158775329589844
2022-12-12,27.45549201965332
2022-12-13,27.77967071533203
2022-12-14,27.9542293548584
2022-12-15,27.70486068725586
2022-12-16,27.67992401123047
2022-12-19,28.07891273498535
2022-12-20,27.72979736328125
2022-12-21,26.458017349243164
2022-12-22,25.460542678833008
2022-12-23,22.717487335205078
2022-12-26,27.255998611450195
2022-12-27,27.45549201965332
2022-12-28,27.555238723754883
2022-12-29,26.682449340820312
2022-12-30,26.283458709716797
2023-01-02,26.732322692871094
2023-01-03,26.507892608642578
2023-01-04,25.85953140258789
2023-01-05,25.75978660583496
2023-01-06,26.158775329589844
2023-01-09,26.657512664794922
2023-01-10,26.283458709716797
2023-01-11,26.183712005615234
2023-01-12,26.183712005615234
2023-01-13,25.684974670410156
2023-01-16,27.9542293548584
2023-01-17,27.929292678833008
2023-01-18,27.70486068725586
2023-01-19,27.255998611450195
2023-01-20,27.505367279052734
2023-01-23,27.081438064575195
2023-01-24,26.607637405395508
2023-01-25,25.460542678833008
2023-01-27,24.512941360473633
2023-01-30,25.959280014038086
2023-01-31,25.934343338012695
2023-02-01,24.96180534362793
2023-02-02,25.0366153717041
2023-02-03,25.21117401123047
2023-02-06,25.959280014038086
2023-02-07,25.31092071533203
2023-02-08,25.01167869567871
2023-02-09,26.408143997192383
2023-02-10,25.709911346435547
2023-02-13,25.23611068725586
2023-02-14,25.186237335205078
2023-02-15,24.73737335205078
2023-02-16,24.837120056152344
2023-02-17,24.46306800842285
2023-02-20,23.814708709716797
2023-02-21,24.16382598876953
2023-02-22,23.440656661987305
2023-02-23,23.59027671813965
2023-02-24,23.59027671813965
2023-02-27,23.266098022460938
2023-02-28,23.291034698486328
2023-03-01,24.263572692871094
2023-03-02,25.0366153717041
2023-03-03,24.886995315551758
2023-03-06,24.862056732177734
2023-03-08,24.63762664794922
2023-03-09,24.288509368896484
2023-03-10,24.43813133239746
2023-03-13,24.089014053344727
2023-03-14,23.390783309936523
2023-03-15,23.166351318359375
2023-03-16,23.09153938293457
2023-03-17,23.191287994384766
2023-03-20,22.044191360473633
2023-03-21,22.019254684448242
2023-03-22,21.470643997192383
2023-03-23,21.171401977539062
2023-03-24,20.198863983154297
2023-03-27,20.223800659179688
2023-03-28,19.874683380126953
2023-03-29,19.899621963500977
2023-03-31,21.74494743347168
2023-04-03,22.717487335205078
2023-04-05,23.11647605895996
2023-04-06,23.465593338012695
2023-04-10,23.09153938293457
2023-04-11,22.867107391357422
2023-04-12,22.46811866760254
2023-04-13,22.51799201965332
2023-04-17,22.343433380126953
2023-04-18,22.46811866760254
2023-04-19,22.318496704101562
2023-04-20,22.46811866760254
2023-04-21,22.44318199157715
2023-04-24,22.393308639526367
2023-04-25,22.46811866760254
2023-04-26,22.966856002807617
2023-04-27,22.991792678833008
2023-04-28,23.939393997192383
2023-05-02,24.13888931274414
2023-05-03,23.864582061767578
2023-05-04,23.914457321166992
2023-05-05,23.739898681640625
2023-05-08,23.839645385742188
2023-05-09,23.739898681640625
2023-05-10,23.465593338012695
2023-05-11,23.390783309936523
2023-05-12,23.141414642333984
2023-05-15,22.81723403930664
2023-05-16,23.04166603088379
2023-05-17,23.09153938293457
2023-05-18,22.991792678833008
2023-05-19,22.941919326782227
2023-05-22,22.892045974731445
2023-05-23,23.440656661987305
2023-05-24,23.465593338012695
2023-05-25,23.291034698486328
2023-05-26,23.415719985961914
2023-05-29,22.916982650756836
2023-05-30,22.717487335205078
2023-05-31,22.916982650756836
2023-06-01,22.84217071533203
2023-06-02,22.74242401123047
2023-06-05,22.74242401123047
2023-06-06,22.74242401123047
2023-06-07,22.44318199157715
2023-06-08,22.26862335205078
2023-06-09,21.49557876586914
2023-06-12,22.019254684448242
2023-06-13,21.94444465637207
2023-06-14,21.89457130432129
2023-06-15,21.91950798034668
2023-06-16,21.74494743347168
2023-06-19,21.64520263671875
2023-06-20,21.545454025268555
2023-06-21,21.620264053344727
2023-06-22,21.445707321166992
2023-06-23,20.996841430664062
2023-06-26,20.697601318359375
2023-06-27,20.922033309936523
2023-06-28,20.922033309936523
2023-06-30,20.198863983154297
2023-07-03,21.096590042114258
2023-07-04,20.747472763061523
2023-07-05,20.772411346435547
2023-07-06,20.822284698486328
2023-07-07,20.5479793548584
2023-07-10,21.545454025268555
2023-07-11,21.69507598876953
2023-07-12,21.94444465637207
2023-07-13,21.94444465637207
2023-07-14,21.869632720947266
2023-07-17,21.96938133239746
2023-07-18,21.769886016845703
2023-07-19,21.221275329589844
2023-07-20,21.021780014038086
2023-07-21,21.021780014038086
2023-07-24,20.84722137451172
2023-07-25,20.57291603088379
2023-07-26,20.797348022460938
2023-07-27,20.448232650756836
2023-07-28,20.448232650756836
2023-07-31,20.223800659179688
2023-08-01,20.523042678833008
2023-08-02,20.29861068725586
2023-08-03,20.148990631103516
2023-08-04,20.173927307128906
2023-08-07,19.97443199157715
2023-08-08,20.29861068725586
2023-08-09,20.223800659179688
2023-08-10,20.198863983154297
2023-08-11,20.124052047729492
2023-08-14,20.248735427856445
2023-08-16,19.749998092651367
2023-08-17,19.17645263671875
2023-08-18,18.627840042114258
2023-08-21,18.852272033691406
2023-08-22,18.702651977539062
2023-08-23,19.47569465637207
2023-08-24,19.849746704101562
2023-08-25,19.97443199157715
2023-08-28,19.999366760253906
2023-08-29,20.0991153717041
2023-08-30,20.672664642333984
2023-08-31,20.722537994384766
2023-09-01,20.34848403930664
2023-09-04,19.824810028076172
2023-09-05,19.874683380126953
2023-09-06,19.70012664794922
2023-09-07,19.500629425048828
2023-09-08,19.301136016845703
2023-09-11,19.749998092651367
2023-09-12,19.42582130432129
2023-09-13,19.42582130432129
2023-09-14,19.45075798034668
2023-09-15,19.924558639526367
2023-09-18,22.293560028076172
2023-09-20,21.720012664794922
2023-09-21,21.470643997192383
2023-09-22,21.321022033691406
2023-09-25,20.84722137451172
2023-09-26,20.697601318359375
2023-09-27,21.021780014038086
2023-09-28,20.996841430664062
2023-09-29,20.223800659179688
2023-10-03,20.922033309936523
2023-10-04,20.747472763061523
2023-10-05,20.797348022460938
2023-10-06,21.12152671813965
2023-10-09,20.29861068725586
2023-10-10,20.922033309936523
2023-10-11,20.822284698486328
2023-10-12,20.448232650756836
2023-10-13,20.5479793548584
2023-10-16,21.321022033691406
2023-10-17,20.946969985961914
2023-10-18,20.772411346435547
2023-10-19,20.473169326782227
2023-10-20,19.999366760253906
2023-10-23,19.45075798034668
2023-10-25,19.076704025268555
2023-10-26,19.126577377319336
2023-10-27,19.874683380126953
2023-10-30,19.72506332397461
2023-10-31,19.72506332397461
2023-11-01,20.34848403930664
2023-11-02,20.996841430664062
2023-11-03,21.196338653564453
2023-11-06,21.4207706451416
2023-11-07,22.019254684448242
2023-11-08,21.321022033691406
2023-11-09,20.797348022460938
2023-11-10,20.971906661987305
2023-11-13,20.697601318359375
2023-11-15,20.946969985961914
2023-11-16,20.747472763061523
2023-11-17,20.473169326782227
2023-11-20,19.849746704101562
2023-11-21,19.72506332397461
2023-11-22,19.351009368896484
2023-11-23,19.20138931274414
2023-11-24,19.326072692871094
2023-11-28,19.47569465637207
2023-11-29,19.22632598876953
2023-11-30,19.101640701293945
2023-12-01,19.326072692871094
2023-12-04,19.375946044921875
2023-12-05,19.47569465637207
2023-12-06,19.301136016845703
2023-12-07,19.301136016845703
2023-12-08,19.22632598876953
2023-12-11,19.301136016845703
2023-12-12,19.101640701293945
2023-12-13,19.949495315551758
2023-12-14,19.949495315551758
2023-12-15,19.70012664794922
2023-12-18,19.749998092651367
2023-12-19,19.674999237060547
2023-12-20,19.174999237060547
2023-12-21,19.125
2023-12-22,19.25
2023-12-26,19.524999618530273
2023-12-27,19.424999237060547
2023-12-28,19.375
2023-12-29,20.174999237060547
2024-01-01,20.350000381469727
2024-01-02,20.225000381469727
2024-01-03,20.475000381469727
2024-01-04,20.424999237060547
2024-01-05,20.700000762939453
2024-01-08,21.674999237060547
2024-01-09,22.899999618530273
2024-01-10,22.125
2024-01-11,25.899999618530273
2024-01-12,24.825000762939453
2024-01-15,24.825000762939453
2024-01-16,24.100000381469727
2024-01-17,22.975000381469727
2024-01-18,22.700000762939453
2024-01-19,23.200000762939453
2024-01-23,22.399999618530273
2024-01-24,23.350000381469727
2024-01-25,23.549999237060547
2024-01-29,23.350000381469727
2024-01-30,23.174999237060547
2024-01-31,23.575000762939453
2024-02-01,23.399999618530273
2024-02-02,24.649999618530273
2024-02-05,24.625
2024-02-06,25.600000381469727
2024-02-07,26.350000381469727
2024-02-08,26.225000381469727
2024-02-09,25.549999237060547
2024-02-12,24.450000762939453
2024-02-13,23.799999237060547
2024-02-14,24.649999618530273
2024-02-15,24.450000762939453
2024-02-16,24.75
2024-02-19,24.825000762939453
2024-02-20,24.875
2024-02-21,24.125
2024-02-22,23.649999618530273
2024-02-23,23.899999618530273
2024-02-26,24.125
2024-02-27,24.450000762939453
2024-02-28,24.274999618530273
2024-02-29,24.174999237060547
2024-03-01,24.424999237060547
2024-03-04,24.0
2024-03-05,23.5
2024-03-06,23.174999237060547
2024-03-07,23.674999237060547
2024-03-11,23.375
2024-03-12,22.174999237060547
2024-03-13,20.825000762939453
2024-03-14,22.75
2024-03-15,22.049999237060547
2024-03-18,22.100000381469727
2024-03-19,21.674999237060547
2024-03-20,22.375
2024-03-21,22.125
2024-03-22,21.875
2024-03-26,22.024999618530273
2024-03-27,21.725000381469727
2024-03-28,21.399999618530273
2024-04-01,22.0
2024-04-02,22.450000762939453
2024-04-03,22.625
2024-04-04,22.625
2024-04-05,23.200000762939453
2024-04-08,22.875
2024-04-09,22.924999237060547
2024-04-10,22.649999618530273
2024-04-12,22.399999618530273
2024-04-15,21.799999237060547
2024-04-16,22.299999237060547
2024-04-18,22.225000381469727
2024-04-19,21.899999618530273
2024-04-22,22.475000381469727
2024-04-23,23.575000762939453
2024-04-24,23.475000381469727
2024-04-25,23.200000762939453
2024-04-26,23.5
2024-04-29,23.274999618530273
2024-04-30,23.274999618530273
2024-05-02,23.0
2024-05-03,23.25
2024-05-06,23.024999618530273
2024-05-07,22.149999618530273
2024-05-08,22.200000762939453
2024-05-09,21.625
2024-05-10,21.549999237060547
2024-05-13,21.549999237060547
2024-05-14,21.975000381469727
2024-05-15,21.850000381469727
2024-05-16,22.049999237060547
2024-05-17,22.125
2024-05-21,22.149999618530273
2024-05-22,22.799999237060547
2024-05-23,22.649999618530273
2024-05-24,22.049999237060547
2024-05-27,22.024999618530273
2024-05-28,22.100000381469727
2024-05-29,21.649999618530273
2024-05-30,21.149999618530273
2024-05-31,20.975000381469727
2024-06-03,21.125
2024-06-04,19.899999618530273
2024-06-05,20.274999618530273
2024-06-06,20.649999618530273
2024-06-07,20.875
2024-06-10,20.950000762939453
2024-06-11,21.05500030517578
2024-06-12,21.19499969482422
2024-06-13,21.165000915527344
2024-06-14,21.114999771118164
2024-06-18,21.709999084472656
2024-06-19,21.44499969482422
2024-06-20,21.44499969482422
2024-06-21,21.420000076293945
2024-06-24,21.30500030517578
2024-06-25,21.260000228881836
2024-06-26,20.854999542236328
2024-06-27,20.600000381469727
2024-06-28,20.600000381469727
2024-07-01,20.71500015258789
2024-07-02,20.860000610351562
2024-07-03,20.950000762939453
2024-07-04,21.014999389648438
2024-07-05,20.895000457763672
2024-07-08,20.614999771118164
2024-07-09,20.68000030517578
2024-07-10,20.46500015258789
2024-07-11,20.625
2024-07-12,20.440000534057617
2024-07-15,20.514999389648438
2024-07-16,20.600000381469727
2024-07-18,20.329999923706055
2024-07-19,20.03499984741211
2024-07-22,20.010000228881836
2024-07-23,21.1200008392334
2024-07-24,21.415000915527344
2024-07-25,21.1200008392334
2024-07-26,21.315000534057617
2024-07-29,20.969999313354492
2024-07-30,20.78499984741211
2024-07-31,20.670000076293945
2024-08-01,20.59000015258789
2024-08-02,20.44499969482422
2024-08-05,19.829999923706055
2024-08-06,19.479999542236328
2024-08-07,19.450000762939453
2024-08-08,19.670000076293945
2024-08-09,19.75
2024-08-12,19.559999465942383
2024-08-13,19.834999084472656
2024-08-14,19.53499984741211
2024-08-16,19.579999923706055
2024-08-19,19.440000534057617
2024-08-20,19.56999969482422
2024-08-21,19.739999771118164
2024-08-22,19.850000381469727
2024-08-23,20.434999465942383
2024-08-26,20.25
2024-08-27,20.15999984741211
2024-08-28,20.28499984741211
2024-08-29,19.71500015258789
2024-08-30,19.860000610351562
2024-09-02,19.584999084472656
2024-09-03,19.469999313354492
2024-09-04,19.44499969482422
2024-09-05,21.53499984741211
2024-09-06,20.28499984741211
2024-09-09,20.68000030517578
2024-09-10,21.209999084472656
2024-09-11,20.895000457763672
2024-09-12,20.545000076293945
2024-09-13,20.989999771118164
2024-09-16,21.100000381469727
2024-09-17,20.795000076293945
2024-09-18,20.4950008392334
2024-09-19,20.229999542236328
2024-09-20,20.81999969482422
2024-09-23,20.764999389648438
2024-09-24,20.489999771118164
2024-09-25,17.15999984741211
2024-09-26,18.290000915527344
2024-09-27,17.405000686645508
2024-09-30,17.010000228881836
2024-10-01,17.0
2024-10-03,16.600000381469727
2024-10-04,16.65999984741211
2024-10-07,16.045000076293945
2024-10-08,16.424999237060547
2024-10-09,17.045000076293945
2024-10-10,17.18000030517578
2024-10-11,17.094999313354492
2024-10-14,16.719999313354492
2024-10-15,16.485000610351562
2024-10-16,16.225000381469727
2024-10-17,16.020000457763672
2024-10-18,16.0
2024-10-21,15.899999618530273
2024-10-22,15.149999618530273
2024-10-23,15.055000305175781
2024-10-24,14.944999694824219
2024-10-25,14.444999694824219
2024-10-28,14.850000381469727
2024-10-29,14.925000190734863
2024-10-30,16.204999923706055
2024-10-31,16.520000457763672
2024-11-01,16.760000228881836
2024-11-04,16.625
2024-11-05,16.270000457763672
2024-11-06,16.729999542236328
2024-11-07,16.475000381469727
2024-11-08,16.09000015258789
2024-11-11,15.774999618530273
2024-11-12,15.635000228881836
2024-11-13,15.015000343322754
2024-11-14,15.050000190734863
2024-11-18,14.975000381469727
2024-11-19,15.079999923706055
2024-11-21,14.760000228881836
2024-11-22,16.014999389648438
2024-11-25,16.71500015258789
2024-11-26,16.31999969482422
2024-11-27,16.075000762939453
2024-11-28,16.325000762939453
2024-11-29,17.989999771118164
2024-12-02,17.270000457763672
2024-12-03,16.969999313354492
2024-12-04,16.360000610351562
2024-12-05,16.6299991607666
2024-12-06,16.760000228881836
2024-12-09,17.040000915527344
2024-12-10,16.8799991607666
2024-12-11,16.989999771118164
2024-12-12,16.65999984741211
2024-12-13,16.559999465942383
2024-12-16,17.06999969482422
2024-12-17,17.020000457763672
2024-12-18,16.8700008392334
2024-12-19,16.579999923706055
2024-12-20,16.18000030517578
2024-12-23,16.6200008392334
2024-12-24,16.469999313354492
2024-12-26,16.90999984741211
2024-12-27,16.530000686645508
2024-12-30,17.040000915527344
2024-12-31,15.859999656677246
2025-01-01,15.710000038146973
2025-01-02,15.329999923706055
2025-01-03,15.510000228881836
2025-01-06,16.200000762939453
2025-01-07,15.75
2025-01-08,15.399999618530273
