Date,CANFINHOME.NS
2016-07-07,228.41653442382812
2016-07-08,230.0713653564453
2016-07-11,230.36451721191406
2016-07-12,231.1682891845703
2016-07-13,230.46852111816406
2016-07-14,233.11630249023438
2016-07-15,237.626953125
2016-07-18,235.74514770507812
2016-07-19,235.395263671875
2016-07-20,240.0950469970703
2016-07-21,240.42601013183594
2016-07-22,241.99574279785156
2016-07-25,244.17066955566406
2016-07-26,245.25816345214844
2016-07-27,246.2605743408203
2016-07-28,250.2227020263672
2016-07-29,252.84213256835938
2016-08-01,261.38116455078125
2016-08-02,265.7215881347656
2016-08-03,262.6577453613281
2016-08-04,260.32208251953125
2016-08-05,268.8327331542969
2016-08-08,271.40478515625
2016-08-09,271.9437561035156
2016-08-10,264.0194396972656
2016-08-11,265.381103515625
2016-08-12,269.2487487792969
2016-08-16,272.1896667480469
2016-08-17,271.3291015625
2016-08-18,271.82086181640625
2016-08-19,269.2960205078125
2016-08-22,271.0075988769531
2016-08-23,272.4071960449219
2016-08-24,277.0218200683594
2016-08-25,280.9461975097656
2016-08-26,279.19677734375
2016-08-29,283.09283447265625
2016-08-30,283.09283447265625
2016-08-31,282.05255126953125
2016-09-01,285.3528137207031
2016-09-02,290.54425048828125
2016-09-06,314.818603515625
2016-09-07,311.4805603027344
2016-09-08,315.20623779296875
2016-09-09,313.5987243652344
2016-09-12,313.8067932128906
2016-09-14,314.0904235839844
2016-09-15,313.7311096191406
2016-09-16,315.88714599609375
2016-09-19,312.265380859375
2016-09-20,308.76654052734375
2016-09-21,310.0243225097656
2016-09-22,314.08099365234375
2016-09-23,315.026611328125
2016-09-26,311.88714599609375
2016-09-27,310.46868896484375
2016-09-28,311.7169189453125
2016-09-29,308.18023681640625
2016-09-30,307.3670349121094
2016-10-03,318.1567077636719
2016-10-04,326.2701416015625
2016-10-05,326.40252685546875
2016-10-06,328.0762634277344
2016-10-07,329.81622314453125
2016-10-10,331.423828125
2016-10-13,330.8848571777344
2016-10-14,346.0148010253906
2016-10-17,349.059814453125
2016-10-18,346.3930969238281
2016-10-19,345.10711669921875
2016-10-20,347.6791687011719
2016-10-21,346.08111572265625
2016-10-24,349.4190979003906
2016-10-25,349.2016906738281
2016-10-26,344.8233947753906
2016-10-27,339.8872375488281
2016-10-28,345.90142822265625
2016-11-01,352.1708984375
2016-11-02,347.32928466796875
2016-11-03,343.04559326171875
2016-11-04,328.51129150390625
2016-11-07,326.0337829589844
2016-11-08,323.61297607421875
2016-11-09,316.9935607910156
2016-11-10,321.333984375
2016-11-11,297.8446044921875
2016-11-15,238.27943420410156
2016-11-16,262.591552734375
2016-11-17,259.4047546386719
2016-11-18,284.3882751464844
2016-11-21,288.08563232421875
2016-11-22,289.8256530761719
2016-11-23,287.0360412597656
2016-11-24,285.7121887207031
2016-11-25,288.43548583984375
2016-11-28,288.9178161621094
2016-11-29,313.7027282714844
2016-11-30,320.1424560546875
2016-12-01,320.3410949707031
2016-12-02,309.1731872558594
2016-12-05,310.6483459472656
2016-12-06,315.82098388671875
2016-12-07,314.96044921875
2016-12-08,318.62005615234375
2016-12-09,320.35052490234375
2016-12-12,311.10223388671875
2016-12-13,304.8516845703125
2016-12-14,301.0786437988281
2016-12-15,312.49237060546875
2016-12-16,319.7358703613281
2016-12-19,321.1070251464844
2016-12-20,316.24652099609375
2016-12-21,310.9415588378906
2016-12-22,306.5821533203125
2016-12-23,300.63421630859375
2016-12-26,273.67425537109375
2016-12-27,276.1423645019531
2016-12-28,281.9012145996094
2016-12-29,279.1495056152344
2016-12-30,299.03607177734375
2017-01-02,312.1518859863281
2017-01-03,313.5420227050781
2017-01-04,315.7358703613281
2017-01-05,319.4710998535156
2017-01-06,323.8777160644531
2017-01-09,326.0337829589844
2017-01-10,320.8800354003906
2017-01-11,320.9841003417969
2017-01-12,321.1259460449219
2017-01-13,317.5230712890625
2017-01-16,328.1235656738281
2017-01-17,324.5018310546875
2017-01-18,324.0101318359375
2017-01-19,319.5372619628906
2017-01-20,319.2630615234375
2017-01-23,323.1212463378906
2017-01-24,327.2725524902344
2017-01-25,328.3977966308594
2017-01-27,333.513671875
2017-01-30,346.2702331542969
2017-01-31,351.83050537109375
2017-02-01,359.3765869140625
2017-02-02,377.8541564941406
2017-02-03,378.51611328125
2017-02-06,386.74310302734375
2017-02-07,386.15679931640625
2017-02-08,380.0763854980469
2017-02-09,376.7099609375
2017-02-10,374.29864501953125
2017-02-13,363.80218505859375
2017-02-14,362.2418518066406
2017-02-15,376.8707275390625
2017-02-16,380.7288818359375
2017-02-17,372.98419189453125
2017-02-20,373.8825378417969
2017-02-21,376.0574951171875
2017-02-22,380.6343994140625
2017-02-23,377.3813171386719
2017-02-27,365.9960021972656
2017-02-28,365.9865417480469
2017-03-01,376.2466125488281
2017-03-02,371.64141845703125
2017-03-03,369.57049560546875
2017-03-06,358.147216796875
2017-03-07,370.0433044433594
2017-03-08,364.97467041015625
2017-03-09,367.2915344238281
2017-03-10,373.7501525878906
2017-03-14,393.5421447753906
2017-03-15,396.79510498046875
2017-03-16,398.8849792480469
2017-03-17,396.02911376953125
2017-03-20,395.4239807128906
2017-03-21,396.9747619628906
2017-03-22,393.9771728515625
2017-03-23,391.19696044921875
2017-03-24,393.4096984863281
2017-03-27,393.5421447753906
2017-03-28,392.4830627441406
2017-03-29,391.8494873046875
2017-03-30,395.6414489746094
2017-03-31,401.2206115722656
2017-04-03,439.58477783203125
2017-04-05,441.1829528808594
2017-04-06,444.50213623046875
2017-04-07,442.3743591308594
2017-04-10,442.3554992675781
2017-04-11,448.0576171875
2017-04-12,486.3271789550781
2017-04-13,489.06005859375
2017-04-17,474.185302734375
2017-04-18,461.0126953125
2017-04-19,469.7786865234375
2017-04-20,475.3011779785156
2017-04-21,482.3082275390625
2017-04-24,488.5588684082031
2017-04-25,488.7763977050781
2017-04-26,482.1947937011719
2017-04-27,491.216064453125
2017-04-28,494.98919677734375
2017-05-02,536.4076538085938
2017-05-03,530.5068969726562
2017-05-04,537.3533935546875
2017-05-05,536.2186279296875
2017-05-08,538.0626220703125
2017-05-09,528.33203125
2017-05-10,530.4786987304688
2017-05-11,518.2990112304688
2017-05-12,503.2350769042969
2017-05-15,526.2044067382812
2017-05-16,523.0176391601562
2017-05-17,521.7882080078125
2017-05-18,505.1829528808594
2017-05-19,495.424072265625
2017-05-22,478.0813293457031
2017-05-23,489.740966796875
2017-05-24,486.73382568359375
2017-05-25,499.5091552734375
2017-05-26,497.6558837890625
2017-05-29,495.5092468261719
2017-05-30,515.8780517578125
2017-05-31,513.2396850585938
2017-06-01,519.235107421875
2017-06-02,515.6701049804688
2017-06-05,526.7055053710938
2017-06-06,523.7080078125
2017-06-07,550.0247192382812
2017-06-08,548.4739379882812
2017-06-09,565.3817138671875
2017-06-12,572.0673828125
2017-06-13,577.72216796875
2017-06-14,581.6119995117188
2017-06-15,592.37060546875
2017-06-16,596.0328369140625
2017-06-19,595.1124267578125
2017-06-20,607.1329345703125
2017-06-21,618.5177612304688
2017-06-22,617.5784912109375
2017-06-23,603.8599243164062
2017-06-27,581.8113403320312
2017-06-28,589.9893188476562
2017-06-29,606.0324096679688
2017-06-30,613.3662719726562
2017-07-03,610.8045043945312
2017-07-04,607.4555053710938
2017-07-05,613.01513671875
2017-07-06,611.8766479492188
2017-07-07,617.2559814453125
2017-07-10,615.6430053710938
2017-07-11,609.2770385742188
2017-07-12,607.4840087890625
2017-07-13,608.328369140625
2017-07-14,608.3378295898438
2017-07-17,606.2221069335938
2017-07-18,599.8466186523438
2017-07-19,603.964111328125
2017-07-20,610.4440307617188
2017-07-21,596.7442626953125
2017-07-24,580.2173461914062
2017-07-25,585.7200317382812
2017-07-26,578.6329345703125
2017-07-27,591.0804443359375
2017-07-28,589.5908813476562
2017-07-31,586.1090087890625
2017-08-01,585.7200317382812
2017-08-02,583.1110229492188
2017-08-03,567.7035522460938
2017-08-04,565.255859375
2017-08-07,558.8329467773438
2017-08-08,554.345458984375
2017-08-09,542.66650390625
2017-08-10,537.4293823242188
2017-08-11,546.9073486328125
2017-08-14,556.072021484375
2017-08-16,563.3299560546875
2017-08-17,561.57470703125
2017-08-18,549.9053955078125
2017-08-21,530.0672607421875
2017-08-22,513.0091552734375
2017-08-23,528.4923706054688
2017-08-24,526.0067138671875
2017-08-28,527.5057373046875
2017-08-29,511.6334533691406
2017-08-30,531.186767578125
2017-08-31,543.72900390625
2017-09-01,546.224365234375
2017-09-04,535.1714477539062
2017-09-05,544.1180419921875
2017-09-06,548.3209838867188
2017-09-07,547.7421875
2017-09-08,542.9132690429688
2017-09-11,539.2415161132812
2017-09-12,539.35546875
2017-09-13,532.752197265625
2017-09-14,531.9837646484375
2017-09-15,530.2380981445312
2017-09-18,535.0480346679688
2017-09-19,546.34765625
2017-09-20,536.5565185546875
2017-09-21,530.6270141601562
2017-09-22,504.3755187988281
2017-09-25,491.0268249511719
2017-09-26,503.4647521972656
2017-09-27,493.2469177246094
2017-09-28,499.58441162109375
2017-09-29,503.6925048828125
2017-10-03,500.7987365722656
2017-10-04,498.1328430175781
2017-10-05,496.5580139160156
2017-10-06,502.0132751464844
2017-10-09,505.9979248046875
2017-10-10,497.9620666503906
2017-10-11,484.4805908203125
2017-10-12,499.0340881347656
2017-10-13,530.105224609375
2017-10-16,521.2344360351562
2017-10-17,523.2268676757812
2017-10-18,512.9805297851562
2017-10-19,509.6124267578125
2017-10-23,510.2765808105469
2017-10-24,511.2729187011719
2017-10-25,477.3081970214844
2017-10-26,472.9914245605469
2017-10-27,470.28753662109375
2017-10-30,463.69384765625
2017-10-31,455.53472900390625
2017-11-01,446.7589416503906
2017-11-02,448.37176513671875
2017-11-03,443.3909606933594
2017-11-06,432.7650451660156
2017-11-07,432.8125
2017-11-08,430.1561279296875
2017-11-09,436.3228759765625
2017-11-10,438.6947326660156
2017-11-13,429.823974609375
2017-11-14,430.2983703613281
2017-11-15,415.45068359375
2017-11-16,428.40087890625
2017-11-17,454.44366455078125
2017-11-20,448.6563720703125
2017-11-21,438.7420654296875
2017-11-22,440.6869812011719
2017-11-23,437.1767578125
2017-11-24,435.13690185546875
2017-11-27,449.4154357910156
2017-11-28,458.7129821777344
2017-11-29,465.3066711425781
2017-11-30,458.76043701171875
2017-12-01,443.1063537597656
2017-12-04,435.279296875
2017-12-05,440.35498046875
2017-12-06,434.4728698730469
2017-12-07,460.7052917480469
2017-12-08,456.6731872558594
2017-12-11,460.0886535644531
2017-12-12,442.6319274902344
2017-12-13,439.880615234375
2017-12-14,436.8446044921875
2017-12-15,443.6281433105469
2017-12-18,449.7474365234375
2017-12-19,455.77191162109375
2017-12-20,450.4115295410156
2017-12-21,483.1903076171875
2017-12-22,470.2400817871094
2017-12-26,475.0786437988281
2017-12-27,464.35797119140625
2017-12-28,450.458984375
2017-12-29,448.6089782714844
2018-01-01,452.9256591796875
2018-01-02,449.36798095703125
2018-01-03,451.97698974609375
2018-01-04,445.24090576171875
2018-01-05,446.14227294921875
2018-01-08,454.8231201171875
2018-01-09,455.1077880859375
2018-01-10,455.7244567871094
2018-01-11,459.6142883300781
2018-01-12,456.5782775878906
2018-01-15,457.5745544433594
2018-01-16,452.0244140625
2018-01-17,447.2332763671875
2018-01-18,439.0268249511719
2018-01-19,450.22186279296875
2018-01-22,460.23101806640625
2018-01-23,436.7972106933594
2018-01-24,420.85845947265625
2018-01-25,419.6725158691406
2018-01-29,437.9356689453125
2018-01-30,426.97784423828125
2018-01-31,426.12396240234375
2018-02-01,423.3726806640625
2018-02-02,405.0146179199219
2018-02-05,435.8010559082031
2018-02-06,434.61517333984375
2018-02-07,436.4651184082031
2018-02-08,438.3627014160156
2018-02-09,439.2165222167969
2018-02-12,467.8208312988281
2018-02-14,493.199462890625
2018-02-15,487.9339599609375
2018-02-16,477.2132873535156
2018-02-19,476.9761047363281
2018-02-20,485.3249816894531
2018-02-21,491.871337890625
2018-02-22,490.11602783203125
2018-02-23,496.8046875
2018-02-26,511.2253723144531
2018-02-27,508.04718017578125
2018-02-28,513.6920776367188
2018-03-01,509.8497314453125
2018-03-05,517.5344848632812
2018-03-06,507.57275390625
2018-03-07,474.0350646972656
2018-03-08,486.8904113769531
2018-03-09,481.2928161621094
2018-03-12,492.10845947265625
2018-03-13,510.9407653808594
2018-03-14,521.3295288085938
2018-03-15,505.05859375
2018-03-16,512.6484375
2018-03-19,503.44580078125
2018-03-20,495.8084716796875
2018-03-21,494.6225280761719
2018-03-22,485.04034423828125
2018-03-23,478.7787170410156
2018-03-26,497.0892639160156
2018-03-27,482.24163818359375
2018-03-28,459.6617431640625
2018-04-02,407.718505859375
2018-04-03,407.9082336425781
2018-04-04,406.62750244140625
2018-04-05,416.7789306640625
2018-04-06,430.2509765625
2018-04-09,428.92266845703125
2018-04-10,428.3060607910156
2018-04-11,420.24176025390625
2018-04-12,421.0956726074219
2018-04-13,421.1905212402344
2018-04-16,423.9892883300781
2018-04-17,421.9969787597656
2018-04-18,418.9136047363281
2018-04-19,418.5815124511719
2018-04-20,411.4186096191406
2018-04-23,413.0788879394531
2018-04-24,415.45068359375
2018-04-25,417.7276611328125
2018-04-26,415.11865234375
2018-04-27,421.7597961425781
2018-04-30,399.8914489746094
2018-05-02,395.00543212890625
2018-05-03,385.4232482910156
2018-05-04,387.178466796875
2018-05-07,383.7629089355469
2018-05-08,383.5732116699219
2018-05-09,383.2886047363281
2018-05-10,369.3896484375
2018-05-11,366.5434265136719
2018-05-14,367.302490234375
2018-05-15,359.9023742675781
2018-05-16,353.4508972167969
2018-05-17,360.5190124511719
2018-05-18,349.60858154296875
2018-05-21,334.0018310546875
2018-05-22,340.7379455566406
2018-05-23,338.31866455078125
2018-05-24,335.6147155761719
2018-05-25,342.4455871582031
2018-05-28,379.3039245605469
2018-05-29,367.06524658203125
2018-05-30,369.6742858886719
2018-05-31,359.4279479980469
2018-06-01,343.5841064453125
2018-06-04,335.7095642089844
2018-06-05,334.6185607910156
2018-06-06,344.1533203125
2018-06-07,350.55731201171875
2018-06-08,345.8135681152344
2018-06-11,346.857177734375
2018-06-12,345.7662048339844
2018-06-13,344.5259704589844
2018-06-14,342.9996643066406
2018-06-15,338.3729553222656
2018-06-18,333.7461242675781
2018-06-19,329.739501953125
2018-06-20,327.4499816894531
2018-06-21,330.74114990234375
2018-06-22,340.6624755859375
2018-06-25,345.7661437988281
2018-06-26,346.5770263671875
2018-06-27,335.22479248046875
2018-06-28,319.48431396484375
2018-06-29,324.3018493652344
2018-07-02,322.29852294921875
2018-07-03,326.4960021972656
2018-07-04,319.6274108886719
2018-07-05,319.388916015625
2018-07-06,324.25421142578125
2018-07-09,328.8809509277344
2018-07-10,329.07171630859375
2018-07-11,320.67681884765625
2018-07-12,317.24249267578125
2018-07-13,314.8098449707031
2018-07-16,309.2768249511719
2018-07-17,315.906982421875
2018-07-18,314.47601318359375
2018-07-19,312.94964599609375
2018-07-20,310.8031921386719
2018-07-23,315.66845703125
2018-07-24,329.4056091308594
2018-07-25,339.3269348144531
2018-07-26,336.4649963378906
2018-07-27,352.15777587890625
2018-07-30,346.91094970703125
2018-07-31,319.2458190917969
2018-08-01,316.670166015625
2018-08-02,316.7655029296875
2018-08-03,320.0566711425781
2018-08-06,317.7194519042969
2018-08-07,314.9052734375
2018-08-08,311.4233093261719
2018-08-09,311.23248291015625
2018-08-10,305.5086669921875
2018-08-13,297.8292541503906
2018-08-14,300.214111328125
2018-08-16,298.7354736328125
2018-08-17,308.8952331542969
2018-08-20,311.3278503417969
2018-08-21,323.968017578125
2018-08-23,314.9529113769531
2018-08-24,304.7931213378906
2018-08-27,306.1764831542969
2018-08-28,304.7931213378906
2018-08-29,303.5052795410156
2018-08-30,303.0283508300781
2018-08-31,305.1747741699219
2018-09-03,306.3672180175781
2018-09-04,301.3589172363281
2018-09-05,297.3999938964844
2018-09-06,296.39825439453125
2018-09-07,296.4936828613281
2018-09-10,298.2108154296875
2018-09-11,294.87188720703125
2018-09-12,289.19580078125
2018-09-14,295.63507080078125
2018-09-17,309.3245544433594
2018-09-18,297.2568359375
2018-09-19,294.6334533691406
2018-09-21,279.083740234375
2018-09-24,256.23614501953125
2018-09-25,242.117431640625
2018-09-26,237.20448303222656
2018-09-27,216.8372039794922
2018-09-28,226.66311645507812
2018-10-01,249.6537628173828
2018-10-03,240.30487060546875
2018-10-04,234.86724853515625
2018-10-05,226.04299926757812
2018-10-08,214.92930603027344
2018-10-09,223.46730041503906
2018-10-10,240.68646240234375
2018-10-11,227.807861328125
2018-10-12,233.86557006835938
2018-10-15,234.62875366210938
2018-10-16,230.57437133789062
2018-10-17,221.13009643554688
2018-10-19,220.03302001953125
2018-10-22,215.31085205078125
2018-10-23,212.0196533203125
2018-10-24,238.30152893066406
2018-10-25,245.12242126464844
2018-10-26,243.4530029296875
2018-10-29,255.28221130371094
2018-10-30,252.84954833984375
2018-10-31,263.1047058105469
2018-11-01,263.24786376953125
2018-11-02,262.0076904296875
2018-11-05,261.2445373535156
2018-11-06,264.2494812011719
2018-11-07,267.3022766113281
2018-11-09,268.3515319824219
2018-11-12,263.2001647949219
2018-11-13,269.2101745605469
2018-11-14,265.4896545410156
2018-11-15,264.91729736328125
2018-11-16,253.37429809570312
2018-11-19,254.28054809570312
2018-11-20,245.7902069091797
2018-11-21,252.37257385253906
2018-11-22,247.69813537597656
2018-11-26,242.1651153564453
2018-11-27,245.7902069091797
2018-11-28,245.88558959960938
2018-11-29,255.1390838623047
2018-11-30,257.4286193847656
2018-12-03,255.23451232910156
2018-12-04,249.46298217773438
2018-12-05,238.11074829101562
2018-12-06,229.66812133789062
2018-12-07,228.6664276123047
2018-12-10,223.37193298339844
2018-12-11,224.32589721679688
2018-12-12,242.73748779296875
2018-12-13,254.23280334472656
2018-12-14,265.77581787109375
2018-12-17,262.9139709472656
2018-12-18,265.25115966796875
2018-12-19,273.4553527832031
2018-12-20,276.07867431640625
2018-12-21,265.34649658203125
2018-12-24,263.6771545410156
2018-12-26,275.64947509765625
2018-12-27,275.6016845703125
2018-12-28,279.083740234375
2018-12-31,275.6016845703125
2019-01-01,273.598388671875
2019-01-02,267.9700012207031
2019-01-03,264.1540832519531
2019-01-04,267.5884094238281
2019-01-07,270.16412353515625
2019-01-08,271.4519348144531
2019-01-09,261.14910888671875
2019-01-10,263.1047058105469
2019-01-11,260.38592529296875
2019-01-14,261.6260986328125
2019-01-15,263.91558837890625
2019-01-16,264.5356750488281
2019-01-17,263.3908996582031
2019-01-18,256.57000732421875
2019-01-21,252.08639526367188
2019-01-22,253.1834259033203
2019-01-23,253.1834259033203
2019-01-24,242.88059997558594
2019-01-25,240.68646240234375
2019-01-28,232.86392211914062
2019-01-29,235.72581481933594
2019-01-30,240.4956512451172
2019-01-31,239.16009521484375
2019-02-01,247.07806396484375
2019-02-04,236.01199340820312
2019-02-05,234.53335571289062
2019-02-06,233.62709045410156
2019-02-07,242.73748779296875
2019-02-08,236.3936004638672
2019-02-11,228.571044921875
2019-02-12,252.5634307861328
2019-02-14,253.80349731445312
2019-02-15,237.4429473876953
2019-02-18,235.53500366210938
2019-02-19,231.766845703125
2019-02-20,241.64041137695312
2019-02-21,258.52569580078125
2019-02-22,257.4286193847656
2019-02-25,255.61605834960938
2019-02-26,250.17845153808594
2019-02-27,248.69979858398438
2019-02-28,253.94667053222656
2019-03-01,263.1047058105469
2019-03-05,280.1330871582031
2019-03-06,276.17413330078125
2019-03-07,278.1297302246094
2019-03-08,274.2184753417969
2019-03-11,293.2025146484375
2019-03-12,302.07440185546875
2019-03-13,306.462646484375
2019-03-14,305.79486083984375
2019-03-15,300.4526062011719
2019-03-18,301.7882385253906
2019-03-19,304.9840087890625
2019-03-20,311.3278503417969
2019-03-22,308.7044372558594
2019-03-25,313.09283447265625
2019-03-26,319.91363525390625
2019-03-27,320.24755859375
2019-03-28,329.97802734375
2019-04-01,337.94366455078125
2019-04-02,333.6031188964844
2019-04-03,336.2742004394531
2019-04-04,331.1227722167969
2019-04-05,343.5243835449219
2019-04-08,345.1460876464844
2019-04-09,337.9913024902344
2019-04-10,331.4089660644531
2019-04-11,333.5076599121094
2019-04-12,336.5603942871094
2019-04-15,330.7888488769531
2019-04-16,329.1194152832031
2019-04-18,321.678466796875
2019-04-22,304.6024169921875
2019-04-23,302.69451904296875
2019-04-24,302.45599365234375
2019-04-25,305.079345703125
2019-04-26,307.5597229003906
2019-04-30,303.98236083984375
2019-05-02,326.7344665527344
2019-05-03,317.4333190917969
2019-05-06,308.60906982421875
2019-05-07,301.3589172363281
2019-05-08,306.31951904296875
2019-05-09,303.1237487792969
2019-05-10,303.6007080078125
2019-05-13,294.9673156738281
2019-05-14,300.0233459472656
2019-05-15,291.62841796875
2019-05-16,298.0677185058594
2019-05-17,305.2225036621094
2019-05-20,338.7545166015625
2019-05-21,329.3102111816406
2019-05-22,327.2591552734375
2019-05-23,324.77886962890625
2019-05-24,341.2348327636719
2019-05-27,338.3729553222656
2019-05-28,331.6951904296875
2019-05-29,337.65740966796875
2019-05-30,340.13775634765625
2019-05-31,336.13104248046875
2019-06-03,344.66912841796875
2019-06-04,348.0557556152344
2019-06-06,337.3235168457031
2019-06-07,337.8005676269531
2019-06-10,333.6984558105469
2019-06-11,330.6457214355469
2019-06-12,329.88262939453125
2019-06-13,334.6524353027344
2019-06-14,329.64410400390625
2019-06-17,321.4876708984375
