Date,BDL.NS
2018-09-05,152.47999572753906
2018-09-06,151.189453125
2018-09-07,152.26126098632812
2018-09-10,154.0330352783203
2018-09-11,152.39251708984375
2018-09-12,151.189453125
2018-09-14,152.0425262451172
2018-09-17,153.0049591064453
2018-09-18,153.73768615722656
2018-09-19,148.89007568359375
2018-09-21,142.79153442382812
2018-09-24,136.93865966796875
2018-09-25,133.69949340820312
2018-09-26,134.36968994140625
2018-09-27,131.19752502441406
2018-09-28,125.30001068115234
2018-10-01,125.25530242919922
2018-10-03,126.77437591552734
2018-10-04,125.27765655517578
2018-10-05,123.35652923583984
2018-10-08,122.61932373046875
2018-10-09,120.34073638916016
2018-10-10,124.92024993896484
2018-10-11,126.28295135498047
2018-10-12,126.39462280273438
2018-10-15,127.0647964477539
2018-10-16,128.51683044433594
2018-10-17,127.6679458618164
2018-10-19,124.09368896484375
2018-10-22,121.94914245605469
2018-10-23,120.16203308105469
2018-10-24,124.89791870117188
2018-10-25,126.57334899902344
2018-10-26,126.23824310302734
2018-10-29,125.05426025390625
2018-10-30,125.74679565429688
2018-10-31,126.12655639648438
2018-11-01,129.56678771972656
2018-11-02,129.29869079589844
2018-11-05,131.06349182128906
2018-11-06,128.784912109375
2018-11-07,132.38148498535156
2018-11-09,142.12136840820312
2018-11-12,131.8230438232422
2018-11-13,129.70082092285156
2018-11-14,126.81908416748047
2018-11-15,126.8414077758789
2018-11-16,126.2605972290039
2018-11-19,125.72441864013672
2018-11-20,126.19355773925781
2018-11-21,126.34994506835938
2018-11-22,125.76913452148438
2018-11-26,124.49580383300781
2018-11-27,125.38935089111328
2018-11-28,123.87032318115234
2018-11-29,123.84798431396484
2018-11-30,125.67977142333984
2018-12-03,124.22770690917969
2018-12-04,125.21065521240234
2018-12-05,124.16072082519531
2018-12-06,122.90975189208984
2018-12-07,120.98856353759766
2018-12-10,119.62586975097656
2018-12-11,120.541748046875
2018-12-12,121.72576141357422
2018-12-13,125.88082122802734
2018-12-14,126.2605972290039
2018-12-17,126.0595474243164
2018-12-18,126.30525970458984
2018-12-19,125.8361587524414
2018-12-20,126.50631713867188
2018-12-21,127.1988525390625
2018-12-24,124.40645599365234
2018-12-26,123.20013427734375
2018-12-27,122.86504364013672
2018-12-28,123.11077880859375
2018-12-31,123.42353820800781
2019-01-01,123.44586944580078
2019-01-02,125.81382751464844
2019-01-03,124.07135009765625
2019-01-04,122.93206787109375
2019-01-07,124.36176300048828
2019-01-08,132.9399871826172
2019-01-09,127.69029235839844
2019-01-10,129.20938110351562
2019-01-11,127.69029235839844
2019-01-14,124.71917724609375
2019-01-15,125.52342224121094
2019-01-16,129.56678771972656
2019-01-17,130.28163146972656
2019-01-18,127.04244995117188
2019-01-21,124.56279754638672
2019-01-22,122.68632507324219
2019-01-23,122.19488525390625
2019-01-24,120.56411743164062
2019-01-25,117.79408264160156
2019-01-28,115.98461151123047
2019-01-29,114.97933959960938
2019-01-30,115.5601577758789
2019-01-31,115.29208374023438
2019-02-01,114.91233825683594
2019-02-04,112.67841339111328
2019-02-05,109.34989166259766
2019-02-06,104.68102264404297
2019-02-07,108.63504028320312
2019-02-08,109.77432250976562
2019-02-11,108.63504028320312
2019-02-12,105.3958740234375
2019-02-14,100.63764953613281
2019-02-15,107.0266342163086
2019-02-18,107.85316467285156
2019-02-19,109.97537994384766
2019-02-20,108.21057891845703
2019-02-21,112.32099151611328
2019-02-22,113.01349639892578
2019-02-25,113.19219970703125
2019-02-26,112.36566162109375
2019-02-27,129.94654846191406
2019-02-28,135.82171630859375
2019-03-01,128.159423828125
2019-03-05,128.71788024902344
2019-03-06,127.310546875
2019-03-07,124.87555694580078
2019-03-08,122.32890319824219
2019-03-11,125.34469604492188
2019-03-12,127.82431030273438
2019-03-13,128.159423828125
2019-03-14,127.39986419677734
2019-03-15,127.86900329589844
2019-03-18,129.9241943359375
2019-03-19,128.47215270996094
2019-03-20,127.98070526123047
2019-03-22,128.09239196777344
2019-03-25,126.30525970458984
2019-03-26,128.08070373535156
2019-03-27,130.26583862304688
2019-03-28,128.24000549316406
2019-04-01,128.9001007080078
2019-04-02,129.8105926513672
2019-04-03,128.87734985351562
2019-04-04,128.7407684326172
2019-04-05,130.88038635253906
2019-04-08,133.8621826171875
2019-04-09,133.90771484375
2019-04-10,132.86065673828125
2019-04-11,140.9638671875
2019-04-12,140.0078582763672
2019-04-15,136.7984619140625
2019-04-16,135.25064086914062
2019-04-18,131.49496459960938
2019-04-22,130.3113555908203
2019-04-23,128.9001007080078
2019-04-24,129.53741455078125
2019-04-25,129.6284942626953
2019-04-26,128.67247009277344
2019-04-30,126.69219970703125
2019-05-02,126.23699188232422
2019-05-03,126.51012420654297
2019-05-06,131.7225799560547
2019-05-07,128.1945037841797
2019-05-08,124.2567367553711
2019-05-09,123.3917465209961
2019-05-10,124.0290756225586
2019-05-13,122.50404357910156
2019-05-14,119.36293029785156
2019-05-15,116.08521270751953
2019-05-16,117.08674621582031
2019-05-17,120.06852722167969
2019-05-20,133.7483673095703
2019-05-21,132.5192413330078
2019-05-22,134.8409423828125
2019-05-23,137.43582153320312
2019-05-24,140.48587036132812
2019-05-27,150.11410522460938
2019-05-28,150.1596221923828
2019-05-29,146.9957275390625
2019-05-30,146.4722137451172
2019-05-31,136.00180053710938
2019-06-03,137.39022827148438
2019-06-04,138.32350158691406
2019-06-06,133.38417053222656
2019-06-07,132.3143768310547
2019-06-10,129.9699249267578
2019-06-11,132.9972381591797
2019-06-12,142.51165771484375
2019-06-13,138.2552032470703
2019-06-14,136.52529907226562
2019-06-17,134.34017944335938
2019-06-18,142.10195922851562
2019-06-19,142.1929931640625
2019-06-20,141.25979614257812
2019-06-21,139.07464599609375
2019-06-24,138.915283203125
2019-06-25,140.14443969726562
2019-06-26,141.10043334960938
2019-06-27,143.17178344726562
2019-06-28,154.66648864746094
2019-07-01,154.1884765625
2019-07-02,152.41302490234375
2019-07-03,152.8000030517578
2019-07-04,151.2749481201172
2019-07-05,144.78782653808594
2019-07-08,135.5693359375
2019-07-09,138.39178466796875
2019-07-10,136.2977294921875
2019-07-11,136.3887481689453
2019-07-12,136.6846466064453
2019-07-15,134.7043914794922
2019-07-16,134.2263641357422
2019-07-17,138.1414337158203
2019-07-18,137.27647399902344
2019-07-19,138.71046447753906
2019-07-22,136.54806518554688
2019-07-23,137.4130096435547
2019-07-24,135.8197021484375
2019-07-25,134.04428100585938
2019-07-26,136.8212127685547
2019-07-29,138.8925323486328
2019-07-30,135.36447143554688
2019-07-31,133.83941650390625
2019-08-01,132.47373962402344
2019-08-02,135.36447143554688
2019-08-05,131.7908477783203
2019-08-06,131.2445526123047
2019-08-07,131.40390014648438
2019-08-08,133.36141967773438
2019-08-09,134.40846252441406
2019-08-13,132.86065673828125
2019-08-14,133.83941650390625
2019-08-16,132.3143768310547
2019-08-19,132.70130920410156
2019-08-20,131.60877990722656
2019-08-21,130.8348846435547
2019-08-22,122.50404357910156
2019-08-23,124.96231079101562
2019-08-26,126.28250122070312
2019-08-27,131.3356475830078
2019-08-28,128.1945037841797
2019-08-29,128.42210388183594
2019-08-30,127.46610260009766
2019-09-03,124.18838500976562
2019-09-04,124.18838500976562
2019-09-05,126.85152435302734
2019-09-06,125.98658752441406
2019-09-09,128.44485473632812
2019-09-11,127.69375610351562
2019-09-12,128.24000549316406
2019-09-13,129.5146484375
2019-09-16,130.03819274902344
2019-09-17,127.51165008544922
2019-09-18,129.7423095703125
2019-09-19,128.9729766845703
2019-09-20,132.4989776611328
2019-09-23,138.38323974609375
2019-09-24,142.18394470214844
2019-09-25,142.2297821044922
2019-09-26,143.74087524414062
2019-09-27,140.00885009765625
2019-09-30,135.49835205078125
2019-10-01,132.8195037841797
2019-10-03,134.51380920410156
2019-10-04,133.41482543945312
2019-10-07,130.50701904296875
2019-10-09,131.0794219970703
2019-10-10,129.6598663330078
2019-10-11,129.0645751953125
2019-10-14,128.7669219970703
2019-10-15,128.83563232421875
2019-10-16,127.82819366455078
2019-10-17,128.377685546875
2019-10-18,131.42286682128906
2019-10-22,133.48350524902344
2019-10-23,135.13201904296875
2019-10-24,133.09426879882812
2019-10-25,135.88758850097656
2019-10-27,138.65798950195312
2019-10-29,150.0830841064453
2019-10-30,154.204345703125
2019-10-31,150.35781860351562
2019-11-01,151.8231658935547
2019-11-04,152.34979248046875
2019-11-05,147.67901611328125
2019-11-06,145.64125061035156
2019-11-07,149.12144470214844
2019-11-08,150.17466735839844
2019-11-11,152.92218017578125
2019-11-13,160.8670654296875
2019-11-14,155.25753784179688
2019-11-15,152.739013671875
2019-11-18,148.48036193847656
2019-11-19,150.63259887695312
2019-11-20,156.95187377929688
2019-11-21,160.11151123046875
2019-11-22,160.01992797851562
2019-11-25,158.1653594970703
2019-11-26,157.7989959716797
2019-11-27,156.10472106933594
2019-11-28,154.6622772216797
2019-11-29,152.64744567871094
2019-12-02,152.09793090820312
2019-12-03,148.8238067626953
2019-12-04,146.05340576171875
2019-12-05,140.92466735839844
2019-12-06,137.833740234375
2019-12-09,135.61285400390625
2019-12-10,131.5144500732422
2019-12-11,130.4612274169922
2019-12-12,132.13265991210938
2019-12-13,133.09426879882812
2019-12-16,130.896240234375
2019-12-17,130.2551727294922
2019-12-18,131.10232543945312
2019-12-19,129.9346466064453
2019-12-20,129.59117126464844
2019-12-23,130.55282592773438
2019-12-24,129.82017517089844
2019-12-26,138.4977264404297
2019-12-27,138.039794921875
2019-12-30,136.82632446289062
2019-12-31,134.83436584472656
2020-01-01,136.3912811279297
2020-01-02,140.23780822753906
2020-01-03,139.1616973876953
2020-01-06,134.6282958984375
2020-01-07,136.1165313720703
2020-01-08,133.9643096923828
2020-01-09,136.84921264648438
2020-01-10,136.3912811279297
2020-01-13,139.00140380859375
2020-01-14,144.2675018310547
2020-01-15,146.12208557128906
2020-01-16,146.90052795410156
2020-01-17,143.2143096923828
2020-01-20,140.2149200439453
2020-01-21,139.940185546875
2020-01-22,140.92466735839844
2020-01-23,138.84115600585938
2020-01-24,138.9556427001953
2020-01-27,136.71182250976562
2020-01-28,135.31517028808594
2020-01-29,138.84115600585938
2020-01-30,136.66604614257812
2020-01-31,132.9110870361328
2020-02-03,126.45442199707031
2020-02-04,127.80531311035156
2020-02-05,130.94204711914062
2020-02-06,138.26878356933594
2020-02-07,135.7501983642578
2020-02-10,134.94888305664062
2020-02-11,132.43028259277344
2020-02-12,132.33868408203125
2020-02-13,125.74466705322266
2020-02-14,125.46991729736328
2020-02-17,122.37895202636719
2020-02-18,122.97425842285156
2020-02-19,134.05589294433594
2020-02-20,134.7198944091797
2020-02-24,135.2111358642578
2020-02-25,132.80165100097656
2020-02-26,131.07057189941406
2020-02-27,146.34616088867188
2020-02-28,128.26344299316406
2020-03-02,123.74859619140625
2020-03-03,124.9416275024414
2020-03-04,121.94733428955078
2020-03-05,123.02344512939453
2020-03-06,116.9178695678711
2020-03-09,110.3210678100586
2020-03-11,108.33265686035156
2020-03-12,96.00457763671875
2020-03-13,95.79405975341797
2020-03-16,91.30260467529297
2020-03-17,89.87564849853516
2020-03-18,86.6240234375
2020-03-19,81.17346954345703
2020-03-20,84.93973541259766
2020-03-23,75.34862518310547
2020-03-24,73.96845245361328
2020-03-25,74.88077545166016
2020-03-26,78.45987701416016
2020-03-27,86.53044891357422
2020-03-30,85.00990295410156
2020-03-31,86.6240234375
2020-04-01,86.2497329711914
2020-04-03,86.06258392333984
2020-04-07,89.54813385009766
2020-04-08,102.08675384521484
2020-04-09,101.12763977050781
2020-04-13,109.01104736328125
2020-04-15,104.30907440185547
2020-04-16,108.40283966064453
2020-04-17,108.61336517333984
2020-04-20,106.88229370117188
2020-04-21,103.18621063232422
2020-04-22,101.29138946533203
2020-04-23,102.8353271484375
2020-04-24,101.43173217773438
2020-04-27,101.05745697021484
2020-04-28,100.37906646728516
2020-04-29,100.49603271484375
2020-04-30,101.19781494140625
2020-05-04,98.08654022216797
2020-05-05,100.09834289550781
2020-05-06,103.79442596435547
2020-05-07,107.18640899658203
2020-05-08,102.18031311035156
2020-05-11,107.02266693115234
2020-05-12,102.36746215820312
2020-05-13,112.28607177734375
2020-05-14,110.18069458007812
2020-05-15,112.0053482055664
2020-05-18,109.78302764892578
2020-05-19,105.75944519042969
2020-05-20,106.90568542480469
2020-05-21,107.5840835571289
2020-05-22,105.33836364746094
2020-05-26,104.44943237304688
2020-05-27,103.8412094116211
2020-05-28,111.65444946289062
2020-05-29,109.94677734375
2020-06-01,111.4673080444336
2020-06-02,110.063720703125
2020-06-03,115.32714080810547
2020-06-04,112.0053482055664
2020-06-05,113.7364273071289
2020-06-08,115.2101821899414
2020-06-09,113.0112533569336
2020-06-10,113.61947631835938
2020-06-11,111.0228500366211
2020-06-12,110.2508773803711
2020-06-15,110.41461944580078
2020-06-16,123.0000228881836
2020-06-17,125.36272430419922
2020-06-18,126.78971099853516
2020-06-19,124.80128479003906
2020-06-22,125.40948486328125
2020-06-23,126.69609832763672
2020-06-24,122.22808074951172
2020-06-25,139.2113494873047
2020-06-26,136.07667541503906
2020-06-29,141.45703125
2020-06-30,155.91387939453125
2020-07-01,148.91940307617188
2020-07-02,156.56887817382812
2020-07-03,175.11947631835938
2020-07-06,200.6411590576172
2020-07-07,196.4772186279297
2020-07-08,186.11415100097656
2020-07-09,179.40037536621094
2020-07-10,189.8804168701172
2020-07-13,186.3714599609375
2020-07-14,181.8098602294922
2020-07-15,175.82125854492188
2020-07-16,168.17176818847656
2020-07-17,183.16664123535156
2020-07-20,181.64610290527344
2020-07-21,180.85073852539062
2020-07-22,176.6166229248047
2020-07-23,184.31292724609375
2020-07-24,177.57574462890625
2020-07-27,174.02001953125
2020-07-28,181.29522705078125
2020-07-29,187.84524536132812
2020-07-30,179.49395751953125
2020-07-31,180.05538940429688
2020-08-03,184.35968017578125
2020-08-04,197.06204223632812
2020-08-05,195.0736846923828
2020-08-06,196.19650268554688
2020-08-07,196.24331665039062
2020-08-10,204.6647491455078
2020-08-11,198.9101104736328
2020-08-12,200.54757690429688
2020-08-13,215.05120849609375
2020-08-14,212.9458465576172
2020-08-17,207.89295959472656
2020-08-18,207.96316528320312
2020-08-19,208.64154052734375
2020-08-20,203.4015350341797
2020-08-21,204.61795043945312
2020-08-24,204.33724975585938
2020-08-25,199.84580993652344
2020-08-26,200.96865844726562
2020-08-27,193.1787872314453
2020-08-28,198.76971435546875
2020-08-31,185.27200317382812
2020-09-01,179.6343231201172
2020-09-02,183.44735717773438
2020-09-03,187.72824096679688
2020-09-04,182.67539978027344
2020-09-07,179.8682403564453
2020-09-08,154.8612060546875
2020-09-09,146.83740234375
2020-09-10,147.79653930664062
2020-09-11,147.5157928466797
2020-09-14,147.30526733398438
2020-09-15,145.6443634033203
2020-09-16,147.6795654296875
2020-09-17,146.95440673828125
2020-09-18,150.23265075683594
2020-09-21,142.61485290527344
2020-09-22,135.82257080078125
2020-09-23,138.8649444580078
2020-09-24,137.94515991210938
2020-09-25,140.70452880859375
2020-09-28,140.68093872070312
2020-09-29,143.0629425048828
2020-09-30,148.4637908935547
2020-10-01,152.73255920410156
2020-10-05,155.84568786621094
2020-10-06,155.63343811035156
2020-10-07,150.09109497070312
2020-10-08,147.35533142089844
2020-10-09,143.5818328857422
2020-10-12,142.11956787109375
2020-10-13,142.23751831054688
2020-10-14,139.97340393066406
2020-10-15,136.95462036132812
2020-10-16,139.24229431152344
2020-10-19,141.19979858398438
2020-10-20,138.912109375
2020-10-21,138.15740966796875
2020-10-22,140.70452880859375
2020-10-23,143.1337127685547
2020-10-26,143.5110626220703
2020-10-27,141.78939819335938
2020-10-28,139.12437438964844
2020-10-29,137.70932006835938
2020-10-30,136.5065155029297
2020-11-02,135.3508758544922
2020-11-03,135.2565460205078
2020-11-04,135.2565460205078
2020-11-05,139.9262237548828
2020-11-06,142.3790283203125
2020-11-09,144.2657470703125
2020-11-10,141.31771850585938
2020-11-11,141.695068359375
2020-11-12,148.67605590820312
2020-11-13,144.54881286621094
2020-11-14,145.94024658203125
2020-11-17,144.76104736328125
2020-11-18,144.2657470703125
2020-11-19,144.6902618408203
2020-11-20,145.06764221191406
2020-11-23,145.53932189941406
2020-11-24,147.0959014892578
2020-11-25,151.93069458007812
2020-11-26,153.0391845703125
2020-11-27,154.57217407226562
2020-12-01,153.48724365234375
2020-12-02,151.93069458007812
2020-12-03,153.01559448242188
2020-12-04,152.16656494140625
2020-12-07,161.529541015625
2020-12-08,160.96353149414062
2020-12-09,162.44932556152344
2020-12-10,160.6333465576172
2020-12-11,160.27957153320312
2020-12-14,159.64280700683594
2020-12-15,160.3267364501953
2020-12-16,160.84559631347656
2020-12-17,159.1239471435547
2020-12-18,161.27012634277344
2020-12-21,149.3835906982422
2020-12-22,148.81756591796875
2020-12-23,152.00144958496094
2020-12-24,155.2089385986328
2020-12-28,155.35043334960938
2020-12-29,155.37400817871094
2020-12-30,155.7749481201172
2020-12-31,160.53900146484375
2021-01-01,164.19461059570312
2021-01-04,165.09080505371094
2021-01-05,162.75592041015625
2021-01-06,167.56715393066406
2021-01-07,165.02003479003906
2021-01-08,162.96820068359375
2021-01-11,163.2276153564453
2021-01-12,161.74180603027344
2021-01-13,159.10035705566406
2021-01-14,164.2181854248047
2021-01-15,162.8738555908203
2021-01-18,156.67115783691406
2021-01-19,160.93992614746094
2021-01-20,159.40696716308594
2021-01-21,159.4541015625
2021-01-22,158.1098175048828
2021-01-25,157.14285278320312
2021-01-27,158.77017211914062
2021-01-28,155.11459350585938
2021-01-29,156.12872314453125
2021-02-01,156.7183380126953
2021-02-02,157.21359252929688
2021-02-03,157.5673828125
2021-02-04,158.93528747558594
2021-02-05,159.24185180664062
2021-02-08,161.0342559814453
2021-02-09,162.00123596191406
2021-02-10,160.49183654785156
2021-02-11,160.96353149414062
2021-02-12,166.74172973632812
2021-02-15,162.70877075195312
2021-02-16,161.41162109375
2021-02-17,162.7323455810547
2021-02-18,163.72293090820312
2021-02-19,160.13807678222656
2021-02-22,165.13795471191406
2021-02-23,162.8738555908203
2021-02-24,164.80776977539062
2021-02-25,168.10958862304688
2021-02-26,165.23228454589844
2021-03-01,173.20382690429688
2021-03-02,181.03382873535156
2021-03-03,178.93484497070312
2021-03-04,177.61412048339844
2021-03-05,170.5859375
2021-03-08,172.16610717773438
2021-03-09,172.7556915283203
2021-03-10,169.87843322753906
2021-03-12,170.98690795898438
2021-03-15,169.6661834716797
2021-03-16,169.85482788085938
2021-03-17,165.60963439941406
2021-03-18,164.45558166503906
2021-03-19,166.2107391357422
2021-03-22,172.3177032470703
2021-03-23,170.39425659179688
2021-03-24,165.63369750976562
2021-03-25,160.2480010986328
2021-03-26,164.2632293701172
2021-03-30,161.7867889404297
2021-03-31,159.91140747070312
2021-04-01,162.5081024169922
2021-04-05,163.06106567382812
2021-04-06,161.8829345703125
2021-04-07,164.6239013671875
2021-04-08,164.4796142578125
2021-04-09,165.48941040039062
2021-04-12,160.5365447998047
2021-04-13,161.9070281982422
2021-04-15,159.62289428710938
2021-04-16,161.54637145996094
2021-04-19,156.7857666015625
2021-04-20,158.75732421875
2021-04-22,156.906005859375
2021-04-23,156.0404510498047
2021-04-26,156.47320556640625
2021-04-27,158.2283935546875
2021-04-28,165.34519958496094
2021-04-29,164.19110107421875
2021-04-30,161.97914123535156
2021-05-03,157.79559326171875
2021-05-04,160.07969665527344
2021-05-05,161.06549072265625
2021-05-06,161.1135711669922
2021-05-07,161.13760375976562
2021-05-10,162.604248046875
2021-05-11,172.43792724609375
2021-05-12,167.60523986816406
2021-05-14,165.4413299560547
2021-05-17,166.09051513671875
2021-05-18,165.3692169189453
2021-05-19,167.26861572265625
2021-05-20,168.37461853027344
2021-05-21,172.89474487304688
2021-05-24,172.79855346679688
2021-05-25,173.1832733154297
2021-05-26,179.6268310546875
2021-05-27,177.43890380859375
2021-05-28,171.86090087890625
2021-05-31,173.92861938476562
2021-06-01,177.48699951171875
2021-06-02,177.03018188476562
2021-06-03,177.05421447753906
2021-06-04,175.6116180419922
2021-06-07,177.5110321044922
2021-06-08,175.5395050048828
2021-06-09,175.90013122558594
2021-06-10,175.202880859375
2021-06-11,173.51986694335938
2021-06-14,172.9428253173828
2021-06-15,173.1832733154297
2021-06-16,172.84664916992188
2021-06-17,174.55374145507812
2021-06-18,171.5242919921875
2021-06-21,169.2401580810547
2021-06-22,168.0380096435547
2021-06-23,171.2598114013672
2021-06-24,171.2357635498047
2021-06-25,170.3701934814453
2021-06-28,173.68820190429688
2021-06-29,172.9428253173828
2021-06-30,172.12538146972656
2021-07-01,173.8083953857422
2021-07-02,178.03997802734375
2021-07-05,177.46295166015625
2021-07-06,179.65089416503906
2021-07-07,180.34815979003906
2021-07-08,179.04978942871094
2021-07-09,183.54591369628906
2021-07-12,184.41143798828125
2021-07-13,180.87709045410156
2021-07-14,182.31968688964844
2021-07-15,182.34373474121094
2021-07-16,179.96347045898438
2021-07-19,182.63223266601562
2021-07-20,184.79612731933594
2021-07-22,195.42323303222656
2021-07-23,189.8211669921875
2021-07-26,193.52381896972656
2021-07-27,194.05276489257812
2021-07-28,191.5282440185547
2021-07-29,194.6538543701172
2021-07-30,201.9870147705078
2021-08-02,200.06356811523438
2021-08-03,198.0679931640625
2021-08-04,199.10186767578125
2021-08-05,191.74461364746094
2021-08-06,191.5282440185547
2021-08-09,188.3304901123047
2021-08-10,184.21910095214844
2021-08-11,180.34815979003906
2021-08-12,184.79612731933594
2021-08-13,185.10870361328125
2021-08-16,181.98306274414062
2021-08-17,178.3765869140625
2021-08-18,186.74366760253906
2021-08-20,180.44430541992188
2021-08-23,178.78530883789062
2021-08-24,181.57435607910156
2021-08-25,184.82017517089844
2021-08-26,188.59495544433594
2021-08-27,183.71417236328125
2021-08-30,188.04196166992188
2021-08-31,189.02774047851562
2021-09-01,185.6616973876953
2021-09-02,190.32608032226562
2021-09-03,190.08563232421875
2021-09-06,190.99928283691406
2021-09-07,190.32608032226562
2021-09-08,190.3020477294922
2021-09-09,190.10968017578125
2021-09-13,185.8300018310547
2021-09-14,189.46051025390625
2021-09-15,192.94677734375
2021-09-16,193.98065185546875
2021-09-17,193.3785858154297
2021-09-20,186.32257080078125
2021-09-21,182.92697143554688
2021-09-22,184.22744750976562
2021-09-23,187.67112731933594
2021-09-24,185.28704833984375
2021-09-27,183.40863037109375
2021-09-28,182.9029083251953
2021-09-29,182.44534301757812
2021-09-30,184.44418334960938
2021-10-01,181.91554260253906
2021-10-04,182.0118865966797
2021-10-05,181.4820556640625
2021-10-06,181.19309997558594
2021-10-07,177.77345275878906
2021-10-08,179.04977416992188
2021-10-11,181.2653350830078
2021-10-12,183.62538146972656
2021-10-13,182.44534301757812
2021-10-14,188.29730224609375
2021-10-18,198.98971557617188
2021-10-19,206.5032958984375
2021-10-20,203.46897888183594
2021-10-21,213.89646911621094
2021-10-22,207.3702392578125
2021-10-25,206.64776611328125
2021-10-26,202.6260986328125
2021-10-27,204.28773498535156
2021-10-28,200.72360229492188
2021-10-29,195.2810821533203
2021-11-01,199.784423828125
2021-11-02,199.51950073242188
2021-11-03,204.0950927734375
2021-11-04,206.21429443359375
2021-11-08,206.7922821044922
2021-11-09,207.15353393554688
2021-11-10,203.01138305664062
2021-11-11,211.07887268066406
2021-11-12,204.72122192382812
2021-11-15,202.52976989746094
2021-11-16,200.77175903320312
2021-11-17,205.58819580078125
2021-11-18,198.43580627441406
2021-11-22,187.50259399414062
2021-11-23,190.05528259277344
2021-11-24,195.1125030517578
2021-11-25,195.16067504882812
2021-11-26,186.6115264892578
2021-11-29,198.6766357421875
2021-11-30,199.61582946777344
2021-12-01,198.4839630126953
2021-12-02,203.7097930908203
2021-12-03,199.80850219726562
2021-12-06,196.1480255126953
2021-12-07,194.53453063964844
2021-12-08,194.3900146484375
2021-12-09,193.66757202148438
2021-12-10,194.10105895996094
2021-12-13,193.52305603027344
2021-12-14,192.5357208251953
2021-12-15,189.40505981445312
2021-12-16,193.691650390625
2021-12-17,190.2960968017578
2021-12-20,185.26295471191406
2021-12-21,184.733154296875
2021-12-22,185.19070434570312
2021-12-23,185.937255859375
2021-12-24,183.7698516845703
2021-12-27,184.203369140625
2021-12-28,185.02212524414062
2021-12-29,192.15040588378906
2021-12-30,189.3087158203125
2021-12-31,187.6229705810547
2022-01-03,188.53810119628906
2022-01-04,189.7663116455078
2022-01-05,187.45440673828125
