Date,SKFINDIA.NS
2016-12-21,1181.4718017578125
2016-12-22,1169.374755859375
2016-12-23,1172.29296875
2016-12-26,1146.827880859375
2016-12-27,1160.5252685546875
2016-12-28,1171.1160888671875
2016-12-29,1177.8944091796875
2016-12-30,1188.438232421875
2017-01-02,1210.0435791015625
2017-01-03,1215.6920166015625
2017-01-04,1209.76123046875
2017-01-05,1208.7728271484375
2017-01-06,1200.300048828125
2017-01-09,1210.84375
2017-01-10,1214.23291015625
2017-01-11,1220.1636962890625
2017-01-12,1216.3980712890625
2017-01-13,1208.9140625
2017-01-16,1208.443115234375
2017-01-17,1206.46630859375
2017-01-18,1201.9945068359375
2017-01-19,1201.947509765625
2017-01-20,1219.7401123046875
2017-01-23,1221.4345703125
2017-01-24,1213.244384765625
2017-01-25,1221.5760498046875
2017-01-27,1219.0811767578125
2017-01-30,1207.2667236328125
2017-01-31,1208.348876953125
2017-02-01,1214.4683837890625
2017-02-02,1213.4327392578125
2017-02-03,1230.3310546875
2017-02-06,1251.1363525390625
2017-02-07,1261.3505859375
2017-02-08,1280.7908935546875
2017-02-09,1329.226318359375
2017-02-10,1339.4407958984375
2017-02-13,1329.461669921875
2017-02-14,1344.5712890625
2017-02-15,1338.6875
2017-02-16,1350.9730224609375
2017-02-17,1379.686279296875
2017-02-20,1397.3375244140625
2017-02-21,1397.196533203125
2017-02-22,1388.6295166015625
2017-02-23,1395.87841796875
2017-02-27,1400.302978515625
2017-02-28,1391.64208984375
2017-03-01,1407.928466796875
2017-03-02,1406.28076171875
2017-03-03,1403.8331298828125
2017-03-06,1392.86572265625
2017-03-07,1376.014404296875
2017-03-08,1407.552001953125
2017-03-09,1396.2078857421875
2017-03-10,1398.090576171875
2017-03-14,1377.614990234375
2017-03-15,1379.027099609375
2017-03-16,1389.52392578125
2017-03-17,1403.4095458984375
2017-03-20,1402.46826171875
2017-03-21,1413.0120849609375
2017-03-22,1401.4796142578125
2017-03-23,1407.552001953125
2017-03-24,1396.6314697265625
2017-03-27,1402.185546875
2017-03-28,1407.5986328125
2017-03-29,1429.439697265625
2017-03-30,1466.578369140625
2017-03-31,1506.07080078125
2017-04-03,1498.962890625
2017-04-05,1484.9359130859375
2017-04-06,1465.6839599609375
2017-04-07,1469.5439453125
2017-04-10,1470.2969970703125
2017-04-11,1449.53857421875
2017-04-12,1459.7061767578125
2017-04-13,1443.090087890625
2017-04-17,1450.00927734375
2017-04-18,1475.7100830078125
2017-04-19,1454.0576171875
2017-04-20,1439.7010498046875
2017-04-21,1434.5704345703125
2017-04-24,1470.156005859375
2017-04-25,1508.6595458984375
2017-04-26,1586.8907470703125
2017-04-27,1620.35791015625
2017-04-28,1606.47216796875
2017-05-02,1577.382568359375
2017-05-03,1601.2001953125
2017-05-04,1572.4873046875
2017-05-05,1537.796142578125
2017-05-08,1530.500244140625
2017-05-09,1516.0025634765625
2017-05-10,1505.9764404296875
2017-05-11,1504.7054443359375
2017-05-12,1548.6695556640625
2017-05-15,1525.41650390625
2017-05-16,1520.5682373046875
2017-05-17,1515.296142578125
2017-05-18,1504.98779296875
2017-05-19,1471.3323974609375
2017-05-22,1483.3355712890625
2017-05-23,1480.8878173828125
2017-05-24,1460.318115234375
2017-05-25,1488.5130615234375
2017-05-26,1498.962890625
2017-05-29,1478.8638916015625
2017-05-30,1473.4034423828125
2017-05-31,1502.446044921875
2017-06-01,1483.853271484375
2017-06-02,1469.4495849609375
2017-06-05,1512.8487548828125
2017-06-06,1512.47216796875
2017-06-07,1521.6981201171875
2017-06-08,1528.8056640625
2017-06-09,1526.640380859375
2017-06-12,1532.0533447265625
2017-06-13,1528.4761962890625
2017-06-14,1511.389404296875
2017-06-15,1512.94287109375
2017-06-16,1509.741943359375
2017-06-19,1508.00048828125
2017-06-20,1498.2569580078125
2017-06-21,1492.27880859375
2017-06-22,1509.88330078125
2017-06-23,1494.3028564453125
2017-06-27,1458.6234130859375
2017-06-28,1450.90380859375
2017-06-29,1456.1756591796875
2017-06-30,1474.062744140625
2017-07-03,1488.7486572265625
2017-07-04,1473.49755859375
2017-07-05,1518.873779296875
2017-07-06,1509.17724609375
2017-07-07,1495.761962890625
2017-07-10,1507.6240234375
2017-07-11,1503.669921875
2017-07-12,1496.9859619140625
2017-07-13,1487.9013671875
2017-07-14,1487.854248046875
2017-07-17,1479.381591796875
2017-07-18,1474.50244140625
2017-07-19,1479.1920166015625
2017-07-20,1482.602783203125
2017-07-21,1475.78125
2017-07-24,1460.8590087890625
2017-07-25,1458.3482666015625
2017-07-26,1465.0279541015625
2017-07-27,1457.4010009765625
2017-07-28,1467.44384765625
2017-07-31,1474.1234130859375
2017-08-01,1468.2965087890625
2017-08-02,1506.7626953125
2017-08-03,1496.435546875
2017-08-04,1470.001953125
2017-08-07,1477.7708740234375
2017-08-08,1470.8544921875
2017-08-09,1460.148681640625
2017-08-10,1443.8525390625
2017-08-11,1443.1893310546875
2017-08-14,1448.779296875
2017-08-16,1476.3497314453125
2017-08-17,1470.6651611328125
2017-08-18,1457.6376953125
2017-08-21,1464.9803466796875
2017-08-22,1474.3602294921875
2017-08-23,1458.9169921875
2017-08-24,1449.0633544921875
2017-08-28,1434.283447265625
2017-08-29,1420.545654296875
2017-08-30,1431.5831298828125
2017-08-31,1428.7884521484375
2017-09-01,1446.0316162109375
2017-09-04,1445.8424072265625
2017-09-05,1444.9893798828125
2017-09-06,1476.30224609375
2017-09-07,1498.0458984375
2017-09-08,1501.6939697265625
2017-09-11,1487.2928466796875
2017-09-12,1479.7603759765625
2017-09-13,1480.802734375
2017-09-14,1461.0960693359375
2017-09-15,1465.7384033203125
2017-09-18,1480.2816162109375
2017-09-19,1461.190673828125
2017-09-20,1511.83154296875
2017-09-21,1517.5159912109375
2017-09-22,1493.3563232421875
2017-09-25,1466.070068359375
2017-09-26,1475.73388671875
2017-09-27,1441.294677734375
2017-09-28,1447.737060546875
2017-09-29,1438.49951171875
2017-10-03,1462.0908203125
2017-10-04,1455.5062255859375
2017-10-05,1462.1856689453125
2017-10-06,1462.3751220703125
2017-10-09,1473.6968994140625
2017-10-10,1470.4757080078125
2017-10-11,1454.8427734375
2017-10-12,1459.1063232421875
2017-10-13,1461.143310546875
2017-10-16,1465.169921875
2017-10-17,1472.5125732421875
2017-10-18,1462.61181640625
2017-10-19,1457.4482421875
2017-10-23,1466.117431640625
2017-10-24,1459.76953125
2017-10-25,1457.9222412109375
2017-10-26,1524.337646484375
2017-10-27,1528.79052734375
2017-10-30,1547.928955078125
2017-10-31,1557.54541015625
2017-11-01,1558.445556640625
2017-11-02,1568.3463134765625
2017-11-03,1571.3306884765625
2017-11-06,1630.119384765625
2017-11-07,1608.2333984375
2017-11-08,1605.34375
2017-11-09,1596.1536865234375
2017-11-10,1610.1285400390625
2017-11-13,1604.3016357421875
2017-11-14,1606.433349609375
2017-11-15,1602.6436767578125
2017-11-16,1584.263427734375
2017-11-17,1610.5074462890625
2017-11-20,1635.377685546875
2017-11-21,1636.6092529296875
2017-11-22,1615.14990234375
2017-11-23,1611.6444091796875
2017-11-24,1618.8448486328125
2017-11-27,1611.454833984375
2017-11-28,1610.2705078125
2017-11-29,1587.389892578125
2017-11-30,1583.9317626953125
2017-12-01,1601.6488037109375
2017-12-04,1600.606689453125
2017-12-05,1586.7265625
2017-12-06,1573.6044921875
2017-12-07,1577.9627685546875
2017-12-08,1589.18994140625
2017-12-11,1575.736328125
2017-12-12,1577.0152587890625
2017-12-13,1569.767578125
2017-12-14,1559.677001953125
2017-12-15,1588.100341796875
2017-12-18,1592.6005859375
2017-12-19,1601.127685546875
2017-12-20,1615.14990234375
2017-12-21,1645.894287109375
2017-12-22,1654.421142578125
2017-12-26,1746.986328125
2017-12-27,1735.474853515625
2017-12-28,1799.9482421875
2017-12-29,1829.31884765625
2018-01-01,1798.479736328125
2018-01-02,1755.79736328125
2018-01-03,1760.06103515625
2018-01-04,1783.3681640625
2018-01-05,1785.1207275390625
2018-01-08,1770.6722412109375
2018-01-09,1751.48681640625
2018-01-10,1743.0069580078125
2018-01-11,1744.7125244140625
2018-01-12,1754.139404296875
2018-01-15,1752.81298828125
2018-01-16,1731.9219970703125
2018-01-17,1752.9075927734375
2018-01-18,1740.685791015625
2018-01-19,1731.7325439453125
2018-01-22,1742.9122314453125
2018-01-23,1741.348876953125
2018-01-24,1732.679931640625
2018-01-25,1723.1580810546875
2018-01-29,1709.278076171875
2018-01-30,1687.29736328125
2018-01-31,1667.2117919921875
2018-02-01,1688.9080810546875
2018-02-02,1657.9742431640625
2018-02-05,1674.8385009765625
2018-02-06,1642.7677001953125
2018-02-07,1615.0550537109375
2018-02-08,1633.056396484375
2018-02-09,1697.29296875
2018-02-12,1738.2222900390625
2018-02-14,1730.6903076171875
2018-02-15,1743.8121337890625
2018-02-16,1755.4185791015625
2018-02-19,1756.9818115234375
2018-02-20,1765.9822998046875
2018-02-21,1754.234130859375
2018-02-22,1751.818115234375
2018-02-23,1743.1490478515625
2018-02-26,1737.2750244140625
2018-02-27,1709.420166015625
2018-02-28,1686.4920654296875
2018-03-01,1675.8333740234375
2018-03-05,1648.2156982421875
2018-03-06,1618.22900390625
2018-03-07,1614.391845703125
2018-03-08,1628.8875732421875
2018-03-09,1651.72119140625
2018-03-12,1635.377685546875
2018-03-13,1638.78857421875
2018-03-14,1630.7352294921875
2018-03-15,1647.7890625
2018-03-16,1640.1624755859375
2018-03-19,1633.625
2018-03-20,1640.9202880859375
2018-03-21,1625.7611083984375
2018-03-22,1612.8759765625
2018-03-23,1583.8369140625
2018-03-26,1614.1077880859375
2018-03-27,1641.48876953125
2018-03-28,1661.053466796875
2018-04-02,1697.1982421875
2018-04-03,1705.867431640625
2018-04-04,1715.38916015625
2018-04-05,1728.70068359375
2018-04-06,1724.9583740234375
2018-04-09,1764.892822265625
2018-04-10,1768.3984375
2018-04-11,1795.732177734375
2018-04-12,1759.4925537109375
2018-04-13,1765.3668212890625
2018-04-16,1802.6484375
2018-04-17,1790.04736328125
2018-04-18,1796.0164794921875
2018-04-19,1782.7520751953125
2018-04-20,1761.4346923828125
2018-04-23,1735.853759765625
2018-04-24,1731.11669921875
2018-04-25,1745.1387939453125
2018-04-26,1753.902587890625
2018-04-27,1756.081787109375
2018-04-30,1773.8460693359375
2018-05-02,1754.044677734375
2018-05-03,1743.054443359375
2018-05-04,1745.091552734375
2018-05-07,1745.8966064453125
2018-05-08,1758.78173828125
2018-05-09,1729.0797119140625
2018-05-10,1704.5408935546875
2018-05-11,1701.366943359375
2018-05-14,1693.88232421875
2018-05-15,1682.844482421875
2018-05-16,1678.0125732421875
2018-05-17,1677.349365234375
2018-05-18,1661.053466796875
2018-05-21,1631.1141357421875
2018-05-22,1694.9718017578125
2018-05-23,1699.1405029296875
2018-05-24,1703.2144775390625
2018-05-25,1670.3382568359375
2018-05-28,1661.57470703125
2018-05-29,1667.4012451171875
2018-05-30,1672.517578125
2018-05-31,1690.3292236328125
2018-06-01,1696.2982177734375
2018-06-04,1706.388671875
2018-06-05,1675.3123779296875
2018-06-06,1688.4344482421875
2018-06-07,1681.613037109375
2018-06-08,1685.87646484375
2018-06-11,1682.9866943359375
2018-06-12,1684.5972900390625
2018-06-13,1691.276611328125
2018-06-14,1689.5712890625
2018-06-15,1684.455078125
2018-06-18,1679.76513671875
2018-06-19,1662.000732421875
2018-06-20,1682.939453125
2018-06-21,1663.8956298828125
2018-06-22,1651.91064453125
2018-06-25,1653.0474853515625
2018-06-26,1658.4951171875
2018-06-27,1640.4940185546875
2018-06-28,1630.593017578125
2018-06-29,1622.3504638671875
2018-07-02,1625.4295654296875
2018-07-03,1623.43994140625
2018-07-04,1632.582763671875
2018-07-05,1621.9239501953125
2018-07-06,1650.2999267578125
2018-07-09,1676.1177978515625
2018-07-10,1684.976318359375
2018-07-11,1686.35009765625
2018-07-12,1679.954833984375
2018-07-13,1684.9151611328125
2018-07-16,1675.1376953125
2018-07-17,1666.9342041015625
2018-07-18,1639.8912353515625
2018-07-19,1583.3729248046875
2018-07-20,1575.1217041015625
2018-07-23,1566.727294921875
2018-07-24,1575.8369140625
2018-07-25,1547.410888671875
2018-07-26,1555.7098388671875
2018-07-27,1568.9212646484375
2018-07-30,1596.53662109375
2018-07-31,1600.8768310546875
2018-08-01,1611.3697509765625
2018-08-02,1621.5762939453125
2018-08-03,1625.0103759765625
2018-08-06,1648.0469970703125
2018-08-07,1643.706787109375
2018-08-08,1645.090087890625
2018-08-09,1637.744873046875
2018-08-10,1662.5462646484375
2018-08-13,1634.2154541015625
2018-08-14,1636.36181640625
2018-08-16,1647.951416015625
2018-08-17,1651.671875
2018-08-20,1675.996337890625
2018-08-21,1668.603515625
2018-08-23,1673.8978271484375
2018-08-24,1700.940673828125
2018-08-27,1717.0614013671875
2018-08-28,1705.8531494140625
2018-08-29,1655.4398193359375
2018-08-30,1667.315673828125
2018-08-31,1710.622802734375
2018-09-03,1700.3681640625
2018-09-04,1691.3062744140625
2018-09-05,1689.6844482421875
2018-09-06,1689.3984375
2018-09-07,1685.39208984375
2018-09-10,1668.74658203125
2018-09-11,1693.8338623046875
2018-09-12,1671.322021484375
2018-09-14,1687.9197998046875
2018-09-17,1678.476318359375
2018-09-18,1669.9864501953125
2018-09-19,1661.30615234375
2018-09-21,1654.15185546875
2018-09-24,1637.8880615234375
2018-09-25,1623.1026611328125
2018-09-26,1629.684326171875
2018-09-27,1612.7052001953125
2018-09-28,1606.6480712890625
2018-10-01,1612.8958740234375
2018-10-03,1619.859375
2018-10-04,1622.10107421875
2018-10-05,1603.7861328125
2018-10-08,1582.085205078125
2018-10-09,1570.1136474609375
2018-10-10,1580.654296875
2018-10-11,1555.9005126953125
2018-10-12,1574.167724609375
2018-10-15,1594.676513671875
2018-10-16,1621.5286865234375
2018-10-17,1619.71630859375
2018-10-19,1621.433349609375
2018-10-22,1631.25830078125
2018-10-23,1596.727294921875
2018-10-24,1634.024658203125
2018-10-25,1706.9024658203125
2018-10-26,1700.1298828125
2018-10-29,1694.8355712890625
2018-10-30,1690.1141357421875
2018-10-31,1702.0377197265625
2018-11-01,1706.7593994140625
2018-11-02,1707.1885986328125
2018-11-05,1707.4747314453125
2018-11-06,1702.705322265625
2018-11-07,1718.6829833984375
2018-11-09,1714.1519775390625
2018-11-12,1726.0758056640625
2018-11-13,1753.45263671875
2018-11-14,1773.6751708984375
2018-11-15,1769.4302978515625
2018-11-16,1768.428955078125
2018-11-19,1789.36669921875
2018-11-20,1781.544921875
2018-11-21,1790.3206787109375
2018-11-22,1795.567138671875
2018-11-26,1790.2252197265625
2018-11-27,1783.5958251953125
2018-11-28,1777.2999267578125
2018-11-29,1784.835693359375
2018-11-30,1818.9852294921875
2018-12-03,1833.1983642578125
2018-12-04,1833.1983642578125
2018-12-05,1837.6337890625
2018-12-06,1815.598876953125
2018-12-07,1799.3826904296875
2018-12-10,1761.89453125
2018-12-11,1764.0885009765625
2018-12-12,1812.546630859375
2018-12-13,1820.6068115234375
2018-12-14,1819.5098876953125
2018-12-17,1822.7054443359375
2018-12-18,1837.6337890625
2018-12-19,1851.322509765625
2018-12-20,1815.21728515625
2018-12-21,1813.8341064453125
2018-12-24,1813.16650390625
2018-12-26,1807.300048828125
2018-12-27,1810.2569580078125
2018-12-28,1811.5450439453125
2018-12-31,1819.3192138671875
2019-01-01,1818.50830078125
2019-01-02,1819.3192138671875
2019-01-03,1812.546630859375
2019-01-04,1819.2713623046875
2019-01-07,1826.8072509765625
2019-01-08,1832.9122314453125
2019-01-09,1846.9344482421875
2019-01-10,1846.075927734375
2019-01-11,1850.3206787109375
2019-01-14,1828.667236328125
2019-01-15,1838.25390625
2019-01-16,1848.55615234375
2019-01-17,1841.640380859375
2019-01-18,1840.591064453125
2019-01-21,1836.58447265625
2019-01-22,1838.5401611328125
2019-01-23,1836.107666015625
2019-01-24,1836.107666015625
2019-01-25,1837.920166015625
2019-01-28,1829.57373046875
2019-01-29,1831.5291748046875
2019-01-30,1837.061767578125
2019-01-31,1831.5291748046875
2019-02-01,1821.3699951171875
2019-02-04,1839.3985595703125
2019-02-05,1831.2427978515625
2019-02-06,1835.678466796875
2019-02-07,1841.5450439453125
2019-02-08,1838.4449462890625
2019-02-11,1841.0203857421875
2019-02-12,1854.422607421875
2019-02-14,1875.360595703125
2019-02-15,1859.6690673828125
2019-02-18,1895.1060791015625
2019-02-19,1874.454345703125
2019-02-20,1887.0457763671875
2019-02-21,1868.4449462890625
2019-02-22,1867.681640625
2019-02-25,1890.1458740234375
2019-02-26,1873.6436767578125
2019-02-27,1876.8392333984375
2019-02-28,1847.030029296875
2019-03-01,1844.1680908203125
2019-03-05,1862.48291015625
2019-03-06,1859.0489501953125
2019-03-07,1868.7786865234375
2019-03-08,1869.2554931640625
2019-03-11,1847.7928466796875
2019-03-12,1878.0791015625
2019-03-13,1876.314453125
2019-03-14,1851.9422607421875
2019-03-15,1850.0823974609375
2019-03-18,1821.6561279296875
2019-03-19,1818.2698974609375
2019-03-20,1858.524169921875
2019-03-22,1838.11083984375
2019-03-25,1837.8724365234375
2019-03-26,1812.4034423828125
2019-03-27,1817.8404541015625
2019-03-28,1878.889892578125
2019-04-01,1918.6673583984375
2019-04-02,1973.3258056640625
2019-04-03,1967.173095703125
2019-04-04,1970.4639892578125
2019-04-05,1971.751708984375
2019-04-08,1965.88525390625
2019-04-09,1972.13330078125
2019-04-10,2032.133544921875
2019-04-11,2017.4913330078125
2019-04-12,1987.300537109375
2019-04-15,1956.8709716796875
2019-04-16,1960.3050537109375
2019-04-18,1927.1571044921875
2019-04-22,1938.651611328125
2019-04-23,1911.322265625
2019-04-24,1907.2208251953125
2019-04-25,1898.7786865234375
2019-04-26,1889.8597412109375
2019-04-30,1883.8502197265625
2019-05-02,1874.1680908203125
