Date,SWED-A.ST
2015-12-17,96.88584899902344
2015-12-18,96.21159362792969
2015-12-21,95.12240600585938
2015-12-22,95.38172149658203
2015-12-23,97.40450286865234
2015-12-28,96.52278900146484
2015-12-29,97.81942749023438
2015-12-30,97.04142761230469
2016-01-04,94.44815063476562
2016-01-05,94.44815063476562
2016-01-07,92.47723388671875
2016-01-08,91.336181640625
2016-01-11,91.90670776367188
2016-01-12,92.52909851074219
2016-01-13,93.82572937011719
2016-01-14,91.02497863769531
2016-01-15,88.43167877197266
2016-01-18,88.068603515625
2016-01-19,88.84660339355469
2016-01-20,86.40890502929688
2016-01-21,88.32794189453125
2016-01-22,92.11416625976562
2016-01-25,91.95857238769531
2016-01-26,93.46269989013672
2016-01-27,92.63282775878906
2016-01-28,91.12870788574219
2016-01-29,92.89215850830078
2016-02-01,91.75108337402344
2016-02-02,92.16603088378906
2016-02-03,89.62459564208984
2016-02-04,91.18057250976562
2016-02-05,90.9212646484375
2016-02-08,86.77196502685547
2016-02-09,81.84468078613281
2016-02-10,82.46708679199219
2016-02-11,78.94017791748047
2016-02-12,79.61444091796875
2016-02-15,83.81559753417969
2016-02-16,85.68277740478516
2016-02-17,87.80927276611328
2016-02-18,86.66822814941406
2016-02-19,85.73462677001953
2016-02-22,89.78021240234375
2016-02-23,89.20966339111328
2016-02-24,87.18689727783203
2016-02-25,89.31339263916016
2016-02-26,90.9212646484375
2016-02-29,90.24697875976562
2016-03-01,91.69923400878906
2016-03-02,91.69923400878906
2016-03-03,91.49177551269531
2016-03-04,91.43992614746094
2016-03-07,89.88391876220703
2016-03-08,90.71378326416016
2016-03-09,92.26976776123047
2016-03-10,92.73656463623047
2016-03-11,96.78211975097656
2016-03-14,96.57465362548828
2016-03-15,95.79666137695312
2016-03-16,94.86305236816406
2016-03-17,94.60374450683594
2016-03-18,95.58917999267578
2016-03-21,93.92948150634766
2016-03-22,93.41082000732422
2016-03-23,91.23243713378906
2016-03-24,90.24697875976562
2016-03-29,90.14325714111328
2016-03-30,90.81752014160156
2016-03-31,90.71378326416016
2016-04-01,90.14325714111328
2016-04-04,90.55819702148438
2016-04-05,88.89846801757812
2016-04-06,89.3410415649414
2016-04-07,89.61762237548828
2016-04-08,91.99635314941406
2016-04-11,91.66444396972656
2016-04-12,91.66444396972656
2016-04-13,94.54106140136719
2016-04-14,94.20913696289062
2016-04-15,93.60063171386719
2016-04-18,93.76659393310547
2016-04-19,94.87297821044922
2016-04-20,94.48574829101562
2016-04-21,95.14956665039062
2016-04-22,94.48574829101562
2016-04-25,93.43466186523438
2016-04-26,96.20063781738281
2016-04-27,97.63895416259766
2016-04-28,97.14107513427734
2016-04-29,95.81340789794922
2016-05-02,95.7027816772461
2016-05-03,94.8176498413086
2016-05-04,93.87722778320312
2016-05-06,93.93253326416016
2016-05-09,95.42615509033203
2016-05-10,96.47724151611328
2016-05-11,95.48148345947266
2016-05-12,93.5453109741211
2016-05-13,94.54106140136719
2016-05-16,94.59638214111328
2016-05-17,94.59638214111328
2016-05-18,94.65169525146484
2016-05-19,95.42615509033203
2016-05-20,96.47724151611328
2016-05-23,96.20063781738281
2016-05-24,98.69002532958984
2016-05-25,100.68152618408203
2016-05-26,101.95384979248047
2016-05-27,102.67302703857422
2016-05-30,103.39218139648438
2016-05-31,101.56663513183594
2016-06-01,101.3453598022461
2016-06-02,101.56663513183594
2016-06-03,99.79642486572266
2016-06-07,101.8432388305664
2016-06-08,101.23473358154297
2016-06-09,99.51980590820312
2016-06-10,97.36235809326172
2016-06-13,95.03892517089844
2016-06-14,92.71551513671875
2016-06-15,95.03892517089844
2016-06-16,93.04742431640625
2016-06-17,94.92829895019531
2016-06-20,98.7453384399414
2016-06-21,99.13258361816406
2016-06-22,99.9623794555664
2016-06-23,100.349609375
2016-06-27,91.27720642089844
2016-06-28,94.92829895019531
2016-06-29,97.25171661376953
2016-06-30,97.19639587402344
2016-07-01,98.02619171142578
2016-07-04,96.47724151611328
2016-07-05,94.31978607177734
2016-07-06,91.22187042236328
2016-07-07,92.8261489868164
2016-07-08,94.37511444091797
2016-07-11,95.53680419921875
2016-07-12,95.86872100830078
2016-07-13,95.14956665039062
2016-07-14,95.97937774658203
2016-07-15,95.92404174804688
2016-07-18,96.03469848632812
2016-07-19,96.36659240722656
2016-07-20,96.97512817382812
2016-07-21,97.97087097167969
2016-07-22,98.96661376953125
2016-07-25,99.07725524902344
2016-07-26,98.8559799194336
2016-07-27,99.57513427734375
2016-07-28,98.4134292602539
2016-07-29,99.46448516845703
2016-08-01,100.51556396484375
2016-08-02,98.80066680908203
2016-08-03,98.69002532958984
2016-08-04,99.63045501708984
2016-08-05,100.62621307373047
2016-08-08,101.45599365234375
2016-08-09,103.39218139648438
2016-08-10,103.17091369628906
2016-08-11,103.94536590576172
2016-08-12,103.7240982055664
2016-08-15,104.00068664550781
2016-08-16,103.00495147705078
2016-08-17,103.447509765625
2016-08-18,103.5581283569336
2016-08-19,103.11558532714844
2016-08-22,103.50279998779297
2016-08-23,104.60922241210938
2016-08-24,104.05602264404297
2016-08-25,104.7198486328125
2016-08-26,105.93687438964844
2016-08-29,105.99219512939453
2016-08-30,107.04328155517578
2016-08-31,108.92413330078125
2016-09-01,107.8177490234375
2016-09-02,109.47733306884766
2016-09-05,109.6432876586914
2016-09-06,107.98370361328125
2016-09-07,108.7028579711914
2016-09-08,109.25605010986328
2016-09-09,108.20497131347656
2016-09-12,108.14964294433594
2016-09-13,107.70710754394531
2016-09-14,107.43050384521484
2016-09-15,108.97946166992188
2016-09-16,107.70710754394531
2016-09-19,108.53690338134766
2016-09-20,109.47733306884766
2016-09-21,110.41775512695312
2016-09-22,111.30286407470703
2016-09-23,110.74969482421875
2016-09-26,109.36668395996094
2016-09-27,109.0347900390625
2016-09-28,109.58797454833984
2016-09-29,110.86031341552734
2016-09-30,111.52415466308594
2016-10-03,112.02200317382812
2016-10-04,110.80499267578125
2016-10-05,110.25181579589844
2016-10-06,111.9666976928711
2016-10-07,112.07736206054688
2016-10-10,113.51564025878906
2016-10-11,112.35394287109375
2016-10-12,111.57946014404297
2016-10-13,110.30712127685547
2016-10-14,111.4688491821289
2016-10-17,111.30286407470703
2016-10-18,112.46459197998047
2016-10-19,112.46459197998047
2016-10-20,113.29438018798828
2016-10-21,114.40077209472656
2016-10-24,113.79225158691406
2016-10-25,116.83482360839844
2016-10-26,117.05609893798828
2016-10-27,118.21781158447266
2016-10-28,118.54972839355469
2016-10-31,117.05609893798828
2016-11-01,115.34120178222656
2016-11-02,114.17950439453125
2016-11-03,115.0645980834961
2016-11-04,113.9582290649414
2016-11-07,115.5625
2016-11-08,116.5582275390625
2016-11-09,118.27313995361328
2016-11-10,117.99655151367188
2016-11-11,117.77525329589844
2016-11-14,116.6135482788086
2016-11-15,117.71993255615234
2016-11-16,117.33270263671875
2016-11-17,118.3837890625
2016-11-18,117.4433364868164
2016-11-21,117.4433364868164
2016-11-22,118.88164520263672
2016-11-23,118.60503387451172
2016-11-24,118.32846069335938
2016-11-25,118.66036987304688
2016-11-28,116.66886901855469
2016-11-29,116.83482360839844
2016-11-30,117.77525329589844
2016-12-01,117.77525329589844
2016-12-02,117.49864196777344
2016-12-05,118.54972839355469
2016-12-06,120.43058776855469
2016-12-07,121.868896484375
2016-12-08,122.86466217041016
2016-12-09,124.24764251708984
2016-12-12,124.24764251708984
2016-12-13,125.18807983398438
2016-12-14,123.86039733886719
2016-12-15,126.01787567138672
2016-12-16,125.5752944946289
2016-12-19,123.91572570800781
2016-12-20,123.86039733886719
2016-12-21,122.86466217041016
2016-12-22,122.42208862304688
2016-12-23,122.80935668945312
2016-12-27,123.52849578857422
2016-12-28,122.86466217041016
2016-12-29,121.97953796386719
2016-12-30,121.868896484375
2017-01-02,123.03060913085938
2017-01-03,125.0221176147461
2017-01-04,125.68594360351562
2017-01-05,123.52849578857422
2017-01-09,118.99230194091797
2017-01-10,118.93696594238281
2017-01-11,119.047607421875
2017-01-12,117.99655151367188
2017-01-13,120.37528991699219
2017-01-16,119.60079956054688
2017-01-17,117.94121551513672
2017-01-18,118.16249084472656
2017-01-19,118.10717010498047
2017-01-20,120.31996154785156
2017-01-23,119.60079956054688
2017-01-24,120.65187072753906
2017-01-25,122.80935668945312
2017-01-26,123.80509185791016
2017-01-27,123.08592224121094
2017-01-30,122.1455078125
2017-01-31,122.31146240234375
2017-02-01,124.19232177734375
2017-02-02,124.85616302490234
2017-02-03,126.01787567138672
2017-02-06,125.18807983398438
2017-02-07,124.9114990234375
2017-02-08,125.0221176147461
2017-02-09,126.2944564819336
2017-02-10,126.12850952148438
2017-02-13,126.2944564819336
2017-02-14,125.96255493164062
2017-02-15,127.06893157958984
2017-02-16,127.84341430664062
2017-02-17,128.0093536376953
2017-02-20,127.84341430664062
2017-02-21,127.124267578125
2017-02-22,125.51997375488281
2017-02-23,125.85189056396484
2017-02-24,123.9710464477539
2017-02-27,123.1412353515625
2017-02-28,123.30720520019531
2017-03-01,126.01787567138672
2017-03-02,124.7455062866211
2017-03-03,124.9114990234375
2017-03-06,124.3582763671875
2017-03-07,121.59230041503906
2017-03-08,121.97953796386719
2017-03-09,122.80935668945312
2017-03-10,122.36676788330078
2017-03-13,122.42208862304688
2017-03-14,121.92423248291016
2017-03-15,122.86466217041016
2017-03-16,122.91999053955078
2017-03-17,123.03060913085938
2017-03-20,122.6987075805664
2017-03-21,122.6987075805664
2017-03-22,122.1455078125
2017-03-23,121.48167419433594
2017-03-24,121.14973449707031
2017-03-27,119.9327163696289
2017-03-28,120.37528991699219
2017-03-29,121.70294189453125
2017-03-30,122.2008285522461
2017-03-31,122.14197540283203
2017-04-03,121.78898620605469
2017-04-04,121.31828308105469
2017-04-05,121.20061492919922
2017-04-06,121.37712097167969
2017-04-07,120.67110443115234
2017-04-10,121.08296203613281
2017-04-11,121.25944519042969
2017-04-12,121.90665435791016
2017-04-13,120.90645599365234
2017-04-18,119.6708984375
2017-04-19,120.02393341064453
2017-04-20,120.31807708740234
2017-04-21,120.4946060180664
2017-04-24,124.43657684326172
2017-04-25,123.02450561523438
2017-04-26,123.08334350585938
2017-04-27,121.84782409667969
2017-04-28,123.49520111083984
2017-05-02,123.78938293457031
2017-05-03,124.55422973632812
2017-05-04,124.49539947509766
2017-05-05,125.31909942626953
2017-05-08,124.55422973632812
2017-05-09,127.02529907226562
2017-05-10,127.43717193603516
2017-05-11,126.84883117675781
2017-05-12,127.31948852539062
2017-05-15,127.6724853515625
2017-05-16,127.08414459228516
2017-05-17,124.73072814941406
2017-05-18,122.25965881347656
2017-05-19,121.31828308105469
2017-05-22,121.37712097167969
2017-05-23,121.55364990234375
2017-05-24,120.90645599365234
2017-05-26,120.43575286865234
2017-05-29,120.84761047363281
2017-05-30,123.67171478271484
2017-05-31,123.25984191894531
2017-06-01,122.37732696533203
2017-06-02,122.14197540283203
2017-06-05,121.84782409667969
2017-06-06,121.84782409667969
2017-06-07,124.02471160888672
2017-06-08,124.14237213134766
2017-06-09,124.49539947509766
2017-06-12,123.67171478271484
2017-06-13,123.90704345703125
2017-06-14,122.96566772460938
2017-06-15,123.20101165771484
2017-06-16,123.20101165771484
2017-06-19,124.7895736694336
2017-06-20,122.96566772460938
2017-06-21,121.43595886230469
2017-06-22,120.5534439086914
2017-06-23,120.5534439086914
2017-06-26,120.43575286865234
2017-06-27,120.43575286865234
2017-06-28,121.61247253417969
2017-06-29,121.55364990234375
2017-06-30,120.78878021240234
2017-07-03,123.84819793701172
2017-07-04,125.20143127441406
2017-07-05,124.84839630126953
2017-07-06,124.7895736694336
2017-07-07,125.02491760253906
2017-07-10,125.02491760253906
2017-07-11,124.96607208251953
2017-07-12,126.02510070800781
2017-07-13,126.14278411865234
2017-07-14,125.7897720336914
2017-07-17,125.554443359375
2017-07-18,124.02471160888672
2017-07-19,125.02491760253906
2017-07-20,125.554443359375
2017-07-21,125.67210388183594
2017-07-24,124.7895736694336
2017-07-25,124.55422973632812
2017-07-26,125.26026153564453
2017-07-27,125.20143127441406
2017-07-28,124.90724182128906
2017-07-31,124.02471160888672
2017-08-01,125.3779296875
2017-08-02,125.02491760253906
2017-08-03,125.08377075195312
2017-08-04,126.37812805175781
2017-08-07,126.78997039794922
2017-08-08,126.73113250732422
2017-08-09,126.14278411865234
2017-08-10,125.26026153564453
2017-08-11,123.78938293457031
2017-08-14,125.43675994873047
2017-08-15,125.9662857055664
2017-08-16,126.67230224609375
2017-08-17,125.9662857055664
2017-08-18,125.31909942626953
2017-08-21,124.73072814941406
2017-08-22,125.554443359375
2017-08-23,125.20143127441406
2017-08-24,124.67191314697266
2017-08-25,124.96607208251953
2017-08-28,124.37771606445312
2017-08-29,122.9068374633789
2017-08-30,125.90744018554688
2017-08-31,126.37812805175781
2017-09-01,126.20161437988281
2017-09-04,125.3779296875
2017-09-05,124.02471160888672
2017-09-06,123.96587371826172
2017-09-07,123.90704345703125
2017-09-08,125.20143127441406
2017-09-11,127.20182800292969
2017-09-12,128.02552795410156
2017-09-13,127.96669006347656
2017-09-14,127.7901611328125
2017-09-15,126.55464172363281
2017-09-18,127.55480194091797
2017-09-19,127.96669006347656
2017-09-20,127.90782928466797
2017-09-21,128.67269897460938
2017-09-22,128.84921264648438
2017-09-25,128.55503845214844
2017-09-26,129.55523681640625
2017-09-27,131.9086456298828
2017-09-28,131.26145935058594
2017-09-29,132.49697875976562
2017-10-02,131.37913513183594
2017-10-03,131.9674835205078
2017-10-04,130.96726989746094
2017-10-05,131.08494567871094
2017-10-06,130.73191833496094
2017-10-09,129.43756103515625
2017-10-10,129.2610321044922
2017-10-11,127.6136703491211
2017-10-12,127.37832641601562
2017-10-13,125.84860229492188
2017-10-16,125.554443359375
2017-10-17,126.78997039794922
2017-10-18,125.67210388183594
2017-10-19,124.49539947509766
2017-10-20,125.67210388183594
2017-10-23,125.20143127441406
2017-10-24,121.25944519042969
2017-10-25,120.78878021240234
2017-10-26,123.08334350585938
2017-10-27,123.43638610839844
2017-10-30,122.78916931152344
2017-10-31,122.25965881347656
2017-11-01,120.96527862548828
2017-11-02,121.84782409667969
2017-11-03,121.02413177490234
2017-11-06,120.61226654052734
2017-11-07,121.49478912353516
2017-11-08,121.90665435791016
2017-11-09,121.20061492919922
2017-11-10,120.84761047363281
2017-11-13,119.6708984375
2017-11-14,118.43535614013672
2017-11-15,118.61185455322266
2017-11-16,117.61166381835938
2017-11-17,115.14059448242188
2017-11-20,114.25807189941406
2017-11-21,115.19941711425781
2017-11-22,114.72876739501953
2017-11-23,114.6698989868164
2017-11-24,115.84661865234375
2017-11-27,115.72894287109375
2017-11-28,117.08216857910156
2017-11-29,117.2586669921875
2017-11-30,117.61166381835938
2017-12-01,115.67010498046875
2017-12-04,117.31748962402344
2017-12-05,116.96446990966797
2017-12-06,114.9052505493164
2017-12-07,115.67010498046875
2017-12-08,118.78838348388672
2017-12-11,119.20024108886719
2017-12-12,119.25907135009766
2017-12-13,118.08234405517578
2017-12-14,116.96446990966797
2017-12-15,117.72933959960938
2017-12-18,119.61205291748047
2017-12-19,119.43556213378906
2017-12-20,118.96488952636719
2017-12-21,119.49440002441406
2017-12-22,118.90605926513672
2017-12-27,117.67051696777344
2017-12-28,117.4940185546875
2017-12-29,116.43497467041016
2018-01-02,116.96446990966797
2018-01-03,116.08196258544922
2018-01-04,117.14099884033203
2018-01-05,117.67051696777344
2018-01-08,117.67051696777344
2018-01-09,120.61226654052734
2018-01-10,120.67110443115234
2018-01-11,120.90645599365234
2018-01-12,120.2004165649414
2018-01-15,117.43516540527344
2018-01-16,115.46419525146484
2018-01-17,116.67030334472656
2018-01-18,117.9058609008789
2018-01-19,117.9058609008789
2018-01-22,119.37673950195312
2018-01-23,120.90645599365234
2018-01-24,119.96507263183594
2018-01-25,117.67051696777344
2018-01-26,118.43535614013672
2018-01-29,119.14138793945312
2018-01-30,118.02351379394531
2018-01-31,118.49418640136719
2018-02-01,119.78858184814453
2018-02-02,118.31771087646484
2018-02-05,115.93484497070312
2018-02-06,114.61107635498047
2018-02-07,118.90605926513672
2018-02-08,117.3763427734375
2018-02-09,115.25825500488281
2018-02-12,117.61166381835938
2018-02-13,117.08216857910156
2018-02-14,120.1416015625
2018-02-15,120.84761047363281
2018-02-16,121.43595886230469
2018-02-19,121.08296203613281
2018-02-20,121.43595886230469
2018-02-21,122.43616485595703
2018-02-22,122.2008285522461
2018-02-23,122.3185043334961
2018-02-26,123.20101165771484
2018-02-27,123.02450561523438
2018-02-28,122.96566772460938
2018-03-01,122.2008285522461
2018-03-02,119.78858184814453
2018-03-05,121.08296203613281
2018-03-06,122.67150115966797
2018-03-07,123.84819793701172
2018-03-08,123.78938293457031
2018-03-09,123.84819793701172
2018-03-12,124.37771606445312
2018-03-13,122.96566772460938
2018-03-14,124.14237213134766
2018-03-15,123.67171478271484
2018-03-16,123.90704345703125
2018-03-19,121.02413177490234
2018-03-20,121.31828308105469
2018-03-21,120.5534439086914
2018-03-22,116.9350814819336
2018-03-23,116.74620056152344
2018-03-26,116.17963409423828
2018-03-27,116.085205078125
2018-03-28,117.31278228759766
2018-03-29,117.72196960449219
2018-04-03,116.46292114257812
2018-04-04,116.62029266357422
2018-04-05,118.54036712646484
2018-04-06,116.7776870727539
2018-04-09,116.24256896972656
2018-04-10,116.58882904052734
2018-04-11,113.81890106201172
2018-04-12,114.07069396972656
2018-04-13,114.10218048095703
2018-04-16,114.9835205078125
2018-04-17,115.89635467529297
2018-04-18,116.085205078125
2018-04-19,116.58882904052734
2018-04-20,116.9350814819336
2018-04-23,118.98104095458984
2018-04-24,118.13118743896484
2018-04-25,118.76068878173828
2018-04-26,120.46044921875
2018-04-27,121.24736022949219
2018-04-30,120.2086410522461
2018-05-02,119.1069564819336
2018-05-03,117.28131103515625
2018-05-04,118.4774169921875
2018-05-07,119.23284912109375
2018-05-08,119.79943084716797
2018-05-09,123.19889831542969
2018-05-11,122.75823211669922
2018-05-14,121.12145233154297
2018-05-15,121.84539794921875
2018-05-16,120.80667877197266
2018-05-17,121.93982696533203
2018-05-18,121.9712905883789
2018-05-21,121.15290832519531
2018-05-22,121.27881622314453
2018-05-23,119.26432037353516
2018-05-24,118.22559356689453
2018-05-25,117.1553955078125
2018-05-28,116.87210845947266
2018-05-29,115.4241943359375
2018-05-30,115.32977294921875
2018-05-31,115.39273071289062
2018-06-01,116.84063720703125
2018-06-04,116.68327331542969
2018-06-05,115.77042388916016
2018-06-06,115.77042388916016
2018-06-07,116.58882904052734
2018-06-08,117.69049835205078
2018-06-11,118.98104095458984
2018-06-12,119.1698989868164
2018-06-13,117.75347137451172
2018-06-14,119.48467254638672
2018-06-15,118.35150909423828
2018-06-18,118.16265869140625
2018-06-19,119.01251220703125
2018-06-20,119.70499420166016
2018-06-21,118.4774169921875
2018-06-22,118.4774169921875
2018-06-25,118.69775390625
2018-06-26,119.1698989868164
2018-06-27,119.64205932617188
2018-06-28,120.2086410522461
2018-06-29,120.74372100830078
2018-07-02,119.79943084716797
2018-07-03,120.74372100830078
2018-07-04,120.90111541748047
2018-07-05,121.49915313720703
2018-07-06,121.3417739868164
2018-07-09,122.4749526977539
2018-07-10,123.54513549804688
2018-07-11,122.1601791381836
2018-07-12,122.03426361083984
2018-07-13,121.87688446044922
2018-07-16,121.87688446044922
2018-07-17,122.25460052490234
2018-07-18,120.11418151855469
2018-07-19,120.74372100830078
2018-07-20,123.5136489868164
2018-07-23,124.11170959472656
2018-07-24,127.73149108886719
2018-07-25,128.3610076904297
2018-07-26,129.4312286376953
2018-07-27,130.5643768310547
2018-07-30,130.3755340576172
2018-07-31,131.0679931640625
2018-08-01,129.49417114257812
2018-08-02,128.86463928222656
2018-08-03,128.73875427246094
2018-08-06,128.3610076904297
2018-08-07,128.92759704589844
2018-08-08,129.30531311035156
2018-08-09,129.99778747558594
2018-08-10,128.6128387451172
2018-08-13,128.42396545410156
2018-08-14,128.67578125
2018-08-15,128.6128387451172
2018-08-16,130.8162078857422
2018-08-17,131.5086669921875
2018-08-20,131.1938934326172
2018-08-21,131.4457244873047
2018-08-22,131.63455200195312
2018-08-23,130.94207763671875
2018-08-24,131.76048278808594
2018-08-27,133.01954650878906
2018-08-28,133.01954650878906
2018-08-29,134.2156524658203
2018-08-30,134.0268096923828
2018-08-31,133.96383666992188
2018-09-03,134.27859497070312
2018-09-04,134.27859497070312
2018-09-05,134.08975219726562
2018-09-06,134.08975219726562
2018-09-07,133.3343048095703
2018-09-10,134.27859497070312
2018-09-11,133.64906311035156
2018-09-12,133.46022033691406
2018-09-13,134.2156524658203
2018-09-14,134.46746826171875
2018-09-17,133.8379364013672
2018-09-18,132.45297241210938
2018-09-19,132.0122833251953
2018-09-20,134.08975219726562
2018-09-21,135.97833251953125
2018-09-24,135.66357421875
2018-09-25,137.11148071289062
2018-09-26,137.36329650878906
2018-09-27,139.06301879882812
2018-09-28,138.685302734375
2018-10-01,138.30758666992188
2018-10-02,137.61509704589844
2018-10-03,129.68304443359375
2018-10-04,127.7944564819336
2018-10-05,125.96882629394531
2018-10-08,125.0560073852539
2018-10-09,124.42647552490234
2018-10-10,125.46519470214844
2018-10-11,122.41197204589844
2018-10-12,121.81393432617188
2018-10-15,122.50642395019531
2018-10-16,124.58386993408203
2018-10-17,123.67103576660156
2018-10-18,121.46766662597656
2018-10-19,122.34902954101562
2018-10-22,121.18438720703125
2018-10-23,123.482177734375
2018-10-24,126.09471130371094
2018-10-25,129.0535125732422
2018-10-26,127.7944564819336
2018-10-29,128.4869384765625
2018-10-30,129.36827087402344
2018-10-31,129.74598693847656
2018-11-01,128.9905548095703
2018-11-02,129.2423858642578
2018-11-05,129.4312286376953
2018-11-06,129.68304443359375
2018-11-07,130.24960327148438
2018-11-08,130.94207763671875
2018-11-09,131.0050506591797
2018-11-12,130.06076049804688
2018-11-13,130.06076049804688
2018-11-14,129.49417114257812
2018-11-15,128.73875427246094
2018-11-16,129.93484497070312
2018-11-19,129.74598693847656
2018-11-20,127.03898620605469
2018-11-21,127.4167251586914
2018-11-22,126.53538513183594
2018-11-23,128.1092071533203
2018-11-26,129.68304443359375
2018-11-27,131.76048278808594
2018-11-28,132.201171875
2018-11-29,132.64183044433594
2018-11-30,133.1454620361328
2018-12-03,133.01954650878906
2018-12-04,131.0679931640625
2018-12-05,130.12371826171875
2018-12-06,126.53538513183594
2018-12-07,129.8719024658203
2018-12-10,126.78719329833984
2018-12-11,128.17218017578125
2018-12-12,131.1938934326172
2018-12-13,129.11647033691406
2018-12-14,129.0535125732422
2018-12-17,127.7944564819336
2018-12-18,126.59834289550781
2018-12-19,127.10197448730469
2018-12-20,125.84290313720703
2018-12-21,124.14318084716797
2018-12-27,122.12869262695312
2018-12-28,124.48941802978516
2019-01-02,124.67828369140625
2019-01-03,124.77271270751953
2019-01-04,128.17218017578125
2019-01-07,128.3610076904297
2019-01-08,128.6128387451172
2019-01-09,129.36827087402344
2019-01-10,131.1938934326172
2019-01-11,131.8234405517578
2019-01-14,132.3900146484375
2019-01-15,131.94935607910156
2019-01-16,133.3343048095703
2019-01-17,133.58612060546875
2019-01-18,134.97108459472656
2019-01-21,134.65631103515625
2019-01-22,133.08248901367188
2019-01-23,130.5643768310547
2019-01-24,132.3270721435547
2019-01-25,132.83067321777344
2019-01-28,131.76048278808594
2019-01-29,128.6128387451172
2019-01-30,129.55714416503906
2019-01-31,129.11647033691406
2019-02-01,128.9905548095703
2019-02-04,129.8719024658203
2019-02-05,131.63455200195312
2019-02-06,130.879150390625
2019-02-07,129.99778747558594
2019-02-08,129.99778747558594
2019-02-11,130.94207763671875
2019-02-12,130.3755340576172
2019-02-13,129.80892944335938
2019-02-14,129.2423858642578
2019-02-15,131.94935607910156
2019-02-18,131.57162475585938
2019-02-19,132.7047576904297
2019-02-20,114.60580444335938
2019-02-21,103.90381622314453
2019-02-22,107.90131378173828
2019-02-25,109.16038513183594
2019-02-26,104.87958526611328
2019-02-27,106.45340728759766
2019-02-28,106.83113098144531
2019-03-01,107.58655548095703
2019-03-04,109.03447723388672
2019-03-05,109.22334289550781
2019-03-06,109.50662231445312
2019-03-07,108.87709045410156
2019-03-08,108.84561157226562
2019-03-11,109.91584014892578
2019-03-12,109.50662231445312
2019-03-13,109.66400909423828
2019-03-14,110.8915786743164
2019-03-15,111.2693099975586
2019-03-18,112.5598373413086
2019-03-19,112.43394470214844
2019-03-20,111.9303207397461
2019-03-21,112.68575286865234
2019-03-22,110.92304992675781
2019-03-25,109.66400909423828
2019-03-26,110.16763305664062
2019-03-27,97.04193878173828
2019-03-28,89.48759460449219
2019-03-29,91.86553192138672
2019-04-01,94.89390563964844
2019-04-02,100.7128677368164
2019-04-03,101.62210083007812
2019-04-04,102.496337890625
2019-04-05,102.39142608642578
2019-04-08,103.02088165283203
2019-04-09,103.26565551757812
2019-04-10,102.81106567382812
2019-04-11,103.61537170410156
2019-04-12,104.6994400024414
2019-04-15,105.608642578125
2019-04-16,107.21725463867188
2019-04-17,108.16143035888672
2019-04-18,108.30132293701172
2019-04-23,108.05652618408203
2019-04-24,108.05652618408203
2019-04-25,106.5528335571289
2019-04-26,108.30132293701172
2019-04-29,110.08477020263672
2019-04-30,107.7417984008789
2019-05-02,107.3221664428711
2019-05-03,108.54610443115234
