Date,MUTHOOTFIN.NS
2016-08-17,303.81640625
2016-08-18,304.6642150878906
2016-08-19,296.6522521972656
2016-08-22,290.12408447265625
2016-08-23,283.4686584472656
2016-08-24,285.37628173828125
2016-08-25,276.2198181152344
2016-08-26,284.486083984375
2016-08-29,287.79254150390625
2016-08-30,300.29791259765625
2016-08-31,318.56842041015625
2016-09-01,308.097900390625
2016-09-02,305.25762939453125
2016-09-06,303.689208984375
2016-09-07,312.1673889160156
2016-09-08,317.7206115722656
2016-09-09,310.6412658691406
2016-09-12,295.8892517089844
2016-09-14,284.69805908203125
2016-09-15,292.3708190917969
2016-09-16,290.6327209472656
2016-09-19,296.31317138671875
2016-09-20,300.2131042480469
2016-09-21,308.05548095703125
2016-09-22,326.7499084472656
2016-09-23,317.93255615234375
2016-09-26,312.1673889160156
2016-09-27,316.49127197265625
2016-09-28,308.86090087890625
2016-09-29,289.8273010253906
2016-09-30,295.7196350097656
2016-10-03,297.669677734375
2016-10-04,296.3555603027344
2016-10-05,293.0914306640625
2016-10-06,289.3186340332031
2016-10-07,287.283935546875
2016-10-10,291.39581298828125
2016-10-13,290.8023376464844
2016-10-14,296.82183837890625
2016-10-17,294.4479675292969
2016-10-18,298.0087890625
2016-10-19,292.1588134765625
2016-10-20,296.1011962890625
2016-10-21,293.4305725097656
2016-10-24,310.00543212890625
2016-10-25,313.5662841796875
2016-10-26,308.0130310058594
2016-10-27,302.4174499511719
2016-10-28,304.2826232910156
2016-11-01,306.698974609375
2016-11-02,298.9837646484375
2016-11-03,297.669677734375
2016-11-04,291.3110046386719
2016-11-07,299.9163818359375
2016-11-08,306.78375244140625
2016-11-09,303.9859313964844
2016-11-10,300.42510986328125
2016-11-11,289.4881896972656
2016-11-15,273.4219970703125
2016-11-16,262.6122741699219
2016-11-17,267.7840270996094
2016-11-18,255.82972717285156
2016-11-21,245.35916137695312
2016-11-22,251.166748046875
2016-11-23,251.20912170410156
2016-11-24,244.29937744140625
2016-11-25,244.4689483642578
2016-11-28,242.05262756347656
2016-11-29,261.72210693359375
2016-11-30,256.84710693359375
2016-12-01,255.9569549560547
2016-12-02,250.5308837890625
2016-12-05,248.5808868408203
2016-12-06,252.7775421142578
2016-12-07,253.2862548828125
2016-12-08,253.41339111328125
2016-12-09,257.4405517578125
2016-12-12,251.8025665283203
2016-12-13,245.61351013183594
2016-12-14,235.94833374023438
2016-12-15,229.50491333007812
2016-12-16,228.8690643310547
2016-12-19,226.41038513183594
2016-12-20,226.24082946777344
2016-12-21,227.3005828857422
2016-12-22,230.564697265625
2016-12-23,233.15054321289062
2016-12-26,228.61468505859375
2016-12-27,230.86138916015625
2016-12-28,232.6842498779297
2016-12-29,239.00050354003906
2016-12-30,239.6787872314453
2017-01-02,241.79830932617188
2017-01-03,242.94288635253906
2017-01-04,243.23960876464844
2017-01-05,248.32652282714844
2017-01-06,250.23414611816406
2017-01-09,247.436279296875
2017-01-10,244.2570037841797
2017-01-11,245.06234741210938
2017-01-12,246.5885009765625
2017-01-13,252.0569305419922
2017-01-16,256.63519287109375
2017-01-17,263.205810546875
2017-01-18,263.163330078125
2017-01-19,258.92425537109375
2017-01-20,250.23414611816406
2017-01-23,250.8275909423828
2017-01-24,253.3710479736328
2017-01-25,272.6165466308594
2017-01-27,271.9383544921875
2017-01-30,271.3448486328125
2017-01-31,259.13623046875
2017-02-01,274.43939208984375
2017-02-02,293.727294921875
2017-02-03,291.2262268066406
2017-02-06,298.602294921875
2017-02-07,288.5979919433594
2017-02-08,281.3490905761719
2017-02-09,287.41107177734375
2017-02-10,288.9794921875
2017-02-13,278.72088623046875
2017-02-14,284.0197448730469
2017-02-15,281.3067321777344
2017-02-16,295.126220703125
2017-02-17,295.3805236816406
2017-02-20,297.076171875
2017-02-21,296.82183837890625
2017-02-22,297.076171875
2017-02-23,299.8739929199219
2017-02-27,301.6544494628906
2017-02-28,302.078369140625
2017-03-01,304.1978759765625
2017-03-02,300.42510986328125
2017-03-03,294.4903259277344
2017-03-06,296.8642272949219
2017-03-07,297.8816223144531
2017-03-08,298.8142395019531
2017-03-09,298.3055114746094
2017-03-10,287.1566467285156
2017-03-14,289.0643005371094
2017-03-15,291.39581298828125
2017-03-16,295.55010986328125
2017-03-17,295.9740295410156
2017-03-20,292.328369140625
2017-03-21,297.2457275390625
2017-03-22,294.27838134765625
2017-03-23,299.7468566894531
2017-03-24,296.9065856933594
2017-03-27,296.82183837890625
2017-03-28,297.54248046875
2017-03-29,320.6879577636719
2017-03-30,321.9801940917969
2017-03-31,317.8450927734375
2017-04-03,327.9244689941406
2017-04-05,341.23443603515625
2017-04-06,327.4506530761719
2017-04-07,324.8661804199219
2017-04-10,323.2724304199219
2017-04-11,331.8011474609375
2017-04-12,329.47515869140625
2017-04-13,335.6347351074219
2017-04-17,340.0283508300781
2017-04-18,341.4928283691406
2017-04-19,350.62457275390625
2017-04-20,358.85174560546875
2017-04-21,350.1507873535156
2017-04-24,340.41595458984375
2017-04-25,339.3822021484375
2017-04-26,335.0747375488281
2017-04-27,344.93878173828125
2017-04-28,339.6837463378906
2017-05-02,339.1237487792969
2017-05-03,340.717529296875
2017-05-04,344.8096008300781
2017-05-05,337.44384765625
2017-05-08,339.89910888671875
2017-05-09,341.3205871582031
2017-05-10,343.5603942871094
2017-05-11,340.88983154296875
2017-05-12,336.5824279785156
2017-05-15,338.0899963378906
2017-05-16,340.1144714355469
2017-05-17,340.41595458984375
2017-05-18,326.6753234863281
2017-05-19,326.6322021484375
2017-05-22,332.0595703125
2017-05-23,329.81976318359375
2017-05-24,332.5764465332031
2017-05-25,335.4624938964844
2017-05-26,343.6466064453125
2017-05-29,336.8408203125
2017-05-30,340.329833984375
2017-05-31,355.4919738769531
2017-06-01,353.16595458984375
2017-06-02,368.88812255859375
2017-06-05,373.54010009765625
2017-06-06,366.00213623046875
2017-06-07,378.36444091796875
2017-06-08,375.22003173828125
2017-06-09,384.8255615234375
2017-06-12,387.1946716308594
2017-06-13,400.3323059082031
2017-06-14,410.8424377441406
2017-06-15,407.31036376953125
2017-06-16,406.491943359375
2017-06-19,396.0249328613281
2017-06-20,400.4184265136719
2017-06-21,395.50799560546875
2017-06-22,388.6592102050781
2017-06-23,385.2132568359375
2017-06-27,375.6507873535156
2017-06-28,384.35174560546875
2017-06-29,396.3694763183594
2017-06-30,392.1051025390625
2017-07-03,393.3111877441406
2017-07-04,388.18536376953125
2017-07-05,388.6592102050781
2017-07-06,384.73944091796875
2017-07-07,386.7208251953125
2017-07-10,387.2377014160156
2017-07-11,383.4041442871094
2017-07-12,402.9598083496094
2017-07-13,404.5966491699219
2017-07-14,407.3534240722656
2017-07-17,403.5198059082031
2017-07-18,403.9505615234375
2017-07-19,405.3719787597656
2017-07-20,396.41253662109375
2017-07-21,390.03753662109375
2017-07-24,397.4463195800781
2017-07-25,401.4092102050781
2017-07-26,411.4885559082031
2017-07-27,400.8923034667969
2017-07-28,402.7445068359375
2017-07-31,408.4733581542969
2017-08-01,405.3719787597656
2017-08-02,400.1169738769531
2017-08-03,391.02825927734375
2017-08-04,397.7909240722656
2017-08-07,408.6456298828125
2017-08-08,413.16845703125
2017-08-09,394.0003662109375
2017-08-10,374.48773193359375
2017-08-11,381.5088806152344
2017-08-14,391.02825927734375
2017-08-16,390.8990478515625
2017-08-17,399.5139465332031
2017-08-18,399.7292785644531
2017-08-21,391.67437744140625
2017-08-22,381.5519104003906
2017-08-23,382.88726806640625
2017-08-24,381.85345458984375
2017-08-28,390.3821105957031
2017-08-29,390.76983642578125
2017-08-30,398.9108581542969
2017-08-31,410.2825012207031
2017-09-01,409.93792724609375
2017-09-04,398.82470703125
2017-09-05,401.62457275390625
2017-09-06,435.1363830566406
2017-09-07,424.3246154785156
2017-09-08,422.0848083496094
2017-09-11,433.24102783203125
2017-09-12,446.29254150390625
2017-09-13,437.80694580078125
2017-09-14,437.4192810058594
2017-09-15,437.1608581542969
2017-09-18,438.3238220214844
2017-09-19,439.2715148925781
2017-09-20,441.640625
2017-09-21,433.4133605957031
2017-09-22,420.57720947265625
2017-09-25,410.5840148925781
2017-09-26,412.1346435546875
2017-09-27,396.80023193359375
2017-09-28,395.2926330566406
2017-09-29,409.11944580078125
2017-10-03,410.7993469238281
2017-10-04,407.9995422363281
2017-10-05,411.1439208984375
2017-10-06,425.2723083496094
2017-10-09,418.85430908203125
2017-10-10,423.1617126464844
2017-10-11,415.83905029296875
2017-10-12,426.7368469238281
2017-10-13,429.1490173339844
2017-10-16,433.62872314453125
2017-10-17,431.0011901855469
2017-10-18,433.24102783203125
2017-10-19,430.3981628417969
2017-10-23,429.8812561035156
2017-10-24,429.9674072265625
2017-10-25,419.93115234375
2017-10-26,419.0696716308594
2017-10-27,414.546875
2017-10-30,427.94293212890625
2017-10-31,424.9707946777344
2017-11-01,440.95135498046875
2017-11-02,436.0839538574219
2017-11-03,428.33062744140625
2017-11-06,424.1092834472656
2017-11-07,403.5198059082031
2017-11-08,408.8610534667969
2017-11-09,422.42938232421875
2017-11-10,416.7866516113281
2017-11-13,402.35675048828125
2017-11-14,388.83148193359375
2017-11-15,370.4388122558594
2017-11-16,394.64654541015625
2017-11-17,393.3111877441406
2017-11-20,387.4100036621094
2017-11-21,389.73602294921875
2017-11-22,397.05865478515625
2017-11-23,390.7267150878906
2017-11-24,388.5730285644531
2017-11-27,398.99700927734375
2017-11-28,391.41595458984375
2017-11-29,391.2867431640625
2017-11-30,381.12115478515625
2017-12-01,379.4843444824219
2017-12-04,379.0105285644531
2017-12-05,377.5890808105469
2017-12-06,371.1279296875
2017-12-07,374.703125
2017-12-08,378.4075012207031
2017-12-11,377.1583251953125
2017-12-12,371.6878967285156
2017-12-13,355.79351806640625
2017-12-14,363.6330871582031
2017-12-15,370.1372375488281
2017-12-18,378.9244079589844
2017-12-19,383.0164489746094
2017-12-20,383.14569091796875
2017-12-21,406.79345703125
2017-12-22,399.21234130859375
2017-12-26,399.6000671386719
2017-12-27,410.1962890625
2017-12-28,408.21490478515625
2017-12-29,408.9040832519531
2018-01-01,405.1566162109375
2018-01-02,395.3357238769531
2018-01-03,394.0003662109375
2018-01-04,397.9632263183594
2018-01-05,406.31964111328125
2018-01-08,405.1997375488281
2018-01-09,406.2765808105469
2018-01-10,392.3635559082031
2018-01-11,388.6160583496094
2018-01-12,388.960693359375
2018-01-15,390.3821105957031
2018-01-16,377.8475646972656
2018-01-17,372.3770446777344
2018-01-18,371.4725646972656
2018-01-19,374.1000671386719
2018-01-22,373.2386169433594
2018-01-23,375.17694091796875
2018-01-24,367.9835205078125
2018-01-25,366.94976806640625
2018-01-29,361.6516418457031
2018-01-30,363.76226806640625
2018-01-31,357.7318420410156
2018-02-01,376.8137512207031
2018-02-02,346.4033203125
2018-02-05,341.1913146972656
2018-02-06,337.44384765625
2018-02-07,347.1356201171875
2018-02-08,371.04180908203125
2018-02-09,363.4607238769531
2018-02-12,359.7132263183594
2018-02-14,362.2116394042969
2018-02-15,363.00579833984375
2018-02-16,359.7847595214844
2018-02-19,346.85650634765625
2018-02-20,336.0020751953125
2018-02-21,333.0899353027344
2018-02-22,326.9567565917969
2018-02-23,342.2235107421875
2018-02-26,342.84124755859375
2018-02-27,344.8268127441406
2018-02-28,345.7534484863281
2018-03-01,342.66473388671875
2018-03-05,341.5616760253906
2018-03-06,336.6639404296875
2018-03-07,333.35467529296875
2018-03-08,336.4874572753906
2018-03-09,327.0890808105469
2018-03-12,333.7076721191406
2018-03-13,351.2688903808594
2018-03-14,351.31304931640625
2018-03-15,350.87176513671875
2018-03-16,350.033447265625
2018-03-19,343.1059875488281
2018-03-20,343.6795959472656
2018-03-21,348.0919494628906
2018-03-22,343.4590148925781
2018-03-23,336.57568359375
2018-03-26,339.00250244140625
2018-03-27,356.078369140625
2018-03-28,359.56414794921875
2018-04-02,365.0354919433594
2018-04-03,367.8152770996094
2018-04-04,366.4915466308594
2018-04-05,381.8907775878906
2018-04-06,376.99298095703125
2018-04-09,375.2721862792969
2018-04-10,384.449951171875
2018-04-11,383.1261901855469
2018-04-12,378.2284851074219
2018-04-13,380.52294921875
2018-04-16,390.8919982910156
2018-04-17,388.0239562988281
2018-04-18,378.4491271972656
2018-04-19,377.83135986328125
2018-04-20,382.42022705078125
2018-04-23,386.4796447753906
2018-04-24,393.0540466308594
2018-04-25,386.8326110839844
2018-04-26,391.3332214355469
2018-04-27,396.5398864746094
2018-04-30,397.863525390625
2018-05-02,391.6420593261719
2018-05-03,390.7596435546875
2018-05-04,390.4066162109375
2018-05-07,389.5683288574219
2018-05-08,390.7596435546875
2018-05-09,385.9060363769531
2018-05-10,382.9056091308594
2018-05-11,384.22930908203125
2018-05-14,381.3171691894531
2018-05-15,376.1546630859375
2018-05-16,370.19793701171875
2018-05-17,365.4326171875
2018-05-18,363.49114990234375
2018-05-21,352.3278503417969
2018-05-22,350.2982177734375
2018-05-23,352.4602355957031
2018-05-24,351.97491455078125
2018-05-25,352.8132019042969
2018-05-28,352.8132019042969
2018-05-29,349.9451904296875
2018-05-30,348.577392578125
2018-05-31,343.8560791015625
2018-06-01,338.561279296875
2018-06-04,330.53076171875
2018-06-05,335.86968994140625
2018-06-06,335.4726257324219
2018-06-07,339.75262451171875
2018-06-08,345.70928955078125
2018-06-11,348.7096862792969
2018-06-12,349.06268310546875
2018-06-13,342.4882507324219
2018-06-14,339.92913818359375
2018-06-15,341.6058349609375
2018-06-18,344.29736328125
2018-06-19,341.5616760253906
2018-06-20,342.4000244140625
2018-06-21,335.1637268066406
2018-06-22,338.91424560546875
2018-06-25,336.13446044921875
2018-06-26,346.8123779296875
2018-06-27,340.14971923828125
2018-06-28,330.3100891113281
2018-06-29,334.8990478515625
2018-07-02,340.6791687011719
2018-07-03,342.70892333984375
2018-07-04,350.6511535644531
2018-07-05,361.152587890625
2018-07-06,357.0049743652344
2018-07-09,360.49072265625
2018-07-10,369.4478759765625
2018-07-11,359.9171142578125
2018-07-12,356.60791015625
2018-07-13,346.8123779296875
2018-07-16,342.4000244140625
2018-07-17,356.3431091308594
2018-07-18,353.4309997558594
2018-07-19,343.50311279296875
2018-07-20,344.0326232910156
2018-07-23,348.7979431152344
2018-07-24,361.50555419921875
2018-07-25,347.03302001953125
2018-07-26,360.2260437011719
2018-07-27,363.932373046875
2018-07-30,362.1674499511719
2018-07-31,357.0049743652344
2018-08-01,353.6074523925781
2018-08-02,356.38726806640625
2018-08-03,364.5942687988281
2018-08-06,375.2280578613281
2018-08-07,370.7274475097656
2018-08-08,370.5950927734375
2018-08-09,376.1987609863281
2018-08-10,364.6383972167969
2018-08-13,362.9616394042969
2018-08-14,362.3880920410156
2018-08-16,363.40289306640625
2018-08-17,357.84332275390625
2018-08-20,351.7543029785156
2018-08-21,358.4610595703125
2018-08-23,360.6673278808594
2018-08-24,359.52001953125
2018-08-27,361.990966796875
2018-08-28,361.2408752441406
2018-08-29,361.54974365234375
2018-08-30,361.020263671875
2018-08-31,361.28497314453125
2018-09-03,356.7843322753906
2018-09-04,352.85736083984375
2018-09-05,385.46478271484375
2018-09-06,397.863525390625
2018-09-07,412.1595764160156
2018-09-10,400.0697326660156
2018-09-11,385.59716796875
2018-09-12,398.0841064453125
2018-09-14,401.92291259765625
2018-09-17,396.67218017578125
2018-09-18,391.8626708984375
2018-09-19,405.93817138671875
2018-09-21,403.599609375
2018-09-24,380.83172607421875
2018-09-25,377.39013671875
2018-09-26,381.84661865234375
2018-09-27,367.10931396484375
2018-09-28,355.9901428222656
2018-10-01,375.88995361328125
2018-10-03,359.2552795410156
2018-10-04,349.9010314941406
2018-10-05,338.6053771972656
2018-10-08,335.4284973144531
2018-10-09,329.20703125
2018-10-10,357.2697448730469
2018-10-11,350.5629577636719
2018-10-12,355.46063232421875
2018-10-15,353.8722229003906
2018-10-16,357.2255859375
2018-10-17,355.2841491699219
2018-10-19,334.8107604980469
2018-10-22,352.4602355957031
2018-10-23,349.7687072753906
2018-10-24,349.5922546386719
2018-10-25,343.23834228515625
2018-10-26,351.8865966796875
2018-10-29,355.90191650390625
2018-10-30,349.1950988769531
2018-10-31,361.2408752441406
2018-11-01,377.0812683105469
2018-11-02,385.11175537109375
2018-11-05,389.5683288574219
2018-11-06,392.34808349609375
2018-11-07,394.8190002441406
2018-11-09,406.6441345214844
2018-11-12,398.8783874511719
2018-11-13,397.6870422363281
2018-11-14,405.93817138671875
2018-11-15,412.6008605957031
2018-11-16,406.7323913574219
2018-11-19,406.9089050292969
2018-11-20,399.8049621582031
2018-11-21,399.5843811035156
2018-11-22,400.51092529296875
2018-11-26,405.0998229980469
2018-11-27,407.83551025390625
2018-11-28,399.187255859375
2018-11-29,393.2305603027344
2018-11-30,399.4079284667969
2018-12-03,395.61322021484375
2018-12-04,392.9657897949219
2018-12-05,394.7748718261719
2018-12-06,371.21282958984375
2018-12-07,415.91009521484375
2018-12-10,409.6004333496094
2018-12-11,414.3658447265625
2018-12-12,421.8227233886719
2018-12-13,424.73486328125
2018-12-14,416.1307373046875
2018-12-17,421.7785949707031
2018-12-18,426.9410400390625
2018-12-19,444.1934509277344
2018-12-20,440.7959289550781
2018-12-21,429.4119873046875
2018-12-24,436.2511901855469
2018-12-26,440.7518005371094
2018-12-27,435.1481018066406
2018-12-28,445.2082824707031
2018-12-31,455.356689453125
2019-01-01,452.26806640625
2019-01-02,443.22271728515625
2019-01-03,437.4866027832031
2019-01-04,442.9579772949219
2019-01-07,453.06231689453125
2019-01-08,456.2392578125
2019-01-09,456.01861572265625
2019-01-10,462.9018859863281
2019-01-11,474.72705078125
2019-01-14,469.16748046875
2019-01-15,477.9921569824219
2019-01-16,474.0210876464844
2019-01-17,470.7118225097656
2019-01-18,465.59344482421875
2019-01-21,480.9043273925781
2019-01-22,478.6540222167969
2019-01-23,478.03631591796875
2019-01-24,477.5068359375
2019-01-25,471.6825256347656
2019-01-28,449.2235412597656
2019-01-29,437.2218933105469
2019-01-30,441.6783752441406
2019-01-31,440.7518005371094
2019-02-01,434.66265869140625
2019-02-04,443.04620361328125
2019-02-05,440.17816162109375
2019-02-06,427.9559326171875
2019-02-07,455.5773620605469
2019-02-08,457.34228515625
2019-02-11,445.7378234863281
2019-02-12,452.5769348144531
2019-02-14,465.1963195800781
2019-02-15,457.34228515625
2019-02-18,459.23968505859375
2019-02-19,457.9600830078125
2019-02-20,458.1806945800781
2019-02-21,471.55010986328125
2019-02-22,472.3443908691406
2019-02-25,473.5798645019531
2019-02-26,464.13739013671875
2019-02-27,456.1068420410156
2019-02-28,465.94647216796875
2019-03-01,468.3291320800781
2019-03-05,502.6133117675781
2019-03-06,500.9366149902344
2019-03-07,505.4812927246094
2019-03-08,503.80462646484375
2019-03-11,524.189697265625
2019-03-12,523.0866088867188
2019-03-13,522.3806762695312
2019-03-14,525.513427734375
2019-03-15,526.7489013671875
2019-03-18,522.9542846679688
2019-03-19,527.410888671875
2019-03-20,523.4837646484375
2019-03-22,524.49853515625
2019-03-25,521.762939453125
2019-03-26,525.866455078125
2019-03-27,524.1455688476562
2019-03-28,538.2653198242188
2019-04-01,541.9274291992188
2019-04-02,544.5748901367188
2019-04-03,537.8681030273438
2019-04-04,535.0440673828125
2019-04-05,544.53076171875
2019-04-08,541.5303344726562
2019-04-09,541.4420776367188
2019-04-10,538.3975219726562
2019-04-11,549.7848510742188
2019-04-12,554.2857055664062
2019-04-15,549.6948852539062
2019-04-16,552.5753784179688
2019-04-18,554.7359008789062
2019-04-22,530.47607421875
2019-04-23,528.2705078125
2019-04-24,528.135498046875
2019-04-25,522.2393188476562
2019-04-26,532.9514770507812
2019-04-30,537.4074096679688
2019-05-02,535.56201171875
2019-05-03,539.7929077148438
2019-05-06,534.0767822265625
2019-05-07,509.8619384765625
2019-05-08,505.406005859375
2019-05-09,509.9069519042969
2019-05-10,515.89306640625
2019-05-13,492.62347412109375
2019-05-14,513.3275146484375
2019-05-15,514.767822265625
2019-05-16,519.4937744140625
2019-05-17,521.5642700195312
2019-05-20,556.3561401367188
2019-05-21,557.7064819335938
2019-05-22,556.9413452148438
2019-05-23,558.381591796875
2019-05-24,577.6904296875
2019-05-27,582.6414184570312
2019-05-28,570.8941040039062
2019-05-29,566.3482055664062
2019-05-30,577.0153198242188
2019-05-31,585.7470703125
2019-06-03,578.2755126953125
2019-06-04,581.2461547851562
2019-06-06,569.5438232421875
2019-06-07,554.0607299804688
2019-06-10,577.6454467773438
2019-06-11,580.2559814453125
2019-06-12,574.4948120117188
2019-06-13,577.6904296875
2019-06-14,570.84912109375
2019-06-17,558.9218139648438
2019-06-18,560.0018920898438
