Date,ENELAM.SN
2016-03-23,106.16310119628906
2016-03-24,104.06941223144531
2016-03-28,105.44761657714844
2016-03-29,107.81694793701172
2016-03-30,108.5383071899414
2016-03-31,108.80809020996094
2016-04-01,109.97516632080078
2016-04-04,110.40328979492188
2016-04-05,108.23334503173828
2016-04-06,105.38895416259766
2016-04-07,106.75543975830078
2016-04-08,108.49138641357422
2016-04-11,108.6731948852539
2016-04-12,109.04853820800781
2016-04-13,108.98402404785156
2016-04-14,107.21288299560547
2016-04-15,107.85213470458984
2016-04-18,107.29499053955078
2016-04-19,109.37110137939453
2016-04-20,108.46792602539062
2016-04-21,108.46793365478516
2016-04-22,90.9024429321289
2016-04-25,93.29212188720703
2016-04-26,92.45430755615234
2016-04-27,96.44342041015625
2016-04-28,103.6124267578125
2016-04-29,106.87797546386719
2016-05-02,108.26799011230469
2016-05-03,107.61105346679688
2016-05-04,108.37268829345703
2016-05-05,106.81134033203125
2016-05-06,105.34517669677734
2016-05-09,106.40196990966797
2016-05-10,108.31558990478516
2016-05-11,108.26799011230469
2016-05-12,108.52503967285156
2016-05-13,107.77291107177734
2016-05-16,109.52470397949219
2016-05-17,111.16224670410156
2016-05-18,107.65544128417969
2016-05-19,105.65609741210938
2016-05-20,103.93684387207031
2016-05-23,102.74884033203125
2016-05-24,102.80680847167969
2016-05-25,102.71986389160156
2016-05-26,102.15966796875
2016-05-27,102.18865203857422
2016-05-30,100.86540222167969
2016-05-31,101.42559814453125
2016-06-01,101.7926254272461
2016-06-02,100.87505340576172
2016-06-03,102.42044067382812
2016-06-06,104.35218048095703
2016-06-07,105.58848571777344
2016-06-08,109.05595397949219
2016-06-09,106.53504180908203
2016-06-10,107.7037353515625
2016-06-13,106.83445739746094
2016-06-14,107.5202407836914
2016-06-15,107.35604095458984
2016-06-16,107.5202407836914
2016-06-17,110.08944702148438
2016-06-20,110.21498107910156
2016-06-21,109.82865905761719
2016-06-22,109.29743194580078
2016-06-23,110.31156921386719
2016-06-24,108.71788787841797
2016-06-28,109.3167495727539
2016-06-29,109.25878143310547
2016-06-30,109.48094177246094
2016-07-01,109.83830261230469
2016-07-04,109.3263931274414
2016-07-05,108.15769958496094
2016-07-06,105.82029724121094
2016-07-07,106.21630096435547
2016-07-08,109.70308685302734
2016-07-11,110.35986328125
2016-07-12,110.12806701660156
2016-07-13,109.9542007446289
2016-07-14,110.70758056640625
2016-07-15,113.30577087402344
2016-07-18,113.96253967285156
2016-07-19,114.1653823852539
2016-07-20,111.50924682617188
2016-07-21,112.0887680053711
2016-07-22,111.34505462646484
2016-07-25,111.57685852050781
2016-07-26,112.04047393798828
2016-07-27,110.79450225830078
2016-07-28,110.87178802490234
2016-07-29,110.34054565429688
2016-08-01,110.30191040039062
2016-08-02,110.03147888183594
2016-08-03,111.4706039428711
2016-08-04,111.9921875
2016-08-05,112.34954833984375
2016-08-08,112.97736358642578
2016-08-09,112.88076782226562
2016-08-10,113.20917510986328
2016-08-11,112.97736358642578
2016-08-12,111.71208190917969
2016-08-16,111.10358428955078
2016-08-17,110.60133361816406
2016-08-18,110.48542785644531
2016-08-19,110.53372192382812
2016-08-22,110.35020446777344
2016-08-23,109.36502838134766
2016-08-24,109.06561279296875
2016-08-25,108.37983703613281
2016-08-26,108.13838195800781
2016-08-29,108.65027618408203
2016-08-30,107.81964874267578
2016-08-31,108.94971466064453
2016-09-01,108.72755432128906
2016-09-02,110.10875701904297
2016-09-05,108.62130737304688
2016-09-06,109.24911499023438
2016-09-07,108.96903228759766
2016-09-08,109.08492279052734
2016-09-09,108.640625
2016-09-12,108.37017059326172
2016-09-13,106.86343383789062
2016-09-14,106.48675537109375
2016-09-15,106.83445739746094
2016-09-16,107.82929992675781
2016-09-20,107.92589569091797
2016-09-21,108.9593734741211
2016-09-22,108.87245178222656
2016-09-23,108.81448364257812
2016-09-26,108.35086059570312
2016-09-27,107.50090789794922
2016-09-28,106.47709655761719
2016-09-29,106.11004638671875
2016-09-30,103.85960388183594
2016-10-03,104.59365844726562
2016-10-04,106.17767333984375
2016-10-05,106.78617858886719
2016-10-06,106.86343383789062
2016-10-07,106.07142639160156
2016-10-11,107.20147705078125
2016-10-12,107.82929992675781
2016-10-13,108.17701721191406
2016-10-14,108.03213500976562
2016-10-17,108.13838195800781
2016-10-18,108.89176940917969
2016-10-19,113.10293579101562
2016-10-20,112.74556732177734
2016-10-21,111.55754089355469
2016-10-24,110.56270599365234
2016-10-25,110.61100006103516
2016-10-26,109.0945816040039
2016-10-27,108.44744873046875
2016-10-28,106.86343383789062
2016-11-02,108.33155822753906
2016-11-03,109.44230651855469
2016-11-04,109.2780990600586
2016-11-07,109.42298126220703
2016-11-08,110.35986328125
2016-11-09,108.24462890625
2016-11-10,105.68507385253906
2016-11-11,102.82613372802734
2016-11-14,100.33419036865234
2016-11-15,101.99546813964844
2016-11-16,103.54084777832031
2016-11-17,104.03345489501953
2016-11-18,104.13003540039062
2016-11-21,104.86408996582031
2016-11-22,105.45327758789062
2016-11-23,107.84861755371094
2016-11-24,105.71405792236328
2016-11-25,107.75203704833984
2016-11-28,106.67991638183594
2016-11-29,104.15901184082031
2016-11-30,106.18733215332031
2016-12-01,105.87824249267578
2016-12-02,106.42880249023438
2016-12-05,106.92138671875
2016-12-06,107.30773162841797
2016-12-07,105.71405792236328
2016-12-09,106.370849609375
2016-12-12,106.18733215332031
2016-12-13,107.25943756103516
2016-12-14,106.81514739990234
2016-12-15,108.37983703613281
2016-12-16,108.19633483886719
2016-12-19,106.41914367675781
2016-12-20,105.35668182373047
2016-12-21,104.15901184082031
2016-12-22,104.34251403808594
2016-12-23,102.08241271972656
2016-12-26,101.51254272460938
2016-12-27,100.65291595458984
2016-12-28,103.48290252685547
2016-12-29,104.75784301757812
2016-12-30,105.15384674072266
2017-01-03,104.68057250976562
2017-01-04,105.1248779296875
2017-01-05,104.70954895019531
2017-01-06,105.87824249267578
2017-01-09,105.78165435791016
2017-01-10,106.92138671875
2017-01-11,108.8531265258789
2017-01-12,109.28775787353516
2017-01-13,110.205322265625
2017-01-16,109.59681701660156
2017-01-17,110.67861938476562
2017-01-18,111.6155014038086
2017-01-19,111.84729766845703
2017-01-20,112.6199951171875
2017-01-23,111.92534637451172
2017-01-24,113.25941467285156
2017-01-25,112.96729278564453
2017-01-26,113.84368133544922
2017-01-27,113.07440948486328
2017-01-30,111.57478332519531
2017-01-31,113.04519653320312
2017-02-01,113.95079040527344
2017-02-02,115.73280334472656
2017-02-03,117.2616195678711
2017-02-06,117.57323455810547
2017-02-07,118.95597076416016
2017-02-08,120.41664123535156
2017-02-09,119.77394104003906
2017-02-10,118.98518371582031
2017-02-13,122.33495330810547
2017-02-14,121.9065170288086
2017-02-15,121.58516693115234
2017-02-16,122.13047790527344
2017-02-17,122.24732208251953
2017-02-20,121.6435775756836
2017-02-21,122.5491943359375
2017-02-22,121.43907928466797
2017-02-23,121.38068389892578
2017-02-24,120.59191131591797
2017-02-27,121.63383483886719
2017-02-28,123.34768676757812
2017-03-01,122.51025390625
2017-03-02,122.84133911132812
2017-03-03,123.77615356445312
2017-03-06,126.66825103759766
2017-03-07,126.6877212524414
2017-03-08,126.6877212524414
2017-03-09,126.39559936523438
2017-03-10,126.17162322998047
2017-03-13,129.00531005859375
2017-03-14,125.996337890625
2017-03-15,126.21057891845703
2017-03-16,127.61280059814453
2017-03-17,128.19705200195312
2017-03-20,126.97013854980469
2017-03-21,129.0540008544922
2017-03-22,129.48245239257812
2017-03-23,130.37831115722656
2017-03-24,130.94313049316406
2017-03-27,132.0726776123047
2017-03-28,137.59400939941406
2017-03-29,137.54530334472656
2017-03-30,134.93556213378906
2017-03-31,133.48468017578125
2017-04-03,134.09814453125
2017-04-04,135.30560302734375
2017-04-05,135.57830810546875
2017-04-06,136.990234375
2017-04-07,134.45840454101562
2017-04-10,134.010498046875
2017-04-11,133.41651916503906
2017-04-12,132.900390625
2017-04-13,133.02699279785156
2017-04-17,134.4876251220703
2017-04-18,133.60147094726562
2017-04-19,133.60147094726562
2017-04-20,131.1281280517578
2017-04-21,130.98208618164062
2017-04-24,133.36782836914062
2017-04-25,132.43296813964844
2017-04-26,130.29071044921875
2017-04-27,127.86599731445312
2017-04-28,128.56712341308594
2017-05-02,132.80300903320312
2017-05-03,130.6217803955078
2017-05-04,132.7154083251953
2017-05-05,132.0921630859375
2017-05-08,129.68695068359375
2017-05-09,128.22625732421875
2017-05-10,128.61578369140625
2017-05-11,126.64878845214844
2017-05-12,129.77459716796875
2017-05-15,132.0045166015625
2017-05-16,128.898193359375
2017-05-17,129.0540008544922
2017-05-18,124.92520141601562
2017-05-19,124.98361206054688
2017-05-22,123.12728118896484
2017-05-23,122.60578155517578
2017-05-24,122.21218872070312
2017-05-25,121.84811401367188
2017-05-29,125.67584991455078
2017-05-30,127.05343627929688
2017-05-31,125.28224182128906
2017-06-01,125.5676040649414
2017-06-02,125.44952392578125
2017-06-05,124.59345245361328
2017-06-06,125.59712219238281
2017-06-07,125.22320556640625
2017-06-08,124.36712646484375
2017-06-09,124.56392669677734
2017-06-12,124.56392669677734
2017-06-13,125.25272369384766
2017-06-14,125.87264251708984
2017-06-15,124.36712646484375
2017-06-16,125.06576538085938
2017-06-19,124.52456665039062
2017-06-20,124.36712646484375
2017-06-21,121.65130615234375
2017-06-22,121.37578582763672
2017-06-23,122.90097045898438
2017-06-27,124.2884292602539
2017-06-28,124.32777404785156
2017-06-29,123.16665649414062
2017-06-30,123.89482116699219
2017-07-03,125.24288177490234
2017-07-04,128.6671905517578
2017-07-05,128.45074462890625
2017-07-06,130.04478454589844
2017-07-07,130.92054748535156
2017-07-10,131.17637634277344
2017-07-11,129.83815002441406
2017-07-12,130.60569763183594
2017-07-13,131.4322052001953
2017-07-14,132.22923278808594
2017-07-17,133.321533203125
2017-07-18,133.76426696777344
2017-07-19,133.79379272460938
2017-07-20,134.03981018066406
2017-07-21,133.90203857421875
2017-07-24,133.48876953125
2017-07-25,134.06935119628906
2017-07-26,134.57115173339844
2017-07-27,133.83314514160156
2017-07-28,132.553955078125
2017-07-31,129.18870544433594
2017-08-01,129.16900634765625
2017-08-02,128.61798095703125
2017-08-03,127.79141998291016
2017-08-04,126.24657440185547
2017-08-07,125.86280822753906
2017-08-08,124.8886489868164
2017-08-09,124.859130859375
2017-08-10,124.65249633789062
2017-08-11,124.01290130615234
2017-08-14,125.1641845703125
2017-08-16,129.31663513183594
2017-08-17,128.39169311523438
2017-08-18,128.2736053466797
2017-08-21,128.08663940429688
2017-08-22,128.70655822753906
2017-08-23,131.35350036621094
2017-08-24,132.1210174560547
2017-08-25,133.3116912841797
2017-08-28,132.3768310546875
2017-08-29,133.2230987548828
2017-08-30,133.37069702148438
2017-08-31,133.40020751953125
2017-09-01,131.2255859375
2017-09-04,130.60569763183594
2017-09-05,129.5035858154297
2017-09-06,127.91934204101562
2017-09-07,128.62782287597656
2017-09-08,127.64384460449219
2017-09-11,127.80125427246094
2017-09-12,128.60813903808594
2017-09-13,128.0374298095703
2017-09-14,127.4765625
2017-09-15,127.28959655761719
2017-09-20,126.44336700439453
2017-09-21,126.27609252929688
2017-09-22,126.43352508544922
2017-09-25,126.9255142211914
2017-09-26,127.91934204101562
2017-09-27,127.85047149658203
2017-09-28,128.05711364746094
2017-09-29,128.90333557128906
2017-10-02,130.84181213378906
2017-10-03,131.98326110839844
2017-10-04,133.41004943847656
2017-10-05,134.61050415039062
2017-10-06,135.69293212890625
2017-10-10,133.83314514160156
2017-10-11,132.20957946777344
2017-10-12,131.21572875976562
2017-10-13,130.89102172851562
2017-10-16,133.7249298095703
2017-10-17,132.73110961914062
2017-10-18,132.6129913330078
2017-10-19,132.45556640625
2017-10-20,134.89590454101562
2017-10-23,136.30296325683594
2017-10-24,132.05215454101562
2017-10-25,132.25877380371094
2017-10-26,132.44570922851562
2017-10-30,134.3842010498047
2017-10-31,134.7285919189453
2017-11-02,134.6793975830078
2017-11-03,135.55519104003906
2017-11-06,135.9586181640625
2017-11-07,133.3313751220703
2017-11-08,132.48509216308594
2017-11-09,131.11732482910156
2017-11-10,129.287109375
2017-11-13,127.08294677734375
2017-11-14,124.31793212890625
2017-11-15,123.825927734375
2017-11-16,126.03007507324219
2017-11-17,127.18135833740234
2017-11-20,122.07442474365234
2017-11-21,126.29576873779297
2017-11-22,124.90833282470703
2017-11-23,122.73371124267578
2017-11-24,124.61312866210938
2017-11-27,122.33024597167969
2017-11-28,123.65865325927734
2017-11-29,122.15314483642578
2017-11-30,123.05841827392578
2017-12-01,126.60082244873047
2017-12-04,127.46672821044922
2017-12-05,124.80992889404297
2017-12-06,124.10144805908203
2017-12-07,122.98953247070312
2017-12-11,126.9156723022461
2017-12-12,126.26625061035156
2017-12-13,125.41016387939453
2017-12-14,126.71887969970703
2017-12-15,128.5491180419922
2017-12-18,135.23045349121094
2017-12-19,131.80613708496094
2017-12-20,130.07431030273438
2017-12-21,129.53309631347656
2017-12-22,131.64871215820312
2017-12-26,131.67823791503906
2017-12-27,131.20590209960938
2017-12-28,133.41986083984375
2017-12-29,134.83685302734375
2018-01-02,135.68310546875
2018-01-03,135.53550720214844
2018-01-04,133.53794860839844
2018-01-05,135.4075469970703
2018-01-08,135.82086181640625
2018-01-09,135.5748748779297
2018-01-10,134.81716918945312
2018-01-11,134.53179931640625
2018-01-12,135.34849548339844
2018-01-15,134.97457885742188
2018-01-17,139.2845001220703
2018-01-18,141.72479248046875
2018-01-19,140.47512817382812
2018-01-22,139.0690155029297
2018-01-23,140.45643615722656
2018-01-24,142.50315856933594
2018-01-25,142.41461181640625
2018-01-26,142.2375030517578
2018-01-29,142.03085327148438
2018-01-30,140.30882263183594
2018-01-31,138.82301330566406
2018-02-01,139.97427368164062
2018-02-02,137.6717071533203
2018-02-05,134.7492218017578
2018-02-06,135.31008911132812
2018-02-07,136.73690795898438
2018-02-08,134.48355102539062
2018-02-09,130.34091186523438
2018-02-12,131.15760803222656
2018-02-13,130.66561889648438
2018-02-14,130.42947387695312
2018-02-15,132.60409545898438
2018-02-16,134.2473907470703
2018-02-19,135.48724365234375
2018-02-20,135.49708557128906
2018-02-21,135.63487243652344
2018-02-22,135.80213928222656
2018-02-23,136.28424072265625
2018-02-26,136.6188201904297
2018-02-27,135.8316650390625
2018-02-28,135.11329650878906
2018-03-01,134.70985412597656
2018-03-02,135.014892578125
2018-03-05,134.9459991455078
2018-03-06,135.24124145507812
2018-03-07,135.48724365234375
2018-03-08,135.16250610351562
2018-03-09,135.6938934326172
2018-03-12,135.6643829345703
2018-03-13,136.7467498779297
2018-03-14,136.91404724121094
2018-03-15,137.0026092529297
2018-03-16,137.51426696777344
2018-03-19,137.14036560058594
2018-03-20,134.79843139648438
2018-03-21,136.35313415527344
2018-03-22,135.654541015625
2018-03-23,134.4737091064453
2018-03-26,134.52291870117188
2018-03-27,136.1858367919922
2018-03-28,135.68406677246094
2018-03-29,138.72459411621094
2018-04-02,138.4785919189453
2018-04-03,139.63970947265625
2018-04-04,139.72825622558594
2018-04-05,140.72210693359375
2018-04-06,141.30267333984375
2018-04-09,141.67660522460938
2018-04-10,141.50929260253906
2018-04-11,140.45643615722656
2018-04-12,141.0370330810547
2018-04-13,140.2498016357422
2018-04-16,137.8389892578125
2018-04-17,137.40602111816406
2018-04-18,137.69139099121094
2018-04-19,137.22894287109375
2018-04-20,137.0911407470703
2018-04-23,137.8389892578125
2018-04-24,137.10098266601562
2018-04-25,136.70736694335938
2018-04-26,136.7664337158203
2018-04-27,137.6520233154297
2018-04-30,137.85867309570312
2018-05-02,135.8316650390625
2018-05-03,133.34213256835938
2018-05-04,131.80706787109375
2018-05-07,132.5056915283203
2018-05-08,132.14161682128906
2018-05-09,131.1083984375
2018-05-10,130.28189086914062
2018-05-11,130.77381896972656
2018-05-14,129.78985595703125
2018-05-15,131.23634338378906
2018-05-16,130.36058044433594
2018-05-17,132.04592895507812
2018-05-18,131.80975341796875
2018-05-22,127.93269348144531
2018-05-23,127.17500305175781
2018-05-24,126.02368927001953
2018-05-25,126.42715454101562
2018-05-28,125.72850799560547
2018-05-29,123.84900665283203
2018-05-30,124.06549072265625
2018-05-31,120.09004974365234
2018-06-01,119.7062759399414
2018-06-04,121.15278625488281
2018-06-05,121.55623626708984
2018-06-06,119.51933288574219
2018-06-07,116.30155944824219
2018-06-08,118.43689727783203
2018-06-11,117.86617279052734
2018-06-12,118.70258331298828
2018-06-13,118.96824645996094
2018-06-14,117.32494354248047
2018-06-15,115.7997055053711
2018-06-18,117.46270751953125
2018-06-19,118.92889404296875
2018-06-20,118.56481170654297
2018-06-21,117.30526733398438
2018-06-22,116.14413452148438
2018-06-25,114.65824890136719
2018-06-26,113.74311065673828
2018-06-27,112.78860473632812
2018-06-28,111.3322525024414
2018-06-29,112.85748291015625
2018-07-03,112.37531280517578
2018-07-04,111.4995346069336
2018-07-05,110.01366424560547
2018-07-06,109.62987518310547
2018-07-09,111.17481231689453
2018-07-10,110.87960815429688
2018-07-11,108.94108581542969
2018-07-12,108.77378845214844
2018-07-13,108.75411224365234
2018-07-17,111.13544464111328
2018-07-18,111.80457305908203
2018-07-19,111.43064880371094
2018-07-20,111.92266082763672
2018-07-23,111.54874420166016
2018-07-24,112.4441909790039
2018-07-25,112.08995056152344
2018-07-26,111.54874420166016
2018-07-27,109.89558410644531
2018-07-30,110.78121185302734
2018-07-31,110.81071472167969
2018-08-01,110.1907730102539
2018-08-02,108.41954040527344
2018-08-03,109.4822998046875
2018-08-06,108.56715393066406
2018-08-07,107.01239776611328
2018-08-08,104.93610382080078
2018-08-09,104.72947692871094
2018-08-10,103.35183715820312
2018-08-13,102.25956726074219
2018-08-14,104.30632019042969
2018-08-16,103.30262756347656
2018-08-17,104.316162109375
2018-08-20,105.31987762451172
2018-08-21,105.5068359375
2018-08-22,105.16242980957031
2018-08-23,104.78849792480469
2018-08-24,104.0111312866211
2018-08-27,103.74544525146484
2018-08-28,103.4896011352539
2018-08-29,103.99144744873047
2018-08-30,98.71707916259766
2018-08-31,99.52397155761719
2018-09-03,99.68142700195312
2018-09-04,97.0835952758789
2018-09-05,95.87327575683594
2018-09-06,96.87696075439453
2018-09-07,98.34317016601562
2018-09-10,97.64451599121094
2018-09-11,97.67402648925781
2018-09-12,98.30380249023438
2018-09-13,100.86225128173828
2018-09-14,102.6433334350586
2018-09-20,105.59540557861328
2018-09-21,106.76638793945312
2018-09-24,104.50314331054688
2018-09-25,103.21405792236328
2018-09-26,101.32475280761719
2018-09-27,101.32475280761719
2018-09-28,99.70110321044922
2018-10-01,99.77983856201172
2018-10-02,101.20667266845703
2018-10-03,102.23005676269531
2018-10-04,101.02954864501953
2018-10-05,99.92743682861328
2018-10-08,103.85369110107422
2018-10-09,102.10213470458984
2018-10-10,100.70481872558594
2018-10-11,98.70724487304688
2018-10-12,98.99260711669922
2018-10-16,101.97420501708984
2018-10-17,103.40103149414062
2018-10-18,103.03694152832031
2018-10-19,102.46620178222656
2018-10-22,105.28052520751953
2018-10-23,104.80817413330078
2018-10-24,105.48716735839844
2018-10-25,106.7959213256836
2018-10-26,107.18952178955078
2018-10-29,105.14275360107422
2018-10-30,105.19195556640625
2018-10-31,107.9373779296875
2018-11-05,110.91895294189453
2018-11-06,108.822998046875
2018-11-07,108.53762817382812
2018-11-08,107.6618423461914
2018-11-09,105.97917175292969
2018-11-12,105.70364379882812
2018-11-13,105.49700164794922
2018-11-14,106.923828125
2018-11-15,109.08867645263672
2018-11-16,110.58439636230469
2018-11-19,109.5118179321289
2018-11-20,107.68152618408203
2018-11-21,108.42938232421875
2018-11-22,108.0160903930664
2018-11-23,109.64956665039062
2018-11-26,109.5118179321289
2018-11-27,111.87345886230469
2018-11-28,113.782470703125
2018-11-29,115.52418518066406
2018-11-30,114.70746612548828
2018-12-03,114.0579833984375
2018-12-04,114.6680908203125
2018-12-05,116.23268127441406
2018-12-06,117.01006317138672
2018-12-07,115.89811706542969
2018-12-10,114.91411590576172
2018-12-11,115.18960571289062
2018-12-12,117.05925750732422
2018-12-13,118.10232543945312
2018-12-14,119.44058990478516
2018-12-17,118.55496978759766
2018-12-18,119.90309143066406
2018-12-19,119.07650756835938
2018-12-20,117.73822784423828
2018-12-21,117.58079528808594
2018-12-24,116.04571533203125
2018-12-26,117.70870971679688
2018-12-27,119.57835388183594
2018-12-28,120.55252075195312
2019-01-02,122.95354461669922
2019-01-03,123.66204071044922
2019-01-04,127.5292739868164
2019-01-07,126.73219299316406
2019-01-08,127.67684936523438
2019-01-09,127.9228515625
2019-01-10,128.7100830078125
2019-01-11,131.0618896484375
2019-01-14,131.8589630126953
2019-01-15,133.33502197265625
2019-01-16,134.7126007080078
2019-01-17,135.49984741210938
2019-01-18,136.18861389160156
2019-01-21,134.59580993652344
2019-01-22,132.64744567871094
2019-01-23,132.73602294921875
2019-01-24,132.83438110351562
2019-01-25,133.4346466064453
2019-01-28,132.94264221191406
2019-01-29,133.3854522705078
2019-01-30,132.0570526123047
2019-01-31,131.8602294921875
2019-02-01,131.8602294921875
2019-02-04,132.64744567871094
2019-02-05,132.87376403808594
2019-02-06,132.1554412841797
2019-02-07,131.81101989746094
2019-02-08,132.35226440429688
2019-02-11,133.0607452392578
2019-02-12,133.3363037109375
2019-02-13,133.582275390625
2019-02-14,131.7421417236328
2019-02-15,131.8602294921875
2019-02-18,131.8602294921875
2019-02-19,131.65359497070312
2019-02-20,131.76181030273438
2019-02-21,131.76181030273438
2019-02-22,133.6314697265625
2019-02-25,133.22802734375
2019-02-26,132.25384521484375
2019-02-27,118.63484191894531
2019-02-28,112.17960357666016
2019-03-01,112.15991973876953
2019-03-04,110.21151733398438
2019-03-05,109.72935485839844
2019-03-06,110.01472473144531
2019-03-07,112.09103393554688
2019-03-08,117.19815063476562
2019-03-11,117.29655456542969
2019-03-12,117.50320434570312
2019-03-13,119.85503387451172
2019-03-14,120.96699523925781
2019-03-15,122.01991271972656
2019-03-18,123.00393676757812
2019-03-19,121.63613891601562
2019-03-20,119.70743560791016
2019-03-21,118.47740936279297
2019-03-22,117.00135040283203
2019-03-25,117.09973907470703
2019-03-26,118.49708557128906
2019-03-27,117.8869857788086
2019-03-28,119.55982208251953
2019-03-29,119.04812622070312
2019-04-01,118.89069366455078
2019-04-02,115.95828247070312
2019-04-03,115.46626281738281
2019-04-04,117.09973907470703
2019-04-05,114.6495132446289
2019-04-08,113.95085144042969
2019-04-09,115.11199951171875
2019-04-10,115.62368774414062
2019-04-11,116.3125228881836
2019-04-12,116.3125228881836
2019-04-15,115.82049560546875
2019-04-16,116.80455017089844
2019-04-17,116.0960464477539
2019-04-18,116.5191650390625
2019-04-22,116.50932312011719
2019-04-23,118.08377838134766
2019-04-24,118.87100219726562
2019-04-25,118.08377838134766
2019-04-26,118.36914825439453
2019-04-29,117.70000457763672
2019-04-30,116.9521484375
2019-05-02,114.75774383544922
2019-05-03,115.1316909790039
2019-05-06,114.73809051513672
2019-05-07,114.14765930175781
2019-05-08,113.2029800415039
2019-05-09,111.69741821289062
2019-05-10,113.06523132324219
2019-05-13,105.9847412109375
2019-05-14,106.47677612304688
2019-05-15,106.05361938476562
2019-05-16,105.45333862304688
2019-05-17,105.39429473876953
2019-05-20,106.19141387939453
2019-05-22,105.99458312988281
2019-05-23,106.27995300292969
2019-05-24,106.6539077758789
2019-05-27,106.39806365966797
