Date,SHREECEM.NS
2016-05-03,12048.982421875
2016-05-04,12040.3984375
2016-05-05,12053.4921875
2016-05-06,12238.521484375
2016-05-09,12444.3515625
2016-05-10,12515.7744140625
2016-05-11,12944.455078125
2016-05-12,13061.6005859375
2016-05-13,13257.103515625
2016-05-16,12937.6650390625
2016-05-17,12492.064453125
2016-05-18,12786.48046875
2016-05-19,13127.8818359375
2016-05-20,12613.6689453125
2016-05-23,12699.4931640625
2016-05-24,12581.912109375
2016-05-25,12799.958984375
2016-05-26,12555.0986328125
2016-05-27,12742.6474609375
2016-05-30,12996.0439453125
2016-05-31,12732.8525390625
2016-06-01,12915.990234375
2016-06-02,13318.24609375
2016-06-03,13199.9345703125
2016-06-06,13468.462890625
2016-06-07,13590.7978515625
2016-06-08,13589.1494140625
2016-06-09,13057.576171875
2016-06-10,13171.572265625
2016-06-13,13131.2783203125
2016-06-14,13091.759765625
2016-06-15,13048.6044921875
2016-06-16,13131.7119140625
2016-06-17,13307.7265625
2016-06-20,13296.1826171875
2016-06-21,13450.3271484375
2016-06-22,13720.4033203125
2016-06-23,14005.3193359375
2016-06-24,13815.1015625
2016-06-27,14002.2158203125
2016-06-28,13782.9052734375
2016-06-29,14003.8154296875
2016-06-30,14106.5107421875
2016-07-01,14418.046875
2016-07-04,14212.7490234375
2016-07-05,14432.0107421875
2016-07-07,15018.0361328125
2016-07-08,15175.232421875
2016-07-11,15444.33984375
2016-07-12,15547.279296875
2016-07-13,15046.88671875
2016-07-14,15201.8046875
2016-07-15,15223.673828125
2016-07-18,15523.23046875
2016-07-19,15629.3681640625
2016-07-20,15769.7880859375
2016-07-21,15934.30859375
2016-07-22,15812.654296875
2016-07-25,15588.6875
2016-07-26,15505.044921875
2016-07-27,15504.7080078125
2016-07-28,15795.005859375
2016-07-29,15623.0185546875
2016-08-01,15794.76171875
2016-08-02,16567.369140625
2016-08-03,16272.8505859375
2016-08-04,16140.3330078125
2016-08-05,16176.60546875
2016-08-08,16357.2685546875
2016-08-09,16617.212890625
2016-08-10,16001.853515625
2016-08-11,16205.5029296875
2016-08-12,16484.40234375
2016-08-16,16815.4296875
2016-08-17,16628.509765625
2016-08-18,16539.97265625
2016-08-19,16476.642578125
2016-08-22,16585.0234375
2016-08-23,16287.0712890625
2016-08-24,16519.55078125
2016-08-25,16552.89453125
2016-08-26,16602.009765625
2016-08-29,16438.05859375
2016-08-30,16558.28125
2016-08-31,16671.072265625
2016-09-01,16746.25
2016-09-02,16725.771484375
2016-09-06,17458.57421875
2016-09-07,17203.7265625
2016-09-08,17172.373046875
2016-09-09,16834.240234375
2016-09-12,16414.767578125
2016-09-14,16371.572265625
2016-09-15,16190.4453125
2016-09-16,16230.6337890625
2016-09-19,16216.3125
2016-09-20,16317.212890625
2016-09-21,16195.9306640625
2016-09-22,16546.09765625
2016-09-23,16463.34765625
2016-09-26,16515.283203125
2016-09-27,16307.845703125
2016-09-28,16330.75390625
2016-09-29,16490.625
2016-09-30,16542.84375
2016-10-03,17368.11328125
2016-10-04,17195.57421875
2016-10-05,17246.48046875
2016-10-06,17044.5859375
2016-10-07,17120.34375
2016-10-10,17079.623046875
2016-10-13,16971.642578125
2016-10-14,16612.6875
2016-10-17,16942.857421875
2016-10-18,17066.037109375
2016-10-19,16780.029296875
2016-10-20,16832.109375
2016-10-21,16726.44921875
2016-10-24,16753.43359375
2016-10-25,16731.884765625
2016-10-26,16352.4521484375
2016-10-27,16228.736328125
2016-10-28,16228.8818359375
2016-11-01,16322.068359375
2016-11-02,15982.869140625
2016-11-03,15649.294921875
2016-11-04,16333.375
2016-11-07,15919.8701171875
2016-11-08,16465.58203125
2016-11-09,15872.9853515625
2016-11-10,15291.068359375
2016-11-11,14821.5068359375
2016-11-15,13848.9951171875
2016-11-16,13522.8955078125
2016-11-17,13105.5556640625
2016-11-18,13714.603515625
2016-11-21,13972.65625
2016-11-22,14486.2373046875
2016-11-23,14570.251953125
2016-11-24,14530.1123046875
2016-11-25,14989.48046875
2016-11-28,14995.0634765625
2016-11-29,15136.197265625
2016-11-30,15114.8955078125
2016-12-01,14550.6416015625
2016-12-02,14621.501953125
2016-12-05,14662.2685546875
2016-12-06,15051.5068359375
2016-12-07,14753.07421875
2016-12-08,14943.8115234375
2016-12-09,14781.080078125
2016-12-12,14319.96484375
2016-12-13,14397.51953125
2016-12-14,14339.91015625
2016-12-15,14278.02734375
2016-12-16,13698.876953125
2016-12-19,13646.802734375
2016-12-20,13600.3076171875
2016-12-21,13684.3173828125
2016-12-22,13075.94921875
2016-12-23,13228.734375
2016-12-26,13002.326171875
2016-12-27,13131.1328125
2016-12-28,13334.1982421875
2016-12-29,13448.10546875
2016-12-30,14301.2763671875
2017-01-02,14091.8056640625
2017-01-03,13714.1669921875
2017-01-04,13708.3896484375
2017-01-05,13741.6826171875
2017-01-06,13879.1328125
2017-01-09,13966.83203125
2017-01-10,14012.06640625
2017-01-11,14562.046875
2017-01-12,14493.5185546875
2017-01-13,14518.07421875
2017-01-16,14323.2607421875
2017-01-17,14527.6376953125
2017-01-18,14983.1728515625
2017-01-19,15188.9541015625
2017-01-20,15043.2578125
2017-01-23,14724.732421875
2017-01-24,15237.779296875
2017-01-25,15329.9921875
2017-01-27,15445.6474609375
2017-01-30,15264.95703125
2017-01-31,15002.7802734375
2017-02-01,15470.20703125
2017-02-02,15285.7802734375
2017-02-03,15576.6875
2017-02-06,15523.49609375
2017-02-07,15476.17578125
2017-02-08,15421.3798828125
2017-02-09,15539.8544921875
2017-02-10,15560.333984375
2017-02-13,15411.2861328125
2017-02-14,14755.841796875
2017-02-15,14966.283203125
2017-02-16,14950.8974609375
2017-02-17,14893.193359375
2017-02-20,15066.3603515625
2017-02-21,15285.05078125
2017-02-22,15663.951171875
2017-02-23,15909.5810546875
2017-02-27,15791.931640625
2017-02-28,15638.71484375
2017-03-01,15653.32421875
2017-03-02,15383.7666015625
2017-03-03,15519.41796875
2017-03-06,15629.0087890625
2017-03-07,15345.1357421875
2017-03-08,15436.5263671875
2017-03-09,15413.56640625
2017-03-10,15533.2509765625
2017-03-14,15917.396484375
2017-03-15,15913.4638671875
2017-03-16,16015.724609375
2017-03-17,16011.9375
2017-03-20,15564.89453125
2017-03-21,15823.9189453125
2017-03-22,15870.2685546875
2017-03-23,15670.1669921875
2017-03-24,15832.36328125
2017-03-27,15979.3251953125
2017-03-28,16158.408203125
2017-03-29,16320.998046875
2017-03-30,16742.314453125
2017-03-31,16582.154296875
2017-04-03,16666.072265625
2017-04-05,16884.18359375
2017-04-06,17081.712890625
2017-04-07,17303.416015625
2017-04-10,17149.806640625
2017-04-11,17157.330078125
2017-04-12,17190.283203125
2017-04-13,17179.318359375
2017-04-17,17132.087890625
2017-04-18,17169.169921875
2017-04-19,17025.078125
2017-04-20,16991.48828125
2017-04-21,17079.7734375
2017-04-24,18057.53125
2017-04-25,18499.5703125
2017-04-26,18714.96484375
2017-04-27,18784.94921875
2017-04-28,18624.787109375
2017-05-02,18654.880859375
2017-05-03,19062.658203125
2017-05-04,18869.158203125
2017-05-05,18763.73828125
2017-05-08,18837.31640625
2017-05-09,18940.013671875
2017-05-10,19019.51171875
2017-05-11,19337.59765625
2017-05-12,19157.931640625
2017-05-15,19640.54296875
2017-05-16,19359.732421875
2017-05-17,18316.50390625
2017-05-18,18251.515625
2017-05-19,18116.689453125
2017-05-22,17727.697265625
2017-05-23,17323.12109375
2017-05-24,16894.47265625
2017-05-25,17097.5390625
2017-05-26,17112.23828125
2017-05-29,17262.40234375
2017-05-30,17401.302734375
2017-05-31,17476.7734375
2017-06-01,17148.59765625
2017-06-02,17444.744140625
2017-06-05,18088.107421875
2017-06-06,17627.474609375
2017-06-07,17558.07421875
2017-06-08,17495.513671875
2017-06-09,17621.845703125
2017-06-12,17620.53125
2017-06-13,17562.97265625
2017-06-14,17361.16796875
2017-06-15,17423.244140625
2017-06-16,17264.48828125
2017-06-19,17179.8984375
2017-06-20,17075.6015625
2017-06-21,16867.05078125
2017-06-22,16829.337890625
2017-06-23,16438.884765625
2017-06-27,16201.8505859375
2017-06-28,16110.1669921875
2017-06-29,16200.5390625
2017-06-30,16456.068359375
2017-07-03,17116.560546875
2017-07-04,17171.2578125
2017-07-05,17431.296875
2017-07-06,17510.9921875
2017-07-07,17827.140625
2017-07-10,17715.169921875
2017-07-11,17861.30859375
2017-07-12,17950.4140625
2017-07-13,18267.4375
2017-07-14,18051.4609375
2017-07-17,17579.81640625
2017-07-18,17777.880859375
2017-07-19,17721.19140625
2017-07-20,17346.61328125
2017-07-21,17187.49609375
2017-07-24,17200.03515625
2017-07-25,17096.083984375
2017-07-26,16971.376953125
2017-07-27,17023.619140625
2017-07-28,17005.10546875
2017-07-31,18080.400390625
2017-08-01,18109.55859375
2017-08-02,17910.16015625
2017-08-03,17626.4375
2017-08-04,17553.642578125
2017-08-07,17614.97265625
2017-08-08,17269.724609375
2017-08-09,17443.02734375
2017-08-10,16850.46875
2017-08-11,17033.00390625
2017-08-14,17052.490234375
2017-08-16,17003.83984375
2017-08-17,16811.73046875
2017-08-18,16861.787109375
2017-08-21,16648.783203125
2017-08-22,16699.615234375
2017-08-23,16685.130859375
2017-08-24,16515.912109375
2017-08-28,17073.14453125
2017-08-29,16876.5625
2017-08-30,17203.537109375
