Date,PFRM3.SA
2015-12-01,3.955690383911133
2015-12-02,3.9344239234924316
2015-12-03,4.012402534484863
2015-12-04,3.9344239234924316
2015-12-07,3.8493545055389404
2015-12-08,3.913156509399414
2015-12-09,4.005313873291016
2015-12-10,3.9273345470428467
2015-12-11,3.913156509399414
2015-12-14,3.870621919631958
2015-12-15,3.870621919631958
2015-12-16,3.8989782333374023
2015-12-17,3.863532304763794
2015-12-18,3.7217519283294678
2015-12-21,3.6012375354766846
2015-12-22,3.579970359802246
2015-12-23,3.6012375354766846
2015-12-28,3.544525384902954
2015-12-29,3.5657923221588135
2015-12-30,3.587059736251831
2016-01-04,3.4027445316314697
2016-01-05,3.3672988414764404
2016-01-06,3.3672988414764404
2016-01-07,3.317676305770874
2016-01-08,3.225517749786377
2016-01-11,3.0908265113830566
2016-01-12,2.9703121185302734
2016-01-13,2.9206888675689697
2016-01-14,2.9206888675689697
2016-01-15,2.878154754638672
2016-01-18,2.949045419692993
2016-01-19,3.027024269104004
2016-01-20,2.878154754638672
2016-01-21,2.871065378189087
2016-01-22,2.8568875789642334
2016-01-26,2.871065378189087
2016-01-27,2.9065113067626953
2016-01-28,2.927778482437134
2016-01-29,2.8568875789642334
2016-02-01,2.9206888675689697
2016-02-02,2.9561336040496826
2016-02-03,2.8072640895843506
2016-02-04,2.7647294998168945
2016-02-05,2.8001749515533447
2016-02-10,3.1829833984375
2016-02-11,3.225517749786377
2016-02-12,3.7217519283294678
2016-02-15,3.473634958267212
2016-02-16,3.4807238578796387
2016-02-17,3.572880983352661
2016-02-18,3.665039539337158
2016-02-19,3.594148635864258
2016-02-22,3.70048451423645
2016-02-23,3.750107765197754
2016-02-24,3.5303473472595215
2016-02-25,3.948601007461548
2016-02-26,4.111650466918945
2016-02-29,4.111650466918945
2016-03-01,4.182539939880371
2016-03-02,4.182539939880371
2016-03-03,4.196718215942383
2016-03-04,4.324321269989014
2016-03-07,4.522814750671387
2016-03-08,4.459012985229492
2016-03-09,4.303054332733154
2016-03-10,4.7000412940979
2016-03-11,5.026136875152588
2016-03-14,4.997780799865723
2016-03-15,4.884356498718262
2016-03-16,4.933979511260986
2016-03-17,5.011959552764893
2016-03-18,4.955246448516846
2016-03-21,4.941067695617676
2016-03-22,4.855999946594238
2016-03-23,4.827643394470215
2016-03-24,4.898534774780273
2016-03-28,4.820555210113525
2016-03-29,4.704473495483398
2016-03-30,4.630385875701904
2016-03-31,4.645203590393066
2016-04-01,4.519256591796875
2016-04-04,4.519256591796875
2016-04-05,4.504439830780029
2016-04-06,4.519256591796875
2016-04-07,4.482214450836182
2016-04-08,4.548891544342041
2016-04-11,4.578526020050049
2016-04-12,4.593343734741211
2016-04-13,4.889688014984131
2016-04-14,5.03045129776001
2016-04-15,5.060086727142334
2016-04-18,5.2304840087890625
2016-04-19,4.956365585327148
2016-04-20,4.689655780792236
2016-04-22,4.630385875701904
2016-04-25,4.482214450836182
2016-04-26,4.504439830780029
2016-04-27,4.630385875701904
2016-04-28,5.326796531677246
2016-04-29,5.0971293449401855
2016-05-02,5.1119465827941895
2016-05-03,5.215667247772217
2016-05-04,5.519420146942139
2016-05-05,6.038023471832275
2016-05-06,6.075067520141602
2016-05-09,6.2084221839904785
2016-05-10,6.541809558868408
2016-05-11,6.512175559997559
2016-05-12,6.512175559997559
2016-05-13,6.223239421844482
2016-05-16,6.326960563659668
2016-05-17,6.29732608795166
2016-05-18,6.0824761390686035
2016-05-19,6.149153709411621
2016-05-20,6.230648517608643
2016-05-23,6.178787708282471
2016-05-24,6.223239421844482
2016-05-25,6.282507419586182
2016-05-27,6.238056659698486
2016-05-30,6.2084221839904785
2016-05-31,6.223239421844482
2016-06-01,6.0454325675964355
2016-06-02,6.075067520141602
2016-06-03,6.201013565063477
2016-06-06,6.171379566192627
2016-06-07,6.230648517608643
2016-06-08,6.282507419586182
2016-06-09,6.282507419586182
2016-06-10,6.267691612243652
2016-06-13,6.141744613647461
2016-06-14,6.126927852630615
2016-06-15,6.223239421844482
2016-06-16,6.126927852630615
2016-06-17,6.2084221839904785
2016-06-20,6.238056659698486
2016-06-21,6.252874374389648
2016-06-22,6.201013565063477
2016-06-23,6.371411323547363
2016-06-24,6.349185943603516
2016-06-27,6.29732608795166
2016-06-28,6.378820896148682
2016-06-29,6.771478652954102
2016-06-30,6.8900146484375
2016-07-01,6.919650077819824
2016-07-04,6.660348415374756
2016-07-05,6.6825737953186035
2016-07-06,6.63071346282959
2016-07-07,6.593669891357422
2016-07-08,6.615897178649902
2016-07-11,6.615897178649902
2016-07-12,6.63071346282959
2016-07-13,6.6677565574646
2016-07-14,6.7492523193359375
2016-07-15,6.838155269622803
2016-07-18,7.24562931060791
2016-07-19,7.349349498748779
2016-07-20,7.27526330947876
2016-07-21,7.312307357788086
2016-07-22,7.334532260894775
2016-07-25,7.423436164855957
2016-07-26,7.3789849281311035
2016-07-27,7.3715739250183105
2016-07-28,7.734597682952881
2016-07-29,7.786457538604736
2016-08-01,7.5938334465026855
2016-08-02,7.808683395385742
2016-08-03,7.779050350189209
2016-08-04,8.075393676757812
2016-08-05,7.85313606262207
2016-08-08,7.979082107543945
2016-08-09,7.9198126792907715
2016-08-10,7.712372779846191
2016-08-11,7.519747257232666
2016-08-12,7.512338638305664
2016-08-15,7.816092491149902
2016-08-16,7.764232635498047
2016-08-17,7.749414920806885
2016-08-18,7.823502063751221
2016-08-19,7.742005825042725
2016-08-22,7.58642578125
2016-08-23,7.704963207244873
2016-08-24,7.704963207244873
2016-08-25,7.541973114013672
2016-08-26,7.186358451843262
2016-08-29,7.186358451843262
2016-08-30,7.260447025299072
2016-08-31,7.527156829833984
2016-09-01,7.4827046394348145
2016-09-02,7.490113735198975
2016-09-05,7.334532260894775
2016-09-06,7.341941833496094
2016-09-08,7.334532260894775
2016-09-09,7.060412406921387
2016-09-12,7.008553504943848
2016-09-13,6.986326694488525
2016-09-14,6.8900146484375
2016-09-15,6.875197887420654
2016-09-16,6.823338508605957
2016-09-19,7.156725883483887
2016-09-20,6.927058219909668
2016-09-21,7.230811595916748
2016-09-22,7.178952217102051
2016-09-23,7.178952217102051
2016-09-26,7.556790351867676
2016-09-27,7.512338638305664
2016-09-28,7.54938268661499
2016-09-29,7.349349498748779
2016-09-30,7.319714546203613
2016-10-03,7.3641676902771
2016-10-04,7.164133071899414
2016-10-05,7.186358451843262
2016-10-06,7.045596599578857
2016-10-07,7.038187026977539
2016-10-10,7.149317264556885
2016-10-11,7.164133071899414
2016-10-13,7.223403453826904
2016-10-14,7.215994834899902
2016-10-17,7.215994834899902
2016-10-18,7.19376802444458
2016-10-19,7.186358451843262
2016-10-20,7.253036975860596
2016-10-21,7.408618927001953
2016-10-24,7.401208877563477
2016-10-25,7.4827046394348145
2016-10-26,7.534565448760986
2016-10-27,7.801275253295898
2016-10-28,8.090210914611816
2016-10-31,7.779050350189209
2016-11-01,7.4752960205078125
2016-11-03,7.3789849281311035
2016-11-04,7.401208877563477
2016-11-07,7.830908298492432
2016-11-08,7.5938334465026855
2016-11-09,7.349349498748779
2016-11-10,7.223403453826904
2016-11-11,7.090047359466553
2016-11-14,6.978918552398682
2016-11-16,7.178952217102051
2016-11-17,7.223403453826904
2016-11-18,7.171543598175049
2016-11-21,7.141907691955566
2016-11-22,7.060412406921387
2016-11-23,7.104865074157715
2016-11-24,7.082639694213867
2016-11-25,6.964101314544678
2016-11-28,6.897424221038818
2016-11-29,6.956693172454834
2016-11-30,6.919650077819824
2016-12-01,6.697391510009766
2016-12-02,6.526993751525879
2016-12-05,6.482541561126709
2016-12-06,6.26028299331665
2016-12-07,6.193604946136475
2016-12-08,6.149153709411621
2016-12-09,6.2751007080078125
2016-12-12,6.26028299331665
2016-12-13,6.193604946136475
2016-12-14,5.934303283691406
2016-12-15,6.000981330871582
2016-12-16,5.830582618713379
2016-12-19,5.756496429443359
2016-12-20,5.637958526611328
2016-12-21,5.734271049499512
2016-12-22,5.778722286224365
2016-12-23,5.852808475494385
2016-12-26,5.860217571258545
2016-12-27,5.875034332275391
2016-12-28,5.934303283691406
2016-12-29,6.126927852630615
2017-01-02,6.089883804321289
2017-01-03,6.112109661102295
2017-01-04,6.0157976150512695
2017-01-05,6.038023471832275
2017-01-06,6.0157976150512695
2017-01-09,5.993572235107422
2017-01-10,6.112109661102295
2017-01-11,6.0232062339782715
2017-01-12,6.104701519012451
2017-01-13,6.119519233703613
2017-01-16,6.038023471832275
2017-01-17,6.112109661102295
2017-01-18,6.193604946136475
2017-01-19,6.178787708282471
2017-01-20,6.215830326080322
2017-01-23,6.401045799255371
2017-01-24,6.341778755187988
2017-01-26,6.29732608795166
2017-01-27,6.238056659698486
2017-01-30,6.2751007080078125
2017-01-31,6.4306817054748535
2017-02-01,6.245465278625488
2017-02-02,6.401045799255371
2017-02-03,6.423272609710693
2017-02-06,6.445497989654541
2017-02-07,6.2910237312316895
2017-02-08,6.676339626312256
2017-02-09,6.831948757171631
2017-02-10,6.868997573852539
2017-02-13,7.254314422607422
2017-02-14,7.091296672821045
2017-02-15,7.0171966552734375
2017-02-16,6.97273588180542
2017-02-17,6.631880760192871
2017-02-20,6.772668838500977
2017-02-21,6.743030071258545
2017-02-22,6.594831466674805
2017-02-23,6.624471187591553
2017-02-24,6.609650611877441
2017-03-01,6.624471187591553
2017-03-02,6.676339626312256
2017-03-03,6.891228199005127
2017-03-06,7.024606227874756
2017-03-07,7.091296672821045
2017-03-08,6.97273588180542
2017-03-09,7.098706245422363
2017-03-10,7.113524436950684
2017-03-13,7.143164157867432
2017-03-14,7.187626361846924
2017-03-15,7.298773288726807
2017-03-16,7.224673748016357
2017-03-17,7.32100248336792
2017-03-20,7.261723041534424
2017-03-21,7.232084274291992
2017-03-22,7.187626361846924
2017-03-23,7.48402214050293
2017-03-24,7.52107048034668
2017-03-27,7.876747131347656
2017-03-28,7.98789644241333
2017-03-29,7.839698314666748
2017-03-30,7.7063188552856445
2017-03-31,7.7137298583984375
2017-04-03,7.780418395996094
2017-04-04,7.7433695793151855
2017-04-05,7.66926908493042
2017-04-06,7.558121681213379
2017-04-07,7.780418395996094
2017-04-10,7.884158134460449
2017-04-11,7.84710693359375
2017-04-12,7.63962984085083
2017-04-13,7.52107048034668
2017-04-17,7.735959053039551
2017-04-18,7.728548049926758
2017-04-19,7.698909282684326
2017-04-20,7.676681041717529
2017-04-24,7.9137959480285645
2017-04-25,7.824878215789795
2017-04-26,7.898977756500244
2017-04-27,7.936027526855469
2017-04-28,8.262063026428223
2017-05-02,8.54364013671875
2017-05-03,8.721478462219238
2017-05-04,8.054585456848145
2017-05-05,8.254653930664062
2017-05-08,8.358392715454102
2017-05-09,8.187963485717773
2017-05-10,8.24724292755127
2017-05-11,8.336162567138672
2017-05-12,8.328753471374512
2017-05-15,8.291704177856445
2017-05-16,8.262063026428223
2017-05-17,8.202784538269043
2017-05-18,7.128345966339111
2017-05-19,7.1802144050598145
2017-05-22,6.980146884918213
2017-05-23,7.106116771697998
2017-05-24,7.069067001342773
2017-05-25,6.965327739715576
2017-05-26,7.1802144050598145
2017-05-29,7.1802144050598145
2017-05-30,6.93568754196167
2017-05-31,6.950507164001465
2017-06-01,6.987557411193848
2017-06-02,6.994966983795166
2017-06-05,7.120936393737793
2017-06-06,7.091296672821045
2017-06-07,7.032016754150391
2017-06-08,7.039426326751709
2017-06-09,6.8245391845703125
2017-06-12,6.6689300537109375
2017-06-13,6.743030071258545
2017-06-14,6.617060661315918
2017-06-15,6.617060661315918
2017-06-16,6.631880760192871
2017-06-19,6.661520957946777
2017-06-20,6.58742094039917
2017-06-21,6.646700382232666
2017-06-22,6.483683109283447
2017-06-23,6.468862533569336
2017-06-26,6.4762725830078125
2017-06-27,6.2836151123046875
2017-06-28,5.839019775390625
2017-06-29,5.74268913269043
2017-06-30,5.839019775390625
2017-07-03,5.7056403160095215
2017-07-04,5.690820217132568
2017-07-05,5.646360874176025
2017-07-06,5.535212516784668
2017-07-07,5.357373237609863
2017-07-10,5.298094749450684
2017-07-11,5.424062728881836
2017-07-12,5.846428871154785
2017-07-13,5.927938461303711
2017-07-14,6.068726539611816
2017-07-17,6.024266719818115
2017-07-18,6.03167724609375
2017-07-19,6.046496391296387
2017-07-20,6.03167724609375
2017-07-21,6.06131649017334
2017-07-24,5.950167655944824
2017-07-25,5.920527935028076
2017-07-26,5.801968097686768
2017-07-27,5.816789627075195
2017-07-28,5.7056403160095215
2017-07-31,5.846428871154785
2017-08-01,5.8538384437561035
2017-08-02,5.809380054473877
2017-08-03,5.801968097686768
2017-08-04,5.898298740386963
2017-08-07,6.024266719818115
2017-08-08,6.1280059814453125
2017-08-09,6.06131649017334
2017-08-10,6.024266719818115
2017-08-11,6.016857147216797
2017-08-14,5.994627952575684
2017-08-15,5.653770446777344
2017-08-16,5.557441711425781
2017-08-17,5.461112976074219
2017-08-18,5.3870134353637695
2017-08-21,5.394423007965088
2017-08-22,5.327733993530273
2017-08-23,5.3129143714904785
2017-08-24,5.372194290161133
2017-08-25,5.594491481781006
2017-08-28,5.861248016357422
2017-08-29,5.839019775390625
2017-08-30,6.002037048339844
2017-08-31,6.016857147216797
2017-09-01,6.03908634185791
2017-09-04,6.172465801239014
2017-09-05,6.03908634185791
2017-09-06,6.068726539611816
2017-09-07,6.068726539611816
2017-09-08,6.172465801239014
2017-09-11,6.498501777648926
2017-09-12,6.372533798217773
2017-09-13,6.4392218589782715
2017-09-14,6.350302696228027
2017-09-15,6.468862533569336
2017-09-18,6.313254356384277
2017-09-19,6.187285423278809
2017-09-20,6.083546161651611
2017-09-21,6.305844306945801
2017-09-22,6.335484027862549
2017-09-25,6.468862533569336
2017-09-26,6.520730972290039
2017-09-27,6.3206634521484375
2017-09-28,6.394763946533203
2017-09-29,6.513322353363037
2017-10-02,7.032016754150391
2017-10-03,6.846769332885742
2017-10-04,6.93568754196167
2017-10-05,6.93568754196167
2017-10-06,7.046837329864502
2017-10-09,7.261723041534424
2017-10-10,6.980146884918213
2017-10-11,6.876407623291016
2017-10-12,6.876407623291016
2017-10-13,6.883817672729492
2017-10-16,6.8245391845703125
2017-10-17,7.009787082672119
2017-10-18,6.950507164001465
2017-10-19,6.757849216461182
2017-10-20,6.750439167022705
2017-10-23,6.387352466583252
2017-10-24,6.409582614898682
2017-10-25,6.565191745758057
2017-10-26,6.468862533569336
2017-10-27,6.557781219482422
2017-10-30,6.261384010314941
2017-10-31,6.068726539611816
2017-11-01,6.068726539611816
2017-11-02,6.068726539611816
2017-11-03,6.03167724609375
2017-11-06,5.987216949462891
2017-11-07,5.787149906158447
2017-11-08,5.801968097686768
2017-11-09,5.74268913269043
2017-11-10,5.816789627075195
2017-11-13,6.068726539611816
2017-11-14,6.0983662605285645
2017-11-15,6.0983662605285645
2017-11-16,5.74268913269043
2017-11-17,5.831608772277832
2017-11-20,5.831608772277832
2017-11-21,5.527801990509033
2017-11-22,5.527801990509033
2017-11-23,5.505571365356445
2017-11-24,5.668591022491455
2017-11-27,5.638951778411865
2017-11-28,5.727869987487793
2017-11-29,5.7056403160095215
2017-11-30,5.757510185241699
2017-12-01,5.772329330444336
2017-12-04,5.7056403160095215
2017-12-05,5.668591022491455
2017-12-06,5.764919281005859
2017-12-07,5.668591022491455
2017-12-08,5.839019775390625
2017-12-11,5.868658542633057
2017-12-12,5.8538384437561035
2017-12-13,5.876068115234375
2017-12-14,5.861248016357422
2017-12-15,5.883477687835693
2017-12-18,5.876068115234375
2017-12-19,5.727869987487793
2017-12-20,5.631541728973389
2017-12-21,5.601901054382324
2017-12-22,5.631541728973389
2017-12-25,5.631541728973389
2017-12-26,5.557441711425781
2017-12-27,5.520392417907715
2017-12-28,5.520392417907715
2017-12-29,5.520392417907715
2018-01-02,5.609311103820801
2018-01-03,5.698230743408203
2018-01-04,5.839019775390625
2018-01-05,5.816789627075195
2018-01-08,5.794559001922607
2018-01-09,5.898298740386963
2018-01-10,5.816789627075195
2018-01-11,5.731366157531738
2018-01-12,5.7236199378967285
2018-01-15,5.560973644256592
2018-01-16,5.615189075469971
2018-01-17,5.646169662475586
2018-01-18,5.638424873352051
2018-01-19,5.630679130554199
2018-01-22,5.607443809509277
2018-01-23,5.560973644256592
2018-01-24,5.576463222503662
2018-01-25,5.576463222503662
2018-01-26,5.499012470245361
2018-01-29,5.506758213043213
2018-01-30,5.475777626037598
2018-01-31,5.4680328369140625
2018-02-01,5.475777626037598
2018-02-02,5.452542304992676
2018-02-05,5.444797515869141
2018-02-06,5.452542304992676
2018-02-07,5.529993057250977
2018-02-08,5.4680328369140625
2018-02-09,5.475777626037598
2018-02-14,5.4680328369140625
2018-02-15,5.429306983947754
2018-02-16,5.452542304992676
2018-02-19,5.452542304992676
2018-02-20,5.40607213973999
2018-02-21,5.375091552734375
2018-02-22,5.382837295532227
2018-02-23,5.3905816078186035
2018-02-26,5.351856231689453
2018-02-27,5.351856231689453
2018-02-28,5.274405002593994
2018-03-01,5.165974140167236
2018-03-02,5.05754280090332
2018-03-05,5.034307956695557
2018-03-06,5.026561737060547
2018-03-07,4.980091571807861
2018-03-08,5.065288066864014
2018-03-09,5.189208984375
2018-03-12,5.220189094543457
2018-03-13,5.196954250335693
2018-03-14,5.189208984375
2018-03-15,5.158228397369385
2018-03-16,5.189208984375
2018-03-19,5.21244478225708
2018-03-20,5.258915424346924
2018-03-21,5.3131303787231445
2018-03-22,5.336366176605225
2018-03-23,4.647052764892578
2018-03-26,4.45342493057251
2018-03-27,4.252053260803223
2018-03-28,3.8647990226745605
2018-03-29,4.6547980308532715
2018-04-02,4.4611711502075195
2018-04-03,4.569602012634277
2018-04-04,4.5618577003479
2018-04-05,4.2443084716796875
2018-04-06,4.30626916885376
2018-04-09,4.259798526763916
2018-04-10,4.128131866455078
2018-04-11,4.290779113769531
2018-04-12,4.221073150634766
2018-04-13,4.267544269561768
2018-04-16,4.3527398109436035
2018-04-17,4.368229866027832
2018-04-18,4.430190563201904
2018-04-19,4.484405994415283
2018-04-20,4.592838287353516
2018-04-23,4.554111957550049
2018-04-24,4.484405994415283
2018-04-25,4.414700508117676
2018-04-26,4.468916416168213
2018-04-27,4.484405994415283
2018-04-30,4.375975131988525
2018-05-02,4.290779113769531
2018-05-03,4.182348251342773
2018-05-04,4.190093040466309
2018-05-07,4.190093040466309
2018-05-08,4.197837829589844
2018-05-09,4.190093040466309
2018-05-10,4.344995021820068
2018-05-11,4.221073150634766
2018-05-14,4.097151756286621
2018-05-15,4.097151756286621
2018-05-16,4.128131866455078
2018-05-17,3.903524160385132
2018-05-18,3.833818197250366
2018-05-21,3.7253875732421875
2018-05-22,3.5627405643463135
2018-05-23,3.4465644359588623
2018-05-24,3.469799757003784
2018-05-25,3.493035078048706
2018-05-28,3.252936840057373
2018-05-29,3.2684273719787598
2018-05-30,3.2374470233917236
2018-06-01,3.245192050933838
2018-06-04,3.245192050933838
2018-06-05,3.0980353355407715
2018-06-06,2.9044082164764404
2018-06-07,2.8811731338500977
2018-06-08,2.981858968734741
2018-06-11,2.9973490238189697
2018-06-12,3.0980353355407715
2018-06-13,3.0980353355407715
2018-06-14,3.1987216472625732
2018-06-15,3.252936840057373
2018-06-18,3.2297019958496094
2018-06-19,3.252936840057373
2018-06-20,3.221956729888916
2018-06-21,3.252936840057373
2018-06-22,3.252936840057373
2018-06-25,3.307152509689331
2018-06-26,3.330388069152832
2018-06-27,3.438819169998169
2018-06-28,3.493035078048706
2018-06-29,3.5240156650543213
2018-07-02,3.3226428031921387
2018-07-03,3.330388069152832
2018-07-04,3.407838821411133
2018-07-05,3.438819169998169
2018-07-06,3.624701499938965
2018-07-10,3.7021522521972656
2018-07-11,3.6401913166046143
2018-07-12,3.7176425457000732
2018-07-13,3.92676043510437
2018-07-16,3.957740306854248
2018-07-17,3.9732308387756348
2018-07-18,4.128131866455078
2018-07-19,4.221073150634766
2018-07-20,4.221073150634766
2018-07-23,4.30626916885376
2018-07-24,4.228818416595459
2018-07-25,4.259798526763916
2018-07-26,4.368229866027832
2018-07-27,4.337250232696533
2018-07-30,4.290779113769531
2018-07-31,4.2443084716796875
2018-08-01,4.236562728881836
2018-08-02,4.221073150634766
2018-08-03,4.035190582275391
2018-08-06,3.903524160385132
2018-08-07,3.849308967590332
2018-08-08,3.988720655441284
2018-08-09,3.872544288635254
2018-08-10,3.833818197250366
2018-08-13,3.833818197250366
2018-08-14,3.92676043510437
2018-08-15,3.8647990226745605
2018-08-16,3.818328619003296
2018-08-17,3.833818197250366
2018-08-20,3.934504508972168
2018-08-21,3.872544288635254
2018-08-22,3.872544288635254
2018-08-23,3.7873482704162598
2018-08-24,3.8260741233825684
2018-08-27,3.6789169311523438
2018-08-28,3.6479368209838867
2018-08-29,3.632446050643921
2018-08-30,3.601465940475464
2018-08-31,3.6789169311523438
2018-09-03,3.7176425457000732
2018-09-04,3.6789169311523438
2018-09-05,3.733132839202881
2018-09-06,3.6401913166046143
2018-09-10,3.7253875732421875
2018-09-11,3.6401913166046143
2018-09-12,3.6711721420288086
2018-09-13,3.5240156650543213
2018-09-14,3.330388069152832
2018-09-17,3.252936840057373
2018-09-18,3.2684273719787598
2018-09-19,3.376858949661255
2018-09-20,3.5627405643463135
2018-09-21,3.6401913166046143
2018-09-24,3.6944069862365723
2018-09-25,3.709897518157959
2018-09-26,3.709897518157959
2018-09-27,3.764113187789917
2018-09-28,3.601465940475464
2018-10-01,3.6401913166046143
2018-10-02,3.6944069862365723
2018-10-03,3.709897518157959
2018-10-04,3.624701499938965
2018-10-05,3.6401913166046143
2018-10-08,3.7486228942871094
2018-10-09,3.6944069862365723
2018-10-10,3.6092112064361572
2018-10-11,3.6401913166046143
2018-10-15,3.6092112064361572
2018-10-16,3.5085253715515137
2018-10-17,3.5162696838378906
2018-10-18,3.500779867172241
2018-10-19,3.4775447845458984
2018-10-22,3.5317599773406982
2018-10-23,3.547250509262085
2018-10-24,3.578230857849121
2018-10-25,3.5859763622283936
2018-10-26,3.578230857849121
2018-10-29,3.3923487663269043
2018-10-30,3.469799757003784
2018-10-31,3.655681848526001
2018-11-01,3.7021522521972656
2018-11-05,3.8028385639190674
2018-11-06,3.92676043510437
2018-11-07,3.988720655441284
2018-11-08,3.9964656829833984
2018-11-09,3.7486228942871094
2018-11-12,3.7176425457000732
2018-11-13,3.485290050506592
2018-11-14,3.485290050506592
2018-11-16,3.3148980140686035
2018-11-19,3.1754860877990723
2018-11-21,3.1599957942962646
2018-11-22,3.1754860877990723
2018-11-23,3.1987216472625732
2018-11-26,3.167741298675537
2018-11-27,3.167741298675537
2018-11-28,3.1832313537597656
2018-11-29,3.2374470233917236
2018-11-30,3.214211940765381
2018-12-03,3.2606821060180664
2018-12-04,3.252936840057373
2018-12-05,3.2064669132232666
2018-12-06,3.1832313537597656
2018-12-07,3.1599957942962646
2018-12-10,3.1212706565856934
2018-12-11,3.082545280456543
2018-12-12,3.0980353355407715
2018-12-13,3.1445059776306152
2018-12-14,3.0980353355407715
2018-12-17,3.0438201427459717
2018-12-18,3.0902903079986572
2018-12-19,3.0748002529144287
2018-12-20,3.0980353355407715
2018-12-21,3.059309959411621
2018-12-26,2.9896039962768555
2018-12-27,3.0438201427459717
2018-12-28,3.0438201427459717
2019-01-02,3.0980353355407715
2019-01-03,3.0980353355407715
2019-01-04,3.0980353355407715
2019-01-07,3.105780839920044
2019-01-08,3.0748002529144287
2019-01-09,3.113525629043579
2019-01-10,3.245192050933838
2019-01-11,3.214211940765381
2019-01-14,3.1987216472625732
2019-01-15,3.307152509689331
2019-01-16,3.2916626930236816
2019-01-17,3.3226428031921387
2019-01-18,3.252936840057373
2019-01-21,3.2839174270629883
2019-01-22,3.2297019958496094
2019-01-23,3.245192050933838
2019-01-24,3.2684273719787598
2019-01-28,3.2297019958496094
2019-01-29,3.252936840057373
2019-01-30,3.214211940765381
2019-01-31,3.2297019958496094
2019-02-01,3.252936840057373
2019-02-04,3.2374470233917236
2019-02-05,3.276172399520874
2019-02-06,3.276172399520874
2019-02-07,3.500779867172241
2019-02-08,3.5317599773406982
2019-02-11,3.5627405643463135
2019-02-12,3.5162696838378906
2019-02-13,3.5085253715515137
2019-02-14,3.4543097019195557
2019-02-15,3.4543097019195557
2019-02-18,3.376858949661255
2019-02-19,3.3691136837005615
2019-02-20,3.3381330966949463
2019-02-21,3.3923487663269043
2019-02-22,3.361368417739868
2019-02-25,3.2916626930236816
2019-02-26,3.2684273719787598
2019-02-27,3.252936840057373
2019-02-28,3.3148980140686035
2019-03-01,3.2374470233917236
2019-03-06,3.1754860877990723
2019-03-07,3.167741298675537
2019-03-08,3.214211940765381
2019-03-11,3.2684273719787598
2019-03-12,3.3381330966949463
2019-03-13,3.3923487663269043
2019-03-14,3.4233295917510986
2019-03-15,3.4233295917510986
2019-03-18,3.407838821411133
2019-03-19,3.4310736656188965
2019-03-20,3.384603500366211
2019-03-21,3.330388069152832
2019-03-22,3.5240156650543213
2019-03-25,3.493035078048706
2019-03-26,3.547250509262085
2019-03-27,3.3691136837005615
2019-03-28,3.384603500366211
2019-03-29,3.353623390197754
2019-04-01,3.353623390197754
2019-04-02,3.3923487663269043
2019-04-03,3.3923487663269043
2019-04-04,3.353623390197754
2019-04-05,3.3691136837005615
2019-04-08,3.376858949661255
2019-04-09,3.330388069152832
2019-04-10,3.3458783626556396
2019-04-11,3.307152509689331
2019-04-12,3.1987216472625732
2019-04-15,3.190976619720459
2019-04-16,3.214211940765381
2019-04-17,3.1754860877990723
2019-04-18,3.1212706565856934
2019-04-22,3.2684273719787598
2019-04-23,3.252936840057373
2019-04-24,3.214211940765381
2019-04-25,3.1832313537597656
2019-04-26,3.190976619720459
2019-04-29,3.214211940765381
2019-04-30,3.190976619720459
