Date,CYBG.L
2023-04-03,17.14900016784668
2023-04-04,17.113000869750977
2023-04-05,17.12299919128418
2023-04-06,17.20199966430664
2023-04-11,17.423999786376953
2023-04-12,17.47100067138672
2023-04-13,17.51300048828125
2023-04-14,17.586000442504883
2023-04-17,17.809999465942383
2023-04-18,17.77400016784668
2023-04-19,18.040000915527344
2023-04-20,18.007999420166016
2023-04-21,18.10300064086914
2023-04-24,18.250999450683594
2023-04-25,18.253999710083008
2023-04-26,18.051000595092773
2023-04-27,17.878000259399414
2023-04-28,17.857999801635742
2023-05-02,17.7189998626709
2023-05-03,17.832000732421875
2023-05-04,17.579999923706055
2023-05-05,17.666000366210938
2023-05-09,17.6200008392334
2023-05-10,17.663000106811523
2023-05-11,17.797000885009766
2023-05-12,17.80900001525879
2023-05-15,17.815000534057617
2023-05-16,17.577999114990234
2023-05-17,17.41699981689453
2023-05-18,17.55900001525879
2023-05-19,17.51799964904785
2023-05-22,17.742000579833984
2023-05-23,17.44499969482422
2023-05-24,16.983999252319336
2023-05-25,16.73699951171875
2023-05-26,16.77899932861328
2023-05-30,16.635000228881836
2023-05-31,16.527000427246094
2023-06-01,16.676000595092773
2023-06-02,16.910999298095703
2023-06-05,17.066999435424805
2023-06-06,17.05500030517578
2023-06-07,16.972999572753906
2023-06-08,16.823999404907227
2023-06-09,16.832000732421875
2023-06-12,17.01099967956543
2023-06-13,17.03499984741211
2023-06-14,17.43899917602539
2023-06-15,17.243000030517578
2023-06-16,17.388999938964844
2023-06-19,17.320999145507812
2023-06-20,17.31599998474121
2023-06-21,17.22599983215332
2023-06-22,17.270999908447266
2023-06-23,17.215999603271484
2023-06-26,17.250999450683594
2023-06-27,17.094999313354492
2023-06-28,17.452999114990234
2023-06-29,17.60700035095215
2023-06-30,17.618000030517578
2023-07-03,17.30500030517578
2023-07-04,17.281999588012695
2023-07-05,17.19300079345703
2023-07-06,16.941999435424805
2023-07-07,16.80699920654297
2023-07-10,17.06100082397461
2023-07-11,17.125
2023-07-12,17.18899917602539
2023-07-13,17.215999603271484
2023-07-14,17.365999221801758
2023-07-17,17.382999420166016
2023-07-18,17.329999923706055
2023-07-19,17.486000061035156
2023-07-20,17.538999557495117
2023-07-21,17.601999282836914
2023-07-24,17.541000366210938
2023-07-25,17.469999313354492
2023-07-26,17.363000869750977
2023-07-27,17.402999877929688
2023-07-28,17.391000747680664
2023-07-31,17.20599937438965
2023-08-01,17.03499984741211
2023-08-02,16.777000427246094
2023-08-03,16.687999725341797
2023-08-04,16.63800048828125
2023-08-07,16.503000259399414
2023-08-08,16.07699966430664
2023-08-09,15.996000289916992
2023-08-10,16.235000610351562
2023-08-11,15.968000411987305
2023-08-14,16.167999267578125
2023-08-15,16.10300064086914
2023-08-16,15.932999610900879
2023-08-17,15.694000244140625
2023-08-18,15.50100040435791
2023-08-21,15.515000343322754
2023-08-22,15.508999824523926
2023-08-23,15.59000015258789
2023-08-24,15.447999954223633
2023-08-25,15.473999977111816
2023-08-29,15.586000442504883
2023-08-30,15.859999656677246
2023-08-31,15.765000343322754
2023-09-01,15.694000244140625
2023-09-04,15.755000114440918
2023-09-05,15.678999900817871
2023-09-06,15.82800006866455
2023-09-07,15.682999610900879
2023-09-08,15.579999923706055
2023-09-11,15.647000312805176
2023-09-12,15.593000411987305
2023-09-13,15.586000442504883
2023-09-14,15.600000381469727
2023-09-15,15.496999740600586
2023-09-18,15.505000114440918
2023-09-19,15.342000007629395
2023-09-20,15.414999961853027
2023-09-21,15.128999710083008
2023-09-22,15.032999992370605
2023-09-25,14.930000305175781
2023-09-26,14.963000297546387
2023-09-27,14.892000198364258
2023-09-28,14.984000205993652
2023-09-29,15.041000366210938
2023-10-02,14.975000381469727
2023-10-03,14.779000282287598
2023-10-04,14.41100025177002
2023-10-05,14.354000091552734
2023-10-06,14.359000205993652
2023-10-09,14.340999603271484
2023-10-10,14.637999534606934
2023-10-11,14.003000259399414
2023-10-12,13.869999885559082
2023-10-13,13.840999603271484
2023-10-16,13.993000030517578
2023-10-17,14.303000450134277
2023-10-18,14.253999710083008
2023-10-19,14.253999710083008
2023-10-20,14.062000274658203
2023-10-23,14.031000137329102
2023-10-24,14.0649995803833
2023-10-25,13.890999794006348
2023-10-26,13.569999694824219
2023-10-27,13.59000015258789
2023-10-30,13.465999603271484
2023-10-31,13.67300033569336
2023-11-01,13.848999977111816
2023-11-02,13.946999549865723
2023-11-03,14.152999877929688
2023-11-06,14.041000366210938
2023-11-07,14.22599983215332
2023-11-08,13.961999893188477
2023-11-09,13.904000282287598
2023-11-10,13.704999923706055
2023-11-13,14.135000228881836
2023-11-14,14.3100004196167
2023-11-15,14.555999755859375
2023-11-16,14.486000061035156
2023-11-17,14.663999557495117
2023-11-20,14.62399959564209
2023-11-21,14.791999816894531
2023-11-22,14.982000350952148
2023-11-23,14.880000114440918
2023-11-24,14.829999923706055
2023-11-27,14.838000297546387
2023-11-28,14.645999908447266
2023-11-29,14.800000190734863
2023-11-30,14.845000267028809
2023-12-01,15.015000343322754
2023-12-04,15.119000434875488
2023-12-05,14.984000205993652
2023-12-06,15.04699993133545
2023-12-07,15.031000137329102
2023-12-08,15.239999771118164
2023-12-11,15.156999588012695
2023-12-12,15.317000389099121
2023-12-13,15.593999862670898
2023-12-14,16.142000198364258
2023-12-15,16.048999786376953
2023-12-18,15.972999572753906
2023-12-19,16.006000518798828
2023-12-20,16.09000015258789
2023-12-21,16.211000442504883
2023-12-22,16.20599937438965
2023-12-27,16.224000930786133
2023-12-28,16.45400047302246
2023-12-29,16.39900016784668
2024-01-02,16.2810001373291
2024-01-03,15.833999633789062
2024-01-04,15.855999946594238
2024-01-05,15.73799991607666
2024-01-08,16.17099952697754
2024-01-09,16.458999633789062
2024-01-10,16.402999877929688
2024-01-11,16.408000946044922
2024-01-12,16.41200065612793
2024-01-15,16.31100082397461
2024-01-16,16.257999420166016
2024-01-17,16.172000885009766
2024-01-18,16.29599952697754
2024-01-19,16.264999389648438
2024-01-22,16.507999420166016
2024-01-23,16.340999603271484
2024-01-24,16.23900032043457
2024-01-25,16.231000900268555
2024-01-26,16.308000564575195
2024-01-29,16.349000930786133
2024-01-30,16.375
2024-01-31,16.610000610351562
2024-02-01,16.472000122070312
2024-02-02,16.777000427246094
2024-02-05,16.961999893188477
2024-02-06,17.07900047302246
2024-02-07,17.06100082397461
2024-02-08,16.777000427246094
2024-02-09,16.81100082397461
2024-02-12,16.87700080871582
2024-02-13,16.823999404907227
2024-02-14,16.865999221801758
2024-02-15,16.816999435424805
2024-02-16,17.041000366210938
2024-02-19,16.94099998474121
2024-02-20,16.972000122070312
2024-02-21,16.875999450683594
2024-02-22,17.04599952697754
2024-02-23,17.1200008392334
2024-02-26,16.89299964904785
2024-02-27,16.864999771118164
2024-02-28,16.631000518798828
2024-02-29,16.527999877929688
2024-03-01,16.658000946044922
2024-03-04,16.722999572753906
2024-03-05,16.64299964904785
2024-03-06,16.847999572753906
2024-03-07,17.277999877929688
2024-03-08,17.204999923706055
2024-03-11,17.174999237060547
2024-03-12,17.232999801635742
2024-03-13,17.281999588012695
2024-03-14,17.076000213623047
2024-03-15,16.920000076293945
2024-03-18,17.072999954223633
2024-03-19,17.013999938964844
2024-03-20,16.924999237060547
2024-03-21,17.229000091552734
2024-03-22,17.083999633789062
2024-03-25,17.076000213623047
2024-03-26,17.076000213623047
2024-03-27,17.533000946044922
2024-03-28,17.643999099731445
2024-04-02,17.29400062561035
2024-04-03,17.40399932861328
2024-04-04,17.341999053955078
2024-04-05,17.395000457763672
2024-04-08,17.41200065612793
2024-04-09,17.614999771118164
2024-04-10,17.58099937438965
2024-04-11,17.57200050354004
2024-04-12,17.479999542236328
2024-04-15,17.382999420166016
2024-04-16,17.236000061035156
2024-04-17,17.06800079345703
2024-04-18,17.042999267578125
2024-04-19,16.968000411987305
2024-04-22,17.051000595092773
2024-04-23,17.270000457763672
2024-04-24,17.385000228881836
2024-04-25,16.961000442504883
2024-04-26,17.062999725341797
2024-04-29,17.104000091552734
2024-04-30,17.020999908447266
2024-05-01,16.922000885009766
2024-05-02,17.149999618530273
2024-05-03,17.39900016784668
2024-05-07,17.613000869750977
2024-05-08,17.308000564575195
2024-05-09,17.398000717163086
2024-05-10,17.459999084472656
2024-05-13,17.243000030517578
2024-05-14,17.29199981689453
2024-05-15,17.589000701904297
2024-05-16,17.743000030517578
2024-05-17,17.51099967956543
2024-05-20,17.534000396728516
2024-05-21,17.458999633789062
2024-05-22,17.53700065612793
2024-05-23,17.410999298095703
2024-05-24,17.250999450683594
2024-05-28,17.197999954223633
2024-05-29,17.270000457763672
2024-05-30,17.260000228881836
2024-05-31,17.117000579833984
2024-06-03,17.062000274658203
2024-06-04,16.910999298095703
2024-06-05,17.187999725341797
2024-06-06,17.115999221801758
2024-06-07,17.23200035095215
2024-06-10,17.08099937438965
2024-06-11,17.006000518798828
2024-06-12,17.152999877929688
2024-06-13,16.948999404907227
2024-06-14,17.011999130249023
2024-06-17,16.871999740600586
2024-06-18,16.91699981689453
2024-06-19,16.93199920654297
2024-06-20,16.933000564575195
2024-06-21,17.025999069213867
2024-06-24,16.95800018310547
2024-06-25,16.740999221801758
2024-06-26,16.996000289916992
2024-06-27,16.97800064086914
2024-06-28,17.114999771118164
2024-07-01,16.96299934387207
2024-07-02,16.80699920654297
2024-07-03,16.701000213623047
2024-07-04,16.761999130249023
2024-07-05,16.683000564575195
2024-07-08,16.78499984741211
2024-07-09,16.74799919128418
2024-07-10,16.558000564575195
2024-07-11,16.934999465942383
2024-07-12,16.875999450683594
2024-07-15,16.65399932861328
2024-07-16,16.78499984741211
2024-07-17,16.70599937438965
2024-07-18,16.70400047302246
2024-07-19,16.538000106811523
2024-07-22,16.594999313354492
2024-07-23,16.7450008392334
2024-07-24,16.65399932861328
2024-07-25,16.17300033569336
2024-07-26,15.241000175476074
2024-07-29,15.359999656677246
2024-07-30,15.383000373840332
2024-07-31,15.465999603271484
2024-08-01,15.371000289916992
2024-08-02,15.217000007629395
2024-08-05,15.177000045776367
2024-08-06,15.515000343322754
2024-08-07,15.616000175476074
2024-08-08,15.680000305175781
2024-08-09,15.682000160217285
2024-08-12,15.656000137329102
2024-08-13,15.730999946594238
2024-08-14,15.758000373840332
2024-08-15,15.96399974822998
2024-08-16,16.051000595092773
2024-08-19,16.083999633789062
2024-08-20,15.961000442504883
2024-08-21,15.890000343322754
2024-08-22,16.01799964904785
2024-08-23,16.089000701904297
2024-08-27,15.946000099182129
2024-08-28,15.942999839782715
2024-08-29,16.11400032043457
2024-08-30,16.030000686645508
2024-09-02,16.051000595092773
2024-09-03,16.12299919128418
2024-09-04,16.07699966430664
2024-09-05,15.704999923706055
2024-09-06,15.581999778747559
2024-09-09,15.975000381469727
2024-09-10,15.902999877929688
2024-09-11,15.817000389099121
2024-09-12,15.899999618530273
2024-09-13,16.106000900268555
2024-09-16,16.062999725341797
2024-09-17,16.15399932861328
2024-09-18,15.871999740600586
2024-09-19,15.993000030517578
2024-09-20,15.859999656677246
2024-09-23,15.781999588012695
2024-09-24,15.682000160217285
2024-09-25,15.638999938964844
2024-09-26,15.508000373840332
2024-09-27,15.909000396728516
2024-09-30,15.690999984741211
2024-10-01,15.779999732971191
2024-10-02,15.751999855041504
2024-10-03,15.767999649047852
2024-10-04,15.85200023651123
2024-10-07,15.812999725341797
2024-10-08,15.756999969482422
2024-10-09,15.845999717712402
2024-10-10,15.817999839782715
2024-10-11,15.881999969482422
2024-10-14,15.993000030517578
2024-10-15,15.958999633789062
2024-10-16,16.041000366210938
2024-10-17,15.949000358581543
2024-10-18,16.07699966430664
2024-10-21,16.035999298095703
2024-10-22,16.0310001373291
2024-10-23,15.991999626159668
2024-10-24,15.991999626159668
2024-10-25,15.914999961853027
2024-10-28,16.054000854492188
2024-10-29,15.88700008392334
2024-10-30,15.869999885559082
2024-10-31,15.833999633789062
2024-11-01,16.041000366210938
2024-11-04,15.927000045776367
2024-11-05,15.927000045776367
2024-11-06,16.183000564575195
2024-11-07,16.070999145507812
2024-11-08,16.202999114990234
2024-11-11,16.517000198364258
2024-11-12,16.465999603271484
2024-11-13,16.506000518798828
2024-11-14,16.479000091552734
2024-11-15,16.45800018310547
2024-11-18,16.606000900268555
2024-11-19,16.552000045776367
2024-11-20,16.41900062561035
2024-11-21,16.665000915527344
2024-11-22,16.764999389648438
2024-11-25,16.784000396728516
2024-11-26,16.913000106811523
2024-11-27,16.954999923706055
2024-11-28,17.000999450683594
2024-11-29,16.926000595092773
2024-12-02,16.90999984741211
2024-12-03,16.77400016784668
2024-12-04,16.850000381469727
2024-12-05,16.643999099731445
2024-12-06,16.490999221801758
2024-12-09,16.437999725341797
2024-12-10,16.590999603271484
2024-12-11,16.628000259399414
2024-12-12,16.639999389648438
2024-12-13,16.506999969482422
2024-12-16,16.38800048828125
2024-12-17,16.263999938964844
2024-12-18,16.263999938964844
2024-12-19,16.135000228881836
2024-12-20,16.408000946044922
2024-12-23,16.386999130249023
2024-12-24,16.509000778198242
2024-12-27,16.465999603271484
2024-12-30,16.357999801635742
2024-12-31,16.496000289916992
2025-01-02,16.658000946044922
2025-01-03,16.628000259399414
2025-01-06,16.670000076293945
2025-01-07,16.68899917602539
2025-01-08,16.961999893188477
2025-01-09,17.04800033569336
2025-01-10,16.975000381469727
2025-01-13,16.78499984741211
2025-01-14,16.8799991607666
2025-01-15,17.06999969482422
2025-01-16,17.336999893188477
2025-01-17,17.399999618530273
2025-01-20,17.389999389648438
2025-01-21,17.566999435424805
2025-01-22,17.708999633789062
2025-01-23,17.618000030517578
2025-01-24,17.53700065612793
2025-01-27,17.604000091552734
2025-01-28,17.792999267578125
2025-01-29,17.76799964904785
2025-01-30,17.889999389648438
2025-01-31,17.79199981689453
2025-02-03,17.631000518798828
2025-02-04,17.51799964904785
2025-02-05,17.68899917602539
2025-02-06,17.628999710083008
2025-02-07,17.479000091552734
2025-02-10,17.433000564575195
2025-02-11,17.259000778198242
2025-02-12,17.264999389648438
2025-02-13,17.166000366210938
2025-02-14,17.165000915527344
2025-02-17,17.197999954223633
2025-02-18,17.19499969482422
2025-02-19,17.288999557495117
2025-02-20,17.12700080871582
2025-02-21,16.959999084472656
2025-02-24,16.93400001525879
2025-02-25,16.676000595092773
2025-02-26,16.91200065612793
2025-02-27,16.749000549316406
2025-02-28,16.547000885009766
2025-03-03,16.594999313354492
2025-03-04,16.152999877929688
2025-03-05,16.15399932861328
2025-03-06,15.954999923706055
2025-03-07,15.505999565124512
2025-03-10,15.493000030517578
2025-03-11,15.095000267028809
2025-03-12,15.02299976348877
2025-03-13,14.88700008392334
2025-03-14,15.194000244140625
2025-03-17,15.335000038146973
2025-03-18,15.314000129699707
2025-03-19,15.442999839782715
2025-03-20,15.449000358581543
2025-03-21,15.383000373840332
2025-03-24,15.545999526977539
2025-03-25,15.427000045776367
2025-03-26,15.35099983215332
2025-03-27,15.255000114440918
2025-03-28,15.093000411987305
2025-03-31,15.015000343322754
2025-04-01,15.098999977111816
2025-04-02,15.140999794006348
2025-04-03,14.406999588012695
2025-04-04,14.114999771118164
2025-04-07,13.95199966430664
2025-04-08,14.300999641418457
2025-04-09,13.680000305175781
2025-04-10,14.083999633789062
2025-04-11,13.855999946594238
2025-04-14,14.204000473022461
2025-04-15,14.128999710083008
2025-04-16,14.090999603271484
2025-04-17,14.031000137329102
2025-04-22,13.880000114440918
2025-04-23,14.371999740600586
2025-04-24,14.486000061035156
2025-04-25,14.572999954223633
2025-04-28,14.494000434875488
2025-04-29,14.454000473022461
2025-04-30,14.553999900817871
2025-05-01,14.67199993133545
2025-05-02,14.904000282287598
2025-05-06,14.802000045776367
2025-05-07,14.831999778747559
2025-05-08,15.133999824523926
2025-05-09,15.180999755859375
2025-05-12,15.550999641418457
2025-05-13,15.550000190734863
2025-05-14,15.468000411987305
2025-05-15,15.513999938964844
2025-05-16,15.6899995803833
2025-05-19,15.607999801635742
2025-05-20,15.70199966430664
2025-05-21,15.434000015258789
2025-05-22,15.064000129699707
2025-05-23,14.918000221252441
2025-05-27,15.234999656677246
2025-05-28,15.22700023651123
2025-05-29,15.192999839782715
2025-05-30,15.230999946594238
2025-06-02,15.041999816894531
2025-06-03,15.215999603271484
2025-06-04,15.232999801635742
2025-06-05,15.227999687194824
2025-06-06,15.355999946594238
2025-06-09,15.260000228881836
2025-06-10,15.477999687194824
2025-06-11,15.456000328063965
2025-06-12,15.230999946594238
2025-06-13,15.175000190734863
2025-06-16,15.145000457763672
2025-06-17,15.109000205993652
2025-06-18,15.031999588012695
2025-06-19,14.89900016784668
2025-06-20,15.003000259399414
2025-06-23,14.904999732971191
2025-06-24,14.991000175476074
2025-06-25,15.086999893188477
2025-06-26,15.017999649047852
2025-06-27,15.055000305175781
2025-06-30,15.147000312805176
2025-07-01,15.182999610900879
2025-07-02,15.1850004196167
2025-07-03,15.109000205993652
2025-07-04,15.07800006866455
2025-07-07,15.020000457763672
2025-07-08,15.111000061035156
2025-07-09,15.043999671936035
2025-07-10,15.383999824523926
2025-07-11,15.151000022888184
2025-07-14,15.295999526977539
2025-07-15,15.22700023651123
2025-07-16,15.029999732971191
2025-07-17,15.197999954223633
2025-07-18,15.145000457763672
2025-07-21,14.994000434875488
2025-07-22,15.062000274658203
2025-07-23,15.163999557495117
2025-07-24,15.331000328063965
2025-07-25,15.552000045776367
2025-07-28,15.614999771118164
2025-07-29,15.706000328063965
2025-07-30,15.711999893188477
2025-07-31,15.409000396728516
2025-08-01,15.156000137329102
2025-08-04,15.305999755859375
2025-08-05,15.194999694824219
2025-08-06,15.159000396728516
2025-08-07,15.086999893188477
2025-08-08,15.234999656677246
2025-08-11,15.32699966430664
2025-08-12,15.401000022888184
2025-08-13,15.446000099182129
2025-08-14,15.267999649047852
2025-08-15,15.38700008392334
2025-08-18,15.51200008392334
2025-08-19,15.491999626159668
2025-08-21,15.713000297546387
2025-08-22,15.769000053405762
