Date,SIEMENS.NS
2017-01-13,1131.03466796875
2017-01-16,1134.0211181640625
2017-01-17,1130.601318359375
2017-01-18,1148.5673828125
2017-01-19,1138.64501953125
2017-01-20,1112.25
2017-01-23,1116.440673828125
2017-01-24,1121.594482421875
2017-01-25,1136.814697265625
2017-01-27,1134.117431640625
2017-01-30,1135.3697509765625
2017-01-31,1110.1951904296875
2017-02-01,1134.1593017578125
2017-02-02,1129.6571044921875
2017-02-03,1150.377685546875
2017-02-06,1188.1392822265625
2017-02-07,1195.207763671875
2017-02-08,1180.2481689453125
2017-02-09,1185.3314208984375
2017-02-10,1173.0831298828125
2017-02-13,1158.7047119140625
2017-02-14,1175.5037841796875
2017-02-15,1163.4007568359375
2017-02-16,1168.435546875
2017-02-17,1176.2301025390625
2017-02-20,1176.66552734375
2017-02-21,1183.1046142578125
2017-02-22,1179.18310546875
2017-02-23,1163.20703125
2017-02-27,1155.945068359375
2017-02-28,1169.0166015625
2017-03-01,1178.3116455078125
2017-03-02,1160.2052001953125
2017-03-03,1153.040283203125
2017-03-06,1155.2188720703125
2017-03-07,1171.485595703125
2017-03-08,1164.8046875
2017-03-09,1166.16015625
2017-03-10,1162.5291748046875
2017-03-14,1212.73291015625
2017-03-15,1214.4759521484375
2017-03-16,1224.3519287109375
2017-03-17,1220.624267578125
2017-03-20,1207.3109130859375
2017-03-21,1207.9403076171875
2017-03-22,1191.625
2017-03-23,1200.6297607421875
2017-03-24,1202.27587890625
2017-03-27,1201.743408203125
2017-03-28,1206.923583984375
2017-03-29,1222.7542724609375
2017-03-30,1211.47412109375
2017-03-31,1215.3470458984375
2017-04-03,1260.7098388671875
2017-04-05,1263.1302490234375
2017-04-06,1257.2725830078125
2017-04-07,1258.1922607421875
2017-04-10,1270.3922119140625
2017-04-11,1272.716064453125
2017-04-12,1261.7750244140625
2017-04-13,1257.321044921875
2017-04-17,1251.462890625
2017-04-18,1259.3057861328125
2017-04-19,1246.4764404296875
2017-04-20,1269.3271484375
2017-04-21,1268.697998046875
2017-04-24,1276.1531982421875
2017-04-25,1297.551513671875
2017-04-26,1291.3062744140625
2017-04-27,1288.159423828125
2017-04-28,1270.7796630859375
2017-05-02,1294.017333984375
2017-05-03,1302.876953125
2017-05-04,1330.084716796875
2017-05-05,1310.2841796875
2017-05-08,1308.9769287109375
2017-05-09,1401.8321533203125
2017-05-10,1416.45263671875
2017-05-11,1361.9886474609375
2017-05-12,1347.7071533203125
2017-05-15,1376.512451171875
2017-05-16,1372.4942626953125
2017-05-17,1360.1973876953125
2017-05-18,1339.33154296875
2017-05-19,1333.618896484375
2017-05-22,1315.8031005859375
2017-05-23,1316.2388916015625
2017-05-24,1289.51513671875
2017-05-25,1306.895263671875
2017-05-26,1343.5435791015625
2017-05-29,1326.26025390625
2017-05-30,1324.6143798828125
2017-05-31,1324.130126953125
2017-06-01,1323.113525390625
2017-06-02,1323.791259765625
2017-06-05,1340.348388671875
2017-06-06,1307.234130859375
2017-06-07,1298.713623046875
2017-06-08,1294.5015869140625
2017-06-09,1293.339599609375
2017-06-12,1271.0699462890625
2017-06-13,1285.6422119140625
2017-06-14,1296.34130859375
2017-06-15,1280.75244140625
2017-06-16,1271.1668701171875
2017-06-19,1274.313720703125
2017-06-20,1288.256591796875
2017-06-21,1292.5650634765625
2017-06-22,1309.606689453125
2017-06-23,1284.673828125
2017-06-27,1267.6810302734375
2017-06-28,1252.043701171875
2017-06-29,1258.1922607421875
2017-06-30,1293.0008544921875
2017-07-03,1301.4730224609375
2017-07-04,1303.2159423828125
2017-07-05,1312.123779296875
2017-07-06,1312.172119140625
2017-07-07,1308.3475341796875
2017-07-10,1321.2252197265625
2017-07-11,1308.3475341796875
2017-07-12,1310.67138671875
2017-07-13,1308.7349853515625
2017-07-14,1294.0660400390625
2017-07-17,1314.88330078125
2017-07-18,1308.8802490234375
2017-07-19,1312.4141845703125
2017-07-20,1323.791259765625
2017-07-21,1320.35400390625
2017-07-24,1332.215087890625
2017-07-25,1325.388671875
2017-07-26,1341.1712646484375
2017-07-27,1346.3515625
2017-07-28,1400.3797607421875
2017-07-31,1408.94873046875
2017-08-01,1352.4998779296875
2017-08-02,1325.00146484375
2017-08-03,1335.41015625
2017-08-04,1321.177001953125
2017-08-07,1316.384033203125
2017-08-08,1301.7635498046875
2017-08-09,1283.6572265625
2017-08-10,1248.509765625
2017-08-11,1241.925537109375
2017-08-14,1248.21923828125
2017-08-16,1267.00341796875
2017-08-17,1280.897705078125
2017-08-18,1267.197021484375
2017-08-21,1240.03759765625
2017-08-22,1222.4154052734375
2017-08-23,1215.7830810546875
2017-08-24,1224.9814453125
2017-08-28,1251.559814453125
2017-08-29,1232.6788330078125
2017-08-30,1236.309814453125
2017-08-31,1244.201171875
2017-09-01,1267.1002197265625
2017-09-04,1239.0694580078125
2017-09-05,1246.6702880859375
2017-09-06,1239.2630615234375
2017-09-07,1232.3399658203125
2017-09-08,1237.42333984375
2017-09-11,1289.9510498046875
2017-09-12,1303.699951171875
2017-09-13,1292.9039306640625
2017-09-14,1339.6221923828125
2017-09-15,1338.654052734375
2017-09-18,1367.7015380859375
2017-09-19,1363.5379638671875
2017-09-20,1387.2601318359375
2017-09-21,1360.1973876953125
2017-09-22,1319.8212890625
2017-09-25,1281.623779296875
2017-09-26,1280.9461669921875
2017-09-27,1180.6353759765625
2017-09-28,1151.1038818359375
2017-09-29,1151.1038818359375
2017-10-03,1160.011962890625
2017-10-04,1172.211669921875
2017-10-05,1177.58544921875
2017-10-06,1188.8656005859375
2017-10-09,1183.443359375
2017-10-10,1200.4844970703125
2017-10-11,1200.242431640625
2017-10-12,1206.68115234375
2017-10-13,1199.9520263671875
2017-10-16,1180.3450927734375
2017-10-17,1187.02587890625
2017-10-18,1187.800537109375
2017-10-19,1185.5252685546875
2017-10-23,1168.193359375
2017-10-24,1181.9908447265625
2017-10-25,1205.81005859375
2017-10-26,1217.3321533203125
2017-10-27,1230.500244140625
2017-10-30,1228.75732421875
2017-10-31,1231.85595703125
2017-11-01,1230.306640625
2017-11-02,1232.2430419921875
2017-11-03,1223.6741943359375
2017-11-06,1227.5472412109375
2017-11-07,1199.5648193359375
2017-11-08,1188.333251953125
2017-11-09,1175.164794921875
2017-11-10,1180.0059814453125
2017-11-13,1159.1405029296875
2017-11-14,1142.196044921875
2017-11-15,1149.942138671875
2017-11-16,1132.3197021484375
2017-11-17,1154.9285888671875
2017-11-20,1146.64990234375
2017-11-21,1159.5277099609375
2017-11-22,1154.25048828125
2017-11-23,1152.6529541015625
2017-11-24,1154.49267578125
2017-11-27,1151.587890625
2017-11-28,1177.1981201171875
2017-11-29,1164.417236328125
2017-11-30,1159.62451171875
2017-12-01,1135.85400390625
2017-12-04,1134.353271484375
2017-12-05,1125.106201171875
2017-12-06,1091.363037109375
2017-12-07,1124.9127197265625
2017-12-08,1137.9842529296875
2017-12-11,1151.297607421875
2017-12-12,1121.9110107421875
2017-12-13,1107.774658203125
2017-12-14,1105.4993896484375
2017-12-15,1126.655517578125
2017-12-18,1151.3944091796875
2017-12-19,1165.1434326171875
2017-12-20,1155.025146484375
2017-12-21,1203.7767333984375
2017-12-22,1191.5281982421875
2017-12-26,1196.224365234375
2017-12-27,1194.3846435546875
2017-12-28,1195.3043212890625
2017-12-29,1198.7418212890625
2018-01-01,1198.886962890625
2018-01-02,1218.9296875
2018-01-03,1218.20361328125
2018-01-04,1236.50341796875
2018-01-05,1245.8470458984375
2018-01-08,1252.3826904296875
2018-01-09,1260.3709716796875
2018-01-10,1258.482666015625
2018-01-11,1253.4962158203125
2018-01-12,1279.5421142578125
2018-01-15,1263.7113037109375
2018-01-16,1250.5430908203125
2018-01-17,1273.296875
2018-01-18,1256.20751953125
2018-01-19,1258.0953369140625
2018-01-22,1277.3153076171875
2018-01-23,1277.896240234375
2018-01-24,1262.646240234375
2018-01-25,1261.7213134765625
2018-01-29,1253.885009765625
2018-01-30,1255.05322265625
2018-01-31,1267.3187255859375
2018-02-01,1288.6380615234375
2018-02-02,1258.5574951171875
2018-02-05,1235.34033203125
2018-02-06,1222.6849365234375
2018-02-07,1185.0115966796875
2018-02-08,1193.480712890625
2018-02-09,1196.7906494140625
2018-02-12,1222.1983642578125
2018-02-14,1241.6678466796875
2018-02-15,1225.6053466796875
2018-02-16,1233.9775390625
2018-02-19,1210.5654296875
2018-02-20,1209.2999267578125
2018-02-21,1211.1981201171875
2018-02-22,1161.55078125
2018-02-23,1141.0103759765625
2018-02-26,1140.5723876953125
2018-02-27,1133.174072265625
2018-02-28,1136.921875
2018-03-01,1122.5631103515625
2018-03-05,1111.9522705078125
2018-03-06,1098.810302734375
2018-03-07,1063.5706787109375
2018-03-08,1072.8670654296875
2018-03-09,1056.9996337890625
2018-03-12,1077.4910888671875
2018-03-13,1089.27001953125
2018-03-14,1099.2484130859375
2018-03-15,1102.5582275390625
2018-03-16,1075.7877197265625
2018-03-19,1061.574951171875
2018-03-20,1079.0972900390625
2018-03-21,1075.252197265625
2018-03-22,1066.4910888671875
2018-03-23,1061.9644775390625
2018-03-26,1073.8408203125
2018-03-27,1062.54833984375
2018-03-28,1044.3929443359375
2018-04-02,1072.6239013671875
2018-04-03,1094.624267578125
2018-04-04,1086.93408203125
2018-04-05,1095.013671875
2018-04-06,1093.6025390625
2018-04-09,1086.7391357421875
2018-04-10,1084.695068359375
2018-04-11,1075.6900634765625
2018-04-12,1070.6768798828125
2018-04-13,1047.6055908203125
2018-04-16,1049.26025390625
2018-04-17,1050.6234130859375
2018-04-18,1051.548095703125
2018-04-19,1036.2645263671875
2018-04-20,1043.6142578125
2018-04-23,1059.8712158203125
2018-04-24,1059.335693359375
2018-04-25,1065.46875
2018-04-26,1059.8226318359375
2018-04-27,1066.3934326171875
2018-04-30,1092.628662109375
2018-05-02,1098.9075927734375
2018-05-03,1032.3218994140625
2018-05-04,997.812255859375
2018-05-07,1012.36572265625
2018-05-08,1013.4852294921875
2018-05-09,1016.1135864257812
2018-05-10,1012.5116577148438
2018-05-11,1010.0780639648438
2018-05-14,994.2589721679688
2018-05-15,1027.4544677734375
2018-05-16,1027.5032958984375
2018-05-17,1020.9321899414062
2018-05-18,1009.201904296875
2018-05-21,1007.6443481445312
2018-05-22,996.1573486328125
2018-05-23,996.4006958007812
2018-05-24,1002.5335693359375
2018-05-25,1021.4678344726562
2018-05-28,1058.5570068359375
2018-05-29,1021.1757202148438
2018-05-30,1013.241943359375
2018-05-31,1017.6710815429688
2018-06-01,998.20166015625
2018-06-04,967.050537109375
2018-06-05,942.5675048828125
2018-06-06,962.5238647460938
2018-06-07,973.5726318359375
2018-06-08,982.9180908203125
2018-06-11,1005.74609375
2018-06-12,1015.383544921875
2018-06-13,995.865234375
2018-06-14,982.6260375976562
2018-06-15,971.9664916992188
2018-06-18,985.3031005859375
2018-06-19,970.2630004882812
2018-06-20,972.9885864257812
2018-06-21,965.006103515625
2018-06-22,967.3912353515625
2018-06-25,960.8201293945312
2018-06-26,959.7493286132812
2018-06-27,942.76220703125
2018-06-28,929.8638305664062
2018-06-29,954.3465576171875
2018-07-02,953.470458984375
2018-07-03,949.3331909179688
2018-07-04,945.19580078125
2018-07-05,945.9259643554688
2018-07-06,950.404052734375
2018-07-09,963.837890625
2018-07-10,988.8076782226562
2018-07-11,971.09033203125
2018-07-12,956.9749755859375
2018-07-13,946.3641357421875
2018-07-16,927.9653930664062
2018-07-17,936.9700927734375
2018-07-18,934.8284301757812
2018-07-19,918.8634033203125
2018-07-20,939.1602783203125
2018-07-23,944.0764770507812
2018-07-24,937.456787109375
2018-07-25,935.7532348632812
2018-07-26,942.080810546875
2018-07-27,958.094482421875
2018-07-30,953.2757568359375
2018-07-31,962.5723876953125
2018-08-01,976.9798583984375
2018-08-02,970.4576416015625
2018-08-03,985.3517456054688
2018-08-06,993.6263427734375
2018-08-07,1002.7769165039062
2018-08-08,988.7589111328125
2018-08-09,978.634765625
2018-08-10,1004.33447265625
2018-08-13,980.533203125
2018-08-14,980.094970703125
2018-08-16,976.2496948242188
2018-08-17,991.2412109375
2018-08-20,992.8961791992188
2018-08-21,1002.2416381835938
2018-08-23,1007.7904052734375
2018-08-24,1008.861083984375
2018-08-27,1000.1485595703125
2018-08-28,1000.440673828125
2018-08-29,999.5645141601562
2018-08-30,979.0728149414062
2018-08-31,992.7015380859375
2018-09-03,982.5773315429688
2018-09-04,954.4439086914062
2018-09-05,961.501708984375
2018-09-06,971.9664916992188
2018-09-07,966.076904296875
2018-09-10,951.4261474609375
2018-09-11,929.1336669921875
2018-09-12,919.8369750976562
2018-09-14,933.416748046875
2018-09-17,956.1474609375
2018-09-18,939.6470947265625
2018-09-19,937.84619140625
2018-09-21,900.5133666992188
2018-09-24,895.256591796875
2018-09-25,916.7704467773438
2018-09-26,920.61572265625
2018-09-27,925.3369140625
2018-09-28,920.0802001953125
2018-10-01,916.8677368164062
2018-10-03,954.2979125976562
2018-10-04,937.84619140625
2018-10-05,922.2218627929688
2018-10-08,916.5269775390625
2018-10-09,868.1939697265625
2018-10-10,891.80078125
2018-10-11,863.1320190429688
2018-10-12,889.4644775390625
2018-10-15,909.615478515625
2018-10-16,913.36328125
2018-10-17,907.9118041992188
2018-10-19,851.0608520507812
2018-10-22,856.3662719726562
2018-10-23,837.4807739257812
2018-10-24,866.928466796875
2018-10-25,855.4901123046875
2018-10-26,842.7862548828125
2018-10-29,864.8355712890625
2018-10-30,883.3801879882812
2018-10-31,906.9869995117188
2018-11-01,918.4740600585938
2018-11-02,935.36376953125
2018-11-05,949.5765380859375
2018-11-06,913.5579833984375
2018-11-07,916.5757446289062
2018-11-09,924.7529296875
2018-11-12,887.66357421875
2018-11-13,889.6591796875
2018-11-14,862.3043823242188
2018-11-15,908.1064453125
2018-11-16,955.4174194335938
2018-11-19,916.6731567382812
2018-11-20,910.4428100585938
2018-11-21,892.9202880859375
2018-11-22,892.9202880859375
2018-11-26,889.0263671875
2018-11-27,881.8226318359375
2018-11-28,885.2298583984375
2018-11-29,896.6680908203125
2018-11-30,925.434326171875
2018-12-03,917.2084350585938
2018-12-04,915.6509399414062
2018-12-05,882.3093872070312
2018-12-06,898.7611083984375
2018-12-07,923.2440795898438
2018-12-10,902.5578002929688
2018-12-11,912.7305297851562
2018-12-12,936.872802734375
2018-12-13,934.5850219726562
2018-12-14,941.25341796875
2018-12-17,942.5188598632812
2018-12-18,955.9527587890625
2018-12-19,992.1661376953125
2018-12-20,970.2141723632812
2018-12-21,967.2937622070312
2018-12-24,969.484130859375
2018-12-26,1008.6664428710938
2018-12-27,1004.62646484375
2018-12-28,1015.6754150390625
2018-12-31,1019.13134765625
2019-01-01,1034.463623046875
2019-01-02,1028.525390625
2019-01-03,1017.1844482421875
2019-01-04,1034.51220703125
2019-01-07,1033.8795166015625
2019-01-08,1024.38818359375
2019-01-09,1025.6051025390625
2019-01-10,1042.640869140625
2019-01-11,1029.791015625
2019-01-14,1026.140380859375
2019-01-15,1034.85302734375
2019-01-16,1032.41943359375
2019-01-17,1036.556640625
2019-01-18,1026.773193359375
2019-01-21,1017.087158203125
2019-01-22,1021.662353515625
2019-01-23,1017.2818603515625
2019-01-24,1000.6839599609375
2019-01-25,1002.436279296875
2019-01-28,971.7579345703125
2019-01-29,991.8507690429688
2019-01-30,993.3209838867188
2019-01-31,1009.6402587890625
2019-02-01,1010.6204223632812
2019-02-04,1002.9754028320312
2019-02-05,974.8453369140625
2019-02-06,1000.2799682617188
2019-02-07,1026.7926025390625
2019-02-08,1010.326416015625
2019-02-11,1009.346435546875
2019-02-12,992.6838989257812
2019-02-14,966.4652099609375
2019-02-15,942.9418334960938
2019-02-18,925.348388671875
2019-02-19,926.0343627929688
2019-02-20,947.4015502929688
2019-02-21,966.8572998046875
2019-02-22,972.1010131835938
2019-02-25,969.3076171875
2019-02-26,967.6412963867188
2019-02-27,959.6041870117188
2019-02-28,972.2481079101562
2019-03-01,989.3024291992188
2019-03-05,1010.0323486328125
2019-03-06,998.956787109375
2019-03-07,1001.1131591796875
2019-03-08,1003.514404296875
2019-03-11,1035.3690185546875
2019-03-12,1032.428466796875
2019-03-13,1032.8206787109375
2019-03-14,1016.2562255859375
2019-03-15,1015.2760620117188
2019-03-18,1015.6682739257812
2019-03-19,1028.4588623046875
2019-03-20,1040.612548828125
2019-03-22,1028.2139892578125
2019-03-25,1028.0179443359375
2019-03-26,1036.5450439453125
2019-03-27,1043.60205078125
2019-03-28,1066.439208984375
2019-04-01,1108.830322265625
2019-04-02,1108.732177734375
2019-04-03,1137.7445068359375
2019-04-04,1118.6806640625
2019-04-05,1124.1204833984375
2019-04-08,1122.601318359375
2019-04-09,1131.12841796875
2019-04-10,1142.498046875
2019-04-11,1150.878173828125
2019-04-12,1160.238525390625
2019-04-15,1164.0611572265625
2019-04-16,1166.5113525390625
