Date,KLBN11.SA
2016-02-25,12.716934204101562
2016-02-26,12.856881141662598
2016-02-29,13.082015037536621
2016-03-01,13.30106258392334
2016-03-02,12.98465633392334
2016-03-03,12.473548889160156
2016-03-04,12.77778148651123
2016-03-07,12.808205604553223
2016-03-08,12.650004386901855
2016-03-09,12.339683532714844
2016-03-10,12.114555358886719
2016-03-11,12.217989921569824
2016-03-14,12.18148422241211
2016-03-15,12.41878604888916
2016-03-16,12.94206714630127
2016-03-17,12.869048118591309
2016-03-18,13.173282623291016
2016-03-21,13.228045463562012
2016-03-22,13.221959114074707
2016-03-23,13.209792137145996
2016-03-24,13.100266456604004
2016-03-28,13.069843292236328
2016-03-29,13.00899887084961
2016-03-30,12.528308868408203
2016-03-31,11.773811340332031
2016-04-01,11.792067527770996
2016-04-04,11.396560668945312
2016-04-05,11.134921073913574
2016-04-06,10.891536712646484
2016-04-07,10.672490119934082
2016-04-08,10.039684295654297
2016-04-11,9.583333969116211
2016-04-12,9.90582275390625
2016-04-13,9.881482124328613
2016-04-14,9.796300888061523
2016-04-15,9.91799259185791
2016-04-18,9.978838920593262
2016-04-19,10.19788646697998
2016-04-20,10.733336448669434
2016-04-22,10.940214157104492
2016-04-25,10.89762020111084
2016-04-26,11.122756958007812
2016-04-27,11.390477180480957
2016-04-28,10.964554786682129
2016-04-29,10.60555648803711
2016-05-02,10.48421859741211
2016-05-03,10.410731315612793
2016-05-04,10.600573539733887
2016-05-05,10.674063682556152
2016-05-06,10.710805892944336
2016-05-09,10.600573539733887
2016-05-10,10.882275581359863
2016-05-11,10.680185317993164
2016-05-12,10.410731315612793
2016-05-13,10.465846061706543
2016-05-16,10.680185317993164
2016-05-17,10.772045135498047
2016-05-18,10.931265830993652
2016-05-19,10.943517684936523
2016-05-20,11.145604133605957
2016-05-23,11.065994262695312
2016-05-24,11.023127555847168
2016-05-25,11.084364891052246
2016-05-27,11.023127555847168
2016-05-30,11.188470840454102
2016-05-31,11.114985466003418
2016-06-01,10.906771659851074
2016-06-02,10.882275581359863
2016-06-03,10.55770492553711
2016-06-06,10.594450950622559
2016-06-07,10.380110740661621
2016-06-08,10.27600383758545
2016-06-09,10.080036163330078
2016-06-10,9.975929260253906
2016-06-13,10.116781234741211
2016-06-14,9.933059692382812
2016-06-15,9.798336029052734
2016-06-16,9.994302749633789
2016-06-17,9.804455757141113
2016-06-20,9.847325325012207
2016-06-21,9.8901948928833
2016-06-22,9.583995819091797
2016-06-23,9.920814514160156
2016-06-24,9.62686538696289
2016-06-27,9.64523696899414
2016-06-28,9.259424209594727
2016-06-29,9.33903694152832
2016-06-30,9.443144798278809
2016-07-01,10.006549835205078
2016-07-04,10.116781234741211
2016-07-05,10.037172317504883
2016-07-06,9.865699768066406
2016-07-07,9.559500694274902
2016-07-08,9.247178077697754
2016-07-11,9.308417320251465
2016-07-12,9.430896759033203
2016-07-13,9.430896759033203
2016-07-14,9.64523696899414
2016-07-15,9.430896759033203
2016-07-18,9.492136001586914
2016-07-19,9.614614486694336
2016-07-20,9.871821403503418
2016-07-21,10.263754844665527
2016-07-22,10.533208847045898
2016-07-25,10.208642959594727
2016-07-26,10.073911666870117
2016-07-27,10.116781234741211
2016-07-28,10.471970558166504
2016-07-29,10.4046049118042
2016-08-01,10.236821174621582
2016-08-02,9.681809425354004
2016-08-03,9.866813659667969
2016-08-04,9.866813659667969
2016-08-05,9.650973320007324
2016-08-08,10.070316314697266
2016-08-09,10.255318641662598
2016-08-10,10.020984649658203
2016-08-11,10.150482177734375
2016-08-12,10.267653465270996
2016-08-15,10.483489036560059
2016-08-16,10.175152778625488
2016-08-17,10.125818252563477
2016-08-18,10.236821174621582
2016-08-19,10.175152778625488
2016-08-22,10.051817893981934
2016-08-23,10.205986022949219
2016-08-24,10.360156059265137
2016-08-25,10.267653465270996
2016-08-26,10.150482177734375
2016-08-29,10.390986442565918
2016-08-30,10.532822608947754
2016-08-31,10.483489036560059
2016-09-01,10.637660026550293
2016-09-02,10.483489036560059
2016-09-05,10.415655136108398
2016-09-06,10.292317390441895
2016-09-08,10.446489334106445
2016-09-09,10.292317390441895
2016-09-12,10.471155166625977
2016-09-13,10.273820877075195
2016-09-14,10.446489334106445
2016-09-15,10.347819328308105
2016-09-16,10.267653465270996
2016-09-19,10.32315444946289
2016-09-20,10.390986442565918
2016-09-21,10.30465316772461
2016-09-22,10.360156059265137
2016-09-23,10.421822547912598
2016-09-26,10.489654541015625
2016-09-27,10.717825889587402
2016-09-28,10.723993301391602
2016-09-29,10.563654899597168
2016-09-30,10.508155822753906
2016-10-03,10.754827499389648
2016-10-04,10.637660026550293
2016-10-05,10.66849136352539
2016-10-06,10.619156837463379
2016-10-07,10.26148796081543
2016-10-10,10.390986442565918
2016-10-11,10.181316375732422
2016-10-13,10.298486709594727
2016-10-14,10.175152778625488
2016-10-17,10.113482475280762
2016-10-18,10.187481880187988
2016-10-19,10.020984649658203
2016-10-20,9.940814971923828
2016-10-21,9.98398208618164
2016-10-24,10.082649230957031
2016-10-25,9.965482711791992
2016-10-26,10.020984649658203
2016-10-27,10.236821174621582
2016-10-28,10.168985366821289
2016-10-31,10.144317626953125
2016-11-01,9.940814971923828
2016-11-03,9.724977493286133
2016-11-04,9.568158149719238
2016-11-07,9.885232925415039
2016-11-08,9.760890007019043
2016-11-09,9.580595970153809
2016-11-10,10.133920669555664
2016-11-11,10.56911563873291
2016-11-14,10.519381523132324
2016-11-16,10.357735633850098
2016-11-17,10.307997703552246
2016-11-18,10.015792846679688
2016-11-21,9.742236137390137
2016-11-22,10.065530776977539
2016-11-23,10.382604598999023
2016-11-24,10.258260726928711
2016-11-25,10.152569770812988
2016-11-28,10.7245454788208
2016-11-29,10.892407417297363
2016-11-30,10.550466537475586
2016-12-01,10.189874649047852
2016-12-02,10.096613883972168
2016-12-05,9.87279987335205
2016-12-06,9.959836959838867
2016-12-07,10.575333595275879
2016-12-08,10.768062591552734
2016-12-09,10.494512557983398
2016-12-12,10.419907569885254
2016-12-13,10.320433616638184
2016-12-14,10.56911563873291
2016-12-15,10.842670440673828
2016-12-16,11.022966384887695
2016-12-19,10.917276382446289
2016-12-20,10.693458557128906
2016-12-21,10.730761528015137
2016-12-22,10.28312873840332
2016-12-23,10.444778442382812
2016-12-26,10.56911563873291
2016-12-27,10.618852615356445
2016-12-28,10.836453437805176
2016-12-29,11.01675033569336
2017-01-02,10.631288528442383
2017-01-03,10.898624420166016
2017-01-04,10.494512557983398
2017-01-05,10.401254653930664
2017-01-06,10.351519584655762
2017-01-09,10.133920669555664
2017-01-10,10.20230484008789
2017-01-11,10.102834701538086
2017-01-12,10.345298767089844
2017-01-13,10.214740753173828
2017-01-16,10.158785820007324
2017-01-17,10.158785820007324
2017-01-18,10.208523750305176
2017-01-19,10.444778442382812
2017-01-20,10.152569770812988
2017-01-23,10.332863807678223
2017-01-24,10.090398788452148
2017-01-26,10.301779747009277
2017-01-27,10.332863807678223
2017-01-30,10.20230484008789
2017-01-31,10.096613883972168
2017-02-01,9.673851013183594
2017-02-02,9.81684398651123
2017-02-03,9.79819107055664
2017-02-06,9.543292999267578
2017-02-07,9.525798797607422
2017-02-08,9.601099967956543
2017-02-09,9.588550567626953
2017-02-10,9.594828605651855
2017-02-13,9.588550567626953
2017-02-14,9.764256477355957
2017-02-15,10.078021049499512
2017-02-16,9.914861679077148
2017-02-17,9.757986068725586
2017-02-20,9.714055061340332
2017-02-21,9.789360046386719
2017-02-22,9.726606369018555
2017-02-23,9.544623374938965
2017-02-24,9.726606369018555
2017-03-01,9.607377052307129
2017-03-02,9.619927406311035
2017-03-03,9.651305198669434
2017-03-06,9.48187255859375
2017-03-07,9.444222450256348
2017-03-08,9.582276344299316
2017-03-09,9.66385269165039
2017-03-10,9.695231437683105
2017-03-13,9.902312278747559
2017-03-14,9.525798797607422
2017-03-15,9.412845611572266
2017-03-16,9.412845611572266
2017-03-17,9.299891471862793
2017-03-20,9.48187255859375
2017-03-21,9.218311309814453
2017-03-22,9.036330223083496
2017-03-23,8.942203521728516
2017-03-24,8.942203521728516
2017-03-27,8.60961627960205
2017-03-28,8.986130714416504
2017-03-29,9.13045883178711
2017-03-30,9.287339210510254
2017-03-31,9.50697135925293
2017-04-03,9.425395011901855
2017-04-04,9.632478713989258
2017-04-05,9.337538719177246
2017-04-06,9.350090980529785
2017-04-07,9.381470680236816
2017-04-10,9.444222450256348
2017-04-11,9.425395011901855
2017-04-12,9.475595474243164
2017-04-13,9.212039947509766
2017-04-17,9.281065940856934
2017-04-18,9.350090980529785
2017-04-19,9.331266403198242
2017-04-20,9.488143920898438
2017-04-24,9.66385269165039
2017-04-25,9.85838794708252
2017-04-26,9.908587455749512
2017-04-27,9.914861679077148
2017-04-28,9.914861679077148
2017-05-02,10.040367126464844
2017-05-03,10.103121757507324
2017-05-04,9.983888626098633
2017-05-05,10.187592506408691
2017-05-08,10.143494606018066
2017-05-09,10.149791717529297
2017-05-10,9.998584747314453
2017-05-11,9.93558120727539
2017-05-12,9.954483032226562
2017-05-15,10.048990249633789
2017-05-16,10.048990249633789
2017-05-17,9.979684829711914
2017-05-18,10.143494606018066
2017-05-19,10.055288314819336
2017-05-22,10.370304107666016
2017-05-23,10.679020881652832
2017-05-24,10.45850944519043
2017-05-25,10.994034767150879
2017-05-26,10.773523330688477
2017-05-29,10.773523330688477
2017-05-30,10.817625999450684
2017-05-31,10.521512031555176
2017-06-01,10.647518157958984
2017-06-02,10.55931282043457
2017-06-05,10.81132698059082
2017-06-06,10.628617286682129
2017-06-07,10.679020881652832
2017-06-08,10.546710968017578
2017-06-09,10.382904052734375
2017-06-12,10.527812004089355
2017-06-13,10.773523330688477
2017-06-14,10.704219818115234
2017-06-15,10.704219818115234
2017-06-16,10.773523330688477
2017-06-19,10.842827796936035
2017-06-20,10.723118782043457
2017-06-21,10.584516525268555
2017-06-22,10.603414535522461
2017-06-23,10.382904052734375
2017-06-26,10.553011894226074
2017-06-27,10.496309280395508
2017-06-28,10.534111976623535
2017-06-29,10.244296073913574
2017-06-30,10.225399017333984
2017-07-03,10.452207565307617
2017-07-04,10.464811325073242
2017-07-05,10.45850944519043
2017-07-06,10.237998008728027
2017-07-07,9.98598575592041
2017-07-10,10.111991882324219
2017-07-11,10.35140323638916
2017-07-12,10.174994468688965
2017-07-13,10.143494606018066
2017-07-14,10.395506858825684
2017-07-17,10.553011894226074
2017-07-18,10.521512031555176
2017-07-19,10.382904052734375
2017-07-20,10.578213691711426
2017-07-21,10.464811325073242
2017-07-24,10.540412902832031
2017-07-25,10.332502365112305
2017-07-26,10.288399696350098
2017-07-27,10.225399017333984
2017-07-28,10.143494606018066
2017-07-31,10.080490112304688
2017-08-01,10.200196266174316
2017-08-02,10.257308006286621
2017-08-03,10.225557327270508
2017-08-04,10.397037506103516
2017-08-07,10.289067268371582
2017-08-08,10.104880332946777
2017-08-09,10.092175483703613
2017-08-10,10.149338722229004
2017-08-11,10.219202995300293
2017-08-14,10.358930587768555
2017-08-15,10.632036209106445
2017-08-16,10.835278511047363
2017-08-17,10.746360778808594
2017-08-18,10.733656883239746
2017-08-21,10.917844772338867
2017-08-22,11.146491050720215
2017-08-23,11.13378620147705
2017-08-24,11.273513793945312
2017-08-25,11.273513793945312
2017-08-28,11.337024688720703
2017-08-29,11.114731788635254
2017-08-30,11.038518905639648
2017-08-31,10.873384475708008
2017-09-01,11.152841567993164
2017-09-04,11.356081008911133
2017-09-05,11.273513793945312
2017-09-06,11.216354370117188
2017-09-07,11.216354370117188
2017-09-08,11.210000991821289
2017-09-11,11.546618461608887
2017-09-12,11.762563705444336
2017-09-13,11.870532989501953
2017-09-14,11.749858856201172
2017-09-15,12.321474075317383
2017-09-18,12.099180221557617
2017-09-19,12.264312744140625
2017-09-20,12.219854354858398
2017-09-21,12.16269302368164
2017-09-22,12.245260238647461
2017-09-25,12.14999008178711
2017-09-26,11.724455833435059
2017-09-27,11.90864086151123
2017-09-28,11.629183769226074
2017-09-29,11.654587745666504
2017-10-02,11.622835159301758
2017-10-03,11.914995193481445
2017-10-04,11.902291297912598
2017-10-05,12.105530738830566
2017-10-06,12.353233337402344
2017-10-09,12.105530738830566
2017-10-10,12.054725646972656
2017-10-11,12.219854354858398
2017-10-12,12.219854354858398
2017-10-13,12.232556343078613
2017-10-16,12.550119400024414
2017-10-17,12.340529441833496
2017-10-18,12.499311447143555
2017-10-19,12.340529441833496
2017-10-20,12.562821388244629
2017-10-23,12.40403938293457
2017-10-24,12.442148208618164
2017-10-25,12.289715766906738
2017-10-26,12.251608848571777
2017-10-27,12.302420616149902
2017-10-30,12.086475372314453
2017-10-31,12.003910064697266
2017-11-01,12.067426681518555
2017-11-02,12.067426681518555
2017-11-03,12.210784912109375
2017-11-06,12.210784912109375
2017-11-07,11.743107795715332
2017-11-08,11.896865844726562
2017-11-09,12.165936470031738
2017-11-10,11.787954330444336
2017-11-13,12.050621032714844
2017-11-14,11.5701322555542
2017-11-15,11.5701322555542
2017-11-16,11.948114395141602
2017-11-17,11.98015022277832
2017-11-20,11.98015022277832
2017-11-21,12.089059829711914
2017-11-22,11.884051322937012
2017-11-23,11.672637939453125
2017-11-24,11.672637939453125
2017-11-27,11.960928916931152
2017-11-28,11.916084289550781
2017-11-29,11.653419494628906
2017-11-30,11.43559455871582
2017-12-01,11.43559455871582
2017-12-04,11.352312088012695
2017-12-05,11.313876152038574
2017-12-06,11.403565406799316
2017-12-07,11.275433540344238
2017-12-08,11.19855785369873
2017-12-11,10.961516380310059
2017-12-12,11.185744285583496
2017-12-13,11.21777629852295
2017-12-14,10.903858184814453
2017-12-15,11.211368560791016
2017-12-18,11.301061630249023
2017-12-19,10.942296028137207
2017-12-20,10.993551254272461
2017-12-21,11.397160530090332
2017-12-22,11.339497566223145
2017-12-25,11.339497566223145
2017-12-26,11.339497566223145
2017-12-27,11.288248062133789
2017-12-28,11.275433540344238
2017-12-29,11.275433540344238
2018-01-02,11.659823417663574
2018-01-03,11.512473106384277
2018-01-04,11.531697273254395
2018-01-05,11.422781944274902
2018-01-08,11.627791404724121
2018-01-09,11.499661445617676
2018-01-10,11.275433540344238
2018-01-11,11.211368560791016
2018-01-12,11.057615280151367
2018-01-15,11.051209449768066
2018-01-16,11.070425987243652
2018-01-17,10.826980590820312
2018-01-18,11.211368560791016
2018-01-19,11.192151069641113
2018-01-22,11.480441093444824
2018-01-23,11.429189682006836
2018-01-24,11.480441093444824
2018-01-25,11.480441093444824
2018-01-26,11.416379928588867
2018-01-29,11.531697273254395
2018-01-30,11.582945823669434
2018-01-31,11.409971237182617
2018-02-01,11.345906257629395
2018-02-02,11.301061630249023
2018-02-05,11.37153148651123
2018-02-06,11.37153148651123
2018-02-07,11.683613777160645
2018-02-08,11.315065383911133
2018-02-09,11.134024620056152
2018-02-14,11.185752868652344
2018-02-15,11.315065383911133
2018-02-16,11.327996253967285
2018-02-19,11.289202690124512
2018-02-20,11.412050247192383
2018-02-21,11.496105194091797
2018-02-22,11.521971702575684
2018-02-23,11.761202812194824
2018-02-26,11.657748222351074
2018-02-27,11.599556922912598
2018-02-28,11.573692321777344
2018-03-01,11.541362762451172
2018-03-02,11.541362762451172
2018-03-05,11.541362762451172
2018-03-06,11.534897804260254
2018-03-07,11.748270988464355
2018-03-08,11.845255851745605
2018-03-09,11.845255851745605
2018-03-12,11.993969917297363
2018-03-13,12.278460502624512
2018-03-14,12.284931182861328
2018-03-15,12.07155704498291
2018-03-16,12.110349655151367
2018-03-19,12.168545722961426
2018-03-20,12.284931182861328
2018-03-21,12.284931182861328
2018-03-22,12.323720932006836
2018-03-23,12.220268249511719
2018-03-26,12.36898136138916
2018-03-27,12.478899955749512
2018-03-28,12.918574333190918
2018-03-29,13.384103775024414
2018-04-02,13.177203178405762
2018-04-03,13.481088638305664
2018-04-04,13.869038581848145
2018-04-05,13.752652168273926
2018-04-06,13.720324516296387
2018-04-09,13.655671119689941
2018-04-10,13.578078269958496
2018-04-11,13.455230712890625
2018-04-12,13.319446563720703
2018-04-13,13.177203178405762
2018-04-16,13.306514739990234
2018-04-17,13.642735481262207
2018-04-18,13.746187210083008
2018-04-19,13.629803657531738
2018-04-20,13.642735481262207
2018-04-23,13.455230712890625
2018-04-24,13.022021293640137
2018-04-25,13.060815811157227
2018-04-26,13.416437149047852
2018-04-27,13.707396507263184
2018-04-30,13.726790428161621
2018-05-02,13.642735481262207
2018-05-03,13.613049507141113
2018-05-04,13.652112007141113
2018-05-07,13.534923553466797
2018-05-08,13.534923553466797
2018-05-09,13.71721076965332
2018-05-10,13.853924751281738
2018-05-11,13.788825988769531
2018-05-14,13.74976634979248
2018-05-15,14.290114402770996
2018-05-16,14.583080291748047
2018-05-17,14.420328140258789
2018-05-18,14.322668075561523
2018-05-21,14.309650421142578
2018-05-22,14.094810485839844
2018-05-23,13.99715518951416
2018-05-24,13.834396362304688
2018-05-25,13.834396362304688
2018-05-28,13.411225318908691
2018-05-29,13.39820671081543
2018-05-30,13.665129661560059
2018-06-01,13.736742973327637
2018-06-04,13.710700035095215
2018-06-05,13.788825988769531
2018-06-06,14.094810485839844
2018-06-07,13.736742973327637
2018-06-08,13.385189056396484
2018-06-11,13.3265962600708
2018-06-12,13.482840538024902
2018-06-13,13.47632884979248
2018-06-14,13.339612007141113
2018-06-15,13.424246788024902
2018-06-18,13.215919494628906
2018-06-19,12.9555025100708
2018-06-20,12.79274845123291
2018-06-21,12.79274845123291
2018-06-22,12.610458374023438
2018-06-25,12.766704559326172
2018-06-26,12.695094108581543
2018-06-27,12.8187894821167
2018-06-28,12.682073593139648
2018-06-29,12.760191917419434
2018-07-02,12.747174263000488
2018-07-03,12.701602935791016
2018-07-04,12.721132278442383
2018-07-05,12.73415756225586
2018-07-06,12.838322639465332
2018-07-10,12.649521827697754
2018-07-11,12.708114624023438
2018-07-12,12.727643966674805
2018-07-13,12.838322639465332
2018-07-16,13.001081466674805
2018-07-17,13.183366775512695
2018-07-18,13.118264198303223
2018-07-19,13.281022071838379
2018-07-20,13.079201698303223
2018-07-23,13.150812149047852
2018-07-24,13.307062149047852
2018-07-25,13.274511337280273
2018-07-26,13.059669494628906
2018-07-27,13.105240821838379
2018-07-30,13.118264198303223
2018-07-31,13.150812149047852
2018-08-01,13.105240821838379
2018-08-02,12.981549263000488
2018-08-03,12.948996543884277
2018-08-06,12.862421035766602
2018-08-07,12.770503044128418
2018-08-08,12.757369995117188
2018-08-09,12.744240760803223
2018-08-10,12.488171577453613
2018-08-13,12.573528289794922
2018-08-14,12.704842567443848
2018-08-15,12.672014236450195
2018-08-16,12.65231704711914
2018-08-17,12.626052856445312
2018-08-20,12.777068138122559
2018-08-21,12.849292755126953
2018-08-22,13.09879207611084
2018-08-23,13.656888961791992
2018-08-24,14.037703514099121
2018-08-27,14.247807502746582
2018-08-28,14.385689735412598
2018-08-29,14.214983940124512
2018-08-30,14.162453651428223
2018-08-31,14.018006324768066
2018-09-03,14.405388832092285
2018-09-04,14.247807502746582
2018-09-05,14.182151794433594
2018-09-06,14.214983940124512
2018-09-10,14.083667755126953
2018-09-11,14.116494178771973
2018-09-12,14.004877090454102
2018-09-13,13.821030616760254
2018-09-14,13.722546577453613
2018-09-17,13.519004821777344
2018-09-18,13.558402061462402
2018-09-19,13.295767784118652
2018-09-20,13.171015739440918
2018-09-21,13.111927032470703
2018-09-24,13.039701461791992
2018-09-25,13.065960884094238
2018-09-26,13.230107307434082
2018-09-27,13.111927032470703
2018-09-28,13.059398651123047
2018-10-01,12.901817321777344
2018-10-02,13.065960884094238
2018-10-03,12.665447235107422
2018-10-04,12.363421440124512
2018-10-05,12.035130500793457
2018-10-08,11.890685081481934
2018-10-09,11.719970703125
2018-10-10,11.779062271118164
2018-10-11,11.601787567138672
2018-10-15,11.949772834777832
2018-10-16,12.048259735107422
2018-10-17,12.048259735107422
2018-10-18,12.17957878112793
2018-10-19,12.245235443115234
2018-10-22,12.232109069824219
2018-10-23,12.324026107788086
2018-10-24,12.475043296813965
2018-10-25,12.672014236450195
2018-10-26,12.4290771484375
2018-10-29,12.18614387512207
2018-10-30,12.107353210449219
2018-10-31,12.258367538452148
2018-11-01,12.363421440124512
2018-11-05,12.752885818481445
2018-11-06,12.559154510498047
2018-11-07,12.27857780456543
2018-11-08,12.27857780456543
2018-11-09,12.09152889251709
2018-11-12,11.957915306091309
2018-11-13,11.957915306091309
2018-11-14,11.7575101852417
2018-11-16,11.824311256408691
2018-11-19,11.623895645141602
2018-11-21,11.65730094909668
2018-11-22,11.724104881286621
2018-11-23,11.463568687438965
2018-11-26,11.503650665283203
2018-11-27,11.603858947753906
2018-11-28,11.390083312988281
2018-11-29,11.390083312988281
2018-11-30,11.283196449279785
2018-12-03,11.196353912353516
2018-12-04,10.875693321228027
2018-12-05,10.882372856140137
2018-12-06,10.835612297058105
2018-12-07,10.641880989074707
2018-12-10,10.722044944763184
2018-12-11,10.62183952331543
2018-12-12,10.548354148864746
2018-12-13,10.688643455505371
2018-12-14,10.702001571655273
2018-12-17,10.50158977508545
2018-12-18,10.922455787658691
2018-12-19,11.015983581542969
2018-12-20,10.828929901123047
2018-12-21,10.820453643798828
2018-12-26,10.630620956420898
2018-12-27,10.508585929870605
2018-12-28,10.766214370727539
2019-01-02,11.057745933532715
2019-01-03,11.342493057250977
2019-01-04,11.525546073913574
2019-01-07,11.525546073913574
2019-01-08,11.573002815246582
2019-01-09,11.830633163452148
2019-01-10,11.789953231811523
2019-01-11,11.634021759033203
2019-01-14,12.081485748291016
2019-01-15,12.43403148651123
2019-01-16,12.45436954498291
2019-01-17,12.339111328125
2019-01-18,12.339111328125
2019-01-21,12.508605003356934
2019-01-22,12.427248001098633
2019-01-23,12.47470760345459
2019-01-24,12.773015022277832
2019-01-28,12.752676010131836
2019-01-29,12.603525161743164
2019-01-30,12.779792785644531
2019-01-31,12.664539337158203
2019-02-01,12.915390968322754
2019-02-04,13.098444938659668
2019-02-05,13.491665840148926
2019-02-06,13.118782997131348
2019-02-07,13.288274765014648
2019-02-08,13.057764053344727
2019-02-11,12.74589729309082
2019-02-12,12.345890998840332
2019-02-13,12.290919303894043
2019-02-14,12.31806468963623
2019-02-15,12.440228462219238
2019-02-18,12.31806468963623
2019-02-19,12.494524002075195
2019-02-20,12.440228462219238
2019-02-21,12.460589408874512
2019-02-22,12.26377010345459
2019-02-25,12.379146575927734
2019-02-26,12.738847732543945
2019-02-27,12.508094787597656
2019-02-28,12.27055835723877
2019-03-01,12.148395538330078
2019-03-06,12.01266098022461
2019-03-07,11.958367347717285
2019-03-08,12.223052024841309
2019-03-11,12.134820938110352
2019-03-12,12.080528259277344
2019-03-13,12.24341106414795
2019-03-14,12.04659366607666
2019-03-15,12.06016731262207
2019-03-18,12.168756484985352
2019-03-19,11.999085426330566
2019-03-20,11.788695335388184
2019-03-21,11.727614402770996
2019-03-22,11.646172523498535
2019-03-25,11.490076065063477
2019-03-26,11.517223358154297
2019-03-27,11.646172523498535
2019-03-28,11.707254409790039
2019-03-29,11.530795097351074
2019-04-01,11.836203575134277
2019-04-02,12.02623176574707
2019-04-03,11.822627067565918
2019-04-04,11.442567825317383
2019-04-05,11.50364875793457
2019-04-08,11.754761695861816
2019-04-09,11.510437965393066
2019-04-10,11.137161254882812
2019-04-11,11.143948554992676
2019-04-12,10.974276542663574
2019-04-15,10.804608345031738
2019-04-16,10.852112770080566
2019-04-17,11.225388526916504
2019-04-18,11.096440315246582
2019-04-22,10.994637489318848
2019-04-23,11.096440315246582
2019-04-24,11.035360336303711
2019-04-25,11.619025230407715
2019-04-26,11.551156044006348
2019-04-29,11.401847839355469
2019-04-30,11.266111373901367
2019-05-02,11.333979606628418
2019-05-03,11.28647232055664
2019-05-06,11.048933029174805
2019-05-07,10.953268051147461
2019-05-08,10.912062644958496
2019-05-09,11.317231178283691
2019-05-10,11.26229190826416
2019-05-13,10.836523056030273
2019-05-14,10.74038314819336
2019-05-15,10.637372016906738
2019-05-16,10.50002670288086
2019-05-17,10.706045150756836
2019-05-20,10.829656600952148
2019-05-21,11.26229190826416
2019-05-22,11.296630859375
