Date,ABCB4.SA
2016-01-12,3.757167339324951
2016-01-13,3.742548942565918
2016-01-14,3.8789942264556885
2016-01-15,3.844883918762207
2016-01-18,3.844883918762207
2016-01-19,3.8936140537261963
2016-01-20,3.8595023155212402
2016-01-21,3.766913414001465
2016-01-22,3.8497567176818848
2016-01-26,3.8156445026397705
2016-01-27,3.7864060401916504
2016-01-28,3.8156445026397705
2016-01-29,3.9228532314300537
2016-02-01,4.044680118560791
2016-02-02,3.947218179702759
2016-02-03,3.9618372917175293
2016-02-04,4.069046497344971
2016-02-05,4.31270170211792
2016-02-10,4.302955627441406
2016-02-11,4.069046497344971
2016-02-12,4.093411922454834
2016-02-15,4.117777347564697
2016-02-16,4.186000347137451
2016-02-17,4.190873146057129
2016-02-18,4.069046497344971
2016-02-19,4.069046497344971
2016-02-22,4.2396039962768555
2016-02-23,4.1421427726745605
2016-02-24,4.117777347564697
2016-02-25,4.181127548217773
2016-02-26,4.259097099304199
2016-02-29,4.288334846496582
2016-03-01,4.385798454284668
2016-03-02,4.434529781341553
2016-03-03,4.955951690673828
2016-03-04,5.043668270111084
2016-03-07,4.814631462097168
2016-03-08,4.897474765777588
2016-03-09,4.722042560577393
2016-03-10,5.116764545440674
2016-03-11,5.331181049346924
2016-03-14,5.3555474281311035
2016-03-15,5.0680341720581055
2016-03-16,5.043668270111084
2016-03-17,5.267830848693848
2016-03-18,5.555344581604004
2016-03-21,5.555344581604004
2016-03-22,5.457881450653076
2016-03-23,5.3555474281311035
2016-03-24,5.340927600860596
2016-03-28,5.896462917327881
2016-03-29,6.067022323608398
2016-03-30,5.945193290710449
2016-03-31,5.993924140930176
2016-04-01,5.872096061706543
2016-04-04,5.691790580749512
2016-04-05,5.750268936157227
2016-04-06,5.579710006713867
2016-04-07,5.6284403800964355
2016-04-08,5.833111763000488
2016-04-11,5.925700664520264
2016-04-12,5.954939842224121
2016-04-13,5.920827388763428
2016-04-14,5.740523815155029
2016-04-15,5.823366165161133
2016-04-18,5.6771721839904785
2016-04-19,5.750268936157227
2016-04-20,5.750268936157227
2016-04-22,5.652807235717773
2016-04-25,5.530978679656982
2016-04-26,5.608949184417725
2016-04-27,5.652807235717773
2016-04-28,5.740523815155029
2016-04-29,5.774635314941406
2016-05-02,5.608949184417725
2016-05-03,5.4042768478393555
2016-05-04,5.453010082244873
2016-05-05,5.643059253692627
2016-05-06,5.774635314941406
2016-05-09,5.872096061706543
2016-05-10,6.07189416885376
2016-05-11,6.135244846343994
2016-05-12,6.276565074920654
2016-05-13,6.252198219299316
2016-05-16,6.198596000671387
2016-05-17,6.013416290283203
2016-05-18,5.993924140930176
2016-05-19,5.993924140930176
2016-05-20,6.032909870147705
2016-05-23,6.115751266479492
2016-05-24,6.07189416885376
2016-05-25,6.076767921447754
2016-05-27,6.013416290283203
2016-05-30,6.023163795471191
2016-05-31,5.925700664520264
2016-06-01,5.920827388763428
2016-06-02,5.823366165161133
2016-06-03,5.847731113433838
2016-06-06,5.813619136810303
2016-06-07,5.950065612792969
2016-06-08,6.042655944824219
2016-06-09,6.07189416885376
2016-06-10,5.90620756149292
2016-06-13,5.930575370788574
2016-06-14,5.774635314941406
2016-06-15,5.779507637023926
2016-06-16,5.911080837249756
2016-06-17,5.798999309539795
2016-06-20,6.018290042877197
2016-06-21,5.798999309539795
2016-06-22,5.750268936157227
2016-06-23,5.969557762145996
2016-06-24,5.808746337890625
2016-06-27,5.794127941131592
2016-06-28,5.989051818847656
2016-06-29,6.296055316925049
2016-06-30,6.36915397644043
2016-07-01,6.4041032791137695
2016-07-04,6.42469596862793
2016-07-05,6.543098449707031
2016-07-06,6.460732936859131
2016-07-07,6.4195475578308105
2016-07-08,6.718132495880127
2016-07-11,6.934347152709961
2016-07-12,7.04760217666626
2016-07-13,7.160860061645508
2016-07-14,7.459441184997559
2016-07-15,7.341038227081299
2016-07-18,7.619030952453613
2016-07-19,7.438851356506348
2016-07-20,7.2329301834106445
2016-07-21,7.052750110626221
2016-07-22,7.150562763214111
2016-07-25,7.207190990447998
2016-07-26,7.114527702331543
2016-07-27,7.155709743499756
2016-07-28,7.129971027374268
2016-07-29,7.258671283721924
2016-08-01,7.068194389343262
2016-08-02,6.949791431427002
2016-08-03,7.135119438171387
2016-08-04,7.397665500640869
2016-08-05,7.330743789672852
2016-08-08,7.207190990447998
2016-08-09,7.325593948364258
2016-08-10,7.212340354919434
2016-08-11,7.294706344604492
2016-08-12,7.258671283721924
2016-08-15,7.28441047668457
2016-08-16,7.207190990447998
2016-08-17,7.171154975891113
2016-08-18,7.109378814697266
2016-08-19,7.104232311248779
2016-08-22,6.949791431427002
2016-08-23,7.027010440826416
2016-08-24,6.970381259918213
2016-08-25,6.924050807952881
2016-08-26,7.135119438171387
2016-08-29,7.361629486083984
2016-08-30,7.397665500640869
2016-08-31,7.387370586395264
2016-09-01,7.274114608764648
2016-09-02,7.516069412231445
2016-09-05,7.387370586395264
2016-09-06,7.35648250579834
2016-09-08,7.377073287963867
2016-09-09,7.263818264007568
2016-09-12,7.274114608764648
2016-09-13,7.0167155265808105
2016-09-14,7.052750110626221
2016-09-15,7.119675159454346
2016-09-16,6.692392349243164
2016-09-19,6.846829891204834
2016-09-20,7.0012712478637695
2016-09-21,7.119675159454346
2016-09-22,7.155709743499756
2016-09-23,7.155709743499756
2016-09-26,7.155709743499756
2016-09-27,7.078490734100342
2016-09-28,7.0012712478637695
2016-09-29,6.87257194519043
2016-09-30,6.949791431427002
2016-10-03,6.99612283706665
2016-10-04,7.104232311248779
2016-10-05,7.073342800140381
2016-10-06,7.04760217666626
2016-10-07,7.196895599365234
2016-10-10,7.2329301834106445
2016-10-11,7.196895599365234
2016-10-13,7.330743789672852
2016-10-14,7.346186637878418
2016-10-17,7.428553104400635
2016-10-18,7.5829949378967285
2016-10-19,7.552105903625488
2016-10-20,7.536661148071289
2016-10-21,7.423408031463623
2016-10-24,7.541810512542725
2016-10-25,7.593290328979492
2016-10-26,7.721990585327148
2016-10-27,7.680805206298828
2016-10-28,7.773471832275391
2016-10-31,7.9176154136657715
2016-11-01,7.747729301452637
2016-11-03,7.660213947296143
2016-11-04,7.680805206298828
2016-11-07,7.541810512542725
2016-11-08,7.294706344604492
2016-11-09,7.207190990447998
2016-11-10,6.949791431427002
2016-11-11,6.687244415283203
2016-11-14,6.743870735168457
2016-11-16,6.898312568664551
2016-11-17,6.692392349243164
2016-11-18,6.7696123123168945
2016-11-21,6.877719879150391
2016-11-22,6.898312568664551
2016-11-23,6.929200172424316
2016-11-24,7.129971027374268
2016-11-25,7.114527702331543
2016-11-28,7.068194389343262
2016-11-29,6.949791431427002
2016-11-30,7.104232311248779
2016-12-01,6.692392349243164
2016-12-02,6.707836627960205
2016-12-05,6.687244415283203
2016-12-06,6.846829891204834
2016-12-07,6.821089267730713
2016-12-08,6.795350551605225
2016-12-09,7.0012712478637695
2016-12-12,6.712984561920166
2016-12-13,6.743870735168457
2016-12-14,6.692392349243164
2016-12-15,6.712984561920166
2016-12-16,6.87257194519043
2016-12-19,6.692392349243164
2016-12-20,6.676946640014648
2016-12-21,6.66150426864624
2016-12-22,6.754167079925537
2016-12-23,6.893163204193115
2016-12-26,6.913754940032959
2016-12-27,7.068194389343262
2016-12-28,7.191747665405273
2016-12-29,7.171154975891113
2017-01-02,7.202064037322998
2017-01-03,7.510491847991943
2017-01-04,7.726931095123291
2017-01-05,7.851385116577148
2017-01-06,7.927140712738037
2017-01-09,7.900083541870117
2017-01-10,7.900083541870117
2017-01-11,7.95419454574585
2017-01-12,8.468242645263672
2017-01-13,8.581871032714844
2017-01-16,8.58728313446045
2017-01-17,8.630571365356445
2017-01-18,8.549406051635742
2017-01-19,8.500706672668457
2017-01-20,8.441186904907227
2017-01-23,8.565638542175293
2017-01-24,8.868657112121582
2017-01-26,9.074275970458984
2017-01-27,9.063451766967773
2017-01-30,8.938998222351074
2017-01-31,8.955233573913574
2017-02-01,9.041807174682617
2017-02-02,9.041807174682617
2017-02-03,9.090507507324219
2017-02-06,9.117561340332031
2017-02-07,9.252838134765625
2017-02-08,9.193316459655762
2017-02-09,9.712774276733398
2017-02-10,9.820995330810547
2017-02-13,10.032022476196289
2017-02-14,10.210588455200195
2017-02-15,10.65429401397705
2017-02-16,10.443262100219727
2017-02-17,10.172710418701172
2017-02-20,10.113188743591309
2017-02-21,9.842639923095703
2017-02-22,9.766883850097656
2017-02-23,10.172710418701172
2017-02-24,9.848051071166992
2017-03-01,10.172710418701172
2017-03-02,10.188945770263672
2017-03-03,10.470315933227539
2017-03-06,10.611002922058105
2017-03-07,10.870731353759766
2017-03-08,10.686758995056152
2017-03-09,10.40538501739502
2017-03-10,10.670524597167969
2017-03-13,10.686758995056152
2017-03-14,10.51901626586914
2017-03-15,10.475725173950195
2017-03-16,10.25928783416748
2017-03-17,9.983325004577637
2017-03-20,9.820995330810547
2017-03-21,9.48009967803955
2017-03-22,9.875105857849121
2017-03-23,10.280930519104004
2017-03-24,10.140246391296387
2017-03-27,10.0428466796875
2017-03-28,10.037434577941895
2017-03-29,9.642431259155273
2017-03-30,10.075312614440918
2017-03-31,10.134834289550781
2017-04-03,10.06449031829834
2017-04-04,10.075312614440918
2017-04-05,10.086135864257812
2017-04-06,9.929215431213379
2017-04-07,9.956271171569824
2017-04-10,9.918394088745117
2017-04-11,9.77770709991455
2017-04-12,9.561267852783203
2017-04-13,9.323180198669434
2017-04-17,9.739829063415527
2017-04-18,9.685718536376953
2017-04-19,9.415170669555664
2017-04-20,9.361059188842773
2017-04-24,9.458456993103027
2017-04-25,9.734418869018555
2017-04-26,9.604557037353516
2017-04-27,9.49633502960205
2017-04-28,9.642431259155273
2017-05-02,10.091546058654785
2017-05-03,10.172710418701172
2017-05-04,9.896748542785645
2017-05-05,9.729008674621582
2017-05-08,9.783117294311523
2017-05-09,10.24305534362793
2017-05-10,10.497371673583984
2017-05-11,10.497371673583984
2017-05-12,10.427027702331543
2017-05-15,10.427027702331543
2017-05-16,10.502782821655273
2017-05-17,10.39997386932373
2017-05-18,9.198728561401367
2017-05-19,9.393523216247559
2017-05-22,8.949820518493652
2017-05-23,9.074275970458984
2017-05-24,9.361059188842773
2017-05-25,9.566678047180176
2017-05-26,9.869696617126465
2017-05-29,9.869696617126465
2017-05-30,9.528799057006836
2017-05-31,9.393523216247559
2017-06-01,9.068864822387695
2017-06-02,9.242015838623047
2017-06-05,9.095919609069824
2017-06-06,9.155439376831055
2017-06-07,9.252838134765625
2017-06-08,9.144617080688477
2017-06-09,8.874067306518555
2017-06-12,8.938998222351074
2017-06-13,9.036397933959961
2017-06-14,9.3556489944458
2017-06-15,9.3556489944458
2017-06-16,9.279894828796387
2017-06-19,9.198728561401367
2017-06-20,8.86324405670166
2017-06-21,8.895710945129395
2017-06-22,8.847012519836426
2017-06-23,8.765847206115723
2017-06-26,8.901123046875
2017-06-27,8.836191177368164
2017-06-28,8.874067306518555
2017-06-29,9.063451766967773
2017-06-30,9.08509635925293
2017-07-03,9.073938369750977
2017-07-04,8.949945449829102
2017-07-05,8.916129112243652
2017-07-06,8.933038711547852
2017-07-07,8.763957977294922
2017-07-10,8.803410530090332
2017-07-11,8.966852188110352
2017-07-12,9.271195411682129
2017-07-13,9.496637344360352
2017-07-14,9.451550483703613
2017-07-17,9.457183837890625
2017-07-18,9.496637344360352
2017-07-19,9.423370361328125
2017-07-20,9.383915901184082
2017-07-21,9.24301815032959
2017-07-24,9.321921348571777
2017-07-25,9.299376487731934
2017-07-26,9.299376487731934
2017-07-27,9.141569137573242
2017-07-28,9.135933876037598
2017-07-31,9.226109504699707
2017-08-01,9.293741226196289
2017-08-02,9.355735778808594
2017-08-03,9.24301815032959
2017-08-04,9.24301815032959
2017-08-07,9.237380981445312
2017-08-08,9.192293167114258
2017-08-09,9.35010051727295
2017-08-10,9.496637344360352
2017-08-11,9.637535095214844
2017-08-14,9.862975120544434
2017-08-15,9.795342445373535
2017-08-16,9.750256538391113
2017-08-17,9.69389533996582
2017-08-18,9.778434753417969
2017-08-21,9.738983154296875
2017-08-22,10.02641773223877
2017-08-23,10.240585327148438
2017-08-24,10.189861297607422
2017-08-25,9.998238563537598
2017-08-28,10.08277702331543
2017-08-29,10.037692070007324
2017-08-30,9.84606647491455
2017-08-31,9.586812973022461
2017-09-01,9.862975120544434
2017-09-04,9.862975120544434
2017-09-05,9.64317512512207
2017-09-06,9.733346939086914
2017-09-07,9.733346939086914
2017-09-08,9.800981521606445
2017-09-11,10.088417053222656
2017-09-12,9.924971580505371
2017-09-13,10.25749397277832
2017-09-14,10.14477825164795
2017-09-15,10.268767356872559
2017-09-18,10.347670555114746
2017-09-19,10.38712215423584
2017-09-20,10.246223449707031
2017-09-21,10.25749397277832
2017-09-22,10.25749397277832
2017-09-25,9.97569751739502
2017-09-26,9.908062934875488
2017-09-27,9.795342445373535
2017-09-28,9.64880657196045
2017-09-29,9.941878318786621
2017-10-02,10.054597854614258
2017-10-03,10.240585327148438
2017-10-04,10.201135635375977
2017-10-05,10.308218955993652
2017-10-06,10.088417053222656
2017-10-09,10.16168212890625
2017-10-10,10.280037879943848
2017-10-11,10.003875732421875
2017-10-12,10.003875732421875
2017-10-13,10.003875732421875
2017-10-16,10.167317390441895
2017-10-17,10.14477825164795
2017-10-18,10.14477825164795
2017-10-19,10.14477825164795
2017-10-20,10.172956466674805
2017-10-23,10.1954984664917
2017-10-24,10.347670555114746
2017-10-25,10.313851356506348
2017-10-26,10.127866744995117
2017-10-27,10.201135635375977
2017-10-30,10.133503913879395
2017-10-31,10.116595268249512
2017-11-01,9.908062934875488
2017-11-02,9.908062934875488
2017-11-03,9.524816513061523
2017-11-06,9.344464302062988
2017-11-07,9.327557563781738
2017-11-08,9.327557563781738
2017-11-09,9.18101978302002
2017-11-10,9.158475875854492
2017-11-13,9.158475875854492
2017-11-14,8.904860496520996
2017-11-15,8.904860496520996
2017-11-16,9.057029724121094
2017-11-17,9.24301815032959
2017-11-20,9.24301815032959
2017-11-21,9.468456268310547
2017-11-22,9.333192825317383
2017-11-23,9.412096977233887
2017-11-24,9.355735778808594
2017-11-27,9.35010051727295
2017-11-28,9.299376487731934
2017-11-29,9.062666893005371
2017-11-30,9.16974925994873
2017-12-01,8.96121597290039
2017-12-04,8.96121597290039
2017-12-05,9.073938369750977
2017-12-06,9.085210800170898
2017-12-07,8.96121597290039
2017-12-08,9.0006685256958
2017-12-11,8.938672065734863
2017-12-12,9.006306648254395
2017-12-13,8.859769821166992
2017-12-14,8.583605766296387
2017-12-15,8.707598686218262
2017-12-18,8.837226867675781
2017-12-19,8.83159065246582
2017-12-20,8.854132652282715
2017-12-21,9.0344877243042
2017-12-22,9.214837074279785
2017-12-25,9.214837074279785
2017-12-26,9.293741226196289
2017-12-27,9.417732238769531
2017-12-28,9.682626724243164
2017-12-29,9.682626724243164
2018-01-02,9.739590644836426
2018-01-03,9.780713081359863
2018-01-04,9.751340866088867
2018-01-05,9.892324447631836
2018-01-08,9.986312866210938
2018-01-09,10.009809494018555
2018-01-10,10.045056343078613
2018-01-11,10.197786331176758
2018-01-12,10.133170127868652
2018-01-15,10.280027389526367
2018-01-16,10.274153709411621
2018-01-17,10.274153709411621
2018-01-18,10.338770866394043
2018-01-19,10.4973783493042
2018-01-22,10.526747703552246
2018-01-23,10.432761192321777
2018-01-24,10.926201820373535
2018-01-25,10.926201820373535
2018-01-26,10.89095401763916
2018-01-29,10.78521728515625
2018-01-30,10.820464134216309
2018-01-31,11.137676239013672
2018-02-01,11.243412017822266
2018-02-02,11.10830307006836
2018-02-05,11.114175796508789
2018-02-06,11.161174774169922
2018-02-07,11.261035919189453
2018-02-08,11.020188331604004
2018-02-09,10.973194122314453
2018-02-14,11.161174774169922
2018-02-15,11.161174774169922
2018-02-16,11.184671401977539
2018-02-19,11.337401390075684
2018-02-20,11.507756233215332
2018-02-21,11.484258651733398
2018-02-22,11.584124565124512
2018-02-23,11.595873832702637
2018-02-26,11.572373390197754
2018-02-27,11.278658866882324
2018-02-28,11.067183494567871
2018-03-01,11.031937599182129
2018-03-02,11.07893180847168
2018-03-05,11.114175796508789
2018-03-06,10.990816116333008
2018-03-07,10.937950134277344
2018-03-08,11.014317512512207
2018-03-09,11.266910552978516
2018-03-12,11.337401390075684
2018-03-13,10.885080337524414
2018-03-14,10.62661075592041
2018-03-15,10.920327186584473
2018-03-16,10.80871295928955
2018-03-19,10.679478645324707
2018-03-20,10.749970436096191
2018-03-21,10.538495063781738
2018-03-22,10.57374382019043
2018-03-23,10.456254005432129
2018-03-26,10.632486343383789
2018-03-27,10.426885604858398
2018-03-28,10.426885604858398
2018-03-29,10.661856651306152
2018-04-02,10.661856651306152
2018-04-03,10.720601081848145
2018-04-04,10.632486343383789
2018-04-05,10.779342651367188
2018-04-06,10.632486343383789
2018-04-09,10.51500129699707
2018-04-10,10.368142127990723
2018-04-11,10.57374382019043
2018-04-12,10.779342651367188
2018-04-13,10.60311508178711
2018-04-16,10.444509506225586
2018-04-17,10.544370651245117
2018-04-18,10.78521728515625
2018-04-19,10.767590522766113
2018-04-20,10.714726448059082
2018-04-23,10.644233703613281
2018-04-24,10.391639709472656
2018-04-25,10.661856651306152
2018-04-26,10.820464134216309
2018-04-27,10.843960762023926
2018-04-30,11.020188331604004
2018-05-02,10.867457389831543
2018-05-03,10.309399604797363
2018-05-04,9.862955093383789
2018-05-07,10.133170127868652
2018-05-08,10.221285820007324
2018-05-09,10.186040878295898
2018-05-10,10.221285820007324
2018-05-11,10.221285820007324
2018-05-14,9.986312866210938
2018-05-15,9.898198127746582
2018-05-16,9.986312866210938
2018-05-17,9.78658676147461
2018-05-18,9.780713081359863
2018-05-21,9.751340866088867
2018-05-22,9.845329284667969
2018-05-23,9.845329284667969
2018-05-24,9.892324447631836
2018-05-25,9.874700546264648
2018-05-28,9.516368865966797
2018-05-29,9.434128761291504
2018-05-30,9.633854866027832
2018-06-01,9.551614761352539
2018-06-04,9.909945487976074
2018-06-05,9.551614761352539
2018-06-06,9.252025604248047
2018-06-07,8.940686225891113
2018-06-08,9.01705265045166
2018-06-11,8.8173246383667
2018-06-12,8.940686225891113
2018-06-13,9.064047813415527
2018-06-14,8.811453819274902
2018-06-15,8.987680435180664
2018-06-18,8.72333812713623
2018-06-19,8.893692016601562
2018-06-20,8.928939819335938
2018-06-21,8.846699714660645
2018-06-22,8.887819290161133
2018-06-25,8.964184761047363
2018-06-26,8.987680435180664
2018-06-27,8.811453819274902
2018-06-28,8.852571487426758
2018-06-29,8.852571487426758
2018-07-02,9.071906089782715
2018-07-03,9.199851036071777
2018-07-04,9.32170295715332
2018-07-05,9.199851036071777
2018-07-06,9.248591423034668
2018-07-10,9.31561279296875
2018-07-11,9.30951976776123
2018-07-12,9.32170295715332
2018-07-13,9.394815444946289
2018-07-16,9.498388290405273
2018-07-17,9.589778900146484
2018-07-18,9.50448226928711
2018-07-19,9.400907516479492
2018-07-20,9.650703430175781
2018-07-23,9.662890434265137
2018-07-24,9.632425308227539
2018-07-25,9.638519287109375
2018-07-26,9.589778900146484
2018-07-27,9.553223609924316
2018-07-30,9.553223609924316
2018-07-31,9.455740928649902
2018-08-01,9.358260154724121
2018-08-02,9.559314727783203
2018-08-03,9.626334190368652
2018-08-06,9.632425308227539
2018-08-07,9.516667366027832
2018-08-08,9.260778427124023
2018-08-09,9.224220275878906
2018-08-10,8.95615005493164
2018-08-13,9.181572914123535
2018-08-14,9.236406326293945
2018-08-15,9.163293838500977
2018-08-16,9.163293838500977
2018-08-17,9.151110649108887
2018-08-20,9.108460426330566
2018-08-21,8.980515480041504
2018-08-22,9.065813064575195
2018-08-23,8.852572441101074
2018-08-24,8.797739028930664
2018-08-27,9.053628921508789
2018-08-28,9.029258728027344
2018-08-29,8.95615005493164
2018-08-30,8.834295272827148
2018-08-31,8.986610412597656
2018-09-03,9.017072677612305
2018-09-04,8.791646957397461
2018-09-05,8.803832054138184
2018-09-06,8.992704391479492
2018-09-10,9.029258728027344
2018-09-11,8.803832054138184
2018-09-12,8.742905616760254
2018-09-13,8.688070297241211
2018-09-14,8.724628448486328
2018-09-17,8.74899673461914
2018-09-18,8.724628448486328
2018-09-19,8.602773666381836
2018-09-20,8.651516914367676
2018-09-21,8.651516914367676
2018-09-24,8.651516914367676
2018-09-25,8.493107795715332
2018-09-26,8.438274383544922
2018-09-27,8.499200820922852
2018-09-28,8.505292892456055
2018-10-01,8.273775100708008
2018-10-02,8.803832054138184
2018-10-03,9.017072677612305
2018-10-04,9.32170295715332
2018-10-05,9.272961616516113
2018-10-08,9.699444770812988
2018-10-09,9.809113502502441
2018-10-10,9.522759437561035
2018-10-11,9.4496488571167
2018-10-15,9.364352226257324
2018-10-16,9.352167129516602
2018-10-17,9.443557739257812
2018-10-18,9.266870498657227
2018-10-19,9.248591423034668
2018-10-22,9.467925071716309
2018-10-23,9.54712963104248
2018-10-24,9.443557739257812
2018-10-25,9.626334190368652
2018-10-26,9.565408706665039
2018-10-29,9.699444770812988
2018-10-30,9.833483695983887
2018-10-31,9.851759910583496
2018-11-01,9.882225036621094
2018-11-05,9.979706764221191
2018-11-06,10.357449531555176
2018-11-07,10.089373588562012
2018-11-08,9.979706764221191
2018-11-09,10.058910369873047
2018-11-12,10.235597610473633
2018-11-13,10.077186584472656
2018-11-14,10.052816390991211
2018-11-16,10.113743782043457
2018-11-19,9.930965423583984
2018-11-21,9.638519287109375
2018-11-22,9.748187065124512
2018-11-23,9.693353652954102
2018-11-26,9.614150047302246
2018-11-27,9.778650283813477
2018-11-28,9.924871444702148
2018-11-29,10.022355079650879
2018-11-30,10.034539222717285
2018-12-03,10.345263481140137
2018-12-04,10.192947387695312
2018-12-05,10.12592887878418
2018-12-06,9.985797882080078
2018-12-07,10.150298118591309
2018-12-10,9.991891860961914
2018-12-11,10.132020950317383
2018-12-12,10.138113021850586
2018-12-13,10.138113021850586
2018-12-14,10.089373588562012
2018-12-17,9.924871444702148
2018-12-18,10.144207000732422
2018-12-19,10.040632247924805
2018-12-20,10.034539222717285
2018-12-21,9.961429595947266
2018-12-26,10.040632247924805
2018-12-27,10.211225509643555
2018-12-28,10.284337043762207
2019-01-02,10.855854034423828
2019-01-03,10.843173027038574
2019-01-04,10.748056411743164
2019-01-07,10.77976131439209
2019-01-08,10.982675552368164
2019-01-09,11.153882026672363
2019-01-10,11.23631477355957
2019-01-11,11.464591979980469
2019-01-14,11.508979797363281
2019-01-15,11.458252906799316
2019-01-16,11.401180267333984
2019-01-17,11.477276802062988
2019-01-18,11.635802268981934
2019-01-21,11.870417594909668
2019-01-22,11.838713645935059
2019-01-23,12.079673767089844
2019-01-24,12.263564109802246
2019-01-28,12.250882148742676
2019-01-29,12.498181343078613
2019-01-30,12.409407615661621
2019-01-31,12.650367736816406
2019-02-01,12.498181343078613
2019-02-04,12.618661880493164
2019-02-05,12.73280143737793
2019-02-06,12.38404369354248
2019-02-07,11.984556198120117
2019-02-08,12.124059677124023
2019-02-11,11.91480541229248
2019-02-12,11.952851295471191
2019-02-13,12.035285949707031
2019-02-14,12.193812370300293
2019-02-15,11.965536117553711
2019-02-18,11.984556198120117
2019-02-19,11.952851295471191
2019-02-20,11.604092597961426
2019-02-21,11.730916976928711
2019-02-22,11.743598937988281
2019-02-25,11.661164283752441
2019-02-26,11.699211120605469
2019-02-27,11.616776466369629
2019-02-28,11.591413497924805
2019-03-01,11.585073471069336
2019-03-06,11.62312126159668
2019-03-07,11.394843101501465
2019-03-08,11.984556198120117
2019-03-11,12.21917724609375
2019-03-12,12.11137866973877
2019-03-13,12.206493377685547
2019-03-14,12.086015701293945
2019-03-15,12.117719650268555
2019-03-18,11.921148300170898
2019-03-19,12.092355728149414
2019-03-20,12.047968864440918
2019-03-21,11.686529159545898
2019-03-22,11.502638816833496
2019-03-25,11.787984848022461
2019-03-26,11.838713645935059
2019-03-27,11.737255096435547
2019-03-28,11.921148300170898
2019-03-29,12.079673767089844
2019-04-01,12.358677864074707
2019-04-02,12.174787521362305
2019-04-03,12.05430793762207
2019-04-04,12.269903182983398
2019-04-05,12.269903182983398
2019-04-08,12.257223129272461
2019-04-09,12.174787521362305
2019-04-10,12.206493377685547
2019-04-11,11.978217124938965
2019-04-12,11.743598937988281
2019-04-15,12.079673767089844
2019-04-16,12.079673767089844
2019-04-17,11.921148300170898
2019-04-18,11.85773754119873
2019-04-22,11.952851295471191
2019-04-23,12.162107467651367
2019-04-24,11.990900039672852
2019-04-25,12.105040550231934
2019-04-26,12.238198280334473
2019-04-29,12.155766487121582
2019-04-30,12.333317756652832
2019-05-02,12.231860160827637
2019-05-03,12.212835311889648
2019-05-06,11.959192276000977
2019-05-07,11.81335163116455
2019-05-08,11.730916976928711
2019-05-09,11.661164283752441
2019-05-10,11.718232154846191
2019-05-13,11.540685653686523
2019-05-14,11.528003692626953
