Date,IBE.MC
2016-06-15,3.755974054336548
2016-06-16,3.7513766288757324
2016-06-17,3.8164074420928955
2016-06-20,3.951720952987671
2016-06-21,3.923475742340088
2016-06-22,3.9313583374023438
2016-06-23,3.941211700439453
2016-06-24,3.539207935333252
2016-06-27,3.639051675796509
2016-06-28,3.7520334720611572
2016-06-29,3.9017996788024902
2016-06-30,3.998358964920044
2016-07-01,3.9806244373321533
2016-07-04,4.0134663581848145
2016-07-05,3.8598289489746094
2016-07-06,3.840960741043091
2016-07-07,3.894869327545166
2016-07-08,3.947429895401001
2016-07-11,3.95686411857605
2016-07-12,3.9420390129089355
2016-07-13,4.00133752822876
2016-07-14,4.008076190948486
2016-07-15,4.020205020904541
2016-07-18,4.049855709075928
2016-07-19,4.033682346343994
2016-07-20,4.134087562561035
2016-07-21,4.134087562561035
2016-07-22,4.1307172775268555
2016-07-25,4.161040782928467
2016-07-26,4.161040782928467
2016-07-27,4.148910999298096
2016-07-28,4.109154224395752
2016-07-29,4.140824794769287
2016-08-01,4.105784893035889
2016-08-02,4.043117046356201
2016-08-03,4.01548957824707
2016-08-04,4.041769504547119
2016-08-05,4.060636520385742
2016-08-08,4.059289932250977
2016-08-09,4.06265926361084
2016-08-10,4.0491814613342285
2016-08-11,4.09769868850708
2016-08-12,4.103763103485107
2016-08-15,4.094329833984375
2016-08-16,4.02087926864624
2016-08-17,3.975731372833252
2016-08-18,3.9905569553375244
2016-08-19,3.947429895401001
2016-08-22,3.960232734680176
2016-08-23,3.9838180541992188
2016-08-24,3.9710147380828857
2016-08-25,3.960906505584717
2016-08-26,3.971688985824585
2016-08-29,3.962928056716919
2016-08-30,3.9689931869506836
2016-08-31,3.975731372833252
2016-09-01,3.9817965030670166
2016-09-02,4.054572105407715
2016-09-05,4.076809883117676
2016-09-06,4.0586161613464355
2016-09-07,4.118588924407959
2016-09-08,4.097024917602539
2016-09-09,4.072092056274414
2016-09-12,4.000663757324219
2016-09-13,3.9791014194488525
2016-09-14,3.9851651191711426
2016-09-15,3.9662981033325195
2016-09-16,3.9952733516693115
2016-09-19,4.039073944091797
2016-09-20,4.01548957824707
2016-09-21,3.9959466457366943
2016-09-22,4.071418285369873
2016-09-23,4.036378383636475
2016-09-26,4.022226810455322
2016-09-27,4.012119770050049
2016-09-28,4.059962749481201
2016-09-29,4.08759069442749
2016-09-30,4.078157424926758
2016-10-03,4.067375659942627
2016-10-04,4.050530910491943
2016-10-05,4.014140605926514
2016-10-06,3.987861394882202
2016-10-07,3.9433865547180176
2016-10-10,3.9844913482666016
2016-10-11,3.9561893939971924
2016-10-12,3.9427127838134766
2016-10-13,3.961580514907837
2016-10-14,4.043117046356201
2016-10-17,4.041769504547119
2016-10-18,4.1003947257995605
2016-10-19,4.117240905761719
2016-10-20,4.1421732902526855
2016-10-21,4.167778968811035
2016-10-24,4.1664323806762695
2016-10-25,4.161716461181641
2016-10-26,4.196081161499023
2016-10-27,4.184625625610352
2016-10-28,4.195406913757324
2016-10-31,4.1839518547058105
2016-11-01,4.159019470214844
2016-11-02,4.110501766204834
2016-11-03,4.080178737640381
2016-11-04,4.0565948486328125
2016-11-07,4.084896087646484
2016-11-08,4.073439121246338
2016-11-09,3.989882707595825
2016-11-10,3.880044460296631
2016-11-11,3.8510684967041016
2016-11-14,3.799182176589966
2016-11-15,3.8092901706695557
2016-11-16,3.763467788696289
2016-11-17,3.845003366470337
2016-11-18,3.797834634780884
2016-11-21,3.7937910556793213
2016-11-22,3.7937910556793213
2016-11-23,3.7695326805114746
2016-11-24,3.7722275257110596
2016-11-25,3.8510684967041016
2016-11-28,3.853090763092041
2016-11-29,3.8618502616882324
2016-11-30,3.8388054370880127
2016-12-01,3.772902250289917
2016-12-02,3.772902250289917
2016-12-05,3.760772228240967
2016-12-06,3.8914999961853027
2016-12-07,3.8605031967163086
2016-12-08,3.8726325035095215
2016-12-09,3.9258666038513184
2016-12-12,3.9710147380828857
2016-12-13,4.034357070922852
2016-12-14,4.002012252807617
2016-12-15,4.046485900878906
2016-12-16,4.043790340423584
2016-12-19,4.064680099487305
2016-12-20,4.099720478057861
2016-12-21,4.104437351226807
2016-12-22,4.117240905761719
2016-12-23,4.136107921600342
2016-12-27,4.1664323806762695
2016-12-28,4.169801712036133
2016-12-29,4.187321186065674
2016-12-30,4.200798034667969
2017-01-02,4.206188201904297
2017-01-03,4.176539897918701
2017-01-04,4.1421732902526855
2017-01-05,4.146996021270752
2017-01-06,4.135972499847412
2017-01-09,4.152507781982422
2017-01-10,4.111858367919922
2017-01-11,4.128393650054932
2017-01-12,4.173866271972656
2017-01-13,4.18006706237793
2017-01-16,4.154575347900391
2017-01-17,4.154575347900391
2017-01-18,4.129772186279297
2017-01-19,4.097388744354248
2017-01-20,4.138728618621826
2017-01-23,4.089810848236084
2017-01-24,4.093255043029785
2017-01-25,4.092566013336182
2017-01-26,4.072585582733154
2017-01-27,4.051228046417236
2017-01-30,3.996797800064087
2017-01-31,4.019533157348633
2017-02-01,3.9878408908843994
2017-02-02,4.02711296081543
2017-02-03,4.035379886627197
2017-02-06,4.018155574798584
2017-02-07,4.060184955596924
2017-02-08,4.136661529541016
2017-02-09,4.167666435241699
2017-02-10,4.131148815155029
2017-02-13,4.1855788230896
2017-02-14,4.142172813415527
2017-02-15,4.164221286773682
2017-02-16,4.175244331359863
2017-02-17,4.150442123413086
2017-02-20,4.195913791656494
2017-02-21,4.209005355834961
2017-02-22,4.191091537475586
2017-02-23,4.295816421508789
2017-02-24,4.326821804046631
2017-02-27,4.3199310302734375
2017-02-28,4.322687149047852
2017-03-01,4.331643581390381
2017-03-02,4.337844371795654
2017-03-03,4.366782188415527
2017-03-06,4.393651962280273
2017-03-07,4.415699481964111
2017-03-08,4.402608871459961
2017-03-09,4.42327880859375
2017-03-10,4.340600967407227
2017-03-13,4.340600967407227
2017-03-14,4.335089206695557
2017-03-15,4.326821804046631
2017-03-16,4.381939888000488
2017-03-17,4.441192150115967
2017-03-20,4.416388511657715
2017-03-21,4.440502166748047
2017-03-22,4.487354755401611
2017-03-23,4.478397369384766
2017-03-24,4.468062877655029
2017-03-27,4.5280046463012695
2017-03-28,4.539028167724609
2017-03-29,4.555563926696777
2017-03-30,4.569343566894531
2017-03-31,4.6196393966674805
2017-04-03,4.576922416687012
2017-04-04,4.589324951171875
2017-04-05,4.603792667388916
2017-04-06,4.660289764404297
2017-04-07,4.663733959197998
2017-04-10,4.640308856964111
2017-04-11,4.624462127685547
2017-04-12,4.630662441253662
2017-04-13,4.607925891876221
2017-04-18,4.583812236785889
2017-04-19,4.525937557220459
2017-04-20,4.450148582458496
2017-04-21,4.48666524887085
2017-04-24,4.628596782684326
2017-04-25,4.548673629760742
2017-04-26,4.492176532745361
2017-04-27,4.5459184646606445
2017-04-28,4.548673629760742
2017-05-02,4.6017255783081055
2017-05-03,4.633419513702393
2017-05-04,4.715407848358154
2017-05-05,4.751235485076904
2017-05-08,4.726431846618652
2017-05-09,4.712652206420898
2017-05-10,4.70025110244751
2017-05-11,4.616193771362305
2017-05-12,4.657533168792725
2017-05-15,4.657533168792725
2017-05-16,4.732632637023926
2017-05-17,4.696804523468018
2017-05-18,4.696115970611572
2017-05-19,4.778106212615967
2017-05-22,4.794641017913818
2017-05-23,4.853204727172852
2017-05-24,4.791884899139404
2017-05-25,4.866295337677002
2017-05-26,4.827023983001709
2017-05-29,4.840113639831543
2017-05-30,4.8566484451293945
2017-05-31,4.890409469604492
2017-06-01,4.8973002433776855
2017-06-02,4.924170017242432
2017-06-05,4.955175399780273
2017-06-06,4.994446754455566
2017-06-07,4.955175399780273
2017-06-08,4.951728343963623
2017-06-09,4.926237106323242
2017-06-12,4.834602355957031
2017-06-13,4.843559265136719
2017-06-14,4.871119022369385
2017-06-15,4.8614726066589355
2017-06-16,4.946906089782715
2017-06-19,4.939328193664551
2017-06-20,4.9338154792785645
2017-06-21,4.960686206817627
2017-06-22,4.911768913269043
2017-06-23,4.871119022369385
2017-06-26,4.964820861816406
2017-06-27,4.842181205749512
2017-06-28,4.850448131561279
2017-06-29,4.796019077301025
2017-06-30,4.776727199554443
2017-07-03,4.77879524230957
2017-07-04,4.767771244049072
2017-07-05,4.769184112548828
2017-07-06,4.723932266235352
2017-07-07,4.719690322875977
2017-07-10,4.754336833953857
2017-07-11,4.723225116729736
2017-07-12,4.861103534698486
2017-07-13,4.864639759063721
2017-07-14,4.87170934677124
2017-07-17,4.885851860046387
2017-07-18,4.8823161125183105
2017-07-19,4.965043544769287
2017-07-20,4.860396862030029
2017-07-21,4.789689540863037
2017-07-24,4.740902423858643
2017-07-25,4.728881359100342
2017-07-26,4.735245227813721
2017-07-27,4.7508015632629395
2017-07-28,4.703427314758301
2017-07-31,4.711912631988525
2017-08-01,4.777669906616211
2017-08-02,4.779791355133057
2017-08-03,4.793224811553955
2017-08-04,4.842720031738281
2017-08-07,4.838478088378906
2017-08-08,4.87170934677124
2017-08-09,4.839184284210205
2017-08-10,4.776962757110596
2017-08-11,4.740194797515869
2017-08-14,4.85474157333374
2017-08-15,4.895042896270752
2017-08-16,4.928274631500244
2017-08-17,4.95938777923584
2017-08-18,4.956559181213379
2017-08-21,4.925447463989258
2017-08-22,4.936054229736328
2017-08-23,4.90777063369751
2017-08-24,4.897165298461914
2017-08-25,4.9070634841918945
2017-08-28,4.885851860046387
2017-08-29,4.856862545013428
2017-08-30,4.842720031738281
2017-08-31,4.851205348968506
2017-09-01,4.857568740844727
2017-09-04,4.8321146965026855
2017-09-05,4.851912498474121
2017-09-06,4.843427658081055
2017-09-07,4.885851860046387
2017-09-08,4.87170934677124
2017-09-11,4.899285316467285
2017-09-12,4.868882179260254
2017-09-13,4.857568740844727
2017-09-14,4.772719383239746
2017-09-15,4.772012233734131
2017-09-18,4.758578777313232
2017-09-19,4.772719383239746
2017-09-20,4.746558666229248
2017-09-21,4.717568397521973
2017-09-22,4.685750484466553
2017-09-25,4.7013068199157715
2017-09-26,4.689993381500244
2017-09-27,4.666659832000732
2017-09-28,4.603023052215576
2017-09-29,4.646862030029297
2017-10-02,4.635550022125244
2017-10-03,4.5754475593566895
2017-10-04,4.421306610107422
2017-10-05,4.559185028076172
2017-10-06,4.567669868469238
2017-10-09,4.661710739135742
2017-10-10,4.662417411804199
2017-10-11,4.764942169189453
2017-10-12,4.779791355133057
2017-10-13,4.788275241851807
2017-10-16,4.723225116729736
2017-10-17,4.737367153167725
2017-10-18,4.713326930999756
2017-10-19,4.726052761077881
2017-10-20,4.737367153167725
2017-10-23,4.772719383239746
2017-10-24,4.7472662925720215
2017-10-25,4.651103973388672
2017-10-26,4.764942169189453
2017-10-27,4.723225116729736
2017-10-30,4.849791526794434
2017-10-31,4.905649185180664
2017-11-01,4.8886799812316895
2017-11-02,4.87595272064209
2017-11-03,4.849791526794434
2017-11-06,4.8639326095581055
2017-11-07,4.783326148986816
2017-11-08,4.769891262054443
2017-11-09,4.712618827819824
2017-11-10,4.663832187652588
2017-11-13,4.6383771896362305
2017-11-14,4.5931243896484375
2017-11-15,4.622115135192871
2017-11-16,4.627063751220703
2017-11-17,4.574740409851074
2017-11-20,4.567669868469238
2017-11-21,4.559185028076172
2017-11-22,4.567669868469238
2017-11-23,4.579690456390381
2017-11-24,4.547165393829346
2017-11-27,4.623528957366943
2017-11-28,4.662417411804199
2017-11-29,4.719690322875977
2017-11-30,4.717568397521973
2017-12-01,4.649690628051758
2017-12-04,4.68645715713501
2017-12-05,4.692114353179932
2017-12-06,4.744436740875244
2017-12-07,4.772012233734131
2017-12-08,4.749386310577393
2017-12-11,4.7472662925720215
2017-12-12,4.751508712768555
2017-12-13,4.68645715713501
2017-12-14,4.60867977142334
2017-12-15,4.653225421905518
2017-12-18,4.6963582038879395
2017-12-19,4.618579387664795
2017-12-20,4.652519226074219
2017-12-21,4.655346870422363
2017-12-22,4.60867977142334
2017-12-27,4.604436874389648
2017-12-28,4.56413459777832
2017-12-29,4.567669868469238
2018-01-02,4.527367115020752
2018-01-03,4.554942607879639
2018-01-04,4.710497856140137
2018-01-05,4.764235496520996
2018-01-08,4.723225116729736
2018-01-09,4.669488430023193
2018-01-10,4.618579387664795
2018-01-11,4.682163715362549
2018-01-12,4.718291759490967
2018-01-15,4.744304656982422
2018-01-16,4.841126441955566
2018-01-17,4.845461845397949
2018-01-18,4.804998397827148
2018-01-19,4.825229644775391
2018-01-22,4.829564571380615
2018-01-23,4.8642473220825195
2018-01-24,4.880145072937012
2018-01-25,4.858468055725098
2018-01-26,4.833900451660156
2018-01-29,4.781877040863037
2018-01-30,4.732743263244629
2018-01-31,4.738523006439209
2018-02-01,4.7009501457214355
2018-02-02,4.625804424285889
2018-02-05,4.55788516998291
2018-02-06,4.377245903015137
2018-02-07,4.478403091430664
2018-02-08,4.400367259979248
2018-02-09,4.31943941116333
2018-02-12,4.397476673126221
2018-02-13,4.3310017585754395
2018-02-14,4.362794876098633
2018-02-15,4.368575096130371
2018-02-16,4.423489093780518
2018-02-19,4.411927223205566
2018-02-20,4.44372034072876
2018-02-21,4.261635780334473
2018-02-22,4.333891868591309
2018-02-23,4.410482883453369
2018-02-26,4.4581708908081055
2018-02-27,4.456727504730225
2018-02-28,4.390251159667969
2018-03-01,4.375800609588623
2018-03-02,4.2833123207092285
2018-03-05,4.367129802703857
2018-03-06,4.3310017585754395
2018-03-07,4.326665878295898
2018-03-08,4.381580829620361
2018-03-09,4.372910022735596
2018-03-12,4.377245903015137
2018-03-13,4.34545373916626
2018-03-14,4.338227272033691
2018-03-15,4.361348628997803
2018-03-16,4.335336685180664
2018-03-19,4.30065393447876
2018-03-20,4.277533054351807
2018-03-21,4.263080596923828
2018-03-22,4.186490058898926
2018-03-23,4.16481351852417
2018-03-26,4.170594215393066
2018-03-27,4.212502479553223
2018-03-28,4.367129802703857
2018-03-29,4.315105438232422
2018-04-03,4.303544521331787
2018-04-04,4.284757614135742
2018-04-05,4.320886135101318
2018-04-06,4.342562198638916
2018-04-09,4.364239692687988
2018-04-10,4.355568885803223
2018-04-11,4.432159900665283
2018-04-12,4.446610927581787
2018-04-13,4.518865585327148
2018-04-16,4.491409778594971
2018-04-17,4.5289812088012695
2018-04-18,4.5506591796875
2018-04-19,4.517420768737793
2018-04-20,4.534762859344482
2018-04-23,4.527536869049072
2018-04-24,4.552104473114014
2018-04-25,4.562220096588135
2018-04-26,4.588232040405273
2018-04-27,4.602682113647461
2018-04-30,4.63592004776001
2018-05-02,4.715401649475098
2018-05-03,4.7081756591796875
2018-05-04,4.747195243835449
2018-05-07,4.747195243835449
2018-05-08,4.732743263244629
2018-05-09,4.724071979522705
2018-05-10,4.709620952606201
2018-05-11,4.705284595489502
2018-05-14,4.716845989227295
2018-05-15,4.735631942749023
2018-05-16,4.702395439147949
2018-05-17,4.742859363555908
2018-05-18,4.771761417388916
2018-05-21,4.724071979522705
2018-05-22,4.732743263244629
2018-05-23,4.68649959564209
2018-05-24,4.664822101593018
2018-05-25,4.554994583129883
2018-05-28,4.5159759521484375
2018-05-29,4.450945854187012
2018-05-30,4.461061477661133
2018-05-31,4.3873610496521
2018-06-01,4.4581708908081055
2018-06-04,4.591122627258301
2018-06-05,4.572335720062256
2018-06-06,4.5969014167785645
2018-06-07,4.633030414581299
2018-06-08,4.591122627258301
2018-06-11,4.69950532913208
2018-06-12,4.716845989227295
2018-06-13,4.69950532913208
2018-06-14,4.812224388122559
2018-06-15,4.849796772003174
2018-06-18,4.745748996734619
2018-06-19,4.744304656982422
2018-06-20,4.757309913635254
2018-06-21,4.648927211761475
2018-06-22,4.715401649475098
2018-06-25,4.667712688446045
2018-06-26,4.732743263244629
2018-06-27,4.845461845397949
2018-06-28,4.809334754943848
2018-06-29,4.786211967468262
2018-07-02,4.784767150878906
2018-07-03,4.884479999542236
2018-07-04,4.968295574188232
2018-07-05,5.011650562286377
2018-07-06,5.033326148986816
2018-07-09,5.006601333618164
2018-07-10,4.988783359527588
2018-07-11,4.9501800537109375
2018-07-12,4.965027332305908
2018-07-13,4.95908784866333
2018-07-16,4.947210311889648
2018-07-17,4.956120014190674
2018-07-18,4.979874610900879
2018-07-19,4.954634189605713
2018-07-20,4.969481945037842
2018-07-23,4.976905345916748
2018-07-24,4.9293928146362305
2018-07-25,4.862578392028809
2018-07-26,4.8893046379089355
2018-07-27,4.924939155578613
2018-07-30,4.913060665130615
2018-07-31,4.936817169189453
2018-08-01,4.887819290161133
2018-08-02,4.871487617492676
2018-08-03,4.874456882476807
2018-08-06,4.864063739776611
2018-08-07,4.870002269744873
2018-08-08,4.878911018371582
2018-08-09,4.862578392028809
2018-08-10,4.841792106628418
2018-08-13,4.8343682289123535
2018-08-14,4.8551554679870605
2018-08-15,4.809127330780029
2018-08-16,4.825460433959961
2018-08-17,4.825460433959961
2018-08-20,4.822490692138672
2018-08-21,4.825460433959961
2018-08-22,4.816551208496094
2018-08-23,4.800220012664795
2018-08-24,4.823975563049316
2018-08-27,4.822490692138672
2018-08-28,4.813582897186279
2018-08-29,4.832884788513184
2018-08-30,4.807642936706543
2018-08-31,4.767554759979248
2018-09-03,4.7541913986206055
2018-09-04,4.7482523918151855
2018-09-05,4.708164691925049
2018-09-06,4.676984786987305
2018-09-07,4.6413493156433105
2018-09-10,4.682924270629883
2018-09-11,4.69331693649292
2018-09-12,4.648773670196533
2018-09-13,4.636895656585693
2018-09-14,4.639865398406982
2018-09-17,4.696285724639893
2018-09-18,4.724495887756348
2018-09-19,4.717072486877441
2018-09-21,4.809127330780029
2018-09-24,4.730435848236084
2018-09-25,4.688862323760986
2018-09-26,4.751221179962158
2018-09-27,4.7660698890686035
2018-09-28,4.70519495010376
2018-10-01,4.720043182373047
2018-10-02,4.734890460968018
2018-10-03,4.769039154052734
2018-10-04,4.727466106414795
2018-10-05,4.712618827819824
2018-10-08,4.728950500488281
2018-10-09,4.739344596862793
2018-10-10,4.721527099609375
2018-10-11,4.613139629364014
2018-10-12,4.454270362854004
2018-10-15,4.491390228271484
2018-10-16,4.610170841217041
2018-10-17,4.584929466247559
2018-10-18,4.584929466247559
2018-10-19,4.6606526374816895
2018-10-22,4.6413493156433105
2018-10-23,4.678469181060791
2018-10-24,4.688862323760986
2018-10-25,4.72598123550415
2018-10-26,4.6799540519714355
2018-10-29,4.678469181060791
2018-10-30,4.684408187866211
2018-10-31,4.644320011138916
2018-11-01,4.690347194671631
2018-11-02,4.671044826507568
2018-11-05,4.699255466461182
2018-11-06,4.73192024230957
2018-11-07,4.804673194885254
2018-11-08,4.843277454376221
2018-11-09,4.877427101135254
2018-11-12,4.881881237030029
2018-11-13,4.907121658325195
2018-11-14,4.973935127258301
2018-11-15,4.984330177307129
2018-11-16,4.962058067321777
2018-11-19,4.970966815948486
2018-11-20,4.921969413757324
2018-11-21,4.91454553604126
2018-11-22,4.892273426055908
2018-11-23,4.91454553604126
2018-11-26,4.976905345916748
2018-11-27,5.025901794433594
2018-11-28,4.970966815948486
2018-11-29,4.901183605194092
2018-11-30,4.892273426055908
2018-12-03,4.913060665130615
2018-12-04,4.924939155578613
2018-12-05,4.932363033294678
2018-12-06,4.849215984344482
2018-12-07,4.896728038787842
2018-12-10,4.874456882476807
2018-12-11,4.975419998168945
2018-12-12,5.0823235511779785
2018-12-13,5.202587604522705
2018-12-14,5.218920707702637
2018-12-17,5.269402503967285
2018-12-18,5.172893047332764
2018-12-19,5.23525333404541
2018-12-20,5.214466571807861
2018-12-21,5.204072952270508
2018-12-24,5.224859714508057
2018-12-27,5.0645060539245605
2018-12-28,5.132803916931152
2018-12-31,5.210012435913086
2019-01-02,5.195164203643799
2019-01-03,5.204072952270508
2019-01-04,5.242676734924316
2019-01-07,5.282764911651611
2019-01-08,5.263463973999023
2019-01-09,5.206573486328125
2019-01-10,5.235397815704346
2019-01-11,5.241466045379639
2019-01-14,5.217191696166992
2019-01-15,5.252084732055664
2019-01-16,5.247534275054932
2019-01-17,5.271806716918945
2019-01-18,5.358279705047607
2019-01-21,5.317319393157959
2019-01-22,5.34614372253418
2019-01-23,5.362831115722656
2019-01-24,5.396205902099609
2019-01-25,5.364348411560059
2019-01-28,5.361314296722412
2019-01-29,5.415928363800049
2019-01-30,5.391654968261719
2019-01-31,5.461440086364746
2019-02-01,5.434133052825928
2019-02-04,5.455372333526611
2019-02-05,5.4872307777404785
2019-02-06,5.494815826416016
2019-02-07,5.491781711578369
2019-02-08,5.447786331176758
2019-02-11,5.488748550415039
2019-02-12,5.5099873542785645
2019-02-13,5.484196186065674
2019-02-14,5.449304103851318
2019-02-15,5.499366760253906
2019-02-18,5.493298530578613
2019-02-19,5.482679843902588
2019-02-20,5.553981781005859
2019-02-21,5.613147735595703
2019-02-22,5.626801013946533
2019-02-25,5.564601421356201
2019-02-26,5.563083648681641
2019-02-27,5.56915283203125
2019-02-28,5.5767388343811035
2019-03-01,5.531225204467773
2019-03-04,5.546396255493164
2019-03-05,5.575220108032227
2019-03-06,5.594942092895508
2019-03-07,5.79216194152832
2019-03-08,5.7254109382629395
2019-03-11,5.755751609802246
2019-03-12,5.790643692016602
2019-03-13,5.755751609802246
2019-03-14,5.761819839477539
2019-03-15,5.8194684982299805
2019-03-18,5.857395172119141
2019-03-19,5.868014335632324
2019-03-20,5.892288684844971
2019-03-21,5.9013895988464355
2019-03-22,5.861945152282715
2019-03-25,5.893805027008057
2019-03-26,5.890770435333252
2019-03-27,5.9802775382995605
