Date,MTRE3.SA
2020-05-20,6.323930263519287
2020-05-21,6.991634368896484
2020-05-22,7.2548651695251465
2020-05-25,7.800583362579346
2020-05-26,7.928988456726074
2020-05-27,8.211477279663086
2020-05-28,8.217899322509766
2020-05-29,7.961090564727783
2020-06-01,7.89688777923584
2020-06-02,8.333462715148926
2020-06-03,8.994747161865234
2020-06-04,9.572568893432617
2020-06-05,9.386382102966309
2020-06-08,9.373539924621582
2020-06-09,9.437744140625
2020-06-10,9.245135307312012
2020-06-12,8.988327026367188
2020-06-15,8.924123764038086
2020-06-16,9.309338569641113
2020-06-17,9.636772155761719
2020-06-18,9.463422775268555
2020-06-19,9.630349159240723
2020-06-22,10.195331573486328
2020-06-23,10.304472923278809
2020-06-24,10.214590072631836
2020-06-25,9.983463287353516
2020-06-26,9.938522338867188
2020-06-29,9.726654052734375
2020-06-30,9.822957992553711
2020-07-01,9.89358139038086
2020-07-02,9.778014183044434
2020-07-03,9.848639488220215
2020-07-06,10.041243553161621
2020-07-07,10.137548446655273
2020-07-08,9.88715934753418
2020-07-09,10.72179126739502
2020-07-10,11.363815307617188
2020-07-13,11.100584030151367
2020-07-14,10.785990715026855
2020-07-15,10.46497917175293
2020-07-16,10.176069259643555
2020-07-17,10.529182434082031
2020-07-20,10.503504753112793
2020-07-21,10.60622501373291
2020-07-22,10.368675231933594
2020-07-23,10.163228988647461
2020-07-24,9.91283893585205
2020-07-27,9.75875473022461
2020-07-28,9.347861289978027
2020-07-29,9.559727668762207
2020-07-30,9.855058670043945
2020-07-31,9.643190383911133
2020-08-03,9.489106178283691
2020-08-04,9.373539924621582
2020-08-05,9.431323051452637
2020-08-06,9.501946449279785
2020-08-07,9.46984577178955
2020-08-10,9.251557350158691
2020-08-11,9.32859992980957
2020-08-12,9.116730690002441
2020-08-13,9.155250549316406
2020-08-14,9.07178783416748
2020-08-17,8.943387031555176
2020-08-18,9.18093490600586
2020-08-19,8.917705535888672
2020-08-20,9.309338569641113
2020-08-21,9.21945571899414
2020-08-24,9.489106178283691
2020-08-25,9.598248481750488
2020-08-26,9.501946449279785
2020-08-27,9.148833274841309
2020-08-28,9.534048080444336
2020-08-31,9.245135307312012
2020-09-01,9.373539924621582
2020-09-02,9.54046630859375
2020-09-03,9.309338569641113
2020-09-04,9.572568893432617
2020-09-08,9.880738258361816
2020-09-09,9.957781791687012
2020-09-10,9.79085636138916
2020-09-11,9.700971603393555
2020-09-14,9.855058670043945
2020-09-15,9.700971603393555
2020-09-16,10.009143829345703
2020-09-17,9.726654052734375
2020-09-18,9.40564250946045
2020-09-21,9.17451286315918
2020-09-22,9.148833274841309
2020-09-23,8.936964988708496
2020-09-24,9.046110153198242
2020-09-25,8.930543899536133
2020-09-28,8.847081184387207
2020-09-29,8.506810188293457
2020-09-30,8.487548828125
2020-10-01,9.05894660949707
2020-10-02,9.148833274841309
2020-10-05,9.373539924621582
2020-10-06,9.437744140625
2020-10-07,9.40564250946045
2020-10-08,9.534048080444336
2020-10-09,9.713813781738281
2020-10-13,9.76517391204834
2020-10-14,9.88715934753418
2020-10-15,9.688131332397461
2020-10-16,9.66245174407959
2020-10-19,9.62392807006836
2020-10-20,9.585408210754395
2020-10-21,9.65603256225586
2020-10-22,9.559727668762207
2020-10-23,9.534048080444336
2020-10-26,9.2708158493042
2020-10-27,9.200191497802734
2020-10-28,8.481127738952637
2020-10-29,8.763618469238281
2020-10-30,8.346301078796387
2020-11-03,8.025291442871094
2020-11-04,8.55174732208252
2020-11-05,8.673735618591309
2020-11-06,8.988327026367188
2020-11-09,8.936964988708496
2020-11-10,9.129573822021484
2020-11-11,9.084630012512207
2020-11-12,8.827821731567383
2020-11-13,9.026850700378418
2020-11-16,9.341440200805664
2020-11-17,9.161673545837402
2020-11-18,9.046110153198242
2020-11-19,9.052528381347656
2020-11-23,8.949807167053223
2020-11-24,8.981905937194824
2020-11-25,8.988327026367188
2020-11-26,9.091050148010254
2020-11-27,9.206612586975098
2020-11-30,9.251557350158691
2020-12-01,9.75875473022461
2020-12-02,9.630349159240723
2020-12-03,9.79085636138916
2020-12-04,10.413619995117188
2020-12-07,10.150389671325684
2020-12-08,10.086187362670898
2020-12-09,9.829378128051758
2020-12-10,9.803696632385254
2020-12-11,9.62392807006836
2020-12-14,9.65603256225586
2020-12-15,9.880738258361816
2020-12-16,9.951361656188965
2020-12-17,9.694552421569824
2020-12-18,9.694552421569824
2020-12-21,9.315760612487793
2020-12-22,9.630349159240723
2020-12-23,10.143969535827637
2020-12-28,10.208169937133789
2020-12-29,10.432878494262695
2020-12-30,10.914397239685059
2021-01-04,10.593384742736816
2021-01-05,10.670427322387695
2021-01-06,10.2210111618042
2021-01-07,10.086187362670898
2021-01-08,10.38793659210205
2021-01-11,10.041243553161621
2021-01-12,10.041243553161621
2021-01-13,9.86147689819336
2021-01-14,10.477822303771973
2021-01-15,10.432878494262695
2021-01-18,10.542024612426758
2021-01-19,10.35583782196045
2021-01-20,10.413619995117188
2021-01-21,10.143969535827637
2021-01-22,10.400778770446777
2021-01-26,10.227433204650879
2021-01-27,10.01556396484375
2021-01-28,10.124709129333496
2021-01-29,9.938522338867188
2021-02-01,9.91926097869873
2021-02-02,9.91926097869873
2021-02-03,9.989883422851562
2021-02-04,9.938522338867188
2021-02-05,9.932100296020508
2021-02-08,9.707391738891602
2021-02-09,9.829378128051758
2021-02-10,9.40564250946045
2021-02-11,9.399221420288086
2021-02-12,9.142411231994629
2021-02-17,8.763618469238281
2021-02-18,8.712255477905273
2021-02-19,9.052528381347656
2021-02-22,8.346301078796387
2021-02-23,8.526069641113281
2021-02-24,8.442605972290039
2021-02-25,8.50039005279541
2021-02-26,8.13443660736084
2021-03-01,7.749220371246338
2021-03-02,7.665757656097412
2021-03-03,7.704278945922852
2021-03-04,7.749220371246338
2021-03-05,7.961090564727783
2021-03-08,7.498830318450928
2021-03-09,7.2548651695251465
2021-03-10,7.6143975257873535
2021-03-11,7.935410499572754
2021-03-12,8.211477279663086
2021-03-15,8.397665977478027
2021-03-16,8.153695106506348
2021-03-17,8.481127738952637
2021-03-18,8.04455280303955
2021-03-19,8.224319458007812
2021-03-22,8.205057144165039
2021-03-23,8.205057144165039
2021-03-24,7.839107990264893
2021-03-25,8.095914840698242
2021-03-26,8.006031036376953
2021-03-29,7.7813239097595215
2021-03-30,8.089493751525879
2021-03-31,8.153695106506348
2021-04-01,7.993192672729492
2021-04-05,8.13443660736084
2021-04-06,8.205057144165039
2021-04-07,8.025291442871094
2021-04-08,7.89688777923584
2021-04-09,8.35272216796875
2021-04-12,8.230738639831543
2021-04-13,8.333462715148926
2021-04-14,8.12159538269043
2021-04-15,8.095914840698242
2021-04-16,8.179376602172852
2021-04-19,8.160116195678711
2021-04-20,8.14085578918457
2021-04-22,8.095914840698242
2021-04-23,7.993192672729492
2021-04-26,8.10875415802002
2021-04-27,8.153695106506348
2021-04-28,8.262839317321777
2021-04-29,8.095914840698242
2021-04-30,8.102334022521973
2021-05-03,7.967509746551514
2021-05-04,7.729961395263672
2021-05-05,7.768481731414795
2021-05-06,7.724457740783691
2021-05-07,7.850979328155518
2021-05-10,7.824343681335449
2021-05-11,7.344894886016846
2021-05-12,6.932036876678467
2021-05-13,7.085192680358887
2021-05-14,7.624571323394775
2021-05-17,7.524688243865967
2021-05-18,7.231690406799316
2021-05-19,7.125148773193359
2021-05-20,7.358213424682617
2021-05-21,7.225030422210693
2021-05-24,7.2383503913879395
2021-05-25,7.311599254608154
2021-05-26,7.757753372192383
2021-05-27,7.98415994644165
2021-05-28,7.970842361450195
2021-05-31,8.12399959564209
2021-06-01,8.337087631225586
2021-06-02,8.230545043945312
2021-06-04,8.423654556274414
2021-06-07,8.51688003540039
2021-06-08,8.490246772766113
2021-06-09,8.310452461242676
2021-06-10,8.350404739379883
2021-06-11,8.163954734802246
2021-06-14,8.250523567199707
2021-06-15,8.12399959564209
2021-06-16,8.104022979736328
2021-06-17,7.997477054595947
2021-06-18,8.04409122467041
2021-06-21,7.990817546844482
2021-06-22,7.8642988204956055
2021-06-23,7.890932559967041
2021-06-24,8.017455101013184
2021-06-25,7.857637882232666
2021-06-28,7.957523345947266
2021-06-29,7.957523345947266
2021-06-30,7.937546730041504
2021-07-01,7.597935199737549
2021-07-02,7.7111406326293945
2021-07-05,7.744434833526611
2021-07-06,7.651210308074951
2021-07-07,7.817683696746826
2021-07-08,7.7910475730896
2021-07-12,7.8443217277526855
2021-07-13,7.924228668212891
2021-07-14,8.323770523071289
2021-07-15,8.12399959564209
2021-07-16,8.064066886901855
2021-07-19,7.917571067810059
2021-07-20,7.884272575378418
2021-07-21,7.691163539886475
2021-07-22,7.737778186798096
2021-07-23,7.524688243865967
2021-07-26,7.291621208190918
2021-07-27,7.165102958679199
2021-07-28,7.324915885925293
2021-07-29,7.251668453216553
2021-07-30,7.271644115447998
2021-08-02,7.2383503913879395
2021-08-03,7.065214157104492
2021-08-04,7.078534126281738
2021-08-05,6.991967678070068
2021-08-06,7.378190517425537
2021-08-09,7.504709243774414
2021-08-10,7.2383503913879395
2021-08-11,7.125148773193359
2021-08-12,6.858785629272461
2021-08-13,6.692310810089111
2021-08-16,6.3260650634765625
2021-08-17,6.452586650848389
2021-08-18,6.579107284545898
2021-08-19,6.678992748260498
2021-08-20,6.652356147766113
2021-08-23,6.332723140716553
2021-08-24,6.592423915863037
2021-08-25,6.665674209594727
2021-08-26,6.718946933746338
2021-08-27,6.659014701843262
2021-08-30,6.439268589019775
2021-08-31,6.3260650634765625
2021-09-01,6.206203460693359
2021-09-02,6.05304479598999
2021-09-03,5.953160285949707
2021-09-06,6.119635581970215
2021-09-08,5.813321113586426
2021-09-09,5.786683559417725
2021-09-10,5.706777095794678
2021-09-13,6.019749641418457
2021-09-14,6.02640962600708
2021-09-15,5.886570930480957
2021-09-16,5.553618907928467
2021-09-17,5.620209693908691
2021-09-20,5.600231170654297
2021-09-21,5.706777095794678
2021-09-22,5.839956760406494
2021-09-23,5.593572616577148
2021-09-24,5.5403008460998535
2021-09-27,5.480370044708252
2021-09-28,5.134099960327148
2021-09-29,5.220668792724609
2021-09-30,5.313894748687744
2021-10-01,5.427097320556641
2021-10-04,5.214009761810303
2021-10-05,5.327213764190674
2021-10-06,5.273940086364746
2021-10-07,5.147418975830078
2021-10-08,5.353848934173584
2021-10-11,5.480370044708252
2021-10-13,5.453732967376709
2021-10-14,5.25396203994751
2021-10-15,5.167396545410156
2021-10-18,5.327213764190674
2021-10-19,4.921013832092285
2021-10-20,4.960967063903809
2021-10-21,4.767855644226074
2021-10-22,4.488175392150879
2021-10-25,4.647994041442871
2021-10-26,4.441563129425049
2021-10-27,4.441563129425049
2021-10-28,4.1285905838012695
2021-10-29,3.875547409057617
2021-11-01,4.208498477935791
2021-11-03,4.235134601593018
2021-11-04,4.022045612335205
2021-11-05,4.38829231262207
2021-11-08,4.368314743041992
2021-11-09,4.474859237670898
2021-11-10,4.54144811630249
2021-11-11,4.8877177238464355
2021-11-12,4.554767608642578
2021-11-16,4.228475093841553
2021-11-17,4.095293998718262
2021-11-18,4.107271194458008
2021-11-19,4.480659484863281
2021-11-22,4.446715831756592
2021-11-23,4.439925193786621
2021-11-24,4.602858066558838
2021-11-25,4.752214431762695
2021-11-26,4.684326171875
2021-11-29,4.663959503173828
2021-11-30,4.697903156280518
2021-12-01,4.446715831756592
2021-12-02,4.752214431762695
2021-12-03,4.772580623626709
2021-12-06,4.881202220916748
2021-12-07,4.752214431762695
2021-12-08,4.9966139793396
2021-12-09,4.935513496398926
2021-12-10,5.376791000366211
2021-12-13,5.532934665679932
2021-12-14,5.329268932342529
2021-12-15,5.295324325561523
2021-12-16,5.444681644439697
2021-12-17,5.512568473815918
2021-12-20,5.349635124206543
2021-12-21,5.546512603759766
2021-12-22,5.492202281951904
2021-12-23,5.417524814605713
2021-12-27,5.594035625457764
2021-12-28,5.621190071105957
2021-12-29,5.655135154724121
2021-12-30,5.682290077209473
2022-01-03,5.390369415283203
2022-01-04,4.955880165100098
2022-01-05,4.541759490966797
2022-01-06,4.623225212097168
2022-01-07,4.56891393661499
2022-01-10,4.507814884185791
2022-01-11,4.602858066558838
2022-01-12,4.670746803283691
2022-01-13,4.711480617523193
2022-01-14,4.636803150177002
2022-01-17,4.541759490966797
2022-01-18,4.372037887573242
2022-01-19,4.446715831756592
2022-01-20,4.6911139488220215
2022-01-21,4.894781112670898
2022-01-24,4.799736499786377
2022-01-25,5.125602722167969
2022-01-26,5.030557155609131
2022-01-27,5.132391452789307
2022-01-28,5.057713985443115
2022-01-31,5.159547805786133
2022-02-01,5.132391452789307
2022-02-02,5.139180660247803
2022-02-03,5.193492412567139
2022-02-04,4.725059986114502
2022-02-07,4.480659484863281
2022-02-08,4.507814884185791
2022-02-09,4.385614395141602
2022-02-10,4.209104537963867
2022-02-11,4.1412153244018555
2022-02-14,4.222681522369385
2022-02-15,4.385614395141602
2022-02-16,4.256626129150391
2022-02-17,4.161581993103027
2022-02-18,4.188738822937012
2022-02-21,4.080116271972656
2022-02-22,3.9850709438323975
2022-02-23,4.039381504058838
2022-02-24,4.039381504058838
2022-02-25,3.849292755126953
2022-03-02,3.856081962585449
2022-03-03,3.8900272846221924
2022-03-04,3.6659934520721436
2022-03-07,3.469115972518921
2022-03-08,3.4835195541381836
2022-03-09,3.8090171813964844
2022-03-10,3.843644618988037
2022-03-11,3.60817813873291
2022-03-14,3.421190023422241
2022-03-15,3.4419658184051514
2022-03-16,3.4004132747650146
2022-03-17,3.4904444217681885
2022-03-18,3.7536134719848633
2022-03-21,3.656656503677368
2022-03-22,3.72591233253479
2022-03-23,3.8782715797424316
2022-03-24,4.086037635803223
2022-03-25,4.196845054626465
2022-03-28,4.099885940551758
2022-03-29,4.2799506187438965
2022-03-30,4.25917387008667
2022-03-31,4.2799506187438965
2022-04-01,4.473863124847412
2022-04-04,4.501566410064697
2022-04-05,4.45308780670166
2022-04-06,4.293801784515381
2022-04-07,4.293801784515381
2022-04-08,4.36305570602417
2022-04-11,4.196845054626465
2022-04-12,4.418459415435791
2022-04-13,4.6054487228393555
2022-04-14,4.570821285247803
2022-04-18,4.439237117767334
2022-04-19,4.4600138664245605
2022-04-20,4.293801784515381
2022-04-22,4.162217617034912
2022-04-25,4.245323181152344
2022-04-26,4.113738536834717
2022-04-27,4.058335304260254
2022-04-28,4.120663642883301
2022-04-29,4.079111576080322
2022-05-02,3.91290020942688
2022-05-03,3.8990490436553955
2022-05-04,4.002930641174316
2022-05-05,3.8090171813964844
2022-05-06,3.60817813873291
2022-05-09,3.5319983959198
2022-05-10,3.5735511779785156
2022-05-11,3.5389227867126465
2022-05-12,3.601253032684326
2022-05-13,3.691284418106079
2022-05-16,3.7397618293762207
2022-05-17,3.982154607772827
2022-05-18,3.67050838470459
2022-05-19,3.6750802993774414
2022-05-20,3.7031338214874268
2022-05-23,3.710146903991699
2022-05-24,3.6470260620117188
2022-05-25,3.6259851455688477
2022-05-26,3.7662553787231445
2022-05-27,3.7592413425445557
2022-05-30,3.7241735458374023
2022-05-31,3.7171616554260254
2022-06-01,3.5698773860931396
2022-06-02,3.5839035511016846
2022-06-03,3.7802822589874268
2022-06-06,3.640011787414551
2022-06-07,3.5628631114959717
2022-06-08,3.5488364696502686
2022-06-09,3.618972063064575
2022-06-10,3.3945400714874268
2022-06-13,3.226215124130249
2022-06-14,3.1350395679473877
2022-06-15,3.2192018032073975
2022-06-17,3.1841342449188232
2022-06-20,3.1350395679473877
2022-06-21,3.0158095359802246
2022-06-22,3.0368497371673584
2022-06-23,3.163093328475952
2022-06-24,3.1210122108459473
2022-06-27,3.1210122108459473
2022-06-28,3.029836893081665
2022-06-29,2.9035933017730713
2022-06-30,2.9035933017730713
2022-07-01,2.98775577545166
2022-07-04,2.966714859008789
2022-07-05,3.0158095359802246
2022-07-06,3.1771204471588135
2022-07-07,3.3314173221588135
2022-07-08,3.3664848804473877
2022-07-11,3.2332286834716797
2022-07-12,3.282323122024536
2022-07-13,3.3314173221588135
2022-07-14,3.1560802459716797
2022-07-15,3.1280252933502197
2022-07-18,3.0719175338745117
2022-07-19,3.050877332687378
2022-07-20,3.2121870517730713
2022-07-21,3.35245943069458
2022-07-22,3.2893364429473877
2022-07-25,3.2192018032073975
2022-07-26,3.1560802459716797
2022-07-27,3.261281967163086
2022-07-28,3.401553153991699
2022-07-29,3.443633556365967
2022-08-01,3.5067555904388428
2022-08-02,3.4927279949188232
2022-08-03,3.5488364696502686
2022-08-04,3.7452151775360107
2022-08-05,3.934580087661743
2022-08-08,3.87145733833313
2022-08-09,3.913539171218872
2022-08-10,4.488646984100342
2022-08-11,4.369417667388916
2022-08-12,4.313309192657471
2022-08-15,4.390458106994629
2022-08-16,4.488646984100342
2022-08-17,4.397470951080322
2022-08-18,4.1169304847717285
2022-08-19,3.927565574645996
2022-08-22,3.920552968978882
2022-08-23,4.060822010040283
2022-08-24,4.0117268562316895
2022-08-25,4.032768726348877
2022-08-26,3.8434040546417236
2022-08-29,3.997702121734619
2022-08-30,3.920552968978882
2022-08-31,3.87145733833313
2022-09-01,3.8644442558288574
2022-09-02,3.8854856491088867
2022-09-05,3.7452151775360107
2022-09-06,3.534808874130249
2022-09-08,3.6119580268859863
2022-09-09,3.7802822589874268
2022-09-12,3.801323175430298
2022-09-13,3.857430934906006
2022-09-14,3.920552968978882
2022-09-15,3.815349817276001
2022-09-16,3.534808874130249
2022-09-19,3.5295801162719727
2022-09-20,3.4659204483032227
2022-09-21,3.430554151535034
2022-09-22,3.4659204483032227
2022-09-23,3.600313901901245
2022-09-26,3.4729933738708496
2022-09-27,3.430554151535034
2022-09-28,3.494213581085205
2022-09-29,3.5295801162719727
2022-09-30,3.713486671447754
2022-10-03,3.890317916870117
2022-10-04,3.897392749786377
2022-10-05,3.9610509872436523
2022-10-06,4.067151069641113
2022-10-07,3.9822728633880615
2022-10-10,3.890317916870117
2022-10-11,3.8620262145996094
2022-10-13,3.9469048976898193
2022-10-14,3.812512159347534
2022-10-17,3.8690991401672363
2022-10-18,3.8761723041534424
2022-10-19,3.8408048152923584
2022-10-20,3.7064127922058105
2022-10-21,3.8054399490356445
2022-10-24,3.897392749786377
2022-10-25,3.918612241744995
2022-10-26,3.6922664642333984
2022-10-27,3.798366069793701
2022-10-28,4.010565280914307
2022-10-31,3.9610509872436523
2022-11-01,4.010565280914307
2022-11-03,4.243983745574951
2022-11-04,4.236910343170166
2022-11-07,3.9610509872436523
2022-11-08,3.7488527297973633
2022-11-09,3.649827241897583
2022-11-10,3.2112817764282227
2022-11-11,3.091034412384033
2022-11-14,3.126401901245117
2022-11-16,3.04152250289917
2022-11-17,3.039719581604004
2022-11-18,2.908822774887085
2022-11-21,3.032447338104248
2022-11-22,2.966998815536499
2022-11-23,2.937910318374634
2022-11-24,3.0469913482666016
2022-11-25,2.9888150691986084
2022-11-28,2.9306387901306152
2022-11-29,3.0179038047790527
2022-11-30,2.9888150691986084
2022-12-01,3.025174856185913
2022-12-02,3.025174856185913
2022-12-05,2.799741506576538
2022-12-06,2.8288300037384033
2022-12-07,2.908822774887085
2022-12-08,2.8579182624816895
2022-12-09,2.7488367557525635
2022-12-12,2.647028923034668
2022-12-13,2.567035675048828
2022-12-14,2.537947416305542
2022-12-15,2.5088589191436768
2022-12-16,2.4215939044952393
2022-12-19,2.4215939044952393
2022-12-20,2.6543002128601074
2022-12-21,2.5815796852111816
2022-12-22,2.545219659805298
2022-12-23,2.727020740509033
2022-12-26,2.6906609535217285
2022-12-27,2.574307918548584
2022-12-28,2.639756202697754
2022-12-29,2.639756202697754
2023-01-02,2.610668182373047
2023-01-03,2.6615724563598633
2023-01-04,2.6543002128601074
2023-01-05,2.908822774887085
2023-01-06,2.974270820617676
2023-01-09,3.13425612449646
2023-01-10,3.272425413131714
2023-01-11,3.476043462753296
2023-01-12,3.7814693450927734
2023-01-13,3.6360278129577637
2023-01-16,3.505131244659424
2023-01-17,3.505131244659424
2023-01-18,3.4178659915924072
2023-01-19,3.432410478591919
2023-01-20,3.4396824836730957
2023-01-23,3.3887784481048584
2023-01-24,3.4033217430114746
2023-01-25,3.556035280227661
2023-01-26,3.45422625541687
2023-01-27,3.4033217430114746
2023-01-30,3.4833147525787354
2023-01-31,3.556035280227661
2023-02-01,3.286968946456909
2023-02-02,3.2651526927948
2023-02-03,3.1560728549957275
2023-02-06,3.105168104171753
2023-02-07,3.025174856185913
2023-02-08,3.05426287651062
2023-02-09,2.9306387901306152
2023-02-10,2.966998815536499
2023-02-13,2.9888150691986084
2023-02-14,2.90155029296875
2023-02-15,2.8942785263061523
2023-02-16,2.937910318374634
2023-02-17,2.908822774887085
2023-02-22,2.8288300037384033
2023-02-23,2.872462034225464
2023-02-24,2.8215577602386475
2023-02-27,2.770653009414673
2023-02-28,2.705204963684082
2023-03-01,2.741564989089966
2023-03-02,2.6252121925354004
2023-03-03,2.632483959197998
2023-03-06,2.6906609535217285
2023-03-07,2.5815796852111816
2023-03-08,2.6906609535217285
2023-03-09,2.6252121925354004
2023-03-10,2.545219659805298
2023-03-13,2.5597639083862305
2023-03-14,2.443410873413086
2023-03-15,2.443410873413086
2023-03-16,2.516131639480591
2023-03-17,2.472499132156372
2023-03-20,2.4143223762512207
2023-03-21,2.407050848007202
2023-03-22,2.4943153858184814
2023-03-23,2.399778366088867
2023-03-24,2.545219659805298
2023-03-27,2.572204351425171
2023-03-28,2.557293176651001
2023-03-29,2.534926414489746
2023-03-30,2.564748764038086
2023-03-31,2.564748764038086
2023-04-03,2.438002824783325
2023-04-04,2.490192174911499
2023-04-05,2.467824935913086
2023-04-06,2.497647762298584
2023-04-10,2.415635585784912
2023-04-11,2.609482765197754
2023-04-12,2.7735073566436768
2023-04-13,2.7735073566436768
2023-04-14,2.788419246673584
2023-04-17,2.7213175296783447
2023-04-18,2.654216766357422
2023-04-19,2.557293176651001
2023-04-20,2.564748764038086
2023-04-24,2.60202693939209
2023-04-25,2.527470827102661
2023-04-26,2.564748764038086
2023-04-27,2.60202693939209
2023-04-28,2.7138619422912598
2023-05-02,2.684039354324341
2023-05-03,2.706406593322754
2023-05-04,2.7213175296783447
2023-05-05,2.79587459564209
2023-05-08,2.788419246673584
2023-05-09,2.8927981853485107
2023-05-10,2.9449880123138428
2023-05-11,3.0568227767944336
2023-05-12,3.0866453647613525
2023-05-15,3.1164677143096924
2023-05-16,3.2655811309814453
2023-05-17,3.4743402004241943
2023-05-18,3.5116186141967773
2023-05-19,3.5884900093078613
2023-05-22,3.766367197036743
2023-05-23,3.7122299671173096
2023-05-24,3.719964027404785
2023-05-25,3.9829134941101074
2023-05-26,4.114388942718506
2023-05-29,4.276797771453857
2023-05-30,4.330936431884766
2023-05-31,4.292267322540283
2023-06-01,4.408273220062256
2023-06-02,4.470143795013428
2023-06-05,4.43147611618042
2023-06-06,4.617087364196777
2023-06-07,4.733093738555908
2023-06-09,4.648022174835205
2023-06-12,4.702157974243164
2023-06-13,4.315467357635498
2023-06-14,4.624820709228516
2023-06-15,4.671223163604736
2023-06-16,4.717627048492432
2023-06-19,4.988309383392334
2023-06-20,5.011510372161865
2023-06-21,5.14298677444458
2023-06-22,5.050179958343506
2023-06-23,5.173921585083008
2023-06-26,5.189389228820801
2023-06-27,5.026978969573975
2023-06-28,5.258993625640869
2023-06-29,5.498741626739502
2023-06-30,5.398200988769531
2023-07-03,5.3672661781311035
2023-07-04,5.398200988769531
2023-07-05,5.52194356918335
2023-07-06,5.4910078048706055
2023-07-07,5.823561668395996
2023-07-10,5.815828323364258
2023-07-11,5.5142083168029785
2023-07-12,5.220324516296387
2023-07-13,5.4910078048706055
2023-07-14,5.3672661781311035
2023-07-17,5.436870574951172
2023-07-18,5.4910078048706055
2023-07-19,5.405935287475586
2023-07-20,5.228057384490967
2023-07-21,5.398200988769531
2023-07-24,5.189389228820801
2023-07-25,5.483273506164551
2023-07-26,5.398200988769531
2023-07-27,5.266726016998291
2023-07-28,5.344065189361572
2023-07-31,5.3285980224609375
2023-08-01,5.3285980224609375
2023-08-02,5.405935287475586
2023-08-03,5.529676914215088
2023-08-04,5.823561668395996
2023-08-07,5.723022937774658
2023-08-08,5.7694244384765625
2023-08-09,5.52194356918335
2023-08-10,5.150719165802002
2023-08-11,5.42913818359375
2023-08-14,5.243525505065918
2023-08-15,5.029280662536621
2023-08-16,4.519669532775879
2023-08-17,4.56979513168335
2023-08-18,4.486252784729004
2023-08-21,4.444480895996094
2023-08-22,4.452836036682129
2023-08-23,4.594858169555664
2023-08-24,4.46954345703125
2023-08-25,4.578149318695068
2023-08-28,4.3525848388671875
2023-08-29,4.419417858123779
2023-08-30,4.644984722137451
2023-08-31,4.3776469230651855
2023-09-01,4.394354820251465
2023-09-04,4.444480895996094
2023-09-05,4.277395725250244
2023-09-06,4.202207565307617
2023-09-08,4.3442301750183105
2023-09-11,4.335875511169434
2023-09-12,4.394354820251465
2023-09-13,4.444480895996094
2023-09-14,4.477898120880127
2023-09-15,4.452836036682129
2023-09-18,4.369292259216309
2023-09-19,4.2105607986450195
2023-09-20,4.285750389099121
2023-09-21,4.152080535888672
2023-09-22,3.9849953651428223
2023-09-25,3.884744167327881
2023-09-26,3.801201105117798
2023-09-27,3.6925954818725586
2023-09-28,3.7260122299194336
2023-09-29,3.893099546432495
2023-10-02,3.709304094314575
2023-10-03,3.5839896202087402
2023-10-04,3.6925954818725586
2023-10-05,3.0910871028900146
2023-10-06,3.11614990234375
2023-10-09,3.258172035217285
2023-10-10,3.425258159637451
2023-10-11,3.316652536392212
2023-10-13,3.233109474182129
2023-10-16,3.325007200241089
2023-10-17,3.2498180866241455
2023-10-18,3.0910871028900146
2023-10-19,3.074378490447998
2023-10-20,3.074378490447998
