Date,HPE
2016-01-27,5.9723358154296875
2016-01-28,5.883130073547363
2016-01-29,6.137364864349365
2016-02-01,6.150747299194336
2016-02-02,5.99909782409668
2016-02-03,5.963415622711182
2016-02-04,6.17750883102417
2016-02-05,5.887589931488037
2016-02-08,5.579829216003418
2016-02-09,5.673496246337891
2016-02-10,5.735940456390381
2016-02-11,5.530766487121582
2016-02-12,5.481704235076904
2016-02-16,5.499544620513916
2016-02-17,5.807305812835693
2016-02-18,6.034780502319336
2016-02-19,6.097225189208984
2016-02-22,6.155208587646484
2016-02-23,5.838527202606201
2016-02-24,6.034780502319336
2016-02-25,6.1016845703125
2016-02-26,5.994636535644531
2016-02-29,5.918814182281494
2016-03-01,5.923273086547852
2016-03-02,6.199809551239014
2016-03-03,6.066001892089844
2016-03-04,6.8866963386535645
2016-03-07,7.148557186126709
2016-03-08,6.817314624786377
2016-03-09,6.933696746826172
2016-03-10,7.117220878601074
2016-03-11,7.309700012207031
2016-03-14,7.345514297485352
2016-03-15,7.506653308868408
2016-03-16,7.6946587562561035
2016-03-17,7.681229591369629
2016-03-18,7.757324695587158
2016-03-21,7.927423477172852
2016-03-22,7.83789587020874
2016-03-23,7.815516471862793
2016-03-24,7.864755630493164
2016-03-28,7.83789587020874
2016-03-29,7.900566101074219
2016-03-30,8.007993698120117
2016-03-31,7.936375617980957
2016-04-01,8.236285209655762
2016-04-04,8.0751371383667
2016-04-05,7.882659912109375
2016-04-06,8.039329528808594
2016-04-07,7.940849781036377
2016-04-08,8.007993698120117
2016-04-11,7.936375617980957
2016-04-12,7.717038154602051
2016-04-13,7.833419322967529
2016-04-14,7.725994110107422
2016-04-15,7.788658618927002
2016-04-18,7.806563854217529
2016-04-19,7.717038154602051
2016-04-20,7.788658618927002
2016-04-21,7.815516471862793
2016-04-22,7.828945636749268
2016-04-25,7.703612327575684
2016-04-26,7.770752906799316
2016-04-27,7.748371601104736
2016-04-28,7.623036861419678
2016-04-29,7.457418441772461
2016-05-02,7.341034412384033
2016-05-03,7.130651473999023
2016-05-04,7.130651473999023
2016-05-05,7.03665018081665
2016-05-06,7.06350564956665
2016-05-09,7.099318027496338
2016-05-10,7.11274528503418
2016-05-11,7.170937538146973
2016-05-12,7.117220878601074
2016-05-13,7.059031963348389
2016-05-16,7.144079208374023
2016-05-17,7.081412315368652
2016-05-18,7.014268398284912
2016-05-19,7.06350564956665
2016-05-20,7.103793621063232
2016-05-23,7.193321704864502
2016-05-24,7.273891925811768
2016-05-25,7.766275882720947
2016-05-26,7.784181118011475
2016-05-27,8.173617362976074
2016-05-31,8.267617225646973
2016-06-01,8.187045097351074
2016-06-02,8.281047821044922
2016-06-03,8.21390151977539
2016-06-06,8.485528945922852
2016-06-07,8.60225772857666
2016-06-08,8.687564849853516
2016-06-09,8.77735710144043
2016-06-10,8.584297180175781
2016-06-13,8.350835800170898
2016-06-14,8.220634460449219
2016-06-15,8.440631866455078
2016-06-16,8.37777328491211
2016-06-17,8.503487586975098
2016-06-20,8.701030731201172
2016-06-21,8.871644020080566
2016-06-22,8.624706268310547
2016-06-23,8.822254180908203
2016-06-24,8.153289794921875
2016-06-27,7.722280979156494
2016-06-28,7.812076568603516
2016-06-29,7.982679843902588
2016-06-30,8.202676773071289
2016-07-01,8.301451683044434
2016-07-05,8.17125129699707
2016-07-06,8.261043548583984
2016-07-07,8.292469024658203
2016-07-08,8.548383712768555
2016-07-11,8.683075904846191
2016-07-12,8.84021282196045
2016-07-13,8.754907608032227
2016-07-14,8.974905014038086
2016-07-15,8.876131057739258
2016-07-18,8.885108947753906
2016-07-19,8.885108947753906
2016-07-20,9.006333351135254
2016-07-21,8.867152214050293
2016-07-22,9.00184440612793
2016-07-25,9.073678016662598
2016-07-26,9.181431770324707
2016-07-27,9.136536598205566
2016-07-28,9.118575096130371
2016-07-29,9.43734359741211
2016-08-01,9.464282035827637
2016-08-02,9.325098991394043
2016-08-03,9.657339096069336
2016-08-04,9.76957893371582
2016-08-05,9.83692741394043
2016-08-08,9.720195770263672
2016-08-09,9.742643356323242
2016-08-10,9.675296783447266
2016-08-11,9.77856159210205
2016-08-12,9.827948570251465
2016-08-15,9.881821632385254
2016-08-16,9.906515121459961
2016-08-17,9.715703964233398
2016-08-18,9.81447696685791
2016-08-19,9.823458671569824
2016-08-22,9.85039234161377
2016-08-23,9.845905303955078
2016-08-24,9.738155364990234
2016-08-25,9.805498123168945
2016-08-26,9.77856159210205
2016-08-29,9.805498123168945
2016-08-30,9.688765525817871
2016-08-31,9.643869400024414
2016-09-01,9.949167251586914
2016-09-02,9.971617698669434
2016-09-06,9.81447696685791
2016-09-07,9.917740821838379
2016-09-08,9.598973274230957
2016-09-09,9.392448425292969
2016-09-12,9.558566093444824
2016-09-13,9.500198364257812
2016-09-14,9.589993476867676
2016-09-15,9.935697555541992
2016-09-16,9.99406623840332
2016-09-19,10.182634353637695
2016-09-20,10.155695915222168
2016-09-21,10.38017749786377
2016-09-22,10.434056282043457
2016-09-23,10.3173246383667
2016-09-26,10.23202133178711
2016-09-27,10.290385246276855
2016-09-28,10.344264030456543
2016-09-29,10.28140640258789
2016-09-30,10.214059829711914
2016-10-03,10.169163703918457
2016-10-04,10.05242919921875
2016-10-05,10.2365083694458
2016-10-06,10.182634353637695
2016-10-07,10.054366111755371
2016-10-10,10.126372337341309
2016-10-11,9.892342567443848
2016-10-12,9.901345252990723
2016-10-13,9.793334007263184
2016-10-14,9.689815521240234
2016-10-17,9.572800636291504
2016-10-18,9.662811279296875
2016-10-19,9.779830932617188
2016-10-20,9.84733772277832
2016-10-21,9.734823226928711
2016-10-24,9.757326126098633
2016-10-25,9.721322059631348
2016-10-26,9.811335563659668
2016-10-27,9.986856460571289
2016-10-28,9.977855682373047
2016-10-31,10.112874984741211
2016-11-01,9.93735122680664
2016-11-02,9.910344123840332
2016-11-03,9.811335563659668
2016-11-04,9.91934871673584
2016-11-07,10.400914192199707
2016-11-08,10.459420204162598
2016-11-09,10.454920768737793
2016-11-10,10.382909774780273
2016-11-11,10.490926742553711
2016-11-14,10.508927345275879
2016-11-15,10.535931587219238
2016-11-16,10.589937210083008
2016-11-17,10.621442794799805
2016-11-18,10.490926742553711
2016-11-21,10.405414581298828
2016-11-22,10.292898178100586
2016-11-23,10.598939895629883
2016-11-25,10.450420379638672
2016-11-28,10.50442886352539
2016-11-29,10.68445110321045
2016-11-30,10.711455345153809
2016-12-01,10.517929077148438
2016-12-02,10.733955383300781
2016-12-05,10.895979881286621
2016-12-06,10.783465385437012
2016-12-07,11.10750961303711
2016-12-08,11.08950424194336
2016-12-09,11.030999183654785
2016-12-12,10.785063743591309
2016-12-13,10.798599243164062
2016-12-14,10.794087409973145
2016-12-15,10.70835018157959
2016-12-16,10.600045204162598
2016-12-19,10.70835018157959
2016-12-20,10.757987976074219
2016-12-21,10.780550003051758
2016-12-22,10.72188663482666
2016-12-23,10.74896240234375
2016-12-27,10.712860107421875
2016-12-28,10.514309883117676
2016-12-29,10.532361030578613
2016-12-30,10.442105293273926
2017-01-03,10.469182968139648
2017-01-04,10.58199405670166
2017-01-05,10.631635665893555
2017-01-06,10.424056053161621
2017-01-09,10.180376052856445
2017-01-10,10.356368064880371
2017-01-11,10.270631790161133
2017-01-12,10.266118049621582
2017-01-13,10.351855278015137
2017-01-17,10.239039421081543
2017-01-18,10.315753936767578
2017-01-19,10.275140762329102
2017-01-20,10.324780464172363
2017-01-23,10.184891700744629
2017-01-24,10.329290390014648
2017-01-25,10.369904518127441
2017-01-26,10.207452774047852
2017-01-27,10.175865173339844
2017-01-30,9.99535846710205
2017-01-31,10.234526634216309
2017-02-01,10.193915367126465
2017-02-02,10.239039421081543
2017-02-03,10.604558944702148
2017-02-06,10.622608184814453
2017-02-07,10.690296173095703
2017-02-08,10.663220405578613
2017-02-09,10.866289138793945
2017-02-10,10.825675964355469
2017-02-13,10.884339332580566
2017-02-14,10.893363952636719
2017-02-15,11.001667022705078
2017-02-16,10.979103088378906
2017-02-17,11.01069164276123
2017-02-21,11.128019332885742
2017-02-22,11.182168006896973
2017-02-23,11.128019332885742
2017-02-24,10.360880851745605
2017-02-27,10.067562103271484
2017-02-28,10.297706604003906
2017-03-01,10.460155487060547
2017-03-02,10.356368064880371
2017-03-03,10.401494026184082
2017-03-06,10.410517692565918
2017-03-07,10.297706604003906
2017-03-08,10.207452774047852
2017-03-09,10.139762878417969
2017-03-10,10.09463882446289
2017-03-13,10.101424217224121
2017-03-14,10.060696601867676
2017-03-15,10.268877029418945
2017-03-16,10.246249198913574
2017-03-17,10.341289520263672
2017-03-20,10.386547088623047
2017-03-21,10.069745063781738
2017-03-22,10.182887077331543
2017-03-23,10.318660736083984
2017-03-24,10.305085182189941
2017-03-27,10.282454490661621
2017-03-28,10.413703918457031
2017-03-29,10.712400436401367
2017-03-30,10.689772605895996
2017-03-31,10.725973129272461
2017-04-03,10.613937377929688
2017-04-04,10.813286781311035
2017-04-05,10.813286781311035
2017-04-06,10.885777473449707
2017-04-07,11.042842864990234
2017-04-10,11.054924011230469
2017-04-11,10.982434272766113
2017-04-12,10.903897285461426
2017-04-13,10.867655754089355
2017-04-17,10.940146446228027
2017-04-18,10.952228546142578
2017-04-19,10.970352172851562
2017-04-20,11.073047637939453
2017-04-21,10.958270072937012
2017-04-24,11.139500617980957
2017-04-25,11.18782901763916
2017-04-26,11.242194175720215
2017-04-27,11.254276275634766
2017-04-28,11.254276275634766
2017-05-01,11.31468677520752
2017-05-02,11.296560287475586
2017-05-03,11.27843952178955
2017-05-04,11.326767921447754
2017-05-05,11.375094413757324
2017-05-08,11.411340713500977
2017-05-09,11.344888687133789
2017-05-10,11.477792739868164
2017-05-11,11.393218994140625
2017-05-12,11.405299186706543
2017-05-15,11.47175121307373
2017-05-16,11.54423999786377
2017-05-17,11.356974601745605
2017-05-18,11.344888687133789
2017-05-19,11.193865776062012
2017-05-22,11.350934028625488
2017-05-23,11.393218994140625
2017-05-24,11.42342472076416
2017-05-25,11.381132125854492
2017-05-26,11.375094413757324
2017-05-30,11.387179374694824
2017-05-31,11.363014221191406
2017-06-01,10.583732604980469
2017-06-02,10.511240005493164
2017-06-05,10.366256713867188
2017-06-06,10.287726402282715
2017-06-07,10.293763160705566
2017-06-08,10.29980754852295
2017-06-09,10.26356315612793
2017-06-12,10.218079566955566
2017-06-13,10.236272811889648
2017-06-14,10.151372909545898
2017-06-15,10.017965316772461
2017-06-16,9.999772071838379
2017-06-19,10.13924789428711
2017-06-20,10.090734481811523
2017-06-21,10.048286437988281
2017-06-22,10.114988327026367
2017-06-23,10.218079566955566
2017-06-26,10.19382381439209
2017-06-27,10.005833625793457
2017-06-28,10.24840259552002
2017-06-29,10.09679889678955
2017-06-30,10.060412406921387
2017-07-03,10.108926773071289
2017-07-05,10.272656440734863
2017-07-06,9.993704795837402
2017-07-07,10.072538375854492
2017-07-10,10.151372909545898
2017-07-11,10.175631523132324
2017-07-12,10.181694984436035
2017-07-13,10.36362075805664
2017-07-14,10.424264907836914
2017-07-17,10.448516845703125
2017-07-18,10.400006294250488
2017-07-19,10.715338706970215
2017-07-20,10.854815483093262
2017-07-21,10.921520233154297
2017-07-24,10.818429946899414
2017-07-25,10.842684745788574
2017-07-26,10.678954124450684
2017-07-27,10.642569541931152
2017-07-28,10.61831283569336
2017-07-31,10.61831283569336
2017-08-01,10.642569541931152
2017-08-02,10.52128791809082
2017-08-03,10.484901428222656
2017-08-04,10.61831283569336
2017-08-07,10.691082954406738
2017-08-08,10.691082954406738
2017-08-09,10.697145462036133
2017-08-10,10.381810188293457
2017-08-11,10.490967750549316
2017-08-14,10.66076374053955
2017-08-15,10.763854026794434
2017-08-16,10.672891616821289
2017-08-17,10.490967750549316
2017-08-18,10.418197631835938
2017-08-21,10.497031211853027
2017-08-22,10.715338706970215
2017-08-23,10.739596366882324
2017-08-24,10.885137557983398
2017-08-25,10.885137557983398
2017-08-28,10.788108825683594
2017-08-29,10.866943359375
2017-08-30,10.903327941894531
2017-08-31,10.951841354370117
2017-09-01,11.185667991638184
2017-09-05,10.97461986541748
2017-09-06,10.763568878173828
2017-09-07,10.357100486755371
2017-09-08,10.255484580993652
2017-09-11,10.435267448425293
2017-09-12,10.30566120147705
2017-09-13,10.39206600189209
2017-09-14,10.580582618713379
2017-09-15,10.61985969543457
2017-09-18,10.635566711425781
2017-09-19,10.596293449401855
2017-09-20,10.706263542175293
2017-09-21,10.831940650939941
2017-09-22,11.20112133026123
2017-09-25,11.546737670898438
2017-09-26,11.695982933044434
2017-09-27,11.664563179016113
2017-09-28,11.44462776184082
2017-09-29,11.554594993591309
2017-10-02,11.758822441101074
2017-10-03,11.538883209228516
2017-10-04,11.625288963317871
2017-10-05,11.648855209350586
2017-10-06,11.625288963317871
2017-10-09,11.625288963317871
2017-10-10,11.750967025756836
2017-10-11,11.735258102416992
2017-10-12,11.625288963317871
2017-10-13,11.695982933044434
2017-10-16,11.672418594360352
2017-10-17,11.476042747497559
2017-10-18,11.546737670898438
2017-10-19,10.886926651000977
2017-10-20,11.028314590454102
2017-10-23,11.193267822265625
2017-10-24,11.240398406982422
2017-10-25,11.059736251831055
2017-10-26,11.193267822265625
2017-10-27,11.216832160949707
2017-10-30,10.981184959411621
2017-10-31,10.934056282043457
2017-11-01,10.682698249816895
2017-11-02,10.706263542175293
2017-11-03,10.604148864746094
2017-11-06,10.706263542175293
2017-11-07,10.659130096435547
2017-11-08,10.635566711425781
2017-11-09,10.776957511901855
2017-11-10,10.761247634887695
2017-11-13,10.58843994140625
2017-11-14,10.42348575592041
2017-11-15,10.337080955505371
2017-11-16,10.42348575592041
2017-11-17,10.745537757873535
2017-11-20,11.067588806152344
2017-11-21,11.091154098510742
2017-11-22,10.289948463439941
2017-11-24,10.462757110595703
2017-11-27,10.580582618713379
2017-11-28,10.902634620666504
2017-11-29,10.9733304977417
2017-11-30,10.957620620727539
2017-12-01,11.342510223388672
2017-12-04,11.177557945251465
2017-12-05,11.059736251831055
2017-12-06,11.12257194519043
2017-12-07,11.169702529907227
2017-12-08,11.263964653015137
2017-12-11,11.45248031616211
2017-12-12,11.44853401184082
2017-12-13,11.306413650512695
2017-12-14,11.243249893188477
2017-12-15,11.377472877502441
2017-12-18,11.764351844787598
2017-12-19,11.685401916503906
2017-12-20,11.614339828491211
2017-12-21,11.622236251831055
2017-12-22,11.614339828491211
2017-12-26,11.638025283813477
2017-12-27,11.582756996154785
2017-12-28,11.535383224487305
2017-12-29,11.337995529174805
2018-01-02,11.535383224487305
2018-01-03,11.606443405151367
2018-01-04,11.890685081481934
2018-01-05,11.882787704467773
2018-01-08,11.701189994812012
2018-01-09,11.724879264831543
2018-01-10,11.993324279785156
2018-01-11,12.19861125946045
2018-01-12,12.482848167419434
2018-01-16,12.482848167419434
2018-01-17,12.688133239746094
2018-01-18,12.60917854309082
2018-01-19,12.696026802062988
2018-01-22,12.672341346740723
2018-01-23,13.161867141723633
2018-01-24,13.169761657714844
2018-01-25,13.011850357055664
2018-01-26,13.19344711303711
2018-01-29,13.398735046386719
2018-01-30,13.059222221374512
2018-01-31,12.94868278503418
2018-02-01,13.256608963012695
2018-02-02,13.146071434020996
2018-02-05,12.364416122436523
2018-02-06,12.419683456420898
2018-02-07,12.285459518432617
2018-02-08,11.874892234802246
2018-02-09,12.080180168151855
2018-02-12,12.435474395751953
2018-02-13,12.214399337768555
2018-02-14,12.751297950744629
2018-02-15,12.909208297729492
2018-02-16,12.940790176391602
2018-02-20,13.043434143066406
2018-02-21,12.830253601074219
2018-02-22,12.956583023071289
2018-02-23,14.322509765625
2018-02-26,14.646225929260254
2018-02-27,14.859405517578125
2018-02-28,14.677812576293945
2018-03-01,14.527790069580078
2018-03-02,14.827824592590332
2018-03-05,14.985736846923828
2018-03-06,15.325239181518555
2018-03-07,15.119955062866211
2018-03-08,14.962050437927246
2018-03-09,15.127854347229004
2018-03-12,15.056791305541992
2018-03-13,14.9656343460083
2018-03-14,14.94185733795166
2018-03-15,14.926003456115723
2018-03-16,14.894299507141113
2018-03-19,14.82296085357666
2018-03-20,14.886370658874512
2018-03-21,14.830887794494629
2018-03-22,14.521742820739746
2018-03-23,13.974794387817383
2018-03-26,14.260160446166992
2018-03-27,13.919310569763184
2018-03-28,13.998578071594238
2018-03-29,13.903460502624512
2018-04-02,13.570537567138672
2018-04-03,13.586387634277344
2018-04-04,13.67358112335205
2018-04-05,13.633951187133789
2018-04-06,13.237614631652832
2018-04-09,13.324806213378906
2018-04-10,13.67358112335205
2018-04-11,13.665654182434082
2018-04-12,13.800409317016602
2018-04-13,13.79248332977295
2018-04-16,13.919310569763184
2018-04-17,14.06991958618164
2018-04-18,14.014431953430176
2018-04-19,13.800409317016602
2018-04-20,13.705289840698242
2018-04-23,13.808337211608887
2018-04-24,13.760780334472656
2018-04-25,13.721142768859863
2018-04-26,13.784558296203613
2018-04-27,13.752849578857422
2018-04-30,13.515047073364258
2018-05-01,13.618095397949219
2018-05-02,13.570537567138672
2018-05-03,13.396146774291992
2018-05-04,13.641875267028809
2018-05-07,13.713215827941895
2018-05-08,13.784558296203613
2018-05-09,13.951016426086426
2018-05-10,13.99065113067627
2018-05-11,14.006505012512207
2018-05-14,13.943093299865723
2018-05-15,13.79248332977295
2018-05-16,13.974794387817383
2018-05-17,14.006505012512207
2018-05-18,13.919310569763184
2018-05-21,13.87967586517334
2018-05-22,13.800409317016602
2018-05-23,12.349822044372559
2018-05-24,12.492501258850098
2018-05-25,12.302262306213379
2018-05-29,12.191288948059082
2018-05-30,12.34189510345459
2018-05-31,12.08031177520752
2018-06-01,12.310189247131348
2018-06-04,12.318115234375
2018-06-05,12.730303764343262
2018-06-06,12.698596954345703
2018-06-07,12.619332313537598
2018-06-08,12.690671920776367
2018-06-11,12.698596954345703
2018-06-12,12.605195045471191
2018-06-13,12.605195045471191
2018-06-14,12.629144668579102
2018-06-15,12.73292350769043
2018-06-18,12.700995445251465
2018-06-19,12.693008422851562
2018-06-20,12.094281196594238
2018-06-21,12.30982494354248
2018-06-22,12.166128158569336
2018-06-25,12.030417442321777
2018-06-26,12.110249519348145
2018-06-27,11.75101375579834
2018-06-28,11.743029594421387
2018-06-29,11.66319751739502
2018-07-02,11.814878463745117
2018-07-03,11.790929794311523
2018-07-05,11.830842971801758
2018-07-06,11.958568572998047
2018-07-09,12.1581449508667
2018-07-10,12.373686790466309
2018-07-11,12.054366111755371
2018-07-12,12.285871505737305
2018-07-13,12.365704536437988
2018-07-16,12.485450744628906
2018-07-17,12.501415252685547
2018-07-18,12.716957092285156
2018-07-19,12.485450744628906
2018-07-20,12.349738121032715
2018-07-23,12.349738121032715
2018-07-24,12.214028358459473
2018-07-25,12.357720375061035
2018-07-26,12.52536392211914
2018-07-27,12.445536613464355
2018-07-30,12.333772659301758
2018-07-31,12.325790405273438
2018-08-01,12.333772659301758
2018-08-02,12.413602828979492
2018-08-03,12.756872177124023
2018-08-06,12.78082275390625
2018-08-07,12.876615524291992
2018-08-08,12.900567054748535
2018-08-09,12.860651016235352
2018-08-10,12.653093338012695
2018-08-13,12.501415252685547
2018-08-14,12.764856338500977
2018-08-15,12.79679012298584
2018-08-16,12.988383293151855
2018-08-17,13.307703971862793
2018-08-20,13.347616195678711
2018-08-21,12.597212791442871
2018-08-22,12.629144668579102
2018-08-23,12.85267162322998
2018-08-24,12.932501792907715
2018-08-27,13.132078170776367
2018-08-28,13.363582611083984
2018-08-29,13.339632987976074
2018-08-30,13.403494834899902
2018-08-31,13.195941925048828
2018-09-04,13.307703971862793
2018-09-05,13.2438383102417
2018-09-06,13.187957763671875
2018-09-07,13.195941925048828
2018-09-10,13.100142478942871
2018-09-11,13.223133087158203
2018-09-12,13.182937622070312
2018-09-13,13.295475006103516
2018-09-14,13.327630043029785
2018-09-17,13.086479187011719
2018-09-18,13.303513526916504
2018-09-19,13.375858306884766
2018-09-20,13.560742378234863
2018-09-21,13.681317329406738
2018-09-24,13.600934982299805
2018-09-25,13.303513526916504
2018-09-26,13.271358489990234
2018-09-27,13.086479187011719
2018-09-28,13.110591888427734
2018-10-01,13.006095886230469
2018-10-02,13.28743839263916
2018-10-03,13.46428394317627
2018-10-04,13.544665336608887
2018-10-05,12.973939895629883
2018-10-08,12.772981643676758
2018-10-09,12.612212181091309
2018-10-10,12.145986557006836
2018-10-11,11.760147094726562
2018-10-12,12.395176887512207
2018-10-15,12.3308687210083
2018-10-16,12.467523574829102
2018-10-17,12.475563049316406
2018-10-18,12.322834968566895
2018-10-19,12.411253929138184
2018-10-22,12.732789993286133
2018-10-23,12.580060005187988
2018-10-24,12.129912376403809
2018-10-25,12.178142547607422
2018-10-26,11.760147094726562
2018-10-29,11.711915016174316
2018-10-30,12.001297950744629
2018-10-31,12.258525848388672
2018-11-01,12.700637817382812
2018-11-02,12.772981643676758
2018-11-05,12.805134773254395
2018-11-06,12.764945030212402
2018-11-07,13.054325103759766
2018-11-08,13.06236457824707
2018-11-09,12.636329650878906
2018-11-12,12.282642364501953
2018-11-13,12.3308687210083
2018-11-14,12.178142547607422
2018-11-15,12.31479263305664
2018-11-16,12.21833324432373
2018-11-19,11.920914649963379
2018-11-20,11.67976188659668
2018-11-21,11.816415786743164
2018-11-23,11.687799453735352
2018-11-26,11.985220909118652
2018-11-27,12.105798721313477
2018-11-28,12.427332878112793
2018-11-29,12.15402603149414
2018-11-30,12.057564735412598
2018-12-03,12.459482192993164
2018-12-04,12.097759246826172
2018-12-06,12.877481460571289
2018-12-07,11.824453353881836
2018-12-10,11.711915016174316
2018-12-11,11.941181182861328
2018-12-12,11.860169410705566
2018-12-13,11.738649368286133
2018-12-14,11.519916534423828
2018-12-17,11.009540557861328
2018-12-18,11.04194450378418
2018-12-19,10.669291496276855
2018-12-20,10.248027801513672
2018-12-21,10.215620994567871
2018-12-24,9.940180778503418
2018-12-26,10.377645492553711
2018-12-27,10.61258316040039
2018-12-28,10.55587387084961
2018-12-31,10.701695442199707
2019-01-02,10.90422534942627
2019-01-03,10.67739200592041
2019-01-04,11.17966365814209
2019-01-07,11.39840030670166
2019-01-08,11.17966365814209
2019-01-09,11.390298843383789
2019-01-10,11.447006225585938
2019-01-11,11.536117553710938
2019-01-14,11.471309661865234
2019-01-15,11.69814395904541
2019-01-16,11.600929260253906
2019-01-17,11.560422897338867
2019-01-18,11.892572402954102
2019-01-22,11.706246376037598
2019-01-23,11.69814395904541
2019-01-24,11.957381248474121
2019-01-25,12.435351371765137
2019-01-28,12.686490058898926
2019-01-29,12.451557159423828
2019-01-30,12.573076248168945
2019-01-31,12.62978458404541
2019-02-01,12.710792541503906
2019-02-04,12.791805267333984
2019-02-05,12.87281608581543
2019-02-06,13.034843444824219
2019-02-07,12.840414047241211
2019-02-08,12.897122383117676
2019-02-11,12.832313537597656
2019-02-12,12.961930274963379
2019-02-13,13.002439498901367
2019-02-14,12.95383071899414
2019-02-15,13.034843444824219
2019-02-19,13.034843444824219
2019-02-20,13.002439498901367
2019-02-21,13.148258209228516
2019-02-22,13.221170425415039
2019-02-25,13.57762622833252
2019-02-26,13.610028266906738
2019-02-27,13.52901840209961
2019-02-28,13.269777297973633
2019-03-01,13.269777297973633
2019-03-04,13.09154987335205
2019-03-05,13.075347900390625
2019-03-06,12.92952823638916
2019-03-07,12.69459342956543
2019-03-08,12.645986557006836
2019-03-11,12.87281608581543
2019-03-12,12.491782188415527
2019-03-13,12.663128852844238
2019-03-14,12.777355194091797
2019-03-15,13.111884117126465
2019-03-18,12.92422103881836
2019-03-19,12.95685863494873
2019-03-20,12.948698043823242
2019-03-21,13.071087837219238
2019-03-22,12.475464820861816
2019-03-25,12.361233711242676
2019-03-26,12.491782188415527
2019-03-27,12.450986862182617
2019-03-28,12.450986862182617
2019-03-29,12.589694023132324
2019-04-01,12.973176956176758
2019-04-02,12.907902717590332
2019-04-03,12.932380676269531
2019-04-04,13.111884117126465
2019-04-05,13.177154541015625
2019-04-08,13.209793090820312
2019-04-09,13.013971328735352
2019-04-10,13.275068283081055
2019-04-11,13.275068283081055
2019-04-12,13.38113784790039
2019-04-15,13.454570770263672
2019-04-16,13.544326782226562
2019-04-17,13.519845008850098
2019-04-18,13.593276023864746
2019-04-22,13.536164283752441
2019-04-23,13.48720932006836
2019-04-24,13.275068283081055
2019-04-25,13.062929153442383
2019-04-26,12.867107391357422
2019-04-29,12.818148612976074
2019-04-30,12.899744033813477
2019-05-01,12.883424758911133
2019-05-02,12.842629432678223
2019-05-03,12.997654914855957
2019-05-06,12.777355194091797
2019-05-07,12.589694023132324
2019-05-08,12.524418830871582
2019-05-09,12.418350219726562
2019-05-10,12.067502975463867
2019-05-13,11.553473472595215
2019-05-14,11.618744850158691
2019-05-15,11.76561164855957
2019-05-16,11.855360984802246
2019-05-17,11.928793907165527
2019-05-20,12.03486442565918
2019-05-21,12.442828178405762
2019-05-22,12.002229690551758
2019-05-23,11.684019088745117
2019-05-24,11.741131782531738
2019-05-28,11.561627388000488
2019-05-29,11.5289945602417
2019-05-30,11.602425575256348
2019-05-31,11.194464683532715
2019-06-03,11.169989585876465
2019-06-04,11.5289945602417
2019-06-05,11.496356964111328
2019-06-06,11.414764404296875
2019-06-07,11.496356964111328
2019-06-10,11.635065078735352
2019-06-11,11.727998733520508
2019-06-12,11.62930679321289
2019-06-13,11.802018165588379
2019-06-14,11.637529373168945
2019-06-17,11.760896682739258
2019-06-18,11.999403953552246
2019-06-19,12.098097801208496
2019-06-20,12.336603164672852
2019-06-21,12.28725814819336
2019-06-24,12.344830513000488
2019-06-25,12.1392183303833
2019-06-26,12.303709030151367
2019-06-27,12.311929702758789
2019-06-28,12.295482635498047
2019-07-01,12.451749801635742
