Date,ROMI3.SA
2015-08-24,0.7871676683425903
2015-08-25,0.7837455868721008
2015-08-26,0.7495207786560059
2015-08-27,0.7221412658691406
2015-08-28,0.7324084639549255
2015-08-31,0.701606273651123
2015-09-01,0.6776488423347473
2015-09-02,0.6844938397407532
2015-09-03,0.6844938397407532
2015-09-04,0.6605366468429565
2015-09-08,0.6673817038536072
2015-09-09,0.6776488423347473
2015-09-10,0.6434240341186523
2015-09-11,0.6502689719200134
2015-09-14,0.6468468308448792
2015-09-15,0.6502689719200134
2015-09-16,0.6742263436317444
2015-09-17,0.6434240341186523
2015-09-18,0.6536917686462402
2015-09-21,0.6434240341186523
2015-09-22,0.640001654624939
2015-09-23,0.6502689719200134
2015-09-24,0.6605366468429565
2015-09-25,0.6263120174407959
2015-09-28,0.616044282913208
2015-09-29,0.59550940990448
2015-09-30,0.5886645317077637
2015-10-01,0.5783974528312683
2015-10-02,0.5989322066307068
2015-10-05,0.6502689719200134
2015-10-06,0.7118735313415527
2015-10-07,0.6947614550590515
2015-10-08,0.6913387179374695
2015-10-09,0.7221412658691406
2015-10-13,0.6844938397407532
2015-10-14,0.7187185287475586
2015-10-15,0.7084512710571289
2015-10-16,0.6810716390609741
2015-10-19,0.6708036661148071
2015-10-20,0.6673817038536072
2015-10-21,0.6502689719200134
2015-10-22,0.6468468308448792
2015-10-23,0.6673817038536072
2015-10-26,0.6536917686462402
2015-10-27,0.6468468308448792
2015-10-28,0.6331568956375122
2015-10-29,0.6194669008255005
2015-10-30,0.6057770848274231
2015-11-03,0.636579155921936
2015-11-04,0.6879163384437561
2015-11-05,0.7358308434486389
2015-11-06,0.7529430985450745
2015-11-09,0.7563660740852356
2015-11-10,0.7597880363464355
2015-11-11,0.7871676683425903
2015-11-12,0.838505208492279
2015-11-13,0.7769007086753845
2015-11-16,0.7769007086753845
2015-11-17,0.7734779119491577
2015-11-18,0.7803228497505188
2015-11-19,0.7460982203483582
2015-11-23,0.7666330337524414
2015-11-24,0.7529430985450745
2015-11-25,0.7563660740852356
2015-11-26,0.7529430985450745
2015-11-27,0.7426760792732239
2015-11-30,0.7426760792732239
2015-12-01,0.7426760792732239
2015-12-02,0.7392531633377075
2015-12-03,0.7289860248565674
2015-12-04,0.7221412658691406
2015-12-07,0.6776488423347473
2015-12-08,0.6742263436317444
2015-12-09,0.6913387179374695
2015-12-10,0.6742263436317444
2015-12-11,0.6331568956375122
2015-12-14,0.6536917686462402
2015-12-15,0.7084512710571289
2015-12-16,0.7050285935401917
2015-12-17,0.6708036661148071
2015-12-18,0.6502689719200134
2015-12-21,0.6331568956375122
2015-12-22,0.6194669008255005
2015-12-23,0.6297341585159302
2015-12-28,0.6023544073104858
2015-12-29,0.6057770848274231
2015-12-30,0.5920872688293457
2016-01-04,0.5749747157096863
2016-01-05,0.5852422118186951
2016-01-06,0.5373278260231018
2016-01-07,0.5236378908157349
2016-01-08,0.5167929530143738
2016-01-11,0.513370156288147
2016-01-12,0.5167929530143738
2016-01-13,0.5065252780914307
2016-01-14,0.4859902560710907
2016-01-15,0.46203333139419556
2016-01-18,0.47230055928230286
2016-01-19,0.4962579905986786
2016-01-20,0.49283525347709656
2016-01-21,0.49968016147613525
2016-01-22,0.4962579905986786
2016-01-26,0.49283525347709656
2016-01-27,0.4859902560710907
2016-01-28,0.4757232069969177
2016-01-29,0.4757232069969177
2016-02-01,0.4859902560710907
2016-02-02,0.4757232069969177
2016-02-03,0.47914546728134155
2016-02-04,0.4757232069969177
2016-02-05,0.47230055928230286
2016-02-10,0.4859902560710907
2016-02-11,0.47230055928230286
2016-02-12,0.513370156288147
2016-02-15,0.5099478960037231
2016-02-16,0.513370156288147
2016-02-17,0.5270601511001587
2016-02-18,0.5236378908157349
2016-02-19,0.5099478960037231
2016-02-22,0.5065252780914307
2016-02-23,0.4894130825996399
2016-02-24,0.47230055928230286
2016-02-25,0.47230055928230286
2016-02-26,0.4757232069969177
2016-02-29,0.4757232069969177
2016-03-01,0.49283525347709656
2016-03-02,0.5407499074935913
2016-03-03,0.5475948452949524
2016-03-04,0.5475948452949524
2016-03-07,0.5270601511001587
2016-03-08,0.513370156288147
2016-03-09,0.5441725254058838
2016-03-10,0.5647075176239014
2016-03-11,0.5612847208976746
2016-03-14,0.5818195343017578
2016-03-15,0.5544397234916687
2016-03-16,0.5407499074935913
2016-03-17,0.5510175824165344
2016-03-18,0.5475948452949524
2016-03-21,0.5749747157096863
2016-03-22,0.5749747157096863
2016-03-23,0.5550681948661804
2016-03-24,0.5793526768684387
2016-03-28,0.5828216075897217
2016-03-29,0.5689448714256287
2016-03-30,0.5689448714256287
2016-03-31,0.5377227067947388
2016-04-01,0.5828216075897217
2016-04-04,0.5515992641448975
2016-04-05,0.5585376620292664
2016-04-06,0.5550681948661804
2016-04-07,0.5828216075897217
2016-04-08,0.5793526768684387
2016-04-11,0.6071062088012695
2016-04-12,0.5724143385887146
2016-04-13,0.6140444874763489
2016-04-14,0.5932294130325317
2016-04-15,0.6417979001998901
2016-04-18,0.6244518756866455
2016-04-19,0.638328492641449
2016-04-20,0.648736298084259
2016-04-22,0.6591436862945557
2016-04-25,0.6452668309211731
2016-04-26,0.6556746959686279
2016-04-27,0.6556746959686279
2016-04-28,0.648736298084259
2016-04-29,0.6417979001998901
2016-05-02,0.6695513129234314
2016-05-03,0.7285271883010864
2016-05-04,0.745873212814331
2016-05-05,0.7285271883010864
2016-05-06,0.6938353180885315
2016-05-09,0.679958701133728
2016-05-10,0.7042432427406311
2016-05-11,0.6764897108078003
2016-05-12,0.6973046660423279
2016-05-13,0.6556746959686279
2016-05-16,0.6522051692008972
2016-05-17,0.6452668309211731
2016-05-18,0.6417979001998901
2016-05-19,0.6938353180885315
2016-05-20,0.7077121734619141
2016-05-23,0.7007737755775452
2016-05-24,0.6938353180885315
2016-05-25,0.7042432427406311
2016-05-27,0.6938353180885315
2016-05-30,0.679958701133728
2016-05-31,0.679958701133728
2016-06-01,0.6660818457603455
2016-06-02,0.6626130938529968
2016-06-03,0.6764897108078003
2016-06-06,0.6695513129234314
2016-06-07,0.6764897108078003
2016-06-08,0.6695513129234314
2016-06-09,0.6695513129234314
2016-06-10,0.648736298084259
2016-06-13,0.6417979001998901
2016-06-14,0.6209827065467834
2016-06-15,0.6591436862945557
2016-06-16,0.6730202436447144
2016-06-17,0.679958701133728
2016-06-20,0.6695513129234314
2016-06-21,0.6764897108078003
2016-06-22,0.6973046660423279
2016-06-23,0.6868969798088074
2016-06-24,0.7250579595565796
2016-06-27,0.7007737755775452
2016-06-28,0.6903664469718933
2016-06-29,0.7007737755775452
2016-06-30,0.7215890884399414
2016-07-01,0.7007737755775452
2016-07-04,0.7215890884399414
2016-07-05,0.711181640625
2016-07-06,0.6938353180885315
2016-07-07,0.6868969798088074
2016-07-08,0.6938353180885315
2016-07-11,0.7077121734619141
2016-07-12,0.7007737755775452
2016-07-13,0.7007737755775452
2016-07-14,0.7042432427406311
2016-07-15,0.7250579595565796
2016-07-18,0.763218879699707
2016-07-19,0.763218879699707
2016-07-20,0.8013801574707031
2016-07-21,0.8013801574707031
2016-07-22,0.8326025605201721
2016-07-25,0.8464792966842651
2016-07-26,0.8499484658241272
2016-07-27,0.884640634059906
2016-07-28,0.8881092667579651
2016-07-29,0.8534174561500549
2016-08-01,0.8430103063583374
2016-08-02,0.8187257051467896
2016-08-03,0.8326025605201721
2016-08-04,0.9158629775047302
2016-08-05,0.9852462410926819
2016-08-08,0.9505547285079956
2016-08-09,1.0025925636291504
2016-08-10,0.9887158274650574
2016-08-11,1.1448286771774292
2016-08-12,1.1968659162521362
2016-08-15,1.0997289419174194
2016-08-16,1.0650372505187988
2016-08-17,1.1413593292236328
2016-08-18,1.1066672801971436
2016-08-19,1.0893220901489258
2016-08-22,1.0650372505187988
2016-08-23,1.02687668800354
2016-08-24,1.0789138078689575
2016-08-25,1.1344209909439087
2016-08-26,1.1344209909439087
2016-08-29,1.0685068368911743
2016-08-30,1.0685068368911743
2016-08-31,1.0685068368911743
2016-09-01,1.0615683794021606
2016-09-02,1.0407533645629883
2016-09-05,1.0580989122390747
2016-09-06,1.0234078168869019
2016-09-08,1.0476914644241333
2016-09-09,1.0511605739593506
2016-09-12,1.0580989122390747
2016-09-13,1.0580989122390747
2016-09-14,1.0407533645629883
2016-09-15,1.0511605739593506
2016-09-16,1.0511605739593506
2016-09-19,1.0234078168869019
2016-09-20,1.0095309019088745
2016-09-21,0.9748391509056091
2016-09-22,0.995654284954071
2016-09-23,1.044222116470337
2016-09-26,1.0234078168869019
2016-09-27,1.006061315536499
2016-09-28,1.0130001306533813
2016-09-29,1.0234078168869019
2016-09-30,1.0130001306533813
2016-10-03,1.0719757080078125
2016-10-04,1.0511605739593506
2016-10-05,1.0650372505187988
2016-10-06,1.0858525037765503
2016-10-07,1.0823835134506226
2016-10-10,1.1240134239196777
2016-10-11,1.0893220901489258
2016-10-13,1.0754454135894775
2016-10-14,1.0823835134506226
2016-10-17,1.0789138078689575
2016-10-18,1.1101367473602295
2016-10-19,1.0858525037765503
2016-10-20,1.182989239692688
2016-10-21,1.1587053537368774
2016-10-24,1.1448286771774292
2016-10-25,1.0927906036376953
2016-10-26,1.1101367473602295
2016-10-27,1.0858525037765503
2016-10-28,1.0858525037765503
2016-10-31,1.0823835134506226
2016-11-01,1.044222116470337
2016-11-03,1.0927906036376953
2016-11-04,1.0580989122390747
2016-11-07,1.0754454135894775
2016-11-08,1.044222116470337
2016-11-09,1.0407533645629883
2016-11-10,1.0234078168869019
2016-11-11,0.9748391509056091
2016-11-14,0.9887158274650574
2016-11-16,1.006061315536499
2016-11-17,1.0164697170257568
2016-11-18,0.9783079624176025
2016-11-21,1.0234078168869019
2016-11-22,1.0130001306533813
2016-11-23,0.9991233348846436
2016-11-24,0.995654284954071
2016-11-25,0.9748391509056091
2016-11-28,0.9713700413703918
2016-11-29,0.9366779923439026
2016-11-30,0.9193323850631714
2016-12-01,0.8742327094078064
2016-12-02,0.8811712265014648
2016-12-05,0.867294430732727
2016-12-06,0.8152567744255066
2016-12-07,0.9366779923439026
2016-12-08,0.9228013753890991
2016-12-09,0.8638254404067993
2016-12-12,0.867294430732727
2016-12-13,0.8430103063583374
2016-12-14,0.867294430732727
2016-12-15,0.8534174561500549
2016-12-16,0.884640634059906
2016-12-19,0.825664222240448
2016-12-20,0.867294430732727
2016-12-21,0.8534174561500549
2016-12-22,0.8499484658241272
2016-12-23,0.8291338682174683
2016-12-26,0.8638254404067993
2016-12-27,0.884640634059906
2016-12-28,0.8985170125961304
2016-12-29,0.884640634059906
2017-01-02,0.9193323850631714
2017-01-03,0.9262708425521851
2017-01-04,0.9332093596458435
2017-01-05,1.019938349723816
2017-01-06,0.9852462410926819
2017-01-09,0.9748391509056091
2017-01-10,1.006061315536499
2017-01-11,0.9713700413703918
2017-01-12,1.019938349723816
2017-01-13,0.9921848177909851
2017-01-16,1.044222116470337
2017-01-17,1.179520606994629
2017-01-18,1.1136060953140259
2017-01-19,1.0615683794021606
2017-01-20,1.1240134239196777
2017-01-23,1.1656436920166016
2017-01-24,1.1517670154571533
2017-01-26,1.2523730993270874
2017-01-27,1.2280889749526978
2017-01-30,1.1968659162521362
2017-01-31,1.2280889749526978
2017-02-01,1.2766573429107666
2017-02-02,1.3044111728668213
2017-02-03,1.2489043474197388
2017-02-06,1.2489043474197388
2017-02-07,1.245435118675232
2017-02-08,1.1691128015518188
2017-02-09,1.1101367473602295
2017-02-10,1.1864588260650635
2017-02-13,1.1621745824813843
2017-02-14,1.2107428312301636
2017-02-15,1.1968659162521362
2017-02-16,1.182989239692688
2017-02-17,1.2523730993270874
2017-02-20,1.3529794216156006
2017-02-21,1.3633867502212524
2017-02-22,1.3737947940826416
2017-02-23,1.3044111728668213
2017-02-24,1.2835958003997803
2017-03-01,1.346040964126587
2017-03-02,1.3842017650604248
2017-03-03,1.42236328125
2017-03-06,1.42236328125
2017-03-07,1.3703248500823975
2017-03-08,1.3668559789657593
2017-03-09,1.3529794216156006
2017-03-10,1.3668559789657593
2017-03-13,1.4015477895736694
2017-03-14,1.3599178791046143
2017-03-15,1.3772637844085693
2017-03-16,1.4119553565979004
2017-03-17,1.3980785608291626
2017-03-20,1.346040964126587
2017-03-21,1.3599178791046143
2017-03-22,1.2940030097961426
2017-03-23,1.2662498950958252
2017-03-24,1.269719123840332
2017-03-27,1.2766573429107666
2017-03-28,1.318287968635559
2017-03-29,1.3286948204040527
2017-03-30,1.3009413480758667
2017-03-31,1.318287968635559
2017-04-03,1.3737947940826416
2017-04-04,1.3703248500823975
2017-04-05,1.318287968635559
2017-04-06,1.3217566013336182
2017-04-07,1.287064790725708
2017-04-10,1.3217566013336182
2017-04-11,1.3217566013336182
2017-04-12,1.3217566013336182
2017-04-13,1.2662498950958252
2017-04-17,1.3356332778930664
2017-04-18,1.2662498950958252
2017-04-19,1.2489043474197388
2017-04-20,1.3078796863555908
2017-04-24,1.269719123840332
2017-04-25,1.2801263332366943
2017-04-26,1.2593116760253906
2017-04-27,1.231557846069336
2017-04-28,1.231557846069336
2017-05-02,1.314818263053894
2017-05-03,1.2662498950958252
2017-05-04,1.2350270748138428
2017-05-05,1.2662498950958252
2017-05-08,1.2384963035583496
2017-05-09,1.269719123840332
2017-05-10,1.3286948204040527
2017-05-11,1.3842017650604248
2017-05-12,1.4397084712982178
2017-05-15,1.4570549726486206
2017-05-16,1.4084864854812622
2017-05-17,1.4570549726486206
2017-05-18,1.2940030097961426
2017-05-19,1.3772637844085693
2017-05-22,1.3286948204040527
2017-05-23,1.3876712322235107
2017-05-24,1.4188934564590454
2017-05-25,1.3876712322235107
2017-05-26,1.3668559789657593
2017-05-29,1.3668559789657593
2017-05-30,1.3564485311508179
2017-05-31,1.3703248500823975
2017-06-01,1.3772637844085693
2017-06-02,1.3217566013336182
2017-06-05,1.2835958003997803
2017-06-06,1.2835958003997803
2017-06-07,1.2662498950958252
2017-06-08,1.3009413480758667
2017-06-09,1.314818263053894
2017-06-12,1.318287968635559
2017-06-13,1.318287968635559
2017-06-14,1.318287968635559
2017-06-15,1.318287968635559
2017-06-16,1.3286948204040527
2017-06-19,1.2801263332366943
2017-06-20,1.2489043474197388
2017-06-21,1.2489043474197388
2017-06-22,1.245435118675232
2017-06-23,1.2662498950958252
2017-06-26,1.314818263053894
2017-06-27,1.34257173538208
2017-06-28,1.2940030097961426
2017-06-29,1.2731883525848389
2017-06-30,1.318287968635559
2017-07-03,1.245435118675232
2017-07-04,1.3009413480758667
2017-07-05,1.3356332778930664
2017-07-06,1.314818263053894
2017-07-07,1.3009413480758667
2017-07-10,1.2766573429107666
2017-07-11,1.2731883525848389
2017-07-12,1.3321642875671387
2017-07-13,1.314818263053894
2017-07-14,1.297472596168518
2017-07-17,1.3286948204040527
2017-07-18,1.314818263053894
2017-07-19,1.3078796863555908
2017-07-20,1.318287968635559
2017-07-21,1.290534257888794
2017-07-24,1.3113493919372559
2017-07-25,1.346040964126587
2017-07-26,1.4605237245559692
2017-07-27,1.4848082065582275
2017-07-28,1.6478595733642578
2017-07-31,1.6998969316482544
2017-08-01,1.772749900817871
2017-08-02,1.8907020092010498
2017-08-03,2.0468156337738037
2017-08-04,1.803972601890564
2017-08-07,1.7588729858398438
2017-08-08,1.75193452835083
2017-08-09,1.7762188911437988
2017-08-10,1.828256607055664
2017-08-11,1.769281268119812
2017-08-14,1.769281268119812
2017-08-15,1.7831579446792603
2017-08-16,1.8109111785888672
2017-08-17,1.8247876167297363
2017-08-18,1.973962426185608
2017-08-21,1.8837635517120361
2017-08-22,1.9219248294830322
2017-08-23,1.8733564615249634
2017-08-24,1.9253937005996704
2017-08-25,1.8768255710601807
2017-08-28,1.8629485368728638
2017-08-29,1.8907020092010498
2017-08-30,1.8733564615249634
2017-08-31,1.8768255710601807
2017-09-01,1.8941714763641357
2017-09-04,1.9080477952957153
2017-09-05,1.9080477952957153
2017-09-06,1.8941714763641357
2017-09-07,1.8941714763641357
2017-09-08,1.9253937005996704
2017-09-11,1.9323322772979736
2017-09-12,1.9149866104125977
2017-09-13,1.9253937005996704
2017-09-14,1.9358011484146118
2017-09-15,2.0780375003814697
2017-09-18,2.185581922531128
2017-09-19,2.1023218631744385
2017-09-20,2.001715898513794
2017-09-21,2.074568033218384
2017-09-22,2.015592336654663
2017-09-25,1.9774316549301147
2017-09-26,2.0710995197296143
2017-09-27,2.0121235847473145
2017-09-28,1.9809013605117798
2017-09-29,1.9878391027450562
2017-10-02,2.0502846240997314
2017-10-03,2.150890827178955
2017-10-04,2.1231367588043213
2017-10-05,2.265373468399048
2017-10-06,2.2480268478393555
2017-10-09,2.2723116874694824
2017-10-10,2.2549655437469482
2017-10-11,2.2376205921173096
2017-10-12,2.2376205921173096
2017-10-13,2.2272121906280518
2017-10-16,2.1925201416015625
2017-10-17,2.16129732131958
2017-10-18,2.2896573543548584
2017-10-19,2.2376205921173096
2017-10-20,2.3035340309143066
2017-10-23,2.598414421081543
2017-10-24,2.532500743865967
2017-10-25,2.5151546001434326
2017-10-26,2.636575937271118
2017-10-27,2.5151546001434326
2017-10-30,2.473524332046509
2017-10-31,2.4804627895355225
2017-11-01,2.3937323093414307
2017-11-02,2.3937323093414307
2017-11-03,2.4943394660949707
