Date,DG.PA
2016-04-20,48.33842468261719
2016-04-21,47.365169525146484
2016-04-22,47.93290328979492
2016-04-25,48.279441833496094
2016-04-26,48.97119140625
2016-04-27,49.4749755859375
2016-04-28,49.62534713745117
2016-04-29,49.053897857666016
2016-05-02,48.82833480834961
2016-05-03,49.2493896484375
2016-05-04,48.474945068359375
2016-05-05,48.35462951660156
2016-05-06,47.93357467651367
2016-05-09,48.06139373779297
2016-05-10,48.18921661376953
2016-05-11,48.54261016845703
2016-05-12,48.58772277832031
2016-05-13,48.94111251831055
2016-05-16,49.264427185058594
2016-05-17,48.97119140625
2016-05-18,49.144126892089844
2016-05-19,48.98622512817383
2016-05-20,49.63286209106445
2016-05-23,49.888511657714844
2016-05-24,50.93364334106445
2016-05-25,50.68552017211914
2016-05-26,51.06898880004883
2016-05-27,51.26448059082031
2016-05-30,51.24192810058594
2016-05-31,50.82086181640625
2016-06-01,50.527626037597656
2016-06-02,50.21934509277344
2016-06-03,50.14414978027344
2016-06-06,50.249420166015625
2016-06-07,50.30205154418945
2016-06-08,49.73813247680664
2016-06-09,49.46744918823242
2016-06-10,48.62532043457031
2016-06-13,47.858375549316406
2016-06-14,46.753089904785156
2016-06-15,47.06888198852539
2016-06-16,46.865875244140625
2016-06-17,47.29445266723633
2016-06-20,48.72307205200195
2016-06-21,48.67042922973633
2016-06-22,48.43734359741211
2016-06-23,48.61027908325195
2016-06-24,45.10642623901367
2016-06-27,44.03873062133789
2016-06-28,45.3846321105957
2016-06-29,47.008731842041016
2016-06-30,47.88845443725586
2016-07-01,48.38471221923828
2016-07-04,47.79071044921875
2016-07-05,47.121517181396484
2016-07-06,46.775638580322266
2016-07-07,47.46739959716797
2016-07-08,47.82078170776367
2016-07-11,49.21179962158203
2016-07-12,49.44489669799805
2016-07-13,49.69301223754883
2016-07-14,49.85843276977539
2016-07-15,49.82835006713867
2016-07-18,49.550148010253906
2016-07-19,49.580230712890625
2016-07-20,49.911067962646484
2016-07-21,49.60279083251953
2016-07-22,50.03889083862305
2016-07-25,50.5351448059082
2016-07-26,50.6629638671875
2016-07-27,50.83590316772461
2016-07-28,50.43739318847656
2016-07-29,51.04644775390625
2016-08-01,50.542659759521484
2016-08-02,50.65544509887695
2016-08-03,50.44491195678711
2016-08-04,50.55018615722656
2016-08-05,50.40732192993164
2016-08-08,50.580257415771484
2016-08-09,50.88853454589844
2016-08-10,50.91109848022461
2016-08-11,52.392330169677734
2016-08-12,51.80585479736328
2016-08-15,51.65546798706055
2016-08-16,50.82838821411133
2016-08-17,50.36971664428711
2016-08-18,50.91860580444336
2016-08-19,50.392276763916016
2016-08-22,50.30205154418945
2016-08-23,50.49003601074219
2016-08-24,50.392276763916016
2016-08-25,50.332130432128906
2016-08-26,50.70808029174805
2016-08-29,50.57273483276367
2016-08-30,51.15169906616211
2016-08-31,51.121612548828125
2016-09-01,51.31712341308594
2016-09-02,52.121646881103516
2016-09-05,51.74570083618164
2016-09-06,51.90359115600586
2016-09-07,52.121646881103516
2016-09-08,51.68555450439453
2016-09-09,50.587772369384766
2016-09-12,50.36220932006836
2016-09-13,49.918582916259766
2016-09-14,49.888511657714844
2016-09-15,50.19679260253906
2016-09-16,49.70805358886719
2016-09-19,50.6629638671875
2016-09-20,50.42988204956055
2016-09-21,50.392276763916016
2016-09-22,51.73066711425781
2016-09-23,51.647945404052734
2016-09-26,50.903568267822266
2016-09-27,50.896053314208984
2016-09-28,51.10658645629883
2016-09-29,50.94868850708008
2016-09-30,51.2193717956543
2016-10-03,51.174251556396484
2016-10-04,51.452457427978516
2016-10-05,50.595298767089844
2016-10-06,50.392276763916016
2016-10-07,49.888511657714844
2016-10-10,49.98625946044922
2016-10-11,49.00127029418945
2016-10-12,49.02382278442383
2016-10-13,49.324588775634766
2016-10-14,50.40732192993164
2016-10-17,50.287017822265625
2016-10-18,50.70808029174805
2016-10-19,50.55018615722656
2016-10-20,50.505069732666016
2016-10-21,50.6629638671875
2016-10-24,50.92613220214844
2016-10-25,50.738162994384766
2016-10-26,50.11408233642578
2016-10-27,49.46744918823242
2016-10-28,49.40729522705078
2016-10-31,49.610313415527344
2016-11-01,48.888484954833984
2016-11-02,48.738101959228516
2016-11-03,47.850852966308594
2016-11-04,47.25686264038086
2016-11-07,47.88093948364258
2016-11-08,48.28342819213867
2016-11-09,48.769447326660156
2016-11-10,46.49880599975586
2016-11-11,46.0963134765625
2016-11-14,45.58750915527344
2016-11-15,46.21022415161133
2016-11-16,46.24060821533203
2016-11-17,46.58993148803711
2016-11-18,46.392494201660156
2016-11-21,46.400089263916016
2016-11-22,44.653438568115234
2016-11-23,45.04073715209961
2016-11-24,45.64826965332031
2016-11-25,45.800148010253906
2016-11-28,45.70901870727539
2016-11-29,46.605125427246094
2016-11-30,46.49880599975586
2016-12-01,45.997589111328125
2016-12-02,45.82292556762695
2016-12-05,45.95962905883789
2016-12-06,46.711448669433594
2016-12-07,46.96964645385742
2016-12-08,47.334163665771484
2016-12-09,47.37213897705078
2016-12-12,47.812591552734375
2016-12-13,48.63275909423828
2016-12-14,48.101165771484375
2016-12-15,48.45050048828125
2016-12-16,48.80741500854492
2016-12-19,49.027652740478516
2016-12-20,48.84539031982422
2016-12-21,48.769447326660156
2016-12-22,48.81501388549805
2016-12-23,48.96691131591797
2016-12-27,49.00486755371094
2016-12-28,48.746665954589844
2016-12-29,48.8985481262207
2016-12-30,49.133968353271484
2017-01-02,49.09599685668945
2017-01-03,49.62759017944336
2017-01-04,49.29344940185547
2017-01-05,49.468116760253906
2017-01-06,49.91617202758789
2017-01-09,50.12120819091797
2017-01-10,50.052860260009766
2017-01-11,49.794654846191406
2017-01-12,49.74908447265625
2017-01-13,49.9085693359375
2017-01-16,49.718719482421875
2017-01-17,49.35419464111328
2017-01-18,49.483299255371094
2017-01-19,49.49848937988281
2017-01-20,49.99969482421875
2017-01-23,50.8046760559082
2017-01-24,50.546470642089844
2017-01-25,50.61482620239258
2017-01-26,50.00728988647461
2017-01-27,49.78705978393555
2017-01-30,49.31623077392578
2017-01-31,49.285850524902344
2017-02-01,49.574424743652344
2017-02-02,50.2654914855957
2017-02-03,50.531288146972656
2017-02-06,49.98450469970703
2017-02-07,49.52886199951172
2017-02-08,51.84506607055664
2017-02-09,52.25514221191406
2017-02-10,52.21717834472656
2017-02-13,52.672828674316406
2017-02-14,52.26274871826172
2017-02-15,52.703216552734375
2017-02-16,52.32350540161133
2017-02-17,51.79951095581055
2017-02-20,52.042518615722656
2017-02-21,51.87544250488281
2017-02-22,52.01213455200195
2017-02-23,51.769126892089844
2017-02-24,51.25271987915039
2017-02-27,51.214759826660156
2017-02-28,51.64762496948242
2017-03-01,52.95381164550781
2017-03-02,53.09810256958008
2017-03-03,53.15886306762695
2017-03-06,53.151248931884766
2017-03-07,53.20441818237305
2017-03-08,53.4018669128418
2017-03-09,53.720821380615234
2017-03-10,53.41705322265625
2017-03-13,53.090511322021484
2017-03-14,52.98419189453125
2017-03-15,52.741172790527344
2017-03-16,53.43984603881836
2017-03-17,54.449851989746094
2017-03-20,54.4422607421875
2017-03-21,54.82197189331055
2017-03-22,54.82197189331055
2017-03-23,55.9914665222168
2017-03-24,56.469879150390625
2017-03-27,56.46229553222656
2017-03-28,56.14333724975586
2017-03-29,56.00664520263672
2017-03-30,56.31801986694336
2017-03-31,56.42432403564453
2017-04-03,56.54582595825195
2017-04-04,56.044620513916016
2017-04-05,56.17371368408203
2017-04-06,56.67491912841797
2017-04-07,56.606590270996094
2017-04-10,55.976280212402344
2017-04-11,56.940731048583984
2017-04-12,55.961090087890625
2017-04-13,56.08259582519531
2017-04-18,55.10294723510742
2017-04-19,54.84475326538086
2017-04-20,56.18890380859375
2017-04-21,55.68769073486328
2017-04-24,59.61385726928711
2017-04-25,60.14785385131836
2017-04-26,59.7531623840332
2017-04-27,60.01628494262695
2017-04-28,60.441932678222656
2017-05-02,60.40325164794922
2017-05-03,59.644813537597656
2017-05-04,61.393829345703125
2017-05-05,61.525413513183594
2017-05-08,61.13071060180664
2017-05-09,61.138458251953125
2017-05-10,60.612205505371094
2017-05-11,60.19429016113281
2017-05-12,60.774715423583984
2017-05-15,60.65089416503906
2017-05-16,60.1246452331543
2017-05-17,59.551944732666016
2017-05-18,59.51325988769531
2017-05-19,59.31976318359375
2017-05-22,59.203697204589844
2017-05-23,59.459075927734375
2017-05-24,59.22690963745117
2017-05-25,59.505516052246094
2017-05-26,59.59063720703125
2017-05-29,59.51325988769531
2017-05-30,59.23463821411133
2017-05-31,60.15559768676758
2017-06-01,60.024024963378906
2017-06-02,60.43418502807617
2017-06-05,60.20976257324219
2017-06-06,59.41264724731445
2017-06-07,59.358463287353516
2017-06-08,59.637062072753906
2017-06-09,60.37228012084961
2017-06-12,60.05498123168945
2017-06-13,60.1246452331543
2017-06-14,60.790184020996094
2017-06-15,60.72053527832031
2017-06-16,61.59504699707031
2017-06-19,61.75757598876953
2017-06-20,61.84268569946289
2017-06-21,61.525413513183594
2017-06-22,61.138458251953125
2017-06-23,61.11524200439453
2017-06-26,61.533145904541016
2017-06-27,60.132362365722656
2017-06-28,59.8692512512207
2017-06-29,57.957698822021484
2017-06-30,57.8338737487793
2017-07-03,58.08153533935547
2017-07-04,57.880313873291016
2017-07-05,58.30595397949219
2017-07-06,56.843284606933594
2017-07-07,57.18380355834961
2017-07-10,57.92674255371094
2017-07-11,58.13569641113281
2017-07-12,59.644813537597656
2017-07-13,60.33359146118164
2017-07-14,60.27940368652344
2017-07-17,60.178810119628906
2017-07-18,59.706729888916016
2017-07-19,60.65861511230469
2017-07-20,60.32585525512695
2017-07-21,58.90959548950195
2017-07-24,59.4281120300293
2017-07-25,59.6989860534668
2017-07-26,59.745418548583984
2017-07-27,59.79185104370117
2017-07-28,58.29821014404297
2017-07-31,58.615516662597656
2017-08-01,58.391082763671875
2017-08-02,57.795188903808594
2017-08-03,58.47621154785156
2017-08-04,59.62935256958008
2017-08-07,59.86149215698242
2017-08-08,59.83055114746094
2017-08-09,59.528724670410156
2017-08-10,59.288822174072266
2017-08-11,58.53812789916992
2017-08-14,59.4281120300293
2017-08-15,59.551944732666016
2017-08-16,60.140113830566406
2017-08-17,59.722206115722656
2017-08-18,59.25785446166992
2017-08-21,58.92508316040039
2017-08-22,59.31976318359375
2017-08-23,58.894126892089844
2017-08-24,58.607784271240234
2017-08-25,59.203697204589844
2017-08-28,58.816734313964844
2017-08-29,58.414302825927734
2017-08-30,59.064395904541016
2017-08-31,59.86149215698242
2017-09-01,60.64314651489258
2017-09-04,60.86758041381836
2017-09-05,60.751495361328125
2017-09-06,61.49443435668945
2017-09-07,61.63374328613281
2017-09-08,61.16939926147461
2017-09-11,62.11357116699219
2017-09-12,61.37062072753906
2017-09-13,62.05939483642578
2017-09-14,62.12128829956055
2017-09-15,62.1058235168457
2017-09-18,62.29157257080078
2017-09-19,62.30704116821289
2017-09-20,62.221927642822266
2017-09-21,62.32252883911133
2017-09-22,62.05164337158203
2017-09-25,61.912357330322266
2017-09-26,62.02070617675781
2017-09-27,62.29931640625
2017-09-28,62.500526428222656
2017-09-29,62.221927642822266
2017-10-02,62.77139663696289
2017-10-03,62.786865234375
2017-10-04,62.330265045166016
2017-10-05,62.00524139404297
2017-10-06,61.834964752197266
2017-10-09,62.26834487915039
2017-10-10,62.06713104248047
2017-10-11,62.198707580566406
2017-10-12,62.42314529418945
2017-10-13,62.36894607543945
2017-10-16,62.27610397338867
2017-10-17,62.252872467041016
2017-10-18,62.384429931640625
2017-10-19,62.6088752746582
2017-10-20,62.74818420410156
2017-10-23,62.26834487915039
2017-10-24,62.30704116821289
2017-10-25,62.29157257080078
2017-10-26,64.2031021118164
2017-10-27,64.19536590576172
2017-10-30,64.85317993164062
2017-10-31,65.0466537475586
2017-11-01,65.16275024414062
2017-11-02,65.6270980834961
2017-11-03,66.4242172241211
2017-11-06,66.32360076904297
2017-11-07,66.43283081054688
2017-11-08,66.71371459960938
2017-11-09,66.41722106933594
2017-11-10,65.78527069091797
2017-11-13,65.27816772460938
2017-11-14,65.37957000732422
2017-11-15,65.40298461914062
2017-11-16,66.78390502929688
2017-11-17,66.20657348632812
2017-11-20,66.58887481689453
2017-11-21,66.79952239990234
2017-11-22,67.53289794921875
2017-11-23,67.75914764404297
2017-11-24,67.60311126708984
2017-11-27,67.21302032470703
2017-11-28,67.82156372070312
2017-11-29,67.79814910888672
2017-11-30,66.97116088867188
2017-12-01,66.25337982177734
2017-12-04,67.49388122558594
2017-12-05,67.95419311523438
2017-12-06,68.63294982910156
2017-12-07,68.82020568847656
2017-12-08,68.4691162109375
2017-12-11,67.44707489013672
2017-12-12,67.837158203125
2017-12-13,67.27543640136719
2017-12-14,67.44707489013672
2017-12-15,67.89958190917969
2017-12-18,68.53153228759766
2017-12-19,68.04002380371094
2017-12-20,67.28324127197266
2017-12-21,67.28324127197266
2017-12-22,67.04137420654297
2017-12-27,66.90096282958984
2017-12-28,66.79952239990234
2017-12-29,66.43283081054688
2018-01-02,66.25337982177734
2018-01-03,65.97250366210938
2018-01-04,67.62651824951172
2018-01-05,68.8436050415039
2018-01-08,68.96844482421875
2018-01-09,69.09327697753906
2018-01-10,68.32868957519531
2018-01-11,66.56546783447266
2018-01-12,66.47184753417969
2018-01-15,65.98812103271484
2018-01-16,68.29747772216797
2018-01-17,68.20384979248047
2018-01-18,68.1882553100586
2018-01-19,68.4691162109375
2018-01-22,68.6563720703125
2018-01-23,68.39111328125
2018-01-24,67.844970703125
2018-01-25,68.03221130371094
2018-01-26,68.71878051757812
2018-01-29,68.3130874633789
2018-01-30,67.67333221435547
2018-01-31,67.87617492675781
2018-02-01,67.17401885986328
2018-02-02,66.22218322753906
2018-02-05,65.08312225341797
2018-02-06,64.56819152832031
2018-02-07,65.23914337158203
2018-02-08,62.86738586425781
2018-02-09,60.76087188720703
2018-02-12,62.35245895385742
2018-02-13,62.36805725097656
2018-02-14,63.288692474365234
2018-02-15,63.97524642944336
2018-02-16,64.7710189819336
2018-02-19,64.13127899169922
2018-02-20,64.58378601074219
2018-02-21,64.67742919921875
2018-02-22,64.39655303955078
2018-02-23,64.67742919921875
2018-02-26,64.47455596923828
2018-02-27,64.50577545166016
2018-02-28,63.4447135925293
2018-03-01,62.399261474609375
2018-03-02,61.52546691894531
2018-03-05,62.41488265991211
2018-03-06,62.13401412963867
2018-03-07,62.35245895385742
2018-03-08,63.30427932739258
2018-03-09,63.351104736328125
2018-03-12,63.22626876831055
2018-03-13,62.89858627319336
2018-03-14,63.13263702392578
2018-03-15,63.475929260253906
2018-03-16,64.03765869140625
2018-03-19,62.91419219970703
2018-03-20,63.05464172363281
2018-03-21,62.695735931396484
2018-03-22,61.83755111694336
2018-03-23,61.2289924621582
2018-03-26,60.9637336730957
2018-03-27,62.399261474609375
2018-03-28,62.38365936279297
2018-03-29,62.336856842041016
2018-04-03,61.61907958984375
2018-04-04,61.104156494140625
2018-04-05,62.961002349853516
2018-04-06,62.586517333984375
2018-04-09,63.02341842651367
2018-04-10,63.2730712890625
2018-04-11,62.804954528808594
2018-04-12,62.89858627319336
2018-04-13,64.45896911621094
2018-04-16,64.5369873046875
2018-04-17,64.72422790527344
2018-04-18,65.0051040649414
2018-04-19,65.33277893066406
2018-04-20,65.92571258544922
2018-04-23,66.01934814453125
2018-04-24,66.57705688476562
2018-04-25,65.73249816894531
2018-04-26,66.11495208740234
2018-04-27,65.93966674804688
2018-04-30,66.21055603027344
2018-05-02,67.19852447509766
2018-05-03,66.91170501708984
2018-05-04,67.48538208007812
2018-05-07,67.80406951904297
2018-05-08,67.5331802368164
2018-05-09,67.85188293457031
2018-05-10,68.1865234375
2018-05-11,68.1546401977539
2018-05-14,68.34585571289062
2018-05-15,67.82000732421875
2018-05-16,68.0431137084961
2018-05-17,68.28211212158203
2018-05-18,69.27010345458984
2018-05-21,69.25418090820312
2018-05-22,69.52507019042969
2018-05-23,68.39366912841797
2018-05-24,68.28211212158203
2018-05-25,68.28211212158203
2018-05-28,68.29806518554688
2018-05-29,66.97544860839844
2018-05-30,67.00731658935547
2018-05-31,66.70455169677734
2018-06-01,67.70845794677734
2018-06-04,67.99528503417969
2018-06-05,67.66065216064453
2018-06-06,67.69252014160156
2018-06-07,67.42164611816406
2018-06-08,67.18260192871094
2018-06-11,67.29415130615234
2018-06-12,66.99138641357422
2018-06-13,66.92764282226562
2018-06-14,68.36180877685547
2018-06-15,67.75627136230469
2018-06-18,66.91170501708984
2018-06-19,67.32601928710938
2018-06-20,66.89575958251953
2018-06-21,65.71656799316406
2018-06-22,66.30615997314453
2018-06-25,65.46160888671875
2018-06-26,65.81217193603516
2018-06-27,65.78031158447266
2018-06-28,65.11103057861328
2018-06-29,65.6209487915039
2018-07-02,64.87200927734375
2018-07-03,66.1308822631836
2018-07-04,66.46552276611328
2018-07-05,67.32601928710938
2018-07-06,67.5331802368164
2018-07-09,67.91561126708984
2018-07-10,68.36180877685547
2018-07-11,67.94750213623047
2018-07-12,68.69642639160156
2018-07-13,68.25025939941406
2018-07-16,68.60083770751953
2018-07-17,68.7123794555664
2018-07-18,68.12277221679688
2018-07-19,67.38975524902344
2018-07-20,67.19852447509766
2018-07-23,67.00731658935547
2018-07-24,67.64470672607422
2018-07-25,66.97544860839844
2018-07-26,67.35790252685547
2018-07-27,69.60475158691406
2018-07-30,68.61676025390625
2018-07-31,68.52115631103516
2018-08-01,67.35790252685547
2018-08-02,66.5451889038086
2018-08-03,67.27821350097656
2018-08-06,67.02325439453125
2018-08-07,67.61284637451172
2018-08-08,67.42164611816406
2018-08-09,67.32601928710938
2018-08-10,66.25836181640625
2018-08-13,66.22650146484375
2018-08-14,66.2742919921875
2018-08-15,64.88795471191406
2018-08-16,64.712646484375
2018-08-17,65.27039337158203
2018-08-20,65.3341293334961
2018-08-21,66.1308822631836
2018-08-22,66.32209777832031
2018-08-23,66.32209777832031
2018-08-24,66.21055603027344
2018-08-27,66.60894775390625
2018-08-28,66.21055603027344
2018-08-29,66.60894775390625
2018-08-30,66.65675354003906
2018-08-31,65.78031158447266
2018-09-03,65.42974090576172
2018-09-04,64.61703491210938
2018-09-05,63.310359954833984
2018-09-06,64.05931854248047
2018-09-07,63.931819915771484
2018-09-10,64.45767974853516
2018-09-11,64.5054931640625
2018-09-12,64.34615325927734
2018-09-13,64.13898468017578
2018-09-14,64.31427001953125
2018-09-17,64.20272827148438
2018-09-18,65.17476654052734
2018-09-19,64.39395141601562
2018-09-20,65.22257995605469
2018-09-21,66.1308822631836
2018-09-24,64.98355102539062
2018-09-25,65.46160888671875
2018-09-26,65.49346160888672
2018-09-27,65.65283203125
2018-09-28,65.35005950927734
2018-10-01,65.3341293334961
2018-10-02,64.72857666015625
2018-10-03,64.93573760986328
2018-10-04,64.5054931640625
2018-10-05,64.40987396240234
2018-10-08,63.89994430541992
2018-10-09,63.37409591674805
2018-10-10,62.864173889160156
2018-10-11,61.796512603759766
2018-10-12,61.382198333740234
2018-10-15,61.461875915527344
2018-10-16,62.720767974853516
2018-10-17,62.49766540527344
2018-10-18,62.178958892822266
2018-10-19,61.860252380371094
2018-10-22,61.12725067138672
2018-10-23,59.32657241821289
2018-10-24,61.5256233215332
2018-10-25,62.41798400878906
2018-10-26,61.70091247558594
2018-10-29,62.05147171020508
2018-10-30,62.57734298706055
2018-10-31,62.848243713378906
2018-11-01,62.68889236450195
2018-11-02,62.09928894042969
2018-11-05,62.41798400878906
2018-11-06,62.29731750488281
2018-11-07,63.80970764160156
2018-11-08,63.19831085205078
2018-11-09,63.42355728149414
2018-11-12,62.7639045715332
2018-11-13,62.90869903564453
2018-11-14,62.9247932434082
2018-11-15,62.24904251098633
2018-11-16,62.0238037109375
2018-11-19,61.782466888427734
2018-11-20,61.444580078125
2018-11-21,61.95943832397461
2018-11-22,61.637657165527344
2018-11-23,61.830726623535156
2018-11-26,63.18222427368164
2018-11-27,62.87654113769531
2018-11-28,62.71561813354492
2018-11-29,62.40993881225586
2018-11-30,62.0238037109375
2018-12-03,60.65622329711914
2018-12-04,61.66984558105469
2018-12-05,60.0609245300293
2018-12-06,57.10050582885742
2018-12-07,58.46809005737305
2018-12-10,57.647544860839844
2018-12-11,59.28864288330078
2018-12-12,60.1574592590332
2018-12-13,59.932220458984375
2018-12-14,59.14384078979492
2018-12-17,58.21066665649414
2018-12-18,57.39012145996094
2018-12-19,57.599281311035156
2018-12-20,57.454471588134766
2018-12-21,57.454471588134766
2018-12-24,56.71437072753906
2018-12-27,56.82699203491211
2018-12-28,57.888885498046875
2018-12-31,57.93714904785156
2019-01-02,57.47057342529297
2019-01-03,57.277488708496094
2019-01-04,58.38765335083008
2019-01-07,58.09804916381836
2019-01-08,58.83815383911133
2019-01-09,58.64509201049805
2019-01-10,58.789894104003906
2019-01-11,58.70943069458008
2019-01-14,58.7577018737793
2019-01-15,59.0955810546875
2019-01-16,59.38518142700195
2019-01-17,59.83566665649414
2019-01-18,60.67231750488281
2019-01-21,60.12528991699219
2019-01-22,60.04484176635742
2019-01-23,60.20573425292969
2019-01-24,60.81712341308594
2019-01-25,61.81464385986328
2019-01-28,61.46067810058594
2019-01-29,61.84681701660156
2019-01-30,61.92728042602539
2019-01-31,61.84681701660156
2019-02-01,62.13642501831055
2019-02-04,61.75028610229492
2019-02-05,62.7639045715332
2019-02-06,62.36167907714844
2019-02-07,61.81464385986328
2019-02-08,61.29979705810547
2019-02-11,61.81464385986328
2019-02-12,62.8443603515625
2019-02-13,63.42355728149414
2019-02-14,63.63270950317383
2019-02-15,64.77505493164062
2019-02-18,64.7267837524414
2019-02-19,64.58197784423828
2019-02-20,65.1933822631836
2019-02-21,66.013916015625
2019-02-22,66.2552490234375
2019-02-25,66.09437561035156
2019-02-26,66.7379379272461
2019-02-27,66.56096649169922
2019-02-28,67.51022338867188
2019-03-01,66.8988265991211
2019-03-04,67.18842315673828
2019-03-05,67.39759063720703
2019-03-06,67.31715393066406
2019-03-07,67.59066009521484
2019-03-08,67.86417388916016
2019-03-11,68.23422241210938
2019-03-12,67.60675048828125
2019-03-13,67.57457733154297
2019-03-14,69.0386962890625
2019-03-15,69.40872955322266
2019-03-18,69.79488372802734
2019-03-19,69.08695220947266
2019-03-20,69.05477142333984
2019-03-21,69.24785614013672
2019-03-22,68.25031280517578
2019-03-25,68.28250885009766
2019-03-26,69.21568298339844
2019-03-27,69.3765640258789
2019-03-28,68.82952880859375
2019-03-29,69.76270294189453
2019-04-01,70.39018249511719
2019-04-02,70.79241180419922
2019-04-03,71.88648223876953
2019-04-04,71.4842529296875
2019-04-05,71.83821105957031
2019-04-08,71.45206451416016
2019-04-09,70.79241180419922
2019-04-10,71.95083618164062
2019-04-11,71.99909973144531
2019-04-12,72.1278305053711
2019-04-15,71.83821105957031
