Date,TDG
2016-07-05,173.532470703125
2016-07-06,175.20895385742188
2016-07-07,175.30245971679688
2016-07-08,180.211669921875
2016-07-11,179.20980834960938
2016-07-12,180.0113067626953
2016-07-13,181.0666046142578
2016-07-14,182.16867065429688
2016-07-15,181.30706787109375
2016-07-18,181.6343536376953
2016-07-19,183.15721130371094
2016-07-20,183.04364013671875
2016-07-21,180.94639587402344
2016-07-22,183.11712646484375
2016-07-25,182.916748046875
2016-07-26,185.21437072753906
2016-07-27,185.78213500976562
2016-07-28,186.34317016601562
2016-07-29,186.69717407226562
2016-08-01,186.3632049560547
2016-08-02,185.1142120361328
2016-08-03,185.64854431152344
2016-08-04,185.54168701171875
2016-08-05,187.4252166748047
2016-08-08,186.37660217285156
2016-08-09,191.71995544433594
2016-08-10,192.09400939941406
2016-08-11,191.03199768066406
2016-08-12,189.0883331298828
2016-08-15,190.5243682861328
2016-08-16,189.43565368652344
2016-08-17,189.64273071289062
2016-08-18,190.46424865722656
2016-08-19,190.6312255859375
2016-08-22,190.9384765625
2016-08-23,191.53292846679688
2016-08-24,189.8831787109375
2016-08-25,189.9700164794922
2016-08-26,190.17034912109375
2016-08-29,193.1426239013672
2016-08-30,191.8401641845703
2016-08-31,190.48431396484375
2016-09-01,191.96707153320312
2016-09-02,192.6016082763672
2016-09-06,193.7504119873047
2016-09-07,194.9059295654297
2016-09-08,192.68844604492188
2016-09-09,189.29541015625
2016-09-12,191.3325653076172
2016-09-13,188.1799774169922
2016-09-14,187.9194793701172
2016-09-15,189.90321350097656
2016-09-16,188.33358764648438
2016-09-19,188.68756103515625
2016-09-20,186.8240966796875
2016-09-21,188.8144989013672
2016-09-22,191.59304809570312
2016-09-23,192.46803283691406
2016-09-26,193.81719970703125
2016-09-27,194.0777130126953
2016-09-28,194.59201049804688
2016-09-29,191.75335693359375
2016-09-30,193.10922241210938
2016-10-03,193.60345458984375
2016-10-04,189.10838317871094
2016-10-05,189.55589294433594
2016-10-06,190.6913604736328
2016-10-07,187.61891174316406
2016-10-10,189.19520568847656
2016-10-11,184.81365966796875
2016-10-12,185.3012237548828
2016-10-13,186.1294708251953
2016-10-14,185.36134338378906
2016-10-17,187.03781127929688
2016-10-18,188.40704345703125
2016-10-19,188.1265411376953
2016-10-20,189.97377014160156
2016-10-21,191.92323303222656
2016-10-24,194.90951538085938
2016-10-25,195.7637481689453
2016-10-26,197.9249267578125
2016-10-27,196.85894775390625
2016-10-28,198.3484344482422
2016-10-31,198.93251037597656
2016-11-01,197.25323486328125
2016-11-02,194.08444213867188
2016-11-03,194.5590362548828
2016-11-04,195.27456665039062
2016-11-07,197.46495056152344
2016-11-08,199.14427185058594
2016-11-09,198.59666442871094
2016-11-10,196.71295166015625
2016-11-11,198.80841064453125
2016-11-14,184.6802978515625
2016-11-15,189.04652404785156
2016-11-16,186.7611846923828
2016-11-17,188.97349548339844
2016-11-18,182.55560302734375
2016-11-21,183.5413055419922
2016-11-22,184.3590545654297
2016-11-23,189.12681579589844
2016-11-25,189.85696411132812
2016-11-28,188.72523498535156
2016-11-29,188.86399841308594
2016-11-30,183.5778045654297
2016-12-01,178.868408203125
2016-12-02,179.08018493652344
2016-12-05,180.63534545898438
2016-12-06,183.1251220703125
2016-12-07,186.98023986816406
2016-12-08,182.33656311035156
2016-12-09,182.1394500732422
2016-12-12,180.33599853515625
2016-12-13,182.5921173095703
2016-12-14,183.11050415039062
2016-12-15,185.43963623046875
2016-12-16,183.6143035888672
2016-12-19,183.3295440673828
2016-12-20,182.35116577148438
2016-12-21,181.77438354492188
2016-12-22,181.76705932617188
2016-12-23,182.60671997070312
2016-12-27,183.19082641601562
2016-12-28,182.16864013671875
2016-12-29,182.40228271484375
2016-12-30,181.77438354492188
2017-01-03,182.927978515625
2017-01-04,184.03048706054688
2017-01-05,183.7968292236328
2017-01-06,186.9948272705078
2017-01-09,186.42532348632812
2017-01-10,184.9212646484375
2017-01-11,184.27142333984375
2017-01-12,185.1694793701172
2017-01-13,184.1692352294922
2017-01-17,182.3146514892578
2017-01-18,183.1835174560547
2017-01-19,183.81874084472656
2017-01-20,165.66758728027344
2017-01-23,163.4041748046875
2017-01-24,164.43368530273438
2017-01-25,161.8489990234375
2017-01-26,160.55662536621094
2017-01-27,159.89952087402344
2017-01-30,158.1544952392578
2017-01-31,158.00119018554688
2017-02-01,160.39601135253906
2017-02-02,161.92201232910156
2017-02-03,164.3971405029297
2017-02-06,168.61732482910156
2017-02-07,179.52554321289062
2017-02-08,180.65724182128906
2017-02-09,183.709228515625
2017-02-10,184.81170654296875
2017-02-13,184.1472930908203
2017-02-14,182.67971801757812
2017-02-15,183.27113342285156
2017-02-16,184.32252502441406
2017-02-17,182.34388732910156
2017-02-21,185.89234924316406
2017-02-22,186.52024841308594
2017-02-23,185.9069366455078
2017-02-24,183.25653076171875
2017-02-27,184.93585205078125
2017-02-28,185.6002655029297
2017-03-01,185.2133026123047
2017-03-02,181.51881408691406
2017-03-03,181.6940460205078
2017-03-06,180.48202514648438
2017-03-07,177.1015167236328
2017-03-08,175.91139221191406
2017-03-09,176.4224853515625
2017-03-10,168.93128967285156
2017-03-13,171.39915466308594
2017-03-14,169.1868438720703
2017-03-15,169.21603393554688
2017-03-16,173.1587677001953
2017-03-17,175.26885986328125
2017-03-20,173.72828674316406
2017-03-21,164.12701416015625
2017-03-22,156.8694610595703
2017-03-23,154.4454345703125
2017-03-24,153.35751342773438
2017-03-27,156.6431121826172
2017-03-28,158.84814453125
2017-03-29,159.84841918945312
2017-03-30,160.65155029296875
2017-03-31,160.74649047851562
2017-04-03,159.72430419921875
2017-04-04,163.126708984375
2017-04-05,163.87147521972656
2017-04-06,165.34634399414062
2017-04-07,166.98915100097656
2017-04-10,170.1214141845703
2017-04-11,172.6622772216797
2017-04-12,172.0562744140625
2017-04-13,170.67630004882812
2017-04-17,174.67015075683594
2017-04-18,172.6476593017578
2017-04-19,173.34132385253906
2017-04-20,175.1958465576172
2017-04-21,175.3856964111328
2017-04-24,181.3143768310547
2017-04-25,181.19757080078125
2017-04-26,183.0666961669922
2017-04-27,183.1835174560547
2017-04-28,180.14617919921875
2017-05-01,182.44610595703125
2017-05-02,183.1470184326172
2017-05-03,180.79598999023438
2017-05-04,182.56292724609375
2017-05-05,186.16978454589844
2017-05-08,186.20628356933594
2017-05-09,176.99928283691406
2017-05-10,178.8392333984375
2017-05-11,177.5322723388672
2017-05-12,177.64181518554688
2017-05-15,181.39468383789062
2017-05-16,181.77438354492188
2017-05-17,177.28404235839844
2017-05-18,180.9274139404297
2017-05-19,186.59326171875
2017-05-22,187.93670654296875
2017-05-23,192.22988891601562
2017-05-24,193.80699157714844
2017-05-25,194.96791076660156
2017-05-26,193.05494689941406
2017-05-30,194.5006103515625
2017-05-31,195.73451232910156
2017-06-01,196.5084991455078
2017-06-02,198.35574340820312
2017-06-05,197.5671844482422
2017-06-06,197.26052856445312
2017-06-07,197.1656036376953
2017-06-08,199.50933837890625
2017-06-09,197.08529663085938
2017-06-12,191.86483764648438
2017-06-13,196.61802673339844
2017-06-14,197.5671844482422
2017-06-15,198.10018920898438
2017-06-16,197.32626342773438
2017-06-19,197.95416259765625
2017-06-20,194.2158660888672
2017-06-21,195.63963317871094
2017-06-22,195.31106567382812
2017-06-23,195.7637481689453
2017-06-26,195.85865783691406
2017-06-27,193.76318359375
2017-06-28,195.29647827148438
2017-06-29,193.4930419921875
2017-06-30,196.3113555908203
2017-07-03,193.5514373779297
2017-07-05,195.9024658203125
2017-07-06,192.4635467529297
2017-07-07,194.69776916503906
2017-07-10,197.58177185058594
2017-07-11,197.5963897705078
2017-07-12,200.49502563476562
2017-07-13,200.9988250732422
2017-07-14,206.00025939941406
2017-07-17,206.04405212402344
2017-07-18,204.8393096923828
2017-07-19,209.13980102539062
2017-07-20,207.25608825683594
2017-07-21,209.18362426757812
2017-07-24,209.56329345703125
2017-07-25,209.98678588867188
2017-07-26,208.85504150390625
2017-07-27,206.25575256347656
2017-07-28,206.37989807128906
2017-07-31,206.00025939941406
2017-08-01,206.68655395507812
2017-08-02,206.2266082763672
2017-08-03,204.5326690673828
2017-08-04,204.87586975097656
2017-08-07,207.64306640625
2017-08-08,208.59951782226562
2017-08-09,202.77304077148438
2017-08-10,199.604248046875
2017-08-11,200.31976318359375
2017-08-14,203.51048278808594
2017-08-15,203.6492156982422
2017-08-16,204.70057678222656
2017-08-17,200.5607452392578
2017-08-18,199.4071044921875
2017-08-21,198.18048095703125
2017-08-22,201.0353240966797
2017-08-23,198.4652557373047
2017-08-24,198.18048095703125
2017-08-25,197.61099243164062
2017-08-28,197.9249267578125
2017-08-29,200.6045379638672
2017-08-30,201.8896026611328
2017-08-31,206.76805114746094
2017-09-01,203.75369262695312
2017-09-05,201.56436157226562
2017-09-06,198.6531219482422
2017-09-07,201.28671264648438
2017-09-08,201.50088500976562
2017-09-11,202.2782745361328
2017-09-12,201.62782287597656
2017-09-13,200.21583557128906
2017-09-14,202.05615234375
2017-09-15,203.1905059814453
2017-09-18,209.92518615722656
2017-09-19,210.36941528320312
2017-09-20,205.64956665039062
2017-09-21,209.6316680908203
2017-09-22,206.5618133544922
2017-09-25,204.83253479003906
2017-09-26,203.50778198242188
2017-09-27,201.85784912109375
2017-09-28,201.12806701660156
2017-09-29,202.7938690185547
2017-10-02,204.80078125
2017-10-03,208.0927734375
2017-10-04,208.52908325195312
2017-10-05,212.788818359375
2017-10-06,210.1869659423828
2017-10-09,211.3212890625
2017-10-10,211.42442321777344
2017-10-11,209.86170959472656
2017-10-12,211.13092041015625
2017-10-13,210.5994415283203
2017-10-16,209.11607360839844
2017-10-17,211.00401306152344
2017-10-18,210.7660369873047
2017-10-19,209.8141326904297
2017-10-20,213.06643676757812
2017-10-23,212.25732421875
2017-10-24,212.44772338867188
2017-10-25,216.25531005859375
2017-10-26,216.55674743652344
2017-10-27,220.1263427734375
2017-10-30,219.88839721679688
2017-10-31,220.1263427734375
2017-11-01,222.86306762695312
2017-11-02,224.1322479248047
2017-11-03,224.10845947265625
2017-11-06,224.48922729492188
2017-11-07,224.7509765625
2017-11-08,226.05191040039062
2017-11-09,210.67083740234375
2017-11-10,211.7972412109375
2017-11-13,207.8310089111328
2017-11-14,212.6063690185547
2017-11-15,210.32974243164062
2017-11-16,212.90780639648438
2017-11-17,208.68771362304688
2017-11-20,211.51168823242188
2017-11-21,211.91622924804688
2017-11-22,213.3758087158203
2017-11-24,218.6588592529297
2017-11-27,217.342041015625
2017-11-28,219.77731323242188
2017-11-29,221.570068359375
2017-11-30,225.1158905029297
2017-12-01,222.00634765625
2017-12-04,218.1511688232422
2017-12-05,215.7238311767578
2017-12-06,217.35000610351562
2017-12-07,218.26220703125
2017-12-08,217.841796875
2017-12-11,217.65142822265625
2017-12-12,214.177001953125
2017-12-13,216.23944091796875
2017-12-14,217.7307586669922
2017-12-15,219.3727569580078
2017-12-18,218.4605255126953
2017-12-19,214.90679931640625
2017-12-20,215.3034210205078
2017-12-21,216.4456787109375
2017-12-22,214.69259643554688
2017-12-26,216.64398193359375
2017-12-27,217.19927978515625
2017-12-28,218.75404357910156
2017-12-29,217.841796875
2018-01-02,218.23049926757812
2018-01-03,214.3515167236328
2018-01-04,216.42982482910156
2018-01-05,218.07183837890625
2018-01-08,218.95236206054688
2018-01-09,224.02120971679688
2018-01-10,223.08518981933594
2018-01-11,228.06675720214844
2018-01-12,232.02505493164062
2018-01-16,233.095947265625
2018-01-17,233.56398010253906
2018-01-18,233.29428100585938
2018-01-19,237.3160400390625
2018-01-22,235.47572326660156
2018-01-23,238.26792907714844
2018-01-24,241.068115234375
2018-01-25,243.40818786621094
2018-01-26,249.18301391601562
2018-01-29,251.68174743652344
2018-01-30,251.75314331054688
2018-01-31,251.38829040527344
2018-02-01,250.03179931640625
2018-02-02,243.74929809570312
2018-02-05,235.48362731933594
2018-02-06,230.56549072265625
2018-02-07,231.70777893066406
2018-02-08,224.48922729492188
2018-02-09,224.1322479248047
2018-02-12,227.0276336669922
2018-02-13,226.71029663085938
2018-02-14,230.351318359375
2018-02-15,236.73695373535156
2018-02-16,236.66558837890625
2018-02-20,236.98287963867188
2018-02-21,232.1995849609375
2018-02-22,232.4137725830078
2018-02-23,236.21340942382812
2018-02-26,234.1351318359375
2018-02-27,231.1366424560547
2018-02-28,228.70138549804688
2018-03-01,225.72669982910156
2018-03-02,226.19468688964844
2018-03-05,226.53578186035156
2018-03-06,225.35385131835938
2018-03-07,227.67808532714844
2018-03-08,226.8769073486328
2018-03-09,231.62844848632812
2018-03-12,228.4554443359375
2018-03-13,229.6532745361328
2018-03-14,234.10340881347656
2018-03-15,234.80145263671875
2018-03-16,237.36366271972656
2018-03-19,239.95758056640625
2018-03-20,244.43148803710938
2018-03-21,245.38340759277344
2018-03-22,240.1400146484375
2018-03-23,240.1955108642578
2018-03-26,245.42306518554688
2018-03-27,242.05174255371094
2018-03-28,238.6011199951172
2018-03-29,243.47955322265625
2018-04-02,238.8232421875
2018-04-03,242.31353759765625
2018-04-04,244.40769958496094
2018-04-05,246.65257263183594
2018-04-06,243.01943969726562
2018-04-09,240.51283264160156
2018-04-10,242.92433166503906
2018-04-11,243.32089233398438
2018-04-12,244.47113037109375
2018-04-13,245.28817749023438
2018-04-16,254.0377197265625
2018-04-17,256.7189025878906
2018-04-18,258.89239501953125
2018-04-19,261.0262145996094
2018-04-20,259.9474182128906
2018-04-23,260.2885437011719
2018-04-24,259.0589599609375
2018-04-25,257.3138427734375
2018-04-26,257.758056640625
2018-04-27,254.09324645996094
2018-04-30,254.29153442382812
2018-05-01,249.35755920410156
2018-05-02,253.0223388671875
2018-05-03,254.0059814453125
2018-05-04,256.1953430175781
2018-05-07,261.0658874511719
2018-05-08,263.2711181640625
2018-05-09,265.3256530761719
2018-05-10,266.30133056640625
2018-05-11,264.8179626464844
2018-05-14,263.8898620605469
2018-05-15,258.1150207519531
2018-05-16,256.631591796875
2018-05-17,257.2741394042969
2018-05-18,261.8512268066406
2018-05-21,263.91363525390625
2018-05-22,259.9950256347656
2018-05-23,264.7227783203125
2018-05-24,266.3330383300781
2018-05-25,265.02423095703125
2018-05-29,264.2864990234375
2018-05-30,266.3885803222656
2018-05-31,265.0321350097656
2018-06-01,268.458984375
2018-06-04,268.06231689453125
2018-06-05,266.7693176269531
2018-06-06,269.5378112792969
2018-06-07,269.7916564941406
2018-06-08,274.4638366699219
2018-06-11,271.29083251953125
2018-06-12,272.0920715332031
2018-06-13,269.9344482421875
2018-06-14,273.01220703125
2018-06-15,269.6329650878906
2018-06-18,269.831298828125
2018-06-19,267.475341796875
2018-06-20,270.45001220703125
2018-06-21,270.3072509765625
2018-06-22,271.4812316894531
2018-06-25,268.06231689453125
2018-06-26,269.02215576171875
2018-06-27,268.4034118652344
2018-06-28,267.1818542480469
2018-06-29,273.78167724609375
2018-07-02,271.7747497558594
2018-07-03,273.2264099121094
2018-07-05,275.6616516113281
2018-07-06,276.05828857421875
2018-07-09,279.9769287109375
2018-07-10,279.516845703125
2018-07-11,278.7553405761719
2018-07-12,282.5787658691406
2018-07-13,286.2752990722656
2018-07-16,286.3863525390625
2018-07-17,287.8538818359375
2018-07-18,285.6327819824219
2018-07-19,287.8776550292969
2018-07-20,289.44830322265625
2018-07-23,284.0780334472656
2018-07-24,288.4726257324219
2018-07-25,295.1438293457031
2018-07-26,295.8260192871094
2018-07-27,293.5018310546875
2018-07-30,290.28912353515625
2018-07-31,297.89642333984375
2018-08-01,292.4547119140625
2018-08-02,291.653564453125
2018-08-03,293.3590393066406
2018-08-06,292.70855712890625
2018-08-07,282.95159912109375
2018-08-08,283.5862121582031
2018-08-09,285.0775451660156
2018-08-10,283.2054748535156
2018-08-13,282.4201354980469
2018-08-14,282.82470703125
2018-08-15,278.77117919921875
2018-08-16,280.936767578125
2018-08-17,280.484619140625
2018-08-20,282.8167419433594
2018-08-21,285.4979553222656
2018-08-22,283.1975402832031
2018-08-23,281.40478515625
2018-08-24,281.57135009765625
2018-08-27,284.8950500488281
2018-08-28,284.7998962402344
2018-08-29,283.6099853515625
2018-08-30,277.20849609375
2018-08-31,277.6368713378906
2018-09-04,278.84259033203125
2018-09-05,278.9933166503906
2018-09-06,280.6115417480469
2018-09-07,278.8584289550781
2018-09-10,282.05523681640625
2018-09-11,283.1578369140625
2018-09-12,282.01556396484375
2018-09-13,284.26837158203125
2018-09-14,293.4938659667969
2018-09-17,291.9073791503906
2018-09-18,295.73876953125
2018-09-19,292.8592834472656
2018-09-20,292.3833312988281
2018-09-21,292.20880126953125
2018-09-24,290.0987854003906
2018-09-25,292.58953857421875
2018-09-26,293.398681640625
2018-09-27,295.6039123535156
2018-09-28,295.3262939453125
2018-10-01,293.63665771484375
2018-10-02,293.4462890625
2018-10-03,295.1200256347656
2018-10-04,291.3124084472656
2018-10-05,285.8390197753906
2018-10-08,282.27734375
2018-10-09,278.5966491699219
2018-10-10,269.7519226074219
2018-10-11,254.73574829101562
2018-10-12,256.52850341796875
2018-10-15,259.78082275390625
2018-10-16,273.4326477050781
2018-10-17,275.8758544921875
2018-10-18,267.4515075683594
2018-10-19,267.475341796875
2018-10-22,265.5635986328125
2018-10-23,264.0405578613281
2018-10-24,256.01287841796875
2018-10-25,260.09814453125
2018-10-26,250.57916259765625
2018-10-29,247.5648193359375
2018-10-30,251.78489685058594
2018-10-31,261.97021484375
2018-11-01,274.13861083984375
2018-11-02,273.0042724609375
2018-11-05,275.3919677734375
2018-11-06,281.7220764160156
2018-11-07,285.9739074707031
2018-11-08,283.6893310546875
2018-11-09,283.5544738769531
2018-11-12,272.1872253417969
2018-11-13,274.17828369140625
2018-11-14,269.672607421875
2018-11-15,273.21844482421875
2018-11-16,275.8678894042969
2018-11-19,268.0147705078125
2018-11-20,261.3434753417969
2018-11-21,268.6652526855469
2018-11-23,270.5848693847656
2018-11-26,277.9065246582031
2018-11-27,276.4311218261719
2018-11-28,286.0293884277344
2018-11-29,291.4155578613281
2018-11-30,286.8940734863281
2018-12-03,295.397705078125
2018-12-04,280.65911865234375
2018-12-06,275.931396484375
2018-12-07,272.3855895996094
2018-12-10,274.2972717285156
2018-12-11,274.24969482421875
2018-12-12,280.4608154296875
2018-12-13,276.1138000488281
2018-12-14,275.09844970703125
2018-12-17,269.58538818359375
2018-12-18,271.9651184082031
2018-12-19,264.4292907714844
2018-12-20,257.2662353515625
2018-12-21,256.0049743652344
2018-12-24,249.48448181152344
2018-12-26,263.7470703125
2018-12-27,263.247314453125
2018-12-28,265.9602355957031
2018-12-31,269.7519226074219
2019-01-02,269.4267272949219
2019-01-03,258.2419128417969
2019-01-04,270.4737854003906
2019-01-07,270.91802978515625
2019-01-08,274.3528137207031
2019-01-09,274.8604736328125
2019-01-10,277.5495910644531
2019-01-11,277.240234375
2019-01-14,276.09796142578125
2019-01-15,276.7563171386719
2019-01-16,276.5818176269531
2019-01-17,276.88323974609375
2019-01-18,282.3091125488281
2019-01-22,272.5521240234375
2019-01-23,275.59027099609375
2019-01-24,276.6532287597656
2019-01-25,279.1122741699219
2019-01-28,278.2476501464844
2019-01-29,298.0392150878906
2019-01-30,305.4481201171875
2019-01-31,310.1600036621094
2019-02-01,311.9289855957031
2019-02-04,319.385498046875
2019-02-05,331.63323974609375
2019-02-06,333.0848693847656
2019-02-07,333.94158935546875
2019-02-08,337.4398498535156
2019-02-11,340.0892639160156
2019-02-12,342.03271484375
2019-02-13,342.75457763671875
2019-02-14,340.91424560546875
2019-02-15,349.1005554199219
2019-02-19,346.2845764160156
2019-02-20,346.0069274902344
2019-02-21,343.85723876953125
2019-02-22,346.5622253417969
2019-02-25,345.80859375
2019-02-26,342.5642395019531
2019-02-27,340.6842041015625
2019-02-28,344.3410949707031
2019-03-01,346.89532470703125
2019-03-04,345.0470886230469
2019-03-05,340.2955017089844
2019-03-06,338.70904541015625
2019-03-07,339.3118896484375
2019-03-08,339.2484130859375
2019-03-11,343.3653869628906
2019-03-12,346.4907531738281
2019-03-13,348.9815979003906
2019-03-14,351.07574462890625
2019-03-15,348.9260559082031
2019-03-18,356.22393798828125
2019-03-19,356.009765625
2019-03-20,353.48724365234375
2019-03-21,359.92047119140625
2019-03-22,352.7653503417969
2019-03-25,354.58990478515625
2019-03-26,353.45550537109375
2019-03-27,353.45550537109375
2019-03-28,356.28741455078125
2019-03-29,360.1267395019531
2019-04-01,368.37652587890625
2019-04-02,365.9333190917969
2019-04-03,369.2331848144531
2019-04-04,367.519775390625
2019-04-05,367.099365234375
2019-04-08,366.7344970703125
2019-04-09,360.42816162109375
2019-04-10,362.4826354980469
2019-04-11,366.0998840332031
2019-04-12,367.5753479003906
2019-04-15,363.4345703125
2019-04-16,363.4107971191406
2019-04-17,361.9115295410156
2019-04-18,372.2554931640625
2019-04-22,370.7086486816406
2019-04-23,380.5211486816406
2019-04-24,378.7125244140625
2019-04-25,378.2286376953125
