Date,SYNGENE.NS
2016-06-01,191.3774871826172
2016-06-02,191.32803344726562
2016-06-03,191.82278442382812
2016-06-06,190.5116424560547
2016-06-07,189.47262573242188
2016-06-08,189.59632873535156
2016-06-09,187.29562377929688
2016-06-10,189.5715789794922
2016-06-13,189.76950073242188
2016-06-14,195.95413208007812
2016-06-15,197.71058654785156
2016-06-16,193.9255828857422
2016-06-17,196.10256958007812
2016-06-20,198.15586853027344
2016-06-21,202.336669921875
2016-06-22,200.30812072753906
2016-06-23,198.03216552734375
2016-06-24,199.78863525390625
2016-06-27,201.19871520996094
2016-06-28,199.56594848632812
2016-06-29,201.81716918945312
2016-06-30,199.021728515625
2016-07-01,200.87709045410156
2016-07-04,215.49758911132812
2016-07-05,214.95335388183594
2016-07-07,210.5498504638672
2016-07-08,212.18263244628906
2016-07-11,214.73069763183594
2016-07-12,212.23211669921875
2016-07-13,209.95614624023438
2016-07-14,208.1007843017578
2016-07-15,202.50982666015625
2016-07-18,204.38998413085938
2016-07-19,205.92381286621094
2016-07-20,208.6945037841797
2016-07-21,212.2815704345703
2016-07-22,210.00564575195312
2016-07-25,210.20352172851562
2016-07-26,207.5565185546875
2016-07-27,205.5526885986328
2016-07-28,206.24539184570312
2016-07-29,206.76487731933594
2016-08-01,205.67640686035156
2016-08-02,201.6934814453125
2016-08-03,202.1635284423828
2016-08-04,204.04364013671875
2016-08-05,206.61647033691406
2016-08-08,206.71539306640625
2016-08-09,207.28440856933594
2016-08-10,204.5631561279297
2016-08-11,208.74398803710938
2016-08-12,204.6373748779297
2016-08-16,204.09312438964844
2016-08-17,202.43565368652344
2016-08-18,208.57080078125
2016-08-19,209.56033325195312
2016-08-22,209.1892547607422
2016-08-23,210.822021484375
2016-08-24,215.22544860839844
2016-08-25,228.70799255371094
2016-08-26,228.5348358154297
2016-08-29,229.1038055419922
2016-08-30,234.49681091308594
2016-08-31,233.90306091308594
2016-09-01,231.25607299804688
2016-09-02,234.24945068359375
2016-09-06,234.49681091308594
2016-09-07,242.3389434814453
2016-09-08,240.1619415283203
2016-09-09,238.55393981933594
2016-09-12,233.48252868652344
2016-09-14,237.1438446044922
2016-09-15,236.52536010742188
2016-09-16,237.1933135986328
2016-09-19,235.90692138671875
2016-09-20,235.01632690429688
2016-09-21,237.76229858398438
2016-09-22,247.3361053466797
2016-09-23,243.27902221679688
2016-09-26,248.10301208496094
2016-09-27,242.5615692138672
2016-09-28,241.2999267578125
2016-09-29,230.73654174804688
2016-09-30,234.94210815429688
2016-10-03,240.7061767578125
2016-10-04,240.01348876953125
2016-10-05,246.49502563476562
2016-10-06,246.9897918701172
2016-10-07,244.0211639404297
2016-10-10,245.3817596435547
2016-10-13,249.11729431152344
2016-10-14,248.96888732910156
2016-10-17,251.56643676757812
2016-10-18,249.36468505859375
2016-10-19,251.39324951171875
2016-10-20,268.611328125
2016-10-21,271.30780029296875
2016-10-24,275.7607116699219
2016-10-25,269.4029541015625
2016-10-26,265.93951416015625
2016-10-27,267.6712341308594
2016-10-28,289.91119384765625
2016-11-01,287.9568786621094
2016-11-02,278.5067443847656
2016-11-03,270.3182678222656
2016-11-04,268.5865173339844
2016-11-07,271.4067077636719
2016-11-08,271.5799560546875
2016-11-09,274.7711486816406
2016-11-10,286.0024719238281
2016-11-11,281.8711853027344
2016-11-15,267.39910888671875
2016-11-16,266.1868591308594
2016-11-17,259.9280700683594
2016-11-18,264.7520446777344
2016-11-21,258.61688232421875
2016-11-22,260.2496032714844
2016-11-23,261.115478515625
2016-11-24,260.7691345214844
2016-11-25,265.7168884277344
2016-11-28,276.2554626464844
2016-11-29,284.1223449707031
2016-11-30,289.73797607421875
2016-12-01,299.1881408691406
2016-12-02,285.4087829589844
2016-12-05,285.977783203125
2016-12-06,285.8787841796875
2016-12-07,285.977783203125
2016-12-08,294.0920715332031
2016-12-09,310.8399963378906
2016-12-12,313.8086242675781
2016-12-13,295.99688720703125
2016-12-14,288.9463806152344
2016-12-15,287.0167541503906
2016-12-16,289.7627868652344
2016-12-19,287.0167541503906
2016-12-20,277.4924621582031
2016-12-21,278.45721435546875
2016-12-22,272.8168029785156
2016-12-23,266.87957763671875
2016-12-26,256.316162109375
2016-12-27,264.87579345703125
2016-12-28,283.60284423828125
2016-12-29,277.789306640625
2016-12-30,277.9871826171875
2017-01-02,280.5105285644531
2017-01-03,285.7056579589844
2017-01-04,287.7589111328125
2017-01-05,289.5401306152344
2017-01-06,288.2289733886719
2017-01-09,293.4735107421875
2017-01-10,293.67144775390625
2017-01-11,298.8417663574219
2017-01-12,300.79620361328125
2017-01-13,299.4602966308594
2017-01-16,297.2337951660156
2017-01-17,294.19091796875
2017-01-18,293.2756652832031
2017-01-19,292.45928955078125
2017-01-20,286.5962219238281
2017-01-23,282.73699951171875
2017-01-24,278.6056213378906
2017-01-25,280.43634033203125
2017-01-27,278.3088073730469
2017-01-30,276.3544616699219
2017-01-31,270.1697998046875
2017-02-01,267.1269836425781
2017-02-02,266.9785461425781
2017-02-03,265.9642639160156
2017-02-06,262.22869873046875
2017-02-07,258.7158508300781
2017-02-08,256.0440979003906
2017-02-09,252.87757873535156
2017-02-10,251.83853149414062
2017-02-13,247.01451110839844
2017-02-14,240.1619415283203
2017-02-15,235.31321716308594
2017-02-16,244.7633514404297
2017-02-17,255.54933166503906
2017-02-20,256.6625671386719
2017-02-21,254.33709716796875
2017-02-22,254.3124237060547
2017-02-23,253.42181396484375
2017-02-27,248.7214813232422
2017-02-28,248.9441375732422
2017-03-01,247.1134796142578
2017-03-02,241.00303649902344
2017-03-03,244.1448516845703
2017-03-06,241.00303649902344
2017-03-07,244.0706329345703
2017-03-08,247.75668334960938
2017-03-09,253.7186737060547
2017-03-10,249.78524780273438
2017-03-14,245.1096649169922
2017-03-15,251.54165649414062
2017-03-16,259.1363830566406
2017-03-17,261.2145080566406
2017-03-20,266.2611389160156
2017-03-21,263.6388244628906
2017-03-22,260.2002258300781
2017-03-23,260.2002258300781
2017-03-24,258.5426940917969
2017-03-27,264.6036682128906
2017-03-28,260.3980712890625
2017-03-29,259.58172607421875
2017-03-30,260.595947265625
2017-03-31,257.6521301269531
2017-04-03,257.577880859375
2017-04-05,271.9262390136719
2017-04-06,269.5265808105469
2017-04-07,269.6997375488281
2017-04-10,265.246826171875
2017-04-11,262.8966979980469
2017-04-12,258.12213134765625
2017-04-13,259.0127258300781
2017-04-17,257.8995056152344
2017-04-18,257.6768493652344
2017-04-19,262.84722900390625
2017-04-20,269.5265808105469
2017-04-21,263.19354248046875
2017-04-24,261.2145080566406
2017-04-25,269.99664306640625
2017-04-26,265.246826171875
2017-04-27,263.5398864746094
2017-04-28,255.6483154296875
2017-05-02,246.81661987304688
2017-05-03,244.63963317871094
2017-05-04,241.12673950195312
2017-05-05,232.61669921875
2017-05-08,231.80029296875
2017-05-09,231.72607421875
2017-05-10,228.95538330078125
2017-05-11,219.45574951171875
2017-05-12,222.02857971191406
2017-05-15,221.48434448242188
2017-05-16,243.25424194335938
2017-05-17,243.9716796875
2017-05-18,244.24378967285156
2017-05-19,238.94973754882812
2017-05-22,238.40550231933594
2017-05-23,230.53866577148438
2017-05-24,223.0675811767578
2017-05-25,225.9125213623047
2017-05-26,229.12855529785156
2017-05-29,225.07142639160156
2017-05-30,226.53097534179688
2017-05-31,234.47206115722656
2017-06-01,240.8298797607422
2017-06-02,238.82606506347656
2017-06-05,238.25706481933594
2017-06-06,235.33790588378906
2017-06-07,232.69088745117188
2017-06-08,235.56057739257812
2017-06-09,233.7299041748047
2017-06-12,230.14280700683594
2017-06-13,230.0438690185547
2017-06-14,228.6337890625
2017-06-15,226.50624084472656
2017-06-16,226.11044311523438
2017-06-19,225.4672393798828
2017-06-20,231.23133850097656
2017-06-21,228.8811492919922
2017-06-22,228.7327117919922
2017-06-23,227.0752410888672
2017-06-27,225.9125213623047
2017-06-28,226.60519409179688
2017-06-29,227.52052307128906
2017-06-30,232.76512145996094
2017-07-03,233.45779418945312
2017-07-04,236.27796936035156
2017-07-05,236.84698486328125
2017-07-06,234.10098266601562
2017-07-07,234.24945068359375
2017-07-10,231.97349548339844
2017-07-11,230.51390075683594
2017-07-12,237.2180633544922
2017-07-13,233.30935668945312
2017-07-14,246.86610412597656
2017-07-17,246.76715087890625
2017-07-18,240.33511352539062
2017-07-19,243.99642944335938
2017-07-20,240.45162963867188
2017-07-21,239.60877990722656
2017-07-24,236.85723876953125
2017-07-25,232.76707458496094
2017-07-26,239.8814697265625
2017-07-27,241.0465545654297
2017-07-28,239.856689453125
2017-07-31,235.09722900390625
2017-08-01,230.46173095703125
2017-08-02,239.6583709716797
2017-08-03,232.69271850585938
2017-08-04,229.96597290039062
2017-08-07,233.3372344970703
2017-08-08,230.31297302246094
2017-08-09,223.91748046875
2017-08-10,217.86900329589844
2017-08-11,222.77720642089844
2017-08-14,223.967041015625
2017-08-16,225.05775451660156
2017-08-17,222.85154724121094
2017-08-18,224.51242065429688
2017-08-21,219.8025360107422
2017-08-22,219.03407287597656
2017-08-23,217.05096435546875
2017-08-24,220.6205596923828
2017-08-28,222.52928161621094
2017-08-29,222.3061981201172
2017-08-30,219.28195190429688
2017-08-31,220.9676055908203
2017-09-01,221.5873260498047
2017-09-04,221.48817443847656
2017-09-05,231.45326232910156
2017-09-06,229.7428436279297
2017-09-07,234.60145568847656
2017-09-08,238.8155517578125
2017-09-11,236.08880615234375
2017-09-12,233.4115753173828
2017-09-13,231.3541259765625
2017-09-14,236.06399536132812
2017-09-15,239.46006774902344
2017-09-18,245.186279296875
2017-09-19,238.2949981689453
2017-09-20,235.22119140625
2017-09-21,240.15415954589844
2017-09-22,243.10403442382812
2017-09-25,239.78231811523438
2017-09-26,248.01223754882812
2017-09-27,242.23641967773438
2017-09-28,244.2938995361328
2017-09-29,245.68206787109375
2017-10-03,242.45950317382812
2017-10-04,241.0961151123047
2017-10-05,239.21218872070312
2017-10-06,242.95529174804688
2017-10-09,242.13726806640625
2017-10-10,244.3186798095703
2017-10-11,242.68263244628906
2017-10-12,243.37669372558594
2017-10-13,244.34347534179688
2017-10-16,247.34292602539062
2017-10-17,244.88882446289062
2017-10-18,248.63192749023438
2017-10-19,250.41673278808594
2017-10-23,247.4916534423828
2017-10-24,247.8882598876953
2017-10-25,251.3091278076172
2017-10-26,253.39141845703125
2017-10-27,248.40882873535156
2017-10-30,251.55702209472656
2017-10-31,250.51588439941406
2017-11-01,250.54067993164062
2017-11-02,249.67308044433594
2017-11-03,250.56546020507812
2017-11-06,248.60716247558594
2017-11-07,249.1772918701172
2017-11-08,250.76376342773438
2017-11-09,249.79702758789062
2017-11-10,247.5412139892578
2017-11-13,245.68206787109375
2017-11-14,249.15248107910156
2017-11-15,252.05279541015625
2017-11-16,251.55702209472656
2017-11-17,255.82070922851562
2017-11-20,260.3074951171875
2017-11-21,255.9694366455078
2017-11-22,259.0927734375
2017-11-23,259.9852294921875
2017-11-24,261.2494812011719
2017-11-27,257.3824157714844
2017-11-28,266.47991943359375
2017-11-29,274.0900573730469
2017-11-30,274.66021728515625
2017-12-01,272.7514953613281
2017-12-04,277.98193359375
2017-12-05,272.7762756347656
2017-12-06,267.1244201660156
2017-12-07,266.4055480957031
2017-12-08,268.1903381347656
2017-12-11,266.4551086425781
2017-12-12,266.8764953613281
2017-12-13,265.240478515625
2017-12-14,268.0416259765625
2017-12-15,267.1492004394531
2017-12-18,264.7446594238281
2017-12-19,266.4551086425781
2017-12-20,264.8934020996094
2017-12-21,266.35595703125
2017-12-22,272.23089599609375
2017-12-26,272.2060852050781
2017-12-27,270.84271240234375
2017-12-28,270.6940002441406
2017-12-29,268.38861083984375
2018-01-01,271.61114501953125
2018-01-02,277.7340393066406
2018-01-03,280.8822326660156
2018-01-04,282.9149169921875
2018-01-05,284.17913818359375
2018-01-08,288.7898254394531
2018-01-09,281.72503662109375
2018-01-10,290.5250244140625
2018-01-11,290.1284484863281
2018-01-12,292.63214111328125
2018-01-15,293.9211730957031
2018-01-16,294.6400146484375
2018-01-17,292.5825500488281
2018-01-18,293.3013916015625
2018-01-19,305.2991943359375
2018-01-22,311.79388427734375
2018-01-23,317.3465881347656
2018-01-24,326.2457275390625
2018-01-25,308.6456604003906
2018-01-29,313.23162841796875
2018-01-30,307.2079772949219
2018-01-31,297.31719970703125
2018-02-01,296.6726989746094
2018-02-02,296.92059326171875
2018-02-05,295.48284912109375
2018-02-06,293.0782775878906
2018-02-07,295.0614318847656
2018-02-08,297.2428283691406
2018-02-09,294.4416809082031
2018-02-12,299.47381591796875
2018-02-14,302.8699035644531
2018-02-15,299.52337646484375
2018-02-16,288.49237060546875
2018-02-19,292.4337463378906
2018-02-20,296.2264709472656
2018-02-21,287.9718017578125
2018-02-22,284.0551452636719
2018-02-23,287.00506591796875
2018-02-26,286.558837890625
2018-02-27,283.95599365234375
2018-02-28,292.6072998046875
2018-03-01,298.40789794921875
2018-03-05,289.58306884765625
2018-03-06,294.5160217285156
2018-03-07,291.0456237792969
2018-03-08,286.08782958984375
2018-03-09,286.7571716308594
2018-03-12,286.6083679199219
2018-03-13,281.2044372558594
2018-03-14,283.460205078125
2018-03-15,282.5182800292969
2018-03-16,271.3385314941406
2018-03-19,269.7024230957031
2018-03-20,278.94866943359375
2018-03-21,280.3120422363281
2018-03-22,277.6348571777344
2018-03-23,280.5847473144531
2018-03-26,289.5335388183594
2018-03-27,297.9864807128906
2018-03-28,296.0777282714844
2018-04-02,291.98760986328125
2018-04-03,290.0292663574219
2018-04-04,289.3104248046875
2018-04-05,293.1774597167969
2018-04-06,294.1689758300781
2018-04-09,293.8715515136719
2018-04-10,304.6546936035156
2018-04-11,305.12567138671875
2018-04-12,306.76177978515625
2018-04-13,305.224853515625
2018-04-16,305.10089111328125
2018-04-17,311.49639892578125
2018-04-18,315.04119873046875
2018-04-19,322.52740478515625
2018-04-20,319.8006591796875
2018-04-23,318.56121826171875
2018-04-24,324.9071350097656
2018-04-25,336.7314453125
2018-04-26,318.28851318359375
2018-04-27,305.1999816894531
2018-04-30,309.36456298828125
2018-05-02,308.02593994140625
2018-05-03,319.55279541015625
2018-05-04,316.20623779296875
2018-05-07,317.42095947265625
2018-05-08,307.3566589355469
2018-05-09,304.5555114746094
2018-05-10,307.60455322265625
2018-05-11,315.4626159667969
2018-05-14,316.0823059082031
2018-05-15,317.3465881347656
2018-05-16,300.6388854980469
2018-05-17,300.61407470703125
2018-05-18,300.16790771484375
2018-05-21,299.9696044921875
2018-05-22,303.5887451171875
2018-05-23,300.4158020019531
2018-05-24,300.3661804199219
2018-05-25,301.9031066894531
2018-05-28,304.2828063964844
2018-05-29,301.803955078125
2018-05-30,300.1927185058594
2018-05-31,297.2924499511719
2018-06-01,297.4906921386719
2018-06-04,295.0861511230469
2018-06-05,290.54986572265625
2018-06-06,290.1284484863281
2018-06-07,290.6490173339844
2018-06-08,290.77294921875
2018-06-11,290.25238037109375
2018-06-12,289.97967529296875
2018-06-13,294.1938171386719
2018-06-14,290.1531982421875
2018-06-15,289.6822204589844
2018-06-18,292.7064514160156
2018-06-19,298.8045349121094
2018-06-20,295.82989501953125
2018-06-21,293.9211730957031
2018-06-22,291.8884582519531
2018-06-25,287.9469909667969
2018-06-26,286.7323303222656
2018-06-27,289.9549255371094
2018-06-28,292.2107238769531
2018-06-29,302.3988952636719
2018-07-02,294.49127197265625
2018-07-03,302.9194641113281
2018-07-04,300.2422790527344
2018-07-05,299.1515808105469
2018-07-06,297.9864807128906
2018-07-09,296.2512512207031
2018-07-10,297.912109375
2018-07-11,299.32513427734375
2018-07-12,296.54876708984375
2018-07-13,299.9200439453125
2018-07-16,298.5814208984375
2018-07-17,296.9426574707031
2018-07-18,298.85455322265625
2018-07-19,298.3827819824219
2018-07-20,296.6695251464844
2018-07-23,297.613037109375
2018-07-24,296.2474060058594
2018-07-25,291.6787109375
2018-07-26,286.6382141113281
2018-07-27,288.9473876953125
2018-07-30,295.45281982421875
2018-07-31,295.75079345703125
2018-08-01,298.0848083496094
2018-08-02,297.5882568359375
2018-08-03,297.63787841796875
2018-08-06,295.6763610839844
2018-08-07,287.7803649902344
2018-08-08,287.6065673828125
2018-08-09,294.11199951171875
2018-08-10,287.1595764160156
2018-08-13,283.31097412109375
2018-08-14,285.5456237792969
2018-08-16,286.216064453125
2018-08-17,288.30181884765625
2018-08-20,292.9946594238281
2018-08-21,295.5273132324219
2018-08-23,297.0916442871094
2018-08-24,294.434814453125
2018-08-27,296.96746826171875
2018-08-28,296.2474060058594
2018-08-29,293.61541748046875
2018-08-30,293.2181396484375
2018-08-31,295.4280700683594
2018-09-03,297.7372131347656
2018-09-04,298.53179931640625
2018-09-05,308.9355773925781
2018-09-06,309.75494384765625
2018-09-07,306.0304260253906
2018-09-10,305.18621826171875
2018-09-11,304.0191955566406
2018-09-12,299.798095703125
2018-09-14,308.2403259277344
2018-09-17,312.8090515136719
2018-09-18,316.5832214355469
2018-09-19,308.9355773925781
2018-09-21,318.8924560546875
2018-09-24,306.5766906738281
2018-09-25,309.283203125
2018-09-26,309.7797546386719
2018-09-27,302.5046081542969
2018-09-28,298.3331604003906
2018-10-01,296.6943664550781
2018-10-03,298.3827819824219
2018-10-04,297.8365173339844
2018-10-05,287.0602722167969
2018-10-08,284.9249267578125
2018-10-09,285.2477111816406
2018-10-10,293.6650695800781
2018-10-11,292.9946594238281
2018-10-12,291.082763671875
2018-10-15,296.0736389160156
2018-10-16,292.5477294921875
2018-10-17,292.00146484375
2018-10-19,291.77801513671875
2018-10-22,296.8681945800781
2018-10-23,289.6922607421875
2018-10-24,289.84124755859375
2018-10-25,286.4147033691406
2018-10-26,283.4599304199219
2018-10-29,290.66064453125
2018-10-30,283.2116394042969
2018-10-31,287.5816955566406
2018-11-01,284.17999267578125
2018-11-02,285.3966979980469
2018-11-05,287.9789733886719
2018-11-06,290.3875427246094
2018-11-07,293.4167785644531
2018-11-09,292.3490905761719
2018-11-12,289.2701416015625
2018-11-13,288.4010925292969
2018-11-14,288.227294921875
2018-11-15,287.4575500488281
2018-11-16,287.2341003417969
2018-11-19,281.54803466796875
2018-11-20,280.6789855957031
2018-11-21,282.0942687988281
2018-11-22,285.57049560546875
2018-11-26,279.76019287109375
2018-11-27,278.6676940917969
2018-11-28,274.6700744628906
2018-11-29,269.2323303222656
2018-11-30,268.28875732421875
2018-12-03,271.1690368652344
2018-12-04,278.171142578125
2018-12-05,271.1690368652344
2018-12-06,267.0472717285156
2018-12-07,268.16461181640625
2018-12-10,260.81494140625
2018-12-11,263.67034912109375
2018-12-12,264.7629089355469
2018-12-13,273.70172119140625
2018-12-14,285.9181213378906
2018-12-17,282.7398376464844
2018-12-18,282.0198059082031
2018-12-19,282.3177185058594
2018-12-20,283.2116394042969
2018-12-21,278.1959533691406
2018-12-24,278.4690856933594
2018-12-26,278.4690856933594
2018-12-27,280.9024658203125
2018-12-28,279.16436767578125
2018-12-31,278.1959533691406
2019-01-01,276.830322265625
2019-01-02,274.2231750488281
2019-01-03,271.88909912109375
2019-01-04,270.3744812011719
2019-01-07,273.552734375
2019-01-08,274.7197265625
2019-01-09,280.5299987792969
2019-01-10,272.1870422363281
2019-01-11,269.6295471191406
2019-01-14,268.3135986328125
2019-01-15,268.7108459472656
2019-01-16,269.13299560546875
2019-01-17,279.2139892578125
2019-01-18,279.01531982421875
2019-01-21,284.1303405761719
2019-01-22,286.8119812011719
2019-01-23,287.730712890625
2019-01-24,292.4483947753906
2019-01-25,292.423583984375
2019-01-28,281.6473693847656
2019-01-29,277.9725036621094
2019-01-30,280.6293029785156
2019-01-31,287.134765625
2019-02-01,295.8252868652344
2019-02-04,296.5453796386719
2019-02-05,298.90423583984375
2019-02-06,297.7868957519531
2019-02-07,298.73040771484375
2019-02-08,305.335205078125
2019-02-11,298.5814208984375
2019-02-12,295.4776611328125
2019-02-14,292.498046875
2019-02-15,290.83447265625
2019-02-18,295.25421142578125
2019-02-19,294.8072814941406
2019-02-20,293.4167785644531
2019-02-21,291.9021301269531
2019-02-22,295.13006591796875
2019-02-25,291.1324157714844
2019-02-26,289.6177673339844
2019-02-27,293.6650695800781
2019-02-28,293.0939636230469
2019-03-01,290.064697265625
2019-03-05,293.6650695800781
2019-03-06,293.2181396484375
2019-03-07,292.1752624511719
2019-03-08,293.3670959472656
2019-03-11,292.89532470703125
2019-03-12,293.5906066894531
2019-03-13,291.4552001953125
2019-03-14,291.4552001953125
2019-03-15,288.0286865234375
2019-03-18,283.90692138671875
2019-03-19,285.52081298828125
2019-03-20,287.70587158203125
2019-03-22,285.6697998046875
2019-03-25,279.58642578125
2019-03-26,284.9994201660156
2019-03-27,290.01507568359375
2019-03-28,297.53857421875
2019-04-01,291.5296936035156
2019-04-02,290.6109924316406
2019-04-03,291.4552001953125
2019-04-04,288.30181884765625
2019-04-05,288.1031494140625
2019-04-08,286.9361267089844
2019-04-09,286.2408752441406
2019-04-10,285.9181213378906
2019-04-11,286.4643859863281
2019-04-12,286.538818359375
2019-04-15,288.1776123046875
2019-04-16,290.7599792480469
2019-04-18,288.3514709472656
2019-04-22,295.45281982421875
2019-04-23,297.3399353027344
2019-04-24,298.15936279296875
2019-04-25,302.0328369140625
2019-04-26,302.43011474609375
2019-04-30,304.7641296386719
2019-05-02,301.36236572265625
2019-05-03,300.145751953125
2019-05-06,302.8273620605469
2019-05-07,303.17498779296875
2019-05-08,304.88824462890625
2019-05-09,301.2134094238281
2019-05-10,296.76885986328125
2019-05-13,292.02630615234375
2019-05-14,293.5409240722656
2019-05-15,291.2069396972656
2019-05-16,295.4280700683594
2019-05-17,293.6650695800781
2019-05-20,299.5498352050781
2019-05-21,300.4685363769531
2019-05-22,305.3848571777344
2019-05-23,305.6331787109375
2019-05-24,309.7052917480469
2019-05-27,319.9352722167969
2019-05-28,339.37725830078125
2019-05-29,341.0159606933594
2019-05-30,340.9166564941406
2019-05-31,332.64825439453125
2019-06-03,339.5758361816406
2019-06-04,338.3840026855469
2019-06-06,328.7747802734375
2019-06-07,333.0455322265625
2019-06-10,326.9621887207031
2019-06-11,332.52410888671875
2019-06-12,330.88531494140625
2019-06-13,349.6568298339844
