Date,WMT
2016-01-04,17.149675369262695
2016-01-05,17.55706214904785
2016-01-06,17.73285484313965
2016-01-07,18.14583396911621
2016-01-08,17.730070114135742
2016-01-11,17.91982078552246
2016-01-12,17.752403259277344
2016-01-13,17.278024673461914
2016-01-14,17.596134185791016
2016-01-15,17.28082275390625
2016-01-19,17.45660972595215
2016-01-20,16.976665496826172
2016-01-21,17.266868591308594
2016-01-22,17.492891311645508
2016-01-25,17.704959869384766
2016-01-26,17.858430862426758
2016-01-27,17.844484329223633
2016-01-28,17.91982078552246
2016-01-29,18.51696014404297
2016-02-01,18.83506202697754
2016-02-02,18.656475067138672
2016-02-03,18.491849899291992
2016-02-04,18.53370475769043
2016-02-05,18.695541381835938
2016-02-08,18.667631149291992
2016-02-09,18.36349105834961
2016-02-10,18.357908248901367
2016-02-11,18.226760864257812
2016-02-12,18.466733932495117
2016-02-16,18.38860511779785
2016-02-17,18.44719886779785
2016-02-18,17.891916275024414
2016-02-19,18.042593002319336
2016-02-22,18.313262939453125
2016-02-23,18.550447463989258
2016-02-24,18.729028701782227
2016-02-25,18.98573875427246
2016-02-26,18.55881690979004
2016-02-29,18.511381149291992
2016-03-01,18.544864654541016
2016-03-02,18.475099563598633
2016-03-03,18.455568313598633
2016-03-04,18.634153366088867
2016-03-07,18.94388771057129
2016-03-08,18.98573875427246
2016-03-09,18.982927322387695
2016-03-10,18.949201583862305
2016-03-11,18.88173484802246
2016-03-14,18.93514633178711
2016-03-15,19.14035415649414
2016-03-16,19.112239837646484
2016-03-17,18.960439682006836
2016-03-18,18.819887161254883
2016-03-21,19.10662078857422
2016-03-22,19.078508377075195
2016-03-23,18.963260650634766
2016-03-24,19.115053176879883
2016-03-28,19.148788452148438
2016-03-29,19.123485565185547
2016-03-30,19.33993148803711
2016-03-31,19.252790451049805
2016-04-01,19.41301918029785
2016-04-04,19.42426300048828
2016-04-05,19.29496192932129
2016-04-06,19.40739631652832
2016-04-07,19.176889419555664
2016-04-08,19.131916046142578
2016-04-11,18.946393966674805
2016-04-12,19.33993148803711
2016-04-13,19.438316345214844
2016-04-14,19.33993148803711
2016-04-15,19.41301918029785
2016-04-18,19.63789939880371
2016-04-19,19.612607955932617
2016-04-20,19.455183029174805
2016-04-21,19.247173309326172
2016-04-22,19.317447662353516
2016-04-25,19.528276443481445
2016-04-26,19.480484008789062
2016-04-27,19.51421546936035
2016-04-28,19.370853424072266
2016-04-29,18.797399520874023
2016-05-02,18.999807357788086
2016-05-03,18.83394432067871
2016-05-04,18.88735580444336
2016-05-05,18.892982482910156
2016-05-06,19.18532371520996
2016-05-09,19.382097244262695
2016-05-10,19.337121963500977
2016-05-11,18.804773330688477
2016-05-12,18.92936897277832
2016-05-13,18.38852882385254
2016-05-16,18.694347381591797
2016-05-17,18.433835983276367
2016-05-18,17.881668090820312
2016-05-19,19.594797134399414
2016-05-20,19.78168296813965
2016-05-23,19.679746627807617
2016-05-24,19.88928985595703
2016-05-25,19.95724868774414
2016-05-26,20.062023162841797
2016-05-27,20.03369903564453
2016-05-31,20.042198181152344
2016-06-01,19.96291160583496
2016-06-02,20.09033203125
2016-06-03,20.06768798828125
2016-06-06,20.11864471435547
2016-06-07,20.11298370361328
2016-06-08,20.183778762817383
2016-06-09,20.129974365234375
2016-06-10,20.144132614135742
2016-06-13,19.971399307250977
2016-06-14,20.09033203125
2016-06-15,20.13846778869629
2016-06-16,20.189434051513672
2016-06-17,20.09033203125
2016-06-20,20.13280487060547
2016-06-21,20.234750747680664
2016-06-22,20.316862106323242
2016-06-23,20.415966033935547
2016-06-24,20.376327514648438
2016-06-27,20.246070861816406
2016-06-28,20.2489013671875
2016-06-29,20.517906188964844
2016-06-30,20.676481246948242
2016-07-01,20.617013931274414
2016-07-05,20.710460662841797
2016-07-06,20.903003692626953
2016-07-07,20.82089614868164
2016-07-08,20.90867805480957
2016-07-11,20.970966339111328
2016-07-12,20.74726104736328
2016-07-13,20.84638023376465
2016-07-14,20.869028091430664
2016-07-15,20.86052894592285
2016-07-18,20.90867805480957
2016-07-19,20.85770034790039
2016-07-20,20.89451026916504
2016-07-21,20.818058013916016
2016-07-22,20.826555252075195
2016-07-25,20.88318634033203
2016-07-26,20.877519607543945
2016-07-27,20.76142120361328
2016-07-28,20.7387752532959
2016-07-29,20.66231918334961
2016-08-01,20.891677856445312
2016-08-02,20.70762825012207
2016-08-03,20.65382957458496
2016-08-04,20.755765914916992
2016-08-05,20.88602066040039
2016-08-08,20.76708984375
2016-08-09,20.82372283935547
2016-08-10,21.083166122436523
2016-08-11,21.040395736694336
2016-08-12,21.066059112548828
2016-08-15,20.90355110168457
2016-08-16,20.78095245361328
2016-08-17,20.7923583984375
2016-08-18,21.18294906616211
2016-08-19,20.758146286010742
2016-08-22,20.726789474487305
2016-08-23,20.518661499023438
2016-08-24,20.59279441833496
2016-08-25,20.30484390258789
2016-08-26,20.282032012939453
2016-08-29,20.356157302856445
2016-08-30,20.33049774169922
2016-08-31,20.367565155029297
2016-09-01,20.766708374023438
2016-09-02,20.669769287109375
2016-09-06,20.81231117248535
2016-09-07,20.544326782226562
2016-09-08,20.478750228881836
2016-09-09,20.042551040649414
2016-09-12,20.510112762451172
2016-09-13,20.37326431274414
2016-09-14,20.390371322631836
2016-09-15,20.641258239746094
2016-09-16,20.775257110595703
2016-09-19,20.552875518798828
2016-09-20,20.518661499023438
2016-09-21,20.581382751464844
2016-09-22,20.604198455810547
2016-09-23,20.626996994018555
2016-09-26,20.418882369995117
2016-09-27,20.621301651000977
2016-09-28,20.467348098754883
2016-09-29,20.165142059326172
2016-09-30,20.56143569946289
2016-10-03,20.53006935119629
2016-10-04,20.45594024658203
2016-10-05,20.433134078979492
2016-10-06,19.77454948425293
2016-10-07,19.58639144897461
2016-10-10,19.381114959716797
2016-10-11,19.21289825439453
2016-10-12,19.232866287231445
2016-10-13,19.452392578125
2016-10-14,19.515113830566406
2016-10-17,19.44953727722168
2016-10-18,19.634857177734375
2016-10-19,19.64055633544922
2016-10-20,19.594945907592773
2016-10-21,19.483755111694336
2016-10-24,19.726083755493164
2016-10-25,19.77454948425293
2016-10-26,19.84012794494629
2016-10-27,19.908550262451172
2016-10-28,19.954164505004883
2016-10-31,19.962718963623047
2016-11-01,19.7574462890625
2016-11-02,19.800209045410156
2016-11-03,19.85152816772461
2016-11-04,19.717531204223633
2016-11-07,19.894298553466797
2016-11-08,19.897144317626953
2016-11-09,20.270626068115234
2016-11-10,20.35330581665039
2016-11-11,20.307689666748047
2016-11-14,20.096715927124023
2016-11-15,20.361862182617188
2016-11-16,20.35330581665039
2016-11-17,19.726083755493164
2016-11-18,19.540773391723633
2016-11-21,19.77740478515625
2016-11-22,19.991228103637695
2016-11-23,20.193649291992188
2016-11-25,20.307689666748047
2016-11-28,20.296289443969727
2016-11-29,20.34760856628418
2016-11-30,20.079612731933594
2016-12-01,20.148038864135742
2016-12-02,20.207910537719727
2016-12-05,19.93990707397461
2016-12-06,20.059654235839844
2016-12-07,20.27213478088379
2016-12-08,20.197484970092773
2016-12-09,20.122825622558594
2016-12-12,20.579376220703125
2016-12-13,20.61671257019043
2016-12-14,20.484621047973633
2016-12-15,20.40996551513672
2016-12-16,20.381250381469727
2016-12-19,20.553539276123047
2016-12-20,20.62244987487793
2016-12-21,20.455913543701172
2016-12-22,19.982128143310547
2016-12-23,19.967769622802734
2016-12-27,20.013708114624023
2016-12-28,19.9017276763916
2016-12-29,19.88736915588379
2016-12-30,19.847171783447266
2017-01-03,19.715087890625
2017-01-04,19.829938888549805
2017-01-05,19.873008728027344
2017-01-06,19.600229263305664
2017-01-09,19.729442596435547
2017-01-10,19.591617584228516
2017-01-11,19.677751541137695
2017-01-12,19.51696014404297
2017-01-13,19.275758743286133
2017-01-17,19.646169662475586
2017-01-18,19.557153701782227
2017-01-19,19.416460037231445
2017-01-20,19.290117263793945
2017-01-23,19.13793182373047
2017-01-24,19.353288650512695
2017-01-25,19.20684814453125
2017-01-26,19.160903930664062
2017-01-27,18.853662490844727
2017-01-30,19.071889877319336
2017-01-31,19.163776397705078
2017-02-01,19.017332077026367
2017-02-02,19.152286529541016
2017-02-03,19.094860076904297
2017-02-06,19.066146850585938
2017-02-07,19.20684814453125
2017-02-08,19.47101593017578
2017-02-09,19.8356876373291
2017-02-10,19.53131103515625
2017-02-13,19.459529876708984
2017-02-14,19.715087890625
2017-02-15,19.723695755004883
2017-02-16,19.775388717651367
2017-02-17,19.918954849243164
2017-02-21,20.51620864868164
2017-02-22,20.590866088867188
2017-02-23,20.47600746154785
2017-02-24,20.786123275756836
2017-02-27,20.5994815826416
2017-02-28,20.36688995361328
2017-03-01,20.229066848754883
2017-03-02,20.318082809448242
2017-03-03,20.10846710205078
2017-03-06,20.065393447875977
2017-03-07,20.062524795532227
2017-03-08,20.189794540405273
2017-03-09,20.20714569091797
2017-03-10,20.276569366455078
2017-03-13,20.23318099975586
2017-03-14,20.455907821655273
2017-03-15,20.4154109954834
2017-03-16,20.37491798400879
2017-03-17,20.21582794189453
2017-03-20,20.24186134338379
2017-03-21,20.218719482421875
2017-03-22,20.31995391845703
2017-03-23,20.20714569091797
2017-03-24,20.13484001159668
2017-03-27,20.149301528930664
2017-03-28,20.340213775634766
2017-03-29,20.46169090270996
2017-03-30,20.707561492919922
2017-03-31,20.84929084777832
2017-04-03,20.776975631713867
2017-04-04,20.829038619995117
2017-04-05,20.724916458129883
2017-04-06,20.66127586364746
2017-04-07,21.086477279663086
2017-04-10,21.13275909423828
2017-04-11,21.239782333374023
2017-04-12,21.24267578125
2017-04-13,21.15878677368164
2017-04-17,21.257139205932617
2017-04-18,21.37283706665039
2017-04-19,21.424903869628906
2017-04-20,21.63605308532715
2017-04-21,21.676555633544922
2017-04-24,21.63027000427246
2017-04-25,21.70836639404297
2017-04-26,21.818286895751953
2017-04-27,21.82118034362793
2017-04-28,21.745969772338867
2017-05-01,21.76043128967285
2017-05-02,21.84432029724121
2017-05-03,21.913734436035156
2017-05-04,22.081504821777344
2017-05-05,22.127782821655273
2017-05-08,22.017871856689453
2017-05-09,22.19141960144043
2017-05-10,22.3341007232666
2017-05-11,22.16812515258789
2017-05-12,22.04583168029785
2017-05-15,22.214717864990234
2017-05-16,21.871112823486328
2017-05-17,21.874025344848633
2017-05-18,22.57870101928711
2017-05-19,22.93686294555664
2017-05-22,22.872793197631836
2017-05-23,22.855331420898438
2017-05-24,22.75632095336914
2017-05-25,22.802913665771484
2017-05-26,22.75049591064453
2017-05-30,22.75632095336914
2017-05-31,22.88735580444336
2017-06-01,23.23969078063965
2017-06-02,23.184371948242188
2017-06-05,23.370723724365234
2017-06-06,22.98345184326172
2017-06-07,23.047508239746094
2017-06-08,22.98345184326172
2017-06-09,23.126131057739258
2017-06-12,23.073715209960938
2017-06-13,23.15525245666504
2017-06-14,23.265901565551758
2017-06-15,22.977628707885742
2017-06-16,21.908967971801758
2017-06-19,21.98468017578125
2017-06-20,21.996328353881836
2017-06-21,22.200157165527344
2017-06-22,21.99049949645996
2017-06-23,21.79249382019043
2017-06-26,21.98468017578125
2017-06-27,22.133182525634766
2017-06-28,22.278776168823242
2017-06-29,22.109886169433594
2017-06-30,22.037094116210938
2017-07-03,21.943910598754883
2017-07-05,21.932260513305664
2017-07-06,21.97594451904297
2017-07-07,21.9351749420166
2017-07-10,21.323680877685547
2017-07-11,21.39356803894043
2017-07-12,21.530424118041992
2017-07-13,21.8536376953125
2017-07-14,22.22927474975586
2017-07-17,22.23801040649414
2017-07-18,22.188508987426758
2017-07-19,22.092418670654297
2017-07-20,22.136093139648438
2017-07-21,22.173946380615234
2017-07-24,22.389427185058594
2017-07-25,22.864057540893555
2017-07-26,22.974716186523438
2017-07-27,23.230958938598633
2017-07-28,23.23969078063965
2017-07-31,23.29210662841797
2017-08-01,23.440616607666016
2017-08-02,23.44934844970703
2017-08-03,23.548357009887695
2017-08-04,23.434791564941406
2017-08-07,23.667741775512695
2017-08-08,23.75800895690918
2017-08-09,23.913307189941406
2017-08-10,23.634944915771484
2017-08-11,23.558759689331055
2017-08-14,23.646657943725586
2017-08-15,23.66717529296875
2017-08-16,23.728710174560547
2017-08-17,23.3536434173584
2017-08-18,23.239370346069336
2017-08-21,23.356576919555664
2017-08-22,23.447406768798828
2017-08-23,23.429826736450195
2017-08-24,22.955137252807617
2017-08-25,23.040111541748047
2017-08-28,22.864301681518555
2017-08-29,23.081134796142578
2017-08-30,23.01373863220215
2017-08-31,22.87602424621582
2017-09-01,22.963924407958984
2017-09-05,23.382944107055664
2017-09-06,23.46499252319336
2017-09-07,23.476707458496094
2017-09-08,23.11336898803711
2017-09-11,23.171968460083008
2017-09-12,23.32727813720703
2017-09-13,23.40052032470703
2017-09-14,23.347787857055664
2017-09-15,23.552900314331055
2017-09-18,23.441547393798828
2017-09-19,23.45620346069336
2017-09-20,23.588058471679688
2017-09-21,23.444480895996094
2017-09-22,23.30382537841797
2017-09-25,23.192481994628906
2017-09-26,23.26280975341797
2017-09-27,23.23350715637207
2017-09-28,23.133878707885742
2017-09-29,22.89653205871582
2017-10-02,22.987367630004883
2017-10-03,23.21299934387207
2017-10-04,23.17490005493164
2017-10-05,23.268667221069336
2017-10-06,23.148527145385742
2017-10-09,23.596845626831055
2017-10-10,24.651721954345703
2017-10-11,25.12055206298828
2017-10-12,25.228967666625977
2017-10-13,25.381336212158203
2017-10-16,25.123483657836914
2017-10-17,25.193805694580078
2017-10-18,25.264127731323242
2017-10-19,25.316871643066406
2017-10-20,25.621610641479492
2017-10-23,25.97616958618164
2017-10-24,25.779844284057617
2017-10-25,25.92635154724121
2017-10-26,25.967378616333008
2017-10-27,25.83551788330078
2017-10-30,25.4780330657959
2017-10-31,25.58352279663086
2017-11-01,25.768123626708984
2017-11-02,26.02012825012207
2017-11-03,26.27797508239746
2017-11-06,25.990816116333008
2017-11-07,26.064069747924805
2017-11-08,26.44792366027832
2017-11-09,26.459646224975586
2017-11-10,26.64131736755371
2017-11-13,26.661834716796875
2017-11-14,26.691131591796875
2017-11-15,26.321928024291992
2017-11-16,29.190580368041992
2017-11-17,28.560596466064453
2017-11-20,28.563528060913086
2017-11-21,28.282228469848633
2017-11-22,28.249990463256836
2017-11-24,28.311532974243164
2017-11-27,28.311532974243164
2017-11-28,28.355485916137695
2017-11-29,28.586971282958984
2017-11-30,28.49026870727539
2017-12-01,28.525432586669922
2017-12-04,28.425811767578125
2017-12-05,28.666091918945312
2017-12-06,28.504919052124023
2017-12-07,28.50786781311035
2017-12-08,28.440113067626953
2017-12-11,28.55204963684082
2017-12-12,28.484302520751953
2017-12-13,28.796541213989258
2017-12-14,28.610971450805664
2017-12-15,28.605073928833008
2017-12-18,28.83777618408203
2017-12-19,29.102888107299805
2017-12-20,29.088157653808594
2017-12-21,28.88490867614746
2017-12-22,28.929096221923828
2017-12-26,29.208932876586914
2017-12-27,29.238384246826172
2017-12-28,29.27962875366211
2017-12-29,29.088157653808594
2018-01-02,29.041030883789062
2018-01-03,29.294349670410156
2018-01-04,29.32086753845215
2018-01-05,29.494657516479492
2018-01-08,29.930612564086914
2018-01-09,29.57124137878418
2018-01-10,29.35915756225586
2018-01-11,29.462257385253906
2018-01-12,29.712631225585938
2018-01-16,29.65961456298828
2018-01-17,30.251686096191406
2018-01-18,30.722984313964844
2018-01-19,30.808412551879883
2018-01-22,31.06174087524414
2018-01-23,31.194286346435547
2018-01-24,31.161888122558594
2018-01-25,31.400476455688477
2018-01-26,31.92776107788086
2018-01-29,32.269447326660156
2018-01-30,31.733339309692383
2018-01-31,31.400476455688477
2018-02-01,31.082353591918945
2018-02-02,30.7759952545166
2018-02-05,29.48287582397461
2018-02-06,29.72146987915039
2018-02-07,30.29587745666504
2018-02-08,29.462257385253906
2018-02-09,29.270784378051758
2018-02-12,29.32381820678711
2018-02-13,29.745033264160156
2018-02-14,29.957124710083008
2018-02-15,30.407800674438477
2018-02-16,30.8643798828125
2018-02-20,27.721385955810547
2018-02-21,26.958465576171875
2018-02-22,27.326671600341797
2018-02-23,27.36201286315918
2018-02-26,27.42976188659668
2018-02-27,26.958465576171875
2018-02-28,26.513673782348633
2018-03-01,26.239728927612305
2018-03-02,26.148420333862305
2018-03-05,26.50483512878418
2018-03-06,26.23383331298828
2018-03-07,25.845014572143555
2018-03-08,26.05243682861328
2018-03-09,26.289487838745117
2018-03-12,26.096885681152344
2018-03-13,26.165037155151367
2018-03-14,25.978357315063477
2018-03-15,25.930946350097656
2018-03-16,26.422834396362305
2018-03-19,25.91316795349121
2018-03-20,26.06132698059082
2018-03-21,26.12948226928711
2018-03-22,25.821306228637695
2018-03-23,25.311641693115234
2018-03-26,25.9279842376709
2018-03-27,25.498315811157227
2018-03-28,26.00798797607422
2018-03-29,26.36357879638672
2018-04-02,25.35015869140625
2018-04-03,25.72056007385254
2018-04-04,25.845012664794922
2018-04-05,26.01984214782715
2018-04-06,25.687965393066406
2018-04-09,25.56647300720215
2018-04-10,25.616853713989258
2018-04-11,25.45684051513672
2018-04-12,25.314598083496094
2018-04-13,25.489425659179688
2018-04-16,25.732410430908203
2018-04-17,26.046512603759766
2018-04-18,25.948726654052734
2018-04-19,26.043546676635742
2018-04-20,25.773900985717773
2018-04-23,25.513137817382812
2018-04-24,25.640552520751953
2018-04-25,25.830196380615234
2018-04-26,26.05836296081543
2018-04-27,25.865755081176758
2018-04-30,26.21245002746582
2018-05-01,25.90131378173828
2018-05-02,25.58424949645996
2018-05-03,25.55165672302246
2018-05-04,25.936870574951172
2018-05-07,25.326452255249023
2018-05-08,25.40645980834961
2018-05-09,24.612321853637695
2018-05-10,24.657052993774414
2018-05-11,24.8627986907959
2018-05-14,25.16396713256836
2018-05-15,25.202728271484375
2018-05-16,25.682815551757812
2018-05-17,25.193788528442383
2018-05-18,24.940324783325195
2018-05-21,25.199752807617188
2018-05-22,24.859821319580078
2018-05-23,24.752471923828125
2018-05-24,24.70476531982422
2018-05-25,24.58846664428711
2018-05-29,24.570575714111328
2018-05-30,25.08345603942871
2018-05-31,24.612319946289062
2018-06-01,24.74650764465332
2018-06-04,25.471094131469727
2018-06-05,25.232547760009766
2018-06-06,25.21466064453125
2018-06-07,25.330951690673828
2018-06-08,25.15502166748047
2018-06-11,25.137128829956055
2018-06-12,25.07748794555664
2018-06-13,25.07451629638672
2018-06-14,24.985055923461914
2018-06-15,24.958215713500977
2018-06-18,24.749492645263672
2018-06-19,24.93138885498047
2018-06-20,24.93138885498047
2018-06-21,25.11029052734375
2018-06-22,25.292186737060547
2018-06-25,25.784196853637695
2018-06-26,25.63808250427246
2018-06-27,25.909435272216797
2018-06-28,25.602296829223633
2018-06-29,25.539682388305664
2018-07-02,25.04767417907715
2018-07-03,25.178882598876953
2018-07-05,25.217641830444336
2018-07-06,25.199752807617188
2018-07-09,25.62317657470703
2018-07-10,26.004854202270508
2018-07-11,25.80208396911621
2018-07-12,25.799108505249023
2018-07-13,26.150968551635742
2018-07-16,26.133073806762695
2018-07-17,26.297075271606445
2018-07-18,26.26129722595215
2018-07-19,26.156930923461914
2018-07-20,26.258316040039062
2018-07-23,26.130090713500977
2018-07-24,26.228492736816406
2018-07-25,26.210599899291992
2018-07-26,26.30900001525879
2018-07-27,26.279186248779297
2018-07-30,26.502824783325195
2018-07-31,26.607196807861328
2018-08-01,26.311986923217773
2018-08-02,26.4670467376709
2018-08-03,26.717517852783203
2018-08-06,26.738393783569336
2018-08-07,26.768207550048828
2018-08-08,26.851703643798828
2018-08-09,26.695749282836914
2018-08-10,27.046653747558594
2018-08-13,26.88469123840332
2018-08-14,27.24759292602539
2018-08-15,27.058645248413086
2018-08-16,29.58396339416504
2018-08-17,29.34702491760254
2018-08-20,28.79218101501465
2018-08-21,28.81617546081543
2018-08-22,28.69320297241211
2018-08-23,28.546247482299805
2018-08-24,28.47726058959961
2018-08-27,28.354291915893555
2018-08-28,28.813175201416016
2018-08-29,28.6842041015625
2018-08-30,28.82216453552246
2018-08-31,28.750185012817383
2018-09-04,28.600229263305664
2018-09-05,28.978130340576172
2018-09-06,28.927141189575195
2018-09-07,28.74118423461914
2018-09-10,29.062105178833008
2018-09-11,28.984128952026367
2018-09-12,28.783172607421875
2018-09-13,28.52824592590332
2018-09-14,28.36928939819336
2018-09-17,28.438268661499023
2018-09-18,28.6212215423584
2018-09-19,28.56424331665039
2018-09-20,28.717199325561523
2018-09-21,28.762182235717773
2018-09-24,28.46826934814453
2018-09-25,28.52225112915039
2018-09-26,28.36928939819336
2018-09-27,28.231327056884766
2018-09-28,28.165348052978516
2018-10-01,28.31230354309082
2018-10-02,28.537248611450195
2018-10-03,28.213335037231445
2018-10-04,28.255325317382812
2018-10-05,27.98539924621582
2018-10-08,28.399280548095703
2018-10-09,29.116090774536133
2018-10-10,28.720195770263672
2018-10-11,28.168344497680664
2018-10-12,28.435270309448242
2018-10-15,28.138351440429688
2018-10-16,28.735187530517578
2018-10-17,28.960128784179688
2018-10-18,28.84316062927246
2018-10-19,29.137083053588867
2018-10-22,29.134090423583984
2018-10-23,29.332027435302734
2018-10-24,29.260051727294922
2018-10-25,29.745922088623047
2018-10-26,29.673938751220703
2018-10-29,29.931859970092773
2018-10-30,30.7176570892334
2018-10-31,30.07582664489746
2018-11-01,30.16580581665039
2018-11-02,30.39373207092285
2018-11-05,30.864612579345703
2018-11-06,30.99057388305664
2018-11-07,31.287508010864258
2018-11-08,31.4554500579834
2018-11-09,31.659404754638672
2018-11-12,31.152536392211914
2018-11-13,30.873605728149414
2018-11-14,30.45072364807129
2018-11-15,29.853897094726562
2018-11-16,29.29903793334961
2018-11-19,29.026111602783203
2018-11-20,28.240325927734375
2018-11-21,28.24332618713379
2018-11-23,28.52225112915039
2018-11-26,28.537248611450195
2018-11-27,28.504255294799805
2018-11-28,29.230056762695312
2018-11-29,29.17906951904297
2018-11-30,29.287038803100586
2018-12-03,29.6169490814209
2018-12-04,28.735187530517578
2018-12-06,28.578384399414062
2018-12-07,28.101926803588867
2018-12-10,28.328096389770508
2018-12-11,28.300954818725586
2018-12-12,28.077800750732422
2018-12-13,28.032569885253906
2018-12-14,27.697845458984375
2018-12-17,27.372161865234375
2018-12-18,27.46564292907715
2018-12-19,27.30582046508789
2018-12-20,26.31973648071289
2018-12-21,26.274499893188477
2018-12-24,25.87946319580078
2018-12-26,27.263608932495117
2018-12-27,27.619441986083984
2018-12-28,27.782276153564453
2018-12-31,28.089862823486328
2019-01-02,28.147157669067383
2019-01-03,28.002412796020508
2019-01-04,28.17731285095215
2019-01-07,28.50902557373047
2019-01-08,28.70805549621582
2019-01-09,28.614572525024414
2019-01-10,28.63568115234375
2019-01-11,28.599489212036133
2019-01-14,28.632661819458008
2019-01-15,29.024681091308594
2019-01-16,29.054845809936523
2019-01-17,29.172443389892578
2019-01-18,29.470985412597656
2019-01-22,29.39861297607422
2019-01-23,29.766504287719727
2019-01-24,29.660966873168945
2019-01-25,29.232757568359375
2019-01-28,29.26894760131836
2019-01-29,29.163393020629883
2019-01-30,28.587434768676758
2019-01-31,28.898027420043945
2019-02-01,28.30396842956543
2019-02-04,28.578384399414062
2019-02-05,28.82868003845215
2019-02-06,28.840734481811523
2019-02-07,29.169424057006836
2019-02-08,28.822641372680664
2019-02-11,29.009607315063477
2019-02-12,29.24180793762207
2019-02-13,29.534318923950195
2019-02-14,29.709209442138672
2019-02-15,30.15250587463379
2019-02-19,30.81892967224121
2019-02-20,30.11933135986328
2019-02-21,29.971569061279297
2019-02-22,30.019824981689453
2019-02-25,29.890155792236328
2019-02-26,29.760478973388672
2019-02-27,29.585582733154297
2019-02-28,29.850948333740234
2019-03-01,29.531295776367188
2019-03-04,29.507173538208008
2019-03-05,29.654930114746094
2019-03-06,29.630815505981445
2019-03-07,29.386552810668945
2019-03-08,29.428768157958984
2019-03-11,29.697160720825195
2019-03-12,29.663986206054688
2019-03-13,29.863004684448242
2019-03-14,29.77812385559082
2019-03-15,29.83875274658203
2019-03-18,30.214698791503906
2019-03-19,30.27230453491211
2019-03-20,29.905460357666016
2019-03-21,30.032793045043945
2019-03-22,29.796308517456055
2019-03-25,29.762954711914062
2019-03-26,29.808441162109375
2019-03-27,29.47191047668457
2019-03-28,29.44765281677246
2019-03-29,29.56892204284668
2019-04-01,29.656845092773438
2019-04-02,29.39004898071289
2019-04-03,29.465845108032227
2019-04-04,29.744770050048828
2019-04-05,29.96305274963379
2019-04-08,30.084325790405273
2019-04-09,29.920610427856445
2019-04-10,30.19649887084961
2019-04-11,30.560314178466797
2019-04-12,30.79073715209961
2019-04-15,31.054502487182617
