Date,COFORGE.NS
2016-07-05,92.42386627197266
2016-07-07,88.85568237304688
2016-07-08,87.71281433105469
2016-07-11,87.85240173339844
2016-07-12,87.94837951660156
2016-07-13,87.87858581542969
2016-07-14,86.77061462402344
2016-07-15,82.0421142578125
2016-07-18,82.46959686279297
2016-07-19,82.33872985839844
2016-07-20,81.82402801513672
2016-07-21,81.2656478881836
2016-07-22,82.67432403564453
2016-07-25,82.19287109375
2016-07-26,83.33407592773438
2016-07-27,82.04132080078125
2016-07-28,83.36078643798828
2016-07-29,80.24928283691406
2016-08-01,79.53602600097656
2016-08-02,78.87625885009766
2016-08-03,75.2922134399414
2016-08-04,75.84497833251953
2016-08-05,75.42591857910156
2016-08-08,75.19412994384766
2016-08-09,73.96378326416016
2016-08-10,72.6264419555664
2016-08-11,73.70521545410156
2016-08-12,73.30402374267578
2016-08-16,73.17920684814453
2016-08-17,72.70668029785156
2016-08-18,74.03511047363281
2016-08-19,75.03366088867188
2016-08-22,74.43629455566406
2016-08-23,73.53584289550781
2016-08-24,73.24162292480469
2016-08-25,71.69029998779297
2016-08-26,71.22669982910156
2016-08-29,69.75560760498047
2016-08-30,70.54910278320312
2016-08-31,71.32476043701172
2016-09-01,71.25343322753906
2016-09-02,71.43174743652344
2016-09-06,70.83439636230469
2016-09-07,71.29800415039062
2016-09-08,70.3351058959961
2016-09-09,71.8775405883789
2016-09-12,72.21632385253906
2016-09-14,73.28618621826172
2016-09-15,72.34114074707031
2016-09-16,72.85826110839844
2016-09-19,73.32186126708984
2016-09-20,72.68885040283203
2016-09-21,73.1078872680664
2016-09-22,73.52692413330078
2016-09-23,76.91482543945312
2016-09-26,78.61772918701172
2016-09-27,78.528564453125
2016-09-28,78.287841796875
2016-09-29,73.57148742675781
2016-09-30,74.70378112792969
2016-10-03,76.02326965332031
2016-10-04,75.96085357666016
2016-10-05,75.80931091308594
2016-10-06,75.02473449707031
2016-10-07,72.79583740234375
2016-10-10,74.08861541748047
2016-10-13,75.17630004882812
2016-10-14,78.5107421875
2016-10-17,73.33968353271484
2016-10-18,74.16883087158203
2016-10-19,76.0411148071289
2016-10-20,75.46159362792969
2016-10-21,76.3620834350586
2016-10-24,76.326416015625
2016-10-25,75.52400970458984
2016-10-26,75.45268249511719
2016-10-27,72.8939208984375
2016-10-28,72.54621124267578
2016-11-01,72.10932922363281
2016-11-02,72.35897827148438
2016-11-03,70.56692504882812
2016-11-04,71.85969543457031
2016-11-07,72.19849395751953
2016-11-08,72.61751556396484
2016-11-09,72.02909851074219
2016-11-10,72.58186340332031
2016-11-11,70.62934875488281
2016-11-15,71.19102478027344
2016-11-16,71.40499114990234
2016-11-17,71.72594451904297
2016-11-18,71.59221649169922
2016-11-21,71.14644622802734
2016-11-22,71.4228515625
2016-11-23,71.28910064697266
2016-11-24,71.34259796142578
2016-11-25,74.42737579345703
2016-11-28,75.345703125
2016-11-29,75.96085357666016
2016-11-30,75.81822204589844
2016-12-01,75.81822204589844
2016-12-02,75.47051239013672
2016-12-05,74.93557739257812
2016-12-06,75.88062286376953
2016-12-07,75.70230865478516
2016-12-08,76.25508880615234
2016-12-09,78.082763671875
2016-12-12,76.43340301513672
2016-12-13,76.84351348876953
2016-12-14,75.82713317871094
2016-12-15,76.23723602294922
2016-12-16,76.15702819824219
2016-12-19,75.49727630615234
2016-12-20,76.46907806396484
2016-12-21,77.23579406738281
2016-12-22,77.16448974609375
2016-12-23,76.65630340576172
2016-12-26,73.18812561035156
2016-12-27,75.55967712402344
2016-12-28,75.77364349365234
2016-12-29,75.63099670410156
2016-12-30,75.72908020019531
2017-01-02,76.02326965332031
2017-01-03,76.83460998535156
2017-01-04,77.89556121826172
2017-01-05,76.7721939086914
2017-01-06,75.363525390625
2017-01-09,76.70978546142578
2017-01-10,76.8613510131836
2017-01-11,76.60279846191406
2017-01-12,76.65630340576172
2017-01-13,75.85389709472656
2017-01-16,76.01436614990234
2017-01-17,74.11534881591797
2017-01-18,77.36062622070312
2017-01-19,78.5374755859375
2017-01-20,79.09024047851562
2017-01-23,78.81388092041016
2017-01-24,77.44976043701172
2017-01-25,77.77072143554688
2017-01-27,76.37989807128906
2017-01-30,75.44377136230469
2017-01-31,73.12571716308594
2017-02-01,72.86715698242188
2017-02-02,74.35607147216797
2017-02-03,75.55967712402344
2017-02-06,75.49727630615234
2017-02-07,75.25654602050781
2017-02-08,76.40666198730469
2017-02-09,75.50617980957031
2017-02-10,75.73799133300781
2017-02-13,76.28182220458984
2017-02-14,76.1302719116211
2017-02-15,74.56112670898438
2017-02-16,75.5507583618164
2017-02-17,75.79147338867188
2017-02-20,75.52400970458984
2017-02-21,74.70378112792969
2017-02-22,74.48088073730469
2017-02-23,75.40811157226562
2017-02-27,74.22232055664062
2017-02-28,74.21340942382812
2017-03-01,74.3382339477539
2017-03-02,72.85826110839844
2017-03-03,74.34715270996094
2017-03-06,74.3382339477539
2017-03-07,74.6413803100586
2017-03-08,74.46304321289062
2017-03-09,74.63246154785156
2017-03-10,74.4541244506836
2017-03-14,75.42591857910156
2017-03-15,74.39173889160156
2017-03-16,74.26689910888672
2017-03-17,75.72908020019531
2017-03-20,75.21195983886719
2017-03-21,74.4452133178711
2017-03-22,73.0008773803711
2017-03-23,73.61605834960938
2017-03-24,75.47942352294922
2017-03-27,75.80038452148438
2017-03-28,75.78256225585938
2017-03-29,75.88062286376953
2017-03-30,74.8999252319336
2017-03-31,77.67268371582031
2017-04-03,77.5567626953125
2017-04-05,77.23579406738281
2017-04-06,75.59534454345703
2017-04-07,78.95651245117188
2017-04-10,76.48690795898438
2017-04-11,76.0411148071289
2017-04-12,76.06784057617188
2017-04-13,76.01436614990234
2017-04-17,76.91482543945312
2017-04-18,76.71871185302734
2017-04-19,75.25654602050781
2017-04-20,76.00545501708984
2017-04-21,75.70230865478516
2017-04-24,76.51363372802734
2017-04-25,77.82422637939453
2017-04-26,81.76493835449219
2017-04-27,82.57625579833984
2017-04-28,81.81842803955078
2017-05-02,82.59407806396484
2017-05-03,83.91357421875
2017-05-04,85.40248107910156
2017-05-05,84.08296966552734
2017-05-08,87.20343017578125
2017-05-09,88.52296447753906
2017-05-10,94.02388000488281
2017-05-11,90.89448547363281
2017-05-12,94.04170227050781
2017-05-15,93.20362854003906
2017-05-16,94.35376739501953
2017-05-17,93.26604461669922
2017-05-18,91.56316375732422
2017-05-19,89.0757064819336
2017-05-22,86.86465454101562
2017-05-23,87.54224395751953
2017-05-24,85.92852020263672
2017-05-25,87.79188537597656
2017-05-26,89.2005386352539
2017-05-29,91.79498291015625
2017-05-30,93.45326232910156
2017-05-31,93.17688751220703
2017-06-01,95.71782684326172
2017-06-02,96.38650512695312
2017-06-05,99.13252258300781
2017-06-06,97.8308334350586
2017-06-07,95.50385284423828
2017-06-08,100.72840118408203
2017-06-09,102.26187133789062
2017-06-12,99.034423828125
2017-06-13,98.62431335449219
2017-06-14,100.87104797363281
2017-06-15,100.97803497314453
2017-06-16,101.34356689453125
2017-06-19,101.78042602539062
2017-06-20,102.81465148925781
2017-06-21,103.66162109375
2017-06-22,102.1548843383789
2017-06-23,100.4966049194336
2017-06-27,99.59611511230469
2017-06-28,102.93946838378906
2017-06-29,102.01226043701172
2017-06-30,102.96621704101562
2017-07-03,100.84430694580078
2017-07-04,100.78189086914062
2017-07-05,101.22769165039062
2017-07-06,99.07902526855469
2017-07-07,99.36430358886719
2017-07-10,100.9067153930664
2017-07-11,104.97222137451172
2017-07-12,103.1891098022461
2017-07-13,101.81611633300781
2017-07-14,100.37178039550781
2017-07-17,98.85610961914062
2017-07-18,97.77733612060547
2017-07-19,98.08047485351562
2017-07-20,97.23348999023438
2017-07-21,96.93927001953125
2017-07-24,95.76239776611328
2017-07-25,94.27350616455078
2017-07-26,93.06989288330078
2017-07-27,93.46219635009766
2017-07-28,92.34774780273438
2017-07-31,91.9197769165039
2017-08-01,90.16339111328125
2017-08-02,91.04605102539062
2017-08-03,89.52149963378906
2017-08-04,89.65524291992188
2017-08-07,89.08462524414062
2017-08-08,87.23019409179688
2017-08-09,86.02657318115234
2017-08-10,84.76056671142578
2017-08-11,85.51837921142578
2017-08-14,86.60608673095703
2017-08-16,87.52440643310547
2017-08-17,88.99546813964844
2017-08-18,88.5586166381836
2017-08-21,86.22271728515625
2017-08-22,86.338623046875
2017-08-23,88.43379211425781
2017-08-24,88.63882446289062
2017-08-28,88.2822265625
2017-08-29,88.84391784667969
2017-08-30,89.55714416503906
2017-08-31,88.89739227294922
2017-09-01,91.51860046386719
2017-09-04,91.01042175292969
2017-09-05,91.80387878417969
2017-09-06,91.35810089111328
2017-09-07,90.14559173583984
2017-09-08,88.3268051147461
2017-09-11,88.92414093017578
2017-09-12,90.03860473632812
2017-09-13,89.28076934814453
2017-09-14,90.46946716308594
2017-09-15,91.36556243896484
2017-09-18,91.85936737060547
2017-09-19,92.58171844482422
2017-09-20,97.37310028076172
2017-09-21,98.52523040771484
2017-09-22,94.98655700683594
2017-09-25,92.36225891113281
2017-09-26,94.04473876953125
2017-09-27,95.90094757080078
2017-09-28,100.18941497802734
2017-09-29,99.22015380859375
2017-10-03,100.56431579589844
2017-10-04,100.07052612304688
2017-10-05,102.80455780029297
2017-10-06,103.43550109863281
2017-10-09,103.93840789794922
2017-10-10,110.54027557373047
2017-10-11,108.57433319091797
2017-10-12,112.05816650390625
2017-10-13,114.01495361328125
2017-10-16,114.44471740722656
2017-10-17,115.86203002929688
2017-10-18,112.21360778808594
2017-10-19,111.89356994628906
2017-10-23,111.9850082397461
2017-10-24,111.24436950683594
2017-10-25,112.06729125976562
2017-10-26,111.39063262939453
2017-10-27,117.26102447509766
2017-10-30,117.46220397949219
2017-10-31,123.79889678955078
2017-11-01,119.62016296386719
2017-11-02,117.54447937011719
2017-11-03,118.6600570678711
2017-11-06,116.29176330566406
2017-11-07,116.90441131591797
2017-11-08,117.51705169677734
2017-11-09,120.70824432373047
2017-11-10,114.33499908447266
2017-11-13,116.16374206542969
2017-11-14,118.9709243774414
2017-11-15,115.48712921142578
2017-11-16,116.62095642089844
2017-11-17,117.44388580322266
2017-11-20,117.38904571533203
2017-11-21,116.52037048339844
2017-11-22,117.00497436523438
2017-11-23,119.97675323486328
2017-11-24,120.50708770751953
2017-11-27,117.05070495605469
2017-11-28,116.86785125732422
2017-11-29,115.68826293945312
2017-11-30,116.85870361328125
2017-12-01,115.45967102050781
2017-12-04,114.06067657470703
2017-12-05,116.73981475830078
2017-12-06,116.00830078125
2017-12-07,114.92020416259766
2017-12-08,115.3042221069336
2017-12-11,117.53534698486328
2017-12-12,115.41395568847656
2017-12-13,112.14958953857422
2017-12-14,113.03655242919922
2017-12-15,112.26846313476562
2017-12-18,112.89026641845703
2017-12-19,113.80462646484375
2017-12-20,117.02330017089844
2017-12-21,118.91606903076172
2017-12-22,117.78221893310547
2017-12-26,116.25519561767578
2017-12-27,117.07813262939453
2017-12-28,118.78804779052734
2017-12-29,117.9651107788086
2018-01-01,119.56524658203125
2018-01-02,117.50790405273438
2018-01-03,118.12968444824219
2018-01-04,119.44641876220703
2018-01-05,122.43643188476562
2018-01-08,128.75485229492188
2018-01-09,126.1671371459961
2018-01-10,131.51632690429688
2018-01-11,131.24197387695312
2018-01-12,128.25193786621094
2018-01-15,128.169677734375
2018-01-16,129.63267517089844
2018-01-17,129.12062072753906
2018-01-18,126.77064514160156
2018-01-19,133.14390563964844
2018-01-22,140.0384063720703
2018-01-23,143.33021545410156
2018-01-24,157.62208557128906
2018-01-25,167.16831970214844
2018-01-29,158.43592834472656
2018-01-30,157.0459747314453
2018-01-31,156.570556640625
2018-02-01,152.720947265625
2018-02-02,144.47320556640625
2018-02-05,151.19393920898438
2018-02-06,151.91632080078125
2018-02-07,153.26043701171875
2018-02-08,151.39512634277344
2018-02-09,151.7791748046875
2018-02-12,151.6145477294922
2018-02-14,151.87057495117188
2018-02-15,150.98362731933594
2018-02-16,150.01438903808594
2018-02-19,139.22459411621094
2018-02-20,138.6576690673828
2018-02-21,145.45159912109375
2018-02-22,150.42584228515625
2018-02-23,152.0168914794922
2018-02-26,151.84317016601562
2018-02-27,152.3003692626953
2018-02-28,152.61123657226562
2018-03-01,159.35940551757812
2018-03-05,160.92303466796875
2018-03-06,157.15574645996094
2018-03-07,160.69442749023438
2018-03-08,160.75845336914062
2018-03-09,160.7950439453125
2018-03-12,166.52822875976562
2018-03-13,165.23895263671875
2018-03-14,170.52410888671875
2018-03-15,180.82923889160156
2018-03-16,169.5548553466797
2018-03-19,161.2613525390625
2018-03-20,167.89065551757812
2018-03-21,173.6695556640625
2018-03-22,170.55152893066406
2018-03-23,163.4558868408203
2018-03-26,164.8640594482422
2018-03-27,162.37689208984375
2018-03-28,158.18898010253906
2018-04-02,161.1881866455078
2018-04-03,161.5264892578125
2018-04-04,158.4267120361328
2018-04-05,160.90476989746094
2018-04-06,165.22979736328125
2018-04-09,161.56307983398438
2018-04-10,162.00196838378906
2018-04-11,162.94378662109375
2018-04-12,167.56146240234375
2018-04-13,167.3694305419922
2018-04-16,166.537353515625
2018-04-17,171.00869750976562
2018-04-18,169.74685668945312
2018-04-19,171.1916046142578
2018-04-20,181.624755859375
2018-04-23,189.4061737060547
2018-04-24,182.1825408935547
2018-04-25,198.8792266845703
2018-04-26,210.29075622558594
2018-04-27,207.2093048095703
2018-04-30,212.5219268798828
2018-05-02,200.9457244873047
2018-05-03,193.868408203125
2018-05-04,188.03456115722656
2018-05-07,188.01629638671875
2018-05-08,193.83180236816406
2018-05-09,193.69464111328125
2018-05-10,189.68051147460938
2018-05-11,193.667236328125
2018-05-14,195.59658813476562
2018-05-15,193.18260192871094
2018-05-16,196.93157958984375
2018-05-17,193.26486206054688
2018-05-18,189.34214782714844
2018-05-21,191.8201446533203
2018-05-22,191.8201446533203
2018-05-23,196.36463928222656
2018-05-24,199.1901092529297
2018-05-25,205.33477783203125
2018-05-28,195.3588104248047
2018-05-29,199.52847290039062
2018-05-30,199.01637268066406
2018-05-31,204.2924346923828
2018-06-01,202.48190307617188
2018-06-04,198.5409393310547
2018-06-05,186.43443298339844
2018-06-06,192.094482421875
2018-06-07,195.44114685058594
2018-06-08,196.1634979248047
2018-06-11,198.37631225585938
2018-06-12,205.8285675048828
2018-06-13,205.005615234375
2018-06-14,206.29489135742188
2018-06-15,207.2093048095703
2018-06-18,203.30490112304688
2018-06-19,201.9150390625
2018-06-20,207.2093048095703
2018-06-21,204.51187133789062
2018-06-22,201.39378356933594
2018-06-25,200.41539001464844
2018-06-26,202.93914794921875
2018-06-27,199.17185974121094
2018-06-28,193.97811889648438
2018-06-29,200.7811737060547
2018-07-02,202.02471923828125
2018-07-03,203.40541076660156
2018-07-04,203.25914001464844
2018-07-05,200.0679473876953
2018-07-06,196.0812225341797
2018-07-09,201.50352478027344
2018-07-10,204.639892578125
2018-07-11,206.32232666015625
2018-07-12,207.9042205810547
2018-07-13,207.94082641601562
2018-07-16,207.48362731933594
2018-07-17,203.8626251220703
2018-07-18,204.82273864746094
2018-07-19,201.695556640625
2018-07-20,203.49688720703125
2018-07-23,206.24920654296875
2018-07-24,222.90020751953125
2018-07-25,224.8843994140625
2018-07-26,230.71824645996094
2018-07-27,228.61509704589844
2018-07-30,224.42721557617188
2018-07-31,224.3723602294922
2018-08-01,228.39566040039062
2018-08-02,227.2617950439453
2018-08-03,236.57028198242188
2018-08-06,238.49957275390625
2018-08-07,231.9800567626953
2018-08-08,236.2319793701172
2018-08-09,231.24850463867188
2018-08-10,232.9310302734375
2018-08-13,235.84791564941406
2018-08-14,244.5712127685547
2018-08-16,239.98092651367188
2018-08-17,243.45558166503906
2018-08-20,240.62103271484375
2018-08-21,251.63937377929688
2018-08-23,248.37498474121094
2018-08-24,244.8912353515625
2018-08-27,245.57701110839844
2018-08-28,245.3849639892578
2018-08-29,243.03501892089844
2018-08-30,247.8995819091797
2018-08-31,257.2536315917969
2018-09-03,252.61770629882812
2018-09-04,249.51797485351562
2018-09-05,246.31764221191406
2018-09-06,248.01844787597656
2018-09-07,250.8072509765625
2018-09-10,256.52227783203125
2018-09-11,241.3434295654297
2018-09-12,244.4232635498047
2018-09-14,246.7818145751953
2018-09-17,248.97381591796875
2018-09-18,241.78732299804688
2018-09-19,235.55352783203125
2018-09-21,224.5194549560547
2018-09-24,227.25714111328125
2018-09-25,224.5379180908203
2018-09-26,215.98265075683594
2018-09-27,207.04806518554688
2018-09-28,202.94151306152344
2018-10-01,215.8993682861328
2018-10-03,223.1968994140625
2018-10-04,221.5690155029297
2018-10-05,215.08544921875
2018-10-08,208.1764678955078
2018-10-09,206.63189697265625
2018-10-10,220.7643585205078
2018-10-11,195.37582397460938
2018-10-12,193.29483032226562
2018-10-15,202.59010314941406
2018-10-16,210.75692749023438
2018-10-17,220.4129180908203
2018-10-19,229.0514678955078
2018-10-22,230.35556030273438
2018-10-23,226.52647399902344
2018-10-24,226.41551208496094
2018-10-25,218.5353240966797
2018-10-26,220.4961700439453
2018-10-29,231.7151641845703
2018-10-30,223.8165283203125
2018-10-31,227.07217407226562
2018-11-01,221.4025115966797
2018-11-02,219.78395080566406
2018-11-05,221.7355194091797
2018-11-06,215.8900909423828
2018-11-07,216.5006103515625
2018-11-09,216.53756713867188
2018-11-12,220.54237365722656
2018-11-13,217.3329620361328
2018-11-14,212.3662872314453
2018-11-15,212.13502502441406
2018-11-16,208.7036895751953
2018-11-19,209.58233642578125
2018-11-20,205.07801818847656
2018-11-21,200.84202575683594
2018-11-22,195.37582397460938
2018-11-26,199.3529052734375
2018-11-27,202.76580810546875
2018-11-28,202.87680053710938
2018-11-29,200.8975067138672
2018-11-30,201.5911865234375
2018-12-03,204.09764099121094
2018-12-04,206.41917419433594
2018-12-05,205.80874633789062
2018-12-06,199.79689025878906
2018-12-07,201.55416870117188
2018-12-10,195.3480987548828
2018-12-11,204.90232849121094
2018-12-12,205.51275634765625
2018-12-13,207.61228942871094
2018-12-14,210.7199249267578
2018-12-17,214.1975555419922
2018-12-18,208.50015258789062
2018-12-19,209.6470947265625
2018-12-20,208.56495666503906
2018-12-21,205.85496520996094
2018-12-24,206.69662475585938
2018-12-26,207.1498565673828
2018-12-27,212.69000244140625
2018-12-28,213.53163146972656
2018-12-31,212.59750366210938
2019-01-01,213.00445556640625
2019-01-02,213.33743286132812
2019-01-03,209.51756286621094
2019-01-04,207.67703247070312
2019-01-07,211.13613891601562
2019-01-08,208.1394805908203
2019-01-09,214.99298095703125
2019-01-10,213.0876922607422
2019-01-11,214.95599365234375
2019-01-14,219.70074462890625
2019-01-15,219.40475463867188
2019-01-16,223.75177001953125
2019-01-17,226.0732879638672
2019-01-18,226.55422973632812
2019-01-21,234.7581024169922
2019-01-22,239.6138153076172
2019-01-23,235.8402557373047
2019-01-24,240.6034698486328
2019-01-25,239.4936065673828
2019-01-28,238.80918884277344
2019-01-29,241.43589782714844
2019-01-30,237.90277099609375
2019-01-31,242.4625244140625
2019-02-01,244.0718231201172
2019-02-04,242.29598999023438
2019-02-05,244.65451049804688
2019-02-06,239.85427856445312
2019-02-07,243.1469268798828
2019-02-08,242.1665496826172
2019-02-11,245.03375244140625
2019-02-12,239.71551513671875
2019-02-14,241.46360778808594
2019-02-15,233.814697265625
2019-02-18,237.38482666015625
2019-02-19,236.33042907714844
2019-02-20,238.94793701171875
2019-02-21,239.29014587402344
2019-02-22,237.56976318359375
2019-02-25,243.4613800048828
2019-02-26,243.53541564941406
2019-02-27,244.21060180664062
2019-02-28,244.30308532714844
2019-03-01,244.80250549316406
2019-03-05,242.98965454101562
2019-03-06,243.56317138671875
2019-03-07,244.80250549316406
2019-03-08,242.98046875
2019-03-11,245.61639404296875
2019-03-12,245.14471435546875
2019-03-13,246.5690155029297
2019-03-14,244.20132446289062
2019-03-15,247.25347900390625
2019-03-18,243.53541564941406
2019-03-19,246.4857940673828
2019-03-20,245.65341186523438
2019-03-22,245.44068908691406
2019-03-25,243.7203369140625
2019-03-26,241.79656982421875
2019-03-27,243.36888122558594
2019-03-28,246.7540740966797
2019-04-01,246.7540740966797
2019-04-02,249.92649841308594
2019-04-03,247.7529296875
2019-04-04,245.21875
2019-04-05,249.3622589111328
2019-04-08,240.78843688964844
2019-04-09,240.20574951171875
2019-04-10,240.1132049560547
2019-04-11,240.18722534179688
2019-04-12,240.0670623779297
2019-04-15,239.27162170410156
2019-04-16,239.92832946777344
2019-04-18,243.15615844726562
2019-04-22,244.00706481933594
2019-04-23,241.14913940429688
2019-04-24,242.25901794433594
2019-04-25,240.7236785888672
2019-04-26,243.06373596191406
2019-04-30,239.27162170410156
2019-05-02,237.2553253173828
2019-05-03,234.47137451171875
2019-05-06,232.99151611328125
2019-05-07,232.30709838867188
2019-05-08,228.83872985839844
2019-05-09,227.63641357421875
2019-05-10,230.24456787109375
2019-05-13,231.03074645996094
2019-05-14,232.2331085205078
2019-05-15,233.07479858398438
2019-05-16,234.7025909423828
2019-05-17,233.5649871826172
2019-05-20,234.66563415527344
2019-05-21,239.05885314941406
2019-05-22,237.5142822265625
2019-05-23,237.0980987548828
2019-05-24,234.57308959960938
2019-05-27,236.12692260742188
2019-05-28,234.46212768554688
2019-05-29,237.7085723876953
2019-05-30,241.9908447265625
2019-05-31,241.71337890625
2019-06-03,242.61050415039062
2019-06-04,241.52841186523438
2019-06-06,242.71224975585938
2019-06-07,244.61753845214844
2019-06-10,247.25347900390625
