Date,CROMPTON.NS
2017-05-12,219.44142150878906
2017-05-15,223.5791473388672
2017-05-16,227.01956176757812
2017-05-17,225.810791015625
2017-05-18,214.42027282714844
2017-05-19,207.30703735351562
2017-05-22,209.1201934814453
2017-05-23,202.053466796875
2017-05-24,202.8903045654297
2017-05-25,202.98329162597656
2017-05-26,209.02723693847656
2017-05-29,207.5859832763672
2017-05-30,204.33155822753906
2017-05-31,207.353515625
2017-06-01,216.00100708007812
2017-06-02,225.4388427734375
2017-06-05,218.92999267578125
2017-06-06,219.81333923339844
2017-06-07,218.83702087402344
2017-06-08,221.16159057617188
2017-06-09,218.55804443359375
2017-06-12,208.46932983398438
2017-06-13,208.00439453125
2017-06-14,206.00526428222656
2017-06-15,204.09910583496094
2017-06-16,204.05259704589844
2017-06-19,204.7034912109375
2017-06-20,204.42453002929688
2017-06-21,204.5175323486328
2017-06-22,204.5175323486328
2017-06-23,203.9131622314453
2017-06-27,204.8894805908203
2017-06-28,204.56402587890625
2017-06-29,203.49472045898438
2017-06-30,210.5614776611328
2017-07-03,211.67724609375
2017-07-04,208.93421936035156
2017-07-05,211.5377960205078
2017-07-06,210.3289794921875
2017-07-07,210.7938995361328
2017-07-10,209.07373046875
2017-07-11,204.93592834472656
2017-07-12,206.2842254638672
2017-07-13,205.5868377685547
2017-07-14,200.9376678466797
2017-07-17,199.86830139160156
2017-07-18,193.54547119140625
2017-07-19,190.10507202148438
2017-07-20,192.821533203125
2017-07-21,191.65061950683594
2017-07-24,193.10252380371094
2017-07-25,191.32278442382812
2017-07-26,192.212646484375
2017-07-27,195.95947265625
2017-07-28,195.67845153808594
2017-07-31,204.85821533203125
2017-08-01,202.1885986328125
2017-08-02,201.62655639648438
2017-08-03,200.97085571289062
2017-08-04,202.04808044433594
2017-08-07,202.75059509277344
2017-08-08,202.0949249267578
2017-08-09,202.32911682128906
2017-08-10,202.79745483398438
2017-08-11,209.91644287109375
2017-08-14,210.8999786376953
2017-08-16,210.80633544921875
2017-08-17,208.60504150390625
2017-08-18,210.9468231201172
2017-08-21,211.4619903564453
2017-08-22,203.59364318847656
2017-08-23,200.92404174804688
2017-08-24,200.45567321777344
2017-08-28,205.3265838623047
2017-08-29,202.51644897460938
2017-08-30,205.8417510986328
2017-08-31,205.2797393798828
2017-09-01,204.1556854248047
2017-09-04,203.96832275390625
2017-09-05,203.35948181152344
2017-09-06,202.75059509277344
2017-09-07,202.79745483398438
2017-09-08,201.9075927734375
2017-09-11,201.39239501953125
2017-09-12,203.64048767089844
2017-09-13,206.8253173828125
2017-09-14,204.81137084960938
2017-09-15,203.64048767089844
2017-09-18,205.4670867919922
2017-09-19,205.09239196777344
2017-09-20,208.46453857421875
2017-09-21,204.2025146484375
2017-09-22,197.5987091064453
2017-09-25,193.94557189941406
2017-09-26,197.5987091064453
2017-09-27,194.4139404296875
2017-09-28,194.7417755126953
2017-09-29,195.6316375732422
2017-10-03,204.0151824951172
2017-10-04,200.7366943359375
2017-10-05,201.9075927734375
2017-10-06,208.8392333984375
2017-10-09,203.40631103515625
2017-10-10,199.2379608154297
2017-10-11,200.03414916992188
2017-10-12,197.97340393066406
2017-10-13,196.89617919921875
2017-10-16,200.45567321777344
2017-10-17,198.2075958251953
2017-10-18,198.86328125
2017-10-19,202.65695190429688
2017-10-23,208.08985900878906
2017-10-24,206.07595825195312
2017-10-25,207.15313720703125
2017-10-26,202.70379638671875
2017-10-27,205.37339782714844
2017-10-30,210.24427795410156
2017-10-31,207.15313720703125
2017-11-01,202.79745483398438
2017-11-02,205.09239196777344
2017-11-03,204.1556854248047
2017-11-06,209.40127563476562
2017-11-07,214.59999084472656
2017-11-08,215.63034057617188
2017-11-09,224.81011962890625
2017-11-10,235.5354461669922
2017-11-13,228.5569610595703
2017-11-14,232.5379638671875
2017-11-15,225.27847290039062
2017-11-16,227.94810485839844
2017-11-17,228.60377502441406
2017-11-20,230.05567932128906
2017-11-21,228.69744873046875
2017-11-22,227.76072692871094
2017-11-23,232.3974609375
2017-11-24,247.1974639892578
2017-11-27,245.2772216796875
2017-11-28,238.2987060546875
2017-11-29,247.01014709472656
2017-11-30,248.97718811035156
2017-12-01,251.08482360839844
2017-12-04,253.8480682373047
2017-12-05,257.3606872558594
2017-12-06,256.9391784667969
2017-12-07,252.6304168701172
2017-12-08,252.34933471679688
2017-12-11,244.62149047851562
2017-12-12,244.94935607910156
2017-12-13,240.45314025878906
2017-12-14,243.40379333496094
2017-12-15,242.98223876953125
2017-12-18,245.41770935058594
2017-12-19,244.1999969482422
2017-12-20,255.25314331054688
2017-12-21,254.83163452148438
2017-12-22,251.41265869140625
2017-12-26,251.55313110351562
2017-12-27,253.5670928955078
2017-12-28,251.17843627929688
2017-12-29,258.06329345703125
2018-01-01,253.47341918945312
2018-01-02,260.21771240234375
2018-01-03,262.4189758300781
2018-01-04,265.041748046875
2018-01-05,261.34173583984375
2018-01-08,256.6113586425781
2018-01-09,258.6253356933594
2018-01-10,253.3797607421875
2018-01-11,255.39364624023438
2018-01-12,255.01901245117188
2018-01-15,248.93040466308594
2018-01-16,257.3606872558594
2018-01-17,252.34933471679688
2018-01-18,248.4620361328125
2018-01-19,245.93289184570312
2018-01-22,244.29367065429688
2018-01-23,247.57212829589844
2018-01-24,234.87974548339844
2018-01-25,222.56201171875
2018-01-29,226.49618530273438
2018-01-30,226.82400512695312
2018-01-31,233.38099670410156
2018-02-01,237.3619842529297
2018-02-02,230.10252380371094
2018-02-05,238.25189208984375
2018-02-06,226.82400512695312
2018-02-07,227.5265655517578
2018-02-08,227.62022399902344
2018-02-09,229.02529907226562
2018-02-12,222.9835205078125
2018-02-14,220.36074829101562
2018-02-15,216.94175720214844
2018-02-16,213.33541870117188
2018-02-19,216.56707763671875
2018-02-20,218.76834106445312
2018-02-21,220.12657165527344
2018-02-22,216.0987091064453
2018-02-23,218.15945434570312
2018-02-26,217.9721221923828
2018-02-27,217.9721221923828
2018-02-28,217.7847900390625
2018-03-01,217.92529296875
2018-03-05,219.84556579589844
2018-03-06,220.5012664794922
2018-03-07,221.20379638671875
2018-03-08,224.57594299316406
2018-03-09,225.65313720703125
2018-03-12,219.61138916015625
2018-03-13,212.72659301757812
2018-03-14,211.41517639160156
2018-03-15,208.27720642089844
2018-03-16,213.28860473632812
2018-03-19,205.8417510986328
2018-03-20,209.77593994140625
2018-03-21,217.73794555664062
2018-03-22,224.0607452392578
2018-03-23,227.15188598632812
2018-03-26,219.61138916015625
2018-03-27,217.5974578857422
2018-03-28,221.76580810546875
2018-04-02,217.8784637451172
2018-04-03,217.1291046142578
2018-04-04,214.78732299804688
2018-04-05,219.2366943359375
2018-04-06,216.23922729492188
2018-04-09,224.81011962890625
2018-04-10,222.56201171875
2018-04-11,220.68862915039062
2018-04-12,221.20379638671875
2018-04-13,217.83164978027344
2018-04-16,210.9468231201172
2018-04-17,209.82278442382812
2018-04-18,211.88351440429688
2018-04-19,213.80380249023438
2018-04-20,215.1151885986328
2018-04-23,216.1455535888672
2018-04-24,217.22276306152344
2018-04-25,213.42910766601562
2018-04-26,214.92782592773438
2018-04-27,218.20631408691406
2018-04-30,221.06329345703125
2018-05-02,219.658203125
2018-05-03,220.6417694091797
2018-05-04,229.5873260498047
2018-05-07,233.14682006835938
2018-05-08,234.17718505859375
2018-05-09,230.33668518066406
2018-05-10,222.00001525878906
2018-05-11,219.51771545410156
2018-05-14,220.31393432617188
2018-05-15,215.1151885986328
2018-05-16,215.8645477294922
2018-05-17,231.6949462890625
2018-05-18,230.10252380371094
2018-05-21,225.9341583251953
2018-05-22,228.4632568359375
2018-05-23,225.04428100585938
2018-05-24,221.3911590576172
2018-05-25,216.37973022460938
2018-05-28,212.6328887939453
2018-05-29,212.0708465576172
2018-05-30,207.99620056152344
2018-05-31,212.39871215820312
2018-06-01,208.60504150390625
2018-06-04,209.68226623535156
2018-06-05,211.74302673339844
2018-06-06,210.7594757080078
2018-06-07,210.8999786376953
2018-06-08,211.83668518066406
2018-06-11,219.33035278320312
2018-06-12,219.89239501953125
2018-06-13,216.8949432373047
2018-06-14,212.86708068847656
2018-06-15,208.74554443359375
2018-06-18,203.9215087890625
2018-06-19,204.10885620117188
2018-06-20,204.1556854248047
2018-06-21,208.5582275390625
2018-06-22,210.9468231201172
2018-06-25,214.36581420898438
2018-06-26,209.07339477539062
2018-06-27,205.42027282714844
2018-06-28,206.12278747558594
2018-06-29,211.88351440429688
2018-07-02,210.66578674316406
2018-07-03,211.83668518066406
2018-07-04,212.25820922851562
2018-07-05,214.83416748046875
2018-07-06,213.80380249023438
2018-07-09,212.82025146484375
2018-07-10,214.78732299804688
2018-07-11,220.17340087890625
2018-07-12,220.59494018554688
2018-07-13,217.55062866210938
2018-07-16,218.0189666748047
2018-07-17,212.67974853515625
2018-07-18,218.39366149902344
2018-07-19,217.68580627441406
2018-07-20,222.02725219726562
2018-07-23,227.02935791015625
2018-07-24,227.2653045654297
2018-07-25,223.1125946044922
2018-07-26,226.69903564453125
2018-07-27,231.18203735351562
2018-07-30,225.89683532714844
2018-07-31,229.43605041503906
2018-08-01,229.6719970703125
2018-08-02,229.1529083251953
2018-08-03,236.89198303222656
2018-08-06,243.49853515625
2018-08-07,245.95242309570312
2018-08-08,248.0287628173828
2018-08-09,247.0849609375
2018-08-10,251.00173950195312
2018-08-13,251.89830017089844
2018-08-14,248.5478515625
2018-08-16,247.415283203125
2018-08-17,247.60401916503906
2018-08-20,250.7185516357422
2018-08-21,248.83094787597656
2018-08-23,250.05792236328125
2018-08-24,249.20849609375
2018-08-27,247.9343719482422
2018-08-28,233.21121215820312
2018-08-29,235.14596557617188
2018-08-30,234.20217895507812
2018-08-31,236.3729248046875
2018-09-03,236.32571411132812
2018-09-04,220.6587677001953
2018-09-05,209.4748077392578
2018-09-06,205.03900146484375
2018-09-07,207.82318115234375
2018-09-10,208.53102111816406
2018-09-11,206.4546661376953
2018-09-12,204.8502655029297
2018-09-14,208.53102111816406
2018-09-17,209.1444854736328
2018-09-18,215.27915954589844
2018-09-19,213.53311157226562
2018-09-21,218.01614379882812
2018-09-24,207.58724975585938
2018-09-25,207.35128784179688
2018-09-26,206.36029052734375
2018-09-27,212.02305603027344
2018-09-28,211.31521606445312
2018-10-01,207.25692749023438
2018-10-03,199.8953399658203
2018-10-04,200.1312713623047
2018-10-05,199.37620544433594
2018-10-08,193.38314819335938
2018-10-09,190.97647094726562
2018-10-10,191.35398864746094
2018-10-11,188.75856018066406
2018-10-12,195.60105895996094
2018-10-15,190.07986450195312
2018-10-16,188.05072021484375
2018-10-17,187.86196899414062
2018-10-19,185.17214965820312
2018-10-22,187.437255859375
2018-10-23,186.8237762451172
2018-10-24,191.96743774414062
2018-10-25,188.19229125976562
2018-10-26,185.87998962402344
2018-10-29,190.7405242919922
2018-10-30,194.61007690429688
2018-10-31,201.2637939453125
2018-11-01,203.1514129638672
2018-11-02,206.02996826171875
2018-11-05,203.62330627441406
2018-11-06,199.9897003173828
2018-11-07,203.1514129638672
2018-11-09,202.67950439453125
2018-11-12,199.18746948242188
2018-11-13,194.89320373535156
2018-11-14,195.03477478027344
2018-11-15,192.15621948242188
2018-11-16,193.1000213623047
2018-11-19,192.15621948242188
2018-11-20,192.5337371826172
2018-11-21,192.06182861328125
2018-11-22,191.44837951660156
2018-11-26,193.43032836914062
2018-11-27,192.62811279296875
2018-11-28,198.52682495117188
2018-11-29,204.0008087158203
2018-11-30,204.75584411621094
2018-12-03,207.68161010742188
2018-12-04,207.35128784179688
2018-12-05,207.68161010742188
2018-12-06,208.90853881835938
2018-12-07,206.7850341796875
2018-12-10,203.0570068359375
2018-12-11,208.0591278076172
2018-12-12,210.4185791015625
2018-12-13,214.80726623535156
2018-12-14,212.91966247558594
2018-12-17,212.11744689941406
2018-12-18,215.84542846679688
2018-12-19,215.75103759765625
2018-12-20,212.6365203857422
2018-12-21,210.5601806640625
2018-12-24,211.64552307128906
2018-12-26,214.4297332763672
2018-12-27,212.35337829589844
2018-12-28,211.4095916748047
2018-12-31,215.23196411132812
2019-01-01,221.13064575195312
2019-01-02,218.67678833007812
2019-01-03,216.08135986328125
2019-01-04,212.68370056152344
2019-01-07,214.2881622314453
2019-01-08,214.80726623535156
2019-01-09,216.1757354736328
2019-01-10,216.83639526367188
2019-01-11,215.51510620117188
2019-01-14,214.71287536621094
2019-01-15,212.91966247558594
2019-01-16,214.52410888671875
2019-01-17,215.37351989746094
2019-01-18,216.3173065185547
2019-01-21,210.08828735351562
2019-01-22,210.93768310546875
2019-01-23,207.49285888671875
2019-01-24,206.4546661376953
2019-01-25,203.29298400878906
2019-01-28,213.1555938720703
2019-01-29,202.72666931152344
2019-01-30,204.283935546875
2019-01-31,201.92446899414062
2019-02-01,201.8772735595703
2019-02-04,200.36721801757812
2019-02-05,198.715576171875
2019-02-06,202.91543579101562
2019-02-07,208.1063232421875
2019-02-08,201.16941833496094
2019-02-11,200.178466796875
2019-02-12,196.49766540527344
2019-02-14,196.26171875
2019-02-15,189.46641540527344
2019-02-18,182.95423889160156
2019-02-19,184.55868530273438
2019-02-20,189.37203979492188
2019-02-21,197.96055603027344
2019-02-22,197.72459411621094
2019-02-25,199.28182983398438
2019-02-26,191.4955291748047
2019-02-27,199.9897003173828
2019-02-28,198.1964874267578
2019-03-01,197.96055603027344
2019-03-05,204.51988220214844
2019-03-06,206.50184631347656
2019-03-07,206.50184631347656
2019-03-08,208.1534881591797
2019-03-11,216.7420196533203
2019-03-12,216.7420196533203
2019-03-13,212.54212951660156
2019-03-14,214.2881622314453
2019-03-15,215.18478393554688
2019-03-18,209.85232543945312
2019-03-19,209.7107391357422
2019-03-20,211.12644958496094
2019-03-22,208.34228515625
2019-03-25,203.3401641845703
2019-03-26,202.58511352539062
2019-03-27,202.58511352539062
2019-03-28,208.1534881591797
2019-04-01,217.5914306640625
2019-04-02,210.8433074951172
2019-04-03,216.03416442871094
2019-04-04,219.43182373046875
2019-04-05,218.58241271972656
2019-04-08,214.0994110107422
2019-04-09,211.456787109375
2019-04-10,214.8544158935547
2019-04-11,221.46096801757812
2019-04-12,219.2430877685547
2019-04-15,221.60255432128906
2019-04-16,219.7149658203125
2019-04-18,224.0092315673828
2019-04-22,220.56439208984375
2019-04-23,223.9148406982422
2019-04-24,220.98907470703125
2019-04-25,221.8385009765625
2019-04-26,217.49703979492188
2019-04-30,224.29237365722656
2019-05-02,222.074462890625
2019-05-03,218.7239990234375
2019-05-06,217.025146484375
2019-05-07,209.61636352539062
2019-05-08,212.9668426513672
2019-05-09,214.4297332763672
2019-05-10,210.6073760986328
2019-05-13,205.84121704101562
2019-05-14,207.7288055419922
2019-05-15,202.16041564941406
2019-05-16,200.1312713623047
2019-05-17,202.16041564941406
2019-05-20,215.60948181152344
2019-05-21,210.5601806640625
2019-05-22,206.69061279296875
2019-05-23,208.62539672851562
2019-05-24,210.8905029296875
2019-05-27,219.80934143066406
2019-05-28,223.3013916015625
2019-05-29,223.49014282226562
2019-05-30,223.3013916015625
2019-05-31,224.33953857421875
2019-06-03,229.53042602539062
2019-06-04,234.15499877929688
2019-06-06,227.0765380859375
2019-06-07,227.02935791015625
2019-06-10,230.1910400390625
2019-06-11,234.20217895507812
2019-06-12,226.55746459960938
2019-06-13,220.80032348632812
2019-06-14,219.52621459960938
2019-06-17,213.95782470703125
2019-06-18,218.488037109375
2019-06-19,216.55323791503906
2019-06-20,222.1216583251953
2019-06-21,226.51028442382812
2019-06-24,219.2430877685547
2019-06-25,217.7329864501953
2019-06-26,222.82949829101562
2019-06-27,216.7891845703125
2019-06-28,218.95993041992188
2019-07-01,218.95993041992188
2019-07-02,224.38674926757812
2019-07-03,221.36659240722656
2019-07-04,220.42282104492188
2019-07-05,218.91273498535156
2019-07-08,218.95993041992188
2019-07-09,214.99600219726562
2019-07-10,213.1555938720703
2019-07-11,213.43873596191406
2019-07-12,216.2700958251953
2019-07-15,213.43873596191406
2019-07-16,219.1958770751953
2019-07-17,217.8745880126953
2019-07-18,221.92074584960938
2019-07-19,219.20742797851562
2019-07-22,214.68524169921875
2019-07-23,217.58897399902344
2019-07-24,219.0170135498047
2019-07-25,214.44723510742188
2019-07-26,214.49481201171875
2019-07-29,217.3985595703125
2019-07-30,219.30264282226562
2019-07-31,218.9217987060547
2019-08-01,217.2081298828125
2019-08-02,219.15980529785156
2019-08-05,214.30441284179688
2019-08-06,218.20779418945312
2019-08-07,217.0653533935547
2019-08-08,216.11329650878906
2019-08-09,218.39817810058594
2019-08-13,216.16091918945312
2019-08-14,216.446533203125
2019-08-16,215.63726806640625
2019-08-19,220.44509887695312
2019-08-20,216.9225311279297
2019-08-21,215.1136474609375
2019-08-22,212.8287811279297
2019-08-23,214.44723510742188
2019-08-26,215.68487548828125
2019-08-27,215.44686889648438
2019-08-28,215.4944610595703
2019-08-29,215.1136474609375
2019-08-30,219.44544982910156
2019-09-03,219.4930419921875
2019-09-04,217.16055297851562
2019-09-05,219.8738555908203
2019-09-06,222.682373046875
2019-09-09,221.1591339111328
2019-09-11,220.87350463867188
2019-09-12,224.0152587890625
2019-09-13,227.39500427246094
2019-09-16,228.2518310546875
2019-09-17,228.44223022460938
2019-09-18,228.34701538085938
2019-09-19,225.6337127685547
2019-09-20,239.48590087890625
2019-09-23,255.52781677246094
2019-09-24,251.3388214111328
2019-09-25,247.62588500976562
2019-09-26,246.57858276367188
2019-09-27,246.53102111816406
2019-09-30,238.29586791992188
2019-10-01,234.6781005859375
2019-10-03,232.29800415039062
2019-10-04,233.34524536132812
2019-10-07,241.8660125732422
2019-10-09,247.14984130859375
2019-10-10,245.24574279785156
2019-10-11,244.15089416503906
2019-10-14,241.43759155273438
2019-10-15,241.0091552734375
2019-10-16,246.76902770996094
2019-10-17,250.86279296875
2019-10-18,253.33807373046875
2019-10-22,252.76686096191406
2019-10-23,250.05352783203125
2019-10-24,242.86566162109375
2019-10-25,242.53244018554688
2019-10-27,244.0081024169922
2019-10-29,242.19923400878906
2019-10-30,237.4866180419922
2019-10-31,236.96299743652344
2019-11-01,240.96157836914062
2019-11-04,242.72283935546875
2019-11-05,237.2010040283203
2019-11-06,237.01060485839844
2019-11-07,242.86566162109375
2019-11-08,245.19813537597656
2019-11-11,247.29263305664062
2019-11-13,246.67381286621094
2019-11-14,247.76866149902344
2019-11-15,247.5782470703125
2019-11-18,252.10043334960938
2019-11-19,252.2908935546875
2019-11-20,244.8173370361328
2019-11-21,239.48590087890625
2019-11-22,242.43722534179688
2019-11-25,239.91433715820312
2019-11-26,238.10543823242188
2019-11-27,232.44081115722656
2019-11-28,235.67774963378906
2019-11-29,242.43722534179688
2019-12-02,239.91433715820312
2019-12-03,234.82090759277344
2019-12-04,243.2464599609375
2019-12-05,241.81838989257812
2019-12-06,235.77294921875
2019-12-09,235.2493438720703
2019-12-10,231.3935546875
2019-12-11,231.34596252441406
2019-12-12,231.44117736816406
2019-12-13,233.392822265625
2019-12-16,230.7747039794922
2019-12-17,231.29835510253906
2019-12-18,233.58323669433594
2019-12-19,234.34487915039062
2019-12-20,231.15554809570312
2019-12-23,231.9647674560547
2019-12-24,233.77366638183594
2019-12-26,231.34596252441406
2019-12-27,231.15554809570312
2019-12-30,229.9654998779297
2019-12-31,228.34701538085938
2020-01-01,230.86993408203125
2020-01-02,229.01345825195312
2020-01-03,229.10865783691406
2020-01-06,226.53814697265625
2020-01-07,228.01382446289062
2020-01-08,228.1566162109375
2020-01-09,227.29978942871094
2020-01-10,227.10935974121094
2020-01-13,228.6326446533203
2020-01-14,230.96514892578125
2020-01-15,234.34487915039062
2020-01-16,234.53530883789062
2020-01-17,242.00880432128906
2020-01-20,242.91323852539062
2020-01-21,242.86566162109375
2020-01-22,248.43511962890625
2020-01-23,247.62588500976562
2020-01-24,249.81556701660156
2020-01-27,249.3395538330078
2020-01-28,246.24539184570312
2020-01-29,245.86456298828125
2020-01-30,254.24249267578125
2020-01-31,270.80804443359375
2020-02-03,273.6642150878906
2020-02-04,270.284423828125
2020-02-05,274.85418701171875
2020-02-06,270.0464172363281
2020-02-07,270.9984436035156
2020-02-10,267.95196533203125
2020-02-11,260.7164611816406
2020-02-12,268.7611389160156
2020-02-13,264.7149658203125
2020-02-14,268.3803405761719
2020-02-17,276.56787109375
2020-02-18,272.47412109375
2020-02-19,276.2822570800781
2020-02-20,276.9963073730469
2020-02-24,273.9021911621094
2020-02-25,273.1405334472656
2020-02-26,273.8070068359375
2020-02-27,269.7608337402344
