Date,CERA.NS
2016-06-28,2217.534912109375
2016-06-29,2278.09814453125
2016-06-30,2256.312255859375
2016-07-01,2286.973388671875
2016-07-04,2301.307373046875
2016-07-05,2338.756103515625
2016-07-07,2334.9111328125
2016-07-08,2328.124267578125
2016-07-11,2342.7431640625
2016-07-12,2339.467529296875
2016-07-13,2338.47119140625
2016-07-14,2353.04833984375
2016-07-15,2341.853271484375
2016-07-18,2330.563232421875
2016-07-19,2343.04443359375
2016-07-20,2282.211181640625
2016-07-21,2271.20703125
2016-07-22,2286.689453125
2016-07-25,2309.98388671875
2016-07-26,2275.97119140625
2016-07-27,2266.8720703125
2016-07-28,2287.97509765625
2016-07-29,2247.2451171875
2016-08-01,2259.631103515625
2016-08-02,2262.4892578125
2016-08-03,2248.103271484375
2016-08-04,2269.77783203125
2016-08-05,2291.262451171875
2016-08-08,2310.793701171875
2016-08-09,2308.17333984375
2016-08-10,2290.453125
2016-08-11,2267.062744140625
2016-08-12,2268.778076171875
2016-08-16,2286.213134765625
2016-08-17,2288.8330078125
2016-08-18,2284.449951171875
2016-08-19,2287.689208984375
2016-08-22,2277.3046875
2016-08-23,2262.01318359375
2016-08-24,2265.34765625
2016-08-25,2259.9169921875
2016-08-26,2266.919921875
2016-08-29,2286.2607421875
2016-08-30,2286.498779296875
2016-08-31,2292.691650390625
2016-09-01,2265.014404296875
2016-09-02,2257.725830078125
2016-09-06,2301.361572265625
2016-09-07,2326.656982421875
2016-09-08,2293.8349609375
2016-09-09,2264.156982421875
2016-09-12,2244.95947265625
2016-09-14,2258.4404296875
2016-09-15,2286.2607421875
2016-09-16,2262.775390625
2016-09-19,2252.24755859375
2016-09-20,2257.3447265625
2016-09-21,2276.8759765625
2016-09-22,2282.1162109375
2016-09-23,2280.544189453125
2016-09-26,2267.3486328125
2016-09-27,2249.579833984375
2016-09-28,2262.632568359375
2016-09-29,2253.628662109375
2016-09-30,2267.396240234375
2016-10-03,2254.20068359375
2016-10-04,2346.998291015625
2016-10-05,2354.2392578125
2016-10-06,2419.45458984375
2016-10-07,2455.32568359375
2016-10-10,2548.64697265625
2016-10-13,2519.445556640625
2016-10-14,2515.634521484375
2016-10-17,2468.092529296875
2016-10-18,2462.6142578125
2016-10-19,2448.751708984375
2016-10-20,2457.755126953125
2016-10-21,2441.653564453125
2016-10-24,2450.466552734375
2016-10-25,2464.281005859375
2016-10-26,2446.46484375
2016-10-27,2447.084228515625
2016-10-28,2471.33154296875
2016-11-01,2584.8515625
2016-11-02,2568.3212890625
2016-11-03,2616.435302734375
2016-11-04,2590.4248046875
2016-11-07,2578.420654296875
2016-11-08,2581.659912109375
2016-11-09,2389.919921875
2016-11-10,2279.543701171875
2016-11-11,2088.89892578125
2016-11-15,1870.5291748046875
2016-11-16,1898.8260498046875
2016-11-17,1840.803466796875
2016-11-18,1885.296875
2016-11-21,1804.837158203125
2016-11-22,1830.180419921875
2016-11-23,1935.1256103515625
2016-11-24,1886.4876708984375
2016-11-25,1881.247802734375
2016-11-28,1925.0740966796875
2016-11-29,1934.458740234375
2016-11-30,1974.85498046875
2016-12-01,2029.447509765625
2016-12-02,2001.0556640625
2016-12-05,2045.977294921875
2016-12-06,2094.234375
2016-12-07,2132.0107421875
2016-12-08,2122.2451171875
2016-12-09,2040.070556640625
2016-12-12,1998.2926025390625
2016-12-13,2004.676025390625
2016-12-14,1994.1483154296875
2016-12-15,1982.4771728515625
2016-12-16,1970.9962158203125
2016-12-19,1946.463134765625
2016-12-20,1911.7357177734375
2016-12-21,1874.911865234375
2016-12-22,1855.5235595703125
2016-12-23,1825.892822265625
2016-12-26,1807.505126953125
2016-12-27,1803.5987548828125
2016-12-28,1885.106201171875
2016-12-29,1904.2091064453125
2016-12-30,1924.8358154296875
2017-01-02,1904.2562255859375
2017-01-03,1948.6068115234375
2017-01-04,1950.6077880859375
2017-01-05,1955.2762451171875
2017-01-06,1981.57177734375
2017-01-09,2002.246337890625
2017-01-10,1993.8145751953125
2017-01-11,1981.2386474609375
2017-01-12,1994.1959228515625
2017-01-13,1952.5606689453125
2017-01-16,1937.6026611328125
2017-01-17,1950.9410400390625
2017-01-18,1970.37744140625
2017-01-19,1945.9390869140625
2017-01-20,2009.2967529296875
2017-01-23,2034.830322265625
2017-01-24,2066.128173828125
2017-01-25,2074.988525390625
2017-01-27,1998.8165283203125
2017-01-30,2067.462158203125
2017-01-31,2051.694091796875
2017-02-01,2095.37744140625
2017-02-02,2128.628173828125
2017-02-03,2199.1318359375
2017-02-06,2232.525390625
2017-02-07,2305.839111328125
2017-02-08,2364.052490234375
2017-02-09,2454.3251953125
2017-02-10,2466.377197265625
2017-02-13,2441.463134765625
2017-02-14,2450.514404296875
2017-02-15,2383.77392578125
2017-02-16,2348.474609375
2017-02-17,2379.867919921875
2017-02-20,2352.2861328125
2017-02-21,2383.726318359375
2017-02-22,2378.105712890625
2017-02-23,2384.489013671875
2017-02-27,2345.044921875
2017-02-28,2329.944091796875
2017-03-01,2309.745849609375
2017-03-02,2333.374267578125
2017-03-03,2336.946533203125
2017-03-06,2322.322021484375
2017-03-07,2332.945068359375
2017-03-08,2261.20361328125
2017-03-09,2378.91552734375
2017-03-10,2412.833251953125
2017-03-14,2453.42041015625
2017-03-15,2477.477294921875
2017-03-16,2498.389892578125
2017-03-17,2519.112548828125
2017-03-20,2560.318603515625
2017-03-21,2527.162841796875
2017-03-22,2482.8125
2017-03-23,2485.528076171875
2017-03-24,2539.5009765625
2017-03-27,2575.5146484375
2017-03-28,2619.9599609375
2017-03-29,2683.55615234375
2017-03-30,2826.802001953125
2017-03-31,2873.724609375
2017-04-03,2782.689453125
2017-04-05,2834.471435546875
2017-04-06,2770.065673828125
2017-04-07,2721.142333984375
2017-04-10,2684.794921875
2017-04-11,2755.393310546875
2017-04-12,2723.0478515625
2017-04-13,2688.08154296875
2017-04-17,2704.992919921875
2017-04-18,2676.36328125
2017-04-19,2699.896240234375
2017-04-20,2759.966796875
2017-04-21,2805.460693359375
2017-04-24,2927.650146484375
2017-04-25,2915.740966796875
2017-04-26,2911.549072265625
2017-04-27,2944.418701171875
2017-04-28,2964.045166015625
2017-05-02,2935.224853515625
2017-05-03,2923.886962890625
2017-05-04,2877.249755859375
2017-05-05,2875.106201171875
2017-05-08,2848.3818359375
2017-05-09,2906.546875
2017-05-10,2909.26220703125
2017-05-11,2865.86474609375
2017-05-12,2814.03515625
2017-05-15,2892.065185546875
2017-05-16,2916.884033203125
2017-05-17,2879.72705078125
2017-05-18,2864.577880859375
2017-05-19,2827.51611328125
2017-05-22,2737.434326171875
2017-05-23,2765.778564453125
2017-05-24,2693.941650390625
2017-05-25,2764.968994140625
2017-05-26,2781.54638671875
2017-05-29,2812.367919921875
2017-05-30,2827.2783203125
2017-05-31,2951.754638671875
2017-06-01,2850.620849609375
2017-06-02,2840.9501953125
2017-06-05,2869.3896484375
2017-06-06,2870.81884765625
2017-06-07,2914.45458984375
2017-06-08,2901.8310546875
2017-06-09,2871.1044921875
2017-06-12,2853.62158203125
2017-06-13,2875.391845703125
2017-06-14,2885.9677734375
2017-06-15,2867.627197265625
2017-06-16,2870.199462890625
2017-06-19,2836.424560546875
2017-06-20,2851.239990234375
2017-06-21,2820.70458984375
2017-06-22,2819.179931640625
2017-06-23,2840.044921875
2017-06-27,2734.052001953125
2017-06-28,2812.367919921875
2017-06-29,2811.0341796875
2017-06-30,2757.441650390625
2017-07-03,2797.552734375
2017-07-04,2854.860107421875
2017-07-05,2859.1474609375
2017-07-06,2840.14013671875
2017-07-07,2859.29052734375
2017-07-10,2880.861083984375
2017-07-11,2888.9921875
2017-07-12,2844.51123046875
2017-07-13,2853.646728515625
2017-07-14,2884.01806640625
2017-07-17,2888.083251953125
2017-07-18,2899.992919921875
2017-07-19,2886.26611328125
2017-07-20,2843.028564453125
2017-07-21,2805.770263671875
2017-07-24,2860.10400390625
2017-07-25,2880.335205078125
2017-07-26,2879.187255859375
2017-07-27,2848.959716796875
2017-07-28,2845.993896484375
2017-07-31,2814.857666015625
2017-08-01,2784.582275390625
2017-08-02,2780.03857421875
2017-08-03,2750.815185546875
2017-08-04,2699.351806640625
2017-08-07,2744.453857421875
2017-08-08,2791.5654296875
2017-08-09,2769.70751953125
2017-08-10,2683.185791015625
2017-08-11,2611.873046875
2017-08-14,2654.5361328125
2017-08-16,2678.0205078125
2017-08-17,2681.272705078125
2017-08-18,2708.439208984375
2017-08-21,2669.650390625
2017-08-22,2665.058349609375
2017-08-23,2832.98486328125
2017-08-24,2798.022216796875
2017-08-28,2826.623779296875
2017-08-29,2820.262451171875
2017-08-30,2747.371826171875
2017-08-31,2754.1630859375
2017-09-01,2826.575927734375
2017-09-04,2821.6015625
2017-09-05,2797.256591796875
2017-09-06,2794.148193359375
2017-09-07,2801.6572265625
2017-09-08,2833.319580078125
2017-09-11,2835.4716796875
2017-09-12,2864.264404296875
2017-09-13,2846.711669921875
2017-09-14,2958.821533203125
2017-09-15,2953.9912109375
2017-09-18,3062.2275390625
2017-09-19,3091.68994140625
2017-09-20,3085.23291015625
2017-09-21,3108.2861328125
2017-09-22,3051.3701171875
2017-09-25,3061.892578125
2017-09-26,3049.744140625
2017-09-27,3048.97900390625
2017-09-28,3047.8310546875
2017-09-29,3127.1787109375
2017-10-03,3165.967529296875
2017-10-04,3195.621337890625
2017-10-05,3158.55419921875
2017-10-06,3084.515625
2017-10-09,2989.86279296875
2017-10-10,3048.070068359375
2017-10-11,3024.346923828125
2017-10-12,3058.59228515625
2017-10-13,3064.140380859375
2017-10-16,3090.446533203125
2017-10-17,3039.5087890625
2017-10-18,3023.007568359375
2017-10-19,3016.26416015625
2017-10-23,2941.5078125
2017-10-24,3045.91748046875
2017-10-25,3041.708984375
2017-10-26,3063.279541015625
2017-10-27,2996.5107421875
2017-10-30,3031.042724609375
2017-10-31,3112.303955078125
2017-11-01,3076.28857421875
2017-11-02,3142.43603515625
2017-11-03,3086.955078125
2017-11-06,3177.6376953125
2017-11-07,3188.3037109375
2017-11-08,3157.550048828125
2017-11-09,3247.2763671875
2017-11-10,3329.68505859375
2017-11-13,3368.90478515625
2017-11-14,3358.764892578125
2017-11-15,3348.338623046875
2017-11-16,3329.4462890625
2017-11-17,3330.115478515625
2017-11-20,3463.1748046875
2017-11-21,3442.8955078125
2017-11-22,3432.372802734375
2017-11-23,3419.172119140625
2017-11-24,3389.5185546875
2017-11-27,3439.26025390625
2017-11-28,3476.80615234375
2017-11-29,3495.650390625
2017-11-30,3588.007080078125
2017-12-01,3554.049072265625
2017-12-04,3594.70361328125
2017-12-05,3555.38818359375
2017-12-06,3515.45166015625
2017-12-07,3496.94189453125
2017-12-08,3601.35107421875
2017-12-11,3557.6357421875
2017-12-12,3484.553955078125
2017-12-13,3443.99560546875
2017-12-14,3400.471923828125
2017-12-15,3504.690185546875
2017-12-18,3542.857177734375
2017-12-19,3621.15283203125
2017-12-20,3569.402099609375
2017-12-21,3552.183837890625
2017-12-22,3630.766357421875
2017-12-26,3594.7509765625
2017-12-27,3580.498291015625
2017-12-28,3575.66748046875
2017-12-29,3566.484375
2018-01-01,3561.98876953125
2018-01-02,3610.917236328125
2018-01-03,3566.67626953125
2018-01-04,3593.125
2018-01-05,3628.853271484375
2018-01-08,3557.87548828125
2018-01-09,3628.1357421875
2018-01-10,3568.8759765625
2018-01-11,3627.896484375
2018-01-12,3612.30419921875
2018-01-15,3591.35546875
2018-01-16,3572.41552734375
2018-01-17,3552.901123046875
2018-01-18,3481.014892578125
2018-01-19,3469.918701171875
2018-01-22,3468.292236328125
2018-01-23,3475.945068359375
2018-01-24,3461.0224609375
2018-01-25,3428.0205078125
2018-01-29,3430.412109375
2018-01-30,3380.38330078125
2018-01-31,3322.032470703125
2018-02-01,3287.50048828125
2018-02-02,3196.099609375
2018-02-05,3084.65869140625
2018-02-06,3014.25537109375
2018-02-07,3120.673828125
2018-02-08,3188.4951171875
2018-02-09,3233.693115234375
2018-02-12,3255.55078125
2018-02-14,3216.522705078125
2018-02-15,3321.26708984375
2018-02-16,3240.149658203125
2018-02-19,3250.86328125
2018-02-20,3204.469482421875
2018-02-21,3129.95263671875
2018-02-22,3085.0419921875
2018-02-23,3095.085693359375
2018-02-26,3055.10107421875
2018-02-27,3176.68115234375
2018-02-28,3213.60498046875
2018-03-01,3227.905517578125
2018-03-05,3155.6845703125
2018-03-06,3148.701416015625
2018-03-07,3061.60546875
2018-03-08,3060.505615234375
2018-03-09,3008.8505859375
2018-03-12,3045.3916015625
2018-03-13,3065.33642578125
2018-03-14,3115.460693359375
2018-03-15,3155.77978515625
2018-03-16,3143.201171875
2018-03-19,3146.023193359375
2018-03-20,3147.458251953125
2018-03-21,3143.15380859375
2018-03-22,3085.281005859375
2018-03-23,3064.714599609375
2018-03-26,3124.308837890625
2018-03-27,3281.3779296875
2018-03-28,3305.77099609375
2018-04-02,3218.148681640625
2018-04-03,3185.673095703125
2018-04-04,3239.193115234375
2018-04-05,3223.60107421875
2018-04-06,3192.656005859375
2018-04-09,3184.4775390625
2018-04-10,3114.503662109375
2018-04-11,3267.029541015625
2018-04-12,3199.39990234375
2018-04-13,3149.179931640625
2018-04-16,3095.324951171875
2018-04-17,3068.732177734375
2018-04-18,3058.401123046875
2018-04-19,3041.0869140625
2018-04-20,3039.843994140625
2018-04-23,3005.550537109375
2018-04-24,2973.26611328125
2018-04-25,3061.701171875
2018-04-26,3060.88818359375
2018-04-27,3076.336669921875
2018-04-30,3028.60400390625
2018-05-02,3094.1767578125
2018-05-03,2965.23095703125
2018-05-04,2909.558349609375
2018-05-07,2868.760498046875
2018-05-08,2924.48095703125
2018-05-09,2887.2705078125
2018-05-10,2830.115478515625
2018-05-11,2843.17236328125
2018-05-14,2809.2138671875
2018-05-15,2779.70361328125
2018-05-16,2815.52734375
2018-05-17,2787.930419921875
2018-05-18,2778.986083984375
2018-05-21,2716.905029296875
2018-05-22,2728.670654296875
2018-05-23,2765.450439453125
2018-05-24,2727.044921875
2018-05-25,2744.97998046875
2018-05-28,2738.571044921875
2018-05-29,2757.1767578125
2018-05-30,2730.535888671875
2018-05-31,2684.716064453125
2018-06-01,2696.338623046875
2018-06-04,2683.089599609375
2018-06-05,2672.28076171875
2018-06-06,2700.739013671875
2018-06-07,2756.4111328125
2018-06-08,2697.582275390625
2018-06-11,2723.60107421875
2018-06-12,2757.51171875
2018-06-13,2777.2646484375
2018-06-14,2763.298095703125
2018-06-15,2788.69580078125
2018-06-18,2772.6728515625
2018-06-19,2759.47216796875
2018-06-20,2724.939697265625
2018-06-21,2719.104736328125
2018-06-22,2759.137451171875
2018-06-25,2735.46240234375
2018-06-26,2697.343017578125
2018-06-27,2653.388427734375
2018-06-28,2665.68017578125
2018-06-29,2658.793212890625
2018-07-02,2656.927734375
2018-07-03,2656.114501953125
2018-07-04,2617.22998046875
2018-07-05,2603.40771484375
2018-07-06,2596.18505859375
2018-07-09,2660.6103515625
2018-07-10,2672.47216796875
2018-07-11,2638.6572265625
2018-07-12,2626.843505859375
2018-07-13,2675.24609375
2018-07-16,2573.3232421875
2018-07-17,2629.71337890625
2018-07-18,2589.106689453125
2018-07-19,2581.0712890625
2018-07-20,2558.2568359375
2018-07-23,2582.745361328125
2018-07-24,2535.06005859375
2018-07-25,2546.06103515625
2018-07-26,2582.41064453125
2018-07-27,2572.94091796875
2018-07-30,2614.169189453125
2018-07-31,2577.914306640625
2018-08-01,2645.927001953125
2018-08-02,2681.224609375
2018-08-03,2815.288330078125
2018-08-06,2956.574462890625
2018-08-07,2964.369873046875
2018-08-08,2918.024169921875
2018-08-09,2810.170654296875
2018-08-10,2703.369140625
2018-08-13,2674.7197265625
2018-08-14,2678.2744140625
2018-08-16,2617.22216796875
2018-08-17,2594.550048828125
2018-08-20,2610.8818359375
2018-08-21,2687.401123046875
2018-08-23,2663.384033203125
2018-08-24,2629.80712890625
2018-08-27,2625.86865234375
2018-08-28,2627.885986328125
2018-08-29,2625.2919921875
2018-08-30,2626.829345703125
2018-08-31,2631.34423828125
2018-09-03,2610.25732421875
2018-09-04,2606.22216796875
2018-09-05,2562.558349609375
2018-09-06,2557.707275390625
2018-09-07,2566.785888671875
2018-09-10,2541.327392578125
2018-09-11,2486.711669921875
2018-09-12,2465.000244140625
2018-09-14,2477.969482421875
2018-09-17,2470.1875
2018-09-18,2474.895263671875
2018-09-19,2480.5634765625
2018-09-21,2439.109375
2018-09-24,2488.585205078125
2018-09-25,2478.449951171875
2018-09-26,2500.738037109375
2018-09-27,2521.344970703125
2018-09-28,2466.2490234375
2018-10-01,2383.869384765625
2018-10-03,2355.9130859375
2018-10-04,2355.000732421875
2018-10-05,2354.52001953125
2018-10-08,2347.074462890625
2018-10-09,2362.398193359375
2018-10-10,2369.458984375
2018-10-11,2369.2666015625
2018-10-12,2361.62939453125
2018-10-15,2359.083251953125
2018-10-16,2325.266845703125
2018-10-17,2316.044189453125
2018-10-19,2311.336669921875
2018-10-22,2335.066162109375
2018-10-23,2272.236572265625
2018-10-24,2254.895751953125
2018-10-25,2228.188720703125
2018-10-26,2221.944091796875
2018-10-29,2304.900146484375
2018-10-30,2285.878662109375
2018-10-31,2376.6640625
2018-11-01,2352.886962890625
2018-11-02,2352.886962890625
2018-11-05,2326.852294921875
2018-11-06,2306.82177734375
2018-11-07,2328.62939453125
2018-11-09,2297.55078125
2018-11-12,2287.12744140625
2018-11-13,2306.67724609375
2018-11-14,2331.847900390625
2018-11-15,2335.930419921875
2018-11-16,2373.637939453125
2018-11-19,2332.135986328125
2018-11-20,2311.432861328125
2018-11-21,2317.677490234375
2018-11-22,2307.87841796875
2018-11-26,2309.8955078125
2018-11-27,2326.083740234375
2018-11-28,2283.62060546875
2018-11-29,2252.734130859375
2018-11-30,2267.0966796875
2018-12-03,2258.1142578125
2018-12-04,2262.53369140625
2018-12-05,2261.14013671875
2018-12-06,2256.91357421875
2018-12-07,2244.76025390625
2018-12-10,2207.72607421875
2018-12-11,2209.071044921875
2018-12-12,2241.10986328125
2018-12-13,2258.546630859375
2018-12-14,2260.8525390625
2018-12-17,2261.716552734375
2018-12-18,2257.009521484375
2018-12-19,2287.415771484375
2018-12-20,2350.197265625
2018-12-21,2327.092529296875
2018-12-24,2323.537841796875
2018-12-26,2283.332275390625
2018-12-27,2283.6689453125
2018-12-28,2267.529052734375
2018-12-31,2280.018310546875
2019-01-01,2274.4462890625
2019-01-02,2262.24560546875
2019-01-03,2284.82177734375
2019-01-04,2368.498046875
2019-01-07,2505.733642578125
2019-01-08,2555.593505859375
2019-01-09,2522.353759765625
2019-01-10,2507.27099609375
2019-01-11,2435.5546875
2019-01-14,2472.733642578125
2019-01-15,2542.0478515625
2019-01-16,2519.279541015625
2019-01-17,2508.423583984375
2019-01-18,2578.362060546875
2019-01-21,2571.925537109375
2019-01-22,2458.17919921875
2019-01-23,2467.40185546875
2019-01-24,2475.37548828125
2019-01-25,2411.345458984375
2019-01-28,2383.91748046875
2019-01-29,2435.794677734375
2019-01-30,2382.908447265625
2019-01-31,2334.48974609375
2019-02-01,2337.37158203125
2019-02-04,2279.8740234375
2019-02-05,2229.533447265625
2019-02-06,2232.7998046875
2019-02-07,2260.659912109375
2019-02-08,2218.9658203125
2019-02-11,2208.638671875
2019-02-12,2119.48583984375
2019-02-14,2173.62109375
2019-02-15,2146.193359375
2019-02-18,2094.60400390625
2019-02-19,2076.25439453125
2019-02-20,2115.066650390625
2019-02-21,2104.7392578125
2019-02-22,2120.927001953125
2019-02-25,2225.45068359375
2019-02-26,2231.310791015625
2019-02-27,2296.15771484375
2019-02-28,2310.952880859375
2019-03-01,2372.9658203125
2019-03-05,2402.554931640625
2019-03-06,2397.99169921875
2019-03-07,2469.0830078125
2019-03-08,2469.178955078125
2019-03-11,2497.66357421875
2019-03-12,2500.16162109375
2019-03-13,2518.894775390625
2019-03-14,2507.991455078125
2019-03-15,2529.94287109375
2019-03-18,2595.41455078125
2019-03-19,2591.81201171875
2019-03-20,2592.00390625
2019-03-22,2576.152587890625
2019-03-25,2549.012939453125
2019-03-26,2546.082763671875
2019-03-27,2566.305419921875
2019-03-28,2646.2353515625
2019-04-01,2882.1337890625
2019-04-02,2799.6103515625
2019-04-03,2751.287353515625
2019-04-04,2675.2001953125
2019-04-05,2667.9951171875
2019-04-08,2788.7548828125
2019-04-09,2767.0908203125
2019-04-10,2722.082275390625
2019-04-11,2638.5498046875
2019-04-12,2672.55810546875
2019-04-15,2697.82470703125
2019-04-16,2698.689208984375
2019-04-18,2689.70654296875
2019-04-22,2711.61083984375
2019-04-23,2735.48388671875
2019-04-24,2746.867919921875
2019-04-25,2736.204345703125
2019-04-26,2730.632568359375
2019-04-30,2689.898681640625
2019-05-02,2656.0341796875
2019-05-03,2708.48828125
2019-05-06,2703.300537109375
2019-05-07,2657.475341796875
2019-05-08,2655.217529296875
2019-05-09,2644.602294921875
2019-05-10,2616.550048828125
2019-05-13,2662.56689453125
2019-05-14,2728.182861328125
2019-05-15,2737.789794921875
2019-05-16,2751.479736328125
2019-05-17,2756.3310546875
2019-05-20,2823.387451171875
2019-05-21,2805.47021484375
2019-05-22,2803.98095703125
2019-05-23,2708.008056640625
2019-05-24,2786.064208984375
2019-05-27,2877.426513671875
2019-05-28,2934.684326171875
2019-05-29,2884.00732421875
2019-05-30,2884.055419921875
2019-05-31,2888.474365234375
2019-06-03,2872.671142578125
