Date,COLPAL.NS
2015-12-03,804.205810546875
2015-12-04,805.817626953125
2015-12-07,821.810791015625
2015-12-08,814.4547729492188
2015-12-09,794.7422485351562
2015-12-10,810.2052612304688
2015-12-11,809.1688232421875
2015-12-14,817.4599609375
2015-12-15,830.1865844726562
2015-12-16,823.263671875
2015-12-17,827.3677368164062
2015-12-18,822.6832885742188
2015-12-21,830.7672119140625
2015-12-22,820.3617553710938
2015-12-23,816.8380737304688
2015-12-24,815.594482421875
2015-12-28,813.2728271484375
2015-12-29,805.7694091796875
2015-12-30,806.5155639648438
2015-12-31,806.5984497070312
2016-01-01,809.8319702148438
2016-01-04,807.8006591796875
2016-01-05,807.75927734375
2016-01-06,787.1973266601562
2016-01-07,759.0906372070312
2016-01-08,768.2935180664062
2016-01-11,751.96044921875
2016-01-12,753.245361328125
2016-01-13,772.6465454101562
2016-01-14,782.1398315429688
2016-01-15,760.3341064453125
2016-01-18,754.945068359375
2016-01-19,755.9814453125
2016-01-20,757.2249755859375
2016-01-21,752.4163818359375
2016-01-22,731.6471557617188
2016-01-25,717.5108032226562
2016-01-27,707.7688598632812
2016-01-28,704.9083251953125
2016-01-29,711.3340454101562
2016-02-01,714.443115234375
2016-02-02,708.8880004882812
2016-02-03,696.948974609375
2016-02-04,689.1138305664062
2016-02-05,706.525146484375
2016-02-08,707.6030883789062
2016-02-09,703.3745727539062
2016-02-10,698.7315063476562
2016-02-11,686.2120361328125
2016-02-12,692.5131225585938
2016-02-15,701.96484375
2016-02-16,695.82958984375
2016-02-17,693.7154541015625
2016-02-18,699.22900390625
2016-02-19,690.1087036132812
2016-02-22,688.4091186523438
2016-02-23,679.8692626953125
2016-02-24,677.257568359375
2016-02-25,682.8955688476562
2016-02-26,690.274658203125
2016-02-29,680.200927734375
2016-03-01,683.39306640625
2016-03-02,691.7670288085938
2016-03-03,691.68408203125
2016-03-04,701.6748046875
2016-03-08,684.4292602539062
2016-03-09,681.5689086914062
2016-03-10,670.0028686523438
2016-03-11,674.4801025390625
2016-03-14,701.63330078125
2016-03-15,696.161376953125
2016-03-16,692.5960693359375
2016-03-17,693.2593383789062
2016-03-18,705.4887084960938
2016-03-21,703.0428466796875
2016-03-22,706.4837036132812
2016-03-23,696.3685913085938
2016-03-28,683.6417236328125
2016-03-29,687.5798950195312
2016-03-30,678.9158325195312
2016-03-31,688.8651123046875
2016-04-01,691.3938598632812
2016-04-04,697.0318603515625
2016-04-05,689.0722045898438
2016-04-06,688.6563720703125
2016-04-07,683.9964599609375
2016-04-08,682.2906494140625
2016-04-11,678.130126953125
2016-04-12,681.6665649414062
2016-04-13,695.3964233398438
2016-04-18,704.0919799804688
2016-04-20,708.6270141601562
2016-04-21,707.4203491210938
2016-04-22,707.25390625
2016-04-25,700.0145874023438
2016-04-26,702.2197265625
2016-04-27,711.9137573242188
2016-04-28,705.2152709960938
2016-04-29,699.6817626953125
2016-05-02,707.1292114257812
2016-05-03,707.5868530273438
2016-05-04,701.1796264648438
2016-05-05,703.3845825195312
2016-05-06,707.7532348632812
2016-05-09,705.8809814453125
2016-05-10,703.8007202148438
2016-05-11,695.6044311523438
2016-05-12,696.4366455078125
2016-05-13,696.18701171875
2016-05-16,686.0767822265625
2016-05-17,689.1139526367188
2016-05-18,688.9890747070312
2016-05-19,682.2489013671875
2016-05-20,673.0957641601562
2016-05-23,675.0097045898438
2016-05-24,694.314697265625
2016-05-25,694.7306518554688
2016-05-26,695.2299194335938
2016-05-27,698.3919677734375
2016-05-30,710.4574584960938
2016-05-31,716.739990234375
2016-06-01,706.6715698242188
2016-06-02,718.1963500976562
2016-06-03,721.2335205078125
2016-06-06,711.2481079101562
2016-06-07,711.5810546875
2016-06-08,719.5276489257812
2016-06-09,712.1217041015625
2016-06-10,725.6436767578125
2016-06-13,718.0298461914062
2016-06-14,716.19921875
2016-06-15,715.1592407226562
2016-06-16,722.4815673828125
2016-06-17,711.9553833007812
2016-06-20,721.1918334960938
2016-06-21,735.7955322265625
2016-06-22,737.2516479492188
2016-06-23,734.0480346679688
2016-06-24,736.6692504882812
2016-06-27,737.1685791015625
2016-06-28,747.4450073242188
2016-06-29,756.1404418945312
2016-06-30,764.2952880859375
2016-07-01,765.5851440429688
2016-07-04,770.2864990234375
2016-07-05,783.6001586914062
2016-07-07,788.0936279296875
2016-07-08,787.5529174804688
2016-07-11,786.2213745117188
2016-07-12,776.3193359375
2016-07-13,769.1215209960938
2016-07-14,774.8630981445312
2016-07-15,771.2017822265625
2016-07-18,772.9494018554688
2016-07-19,783.0177612304688
2016-07-20,789.7162475585938
2016-07-21,798.5367431640625
2016-07-22,794.8756103515625
2016-07-25,800.2424926757812
2016-07-26,805.2769165039062
2016-07-27,784.8485107421875
2016-07-28,775.029541015625
2016-07-29,776.652099609375
2016-08-01,791.8797607421875
2016-08-02,806.025634765625
2016-08-03,778.98193359375
2016-08-04,784.4324340820312
2016-08-05,798.7030029296875
2016-08-08,844.8020629882812
2016-08-09,807.7317504882812
2016-08-10,798.6614990234375
2016-08-11,800.991455078125
2016-08-12,796.7476806640625
2016-08-16,795.5410766601562
2016-08-17,809.146240234375
2016-08-18,805.4016723632812
2016-08-19,797.205322265625
2016-08-22,788.7593994140625
2016-08-23,779.2732543945312
2016-08-24,790.4237670898438
2016-08-25,789.7996826171875
2016-08-26,789.383544921875
2016-08-29,780.3966064453125
2016-08-30,793.1279907226562
2016-08-31,789.1337280273438
2016-09-01,791.0477294921875
2016-09-02,791.962890625
2016-09-06,811.5176391601562
2016-09-07,824.4153442382812
2016-09-08,824.9564819335938
2016-09-09,819.339599609375
2016-09-12,813.7227172851562
2016-09-14,807.4820556640625
2016-09-15,801.407470703125
2016-09-16,806.7747192382812
2016-09-19,806.3585815429688
2016-09-20,800.5338134765625
2016-09-21,806.8162841796875
2016-09-22,811.4761352539062
2016-09-23,814.4300537109375
2016-09-26,810.1863403320312
2016-09-27,814.4300537109375
2016-09-28,811.2679443359375
2016-09-29,810.8519897460938
2016-09-30,807.6900634765625
2016-10-03,817.841796875
2016-10-04,815.4286499023438
2016-10-05,814.84619140625
2016-10-06,812.890625
2016-10-07,806.5250244140625
2016-10-10,803.3214721679688
2016-10-13,776.111328125
2016-10-14,765.9179077148438
2016-10-17,759.3442993164062
2016-10-18,764.5032958984375
2016-10-19,780.022216796875
2016-10-20,785.47265625
2016-10-21,794.3345947265625
2016-10-24,801.49072265625
2016-10-25,785.5973510742188
2016-10-26,771.3267211914062
2016-10-27,779.0237426757812
2016-10-28,809.770263671875
2016-11-01,809.6870727539062
2016-11-02,795.9570922851562
2016-11-03,794.2095947265625
2016-11-04,818.9234619140625
2016-11-07,812.9739379882812
2016-11-08,818.0706787109375
2016-11-09,812.55615234375
2016-11-10,805.2451171875
2016-11-11,792.9627685546875
2016-11-15,764.3458251953125
2016-11-16,774.1634521484375
2016-11-17,774.4138793945312
2016-11-18,766.518310546875
2016-11-21,740.8256225585938
2016-11-22,754.9879150390625
2016-11-23,771.8656616210938
2016-11-24,780.9313354492188
2016-11-25,772.1580200195312
2016-11-28,779.5108032226562
2016-11-29,785.6520385742188
2016-11-30,780.137451171875
2016-12-01,777.672607421875
2016-12-02,774.8736572265625
2016-12-05,772.4922485351562
2016-12-06,771.7820434570312
2016-12-07,769.6095581054688
2016-12-08,770.4451904296875
2016-12-09,768.8994140625
2016-12-12,758.5807495117188
2016-12-13,764.6382446289062
2016-12-14,755.1967163085938
2016-12-15,762.7836303710938
2016-12-16,763.0350341796875
2016-12-19,762.8255004882812
2016-12-20,762.6577758789062
2016-12-21,759.5979614257812
2016-12-22,758.3822631835938
2016-12-23,756.2864990234375
2016-12-26,750.753662109375
2016-12-27,742.8316040039062
2016-12-28,746.8555297851562
2016-12-29,747.77783203125
2016-12-30,758.3404541015625
2017-01-02,754.7355346679688
2017-01-03,753.0591430664062
2017-01-04,752.5143432617188
2017-01-05,753.3526000976562
2017-01-06,753.7715454101562
2017-01-09,749.0771484375
2017-01-10,747.69384765625
2017-01-11,750.2926635742188
2017-01-12,746.64599609375
2017-01-13,753.9393310546875
2017-01-16,763.7056274414062
2017-01-17,764.9213256835938
2017-01-18,767.352294921875
2017-01-19,761.3164672851562
2017-01-20,756.4540405273438
2017-01-23,757.460205078125
2017-01-24,753.4781494140625
2017-01-25,752.3466186523438
2017-01-27,736.7958374023438
2017-01-30,742.454345703125
2017-01-31,744.1309814453125
2017-02-01,749.8734741210938
2017-02-02,759.220703125
2017-02-03,756.7476806640625
2017-02-06,748.4903564453125
2017-02-07,748.7417602539062
2017-02-08,741.3645629882812
2017-02-09,741.2388916015625
2017-02-10,746.8555297851562
2017-02-13,745.7237548828125
2017-02-14,739.2269287109375
2017-02-15,740.3587646484375
2017-02-16,760.6458740234375
2017-02-17,764.1248779296875
2017-02-20,773.8493041992188
2017-02-21,765.8433837890625
2017-02-22,754.3585815429688
2017-02-23,748.78369140625
2017-02-27,745.9752807617188
2017-02-28,754.6939086914062
2017-03-01,752.2207641601562
2017-03-02,747.9453735351562
2017-03-03,763.16064453125
2017-03-06,762.6577758789062
2017-03-07,777.3701782226562
2017-03-08,782.7774047851562
2017-03-09,791.7055053710938
2017-03-10,793.1305541992188
2017-03-14,798.9988403320312
2017-03-15,802.0166625976562
2017-03-16,820.4596557617188
2017-03-17,829.0105590820312
2017-03-20,822.8070068359375
2017-03-21,822.0945434570312
2017-03-22,821.6752319335938
2017-03-23,822.890625
2017-03-24,821.4656982421875
2017-03-27,824.1482543945312
2017-03-28,827.878662109375
2017-03-29,830.938720703125
2017-03-30,845.106201171875
2017-03-31,834.5432739257812
2017-04-03,843.8486328125
2017-04-05,840.5791625976562
2017-04-06,843.4714965820312
2017-04-07,847.7468872070312
2017-04-10,853.6325073242188
2017-04-11,858.5092163085938
2017-04-12,859.4341430664062
2017-04-13,853.7166137695312
2017-04-17,843.0382690429688
2017-04-18,832.7384033203125
2017-04-19,831.6031494140625
2017-04-20,846.2754516601562
2017-04-21,868.5147705078125
2017-04-24,871.3736572265625
2017-04-25,875.0311889648438
2017-04-26,874.8209228515625
2017-04-27,870.5748901367188
2017-04-28,870.869140625
2017-05-02,868.93505859375
2017-05-03,872.1724243164062
2017-05-04,876.0402221679688
2017-05-05,851.6986694335938
2017-05-08,829.1649780273438
2017-05-09,845.6448364257812
2017-05-10,857.1638793945312
2017-05-11,848.924072265625
2017-05-12,852.6657104492188
2017-05-15,836.0596923828125
2017-05-16,821.1353149414062
2017-05-17,821.0511474609375
2017-05-18,823.9939575195312
2017-05-19,854.5994873046875
2017-05-22,843.8370361328125
2017-05-23,829.9637451171875
2017-05-24,832.318115234375
2017-05-25,824.0360107421875
2017-05-26,841.3146362304688
2017-05-29,857.2061157226562
2017-05-30,851.2783203125
2017-05-31,853.0440063476562
2017-06-01,871.3317260742188
2017-06-02,862.629150390625
2017-06-05,858.2571411132812
2017-06-06,863.5541381835938
2017-06-07,896.3876342773438
2017-06-08,905.0059204101562
2017-06-09,904.921875
2017-06-12,908.9579467773438
2017-06-13,899.9193725585938
2017-06-14,902.105224609375
2017-06-15,907.0237426757812
2017-06-16,920.4769897460938
2017-06-19,924.0081176757812
2017-06-20,909.54638671875
2017-06-21,926.5305786132812
2017-06-22,927.4977416992188
2017-06-23,934.3922729492188
2017-06-27,919.6781005859375
2017-06-28,915.1797485351562
2017-06-29,914.086669921875
2017-06-30,934.0140380859375
2017-07-03,952.9742431640625
2017-07-04,941.1609497070312
2017-07-05,936.3261108398438
2017-07-06,929.9780883789062
2017-07-07,915.3899536132812
2017-07-10,920.1827392578125
2017-07-11,907.2763061523438
2017-07-12,905.6365966796875
2017-07-13,903.7868041992188
2017-07-14,899.162353515625
2017-07-17,900.339599609375
2017-07-18,902.3574829101562
2017-07-19,900.8018798828125
2017-07-20,893.6971435546875
2017-07-21,898.9942016601562
2017-07-24,899.5827026367188
2017-07-25,896.976318359375
2017-07-26,896.0514526367188
2017-07-27,906.09912109375
2017-07-28,900.2975463867188
2017-07-31,907.69677734375
2017-08-01,899.456787109375
2017-08-02,873.8118286132812
2017-08-03,910.8497314453125
2017-08-04,902.6098022460938
2017-08-07,901.2222900390625
2017-08-08,897.0182495117188
2017-08-09,888.5260009765625
2017-08-10,886.7603759765625
2017-08-11,880.5385131835938
2017-08-14,880.4122924804688
2017-08-16,896.976318359375
2017-08-17,890.96435546875
2017-08-18,903.1981811523438
2017-08-21,908.4533081054688
2017-08-22,912.0686645507812
2017-08-23,914.086669921875
2017-08-24,919.63623046875
2017-08-28,925.1014404296875
2017-08-29,922.20068359375
2017-08-30,929.2632446289062
2017-08-31,935.4434204101562
2017-09-01,945.281005859375
2017-09-04,935.0230712890625
2017-09-05,932.9628295898438
2017-09-06,938.2600708007812
2017-09-07,963.4844360351562
2017-09-08,974.4990844726562
2017-09-11,966.6793212890625
2017-09-12,973.1956787109375
2017-09-13,964.8297119140625
2017-09-14,959.8688354492188
2017-09-15,956.5056762695312
2017-09-18,958.1874389648438
2017-09-19,961.928955078125
2017-09-20,956.1273193359375
2017-09-21,939.47900390625
2017-09-22,925.5216064453125
2017-09-25,912.1529541015625
2017-09-26,908.1590576171875
2017-09-27,892.60400390625
2017-09-28,904.6695556640625
2017-09-29,896.9342651367188
2017-10-03,890.9224243164062
2017-10-04,906.3093872070312
2017-10-05,916.31494140625
2017-10-06,916.188720703125
2017-10-09,916.6513061523438
2017-10-10,917.365966796875
2017-10-11,912.951904296875
2017-10-12,932.332275390625
2017-10-13,918.2486572265625
2017-10-16,894.1595458984375
2017-10-17,876.0402221679688
2017-10-18,886.4661865234375
2017-10-19,880.2440795898438
2017-10-23,892.60400390625
2017-10-24,889.1146850585938
2017-10-25,876.03271484375
2017-10-26,890.12744140625
2017-10-27,892.5751342773438
2017-10-30,898.947265625
2017-10-31,898.5675659179688
2017-11-01,878.1005859375
2017-11-02,877.3829956054688
2017-11-03,873.0786743164062
2017-11-06,881.3075561523438
2017-11-07,872.4456787109375
2017-11-08,861.55810546875
2017-11-09,878.1426391601562
2017-11-10,877.4251708984375
2017-11-13,884.0928344726562
2017-11-14,891.9420776367188
2017-11-15,878.3115844726562
2017-11-16,876.3283081054688
2017-11-17,878.9445190429688
2017-11-20,882.1095581054688
2017-11-21,881.39208984375
2017-11-22,874.3026733398438
2017-11-23,884.0086059570312
2017-11-24,890.6337280273438
2017-11-27,895.1494140625
2017-11-28,889.6632690429688
2017-11-29,885.6122436523438
2017-11-30,874.9354248046875
2017-12-01,868.1834716796875
2017-12-04,871.9815063476562
2017-12-05,871.5593872070312
2017-12-06,877.8474731445312
2017-12-07,886.8358764648438
2017-12-08,902.6187133789062
2017-12-11,911.4385375976562
2017-12-12,900.5932006835938
2017-12-13,886.7935791015625
2017-12-14,892.743896484375
2017-12-15,905.108642578125
2017-12-18,913.96142578125
2017-12-19,910.1067504882812
2017-12-20,917.7313232421875
2017-12-21,923.8733520507812
2017-12-22,924.804931640625
2017-12-26,918.197265625
2017-12-27,914.4696044921875
2017-12-28,919.764404296875
2017-12-29,931.8788452148438
2018-01-01,934.0816650390625
2018-01-02,932.5143432617188
2018-01-03,930.4810791015625
2018-01-04,927.0924682617188
2018-01-05,932.471923828125
2018-01-08,946.8735961914062
2018-01-09,949.3305053710938
2018-01-10,947.339599609375
2018-01-11,953.1005249023438
2018-01-12,965.4265747070312
2018-01-15,966.3585205078125
2018-01-16,958.2681274414062
2018-01-17,967.3328247070312
2018-01-18,982.0308837890625
2018-01-19,975.0418701171875
2018-01-22,993.3406372070312
2018-01-23,980.2943725585938
2018-01-24,977.8799438476562
2018-01-25,975.0841064453125
2018-01-29,973.2205200195312
2018-01-30,964.5792236328125
2018-01-31,949.9656982421875
2018-02-01,957.6748046875
2018-02-02,946.83154296875
2018-02-05,951.067138671875
2018-02-06,932.04833984375
2018-02-07,931.243408203125
2018-02-08,932.59912109375
2018-02-09,932.59912109375
2018-02-12,926.7113037109375
2018-02-14,928.7866821289062
2018-02-15,922.4329833984375
2018-02-16,912.0130615234375
2018-02-19,908.6666259765625
2018-02-20,904.5578002929688
2018-02-21,915.5711059570312
2018-02-22,882.8704833984375
2018-02-23,889.3512573242188
2018-02-26,891.9351806640625
2018-02-27,888.8006591796875
2018-02-28,881.9810180664062
2018-03-01,895.3663330078125
2018-03-05,888.0806884765625
2018-03-06,879.7360229492188
2018-03-07,886.3014526367188
2018-03-08,878.5499877929688
2018-03-09,879.0582275390625
2018-03-12,884.3954467773438
2018-03-13,885.2001953125
2018-03-14,876.474365234375
2018-03-15,883.0399780273438
2018-03-16,884.8189086914062
2018-03-19,875.9661865234375
2018-03-20,885.8836059570312
2018-03-21,887.798828125
2018-03-22,889.7567749023438
2018-03-23,882.9466552734375
2018-03-26,888.5225219726562
2018-03-27,888.69287109375
2018-03-28,899.717041015625
2018-04-02,899.97216796875
2018-04-03,923.6376953125
2018-04-04,929.0859375
2018-04-05,929.0433959960938
2018-04-06,933.3424682617188
2018-04-09,932.4060668945312
2018-04-10,929.0859375
2018-04-11,932.7039184570312
2018-04-12,938.8756713867188
2018-04-13,933.9808959960938
2018-04-16,935.7682495117188
2018-04-17,935.5558471679688
2018-04-18,940.876220703125
2018-04-19,946.0690307617188
2018-04-20,938.2797241210938
2018-04-23,940.8335571289062
2018-04-24,936.4067993164062
2018-04-25,944.7919311523438
2018-04-26,938.9609375
2018-04-27,938.4075927734375
2018-04-30,956.1566772460938
2018-05-02,961.6475830078125
2018-05-03,938.3223876953125
2018-05-04,935.0449829101562
2018-05-07,938.662841796875
2018-05-08,932.9169311523438
2018-05-09,930.7886352539062
2018-05-10,932.959228515625
2018-05-11,944.0684814453125
2018-05-14,945.9839477539062
2018-05-15,980.248046875
2018-05-16,1002.9767456054688
2018-05-17,1001.1893310546875
2018-05-18,1040.433349609375
2018-05-21,1028.728271484375
2018-05-22,1047.5841064453125
2018-05-23,1051.2017822265625
2018-05-24,1065.248046875
2018-05-25,1070.3984375
2018-05-28,1068.90869140625
2018-05-29,1066.375
2018-05-30,1073.9326171875
2018-05-31,1081.8336181640625
2018-06-01,1071.0126953125
2018-06-04,1059.5477294921875
2018-06-05,1060.5352783203125
2018-06-06,1056.713623046875
2018-06-07,1060.02001953125
2018-06-08,1056.2841796875
2018-06-11,1056.198486328125
2018-06-12,1052.5054931640625
2018-06-13,1064.0562744140625
2018-06-14,1057.958740234375
2018-06-15,1047.266845703125
2018-06-18,1034.7711181640625
2018-06-19,1024.0360107421875
2018-06-20,1024.293701171875
2018-06-21,1011.4546508789062
2018-06-22,1013.3440551757812
2018-06-25,1013.7734375
2018-06-26,1021.4168701171875
2018-06-27,1014.6319580078125
2018-06-28,992.389404296875
2018-06-29,1017.5521850585938
2018-07-02,1002.8663940429688
2018-07-03,988.05224609375
2018-07-04,1001.535400390625
2018-07-05,987.1505737304688
2018-07-06,982.8997192382812
2018-07-09,987.6658935546875
2018-07-10,992.0457153320312
2018-07-11,981.1820678710938
2018-07-12,988.1812133789062
2018-07-13,996.2109985351562
2018-07-16,981.2678833007812
2018-07-17,965.8950805664062
2018-07-18,951.0809936523438
2018-07-19,965.852294921875
2018-07-20,966.1957397460938
2018-07-23,955.1170043945312
2018-07-24,959.9695434570312
2018-07-25,965.7233276367188
2018-07-26,931.8438110351562
2018-07-27,946.8297119140625
2018-07-30,964.4783325195312
2018-07-31,983.5435180664062
2018-08-01,964.2205810546875
2018-08-02,957.8224487304688
2018-08-03,964.3922119140625
2018-08-06,965.7233276367188
2018-08-07,983.2860107421875
2018-08-08,986.6353759765625
2018-08-09,976.6730346679688
2018-08-10,977.6180419921875
2018-08-13,970.36083984375
2018-08-14,970.962158203125
2018-08-16,979.46435546875
2018-08-17,981.3536987304688
2018-08-20,984.9606323242188
2018-08-21,1001.535400390625
2018-08-23,1023.3490600585938
2018-08-24,1004.6270751953125
2018-08-27,994.4073486328125
2018-08-28,991.7450561523438
2018-08-29,988.6534423828125
2018-08-30,990.5855102539062
2018-08-31,1003.9400024414062
2018-09-03,1008.7925415039062
2018-09-04,982.8135375976562
2018-09-05,980.4520874023438
2018-09-06,979.077880859375
2018-09-07,980.5377807617188
2018-09-10,967.827392578125
2018-09-11,941.9345703125
2018-09-12,951.0809936523438
2018-09-14,964.6069946289062
2018-09-17,956.9208374023438
2018-09-18,963.8341064453125
2018-09-19,958.0802001953125
2018-09-21,952.8845825195312
2018-09-24,937.7264404296875
2018-09-25,942.2781982421875
2018-09-26,942.4927978515625
2018-09-27,947.4310302734375
2018-09-28,928.751953125
2018-10-01,938.800048828125
2018-10-03,935.4075927734375
2018-10-04,917.9739990234375
2018-10-05,918.5323486328125
2018-10-08,895.3446044921875
2018-10-09,901.5279541015625
2018-10-10,904.1043701171875
2018-10-11,944.29638671875
2018-10-12,944.5538330078125
2018-10-15,943.2228393554688
2018-10-16,943.9098510742188
2018-10-17,931.543212890625
2018-10-19,944.5969848632812
2018-10-22,965.9379272460938
2018-10-23,974.9124755859375
2018-10-24,958.1231079101562
2018-10-25,955.16015625
2018-10-26,950.393798828125
2018-10-29,946.443359375
2018-10-30,945.0263061523438
2018-10-31,959.7117919921875
2018-11-01,952.5408935546875
2018-11-02,951.6389770507812
2018-11-05,959.6839599609375
2018-11-06,951.1633911132812
2018-11-07,954.5369262695312
2018-11-09,955.3587646484375
2018-11-12,944.675537109375
2018-11-13,957.7807006835938
2018-11-14,961.716796875
2018-11-15,973.6112670898438
2018-11-16,992.7288208007812
2018-11-19,995.367431640625
2018-11-20,1001.6822509765625
2018-11-21,1003.4989013671875
2018-11-22,993.4210205078125
2018-11-26,1037.5816650390625
2018-11-27,1071.4913330078125
2018-11-28,1062.235595703125
2018-11-29,1064.3114013671875
2018-11-30,1055.055419921875
2018-12-03,1101.33544921875
2018-12-04,1067.20947265625
2018-12-05,1059.4674072265625
2018-12-06,1033.0401611328125
2018-12-07,1068.24755859375
2018-12-10,1040.609130859375
2018-12-11,1076.0330810546875
2018-12-12,1101.1624755859375
2018-12-13,1127.5897216796875
2018-12-14,1134.639892578125
2018-12-17,1125.4268798828125
2018-12-18,1133.9044189453125
2018-12-19,1150.6429443359375
2018-12-20,1148.95654296875
2018-12-21,1147.961669921875
2018-12-24,1137.7974853515625
2018-12-26,1126.422119140625
2018-12-27,1124.864990234375
2018-12-28,1141.9930419921875
2018-12-31,1162.235107421875
2019-01-01,1145.237060546875
2019-01-02,1126.119140625
2019-01-03,1136.8890380859375
2019-01-04,1133.299072265625
2019-01-07,1127.1573486328125
2019-01-08,1133.8614501953125
2019-01-09,1127.633056640625
2019-01-10,1146.9666748046875
2019-01-11,1141.38720703125
2019-01-14,1129.5362548828125
2019-01-15,1145.53955078125
2019-01-16,1151.1622314453125
2019-01-17,1147.5723876953125
2019-01-18,1133.9044189453125
2019-01-21,1136.0240478515625
2019-01-22,1130.2281494140625
2019-01-23,1130.8338623046875
2019-01-24,1143.5067138671875
2019-01-25,1114.44091796875
2019-01-28,1093.5069580078125
2019-01-29,1093.2041015625
2019-01-30,1101.1195068359375
2019-01-31,1107.3475341796875
2019-02-01,1118.89599609375
2019-02-04,1115.435791015625
2019-02-05,1116.863037109375
2019-02-06,1120.150390625
2019-02-07,1122.5291748046875
2019-02-08,1116.776611328125
2019-02-11,1112.278564453125
2019-02-12,1102.7197265625
2019-02-14,1079.623046875
2019-02-15,1067.3389892578125
2019-02-18,1065.26318359375
2019-02-19,1080.74755859375
2019-02-20,1077.1143798828125
2019-02-21,1071.96728515625
2019-02-22,1086.0245361328125
2019-02-25,1093.4638671875
2019-02-26,1077.071044921875
2019-02-27,1092.4688720703125
2019-02-28,1086.88916015625
2019-03-01,1077.806396484375
2019-03-05,1071.1021728515625
2019-03-06,1103.5845947265625
2019-03-07,1097.3131103515625
2019-03-08,1082.7803955078125
2019-03-11,1100.6434326171875
2019-03-12,1111.240478515625
2019-03-13,1104.0172119140625
2019-03-14,1109.3372802734375
2019-03-15,1101.0760498046875
2019-03-18,1112.3648681640625
2019-03-19,1115.6953125
2019-03-20,1115.7386474609375
2019-03-22,1093.2041015625
2019-03-25,1066.34423828125
2019-03-26,1086.15380859375
2019-03-27,1094.112548828125
2019-03-28,1082.953369140625
2019-04-01,1088.4031982421875
2019-04-02,1077.5899658203125
2019-04-03,1081.3961181640625
2019-04-04,1081.7423095703125
2019-04-05,1067.5626220703125
2019-04-08,1061.212158203125
2019-04-09,1070.6944580078125
2019-04-10,1055.5576171875
2019-04-11,1070.607421875
2019-04-12,1054.1224365234375
2019-04-15,1057.4715576171875
2019-04-16,1062.9520263671875
2019-04-18,1058.646240234375
2019-04-22,1049.55517578125
2019-04-23,1052.6435546875
2019-04-24,1056.819091796875
2019-04-25,1044.4229736328125
2019-04-26,1047.467529296875
2019-04-30,1050.9908447265625
2019-05-02,1037.3328857421875
2019-05-03,1018.5429077148438
2019-05-06,1012.888427734375
2019-05-07,1007.9298706054688
2019-05-08,993.793701171875
2019-05-09,999.0131225585938
2019-05-10,984.1810913085938
2019-05-13,979.6138916015625
2019-05-14,976.6997680664062
2019-05-15,974.6987915039062
2019-05-16,974.8294677734375
2019-05-17,993.793701171875
2019-05-20,1016.2808227539062
2019-05-21,1007.2775268554688
2019-05-22,1001.6228637695312
2019-05-23,1003.2757568359375
2019-05-24,1010.495849609375
2019-05-27,1026.633056640625
2019-05-28,1022.8490600585938
2019-05-29,1009.800048828125
2019-05-30,1008.3646850585938
2019-05-31,1002.4491577148438
2019-06-03,1016.7592163085938
2019-06-04,1006.7741088867188
2019-06-06,1015.8397827148438
2019-06-07,1012.380126953125
2019-06-10,1010.9346923828125
2019-06-11,1030.7301025390625
2019-06-12,1028.4967041015625
2019-06-13,1032.78857421875
2019-06-14,1016.014892578125
2019-06-17,1011.4160766601562
2019-06-18,1000.2046508789062
2019-06-19,1003.620849609375
