Date,DANSKE.CO
2016-02-24,124.35739135742188
2016-02-25,126.55599212646484
2016-02-26,129.02938842773438
2016-02-29,128.8919677734375
2016-03-01,130.7470245361328
2016-03-02,130.81573486328125
2016-03-03,130.609619140625
2016-03-04,131.2279510498047
2016-03-07,131.0218505859375
2016-03-08,130.0599822998047
2016-03-09,130.5408935546875
2016-03-10,130.5408935546875
2016-03-11,133.1517333984375
2016-03-14,133.90750122070312
2016-03-15,133.63265991210938
2016-03-16,135.21290588378906
2016-03-17,133.35784912109375
2016-03-18,132.2113037109375
2016-03-21,132.49790954589844
2016-03-22,132.06796264648438
2016-03-23,132.28297424316406
2016-03-29,131.4947052001953
2016-03-30,133.1428680419922
2016-03-31,132.56959533691406
2016-04-01,131.4230499267578
2016-04-04,129.91819763183594
2016-04-05,126.83687591552734
2016-04-06,127.55345916748047
2016-04-07,124.90206909179688
2016-04-08,125.1170425415039
2016-04-11,125.761962890625
2016-04-12,124.75875091552734
2016-04-13,126.83687591552734
2016-04-14,127.84010314941406
2016-04-15,127.91175079345703
2016-04-18,127.7684326171875
2016-04-19,128.6999969482422
2016-04-20,126.76517486572266
2016-04-21,127.98340606689453
2016-04-25,126.55021667480469
2016-04-26,127.84010314941406
2016-04-27,128.55667114257812
2016-04-28,126.98017883300781
2016-04-29,131.70968627929688
2016-05-02,132.9279022216797
2016-05-03,130.9214324951172
2016-05-04,130.70645141601562
2016-05-09,131.13641357421875
2016-05-10,132.13966369628906
2016-05-11,131.35140991210938
2016-05-12,130.41983032226562
2016-05-13,129.34494018554688
2016-05-17,130.0615234375
2016-05-18,129.48828125
2016-05-19,130.77810668945312
2016-05-20,131.13641357421875
2016-05-23,131.0647735595703
2016-05-24,132.9995880126953
2016-05-25,135.29263305664062
2016-05-26,135.72259521484375
2016-05-27,137.9440460205078
2016-05-30,138.30233764648438
2016-05-31,138.2306671142578
2016-06-01,137.51409912109375
2016-06-02,136.6541748046875
2016-06-03,135.1493377685547
2016-06-06,135.29263305664062
2016-06-07,136.58251953125
2016-06-08,136.15257263183594
2016-06-09,135.0776824951172
2016-06-10,131.56639099121094
2016-06-13,129.34494018554688
2016-06-14,126.90853881835938
2016-06-15,127.55345916748047
2016-06-16,123.6121826171875
2016-06-17,125.47533416748047
2016-06-20,129.8465576171875
2016-06-21,130.9214324951172
2016-06-22,132.71290588378906
2016-06-23,134.07443237304688
2016-06-24,125.40367126464844
2016-06-27,118.52438354492188
2016-06-28,122.9672622680664
2016-06-29,124.68708038330078
2016-06-30,125.69029235839844
2016-07-01,125.83364868164062
2016-07-04,123.32556915283203
2016-07-05,119.74260711669922
2016-07-06,116.5895767211914
2016-07-07,118.954345703125
2016-07-08,122.53730010986328
2016-07-11,123.8988265991211
2016-07-12,125.54700469970703
2016-07-13,125.0453872680664
2016-07-14,126.12025451660156
2016-07-15,126.19192504882812
2016-07-18,125.9052963256836
2016-07-19,126.33525848388672
2016-07-20,129.48828125
2016-07-21,129.20159912109375
2016-07-22,129.34494018554688
2016-07-25,128.91497802734375
2016-07-26,129.55990600585938
2016-07-27,129.91819763183594
2016-07-28,128.7716522216797
2016-07-29,129.55990600585938
2016-08-01,129.48828125
2016-08-02,126.90853881835938
2016-08-03,127.33848571777344
2016-08-04,128.9866485595703
2016-08-05,129.34494018554688
2016-08-08,130.13319396972656
2016-08-09,132.49790954589844
2016-08-10,131.78134155273438
2016-08-11,132.28297424316406
2016-08-12,131.56639099121094
2016-08-15,131.35140991210938
2016-08-16,131.20806884765625
2016-08-17,130.70645141601562
2016-08-18,131.13641357421875
2016-08-19,132.06796264648438
2016-08-22,132.2113037109375
2016-08-23,133.28619384765625
2016-08-24,135.29263305664062
2016-08-25,135.29263305664062
2016-08-26,136.439208984375
2016-08-29,136.6541748046875
2016-08-30,137.8723907470703
2016-08-31,140.30880737304688
2016-09-01,138.37400817871094
2016-09-02,140.0938262939453
2016-09-05,141.025390625
2016-09-06,139.5922088623047
2016-09-07,140.0938262939453
2016-09-08,140.30880737304688
2016-09-09,139.5922088623047
2016-09-12,137.65740966796875
2016-09-13,137.08413696289062
2016-09-14,136.725830078125
2016-09-15,137.3707733154297
2016-09-16,135.9375762939453
2016-09-19,137.29908752441406
2016-09-20,137.3707733154297
2016-09-21,138.7322998046875
2016-09-22,138.80393981933594
2016-09-23,137.44244384765625
2016-09-26,136.0092315673828
2016-09-27,134.57608032226562
2016-09-28,137.29908752441406
2016-09-29,138.15902709960938
2016-09-30,138.58895874023438
2016-10-03,138.58895874023438
2016-10-04,138.94728088378906
2016-10-05,139.01895141601562
2016-10-06,141.52700805664062
2016-10-07,141.7419891357422
2016-10-10,141.168701171875
2016-10-11,141.09703063964844
2016-10-12,142.81687927246094
2016-10-13,141.09703063964844
2016-10-14,144.67999267578125
2016-10-17,145.1099853515625
2016-10-18,148.47793579101562
2016-10-19,149.8394775390625
2016-10-20,149.48118591308594
2016-10-21,150.7710418701172
2016-10-24,150.8427276611328
2016-10-25,151.845947265625
2016-10-26,150.26943969726562
2016-10-27,152.20423889160156
2016-10-28,148.83624267578125
2016-10-31,149.9111328125
2016-11-01,148.11964416503906
2016-11-02,142.960205078125
2016-11-03,144.1067657470703
2016-11-04,142.6735382080078
2016-11-07,145.25328063964844
2016-11-08,145.89820861816406
2016-11-09,146.8297882080078
2016-11-10,146.1848602294922
2016-11-11,147.403076171875
2016-11-14,147.90467834472656
2016-11-15,147.18807983398438
2016-11-16,145.53993225097656
2016-11-17,146.1132049560547
2016-11-18,147.54637145996094
2016-11-21,147.33140563964844
2016-11-22,148.69296264648438
2016-11-23,147.33140563964844
2016-11-24,146.39984130859375
2016-11-25,147.33140563964844
2016-11-28,147.403076171875
2016-11-29,147.6180419921875
2016-11-30,146.97311401367188
2016-12-01,146.1848602294922
2016-12-02,146.9014434814453
2016-12-05,147.11642456054688
2016-12-06,149.05123901367188
2016-12-07,149.33786010742188
2016-12-08,153.1357879638672
2016-12-09,154.0673828125
2016-12-12,153.27911376953125
2016-12-13,154.49732971191406
2016-12-14,154.13905334472656
2016-12-15,155.4288787841797
2016-12-16,153.63743591308594
2016-12-19,152.41921997070312
2016-12-20,152.8491668701172
2016-12-21,152.9208221435547
2016-12-22,152.99249267578125
2016-12-23,154.0673828125
2016-12-27,154.42567443847656
2016-12-28,153.3507843017578
2016-12-29,154.13905334472656
2016-12-30,153.4940948486328
2017-01-02,156.0021514892578
2017-01-03,157.5070037841797
2017-01-04,155.85885620117188
2017-01-05,156.288818359375
2017-01-06,157.7936553955078
2017-01-09,155.71554565429688
2017-01-10,156.64712524414062
2017-01-11,156.288818359375
2017-01-12,157.5786590576172
2017-01-13,160.15841674804688
2017-01-16,160.9466552734375
2017-01-17,159.29849243164062
2017-01-18,159.01185607910156
2017-01-19,159.94342041015625
2017-01-20,162.1648712158203
2017-01-23,160.15841674804688
2017-01-24,159.72845458984375
2017-01-25,163.8846893310547
2017-01-26,164.2429962158203
2017-01-27,164.8162841796875
2017-01-30,164.38629150390625
2017-01-31,164.31466674804688
2017-02-01,165.174560546875
2017-02-02,170.62066650390625
2017-02-03,170.83563232421875
2017-02-06,168.04092407226562
2017-02-07,169.40245056152344
2017-02-08,168.04092407226562
2017-02-09,169.47410583496094
2017-02-10,169.2591552734375
2017-02-13,169.330810546875
2017-02-14,170.5490264892578
2017-02-15,173.77365112304688
2017-02-16,173.3437042236328
2017-02-17,173.70199584960938
2017-02-20,172.41213989257812
2017-02-21,173.8453369140625
2017-02-22,171.98219299316406
2017-02-23,170.90731811523438
2017-02-24,168.54254150390625
2017-02-27,168.97250366210938
2017-02-28,167.82594299316406
2017-03-01,172.34048461914062
2017-03-02,172.05384826660156
2017-03-03,173.27203369140625
2017-03-06,172.69879150390625
2017-03-07,172.19715881347656
2017-03-08,172.34048461914062
2017-03-09,173.27203369140625
2017-03-10,174.27528381347656
2017-03-13,174.49024963378906
2017-03-14,174.9202117919922
2017-03-15,175.7801055908203
2017-03-16,176.92666625976562
2017-03-17,179.15777587890625
2017-03-20,179.009033203125
2017-03-21,175.14178466796875
2017-03-22,174.76992797851562
2017-03-23,175.66238403320312
2017-03-24,176.6291961669922
2017-03-27,175.4392547607422
2017-03-28,177.52163696289062
2017-03-29,176.18296813964844
2017-03-30,175.36488342285156
2017-03-31,176.6291961669922
2017-04-03,177.14976501464844
2017-04-04,177.96788024902344
2017-04-05,178.93467712402344
2017-04-06,177.59600830078125
2017-04-07,174.84429931640625
2017-04-10,175.06741333007812
2017-04-11,173.728759765625
2017-04-12,174.69557189941406
2017-04-18,172.16696166992188
2017-04-19,173.20816040039062
2017-04-20,175.36488342285156
2017-04-21,174.62118530273438
2017-04-24,179.82711791992188
2017-04-25,180.12457275390625
2017-04-26,179.97586059570312
2017-04-27,179.97586059570312
2017-04-28,184.4380645751953
2017-05-01,187.41285705566406
2017-05-02,186.2229461669922
2017-05-03,186.37168884277344
2017-05-04,188.00784301757812
2017-05-05,189.6439666748047
2017-05-08,191.0570068359375
2017-05-09,191.50323486328125
2017-05-10,190.38768005371094
2017-05-11,189.6439666748047
2017-05-15,190.75953674316406
2017-05-16,190.5364227294922
2017-05-17,186.37168884277344
2017-05-18,185.70236206054688
2017-05-19,186.89230346679688
2017-05-22,186.66915893554688
2017-05-23,187.41285705566406
2017-05-24,187.1154022216797
2017-05-29,185.55360412597656
2017-05-30,185.03302001953125
2017-05-31,184.95864868164062
2017-06-01,184.88429260253906
2017-06-02,184.5867919921875
2017-06-06,184.0662078857422
2017-06-07,184.4380645751953
2017-06-08,185.77671813964844
2017-06-09,187.41285705566406
2017-06-12,185.70236206054688
2017-06-13,186.5204315185547
2017-06-14,186.37168884277344
2017-06-15,184.6611785888672
2017-06-16,184.21495056152344
2017-06-19,189.04898071289062
2017-06-20,189.6439666748047
2017-06-21,187.041015625
2017-06-22,185.40489196777344
2017-06-23,185.40489196777344
2017-06-26,186.44602966308594
2017-06-27,185.2561492919922
2017-06-28,186.37168884277344
2017-06-29,187.2641143798828
2017-06-30,186.2229461669922
2017-07-03,191.35447692871094
2017-07-04,191.35447692871094
2017-07-05,191.50323486328125
2017-07-06,190.98263549804688
2017-07-07,189.86709594726562
2017-07-10,190.98263549804688
2017-07-11,189.12339782714844
2017-07-12,190.38768005371094
2017-07-13,191.35447692871094
2017-07-14,191.42884826660156
2017-07-17,191.35447692871094
2017-07-18,190.0158233642578
2017-07-19,190.8339080810547
2017-07-20,188.1565704345703
2017-07-21,188.30532836914062
2017-07-24,186.89230346679688
2017-07-25,188.67715454101562
2017-07-26,188.9002685546875
2017-07-27,190.5364227294922
2017-07-28,190.5364227294922
2017-07-31,189.2721405029297
2017-08-01,189.6439666748047
2017-08-02,188.08218383789062
2017-08-03,188.1565704345703
2017-08-04,189.6439666748047
2017-08-07,188.7515411376953
2017-08-08,188.23094177246094
2017-08-09,186.74354553222656
2017-08-10,184.5867919921875
2017-08-11,183.62001037597656
2017-08-14,185.85108947753906
2017-08-15,184.6611785888672
2017-08-16,184.51242065429688
2017-08-17,183.09939575195312
2017-08-18,181.76072692871094
2017-08-21,181.8351287841797
2017-08-22,181.8351287841797
2017-08-23,180.71954345703125
2017-08-24,181.8351287841797
2017-08-25,181.68637084960938
2017-08-28,182.2069549560547
2017-08-29,179.7527313232422
2017-08-30,181.3144989013672
2017-08-31,180.57081604003906
2017-09-01,183.5456085205078
2017-09-04,182.28131103515625
2017-09-05,179.97586059570312
2017-09-06,176.48045349121094
2017-09-07,176.10861206054688
2017-09-08,176.48045349121094
2017-09-11,178.19097900390625
2017-09-12,181.165771484375
2017-09-13,181.24014282226562
2017-09-14,180.71954345703125
2017-09-15,178.56283569335938
2017-09-18,181.3144989013672
2017-09-19,182.72755432128906
2017-09-20,182.132568359375
2017-09-21,184.0662078857422
2017-09-22,183.62001037597656
2017-09-25,182.95065307617188
2017-09-26,183.7687225341797
2017-09-27,184.88429260253906
2017-09-28,186.37168884277344
2017-09-29,187.2641143798828
2017-10-02,187.2641143798828
2017-10-03,188.23094177246094
2017-10-04,183.9918212890625
2017-10-05,185.92547607421875
2017-10-06,186.5204315185547
2017-10-09,186.2973175048828
2017-10-10,186.5204315185547
2017-10-11,186.37168884277344
2017-10-12,186.37168884277344
2017-10-13,185.18173217773438
2017-10-16,183.69436645507812
2017-10-17,184.80990600585938
2017-10-18,185.85108947753906
2017-10-19,184.80990600585938
2017-10-20,186.66915893554688
2017-10-23,185.92547607421875
2017-10-24,184.1405792236328
2017-10-25,182.57879638671875
2017-10-26,182.132568359375
2017-10-27,178.78591918945312
2017-10-30,179.2321319580078
2017-10-31,181.24014282226562
2017-11-01,180.3477020263672
2017-11-02,185.3304901123047
2017-11-03,181.46324157714844
2017-11-06,183.2481231689453
2017-11-07,185.40489196777344
2017-11-08,184.7355499267578
2017-11-09,182.35569763183594
2017-11-10,181.9838409423828
2017-11-13,178.04220581054688
2017-11-14,174.76992797851562
2017-11-15,174.91868591308594
2017-11-16,174.02622985839844
2017-11-17,174.17495727539062
2017-11-20,174.99305725097656
2017-11-21,174.69557189941406
2017-11-22,174.99305725097656
2017-11-23,173.65438842773438
2017-11-24,174.39808654785156
2017-11-27,172.16696166992188
2017-11-28,174.54681396484375
2017-11-29,176.7779541015625
2017-11-30,173.728759765625
2017-12-01,173.1337890625
2017-12-04,172.761962890625
2017-12-05,168.67156982421875
2017-12-06,166.96109008789062
2017-12-07,168.9690399169922
2017-12-08,176.7035675048828
2017-12-11,180.42205810546875
2017-12-12,181.3144989013672
2017-12-13,180.12457275390625
2017-12-14,179.7527313232422
2017-12-15,177.8934783935547
2017-12-18,180.94265747070312
2017-12-19,180.05023193359375
2017-12-20,179.82711791992188
2017-12-21,181.9094696044922
2017-12-22,182.2069549560547
2017-12-27,180.49642944335938
2017-12-28,180.3477020263672
2017-12-29,179.6783905029297
2018-01-02,180.49642944335938
2018-01-03,179.5296173095703
2018-01-04,181.09140014648438
2018-01-05,181.3144989013672
2018-01-08,182.35569763183594
2018-01-09,180.94265747070312
2018-01-10,184.7355499267578
2018-01-11,186.44602966308594
2018-01-12,185.18173217773438
2018-01-15,186.5948028564453
2018-01-16,185.85108947753906
2018-01-17,186.2973175048828
2018-01-18,181.9838409423828
2018-01-19,181.24014282226562
2018-01-22,183.7687225341797
2018-01-23,182.57879638671875
2018-01-24,182.57879638671875
2018-01-25,177.44725036621094
2018-01-26,180.57081604003906
2018-01-29,182.35569763183594
2018-01-30,180.57081604003906
2018-01-31,181.09140014648438
2018-02-01,180.05023193359375
2018-02-02,182.132568359375
2018-02-05,182.132568359375
2018-02-06,177.52163696289062
2018-02-07,179.90145874023438
2018-02-08,179.2321319580078
2018-02-09,178.93467712402344
2018-02-12,180.57081604003906
2018-02-13,179.60400390625
2018-02-14,181.6119842529297
2018-02-15,182.80191040039062
2018-02-16,185.03302001953125
2018-02-19,185.2561492919922
2018-02-20,182.2069549560547
2018-02-21,183.322509765625
2018-02-22,183.69436645507812
2018-02-23,184.88429260253906
2018-02-26,185.99984741210938
2018-02-27,180.3477020263672
2018-02-28,183.09939575195312
2018-03-01,181.3144989013672
2018-03-02,180.3477020263672
2018-03-05,180.6451873779297
2018-03-06,179.97586059570312
2018-03-07,182.05821228027344
2018-03-08,181.76072692871094
2018-03-09,183.09939575195312
2018-03-12,183.5456085205078
2018-03-13,184.21495056152344
2018-03-14,181.53762817382812
2018-03-15,181.6119842529297
2018-03-16,181.84463500976562
2018-03-19,182.30990600585938
2018-03-20,182.23236083984375
2018-03-21,181.146728515625
2018-03-22,177.26943969726562
2018-03-23,176.80416870117188
2018-03-26,175.09817504882812
2018-03-27,174.40023803710938
2018-03-28,174.7879638671875
2018-04-03,174.090087890625
2018-04-04,172.77178955078125
2018-04-05,174.7879638671875
2018-04-06,173.46971130371094
2018-04-09,173.93496704101562
2018-04-10,174.32269287109375
2018-04-11,170.6005096435547
2018-04-12,171.6861572265625
2018-04-13,171.2984161376953
2018-04-16,171.45350646972656
2018-04-17,172.92689514160156
2018-04-18,174.5553436279297
2018-04-19,173.5472412109375
2018-04-20,173.5472412109375
2018-04-23,174.1676025390625
2018-04-24,175.02061462402344
2018-04-25,169.6699676513672
2018-04-26,170.21278381347656
2018-04-30,167.03338623046875
2018-05-01,168.9720458984375
2018-05-02,169.04957580566406
2018-05-03,167.3435821533203
2018-05-04,167.42112731933594
2018-05-07,166.6456756591797
2018-05-08,168.04147338867188
2018-05-09,166.87831115722656
2018-05-14,166.33547973632812
2018-05-15,166.87831115722656
2018-05-16,165.63758850097656
2018-05-17,167.80886840820312
2018-05-18,167.73130798339844
2018-05-22,167.42112731933594
2018-05-23,168.19659423828125
2018-05-24,165.01722717285156
2018-05-25,164.70703125
2018-05-28,164.55194091796875
2018-05-29,160.5971221923828
2018-05-30,160.51956176757812
2018-05-31,163.93157958984375
2018-06-01,167.57623291015625
2018-06-04,169.43731689453125
2018-06-06,167.03338623046875
2018-06-07,166.87831115722656
2018-06-08,165.48248291015625
2018-06-11,169.04957580566406
2018-06-12,169.6699676513672
2018-06-13,169.43731689453125
2018-06-14,169.90261840820312
2018-06-15,168.89451599121094
2018-06-18,165.327392578125
2018-06-19,163.46630859375
2018-06-20,161.8378448486328
2018-06-21,159.51145935058594
2018-06-22,160.28692626953125
2018-06-25,157.88302612304688
2018-06-26,153.26905822753906
2018-06-27,154.00572204589844
2018-06-28,154.00572204589844
2018-06-29,154.8975067138672
2018-07-02,154.6260986328125
2018-07-03,156.17698669433594
2018-07-04,153.0364227294922
2018-07-05,149.04281616210938
2018-07-06,147.84085083007812
2018-07-09,149.23666381835938
2018-07-10,150.28353881835938
2018-07-11,150.39984130859375
2018-07-12,151.25286865234375
2018-07-13,150.39984130859375
2018-07-16,150.24478149414062
2018-07-17,151.29164123535156
2018-07-18,137.48851013183594
2018-07-19,141.05560302734375
2018-07-20,140.16383361816406
2018-07-23,142.56773376464844
2018-07-24,144.42884826660156
2018-07-25,143.45950317382812
2018-07-26,145.2430877685547
2018-07-27,145.63079833984375
2018-07-30,145.63079833984375
2018-07-31,143.6533966064453
2018-08-01,141.75350952148438
2018-08-02,138.80679321289062
2018-08-03,141.75350952148438
2018-08-06,140.2413787841797
2018-08-07,140.59033203125
2018-08-08,140.1250457763672
2018-08-09,140.90052795410156
2018-08-10,142.2963104248047
2018-08-13,142.60650634765625
2018-08-14,139.73733520507812
2018-08-15,138.6904754638672
2018-08-16,140.97805786132812
2018-08-17,141.83106994628906
2018-08-20,142.8003692626953
2018-08-21,143.26565551757812
2018-08-22,146.0185546875
2018-08-23,144.42884826660156
2018-08-24,147.06539916992188
2018-08-27,150.01211547851562
2018-08-28,148.96524047851562
2018-08-29,149.23666381835938
2018-08-30,148.8876953125
2018-08-31,146.52256774902344
2018-09-03,146.67767333984375
2018-09-04,137.60482788085938
2018-09-05,140.93927001953125
2018-09-06,143.26565551757812
2018-09-07,137.25587463378906
2018-09-10,133.2235107421875
2018-09-11,132.3317108154297
2018-09-12,130.31553649902344
2018-09-13,133.18472290039062
2018-09-14,131.7888946533203
2018-09-17,130.93589782714844
2018-09-18,135.588623046875
2018-09-19,131.05223083496094
2018-09-20,137.25587463378906
2018-09-21,131.86643981933594
2018-09-24,128.9972686767578
2018-09-25,131.82766723632812
2018-09-26,133.6112060546875
2018-09-27,131.9051971435547
2018-09-28,130.819580078125
2018-10-01,131.40115356445312
2018-10-02,130.85833740234375
2018-10-03,128.91969299316406
2018-10-04,122.98748016357422
2018-10-05,115.31043243408203
2018-10-08,111.16175079345703
2018-10-09,110.19243621826172
2018-10-10,112.05351257324219
2018-10-11,109.4945068359375
2018-10-12,109.57206726074219
2018-10-15,108.25377655029297
2018-10-16,109.72714233398438
2018-10-17,106.70287322998047
2018-10-18,105.22948455810547
2018-10-19,101.73993682861328
2018-10-22,101.1583480834961
2018-10-23,98.17284393310547
2018-10-24,97.43616485595703
2018-10-25,97.97897338867188
2018-10-26,97.70755767822266
2018-10-29,99.41355895996094
2018-10-30,98.17284393310547
2018-10-31,97.97897338867188
2018-11-01,102.78680419921875
2018-11-02,106.2375717163086
2018-11-05,104.88053894042969
2018-11-06,104.72544860839844
2018-11-07,111.70457458496094
2018-11-08,111.23928833007812
2018-11-09,111.78211212158203
2018-11-12,110.85154724121094
2018-11-13,109.33940124511719
2018-11-14,111.78211212158203
2018-11-15,107.90481567382812
2018-11-16,106.08250427246094
2018-11-19,105.03563690185547
2018-11-20,101.27467346191406
2018-11-21,102.1276626586914
2018-11-22,103.09697723388672
2018-11-23,103.48470306396484
2018-11-26,105.57844543457031
2018-11-27,104.6866683959961
2018-11-28,105.46214294433594
2018-11-29,102.1276626586914
2018-11-30,101.89502716064453
2018-12-03,103.32963562011719
2018-12-04,103.21331024169922
2018-12-05,108.9516830444336
2018-12-06,105.81108856201172
2018-12-07,110.26996612548828
2018-12-10,106.50900268554688
2018-12-11,108.56397247314453
2018-12-12,107.90481567382812
2018-12-13,107.78850555419922
2018-12-14,107.05183410644531
2018-12-17,104.9968490600586
2018-12-18,106.66409301757812
2018-12-19,104.2989501953125
2018-12-20,100.22779083251953
2018-12-21,99.45234680175781
2018-12-27,97.8626480102539
2018-12-28,99.95638275146484
2019-01-02,99.8012924194336
2019-01-03,99.56865692138672
2019-01-04,103.79490661621094
2019-01-07,103.52349853515625
2019-01-08,103.01944732666016
2019-01-09,101.7787094116211
2019-01-10,99.06461334228516
2019-01-11,100.46043395996094
2019-01-14,100.80938720703125
2019-01-15,99.25847625732422
2019-01-16,99.84007263183594
2019-01-17,98.79320526123047
2019-01-18,98.09529113769531
2019-01-21,100.033935546875
2019-01-22,97.70755767822266
2019-01-23,96.93211364746094
2019-01-24,95.03223419189453
2019-01-25,97.08720397949219
2019-01-28,94.99346923828125
2019-01-29,94.9159164428711
2019-01-30,95.18733215332031
2019-01-31,93.44255065917969
2019-02-01,98.32793426513672
2019-02-04,96.07910919189453
2019-02-05,98.09529113769531
2019-02-06,97.59123992919922
2019-02-07,96.93211364746094
2019-02-08,93.05482482910156
2019-02-11,93.83028411865234
2019-02-12,96.11787414550781
2019-02-13,95.22610473632812
2019-02-14,94.99346923828125
2019-02-15,96.46683502197266
2019-02-18,98.21160125732422
2019-02-19,97.78511047363281
2019-02-20,98.01775360107422
2019-02-21,93.83028411865234
2019-02-22,93.5976333618164
2019-02-25,97.2422866821289
2019-02-26,97.16474914550781
2019-02-27,100.80938720703125
2019-02-28,101.1971206665039
2019-03-01,100.73184204101562
2019-03-04,100.46043395996094
2019-03-05,99.64620971679688
2019-03-06,100.22779083251953
2019-03-07,98.98707580566406
2019-03-08,97.94020080566406
2019-03-11,98.75443267822266
2019-03-12,99.29724884033203
2019-03-13,100.15023803710938
2019-03-14,102.63172149658203
2019-03-15,103.32963562011719
2019-03-18,104.0663070678711
2019-03-19,104.85279846191406
2019-03-20,104.02491760253906
2019-03-21,102.65888977050781
2019-03-22,100.63055419921875
2019-03-25,100.3821792602539
2019-03-26,99.84404754638672
2019-03-27,100.25800323486328
2019-03-28,96.65665435791016
2019-03-29,96.69805145263672
2019-04-01,100.82096099853516
2019-04-02,101.45845031738281
2019-04-03,102.70028686523438
2019-04-04,103.73515319824219
2019-04-05,101.83100128173828
2019-04-08,102.0379638671875
2019-04-09,101.12728118896484
2019-04-10,100.71333312988281
2019-04-11,102.78307342529297
2019-04-12,105.14257049560547
2019-04-15,105.39093780517578
2019-04-16,106.50858306884766
2019-04-17,106.71556854248047
2019-04-23,105.39093780517578
2019-04-24,105.34954071044922
2019-04-25,104.77001953125
2019-04-26,106.38440704345703
2019-04-29,108.08158874511719
2019-04-30,97.73291778564453
2019-05-01,98.85057067871094
2019-05-02,97.3189697265625
2019-05-03,95.95294952392578
2019-05-06,95.53899383544922
2019-05-07,93.59345245361328
2019-05-08,92.80694580078125
2019-05-09,89.90931701660156
2019-05-10,92.80694580078125
2019-05-13,91.31674194335938
2019-05-14,89.24700927734375
2019-05-15,88.17073822021484
2019-05-16,89.82653045654297
