Date,CSX
2016-05-16,7.357542037963867
2016-05-17,7.412947654724121
2016-05-18,7.509183406829834
2016-05-19,7.450860023498535
2016-05-20,7.529598712921143
2016-05-23,7.45960807800293
2016-05-24,7.424612998962402
2016-05-25,7.53251314163208
2016-05-26,7.570688247680664
2016-05-27,7.602991580963135
2016-05-31,7.761572360992432
2016-06-01,7.699901103973389
2016-06-02,7.758634567260742
2016-06-03,7.823239326477051
2016-06-06,7.782129764556885
2016-06-07,7.773316860198975
2016-06-08,7.928963661193848
2016-06-09,7.943647384643555
2016-06-10,7.864354133605957
2016-06-13,7.808559894561768
2016-06-14,7.749822616577148
2016-06-15,7.749822616577148
2016-06-16,7.761572360992432
2016-06-17,7.855543613433838
2016-06-20,7.928963661193848
2016-06-21,7.8203043937683105
2016-06-22,7.796810626983643
2016-06-23,7.928963661193848
2016-06-24,7.547196388244629
2016-06-27,7.18892240524292
2016-06-28,7.370998859405518
2016-06-29,7.541324615478516
2016-06-30,7.658788204193115
2016-07-01,7.69696569442749
2016-07-05,7.53838586807251
2016-07-06,7.6264872550964355
2016-07-07,7.6000566482543945
2016-07-08,7.790936470031738
2016-07-11,7.832050323486328
2016-07-12,7.9348344802856445
2016-07-13,8.284292221069336
2016-07-14,8.530975341796875
2016-07-15,8.375329971313477
2016-07-18,8.360649108886719
2016-07-19,8.310725212097168
2016-07-20,8.404696464538574
2016-07-21,8.322471618652344
2016-07-22,8.363584518432617
2016-07-25,8.331279754638672
2016-07-26,8.434064865112305
2016-07-27,8.284292221069336
2016-07-28,8.325410842895508
2016-07-29,8.319533348083496
2016-08-01,8.240246772766113
2016-08-02,8.122779846191406
2016-08-03,8.281362533569336
2016-08-04,8.237309455871582
2016-08-05,8.407635688781738
2016-08-08,8.363584518432617
2016-08-09,8.29897689819336
2016-08-10,8.22262954711914
2016-08-11,8.246119499206543
2016-08-12,8.240246772766113
2016-08-15,8.225563049316406
2016-08-16,8.21381664276123
2016-08-17,8.275485038757324
2016-08-18,8.41938304901123
2016-08-19,8.41938304901123
2016-08-22,8.35477352142334
2016-08-23,8.378267288208008
2016-08-24,8.363584518432617
2016-08-25,8.237309455871582
2016-08-26,8.278422355651855
2016-08-29,8.387779235839844
2016-08-30,8.420286178588867
2016-08-31,8.358222007751465
2016-09-01,8.32866382598877
2016-09-02,8.31684398651123
2016-09-06,8.310934066772461
2016-09-07,8.514864921569824
2016-09-08,8.55624008178711
2016-09-09,8.242956161499023
2016-09-12,8.473488807678223
2016-09-13,8.449843406677246
2016-09-14,8.55624008178711
2016-09-15,8.638998985290527
2016-09-16,8.668550491333008
2016-09-19,8.650818824768066
2016-09-20,8.600573539733887
2016-09-21,8.780861854553223
2016-09-22,8.739484786987305
2016-09-23,8.760169982910156
2016-09-26,8.780861854553223
2016-09-27,8.75426197052002
2016-09-28,8.869528770446777
2016-09-29,8.863614082336426
2016-09-30,9.014348983764648
2016-10-03,8.993661880493164
2016-10-04,8.916817665100098
2016-10-05,9.076415061950684
2016-10-06,9.179858207702637
2016-10-07,9.176901817321777
2016-10-10,9.111881256103516
2016-10-11,9.005481719970703
2016-10-12,8.92863655090332
2016-10-13,9.20645809173584
2016-10-14,9.170989990234375
2016-10-17,9.165080070495605
2016-10-18,9.168033599853516
2016-10-19,9.18281364440918
2016-10-20,8.967059135437012
2016-10-21,8.952282905578613
2016-10-24,8.987748146057129
2016-10-25,9.117786407470703
2016-10-26,8.9788818359375
2016-10-27,8.958194732666016
2016-10-28,8.949326515197754
2016-10-31,9.017301559448242
2016-11-01,8.987748146057129
2016-11-02,9.08527946472168
2016-11-03,9.200546264648438
2016-11-04,9.138481140136719
2016-11-07,9.472452163696289
2016-11-08,9.478362083435059
2016-11-09,10.013315200805664
2016-11-10,10.205422401428223
2016-11-11,10.220198631286621
2016-11-14,10.279313087463379
2016-11-15,10.205422401428223
2016-11-16,10.010358810424805
2016-11-17,10.036956787109375
2016-11-18,10.048782348632812
2016-11-21,10.229068756103516
2016-11-22,10.350244522094727
2016-11-23,10.323644638061523
2016-11-25,10.40048885345459
2016-11-28,10.299485206604004
2016-11-29,10.338104248046875
2016-11-30,10.638145446777344
2016-12-01,10.878774642944336
2016-12-02,10.83718204498291
2016-12-05,10.852038383483887
2016-12-06,10.709444046020508
2016-12-07,11.03028392791748
2016-12-08,11.05701732635498
2016-12-09,11.071866989135742
2016-12-12,10.997602462768555
2016-12-13,11.003545761108398
2016-12-14,10.83718204498291
2016-12-15,10.89362907409668
2016-12-16,10.706470489501953
2016-12-19,10.762911796569824
2016-12-20,10.878774642944336
2016-12-21,10.843125343322754
2016-12-22,10.899567604064941
2016-12-23,10.887682914733887
2016-12-27,10.9500732421875
2016-12-28,10.849066734313965
2016-12-29,10.762911796569824
2016-12-30,10.673795700073242
2017-01-03,10.66191291809082
2017-01-04,10.881745338439941
2017-01-05,10.988688468933105
2017-01-06,11.146141052246094
2017-01-09,10.988688468933105
2017-01-10,11.116429328918457
2017-01-11,11.300614356994629
2017-01-12,11.401618957519531
2017-01-13,11.52639102935791
2017-01-17,11.315467834472656
2017-01-18,10.956011772155762
2017-01-19,13.519743919372559
2017-01-20,13.169200897216797
2017-01-23,13.662337303161621
2017-01-24,13.870288848876953
2017-01-25,14.197067260742188
2017-01-26,14.43769645690918
2017-01-27,14.277276992797852
2017-01-30,14.107945442199707
2017-01-31,13.781166076660156
2017-02-01,13.989118576049805
2017-02-02,13.757400512695312
2017-02-03,13.899993896484375
2017-02-06,14.039620399475098
2017-02-07,14.164385795593262
2017-02-08,14.24757194519043
2017-02-09,14.185184478759766
2017-02-10,14.191123962402344
2017-02-13,14.232715606689453
2017-02-14,14.259452819824219
2017-02-15,14.063386917114258
2017-02-16,14.167359352111816
2017-02-17,14.41987133026123
2017-02-21,14.52978801727295
2017-02-22,14.375308990478516
2017-02-23,14.232715606689453
2017-02-24,14.456360816955566
2017-02-27,14.524946212768555
2017-02-28,14.48021411895752
2017-03-01,14.674040794372559
2017-03-02,14.48021411895752
2017-03-03,14.75455093383789
2017-03-06,14.846990585327148
2017-03-07,14.444432258605957
2017-03-08,14.208863258361816
2017-03-09,14.187987327575684
2017-03-10,14.253588676452637
2017-03-13,14.337080955505371
2017-03-14,14.262533187866211
2017-03-15,14.298316955566406
2017-03-16,14.193952560424805
2017-03-17,13.979253768920898
2017-03-20,13.979253768920898
2017-03-21,13.603531837463379
2017-03-22,13.851030349731445
2017-03-23,13.749642372131348
2017-03-24,13.812264442443848
2017-03-27,13.779461860656738
2017-03-28,14.116419792175293
2017-03-29,14.098529815673828
2017-03-30,14.116419792175293
2017-03-31,13.880852699279785
2017-04-03,13.895759582519531
2017-04-04,14.10151195526123
2017-04-05,14.056783676147461
2017-04-06,14.226751327514648
2017-04-07,14.14326000213623
2017-04-10,14.217806816101074
2017-04-11,14.077651977539062
2017-04-12,13.83612060546875
2017-04-13,13.842083930969238
2017-04-17,14.083620071411133
2017-04-18,13.904706001281738
2017-04-19,13.994162559509277
2017-04-20,14.778406143188477
2017-04-21,15.139223098754883
2017-04-24,14.94837760925293
2017-04-25,15.189915657043457
2017-04-26,15.145187377929688
2017-04-27,15.282352447509766
2017-04-28,15.1600923538208
2017-05-01,15.362862586975098
2017-05-02,15.35391902923584
2017-05-03,15.362862586975098
2017-05-04,15.422504425048828
2017-05-05,15.655095100402832
2017-05-08,15.449338912963867
2017-05-09,15.449338912963867
2017-05-10,15.422504425048828
2017-05-11,15.547746658325195
2017-05-12,15.547746658325195
2017-05-15,15.309187889099121
2017-05-16,15.243586540222168
2017-05-17,14.751574516296387
2017-05-18,14.97819709777832
2017-05-19,15.022926330566406
2017-05-22,15.344975471496582
2017-05-23,15.44636058807373
2017-05-24,15.60439682006836
2017-05-25,16.039762496948242
2017-05-26,16.1505069732666
2017-05-30,16.228322982788086
2017-05-31,16.213359832763672
2017-06-01,16.33906364440918
2017-06-02,16.32410430908203
2017-06-05,16.17145347595215
2017-06-06,16.14751434326172
2017-06-07,16.093639373779297
2017-06-08,16.090648651123047
2017-06-09,15.878134727478027
2017-06-12,16.01881217956543
2017-06-13,16.123567581176758
2017-06-14,15.917044639587402
2017-06-15,15.949969291687012
2017-06-16,15.785346984863281
2017-06-19,15.940986633300781
2017-06-20,15.602776527404785
2017-06-21,15.620736122131348
2017-06-22,15.743443489074707
2017-06-23,15.758417129516602
2017-06-26,15.899083137512207
2017-06-27,15.95894718170166
2017-06-28,16.33606719970703
2017-06-29,16.108604431152344
2017-06-30,16.330087661743164
2017-07-03,16.30913734436035
2017-07-05,16.488718032836914
2017-07-06,16.33906364440918
2017-07-07,16.41689109802246
2017-07-10,16.428857803344727
2017-07-11,16.204383850097656
2017-07-12,16.518651962280273
2017-07-13,16.41090202331543
2017-07-14,16.4857234954834
2017-07-17,16.34804344177246
2017-07-18,16.354028701782227
2017-07-19,15.52495288848877
2017-07-20,15.225651741027832
2017-07-21,15.46808910369873
2017-07-24,15.210688591003418
2017-07-25,15.432172775268555
2017-07-26,15.581823348999023
2017-07-27,14.965259552001953
2017-07-28,14.962263107299805
2017-07-31,14.767718315124512
2017-08-01,14.546231269836426
2017-08-02,14.408551216125488
2017-08-03,14.746767044067383
2017-08-04,14.588133811950684
2017-08-07,14.851521492004395
2017-08-08,15.007161140441895
2017-08-09,15.174769401550293
2017-08-10,14.917367935180664
2017-08-11,15.04606819152832
2017-08-14,15.189736366271973
2017-08-15,15.303468704223633
2017-08-16,15.078991889953613
2017-08-17,14.630035400390625
2017-08-18,14.600105285644531
2017-08-21,14.576160430908203
2017-08-22,14.941312789916992
2017-08-23,14.627042770385742
2017-08-24,14.480386734008789
2017-08-25,14.621052742004395
2017-08-28,14.815603256225586
2017-08-29,14.959853172302246
2017-08-30,15.149178504943848
2017-08-31,15.086073875427246
2017-09-01,14.959853172302246
2017-09-05,14.722442626953125
2017-09-06,15.089077949523926
2017-09-07,15.467729568481445
2017-09-08,15.36855697631836
2017-09-11,15.648041725158691
2017-09-12,15.602964401245117
2017-09-13,15.648041725158691
2017-09-14,15.651049613952637
2017-09-15,15.771251678466797
2017-09-18,15.581923484802246
2017-09-19,15.560894012451172
2017-09-20,15.870428085327148
2017-09-21,15.882451057434082
2017-09-22,15.957575798034668
2017-09-25,16.026695251464844
2017-09-26,16.101823806762695
2017-09-27,16.176958084106445
2017-09-28,16.134885787963867
2017-09-29,16.306182861328125
2017-10-02,15.861407279968262
2017-10-03,15.663068771362305
2017-10-04,15.572916030883789
2017-10-05,15.732187271118164
2017-10-06,15.732187271118164
2017-10-09,15.870428085327148
2017-10-10,15.744210243225098
2017-10-11,15.951565742492676
2017-10-12,16.101823806762695
2017-10-13,15.876441955566406
2017-10-16,15.879441261291504
2017-10-17,16.29715919494629
2017-10-18,16.131879806518555
2017-10-19,16.246078491210938
2017-10-20,16.38431167602539
2017-10-23,16.264110565185547
2017-10-24,16.32722282409668
2017-10-25,15.903482437133789
2017-10-26,15.732187271118164
2017-10-27,15.789285659790039
2017-10-30,15.506797790527344
2017-10-31,15.155190467834473
2017-11-01,15.071046829223633
2017-11-02,15.512811660766602
2017-11-03,15.419647216796875
2017-11-06,15.371562957763672
2017-11-07,15.572916030883789
2017-11-08,15.473740577697754
2017-11-09,15.095091819763184
2017-11-10,15.050006866455078
2017-11-13,14.950836181640625
2017-11-14,14.845656394958496
2017-11-15,14.6142578125
2017-11-16,15.062028884887695
2017-11-17,15.001928329467773
2017-11-20,14.93881607055664
2017-11-21,15.092082977294922
2017-11-22,15.32949161529541
2017-11-24,15.29643440246582
2017-11-27,15.224309921264648
2017-11-28,15.666074752807617
2017-11-29,16.423280715942383
2017-11-30,16.8184757232666
2017-12-01,16.936132431030273
2017-12-04,17.192564010620117
2017-12-05,16.830543518066406
2017-12-06,16.78227424621582
2017-12-07,16.942163467407227
2017-12-08,17.032669067382812
2017-12-11,17.186525344848633
2017-12-12,17.18953514099121
2017-12-13,17.40372657775879
2017-12-14,17.28909683227539
2017-12-15,15.967747688293457
2017-12-18,16.166852951049805
2017-12-19,16.546968460083008
2017-12-20,16.715911865234375
2017-12-21,16.5560245513916
2017-12-22,16.592226028442383
2017-12-26,16.553007125854492
2017-12-27,16.634458541870117
2017-12-28,16.592226028442383
2017-12-29,16.59523582458496
2018-01-02,16.996469497680664
2018-01-03,17.21065330505371
2018-01-04,17.129199981689453
2018-01-05,17.412776947021484
2018-01-08,17.720497131347656
2018-01-09,17.877361297607422
2018-01-10,17.642051696777344
2018-01-11,17.705411911010742
2018-01-12,17.874351501464844
2018-01-16,17.536468505859375
2018-01-17,17.40372657775879
2018-01-18,17.512332916259766
2018-01-19,17.343395233154297
2018-01-22,17.415800094604492
2018-01-23,17.225732803344727
2018-01-24,17.156356811523438
2018-01-25,16.936132431030273
2018-01-26,17.470102310180664
2018-01-29,17.264963150024414
2018-01-30,17.153335571289062
2018-01-31,17.126192092895508
2018-02-01,17.068870544433594
2018-02-02,16.66763687133789
2018-02-05,15.684172630310059
2018-02-06,16.23624610900879
2018-02-07,15.979817390441895
2018-02-08,15.225625038146973
2018-02-09,15.352330207824707
2018-02-12,16.037139892578125
2018-02-13,16.157808303833008
2018-02-14,16.63747787475586
2018-02-15,16.76116943359375
2018-02-16,16.92406463623047
2018-02-20,16.468536376953125
2018-02-21,16.580158233642578
2018-02-22,16.589202880859375
2018-02-23,16.845626831054688
2018-02-26,16.957246780395508
2018-02-27,16.62842559814453
2018-02-28,16.271018981933594
2018-03-01,16.513324737548828
2018-03-02,16.670820236206055
2018-03-05,17.076692581176758
2018-03-06,17.003999710083008
2018-03-07,17.037317276000977
2018-03-08,17.037317276000977
2018-03-09,17.56736946105957
2018-03-12,17.44318962097168
2018-03-13,17.409868240356445
2018-03-14,17.212989807128906
2018-03-15,17.188764572143555
2018-03-16,17.240251541137695
2018-03-19,17.17058753967285
2018-03-20,17.255395889282227
2018-03-21,17.234189987182617
2018-03-22,16.746551513671875
2018-03-23,16.437604904174805
2018-03-26,16.855587005615234
2018-03-27,16.567848205566406
2018-03-28,16.44971466064453
2018-03-29,16.873760223388672
2018-04-02,16.5799617767334
2018-04-03,16.879823684692383
2018-04-04,16.80106544494629
2018-04-05,16.840438842773438
2018-04-06,16.461833953857422
2018-04-09,16.48303985595703
2018-04-10,16.73746681213379
2018-04-11,16.6617431640625
2018-04-12,16.994915008544922
2018-04-13,16.83741569519043
2018-04-16,17.085783004760742
2018-04-17,17.13424301147461
2018-04-18,18.479049682617188
2018-04-19,18.533571243286133
2018-04-20,18.18524932861328
2018-04-23,18.276119232177734
2018-04-24,17.927797317504883
2018-04-25,18.170116424560547
2018-04-26,17.94294548034668
2018-04-27,18.257944107055664
2018-04-30,17.988378524780273
2018-05-01,18.127708435058594
2018-05-02,17.985347747802734
2018-05-03,17.897510528564453
2018-05-04,18.16404914855957
2018-05-07,18.3245792388916
2018-05-08,18.345779418945312
2018-05-09,18.854629516601562
2018-05-10,19.024248123168945
2018-05-11,19.109054565429688
2018-05-14,19.0515079498291
2018-05-15,18.963668823242188
2018-05-16,19.166603088378906
2018-05-17,19.239294052124023
2018-05-18,19.311983108520508
2018-05-21,19.387706756591797
2018-05-22,19.224149703979492
2018-05-23,19.248380661010742
2018-05-24,19.51491928100586
2018-05-25,19.59064292907715
2018-05-29,19.45132064819336
2018-05-30,19.949758529663086
2018-05-31,19.648866653442383
2018-06-01,19.888973236083984
2018-06-04,19.661026000976562
2018-06-05,19.661026000976562
2018-06-06,19.855539321899414
2018-06-07,19.98318862915039
2018-06-08,20.38437271118164
2018-06-11,20.448192596435547
2018-06-12,20.287118911743164
2018-06-13,20.098676681518555
2018-06-14,20.025732040405273
2018-06-15,20.2567195892334
2018-06-18,20.09259796142578
2018-06-19,19.703577041625977
2018-06-20,19.715730667114258
2018-06-21,19.466516494750977
2018-06-22,19.68838119506836
2018-06-25,19.475627899169922
2018-06-26,19.50602149963379
2018-06-27,19.38445281982422
2018-06-28,19.326704025268555
2018-06-29,19.38445281982422
2018-07-02,19.53034019470215
2018-07-03,19.40572738647461
2018-07-05,19.560731887817383
2018-07-06,19.7552433013916
2018-07-09,20.211135864257812
2018-07-10,20.074357986450195
2018-07-11,19.697498321533203
2018-07-12,19.65798568725586
2018-07-13,19.6671085357666
2018-07-16,19.451316833496094
2018-07-17,19.58504867553711
2018-07-18,20.9709529876709
2018-07-19,21.01654052734375
2018-07-20,21.11075782775879
2018-07-23,21.3599796295166
2018-07-24,21.01654052734375
2018-07-25,21.56360626220703
2018-07-26,21.545368194580078
2018-07-27,21.35693359375
2018-07-30,21.363018035888672
2018-07-31,21.48154640197754
2018-08-01,21.463308334350586
2018-08-02,21.606159210205078
2018-08-03,21.657821655273438
2018-08-06,21.928316116333008
2018-08-07,22.062055587768555
2018-08-08,22.04685401916504
2018-08-09,21.93440055847168
2018-08-10,22.001266479492188
2018-08-13,22.068124771118164
2018-08-14,22.3994083404541
2018-08-15,22.23528289794922
2018-08-16,22.320388793945312
2018-08-17,22.396364212036133
2018-08-20,22.42068099975586
2018-08-21,22.70029640197754
2018-08-22,22.40852165222168
2018-08-23,22.475387573242188
2018-08-24,22.688135147094727
2018-08-27,22.94647979736328
2018-08-28,22.858335494995117
2018-08-29,22.739805221557617
2018-08-30,22.620920181274414
2018-08-31,22.605682373046875
2018-09-04,22.81296157836914
2018-09-05,22.648357391357422
2018-09-06,22.575199127197266
2018-09-07,22.44411849975586
2018-09-10,22.65445327758789
2018-09-11,22.590444564819336
2018-09-12,22.599580764770508
2018-09-13,22.306955337524414
2018-09-14,22.398401260375977
2018-09-17,22.35572624206543
2018-09-18,22.590444564819336
2018-09-19,22.553863525390625
2018-09-20,22.267322540283203
2018-09-21,22.553863525390625
2018-09-24,22.34353256225586
2018-09-25,22.349632263183594
2018-09-26,22.52642822265625
2018-09-27,22.620920181274414
2018-09-28,22.572154998779297
2018-10-01,22.870880126953125
2018-10-02,22.65750503540039
2018-10-03,22.858686447143555
2018-10-04,22.76114273071289
2018-10-05,22.72456169128418
2018-10-08,22.788576126098633
2018-10-09,22.74285888671875
2018-10-10,21.203493118286133
2018-10-11,20.962688446044922
2018-10-12,21.39858055114746
2018-10-15,21.599769592285156
2018-10-16,22.008228302001953
2018-10-17,21.55404281616211
2018-10-18,20.926109313964844
2018-10-19,20.709678649902344
2018-10-22,20.822471618652344
2018-10-23,20.368276596069336
2018-10-24,20.090890884399414
2018-10-25,20.237201690673828
2018-10-26,20.09394073486328
2018-10-29,20.02383041381836
2018-10-30,20.974882125854492
2018-10-31,20.9901180267334
2018-11-01,21.21263885498047
2018-11-02,21.087663650512695
2018-11-05,21.060232162475586
2018-11-06,21.450403213500977
2018-11-07,22.04175567626953
2018-11-08,21.846670150756836
2018-11-09,21.538801193237305
2018-11-12,21.227880477905273
2018-11-13,21.422971725463867
2018-11-14,21.490032196044922
2018-11-15,22.01432228088379
2018-11-16,22.133203506469727
2018-11-19,21.971651077270508
2018-11-20,21.099857330322266
2018-11-21,21.401628494262695
2018-11-23,21.270557403564453
2018-11-26,21.465639114379883
2018-11-27,21.462596893310547
2018-11-28,22.17587661743164
2018-11-29,21.943510055541992
2018-11-30,22.206457138061523
2018-12-03,22.365446090698242
2018-12-04,21.585786819458008
2018-12-06,21.347309112548828
2018-12-07,20.800010681152344
2018-12-10,20.882568359375
2018-12-11,20.818359375
2018-12-12,21.05989646911621
2018-12-13,21.04766845703125
2018-12-14,20.127370834350586
2018-12-17,19.775758743286133
2018-12-18,19.53421974182129
2018-12-19,18.971647262573242
2018-12-20,18.83711814880371
2018-12-21,18.558881759643555
2018-12-24,17.96573257446289
2018-12-26,18.870746612548828
2018-12-27,18.974702835083008
2018-12-28,18.980817794799805
2018-12-31,18.996105194091797
2019-01-02,18.941072463989258
2019-01-03,18.644493103027344
2019-01-04,19.197898864746094
2019-01-07,19.09394073486328
2019-01-08,19.369117736816406
2019-01-09,19.561735153198242
2019-01-10,19.77881622314453
2019-01-11,19.94086456298828
2019-01-14,19.95615577697754
2019-01-15,19.907230377197266
2019-01-16,19.989788055419922
2019-01-17,19.901119232177734
2019-01-18,20.59516143798828
2019-01-22,20.127370834350586
2019-01-23,19.89806365966797
2019-01-24,19.88888931274414
2019-01-25,20.240501403808594
2019-01-28,20.060104370117188
2019-01-29,20.002017974853516
2019-01-30,20.271076202392578
2019-01-31,20.08762550354004
2019-02-01,20.240501403808594
2019-02-04,20.61351203918457
2019-02-05,20.873395919799805
2019-02-06,20.818359375
2019-02-07,20.85504722595215
2019-02-08,21.020156860351562
2019-02-11,21.160797119140625
2019-02-12,21.744773864746094
2019-02-13,21.74782943725586
2019-02-14,21.900707244873047
2019-02-15,22.178937911987305
2019-02-19,22.16977310180664
2019-02-20,22.39601707458496
2019-02-21,22.1881103515625
2019-02-22,22.41436004638672
2019-02-25,22.264545440673828
2019-02-26,22.246204376220703
2019-02-27,22.289148330688477
2019-02-28,22.29221534729004
2019-03-01,22.224729537963867
2019-03-04,22.341299057006836
2019-03-05,22.227798461914062
2019-03-06,22.10202407836914
2019-03-07,22.092817306518555
2019-03-08,22.016132354736328
2019-03-11,22.37811279296875
2019-03-12,22.289148330688477
2019-03-13,22.69100570678711
2019-03-14,22.393447875976562
2019-03-15,22.335161209106445
2019-03-18,22.660324096679688
2019-03-19,22.37811279296875
2019-03-20,22.338228225708008
2019-03-21,22.58976936340332
2019-03-22,22.243139266967773
2019-03-25,22.31982421875
2019-03-26,22.405717849731445
2019-03-27,22.51614761352539
2019-03-28,22.832111358642578
2019-03-29,22.95174789428711
2019-04-01,23.52845573425293
2019-04-02,23.368947982788086
2019-04-03,23.074453353881836
2019-04-04,22.945613861083984
2019-04-05,22.82904624938965
2019-04-08,23.19715690612793
2019-04-09,22.911867141723633
2019-04-10,23.02843475341797
2019-04-11,23.129669189453125
2019-04-12,23.516189575195312
