Date,ROP
2015-11-18,180.43209838867188
2015-11-19,178.8647918701172
2015-11-20,180.80038452148438
2015-11-23,181.54627990722656
2015-11-24,181.763427734375
2015-11-25,183.01914978027344
2015-11-27,183.95388793945312
2015-11-30,182.68873596191406
2015-12-01,180.979736328125
2015-12-02,177.59954833984375
2015-12-03,177.14637756347656
2015-12-04,178.90252685546875
2015-12-07,177.75062561035156
2015-12-08,175.8811798095703
2015-12-09,175.0974578857422
2015-12-10,176.1077880859375
2015-12-11,173.0391845703125
2015-12-14,173.841796875
2015-12-15,172.91644287109375
2015-12-16,176.0133819580078
2015-12-17,174.2949981689453
2015-12-18,173.08644104003906
2015-12-21,174.82373046875
2015-12-22,176.76869201660156
2015-12-23,179.46900939941406
2015-12-24,179.242431640625
2015-12-28,179.56344604492188
2015-12-29,181.86724853515625
2015-12-30,179.94110107421875
2015-12-31,179.1952362060547
2016-01-04,176.0983428955078
2016-01-05,177.08975219726562
2016-01-06,173.4110107421875
2016-01-07,168.22862243652344
2016-01-08,166.08184814453125
2016-01-11,164.04864501953125
2016-01-12,166.4980010986328
2016-01-13,161.48585510253906
2016-01-14,161.56153869628906
2016-01-15,160.22804260253906
2016-01-19,160.31320190429688
2016-01-20,158.51638793945312
2016-01-21,157.36268615722656
2016-01-22,159.3674774169922
2016-01-25,157.0695037841797
2016-01-26,160.08627319335938
2016-01-27,159.12161254882812
2016-01-28,160.50233459472656
2016-01-29,166.12918090820312
2016-02-01,154.83763122558594
2016-02-02,150.26055908203125
2016-02-03,153.3056640625
2016-02-04,157.90170288085938
2016-02-05,154.26077270507812
2016-02-08,153.07859802246094
2016-02-09,153.0408477783203
2016-02-10,151.54666137695312
2016-02-11,151.28182983398438
2016-02-12,154.7052764892578
2016-02-16,158.20431518554688
2016-02-17,160.4928741455078
2016-02-18,161.23997497558594
2016-02-19,161.0886688232422
2016-02-22,163.61363220214844
2016-02-23,161.9586639404297
2016-02-24,160.97523498535156
2016-02-25,161.71282958984375
2016-02-26,161.0886688232422
2016-02-29,158.80958557128906
2016-03-01,162.5449981689453
2016-03-02,162.11949157714844
2016-03-03,163.01788330078125
2016-03-04,163.13136291503906
2016-03-07,164.0203399658203
2016-03-08,161.50477600097656
2016-03-09,161.34400939941406
2016-03-10,161.20220947265625
2016-03-11,164.3701934814453
2016-03-14,165.96841430664062
2016-03-15,166.2521209716797
2016-03-16,167.79359436035156
2016-03-17,170.01600646972656
2016-03-18,171.9735870361328
2016-03-21,171.47232055664062
2016-03-22,172.1343231201172
2016-03-23,170.18618774414062
2016-03-24,170.72520446777344
2016-03-28,172.1154327392578
2016-03-29,172.60714721679688
2016-03-30,172.1248779296875
2016-03-31,172.8435516357422
2016-04-01,174.63095092773438
2016-04-04,170.60227966308594
2016-04-05,169.01348876953125
2016-04-06,169.50604248046875
2016-04-07,167.25157165527344
2016-04-08,168.56829833984375
2016-04-11,167.3652801513672
2016-04-12,168.13255310058594
2016-04-13,168.76722717285156
2016-04-14,167.57363891601562
2016-04-15,167.81053161621094
2016-04-18,169.4019012451172
2016-04-19,170.2734832763672
2016-04-20,169.1366729736328
2016-04-21,169.29769897460938
2016-04-22,169.21246337890625
2016-04-25,170.18820190429688
2016-04-26,169.4114227294922
2016-04-27,169.78079223632812
2016-04-28,167.47894287109375
2016-04-29,166.80638122558594
2016-05-02,168.14205932617188
2016-05-03,166.91061401367188
2016-05-04,164.4571075439453
2016-05-05,165.1770477294922
2016-05-06,166.853759765625
2016-05-09,165.4517364501953
2016-05-10,168.1515655517578
2016-05-11,166.69268798828125
2016-05-12,167.81053161621094
2016-05-13,167.0242462158203
2016-05-16,169.4777069091797
2016-05-17,170.8797149658203
2016-05-18,171.59010314941406
2016-05-19,170.50079345703125
2016-05-20,173.44680786132812
2016-05-23,163.60458374023438
2016-05-24,164.79815673828125
2016-05-25,164.90234375
2016-05-26,162.6573028564453
2016-05-27,162.93194580078125
2016-05-31,162.0604705810547
2016-06-01,161.86158752441406
2016-06-02,162.60044860839844
2016-06-03,162.72361755371094
2016-06-06,164.6181640625
2016-06-07,164.84556579589844
2016-06-08,164.769775390625
2016-06-09,165.0634002685547
2016-06-10,163.06460571289062
2016-06-13,159.99542236328125
2016-06-14,160.12803649902344
2016-06-15,159.5028533935547
2016-06-16,159.73020935058594
2016-06-17,158.8302459716797
2016-06-20,161.4732666015625
2016-06-21,161.30270385742188
2016-06-22,160.9711151123047
2016-06-23,163.7939910888672
2016-06-24,158.54608154296875
2016-06-27,156.0831756591797
2016-06-28,157.75042724609375
2016-06-29,158.3376922607422
2016-06-30,161.56796264648438
2016-07-01,160.96168518066406
2016-07-05,158.1292724609375
2016-07-06,158.23367309570312
2016-07-07,158.73663330078125
2016-07-08,161.36532592773438
2016-07-11,161.90626525878906
2016-07-12,161.83981323242188
2016-07-13,161.393798828125
2016-07-14,163.24429321289062
2016-07-15,163.1399688720703
2016-07-18,162.00115966796875
2016-07-19,162.48512268066406
2016-07-20,164.86712646484375
2016-07-21,163.08297729492188
2016-07-22,164.4684600830078
2016-07-25,154.99765014648438
2016-07-26,157.02847290039062
2016-07-27,158.99285888671875
2016-07-28,160.4923095703125
2016-07-29,161.6690216064453
2016-08-01,162.7318878173828
2016-08-02,160.9287872314453
2016-08-03,160.44480895996094
2016-08-04,160.91932678222656
2016-08-05,162.00115966796875
2016-08-08,162.9216766357422
2016-08-09,162.59898376464844
2016-08-10,162.95018005371094
2016-08-11,165.5503692626953
2016-08-12,163.8991241455078
2016-08-15,164.92404174804688
2016-08-16,163.9085693359375
2016-08-17,164.06048583984375
2016-08-18,164.3831024169922
2016-08-19,167.40084838867188
2016-08-22,167.5052490234375
2016-08-23,167.96078491210938
2016-08-24,167.552734375
2016-08-25,167.80894470214844
2016-08-26,168.7294464111328
2016-08-29,169.4601593017578
2016-08-30,169.67848205566406
2016-08-31,168.49220275878906
2016-09-01,171.49102783203125
2016-09-02,172.85752868652344
2016-09-06,171.21583557128906
2016-09-07,170.5419921875
2016-09-08,171.0164794921875
2016-09-09,167.07823181152344
2016-09-12,170.62744140625
2016-09-13,168.5206756591797
2016-09-14,167.26803588867188
2016-09-15,169.09954833984375
2016-09-16,168.15060424804688
2016-09-19,167.68557739257812
2016-09-20,167.0117950439453
2016-09-21,168.96669006347656
2016-09-22,172.83859252929688
2016-09-23,170.91212463378906
2016-09-26,169.25137329101562
2016-09-27,170.418701171875
2016-09-28,173.5123291015625
2016-09-29,172.05088806152344
2016-09-30,173.16116333007812
2016-10-03,172.80059814453125
2016-10-04,172.667724609375
2016-10-05,173.29515075683594
2016-10-06,172.34454345703125
2016-10-07,170.9852752685547
2016-10-10,170.52896118164062
2016-10-11,168.11456298828125
2016-10-12,167.6488494873047
2016-10-13,165.28195190429688
2016-10-14,164.38839721679688
2016-10-17,162.95306396484375
2016-10-18,163.98919677734375
2016-10-19,165.9282989501953
2016-10-20,164.61654663085938
2016-10-21,163.8751220703125
2016-10-24,163.0291290283203
2016-10-25,162.8675537109375
2016-10-26,161.33718872070312
2016-10-27,160.1489715576172
2016-10-28,159.60711669921875
2016-10-31,164.74014282226562
2016-11-01,163.09567260742188
2016-11-02,161.6603546142578
2016-11-03,161.93597412109375
2016-11-04,161.08999633789062
2016-11-07,164.30287170410156
2016-11-08,165.43402099609375
2016-11-09,168.2001190185547
2016-11-10,170.918701171875
2016-11-11,170.10121154785156
2016-11-14,170.70005798339844
2016-11-15,172.66769409179688
2016-11-16,172.3159942626953
2016-11-17,172.4490509033203
2016-11-18,171.21340942382812
2016-11-21,173.03843688964844
2016-11-22,174.70188903808594
2016-11-23,175.0916748046875
2016-11-25,174.0745849609375
2016-11-28,173.07647705078125
2016-11-29,172.14491271972656
2016-11-30,172.15443420410156
2016-12-01,172.83888244628906
2016-12-02,173.30465698242188
2016-12-05,172.658203125
2016-12-06,173.99847412109375
2016-12-07,174.435791015625
2016-12-08,174.22665405273438
2016-12-09,176.61253356933594
2016-12-12,175.74754333496094
2016-12-13,178.74176025390625
2016-12-14,177.42999267578125
2016-12-15,177.7246856689453
2016-12-16,175.8520965576172
2016-12-19,175.31028747558594
2016-12-20,177.1162872314453
2016-12-21,176.6219940185547
2016-12-22,176.8121337890625
2016-12-23,176.736083984375
2016-12-27,176.9927215576172
2016-12-28,174.72091674804688
2016-12-29,174.0745849609375
2016-12-30,174.02699279785156
2017-01-03,175.7855682373047
2017-01-04,176.12774658203125
2017-01-05,176.44200134277344
2017-01-06,178.91812133789062
2017-01-09,177.43243408203125
2017-01-10,177.1372528076172
2017-01-11,179.9657440185547
2017-01-12,178.71812438964844
2017-01-13,179.5181121826172
2017-01-17,177.1562957763672
2017-01-18,178.00387573242188
2017-01-19,176.5848388671875
2017-01-20,177.3467254638672
2017-01-23,177.4801025390625
2017-01-24,178.92764282226562
2017-01-25,181.49899291992188
2017-01-26,181.36566162109375
2017-01-27,181.66091918945312
2017-01-30,181.32754516601562
2017-01-31,182.70852661132812
2017-02-01,182.2418670654297
2017-02-02,182.62274169921875
2017-02-03,183.67037963867188
2017-02-06,183.5179901123047
2017-02-07,183.1846923828125
2017-02-08,183.81320190429688
2017-02-09,192.5653076171875
2017-02-10,194.81288146972656
2017-02-13,195.93658447265625
2017-02-14,195.584228515625
2017-02-15,196.88894653320312
2017-02-16,196.9556884765625
2017-02-17,197.2699432373047
2017-02-21,197.4984893798828
2017-02-22,197.96514892578125
2017-02-23,199.46983337402344
2017-02-24,199.90792846679688
2017-02-27,200.03173828125
2017-02-28,199.23178100585938
2017-03-01,202.81265258789062
2017-03-02,202.6412353515625
2017-03-03,202.70787048339844
2017-03-06,202.212646484375
2017-03-07,201.6602325439453
2017-03-08,200.2602996826172
2017-03-09,200.58416748046875
2017-03-10,201.2983856201172
2017-03-13,201.09841918945312
2017-03-14,201.23170471191406
2017-03-15,203.73635864257812
2017-03-16,200.89837646484375
2017-03-17,200.8888702392578
2017-03-20,200.2126922607422
2017-03-21,198.08895874023438
2017-03-22,198.74606323242188
2017-03-23,197.5746307373047
2017-03-24,196.6604766845703
2017-03-27,195.2223663330078
2017-03-28,197.47947692871094
2017-03-29,197.64134216308594
2017-03-30,198.9746551513672
2017-03-31,196.65093994140625
2017-04-03,196.2318878173828
2017-04-04,196.9747314453125
2017-04-05,197.54710388183594
2017-04-06,198.52967834472656
2017-04-07,198.62509155273438
2017-04-10,199.28335571289062
2017-04-11,197.42306518554688
2017-04-12,196.01121520996094
2017-04-13,195.57235717773438
2017-04-17,197.89048767089844
2017-04-18,197.60433959960938
2017-04-19,197.08920288085938
2017-04-20,199.22605895996094
2017-04-21,200.09417724609375
2017-04-24,203.89097595214844
2017-04-25,206.39988708496094
2017-04-26,205.4745330810547
2017-04-27,207.61138916015625
2017-04-28,208.63217163085938
2017-05-01,206.80056762695312
2017-05-02,207.2297821044922
2017-05-03,206.77197265625
2017-05-04,208.17420959472656
2017-05-05,210.7308807373047
2017-05-08,210.72137451171875
2017-05-09,211.68482971191406
2017-05-10,212.37168884277344
2017-05-11,212.53384399414062
2017-05-12,211.2841796875
2017-05-15,212.16180419921875
2017-05-16,213.86940002441406
2017-05-17,209.59564208984375
2017-05-18,209.25225830078125
2017-05-19,211.37005615234375
2017-05-22,213.17303466796875
2017-05-23,214.46087646484375
2017-05-24,214.8138427734375
2017-05-25,216.3115692138672
2017-05-26,216.62635803222656
2017-05-30,217.21780395507812
2017-05-31,216.74085998535156
2017-06-01,219.09713745117188
2017-06-02,220.5567169189453
2017-06-05,219.75540161132812
2017-06-06,217.847412109375
2017-06-07,218.34349060058594
2017-06-08,217.93331909179688
2017-06-09,218.30538940429688
2017-06-12,216.68362426757812
2017-06-13,217.91419982910156
2017-06-14,218.30538940429688
2017-06-15,220.10836791992188
2017-06-16,221.51063537597656
2017-06-19,224.42030334472656
2017-06-20,222.2261505126953
2017-06-21,221.9590301513672
2017-06-22,221.71099853515625
2017-06-23,220.85247802734375
2017-06-26,221.8827362060547
2017-06-27,219.52642822265625
2017-06-28,221.6060791015625
2017-06-29,219.32618713378906
2017-06-30,220.87152099609375
2017-07-03,221.6442413330078
2017-07-05,224.77793884277344
2017-07-06,222.75254821777344
2017-07-07,223.9945068359375
2017-07-10,224.2716522216797
2017-07-11,224.77793884277344
2017-07-12,227.0614013671875
2017-07-13,225.85760498046875
2017-07-14,225.29388427734375
2017-07-17,225.99136352539062
2017-07-18,223.516845703125
2017-07-19,225.53273010253906
2017-07-20,224.376708984375
2017-07-21,224.30023193359375
2017-07-24,224.53912353515625
2017-07-25,223.01043701171875
2017-07-26,223.33529663085938
2017-07-27,221.61557006835938
2017-07-28,221.9786376953125
2017-07-31,222.09327697753906
2017-08-01,225.92445373535156
2017-08-02,225.24609375
2017-08-03,225.84805297851562
2017-08-04,226.10598754882812
2017-08-07,225.91493225097656
2017-08-08,225.4562530517578
2017-08-09,224.0518798828125
2017-08-10,218.9404754638672
2017-08-11,219.30349731445312
2017-08-14,223.52642822265625
2017-08-15,222.92445373535156
2017-08-16,222.7047119140625
2017-08-17,219.0741729736328
2017-08-18,218.0232696533203
2017-08-21,217.63153076171875
2017-08-22,222.13148498535156
2017-08-23,220.73655700683594
2017-08-24,218.81625366210938
2017-08-25,220.46910095214844
2017-08-28,219.74298095703125
2017-08-29,219.236572265625
2017-08-30,221.30027770996094
2017-08-31,220.37353515625
2017-09-01,219.82899475097656
2017-09-05,218.79710388183594
2017-09-06,219.35121154785156
2017-09-07,219.7047882080078
2017-09-08,223.92764282226562
2017-09-11,226.25880432128906
2017-09-12,226.78431701660156
2017-09-13,225.07412719726562
2017-09-14,225.86712646484375
2017-09-15,227.2237548828125
2017-09-18,227.20468139648438
2017-09-19,227.95948791503906
2017-09-20,235.23963928222656
2017-09-21,235.5644989013672
2017-09-22,235.18235778808594
2017-09-25,233.3670196533203
2017-09-26,232.554931640625
2017-09-27,230.2810821533203
2017-09-28,230.93077087402344
2017-09-29,232.54537963867188
2017-10-02,236.74920654296875
2017-10-03,238.71731567382812
2017-10-04,238.5262451171875
2017-10-05,240.16224670410156
2017-10-06,241.09031677246094
2017-10-09,240.39186096191406
2017-10-10,240.87026977539062
2017-10-11,239.1002960205078
2017-10-12,241.14768981933594
2017-10-13,239.2820587158203
2017-10-16,240.8798370361328
2017-10-17,239.85610961914062
2017-10-18,239.40638732910156
2017-10-19,241.06158447265625
2017-10-20,243.79794311523438
2017-10-23,242.76463317871094
2017-10-24,243.80747985839844
2017-10-25,244.12318420410156
2017-10-26,246.38108825683594
2017-10-27,246.42889404296875
2017-10-30,245.93142700195312
2017-10-31,247.00302124023438
2017-11-01,247.04119873046875
2017-11-02,245.5774688720703
2017-11-03,246.8977508544922
2017-11-06,247.0316925048828
2017-11-07,249.08871459960938
2017-11-08,248.0458526611328
2017-11-09,246.67767333984375
2017-11-10,247.0316925048828
2017-11-13,244.96514892578125
2017-11-14,245.5009307861328
2017-11-15,244.34323120117188
2017-11-16,245.40524291992188
2017-11-17,245.25210571289062
2017-11-20,246.94554138183594
2017-11-21,249.2130584716797
2017-11-22,249.3087158203125
2017-11-24,249.09829711914062
2017-11-27,249.35667419433594
2017-11-28,253.5757293701172
2017-11-29,250.89686584472656
2017-11-30,255.6519775390625
2017-12-01,249.32791137695312
2017-12-04,250.5428924560547
2017-12-05,247.0316925048828
2017-12-06,247.7110137939453
2017-12-07,249.2130584716797
2017-12-08,249.3087158203125
2017-12-11,245.36695861816406
2017-12-12,244.3719482421875
2017-12-13,244.8311767578125
2017-12-14,241.46348571777344
2017-12-15,241.6930694580078
2017-12-18,250.016845703125
2017-12-19,247.93104553222656
2017-12-20,247.77801513671875
2017-12-21,247.20388793945312
2017-12-22,248.30416870117188
2017-12-26,249.4427032470703
2017-12-27,249.33749389648438
2017-12-28,249.32791137695312
2017-12-29,247.79710388183594
2018-01-02,249.28958129882812
2018-01-03,250.74388122558594
2018-01-04,253.40359497070312
2018-01-05,255.47018432617188
2018-01-08,256.9391784667969
2018-01-09,259.0281066894531
2018-01-10,257.5428466796875
2018-01-11,261.1170959472656
2018-01-12,263.7808532714844
2018-01-16,263.3976135253906
2018-01-17,265.0361633300781
2018-01-18,264.87335205078125
2018-01-19,264.17376708984375
2018-01-22,264.5378723144531
2018-01-23,265.074462890625
2018-01-24,264.95953369140625
2018-01-25,267.42218017578125
2018-01-26,272.270751953125
2018-01-29,269.54931640625
2018-01-30,267.9491271972656
2018-01-31,268.86920166015625
2018-02-01,269.5014953613281
2018-02-02,273.2865295410156
2018-02-05,255.6072540283203
2018-02-06,257.5619201660156
2018-02-07,255.07061767578125
2018-02-08,248.564208984375
2018-02-09,250.60528564453125
2018-02-12,258.8363952636719
2018-02-13,259.1717224121094
2018-02-14,259.7658996582031
2018-02-15,264.23114013671875
2018-02-16,264.7679443359375
2018-02-20,265.1798400878906
2018-02-21,266.7992858886719
2018-02-22,267.9205017089844
2018-02-23,269.39605712890625
2018-02-26,273.41107177734375
2018-02-27,268.6199645996094
2018-02-28,263.5988464355469
2018-03-01,256.3162536621094
2018-03-02,256.8145446777344
2018-03-05,261.145751953125
2018-03-06,262.30517578125
2018-03-07,267.71917724609375
2018-03-08,268.0067138671875
2018-03-09,273.1331787109375
2018-03-12,271.01544189453125
2018-03-13,269.8944091796875
2018-03-14,268.15997314453125
2018-03-15,271.0443115234375
2018-03-16,274.69512939453125
2018-03-19,271.98333740234375
2018-03-20,276.8990173339844
2018-03-21,277.7518310546875
2018-03-22,269.12774658203125
2018-03-23,263.3113708496094
2018-03-26,270.7184143066406
2018-03-27,265.8218994140625
2018-03-28,264.9403991699219
2018-03-29,268.9649353027344
2018-04-02,263.1101379394531
2018-04-03,265.08416748046875
2018-04-04,265.27569580078125
2018-04-05,264.04913330078125
2018-04-06,257.03692626953125
2018-04-09,257.2672424316406
2018-04-10,262.1231384277344
2018-04-11,259.1288757324219
2018-04-12,263.32275390625
2018-04-13,262.0942687988281
2018-04-16,263.2747497558594
2018-04-17,265.5874938964844
2018-04-18,268.3801574707031
2018-04-19,268.68719482421875
2018-04-20,270.76019287109375
2018-04-23,265.9137878417969
2018-04-24,255.1272735595703
2018-04-25,257.01776123046875
2018-04-26,255.47274780273438
2018-04-27,257.45916748046875
2018-04-30,253.5341796875
2018-05-01,254.09071350097656
2018-05-02,252.046630859375
2018-05-03,253.99473571777344
2018-05-04,258.3420715332031
2018-05-07,259.7047424316406
2018-05-08,260.7412109375
2018-05-09,263.975341796875
2018-05-10,267.967529296875
2018-05-11,268.15948486328125
2018-05-14,267.4013671875
2018-05-15,267.2381591796875
2018-05-16,264.62774658203125
2018-05-17,264.1481018066406
2018-05-18,264.3591613769531
2018-05-21,269.86761474609375
2018-05-22,268.4952697753906
2018-05-23,267.63165283203125
2018-05-24,270.5777282714844
2018-05-25,268.05401611328125
2018-05-29,263.19793701171875
2018-05-30,267.4397277832031
2018-05-31,264.66632080078125
2018-06-01,268.15948486328125
2018-06-04,268.8983459472656
2018-06-05,270.7218322753906
2018-06-06,272.3148193359375
2018-06-07,272.8426818847656
2018-06-08,274.0614013671875
2018-06-11,274.01348876953125
2018-06-12,274.7810974121094
2018-06-13,273.98455810546875
2018-06-14,271.7870178222656
2018-06-15,272.54510498046875
2018-06-18,270.29949951171875
2018-06-19,265.2611999511719
2018-06-20,266.3168640136719
2018-06-21,264.98297119140625
2018-06-22,265.0789489746094
2018-06-25,262.1135559082031
2018-06-26,262.23834228515625
2018-06-27,259.0041809082031
2018-06-28,260.5780334472656
2018-06-29,264.7814025878906
2018-07-02,263.5242614746094
2018-07-03,261.8543701171875
2018-07-05,264.8678283691406
2018-07-06,265.4377136230469
2018-07-09,269.6762390136719
2018-07-10,270.0606384277344
2018-07-11,265.9566650390625
2018-07-12,270.9640197753906
2018-07-13,272.4250183105469
2018-07-16,271.5983581542969
2018-07-17,272.03094482421875
2018-07-18,272.76129150390625
2018-07-19,272.4345397949219
2018-07-20,273.6647644042969
2018-07-23,271.386962890625
2018-07-24,271.73297119140625
2018-07-25,277.364990234375
2018-07-26,291.77191162109375
2018-07-27,287.2163391113281
2018-07-30,282.81451416015625
2018-07-31,290.15728759765625
2018-08-01,286.81268310546875
2018-08-02,285.0154113769531
2018-08-03,283.5640869140625
2018-08-06,284.0830993652344
2018-08-07,287.78338623046875
2018-08-08,285.1211242675781
2018-08-09,283.9773864746094
2018-08-10,281.8437805175781
2018-08-13,280.7384948730469
2018-08-14,283.40081787109375
2018-08-15,282.0648498535156
2018-08-16,283.6698913574219
2018-08-17,286.29376220703125
2018-08-20,289.3980407714844
2018-08-21,291.8103942871094
2018-08-22,287.8506774902344
2018-08-23,285.649658203125
2018-08-24,285.082763671875
2018-08-27,285.9957580566406
2018-08-28,287.0337829589844
2018-08-29,286.85107421875
2018-08-30,285.1691589355469
2018-08-31,286.7646484375
2018-09-04,286.13031005859375
2018-09-05,290.0323486328125
2018-09-06,291.3203430175781
2018-09-07,292.19488525390625
2018-09-10,294.3477478027344
2018-09-11,293.51165771484375
2018-09-12,292.6562194824219
2018-09-13,298.86492919921875
2018-09-14,298.74005126953125
2018-09-17,299.2877502441406
2018-09-18,299.3936462402344
2018-09-19,296.885009765625
2018-09-20,297.73077392578125
2018-09-21,294.1459655761719
2018-09-24,287.86029052734375
2018-09-25,286.4281921386719
2018-09-26,284.5252380371094
2018-09-27,282.80487060546875
2018-09-28,284.688720703125
2018-10-01,287.110595703125
2018-10-02,286.3609924316406
2018-10-03,286.56280517578125
2018-10-04,284.7756042480469
2018-10-05,283.370361328125
2018-10-08,281.2145690917969
2018-10-09,278.43310546875
2018-10-10,270.0021057128906
2018-10-11,263.0052185058594
2018-10-12,268.68359375
2018-10-15,268.9915466308594
2018-10-16,276.4216003417969
2018-10-17,273.6401672363281
2018-10-18,268.5873718261719
2018-10-19,267.567138671875
2018-10-22,267.9136047363281
2018-10-23,261.349853515625
2018-10-24,253.5252685546875
2018-10-25,255.37298583984375
2018-10-26,274.660400390625
2018-10-29,267.0763244628906
2018-10-30,270.9742126464844
2018-10-31,272.27349853515625
2018-11-01,273.389892578125
2018-11-02,274.5640869140625
2018-11-05,277.5091247558594
2018-11-06,278.79876708984375
2018-11-07,284.9102783203125
2018-11-08,285.3914794921875
2018-11-09,285.6610412597656
2018-11-12,278.4715576171875
2018-11-13,279.7612609863281
2018-11-14,277.16265869140625
2018-11-15,283.3896484375
2018-11-16,286.6041259765625
2018-11-19,282.9853820800781
2018-11-20,276.3061218261719
2018-11-21,277.6728210449219
2018-11-23,274.4871826171875
2018-11-26,275.0165100097656
2018-11-27,274.54486083984375
2018-11-28,283.09130859375
2018-11-29,282.83135986328125
2018-11-30,286.4117126464844
2018-12-03,289.7416687011719
2018-12-04,275.89227294921875
2018-12-06,276.43115234375
2018-12-07,274.1213684082031
2018-12-10,274.64111328125
2018-12-11,270.91650390625
2018-12-12,273.6690979003906
2018-12-13,270.6373291015625
2018-12-14,263.5538635253906
2018-12-17,256.54730224609375
2018-12-18,258.77056884765625
2018-12-19,259.3479309082031
2018-12-20,252.90919494628906
2018-12-21,248.38580322265625
2018-12-24,237.7316131591797
2018-12-26,249.66586303710938
2018-12-27,255.1902313232422
2018-12-28,253.91017150878906
2018-12-31,256.50872802734375
2019-01-02,256.5953674316406
2019-01-03,249.07876586914062
2019-01-04,257.4422302246094
2019-01-07,258.9629821777344
2019-01-08,259.4768981933594
2019-01-09,261.89666748046875
2019-01-10,265.3000183105469
2019-01-11,263.3525085449219
2019-01-14,261.5785827636719
2019-01-15,260.59515380859375
2019-01-16,262.8125915527344
2019-01-17,265.521728515625
2019-01-18,271.9137268066406
2019-01-22,264.8372802734375
2019-01-23,266.3412170410156
2019-01-24,268.6936340332031
2019-01-25,272.98382568359375
2019-01-28,269.82159423828125
2019-01-29,273.0801696777344
2019-01-30,277.16796875
2019-01-31,273.0898742675781
2019-02-01,281.7378845214844
2019-02-04,282.6055603027344
2019-02-05,287.1656799316406
2019-02-06,288.9877014160156
2019-02-07,286.9343566894531
2019-02-08,289.3830871582031
2019-02-11,290.4339599609375
2019-02-12,297.086181640625
2019-02-13,298.2335205078125
2019-02-14,295.1291198730469
2019-02-15,300.7594299316406
2019-02-19,300.0556945800781
2019-02-20,302.2152404785156
2019-02-21,303.49749755859375
2019-02-22,305.80169677734375
2019-02-25,307.8840637207031
2019-02-26,308.3854064941406
2019-02-27,311.94293212890625
2019-02-28,312.0296630859375
2019-03-01,312.01043701171875
2019-03-04,309.4073486328125
2019-03-05,308.4721374511719
2019-03-06,308.33721923828125
2019-03-07,307.78765869140625
2019-03-08,306.264404296875
2019-03-11,311.54766845703125
2019-03-12,312.116455078125
2019-03-13,314.6230773925781
2019-03-14,313.77471923828125
2019-03-15,314.497802734375
2019-03-18,319.5689697265625
2019-03-19,320.0027160644531
2019-03-20,318.8457946777344
2019-03-21,322.0177307128906
2019-03-22,317.64080810546875
2019-03-25,319.0965576171875
2019-03-26,323.2324523925781
2019-03-27,323.5216979980469
2019-03-28,327.8890686035156
2019-03-29,329.69195556640625
2019-04-01,335.4380187988281
2019-04-02,335.7657775878906
2019-04-03,334.5413818359375
2019-04-04,332.76739501953125
2019-04-05,333.532958984375
2019-04-08,331.9304504394531
2019-04-09,331.1388244628906
2019-04-10,331.0519104003906
2019-04-11,334.47900390625
2019-04-12,339.10333251953125
2019-04-15,339.2673645019531
2019-04-16,337.2980651855469
2019-04-17,335.92718505859375
2019-04-18,337.6166076660156
2019-04-22,338.6978759765625
2019-04-23,339.1322021484375
2019-04-24,338.1379089355469
