Date,SAMMAANCAP.NS
2016-07-08,477.0342712402344
2016-07-11,495.7496643066406
2016-07-12,515.781982421875
2016-07-13,495.0216979980469
2016-07-14,482.8569030761719
2016-07-15,490.79351806640625
2016-07-18,492.0758361816406
2016-07-19,493.2888488769531
2016-07-20,494.4673767089844
2016-07-21,494.9525451660156
2016-07-22,509.82073974609375
2016-07-25,514.8462524414062
2016-07-26,529.6451416015625
2016-07-27,537.443359375
2016-07-28,534.0814819335938
2016-07-29,529.8878173828125
2016-08-01,528.6401977539062
2016-08-02,543.2312622070312
2016-08-03,545.9345092773438
2016-08-04,554.4259033203125
2016-08-05,559.1229248046875
2016-08-08,566.2384643554688
2016-08-09,565.6426391601562
2016-08-10,547.87109375
2016-08-11,548.501953125
2016-08-12,559.7538452148438
2016-08-16,571.5665893554688
2016-08-17,567.2902221679688
2016-08-18,564.2754516601562
2016-08-19,560.9105834960938
2016-08-22,556.1434936523438
2016-08-23,563.9950561523438
2016-08-24,566.2384643554688
2016-08-25,577.8058471679688
2016-08-26,574.1253662109375
2016-08-29,581.1709594726562
2016-08-30,582.4327392578125
2016-08-31,574.3005981445312
2016-09-01,586.0082397460938
2016-09-02,581.2058715820312
2016-09-06,584.711181640625
2016-09-07,575.38720703125
2016-09-08,573.2840576171875
2016-09-09,557.8258666992188
2016-09-12,537.10986328125
2016-09-14,556.2485961914062
2016-09-15,551.2010498046875
2016-09-16,566.51904296875
2016-09-19,559.0877685546875
2016-09-20,564.2754516601562
2016-09-21,558.141357421875
2016-09-22,561.927001953125
2016-09-23,570.865234375
2016-09-26,570.3746948242188
2016-09-27,569.7438354492188
2016-09-28,572.4779052734375
2016-09-29,551.97216796875
2016-09-30,580.0491943359375
2016-10-03,599.5734252929688
2016-10-04,612.3326416015625
2016-10-05,606.6190795898438
2016-10-06,596.0682373046875
2016-10-07,600.6951293945312
2016-10-10,591.8970336914062
2016-10-13,576.5440063476562
2016-10-14,587.3401489257812
2016-10-17,587.5856323242188
2016-10-18,604.7612915039062
2016-10-19,617.3801879882812
2016-10-20,611.456298828125
2016-10-21,614.8563842773438
2016-10-24,611.0355834960938
2016-10-25,608.546875
2016-10-26,598.9075317382812
2016-10-27,591.826904296875
2016-10-28,595.1217651367188
2016-11-01,603.1839599609375
2016-11-02,590.75048828125
2016-11-03,568.1859130859375
2016-11-04,558.4091796875
2016-11-07,561.3138427734375
2016-11-08,556.9214477539062
2016-11-09,511.15478515625
2016-11-10,496.27703857421875
2016-11-11,496.1353454589844
2016-11-15,477.6800231933594
2016-11-16,474.5627136230469
2016-11-17,474.1376953125
2016-11-18,473.1458435058594
2016-11-21,462.80230712890625
2016-11-22,475.94415283203125
2016-11-23,476.9006042480469
2016-11-24,479.41571044921875
2016-11-25,498.0127868652344
2016-11-28,501.3426513671875
2016-11-29,514.6970825195312
2016-11-30,542.0082397460938
2016-12-01,535.703125
2016-12-02,522.065185546875
2016-12-05,526.2095336914062
2016-12-06,518.2747802734375
2016-12-07,507.5770263671875
2016-12-08,510.6943054199219
2016-12-09,497.5877990722656
2016-12-12,491.7784423828125
2016-12-13,474.881591796875
2016-12-14,458.7287902832031
2016-12-15,460.1809997558594
2016-12-16,452.6358337402344
2016-12-19,461.42083740234375
2016-12-20,454.33624267578125
2016-12-21,454.9029541015625
2016-12-22,451.57330322265625
2016-12-23,452.88385009765625
2016-12-26,445.72845458984375
2016-12-27,451.3961181640625
2016-12-28,456.9929504394531
2016-12-29,455.080078125
2016-12-30,460.6769714355469
2017-01-02,480.7972412109375
2017-01-03,469.1784362792969
2017-01-04,456.0718994140625
2017-01-05,463.085693359375
2017-01-06,465.7777404785156
2017-01-09,477.5028991699219
2017-01-10,487.9527587890625
2017-01-11,507.2583923339844
2017-01-12,514.1656494140625
2017-01-13,530.2478637695312
2017-01-16,542.752197265625
2017-01-17,550.474365234375
2017-01-18,540.0955200195312
2017-01-19,533.8255004882812
2017-01-20,531.4876098632812
2017-01-23,535.20703125
2017-01-24,532.1607055664062
2017-01-25,535.20703125
2017-01-27,533.7192993164062
2017-01-30,543.2125854492188
2017-01-31,531.806396484375
2017-02-01,542.7168579101562
2017-02-02,553.3790893554688
2017-02-03,562.5182495117188
2017-02-06,565.4229736328125
2017-02-07,586.641357421875
2017-02-08,591.884033203125
2017-02-09,587.5869750976562
2017-02-10,582.4304809570312
2017-02-13,595.7155151367188
2017-02-14,589.8428955078125
2017-02-15,584.5072631835938
2017-02-16,595.7155151367188
2017-02-17,611.793701171875
2017-02-20,607.17431640625
2017-02-21,622.3214721679688
2017-02-22,624.9713134765625
2017-02-23,619.1344604492188
2017-02-27,621.4978637695312
2017-02-28,624.0044555664062
2017-03-01,623.5031127929688
2017-03-02,610.110595703125
2017-03-03,603.2711791992188
2017-03-06,611.3638305664062
2017-03-07,610.361328125
2017-03-08,612.939453125
2017-03-09,609.9674072265625
2017-03-10,613.4766235351562
2017-03-14,647.3518676757812
2017-03-15,653.5824584960938
2017-03-16,678.2190551757812
2017-03-17,691.0027465820312
2017-03-20,690.1791381835938
2017-03-21,667.1182250976562
2017-03-22,648.3187255859375
2017-03-23,668.4431762695312
2017-03-24,686.8489379882812
2017-03-27,685.667236328125
2017-03-28,689.176513671875
2017-03-29,688.4603271484375
2017-03-30,709.4443969726562
2017-03-31,714.5648193359375
2017-04-03,713.239990234375
2017-04-05,706.3646850585938
2017-04-06,699.7044067382812
2017-04-07,684.5571899414062
2017-04-10,669.76806640625
2017-04-11,671.1646118164062
2017-04-12,670.8424072265625
2017-04-13,685.237548828125
2017-04-17,699.7760620117188
2017-04-18,689.1407470703125
2017-04-19,685.4882202148438
2017-04-20,701.3157958984375
2017-04-21,708.9429321289062
2017-04-24,720.7598876953125
2017-04-25,727.3486938476562
2017-04-26,723.9826049804688
2017-04-27,719.3275146484375
2017-04-28,728.3156127929688
2017-05-02,768.1349487304688
2017-05-03,776.048828125
2017-05-04,777.673583984375
2017-05-05,798.72509765625
2017-05-08,808.7993774414062
2017-05-09,784.245361328125
2017-05-10,782.0428466796875
2017-05-11,772.1851196289062
2017-05-12,761.0274047851562
2017-05-15,767.5269775390625
2017-05-16,760.5219116210938
2017-05-17,781.392822265625
2017-05-18,761.0274047851562
2017-05-19,751.0615234375
2017-05-22,760.1607666015625
2017-05-23,758.5359497070312
2017-05-24,750.555908203125
2017-05-25,755.1056518554688
2017-05-26,784.3175659179688
2017-05-29,799.4472045898438
2017-05-30,804.2135009765625
2017-05-31,838.1557006835938
2017-06-01,826.9258422851562
2017-06-02,817.3931274414062
2017-06-05,845.0524291992188
2017-06-06,822.1595458984375
2017-06-07,821.726318359375
2017-06-08,827.8286743164062
2017-06-09,834.2921752929688
2017-06-12,834.8698120117188
2017-06-13,833.064453125
2017-06-14,838.336181640625
2017-06-15,829.8145141601562
2017-06-16,815.3350219726562
2017-06-19,815.6598510742188
2017-06-20,815.6598510742188
2017-06-21,810.0992431640625
2017-06-22,804.6829833984375
2017-06-23,795.8363037109375
2017-06-27,779.9485473632812
2017-06-28,776.4459228515625
2017-06-29,791.2144165039062
2017-06-30,777.1680908203125
2017-07-03,776.5542602539062
2017-07-04,759.11376953125
2017-07-05,766.1549072265625
2017-07-06,782.2593994140625
2017-07-07,769.4407958984375
2017-07-10,772.3294677734375
2017-07-11,783.6315307617188
2017-07-12,799.9165649414062
2017-07-13,815.4434204101562
2017-07-14,810.9296875
2017-07-17,825.0482788085938
2017-07-18,824.7232666015625
2017-07-19,830.2118530273438
2017-07-20,836.81982421875
2017-07-21,821.4373779296875
2017-07-24,835.7363891601562
2017-07-25,865.056640625
2017-07-26,858.8460693359375
2017-07-27,836.8919677734375
2017-07-28,848.9161987304688
2017-07-31,848.7356567382812
2017-08-01,884.8082885742188
2017-08-02,869.930419921875
2017-08-03,872.8404541015625
2017-08-04,882.6256103515625
2017-08-07,872.65869140625
2017-08-08,869.9666748046875
2017-08-09,843.1941528320312
2017-08-10,841.3753051757812
2017-08-11,836.5737915039062
2017-08-14,855.3801879882812
2017-08-16,879.642822265625
2017-08-17,873.3497314453125
2017-08-18,874.7685546875
2017-08-21,872.0765380859375
2017-08-22,855.8165283203125
2017-08-23,888.8458862304688
2017-08-24,880.55224609375
2017-08-28,889.9371948242188
2017-08-29,874.6956787109375
2017-08-30,878.8425903320312
2017-08-31,884.2988891601562
2017-09-01,889.355224609375
2017-09-04,898.7401733398438
2017-09-05,902.7415771484375
2017-09-06,919.8019409179688
2017-09-07,957.6692504882812
2017-09-08,953.9224243164062
2017-09-11,944.2464599609375
2017-09-12,939.4813842773438
2017-09-13,923.1119995117188
2017-09-14,920.1655883789062
2017-09-15,921.0021362304688
2017-09-18,946.574462890625
2017-09-19,951.5580444335938
2017-09-20,953.5951538085938
2017-09-21,932.5697021484375
2017-09-22,903.8326416015625
2017-09-25,875.89599609375
2017-09-26,904.0874633789062
2017-09-27,889.827880859375
2017-09-28,880.44287109375
2017-09-29,877.9331665039062
2017-10-03,898.0126953125
2017-10-04,914.5636596679688
2017-10-05,917.692138671875
2017-10-06,922.63916015625
2017-10-09,925.5856323242188
2017-10-10,932.606201171875
2017-10-11,916.964599609375
2017-10-12,925.7310180664062
2017-10-13,933.1883544921875
2017-10-16,942.20947265625
2017-10-17,964.4713134765625
2017-10-18,988.2611694335938
2017-10-19,989.9347534179688
2017-10-23,973.2380981445312
2017-10-24,976.7301025390625
2017-10-25,928.8231811523438
2017-10-26,908.1251220703125
2017-10-27,919.8019409179688
2017-10-30,917.4738159179688
2017-10-31,905.0696411132812
2017-11-01,912.7276611328125
2017-11-02,901.1123046875
2017-11-03,893.344482421875
2017-11-06,899.1339111328125
2017-11-07,875.8666381835938
2017-11-08,876.2330932617188
2017-11-09,905.0330200195312
2017-11-10,897.7413940429688
2017-11-13,876.7462158203125
2017-11-14,874.2545166015625
2017-11-15,850.9874877929688
2017-11-16,862.089599609375
2017-11-17,867.6590576171875
2017-11-20,879.0178833007812
2017-11-21,863.2622680664062
2017-11-22,863.7018432617188
2017-11-23,849.8150634765625
2017-11-24,858.6087036132812
2017-11-27,865.6073608398438
2017-11-28,879.4208984375
2017-11-29,879.970458984375
2017-11-30,883.6712036132812
2017-12-01,838.89599609375
2017-12-04,861.3935546875
2017-12-05,871.4331665039062
2017-12-06,859.7080078125
2017-12-07,874.4378051757812
2017-12-08,883.4515380859375
2017-12-11,878.3583374023438
2017-12-12,872.0560913085938
2017-12-13,865.497314453125
2017-12-14,869.3079223632812
2017-12-15,883.4147338867188
2017-12-18,878.3950805664062
2017-12-19,880.9963989257812
2017-12-20,875.5736694335938
2017-12-21,874.1446533203125
2017-12-22,874.5476684570312
2017-12-26,879.09130859375
2017-12-27,873.998046875
2017-12-28,877.8453979492188
2017-12-29,876.8926391601562
2018-01-01,892.6849365234375
2018-01-02,867.3292236328125
2018-01-03,868.8684692382812
2018-01-04,867.6224365234375
2018-01-05,878.6146240234375
2018-01-08,897.924560546875
2018-01-09,891.6956176757812
2018-01-10,882.4620361328125
2018-01-11,900.3795776367188
2018-01-12,897.4115600585938
2018-01-15,897.8147583007812
2018-01-16,882.9752197265625
2018-01-17,886.2362670898438
2018-01-18,911.4086303710938
2018-01-19,953.9853515625
2018-01-22,993.0812377929688
2018-01-23,1010.63232421875
2018-01-24,998.1010131835938
2018-01-25,1021.5514526367188
2018-01-29,1041.4471435546875
2018-01-30,1036.9407958984375
2018-01-31,1019.3162841796875
2018-02-01,1019.6864624023438
2018-02-02,976.8618774414062
2018-02-05,956.7633056640625
2018-02-06,958.614013671875
2018-02-07,943.1792602539062
2018-02-08,973.0123291015625
2018-02-09,953.7653198242188
2018-02-12,973.3455200195312
2018-02-14,998.0335083007812
2018-02-15,971.4576416015625
2018-02-16,941.8838500976562
2018-02-19,926.1160278320312
2018-02-20,916.0485229492188
2018-02-21,920.934326171875
2018-02-22,938.2195434570312
2018-02-23,950.2490234375
2018-02-26,958.1699829101562
2018-02-27,947.362060546875
2018-02-28,928.3739624023438
2018-03-01,930.0025024414062
2018-03-05,916.6406860351562
2018-03-06,917.0109252929688
2018-03-07,885.5492553710938
2018-03-08,893.026123046875
2018-03-09,887.7330322265625
2018-03-12,896.0610961914062
2018-03-13,911.865966796875
2018-03-14,908.2387084960938
2018-03-15,916.4185791015625
2018-03-16,893.8402709960938
2018-03-19,879.3309936523438
2018-03-20,887.0667724609375
2018-03-21,900.4657592773438
2018-03-22,903.3898315429688
2018-03-23,888.62158203125
2018-03-26,891.6936645507812
2018-03-27,922.19287109375
2018-03-28,915.9005737304688
2018-04-02,920.7863159179688
2018-04-03,961.7601928710938
2018-04-04,956.2822875976562
2018-04-05,992.0743408203125
2018-04-06,998.1815185546875
2018-04-09,996.2940063476562
2018-04-10,980.5260620117188
2018-04-11,971.4576416015625
2018-04-12,973.7156372070312
2018-04-13,995.5166015625
2018-04-16,1015.7630615234375
2018-04-17,1004.7329711914062
2018-04-18,1013.875244140625
2018-04-19,1012.3577880859375
2018-04-20,1003.8446044921875
2018-04-23,977.97216796875
2018-04-24,984.00537109375
2018-04-25,979.6746826171875
2018-04-26,970.0882568359375
2018-04-27,974.603759765625
2018-04-30,967.534423828125
2018-05-02,968.3175659179688
2018-05-03,948.8475341796875
2018-05-04,931.913818359375
2018-05-07,928.1839599609375
2018-05-08,922.290771484375
2018-05-09,922.2161865234375
2018-05-10,901.6271362304688
2018-05-11,924.9761352539062
2018-05-14,907.6322631835938
2018-05-15,895.0997314453125
2018-05-16,883.83544921875
2018-05-17,878.8374633789062
2018-05-18,849.70703125
2018-05-21,826.8054809570312
2018-05-22,830.6472778320312
2018-05-23,836.2793579101562
2018-05-24,829.379150390625
2018-05-25,874.3614501953125
2018-05-28,906.5133666992188
2018-05-29,910.2804565429688
2018-05-30,917.3671875
2018-05-31,927.0276489257812
2018-06-01,920.0529174804688
2018-06-04,875.74169921875
2018-06-05,854.1455688476562
2018-06-06,880.329345703125
2018-06-07,901.2913208007812
2018-06-08,898.083740234375
2018-06-11,897.07666015625
2018-06-12,910.6535034179688
2018-06-13,902.6715698242188
2018-06-14,884.8798217773438
2018-06-15,888.460693359375
2018-06-18,895.1370239257812
2018-06-19,882.1943969726562
2018-06-20,890.7356567382812
2018-06-21,875.219482421875
2018-06-22,894.913330078125
2018-06-25,889.6914672851562
2018-06-26,887.5282592773438
2018-06-27,880.9635620117188
2018-06-28,847.9540405273438
2018-06-29,852.2805786132812
2018-07-02,831.4305419921875
2018-07-03,839.5989990234375
2018-07-04,850.19189453125
2018-07-05,844.2239990234375
2018-07-06,851.4973754882812
2018-07-09,862.052978515625
2018-07-10,853.1384887695312
2018-07-11,857.7635498046875
2018-07-12,853.1011352539062
2018-07-13,840.3076782226562
2018-07-16,848.5880126953125
2018-07-17,859.8150024414062
2018-07-18,894.913330078125
2018-07-19,904.1634521484375
2018-07-20,892.899169921875
2018-07-23,893.0482788085938
2018-07-24,938.59033203125
2018-07-25,975.2923583984375
2018-07-26,968.0565185546875
2018-07-27,981.5960083007812
2018-07-30,1000.1707763671875
2018-07-31,967.5717163085938
2018-08-01,958.0977172851562
2018-08-02,968.6906127929688
2018-08-03,1027.585693359375
2018-08-06,1020.5733642578125
2018-08-07,1015.5752563476562
2018-08-08,1022.1026611328125
2018-08-09,1006.697998046875
2018-08-10,988.34716796875
2018-08-13,959.4837036132812
2018-08-14,970.4202270507812
2018-08-16,947.0438232421875
2018-08-17,952.2680053710938
2018-08-20,974.2911987304688
2018-08-21,964.5197143554688
2018-08-23,957.49169921875
2018-08-24,952.531005859375
2018-08-27,964.7076416015625
2018-08-28,970.2322998046875
2018-08-29,962.5655517578125
2018-08-30,948.8101806640625
2018-08-31,946.5177612304688
2018-09-03,947.1190795898438
2018-09-04,912.6932373046875
2018-09-05,916.6771240234375
2018-09-06,910.4384155273438
2018-09-07,911.5658569335938
2018-09-10,872.8558349609375
2018-09-11,849.5546264648438
2018-09-12,860.716552734375
2018-09-14,922.3519287109375
2018-09-17,902.621337890625
2018-09-18,870.600830078125
2018-09-19,871.3526000976562
2018-09-21,798.3670654296875
2018-09-24,738.0845947265625
2018-09-25,698.773193359375
2018-09-26,751.5015869140625
2018-09-27,706.3272705078125
2018-09-28,644.0529174804688
2018-10-01,681.07177734375
2018-10-03,709.5217895507812
2018-10-04,714.2572021484375
2018-10-05,685.2810668945312
2018-10-08,706.6656494140625
2018-10-09,711.2882080078125
2018-10-10,735.3035278320312
2018-10-11,670.248046875
2018-10-12,700.5020141601562
2018-10-15,713.242431640625
2018-10-16,682.011474609375
2018-10-17,592.790283203125
2018-10-19,491.4300231933594
2018-10-22,536.04052734375
2018-10-23,552.2011108398438
2018-10-24,558.702880859375
2018-10-25,525.02685546875
2018-10-26,521.0650024414062
2018-10-29,587.845703125
2018-10-30,586.0170288085938
2018-10-31,635.8836059570312
2018-11-01,647.959716796875
2018-11-02,663.5406494140625
2018-11-05,635.502685546875
2018-11-06,631.6931762695312
2018-11-07,633.826416015625
2018-11-09,656.8739624023438
2018-11-12,659.23583984375
2018-11-13,641.4835815429688
2018-11-14,639.464599609375
2018-11-15,613.217041015625
2018-11-16,583.7694091796875
2018-11-19,559.0838012695312
2018-11-20,538.360107421875
2018-11-21,537.40771484375
2018-11-22,537.6743774414062
2018-11-26,535.3506469726562
2018-11-27,532.1505737304688
2018-11-28,527.5029296875
2018-11-29,534.283935546875
2018-11-30,545.2172241210938
2018-12-03,596.6075439453125
2018-12-04,612.3407592773438
2018-12-05,591.5028076171875
2018-12-06,558.740966796875
2018-12-07,546.169677734375
2018-12-10,523.1220092773438
2018-12-11,527.9220581054688
2018-12-12,559.4647827148438
2018-12-13,591.007568359375
2018-12-14,604.1123046875
2018-12-17,595.3885498046875
2018-12-18,591.693115234375
2018-12-19,639.731201171875
2018-12-20,644.6073608398438
2018-12-21,622.3598022460938
2018-12-24,624.1883544921875
2018-12-26,632.759765625
2018-12-27,643.883544921875
2018-12-28,647.0454711914062
2018-12-31,650.5502319335938
2019-01-01,643.6168823242188
2019-01-02,641.750244140625
2019-01-03,622.2074584960938
2019-01-04,632.2265014648438
2019-01-07,604.8741455078125
2019-01-08,619.0836791992188
2019-01-09,626.0931396484375
2019-01-10,620.3788452148438
2019-01-11,621.8265380859375
2019-01-14,602.6265869140625
2019-01-15,616.2645874023438
2019-01-16,632.0740966796875
2019-01-17,622.2835693359375
2019-01-18,622.7407836914062
2019-01-21,613.178955078125
2019-01-22,607.502685546875
2019-01-23,593.2932739257812
2019-01-24,589.3314208984375
2019-01-25,567.2362670898438
2019-01-28,532.7982177734375
2019-01-29,532.2648315429688
2019-01-30,512.68408203125
2019-01-31,506.43646240234375
2019-02-01,517.0650024414062
2019-02-04,495.8078308105469
2019-02-05,491.731689453125
2019-02-06,498.169677734375
2019-02-07,497.02685546875
2019-02-08,467.7317810058594
2019-02-11,463.20086669921875
2019-02-12,463.8591613769531
2019-02-14,508.54888916015625
2019-02-15,495.1884460449219
2019-02-18,482.912353515625
2019-02-19,475.7867431640625
2019-02-20,499.7193908691406
2019-02-21,529.73193359375
2019-02-22,526.6339111328125
2019-02-25,525.7432250976562
2019-02-26,510.60125732421875
2019-02-27,510.33038330078125
2019-02-28,507.5032958984375
2019-03-01,520.3990478515625
2019-03-05,573.10498046875
2019-03-06,565.7858276367188
2019-03-07,556.9175415039062
2019-03-08,543.7120361328125
2019-03-11,556.8401489257812
2019-03-12,557.5371704101562
2019-03-13,543.5958251953125
2019-03-14,543.6345825195312
2019-03-15,542.2017211914062
2019-03-18,542.1629028320312
2019-03-19,540.5751342773438
2019-03-20,567.4122924804688
2019-03-22,563.0750122070312
2019-03-25,552.5028076171875
2019-03-26,565.1661987304688
2019-03-27,581.1986694335938
2019-03-28,628.250732421875
2019-04-01,656.1720581054688
2019-04-02,650.169677734375
2019-04-03,673.7149658203125
2019-04-04,695.6338500976562
2019-04-05,699.4290161132812
2019-04-08,665.5824584960938
2019-04-09,644.2057495117188
2019-04-10,638.5131225585938
2019-04-11,655.0877075195312
2019-04-12,642.9279174804688
2019-04-15,646.5294189453125
2019-04-16,644.7479858398438
2019-04-18,620.0408325195312
2019-04-22,568.4578857421875
2019-04-23,576.396728515625
2019-04-24,580.19189453125
2019-04-25,567.9545288085938
2019-04-26,571.9432373046875
2019-04-30,538.6389770507812
2019-05-02,526.4015502929688
2019-05-03,546.5777587890625
2019-05-06,531.7456665039062
2019-05-07,533.1431884765625
2019-05-08,528.7435302734375
2019-05-09,535.5000610351562
2019-05-10,548.4240112304688
2019-05-13,517.7836303710938
2019-05-14,547.5991821289062
2019-05-15,555.3377685546875
2019-05-16,556.2020263671875
2019-05-17,568.1832275390625
2019-05-20,639.952392578125
2019-05-21,634.6099853515625
2019-05-22,616.3829345703125
2019-05-23,615.5972290039062
2019-05-24,623.8858642578125
2019-05-27,622.157470703125
2019-05-28,616.3043212890625
2019-05-29,611.0797729492188
2019-05-30,608.133544921875
2019-05-31,617.9542846679688
2019-06-03,637.0455322265625
2019-06-04,625.7321166992188
2019-06-06,578.0823974609375
2019-06-07,574.3898315429688
2019-06-10,576.1575927734375
2019-06-11,529.961181640625
2019-06-12,487.9289245605469
2019-06-13,545.4778442382812
2019-06-14,528.1542358398438
2019-06-17,514.3660278320312
2019-06-18,479.0902404785156
2019-06-19,436.42938232421875
2019-06-20,471.1944885253906
2019-06-21,480.8187255859375
2019-06-24,486.3968505859375
2019-06-25,488.3216857910156
