Date,BLUESTARCO.NS
2015-12-02,159.8016815185547
2015-12-03,160.4783477783203
2015-12-04,160.0046844482422
2015-12-07,160.11746215820312
2015-12-08,160.18515014648438
2015-12-09,160.18515014648438
2015-12-10,160.4332275390625
2015-12-11,160.2978973388672
2015-12-14,160.20767211914062
2015-12-15,168.5078887939453
2015-12-16,168.37255859375
2015-12-17,167.76358032226562
2015-12-18,166.99673461914062
2015-12-21,171.91372680664062
2015-12-22,168.192138671875
2015-12-23,169.7935333251953
2015-12-24,171.62046813964844
2015-12-28,176.01869201660156
2015-12-29,171.05661010742188
2015-12-30,173.74063110351562
2015-12-31,177.6426544189453
2016-01-01,173.8083038330078
2016-01-04,170.98892211914062
2016-01-05,170.0416259765625
2016-01-06,170.15440368652344
2016-01-07,167.8087158203125
2016-01-08,168.28236389160156
2016-01-11,167.38015747070312
2016-01-12,166.90647888183594
2016-01-13,164.8991241455078
2016-01-14,163.4104766845703
2016-01-15,152.4487762451172
2016-01-18,153.89230346679688
2016-01-19,154.34341430664062
2016-01-20,153.9599609375
2016-01-21,155.60647583007812
2016-01-22,158.7866973876953
2016-01-25,160.90687561035156
2016-01-27,162.0797576904297
2016-01-28,160.18515014648438
2016-01-29,163.16236877441406
2016-02-01,162.30528259277344
2016-02-02,160.3655548095703
2016-02-03,158.98973083496094
2016-02-04,159.1250457763672
2016-02-05,159.8919219970703
2016-02-08,157.4560089111328
2016-02-09,154.07272338867188
2016-02-10,148.93019104003906
2016-02-11,148.1407928466797
2016-02-12,150.03543090820312
2016-02-15,150.93760681152344
2016-02-16,149.17832946777344
2016-02-17,152.47134399414062
2016-02-18,150.14817810058594
2016-02-19,147.0806884765625
2016-02-22,146.6295928955078
2016-02-23,146.4266357421875
2016-02-24,143.6298065185547
2016-02-25,143.6072540283203
2016-02-26,142.5471649169922
2016-02-29,141.12623596191406
2016-03-01,147.46412658691406
2016-03-02,150.64437866210938
2016-03-03,152.67431640625
2016-03-04,153.98251342773438
2016-03-08,151.02783203125
2016-03-09,151.2759246826172
2016-03-10,148.25360107421875
2016-03-11,149.67449951171875
2016-03-14,155.538818359375
2016-03-15,156.1477813720703
2016-03-16,161.31288146972656
2016-03-17,162.77896118164062
2016-03-18,164.3126678466797
2016-03-21,169.56796264648438
2016-03-22,171.63365173339844
2016-03-23,175.32888793945312
2016-03-28,173.05665588378906
2016-03-29,171.2434539794922
2016-03-30,172.0697479248047
2016-03-31,179.1618194580078
2016-04-01,181.82424926757812
2016-04-04,180.56190490722656
2016-04-05,179.71266174316406
2016-04-06,180.9061737060547
2016-04-07,181.22750854492188
2016-04-08,182.23741149902344
2016-04-11,181.3881378173828
2016-04-12,183.38499450683594
2016-04-13,185.74899291992188
2016-04-18,187.08021545410156
2016-04-20,190.22459411621094
2016-04-21,191.67056274414062
2016-04-22,196.674072265625
2016-04-25,198.2807159423828
2016-04-26,199.40533447265625
2016-04-27,199.17581176757812
2016-04-28,194.44773864746094
2016-04-29,196.49044799804688
2016-05-02,193.0476531982422
2016-05-03,194.35592651367188
2016-05-04,193.71327209472656
2016-05-05,191.69354248046875
2016-05-06,190.6147918701172
2016-05-09,194.9067840576172
2016-05-10,197.8216552734375
2016-05-11,195.2740020751953
2016-05-12,195.11334228515625
2016-05-13,196.0543670654297
2016-05-16,196.16912841796875
2016-05-17,198.83154296875
2016-05-18,201.03492736816406
2016-05-19,196.51341247558594
2016-05-20,195.45761108398438
2016-05-23,196.605224609375
2016-05-24,196.62815856933594
2016-05-25,197.3626251220703
2016-05-26,198.3954620361328
2016-05-27,199.7036895751953
2016-05-30,196.2379913330078
2016-05-31,191.39517211914062
2016-06-01,195.3199005126953
2016-06-02,194.67724609375
2016-06-03,190.66070556640625
2016-06-06,195.3658447265625
2016-06-07,199.56600952148438
2016-06-08,202.27430725097656
2016-06-09,202.80218505859375
2016-06-10,202.1365966796875
2016-06-13,198.34954833984375
2016-06-14,196.0314178466797
2016-06-15,198.73973083496094
2016-06-16,199.7266387939453
2016-06-17,197.8446044921875
2016-06-20,194.8608856201172
2016-06-21,194.9985809326172
2016-06-22,197.1101531982422
2016-06-23,195.5035400390625
2016-06-24,192.336181640625
2016-06-27,191.2803955078125
2016-06-28,192.152587890625
2016-06-29,199.31353759765625
2016-06-30,200.87423706054688
2016-07-01,200.55294799804688
2016-07-04,201.14967346191406
2016-07-05,200.7824249267578
2016-07-07,200.27749633789062
2016-07-08,198.62498474121094
2016-07-11,207.392578125
2016-07-12,207.2089385986328
2016-07-13,205.0055694580078
2016-07-14,208.2876739501953
2016-07-15,204.2481689453125
2016-07-18,198.2577362060547
2016-07-19,193.78213500976562
2016-07-20,205.76296997070312
2016-07-21,210.55992126464844
2016-07-22,212.05177307128906
2016-07-25,215.49456787109375
2016-07-26,217.95037841796875
2016-07-27,214.94371032714844
2016-07-28,222.60960388183594
2016-07-29,223.06869506835938
2016-08-01,223.4358673095703
2016-08-02,217.12413024902344
2016-08-03,213.933837890625
2016-08-04,221.6456298828125
2016-08-05,227.31475830078125
2016-08-08,221.30136108398438
2016-08-09,220.77346801757812
2016-08-10,220.33737182617188
2016-08-11,220.68167114257812
2016-08-12,220.33737182617188
2016-08-16,227.61312866210938
2016-08-17,224.3539581298828
2016-08-18,224.03260803222656
2016-08-19,228.11805725097656
2016-08-22,225.50155639648438
2016-08-23,222.90798950195312
2016-08-24,222.95387268066406
2016-08-25,224.744140625
2016-08-26,223.84902954101562
2016-08-29,226.4196319580078
2016-08-30,228.09510803222656
2016-08-31,230.04600524902344
2016-09-01,230.50502014160156
2016-09-02,228.96725463867188
2016-09-06,233.8101043701172
2016-09-07,235.85279846191406
2016-09-08,238.9512939453125
2016-09-09,234.15438842773438
2016-09-12,233.58058166503906
2016-09-14,236.44955444335938
2016-09-15,237.2987823486328
2016-09-16,238.2856903076172
2016-09-19,238.72178649902344
2016-09-20,241.1546630859375
2016-09-21,241.06285095214844
2016-09-22,241.13168334960938
2016-09-23,246.68605041503906
2016-09-26,247.0762176513672
2016-09-27,242.78427124023438
2016-09-28,250.70265197753906
2016-09-29,250.1976776123047
2016-09-30,251.5747833251953
2016-10-03,263.876953125
2016-10-04,258.2767639160156
2016-10-05,261.0768737792969
2016-10-06,262.7293701171875
2016-10-07,261.94903564453125
2016-10-10,257.9325256347656
2016-10-13,261.2145690917969
2016-10-14,262.86712646484375
2016-10-17,263.5556640625
2016-10-18,258.3915100097656
2016-10-19,258.50628662109375
2016-10-20,255.54550170898438
2016-10-21,247.8566131591797
2016-10-24,245.92864990234375
2016-10-25,248.61402893066406
2016-10-26,253.68637084960938
2016-10-27,253.36505126953125
2016-10-28,253.91590881347656
2016-11-01,259.2406921386719
2016-11-02,256.0963439941406
2016-11-03,253.08956909179688
2016-11-04,246.9156036376953
2016-11-07,248.68289184570312
2016-11-08,250.08294677734375
2016-11-09,248.17791748046875
2016-11-10,243.2203369140625
2016-11-11,234.06256103515625
2016-11-15,216.251953125
2016-11-16,210.7205810546875
2016-11-17,209.52708435058594
2016-11-18,213.1763916015625
2016-11-21,211.98292541503906
2016-11-22,212.53378295898438
2016-11-23,215.74703979492188
2016-11-24,212.3730926513672
2016-11-25,211.5927734375
2016-11-28,212.7403564453125
2016-11-29,217.88153076171875
2016-11-30,226.07534790039062
2016-12-01,223.4129180908203
2016-12-02,218.38648986816406
2016-12-05,219.80950927734375
2016-12-06,221.2783966064453
2016-12-07,215.56341552734375
2016-12-08,215.28799438476562
2016-12-09,214.64532470703125
2016-12-12,214.8978271484375
2016-12-13,216.57330322265625
2016-12-14,213.1075439453125
2016-12-15,213.5895538330078
2016-12-16,215.56341552734375
2016-12-19,210.14675903320312
2016-12-20,210.51402282714844
2016-12-21,211.15664672851562
2016-12-22,205.32688903808594
2016-12-23,206.63516235351562
2016-12-26,204.66131591796875
2016-12-27,206.58924865722656
2016-12-28,206.97940063476562
2016-12-29,213.75022888183594
2016-12-30,218.6619110107422
2017-01-02,221.11776733398438
2017-01-03,224.88185119628906
2017-01-04,225.0425262451172
2017-01-05,225.89173889160156
2017-01-06,225.84580993652344
2017-01-09,228.0032958984375
2017-01-10,226.6031951904297
2017-01-11,227.54425048828125
2017-01-12,229.8164825439453
2017-01-13,230.55093383789062
2017-01-16,237.84962463378906
2017-01-17,239.18081665039062
2017-01-18,241.52194213867188
2017-01-19,244.91873168945312
2017-01-20,236.65614318847656
2017-01-23,234.1084747314453
2017-01-24,230.96409606933594
2017-01-25,234.24618530273438
2017-01-27,245.85980224609375
2017-01-30,241.91207885742188
2017-01-31,242.78427124023438
2017-02-01,242.4400177001953
2017-02-02,247.9484100341797
2017-02-03,246.6172332763672
2017-02-06,249.48622131347656
2017-02-07,250.05995178222656
2017-02-08,250.58787536621094
2017-02-09,255.384765625
2017-02-10,254.94873046875
2017-02-13,256.9455261230469
2017-02-14,253.52572631835938
2017-02-15,257.1061706542969
2017-02-16,261.74249267578125
2017-02-17,259.97515869140625
2017-02-20,255.27001953125
2017-02-21,254.62742614746094
2017-02-22,256.2569580078125
2017-02-23,255.61428833007812
2017-02-27,254.99459838867188
2017-02-28,259.4013671875
2017-03-01,258.4832458496094
2017-03-02,260.7095947265625
2017-03-03,260.5718994140625
2017-03-06,256.0504150390625
2017-03-07,253.47979736328125
2017-03-08,253.22732543945312
2017-03-09,253.54864501953125
2017-03-10,252.03382873535156
2017-03-14,253.52572631835938
2017-03-15,257.358642578125
2017-03-16,262.8211975097656
2017-03-17,268.8575439453125
2017-03-20,280.42523193359375
2017-03-21,288.84857177734375
2017-03-22,278.841552734375
2017-03-23,276.1791687011719
2017-03-24,279.62188720703125
2017-03-27,284.8549499511719
2017-03-28,282.7204284667969
2017-03-29,298.8785095214844
2017-03-30,306.7738952636719
2017-03-31,317.8367004394531
2017-04-03,328.6699523925781
2017-04-05,318.6629638671875
2017-04-06,314.3020935058594
2017-04-07,303.21636962890625
2017-04-10,307.5083923339844
2017-04-11,308.0133056640625
2017-04-12,306.0394287109375
2017-04-13,307.6001281738281
2017-04-17,315.6562805175781
2017-04-18,316.3677673339844
2017-04-19,314.2791748046875
2017-04-20,314.2102966308594
2017-04-21,315.05950927734375
2017-04-24,313.8659973144531
2017-04-25,310.1018981933594
2017-04-26,309.64288330078125
2017-04-27,310.4691162109375
2017-04-28,318.7776794433594
2017-05-02,308.9543151855469
2017-05-03,314.07257080078125
2017-05-04,313.2233581542969
2017-05-05,311.6855773925781
2017-05-08,319.4203796386719
2017-05-09,323.2303771972656
2017-05-10,317.9743957519531
2017-05-11,309.6888427734375
2017-05-12,305.28204345703125
2017-05-15,303.6524658203125
2017-05-16,311.24951171875
2017-05-17,307.9444274902344
2017-05-18,298.0981750488281
2017-05-19,296.7898864746094
2017-05-22,295.8947448730469
2017-05-23,292.3602294921875
2017-05-24,291.0978088378906
2017-05-25,295.2061767578125
2017-05-26,296.4914855957031
2017-05-29,292.3371887207031
2017-05-30,289.69775390625
2017-05-31,291.556884765625
2017-06-01,293.02581787109375
2017-06-02,292.52081298828125
2017-06-05,294.9078369140625
2017-06-06,291.0978088378906
2017-06-07,289.6518859863281
2017-06-08,290.5469665527344
2017-06-09,288.80267333984375
2017-06-12,291.0289611816406
2017-06-13,296.7669372558594
2017-06-14,296.9735107421875
2017-06-15,301.4949035644531
2017-06-16,306.3607482910156
2017-06-19,305.14434814453125
2017-06-20,298.58013916015625
2017-06-21,292.4060974121094
2017-06-22,290.3174743652344
2017-06-23,282.62860107421875
2017-06-27,279.8055114746094
2017-06-28,276.50042724609375
2017-06-29,272.5986328125
2017-06-30,275.1922302246094
2017-07-03,275.6971130371094
2017-07-04,282.6515808105469
2017-07-05,280.6318359375
2017-07-06,282.2384338378906
2017-07-07,276.77587890625
2017-07-10,277.6710510253906
2017-07-11,275.7660217285156
2017-07-12,282.6515808105469
2017-07-13,293.7143249511719
2017-07-14,298.6030578613281
2017-07-17,298.28173828125
2017-07-18,301.0130310058594
2017-07-19,304.662353515625
2017-07-20,301.3114013671875
2017-07-21,311.3413391113281
2017-07-24,307.46246337890625
2017-07-25,323.71240234375
2017-07-26,325.2202453613281
2017-07-27,321.39251708984375
2017-07-28,324.5010681152344
2017-07-31,325.0810241699219
2017-08-01,318.9798583984375
2017-08-02,315.4304504394531
2017-08-03,314.3401184082031
2017-08-04,313.82977294921875
2017-08-07,322.6452331542969
2017-08-08,316.49761962890625
2017-08-09,315.6391906738281
2017-08-10,304.5967102050781
2017-08-11,312.1594543457031
2017-08-14,327.377685546875
2017-08-16,325.80023193359375
2017-08-17,342.94390869140625
2017-08-18,330.6950988769531
2017-08-21,338.7681884765625
2017-08-22,339.4408874511719
2017-08-23,339.8817443847656
2017-08-24,345.1477966308594
2017-08-28,347.44439697265625
2017-08-29,348.047607421875
2017-08-30,350.3674621582031
2017-08-31,354.6128234863281
2017-09-01,355.7494812011719
2017-09-04,352.7336730957031
2017-09-05,352.06097412109375
2017-09-06,352.0377197265625
2017-09-07,358.0693664550781
2017-09-08,368.787109375
2017-09-11,366.74560546875
2017-09-12,365.492919921875
2017-09-13,369.7846374511719
2017-09-14,361.7811279296875
2017-09-15,365.6321105957031
2017-09-18,366.2584533691406
2017-09-19,363.5210266113281
2017-09-20,364.42578125
2017-09-21,364.5417785644531
2017-09-22,348.186767578125
2017-09-25,355.0535583496094
2017-09-26,347.4676208496094
2017-09-27,348.9755859375
2017-09-28,351.5505676269531
2017-09-29,359.4844665527344
2017-10-03,360.8763732910156
2017-10-04,359.0901184082031
2017-10-05,362.2682800292969
2017-10-06,371.6868591308594
2017-10-09,358.3709716796875
2017-10-10,376.1874084472656
2017-10-11,372.3828430175781
2017-10-12,366.0264892578125
2017-10-13,364.88970947265625
2017-10-16,368.3695068359375
2017-10-17,370.4109802246094
2017-10-18,370.7357177734375
2017-10-19,372.75408935546875
2017-10-23,374.8883056640625
2017-10-24,374.23870849609375
2017-10-25,364.3561706542969
2017-10-26,367.3951721191406
2017-10-27,369.3207092285156
2017-10-30,375.0274963378906
2017-10-31,376.4889831542969
2017-11-01,355.37835693359375
2017-11-02,333.91973876953125
2017-11-03,321.6940612792969
2017-11-06,313.34259033203125
2017-11-07,312.971435546875
2017-11-08,310.9531555175781
2017-11-09,312.83221435546875
2017-11-10,321.8564758300781
2017-11-13,326.8673400878906
2017-11-14,326.4033508300781
2017-11-15,324.060302734375
2017-11-16,323.3643798828125
2017-11-17,323.82830810546875
2017-11-20,325.3362121582031
2017-11-21,323.27154541015625
2017-11-22,316.54400634765625
2017-11-23,317.4486999511719
2017-11-24,325.243408203125
2017-11-27,336.93548583984375
2017-11-28,339.3713684082031
2017-11-29,334.917236328125
2017-11-30,343.1526794433594
2017-12-01,345.93646240234375
2017-12-04,344.47503662109375
2017-12-05,348.3260498046875
2017-12-06,354.7287902832031
2017-12-07,366.5367736816406
2017-12-08,374.4243469238281
2017-12-11,377.8113098144531
2017-12-12,373.00921630859375
2017-12-13,370.2717590332031
2017-12-14,356.1903076171875
2017-12-15,372.6380615234375
2017-12-18,374.28515625
2017-12-19,373.5427551269531
2017-12-20,372.33642578125
2017-12-21,372.1044921875
2017-12-22,371.43170166015625
2017-12-26,374.51715087890625
2017-12-27,373.2412109375
2017-12-28,381.4998779296875
2017-12-29,379.4815979003906
2018-01-01,381.15191650390625
2018-01-02,379.4351806640625
2018-01-03,379.6208190917969
2018-01-04,378.13604736328125
2018-01-05,380.3399658203125
2018-01-08,378.8320617675781
2018-01-09,373.1947937011719
2018-01-10,374.1923828125
2018-01-11,371.5477294921875
2018-01-12,366.2584533691406
2018-01-15,360.9459533691406
2018-01-16,351.8753662109375
2018-01-17,344.9389953613281
2018-01-18,355.8191223144531
2018-01-19,359.0436706542969
2018-01-22,361.64190673828125
2018-01-23,352.5480651855469
2018-01-24,354.82159423828125
2018-01-25,353.5456237792969
2018-01-29,348.6043701171875
2018-01-30,345.3333740234375
2018-01-31,348.5347595214844
2018-02-01,339.4177551269531
2018-02-02,333.2005615234375
2018-02-05,333.91973876953125
2018-02-06,335.82196044921875
2018-02-07,337.329833984375
2018-02-08,336.3787536621094
2018-02-09,345.4493713378906
2018-02-12,344.7070617675781
2018-02-14,339.2089538574219
2018-02-15,344.869384765625
2018-02-16,337.329833984375
2018-02-19,335.17242431640625
2018-02-20,336.1699523925781
2018-02-21,338.0257873535156
2018-02-22,339.5801696777344
2018-02-23,342.9207458496094
2018-02-26,344.1966552734375
2018-02-27,340.1832580566406
2018-02-28,345.1477966308594
2018-03-01,352.24652099609375
2018-03-05,365.0753173828125
2018-03-06,367.2559814453125
2018-03-07,369.3438415527344
2018-03-08,362.75543212890625
2018-03-09,370.06298828125
2018-03-12,366.5136413574219
2018-03-13,367.55755615234375
2018-03-14,371.6173095703125
2018-03-15,372.6380615234375
2018-03-16,364.9593200683594
2018-03-19,364.4490051269531
2018-03-20,356.3062438964844
2018-03-21,357.1878356933594
2018-03-22,352.3392639160156
2018-03-23,345.0782165527344
2018-03-26,354.0096130371094
2018-03-27,353.84722900390625
2018-03-28,350.50665283203125
2018-04-02,364.77374267578125
2018-04-03,368.67108154296875
2018-04-04,359.5540771484375
2018-04-05,370.29498291015625
2018-04-06,366.7920227050781
2018-04-09,367.32562255859375
2018-04-10,370.2485656738281
2018-04-11,368.2535400390625
2018-04-12,365.3768615722656
2018-04-13,362.29150390625
2018-04-16,367.859130859375
2018-04-17,361.9203186035156
2018-04-18,361.87396240234375
2018-04-19,364.3097839355469
2018-04-20,368.787109375
2018-04-23,368.7638854980469
2018-04-24,365.6321105957031
2018-04-25,368.97265625
2018-04-26,367.99835205078125
2018-04-27,374.4243469238281
2018-04-30,371.91888427734375
2018-05-02,371.98846435546875
2018-05-03,366.0264892578125
2018-05-04,371.060546875
2018-05-07,369.0654602050781
2018-05-08,367.9055480957031
2018-05-09,363.9385681152344
2018-05-10,361.87396240234375
2018-05-11,362.4538879394531
2018-05-14,356.955810546875
2018-05-15,350.5298156738281
2018-05-16,354.2647705078125
2018-05-17,354.0096130371094
2018-05-18,341.9695739746094
2018-05-21,326.1481628417969
2018-05-22,326.2873840332031
2018-05-23,330.99664306640625
2018-05-24,326.125
2018-05-25,325.45220947265625
2018-05-28,325.7305908203125
2018-05-29,326.7049560546875
2018-05-30,324.8258361816406
2018-05-31,325.12744140625
2018-06-01,320.85894775390625
2018-06-04,315.4072265625
2018-06-05,316.68316650390625
2018-06-06,309.793212890625
2018-06-07,311.6722717285156
2018-06-08,312.8786315917969
2018-06-11,320.1629333496094
2018-06-12,319.1190490722656
2018-06-13,310.67474365234375
2018-06-14,302.7640380859375
2018-06-15,299.9570007324219
2018-06-18,304.9679260253906
2018-06-19,304.08636474609375
2018-06-20,301.11700439453125
2018-06-21,303.9471435546875
2018-06-22,299.56268310546875
2018-06-25,296.755615234375
2018-06-26,297.1036682128906
2018-06-27,298.2867736816406
2018-06-28,295.5957336425781
2018-06-29,297.9851989746094
2018-07-02,300.7921447753906
2018-07-03,297.3587951660156
2018-07-04,299.9338073730469
2018-07-05,299.8178405761719
2018-07-06,301.81292724609375
2018-07-09,311.4171447753906
2018-07-10,304.45758056640625
2018-07-11,318.4926452636719
2018-07-12,316.9383544921875
2018-07-13,314.4793395996094
2018-07-16,306.54541015625
2018-07-17,306.8470153808594
2018-07-18,307.5893859863281
2018-07-19,306.383056640625
2018-07-20,306.26702880859375
2018-07-23,307.7749328613281
2018-07-24,312.0202331542969
2018-07-25,313.18017578125
2018-07-26,317.4091796875
2018-07-27,321.5677185058594
2018-07-30,315.5531311035156
2018-07-31,315.67059326171875
2018-08-01,317.6911315917969
2018-08-02,314.40191650390625
2018-08-03,321.3563232421875
2018-08-06,326.9479064941406
2018-08-07,322.5309753417969
2018-08-08,324.0581359863281
2018-08-09,328.5455322265625
2018-08-10,327.6527404785156
2018-08-13,328.5455322265625
2018-08-14,322.8598937988281
2018-08-16,328.0286865234375
2018-08-17,326.3370666503906
2018-08-20,323.42376708984375
2018-08-21,321.5442199707031
2018-08-23,320.8863525390625
2018-08-24,321.0978088378906
2018-08-27,322.3899841308594
2018-08-28,321.1448059082031
2018-08-29,317.6911315917969
2018-08-30,316.5634460449219
2018-08-31,317.5032043457031
2018-09-03,320.9568786621094
2018-09-04,318.63092041015625
2018-09-05,322.8598937988281
2018-09-06,315.45916748046875
2018-09-07,321.07427978515625
2018-09-10,311.841064453125
2018-09-11,306.7427062988281
2018-09-12,308.31683349609375
2018-09-14,315.2242126464844
2018-09-17,309.2801513671875
2018-09-18,307.2831726074219
2018-09-19,307.89398193359375
2018-09-21,305.68548583984375
2018-09-24,293.9617614746094
2018-09-25,287.33642578125
2018-09-26,286.51409912109375
2018-09-27,272.9813232421875
2018-09-28,266.990234375
2018-10-01,261.1871032714844
2018-10-03,273.0753173828125
2018-10-04,265.3456115722656
2018-10-05,269.6921081542969
2018-10-08,259.3310852050781
2018-10-09,258.39129638671875
2018-10-10,268.7522888183594
2018-10-11,262.03289794921875
2018-10-12,266.2384033203125
2018-10-15,267.2016906738281
2018-10-16,270.9138488769531
2018-10-17,265.2046813964844
2018-10-19,259.4485778808594
2018-10-22,249.46339416503906
2018-10-23,240.2536163330078
2018-10-24,244.17721557617188
2018-10-25,243.4488525390625
2018-10-26,248.28871154785156
2018-10-29,252.8936004638672
2018-10-30,262.03289794921875
2018-10-31,263.1371154785156
2018-11-01,270.4203796386719
2018-11-02,267.6011047363281
2018-11-05,267.81256103515625
2018-11-06,270.4203796386719
2018-11-07,271.7830810546875
2018-11-09,272.76983642578125
2018-11-12,265.04022216796875
2018-11-13,268.39990234375
2018-11-14,270.84332275390625
2018-11-15,277.9621276855469
2018-11-16,287.2424011230469
2018-11-19,311.9585266113281
2018-11-20,294.7840881347656
2018-11-21,293.3744201660156
2018-11-22,291.2834167480469
2018-11-26,295.0895690917969
2018-11-27,299.76495361328125
2018-11-28,302.4667663574219
2018-11-29,308.69281005859375
2018-11-30,318.4194641113281
2018-12-03,316.7513427734375
2018-12-04,313.9084777832031
2018-12-05,311.4181213378906
2018-12-06,300.5871887207031
2018-12-07,302.9132080078125
2018-12-10,298.4727478027344
2018-12-11,301.1745910644531
2018-12-12,305.0276794433594
2018-12-13,303.4535217285156
2018-12-14,298.543212890625
2018-12-17,300.8221740722656
2018-12-18,300.3052978515625
2018-12-19,302.0673522949219
2018-12-20,301.5740051269531
2018-12-21,294.8780517578125
2018-12-24,291.5888671875
2018-12-26,286.8194885253906
2018-12-27,286.9839782714844
2018-12-28,290.4140930175781
2018-12-31,292.6931457519531
2019-01-01,293.93829345703125
2019-01-02,292.4581604003906
2019-01-03,293.1159362792969
2019-01-04,292.05877685546875
2019-01-07,289.0984802246094
2019-01-08,288.1117248535156
2019-01-09,287.54779052734375
2019-01-10,288.8165283203125
2019-01-11,286.5845947265625
2019-01-14,285.48028564453125
2019-01-15,287.54779052734375
2019-01-16,287.6888122558594
2019-01-17,285.8562316894531
2019-01-18,286.74896240234375
2019-01-21,288.8869934082031
2019-01-22,288.8869934082031
2019-01-23,285.80926513671875
2019-01-24,285.4098205566406
2019-01-25,285.4098205566406
2019-01-28,284.3995666503906
2019-01-29,282.6610107421875
2019-01-30,281.7682189941406
2019-01-31,279.77117919921875
2019-02-01,282.09710693359375
2019-02-04,278.6199645996094
2019-02-05,279.20733642578125
2019-02-06,273.4042053222656
2019-02-07,276.3175048828125
2019-02-08,275.40118408203125
2019-02-11,277.1163024902344
2019-02-12,272.41741943359375
2019-02-14,274.132568359375
2019-02-15,271.40716552734375
2019-02-18,268.7758483886719
2019-02-19,264.2884216308594
2019-02-20,275.63616943359375
2019-02-21,282.44952392578125
2019-02-22,285.7387390136719
2019-02-25,286.4906005859375
2019-02-26,288.84002685546875
2019-02-27,286.5610656738281
2019-02-28,291.7063293457031
2019-03-01,293.6564025878906
2019-03-05,305.07464599609375
2019-03-06,307.6355285644531
2019-03-07,311.0892028808594
2019-03-08,305.4739990234375
2019-03-11,310.57232666015625
2019-03-12,312.38134765625
2019-03-13,312.240478515625
2019-03-14,317.9495849609375
2019-03-15,315.1302795410156
2019-03-18,316.5868835449219
2019-03-19,319.6881408691406
2019-03-20,318.6543884277344
2019-03-22,316.93927001953125
2019-03-25,315.0128173828125
2019-03-26,312.169921875
2019-03-27,312.75732421875
2019-03-28,314.19049072265625
2019-04-01,327.9817199707031
2019-04-02,333.5733642578125
2019-04-03,325.6792297363281
2019-04-04,328.2635803222656
2019-04-05,327.1358947753906
2019-04-08,325.65576171875
2019-04-09,322.9068908691406
2019-04-10,322.5544738769531
2019-04-11,322.46051025390625
2019-04-12,321.4267578125
2019-04-15,318.6543884277344
2019-04-16,316.09356689453125
2019-04-18,309.60906982421875
2019-04-22,306.2023620605469
2019-04-23,309.30364990234375
2019-04-24,304.9336853027344
2019-04-25,306.413818359375
2019-04-26,309.67950439453125
2019-04-30,317.92608642578125
2019-05-02,320.74542236328125
2019-05-03,328.193115234375
2019-05-06,334.06671142578125
2019-05-07,348.53924560546875
2019-05-08,360.3569641113281
2019-05-09,355.58758544921875
2019-05-10,353.0267028808594
2019-05-13,339.3529357910156
2019-05-14,349.87841796875
2019-05-15,352.4158020019531
2019-05-16,344.5921936035156
2019-05-17,341.6553955078125
2019-05-20,343.13555908203125
2019-05-21,355.11767578125
2019-05-22,351.1236877441406
2019-05-23,355.0472106933594
2019-05-24,362.7533874511719
2019-05-27,365.8546142578125
2019-05-28,371.7987365722656
2019-05-29,374.6180419921875
2019-05-30,368.93243408203125
2019-05-31,378.98797607421875
2019-06-03,376.07464599609375
2019-06-04,375.81622314453125
2019-06-06,377.789794921875
2019-06-07,379.5518493652344
2019-06-10,377.8367614746094
2019-06-11,373.7017822265625
2019-06-12,374.45355224609375
2019-06-13,372.17462158203125
2019-06-14,372.5740051269531
2019-06-17,366.4889831542969
