Date,NETWORK18.NS
2016-05-30,42.29999923706055
2016-05-31,41.95000076293945
2016-06-01,41.79999923706055
2016-06-02,42.099998474121094
2016-06-03,41.79999923706055
2016-06-06,41.20000076293945
2016-06-07,41.29999923706055
2016-06-08,43.70000076293945
2016-06-09,43.650001525878906
2016-06-10,42.75
2016-06-13,42.650001525878906
2016-06-14,42.54999923706055
2016-06-15,42.70000076293945
2016-06-16,42.099998474121094
2016-06-17,42.400001525878906
2016-06-20,42.54999923706055
2016-06-21,43.45000076293945
2016-06-22,43.54999923706055
2016-06-23,42.349998474121094
2016-06-24,41.04999923706055
2016-06-27,40.95000076293945
2016-06-28,41.54999923706055
2016-06-29,43.599998474121094
2016-06-30,44.25
2016-07-01,43.45000076293945
2016-07-04,43.5
2016-07-05,44.599998474121094
2016-07-07,47.099998474121094
2016-07-08,47.349998474121094
2016-07-11,47.95000076293945
2016-07-12,47.400001525878906
2016-07-13,43.04999923706055
2016-07-14,42.20000076293945
2016-07-15,41.599998474121094
2016-07-18,41.0
2016-07-19,40.599998474121094
2016-07-20,40.95000076293945
2016-07-21,40.79999923706055
2016-07-22,40.79999923706055
2016-07-25,42.45000076293945
2016-07-26,41.599998474121094
2016-07-27,40.849998474121094
2016-07-28,40.79999923706055
2016-07-29,41.849998474121094
2016-08-01,40.849998474121094
2016-08-02,42.29999923706055
2016-08-03,42.29999923706055
2016-08-04,41.95000076293945
2016-08-05,42.75
2016-08-08,42.099998474121094
2016-08-09,41.849998474121094
2016-08-10,41.099998474121094
2016-08-11,41.04999923706055
2016-08-12,41.900001525878906
2016-08-16,41.849998474121094
2016-08-17,41.599998474121094
2016-08-18,41.849998474121094
2016-08-19,41.70000076293945
2016-08-22,41.54999923706055
2016-08-23,41.95000076293945
2016-08-24,42.5
2016-08-25,43.0
2016-08-26,43.150001525878906
2016-08-29,44.599998474121094
2016-08-30,45.900001525878906
2016-08-31,46.0
2016-09-01,44.25
2016-09-02,44.650001525878906
2016-09-06,43.900001525878906
2016-09-07,43.25
2016-09-08,43.099998474121094
2016-09-09,42.95000076293945
2016-09-12,42.25
2016-09-14,41.75
2016-09-15,43.45000076293945
2016-09-16,43.900001525878906
2016-09-19,44.349998474121094
2016-09-20,43.54999923706055
2016-09-21,43.75
2016-09-22,45.150001525878906
2016-09-23,44.29999923706055
2016-09-26,43.349998474121094
2016-09-27,43.25
2016-09-28,48.650001525878906
2016-09-29,43.900001525878906
2016-09-30,44.75
2016-10-03,47.599998474121094
2016-10-04,46.150001525878906
2016-10-05,47.04999923706055
2016-10-06,46.79999923706055
2016-10-07,46.150001525878906
2016-10-10,47.70000076293945
2016-10-13,45.349998474121094
2016-10-14,44.650001525878906
2016-10-17,43.20000076293945
2016-10-18,43.70000076293945
2016-10-19,43.849998474121094
2016-10-20,44.20000076293945
2016-10-21,42.45000076293945
2016-10-24,42.79999923706055
2016-10-25,42.650001525878906
2016-10-26,42.04999923706055
2016-10-27,41.95000076293945
2016-10-28,41.95000076293945
2016-11-01,42.25
2016-11-02,41.54999923706055
2016-11-03,41.29999923706055
2016-11-04,40.20000076293945
2016-11-07,40.29999923706055
2016-11-08,40.20000076293945
2016-11-09,39.900001525878906
2016-11-10,41.150001525878906
2016-11-11,39.25
2016-11-15,38.54999923706055
2016-11-16,38.099998474121094
2016-11-17,38.20000076293945
2016-11-18,37.849998474121094
2016-11-21,36.54999923706055
2016-11-22,36.29999923706055
2016-11-23,36.45000076293945
2016-11-24,36.25
2016-11-25,36.20000076293945
2016-11-28,38.0
2016-11-29,38.150001525878906
2016-11-30,37.79999923706055
2016-12-01,38.0
2016-12-02,37.599998474121094
2016-12-05,38.0
2016-12-06,37.900001525878906
2016-12-07,37.75
2016-12-08,36.5
2016-12-09,36.5
2016-12-12,36.349998474121094
2016-12-13,36.45000076293945
2016-12-14,36.150001525878906
2016-12-15,36.79999923706055
2016-12-16,36.650001525878906
2016-12-19,35.849998474121094
2016-12-20,35.349998474121094
2016-12-21,33.79999923706055
2016-12-22,32.900001525878906
2016-12-23,32.5
2016-12-26,31.350000381469727
2016-12-27,30.700000762939453
2016-12-28,33.45000076293945
2016-12-29,33.70000076293945
2016-12-30,33.400001525878906
2017-01-02,33.95000076293945
2017-01-03,34.54999923706055
2017-01-04,35.150001525878906
2017-01-05,35.650001525878906
2017-01-06,35.099998474121094
2017-01-09,35.099998474121094
2017-01-10,35.54999923706055
2017-01-11,36.04999923706055
2017-01-12,37.0
2017-01-13,36.75
2017-01-16,36.54999923706055
2017-01-17,35.70000076293945
2017-01-18,35.849998474121094
2017-01-19,36.25
2017-01-20,35.20000076293945
2017-01-23,35.349998474121094
2017-01-24,35.599998474121094
2017-01-25,35.54999923706055
2017-01-27,35.70000076293945
2017-01-30,35.75
2017-01-31,35.650001525878906
2017-02-01,35.900001525878906
2017-02-02,35.54999923706055
2017-02-03,37.25
2017-02-06,37.849998474121094
2017-02-07,38.29999923706055
2017-02-08,37.79999923706055
2017-02-09,37.75
2017-02-10,37.75
2017-02-13,37.29999923706055
2017-02-14,36.70000076293945
2017-02-15,36.099998474121094
2017-02-16,36.25
2017-02-17,36.29999923706055
2017-02-20,36.650001525878906
2017-02-21,37.900001525878906
2017-02-22,38.349998474121094
2017-02-23,37.95000076293945
2017-02-27,37.95000076293945
2017-02-28,38.0
2017-03-01,39.45000076293945
2017-03-02,37.0
2017-03-03,36.150001525878906
2017-03-06,35.849998474121094
2017-03-07,35.849998474121094
2017-03-08,35.54999923706055
2017-03-09,34.900001525878906
2017-03-10,34.79999923706055
2017-03-14,34.599998474121094
2017-03-15,35.599998474121094
2017-03-16,36.20000076293945
2017-03-17,35.20000076293945
2017-03-20,35.75
2017-03-21,36.0
2017-03-22,35.400001525878906
2017-03-23,35.150001525878906
2017-03-24,35.0
2017-03-27,34.599998474121094
2017-03-28,35.0
2017-03-29,34.5
2017-03-30,34.20000076293945
2017-03-31,35.5
2017-04-03,40.04999923706055
2017-04-05,40.95000076293945
2017-04-06,40.400001525878906
2017-04-07,39.0
2017-04-10,39.54999923706055
2017-04-11,42.45000076293945
2017-04-12,42.099998474121094
2017-04-13,41.5
2017-04-17,41.20000076293945
2017-04-18,40.150001525878906
2017-04-19,40.29999923706055
2017-04-20,41.54999923706055
2017-04-21,45.5
2017-04-24,45.0
2017-04-25,47.04999923706055
2017-04-26,45.95000076293945
2017-04-27,48.75
2017-04-28,49.29999923706055
2017-05-02,47.75
2017-05-03,46.95000076293945
2017-05-04,46.54999923706055
2017-05-05,44.75
2017-05-08,45.45000076293945
2017-05-09,46.849998474121094
2017-05-10,50.75
2017-05-11,50.20000076293945
2017-05-12,48.75
2017-05-15,53.349998474121094
2017-05-16,53.900001525878906
2017-05-17,51.650001525878906
2017-05-18,49.25
2017-05-19,49.0
2017-05-22,48.95000076293945
2017-05-23,47.349998474121094
2017-05-24,45.400001525878906
2017-05-25,47.79999923706055
2017-05-26,48.0
2017-05-29,46.29999923706055
2017-05-30,47.0
2017-05-31,47.04999923706055
2017-06-01,46.650001525878906
2017-06-02,47.79999923706055
2017-06-05,47.45000076293945
2017-06-06,46.29999923706055
2017-06-07,47.54999923706055
2017-06-08,46.400001525878906
2017-06-09,47.20000076293945
2017-06-12,48.54999923706055
2017-06-13,52.349998474121094
2017-06-14,51.54999923706055
2017-06-15,53.75
2017-06-16,52.650001525878906
2017-06-19,52.54999923706055
2017-06-20,52.25
2017-06-21,53.849998474121094
2017-06-22,53.150001525878906
2017-06-23,50.75
2017-06-27,50.150001525878906
2017-06-28,49.650001525878906
2017-06-29,49.95000076293945
2017-06-30,52.04999923706055
2017-07-03,52.599998474121094
2017-07-04,51.54999923706055
2017-07-05,53.099998474121094
2017-07-06,51.349998474121094
2017-07-07,51.45000076293945
2017-07-10,51.75
2017-07-11,50.79999923706055
2017-07-12,51.599998474121094
2017-07-13,57.75
2017-07-14,56.349998474121094
2017-07-17,56.75
2017-07-18,51.54999923706055
2017-07-19,53.54999923706055
2017-07-20,52.79999923706055
2017-07-21,54.849998474121094
2017-07-24,55.099998474121094
2017-07-25,58.04999923706055
2017-07-26,58.5
2017-07-27,56.349998474121094
2017-07-28,57.099998474121094
2017-07-31,55.599998474121094
2017-08-01,55.25
2017-08-02,54.349998474121094
2017-08-03,53.900001525878906
2017-08-04,54.099998474121094
2017-08-07,54.79999923706055
2017-08-08,53.20000076293945
2017-08-09,52.25
2017-08-10,51.04999923706055
2017-08-11,51.04999923706055
2017-08-14,51.54999923706055
2017-08-16,53.400001525878906
2017-08-17,52.650001525878906
2017-08-18,51.54999923706055
2017-08-21,50.349998474121094
2017-08-22,49.04999923706055
2017-08-23,50.349998474121094
2017-08-24,49.75
2017-08-28,50.29999923706055
2017-08-29,48.900001525878906
2017-08-30,49.54999923706055
2017-08-31,49.75
2017-09-01,49.75
2017-09-04,51.20000076293945
2017-09-05,50.95000076293945
2017-09-06,51.849998474121094
2017-09-07,51.650001525878906
2017-09-08,49.650001525878906
2017-09-11,49.29999923706055
2017-09-12,49.20000076293945
2017-09-13,49.400001525878906
2017-09-14,49.650001525878906
2017-09-15,49.20000076293945
2017-09-18,50.0
2017-09-19,49.75
2017-09-20,49.45000076293945
2017-09-21,48.95000076293945
2017-09-22,47.349998474121094
2017-09-25,44.75
2017-09-26,44.349998474121094
2017-09-27,43.95000076293945
2017-09-28,44.45000076293945
2017-09-29,45.20000076293945
2017-10-03,44.599998474121094
2017-10-04,45.150001525878906
2017-10-05,46.900001525878906
2017-10-06,46.599998474121094
2017-10-09,46.45000076293945
2017-10-10,47.400001525878906
2017-10-11,47.79999923706055
2017-10-12,47.099998474121094
2017-10-13,50.099998474121094
2017-10-16,50.0
2017-10-17,50.099998474121094
2017-10-18,50.54999923706055
2017-10-19,51.0
2017-10-23,49.599998474121094
2017-10-24,51.099998474121094
2017-10-25,50.349998474121094
2017-10-26,51.349998474121094
2017-10-27,50.5
2017-10-30,49.04999923706055
2017-10-31,51.29999923706055
2017-11-01,51.20000076293945
2017-11-02,49.650001525878906
2017-11-03,50.75
2017-11-06,50.54999923706055
2017-11-07,49.0
2017-11-08,48.29999923706055
2017-11-09,48.400001525878906
2017-11-10,48.70000076293945
2017-11-13,49.29999923706055
2017-11-14,48.099998474121094
2017-11-15,47.29999923706055
2017-11-16,47.54999923706055
2017-11-17,48.099998474121094
2017-11-20,48.20000076293945
2017-11-21,50.75
2017-11-22,50.45000076293945
2017-11-23,50.0
2017-11-24,52.150001525878906
2017-11-27,54.54999923706055
2017-11-28,53.75
2017-11-29,54.650001525878906
2017-11-30,55.0
2017-12-01,53.79999923706055
2017-12-04,54.54999923706055
2017-12-05,53.849998474121094
2017-12-06,52.5
2017-12-07,54.20000076293945
2017-12-08,53.45000076293945
2017-12-11,53.25
2017-12-12,53.0
2017-12-13,51.45000076293945
2017-12-14,51.29999923706055
2017-12-15,51.70000076293945
2017-12-18,51.150001525878906
2017-12-19,53.20000076293945
2017-12-20,53.75
2017-12-21,54.599998474121094
2017-12-22,60.29999923706055
2017-12-26,59.5
2017-12-27,60.75
2017-12-28,60.70000076293945
2017-12-29,60.95000076293945
2018-01-01,59.849998474121094
2018-01-02,58.95000076293945
2018-01-03,58.849998474121094
2018-01-04,60.25
2018-01-05,60.599998474121094
2018-01-08,61.0
2018-01-09,60.20000076293945
2018-01-10,59.099998474121094
2018-01-11,60.349998474121094
2018-01-12,62.349998474121094
2018-01-15,60.849998474121094
2018-01-16,56.849998474121094
2018-01-17,57.5
2018-01-18,54.54999923706055
2018-01-19,54.599998474121094
2018-01-22,55.400001525878906
2018-01-23,55.599998474121094
2018-01-24,54.900001525878906
2018-01-25,52.849998474121094
2018-01-29,52.5
2018-01-30,53.75
2018-01-31,55.849998474121094
2018-02-01,55.099998474121094
2018-02-02,50.75
2018-02-05,51.29999923706055
2018-02-06,49.79999923706055
2018-02-07,49.599998474121094
2018-02-08,50.79999923706055
2018-02-09,51.599998474121094
2018-02-12,52.099998474121094
2018-02-14,51.70000076293945
2018-02-15,49.900001525878906
2018-02-16,49.5
2018-02-19,48.150001525878906
2018-02-20,48.400001525878906
2018-02-21,48.25
2018-02-22,48.599998474121094
2018-02-23,49.900001525878906
2018-02-26,50.95000076293945
2018-02-27,49.900001525878906
2018-02-28,50.650001525878906
2018-03-01,50.5
2018-03-05,47.900001525878906
2018-03-06,48.099998474121094
2018-03-07,49.29999923706055
2018-03-08,51.29999923706055
2018-03-09,49.79999923706055
2018-03-12,53.79999923706055
2018-03-13,55.150001525878906
2018-03-14,57.400001525878906
2018-03-15,57.400001525878906
2018-03-16,56.849998474121094
2018-03-19,56.29999923706055
2018-03-20,56.04999923706055
2018-03-21,56.349998474121094
2018-03-22,56.150001525878906
2018-03-23,54.20000076293945
2018-03-26,60.099998474121094
2018-03-27,61.25
2018-03-28,59.849998474121094
2018-04-02,62.25
2018-04-03,62.349998474121094
2018-04-04,59.349998474121094
2018-04-05,60.29999923706055
2018-04-06,59.650001525878906
2018-04-09,59.70000076293945
2018-04-10,58.900001525878906
2018-04-11,58.70000076293945
2018-04-12,58.150001525878906
2018-04-13,57.54999923706055
2018-04-16,56.849998474121094
2018-04-17,56.599998474121094
2018-04-18,58.29999923706055
2018-04-19,57.25
2018-04-20,57.75
2018-04-23,58.349998474121094
2018-04-24,54.400001525878906
2018-04-25,53.099998474121094
2018-04-26,53.650001525878906
2018-04-27,54.04999923706055
2018-04-30,54.150001525878906
2018-05-02,51.95000076293945
2018-05-03,50.20000076293945
2018-05-04,50.5
2018-05-07,52.04999923706055
2018-05-08,52.54999923706055
2018-05-09,52.04999923706055
2018-05-10,50.25
2018-05-11,50.04999923706055
2018-05-14,49.849998474121094
2018-05-15,50.849998474121094
2018-05-16,50.599998474121094
2018-05-17,49.79999923706055
2018-05-18,48.54999923706055
2018-05-21,43.79999923706055
2018-05-22,45.650001525878906
2018-05-23,44.95000076293945
2018-05-24,44.25
2018-05-25,46.599998474121094
2018-05-28,46.95000076293945
2018-05-29,46.099998474121094
2018-05-30,46.20000076293945
2018-05-31,46.04999923706055
2018-06-01,44.20000076293945
2018-06-04,43.400001525878906
2018-06-05,41.29999923706055
2018-06-06,41.75
2018-06-07,42.20000076293945
2018-06-08,44.099998474121094
2018-06-11,45.54999923706055
2018-06-12,44.75
2018-06-13,45.79999923706055
2018-06-14,44.79999923706055
2018-06-15,44.95000076293945
2018-06-18,43.75
2018-06-19,42.25
2018-06-20,43.70000076293945
2018-06-21,43.900001525878906
2018-06-22,44.25
2018-06-25,44.150001525878906
2018-06-26,42.29999923706055
2018-06-27,42.099998474121094
2018-06-28,40.45000076293945
2018-06-29,43.0
2018-07-02,41.150001525878906
2018-07-03,41.45000076293945
2018-07-04,41.349998474121094
2018-07-05,43.29999923706055
2018-07-06,43.45000076293945
2018-07-09,43.650001525878906
2018-07-10,43.900001525878906
2018-07-11,42.45000076293945
2018-07-12,42.349998474121094
2018-07-13,42.150001525878906
2018-07-16,40.20000076293945
2018-07-17,40.54999923706055
2018-07-18,41.349998474121094
2018-07-19,41.54999923706055
2018-07-20,42.70000076293945
2018-07-23,42.349998474121094
2018-07-24,43.400001525878906
2018-07-25,43.650001525878906
2018-07-26,44.349998474121094
2018-07-27,43.599998474121094
2018-07-30,43.29999923706055
2018-07-31,43.5
2018-08-01,44.0
2018-08-02,44.650001525878906
2018-08-03,44.25
2018-08-06,43.95000076293945
2018-08-07,44.650001525878906
2018-08-08,44.75
2018-08-09,44.29999923706055
2018-08-10,43.5
2018-08-13,42.25
2018-08-14,43.04999923706055
2018-08-16,42.04999923706055
2018-08-17,42.70000076293945
2018-08-20,42.79999923706055
2018-08-21,43.70000076293945
2018-08-23,43.900001525878906
2018-08-24,43.150001525878906
2018-08-27,44.20000076293945
2018-08-28,43.400001525878906
2018-08-29,45.70000076293945
2018-08-30,45.099998474121094
2018-08-31,47.54999923706055
2018-09-03,53.70000076293945
2018-09-04,49.54999923706055
2018-09-05,50.849998474121094
2018-09-06,52.29999923706055
2018-09-07,55.70000076293945
2018-09-10,54.599998474121094
2018-09-11,55.29999923706055
2018-09-12,54.45000076293945
2018-09-14,55.849998474121094
2018-09-17,54.849998474121094
2018-09-18,52.5
2018-09-19,52.099998474121094
2018-09-21,48.29999923706055
2018-09-24,47.400001525878906
2018-09-25,46.70000076293945
2018-09-26,45.75
2018-09-27,45.099998474121094
2018-09-28,43.349998474121094
2018-10-01,43.70000076293945
2018-10-03,44.25
2018-10-04,42.70000076293945
2018-10-05,42.20000076293945
2018-10-08,43.0
2018-10-09,41.150001525878906
2018-10-10,43.04999923706055
2018-10-11,42.599998474121094
2018-10-12,43.849998474121094
2018-10-15,45.54999923706055
2018-10-16,44.54999923706055
2018-10-17,43.0
2018-10-19,42.70000076293945
2018-10-22,42.25
2018-10-23,42.04999923706055
2018-10-24,41.75
2018-10-25,41.70000076293945
2018-10-26,40.70000076293945
2018-10-29,42.099998474121094
2018-10-30,41.349998474121094
2018-10-31,41.29999923706055
2018-11-01,41.599998474121094
2018-11-02,41.849998474121094
2018-11-05,40.849998474121094
2018-11-06,40.45000076293945
2018-11-07,41.0
2018-11-09,40.849998474121094
2018-11-12,40.54999923706055
2018-11-13,40.29999923706055
2018-11-14,40.70000076293945
2018-11-15,39.54999923706055
2018-11-16,39.349998474121094
2018-11-19,39.599998474121094
2018-11-20,39.29999923706055
2018-11-21,39.20000076293945
2018-11-22,38.75
2018-11-26,38.900001525878906
2018-11-27,38.099998474121094
2018-11-28,38.04999923706055
2018-11-29,38.599998474121094
2018-11-30,38.650001525878906
2018-12-03,40.20000076293945
2018-12-04,40.0
2018-12-05,38.95000076293945
2018-12-06,38.150001525878906
2018-12-07,37.20000076293945
2018-12-10,36.650001525878906
2018-12-11,37.20000076293945
2018-12-12,39.099998474121094
2018-12-13,38.70000076293945
2018-12-14,38.599998474121094
2018-12-17,38.099998474121094
2018-12-18,38.5
2018-12-19,38.900001525878906
2018-12-20,39.25
2018-12-21,38.900001525878906
2018-12-24,37.650001525878906
2018-12-26,37.75
2018-12-27,38.400001525878906
2018-12-28,40.349998474121094
2018-12-31,40.79999923706055
2019-01-01,40.29999923706055
2019-01-02,40.25
2019-01-03,40.099998474121094
2019-01-04,40.5
2019-01-07,39.79999923706055
2019-01-08,39.79999923706055
2019-01-09,39.79999923706055
2019-01-10,39.900001525878906
2019-01-11,39.70000076293945
2019-01-14,39.900001525878906
2019-01-15,40.400001525878906
2019-01-16,40.45000076293945
2019-01-17,39.54999923706055
2019-01-18,38.45000076293945
2019-01-21,37.79999923706055
2019-01-22,37.20000076293945
2019-01-23,37.849998474121094
2019-01-24,37.25
2019-01-25,36.599998474121094
2019-01-28,36.099998474121094
2019-01-29,36.95000076293945
2019-01-30,36.349998474121094
2019-01-31,36.54999923706055
2019-02-01,36.29999923706055
2019-02-04,35.599998474121094
2019-02-05,35.04999923706055
2019-02-06,34.75
2019-02-07,35.75
2019-02-08,34.349998474121094
2019-02-11,33.900001525878906
2019-02-12,33.5
2019-02-14,34.29999923706055
2019-02-15,32.79999923706055
2019-02-18,32.25
2019-02-19,32.54999923706055
2019-02-20,33.400001525878906
2019-02-21,33.900001525878906
2019-02-22,33.650001525878906
2019-02-25,32.75
2019-02-26,32.099998474121094
2019-02-27,31.600000381469727
2019-02-28,31.950000762939453
2019-03-01,32.95000076293945
2019-03-05,34.54999923706055
2019-03-06,34.5
2019-03-07,34.400001525878906
2019-03-08,33.79999923706055
2019-03-11,34.70000076293945
2019-03-12,35.900001525878906
2019-03-13,35.25
2019-03-14,35.900001525878906
2019-03-15,34.599998474121094
2019-03-18,35.150001525878906
2019-03-19,34.849998474121094
2019-03-20,33.95000076293945
2019-03-22,33.54999923706055
2019-03-25,34.04999923706055
2019-03-26,34.0
2019-03-27,34.29999923706055
2019-03-28,34.70000076293945
2019-04-01,36.54999923706055
2019-04-02,36.150001525878906
2019-04-03,35.099998474121094
2019-04-04,34.900001525878906
2019-04-05,34.79999923706055
2019-04-08,34.900001525878906
2019-04-09,35.099998474121094
2019-04-10,35.0
2019-04-11,35.099998474121094
2019-04-12,36.900001525878906
2019-04-15,35.650001525878906
2019-04-16,35.349998474121094
2019-04-18,35.099998474121094
2019-04-22,33.79999923706055
2019-04-23,33.400001525878906
2019-04-24,33.5
2019-04-25,33.599998474121094
2019-04-26,33.599998474121094
2019-04-30,33.20000076293945
2019-05-02,32.70000076293945
2019-05-03,32.25
2019-05-06,31.799999237060547
2019-05-07,31.899999618530273
2019-05-08,30.799999237060547
2019-05-09,29.899999618530273
2019-05-10,30.100000381469727
2019-05-13,28.950000762939453
2019-05-14,28.450000762939453
2019-05-15,28.25
2019-05-16,28.899999618530273
2019-05-17,29.399999618530273
2019-05-20,30.899999618530273
2019-05-21,30.049999237060547
2019-05-22,30.600000381469727
2019-05-23,30.600000381469727
2019-05-24,32.70000076293945
2019-05-27,33.349998474121094
2019-05-28,32.900001525878906
2019-05-29,31.600000381469727
2019-05-30,32.20000076293945
2019-05-31,31.799999237060547
2019-06-03,32.0
2019-06-04,31.299999237060547
2019-06-06,30.649999618530273
2019-06-07,30.200000762939453
2019-06-10,29.450000762939453
2019-06-11,29.0
2019-06-12,29.600000381469727
2019-06-13,30.200000762939453
2019-06-14,28.899999618530273
2019-06-17,27.5
2019-06-18,27.049999237060547
2019-06-19,27.200000762939453
2019-06-20,27.149999618530273
2019-06-21,27.049999237060547
2019-06-24,27.200000762939453
2019-06-25,26.799999237060547
2019-06-26,27.450000762939453
2019-06-27,27.75
2019-06-28,27.200000762939453
2019-07-01,27.850000381469727
2019-07-02,26.899999618530273
2019-07-03,26.649999618530273
2019-07-04,26.899999618530273
2019-07-05,26.399999618530273
2019-07-08,24.700000762939453
2019-07-09,25.299999237060547
2019-07-10,24.450000762939453
2019-07-11,24.700000762939453
2019-07-12,25.200000762939453
2019-07-15,25.200000762939453
2019-07-16,25.649999618530273
2019-07-17,24.549999237060547
2019-07-18,23.25
2019-07-19,23.0
2019-07-22,22.149999618530273
2019-07-23,23.0
2019-07-24,22.649999618530273
2019-07-25,22.049999237060547
2019-07-26,22.299999237060547
2019-07-29,21.899999618530273
2019-07-30,20.850000381469727
2019-07-31,21.25
2019-08-01,21.049999237060547
2019-08-02,21.25
2019-08-05,20.200000762939453
2019-08-06,20.049999237060547
2019-08-07,20.299999237060547
2019-08-08,20.25
2019-08-09,20.100000381469727
2019-08-13,22.299999237060547
2019-08-14,22.450000762939453
2019-08-16,21.950000762939453
2019-08-19,22.0
