Date,ATO
2015-11-04,49.931602478027344
2015-11-05,49.53555679321289
2015-11-06,47.373233795166016
2015-11-09,47.11977767944336
2015-11-10,48.26826477050781
2015-11-11,48.55341339111328
2015-11-12,47.98311233520508
2015-11-13,47.72172546386719
2015-11-16,48.40290832519531
2015-11-17,47.9593620300293
2015-11-18,49.02864456176758
2015-11-19,49.76232147216797
2015-11-20,49.850040435791016
2015-11-23,49.74636459350586
2015-11-24,49.96965789794922
2015-11-25,49.594844818115234
2015-11-27,50.11322021484375
2015-11-30,49.69055938720703
2015-12-01,49.91383743286133
2015-12-02,49.387508392333984
2015-12-03,48.75750732421875
2015-12-04,49.6426887512207
2015-12-07,49.42737579345703
2015-12-08,49.60283279418945
2015-12-09,49.889923095703125
2015-12-10,48.75750732421875
2015-12-11,48.494327545166016
2015-12-14,48.53421401977539
2015-12-15,49.11635971069336
2015-12-16,50.44813537597656
2015-12-17,50.35245132446289
2015-12-18,50.08928680419922
2015-12-21,49.50712585449219
2015-12-22,49.7862434387207
2015-12-23,50.45612716674805
2015-12-24,50.37637710571289
2015-12-28,51.21371841430664
2015-12-29,51.2376594543457
2015-12-30,51.15789794921875
2015-12-31,50.272708892822266
2016-01-04,49.738399505615234
2016-01-05,49.921810150146484
2016-01-06,50.081295013427734
2016-01-07,49.594844818115234
2016-01-08,49.65068054199219
2016-01-11,49.81814956665039
2016-01-12,49.51511001586914
2016-01-13,49.235984802246094
2016-01-14,50.2248649597168
2016-01-15,50.21687698364258
2016-01-19,51.00638198852539
2016-01-20,49.75434494018555
2016-01-21,49.74636459350586
2016-01-22,51.05421829223633
2016-01-25,50.91069030761719
2016-01-26,52.1627197265625
2016-01-27,51.93941879272461
2016-01-28,53.58222198486328
2016-01-29,55.20109558105469
2016-02-01,54.698673248291016
2016-02-02,55.74335479736328
2016-02-03,55.59983444213867
2016-02-04,55.528053283691406
2016-02-05,55.44829559326172
2016-02-08,55.703514099121094
2016-02-09,56.461097717285156
2016-02-10,56.04641342163086
2016-02-11,56.05436706542969
2016-02-12,55.687557220458984
2016-02-16,56.1660270690918
2016-02-17,55.53602981567383
2016-02-18,56.819725036621094
2016-02-19,56.242069244384766
2016-02-22,56.450660705566406
2016-02-23,56.52287673950195
2016-02-24,57.01228713989258
2016-02-25,57.46156311035156
2016-02-26,56.282188415527344
2016-02-29,55.6884651184082
2016-03-01,55.57612991333008
2016-03-02,56.42659378051758
2016-03-03,55.856956481933594
2016-03-04,56.723445892333984
2016-03-07,56.70738983154297
2016-03-08,56.787635803222656
2016-03-09,56.891937255859375
2016-03-10,56.907981872558594
2016-03-11,56.924034118652344
2016-03-14,57.19681167602539
2016-03-15,57.54179382324219
2016-03-16,58.04725646972656
2016-03-17,58.52062225341797
2016-03-18,57.830631256103516
2016-03-21,57.22087478637695
2016-03-22,57.453575134277344
2016-03-23,57.6380729675293
2016-03-24,58.071319580078125
2016-03-28,58.2237548828125
2016-03-29,59.635833740234375
2016-03-30,59.41118621826172
2016-03-31,59.579689025878906
2016-04-01,59.82035446166992
2016-04-04,59.67593765258789
2016-04-05,58.73725891113281
2016-04-06,58.95386505126953
2016-04-07,59.08224868774414
2016-04-08,59.523529052734375
2016-04-11,59.1624870300293
2016-04-12,59.363059997558594
2016-04-13,59.28282928466797
2016-04-14,58.64899826049805
2016-04-15,59.07421875
2016-04-18,59.114341735839844
2016-04-19,59.4031867980957
2016-04-20,58.263885498046875
2016-04-21,56.64322280883789
2016-04-22,57.21284103393555
2016-04-25,57.22087478637695
2016-04-26,57.53378677368164
2016-04-27,57.605987548828125
2016-04-28,57.8226203918457
2016-04-29,58.207733154296875
2016-05-02,58.52865219116211
2016-05-03,58.42434310913086
2016-05-04,59.443294525146484
2016-05-05,59.02607345581055
2016-05-06,59.04212951660156
2016-05-09,59.61177444458008
2016-05-10,59.740142822265625
2016-05-11,59.79629135131836
2016-05-12,59.764217376708984
2016-05-13,59.579689025878906
2016-05-16,60.165367126464844
2016-05-17,58.37620544433594
2016-05-18,57.58190155029297
2016-05-19,58.017723083496094
2016-05-20,58.18717956542969
2016-05-23,57.67070388793945
2016-05-24,58.44545364379883
2016-05-25,57.99351119995117
2016-05-26,58.40508270263672
2016-05-27,58.663360595703125
2016-05-31,58.832820892333984
2016-06-01,58.84090805053711
2016-06-02,58.67140197753906
2016-06-03,60.3096923828125
2016-06-06,60.01110076904297
2016-06-07,60.0918083190918
2016-06-08,60.446895599365234
2016-06-09,61.64936447143555
2016-06-10,61.29426956176758
2016-06-13,61.12480926513672
2016-06-14,61.55253601074219
2016-06-15,61.33464813232422
2016-06-16,61.60091781616211
2016-06-17,61.3184700012207
2016-06-20,61.479881286621094
2016-06-21,61.84306335449219
2016-06-22,61.77043151855469
2016-06-23,62.08516311645508
2016-06-24,62.182010650634766
2016-06-27,62.843788146972656
2016-06-28,63.134300231933594
2016-06-29,63.32801055908203
2016-06-30,65.62806701660156
2016-07-01,64.94208526611328
2016-07-05,65.47473907470703
2016-07-06,65.49891662597656
2016-07-07,64.2399673461914
2016-07-08,64.5627670288086
2016-07-11,64.6353988647461
2016-07-12,64.4901351928711
2016-07-13,65.15996551513672
2016-07-14,64.6353988647461
2016-07-15,64.6111831665039
2016-07-18,64.48209381103516
2016-07-19,64.50626373291016
2016-07-20,64.28839111328125
2016-07-21,64.35294342041016
2016-07-22,64.97435760498047
2016-07-25,64.5224380493164
2016-07-26,64.23188781738281
2016-07-27,63.62661361694336
2016-07-28,63.997833251953125
2016-07-29,64.39330291748047
2016-08-01,64.09468078613281
2016-08-02,63.93328094482422
2016-08-03,63.68311309814453
2016-08-04,63.76380157470703
2016-08-05,63.045562744140625
2016-08-08,62.64204406738281
2016-08-09,62.47255325317383
2016-08-10,62.45640563964844
2016-08-11,62.424137115478516
2016-08-12,62.351497650146484
2016-08-15,61.14899444580078
2016-08-16,59.94651412963867
2016-08-17,60.72935104370117
2016-08-18,61.687015533447266
2016-08-19,60.94034194946289
2016-08-22,61.05397415161133
2016-08-23,60.78615188598633
2016-08-24,60.64010238647461
2016-08-25,60.80241775512695
2016-08-26,59.88533020019531
2016-08-29,60.453433990478516
2016-08-30,59.96651840209961
2016-08-31,59.81229019165039
2016-09-01,59.447086334228516
2016-09-02,60.031429290771484
2016-09-06,60.61574935913086
2016-09-07,61.281219482421875
2016-09-08,61.183841705322266
2016-09-09,58.33524703979492
2016-09-12,59.430850982666016
2016-09-13,58.911441802978516
2016-09-14,58.9520378112793
2016-09-15,59.6580810546875
2016-09-16,60.12879180908203
2016-09-19,61.23251724243164
2016-09-20,61.029624938964844
2016-09-21,62.376827239990234
2016-09-22,63.01797103881836
2016-09-23,62.19830322265625
2016-09-26,62.22261428833008
2016-09-27,61.605857849121094
2016-09-28,61.54902648925781
2016-09-29,60.76993942260742
2016-09-30,60.437217712402344
2016-10-03,59.83665466308594
2016-10-04,57.84019470214844
2016-10-05,57.30455780029297
2016-10-06,57.410064697265625
2016-10-07,56.866294860839844
2016-10-10,57.37759780883789
2016-10-11,55.965476989746094
2016-10-12,56.83383560180664
2016-10-13,57.629188537597656
2016-10-14,57.685970306396484
2016-10-17,58.17293930053711
2016-10-18,58.57058334350586
2016-10-19,58.692325592041016
2016-10-20,58.57058334350586
2016-10-21,58.20539855957031
2016-10-24,58.310882568359375
2016-10-25,58.5462532043457
2016-10-26,58.741024017333984
2016-10-27,58.31901550292969
2016-10-28,58.41640853881836
2016-10-31,60.372249603271484
2016-11-01,58.39203643798828
2016-11-02,57.5236701965332
2016-11-03,57.9132194519043
2016-11-04,57.596710205078125
2016-11-07,59.04131317138672
2016-11-08,59.382164001464844
2016-11-09,58.48944091796875
2016-11-10,57.190921783447266
2016-11-11,57.272090911865234
2016-11-14,57.54801559448242
2016-11-15,57.98627471923828
2016-11-16,57.84829330444336
2016-11-17,57.84019470214844
2016-11-18,58.1323356628418
2016-11-21,59.114349365234375
2016-11-22,58.741024017333984
2016-11-23,58.43069839477539
2016-11-25,59.52500534057617
2016-11-28,59.36982727050781
2016-11-29,60.55394744873047
2016-11-30,58.079551696777344
2016-12-01,57.295562744140625
2016-12-02,58.365360260009766
2016-12-05,58.10403823852539
2016-12-06,58.03054428100586
2016-12-07,59.05134582519531
2016-12-08,59.69647979736328
2016-12-09,59.80265426635742
2016-12-12,60.40699005126953
2016-12-13,60.390625
2016-12-14,59.133026123046875
2016-12-15,59.61481857299805
2016-12-16,60.56214141845703
2016-12-19,60.52130889892578
2016-12-20,60.77444839477539
2016-12-21,60.651954650878906
2016-12-22,60.97045135498047
2016-12-23,60.92961883544922
2016-12-27,61.027610778808594
2016-12-28,60.17832565307617
2016-12-29,60.96228790283203
2016-12-30,60.55394744873047
2017-01-03,60.88063049316406
2017-01-04,61.223628997802734
2017-01-05,60.921451568603516
2017-01-06,60.57032775878906
2017-01-09,59.78633499145508
2017-01-10,59.851654052734375
2017-01-11,60.50496292114258
2017-01-12,60.847965240478516
2017-01-13,61.1337776184082
2017-01-17,61.035789489746094
2017-01-18,61.44411087036133
2017-01-19,60.64381790161133
2017-01-20,61.01129150390625
2017-01-23,60.749942779541016
2017-01-24,61.362449645996094
2017-01-25,61.23177719116211
2017-01-26,61.819740295410156
2017-01-27,61.5257682800293
2017-01-30,61.10111999511719
2017-01-31,62.21175765991211
2017-02-01,60.888790130615234
2017-02-02,61.31346130371094
2017-02-03,61.96673583984375
2017-02-06,61.44411087036133
2017-02-07,62.040260314941406
2017-02-08,61.64009475708008
2017-02-09,61.370601654052734
2017-02-10,61.61559295654297
2017-02-13,61.76259231567383
2017-02-14,61.44411087036133
2017-02-15,61.81159973144531
2017-02-16,61.983089447021484
2017-02-17,62.09743118286133
2017-02-21,62.91407012939453
2017-02-22,63.0855598449707
2017-02-23,63.89054870605469
2017-02-24,64.2191162109375
2017-02-27,64.29302215576172
2017-02-28,64.30947875976562
2017-03-01,64.5805435180664
2017-03-02,64.76126098632812
2017-03-03,64.39984893798828
2017-03-06,64.17803955078125
2017-03-07,64.0794677734375
2017-03-08,62.94591522216797
2017-03-09,62.633766174316406
2017-03-10,63.93162155151367
2017-03-13,64.18627166748047
2017-03-14,64.34233093261719
2017-03-15,65.67305755615234
2017-03-16,65.27056121826172
2017-03-17,65.65660095214844
2017-03-20,64.62164306640625
2017-03-21,65.63198852539062
2017-03-22,65.60734558105469
2017-03-23,65.83733367919922
2017-03-24,65.82911682128906
2017-03-27,65.96876525878906
2017-03-28,66.04270935058594
2017-03-29,65.59092712402344
2017-03-30,64.89270782470703
2017-03-31,64.88448333740234
2017-04-03,64.81056213378906
2017-04-04,65.42662048339844
2017-04-05,65.73873901367188
2017-04-06,66.00160217285156
2017-04-07,65.81269836425781
2017-04-10,65.91127014160156
2017-04-11,66.11662292480469
2017-04-12,66.11662292480469
2017-04-13,65.83733367919922
2017-04-17,66.53555297851562
2017-04-18,66.38768768310547
2017-04-19,65.76339721679688
2017-04-20,65.64840698242188
2017-04-21,65.5744857788086
2017-04-24,65.72235870361328
2017-04-25,66.09197998046875
2017-04-26,66.75733947753906
2017-04-27,66.8641357421875
2017-04-28,66.55195617675781
2017-05-01,66.29729461669922
2017-05-02,66.3055419921875
2017-05-03,65.8044662475586
2017-05-04,66.84767150878906
2017-05-05,67.49662017822266
2017-05-08,67.28305053710938
2017-05-09,66.16590118408203
2017-05-10,66.44520568847656
2017-05-11,66.36305236816406
2017-05-12,66.81482696533203
2017-05-15,66.8312759399414
2017-05-16,65.98518371582031
2017-05-17,66.16590118408203
2017-05-18,66.38065338134766
2017-05-19,66.97541809082031
2017-05-22,67.3471450805664
2017-05-23,67.8097152709961
2017-05-24,67.86754608154297
2017-05-25,68.64400482177734
2017-05-26,68.43750762939453
2017-05-30,68.7183837890625
2017-05-31,68.81747436523438
2017-06-01,69.7343978881836
2017-06-02,70.11439514160156
2017-06-05,69.28832244873047
2017-06-06,69.47008514404297
2017-06-07,69.2139892578125
2017-06-08,69.00749206542969
2017-06-09,69.09010314941406
2017-06-12,69.30487060546875
2017-06-13,69.66006469726562
2017-06-14,70.287841796875
2017-06-15,70.29610443115234
2017-06-16,70.6595687866211
2017-06-19,70.2630615234375
2017-06-20,69.85004425048828
2017-06-21,69.28832244873047
2017-06-22,68.9331283569336
2017-06-23,68.98269653320312
2017-06-26,69.6435546875
2017-06-27,68.96617889404297
2017-06-28,68.85054016113281
2017-06-29,68.35491943359375
2017-06-30,68.5201187133789
2017-07-03,68.5201187133789
2017-07-05,68.29708099365234
2017-07-06,68.3218765258789
2017-07-07,69.1231460571289
2017-07-10,68.86705780029297
2017-07-11,68.08232879638672
2017-07-12,69.18093872070312
2017-07-13,68.75141906738281
2017-07-14,69.2139892578125
2017-07-17,69.38745880126953
2017-07-18,69.45354461669922
2017-07-19,69.87483978271484
2017-07-20,70.65129852294922
2017-07-21,71.22126770019531
2017-07-24,70.99826049804688
2017-07-25,71.78298950195312
2017-07-26,71.67559051513672
2017-07-27,71.88211822509766
2017-07-28,71.5103988647461
2017-07-31,71.66734313964844
2017-08-01,72.1794662475586
2017-08-02,73.26158905029297
2017-08-03,72.20426940917969
2017-08-04,72.02254486083984
2017-08-07,71.76644897460938
2017-08-08,72.35293579101562
2017-08-09,72.22077178955078
2017-08-10,72.41903686523438
2017-08-11,71.99775695800781
2017-08-14,72.47688293457031
2017-08-15,72.50989532470703
2017-08-16,73.02203369140625
2017-08-17,72.6152114868164
2017-08-18,72.33293151855469
2017-08-21,72.72312927246094
2017-08-22,73.21299743652344
2017-08-23,73.29601287841797
2017-08-24,73.40398406982422
2017-08-25,73.45378112792969
2017-08-28,73.63643646240234
2017-08-29,73.22130584716797
2017-08-30,73.04692840576172
2017-08-31,73.09676361083984
2017-09-01,73.19639587402344
2017-09-05,73.08014678955078
2017-09-06,72.00912475585938
2017-09-07,72.56539916992188
2017-09-08,72.41595458984375
2017-09-11,73.07185363769531
2017-09-12,72.01738739013672
2017-09-13,71.31999206542969
2017-09-14,72.19176483154297
2017-09-15,72.34121704101562
2017-09-18,71.81815338134766
2017-09-19,71.34490966796875
2017-09-20,70.63919067382812
2017-09-21,70.1991195678711
2017-09-22,69.6511459350586
2017-09-25,70.5727767944336
2017-09-26,70.90486907958984
2017-09-27,69.82553100585938
2017-09-28,69.99158477783203
2017-09-29,69.60965728759766
2017-10-02,70.29874420166016
2017-10-03,70.08292388916016
2017-10-04,70.29874420166016
2017-10-05,70.4067153930664
2017-10-06,70.76373291015625
2017-10-09,70.87165832519531
2017-10-10,71.31169891357422
2017-10-11,71.56907653808594
2017-10-12,72.05892181396484
2017-10-13,71.64379119873047
2017-10-16,71.61058807373047
2017-10-17,71.5856704711914
2017-10-18,71.76001739501953
2017-10-19,72.29971313476562
2017-10-20,72.1253662109375
2017-10-23,71.88458251953125
2017-10-24,71.66040802001953
2017-10-25,71.43623352050781
2017-10-26,71.70191955566406
2017-10-27,72.47406768798828
2017-10-30,72.18347930908203
2017-10-31,72.43254852294922
2017-11-01,72.2083740234375
2017-11-02,71.83474731445312
2017-11-03,72.72312927246094
2017-11-06,72.93070983886719
2017-11-07,73.53681945800781
2017-11-08,74.09307098388672
2017-11-09,74.54972076416016
2017-11-10,74.02668762207031
2017-11-13,74.3421630859375
2017-11-14,75.17244720458984
2017-11-15,74.36707305908203
2017-11-16,74.68258666992188
2017-11-17,74.16783142089844
2017-11-20,73.98515319824219
2017-11-21,74.24254608154297
2017-11-22,73.97685241699219
2017-11-24,74.06450653076172
2017-11-27,74.71566009521484
2017-11-28,75.35845184326172
2017-11-29,75.55882263183594
2017-11-30,77.04479217529297
2017-12-01,77.00305938720703
2017-12-04,76.55223083496094
2017-12-05,76.34353637695312
2017-12-06,76.32682037353516
2017-12-07,76.43534851074219
2017-12-08,76.63573455810547
2017-12-11,76.7275619506836
2017-12-12,74.53199005126953
2017-12-13,75.09966278076172
2017-12-14,74.64888000488281
2017-12-15,74.60712432861328
2017-12-18,74.05615234375
2017-12-19,72.78726196289062
2017-12-20,72.25296783447266
2017-12-21,70.84212493896484
2017-12-22,71.03412628173828
2017-12-26,70.62507629394531
2017-12-27,70.95064544677734
2017-12-28,71.4515609741211
2017-12-29,71.70198059082031
2018-01-02,70.99240112304688
2018-01-03,70.40802764892578
2018-01-04,70.10751342773438
2018-01-05,69.4480209350586
2018-01-08,69.66503143310547
2018-01-09,68.94711303710938
2018-01-10,67.45281982421875
2018-01-11,66.78495025634766
2018-01-12,66.6513671875
2018-01-16,66.86842346191406
2018-01-17,67.469482421875
2018-01-18,67.36097717285156
2018-01-19,67.47783660888672
2018-01-22,67.95366668701172
2018-01-23,68.67160034179688
2018-01-24,68.66328430175781
2018-01-25,69.21424102783203
2018-01-26,69.30609130859375
2018-01-29,68.76348114013672
2018-01-30,68.85527038574219
2018-01-31,69.20590209960938
2018-02-01,68.69666290283203
2018-02-02,68.03716278076172
2018-02-05,66.20893096923828
2018-02-06,65.14036560058594
2018-02-07,65.51602935791016
2018-02-08,65.90838623046875
2018-02-09,67.71157836914062
2018-02-12,67.11054992675781
2018-02-13,67.13557434082031
2018-02-14,66.98530578613281
2018-02-15,68.38776397705078
2018-02-16,69.25599670410156
2018-02-20,68.51302337646484
2018-02-21,67.65315246582031
2018-02-22,67.50287628173828
2018-02-23,69.36315155029297
2018-02-26,69.02721405029297
2018-02-27,68.06979370117188
2018-02-28,67.5994873046875
2018-03-01,67.31391906738281
2018-03-02,66.50764465332031
2018-03-05,67.70025634765625
2018-03-06,67.22154235839844
2018-03-07,66.73442077636719
2018-03-08,67.03677368164062
2018-03-09,67.38109588623047
2018-03-12,68.1369857788086
2018-03-13,68.04459381103516
2018-03-14,68.31333923339844
2018-03-15,68.42253112792969
2018-03-16,69.58992004394531
2018-03-19,68.6156997680664
2018-03-20,68.25455474853516
2018-03-21,68.346923828125
2018-03-22,68.17057037353516
2018-03-23,67.213134765625
2018-03-26,68.6072769165039
2018-03-27,69.81666564941406
2018-03-28,70.29537200927734
2018-03-29,70.74888610839844
2018-04-02,69.58150482177734
2018-04-03,70.5389404296875
2018-04-04,70.29537200927734
2018-04-05,70.99246215820312
2018-04-06,70.67329406738281
2018-04-09,70.69852447509766
2018-04-10,70.59774017333984
2018-04-11,70.41297912597656
2018-04-12,69.43873596191406
2018-04-13,70.02664947509766
2018-04-16,71.11844635009766
2018-04-17,71.52996063232422
2018-04-18,70.9420394897461
2018-04-19,70.74050903320312
2018-04-20,70.46337127685547
2018-04-23,70.89168548583984
2018-04-24,71.63075256347656
2018-04-25,71.64754486083984
2018-04-26,72.89051055908203
2018-04-27,73.41122436523438
2018-04-30,72.9745101928711
2018-05-01,72.92410278320312
2018-05-02,73.04168701171875
2018-05-03,73.9571304321289
2018-05-04,75.35967254638672
2018-05-07,74.6290054321289
2018-05-08,73.69676971435547
2018-05-09,73.63798522949219
2018-05-10,74.41064453125
2018-05-11,74.11670684814453
2018-05-14,73.45320892333984
2018-05-15,72.69734191894531
2018-05-16,72.12628173828125
2018-05-17,71.71472930908203
2018-05-18,71.71894836425781
2018-05-21,72.01458740234375
2018-05-22,72.81700134277344
2018-05-23,73.45892333984375
2018-05-24,73.89814758300781
2018-05-25,74.11774444580078
2018-05-29,74.65834045410156
2018-05-30,76.00131225585938
2018-05-31,75.35094451904297
2018-06-01,74.31201934814453
2018-06-04,74.1684341430664
2018-06-05,73.81365966796875
2018-06-06,72.470703125
2018-06-07,72.41158294677734
2018-06-08,72.05681610107422
2018-06-11,71.46553802490234
2018-06-12,72.05681610107422
2018-06-13,71.44023132324219
2018-06-14,72.36933135986328
2018-06-15,73.306884765625
2018-06-18,73.57718658447266
2018-06-19,74.59921264648438
2018-06-20,74.60762023925781
2018-06-21,75.04683685302734
2018-06-22,75.26647186279297
2018-06-25,76.46587371826172
2018-06-26,75.88304901123047
2018-06-27,76.12799072265625
2018-06-28,76.34759521484375
2018-06-29,76.13645935058594
2018-07-02,76.30538940429688
2018-07-03,77.09089660644531
2018-07-05,77.74972534179688
2018-07-06,78.1889419555664
2018-07-09,75.85773468017578
2018-07-10,76.58409118652344
2018-07-11,76.91354370117188
2018-07-12,76.97264862060547
2018-07-13,76.97264862060547
2018-07-16,76.95577239990234
2018-07-17,76.69391632080078
2018-07-18,76.47431182861328
2018-07-19,77.47944641113281
2018-07-20,77.23450469970703
2018-07-23,76.71080780029297
2018-07-24,76.54188537597656
2018-07-25,76.35606384277344
2018-07-26,77.12470245361328
2018-07-27,76.76148223876953
2018-07-30,76.44898223876953
2018-07-31,77.59770965576172
2018-08-01,76.85440063476562
2018-08-02,77.36117553710938
2018-08-03,77.56391906738281
2018-08-06,77.6737289428711
2018-08-07,77.6737289428711
2018-08-08,77.59770965576172
2018-08-09,77.06555938720703
2018-08-10,77.09089660644531
2018-08-13,77.55545806884766
2018-08-14,78.21429443359375
2018-08-15,78.58594512939453
2018-08-16,79.54882049560547
2018-08-17,79.6839599609375
2018-08-20,79.05049133300781
2018-08-21,78.46768951416016
2018-08-22,78.13829040527344
2018-08-23,77.8088607788086
2018-08-24,78.30558776855469
2018-08-27,77.93197631835938
2018-08-28,77.94896697998047
2018-08-29,78.39899444580078
2018-08-30,78.5857925415039
2018-08-31,78.3140869140625
2018-09-04,78.44993591308594
2018-09-05,79.47737121582031
2018-09-06,79.86797332763672
2018-09-07,79.49434661865234
2018-09-10,78.96788024902344
2018-09-11,79.59624481201172
2018-09-12,79.48587799072266
2018-09-13,80.2415771484375
2018-09-14,79.9189224243164
2018-09-17,80.47083282470703
2018-09-18,80.23308563232422
2018-09-19,78.72164916992188
2018-09-20,79.23114013671875
2018-09-21,79.82552337646484
2018-09-24,79.73211669921875
2018-09-25,79.39247131347656
2018-09-26,78.65373992919922
2018-09-27,79.21416473388672
2018-09-28,79.74060821533203
2018-10-01,78.75562286376953
2018-10-02,79.55380249023438
2018-10-03,78.74712371826172
2018-10-04,78.83204650878906
2018-10-05,80.36045837402344
2018-10-08,82.32193756103516
2018-10-09,82.22002410888672
2018-10-10,81.53221893310547
2018-10-11,79.26509094238281
2018-10-12,78.6367416381836
2018-10-15,79.36698150634766
2018-10-16,80.60669708251953
2018-10-17,80.35195922851562
2018-10-18,80.99728393554688
2018-10-19,82.42382049560547
2018-10-22,81.94831848144531
2018-10-23,81.24353790283203
2018-10-24,82.48326110839844
2018-10-25,81.20108795166016
2018-10-26,79.49434661865234
2018-10-29,80.23308563232422
2018-10-30,80.49629974365234
2018-10-31,79.03583526611328
2018-11-01,78.91696166992188
2018-11-02,78.2376708984375
2018-11-05,79.21416473388672
2018-11-06,81.0567398071289
2018-11-07,82.10962677001953
2018-11-08,81.37940979003906
2018-11-09,82.10116577148438
2018-11-12,82.08417510986328
2018-11-13,81.85491180419922
2018-11-14,82.61063385009766
2018-11-15,83.98617553710938
2018-11-16,84.08808898925781
2018-11-19,84.35131072998047
2018-11-20,83.38330841064453
2018-11-21,82.97574615478516
2018-11-23,82.93729400634766
2018-11-26,83.50076293945312
2018-11-27,84.02152252197266
2018-11-28,83.34709167480469
2018-11-29,79.77860260009766
2018-11-30,81.67382049560547
2018-12-03,83.33002471923828
2018-12-04,83.28732299804688
2018-12-06,84.13248443603516
2018-12-07,84.33738708496094
2018-12-10,84.04712677001953
2018-12-11,84.08980560302734
2018-12-12,84.16663360595703
2018-12-13,84.94352722167969
2018-12-14,84.06420135498047
2018-12-17,81.5799331665039
2018-12-18,80.69207000732422
2018-12-19,81.04210662841797
2018-12-20,81.18721008300781
2018-12-21,80.6408462524414
2018-12-24,76.2613525390625
2018-12-26,76.93577575683594
2018-12-27,77.85777282714844
2018-12-28,78.25050354003906
2018-12-31,79.15541076660156
2019-01-02,76.70528411865234
2019-01-03,77.2857894897461
2019-01-04,78.27608489990234
2019-01-07,77.7041015625
2019-01-08,78.72002410888672
2019-01-09,77.43093872070312
2019-01-10,78.89928436279297
2019-01-11,78.45536804199219
2019-01-14,77.97730255126953
2019-01-15,79.0615005493164
2019-01-16,80.55548095703125
2019-01-17,81.09329986572266
2019-01-18,81.46894836425781
2019-01-22,81.27259826660156
2019-01-23,82.09215545654297
2019-01-24,82.52754211425781
2019-01-25,80.95671844482422
2019-01-28,80.52989196777344
2019-01-29,80.9140396118164
2019-01-30,81.52018737792969
2019-01-31,83.34709167480469
2019-02-01,82.9970703125
2019-02-04,82.33116149902344
2019-02-05,82.45072937011719
2019-02-06,81.8446044921875
2019-02-07,82.83486938476562
2019-02-08,83.63735961914062
2019-02-11,82.68119812011719
2019-02-12,81.8274917602539
2019-02-13,82.45923614501953
2019-02-14,81.92141723632812
2019-02-15,82.8519287109375
2019-02-19,83.06538391113281
2019-02-20,83.66294860839844
2019-02-21,84.62761688232422
2019-02-22,85.37860870361328
2019-02-25,84.36588287353516
2019-02-26,84.34872436523438
2019-02-27,84.84650421142578
2019-02-28,84.83790588378906
2019-03-01,84.8808364868164
2019-03-04,85.71334075927734
2019-03-05,85.28424835205078
2019-03-06,85.38720703125
2019-03-07,85.36145782470703
2019-03-08,85.96221923828125
2019-03-11,86.30551147460938
2019-03-12,87.02645874023438
2019-03-13,87.37832641601562
2019-03-14,87.11227416992188
2019-03-15,87.12086486816406
2019-03-18,87.54141235351562
2019-03-19,87.09512329101562
2019-03-20,87.0350341796875
2019-03-21,88.09928131103516
2019-03-22,88.23657989501953
2019-03-25,88.33955383300781
2019-03-26,89.01758575439453
2019-03-27,88.34817504882812
2019-03-28,87.9533462524414
2019-03-29,88.33955383300781
2019-04-01,87.60148620605469
2019-04-02,85.9708251953125
2019-04-03,87.12086486816406
2019-04-04,86.37418365478516
2019-04-05,87.13802337646484
2019-04-08,86.61448669433594
2019-04-09,86.32268524169922
2019-04-10,86.19395446777344
2019-04-11,86.41712188720703
2019-04-12,86.84623718261719
2019-04-15,86.7775650024414
2019-04-16,85.9708251953125
