Date,PKG
2016-06-07,54.03596496582031
2016-06-08,53.83069610595703
2016-06-09,52.941246032714844
2016-06-10,52.538352966308594
2016-06-13,50.5919075012207
2016-06-14,50.33901596069336
2016-06-15,50.13213348388672
2016-06-16,50.23174285888672
2016-06-17,50.38501739501953
2016-06-20,51.77970504760742
2016-06-21,51.917633056640625
2016-06-22,52.27779769897461
2016-06-23,52.913848876953125
2016-06-24,50.599571228027344
2016-06-27,48.19335174560547
2016-06-28,48.79108428955078
2016-06-29,50.46929168701172
2016-06-30,51.28924560546875
2016-07-01,51.44252395629883
2016-07-05,50.1474494934082
2016-07-06,52.4770622253418
2016-07-07,52.653282165527344
2016-07-08,53.74911117553711
2016-07-11,53.44258117675781
2016-07-12,54.13228225708008
2016-07-13,54.392818450927734
2016-07-14,55.04418182373047
2016-07-15,56.73006820678711
2016-07-18,56.454185485839844
2016-07-19,56.071041107177734
2016-07-20,56.538490295410156
2016-07-21,56.56148910522461
2016-07-22,56.967620849609375
2016-07-25,56.73006820678711
2016-07-26,57.70328903198242
2016-07-27,57.534698486328125
2016-07-28,57.41207504272461
2016-07-29,57.235843658447266
2016-08-01,57.03657913208008
2016-08-02,56.56916046142578
2016-08-03,56.73773193359375
2016-08-04,56.89866256713867
2016-08-05,57.189857482910156
2016-08-08,57.18218231201172
2016-08-09,57.856529235839844
2016-08-10,58.49259567260742
2016-08-11,58.975345611572266
2016-08-12,58.362308502197266
2016-08-15,58.216732025146484
2016-08-16,58.89872741699219
2016-08-17,59.21290588378906
2016-08-18,59.49644470214844
2016-08-19,59.61140441894531
2016-08-22,58.63051986694336
2016-08-23,59.07499694824219
2016-08-24,58.24734878540039
2016-08-25,60.30108642578125
2016-08-26,60.81452560424805
2016-08-29,60.469661712646484
2016-08-30,60.860496520996094
2016-08-31,60.25511169433594
2016-09-01,60.49265670776367
2016-09-02,61.05207443237305
2016-09-06,61.726417541503906
2016-09-07,62.30879592895508
2016-09-08,61.963985443115234
2016-09-09,60.469661712646484
2016-09-12,61.626800537109375
2016-09-13,61.14020538330078
2016-09-14,60.730873107910156
2016-09-15,61.81216812133789
2016-09-16,61.8353385925293
2016-09-19,62.09794998168945
2016-09-20,61.61135482788086
2016-09-21,63.07112121582031
2016-09-22,62.28333282470703
2016-09-23,63.55772399902344
2016-09-26,63.31825637817383
2016-09-27,62.37599563598633
2016-09-28,63.07112121582031
2016-09-29,61.572715759277344
2016-09-30,62.76216506958008
2016-10-03,62.630882263183594
2016-10-04,62.430049896240234
2016-10-05,61.240623474121094
2016-10-06,62.57681655883789
2016-10-07,62.26786804199219
2016-10-10,62.90890121459961
2016-10-11,62.26013946533203
2016-10-12,63.54998779296875
2016-10-13,62.831695556640625
2016-10-14,63.79713439941406
2016-10-17,64.36096954345703
2016-10-18,64.7008056640625
2016-10-19,66.06788635253906
2016-10-20,62.661781311035156
2016-10-21,62.97843551635742
2016-10-24,63.82804870605469
2016-10-25,62.468685150146484
2016-10-26,62.5999870300293
2016-10-27,62.53818130493164
2016-10-28,62.95526885986328
2016-10-31,63.719886779785156
2016-11-01,62.043888092041016
2016-11-02,61.58046340942383
2016-11-03,60.761756896972656
2016-11-04,61.070701599121094
2016-11-07,61.27923583984375
2016-11-08,61.89714050292969
2016-11-09,63.54225540161133
2016-11-10,63.42640686035156
2016-11-11,63.79713439941406
2016-11-14,66.4000015258789
2016-11-15,66.36137390136719
2016-11-16,66.20692443847656
2016-11-17,67.02560424804688
2016-11-18,67.58944702148438
2016-11-21,66.64714813232422
2016-11-22,65.39592742919922
2016-11-23,65.43455505371094
2016-11-25,65.98291015625
2016-11-28,65.95975494384766
2016-11-29,66.14511108398438
2016-11-30,65.46544647216797
2016-12-01,65.79756164550781
2016-12-02,67.24958038330078
2016-12-05,67.31138610839844
2016-12-06,67.1491928100586
2016-12-07,67.41950225830078
2016-12-08,67.45042419433594
2016-12-09,67.4890365600586
2016-12-12,66.79391479492188
2016-12-13,66.87885284423828
2016-12-14,66.5467529296875
2016-12-15,66.83251953125
2016-12-16,66.77845764160156
2016-12-19,67.0024642944336
2016-12-20,66.9792709350586
2016-12-21,67.30602264404297
2016-12-22,66.89369201660156
2016-12-23,67.28270721435547
2016-12-27,67.42276000976562
2016-12-28,66.27906799316406
2016-12-29,66.17790985107422
2016-12-30,65.9911880493164
2017-01-03,66.13124084472656
2017-01-04,67.19709777832031
2017-01-05,66.38796997070312
2017-01-06,67.84288024902344
2017-01-09,68.28633117675781
2017-01-10,68.44970703125
2017-01-11,68.86984252929688
2017-01-12,67.59391784667969
2017-01-13,67.85841369628906
2017-01-17,66.65250396728516
2017-01-18,67.42276000976562
2017-01-19,66.72251892089844
2017-01-20,66.94815063476562
2017-01-23,68.7220230102539
2017-01-24,71.63958740234375
2017-01-25,73.6780014038086
2017-01-26,73.14894104003906
2017-01-27,72.80660247802734
2017-01-30,71.43730163574219
2017-01-31,71.71739196777344
2017-02-01,72.43315887451172
2017-02-02,72.64324188232422
2017-02-03,73.30450439453125
2017-02-06,73.28897094726562
2017-02-07,73.9736328125
2017-02-08,73.27340698242188
2017-02-09,72.9388656616211
2017-02-10,73.20338439941406
2017-02-13,73.81024932861328
2017-02-14,74.02029418945312
2017-02-15,74.26927947998047
2017-02-16,75.1717758178711
2017-02-17,74.11365509033203
2017-02-21,74.54156494140625
2017-02-22,73.13336181640625
2017-02-23,73.12557220458984
2017-02-24,72.7054672241211
2017-02-27,72.86883544921875
2017-02-28,71.91189575195312
2017-03-01,72.9388656616211
2017-03-02,72.74434661865234
2017-03-03,72.93108367919922
2017-03-06,71.84186553955078
2017-03-07,71.92742919921875
2017-03-08,72.33200073242188
2017-03-09,72.1841812133789
2017-03-10,71.71739196777344
2017-03-13,72.08555603027344
2017-03-14,71.95240020751953
2017-03-15,72.7749252319336
2017-03-16,72.39108276367188
2017-03-17,72.35191345214844
2017-03-20,73.95781707763672
2017-03-21,71.70954132080078
2017-03-22,72.16392517089844
2017-03-23,72.41458129882812
2017-03-24,70.8243408203125
2017-03-27,69.88429260253906
2017-03-28,71.13768005371094
2017-03-29,70.54234313964844
2017-03-30,71.37267303466797
2017-03-31,71.77223205566406
2017-04-03,71.12201690673828
2017-04-04,71.41187286376953
2017-04-05,71.14552307128906
2017-04-06,71.88973999023438
2017-04-07,71.3178482055664
2017-04-10,71.28652954101562
2017-04-11,71.2943344116211
2017-04-12,70.64419555664062
2017-04-13,70.51881408691406
2017-04-17,71.52937316894531
2017-04-18,72.44590759277344
2017-04-19,73.33113098144531
2017-04-20,73.51129150390625
2017-04-21,73.4251480102539
2017-04-24,73.69929504394531
2017-04-25,73.91864013671875
2017-04-26,74.05963897705078
2017-04-27,78.52485656738281
2017-04-28,77.3811264038086
2017-05-01,77.26363372802734
2017-05-02,77.3811264038086
2017-05-03,77.48298645019531
2017-05-04,78.74418640136719
2017-05-05,80.06025695800781
2017-05-08,79.36304473876953
2017-05-09,78.8068618774414
2017-05-10,80.444091796875
2017-05-11,80.28742980957031
2017-05-12,80.15425109863281
2017-05-15,80.59294891357422
2017-05-16,80.60077667236328
2017-05-17,78.7677001953125
2017-05-18,77.725830078125
2017-05-19,77.82767486572266
2017-05-22,78.26634979248047
2017-05-23,78.33687591552734
2017-05-24,79.60590362548828
2017-05-25,79.88009643554688
2017-05-26,80.04460144042969
2017-05-30,80.15425109863281
2017-05-31,80.0289535522461
2017-06-01,81.47032928466797
2017-06-02,81.62698364257812
2017-06-05,81.54081726074219
2017-06-06,80.97679901123047
2017-06-07,81.27447509765625
2017-06-08,81.29013061523438
2017-06-09,82.2145004272461
2017-06-12,82.41035461425781
2017-06-13,83.34817504882812
2017-06-14,82.7098159790039
2017-06-15,83.04082489013672
2017-06-16,84.77462768554688
2017-06-19,85.34992218017578
2017-06-20,85.03469848632812
2017-06-21,84.88494110107422
2017-06-22,84.90071105957031
2017-06-23,86.24046325683594
2017-06-26,87.54082489013672
2017-06-27,87.17041015625
2017-06-28,88.87266540527344
2017-06-29,87.91122436523438
2017-06-30,87.7851333618164
2017-07-03,88.35253143310547
2017-07-05,88.17914581298828
2017-07-06,87.35166931152344
2017-07-07,87.41471862792969
2017-07-10,88.62837219238281
2017-07-11,87.70630645751953
2017-07-12,88.1397705078125
2017-07-13,89.29825592041016
2017-07-14,89.14063262939453
2017-07-17,88.92784118652344
2017-07-18,87.87969207763672
2017-07-19,88.48652648925781
2017-07-20,87.05219268798828
2017-07-21,86.26411437988281
2017-07-24,85.8936996459961
2017-07-25,85.57059478759766
2017-07-26,85.74398040771484
2017-07-27,87.12311553955078
2017-07-28,86.5084228515625
2017-07-31,86.27989196777344
2017-08-01,86.72909545898438
2017-08-02,86.87092590332031
2017-08-03,86.75272369384766
2017-08-04,85.96464538574219
2017-08-07,86.23258972167969
2017-08-08,86.39019012451172
2017-08-09,86.03555297851562
2017-08-10,84.58547973632812
2017-08-11,84.7352294921875
2017-08-14,86.00406646728516
2017-08-15,86.13013458251953
2017-08-16,87.82452392578125
2017-08-17,87.13890075683594
2017-08-18,86.68177795410156
2017-08-21,83.93924713134766
2017-08-22,85.736083984375
2017-08-23,86.02767944335938
2017-08-24,86.78424835205078
2017-08-25,86.97337341308594
2017-08-28,85.94886779785156
2017-08-29,85.50755310058594
2017-08-30,87.58808135986328
2017-08-31,88.58897399902344
2017-09-01,89.40858459472656
2017-09-05,88.17914581298828
2017-09-06,87.97425842285156
2017-09-07,88.48652648925781
2017-09-08,89.67654418945312
2017-09-11,92.0486831665039
2017-09-12,93.2071533203125
2017-09-13,91.89103698730469
2017-09-14,91.75636291503906
2017-09-15,91.8197250366211
2017-09-18,92.08915710449219
2017-09-19,92.91321563720703
2017-09-20,94.51382446289062
2017-09-21,94.13347625732422
2017-09-22,92.08123016357422
2017-09-25,90.2508544921875
2017-09-26,90.5836410522461
2017-09-27,91.35226440429688
2017-09-28,91.60581970214844
2017-09-29,90.86890411376953
2017-10-02,92.58834838867188
2017-10-03,92.9211196899414
2017-10-04,92.96867370605469
2017-10-05,92.75474548339844
2017-10-06,92.31101989746094
2017-10-09,92.48534393310547
2017-10-10,93.07959747314453
2017-10-11,92.469482421875
2017-10-12,91.5186538696289
2017-10-13,91.66920471191406
2017-10-16,92.70720672607422
2017-10-17,92.50909423828125
2017-10-18,92.24761962890625
2017-10-19,92.3902587890625
2017-10-20,93.78482818603516
2017-10-23,93.6104965209961
2017-10-24,93.9987564086914
2017-10-25,93.62635040283203
2017-10-26,93.95915222167969
2017-10-27,92.6517333984375
2017-10-30,91.57412719726562
2017-10-31,92.1287841796875
2017-11-01,92.36647033691406
2017-11-02,92.08123016357422
2017-11-03,91.70879364013672
2017-11-06,87.92127227783203
2017-11-07,88.2303237915039
2017-11-08,88.2778549194336
2017-11-09,86.55050659179688
2017-11-10,87.37454986572266
2017-11-13,89.03059387207031
2017-11-14,89.30794525146484
2017-11-15,88.62650299072266
2017-11-16,88.64234924316406
2017-11-17,89.1177749633789
2017-11-20,88.5631103515625
2017-11-21,88.77703857421875
2017-11-22,88.80081176757812
2017-11-24,88.32540130615234
2017-11-27,88.28575897216797
2017-11-28,89.49811553955078
2017-11-29,91.19376373291016
2017-11-30,93.97498321533203
2017-12-01,93.02415466308594
2017-12-04,94.22061920166016
2017-12-05,93.30940246582031
2017-12-06,92.97660827636719
2017-12-07,93.46785736083984
2017-12-08,93.76895904541016
2017-12-11,93.60258483886719
2017-12-12,92.67550659179688
2017-12-13,92.69136810302734
2017-12-14,91.03529357910156
2017-12-15,91.33639526367188
2017-12-18,92.7388916015625
2017-12-19,94.16515350341797
2017-12-20,94.87828826904297
2017-12-21,95.32200622558594
2017-12-22,95.65654754638672
2017-12-26,95.66453552246094
2017-12-27,96.01500701904297
2017-12-28,96.31768798828125
2017-12-29,96.02297973632812
2018-01-02,98.46039581298828
2018-01-03,100.34819793701172
2018-01-04,102.02092742919922
2018-01-05,102.33158874511719
2018-01-08,103.21574401855469
2018-01-09,101.87754821777344
2018-01-10,101.95721435546875
2018-01-11,102.94491577148438
2018-01-12,102.21210479736328
2018-01-16,100.2685317993164
2018-01-17,100.96947479248047
2018-01-18,100.45173645019531
2018-01-19,101.60671997070312
2018-01-22,101.35978698730469
2018-01-23,100.74647521972656
2018-01-24,100.52342224121094
2018-01-25,100.06939697265625
2018-01-26,101.10491943359375
2018-01-29,100.3402099609375
2018-01-30,99.33658599853516
2018-01-31,100.06939697265625
2018-02-01,98.4046401977539
2018-02-02,98.05414581298828
2018-02-05,93.29881286621094
2018-02-06,94.75646209716797
2018-02-07,93.29881286621094
2018-02-08,89.1727066040039
2018-02-09,90.6144790649414
2018-02-12,92.9483413696289
2018-02-13,92.42259979248047
2018-02-14,92.39075469970703
2018-02-15,93.93603515625
2018-02-16,95.08306121826172
2018-02-20,94.67681884765625
2018-02-21,94.96358489990234
2018-02-22,94.60511779785156
2018-02-23,95.07511138916016
2018-02-26,96.97087097167969
2018-02-27,95.76012420654297
2018-02-28,94.94763946533203
2018-03-01,94.46172332763672
2018-03-02,93.45014953613281
2018-03-05,93.13951110839844
2018-03-06,94.8440933227539
2018-03-07,93.98384857177734
2018-03-08,92.9403305053711
2018-03-09,95.47335815429688
2018-03-12,95.63265991210938
2018-03-13,95.76809692382812
2018-03-14,94.90327453613281
2018-03-15,94.15859985351562
2018-03-16,94.8952865600586
2018-03-19,93.41392517089844
2018-03-20,93.29381561279297
2018-03-21,94.20664978027344
2018-03-22,90.46720123291016
2018-03-23,87.44042205810547
2018-03-26,91.55622100830078
2018-03-27,89.938720703125
2018-03-28,89.02587890625
2018-03-29,90.24300384521484
2018-04-02,88.02496337890625
2018-04-03,89.60240936279297
2018-04-04,89.938720703125
2018-04-05,90.6113510131836
2018-04-06,88.193115234375
2018-04-09,88.91378021240234
2018-04-10,91.12379455566406
2018-04-11,90.22698211669922
2018-04-12,90.77949523925781
2018-04-13,90.91561889648438
2018-04-16,91.21991729736328
2018-04-17,92.81336975097656
2018-04-18,93.0295639038086
2018-04-19,93.03756713867188
2018-04-20,92.98954010009766
2018-04-23,93.93437194824219
2018-04-24,91.28395080566406
2018-04-25,94.41483306884766
2018-04-26,93.84629821777344
2018-04-27,93.12565612792969
2018-04-30,92.63719940185547
2018-05-01,93.1496810913086
2018-05-02,89.75454711914062
2018-05-03,91.0277099609375
2018-05-04,91.40406799316406
2018-05-07,91.3640365600586
2018-05-08,91.09178924560547
2018-05-09,92.44502258300781
2018-05-10,93.05359649658203
2018-05-11,93.38188934326172
2018-05-14,93.46198272705078
2018-05-15,92.02864074707031
2018-05-16,95.3196792602539
2018-05-17,96.35262298583984
2018-05-18,97.03324127197266
2018-05-21,97.93006896972656
2018-05-22,98.33045196533203
2018-05-23,98.03417205810547
2018-05-24,97.58576202392578
2018-05-25,95.98428344726562
2018-05-29,94.67906951904297
2018-05-30,94.82320404052734
2018-05-31,94.0865249633789
2018-06-01,96.12039184570312
2018-06-04,96.40867614746094
2018-06-05,96.96918487548828
2018-06-06,98.51460266113281
2018-06-07,98.49860382080078
2018-06-08,98.20232391357422
2018-06-11,99.11518096923828
2018-06-12,98.97904205322266
2018-06-13,96.68091583251953
2018-06-14,97.34991455078125
2018-06-15,95.93939208984375
2018-06-18,95.97164154052734
2018-06-19,94.0775146484375
2018-06-20,94.1581039428711
2018-06-21,91.99800109863281
2018-06-22,92.91686248779297
2018-06-25,92.62667846679688
2018-06-26,92.38487243652344
2018-06-27,90.90182495117188
2018-06-28,90.33763885498047
2018-06-29,90.10387420654297
2018-07-02,90.57138061523438
2018-07-03,90.9340591430664
2018-07-05,90.85348510742188
2018-07-06,91.30484771728516
2018-07-09,92.17534637451172
2018-07-10,92.15921020507812
2018-07-11,91.8690414428711
2018-07-12,92.53803253173828
2018-07-13,92.55415344238281
2018-07-16,92.11891174316406
2018-07-17,92.4251937866211
2018-07-18,92.86849212646484
2018-07-19,93.73092651367188
2018-07-20,93.25537872314453
2018-07-23,93.36016082763672
2018-07-24,93.81961822509766
2018-07-25,93.77122497558594
2018-07-26,89.48324584960938
2018-07-27,88.13720703125
2018-07-30,89.5718994140625
2018-07-31,90.99857330322266
2018-08-01,90.19255828857422
2018-08-02,89.29785919189453
2018-08-03,89.78147888183594
2018-08-06,89.39457702636719
2018-08-07,90.434326171875
2018-08-08,89.24949645996094
2018-08-09,89.9184799194336
2018-08-10,89.11248016357422
2018-08-13,88.70948791503906
2018-08-14,89.80564880371094
2018-08-15,87.43600463867188
2018-08-16,88.85456085205078
2018-08-17,89.95880126953125
2018-08-20,90.48271179199219
2018-08-21,90.45046997070312
2018-08-22,89.25757598876953
2018-08-23,88.74977111816406
2018-08-24,89.1769790649414
2018-08-27,90.80509948730469
2018-08-28,89.92655181884766
2018-08-29,90.89373016357422
2018-08-30,89.76535034179688
2018-08-31,88.59662628173828
2018-09-04,88.0566177368164
2018-09-05,90.07164764404297
2018-09-06,89.9184799194336
2018-09-07,90.20059204101562
2018-09-10,91.24037170410156
2018-09-11,90.7889633178711
2018-09-12,90.99048614501953
2018-09-13,92.337890625
2018-09-14,92.90606689453125
2018-09-17,93.63658905029297
2018-09-18,94.52132415771484
2018-09-19,95.60086822509766
2018-09-20,95.90933990478516
2018-09-21,94.71614074707031
2018-09-24,94.0667953491211
2018-09-25,91.74535369873047
2018-09-26,90.5602798461914
2018-09-27,89.7242660522461
2018-09-28,89.0343017578125
2018-10-01,89.26969909667969
2018-10-02,89.19664764404297
2018-10-03,85.99047088623047
2018-10-04,86.65607452392578
2018-10-05,85.7388687133789
2018-10-08,82.2891616821289
2018-10-09,75.60084533691406
2018-10-10,72.19985961914062
2018-10-11,71.72095489501953
2018-10-12,71.46931457519531
2018-10-15,71.70472717285156
2018-10-16,73.40115356445312
2018-10-17,73.790771484375
2018-10-18,72.28914642333984
2018-10-19,71.36382293701172
2018-10-22,70.4384994506836
2018-10-23,70.62518310546875
2018-10-24,67.93849182128906
2018-10-25,72.25666809082031
2018-10-26,73.36870574951172
2018-10-29,72.51641082763672
2018-10-30,75.45474243164062
2018-10-31,74.52129364013672
2018-11-01,77.80863189697266
2018-11-02,77.0294189453125
2018-11-05,78.2794189453125
2018-11-06,78.38494110107422
2018-11-07,80.08948516845703
2018-11-08,79.22908020019531
2018-11-09,77.9222640991211
2018-11-12,77.02128601074219
2018-11-13,77.46772766113281
2018-11-14,77.38655090332031
2018-11-15,78.01155090332031
2018-11-16,78.77456665039062
2018-11-19,78.60408782958984
2018-11-20,77.38655090332031
2018-11-21,77.73555755615234
2018-11-23,77.59759521484375
2018-11-26,78.54727172851562
2018-11-27,77.45960998535156
2018-11-28,78.41741180419922
2018-11-29,78.32813262939453
2018-11-30,79.3995361328125
2018-12-03,79.57811737060547
2018-12-04,77.89793395996094
2018-12-06,77.39468383789062
2018-12-07,75.44660949707031
2018-12-10,75.08135986328125
2018-12-11,75.60084533691406
2018-12-12,75.86871337890625
2018-12-13,75.69012451171875
2018-12-14,76.49237823486328
2018-12-17,71.00759887695312
2018-12-18,71.04850769042969
2018-12-19,70.1644058227539
2018-12-20,69.11654663085938
2018-12-21,66.0958251953125
2018-12-24,63.81183624267578
2018-12-26,67.65121459960938
2018-12-27,68.9937515258789
2018-12-28,67.38927459716797
2018-12-31,68.32250213623047
2019-01-02,69.21480560302734
2019-01-03,67.85587310791016
2019-01-04,70.54098510742188
2019-01-07,71.23680877685547
2019-01-08,73.07049560546875
2019-01-09,71.40052032470703
2019-01-10,74.38851165771484
2019-01-11,74.59315490722656
2019-01-14,72.99684143066406
2019-01-15,73.46346282958984
2019-01-16,73.06233978271484
2019-01-17,73.86458587646484
2019-01-18,75.23169708251953
2019-01-22,75.54277801513672
2019-01-23,75.16620635986328
2019-01-24,75.57552337646484
2019-01-25,77.16365814208984
2019-01-28,76.47601318359375
2019-01-29,76.88533020019531
2019-01-30,76.06668090820312
2019-01-31,77.21276092529297
2019-02-01,77.91679382324219
2019-02-04,76.90168762207031
2019-02-05,78.58806610107422
2019-02-06,78.62078857421875
2019-02-07,77.63843536376953
2019-02-08,77.89221954345703
2019-02-11,76.88533020019531
2019-02-12,79.57040405273438
2019-02-13,80.01246643066406
2019-02-14,79.70140075683594
2019-02-15,80.61006164550781
2019-02-19,80.58551788330078
2019-02-20,82.45198822021484
2019-02-21,80.42997741699219
2019-02-22,80.46270751953125
2019-02-25,81.46142578125
2019-02-26,81.52693176269531
2019-02-27,81.08486938476562
2019-02-28,78.25240325927734
2019-03-01,78.73540496826172
2019-03-04,80.50363159179688
2019-03-05,81.10943603515625
2019-03-06,81.08486938476562
2019-03-07,79.93061065673828
2019-03-08,79.73413848876953
2019-03-11,80.05339813232422
2019-03-12,81.20765686035156
2019-03-13,82.7303237915039
2019-03-14,81.4761962890625
2019-03-15,79.35574340820312
2019-03-18,80.49435424804688
2019-03-19,81.10489654541016
2019-03-20,79.60326385498047
2019-03-21,81.07191467285156
2019-03-22,78.4894027709961
2019-03-25,78.5389175415039
2019-03-26,80.82439422607422
2019-03-27,81.32766723632812
2019-03-28,82.08676147460938
2019-03-29,81.9959945678711
2019-04-01,84.73524475097656
2019-04-02,83.7946548461914
2019-04-03,84.77649688720703
2019-04-04,83.59661865234375
2019-04-05,84.32268524169922
2019-04-08,83.87715148925781
2019-04-09,83.19235229492188
2019-04-10,83.73692321777344
2019-04-11,83.7533950805664
2019-04-12,85.25504302978516
2019-04-15,83.7533950805664
2019-04-16,80.80787658691406
