Date,EL
2016-04-06,85.1249771118164
2016-04-07,84.11072540283203
2016-04-08,84.70684814453125
2016-04-11,84.7424087524414
2016-04-12,84.27975463867188
2016-04-13,84.0928955078125
2016-04-14,84.26197814941406
2016-04-15,84.47550964355469
2016-04-18,85.21397399902344
2016-04-19,86.2548599243164
2016-04-20,85.91679382324219
2016-04-21,83.53243255615234
2016-04-22,83.58583068847656
2016-04-25,84.2708969116211
2016-04-26,85.1338882446289
2016-04-27,85.5609359741211
2016-04-28,86.40612030029297
2016-04-29,85.29402160644531
2016-05-02,86.41503143310547
2016-05-03,82.9986343383789
2016-05-04,82.87406158447266
2016-05-05,82.98971557617188
2016-05-06,83.62139892578125
2016-05-09,83.39897155761719
2016-05-10,85.00040435791016
2016-05-11,84.45773315429688
2016-05-12,84.17301940917969
2016-05-13,82.4381103515625
2016-05-16,82.55377960205078
2016-05-17,81.86869049072266
2016-05-18,80.51640319824219
2016-05-19,80.97013854980469
2016-05-20,80.49861907958984
2016-05-23,80.72103881835938
2016-05-24,81.97547912597656
2016-05-25,81.88652801513672
2016-05-26,81.61874389648438
2016-05-27,82.11859130859375
2016-05-31,81.92223358154297
2016-06-01,83.00228118896484
2016-06-02,83.18971252441406
2016-06-03,83.07368469238281
2016-06-06,83.06473541259766
2016-06-07,83.11831665039062
2016-06-08,82.90410614013672
2016-06-09,82.36852264404297
2016-06-10,81.71693420410156
2016-06-13,81.48483276367188
2016-06-14,81.62767028808594
2016-06-15,81.23494720458984
2016-06-16,81.8597412109375
2016-06-17,82.06505584716797
2016-06-20,83.08258056640625
2016-06-21,83.1004409790039
2016-06-22,83.53783416748047
2016-06-23,84.7517318725586
2016-06-24,80.09241485595703
2016-06-27,77.86986541748047
2016-06-28,78.71782684326172
2016-06-29,80.07453918457031
2016-06-30,81.24384307861328
2016-07-01,81.95791625976562
2016-07-05,81.51161193847656
2016-07-06,81.2527847290039
2016-07-07,81.71693420410156
2016-07-08,83.0201187133789
2016-07-11,83.2611083984375
2016-07-12,83.27001953125
2016-07-13,83.27899169921875
2016-07-14,83.93057250976562
2016-07-15,84.26083374023438
2016-07-18,83.87701416015625
2016-07-19,83.44855499267578
2016-07-20,83.45748138427734
2016-07-21,82.88623046875
2016-07-22,83.21648406982422
2016-07-25,83.16294860839844
2016-07-26,83.05581665039062
2016-07-27,82.48457336425781
2016-07-28,82.21676635742188
2016-07-29,82.92193603515625
2016-08-01,83.39500427246094
2016-08-02,83.25221252441406
2016-08-03,83.76094055175781
2016-08-04,83.6181640625
2016-08-05,83.52887725830078
2016-08-08,83.27001953125
2016-08-09,83.31465148925781
2016-08-10,82.93086242675781
2016-08-11,82.59168243408203
2016-08-12,83.1004409790039
2016-08-15,83.18971252441406
2016-08-16,82.4935073852539
2016-08-17,83.02903747558594
2016-08-18,84.88562774658203
2016-08-19,81.87760925292969
2016-08-22,81.56519317626953
2016-08-23,81.73477935791016
2016-08-24,80.77970123291016
2016-08-25,81.43132019042969
2016-08-26,81.14566802978516
2016-08-29,81.36956787109375
2016-08-30,80.48297882080078
2016-08-31,79.90979766845703
2016-09-01,79.65904235839844
2016-09-02,80.25906372070312
2016-09-06,80.12474060058594
2016-09-07,78.99635314941406
2016-09-08,78.88887023925781
2016-09-09,78.40528106689453
2016-09-12,79.49787139892578
2016-09-13,78.66497802734375
2016-09-14,78.3694839477539
2016-09-15,78.68291473388672
2016-09-16,78.55753326416016
2016-09-19,78.25304412841797
2016-09-20,78.181396484375
2016-09-21,79.03218078613281
2016-09-22,79.4709701538086
2016-09-23,78.94263458251953
2016-09-26,79.09485626220703
2016-09-27,80.05310821533203
2016-09-28,79.21129608154297
2016-09-29,77.79630279541016
2016-09-30,79.30980682373047
2016-10-03,78.87096405029297
2016-10-04,78.2978286743164
2016-10-05,78.76350402832031
2016-10-06,79.08589935302734
2016-10-07,78.65603637695312
2016-10-10,78.38737487792969
2016-10-11,78.16352081298828
2016-10-12,78.96947479248047
2016-10-13,78.94263458251953
2016-10-14,78.208251953125
2016-10-17,78.3963394165039
2016-10-18,78.51274108886719
2016-10-19,78.4500732421875
2016-10-20,77.2858657836914
2016-10-21,77.47393035888672
2016-10-24,77.58137512207031
2016-10-25,77.17839050292969
2016-10-26,76.80227661132812
2016-10-27,76.94551849365234
2016-10-28,77.3843765258789
2016-10-31,78.02914428710938
2016-11-01,77.2858657836914
2016-11-02,73.07676696777344
2016-11-03,71.25881958007812
2016-11-04,70.76627349853516
2016-11-07,72.14541625976562
2016-11-08,71.92149353027344
2016-11-09,71.99317169189453
2016-11-10,70.04088592529297
2016-11-11,70.17518615722656
2016-11-14,69.49456787109375
2016-11-15,69.62893676757812
2016-11-16,68.96620178222656
2016-11-17,69.9513168334961
2016-11-18,69.32442474365234
2016-11-21,69.69159698486328
2016-11-22,69.61101531982422
2016-11-23,69.65579223632812
2016-11-25,70.4349136352539
2016-11-28,70.55181884765625
2016-11-29,70.70472717285156
2016-11-30,69.88624572753906
2016-12-01,68.27626037597656
2016-12-02,68.21329498291016
2016-12-05,69.40057373046875
2016-12-06,69.6703872680664
2016-12-07,70.4529037475586
2016-12-08,71.31636047363281
2016-12-09,71.69412231445312
2016-12-12,70.36294555664062
2016-12-13,70.81266784667969
2016-12-14,70.1201171875
2016-12-15,69.7783203125
2016-12-16,68.4741439819336
2016-12-19,68.60903930664062
2016-12-20,69.82328796386719
2016-12-21,70.26399993896484
2016-12-22,70.85762786865234
2016-12-23,70.49787902832031
2016-12-27,70.36294555664062
2016-12-28,69.45452880859375
2016-12-29,69.49949645996094
2016-12-30,68.79792022705078
2017-01-03,69.55347442626953
2017-01-04,70.78569030761719
2017-01-05,70.69573211669922
2017-01-06,71.19942474365234
2017-01-09,70.37195587158203
2017-01-10,69.5714340209961
2017-01-11,70.4529037475586
2017-01-12,71.18142700195312
2017-01-13,70.86664581298828
2017-01-17,71.82005310058594
2017-01-18,71.29835510253906
2017-01-19,70.9565658569336
2017-01-20,71.62215423583984
2017-01-23,71.64013671875
2017-01-24,72.66553497314453
2017-01-25,73.76282501220703
2017-01-26,73.71784973144531
2017-01-27,72.81842041015625
2017-01-30,72.73748016357422
2017-01-31,73.04326629638672
2017-02-01,71.88299560546875
2017-02-02,73.75383758544922
2017-02-03,74.67124938964844
2017-02-06,74.49137878417969
2017-02-07,75.01303100585938
2017-02-08,74.1945571899414
2017-02-09,74.34744262695312
2017-02-10,74.28449249267578
2017-02-13,74.28449249267578
2017-02-14,74.87814331054688
2017-02-15,75.13896179199219
2017-02-16,74.89611053466797
2017-02-17,76.4521484375
2017-02-21,76.12834930419922
2017-02-22,75.73258972167969
2017-02-23,75.5706787109375
2017-02-24,75.63392639160156
2017-02-27,74.92948913574219
2017-02-28,74.82111358642578
2017-03-01,75.90483856201172
2017-03-02,74.88433837890625
2017-03-03,74.91143798828125
2017-03-06,74.69468688964844
2017-03-07,74.74888610839844
2017-03-08,74.89337921142578
2017-03-09,74.84822845458984
2017-03-10,77.46719360351562
2017-03-13,77.096923828125
2017-03-14,76.56410217285156
2017-03-15,77.06079864501953
2017-03-16,77.28657531738281
2017-03-17,77.62974548339844
2017-03-20,78.1264419555664
2017-03-21,78.0993423461914
2017-03-22,78.14451599121094
2017-03-23,78.13545989990234
2017-03-24,77.6749038696289
2017-03-27,77.5032958984375
2017-03-28,77.31367492675781
2017-03-29,77.23240661621094
2017-03-30,77.06983184814453
2017-03-31,76.57313537597656
2017-04-03,75.4081039428711
2017-04-04,76.81696319580078
2017-04-05,76.97952270507812
2017-04-06,76.19384765625
2017-04-07,75.99515533447266
2017-04-10,76.50990295410156
2017-04-11,76.62732696533203
2017-04-12,76.69054412841797
2017-04-13,76.7085952758789
2017-04-17,77.087890625
2017-04-18,77.92774963378906
2017-04-19,77.32267761230469
2017-04-20,77.69295501708984
2017-04-21,76.92534637451172
2017-04-24,77.65682983398438
2017-04-25,78.91211700439453
2017-04-26,79.30047607421875
2017-04-27,78.9482421875
2017-04-28,78.69538116455078
2017-05-01,78.73152160644531
2017-05-02,79.00242614746094
2017-05-03,82.4522476196289
2017-05-04,82.95799255371094
2017-05-05,83.86106872558594
2017-05-08,83.63529968261719
2017-05-09,83.96946716308594
2017-05-10,84.96284484863281
2017-05-11,83.89720153808594
2017-05-12,83.92428588867188
2017-05-15,83.63529968261719
2017-05-16,82.99408721923828
2017-05-17,83.17472076416016
2017-05-18,82.52449035644531
2017-05-19,83.4185562133789
2017-05-22,83.9423599243164
2017-05-23,83.07537841796875
2017-05-24,84.01458740234375
2017-05-25,84.52032470703125
2017-05-26,84.92819213867188
2017-05-30,85.19105529785156
2017-05-31,85.32699584960938
2017-06-01,85.70768737792969
2017-06-02,87.13069915771484
2017-06-05,87.28479766845703
2017-06-06,87.22135162353516
2017-06-07,87.47513580322266
2017-06-08,87.05818939208984
2017-06-09,87.33010864257812
2017-06-12,87.0219497680664
2017-06-13,87.59294128417969
2017-06-14,88.06429290771484
2017-06-15,88.41776275634766
2017-06-16,88.37245178222656
2017-06-19,88.99788665771484
2017-06-20,87.96460723876953
2017-06-21,88.2183609008789
2017-06-22,88.35435485839844
2017-06-23,87.91020202636719
2017-06-26,87.46609497070312
2017-06-27,87.38451385498047
2017-06-28,87.74705505371094
2017-06-29,86.66846466064453
2017-06-30,86.99476623535156
2017-07-03,86.84066009521484
2017-07-05,86.75910186767578
2017-07-06,85.96148681640625
2017-07-07,85.45391082763672
2017-07-10,85.44482421875
2017-07-11,85.07323455810547
2017-07-12,85.67141723632812
2017-07-13,85.86177062988281
2017-07-14,86.38748931884766
2017-07-17,87.19416046142578
2017-07-18,87.2757339477539
2017-07-19,87.86488342285156
2017-07-20,88.01897430419922
2017-07-21,88.78033447265625
2017-07-24,88.59909057617188
2017-07-25,89.50544738769531
2017-07-26,89.6595458984375
2017-07-27,90.21240997314453
2017-07-28,89.73204040527344
2017-07-31,89.72296905517578
2017-08-01,89.37853240966797
2017-08-02,89.26979064941406
2017-08-03,88.97972106933594
2017-08-04,89.35137176513672
2017-08-07,91.11880493164062
2017-08-08,91.59918975830078
2017-08-09,94.05547332763672
2017-08-10,92.17020416259766
2017-08-11,90.32117462158203
2017-08-14,91.66262817382812
2017-08-15,91.5810546875
2017-08-16,91.60823822021484
2017-08-17,89.11570739746094
2017-08-18,96.00419616699219
2017-08-21,96.51181030273438
2017-08-22,95.36067962646484
2017-08-23,94.67184448242188
2017-08-24,96.08578491210938
2017-08-25,96.5299301147461
2017-08-28,96.04047393798828
2017-08-29,96.11321258544922
2017-08-30,96.07684326171875
2017-08-31,97.28621673583984
2017-09-01,98.1409683227539
2017-09-05,98.15914154052734
2017-09-06,98.26828002929688
2017-09-07,98.41376495361328
2017-09-08,98.94113159179688
2017-09-11,98.87750244140625
2017-09-12,99.0229721069336
2017-09-13,99.71405792236328
2017-09-14,100.03231048583984
2017-09-15,99.74132537841797
2017-09-18,100.26874542236328
2017-09-19,100.34147644042969
2017-09-20,100.23235321044922
2017-09-21,98.43193054199219
2017-09-22,97.82270812988281
2017-09-25,98.1864242553711
2017-09-26,98.16822052001953
2017-09-27,98.67744445800781
2017-09-28,96.70426177978516
2017-09-29,98.05913543701172
2017-10-02,98.38646697998047
2017-10-03,98.61380004882812
2017-10-04,99.96865844726562
2017-10-05,100.0413818359375
2017-10-06,99.78678131103516
2017-10-09,99.68675231933594
2017-10-10,99.650390625
2017-10-11,99.77771759033203
2017-10-12,99.55945587158203
2017-10-13,100.9325180053711
2017-10-16,101.1871109008789
2017-10-17,100.48694610595703
2017-10-18,100.00504302978516
2017-10-19,99.75041961669922
2017-10-20,98.93207550048828
2017-10-23,99.17756652832031
2017-10-24,100.24144744873047
2017-10-25,101.0416488647461
2017-10-26,101.65086364746094
2017-10-27,101.72361755371094
2017-10-30,100.7961196899414
2017-10-31,101.66903686523438
2017-11-01,111.04395294189453
2017-11-02,109.25263214111328
2017-11-03,110.67113494873047
2017-11-06,110.13467407226562
2017-11-07,111.1348876953125
2017-11-08,111.91687774658203
2017-11-09,112.55341339111328
2017-11-10,113.3081283569336
2017-11-13,114.86302947998047
2017-11-14,114.5902328491211
2017-11-15,113.3081283569336
2017-11-16,114.24470520019531
2017-11-17,113.38085174560547
2017-11-20,113.826416015625
2017-11-21,114.11737823486328
2017-11-22,114.42655944824219
2017-11-24,114.74481964111328
2017-11-27,113.79914855957031
2017-11-28,113.94461822509766
2017-11-29,113.03255462646484
2017-11-30,113.85340881347656
2017-12-01,113.79872131347656
2017-12-04,114.3185806274414
2017-12-05,113.55243682861328
2017-12-06,113.52509307861328
2017-12-07,114.17266082763672
2017-12-08,114.58306884765625
2017-12-11,114.43717193603516
2017-12-12,113.96287536621094
2017-12-13,116.69908905029297
2017-12-14,116.57135772705078
2017-12-15,118.22222137451172
2017-12-18,118.01244354248047
2017-12-19,116.5987548828125
2017-12-20,116.46192169189453
2017-12-21,116.36161041259766
2017-12-22,116.51667022705078
2017-12-26,117.51994323730469
2017-12-27,116.51667022705078
2017-12-28,116.64434814453125
2017-12-29,116.05150604248047
2018-01-02,116.37071990966797
2018-01-03,118.22222137451172
2018-01-04,118.77859497070312
2018-01-05,118.55968475341797
2018-01-08,119.45352172851562
2018-01-09,120.11931610107422
2018-01-10,118.86067962646484
2018-01-11,117.73884582519531
2018-01-12,117.22807312011719
2018-01-16,117.3466567993164
2018-01-17,120.44763946533203
2018-01-18,119.46263885498047
2018-01-19,122.62747955322266
2018-01-22,123.01058959960938
2018-01-23,124.69792938232422
2018-01-24,124.26924896240234
2018-01-25,125.10831451416016
2018-01-26,125.60086822509766
2018-01-29,124.5885009765625
2018-01-30,124.6158218383789
2018-01-31,123.09271240234375
2018-02-01,122.72786712646484
2018-02-02,122.57279968261719
2018-02-05,122.49069213867188
2018-02-06,125.1539535522461
2018-02-07,122.86463165283203
2018-02-08,119.90042877197266
2018-02-09,122.90113067626953
2018-02-12,124.98062133789062
2018-02-13,125.4093246459961
2018-02-14,127.44322967529297
2018-02-15,127.35200500488281
2018-02-16,128.6380157470703
2018-02-20,127.09662628173828
2018-02-21,127.52532958984375
2018-02-22,127.8262939453125
2018-02-23,129.86929321289062
2018-02-26,130.69017028808594
2018-02-27,127.82784271240234
2018-02-28,126.60240173339844
2018-03-01,126.69386291503906
2018-03-02,128.6234130859375
2018-03-05,129.52877807617188
2018-03-06,130.47987365722656
2018-03-07,131.27548217773438
2018-03-08,132.0436248779297
2018-03-09,132.64718627929688
2018-03-12,132.93988037109375
2018-03-13,133.31480407714844
2018-03-14,132.6837921142578
2018-03-15,131.7967529296875
2018-03-16,133.76290893554688
2018-03-19,133.3879852294922
2018-03-20,135.52784729003906
2018-03-21,133.6348876953125
2018-03-22,132.14427185058594
2018-03-23,131.50408935546875
2018-03-26,135.53700256347656
2018-03-27,134.1470184326172
2018-03-28,133.5433807373047
2018-03-29,136.9179229736328
2018-04-02,135.04315185546875
2018-04-03,136.6069793701172
2018-04-04,137.6312255859375
2018-04-05,138.52740478515625
2018-04-06,137.40255737304688
2018-04-09,137.4757537841797
2018-04-10,139.2772674560547
2018-04-11,139.38702392578125
2018-04-12,138.53652954101562
2018-04-13,136.08567810058594
2018-04-16,137.9238739013672
2018-04-17,140.01805114746094
2018-04-18,139.460205078125
2018-04-19,138.8474884033203
2018-04-20,136.01255798339844
2018-04-23,135.29922485351562
2018-04-24,134.31153869628906
2018-04-25,133.9640655517578
2018-04-26,134.9700469970703
2018-04-27,136.0216827392578
2018-04-30,135.4272918701172
2018-05-01,132.53746032714844
2018-05-02,121.25265502929688
2018-05-03,122.6518325805664
2018-05-04,124.13329315185547
2018-05-07,122.35005187988281
2018-05-08,124.55394744873047
2018-05-09,126.0262680053711
2018-05-10,126.65729522705078
2018-05-11,128.20277404785156
2018-05-14,128.60513305664062
2018-05-15,130.0043182373047
2018-05-16,132.32711791992188
2018-05-17,132.51002502441406
2018-05-18,133.04962158203125
2018-05-21,135.15292358398438
2018-05-22,135.23519897460938
2018-05-23,138.36280822753906
2018-05-24,137.65866088867188
2018-05-25,137.9238739013672
2018-05-29,137.2928466796875
2018-05-30,138.61302185058594
2018-05-31,137.00865173339844
2018-06-01,136.05514526367188
2018-06-04,136.75189208984375
2018-06-05,136.33021545410156
2018-06-06,135.88095092773438
2018-06-07,138.90638732910156
2018-06-08,140.318359375
2018-06-11,142.1519317626953
2018-06-12,144.0222625732422
2018-06-13,142.6745147705078
2018-06-14,143.3621368408203
2018-06-15,144.884033203125
2018-06-18,143.98556518554688
2018-06-19,142.1061248779297
2018-06-20,140.33663940429688
2018-06-21,139.23648071289062
2018-06-22,140.20823669433594
2018-06-25,133.50636291503906
2018-06-26,134.53323364257812
2018-06-27,132.92877197265625
2018-06-28,130.6917724609375
2018-06-29,130.82012939453125
2018-07-02,130.86598205566406
2018-07-03,130.14169311523438
2018-07-05,131.60861206054688
2018-07-06,130.57260131835938
2018-07-09,130.77430725097656
2018-07-10,132.57127380371094
2018-07-11,127.86799621582031
2018-07-12,127.29039764404297
2018-07-13,128.8031768798828
2018-07-16,129.22486877441406
2018-07-17,130.37088012695312
2018-07-18,129.46328735351562
2018-07-19,128.73895263671875
2018-07-20,129.3440399169922
2018-07-23,129.6282501220703
2018-07-24,127.97804260253906
2018-07-25,129.73828125
2018-07-26,128.09719848632812
2018-07-27,125.41093444824219
2018-07-30,122.90801239013672
2018-07-31,123.7148208618164
2018-08-01,123.24723052978516
2018-08-02,125.36507415771484
2018-08-03,123.76066589355469
2018-08-06,123.84317016601562
2018-08-07,124.0907211303711
2018-08-08,122.04622650146484
2018-08-09,121.17528533935547
2018-08-10,121.68865966796875
2018-08-13,121.32195281982422
2018-08-14,121.9820556640625
2018-08-15,122.42211151123047
2018-08-16,122.45880889892578
2018-08-17,124.63162994384766
2018-08-20,128.86727905273438
2018-08-21,125.26426696777344
2018-08-22,123.8340072631836
2018-08-23,122.05537414550781
2018-08-24,124.31072998046875
2018-08-27,126.74951934814453
2018-08-28,128.4364013671875
2018-08-29,128.69313049316406
2018-08-30,128.24266052246094
2018-08-31,128.81263732910156
2018-09-04,127.00161743164062
2018-09-05,126.63386535644531
2018-09-06,127.48881530761719
2018-09-07,127.57158660888672
2018-09-10,127.36935424804688
2018-09-11,127.01997375488281
2018-09-12,128.4541015625
2018-09-13,128.82183837890625
2018-09-14,129.5572509765625
2018-09-17,128.60122680664062
2018-09-18,128.9781036376953
2018-09-19,128.3897705078125
2018-09-20,131.08331298828125
2018-09-21,131.95663452148438
2018-09-24,132.01181030273438
2018-09-25,130.61447143554688
2018-09-26,130.29270935058594
2018-09-27,132.48988342285156
2018-09-28,133.59304809570312
2018-10-01,134.0159149169922
2018-10-02,132.6645050048828
2018-10-03,131.72683715820312
2018-10-04,126.07312774658203
2018-10-05,127.14866638183594
2018-10-08,128.6839141845703
2018-10-09,129.00570678710938
2018-10-10,119.41736602783203
2018-10-11,117.74424743652344
2018-10-12,116.1262435913086
2018-10-15,115.70336151123047
2018-10-16,118.11195373535156
2018-10-17,118.42452239990234
2018-10-18,116.53994750976562
2018-10-19,115.32647705078125
2018-10-22,116.00675964355469
2018-10-23,115.1885757446289
2018-10-24,114.2416763305664
2018-10-25,116.2090072631836
2018-10-26,115.48274993896484
2018-10-29,116.25494384765625
2018-10-30,120.63082885742188
2018-10-31,126.34895324707031
2018-11-01,130.4857635498047
2018-11-02,131.56134033203125
2018-11-05,130.36624145507812
2018-11-06,130.90863037109375
2018-11-07,130.85348510742188
2018-11-08,130.2559356689453
2018-11-09,128.9137725830078
2018-11-12,129.71353149414062
2018-11-13,131.8187713623047
2018-11-14,133.1517333984375
2018-11-15,133.16094970703125
2018-11-16,132.39794921875
2018-11-19,131.34071350097656
2018-11-20,130.55931091308594
2018-11-21,129.31825256347656
2018-11-23,128.803466796875
2018-11-26,129.5572509765625
2018-11-27,128.69314575195312
2018-11-28,128.8861846923828
2018-11-29,130.48146057128906
2018-11-30,131.5511932373047
2018-12-03,140.7632293701172
2018-12-04,132.86976623535156
2018-12-06,130.37998962402344
2018-12-07,126.44255828857422
2018-12-10,127.23555755615234
2018-12-11,128.27757263183594
2018-12-12,127.92718505859375
2018-12-13,129.2181396484375
2018-12-14,124.65357208251953
2018-12-17,120.15360260009766
2018-12-18,120.70686340332031
2018-12-19,118.53063201904297
2018-12-20,115.18331909179688
2018-12-21,116.02245330810547
2018-12-24,112.92408752441406
2018-12-26,117.01836395263672
2018-12-27,118.39232635498047
2018-12-28,118.54911804199219
2018-12-31,119.96916961669922
2019-01-02,121.66587829589844
2019-01-03,115.89337158203125
2019-01-04,119.80319213867188
2019-01-07,121.26016235351562
2019-01-08,122.39436340332031
2019-01-09,117.87593841552734
2019-01-10,115.54296112060547
2019-01-11,116.13311767578125
2019-01-14,115.18331909179688
2019-01-15,115.34007263183594
2019-01-16,115.42306518554688
2019-01-17,115.6628189086914
2019-01-18,117.60852813720703
2019-01-22,115.96715545654297
2019-01-23,117.00914001464844
2019-01-24,115.47840881347656
2019-01-25,118.09725189208984
2019-01-28,121.70278930664062
2019-01-29,120.2458267211914
2019-01-30,123.9159164428711
2019-01-31,125.79704284667969
2019-02-01,126.07368469238281
2019-02-04,125.56652069091797
2019-02-05,140.1822967529297
2019-02-06,138.5500946044922
2019-02-07,140.44973754882812
2019-02-08,142.66282653808594
2019-02-11,141.72227478027344
2019-02-12,141.01220703125
2019-02-13,143.10543823242188
2019-02-14,141.4364013671875
2019-02-15,142.93942260742188
2019-02-19,143.29905700683594
2019-02-20,144.4701690673828
2019-02-21,144.34107971191406
2019-02-22,146.60028076171875
2019-02-25,145.01425170898438
2019-02-26,144.2581024169922
2019-02-27,145.21974182128906
2019-02-28,145.1180419921875
2019-03-01,145.09954833984375
2019-03-04,144.5170135498047
2019-03-05,144.23036193847656
2019-03-06,142.28855895996094
2019-03-07,143.6940155029297
2019-03-08,144.28579711914062
2019-03-11,145.64511108398438
2019-03-12,147.2262725830078
2019-03-13,147.42970275878906
2019-03-14,147.9383087158203
2019-03-15,150.4811553955078
2019-03-18,150.8140106201172
2019-03-19,148.59481811523438
2019-03-20,147.66087341308594
2019-03-21,149.60269165039062
2019-03-22,147.4851837158203
2019-03-25,147.92904663085938
2019-03-26,149.62118530273438
2019-03-27,150.62908935546875
2019-03-28,152.03460693359375
2019-03-29,153.07949829101562
2019-04-01,152.3582000732422
2019-04-02,150.9250030517578
2019-04-03,151.90512084960938
2019-04-04,150.78628540039062
2019-04-05,151.1839141845703
2019-04-08,152.4044952392578
2019-04-09,151.50755310058594
2019-04-10,153.9763946533203
2019-04-11,155.38186645507812
2019-04-12,154.90106201171875
2019-04-15,154.51271057128906
2019-04-16,157.0463409423828
2019-04-17,156.75967407226562
