Date,RBLBANK.NS
2017-07-14,522.92626953125
2017-07-17,511.9988098144531
2017-07-18,504.262451171875
2017-07-19,519.880126953125
2017-07-20,521.6691284179688
2017-07-21,514.8031616210938
2017-07-24,506.97015380859375
2017-07-25,511.6602783203125
2017-07-26,510.88665771484375
2017-07-27,522.2396850585938
2017-07-28,518.6009521484375
2017-07-31,518.89208984375
2017-08-01,514.719482421875
2017-08-02,511.7600402832031
2017-08-03,502.00799560546875
2017-08-04,499.77618408203125
2017-08-07,504.0457458496094
2017-08-08,496.6225891113281
2017-08-09,482.4555969238281
2017-08-10,475.8087158203125
2017-08-11,475.76019287109375
2017-08-14,482.9892578125
2017-08-16,508.3638000488281
2017-08-17,501.6199035644531
2017-08-18,511.61444091796875
2017-08-21,491.7708740234375
2017-08-22,486.77362060546875
2017-08-23,494.0511779785156
2017-08-24,495.070068359375
2017-08-28,495.84637451171875
2017-08-29,515.7869262695312
2017-08-30,521.6090087890625
2017-08-31,528.449951171875
2017-09-01,519.4742431640625
2017-09-04,518.2128295898438
2017-09-05,521.4149780273438
2017-09-06,523.5982055664062
2017-09-07,517.3395385742188
2017-09-08,521.0752563476562
2017-09-11,519.8623657226562
2017-09-12,523.8893432617188
2017-09-13,518.1642456054688
2017-09-14,515.9325561523438
2017-09-15,516.2236328125
2017-09-18,521.511962890625
2017-09-19,519.231689453125
2017-09-20,515.107666015625
2017-09-21,517.3880004882812
2017-09-22,501.81396484375
2017-09-25,496.47705078125
2017-09-26,495.11859130859375
2017-09-27,486.04583740234375
2017-09-28,488.5202331542969
2017-09-29,491.91644287109375
2017-10-03,494.92449951171875
2017-10-04,494.7789611816406
2017-10-05,497.4474792480469
2017-10-06,500.6980895996094
2017-10-09,502.7843322753906
2017-10-10,501.2317199707031
2017-10-11,493.9056396484375
2017-10-12,501.2317199707031
2017-10-13,502.1535949707031
2017-10-16,505.743896484375
2017-10-17,506.3745422363281
2017-10-18,506.7626953125
2017-10-19,505.5498352050781
2017-10-23,511.9054260253906
2017-10-24,520.25048828125
2017-10-25,508.84893798828125
2017-10-26,514.8165893554688
2017-10-27,508.8003845214844
2017-10-30,509.4796447753906
2017-10-31,509.81939697265625
2017-11-01,510.49859619140625
2017-11-02,507.63604736328125
2017-11-03,504.3368225097656
2017-11-06,502.8813781738281
2017-11-07,499.873291015625
2017-11-08,493.2749328613281
2017-11-09,495.40966796875
2017-11-10,494.6333923339844
2017-11-13,494.92449951171875
2017-11-14,495.0215148925781
2017-11-15,492.2560119628906
2017-11-16,492.5956726074219
2017-11-17,496.0889587402344
2017-11-20,499.6307067871094
2017-11-21,496.7681884765625
2017-11-22,491.8194274902344
2017-11-23,492.8382568359375
2017-11-24,497.39886474609375
2017-11-27,499.8247375488281
2017-11-28,505.93798828125
2017-11-29,505.5982971191406
2017-11-30,501.42578125
2017-12-01,505.210205078125
2017-12-04,496.4285583496094
2017-12-05,495.3126220703125
2017-12-06,494.536376953125
2017-12-07,495.6522521972656
2017-12-08,498.7088623046875
2017-12-11,498.80584716796875
2017-12-12,495.26409912109375
2017-12-13,493.42047119140625
2017-12-14,493.1778869628906
2017-12-15,494.58489990234375
2017-12-18,491.9649658203125
2017-12-19,502.10504150390625
2017-12-20,500.9891357421875
2017-12-21,500.5039978027344
2017-12-22,500.1158752441406
2017-12-26,501.7654113769531
2017-12-27,498.6117858886719
2017-12-28,492.35308837890625
2017-12-29,494.9729919433594
2018-01-01,494.8759765625
2018-01-02,496.47705078125
2018-01-03,499.6307067871094
2018-01-04,502.0565490722656
2018-01-05,523.6952514648438
2018-01-08,529.2747192382812
2018-01-09,522.9189453125
2018-01-10,513.7976684570312
2018-01-11,517.7760620117188
2018-01-12,515.0106811523438
2018-01-15,514.8651123046875
2018-01-16,507.1994323730469
2018-01-17,509.9163513183594
2018-01-18,510.69256591796875
2018-01-19,507.7816162109375
2018-01-22,514.9136352539062
2018-01-23,520.7843017578125
2018-01-24,498.951416015625
2018-01-25,495.26409912109375
2018-01-29,489.8786926269531
2018-01-30,489.58758544921875
2018-01-31,488.5687561035156
2018-02-01,489.6361083984375
2018-02-02,468.4340515136719
2018-02-05,470.8114318847656
2018-02-06,460.5257568359375
2018-02-07,466.493408203125
2018-02-08,470.52032470703125
2018-02-09,468.0459899902344
2018-02-12,470.4233093261719
2018-02-14,469.307373046875
2018-02-15,466.5419006347656
2018-02-16,462.3209228515625
2018-02-19,459.79803466796875
2018-02-20,457.66326904296875
2018-02-21,456.8869934082031
2018-02-22,455.9166259765625
2018-02-23,473.5284118652344
2018-02-26,480.0297546386719
2018-02-27,475.76019287109375
2018-02-28,475.66314697265625
2018-03-01,470.6658935546875
2018-03-05,463.0971984863281
2018-03-06,456.06219482421875
2018-03-07,440.2455749511719
2018-03-08,441.9436950683594
2018-03-09,442.7684326171875
2018-03-12,452.76300048828125
2018-03-13,453.6363220214844
2018-03-14,458.0998840332031
2018-03-15,462.223876953125
2018-03-16,454.46112060546875
2018-03-19,449.3667907714844
2018-03-20,451.3074951171875
2018-03-21,448.396484375
2018-03-22,448.97869873046875
2018-03-23,447.9112854003906
2018-03-26,451.2589111328125
2018-03-27,463.0486755371094
2018-03-28,465.6201171875
2018-04-02,470.2777404785156
2018-04-03,470.3747863769531
2018-04-04,474.644287109375
2018-04-05,481.77630615234375
2018-04-06,479.447509765625
2018-04-09,481.33966064453125
2018-04-10,486.14288330078125
2018-04-11,490.0727844238281
2018-04-12,485.1240234375
2018-04-13,486.5310363769531
2018-04-16,494.8759765625
2018-04-17,497.4474792480469
2018-04-18,494.92449951171875
2018-04-19,493.80859375
2018-04-20,492.3045959472656
2018-04-23,487.54986572265625
2018-04-24,496.47705078125
2018-04-25,505.6467590332031
2018-04-26,504.9190368652344
2018-04-27,521.7059936523438
2018-04-30,514.8165893554688
2018-05-02,502.9783935546875
2018-05-03,505.1131286621094
2018-05-04,508.0241394042969
2018-05-07,508.6064758300781
2018-05-08,503.7546081542969
2018-05-09,499.8247375488281
2018-05-10,503.90020751953125
2018-05-11,503.0268859863281
2018-05-14,500.1643981933594
2018-05-15,497.4474792480469
2018-05-16,498.56329345703125
2018-05-17,498.3207092285156
2018-05-18,493.42047119140625
2018-05-21,483.4259033203125
2018-05-22,486.0943908691406
2018-05-23,484.6388244628906
2018-05-24,480.75750732421875
2018-05-25,499.77618408203125
2018-05-28,506.4231262207031
2018-05-29,511.80853271484375
2018-05-30,506.32598876953125
2018-05-31,500.60107421875
2018-06-01,492.4986267089844
2018-06-04,492.64422607421875
2018-06-05,498.1751708984375
2018-06-06,503.6575927734375
2018-06-07,510.69256591796875
2018-06-08,516.9998779296875
2018-06-11,525.2477416992188
2018-06-12,531.8947143554688
2018-06-13,541.1129150390625
2018-06-14,542.228759765625
2018-06-15,543.150634765625
2018-06-18,535.2423095703125
2018-06-19,525.9755859375
2018-06-20,528.3043212890625
2018-06-21,522.9674682617188
2018-06-22,537.5712280273438
2018-06-25,542.27734375
2018-06-26,543.005126953125
2018-06-27,528.1587524414062
2018-06-28,526.0725708007812
2018-06-29,535.6790161132812
2018-07-02,534.320556640625
2018-07-03,548.196533203125
2018-07-04,553.3392333984375
2018-07-05,547.7113037109375
2018-07-06,546.352783203125
2018-07-09,562.0238647460938
2018-07-10,562.7031860351562
2018-07-11,562.2664184570312
2018-07-12,558.627685546875
2018-07-13,553.6788940429688
2018-07-16,533.8839111328125
2018-07-17,545.430908203125
2018-07-18,548.2935180664062
2018-07-19,540.8703002929688
2018-07-20,560.6654052734375
2018-07-23,552.9026489257812
2018-07-24,552.8540649414062
2018-07-25,553.0482177734375
2018-07-26,552.4638061523438
2018-07-27,555.1907958984375
2018-07-30,548.0811157226562
2018-07-31,557.9664916992188
2018-08-01,554.1195068359375
2018-08-02,553.8760375976562
2018-08-03,552.99951171875
2018-08-06,550.7593994140625
2018-08-07,550.3698120117188
2018-08-08,556.6517333984375
2018-08-09,552.6099243164062
2018-08-10,553.9246826171875
2018-08-13,547.5941772460938
2018-08-14,549.4446411132812
2018-08-16,556.359619140625
2018-08-17,558.502197265625
2018-08-20,575.8869018554688
2018-08-21,581.0487060546875
2018-08-23,579.5878295898438
2018-08-24,593.8073120117188
2018-08-27,620.2008666992188
2018-08-28,617.8147583007812
2018-08-29,623.2200927734375
2018-08-30,610.5589599609375
2018-08-31,610.8998413085938
2018-09-03,607.63720703125
2018-09-04,592.1515502929688
2018-09-05,578.0782470703125
2018-09-06,576.13037109375
2018-09-07,593.8560180664062
2018-09-10,583.6296997070312
2018-09-11,587.1845703125
2018-09-12,582.8505249023438
2018-09-14,595.3168334960938
2018-09-17,581.0974731445312
2018-09-18,580.6591796875
2018-09-19,574.2799072265625
2018-09-21,549.8828735351562
2018-09-24,517.4996337890625
2018-09-25,507.61419677734375
2018-09-26,522.2719116210938
2018-09-27,509.5620422363281
2018-09-28,498.5565490722656
2018-10-01,511.2178039550781
2018-10-03,512.4351196289062
2018-10-04,495.58612060546875
2018-10-05,477.4709167480469
2018-10-08,482.1944885253906
2018-10-09,486.7232971191406
2018-10-10,520.7622680664062
2018-10-11,506.1046142578125
2018-10-12,513.1168823242188
2018-10-15,513.4090576171875
2018-10-16,524.6580200195312
2018-10-17,523.8788452148438
2018-10-19,492.90777587890625
2018-10-22,457.0183410644531
2018-10-23,452.7817077636719
2018-10-24,480.3927307128906
2018-10-25,480.92840576171875
2018-10-26,485.8954162597656
2018-10-29,503.3775329589844
2018-10-30,512.7273559570312
2018-10-31,510.8282165527344
2018-11-01,509.6107177734375
2018-11-02,508.6854553222656
2018-11-05,519.252685546875
2018-11-06,524.3658447265625
2018-11-07,526.021484375
2018-11-09,537.2705078125
2018-11-12,532.35205078125
2018-11-13,539.9000244140625
2018-11-14,534.3973999023438
2018-11-15,536.7835083007812
2018-11-16,544.67236328125
2018-11-19,541.9453735351562
2018-11-20,541.4583740234375
2018-11-21,539.60791015625
2018-11-22,543.9905395507812
2018-11-26,543.7958374023438
2018-11-27,559.8169555664062
2018-11-28,529.1380615234375
2018-11-29,531.1345825195312
2018-11-30,534.1051635742188
2018-12-03,541.7018432617188
2018-12-04,541.7018432617188
2018-12-05,544.4774780273438
2018-12-06,535.6635131835938
2018-12-07,533.9590454101562
2018-12-10,533.715576171875
2018-12-11,544.3802490234375
2018-12-12,559.3787231445312
2018-12-13,566.439697265625
2018-12-14,562.73876953125
2018-12-17,563.85888671875
2018-12-18,562.4953002929688
2018-12-19,566.7319946289062
2018-12-20,563.6640625
2018-12-21,548.9576416015625
2018-12-24,546.5714721679688
2018-12-26,544.3314819335938
2018-12-27,561.8623046875
2018-12-28,565.3197631835938
2018-12-31,560.5961303710938
2019-01-01,562.0570068359375
2019-01-02,550.46728515625
2019-01-03,547.447998046875
2019-01-04,556.7492065429688
2019-01-07,559.1839599609375
2019-01-08,550.2724609375
2019-01-09,562.0570068359375
2019-01-10,564.1509399414062
2019-01-11,560.7423095703125
2019-01-14,561.1805419921875
2019-01-15,564.1509399414062
2019-01-16,559.2813720703125
2019-01-17,555.0934448242188
2019-01-18,554.80126953125
2019-01-21,564.7840576171875
2019-01-22,560.1091918945312
2019-01-23,563.4205932617188
2019-01-24,563.0796508789062
2019-01-25,558.6969604492188
2019-01-28,548.4706420898438
2019-01-29,536.1504516601562
2019-01-30,548.3245849609375
2019-01-31,553.8273315429688
2019-02-01,562.1544799804688
2019-02-04,579.0034790039062
2019-02-05,570.3355102539062
2019-02-06,568.9232788085938
2019-02-07,564.9788208007812
2019-02-08,557.9177856445312
2019-02-11,549.8828735351562
2019-02-12,548.8115234375
2019-02-14,537.07568359375
2019-02-15,534.251220703125
2019-02-18,534.0077514648438
2019-02-19,532.4007568359375
2019-02-20,540.2896118164062
2019-02-21,544.915771484375
2019-02-22,549.1524658203125
2019-02-25,559.3299560546875
2019-02-26,560.9857177734375
2019-02-27,556.8464965820312
2019-02-28,562.7874755859375
2019-03-01,580.2695922851562
2019-03-05,593.5638427734375
2019-03-06,611.143310546875
2019-03-07,606.2249755859375
2019-03-08,621.4669189453125
2019-03-11,626.1419067382812
2019-03-12,616.7434692382812
2019-03-13,610.8998413085938
2019-03-14,620.2982788085938
2019-03-15,631.2550659179688
2019-03-18,619.8600463867188
2019-03-19,631.401123046875
2019-03-20,627.943603515625
2019-03-22,619.7139282226562
2019-03-25,620.736572265625
2019-03-26,637.1473388671875
2019-03-27,651.0745849609375
2019-03-28,666.4627075195312
2019-04-01,662.0800170898438
2019-04-02,661.057373046875
2019-04-03,645.7666015625
2019-04-04,632.3262939453125
2019-04-05,653.5581665039062
2019-04-08,638.8517456054688
2019-04-09,650.6849975585938
2019-04-10,656.4799194335938
2019-04-11,647.2761840820312
2019-04-12,649.95458984375
2019-04-15,651.3667602539062
2019-04-16,662.5670166015625
2019-04-18,657.8433837890625
2019-04-22,663.3461303710938
2019-04-23,655.7981567382812
2019-04-24,655.2138671875
2019-04-25,648.5910034179688
2019-04-26,652.4381103515625
2019-04-30,661.15478515625
2019-05-02,645.182373046875
2019-05-03,654.6781616210938
2019-05-06,646.7405395507812
2019-05-07,648.5910034179688
2019-05-08,635.7838134765625
2019-05-09,644.5979614257812
2019-05-10,657.4050903320312
2019-05-13,642.3091430664062
2019-05-14,634.2255249023438
2019-05-15,635.2481689453125
2019-05-16,616.402587890625
2019-05-17,638.6569213867188
2019-05-20,662.5182495117188
2019-05-21,652.4381103515625
2019-05-22,649.4675903320312
2019-05-23,656.4799194335938
2019-05-24,650.1006469726562
2019-05-27,680.0977783203125
2019-05-28,683.1657104492188
2019-05-29,668.1671752929688
2019-05-30,674.2542114257812
2019-05-31,669.4332275390625
2019-06-03,677.4680786132812
2019-06-04,673.2315673828125
2019-06-06,649.7110595703125
2019-06-07,651.1232299804688
2019-06-10,652.1946411132812
2019-06-11,651.9998168945312
2019-06-12,641.4326171875
2019-06-13,622.4896850585938
2019-06-14,609.5850219726562
2019-06-17,605.1048583984375
2019-06-18,610.5103149414062
2019-06-19,606.9553833007812
2019-06-20,608.1241455078125
2019-06-21,595.9986572265625
2019-06-24,602.3778686523438
2019-06-25,606.5657958984375
2019-06-26,616.4512329101562
2019-06-27,620.8826293945312
2019-06-28,622.0027465820312
2019-07-01,634.228515625
2019-07-02,638.7276000976562
2019-07-03,637.70068359375
2019-07-04,639.8035278320312
2019-07-05,619.0684204101562
2019-07-08,613.2489624023438
2019-07-09,613.6890869140625
2019-07-10,612.857666015625
2019-07-11,621.0734252929688
2019-07-12,626.8440551757812
2019-07-15,592.8073120117188
2019-07-16,565.861572265625
2019-07-17,577.1092529296875
2019-07-18,567.03515625
2019-07-19,489.42547607421875
2019-07-22,467.5167236328125
2019-07-23,456.9046936035156
2019-07-24,446.2926330566406
2019-07-25,444.9722595214844
2019-07-26,446.5860900878906
2019-07-29,439.5928955078125
2019-07-30,389.9559326171875
2019-07-31,395.0418701171875
2019-08-01,386.7771911621094
2019-08-02,398.5140075683594
2019-08-05,380.4686584472656
2019-08-06,386.4837646484375
2019-08-07,355.47900390625
2019-08-08,358.9022521972656
2019-08-09,375.7250061035156
2019-08-13,363.0101318359375
2019-08-14,380.3219299316406
2019-08-16,388.19537353515625
2019-08-19,391.5697326660156
2019-08-20,381.5445251464844
2019-08-21,364.08599853515625
2019-08-22,341.6882019042969
2019-08-23,346.4318542480469
2019-08-26,367.5092468261719
2019-08-27,348.9259338378906
2019-08-28,306.966796875
2019-08-29,312.199462890625
2019-08-30,320.0240173339844
2019-09-03,308.4827880859375
2019-09-04,317.7744445800781
2019-09-05,314.8402404785156
2019-09-06,329.0711364746094
2019-09-09,352.4958801269531
2019-09-11,369.95440673828125
2019-09-12,359.0000305175781
2019-09-13,363.0101318359375
2019-09-16,351.9090576171875
2019-09-17,343.6443786621094
2019-09-18,341.2480773925781
2019-09-19,324.8165283203125
2019-09-20,374.55133056640625
2019-09-23,389.61358642578125
2019-09-24,392.2054443359375
2019-09-25,375.284912109375
2019-09-26,375.8227844238281
2019-09-27,358.2175598144531
2019-09-30,321.6378173828125
2019-10-01,292.7848205566406
2019-10-03,305.1573791503906
2019-10-04,296.15911865234375
2019-10-07,296.0124206542969
2019-10-09,302.80999755859375
2019-10-10,282.1727294921875
2019-10-11,260.6063232421875
2019-10-14,253.22190856933594
2019-10-15,258.25897216796875
2019-10-16,252.78179931640625
2019-10-17,283.8354797363281
2019-10-18,288.7747497558594
2019-10-22,280.65673828125
2019-10-23,253.4664306640625
2019-10-24,246.17984008789062
2019-10-25,254.64013671875
2019-10-27,253.5642547607422
2019-10-29,270.338134765625
2019-10-30,282.1238708496094
2019-10-31,303.2990417480469
2019-11-01,303.641357421875
2019-11-04,302.8589172363281
2019-11-05,292.540283203125
2019-11-06,298.0174560546875
2019-11-07,301.68524169921875
2019-11-08,316.7963562011719
2019-11-11,336.0643310546875
2019-11-13,325.3055725097656
2019-11-14,311.0257568359375
2019-11-15,310.9279479980469
2019-11-18,316.5518493652344
2019-11-19,315.6716003417969
2019-11-20,337.0912780761719
2019-11-21,327.5551452636719
2019-11-22,351.4200134277344
2019-11-25,352.8871154785156
2019-11-26,339.58538818359375
2019-11-27,359.48907470703125
2019-11-28,372.64410400390625
2019-11-29,365.9443054199219
2019-12-02,365.21075439453125
2019-12-03,357.9241943359375
2019-12-04,364.7217102050781
2019-12-05,357.4840393066406
2019-12-06,331.1250915527344
2019-12-09,327.7996520996094
2019-12-10,313.7154541015625
2019-12-11,317.3343505859375
2019-12-12,327.2127685546875
2019-12-13,337.8248596191406
2019-12-16,328.8755187988281
2019-12-17,333.17901611328125
2019-12-18,334.890625
2019-12-19,334.84173583984375
2019-12-20,335.2818603515625
2019-12-23,326.67486572265625
2019-12-24,326.7726745605469
2019-12-26,325.3055725097656
2019-12-27,329.1689453125
2019-12-30,337.43365478515625
2019-12-31,337.2868957519531
2020-01-01,340.3189697265625
2020-01-02,361.4451904296875
2020-01-03,349.7572937011719
2020-01-06,329.4623718261719
2020-01-07,336.45556640625
2020-01-08,338.4117126464844
2020-01-09,347.556640625
2020-01-10,340.6123352050781
2020-01-13,350.3930358886719
2020-01-14,348.77923583984375
2020-01-15,342.7641296386719
2020-01-16,338.7051086425781
2020-01-17,336.25994873046875
2020-01-20,320.9531555175781
2020-01-21,333.8147888183594
2020-01-22,331.7608337402344
2020-01-23,332.0053405761719
2020-01-24,322.4692077636719
2020-01-27,328.8266296386719
2020-01-28,332.05426025390625
2020-01-29,327.9952697753906
2020-01-30,315.2803955078125
2020-01-31,311.3191833496094
2020-02-03,305.6463928222656
2020-02-04,311.8571472167969
2020-02-05,310.78125
2020-02-06,324.8165283203125
2020-02-07,332.34765625
2020-02-10,324.4742126464844
2020-02-11,332.6899719238281
2020-02-12,325.0610656738281
2020-02-13,318.6058044433594
2020-02-14,309.6075439453125
2020-02-17,299.8758239746094
2020-02-18,295.4255676269531
2020-02-19,299.8268737792969
2020-02-20,302.02752685546875
2020-02-24,294.8387451171875
2020-02-25,302.5165710449219
2020-02-26,307.6025085449219
2020-02-27,302.80999755859375
2020-02-28,284.5201110839844
2020-03-02,276.989013671875
2020-03-03,285.6938171386719
2020-03-04,289.3615417480469
2020-03-05,294.78985595703125
2020-03-06,253.22190856933594
2020-03-09,203.63385009765625
2020-03-11,221.58140563964844
2020-03-12,202.60687255859375
2020-03-13,202.06895446777344
2020-03-16,159.27845764160156
2020-03-17,160.941162109375
2020-03-18,163.2885284423828
2020-03-19,172.97140502929688
2020-03-20,168.08106994628906
2020-03-23,139.2206573486328
2020-03-24,152.83685302734375
2020-03-25,159.151611328125
2020-03-26,162.90101623535156
2020-03-27,158.1156005859375
2020-03-30,148.1007843017578
2020-03-31,133.6952362060547
2020-04-01,129.5511932373047
2020-04-03,109.47222900390625
2020-04-07,114.65230560302734
2020-04-08,119.4870376586914
2020-04-09,119.24036407470703
2020-04-13,116.03365325927734
2020-04-15,118.89503479003906
2020-04-16,122.39775085449219
2020-04-17,126.2951431274414
2020-04-20,118.00701904296875
2020-04-21,107.69621276855469
2020-04-22,103.7494888305664
2020-04-23,104.98283386230469
2020-04-24,105.72284698486328
2020-04-27,115.14564514160156
2020-04-28,124.56845092773438
2020-04-29,124.17377471923828
2020-04-30,130.38986206054688
2020-05-04,119.43771362304688
2020-05-05,121.16439819335938
2020-05-06,130.3405303955078
2020-05-07,127.13382720947266
2020-05-08,117.7603530883789
2020-05-11,115.54031372070312
2020-05-12,115.19497680664062
2020-05-13,119.8817138671875
2020-05-14,122.59508514404297
2020-05-15,119.28971099853516
2020-05-18,107.94287872314453
2020-05-19,108.38687896728516
2020-05-20,110.95225524902344
2020-05-21,110.50824737548828
2020-05-22,105.8215103149414
2020-05-26,109.07756042480469
2020-05-27,116.57633972167969
2020-05-28,115.0963134765625
2020-05-29,118.89503479003906
2020-06-01,128.12051391601562
2020-06-02,125.45646667480469
2020-06-03,129.00851440429688
2020-06-04,120.76972961425781
2020-06-05,124.56845092773438
2020-06-08,130.73521423339844
2020-06-09,138.67799377441406
2020-06-10,162.01296997070312
2020-06-11,158.41159057617188
2020-06-12,166.35438537597656
2020-06-15,159.20094299316406
2020-06-16,159.20094299316406
2020-06-17,160.18763732910156
2020-06-18,162.60499572753906
2020-06-19,166.65037536621094
2020-06-22,179.87191772460938
2020-06-23,184.50930786132812
2020-06-24,183.2759552001953
2020-06-25,187.3706817626953
2020-06-26,188.11068725585938
2020-06-29,177.2572021484375
2020-06-30,171.18911743164062
